Kannada,Gujarati
ಮೇಲೆ ನೋಡು,જુઓ
ಲೂಪ್,લૂપ
ಲೂಪ್ ನಿಯಂತ್ರಣ,લૂપ નિયંત્રણ
ಲೂಪ್ ಆರಂಭಿಸುವಿಕೆ,લૂપ આરંભ
ಲೂಪ್ ಮಾರ್ಪಾಡು,લૂપ ફેરફાર
ಲೂಪ್ ನೆಟ್ವರ್ಕ್,લૂપ નેટવર્ક
ಲೂಪ್ ಪ್ರಾರಂಭ,લૂપ શરૂઆત
ಲೂಪ್ ಮುಕ್ತಾಯ,લૂપ સમાપ્તિ
ಲೂಪ್-ಬ್ಯಾಕ್ ಪರೀಕ್ಷೆ,લૂપ-બેક ટેસ્ટ
ಸಡಿಲವಾಗಿ ಜೋಡಿಸಲಾಗಿದೆ,ઢીલી રીતે જોડાયેલી
ನಷ್ಟವಿಲ್ಲದ ಸಂಕೋಚನ,લોસલેસ કમ્પ્રેશન
ನಷ್ಟದ ಸಂಕೋಚನ,નુકસાનકારક કમ્પ્રેશન
ಕಡಿಮೆ ಬೈಟ್,ઓછી બાઈટ
ಕಡಿಮೆ ಮಟ್ಟದ ಭಾಷೆ,નિમ્ન સ્તરની ભાષા
ಕಡಿಮೆ ಪಾಸ್ ಫಿಲ್ಟರ್,નીચા પાસ ફિલ્ટર
"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ",ના જેટલું કે તેનાથી ઓછું
ಮ್ಯಾಕ್ ಪ್ರೋಟೋಕಾಲ್ (ಮಧ್ಯಮ ಪ್ರವೇಶ ನಿಯಂತ್ರಣ),મેક પ્રોટોકોલ (મધ્યમ ઍક્સેસ નિયંત્રણ)
ಯಂತ್ರ,મશીન
ಯಂತ್ರದ ವಿಳಾಸ,મશીન સરનામું
ಯಂತ್ರ ಕೋಡ್,મશીન કોડ
ಯಂತ್ರ ಚಕ್ರ,મશીન ચક્ર
ಯಂತ್ರ ಅವಲಂಬಿತ ಭಾಷೆ,મશીન આધારિત ભાષા
ಯಂತ್ರ ಅವಲಂಬಿತ ಸಾಫ್ಟ್‌ವೇರ್,મશીન આધારિત સોફ્ટવેર
ಯಂತ್ರ ದೋಷ,મશીનની ભૂલ
ಯಂತ್ರ ನಿಷ್ಕ್ರಿಯ ಸಮಯ,મશીન નિષ્ક્રિય સમય
ಯಂತ್ರ ಸ್ವತಂತ್ರ ಭಾಷೆ,મશીન સ્વતંત્ર ભાષા
ಯಂತ್ರ ಸೂಚನೆ,મશીન સૂચના
ಯಂತ್ರ ಬುದ್ಧಿವಂತಿಕೆ,મશીન બુદ્ધિ
ಯಂತ್ರ ಭಾಷೆ,મશીન ભાષા
ಯಂತ್ರ ಕಲಿಕೆ,મશીન લર્નિંગ
ಯಂತ್ರ ಕಾರ್ಯಾಚರಣೆ,મશીન કામગીરી
ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ,મશીન લક્ષી ભાષા
ಯಂತ್ರ ಚಾಲನೆ,મશીન ચલાવવું
ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,મશીન સિમ્યુલેશન
ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ,મશીનનો સમય બગડ્યો
ಯಂತ್ರ ಅನುವಾದ,મશીન અનુવાદ
ಯಂತ್ರ ಪದ,મશીન શબ્દ
ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ),મેક્રો (=મેક્રો સૂચના)
ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್,મેક્રો દલીલ
ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ,મેક્રો એસેમ્બલી પ્રોગ્રામ
ಮ್ಯಾಕ್ರೋ ಕರೆ,મેક્રો કોલ
ಮ್ಯಾಕ್ರೋ ಕೋಡ್,મેક્રો કોડ
ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ,મેક્રો આદેશ
ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ,મેક્રો ઘોષણા
ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ,મેક્રો વ્યાખ્યા
ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್,મેક્રો ફ્લો ચાર્ટ
ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್,મેક્રો જનરેટર
ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ,મેક્રો સૂચના
ಮ್ಯಾಕ್ರೋ ಭಾಷೆ,મેક્રો ભાષા
ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ,મેક્રો લાઇબ્રેરી
ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್,મેક્રો પરિમાણ
ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ,મેક્રો પ્રોસેસિંગ
ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್,મેક્રો પ્રોસેસર
ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್,મેક્રો પ્રોગ્રામિંગ
ಮ್ಯಾಕ್ರೋ ಮಾದರಿ,મેક્રો પ્રોટોટાઇપ
ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್,મેક્રો-કોડિંગ
ಮ್ಯಾಗಬೈಟ್ (MB),મેગાબાઈટ (MB)
ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ,જાદુઈ પાત્ર
ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ,જાદુઈ સંખ્યા
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ,ચુંબકીય બબલ મેમરી
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್,ચુંબકીય કાર્ડ
ಕಾಂತೀಯ ಕೋಶ,ચુંબકીય કોષ
ಕಾಂತೀಯ ಪಾತ್ರ,ચુંબકીય પાત્ર
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ,ચુંબકીય કોર સંગ્રહ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್,ચુંબકીય ડિસ્ક
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ,ચુંબકીય ડિસ્ક સરનામું
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ,ચુંબકીય ડિસ્ક મેમરી
ಕಾಂತೀಯ ಡ್ರಮ್,ચુંબકીય ડ્રમ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್,ચુંબકીય એન્કોડિંગ
ಕಾಂತೀಯ ತಲೆ,ચુંબકીય વડા
ಕಾಂತೀಯ ಶಾಯಿ,ચુંબકીય શાહી
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR),ચુંબકીય શાહી અક્ષર ઓળખ (MICR)
ಕಾಂತೀಯ ಮಾಧ್ಯಮ,ચુંબકીય માધ્યમ
ಕಾಂತೀಯ ಓದುವಿಕೆ,ચુંબકીય વાંચન
ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್,ચુંબકીય રેકોર્ડિંગ
ಕಾಂತೀಯ ಸಂಗ್ರಹ,ચુંબકીય સંગ્રહ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್,ચુંબકીય પટ્ટી
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್,ચુંબકીય ટેપ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್,ચુંબકીય ટેપ કારતૂસ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್,ચુંબકીય ટેપ ડ્રાઇવ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್,ચુંબકીય ટેપ હેડર
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್,ચુંબકીય ટેપ ગ્રંથપાલ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ,ચુંબકીય ટેપ પરિવહન
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ,ચુંબકીય ટેપ એકમ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್,ચુંબકીય પાતળી ફિલ્મ
ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್,ચુંબકીય ટ્રેક
ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ,મેગ્નેટો ઓપ્ટિક સ્ટોરેજ
ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್,મેગ્નેટોગ્રાફિક પ્રિન્ટર
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್,મેગ્નેટોસ્ટ્રિક્શન
ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್,મેગ્નેટોસ્ટ્રેક્ટિવ ટેબ્લેટ
ಮೇಲ್ ಬಾಕ್ಸ್,મેઈલ બોક્સ
ಮೇಲ್ ವಿಲೀನ,મેલ મર્જ
ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ,મુખ્ય નિયંત્રણ એકમ
ಮುಖ್ಯ ಚೌಕಟ್ಟು,મુખ્ય ફ્રેમ
ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ,મુખ્ય ફ્રેમ સિસ્ટમ
ಮುಖ್ಯ ಸ್ಮರಣೆ,મુખ્ય મેમરી
ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ,મુખ્ય કાર્યક્રમ
ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ,મુખ્ય સંગ્રહ
ಮುಖ್ಯ ಸ್ವಿಚ್,મુખ્ય સ્વીચ
ನಿರ್ವಹಣೆ,જાળવણી
ನಿರ್ವಹಣೆ ಫಲಕ,જાળવણી પેનલ
ನಿರ್ವಹಣೆ ಸಮಯ,જાળવણી સમય
ಪ್ರಮುಖ ಚಕ್ರ,મુખ્ય ચક્ર
ಪ್ರಮುಖ ಸಾಧನ,મુખ્ય ઉપકરણ
ಪ್ರಮುಖ ಕೀ,મુખ્ય ચાવી
ಪ್ರಮುಖ ರಾಜ್ಯ,મુખ્ય રાજ્ય
ಪ್ರಮುಖ ರಚನೆ,મુખ્ય માળખું
ಪ್ರಮುಖ ಕಾರ್ಯ,મુખ્ય કાર્ય
ಬಹುಪಾಲು ಅಂಶ,બહુમતી તત્વ
ಬಹುಪಾಲು ಗೇಟ್,બહુમતી દરવાજો
ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ,બહુમતી કામગીરી
ಮೇಕ್ಅಪ್ ಸಮಯ,મેકઅપ સમય
ಅಸಮರ್ಪಕ ದಿನಚರಿ,ખામીયુક્ત નિયમિત
ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ,સંચાલન વિકાસ
ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS),મેનેજમેન્ટ ઇન્ફોર્મેશન સિસ્ટમ (MIS)
ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ,મેનેજમેન્ટ વિજ્ઞાન
ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್,માન્ચેસ્ટર કોડિંગ
ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್,મેનીફોલ્ડિંગ
ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್,મેનિપ્યુલેટેડ ચલ
ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್,ઇન્ડેક્સીંગની હેરફેર
ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್,મેન-મશીન સિમ્યુલેશન
ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್,મેન્યુઅલ એડ્રેસ સ્વીચ
ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ,મેન્યુઅલ વિશ્લેષણ
ಹಸ್ತಚಾಲಿತ ಉತ್ತರ,મેન્યુઅલ જવાબો
ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ,મેન્યુઅલ એન્ટ્રી
ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ,મેન્યુઅલ વિનિમય
ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್,મેન્યુઅલ ઇનપુટ
ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ,મેન્યુઅલ કામગીરી
ಹಲವು ಸಂಬಂಧಗಳು,ઘણા થી ઘણા સંબંધ
ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್,ઘણા થી એક ડીકોડર
ನಕ್ಷೆ ವಿಧಾನ,નકશા પદ્ધતિ
ಮ್ಯಾಪಿಂಗ್,મેપિંગ
ಅಂಚು,માર્જિન
ಅಂಚು ದೋಷ,માર્જિન ભૂલ
ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ,સીમાંત ચેક
ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ,સીમાંત કસોટી
ಗುರುತು ಪತ್ತೆ,માર્ક શોધ
ಮಾರ್ಕ್ ಓದುವಿಕೆ,માર્ક વાંચન
ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್,માર્ક સ્કેનિંગ
ಗುರುತು ಅರ್ಥ,માર્ક સેન્સ
ಮಾರ್ಕರ್,માર્કર
ಗುರುತು ಹಾಕುವುದು,માર્કિંગ
ಗುರುತು ತರಂಗ,ચિહ્નિત તરંગ
ಮಾರ್ಕೊವ್ ಸರಣಿ,માર્કોવ સાંકળ
ಮಾರ್ಕೊವ್ ಮೂಲ,માર્કોવ સ્ત્રોત
ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ,માર્ક-અપ ભાષા
ಮೇಸರ್,મેસર
ಮೇಸರ್,મેસર
ಮುಖವಾಡ,મહોરું
ಮುಖವಾಡ ಬಿಟ್,માસ્ક બીટ
ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ,માસ્ક પ્રોગ્રામેબલ ઉપકરણ
ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್,માસ્ક રજીસ્ટર
ಮುಖವಾಡದ ROM,માસ્ક કરેલ ROM
ಮರೆಮಾಚುವಿಕೆ,માસ્કીંગ
ಸಾಮೂಹಿಕ ಡೇಟಾ,માસ ડેટા
ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ,માસ મેમરી
ಬೃಹತ್ ಸಮಾನಾಂತರ,મોટા પાયે સમાંતર
ಮಾಸ್ಟರ್,માસ્ટર
ಮಾಸ್ಟರ್ ಕಾರ್ಡ್,માસ્ટર કાર્ડ
ಮಾಸ್ಟರ್ ಗಡಿಯಾರ,મુખ્ય ઘડિયાળ
ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್,માસ્ટર કન્સોલ
ಮಾಸ್ಟರ್ ಡೇಟಾ,મુખ્ય ડેટા
ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ,માસ્ટર ડાયાગ્રામ
ಮಾಸ್ಟರ್ ಫೈಲ್,માસ્ટર ફાઇલ
ಮಾಸ್ಟರ್ ಗುಂಪು,મુખ્ય જૂથ
ಮುಖ್ಯ ಕೀ,મુખ્ય કી
ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್,માસ્ટર લાઇબ્રેરી ટેપ
ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್,મુખ્ય પ્રોસેસર
ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ,માસ્ટર પ્રોગ્રામ
ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ,મુખ્ય સ્ટેશન
ಮಾಸ್ಟರ್ ಟೇಪ್,મુખ્ય ટેપ
ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್,મુખ્ય ટર્મિનલ
ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ,માસ્ટર/સ્લેવ ઉપકરણ
ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ,માસ્ટર/સ્લેવ સિસ્ટમ
ಹೊಂದಾಣಿಕೆ,મેચ
ಹೊಂದಾಣಿಕೆಗೆ,મેચિંગ
ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ગાણિતિક પ્રોગ્રામિંગ
ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್,ગાણિતિક સિમ્યુલેશન
ಮ್ಯಾಟ್ರಿಕ್ಸ್,મેટ્રિક્સ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,મેટ્રિક્સ પ્રિન્ટર
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್,મેટ્રિક્સ સ્વીચ
ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್,મેટ્રિક્સ ટેબલ
ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್,મેક્સી કમ્પ્યુટર
ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್,મેક્સિકોમ્પ્યુટર
ಗರಿಷ್ಠ ಅಂಶ,મહત્તમ તત્વ
ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ),મહત્તમ (પ્રમાણભૂત રકમ શબ્દ)
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್,મેક્સવેલ ડિમન
ಅರ್ಥ,મીન
ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ,અર્થ સમારકામ સમય
ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF),નિષ્ફળતા વચ્ચેનો સરેરાશ સમય (MTBF)
ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ,નિષ્ફળતાનો સમય
ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ,સમારકામ માટેનો સમય
ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR),સમારકામ માટેનો સરેરાશ સમય (MTTR)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),મધ્યમ પાયે એકીકરણ (MSI)
ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI),મધ્યમ પાયે એકીકરણ (MSI)
ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ,મધ્યમ ગાળાના સંગ્રહ ઉપકરણ
ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps),મેગાબીટ પ્રતિ સેકન્ડ (MB Ps)
ಸದಸ್ಯ ವಸ್ತು,સભ્ય પદાર્થ
ಸದಸ್ಯ ದಾಖಲೆ,સભ્ય રેકોર્ડ
ಸ್ಮರಣೆ,મેમરી
ಮೆಮೊರಿ ಅರೇ,મેમરી એરે
ಮೆಮೊರಿ ಬ್ಯಾಂಕ್,મેમરી બેંક
ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್,મેમરી બફર રજિસ્ટર
ಮೆಮೊರಿ ಬಸ್,મેમરી બસ
ಮೆಮೊರಿ ಕಾರ್ಡ್,મેમરી કાર્ડ
ಮೆಮೊರಿ ಕೋಶ,મેમરી સેલ
ಮೆಮೊರಿ ಸಂಕೋಚನ,મેમરી કોમ્પેક્શન
ಮೆಮೊರಿ ಕೋರ್,મેમરી કોર
ಮೆಮೊರಿ ಚಕ್ರ,મેમરી ચક્ર
ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್,મેમરી ડેટા રજિસ્ટર
ಮೆಮೊರಿ ಡಂಪ್,મેમરી ડમ્પ
ಮೆಮೊರಿ ವಿನಿಮಯ,મેમરી વિનિમય
ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ,મેમરી વંશવેલો
ಮೆಮೊರಿ ಸೂಚನೆ,મેમરી સૂચના
ಮೆಮೊರಿ ನಿರ್ವಹಣೆ,મેમરી મેનેજમેન્ટ
ಮೆಮೊರಿ ನಕ್ಷೆ,મેમરી નકશો
ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O,મેમરી મેપ કરેલ I/O
ಮೆಮೊರಿ ಮಾದರಿ,મેમરી મોડેલ
ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್,મેમરી મોડ્યુલ
ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್,મેમરી પોઇન્ટર રજીસ્ટર
ನೆನಪಿನ ಶಕ್ತಿ,મેમરી પાવર
ಮೆಮೊರಿ ರಕ್ಷಣೆ,મેમરી રક્ષણ
ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ,મેમરી સંદર્ભ સૂચના
ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ,મેમરી નિવાસી કાર્યક્રમ
ಮೆಮೊರಿ ಘಟಕ,મેમરી યુનિટ
ಮೆನು,મેનુ
ಮೆನು ಬಾರ್,મેનુ બાર
ಮೆನು ಡ್ರೈವ್,મેનુ ડ્રાઈવ
ಮೆನು ಆಯ್ಕೆ,મેનુ પસંદગી
ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ,મેનુ આધારિત કાર્યક્રમ
ವಿಲೀನಗೊಳ್ಳಲು,મર્જ કરો
ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ,વિનિમય સૉર્ટ મર્જ કરો
ವಿಲೀನ ರೀತಿಯ,મર્જ સૉર્ટ
ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ,મર્જિંગ
ಜಾಲರಿ ಜಾಲ,જાળીદાર નેટવર્ક
ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ,મેસેજિંગ
ಸಂದೇಶ,સંદેશ
ಸಂದೇಶ ದೃಢೀಕರಣ,સંદેશ પ્રમાણીકરણ
ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ,સંદેશ બોક્સ
ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್,સંદેશ સર્કિટ
ಸಂದೇಶ ಸ್ವರೂಪ,સંદેશ ફોર્મેટ
ಸಂದೇಶದ ಹೆಡರ್,સંદેશ હેડર
ಸಂದೇಶ ಮೋಡ್,સંદેશ મોડ
ಸಂದೇಶ ರವಾನೆ,સંદેશ પસાર
ಸಂದೇಶ ಪೋಲಿಂಗ್,સંદેશ મતદાન
ಸಂದೇಶ ಕ್ಯೂ,સંદેશ કતાર
ಸಂದೇಶ ಸ್ವಿಚ್,સંદેશ સ્વીચ
ಸಂದೇಶ ಪಠ್ಯ,સંદેશ ટેક્સ્ટ
ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್,સંદેશ ટ્રાન્સફર એજન્ટ
ಮೆಟಾ ಅಸೆಂಬ್ಲರ್,મેટા એસેમ્બલર
ಮೆಟಾ ವರ್ಗ,મેટા વર્ગ
ಮೆಟಾ ಸಂಕಲನ,મેટા સંકલન
ಮೆಟಾ ಕಂಪೈಲರ್,મેટા કમ્પાઇલર
ಮೆಟಾ ಭಾಷೆ,મેટા ભાષા
ಮೆಟಾ ನೆಟ್ವರ್ಕ್,મેટા નેટવર્ક
ಮೆಟಾ ವ್ಯವಸ್ಥೆ,મેટા સિસ્ટમ
ವಿಧಾನ,પદ્ધતિ
ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN),મેટ્રોપોલિટન એરિયા નેટવર્ક (MAN)
ಸೂಕ್ಷ್ಮ,સૂક્ષ્મ
ಮೈಕ್ರೋ ಕೋಡ್,માઇક્રો કોડ
ಮೈಕ್ರೋ ಕಂಪ್ಯೂಟರ್,માઇક્રો કમ્પ્યુટર
ಸೂಕ್ಷ್ಮ ನಿಯಂತ್ರಕ,માઇક્રો કંટ્રોલર
ಸೂಕ್ಷ್ಮ ಚಕ್ರ,સૂક્ષ્મ ચક્ર
ಮೈಕ್ರೋ ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೆಕ್ಯಾನಿಕಲ್ ಸಿಸ್ಟಮ್ (MEMS),માઇક્રો ઇલેક્ટ્રોનિક મિકેનિકલ સિસ્ટમ (MEMS)
ಸೂಕ್ಷ್ಮ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,માઇક્રો ઇલેક્ટ્રોનિક્સ
ಸೂಕ್ಷ್ಮ ಕಿರುಅಧಿಕಾರ,સૂક્ષ્મ લઘુ અધિકૃતતા
ಸೂಕ್ಷ್ಮ ಆದೇಶ,માઇક્રો ઓર્ડર
ಮೈಕ್ರೋ/ಮೇನ್‌ಫ್ರೇಮ್ ಲಿಂಕ್,માઇક્રો/મેઇનફ્રેમ લિંક
ಮೈಕ್ರೋಚಿಪ್,માઇક્રોચિપ
ಮೈಕ್ರೋಕೋಬೋಲ್,માઇક્રોકોબોલ
ಮೈಕ್ರೋಕೋಡ್,માઇક્રોકોડ
ಮೈಕ್ರೋಫಿಚೆ,માઇક્રોફિચે
ಮೈಕ್ರೋಫ್ಲೋಪಿ,માઇક્રોફ્લોપી
ಮೈಕ್ರೋಫಾರ್ಮ್ ರೀಡರ್,માઇક્રોફોર્મ રીડર
ಮೈಕ್ರೋಫ್ರೇಮ್,માઇક્રોફ્રેમ
ಮೈಕ್ರೋಗ್ರಾಫಿಕ್ಸ್,માઈક્રોગ્રાફિક્સ
ಮೈಕ್ರೊಫೋನ್,માઇક્રોફોન
ಮೈಕ್ರೋಫೋಟೋಗ್ರಾಫ್,માઇક્રોફોટોગ્રાફ
ಮೈಕ್ರೋಪ್ರೊಸೆಸಿಂಗ್ ಘಟಕ,માઇક્રોપ્રોસેસિંગ એકમ
ಮೈಕ್ರೋಪ್ರೊಸೆಸರ್,માઇક્રોપ્રોસેસર
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಚಿಪ್,માઇક્રોપ્રોસેસર ચિપ
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಕಂಪೈಲರ್,માઇક્રોપ્રોસેસર કમ્પાઇલર
ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್ ಘಟಕ (MPU),માઇક્રોપ્રોસેસર યુનિટ (MPU)
ಮೈಕ್ರೋಪ್ರೋಗ್ರಾಂ,માઇક્રોપ્રોગ્રામ
ಸೂಕ್ಷ್ಮ ಅನುಕ್ರಮ,માઇક્રોસિક્વન્સ
