Tamil,Bengali
கோனாபோபிஸிஸ்,গোনাপোফাইসিস
கோனிடியா,গনিডিয়া
கோனோபோர்,গনোপুর
கோனோரோஹியா,গনোরিয়া
நல்ல நகல்,ভাল অনুলিপি
கூட்டி,গুটি
கோர்கோனியா,গর্জনিয়া
கீல்வாதம் பறக்க,গাউট ফ্লাই
ஜி-கட்டம்,জি-ফেজ
கிராஃபியன் நுண்ணறை,গ্রাফিয়ান ফলিকেল
கிராசிலேரியா,গ্র্যাসিলারিয়া
சாய்வு மையவிலக்கு,গ্রেডিয়েন্ট সেন্ট্রিফিউগেশন
பல்லுயிர் சாய்வு,জীববৈচিত্র্যের গ্রেডিয়েন্ট
ஒட்டுதல்,ঘুস
ஒட்டுதல்,গ্রাফটিং
ஒட்டுதல்,গ্রাফটিং
கிராம்-எதிர்மறை,গ্রাম-নেতিবাচক
கிராம் கறை,গ্রাম স্টেইনিং
கிராமினே,গ্রামিনা
கிராம்-நேர்மறை,গ্রাম-পজিটিভ
கிரானா (கிரானம்),গ্রানা (গ্রানাম)
கிரானல் குளோரோபிளாஸ்ட்,গ্রানাল ক্লোরোপ্লাস্ট
பெரிய காலம் (வளர்ச்சியின்),গ্র্যান্ড পিরিয়ড (বৃদ্ধির)
சிறுமணி லுகோசைட்,দানাদার লিউকোসাইট
சிறுமணி,গ্রানুল
கிரானுலோசைட்,গ্রানুলোকাইট
கிரானுலோசா செல்,গ্রানুলোসা সেল
கிரானுலோசா செல் அடுக்கு,গ্রানুলোসা সেল স্তর
கிரனம்,গ্রানাম
வரைகலை பிரதிநிதித்துவம்,গ্রাফিকাল উপস্থাপনা
புவியீர்ப்பு விசை,মহাকর্ষীয় বল
ஈர்ப்பு விசுவாதம்,মহাকর্ষ
ஈர்ப்பு,মাধ্যাকর্ষণ
ஈர்ப்பு ஆற்றல்,মাধ্যাকর্ষণ সম্ভাবনা
கிரே ராமஸ் கம்யூனிகன்கள்,ধূসর রামাস যোগাযোগ
கிரேசர்,গ্রেজার
மேய்ச்சல் உணவு சங்கிலி,চারণ খাদ্য চেইন
சிறந்த டேன் நாய்,দুর্দান্ত ডেন কুকুর
பச்சை சுரப்பி,সবুজ গ্রন্থি
பச்சை வீடு,গ্রিন হাউস
பசுமை இல்ல விளைவு,গ্রিন হাউজের প্রভাব
பசுமை புரட்சி,সবুজ বিপ্লব
பச்சை மோசடி,সবুজ স্কাম
சாம்பல் ஹெரான்,ধূসর হেরন
சாம்பல் விஷயம்,ধূসর পদার্থ
மொத்த கலோரிஃபிக் மதிப்பு,গ্রস ক্যালোরিফিক মান
மொத்த ஆற்றல் மதிப்பு,স্থূল শক্তি মান
மொத்த முதன்மை உற்பத்தி,মোট প্রাথমিক উত্পাদন
வளர்ச்சி வளைவு,বৃদ্ধি বক্ররেখা
வளர்ச்சி காரணி,বৃদ্ধি ফ্যাক্টর
வளர்ச்சி ஹார்மோன் வெளியிடும் ஹார்மோன்,হরমোন রিলিজিং গ্রোথ হরমোন
ஹார்மோனைத் தடுக்கும் வளர்ச்சி,বৃদ্ধি হরমোন বাধা
வளர்ச்சி மீளுருவாக்கம் மற்றும் வயதானது,বৃদ্ধি পুনর্জন্ম এবং বার্ধক্য
வளர்ச்சி வளையம்,বৃদ্ধি রিং
குவானைன்,গুয়ানাইন
குவானோசின் ட்ரைபாஸ்பேட் (ஜி.டி.பி),গ্যানোসিন ট্রাইফোসফেট (জিটিপি)
குல்லட்,গুললেট
ஆர்வம்,Gustatation
கஸ்டேட்டரி கோர்டெக்ஸ்,গাস্টেটরি কর্টেক্স
விரைவான ஏற்பி,গাস্টেটরি রিসেপ্টর
குட்டேஷன்,গুটেশন
ஜிம்னோஸ்பெர்மே,জিমনোস্পারমা
Ginaecomastia,Gynaecomastia
கினோசியம்,জিনোসিয়াম
கைரஸ்,গাইরাস
வாழ்விடம்,আবাসস্থল
வாழ்விட இழப்பு,বাসস্থান ক্ষতি
ஹீமாடோமா,হেমোটোমা
Haeme (heme),হেম (হেম)
ஹீமோகோரியல் நஞ்சுக்கொடி,হেমোচোরিয়াল প্লাসেন্টা
ஹீமோகோல்,হেমোকোয়েল
ஹீமோசைட்,হেমোসাইট
ஹீமோடையாலிசிஸ்,হেমোডায়ালাইসিস
ஹீமோகுளோபின்,হিমোগ্লোবিন
ஹீமோலிம்ப்,হেমোলিম্ফ
ஹீமோபிலியா,হেমোফিলিয়া
ஹீமோபிலஸ் டுக்ரே,হেমোফিলাস ডুক্রেই
Haemophilus இன்ஃப்ளுயன்ஸா,হ্যামোফিলাস ইনফ্লুয়েঞ্জা
ஹீமோபொய்சிஸ்,হেমোপয়েসিস
ஹீமோசோயின்,হেমোজইন
ஹக்ஃபிஷ்,হাগফিশ
முடி செல்,চুলের ঘর
ஹேர்பின் லூப்,হেয়ারপিন লুপ
ஹேரி விலங்கு,লোমশ প্রাণী
ஹேரி,লোমশ
அரை ஆயுள்,অর্ধেক জীবন
ஹால் குறி,হল মার্ক
மாயத்தோற்றம்,হ্যালুসিনেশন
மாயத்தோற்றம்,হ্যালুসিনোজেন
ஆலசன்,হ্যালোজেন
ஹாலோபில்,হ্যালোফিল
ஹாலோபைட்,হ্যালোফাইট
ஹாலோபிடிக் வாழ்விடம்,হ্যালোফাইটিক আবাস
ஹாப்லோ-டிப்ளோன்டிக்,হ্যাপলো-ডিপ্লোনটিক
ஹாப்ளோயிட்,হ্যাপলয়েড
ஹாப்ளாய்டு-டிப்ளாய்டு கட்டம்,হ্যাপলয়েড-ডিপ্লয়েড ফেজ
ஹாப்ளோன்டிக்,হ্যাপোনটিক
ஹாப்ளோடைப்,হ্যাপ্লোটাইপ
ஹாப்டோனஸ்டி,হ্যাপটোনাস্টি
கடினமான அண்ணம்,হার্ড তালু
கடினப்படுத்துதல்,শক্ত করা
ஹார்டி வெயின்பெர்க் சமநிலை,হার্ডি ওয়েইনবার্গ ভারসাম্য
விளைவு,সুরেলা প্রভাব
ஹேவர்சியன் அமைப்பு,হ্যাভারসিয়ান সিস্টেম
குஞ்சு பொரிக்கும்,হ্যাচিং
குஞ்சு பொரிக்கும்,হ্যাচিং
ஹாஸ்டோரியா,হাউস্টোরিয়া
ஹாஸ்டோரியம்,হাউস্টোরিয়াম
இதய துடிப்பு,হার্ট বিট
இதய நுரையீரல் இயந்திரம்,হার্ট ফুসফুস মেশিন
இதய தசை,হার্টের পেশী
இதய வடிவ கரு,হৃদয় আকৃতির ভ্রূণ
இதய ஒலி,হার্ট সাউন্ড
ஹார்ட் அர்ச்சின்,হার্ট আর্চিন
வெப்பம் கொல்லப்பட்டது,তাপ নিহত স্ট্রেন
வெப்ப அதிர்ச்சி முறை,তাপ শক পদ্ধতি
ஹார்ட்வுட்,হার্টউড
வெப்ப ஆற்றல்,তাপ শক্তি
வெப்ப சிகிச்சை,তাপ চিকিত্সা
கடும் காயம்,ভারী আঘাত
ஹெலியந்தஸ்,হেলিয়ান্থাস
ஹெலிகல் ஸ்ட்ராண்ட்,হেলিকাল স্ট্র্যান্ড
ஹெலிகல் அலை,হেলিকাল ওয়েভ
ஹெலிகேஸ்,হেলিক্যাস
ஹெலிகோட்மா,হেলিকোট্রেমা
ஹீலியோபைட்,হেলিওফাইট
ஹெலோபியோல் எண்டோஸ்பெர்ம்,হেলোবিয়ল এন্ডোস্পার্ম
ஹெமாட்டூரியா,হেমাটুরিয়া
ஹீம் புரத வளாகம்,হেম প্রোটিন কমপ্লেক্স
ஹெமிசெல்லுலோஸ்,হেমিসেলুলোজ
ஹெமிகார்டாட்டா,হেমিচর্ডাটা
ஹெமிடாக்டைலஸ்,হেমিড্যাক্টিলাস
ஹெமிஃபிராக்மா ஹீட்டோரோபில்லம்,হেমিফ্রাগমা হেটেরোফিলাম
ஹெமிசைகஸ்,হেমিজাইগাস
ஹீமோடையாலிசிஸ்,হেমোডায়ালাইসিস
ஹீமோகுளோபின்,হিমোগ্লোবিন
ஹீமோகுளோபினுனா,হিমোগ্লোবিনুনা
ஹென்பேன்,হেনবেন
ஹென்லின் லூப்,হেনেলের লুপ
ஹெபரின்,হেপারিন
கல்லீரல்,হেপাটিক
கல்லீரல் கேகா,হেপাটিক কেকা
கல்லீரல் போர்டல்-சிஸ்டம்,হেপাটিক পোর্টাল-সিস্টেম
கல்லீரல்அப்சிடா,হেপাটিকপিডা
ஹெபடைடிஸ்,হেপাটাইটিস
ஹெபடோசைட்,হেপাটোসাইট
குடலிறக்க அடுக்கு,হার্বেসিয়াস স্তর
குடலிறக்க லைகோபாட்,হার্বেসিয়াস লাইকোপড
ஹெர்பேரியம்,হার্বেরিয়াম
ஹெர்பேரியம் தாள்,হার্বেরিয়াম শীট
களைக்கொல்லி சகிப்புத்தன்மை,ভেষজনাশক সহনশীলতা
தாவரவகை,হার্বিভোর
தாவரவகை விலங்கு,ভেষজজীবী প্রাণী
தாவரவகை,হার্বিভরি
பரம்பரை நோய்,বংশগত রোগ
பரம்பரை கோளாறு,বংশগত ব্যাধি
பரம்பரை குள்ளவாதம்,বংশগত বামনবাদ
பரம்பரை,বংশগততা
படிநிலை,হায়ারার্কি
பரம்பரை தன்மை,বংশগত চরিত্র
பரம்பரை பண்பு,Herit তিহাসিক বৈশিষ্ট্য
ஹெரிட்டீரா,হেরিটিয়েরা
ஹெர்மாஃப்ரோடைட்,হার্মাফ্রোডাইট
ஹெர்மாஃப்ரோடிடிசம்,হার্মাফ্রোডিটিজম
ஹெர்மிட் நண்டு,নির্জনবাসী কাঁকড়া
ஹெராயின்,হেরোইন
ஹெர்பெஸ் சிம்ப்ளக்ஸ் வைரஸ்,হারপিস সিমপ্লেক্স ভাইরাস
ஹெர்பெஸ் வைரஸ்,হার্পিস ভাইরাস
ஹெஸ்பெரிடியம்,হেস্পেরিডিয়াম
ஹீட்டோரோஅல்லெல்,হেটেরোলেল
ஹீட்டோரோக்ரோமாடின்,হিটারোক্রোম্যাটিন
ஹீட்டோரோசிஸ்ட்,হেটেরোসাইস্ট
ஹீட்டோரோடென்ட்,হেটেরোডন্ট
பன்முகத்தன்மை வாய்ந்த,ভিন্ন ভিন্ন
பன்முகத்தன்மை வாய்ந்த,ভিন্ন ভিন্ন
ஹீட்டோரோரோமா,হেটেরোমেরা
பரம்பரை,ভিন্ন ভিন্ন
ஹீட்டோரோஃபிலி,হেটেরোফিলি
ஹீட்டோரோப்நெஸ்டிஸ்,হিটারোপনাস্টিস
ஹீட்டோரோசிஸ்,হিটারোসিস
ஹீட்டோரோத்தாலிக்,হেটেরোথালিক
ஹீட்டோரோட்ஃப்,হিটারোট্রফ
ஹீட்டோரோட்ஃப்,হিটারোট্রফ
ஹீட்டோரோட்ரோபிக் பாக்டீரியா,হিটারোট্রফিক ব্যাকটিরিয়া
ஹீட்டோரோட்ரோபிக் ஊட்டச்சத்து,হিটারোট্রফিক পুষ্টি
ஹீட்டோரோட்ரோஃபி,হিটারোট্রফি
ஹீட்டோரோட்ரோஃபி,হিটারোট্রফি
ஹீட்டோரோசைகோட்,হেটেরোজাইগোট
ஹீட்டோரோசைகஸ் உயரம்,হিটারোজাইগাস লম্বা
ஹீட்டோரோசைகஸ்,হিটারোজাইগাস
அறுகோண முகம்,ষড়ভুজ ফ্যাসিট
ஹெக்ஸாபிளாய்டு,হেক্সাপ্লয়েড
ஹெக்ஸோகினேஸ்,হেক্সোকিনেস
ஹைபர்நாகுலம்,হাইবারনাকুলাম
உறக்கநிலை,হাইবারনেশন
மறைக்கப்பட்ட பசி,লুকানো ক্ষুধা
உயர் இடைநிலை ஆஸ்மோலரிட்டி,উচ্চ আন্তঃদেশীয় অসমোলারিটি
உயர் செயல்திறனுள்ள திரவ குரோமேட்டோகிராஃபி,সপ্তাহের দিন
உயர் தடுப்பூசி,উচ্চ ভ্যাককাম
ஹில் பன்ட்,হিল বুট
மலை எதிர்வினை,পার্বত্য প্রতিক্রিয়া
ஹில்சா,হিলসা
ஹிலம்,হিলুম
பின் மூளை,হিন্দ মস্তিষ্ক
கீல் கூட்டு,যৌথ কবজা
ஹின்னி,হিনি
ஹிப்போகாம்பஸ்,হিপ্পোক্যাম্পাস
ஹிருடின்,হিরুডিন
ஹிருடினேரியா,হিরুডিনারিয়া
ஹிசார்டேல்,হিশারডেল
ஹிஸ்டோகிராம்,হিস্টোগ্রাম
வரலாற்று ஆய்வுகள்,Hist তিহাসিক স্টাডিজ
ஹிஸ்டாலஜி,হিস্টোলজি
ஹிஸ்டன்,হিস্টন
ஹிஸ்டோன் ஆக்டமர்,হিস্টোন অক্টামার
ஹிஸ்டோன் புரதம்,হিস্টোন প্রোটিন
வரலாற்று அறிவியல்,Hist তিহাসিক বিজ্ঞান
எச்.ஐ.வி.,এইচআইভি
பிடி வேகமானது,হোল্ড ফাস্ট
முழுமையான அணுகுமுறை,সার্বিক পদক্ষেপ
வெற்று உள் உறுப்பு,ফাঁকা অভ্যন্তরীণ অঙ্গ
வெற்று கம்பளி பந்து,ফাঁকা উলের বল
ஹோலோபிளாஸ்டிக் பிளவு,হলোব্লাস্টিক ক্লিভেজ
ஹோலோகின் சுரப்பி,হলোক্রাইন গ্রন্থি
ஹோலோஃப்டிக்,হোলোফাইটিক
ஹோலோசோயிக்,হলোজাইক
ஹோலோசோயிக் ஊட்டச்சத்து,হলোজাইক পুষ্টি
ஹோமியோபாக்ஸ்,হোমোবক্স
ஹோமியோஸ்டாஸிஸ் (ஹோமோஸ்டாஸிஸ்),হোমিওস্টেসিস (হোমোস্টেসিস)
ஹோமெத்மிக்,হোমোথেরমিক
வீட்டுக்காரர்,হোমোথার্মাস
ஹோமினிட்,হোমিনিড
ஹோமினிடே,হোমিনিডে
ஹோமினாய்டு,হোমিনয়েড
ஹோமோ எரெக்டஸ்,হোমো ইরেক্টাস
ஹோமோ ஹபிலிஸ்,হোমো হাবিলিস
ஹோமோ சேபியன்ஸ்,হোমো সেপিয়েন্স
ஓரினச்சேர்க்கை,হোমোগ্যামি
ஹோமோஜென்டிசிக் அமில சோதனை,হোমোজেন্টিসিক অ্যাসিড পরীক্ষা
ஒத்திசைவு,হোমোজেনাইজেশন
ஒரே மாதிரியான,সমজাতীয়
ஓரினச்சேர்க்கை,হোমোওথেরমিক
ஒத்த,হোমোলজাস
ஹோமோபாலிமர்,হোমোপলিমার
ஹோமோசைகோசிட்டி,হোমোজাইগোসিটি
ஹோமோசைகோசிட்டி,হোমোজাইগোসিটি
ஹோமோசைகோட்,হোমোজাইগোট
ஹோமோசைகஸ் குள்ள,হোমোজাইগাস বামন
ஹோமோசைகஸ் உயரம்,হোমোজাইগাস লম্বা
கொக்கி புழு,হুক কৃমি
ஹார்மோன் சிகிச்சை,হরমোন চিকিত্সা
ஹார்மோன் சிகிச்சை,হরমোন থেরাপি
ஹார்மோன்-ஏற்பி வளாகம்,হরমোন-রিসেপ্টর কমপ্লেক্স
கொம்பு தேரை,শিংযুক্ত টোড
ஹார்ஸ்ஷூ பேட்,হর্সশো ব্যাট
தோட்டக்கலை,উদ্যানতত্ত্ব
மருத்துவமனை கழிவு,হাসপাতালের বর্জ্য
தொகுப்பாளர்,হোস্ট
ஹோஸ்ட் செல்,হোস্ট সেল
ஹோஸ்ட்-ஒட்டுண்ணி உறவு,হোস্ট-প্যারাসিটিক সম্পর্ক
ஹோஸ்ட் விவரக்குறிப்பு,হোস্ট নির্দিষ্টতা
சூடான பாலைவனம்,গরম মরুভূমি
சூடான நீர்த்த சூப்,গরম পাতলা স্যুপ
பகிரலை,হট স্পট
வீட்டின் செயல்பாடு,হাউস কিপিং ফাংশন
வீட்டை வைத்திருக்கும் மரபணு,বাড়ি রক্ষার জিন
மனித உடல்,মানুষের শরীর
மனித கோரியானிக் கோனாடோட்ரோபின் (எச்.சி.ஜி),হিউম্যান কোরিওনিক গোনাডোট্রপিন (এইচসিজি)
மனித மக்கள்தொகை,মানব ডেমোগ্রাফি
மனித மரபணு,মানব জিনোম
மனித வளர்ச்சி ஹார்மோன் (HGH),হিউম্যান গ্রোথ হরমোন (এইচজিএইচ)
மனித புரவலன்,মানব হোস্ট
மனித நோயெதிர்ப்பு குறைபாடு வைரஸ் (எச்.ஐ.வி),হিউম্যান ইমিউনোডেফিসিয়েন্স ভাইরাস (এইচআইভি)
மனித லுகோசைடிக் ஆன்டிஜென்,হিউম্যান লিউকোসাইটিক অ্যান্টিজেন
மனித லுகோசைட் ஆன்டிக்ன் வளாகம்,মানব লিউকোসাইট এন্টিগেন কমপ্লেক্স
மனித நஞ்சுக்கொடி லாக்டோஜென்,মানব প্লাসেন্টাল ল্যাকটোজেন
மனித மக்கள்தொகை அழுத்தம்,মানুষের জনসংখ্যার চাপ
மனித இனம்,মানব্ যুদ্ধ
ஹுமரஸ்,হিউমারাস
ஹ்யூமிக் அமிலம்,হিউমিক অ্যাসিড
ஈரப்பதமான,সেঁতসেঁতে
ஈரப்பதம்,আর্দ্রতা
முனைப்புத்தன்மை,হামিফিকেশন
நகைச்சுவை,মেজাজ
இயற்கையானது,হুমাস
ஹண்டிங்டன் நோய்,হান্টিংডনের রোগ
பதுமராகம்,হায়াসিন্থ
ஹைலீன்,হায়ালাইন
பளிங்குக்கசியிழையம்,হিলিন ক্রাটজ
ஹைலூரோனிடேஸ்,হায়ালুরোনিডেস
கலப்பின,হাইব্রিড
கலப்பின கண்டுபிடிப்பு,হাইব্রিড অদৃশ্য
எஃப் 1 விதைகளின் கலப்பின,এফ 1 বীজের হাইব্রিড
கலப்பின மலட்டுத்தன்மை,হাইব্রিড স্টেরিলিটি
கலப்பின வாகன தொழில்நுட்பம்,হাইব্রিড যানবাহন প্রযুক্তি
ஹைட்ரார்க் வெற்றி,হাইড্রার্চ সায়েন্স
நீரேற்றம் ஷெல்,হাইড্রেশন শেল
ஹைட்ரிக்,হাইড্রিক
ஹைட்ரில்லா,হাইড্রিলা
ஹைட்ரஜன் பிணைப்பு,হাইড্রোজেন বন্ধন
ஹைட்ரஜன் சயனைடு,হাইড্রোজেন সায়ানাইড
ஹைட்ரஜன் கரு,হাইড্রোজেন নিউক্লিয়াস
ஹைட்ரோலேஸ்,হাইড্রোলেজ
நீர்நிலை சுழற்சி,জলবিদ্যুৎ চক্র
ஹைட்ரோலைசிங்,হাইড্রোলিজিং
ஹைட்ரோலைடிக் பிளவு,হাইড্রোলাইটিক ক্লিভেজ
ஹைட்ரோனஸ்டி,হাইড্রোনস্টি
ஹைட்ரோஃபிலிக்,হাইড্রোফিলিক
ஹைட்ரோஃபிலி,হাইড্রোফিলি
ஹைட்ரோஃபிலி,হাইড্রোফিলি
ஹைட்ரோபோபிக்,হাইড্রোফোবিক
ஹைட்ரோஃபைட்,হাইড্রোফাইট
ஹைட்ரோபோனிக்ஸ்,জলবিদ্যুৎ
ஹைட்ரோஸ்பியர்,হাইড্রোস্ফিয়ার
நீர்நிலை அழுத்தம்,উদপ্রেষ
நீர் வெப்ப சுற்றுச்சூழல் அமைப்பு,হাইড্রোথার্মাল ইকোসিস্টেম
நீர் வெப்ப வென்ட்,হাইড্রোথার্মাল ভেন্ট
ஹைட்ராக்சைல் குழு,হাইড্রোক্সিল গ্রুপ
அருமையான,হাইড্রিক
ஹைலா (மர தவளை),হায়লা (গাছের ব্যাঙ)
ஹைமன்,হাইমেন
ஹையோயிட்,হাইড
ஹையாய்டு எலும்பு,হায়য়েড হাড়
ஹைபந்தோடியம்,হাইপানথোডিয়াম
ஹைப்பர் கொழுப்பு,হাইপার কোলেস্টেরোলেমিয়া
ஹைப்பர் கிளைசீமியா,হাইপারগ্লাইসেমিয়া
ஹைபர்கெராடோசிஸ்,হাইপারকারেটোসিস
ஹைபர்பாரடைராய்டிசம்,হাইপারপ্যারথাইরয়েডিজম
ஹைப்பர் பிளேசியா,হাইপারপ্লাজিয়া
ஹைபர்சென்சிட்டிவிட்டி,হাইপারস্পেনসিটিভিটি
உயர் இரத்த அழுத்தம்,উচ্চ রক্তচাপ
ஹைப்பர் தைராய்டிசம்,হাইপারথাইরয়েডিজম
ஹைபர்டோனிக்,হাইপারটোনিক
ஹைபா,হাইফা
ஹைபீன்,হাইফিন
ஹைபோகாண்ட்ரியா,হাইপোকন্ড্রিয়া
ஹைபோகோடைல்,হাইপোকোটাইল
இரத்தச் சர்க்கரைக் குறைவு,হাইপোগ্লাইসেমিয়া
ஹைப்கோனாடிசம்,হাইপগোনাদিজম
இரத்தச் சர்க்கரை,হাইপোগাইনাস
ஹைபோகினி,হাইপোগিনি
ஹைபோலிம்னியன்,হাইপোলিমনিয়ন
ஹைபோபராதைராய்டிசம்,হাইপোপারথাইরয়েডিজম
ஹைப்போபார்னக்ஸ்,হাইপোফেরিনেক্স
ஹைப்போஸ்டோம்,হাইপোস্টোম
ஹைப்போஸ்டோம்,হাইপোস্টোম
ஹைபோதாலமஸ்,হাইপোথ্যালামাস
கருதுகோள்,হাইপোথিসিস
அனுமான கோர்டேட்,হাইপোথিটিক্যাল কর্ডেট
அனுமான முன்மொழிவு,অনুমানমূলক প্রস্তাব
ஹைப்போ தைராய்டிசம்,হাইপোথাইরয়েডিজম
ஹைபோடோனிக்,হাইপোটোনিক
ஹைபோடோனிக் தீர்வு,হাইপোটোনিক সমাধান
ஹைராக்கோதேரியம்,হিরাকোথেরিয়াম
பனியுகம்,বরফযুগ
இச்ச்தியோபிஸ்,ইচথিওফিস
அடையாளம் காணல்,পরিচয়
இடியோகிராம்,আইডিওগ্রাম
இடியோகிராம்,আইডিওগ্রাম
இகுவானா,ইগুয়ানা
Ileum,ইলিয়াম
ஒளிரும் மாதிரி,আলোকসজ্জা নমুনা
வெளிச்சம்,আলোকসজ্জা
படம்,চিত্র
தூண்டுதல் அழுத்தம்,Imbibition চাপ
தூண்டுதல்,Imbibition
உள்வைப்பு,এমব্রিকেট
தூண்டுதல்,Imbricte aestivation
குடியேறியவர்,অভিবাসী
குடியேற்றம்,ইমিগ্রেশন
குடியேற்றம்,ইমিগ্রেশন
அழியாத,অমর
நோய் எதிர்ப்பு சக்தியின் பதில் செயல்,ইমিউন প্রতিক্রিয়া
நோய் எதிர்ப்பு அமைப்பு,রোগ প্রতিরোধক ব্যবস্থাপনা
நோயெதிர்ப்பு அமைப்பு கோளாறு,ইমিউন সিস্টেম ডিসঅর্ডার
நோய் எதிர்ப்பு சக்தி,অনাক্রম্যতা
நோயெதிர்ப்பு-சமரசம்,ইমিউনো-কমপ্রিমাইজড
இம்யூனோ குறைபாடு நோய்,ইমিউনো ঘাটতি রোগ
இம்யூனோ எலக்ட்ரோபோரேசிஸ்,ইমিউনো ইলেক্ট্রোফোরসিস
இம்யூனோ ஃப்ளோரசன்ட் ஆன்டிபாடி லேபிளிங்,ইমিউনো ফ্লুরোসেন্ট অ্যান্টিবডি লেবেলিং
இம்யூனோ சோர்பென்ட் மதிப்பீடு,ইমিউনো সরবেন্ট অ্যাস
இம்யூனோ அடக்குமுறை சிகிச்சை,ইমিউনো দমনকারী থেরাপি
இம்யூனோ அடக்கி,ইমিউনো দমনকারী
நோயெதிர்ப்பு,ইমিউনোজেনিক
இம்யூனோகுளோபூலின்,ইমিউনোগ্লোবুলিন
நோயெதிர்ப்பு,ইমিউনোলজি
இம்யூனோமோடூலேட்டர்,ইমিউনোমোডুলেটর
இம்யூனோபோடென்டேஷன் சிகிச்சை,ইমিউনোপোটেন্টিশন থেরাপি
நோயெதிர்ப்பு தடுப்பு மருந்து,ইমিউনোসপ্রেসিভ ড্রাগ
Imunothery சிகிச்சை,ইমুনোথেরাপি
இம்பரிபின்னேட்,Imparipinnate
BARBRATH,ইম্পেরেটা
தெளிவற்ற,দুর্ভেদ্য
உள்வைப்பு,ইমপ্লান্ট
உள்வைப்பு,ইমপ্লান্টেশন
மேம்படுத்தப்பட்ட விதை,উন্নত বীজ
மேம்படுத்தப்பட்ட வகை,উন্নত বিভিন্ন
சிட்டுவில்,স্বাভাবিক স্থানে অবস্থিত
ஆய்வுக்கூட சோதனை முறையில்,ভিট্রোতে
விட்ரோ கருத்தரித்தல் (ஐவிஎஃப்),ভিট্রো ফার্টিলাইজেশন (আইভিএফ)
உயிருள்ள,ভিভোতে
செயலற்றது,নিষ্ক্রিয়
Inbred வரி,ইনব্রেড লাইন
இனப்பெருக்கம்,ইনব্রিডিং
மறுசீரமைப்பு நிகழ்வு,পুনঃসংযোগের ঘটনা
எரித்தல்,জ্বলন
வெட்டுதல்,ইনসিসর
சேர்க்கும் உடல்,অন্তর্ভুক্তি শরীর
பொருத்தமற்ற நடத்தை,অসম্পূর্ণ আচরণ
பொருந்தாத தன்மை,অসম্পূর্ণতা
பொருந்தாத தன்மை,অসম্পূর্ণতা
முழுமையற்ற ஆதிக்கம்,অসম্পূর্ণ আধিপত্য
இன்குபேட்டர்,ইনকিউবেটর
பதவி,আগত
Incus,ইনকাস
அண்டீசண்ட் பழம்,অনির্দিষ্ট ফল
உள்தள்ளப்பட்டது,ইন্ডেন্টেড
சுயாதீன வகைப்படுத்தல்,স্বাধীন ভাণ্ডার
சுயாதீன மரபணு,স্বতন্ত্র জিন
வேளாண் ஆராய்ச்சி கவுன்சில்,ভারতীয় কৃষি গবেষণা কাউন্সিল
இந்திய சால்மன்,ভারতীয় সালমন
காட்டி இனங்கள்,সূচক প্রজাতি
மருத்துவத்தின் உள்நாட்டு அமைப்பு,আদিবাসী ব্যবস্থা
இண்டிகோஃபெரா,ইন্ডিগোফেরা
உட்புற மாசுபாடு,ইনডোর দূষণ
தூண்டப்பட்ட இயக்கம்,প্ররোচিত আন্দোলন
தூண்டப்பட்ட பிறழ்வு,প্ররোচিত মিউটেশন
தூண்டல்,সূচক
தூண்டல் மரபணு,সূচক জিন
தூண்டக்கூடிய கட்டுப்பாடு,ইনডুসিবল নিয়ন্ত্রণ
தூண்டக்கூடிய நொதி,ইনডুসিবল এনজাইম
புற்றுநோயின் தூண்டல்,ক্যান্সার অন্তর্ভুক্ত
தொழில்துறை மெலனிசம்,শিল্প মেলানিজম
தொழில்துறை மாசுபாடு,শিল্প - কারখানা ঘটিত দূষণ
தொழில்துறை புகை,শিল্প ধোঁয়া
அறிவிப்பு மாறுபட்ட நுண்ணோக்கி,নিষ্ক্রিয় বিপরীতে মাইক্রোস্কোপি
விவரிக்க முடியாத வளங்கள்,অবর্ণনীয় সংস্থান
தொற்று நோய்,সংক্রামক রোগ
தொற்று,ইনফেকটিভিটি
அனுமானம்,অনুমান
தாழ்வான சிறுமூளை பென்குல்,নিকৃষ্ট সেরিবিলার পেডুনকেল
தாழ்வான மெசென்ட்ரிக் கேங்க்லியன்,নিকৃষ্ট মেসেন্ট্রিক গ্যাংলিওন
எல்லையற்ற,অসীম
அழற்சி,প্রদাহ
அழற்சி தடை,প্রদাহজনক বাধা
அழற்சி எதிர்வினை,প্রদাহজনক প্রতিক্রিয়া
அழற்சி பதில்,প্রদাহজনক প্রতিক্রিয়া
வீக்கம்,মুদ্রাস্ফীতি
மஞ்சரி,ফুলের
குளிர் காய்ச்சல்,ইনফ্লুয়েঞ্জা
வருகை,অন্ত: প্রবাহ
அகச்சிவப்பு சுரப்பி,ইনফ্রোরবিটাল গ্রন্থি
இன்பண்டிபுலம்,ইনফুন্ডিবুলাম
உட்கொண்ட உணவு,খাওয়ার খাবার
உட்கொள்ளல்,আহার
இம்பினினல் கால்வாய்,ইনগুইনাল খাল
இங்ஜினல் குடலிறக்கம்,কুঁচকির অন্ত্রবৃদ্ধি
பரம்பரை,উত্তরাধিকার
பரம்பரை மூலக்கூறு நோய்,উত্তরাধিকার সূত্রে আণবিক রোগ
தடுக்கவும்,দমন করা
தடுக்கப்பட்டது,বাধা
ஹார்மோனைத் தடுக்கும்,হরমোন বাধা
தடுப்பு,বাধা
தடுப்பு பெப்டைட்,ইনহিবিটরি পেপটাইড
துவக்கம்,দীক্ষা
