Punjabi,Malayalam
ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ,നോഡ് ഡിഗ്രഡേഷൻ
ਰੌਲਾ,ശബ്ദം
ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ,ശബ്ദ ഹിമപാതം
ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,നോയ്സ് ബാൻഡ് വിപുലീകരണം
ਰੌਲਾ ਫਟਣਾ,ശബ്ദം പൊട്ടി
ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ,ശബ്‌ദം റദ്ദാക്കുന്ന മൈക്രോഫോൺ
ਸ਼ੋਰ ਗੁਣਕ,ശബ്ദ ഗുണിതം
ਸ਼ੋਰ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,നോയ്സ് റീഇൻവെസ്റ്റ്മെന്റ് ആംപ്ലിഫയർ
ਰਾਵੰਕ,ravank
ਰੌਲਾ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੁੰਦਾ,ശബ്‌ദം ബാധിക്കില്ല
ਰੌਲਾ-ਰੱਪਾ,ശബ്ദായമാനമായ പ്രേരണ
ਸ਼ੋਰ ਸੀਮਾ ਕਰਨ ਵਾਲਾ,ശബ്ദ പരിമിതി
ਸ਼ੋਰ ਮਾਰਜਿਨ,ശബ്ദ മാർജിൻ
ਸ਼ੋਰ ਮਾਪ,ശബ്ദം അളക്കൽ
ਰੌਲਾ ਵੰਡ,ശബ്ദ വിഭജനം
ਸ਼ੋਰ ਦੀ ਮਾਤਰਾ,ശബ്ദ അളവ്
"ਰੌਲਾ ਘਟਾਉਣਾ, ਰੌਲਾ ਘਟਾਉਣਾ","ശബ്ദം കുറയ്ക്കൽ, ശബ്ദം കുറയ്ക്കൽ"
ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,ശബ്ദ പ്രതിരോധം
ਰੌਲੇ ਦੀ ਨੁਮਾਇੰਦਗੀ,ശബ്ദ പ്രാതിനിധ്യം
ਸ਼ੋਰ ਸਪਾਈਕ,നോയ്സ് സ്പൈക്ക്
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,ശബ്ദ താപനില
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ,ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ്
ਨਾਮਾਤਰ ਰੁਕਾਵਟ,നാമമാത്രമായ പ്രതിരോധം
ਫੋਕਲ ਮੁੱਲ,ഫോക്കൽ മൂല്യം
ਗੈਰ-ਲੀਨੀਅਰ ਵਿਗਾੜ,നോൺ-ലീനിയർ ഡിസ്റ്റോർഷൻ
ਅਟੱਲ,മാറ്റമില്ലാത്തത്
ਬੇਲੋੜੀ,അനുരണനമില്ലാത്ത
ਗੈਰ-ਰਜ਼ੋਨੈਂਟ ਐਂਟੀਨਾ,നോൺ-റെസോണന്റ് ആന്റിന
ਗੈਰ-ਮੁਆਵਜ਼ਾ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,നഷ്ടപരിഹാരം നൽകാത്ത പ്രവർത്തന ആംപ്ലിഫയർ
ਗੈਰ-ਪੂਰਕ,പൂരകമല്ലാത്തത്
ਡਾਇਲੈਕਟ੍ਰਿਕ,വൈദ്യുതചാലകം
ਜੁੜਿਆ ਡਾਟਾ ਬਣਤਰ,അറ്റാച്ച് ചെയ്ത ഡാറ്റ ഘടന
ਹਮਲਾਵਰ ਦੌੜ,ആക്രമണാത്മക ഓട്ടം
ਡਾਇਵਰਸ਼ਨ ਮੋਡ,വഴിതിരിച്ചുവിടൽ മോഡ്
ਅਵਿਨਾਸ਼ੀ ਪੜ੍ਹਨਾ,നശിക്കാത്ത വായന
dosless ਭਾਗ ਸੁਨੇਹਾ,dosless പാർട്ടീഷൻ സന്ദേശം
ਗਲਤ ਬਿਆਨ,കൃത്യമല്ലാത്ത പ്രസ്താവന
ਮਾੜੀ ਕਾਰਗੁਜ਼ਾਰੀ,മോശം പ്രകടനം
assanghat mutrak,അസംഘത് മുദ്രക്
ਗੈਰ-ਇੰਡਕਸ਼ਨ ਕੁੰਡਲੀ,ഇൻഡക്റ്റീവ് ജാതകം
ਗੈਰ-ਵਾਪਸੀ ਐਂਪਲੀਫਾਇਰ,നോൺ-റിട്ടേൺ ആംപ്ലിഫയർ
ਉਲਟ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ,വിപരീത ശരാശരി ആംപ്ലിഫയർ
ਉਲਟ ਬਫਰ,വിപരീത ബഫർ
ਉਲਟ ਤੁਲਨਾਕਰਤਾ,വിപരീത താരതമ്യക്കാർ
ਉਲਟ ਸੰਰਚਨਾ,വിപരീത കോൺഫിഗറേഷൻ
ਉਲਟ ਕੰਪਾਈਲਰ ਐਂਪਲੀਫਾਇਰ,വിപരീത കംപൈലർ ആംപ്ലിഫയർ
ਉਲਟ ਵੋਲਟੇਜ,വിപരീത വോൾട്ടേജ്
ਗੈਰ-ਲੀਨੀਅਰ,നോൺ-ലീനിയർ
ਗੈਰ-ਲੀਨੀਅਰ ਕੈਪਸੀਟਰ,നോൺ-ലീനിയർ കപ്പാസിറ്റർ
ਗੈਰ-ਲੀਨੀਅਰ ਸਰਕਟ ਵਿਸ਼ਲੇਸ਼ਣ,നോൺ-ലീനിയർ സർക്യൂട്ട് വിശകലനം
ਗੈਰ-ਲੀਨੀਅਰ ਕੰਪੋਨੈਂਟ,നോൺ-ലീനിയർ ഘടകം
ਗੈਰ-ਲੀਨੀਅਰ ਲੋਡ ਲਾਈਨ,നോൺ-ലീനിയർ ലോഡ് ലൈൻ
ਗੈਰ-ਲੀਨੀਅਰ ਮੋਡੂਲੇਸ਼ਨ,നോൺ-ലീനിയർ മോഡുലേഷൻ
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰਤੀਰੋਧ,നോൺ-ലീനിയർ പ്രതിരോധം
ਗੈਰ-ਲੀਨੀਅਰ ਸਿਸਟਮ,നോൺ-ലീനിയർ സിസ്റ്റം
ਗੈਰ-ਰੇਖਿਕਤਾ,നോൺ-ലീനിയറിറ്റി
ਗੈਰ-ਰੇਖਿਕਤਾ ਗਲਤੀ,നോൺ-ലീനിയറിറ്റി പിശക്
ਸਧਾਰਣ ਬਾਰੰਬਾਰਤਾ,സാധാരണ ആവൃത്തി
ਗੈਰ-ਆਵਰਤੀ,ആവർത്തിക്കാത്ത
ਗੈਰ-ਜਵਾਬਦੇਹ ਭਾਸ਼ਾ,പ്രതികരിക്കാത്ത ഭാഷ
ਦੁਹਰਾਓ ਸਿਸਟਮ,ആവർത്തന സംവിധാനം
ਸਿਸਟਮ ਰਹਿਤ ਡਿਸਕ,സിസ്റ്റമില്ലാത്ത ഡിസ്ക്
ਸੀਰੀਅਲ ਕੋਡ,സീരിയൽ കോഡ്
ਗੈਰ-ਸਤਹ,നോൺ-ഉപരിതലം
ਗੈਰ-ਅਸਥਿਰ ਸਟੋਰੇਜ਼,അസ്ഥിരമല്ലാത്ത സംഭരണം
ਨੌਰ,നോർ
knorr ਫੰਕਸ਼ਨ,നോർ പ്രവർത്തനം
ਨਾ ਹੀ ਗੇਟ,ഗേറ്റുമല്ല
knorr latch,നോർ ലാച്ച്
ਨੌਰ ਓਪਰੇਸ਼ਨ,നോർ ഓപ്പറേഷൻ
ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,ഫ്ലട്ടർ ശബ്ദം
ਆਮ ਨਮੂਨਾ,സാധാരണ സാമ്പിൾ
ਸਧਾਰਣ ਪ੍ਰਵੇਸ਼,നോർമലൈസ്ഡ് നുഴഞ്ഞുകയറ്റം
ਆਮ ਤੌਰ &#39;ਤੇ ਬੰਦ mosfet,സാധാരണയായി അടച്ച മോസ്ഫെറ്റ്
ਨਾ-ਨਾ ਹੀ ਨੈੱਟਵਰਕ,അല്ല-അല്ലെങ്കിൽ നെറ്റ്‌വർക്ക്
ਨੌਰਟਨ ਮਾਡਲਸ,നോർട്ടൺ മോഡലുകൾ
ਉੱਤਰੀ ਚੁੰਬਕੀ ਧਰੁਵ,ഉത്തര കാന്തികധ്രുവം
ਨੌਰਟਨ ਪ੍ਰਾ.,നോർട്ടൺ പ്രൈവറ്റ് ലിമിറ്റഡ്
ਨੌਰਟਨ ਐਂਪਲੀਫਾਇਰ,നോർട്ടൺ ആംപ്ലിഫയർ
ਨੌਰਟਨ ਸਰਕਟ,നോർട്ടൺ സർക്യൂട്ട്
ਨੌਰਟਨ ਡੀ.ਡੀ.,നോർട്ടൺ ഡി.ഡി.
ਨੌਰਟਨ ਬਰਾਬਰ ਸਰਕਟ,നോർട്ടൺ തുല്യമായ സർക്യൂട്ട്
ਨੌਰਟਨ ਉਲਟ ਅਤੇ ਉਲਟ,നോർട്ടൺ വിപരീതവും വിപരീതവും
ਨੌਰਟਨ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,നോർട്ടൺ പ്രവർത്തന ആംപ്ലിഫയർ
ਨੌਰਟਨ ਸਹੂਲਤ,നോർട്ടൺ യൂട്ടിലിറ്റി
ਨਹੀਂ,അല്ല
ਫੰਕਸ਼ਨ ਨਹੀਂ,പ്രവർത്തനമല്ല
ਗੇਟ ਨਹੀਂ,ഗേറ്റ് അല്ല
ਓਪਰੇਸ਼ਨ ਨਹੀਂ,പ്രവർത്തനമല്ല
ਨੋਟੇਸ਼ਨ ਵਿਧੀ,നൊട്ടേഷൻ രീതി
ਝਰੀ antenna,ഗ്രോവ് ആന്റിന
ਝਰੀ ਫਿਲਟਰ,ഗ്രോവ് ഫിൽട്ടർ
npn ਟਰਾਂਜ਼ਿਸਟਰ,npn ട്രാൻസിസ്റ്റർ
NTSC ਇੰਟਰਫੇਸ,NTSC ഇന്റർഫേസ്
n-ਕਿਸਮ ਦੀਆਂ ਅਸ਼ੁੱਧੀਆਂ,n-തരം മാലിന്യങ്ങൾ
n-ਕਿਸਮ ਦਾ ਮਾਮਲਾ,n-തരം പദാർത്ഥം
ਨਿਊਕਲੀਅਸ,അണുകേന്ദ്രം
ਜ਼ੀਰੋ,പൂജ്യം
ਖਾਲੀ ਦਾ ਚੱਕਰ,ഒഴിവുള്ള സർക്കിൾ
ਜ਼ੀਰੋ ਆਫਸੈੱਟ ਵੋਲਟੇਜ,പൂജ്യം ഓഫ്സെറ്റ് വോൾട്ടേജ്
ਖਾਲੀ ਸਥਾਨ ਸੂਚਕ,ഒഴിവുള്ള സൂചകം
ਨੰਬਰ ਅਧਾਰ,നമ്പർ അടിസ്ഥാനം
ਸੰਖਿਆ ਅਧਾਰਤ ਪਰਿਵਰਤਨ,നമ്പർ അടിസ്ഥാനമാക്കിയുള്ള പരിവർത്തനം
ਪੁਆਇੰਟ ਨੁਕਸਾਨ,പോയിന്റ് കേടുപാടുകൾ
ਨੰਬਰ ਲੂਪ ਕੁੰਜੀ,നമ്പർ ലൂപ്പ് കീ
ਨੰਬਰ ਸਿਸਟਮ,നമ്പർ സിസ്റ്റം
ਸੰਖਿਆਤਮਕ ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,സംഖ്യാ കോ-പ്രോസസർ
ਸੰਖਿਆਤਮਕ ਕੁੰਜੀ ਪੈਡ,സംഖ്യാ കീ പാഡ്
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ,സംഖ്യാ അപ്പെർച്ചർ
ਸੰਖਿਆਤਮਕ ਦੂਰੀ,സംഖ്യാ ദൂരം
nuvicon,നുവികോൺ
nyquist,നിക്വിസ്റ്റ്
nyquist ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,nyquist ബാൻഡ് വിപുലീകരണം
nyquist ਮਾਪਦੰਡ,nyquist മാനദണ്ഡം
nyquist ਅੰਤਰਾਲ,നൈക്വിസ്റ്റ് ഇടവേള
nyquist ਪਲਸ,നിക്വിസ്റ്റ് പൾസ്
nyquist ਦਰ,നിക്വിസ്റ്റ് നിരക്ക്
nyquist ਟਿਕਾਊਤਾ ਮਾਪਦੰਡ,nyquist ഡ്യൂറബിലിറ്റി മാനദണ്ഡം
nyquist ਥਿਊਰਮ,നിക്വിസ്റ്റ് സിദ്ധാന്തം
ਉਦੇਸ਼ ਮੋਡੀਊਲ,ഒബ്ജക്റ്റീവ് മൊഡ്യൂൾ
ਉਦੇਸ਼ ਪ੍ਰੋਗਰਾਮ,വസ്തുനിഷ്ഠമായ പ്രോഗ്രാം
ਉਦੇਸ਼ ਲੈਨਜ,ഒബ്ജക്റ്റീവ് ലെൻസ്
ਆਬਜੈਕਟ ਓਰੀਐਂਟਡ ਪ੍ਰੋਗਰਾਮਿੰਗ,ഒബ്ജക്റ്റ് ഓറിയന്റഡ് പ്രോഗ്രാമിങ്
ਅਸ਼ਟੈਵ,അഷ്ടകം
ਅੱਠਵਾਂ ਬੱਸ ਰਿਸੀਵਰ-ਰਵਾਨਾ ਕੀਤਾ ਗਿਆ,എൺപത് ബസ് റിസീവർ-അയച്ചു
ਅਸ਼ਟ ਸੰਖਿਆ ਪ੍ਰਣਾਲੀ,ഒക്ടൽ നമ്പർ സിസ്റ്റം
ਅਸ਼ਟੈਵ,അഷ്ടകം
ਅਜੀਬ ਫੰਕਸ਼ਨ,വിചിത്രമായ പ്രവർത്തനം
"ਅਜੀਬ ਸਮਾਨਤਾ, ਅਜੀਬ ਸਮਾਨਤਾ","വിചിത്രമായ തുല്യത, വിചിത്രമായ സാമ്യം"
"ਓਡੋਮੀਟਰ, ਪੈਥੋਮੀਟਰ","ഓഡോമീറ്റർ, പാത്തോമീറ്റർ"
ਔਫ ਲਾਈਨ,ഓഫ് ലൈൻ
ਗੈਰ-ਮੌਖਿਕ ਜਵਾਬ,വാക്കേതര പ്രതികരണം
"ਅਸੰਗਤਤਾ, ਆਫਸੈੱਟ","അപാകത, ഓഫ്സെറ്റ്"
ਆਫਸੈੱਟ ਕੋਣ,ഓഫ്സെറ്റ് ആംഗിൾ
ਆਫਸੈੱਟ ਸਟਰੀਮ,ഓഫ്സെറ്റ് സ്ട്രീം
ਔਫਸੈੱਟ ਗਲਤੀ,ഓഫ്സെറ്റ് പിശക്
ਔਫਸੈੱਟ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,ഓഫ്സെറ്റ് ഒപ്റ്റിമൈസേഷൻ
ਆਫਸੈੱਟ ਵੋਲਟੇਜ,ഓഫ്സെറ്റ് വോൾട്ടേജ്
ਓਮ,ഓം
ਓਮਿਕ ਸੰਪਰਕ,ഓമിക് കോൺടാക്റ്റ്
ਓਮਿਕ ਖੇਤਰ,ഓമിക് ഫീൽഡ്
"ohmmeter, ohmmeter","ohmmeter, ohmmeter"
ਓਹਮ ਦਾ ਕਾਨੂੰਨ,ഓമിന്റെ നിയമം
ohms ਪ੍ਰਤੀ ਵੋਲਟ,ഓംസ് പെർ വോൾട്ടിന്
ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ,ഓയിൽ സർക്യൂട്ട് ബ്രേക്കർ
ਸਰਵ-ਦਿਸ਼ਾਵੀ,സർവ്വദിശ
ਸਰਵ ਵਿਆਪਕਤਾ,സർവ്വവ്യാപി
ਓ.ਐੱਮ.ਆਰ (ਆਪਟੀਕਲ ਕਵਰ ਰੀਡਿੰਗ),ഒ.എം.ആർ (ഒപ്റ്റിക്കൽ കവർ റീഡിംഗ്)
"ਵਿਰੋਧ &#39;ਤੇ, ਪ੍ਰਤੀਰੋਧ &#39;ਤੇ","ഓൺ റെസിസ്റ്റൻസ്, ഓൺ റെസിസ്റ്റൻസ്"
ਰਾਜ &#39;ਤੇ,സംസ്ഥാനത്ത്
ਚਿੱਪ ਇੰਪਲੀਸਿਟ ਡੀਕੋਡਰ,ചിപ്പ് ഇംപ്ലിസിറ്റ് ഡീകോഡർ
ਇੱਕ ਸ਼ਟ ਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,ഒരു ഷട്ട് സ്റ്റാറ്റിക് മൾട്ടിവൈബ്രേറ്റർ
ਇੱਕ-ਪਾਸ ਅਸੈਂਬਲਰ,ഒറ്റ-പാസ് അസംബ്ലർ
ਮੌਜੂਦਾ ਵਿਰੋਧ,നിലവിലെ പ്രതിരോധം
ਇੱਕ ਯਾਤਰੀ ਰਜਿਸਟਰ,ഒരു ട്രാവലർ രജിസ്റ്റർ
ਔਨਲਾਈਨ ਸਿਸਟਮ,ഓൺലൈൻ സംവിധാനം
"ਔਨ-ਆਫ ਕੰਟਰੋਲਰ, ਔਨ-ਆਫ ਕੰਟਰੋਲਰ","ഓൺ-ഓഫ് കൺട്രോളർ, ഓൺ-ഓഫ് കൺട്രോളർ"
ਚਾਲੂ-ਬੰਦ ਕੀਇੰਗ,ഓൺ-ഓഫ് കീയിംഗ്
ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,പ്രവർത്തന ആംപ്ലിഫയർ
ਓਪਰੇਟਿੰਗ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ,പ്രവർത്തന ശരാശരി ആംപ്ലിഫയർ
ਕਾਰਜਸ਼ੀਲ ਤੁਲਨਾਕਾਰ,പ്രവർത്തന താരതമ്യം
ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ ਗੁਣਕ,പ്രവർത്തന ആംപ്ലിഫയർ മൾട്ടിപ്ലയർ
ਕਾਰਜਸ਼ੀਲ ਸੋਫਨੀ ਐਂਪਲੀਫਾਇਰ,പ്രവർത്തന സോഫോണി ആംപ്ലിഫയർ
ਖੁੱਲਾ ਕੁਲੈਕਟਰ,തുറന്ന കളക്ടർ
ਖੁੱਲ੍ਹਾ ਨਿਵੇਸ਼,തുറന്ന നിക്ഷേപം
ਓਪਨ ਲੂਪ ਓਪਨ ਲੂਪ,ഓപ്പൺ ലൂപ്പ് ഓപ്പൺ ലൂപ്പ്
ਖੁੱਲੀ ਤਾਰ ਲਾਈਨ,തുറന്ന വയർ ലൈൻ
ਓਪਨ ਸਰਕਟ ਪੈਰਾਮੀਟਰ,ഓപ്പൺ സർക്യൂട്ട് പാരാമീറ്റർ
ਓਪਨ ਸਰਕਟ ਰੁਕਾਵਟ,ഓപ്പൺ സർക്യൂട്ട് പ്രതിരോധം
ਓਪਨ ਲੂਪ ਲਾਭ,തുറന്ന ലൂപ്പ് നേട്ടം
ਸੰਚਾਲਨ,ഓപ്പറാൻറ്
ਓਪਰੇਟਿੰਗ ਕੋਣ,പ്രവർത്തന ആംഗിൾ
ਸਰਗਰਮੀ ਮੋਡ,സജീവമാക്കൽ മോഡ്
ਓਪਰੇਟਿੰਗ ਬਿੰਦੂ,പ്രവർത്തന പോയിന്റ്
ਲੌਜਿਸਟਿਕਸ,ലോജിസ്റ്റിക്
ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ,പ്രവർത്തന ആവൃത്തി
"ਓਪਰੇਸ਼ਨ, ਓਪਰੇਸ਼ਨ","പ്രവർത്തനം, പ്രവർത്തനം"
ਓਪਰੇਸ਼ਨ ਕੋਡ,പ്രവർത്തന കോഡ്
ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,പ്രവർത്തന ആംപ്ലിഫയർ
ਆਪਰੇਟਰ,ഓപ്പറേറ്റർ
ਆਪਟੀਕਲ ਬੀਮ,ഒപ്റ്റിക്കൽ ബീം
ਆਪਟੀਕਲ ਸੰਚਾਰ,ഒപ്റ്റിക്കൽ ആശയവിനിമയം
ਆਪਟੀਕਲ ਡਿਸਕ,ഒപ്റ്റിക്കൽ ഡിസ്ക്
ਆਪਟੀਕਲ ਕੋਡੇਕ,ഒപ്റ്റിക്കൽ കോഡെക്
ਆਪਟੀਕਲ ਫਾਈਬਰ,ഒപ്റ്റിക്കൽ ഫൈബർ
ਆਪਟੀਕਲ ਟੀਕਾ,ഒപ്റ്റിക്കൽ കുത്തിവയ്പ്പ്
"ਆਪਟੀਕਲ ਥਰਮਾਮੀਟਰ, ਪਾਈਰੋਮੀਟਰ","ഒപ്റ്റിക്കൽ തെർമോമീറ്റർ, പൈറോമീറ്റർ"
ਆਪਟੀਕਲ ਰਿਕਾਰਡਰ,ഒപ്റ്റിക്കൽ റെക്കോർഡർ
ਆਪਟੀਕਲ ਰਿਕਾਰਡਿੰਗ,ഒപ്റ്റിക്കൽ റെക്കോർഡിംഗ്
ਆਪਟੀਕਲ ਸਕੈਨਿੰਗ,ഒപ്റ്റിക്കൽ സ്കാനിംഗ്
ਆਪਟੀਕਲ ਵਰਗ,ഒപ്റ്റിക്കൽ സ്ക്വയർ
ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼ ਜੰਤਰ,ഒപ്റ്റിക്കൽ സ്റ്റോറേജ് ഉപകരണം
ਆਪਟੀਕਲ ਜੋੜੇ ਆਈਸੋਲਟਰ,ഒപ്റ്റിക്കൽ കപ്പിൾഡ് ഐസൊലേറ്റർ
"ਸਰਵੋਤਮ ਪੱਖਪਾਤ, ਸਰਵੋਤਮ ਪੱਖਪਾਤ","ഒപ്റ്റിമൽ ബയസ്, ഒപ്റ്റിമൽ ബയസ്"
ਸਰਵੋਤਮ ਫਿਲਟਰ,ഒപ്റ്റിമൽ ഫിൽട്ടർ
ਸਰਵੋਤਮ ਸਿਸਟਮ,ഒപ്റ്റിമൽ സിസ്റ്റം
ਸਰਵੋਤਮ ਕੰਮ ਕਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ,ഒപ്റ്റിമൽ പ്രവർത്തന ആവൃത്തി
ਆਪਟੀਕਲ ਕਪਲਰ,ഒപ്റ്റിക്കൽ കപ്ലർ
ਹਲਕਾ ਇਲੈਕਟ੍ਰਾਨਿਕਸ ਜੰਤਰ,ലൈറ്റ് ഇലക്ട്രോണിക്സ് ഉപകരണം
ਆਪਟੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,ഒപ്റ്റിക്കൽ ഇലക്ട്രോണിക്സ്
ਜਾਂ ਗੇਟ,അല്ലെങ്കിൽ ഗേറ്റ്
ਕਲਾਸ,ക്ലാസ്
ਫਿਲਟਰ ਕ੍ਰਮ,ഫിൽട്ടർ ക്രമം
ਸਮੀਕਰਨ ਦਾ ਕ੍ਰਮ,സമവാക്യത്തിന്റെ ക്രമം
ਸਧਾਰਨ ਬੀਮ,ലളിതമായ ബീം
ਆਰਥਿਕ,സാമ്പത്തിക
ਲੰਬਕਾਰੀ ਗਤੀਸ਼ੀਲ,ലംബമായ ചലനാത്മകം
ਆਰਥੋਗੋਨਲ ਕੋਡ,ഓർത്തോഗണൽ കോഡ്
ਲੇਟੈਂਸੀ ਸਿਧਾਂਤ,ലേറ്റൻസി തത്വം
oscillatory dipole,ഓസിലേറ്ററി ദ്വിധ്രുവം
ਔਸਿਲੇਟਰ,ഓസിലേറ്റർ
ਔਸਿਲੇਟਰ,ഓസിലേറ്റർ
"oscillograph, oscillograph","oscillograph, oscillograph"
ਔਸਿਲੋਸਕੋਪ ਕੈਮਰਾ,ഓസിലോസ്കോപ്പ് ക്യാമറ
ਔਸੀਲੋਸਕੋਪ,ഓസിലോസ്കോപ്പ്
ਬੰਦ-ਬੈਂਡ ਸਿਗਨਲ,ഓഫ് ബാൻഡ് സിഗ്നൽ
ਮੁੱਦੇ,ഇഷ്യൂ
ਆਉਟਪੁੱਟ ਪ੍ਰਵੇਸ਼,ഔട്ട്പുട്ട് നുഴഞ്ഞുകയറ്റം
ਆਉਟਪੁੱਟ ਬਫਰ,ഔട്ട്പുട്ട് ബഫർ
ਆਉਟਪੁੱਟ ਗੁਣ,ഔട്ട്പുട്ട് സവിശേഷതകൾ
ਆਉਟਪੁੱਟ ਚਾਲਕਤਾ,ഔട്ട്പുട്ട് ചാലകത
ਆਉਟਪੁੱਟ ਜੰਤਰ,ഔട്ട്പുട്ട് ഉപകരണം
ਆਉਟਪੁੱਟ ਆਫਸੈੱਟ ਵੋਲਟੇਜ,ഔട്ട്പുട്ട് ഓഫ്സെറ്റ് വോൾട്ടേജ്
ਪਾਵਰ ਆਉਟਪੁੱਟ,പവർ ഔട്ട്പുട്ട്
ਆਉਟਪੁੱਟ ਪ੍ਰਤੀਰੋਧ,ഔട്ട്പുട്ട് പ്രതിരോധം
"ਐਗਜ਼ਿਟ ਸਟੇਜ, ਐਗਜ਼ਿਟ ਸਟੇਜ","എക്സിറ്റ് സ്റ്റേജ്, എക്സിറ്റ് സ്റ്റേജ്"
ਆਉਟਪੁੱਟ ਪ੍ਰੋਂਪਟ,ഔട്ട്പുട്ട് പ്രോംപ്റ്റ്
ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,ഔട്ട്പുട്ട് ട്രാൻസ്ഫോർമർ
ਮਿਸ਼ਰਣ,മിശ്രിതം
ਬਹੁਤ ਜ਼ਿਆਦਾ ਜੋੜਿਆ ਗਿਆ,വളരെ കപ്പിൾഡ്
ਹਾਈਪਰਕਪਲਿੰਗ,ഹൈപ്പർകപ്ലിംഗ്
overcurrent ਰੀਲੇਅ,ഓവർകറന്റ് റിലേ
ਜ਼ਿਆਦਾ ਉਦਾਸ,അമിത വിഷാദം
ਓਪਰੇਟਿੰਗ ਗੁਣਕ,പ്രവർത്തന ഗുണിതം
hyperstimulation,ഹൈപ്പർസ്റ്റിമുലേഷൻ
ਓਵਰਫਲੋ,കവിഞ്ഞൊഴുകുന്നു
ਓਵਰਲੈਪ ਸਮੂਹ,ഓവർലാപ്പ് ഗ്രൂപ്പ്
overmodulation,അമിത മോഡുലേഷൻ
ਸਿੱਖਣ ਦੀ ਪਹੁੰਚ,പഠന പ്രവേശനം
ਵੱਧ ਨਮੂਨਾ,ഓവർ സാമ്പിൾ
overvoltage subable,ഓവർ വോൾട്ടേജ് സബ്ബിൾ
ਓਵਰਵੋਲਟੇਜ ਡਿਟੈਕਟਰ,അമിത വോൾട്ടേജ് ഡിറ്റക്ടർ
ਪ੍ਰੇਰਣਾ,പ്രേരണ
ਸੰਚਾਲਿਤ ਐਂਪਲੀਫਾਇਰ,പവർഡ് ആംപ്ലിഫയർ
ਸੁਪਰ ਓਪਰੇਟਿੰਗ,"ഓവർറൂണിംഗ്, ഓവർ ഓപ്പറേഷൻ"
ਓਵਰਲੋਡ,ഓവർലോഡ്
ਓਵਰਲੋਡ ਸੁਰੱਖਿਆ,ഓവർലോഡ് സംരക്ഷണം
ਓਵਰਲੋਡ ਰਿਕਵਰੀ ਟਾਈਮ,ഓവർലോഡ് വീണ്ടെടുക്കൽ സമയം
ਘੇਰਾਬੰਦੀ,കയ്യേറ്റം
ਓਵਰਟੋਨ,ഓവർ ടോൺ
ਓਵਨ ਬ੍ਰੀਜ਼,ഓവൻ ബ്രീസ്
ਆਕਸੀਕਰਨ,ഓക്സിഡേഷൻ
ਆਕਸਾਈਡ ਫ੍ਰੈਕਚਰ,ഓക്സൈഡ് ഒടിവ്
ਆਕਸਾਈਡ ਵੰਡ,ഓക്സൈഡ് ഡിസോസിയേഷൻ
ਪੀ-ਚੈਨਲ ਕਿਸਮਤ,പി-ചാനൽ വിധി
ਪੈਕੇਜਿੰਗ,പാക്കേജിംഗ്
ਸੰਕੁਚਨ ਘਣਤਾ,സങ്കോച സാന്ദ്രത
ਪੈਡਰ,പാഡർ
ਪੈਡ capacitor,പാഡ് കപ്പാസിറ്റർ
ਪੈਡਲ,ചവിട്ടുപടി
ਪੈਡਲ ਸਵਿੱਚ,പെഡൽ സ്വിച്ച്
ਪੰਨਾ,പേജ്
ਨੇਵੀਗੇਸ਼ਨ ਕੁੰਜੀ,നാവിഗേഷൻ കീ
