Kannada,Odiya
ಕಿರಿಯರ ಪ್ರಮಾಣ,କନିଷ୍ଠ ସ୍କେଲ |
ನ್ಯಾಯದ ಮಿತಿ,ଅଧିକାର
ನ್ಯಾಯಯುತ,କେବଳ
ನ್ಯಾಯ,ନ୍ୟାୟ
ನ್ಯಾಯಸಮ್ಮತವಾದ,ଯଥାର୍ଥ |
ಸಮರ್ಥಿಸು,ଯଥାର୍ଥତା
ಕೀಲಿ,ଚାବି
ಮುಖ್ಯ ಭಾಷಣ,କି /ଟ୍ ଠିକଣା |
ಮತ್ತೆ ಕಿಕ್ ಮಾಡಿ,ବ୍ୟାକ୍
ರಕ್ತಸಂಬಂಧಿ,ସମ୍ପର୍କ
ಕಿತ್ ಮತ್ತು ರಕ್ತಸಂಬಂಧಿ,Kith ଏବଂ kin
ಹೇಗೆ,କିପରି ଜାଣ
ಜ್ಞಾನಪಾಯ,ଜ୍ଞାନ ଯୋଗ୍ୟ
ದುಡಿಮೆ,ଶ୍ରମ
ದುಡಿಮೆ,ଶ୍ରମ ଚାର୍ଜ |
ಕಾರ್ಮಿಕ ಒಪ್ಪಂದ,ଶ୍ରମ ଚୁକ୍ତିନାମା
ಕಾರ್ಮಿಕ ನ್ಯಾಯಾಲಯ,ଶ୍ରମ କୋର୍ଟ
ಕಾರ್ಮಿಕ ವಿವಾದ,ଶ୍ରମ ବିବାଦ
ಕಾರ್ಮಿಕ ಶಕ್ತಿ,ଶ୍ରମ ଶକ୍ତି
ಕಾರ್ಮಿಕ ಕಾನೂನುಗಳು,ଶ୍ରମ ନିୟମ
ದುಡಿಮೆ ಕೊಠಡಿ,ଶ୍ରମ କକ୍ଷ
ಕಾರ್ಮಿಕ ಸಂಘ,ଶ୍ରମିକ ୟୁନିଅନ୍
ಕಾರ್ಮಿಕ ಕಲ್ಯಾಣ,ଶ୍ରମ କଲ୍ୟାଣ
ಭೂ ಜಲರವಿಟಿ,ଜମି ଆକ୍ୱିସ୍ |
ಹೆಗ್ಗುರುತು,ଜମି ଚିହ୍ନ
ಭೂ ದಾಖಲಾತಿಗಳು,ଜମି ରେକର୍ଡ |
ಭೂ ಸುಧಾರಣೆಗಳು,ଜମି ସଂସ୍କାର |
ಭೂ -ಆದಾಯ,ଜମି ରାଜସ୍ୱ
ಭೂ ವಸಾಹತು,ସ୍ଥାୟୀ ସମାଧାନ
ಭೂ ಅಧಿಕಾರ,ଜମି କାର୍ଯ୍ୟକାଳ
ಭೂ ಬಳಕೆ ಪ್ರಮಾಣಪತ್ರ,ଜମି ବ୍ୟବହାର ପ୍ରମାଣପତ୍ର |
ಅಬ್ಬರದ,ପରେ ଲାପ୍
ದೊಡ್ಡ ಪ್ರಮಾಣ,ବୃହତ ପରିମାଣ
ಕೊನೆಯ ದಿನಾಂಕ,ଶେଷ ତାରିଖ
ಶಾಶ್ವತವಾದ,ସ୍ଥାୟୀ
ಕೊನೆಯದಾಗಿ,ଶେଷରେ
ಕೊನೆಯ ಪಾವತಿ,ଶେଷ ଦେୟ
ತಡ,ବିଳମ୍ବ
ತಡವಾಗಿ ಹಾಜರಾತಿ ಹೇಳಿಕೆ,ବିଳମ୍ବିତ ଉପସ୍ଥାନ ବକ୍ତବ୍ୟ |
ತಡವಾದ ಕರ್ತವ್ಯ,ବିଳମ୍ବିତ ଡ୍ୟୁଟି |
ತಡವಾಗಿ ಪಾವತಿ,ବିଳମ୍ବିତ ଦେୟ
ಇತ್ತೀಚಿನ,ସର୍ବଶେଷ
ಪ್ರಶಂಸನೀಯ,ଅଳସୁଆ
ಪ್ರಾರಂಭಿಸು,ଉନ୍ମୋଚନ |
ಕಾನೂನು,ନିୟମ
ಕಾನೂನು ಮತ್ತು ಸುವ್ಯವಸ್ಥೆ,ନିୟମ ଏବଂ ଆଦେଶ
ಕಾನೂನುಗಾರಿಕೆ,ଆଇନ ବନ୍ଧକ |
ಕಾನೂನು ನ್ಯಾಯಾಲಯ (= ಕಾನೂನು ನ್ಯಾಯಾಲಯ),ଆଇନ କୋର୍ଟ (= ଆଇନ କୋର୍ଟ)
ಮೊಕದ್ದಮೆ,ମକଦ୍ଦମା
ವಕೀಲ,ଓକିଲ
ವಜಾ,ଲାଓଫ୍
ಲೆಔಟ್,ଲେଆଉଟ୍ |
ನಾಯಕ,ନେତା
ನಾಯಕತ್ವ ಗುಣಮಟ್ಟ,ନେତୃତ୍ୱର କ୍ଷେତ୍ର |
ಕರಪತ್ರ,ଲିଫଲେଟ୍ |
ಸೋರಿಕೆ,ଲିକ୍
ಅಧಿಕ ವರ್ಷ,ଅଧିବର୍ଷ
ಕಲಿಕೆ,ଶିଖିବା
ಗುತ್ತಿಗೆ,ଲିଜ୍
ಗುತ್ತಿಗೆ ವಸತಿಗೃಹ,ଲିଜ୍ ଆବାସ
ಗುತ್ತಿಗೆದಾರ,ଲିଜ୍ହୋଲ୍ଡ
ಗುತ್ತಿಗೆದಾರ,ଲିଜ୍ହୋଲ୍ଡର
ಗುತ್ತಿಗೆ,ଲିଜ୍
ಹೊರಹೋಗು,ଛାଡ
ಎನ್ಕ್ಯಾಶ್ಮೆಂಟ್ ಬಿಡಿ,ଛାତି ଛାଡିଦିଅ |
ಸಂಬಳವನ್ನು ಬಿಡಿ,ଦରମା ଛାଡ
ಖಾಲಿ ಹುದ್ದೆಯನ್ನು ಬಿಡಿ,ଖାଲି ସ୍ଥାନ ଛାଡିଦିଅ |
ವೇತನವಿಲ್ಲದೆ ಬಿಡಿ,ବିନା ଦେୟ ଛାଡନ୍ତୁ |
ವೇತನದೊಂದಿಗೆ ಬಿಡಿ,ଦରମା ସହିତ ଛାଡିଦିଅ |
ಉಪನ್ಯಾಸ,ଅଧ୍ୟାପନା ହଲ
ಖಾತಾ ಪುಸ್ತಕ,ଲେଜର
ಲೆಡ್ಜರ್ ಬಾಕಿ,ଲେଡ଼ର ବାଲାନ୍ସ |
ಪರಂಪರೆ,ପୁରୁଣା |
ಕಾನೂನು,ଆଇନଗତ |
ಕಾನೂನುಬದ್ಧತೆ,ଆଇନଗତତା
ಕಾನೂನುಬದ್ಧಗೊಳಿಸುವುದು,ଆଇନଗତକରଣ
ಕಾನೂನುಬದ್ಧವಾಗಿ,ଆଇନଗତ ଭାବରେ |
ಕಾನೂನು -ಅಭ್ಯಾಸ,ଆଇନ ଅଭ୍ୟାସ |
ಲಾಯತ,ଲେଟେଟେ
ಸ್ಪಷ್ಟವಾದ,Legible
ಶಾಸನ,ବିଧାନସଭା
ಶಾಸಕಾಂಗ ವ್ಯವಹಾರ,ବିଧାନସଭା ବ୍ୟବସାୟ |
ಶಾಸಕಾಂಗ,ବିଧାନସଭା
ನ್ಯಾಯಸಮ್ಮತತೆ,ଦୋଷୀତା |
ಕಾನೂನು,ଆଇନଗତ |
ವಿರಾಮ,ଅବକାଶ
ಸೌಮ್ಯತೆ,ଅବିରତ
ಗುತ್ತಿಗೆದಾರ,ଲିଜ୍ଧ
ಪತ್ರ,ଚିଠି
ಪತ್ರ,ଲେଟର ପ୍ୟାଡ୍ |
ಲೆವಿ,ଆଡି
ಹೊಣೆಗಾರಿಕೆ,ଦାୟିତ୍। |
ಹೊಣೆಗಾರ,ଦାୟୀ |
ಸಂಬಂಧ,ଯୋଗାଯୋଗ
ಗ್ರಂಥಾಲಯ,ଲାଇବ୍ରେରୀ |
ಪರವಾನಗಿ,ଲାଇସେନ୍ସ
ಪರವಾನಗಿ ಹೊಂದಿರುವವನು,ଲାଇସେନ୍ସଧାରୀଧାରୀ
ಪರವಾನಗಿ ಪಡೆದ,ଲାଇସେନ୍ସପ୍ରାପ୍ତ
ಪರವಾನಗಿ ಪಡೆದವನು,ଲାଇସେନ୍ସ
ಹಕ್ಕು,ଲାନ୍
ಜೀವ ಪ್ರಮಾಣಪತ್ರ,ଜୀବନ ପ୍ରମାଣପତ୍ର
ಮಿತಿಗೊಳಿಸು,ସୀମା
ಮಿತಿಯ,ସୀମା
ಸೀಮಿತ,ସୀମିତ
ಸೀಮಿತ ಕಾಳಜಿ,ସୀମିତ ଚିନ୍ତା |
ಸೀಮಿತ ಹೊಣೆಗಾರಿಕೆ,ସୀମିତ ଦାୟିତ୍। |
ಸೀಮಿತ ಕೋಮಲ,ସୀମିତ ଟେଣ୍ଡର |
ಮರ,ଲିଙ୍କ୍
ಲಿಂಕ್ ಮಾಡಿದ,ଲିଙ୍କ୍ ହୋଇଛି |
ಲಿಂಕ್ ಮಾಡಲಾದ ಫೈಲ್,ଲିଙ୍କ୍ ହୋଇଥିବା ଫାଇଲ |
ಭಾಷೆ,ଲିଙ୍କ୍ ଭାଷା
ದಿವಾಳಿಯಾದ ಹಾನಿ,ବାତିଲ ହୋଇଥିବା କ୍ଷତି |
ದ್ರವೀಕರಣ,ବାତିଲ
ಸಂಧಿಸುವವನು,ବଳପ୍ୱିଟିକର
ಪಟ್ಟಿ,ତାଲିକା |
ವ್ಯವಹಾರದ ಪಟ್ಟಿ,ବ୍ୟବସାୟର ତାଲିକା |
ಸಾಕ್ಷರ,ସାକ୍ଷର |
ದಾವೆ,ଲିଟାଇଟିଆଣ୍ଟ |
ಮೊಕದ್ದಮೆ ಹೂಡುವುದು,ମୋକଦ୍ଦମା
ವಿತರಣಾ ಭತ್ಯೆ,ଲିଭାଲଟି ଭତ୍ତା
ಜಾನುವಾರು,ପଶୁପଲ
ಜೀವಂತ ಪ್ರಮಾಣ,ଜୀବନଯାପନ ମାନ
ಜೀವನ ವೇತನ,ଜୀବନ୍ତ ମଜୁରୀ
ಲೋಡ್ ಮಾಡುವುದು,ଲୋଡ୍ କରୁଛି
ಸಾಲ,ଋଣ
ಸಾಲಗಾರ,ଲୋଆର୍
ಸಾಲ ವಿಭಾಗ,୧୦ଙ୍ଗ ବିଭାଗ
ಲಾಬಿಗ,ଲବି
ಲಾಬಿಗಡೆ,ଲବି
ಅವಧಿಯಲ್ಲಿ ಲಾಕ್,ଅବଧିରେ ଲକ୍ |
ಲಾಕ್,ଲକ୍ ଆଉଟ୍ |
ಲೋಕಸ್ ಸ್ಟ್ಯಾಂಡಿ,ଲସ୍ତୁମ୍ ଷ୍ଟାଣ୍ଡି |
ಒಡೆತನ,ଲଜ୍ଙ୍ଗ୍
ಲಾಗ್ ಪುಸ್ತಕ,ଲଗ ବୁକ୍ |
ತರ್ಕ,ତର୍କ
ಲೋಗಿ,ଲୋଗୋ
ದೂರದ ಕರೆ,ଦୀର୍ଘ ଦୂରତା କଲ୍ |
ಉದ್ದ,ଲମ୍ବା ହାତ
ಲಾಘ,ବହୁତ
ಕಡಿಮೆ,ନିମ୍ନ
ಕಡಿಮೆ ದರ,ସର୍ବନିମ୍ନ ହାର
ಕೆಳ ದರ್ಜೆ,ନିମ୍ନ ଗ୍ରେଡ୍
ನಿಷ್ಠಾವಂತ,ବିଶ୍ୱସ୍ତ
ಭಾರೀ ಮೊತ್ತದ,ଢେର
ಲುಮ್‌ಸಮ್ ಅನುದಾನ,Lumpsum ଅନୁଦାନ
ಯಂತ್ರೋಪಕರಣ,ଯନ୍ତ୍ରପାତି
ಸರ್ಕಾರದ ಯಂತ್ರೋಪಕರಣಗಳು,ସରକାରଙ୍କ ଯନ୍ତ୍ରପାତି |
ಪತ್ರಿಕೆ,ପତ୍ରିକା
ಮೇಲಿಂಗ್ ಪಟ್ಟಿ,ମେଲିଂ ତାଲିକା
ನಿರ್ವಹಿಸು,ରକ୍ଷଣାବେକ୍ଷଣ
ನಿರ್ವಹಣೆ,ରକ୍ଷଣାବେକ୍ଷଣ
ಪ್ರಮುಖ,ପ୍ରମୁଖ
ಬಹುಮತ,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
ಪ್ರಮುಖ ಕೃತಿಗಳು,ପ୍ରମୁଖ କାର୍ଯ୍ୟଗୁଡ଼ିକ |
ಸೌಂದರ್ಯ ವರ್ಧಕ,ସଜାଇ ହେବା
ಅಸಮರ್ಪಕತೆ,ମାଲାଡେଜେଣ୍ଟମେଣ୍ଟ |
ನಿರಾನಂಕದ,ମାଲାବିନିଷ୍ଟ୍ରେସନ୍
ಮಲಕ್ಷರ,ମାଲାଫିଡସ୍
ಮಂಕಾದ,ଦୁଷ୍କର୍ମ
ದುರುಪಯೋಗ,ଦୁଷ୍କର୍ମ
ಅಪಚಾರ,ଅସଦାଚରଣ
ನಿರ್ವಹಣೆ,ପରିଚାଳନା
ವ್ಯವಸ್ಥಾಪಕ,ପରିଚାଳକ
ಆದೇಶಿಸು,ଆଦେଶ
ಕಡ್ಡಾಯ,ବାଧ୍ୟତାମୂଳକ
ಮಾನವ ದಿನಗಳು,ମାଣ୍ଡେସ୍
ಒಂದು ಬಗೆಯ ಶವ,ମାନବର୍ସ |
ಪ್ರಣಾಳಿಕೆ,ମନିଫିଟୋ
ಕುಶಲತೆ,ମନିପୁଲେସନ୍
ಕುಶಲ,ମନିଭର୍
ಮಾನವಶಕ್ತಿ,ମାନବ ଶକ୍ତି
ಮ್ಯಾನ್ ಟು-ಮ್ಯಾನ್ ಶ್ರೇಯಾಂಕ,ମଣିଷ-ଟୁ-ମ୍ୟାନ୍ ର୍ୟାଙ୍କିଙ୍ଗ୍ |
ಕೈಪಿಡಿ,ମାନୁଆଲ୍ |
ಕೈಪಿಡಿ ಕಾರ್ಮಿಕ,ମାନୁଆଲ୍ ଶ୍ରମ
ತಯಾರಿಸು,ଉତ୍ପାଦନ
ತಯಾರಕ,ନିର୍ମାତା
ಹಸ್ತಪ್ರತಿ,ପାଣ୍ଡୁଲିପି
ನಕ್ಷೆ,ମାନଚିତ୍ର
ಅಂಚು,ମାର୍ଜିନ
ಅಂಚಿನ,ମାର୍ଜିନାଲ୍
ವೈವಾಹಿಕ ಸ್ಥಿತಿ,ବୈବାହିକ ସ୍ଥିତି
ಮಾರಾಟ,ମାର୍କେଟିଂ |
ಮಾರ್ಕೆಟಿಂಗ್ ಆರ್ಥಿಕತೆ,ମାର୍କେଟିଂ ଅର୍ଥନୀତି
ಗುರುತು,ମାର୍କ କର
ಅಂಕಪಟ್ಟಿ,ମାର୍କସେଟ୍ |
ಗಳಿಸಿದ ಅಂಕಗಳು,ପ୍ରାପ୍ତ ମାର୍କ |
ಸಮೂಹ,ମାସ
ಸಮೂಹ ಸಂವಹನ,ଜନ ଯୋଗାଯୋଗ
ಸಾಮೂಹಿಕ ಬಳಕೆ,ଜନସଂଖ୍ୟା
ಸಾಮೂಹಿಕ ರೋಗನಿರೋಧಕ ಶಕ್ತಿ,ମାସ ପ୍ରତିରୋପଣ |
ಸಮೂಹ ಮಾಧ್ಯಮ,ଗଣ ମାଧ୍ଯମ
ಸಮೂಹ ಉತ್ಪಾದನೆ,ଜନ ଉତ୍ପାଦନ
ಮಾಸ್ಟರ್ ಫೈಲ್,ମାଷ୍ଟର ଫାଇଲ୍ |
ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ,ସମାରୋହର ଗୁରୁ |
ಯಜಮಾನಿಕೆ,ମାଷ୍ଟର ଯୋଜନା
ಹೊಂದಾಣಿಕೆ ಅನುದಾನ,ଅନୁଦାନ ସହିତ ମେଳ |
ವಸ್ತು,ସାମଗ୍ରୀ
ಮಾತೃತ್ವ,ମାତୃତ୍ୱୀୟତା |
ಹೆರಿಗೆ ರಜೆ,ପ୍ରସୂତି ଅବକାଶ
ಮೆಟ್ರಿಕಿಕ್ಯೂಟ್ ಮಾಡು,ମାଟ୍ରିକ୍ଲେଟ୍
ವೈವಾಹಿಕ,ପରିସର
ಪ್ರಬುದ್ಧ,ପରିପକ୍ୱ
ಪ್ರಬುದ್ಧತೆ,ପରିପକ୍ୱତା ତାରିଖ
ಗರಿಷ್ಠ,ସର୍ବାଧିକ
ಅಂದರೆ,ଅର୍ଥ
ಅಳತೆ,ମାପ
ಅಳತೆ,ମାପ
ಅಳತೆ,ମାପଗୁଡିକ
ಯಂತ್ರಕಾರ,ଯାନ୍ତ୍ରିକ
ಯಂತ್ರದ,ଯାନ୍ତ୍ରିକ
ಯಾಂತ್ರಿಕ ವ್ಯವಸ್ಥೆ,ଯନ୍ତ୍ରକ .ଶଳ |
ಮಾಧ್ಯಮಗಳು,ମିଡିଆ |
ಮಧ್ಯಪ್ರವೇಶಿಸು,ମଧ୍ୟସ୍ଥି |
ವೈದ್ಯ,ଡାକ୍ତରୀ
ವೈದ್ಯಕೀಯ ಲಾಭ,ଡାକ୍ତରୀ ଲାଭ
ವೈದ್ಯಕೀಯ ಪರೀಕ್ಷೆ,ଡାକ୍ତରୀ ପରୀକ୍ଷା
O-ಷಧದ,ମେଡିକୋ-ଆଇନଗତ |
ಮಾಧ್ಯಮ,ମଧ୍ୟମ
ಕ್ಯಾಮೆರಾದಲ್ಲಿ ಸಭೆ,କ୍ୟାମେରାରେ ସାକ୍ଷାତ |
ಸದಸ್ಯ,ସଦସ୍ୟ
ಜ್ಞಾಪಕ,ମେମୋ
ಸ್ಮಾರಕ,ସ୍ମାରକ
ಮಾನಸಿಕ ಸಾಮರ್ಥ್ಯ,ମାନସିକ ଦକ୍ଷତା |
ಮೆಳ್ಳಿ,ମେନୁ
ವಿಲೀನ,ମିଶ୍ରଣ
ಅರ್ಹತೆ,ଯୋଗ୍ୟତା
ಅರ್ಹ ಪಟ್ಟಿ,ମେରିଟ୍ ତାଲିକା
ಅರ್ಹವಾದ,ସମ୍ମାନ
ಯೋಗ್ಯತೆಗಳು,ଯୋଗ୍ୟତା
ಅರ್ಹ ವಿದ್ಯಾರ್ಥಿವೇತನ,ମାରିଟ୍ ସ୍କଲାରସିପ୍ |
ಸಂದೇಶ,ବାର୍ତ୍ତା |
ವಿಧಾನ,ପଦ୍ଧତି
ವಿಧಾನಶಾಸ್ತ್ರ,ସାମୁଦ୍ରିକ
ಮಹಾನಗರ ಪ್ರದೇಶ,ମେଟ୍ରୋପଲିଟାନ ଅଞ୍ଚଳ |
ಮಧ್ಯದ ಆದಾಯ ಗುಂಪು,ମଧ୍ୟମ ଆୟ ଗୋଷ୍ଠୀ |
ಮಧ್ಯವರ್ತಿ,ମଧ୍ୟମ
ಸೂತ್ರಮಾಪಕ,ମିଡୱିରା |
ವಲಸಿಗ,ପ୍ରବାସୀ
ಮೈಪನೆ,ମୁଏଜ୍
ಉಗ್ರಗಾಮಿತ್ವ,ସହଭାଗୀ
ಸಹಸ್ರಮಾನದ,ସହସ୍ର ଲକ୍ଷ
ಕಿರುಚಲ,କ୍ଷୁଦ୍ରତା |
ಕನಿಷ್ಠ,ସର୍ବନିମ୍ନ
ಗಣಿಗಾರಿಕೆ,ଖଣି
ಸಚಿವರ,ମନ୍ତ୍ରୀ
ಸಚಿವಾಲಯ,ମନ୍ତ୍ରଣାଳୟ
ಸಣ್ಣ,ନାବାଳକ
ಅಲ್ಪಸಂಖ್ಯಾತ,ସଂଖ୍ୟାଲଘୁ
ಸಣ್ಣ ಕೃತಿಗಳು,ଛୋଟ କଥାଗୁଡ଼ିକ |
ನಿಮಿಷಗಳು,ମିନିଟ୍ |
ದುರುಪಯೋಗ,ଭୁଲ ତଥ୍ୟ
ದುರುಪಯೋಗ,ଅସଦାଚରଣ
ನ್ಯಾಯದ ಗರ್ಭಪಾತ,ନ୍ୟାୟର ଗର୍ଭପାତ |
ವಿವಿಧ,ବିବିଧ
ಕಿಡಿಗೇಡಿ,ବଦମାସି
ತಪ್ಪಾಗಿ ವರ್ಗೀಕರಿಸುವಿಕೆ,ଭୁଲ ତଥ୍ୟ
ದುರುಪಯೋಗ,ଦୁଷ୍କର୍ମ
ದಾರಿ ತಪ್ಪಿಸು,ବିଭ୍ରାନ୍ତ
ಗಾಬರಿಗೊಳಿಸುವಿಕೆ,ଭୁଲ ପରିଚାଳନା
ತಪ್ಪು ನಿರೂಪಣೆ,ଭୁଲ ଉପସ୍ଥାପନା |
ಸತ್ಯಗಳ ತಪ್ಪು ವಿವರಣೆ,ତଥ୍ୟର ଭୁଲ ତଥ୍ୟ |
ತಪ್ಪುಗ್ರಹಿಕೆ,ଭୁଲ ବୁ standing ାମଣା
ದುರುಪಯೋಗ,ଅପବ୍ୟବହାର |
ಮಿಶ್ರ ಆರ್ಥಿಕತೆ,ମିଶ୍ରିତ ଅର୍ଥନୀତି
ಜನಸಮೂಹ,ଯାଦଦେଶ
ಮೊಬೈರಿ,ମୋବାଇଲ୍ |
ಚಲನಶೀಲತೆ,ଗତିଶୀଳତା |
ಕ್ರಮ,ମୋଡ୍
ಮಾದರಿ,ମଡେଲ୍
ಸಾಧಾರಣಕಾರ,ମୋଡରେଟର୍
ಮಾರ್ಪಾಡು,ପରିବର୍ତ୍ତନ
ಮಂತ್ರವಾದ,ମୋଡସ୍ ଅପରେଣ୍ଡି |
ವಿತ್ತೀಯ ಅನುದಾನ,ମୁଦ୍ରା ଅନୁଦାନ
ಹಣ,ଟଙ୍କା
ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡು,ମନିଟର
ಏಕಗಮನ,ମୋରନୋଗାମି |
ಏಕಲೇಖಿ,ମୋନୋଗ୍ରାମ୍ |
ಏಕಸ್ವಾಮ್ಯ,ଏକଚାଟିଆ
ಏಕತಾನತೆ,ମନୋଣ୍ଟି |
ಮಾಸಿಕ ಪ್ರವಾಸ ಡೈರಿ,ମାସିକ ଭ୍ରମଣ ଡାଏରୀ |
ತಿಂಗಳಿಂದ ತಿಂಗಳಿಗೆ,ମାସରୁ ମାସ
ನೈತಿಕ,ନ moral ତିକ
ನಿತ್ಯ,ମନୋବଳ
ನೈತಿಕ ಟರ್ಪಿಟ್ಯೂಡ್,ନ moral ତିକ ସୂକ୍ଷ୍ମତା |
ನೀಚ,ମୁଆଟୋରିୟମ୍ |
ಮರಣ ಪ್ರಮಾಣ,ମୃତ୍ୟୁ
ಅಡಮಾನ,ବନ୍ଧକ
ಅತ್ಯಂತ ಗೌಪ್ಯ,ଅଧିକାଂଶ ଗୋପନୀୟ |
ಮಾತೃ ಭಾಷೆ,ମାତୃଭାଷା
ಚಲನೆ,ଗତି
ಚಲನೆಯ ಅಧ್ಯಯನ,ଗତି ଅଧ୍ୟୟନ |
ಪ್ರೇರಣೆ,ପ୍ରେରଣା
ಉದ್ದೇಶ,ଉଦ୍ଦେଶ୍ୟ
ಗುರಿ,ଉଦ୍ଦେଶ୍ୟ
ಮುಖವಾಣಿ,ମୁହଁ
ಚಲಿಸಬಲ್ಲ,ଚଳନଶୀଳ |
ಚಲಿಸು,ଘୁଞ୍ଚାନ୍ତୁ |
ಚಲನೆ,ଗତି
ಬಹುಮುಖ,ବହୁମୂଲ୍ୟ
ವಿವಿಧೋದ್ದೇಶ,ବହୁମୁଖୀ ହୁଅ
ಪುರಸಭೆಯ ತೆರಿಗೆ,ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |
ವಸ್ತು ಸಂಗ್ರಹಾಲಯ,ସଂଗ୍ରହାଳୟ
ರೋಲ್,ମୁଷ୍ଟର୍ ରୋଲ୍ |
ರೂಪಾಂತರ,ମୁଟିସନ୍ |
ಮಧುರ,ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |
ಪರಸ್ಪರ ಹೂಂದಾಣಿಕೆ,ପାରସ୍ପରିକ ବୁ understanding ାମଣା |
ಹೆಸರಿನ ಚೀಟಿ,ନାମ କାର୍ଡ
ಮಾದಕ ವಸ್ತುವಿನ,ନାର୍କୋଟିକ୍ |
ನಿರೂಪಣಾ ಮೌಲ್ಯಮಾಪನ,ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |
ನಿರೂಪಕ,ବର୍ଣ୍ଣନାକାରୀ
ರಾಷ್ಟ್ರ,ଜାତି
ರಾಷ್ಟ್ರೀಯ,ଜାତୀୟ
ರಾಷ್ಟ್ರಗೀತೆ,ଜାତୀୟତା
ರಾಷ್ಟ್ರೀಯತೆ,ଜାତୀୟତା
ರಾಷ್ಟ್ರೀಕರಣ,ଜାତୀୟକରଣ
ರಾಷ್ಟ್ರೀಯ ಭಾಷೆ,ଜାତୀୟ ଭାଷା
ರಾಷ್ಟ್ರೀಯ ಉಳಿತಾಯ ಪ್ರಮಾಣಪತ್ರ,ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |
ಸ್ಥಳೀಯ,ଦେଶୀ
ನೈಸರ್ಗಿಕ,ପ୍ରାକୃତିକ
ಸಹಜವಾಗಿಸುವಿಕೆ,ପ୍ରାକୃତିକରଣ
ನೌಕಾ ಬಲ,ନ al ସେନା ଶକ୍ତି
ಸಂಚರಿಸಬಹುದಾದ,ନାଭିଗେବଲ୍ |
ಸಂಚಾರ,ନାଭିଗେସନ୍
ನಾಚಿಕೆಗೇಡು,ନାୟସ୍
ಅಗತ್ಯ ಕ್ರಮ,ଆବଶ୍ୟକ କାର୍ଯ୍ୟ
ಅವಶ್ಯಕವಾದ,ଆବଶ୍ୟକ |
ಋಣಾತ್ಮಕ,ନକାରାତ୍ମକ
ನಿರ್ಲಕ್ಷ್ಯ,ଅବହେଳା
ನಿರ್ಲಕ್ಷ್ಯ,ଅବହେଳା
ನಗಣ್ಯ,ଅବହେଳିତ
ಮಾತುಕತೆ,ବୁ negoti ାମଣା
ನೆಗೋಶಬಲ್ ಸಾಧನ,ବୁ negoti ାମଣା ଯନ୍ତ୍ର
ಮಾತುಕತೆ,ବୁ .ାମଣା
ಸಮಾಲೋಚಕ,ବୁ that ାମଣାକାରୀ
ಸ್ವಜನಪಕ್ಷಪಾತ,ନିପୁଟିମ୍
ಬಲೆ,ଜାଲ୍
ನಿವ್ವಳ ಹೂಡಿಕೆ,ନିଟ୍ ବିନିଯୋଗ |
ತಟಸ್ಥ,ନିରପେକ୍ଷ |
ಸುದ್ದಿ,ସମ୍ବାଦ
ಸುದ್ದಿಪತ್ರ,ସମ୍ବାଦପତ୍ର
ಪತ್ರಿಕೆ,ଖବରକାଗଜ
ಸುದ್ದಿ ಓದುಗ,ସମ୍ବାଦ ପାଠକ
ಸೋದರ ಸಂಬಂಧಿ,କିନ୍ନର ପରବର୍ତ୍ତୀ
ರಾತ್ರಿ ಕರ್ತವ್ಯ,ରାତିର କର୍ତ୍ତବ୍ୟ
ನಿಲ್ ವರದಿ,ନିଲ୍ ରିପୋର୍ଟ
ಪ್ರವೇಶವಿಲ್ಲ,କ ad୍ୟକ୍ତି ନାହିଁ |
ಬೇಡಿಕೆಯ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ (= ಬಾಕಿ ಪ್ರಮಾಣಪತ್ರವಿಲ್ಲ),କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍)
ನಾಮಕರಣ,ସମ୍ଭ୍ରାନ୍ତ
ನಾಮಮಾತ್ರ ವೆಚ್ಚ,ନାମକରଣ ଖର୍ଚ୍ଚ
ನಾಮಮಾತ್ರ ಮೌಲ್ಯ (= ಮುಖ ಮೌಲ್ಯ),ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ)
ನಾಮಕರಣ ಮಾಡು,ମନୋନୀତ କରନ୍ତୁ |
ನಾಮಕರಣ,ନାମ
ನಾಮನಿರ್ದೇಶನ,ନାମାଙ୍କନ
ಯುಗೇತರ,ଅଣ-ବୟସ
ವಾಗ್ದಾನ ಮಾಡದ,ଅଣ-ଯୋଗଦାନକାରୀ |
ಅನಿವಾರ್ಯವಲ್ಲದ,ଅଣ-ଜରୁରୀ |
ಪಜಾಯವಿಲ್ಲದ,ଅଣ-ଗେଜିଟେଡ୍ |
