Bengali,English
হাবল ধ্রুবক,Hubble constant
হাবল প্রভাব,Hubble effect
হাবলের আইন,Hubble law
হাবনার আইসোটোপ,Hubner rhomb
"রঙ, ছায়া",Hue
hubnerite,Huebnerite
হুগোনিও ফাংশন,Hugoniot function
ধীর গতির ক্যামেরা,Hulcher
হিলডেন আনুমানিকতা,Hulthen approximation
"হুম, আমরা",Hum
হুম স্রোত,Hum current
হাম মড্যুলেশন,Hum modulation
হুম শব্দ,Hum tone
hum ভোল্টেজ,Hum voltage
হুমা,Humah
"humidification, humidification",Humidification
আর্দ্রতা,Humidifier
"আর্দ্রতা, আর্দ্রতা",Humidity
আর্দ্রতা সহগ,Humidity coefficient
হামফ্রে সিরিজ,Humphreys series
হামফ্রে সমীকরণ,Humphries equation
হুন্ড কাপলিং মোড,Hund coupling cases
হুন্ড নিয়ম,Hund's rule
শত ওজন,Hundredweight
হুটিগ সমীকরণ,Huttig equation
huygens eyepiece,Huygens eyepiece
huygens ব্যারোমিটার,Huygens manometer
huygens আইন,Huygens principle
huygens তরঙ্গ,Huygens wavelet
অ্যানাফিল্যাক্সিস,Huysteresis damping
হাইব্রিড,Hybrid
হাইব্রিড সার্কিট,Hybrid circuit
হাইব্রিড রাশিফল,Hybrid coil
হাইব্রিড কম্পিউটার,Hybrid computer
হাইব্রিড সংজ্ঞা,Hybrid definition
হাইব্রিড ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,Hybrid electromagnetic wave
হাইব্রিড ইন্টিগ্রেটেড সার্কিট,Hybrid intergrated circuit
হাইব্রিড জীবনীশক্তি,Hybrid inviabillity
হাইব্রিড চুক্তি,Hybrid junction
হাইব্রিড মাইক্রোসার্কিট,Hybrid micro circuit
হাইব্রিড প্যারামিটার,Hybrid parameter
হাইব্রিড প্রপালশন বডি,Hybrid propulsion systgem
হাইব্রিড রিফ্লোমিটার,Hybrid reflectometer
হাইব্রিড রকেট,Hybrid rocket
হাইব্রিড সেট,Hybrid set
হাইব্রিড-টি,Hybrid tee (=magic tee)
হাইব্রিড ট্রান্সফরমার,Hybrid transformer
হাইব্রিড তরঙ্গ ফাংশন,Hybrid wave function
সংকরকরণ,Hybridisation
হাইব্রিড অরবিটাল,Hybridised orbital
জলীয় ইলেকট্রন,Hydrated electron (=aqueous electron)
"জলবাহী, তরল, জলীয়, হাইড্রোস্ট্যাটিক",Hydraulic
জলবাহী কর্ম,Hydraulic action
জলবাহী পরিবর্ধক,Hydraulic amplifier
তরল এনালগ টেবিল,Hydraulic analog table
তরল গ্যাস প্রবাহের সাদৃশ্য,Hydraulic analogy
জলবাহী ব্রেক,Hydraulic brake
জলবাহী পরিবাহিতা,Hydraulic conductivity
জলীয় নিমজ্জন,Hydraulic discharge
"জলবাহী তরল, জলবাহী তরল",Hydraulic fluid
তরল ঘর্ষণ,Hydraulic friction
"জলবাহী গ্রেডিয়েন্ট, জলবাহী গ্রেডিয়েন্ট",Hydraulic gradient
তরল লাফ,Hydraulic jump
তরল ক্ষতি,Hydraulic loss
তরল ব্যাসার্ধ,Hydraulic radius
হাইড্রোলিওক,Hydraulic system
তরল তাপস্থাপক,Hydraulic thermostat
"জলবাহী, জলবিদ্যা",Hydraulics
জলবাহী শক্তি,Hydraulilc power
জলবাহী চাপ,Hydraulilc press
"তরল মুক্ত লাইন, তরল মুক্ত লাইন",Hydraullic grade line
হাইড্রোঅ্যাকোস্টিকস,Hydroacoustics
"হাইগ্রোস্কোপ, আর্দ্রতা সূচক",Hydrodeik
হাইড্রোডাইনামিক,Hydrodynamic
হাইড্রোডাইনামিক কারেন্ট,Hydrodynamic current
হাইড্রোডাইনামিক সমীকরণ,Hydrodynamic equation
হাইড্রোডাইনামিক অস্থিরতা,Hydrodynamic instability
জলবাহী অসিলেটর,Hydrodynamic oscillator
হাইড্রোডাইনামিক সম্ভাবনা,Hydrodynamic potential
হাইড্রোডাইনামিক চাপ,Hydrodynamic pressure
হাইড্রোডাইনামিক চাপ,Hydrodynamical pressure
হাইড্রোডাইনামিক তরঙ্গ,Hydrodynamical wave
"hydrodynamics, hydrodynamics, hydrodynamics",Hydrodynamics
তরল সান্দ্রতা,Hydroelasticity
"hydroelectric power plant, hydroelectric plant",Hydroelectric plant
জলবিদ্যুৎ,Hydroelectric power
হাইড্রোজেন বোমা,Hydrogen bomb
হাইড্রোজেন দহন,Hydrogen burning
হাইড্রোজেন নিমজ্জন বাতি,Hydrogen discharge lamp
হাইড্রোজেন ইলেক্ট্রোড,Hydrogen electrode
হাইড্রোজেন ইলেক্ট্রোড সেল,Hydrogen electrode cell
হাইড্রোজেন লেজার,Hydrogen laser
হাইড্রোজেন লাইন,Hydrogen line
হাইড্রোজেন মেসার,Hydrogen maser
হাইড্রোজেন বর্ণালী,Hydrogen spectrum
হাইড্রোজেন পরমাণু,Hydrogenic atom
হাইড্রোজেন পদার্থ,Hydrogenous material
হাইড্রোডাইনামিকস,Hydrography
হাইড্রোডাইনামিকস,Hydrokinematics
হাইড্রোডাইনামিকস,Hydrokinetics
জলবিদ্যা,Hydrology
হাইড্রোম্যাগনেটিক অস্থিরতা,Hydromagnetic instabillity
হাইড্রোম্যাগনেটিক দোলন,Hydromagnetic oscillation
হাইড্রোম্যাগনেটিক সংকোচন প্রভাব,Hydromagnetic pinch effect
হাইড্রোম্যাগনেটিক স্থিতিশীলতা,Hydromagnetic stabililty
হাইড্রোম্যাগনেটিক বেগ,Hydromagnetic velocity
হাইড্রোম্যাগনেটিক তরঙ্গ,Hydromagnetic wave
hydromagnetology,Hydromagnetics
উভচর সিলিন্ডার,Hydrome cylincer
"হাইড্রোডাইনামিকস, হাইড্রোমেকানিক্স",Hydromechanics
জল উল্কা,Hydrometeor
"buoyant-densitometer, hydrometer",Hydrometer
হাইড্রোমেট্রিক্স,Hydrometery
পানির নিচের বিকিরণ,Hydronic radiation
"হাইড্রোফোন, হাইড্রোফোন",Hydrophone
"হাইড্রোফটোমিটার, হাইড্রোফটোমিটার",Hydrophotometer
হাইড্রোস্কোপ,Hydroscope
পানির নিচে সনাক্তকরণ,Hydrospace detection
পানি বোর্ড,Hydrosphere
হাইড্রোস্ট্যাটিক,Hydrostatic
হাইড্রোস্ট্যাটিক সাদৃশ্য,Hydrostatic analogy
হাইড্রোস্ট্যাটিক ডিভাইস,Hydrostatic apparatus
উচ্ছ্বাস ভারসাম্য,Hydrostatic balance
হাইড্রোস্ট্যাটিক ভারসাম্য পদ্ধতি,Hydrostatic balance method
হাইড্রোস্ট্যাটিক কম্প্রেশন,Hydrostatic compression
হাইড্রোস্ট্যাটিক সমীকরণ,Hydrostatic equation
"হাইড্রোস্ট্যাটিক ভারসাম্য, হাইড্রোস্ট্যাটিক ভারসাম্য",Hydrostatic equilibrium
হাইড্রোস্ট্যাটিক বল,Hydrostatic forces
হাইড্রোস্ট্যাটিক সমতল,Hydrostatic level
"হাইড্রোস্ট্যাটিক মডুলাস, হাইড্রোস্ট্যাটিক মডুলাস",Hydrostatic modulus
উদপ্রেষ,Hydrostatic pressure
হাইড্রোস্ট্যাটিক তত্ত্ব,Hydrostatic principle
হাইড্রোস্ট্যাটিক সম্ভাবনা,Hydrostatic strength
হাইড্রোস্ট্যাটিক স্ট্রেস,Hydrostatic stress
হাইড্রোস্ট্যাটিক সিস্টেম,Hydrostatic system
হাইড্রোস্ট্যাটিক লোড,Hydrostatic weighing
"hydrostatics, hydrostatics",Hydrostatics
গরম পানি,Hydrothermal
হাইফ্লাক্স,Hyflux
"হাইগ্রোডাইক, আর্দ্রতা সূচক",Hygrodeik
"hygrogram, hygrogram",Hygrogram
"হাইগ্রোগ্রাফ, হাইগ্রোগ্রাফ",Hygrograph
হাইগ্রোলজি,Hygrology
"hygrometer, hygrometer",Hygrometer
হাইগ্রোমেট্রি,Hygrometry
হাইগ্রোমিটার,Hygroscope
হাইগ্রোস্কোপিক,Hygroscopic
হাইগ্রোস্কোপিক সহগ,Hygroscopic coefficient
হাইড্রোস্কোপিক তরল,Hygroscopic condensation
হাইড্রোস্কোপিক বৈশিষ্ট্য,Hygroscopic property
হাইগ্রোমিটার,Hygrothermograph
হাইলোরাস স্থানাঙ্ক,Hylleraas coordinates
hyalars সম্ভাব্য,Hylleras potential
hyperconjugation,Hyper conjugation
সুপার আকাশ,Hyper space
সুপারসনিক বৃত্ত,Hyperacoustic zone
হাইপারবোলিক অ্যান্টেনা,Hyperbolic antenna
হাইপারবোলিক একটানা রাডার সিস্টেম,Hyperbolic continuous radar system
হাইপারবোলিক দূরত্ব,Hyperbolic distance
হাইপারবোলিক ফিল্ড ফ্যাক্টর,Hyperbolic field multiplier
হাইপারবোলিক ডাইভারজেন্স,Hyperbolic flare out
হাইপারবোলিক অপারেশন,Hyperbolic navigation
হাইপারবোলিক কক্ষপথ,Hyperbolic orbit
হাইপারবোলিক পয়েন্ট,Hyperbolic point
হাইপারবোলিক স্পন্দিত রাডার সিস্টেম,Hyperbolic pulsed radar system
হাইপারবোলিক রাডার সিস্টেম,Hyperbolic radar system
হাইপারবোলা স্পর্শক স্থিতিস্থাপকতা,Hyperbolic tangent elasticity
হাইপারবোলিক বেগ,Hyperbolic velocity
হাইপারবোলিক দিক,Hyperbollic guidance
উচ্চ চার্জ হাইপার চার্জ,Hypercharge
হাইপার চার্জ ছুটি,Hypercharge space
রাসায়নিক শ্রেণীবিভাগ,Hyperchemical classification
সুপার ধারালো অ্যান্টেনা,Hyperdirective antenna
সূক্ষ্ম মিথস্ক্রিয়া,Hyperfine interaction
"মাইক্রোস্কোপিক ব্যবধান আইন, অতিমাইক্রোস্কোপিক ব্যবধান আইন",Hyperfine interval rule
মাইক্রোস্কোপিক কোয়ান্টাম সংখ্যা,Hyperfine quantum number
মাইক্রোস্কোপিক ব্যবধান ধ্রুবক,Hyperfine separation constant
সূক্ষ্ম বর্ণালী,Hyperfine spectum
ন্যূনতম বিভাজন,Hyperfine splitting
মাইক্রোস্কোপিক গঠন,Hyperfine structure
হাইপারফোকাল দূরত্ব,Hyperfocal distance
হাইপারনি বিভাগ,Hyperfragment
চরম ফ্রিকোয়েন্সি,Hyperfrequency
উচ্চ ফ্রিকোয়েন্সি তরঙ্গ,Hyperfrequency wave
হাইপারজিওমেট্রিক ডিস্ট্রিবিউশন,Hypergeometric distribution
স্পর্শকাতর,Hypergollic
দীর্ঘ দৃষ্টি,Hypermetropia
হাইপারনিক,Hypernic
হাইপাররানি নিউক্লিয়াস,Hypernuclei
হাইপারন,Hyperon
হাইপারসিল,Hypersil
সুপারসনিক,Hypersonic
সুপারসনিক প্রবাহ,Hypersonic flow
সুপারসনিক প্রতিসাম্য নিয়ম,Hypersonic similarity law
হাইপারসোনিক প্রতিসাম্য পরামিতি,Hypersonic similarity parameter
সুপারসনিক গতি,Hypersonic speed
সুপারসনিক বেগ,Hypersonic velocity
সুপারসনিক সান্দ্র প্রবাহ,Hypersonic viscous flow
hyperacoustics,Hypersonics
উচ্চ গতির যানবাহন,Hypervelocity vehicle
হাইপেক্স হর্ন,Hypex horn
চাপের মধ্যে,Hypobaric
অনুমান,Hypothesis
প্রস্তাব টেস্টিং,Hypothesis testing
"অনুমান, অনুমানমূলক",Hypothetical
অনুমান পরম মাত্রা,Hypothetical absolute magnitude
"অনুমানিত লম্বন, গতিশীল প্যারালাক্স",Hypothetical parallax (=dynamic parallax)
স্ফুটনাঙ্ক,Hypsometer
পৃষ্ঠা টেনশনকারী,Hypsotonic
"হিস্টেরেসিস রেকর্ডার, হিস্টেরেসিস গ্রাফ",Hysteresigraph
হিস্টেরেসিস সহগ,Hysteresis coefrficient
aphasia ত্রুটি,Hysteresis error
আরামদায়ক স্যাঁতসেঁতে,Hysteretic damping
হিস্টেরেসিস,Hysterisis
সিফিলিসের বৈশিষ্ট্য,Hysterisis characteristic
সিফিলিস বক্ররেখা,Hysterisis curve
ডায়াথেসিস,Hysterisis distortion
"হিস্টেরেসিস হিটার, হিস্টেরেসিস হিটার",Hysterisis heater
সিফিলিস লুপ,Hysterisis loop
"হিস্টেরেসিস ক্ষতি, হিস্টেরেসিস ক্ষতি",Hysterisis loss
হিস্টেরোমিটার,Hysterisis meter
হিস্টেরেসিস মোটর,Hysterisis motor
হিস্টেরেসিস পরীক্ষক,Hysterisis tester
huygens তরঙ্গ পাতা,Hyygens wave surface
হৃদয়,"Hz, hz"
আই-মডুলেটর,I demodulator
অন্তর্নিহিত অর্ধপরিবাহী,I-type (intrinsic) semiconductor
"I. সংকেত, সংকেত",I. signal
বরফ থার্মোমিটার,Ice calorimeter
বরফ-স্ফটিক,Ice crystal
"হিমায়িত লাইন, বরফ লাইন",Ice line
তুষার,Ice proof
"তুষারপাত, তুষার, মিসলেটো, মিসলেটো",Icing
আইকন কেন্দ্র,Iconocenter
iconologue,Iconolog
আইকনোমিটার,Iconometer
"ভাস্কর, iconoscope",Iconoscope
আইকনোস্কোপ মেকানিজম,Iconoscope system
ইন্টারন্যাশনাল কমিশন ফর রেডিয়েশন-থেরাপিউটিক প্রোটেকশন,ICRP (=International Commission on Radiological Protection)
রেডিয়েশন থেরাপি ইউনিট এবং পরিমাপের আন্তর্জাতিক কমিশন,ICRU (=International Commission on Radiological Units and Measurements)
আন্তর্জাতিক সেরা মান টেবিল,ICT (=International Critical Table)
আদর্শ ইগনিশন,Ideal burning
আদর্শ স্ফটিক,Ideal crystal
আদর্শ বর্তমান উত্স,Ideal current source
আদর্শ অস্তরক,Ideal dielectric
"আদর্শ ইলেক্ট্রোলাইট, আদর্শ ইলেকট্রোড",Ideal electrolyte
আদর্শ ইঞ্জিন,Ideal engine
আদর্শ তরল,Ideal fluid
আদর্শ গ্যাস,Ideal gas
আদর্শ গ্যাস আইন,Ideal gas law
"আদর্শ গ্যাস মডেল, আদর্শ গ্যাস মডেল",Ideal gas model
আদর্শ মার্কেটিং মাধ্যম,Ideal locking medium
আদর্শ পদার্থ,Ideal material
আদর্শ যান্ত্রিক সুবিধা,Ideal mechanical advantage
আদর্শ মাধ্যম,Ideal medium
আদর্শ রেডিয়েটার,Ideal radiator
আদর্শ গ্যাস তাপমাত্রা,Ideal scale
আদর্শ ট্রান্সফরমার,Ideal transformer
আদর্শ ট্রান্সমিশন লাইন,Idealised transmission line
আদর্শ মডেল,Idealized model
"অভিন্ন, অভিন্ন, অবিচ্ছেদ্য",Identical
একই নিউক্লিয়াস,Identical nuclei
অবিচ্ছেদ্য কণা,Identical particles
অভিন্ন রাষ্ট্র,Identical state
"সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ, সনাক্তকরণ",Identification
"আইডেন্টিফিকেশন বীকন, আইডেন্টিফিকেশন বিকন",Identification beacon
সনাক্তকরণ বিট,Identification bit
সনাক্তকরণ পালস,Identification pulse
"অভিন্ন, অভিন্ন, সাদৃশ্য, ব্যক্তিত্ব",Identity
সমকক্ষ পদ্ধতি,Idiostatic method
অ-কাজকারী উপাদান,Idle component
"নিষ্ক্রিয় বর্তমান, নিষ্ক্রিয় বর্তমান",Idle current
"অলস সময়, প্রোগ্রাম অপেক্ষার সময়",Idle time
"নিষ্ক্রিয় তার, নিষ্ক্রিয় তার",Idle wire
ক্ষমতা রূপান্তরকারী,Idler
পাওয়ার ট্রান্সফরমার,Idler circuit
ট্রান্সফরমার ফ্রিকোয়েন্সি,Idler frequency
শক্তি ক্ষয়,Idler loss
আনয়ন জেনারেটর,Iduction generator
জ্বলে উঠা,Ignite
ইগনিটার,Igniter
ইগনিশন,Ignition
ইগনিশন কুণ্ডলী,Ignition coil
জ্বলন্ত শব্দ,Ignition noise
জ্বলন্ত পয়েন্ট,Ignition point
ইগনিশন সিস্টেম,Ignition system
ইগনিশন তাপমাত্রা,Ignition temperature
"ইগনিটার, ডিটেক্টর ইলেক্ট্রোড",Ignitor
ignitron,Ignitron
ইগনিট্রন রেকটিফায়ার,Ignitron rectifier
নির্দেশ উপেক্ষা,Ignore
আগরা,Igor
সংঘর্ষের তীব্রতা,Ihntensity of conflict
অবৈধ উপসর্গ,Illegal character (=invalid character =unacceptable character)
আলোকসজ্জা ঘনত্ব,Illuminance
আলোক,Illuminant
আলোকিত গ্যাস,Illuminating gas
আলোকসজ্জা আয়না,Illuminating mirror
আলোকসজ্জা ক্ষমতা,Illuminating power
আলোকসজ্জা নৈপুণ্য,Illuminating technology
আলোকসজ্জা,Illumination
ফটোমিটার,Illumination photometer
চমকপ্রদ,Illumination value
আলোক,Illuminator
প্রতিফলন,Image
ইমেজ অনুপ্রবেশ,Image admittance
ইমেজ অ্যাটেন্যুয়েশন ধ্রুবক,Image attenuation constant
উল্টানো চিত্র,Image by inversion
ইমেজ ক্যারিয়ার,Image carrier
ইমেজ কনভার্টার,Image converter
প্রতিফলন রূপান্তর টিউব,Image converter tube (=image viewing tube = image tube)
ছবির বর্ণনা,Image detail
ইমেজ ব্রেকার,Image dissector
ইমেজ বহন,Image drift
প্রতিফলন এলাকা,Image field
প্রতিফলন বল,Image force
ইমেজ গঠন,Image formation
ইমেজ আইকনোস্কোপ,Image iconoscope
ইমেজ ইনটেনসিফায়ার,Image intensifier
ইমেজ হস্তক্ষেপ,Image interference
প্রতিফলন অর্থোকন,Image orthicon
ইমেজ আউটপুট ট্রান্সফরমার,Image output transformer
ইমেজ ইমেজ,Image pattern
"ইমেজ ফেজ কনস্ট্যান্ট, ইমেজ ফেজ কনস্ট্যান্ট",Image phase constant
প্রতিফলন অনুপাত,Image ratio
প্রতিফলন চুল্লি,Image reactor
প্রতিফলন রেজোলিউশন,Image rejection
ইমেজ রিভার্সাল,Image reversal
ইমেজ বিভাজক মিক্সার,Image rreject mixer
চিত্র সনাক্তকরণ তত্ত্ব,Image seeking theory
প্রতিফলন সংকেত,Image signals
ছবির দেশ,Image space
ইমেজ স্টোরেজ টিউব,Image storing tube (=storage camera tube)
ইমেজ সিঙ্ক্রোনাইজেশন,Image synchronising
"ছবি ট্রান্সমিশন, ছবি ট্রান্সমিশন",Image transmission (=picture transmission)
চিত্র-ফ্রিকোয়েন্সি রেজোলিউশন অনুপাত,Image-frequency rejection ratio
"imagined, imaginary, imagined",Imaginary
কাল্পনিক চার্জিং প্রক্রিয়া,Imaginary charging process
ধারণাগত সহগ,Imaginary coefficient
কাল্পনিক ব্যবধান,Imaginary I nterval
কাল্পনিক লাইন,Imaginary line
বিজোড় সংখ্যা,Imaginary number
খুচরা যন্ত্রাংশ,Imaginary part
অনুমানমূলক বিন্দু,Imaginary point
অনুমান পরিসীমা,Imaginary range
প্রতিফলন,Imaging
তাৎক্ষণিক প্রবেশ,Immediate access
অবিলম্বে ঠিকানা,Immediate address
তাত্ক্ষণিক ঠিকানা পদ্ধতি,Immediate addressing
সংলগ্ন প্রতিবেশী,Immediate neighbour
নিমজ্জিত বস্তু,Immersed body
"নিমজ্জন, নিমজ্জন",Immersion
নিমজ্জন ইলেক্ট্রোড,Immersion celectrode
নিমজ্জন ক্যালকুলেটর,Immersion counter
নিমজ্জন হিটার,Immersion heater
নিমজ্জন উদ্দেশ্য,Immersion objective
নিমজ্জন লেন্স,Immersion objective lens
নিমজ্জন রিফ্র্যাক্টোমিটার,Immersion refractometer
প্রতিবন্ধকতা অনুপ্রবেশ,Immittance
ইম্পিডেন্স-প্যাসেজ ব্রিজ,Immittance bridge
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, প্রভাব",Impact
প্রভাব এক্সটেনশন,Impact broadening
প্রভাব প্রভাব,Impact effect
সংঘর্ষ ফ্লুরোসেন্স,Impact fluorescence
সংঘর্ষের নিয়ম,Impact law
প্রভাব ক্ষতি,Impact loss
সংঘর্ষের মাইক্রোফোন,Impact microphone
"প্রভাব চাপ, প্রভাব চাপ",Impact pressure
প্রভাব চাপ,Impact stress
প্রতিবন্ধকতা,Impedance
প্রতিবন্ধক কয়েল,Impedance coil
প্রতিবন্ধকতা ক্ষতিপূরণমূলক,Impedance compensator
প্রতিবন্ধক সংশোধক,Impedance corrector
প্রতিবন্ধক সংযোগ,Impedance coupling
প্রতিবন্ধক গুণক,Impedance factor
প্রতিবন্ধকতা মান,Impedance level
প্রতিবন্ধকতা মিল,Impedance matching
প্রতিবন্ধকতা ম্যাট্রিক্স,Impedance matrix
প্রতিবন্ধক মিটার,Impedance meter
প্রতিবন্ধক সংযোগ,Impedance mismatch
প্রতিবন্ধকতা প্রকারের সামঞ্জস্য,Impedance type analogy
প্রতিবন্ধকতা,Impeder (=impedance)
প্রতিবন্ধক মিটার,Impedometer
ইম্পেলার,Impeller
অভেদ্যতা,Impenetrability
অসম্পূর্ণ ফাটল,Imperfect cleavage
অপূর্ণ স্ফটিক,Imperfect crystal
অসম্পূর্ণ ক্ষেত্র,Imperfect field
অসম্পূর্ণ গ্যাস,Imperfect gas
অপূর্ণতা,Imperfection
শক নিউট্রন,Impinging neutron
আনুষঙ্গিক নীতি,Implication theory
বিস্ফোরণ,Implode
"implosion, introversion",Implosion
ওজনহীনতা,Impondability
ওজনহীন তরল,Imponderable fluid
চাপ প্রয়োগ করা হয়,Imposed pressure
"impregnated, embedded",Impregnated
গর্ভবতী ক্যাথোড,Impregnated cathode
চার্জ করা ভোল্টেজ,Impressed voltage
উন্নতি দেহলী,Improvement threshold
আবেগ সার্কিট,Impulse circuit
আবেগ জেনারেটর,Impulse generator
আবেগ আওয়াজ,Impulse noise
আবেগপ্রবণ বিকিরণ,Impulse radiation
আবেগ রিলে,Impulse relay
impulse solenoid,Impulse solenoiod
আবেগ শক্তি,Impulse strength
আবেগপ্রবণ টারবাইন,Impulse turbine
আবেগ ভোল্টেজ,Impulse voltage
আবেগপ্রবণ,Impulsive
আবেগপ্রবণ কর্ম,Impulsive action
আবেগপ্রবণ উদ্দীপনা,Impulsive excitation
আবেগপ্রবণ শক্তি,Impulsive force
আবেগপ্রবণ চাপ,Impulsive pressure
আবেগপ্রবণ চাপ,Impulsive tension
অপবিত্র পদার্থ,Impure substance
"অপবিত্রতা, অপবিত্রতা",Impurity
অপবিত্রতা সঞ্চালন,Impurity conduction
ভেজাল বিক্ষিপ্তকরণ,Impurity scattering
অপরিষ্কার অর্ধপরিবাহী,Impurity semiconduction
অভেদ্য সেমিকন্ডাক্টর,Impurity semiconductor
ইনপুট আউটপুট সিস্টেম,Imput output system
ইনপুট ট্রান্সফরমার,Imput transformer
বহিরাগত পরিবাহিতা (বহিরাগত পরিবাহিতা),Imputity conductivity (=extrinsic conductivity)
অপবিত্রতা স্তর,Imputity level
যুগপত প্রক্রিয়াকরণ,In lilne processing
সমকাল,In phase
ইন্টারব্যান্ড সিগন্যালিং,In-band signalling
সমরেখার শীর্ষবিন্দু,In-line head (=stacked head)
চুল্লি,In-pile
চুল্লি লুপ চুল্লি লুপ,In-pile loop
"ইনপুট বাহ, সার্কিট",In-port
প্যাসিভ ইলেকট্রন,Inactive electron
অশ্রাব্যতা,Inaudibility
অশ্রাব্য,Inaudible
গর্ভধারণ,Inbreak
ভাস্বর,Incadescence
ভাস্বর ফাইবার,Incadescent filament
ভাস্বর গ্যাস,Incadescent gas
ভাস্বর স্রাব,Incadescent readuout
দ্যুতিময়,Incandescent
ভাস্বর বিকিরণকারী,Incandescent emitter
ভাস্বর বাতি,Incandescent lamp
আঙুল আন্দোলন,Inching (=jogging)
সংযোগহীন রাডার,Inchoerent radar
ঘটনা,Incidence
সংক্ষুব্ধ,Incident
ঘটনা বিকিরণ,Incident radiation
ঘটনা রশ্মি,Incident ray
দুর্ঘটনাজনিত স্ট্রোক,Incident shock
ঘটনার তরঙ্গ,Incident wave
প্রাসঙ্গিক বিকিরণ ডিভাইস,Incidental ratiation device
"inclination, inclination",Inclination
ঝোঁক বাঁক,Inclination balance
আনত মরীচি প্রযুক্তি,Inclined beam technique
উল্টানো মুছে ফেলা,Inclined extinction
আনত তল,Inclined plane
"art- disjointed, disjointed",Incoherent
বিচ্ছিন্ন পোস্টেরিয়র স্ক্যাটার,Incoherent backscatter
শিল্প-বিচ্ছিন্ন রশ্মি,Incoherent rays
বিচ্ছিন্ন বিক্ষিপ্তকরণ,Incoherent scattering
আসন্ন,Incoming
সামনের সংকেত,Incoming signal
আসন্ন তরঙ্গ,Incoming wave
সংকোচনযোগ্যতা,Incompressibility
সংকোচনযোগ্য বায়ু,Incompressible air
সংকোচনযোগ্য প্রবাহ,Incompressible flow
সংকোচযোগ্য তরল,Incompressible fluid
সংকোচনযোগ্য ভলিউম,Incompressible volume
ক্রমবর্ধমান দোলন,Increasing oscillation
প্রবর্তক,Increductor
"ইনক্রিমেন্টাল কম্পিউটার, ইনক্রিমেন্টাল কম্পিউটার",Incremental computer
দীর্ঘস্থায়ী aphasia ক্ষতি,Incremental hysteresis loss
ক্রমবর্ধমান আবেশ,Incremental inductance
বার্ষিক বার্তা,Incremental intelligence
ক্রমবর্ধমান চুম্বকত্ব,Incremental permeability
ক্রমবর্ধমান সংবেদনশীলতা,Incremental sensitivity
বার্ষিক টিউনার,Incremental tuner
বার্ষিক ডিজিটাল রেকর্ডার,Incrermental digital recorder
ক্রমবর্ধমান বেগ,Incrremental velocity
স্বাধীনতা,Independence
স্বাধীন লক্ষণ,Independent character
বিনামূল্যে বিতরণ,Independent distribution
স্বাধীন ঘটনা,Independent event
প্রাথমিক খণ্ডন লাভ,Independent fission yield (=primary fission yield)
স্বাধীন ফ্রিকোয়েন্সি,Independent frequencies
বিনামূল্যে র্যাডিক্যাল মডেল,Independent particle model (I.P.M.)
বিনামূল্যে পরিমাণ,Independent quantity
স্বাধীন চলক,Independent variable
অবিনশ্বরতা,Indestructibility
অনিশ্চয়তা,Indeterminacy
সিদ্ধান্তহীনতার নিয়ম,Indeterminacy principle
"অসীম, অনির্ধারিত, অনিশ্চিত, অনিশ্চিত",Indeterminate
"সূচক, নির্দেশক, সূচক, পরিচালক, নির্দেশক (v, )",Index
নির্দেশক বাহু,Index arm
পয়েন্টার উপবৃত্তাকার,Index ellipsoid (=indicatrix)
পয়েন্টার ত্রুটি,Index error
সূচক লাইন,Index line
সূচক তরল,Index liquid
নির্দেশ আয়না,Index mirror (of sextant)
পয়েন্টার স্বরলিপি,Index notation
মড্যুলেশনের মাত্রা,Index of modulation
দোলন সূচক,Index of oscillator
প্রতিসরাঙ্ক,Index of refraction
নির্ভরযোগ্যতা সূচক,Index of reliability
সাদৃশ্য সূচক,Index of similarity
সূচক অনুপাত,Index ratio
সূচক রেজিস্টার,Index register
রূপান্তরিত ঠিকানা,Indexed address
বায়ু আপেক্ষিক গতি,Indicated airspeed
রিপোর্ট করা অশ্বশক্তি,Indicated horsepower
বিজ্ঞপ্তি ত্রুটি,Indication error
নির্দেশক,Indicator
পয়েন্টার ধ্রুবক,Indicator constant
পয়েন্টার ডায়াগ্রাম,Indicator diagram
সূচক ইলেক্ট্রোড,Indicator electrode
পয়েন্টার গেট,Indicator gate
নির্দেশক বাতি,Indicator lamp
পয়েন্টার দৈর্ঘ্য,Indicator length
প্রতীক,Indicatrix
সূচকীয় অনুপ্রবেশ,Indicial admittance
"পরোক্ষ ঠিকানা, দ্বিতীয় ঠিকানা",Indirect address
পরোক্ষ ঠিকানা পদ্ধতি,Indirect addressing
পরোক্ষ প্রতিধ্বনি,Indirect echo
পরোক্ষ গরম করার ভালভ,Indirect heated valve
পরোক্ষ আলোকসজ্জা,Indirect illumination
পরোক্ষ প্রকাশনা,Indirect lighting
পরোক্ষ মড্যুলেশন,Indirect modulation
পরোক্ষ পর্যবেক্ষণ,Indirect observation
পরোক্ষ স্ক্যানিং,Indirect scanning
পরোক্ষ সংক্রমণ,Indirect transmission
অভ্যন্তরীণ ক্যালিপার,Indise calipers
inditran,Inditron
অভ্যন্তরীণ অ্যান্টেনা,Indoor antenna
ইনফ্রারেড বিকিরণ,Indrared catasrophe
অনুপ্রাণিত,Induced
