Bengali,Punjabi
স্টিকিং পয়েন্ট,ਸਟਿਕਿੰਗ ਪੁਆਇੰਟ
পাথর,ਪੱਥਰ
স্লপ হাত ছাঁচনির্মাণ,ਢਲਾਣ ਹੱਥ ਮੋਲਡਿੰਗ
চাবুক কবজা,ਪੱਟੜੀ ਦਾ ਕਬਜਾ
খড় বোর্ড,ਤੂੜੀ ਬੋਰਡ
প্রবাহ,ਸਟ੍ਰੀਮ
মানসিক চাপ,ਤਣਾਅ
স্ট্রেচার,ਸਟ੍ਰੈਚਰ
স্ট্রেচার বন্ড,ਸਟ੍ਰੈਚਰ ਬਾਂਡ
স্ট্রেচার কোর্স,ਸਟਰੈਚਰ ਕੋਰਸ
স্ট্রিং,ਸਤਰ
স্ট্রিং কোর্স,ਸਤਰ ਕੋਰਸ
স্ট্রাকচার ফ্যাক্টর,ਬਣਤਰ ਕਾਰਕ
গঠন সূচক,ਬਣਤਰ ਸੂਚਕਾਂਕ
স্টুকো,ਸਟੁਕੋ
স্টুড,ਸਟੱਡ
স্টাইলোবেট,ਸਟਾਈਲੋਬੇਟ
সাব মাটি,ਉਪ ਮਿੱਟੀ
উপ-কাঠামো,ਉਪ ਬਣਤਰ
সমষ্টি বক্ররেখা,ਸਮੀਕਰਨ ਵਕਰ
সূর্য মাইকা,ਸੂਰਜ ਮੀਕਾ
সুপার স্ট্রাকচার,ਸੁਪਰ ਬਣਤਰ
সার্ভেয়ার,ਸਰਵੇਖਣ ਕਰਨ ਵਾਲਾ
এস-মান,S-ਮੁੱਲ
চোরাই মাল,ਸਵੈਗ
রাজহাঁসের ঘাড়,ਹੰਸ ਦੀ ਗਰਦਨ
তাবারন্যাকল,ਤੰਬੂ
টেবিল হাত ছাঁচনির্মাণ,ਟੇਬਲ ਹੱਥ ਮੋਲਡਿੰਗ
ট্যাঙ্কিং,ਟੈਂਕਿੰਗ
টেম্পিয়েত্তো,ਟੈਂਪੀਏਟੋ
টেম্পারিং,ਟੈਂਪਰਿੰਗ
টেমপ্লেট,ਟੈਂਪਲੇਟ
টেমপ্লেট,ਟੈਂਪਲੇਟ
টেপিডারিয়াম,ਟੇਪੀਡੇਰਿਅਮ
পোড়ামাটির,ਟੈਰਾਕੋਟਾ
টেরা রোজা,ਟੈਰਾ ਰੋਜ਼ਾ
টেরাজো,ਟੈਰਾਜ਼ੋ
টেট্রা শৈলী,ਟੈਟਰਾ ਸ਼ੈਲੀ
থ্রেশহোল্ড সীমা মান,ਥ੍ਰੈਸ਼ਹੋਲਡ ਸੀਮਾ ਮੁੱਲ
গলা,ਗਲਾ
পাথরের মাধ্যমে,ਪੱਥਰ ਦੁਆਰਾ
জোয়ার বেসিন,ਟਾਈਡਲ ਬੇਸਿਨ
টাই বার,ਟਾਈ ਪੱਟੀ
টাই মরীচি,ਟਾਈ ਬੀਮ
টাই রড,ਟਾਈ ਰਾਡ
তিরস,ਤਿਰਸ
সহনশীলতা,ਸਹਿਣਸ਼ੀਲਤਾ
দাঁত তোলা,ਟੂਥਿੰਗ
উপরের মাটি বা পৃষ্ঠের মাটি,ਉਪਰਲੀ ਮਿੱਟੀ ਜਾਂ ਸਤਹੀ ਮਿੱਟੀ
মোট ছিদ্র,ਕੁੱਲ porosity
ট্রেসরি,ਟਰੇਸਰੀ
ট্রেন প্রতিরোধ,ਟ੍ਰੇਨ ਪ੍ਰਤੀਰੋਧ
ট্রান্সেপ্ট,ਟਰਾਂਸੇਪਟ
ক্রান্তিকালীন মাটি,ਪਰਿਵਰਤਨਸ਼ੀਲ ਮਿੱਟੀ
ট্রান্সম,ਟ੍ਰਾਂਸੋਮ
পরিবহন মাটি,ਆਵਾਜਾਈ ਮਿੱਟੀ
উপনদী,ਸਹਾਇਕ
ট্রাইফোরিয়াম,ਟ੍ਰਾਈਫੋਰੀਅਮ
ট্রাইগ্লিফ,ਟ੍ਰਾਈਗਲਾਈਫ
কাটা মাটি,ਕੱਟੀ ਹੋਈ ਮਿੱਟੀ
উত্তাল প্রবাহ,ਗੜਬੜ ਵਾਲਾ ਵਹਾਅ
বুরুজ,ਬੁਰਜ
টাইম্পার সংখ্যা,Tympar ਨੰਬਰ
চূড়ান্ত ভারবহন ক্ষমতা,ਅੰਤਮ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
চূড়ান্ত পিএইচ,ਅੰਤਮ ph
এলোমেলো ধ্বংসস্তূপের গাঁথনি,ਬੇਤਰਤੀਬੇ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
আনকোর্সড বর্গাকার ধ্বংসস্তূপ রাজমিস্ত্রি,ਅਨਕੋਰਸਡ ਵਰਗ ਮਲਬੇ ਦੀ ਚਿਣਾਈ
আন্ডারক্রফট,ਅੰਡਰਕ੍ਰਾਫਟ
অপূর্ণ ছিদ্র,ਅਪੂਰਣ ਪੋਰੋਸਿਟੀ
অভিন্ন প্রবাহ,ਇਕਸਾਰ ਵਹਾਅ
ইউনিট ফ্রেম টাইপ ভারা,ਯੂਨਿਟ ਫਰੇਮ ਦੀ ਕਿਸਮ ਸਕੈਫੋਲਡ
অনুৎপাদনশীল কাজ,ਗੈਰ-ਉਤਪਾਦਕ ਕੰਮ
অসম্পৃক্ত মাটি,ਅਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
অস্থির প্রবাহ,ਅਸਥਿਰ ਵਹਾਅ
প্লাস্টিকের উপরের সীমা,ਉਪਰਲੀ ਪਲਾਸਟਿਕ ਸੀਮਾ
উপত্যকা গটার,ਵੈਲੀ ਗਟਰ
ভল্ট,ਵਾਲਟ
ভেটেরিয়াম,ਵੈਟੇਰੀਅਮ
অবাধে বায়ু - চলাচলের ব্যবস্থা,ਹਵਾਦਾਰੀ
ভেন্টিলেটর,ਵੈਂਟੀਲੇਟਰ
ভেরামদাহ,ਵਰਮਦਾਹ
ভেস্টিবুল,ਵੈਸਟੀਬਿਊਲ
ভিলা,ਵਿਲਾ
