Telugu,Hindi
"యంత్రం
 సూచన
 ప్రకటన",यंत्र अनुदेश कथन
"యంత్రం
 ఇంటెలిజెన్స్",यंत्र बुद्धि
మెషిన్ ఇంటెమేట్,यंत्र घनिष्ठ
"యంత్ర భాష
 కోడ్",यंत्र भाषा कूट
యంత్ర అభ్యాస,यंत्र अधिगम
మెషిన్ లాజిక్,यंत्र तर्क
యంత్ర ఆపరేషన్,यंत्र प्रचालन
"మెషిన్ ఓరియెంటెడ్
 భాష",यंत्र मूलक भाषा
మెషిన్ చదవగలిగేది,यंत्र पठनीय
"మెషిన్ చదవగలిగేది
 మధ్యస్థం",यंत्र पठनीय माध्यम
మెషిన్ రన్,यंत्र दौर
"మెషిన్ సెన్సిబుల్
 సమాచారం",यंत्र संवेद सूचना
"యంత్రం
 అనుకరణ",यंत्र अनुकार
"మెషిన్ చెడిపోయింది
 సమయం",यंत्र अपहतकाल
"యంత్ర పరికరం
 నియంత్రణ",यंत्र औजार नियंत्रण
"యంత్రం
 అనువాదం",यंत्र अनुवाद
"యంత్ర వినియోగం
 సమయం",यंत्र उपयोग काल
మాక్రోగ్యుమెంట్,स्थूल स्वतंत्र चर
మాక్రోఅసెంబ్లర్,स्थूल कोडांतरक
"మాక్రోఅసెంబ్లీ
 ప్రోగ్రామ్",स्थूल कोडांतरण क्रमादेश
మాక్రోకాల్,स्थूल आह्वान
మాక్రోకోడ్,स्थूल कूट
మాక్రోకోడింగ్,स्थूल कूटलेखन
మాక్రోకామాండ్,स्थूल समादेश
మాక్రోడెక్లేషన్,स्थूल घोषणा
మాక్రోడ్ ఫినిషన్,स्थूल परिभाषा
"మాక్రోడ్ ఫినిషన్
 గ్రంధాలయం",स्थूल परिभाषा क्रमादेश संग्रह
స్థూల ఎలిమెంట్,स्थूल अवयव
స్థూల ఎక్సెర్సిజర్,स्थूल परीक्षक
స్థూల ఎక్స్‌పాన్షన్,स्थूल प्रसार
మాక్రోఫ్లోచార్ట్,स्थूल प्रवाह संचित्र
"మాక్రోజెనరేటింగ్
 ప్రోగ్రామ్",स्थूल जनक क्रमादेश
మాక్రోజెనరేషన్,स्थूल जनन
మాక్రోజెనరేటర్,स्थूल जनित्र
మాక్రోఇన్స్ట్రక్షన్,स्थूल अनुदेश
"మాక్రోలాంగ్వేజ్
 (మాక్రోల్)",स्थूल भाषा
మాక్రోలిబ్రరీ,स्थूल क्रमादेश संग्रह
"స్థూల (= స్థూల మాక్రో
 సూచన)",स्थूल अनुदेश
మాక్రోపారామీటర్,स्थूल प्राचल
"మాక్రోప్రాసెసింగ్
 సూచన",स्थूल संसाधन अनुदेश
మాక్రోప్రోగ్రామింగ్,स्थूल क्रमादेशन
మాక్రోప్రొటోటైప్,स्थूल आदिप्ररूप
"మాక్రోప్రొటోటైప్
 ప్రకటన",स्थूल आदिप्ररूप कथन
"మాక్రోస్టేట్మెంట్
 సంఖ్య",स्थूल कथन क्रमांक
మాక్రోసిస్టమ్,स्थूल तंत्र
మాట్రోట్రేస్,स्थूल त्रुटि संसूचन
మాక్‌సిమా,मैकसाइमा
MADCAP,मैडकैप
మాగ్,"मैग, स्थूल जनित्र"
"అయస్కాంత బబుల్
 మెమరీ",चुंबकीय बुद्बुद्द स्मृति
అయస్కాంత కార్డు,चुंबकीय पत्रक
"అయస్కాంత కార్డు
 రీడర్",चुंबकीय पत्रक पठित्र
"అయస్కాంత కార్డు
 నిల్వ",चुंबकीय पत्रक भंडारण
అయస్కాంత కణం,चुंबकीय कोष्ठिका
"అయస్కాంత
 పాత్ర",चुंबकीय संप्रतीक
అయస్కాంత కోర్,चुंबकीय क्रोड
"అయస్కాంత కోర్
 నిల్వ",चुंबकीय क्रोड भंडारण
"అయస్కాంత ఆలస్యం
 సమయం",चुंबकीय विलंब काल
మాగ్నెటిక్ డిస్క్,चुंबकीय चक्रिका
"మాగ్నెటిక్ డిస్క్
 చిరునామా",चुंबकीय चक्रिका पता
"మాగ్నెటిక్ డిస్క్
 మెమరీ",चुंबकीय चक्रिका स्मृति
"మాగ్నెటిక్ డిస్క్
 నిల్వ",चुंबकीय चक्रिका भंडारण
"మాగ్నెటిక్ డిస్క్
 స్టోర్",चुंबकीय चक्रिका भंडार
మాగ్నెటిక్ డిస్క్ యూనిట్,चुंबकीय चक्रिका एकक
"మాగ్నెటిక్ డ్రమ్
 నిల్వ",चुंबकीय ड्रम भंडारण
"మాగ్నెటిక్ డ్రమ్
 యూనిట్",चुंबकीय ड्रम एकक
మాగ్నెటిక్ ఎన్కోడింగ్,चुंबकीय कूटलेखन
"అయస్కాంత చేతి
 స్కానర్",चुंबकीय हस्तक्रमवीक्षक
"అయస్కాంత
 హిస్టెరిసిస్ లూప్",चुंबकीय शौथिल्य पाश
అయస్కాంత సిరా,चुंबकीय मसी
"అయస్కాంత సిరా
 అక్షర సార్టర్",चुंबकीय मसी संप्रतीक शाटित्र
"అయస్కాంత సిరా
 స్కానర్",चुंबकीय मसी क्रमवीक्षक
అయస్కాంత జ్ఞాపకం,चुंबकीय स्मृति
అయస్కాంత పఠనం,चुम्बकीय पठन
"అయస్కాంత
 రికార్డింగ్",चुम्बकीय अभिलेखन
"మాగ్నెటిక్ స్లాట్
 రీడర్",चुंबकीय खांचा पठित्र
అయస్కాంత నిల్వ,चुंबकीय भंडारण
మాగ్నెటిక్ స్ట్రిప్,चुंबकीय पट्टी
"మాగ్నెటిక్ స్ట్రిప్
 అకౌంటింగ్
 యంత్రం",चुंबकीय पट्टी लेखायंत्र
"మాగ్నెటిక్ స్ట్రిప్
 రీడర్",चुंबकीय पट्टी पठित्र
మాగ్నెటిక్ టేప్ గుళిక,चुंबकीय टेप आगुटिका
"అయస్కాంత టేప్
 క్యాసెట్",चुंबकीय टेप कैसट
"అయస్కాంత టేప్
 డెక్ (= అయస్కాంతం
 టేప్ డ్రైవ్)",चुंबकीय टेप चालित्र
"అయస్కాంత టేప్
 డ్రైవ్",चुंबकीय टेप चालित्र
మాగ్నెటిక్ టేప్ ఫైల్,चुंबकीय टेप संचिका
"అయస్కాంత టేప్
 లేబుల్",चुंबकीय टेप लेबल
"అయస్కాంత టేప్
 నాయకుడు",चुंबकीय टेप अग्रग
"అయస్కాంత టేప్
 లైబ్రేరియన్",चुंबकीय टेप क्रमादेश संग्रहक
"అయస్కాంత టేప్
 స్టేషన్",चुंबकीय टेप एकक
మాగ్నెటిక్ టేప్ నిల్వ,चुम्बकीय टेप भंडारण
"అయస్కాంత టేప్
 ఉపవ్యవస్థ",चुंबकीय टेप उपतंत्र
"అయస్కాంత టేప్
 టెర్మినల్",चुंबकीय टेप अंतक
"అయస్కాంత టేప్
 ట్రైలర్",चुम्बकीय टेप अनुग
"అయస్కాంత టేప్
 రవాణా
 (అయస్కాంత టేప్
 డ్రైవ్)",चुंबकीय टेप चालित्र
మాగ్నెటిక్ టేప్ యూనిట్,चुंबकीय टेप एकक
మాగ్నెటిక్ సన్నని చిత్రం,चुंबकीय तनु परत
"మాగ్నెటిక్ సన్నని చిత్రం
 నిల్వ",चुंबकीय तनु परत भंडारण
మాగ్నెటిక్ ట్రాక్,चुंबकीय पथ
"అయస్కాంత వైర్
 నిల్వ",चुंबकीय तार भंडारण
"మాగ్నెటోగ్రాఫిక్
 ప్రింటర్",चुंबकत्वलेखी मुद्रित्र
"మాగ్నెటో-ఆప్టిక్
 డిస్క్ నిల్వ",चुंबक-प्रकाशीय चक्रिका भंडारण
మాగ్నెటోస్ట్రక్షన్,चुंबकीय विरूपण
మాగ్ టేప్,चुंबकीय टेप
మెయిల్ బాక్స్,डाक बक्स
"మెయిల్ విలీనం (= ఫైల్
 విలీనం)",संचिका विलय
"ప్రధాన బ్యాటరీ
 శక్తితో కూడిన యంత్రం",बिजली बैटरी-चालित यंत्र
ప్రధాన నియంత్రణ యూనిట్,मुख्य नियंत्रण एकक
"ప్రధాన పంపిణీ
 ఫ్రేమ్",मुख्य लाइन वितरण फ्रेम
మెయిన్‌ఫ్రేమ్,"अधिसंसाधित्र, बृहत् अभिकालित्र"
"మెయిన్‌ఫ్రేమ్
కంప్యూటర్",बृहत् अभिकलित्र
"మెయిన్ఫ్రేమ్ సిస్టమ్
 (= మెయిన్‌ఫ్రేమ్
 కంప్యూటర్)",बृहत् अभिकलित्र
ప్రధాన లోబ్,मुख्य पालि
ప్రధాన మెమరీ,मुख्य स्मृति
"ప్రధాన మెమరీ
 మ్యాపింగ్",मुख्य स्मृति प्रतिचित्रण
ప్రధాన ఆపరేషన్,मुख्य प्रचालन
ప్రధాన మార్గం,मुख्य पथ
"ప్రధాన శక్తితో
 యంత్రం",मुख्य शक्तिचालित यंत्र
ప్రధాన కార్యక్రమం,मुख्य क्रमादेश
ప్రధాన స్టేషన్,मुख्य केंद्र
ప్రధాన నిల్వ,मुख्य भंडारण
ప్రధాన నిల్వ యూనిట్,मुख्य भंडारण एकक
ప్రధాన స్విచ్,मुख्य स्विच
నిర్వహణ ప్యానెల్,अनुरक्षण पट्टिका
"నిర్వహణ
 ప్రోగ్రామ్ గొలుసు",अनुरक्षण-क्रमादेश शृंखला
"నిర్వహణ
 స్టాండ్బై సమయం",आंतर-अनुरक्षण काल
నిర్వహణ సమయం,अनुरक्षण काल
"నిర్వహణ
 (నిర్వహణ)",अनुरक्षण
ప్రధాన నియంత్రణ క్షేత్రం,मुख्य नियंत्रण क्षेत्र
ప్రధాన చక్రం,मुख्य चक्र
మెజారిటీ,बहुसंख्यक
మెజారిటీ మూలకం,बहुसंख्यक अवयव
"మెజారిటీ గేట్
 (= మెజారిటీ
 మూలకం)",बहुसंख्यक अवयव
మెజారిటీ ఆపరేషన్,बहुसंख्यक संक्रिया
ప్రధాన కీ,मुख्य कुंजी
మేజర్ లోబ్,मुख्य पालि
ప్రధాన రాష్ట్రం,मुख्य अवस्था
ప్రధాన నిర్మాణం,मुख्य संरचना
ప్రధాన పని,मुख्य कार्य
ప్రధాన మొత్తం,मुख्य योग
"విరామం చేయండి
 ఆపరేషన్",संपर्क विच्छेद प्रचालन
బిజీగా ఉండండి,आभासी व्यस्तता
మేకప్ సమయం,प्रतिपूर्ति काल
"పనిచేయకపోవడం
 దినచర్య",निदान नेमका
నిర్వహణ,प्रबंध
"నిర్వహణ
 సమాచారం
 వ్యవస్థ",प्रबंध सूचना-तंत्र
"నిర్వహణ
 సైన్స్",प्रबंध विज्ञान
"మాంచెస్టర్
 కోడింగ్",मैन्चेस्टर कूटलेखन
"తప్పనిసరి
 క్రిప్టోగ్రాఫిక్
 సెషన్",अनिवार्य गुढ़लेखी सत्र
మానిఫోల్డింగ్,बहु-प्रतिलिपीयन
"మార్చబడింది
 వేరియబుల్",प्रकलित चर
"మానిప్యులేటివ్
 ఇండెక్సింగ్",प्रकलनी सूचीकरण
"మ్యాన్-మెషిన్
 అనుకరణ",मानव-यंत्र अनुकार
"మాన్యువల్ చిరునామా
 స్విచ్",हस्तचालित पता स्विच
మాన్యువల్ విశ్లేషణ,हस्तेन विश्लेषण
మాన్యువల్ సమాధానం,हस्तेन उत्तर
మాన్యువల్ కాలింగ్,हस्तेन आह्वान
మాన్యువల్ నియంత్రణ,हस्तेन नियंत्रण
మాన్యువల్ ఎంట్రీ,हस्तेन प्रविष्टि
మాన్యువల్ ఎక్స్ఛేంజ్,हस्तचालित केंद्र
మాన్యువల్ ఫంక్షన్,मानवीय कार्य
మాన్యువల్ ఇన్పుట్,हस्तेन निवेश
మాన్యువల్ ఆపరేషన్,मानवीय प्रचालन
"మాన్యువల్ పదం
 జనరేటర్",मानवीय शब्द जनक
"చాలా వరకు
 భాష",एक से अनेक भाषा
"చాలా వరకు
 డీకోడర్",अनेकक कूटवाचक
మ్యాప్ పద్ధతి,प्रतिचित्र विधि
మ్యాప్డ్ బఫర్,प्रतिचित्रित चयक
మ్యాపింగ్ లోపం,प्रतिचित्रण त्रुटि
మార్జిన్,उपांत
"మార్జిన్-సర్దుబాటు
 మోడ్",उपांतीय समायोजन विधा
ఉపాంత తనిఖీ,उपांतीय जाँच
ఉపాంత లోపం,उपांतीय त्रुटि
ఉపాంత పరీక్ష,उपांतीय परीक्षण
మార్జిన్ నియంత్రణ,उपांत नियंत्रण
"మార్జిన్ పంచ్
 కార్డు",उपांत छिद्रित पत्रक
మార్క్,"चिह्न, उच्चग"
మార్క్ డిటెక్షన్,चिह्न संसूचन
మార్కర్,चिह्नक
మార్క్ హోల్డ్,उच्चग थाम
మార్కింగ్,"चिह्न, उच्चग"
మార్కింగ్ బయాస్,उच्चग अभिनति
"మార్కింగ్-ఎండ్
 వక్రీకరణ",उच्चग अंत्य विरूपण
మార్కింగ్ వేవ్,उच्चग तरंग
మార్క్ మ్యాచింగ్,उच्चग सुमेलन
మార్కోవ్ గొలుసు,मार्कोव शृंखला
మార్కోవ్ మూలం,मार्कोव स्रोत
మార్క్ రీడింగ్,चिह्न पठन
మార్క్ స్కానింగ్,चिह्न क्रमवीक्षण
మార్క్ సెన్స్,चिह्न बोध
"మార్క్ సెన్సింగ్
 కాలమ్",चिह्न बोधन स्तंभ
మార్క్ సెన్సింగ్ రో,चिह्न बोधन पंक्ति
"మార్క్-స్పేస్
 పాత్ర",उच्चग निम्नग संप्रतीक
"స్థలానికి గుర్తించండి
 గుణకం",उच्चग निम्नग गुणक
"స్థలానికి గుర్తించండి
 నిష్పత్తి",उच्चग निम्नग अनुपात
"స్థలానికి గుర్తించండి
 పరివర్తన",उच्चग निम्नग संक्रमण
మాజర్,मेसर
ముసుగు,आच्छद
ముసుగు అంతరాయం,आच्छादनशील अंतरायन
మాస్క్ బిట్,आच्छद द्वि-अंक
మాస్క్డ్ రోమ్,आच्छादित रॉम
మాస్క్ మ్యాచింగ్,आच्छद सुमेलन
"ముసుగు
 ప్రోగ్రామబుల్
 పరికరం",आच्छद क्रमादेश्य युक्ति
మాస్క్ రిజిస్టర్,आच्छद पंजी
మసాజ్,परिमार्जन
మాస్ డేటా,विपुल आँकड़े
మాస్ మెమరీ,विपुल स्मृति
సమూహ నిక్షేపన,विपुल भंडारण
"సమూహ నిక్షేపన
 పరికరం",विपुल भंडारण युक्ति
"మాస్ స్టోరేజ్ ఫైల్
 విభాగం",विपुल भंडारण संचिका खंड
"సామూహిక నిల్వ
 లైన్",युगपत् विपुल भंडारण
మాస్టర్,प्रथान
మాస్టర్ కార్డ్,प्रथान पत्रक
మాస్టర్ క్లాక్,नियंत्रण घड़ी
"మాస్టర్ క్లాక్
 తరచుదనం",नियंत्रक घड़ी बारंबारता
మాస్టర్ కన్సోల్,प्रथान कन्सोल
"మాస్టర్ కంట్రోల్
 అంతరాయం",प्रधान नियंत्रण अंतरायन
మాస్టర్ డేటా,प्रधान आँकड़े
మాస్టర్ ఫైల్,प्रधान संचिका
"మాస్టర్ ఫైల్
 జాబితా",प्रधान संचिका तालिका
మాస్టర్ ఫైల్ నవీకరణ,प्रधान संचिका अध्यतन
మాస్టర్ ఫ్రీక్వెన్సీ జనరేటర్,प्रधान आवृत्ति जनित्र
మాస్టర్ గ్రూప్,प्रधान समूह
"మాస్టర్ ఇన్స్ట్రక్షన్
 టేప్",प्रधान अनुदेश टेप
మాస్టర్ లైబ్రరీ టేప్,प्रधान क्रमादेश संग्रह टेप
మాస్టర్ మోడ్,प्रधान विधा
మాస్టర్ ప్రాసెసర్,प्रधान संसाधित्र
మాస్టర్ ప్రోగ్రామ్,प्रधान क्रमादेश
"మాస్టర్ ప్రోగ్రామ్
 ఫైల్",प्रधान क्रमादेश संचिका
మాస్టర్ రికార్డ్,प्रधान अभिलेख
మాస్టర్ షెడ్యూలర్,प्रधान नियोजक
"పెద్ద ఖైది
 పరికరం",प्रधान/अधिन युक्ति
"పెద్ద ఖైది
 ఫ్లిప్-ఫ్లాప్",प्रधान/ अधीन द्विमानित्र
"పెద్ద ఖైది
 మల్టీప్రోగ్రామింగ్",प्रधान/अधिन बहुक्रमादेशन
"పెద్ద ఖైది
 వ్యవస్థ",प्रधान/अधीन तंत्र
మాస్టర్ స్టేషన్,प्रधान केंद्र
మాస్టర్ టేప్,प्रधान टेप
మాస్టర్ టెర్మినల్,प्रधान अंतक
మ్యాచ్,सुमेलन
"గణిత
 తనిఖీ",गणितीय जाँच
"గణిత
 ఫంక్షన్",गणितीय फलन
"గణిత
 ఇండక్షన్",गणितीय आगम
గణిత తర్కం,गणितीय तर्क
"గణిత
 మోడల్",गणितीय निदर्श
"గణిత
 అనుకరణ",गणितीय अनुकार
మాతృక,"मैट्रिक्स, आव्यूह"
మాతృక ప్రమాణం,मैट्रिक्स मानक
మ్యాట్రిక్స్ ప్రింటర్,मैट्रिक्स मुद्रित्र
మ్యాట్రిక్స్ స్టోరేజ్,मैट्रिक्स भंडारण
మ్యాట్రిక్స్ టేబుల్,मैट्रिक्स सारणी
"మ్యాట్రిక్స్ అప్‌డేట్
 విధానం",मैट्रिक्स अध्यतनीकरण विधि
మాక్సి కంప్యూటర్,बृहत् अभिकलित्र
"గరిష్ట పొడవు
 సీక్వెన్స్",अधिकतम दैर्घ्य अनुक्रम
"గరిష్టంగా
 ఆపరేటింగ్
 తరచుదనం",अधिकतम प्रचालन आवृति
"మాక్స్టర్మ్
 (= ప్రామాణిక మొత్తం
 పదం)",योपद
మీన్ ఎంట్రోపీ,माध्य एन्ट्रॉपी
"సగటు సమాచారం
 విషయము",माध्य सूचना अंतर्वस्तु
రిపేర్ సమయం సగటు,माध्य मरम्मत काल
"మార్గాలు/చివరలు
 విశ్లేషణ",साधन/लक्ष्य विश्लेषण
"సగటు సమయం
 వైఫల్యాల మధ్య",अंतर्विफलता माध्य काल
"సగటు సమయం
 వైఫల్యం",विफलता माध्य काल
"సగటు సమయం
 మరమ్మత్తు",मरम्मत माध्य काल
కొలిచిన సేవలు,मापित सेवा
"యొక్క కొలత
 సమాచారం",सूचना माप
"యొక్క కొలత
 స్థానం",स्थाननिर्धारण माप
"యొక్క కొలతలు
 వైవిధ్యం",विचरण माप
"యాంత్రిక
 కాలిక్యులేటర్",यांत्रिक परिकलित्र
"యాంత్రిక
 నిఘంటువు",यांत्रिक कोश
"యాంత్రిక
 అనువాదం",यांत्रिक अनुवाद
"యాంత్రిక
 వెరిఫైయర్",यांत्रिक सत्यापित्र
"మీడియా డ్రైవ్
సెలెక్టర్",माध्यम चालित्र वरणित्र
"మీడియా నివాసి
 సాఫ్ట్‌వేర్",माध्यम स्थित प्रक्रिया सामग्री
"మధ్యస్థ స్థాయి
 అనుసంధానం",माध्यम एकीकरण
మధ్యస్థ వేగం,माध्यम चाल
"మధ్యస్థ పదం
 నిల్వ పరికరం",माध्यम पद भंडारण युक्ति
ఆపరేటర్‌ను కలవండి,अवसंधि संकारक
మెగాబైట్,मेगाबाइट
మెగాసైకిల్,मेगासाइकिल
"పొర
 కీబోర్డ్
 (= టచ్ కీ
 బోర్డు)",स्पर्श कुंजी पटल
మెమో పోస్టింగ్,ज्ञापन प्रविष्टि
మెమరీ,स्मृति
"మెమరీ చిరునామా
 రిజిస్టర్",स्मृति पता पंजी
మెమరీ కేటాయింపు,स्मृति नियतन
మెమరీ అనెక్స్,अनुलग्न स्मृति
మెమరీ శ్రేణి,स्मृति सारणी
మెమరీ బ్యాంక్,स्मृति कोश
"మెమరీ బఫర్
 రిజిస్టర్",स्मृति चयक पंजी
మెమరీ బస్సు,स्मृति बस
మెమరీ సామర్థ్యం,स्मृति क्षमता
మెమరీ సెల్,स्मृति कोष्ठिका
"మెమరీ పాత్ర
 ఫార్మాట్",स्मृति संप्रतीक संरूप
"మెమరీ
 సంపీడనం",स्मृति संघनन
మెమరీ కోర్,स्मृति क्रोड
మెమరీ సైకిల్ సమయం,स्मृति चक्र काल
"మెమరీ డేటా
 రిజిస్టర్",स्मृति आँकड़ा पंजी
"మెమరీ డిసేబుల్
 సిగ్నల్",स्मृति निष्क्रियण संकेत
"మెమరీ ఎనేబుల్
 సిగ్నల్",स्मृति सक्रियण संकेत
మెమరీ ఎక్స్ఛేంజ్,स्मृति विनिमय
మెమరీ ఫిల్,स्मृति पूरण
మెమరీ గార్డ్,स्मृति रक्षक
మెమరీ సోపానక్రమం,स्मृति पदानुक्रम
"మెమరీ
 నిర్వహణ",स्मृति प्रबंध
మెమరీ మ్యాప్,स्मृति प्रतिचित्र
"మెమరీ మ్యాప్ చేయబడింది
 I/o",स्मृति प्रतिचित्र नि/नि
"మెమరీ మ్యాప్ చేయబడింది
 వీడియో",स्मृति प्रतिचित्रित विडियो
మెమరీ మ్యాపింగ్,स्मृति प्रतिचित्रण
మెమరీ మాడ్యూల్,स्मृति प्रतिरूपक
"యొక్క మెమరీ
 మెమరీ
 సూచన",स्मृति-स्मृति अनुदेश
మెమరీ పేజీ,स्मृति पृष्ठ
మెమరీ పారిటీ,स्मृति समता
"మెమరీ పాయింటర్
 రిజిస్టర్",स्मृति सूचक पंजी
మెమరీ శక్తి,स्मृति शक्ति
"మెమరీ ప్రింటౌట్
 (= మెమరీ
 డంప్)",स्मृति सन्निक्षेप
"మెమరీ
 రక్షణ",स्मृति रक्षण
"మెమరీ రిఫరెన్స్
 సూచన",स्मृति संदर्भ अनुदेश
మెమరీ రిజిస్టర్,स्मृति पंजी
మెమరీ యూనిట్,स्मृति एकक
"మెమరీ
 వర్క్‌స్పేస్",स्मृति कार्यस्थल
మెను,"मेनू, प्रसूची"
మెను ఎంపిక,प्रसूची वरण
మెర్క్యురీ ఆలస్యం లైన్,पारद विलंब लाइन
"మెర్క్యురీ తడిసినది
 రిలే",पारद क्लेदित रिले
మార్జ్,विलय
విలీనమైన కుప్ప,विलेय राशि
"విలీనం చేసిన ట్రాన్సిస్టర్
 లాజిక్",विलयित ट्रांजिस्टर तर्क
"మార్పిడిని విలీనం చేయండి
 క్రమబద్ధీకరించండి",विलय विनिमय छँटाई
క్రమాన్ని విలీనం చేయండి,विलय क्रम
క్రమబద్ధీకరించండి,विलय शाटन
విలీనం,विलयन
మెష్ నెట్‌వర్క్,जालाक्षि जालक्रम
"సందేశం
 ప్రామాణీకరణ",संदेश प्रमाणक
సందేశ బ్లాక్,संदेश खंडक
సందేశ బఫరింగ్,संदेश चयकन
సందేశ సర్క్యూట్,संदेश परिपथ
"సందేశ సర్క్యూట్
 శబ్దం",संदेश परिपथ रव
"సందేశ నియంత్రణ
 జెండా",संदेश नियंत्रण पताका
సందేశ డేటా సెట్,संदेश आँकड़ा समुच्चय
"సందేశ ప్రదర్శన
 కన్సోల్",संदेश प्रदर्श कन्सोल
"సందేశ లోపం
 రికార్డ్",संदेश त्रुटि अभिलेख
సందేశ మార్పిడి,संदेश विनिमय
సందేశ క్షేత్రం,संदेश क्षेत्र
సందేశ ఆకృతి,संदेश संरूप
సందేశ శీర్షిక,संदेश प्रवेशिका
సందేశ మోడ్,संदेश विधा
సందేశం నంబ్రింగ్,संदेश अंकन
సందేశ పోలింగ్,संदेश क्रमवरण
"సందేశం
 ప్రాసెసింగ్
 ప్రోగ్రామ్",संदेश संसाधन क्रमादेश
సందేశ క్యూ,संदेश पंक्ति
సందేశ రౌటింగ్,संदेश अनुमार्गण
"సందేశం సింక్
 (= సందేశం
 రిసీవర్)",संदेश अभिग्राही
సందేశ మూలం,संदेश स्रोत
సందేశ స్విచ్,संदेश स्विच
సందేశ మార్పిడి,संदेश स्विचन
"సందేశ మార్పిడి
 కేంద్రం",संदेश स्विचन केंद्र
"సందేశ మార్పిడి
 నెట్‌వర్క్",संदेश स्विचन जालक्रम
సందేశ టెలికమ్యూనికేషన్,संदेश दूर-संचार सेवा
సందేశ వచనం,संदेश पाठ्यांश
"సందేశ బదిలీ
 భాగం",संदेश स्थानांतरण भाग
మెసేజింగ్,संदेश प्रेषण
మెటా సమీకరించేవాడు,अधिकोड-अंतरक
మెటా సంకలనం,अधि-अनुभाषण
మెటా కంపైలర్,अधि-अनुभाषक
మెటా లాంగ్వేజ్,अधिभाषा
"లోహ సౌకర్యం
 టెర్మినల్",धात्विक सुविधा अंतक
మెటాసిస్టమ్,अधितंत्र
"మైక్రో సర్క్యూట్
 విడిగా ఉంచడం",सूक्ष्म परिपथ विलगन
మైక్రోకోబోల్,माइक्रोकोबोल
మైక్రో కోడ్,सूक्ष्म कूट
మైక్రోకంప్యూటర్,सूक्ष्म अभिकलित्र
"మైక్రోకంప్యూటర్
 భాగం",सूक्ष्म अभिकलित्र घटक
"మైక్రోకంప్యూటర్
 అభివృద్ధి
 వ్యవస్థ",सूक्ष्म अभिकलित्र विकास तंत्र
"మైక్రోకంప్యూటర్
 పద విశ్లేషణం",सूक्ष्म अभिकलित्र शब्द संसाधन
మైక్రో కంట్రోలర్,सूक्ष्म नियंत्रक
మైక్రోసైకిల్,सूक्ष्म चक्र
మైక్రో ఎలక్ట్రానిక్స్,सूक्ष्म इलेक्ट्रॉनिकी
మైక్రోఫిచ్,सूक्ष्मिका
మైక్రోఫిల్మ్,माइक्रोफिल्म
మైక్రోఫ్లోపీ,सूक्ष्म नम्यिका
మైక్రోఫ్లోచార్ట్,सूक्ष्म प्रवाह संचित्र
మైక్రోఫార్మ్ రీడర్,सूक्ष्म रूप पठित्र
"మైక్రోఫార్మ్ రీడర్
 కాపీయర్",सक्ष्म रूप पठित्र प्रतिलिपित्र
"మైక్రోఫార్మ్ రీడర్
 ప్రింటర్",सूक्ष्म रूप पठित्र मुद्रित्र
మైక్రోగ్రాఫిక్స్,सूक्ष्मालेखिकी
మైక్రోమేజ్,सूक्ष्म प्रतिबिंब
మైక్రో ఇన్స్ట్రక్షన్,सूक्ष्म अनुदेश
"మైక్రోఇన్స్ట్రక్షన్
 సీక్వెన్స్",सूक्ष्म अनुदेश अनुक्रम
మైక్రోమైన్ఫ్రేమ్,"सूक्ष्म अधिसंसाधित्र, सूक्ष्म बृहत् अभिकलित्र"
మైక్రోమినిటరైజేషన్,सूक्ष्म लघुरूपण
మైక్రోడర్,सूक्ष्मादेश
మైక్రోఫోటోగ్రాఫ్,सूक्ष्म फोटोग्राफ
మైక్రోఫోటోగ్రఫీ,सूक्ष्म फोटोग्राफी
"మైక్రోప్రాసెసింగ్
 యూనిట్",सूक्ष्म संसाधन एकक
మైక్రోప్రాసెసర్,सूक्ष्म संसाधित्र
"మైక్రోప్రాసెసర్
 ఎనలైజర్",सूक्ष्म संसाधित्र विश्लेषक
"మైక్రోప్రాసెసర్
 వాస్తుశిల్పం",सूक्ष्म संसाधित्र वास्तुकला
"మైక్రోప్రాసెసర్ బిట్
 స్లైస్",सूक्ष्म संसाधित्र द्वयंक कतली
"మైక్రోప్రాసెసర్
 చిప్",सूक्ष्म संसाधित्र पटलिका
"మైక్రోప్రాసెసర్
 కంపైలర్",सूक्ष्म संसाधित्र अनुभाषक
"మైక్రోప్రాసెసర్
 మెమరీ ఇంటర్ఫేస్",सूक्ष्म संसाधित्र स्मृति अंतरापृष्ठ
మైక్రోప్రోగ్రామ్,"सूक्ष्म क्रमादेश, सूक्ष्मादेश"
"మైక్రోప్రోగ్రామ్
 నియంత్రణ తర్కం",सूक्ष्मादेशी नियंत्रण तर्क
"మైక్రోప్రోగ్రామ్
 కంట్రోల్ స్టోర్",सूक्ष्मादेशी नियंत्रण भंडार
"మైక్రోప్రోగ్రామ్
 ఫీల్డ్",सूक्ष्मादेश क्षेत्र
"మైక్రోప్రోగ్రామ్
 ఇన్స్ట్రక్షన్ సెట్",सूक्ष्मादेश अनुदेश समुच्चय
"మైక్రోప్రోగ్రామ్
 మైక్రోప్రాసెసర్",सूक्ष्मादेशित सूक्ष्म संसाधित्र
"మైక్రోప్రోగ్రామ్
 మైక్రోఅసెంబ్లర్",सूक्ष्मादेश सूक्ष्म कोडांतरक
"మైక్రోప్రోగ్రామ్
 మైక్రోకోడ్",सूक्ष्मादेश सूक्ष्म कूट
