Assamese,Kannada
আক্ৰমণ,ಆಕ್ರಮಣ
আক্ৰমণকাৰী,ಆಕ್ರಮಣಕಾರ
স্বাধীনতা,ಸ್ವಾತಂತ್ರ್ಯ
স্বাধীনতা দিৱস,ಸ್ವಾತಂತ್ರ್ಯ ದಿನ
স্বাধীনতা প্ৰেক্ষাগৃহ,ಸ್ವಾತಂತ್ರ್ಯ ಸಭಾಂಗಣ
ভাৰতীয় আমেৰিকান (=ৰেড ইণ্ডিয়ান=আমেৰিকান ইণ্ডিয়ান),ಇಂಡಿಯನ್ ಅಮೆರಿಯನ್ (=ರೆಡ್ ಇಂಡಿಯನ್=ಅಮೇರಿಕನ್ ಇಂಡಿಯನ್)
ইণ্ডিয়ান হোম ৰুল লীগ,ಇಂಡಿಯನ್ ಹೋಮ್ ರೂಲ್ ಲೀಗ್
ঔদ্যোগিক বিপ্লৱ,ಕೈಗಾರಿಕಾ ಕ್ರಾಂತಿ
কাফিৰ,ನಾಸ್ತಿಕ
কাফিৰ,ನಾಸ್ತಿಕ
অনুপ্ৰৱেশ,ಒಳನುಸುಳುವಿಕೆ
অনুপ্ৰৱেশকাৰী,ಒಳನುಸುಳುವವನು
তথ্যদাতা,ಮಾಹಿತಿದಾರ
তথ্যদাতা,ಮಾಹಿತಿದಾರ
তথ্যদাতা,ಮಾಹಿತಿದಾರ
তথ্যদাতা,ಮಾಹಿತಿದಾರ
প্ৰৱেশ,ಪ್ರವೇಶ
প্ৰৱেশ,ಪ್ರವೇಶ
প্ৰৱেশ,ಪ್ರವೇಶ
বাসস্থান,ವಾಸಸ್ಥಾನ
বাসিন্দা,ನಿವಾಸಿ
উত্তৰাধিকাৰ,ಆನುವಂಶಿಕತೆ
উত্তৰাধিকাৰ,ಆನುವಂಶಿಕತೆ
উত্তৰাধিকাৰ,ಆನುವಂಶಿಕತೆ
শিলালিপি,ಶಾಸನ
চিহ্ন,ಲಾಂಛನ
যোগদানৰ যন্ত্ৰ,ಪ್ರವೇಶದ ಉಪಕರಣ
চৰকাৰৰ আহিলা,ಸರ್ಕಾರದ ಉಪಕರಣ
বিদ্ৰোহ (বিদ্ৰোহ),ದಂಗೆ (ದಂಗೆ)
বিদ্ৰোহী,ದಂಗೆಕೋರ
বিদ্ৰোহ,ದಂಗೆ
বিদ্ৰোহ,ದಂಗೆ
সংহতি,ಏಕೀಕರಣ
ৰেকৰ্ডৰ অখণ্ডতা,ದಾಖಲೆಗಳ ಸಮಗ್ರತೆ
ৰাজ্যসমূহৰ অখণ্ডতা,ರಾಜ್ಯಗಳ ಸಮಗ್ರತೆ
বুদ্ধিমান (Intelligentzia),ಬುದ್ಧಿಜೀವಿಗಳು (ಬುದ್ಧಿವಂತರು)
মধ্যস্থতা,ಮಧ್ಯಸ್ಥಿಕೆ
মধ্যস্থতাকাৰী,ಮಧ್ಯಸ್ಥಗಾರ
মধ্যস্থতাকাৰী,ಮಧ್ಯವರ್ತಿ
আন্তৰ্জাতিকতাবাদ,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
আন্তৰ্জাতিকতাবাদ,ಅಂತರಾಷ್ಟ್ರೀಯತೆ
আন্তৰ্জাতিকতাবাদী,ಅಂತರಾಷ್ಟ್ರೀಯವಾದಿ
আন্তঃসংযোগী যুদ্ধ,ಆಂತರಿಕ ಯುದ್ಧ
ইণ্টাৰনী,ಇಂಟರ್ನಿ
ইণ্টাৰনী,ಇಂಟರ್ನಿ
ইণ্টাৰনী শিবিৰ,ಇಂಟರ್ನಿ ಶಿಬಿರ
আৱদ্ধ কৰি ৰখা,ಅಂತಃಕರಣ
আৱদ্ধ কৰি ৰখা,ಅಂತಃಕರಣ
আৱদ্ধ কৰি ৰখা,ಅಂತಃಕರಣ
Internuncio,ಇಂಟರ್‌ನನ್ಸಿಯೋ
ব্যাখ্যাকৰোতা,ಇಂಟರ್ಪ್ರಿಟರ್
ব্যাখ্যাকৰোতা,ಇಂಟರ್ಪ್ರಿಟರ್
ব্যাখ্যাকৰোতা,ಇಂಟರ್ಪ್ರಿಟರ್
হস্তক্ষেপ,ಹಸ್ತಕ್ಷೇಪ
ইনটেষ্টেচি,ಕರುಳುವಾಳ
ইনটেষ্টেট,ಕರುಳು
কুটিলতা,ಒಳಸಂಚು
অনুপ্ৰৱেশকাৰী,ಒಳನುಗ್ಗುವವರು
অনুপ্ৰৱেশকাৰী,ಒಳನುಗ್ಗುವವರು
অনুপ্ৰৱেশ,ಒಳನುಗ್ಗುವಿಕೆ
আক্ৰমণ,ಆಕ್ರಮಣ
আক্ৰমণ,ಆಕ್ರಮಣ
বিনিয়োগ কৰা,ಹೂಡಿಕೆ ಮಾಡಿ
বিনিয়োগ কৰা,ಹೂಡಿಕೆ ಮಾಡಿ
বিনিয়োগ কৰা,ಹೂಡಿಕೆ ಮಾಡಿ
বিনিয়োগ কৰা,ಹೂಡಿಕೆ ಮಾಡಿ
বিনিয়োগ,ಹೂಡಿಕೆ
বিনিয়োগ,ಹೂಡಿಕೆ
বিনিয়োগ,ಹೂಡಿಕೆ
বিনিয়োগ অনুষ্ঠান,ಹೂಡಿಕೆ ಸಮಾರಂಭ
জাতীয়তাৰ সৈতে বিনিয়োগ কৰক,ರಾಷ್ಟ್ರೀಯತೆಯೊಂದಿಗೆ ಹೂಡಿಕೆ ಮಾಡಿ
অজেয় আৰ্মাডা,ಅಜೇಯ ನೌಕಾಪಡೆ
অলংঘনীয়তা (ৰাষ্ট্ৰৰ),ಉಲ್ಲಂಘನೆ (ರಾಜ್ಯದ)
অলংঘিত অৱস্থা,ಉಲ್ಲಂಘಿಸುವ ಸ್ಥಿತಿ
অক্ষম দুৰ্গ,ಅವೇಧನೀಯ ಕೋಟೆ
লোৰ যুগ,ಕಬ್ಬಿಣದ ಯುಗ
লোহাৰ পৰ্দা,ಕಬ್ಬಿಣದ ಪರದೆ
লোহাৰ ৰক্ষক,ಕಬ್ಬಿಣದ ಕಾವಲು
লোহাৰ ৰেচন,ಕಬ್ಬಿಣದ ಪಡಿತರ
লোহাৰ কাষ,ಕಬ್ಬಿಣದ ಬದಿಗಳು
লোহাৰ টিপযুক্ত কাঁড়,ಕಬ್ಬಿಣದ ತುದಿಯ ಬಾಣ
ইষ্টমিয়ান খেল,ಇಸ್ತಮಿಯನ್ ಆಟಗಳು
জেনিছাৰী,ಜನಿಸರಿ
জেনিটৰ,ದ್ವಾರಪಾಲಕ
জেনিটৰ,ದ್ವಾರಪಾಲಕ
জেভেলিন,ಜಾವೆಲಿನ್
জিম ক&#39;ৰ&#39; ল&#39;ছ,ಜಿಮ್ ಕ್ರೌ ಕಾನೂನುಗಳು
জিংগো,ಜಿಂಗೊ
জিংগো,ಜಿಂಗೊ
জিংগো,ಜಿಂಗೊ
জিংগোবাদ,ಜಿಂಗೋಯಿಸಂ
যৌথ ব্যৱস্থা,ಜಂಟಿ ಕ್ರಿಯೆ
যৌথ নিয়ন্ত্ৰণ,ಜಂಟಿ ನಿಯಂತ್ರಣ
যৌথ দখল,ಜಂಟಿ ಆಕ್ಯುಪೆನ್ಸಿ
জুৰী,ತೀರ್ಪುಗಾರರು
মাত্ৰ কাৰণ,ಕೇವಲ ಕಾರಣ
ৰাখক,ಇರಿಸಿಕೊಳ್ಳಿ
আৰ্কাইভৰ ৰক্ষক,ಆರ್ಕೈವ್ಸ್ ಕೀಪರ್
কেটলি-ড্ৰাম,ಕೆಟಲ್-ಡ್ರಮ್
মূল শব্দ,ಪ್ರಮುಖ ಪದ
ৰজা,ರಾಜ
ৰাজ্য,ಸಾಮ್ರಾಜ್ಯ
কিংলেট,ಕಿಂಗ್ಲೆಟ್
ৰজা নিৰ্মাতা,ಕಿಂಗ್ ಮೇಕರ್
ৰজাৰ পদ,ರಾಜತ್ವ
ৰজাৰ পদ,ರಾಜತ್ವ
পাকঘৰৰ কেবিনেট,ಕಿಚನ್ ಕ್ಯಾಬಿನೆಟ್
ৰজা,ನೈಟ್
ৰজাৰত্ব,ರಾಜತ್ವ
Kinghts হস্পিতালৰ লোক,ಕಿಂಗ್ಟ್ಸ್ ಆಸ್ಪತ್ರೆಗಳು
নাইটছ অৱ চেণ্ট জন,ನೈಟ್ಸ್ ಆಫ್ ಸೇಂಟ್ ಜಾನ್
নাইট টেম্পলাৰ,ನೈಟ್ ಟೆಂಪ್ಲರ್
কু ক্লাক্স ক্লান (KKK),ಕು ಕ್ಲಕ್ಸ್ ಕ್ಲಾನ್ (ಕೆಕೆಕೆ)
কুমিনতাং,ಕುಮಿಂಟಾಂಗ್
লেইটি,ಲೌಕಿಕ
লেন্স,ಲ್ಯಾನ್ಸ್
লেন্সাৰ,ಲ್ಯಾನ್ಸರ್
পিছলৈ গুপ্তাছ,ನಂತರ ಗುಪ್ತರು
বৈধ উত্তৰাধিকাৰী,ಕಾನೂನುಬದ್ಧ ಉತ್ತರಾಧಿಕಾರಿ
আইন-শৃংখলাহীনতা (=বিকাৰ),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
আইন-শৃংখলাহীনতা (=বিকাৰ),ಕಾನೂನುಬಾಹಿರತೆ (=ಅಸ್ವಸ್ಥತೆ)
আইন প্ৰভুসকল,ಕಾನೂನು ಪ್ರಭುಗಳು
ধৰ্মপৰায়ণতাৰ নিয়ম,ಧರ್ಮನಿಷ್ಠೆಯ ಕಾನೂನು
লীগ অৱ নেচনছ,ಲೀಗ್ ಆಫ್ ನೇಷನ್ಸ್
লিগেচি (=উইল),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
লিগেচি (=উইল),ಪರಂಪರೆ (=ಬಿಕ್ವೆಸ್ಟ್)
আইনী উত্তৰাধিকাৰী,ಕಾನೂನು ಉತ್ತರಾಧಿಕಾರಿ
লেগেট,ಕಾನೂನುಬದ್ಧ
লেগেট,ಕಾನೂನುಬದ್ಧ
লেগেট,ಕಾನೂನುಬದ್ಧ
কিংবদন্তী,ದಂತಕಥೆ
কিংবদন্তী,ದಂತಕಥೆ
লিজিয়ন,ಲೀಜನ್
লিজিয়ন,ಲೀಜನ್
লিজিয়ন অৱ অনাৰ,ಲೀಜನ್ ಆಫ್ ಆನರ್
লেচে মহিমা (=lese majeste),ಲೆಸ್ ಮೆಜೆಸ್ಟಿ (=ಲೆಸ್ ಮೆಜೆಸ್ಟೆ)
ক্ষুদ্ৰ ৰাজ্য,ಕಡಿಮೆ ರಾಜ್ಯಗಳು
বিশ্বাসযোগ্যতাৰ পত্ৰ,ರುಜುವಾತು ಪತ್ರಗಳು
লিয়েজ-লৰ্ড,ಲೀಜ್-ಲಾರ್ಡ್
লিয়েজ মানুহ,ಲೀಜ್ ಮನುಷ್ಯ
লিয়েজ মানুহ,ಲೀಜ್ ಮನುಷ್ಯ
আজীৱন কাৰাদণ্ড,ಜೀವಾವಧಿ ಶಿಕ್ಷೆ
বংশ,ವಂಶಾವಳಿ
লিটিল ইংলেণ্ডৰ,ಲಿಟಲ್ ಇಂಗ್ಲೆಂಡರ್
লিটল ভেহিকেল (=ক্ষুদ্ৰ বাহন),ಚಿಕ್ಕ ವಾಹನ (=ಕಡಿಮೆ ವಾಹನ)
উপকূলীয় অৱস্থা,ಸಮುದ್ರತೀರ ರಾಜ್ಯ
লিটাৰ্জী,ಪ್ರಾರ್ಥನೆಗಳು
লিটাৰ্জী,ಧರ್ಮಾಚರಣೆ
স্থানীয় আনুগত্য,ಸ್ಥಳೀಯ ನಿಷ್ಠೆ
স্থানীয়-আত্ম চৰকাৰ,ಸ್ಥಳೀಯ-ಸ್ವಯಂ ಸರ್ಕಾರ
দীঘলীয়া সংসদ,ದೀರ್ಘ ಸಂಸತ್ತು
নিম্ন দেশ,ಕಡಿಮೆ ದೇಶಗಳು
অনুগত,ನಿಷ್ಠಾವಂತ
আনুগত্য,ನಿಷ್ಠೆ
মেকিয়াভেলিয়ান নীতি,ಮ್ಯಾಕಿಯಾವೆಲಿಯನ್ ನೀತಿ
মেগনা কাৰ্টা,ಮ್ಯಾಗ್ನ ಕಾರ್ಟ
মেগনাম কনচিলিয়াম,ಮ್ಯಾಗ್ನಮ್ ಕಾನ್ಸಿಲಿಯಮ್
মালুম প্ৰহিবিটাম,ಮಾಲುಮ್ ನಿಷೇಧ
মাণ্ডামছ,ಮ್ಯಾಂಡಮಸ್
আদেশ,ಆದೇಶ
"আদেশ, ক্লাছ &#39;ক&#39;।","ಆದೇಶ, ವರ್ಗ &#39;ಎ&#39;"
"আদেশ, ক্লাছ &#39;খ&#39;।","ಆದೇಶ, ವರ್ಗ &#39;ಬಿ&#39;"
"আদেশ, শ্ৰেণী &#39;গ&#39;।","ಆದೇಶ, ವರ್ಗ &#39;ಸಿ&#39;"
আদেশ ব্যৱস্থা,ಆದೇಶ ವ್ಯವಸ್ಥೆ
বাধ্যতামূলক ৰাজ্য,ಕಡ್ಡಾಯ ರಾಜ್ಯ
মেংগোনেল,ಮ್ಯಾಂಗೋನೆಲ್
ইস্তাহাৰ,ಪ್ರಣಾಳಿಕೆ
কৌশল,ಕುಶಲತೆಗಳು
যুদ্ধৰ মানুহ,ಮ್ಯಾನ್ ಆಫ್ ವಾರ್
মেন&#39;ৰ,ಮ್ಯಾನರ್
মেন&#39;ৰ,ಮ್ಯಾನರ್
মানুহ-শক্তি,ಮಾನವ ಶಕ್ತಿ
মানুহ-শক্তি,ಮಾನವ ಶಕ್ತಿ
মানুমিচন,ಮ್ಯಾನುಮಿಷನ್
মনুমিত,ಮನುಮಿತ್
পাণ্ডুলিপি,ಹಸ್ತಪ್ರತಿ
পাণ্ডুলিপি,ಹಸ್ತಪ್ರತಿ
পাণ্ডুলিপি,ಹಸ್ತಪ್ರತಿ
মাৰাউডাৰ,ಮಾರೌಡರ್
সামুদ্ৰিক বেল্ট,ಕಡಲ ಬೆಲ್ಟ್
সামুদ্ৰিক সভ্যতা,ಕಡಲ ನಾಗರಿಕತೆ
সামুদ্ৰিক পতাকা,ಕಡಲ ಧ್ವಜ
সামুদ্ৰিক শক্তিসমূহ,ಕಡಲ ಶಕ್ತಿಗಳು
সামুদ্ৰিক সাৰ্বভৌমত্ব,ಕಡಲ ಸಾರ್ವಭೌಮತ್ವ
সামুদ্ৰিক যুদ্ধ,ಕಡಲ ಯುದ್ಧ
মাৰ্কিছ,ಮಾರ್ಕ್ವಿಸ್
মাৰ্কিজেট,ಮಾರ್ಕ್ವಿಸೇಟ್
সামৰিক আইন,ಸಮರ ಕಾನೂನು
যুদ্ধ দৌৰ,ಸಮರ ಜನಾಂಗಗಳು
শ্বহীদ,ಹುತಾತ್ಮ
হত্যাকাণ্ড,ಹತ್ಯಾಕಾಂಡ
কৌশলৰ ভৰ,ಕುಶಲ ಸಮೂಹ
মাষ্টাৰ-এট-আৰ্মছ,ಮಾಸ್ಟರ್-ಅಟ್-ಆರ್ಮ್ಸ್
অনুষ্ঠানৰ মাষ্টাৰ,ಕಾರ್ಯಕ್ರಮ ನಿರ್ವಾಹಕ
মাষ্টাৰ অৱ হাউচহ’ল্ড,ಮನೆಯ ಯಜಮಾನ
ঘোঁৰাৰ মাষ্টাৰ,ಮಾಸ್ಟರ್ ಆಫ್ ದಿ ಹಾರ್ಸ್
মাষ্টাৰ অৱ দ্য ৰোলছ,ರೋಲ್ಸ್ ಮಾಸ್ಟರ್
মিল থকা,ಹೊಂದಾಣಿಕೆ
মিল থকা,ಹೊಂದಾಣಿಕೆ
মেচলক,ಮ್ಯಾಚ್‌ಲಾಕ್
বৈবাহিক মিত্ৰতা,ವೈವಾಹಿಕ ಮೈತ್ರಿ
ভূমধ্যসাগৰীয় শক্তিসমূহ,ಮೆಡಿಟರೇನಿಯನ್ ಶಕ್ತಿಗಳು
মেনশ্বেভিক,ಮೆನ್ಶೆವಿಕ್
ভাড়াতীয়া সেনাবাহিনী,ಕೂಲಿ ಸೈನ್ಯ
ভাড়াতীয়া সৈনিক,ಕೂಲಿ ಸೈನಿಕ
ব্যৱসায়ী,ವ್ಯಾಪಾರಿ
মধ্যযুগ,ಮಧ್ಯ ವಯಸ್ಸು
মৈদ্ধ পূৰ্ব,ಮಧ್ಯ ಪೂರ್ವ
মধ্যম অংশ,ಮಧ್ಯದ ಹಾದಿ
মধ্যম পথ,ಮಧ್ಯಮ ಮಾರ್ಗ
মধ্যম পথ (=মধ্যম পথ),ಮಧ್ಯಮ ಮಾರ್ಗ (=ಮಧ್ಯಮ ಕೋರ್ಸ್)
প্ৰব্ৰজনকাৰী,ವಲಸೆಗಾರ
প্ৰব্ৰজন,ವಲಸೆ
প্ৰব্ৰজন,ವಲಸೆ
প্ৰব্ৰজন,ವಲಸೆ
সামৰিকতাবাদ,ಮಿಲಿಟರಿಸಂ
সামৰিকতাবাদ,ಮಿಲಿಟರಿಸಂ
সামৰিকতাবাদ,ಮಿಲಿಟರಿಸಂ
সামৰিকতাবাদ,ಮಿಲಿಟರಿಸಂ
সামৰিকবাদী,ಮಿಲಿಟರಿವಾದಿ
সামৰিকবাদী,ಮಿಲಿಟರಿವಾದಿ
সামৰিককৰণ,ಮಿಲಿಟರಿಕರಣ
সামৰিককৰণ,ಮಿಲಿಟರಿಕರಣ
সামৰিককৰণ,ಮಿಲಿಟರಿಕರಣ
সামৰিক কৌশলবিদ (=কৌশলবিদ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
সামৰিক কৌশলবিদ (=কৌশলবিদ),ಮಿಲಿಟರಿ ತಂತ್ರಗಾರ (=ತಂತ್ರಜ್ಞ)
সামৰিক কৌশল (=কৌশল),ಮಿಲಿಟರಿ ತಂತ್ರಗಳು (=ತಂತ್ರಗಳು)
মিলিচীয়া,ಮಿಲಿಟಿಯಾ
মিলিচীয়া,ಮಿಲಿಟಿಯಾ
অপশাসন,ದುರಾಡಳಿತ
লিংক হেৰাই গৈছে,ಲಿಂಕ್ ಕಾಣೆಯಾಗಿದೆ
উদ্দেশ্য,ಮಿಷನ್
উদ্দেশ্য,ಮಿಷನ್
উদ্দেশ্য,ಮಿಷನ್
মিশ্ৰ জাতিৰ,ಮಿಶ್ರ ಜನಾಂಗ
আধুনিক ইতিহাস,ಆಧುನಿಕ ಇತಿಹಾಸ
মডাছ ভিভেণ্ডি,ವಿಧಾನ ವಿವೆಂಡಿ
মনাচিজম,ಮೊನಾಕಿಸಂ
মনাৰ্ক,ರಾಜ
মনাৰ্ক,ರಾಜ
ৰাজতন্ত্ৰবাদ,ರಾಜಪ್ರಭುತ್ವ
ৰাজতন্ত্ৰবাদ,ರಾಜಪ್ರಭುತ್ವ
ৰাজতন্ত্ৰবাদী,ರಾಜಪ್ರಭುತ್ವವಾದಿ
ৰাজতন্ত্ৰ,ರಾಜಪ್ರಭುತ್ವ
মঠ,ಮಠ
মঠ,ಮಠ
মঠ,ಮಠ
মঠ-মন্দিৰ,ಸನ್ಯಾಸತ್ವ
মঠ-মন্দিৰ,ಸನ್ಯಾಸತ್ವ
সন্ন্যাসী,ಸನ್ಯಾಸಿ
মাতৃ দেশ,ಮಾತೃ ದೇಶ
মাতৃভূমি,ಮಾತೃಭೂಮಿ
সংসদৰ মাতৃ,ಸಂಸತ್ತಿನ ತಾಯಿ
মাকৰেকাৰছ,ಮುಕ್ರೇಕರ್ಸ್
মামী,ಮಮ್ಮಿ
সংগ্ৰাহালয়,ವಸ್ತುಸಂಗ್ರಹಾಲಯ
মাস্কেট,ಮಸ್ಕೆಟ್
মাস্কেটিয়াৰ,ಮಸ್ಕಿಟೀರ್
মাস্কেট্ৰি,ಮಸ್ಕೆಟ್ರಿ
মাস্কেট্ৰি,ಮಸ್ಕೆಟ್ರಿ
মাষ্টাৰ মাষ্টাৰ,ಮಸ್ಟರ್ ಮಾಸ್ಟರ್
মাষ্টাৰ-ৰোল,ಮಸ್ಟರ್-ರೋಲ್
মাষ্টাৰ-ৰোল,ಮಸ್ಟರ್-ರೋಲ್
বিদ্ৰোহ,ದಂಗೆ
বিদ্ৰোহ আইন,ದಂಗೆ ಕಾಯಿದೆ
ৰহস্য জাহাজ,ರಹಸ್ಯ ಹಡಗು
বৰ্ণনা,ನಿರೂಪಣೆ
জাতি,ರಾಷ್ಟ್ರ
স্থানীয়,ಸ್ಥಳೀಯ
থলুৱা ৰাজ্য,ಸ್ಥಳೀಯ ರಾಜ್ಯ
প্ৰকৃতিবাদ,ನೈಸರ್ಗಿಕತೆ
প্ৰাকৃতিক অধিকাৰ,ನೈಸರ್ಗಿಕ ಹಕ್ಕುಗಳು
নাজী,ನಾಜಿ
নাজী বিপ্লৱ,ನಾಜಿ ಕ್ರಾಂತಿ
নাজীবাদ,ನಾಜಿಸಂ
পূবৰ ওচৰত,ಪೂರ್ವದ ಹತ್ತಿರ
নিগ্ৰো,ನೀಗ್ರೋ
নেগ্ৰ&#39;ফিল,ನೀಗ್ರೋಫಿಲ್
নিগ্ৰোফিলিজম,ನೀಗ್ರೋಫಿಲಿಸಮ್
নিগ্ৰোফ’বিয়া,ನೀಗ್ರೋಫೋಬಿಯಾ
নিৰপেক্ষ,ತಟಸ್ಥ
নিৰপেক্ষ দেশ,ತಟಸ್ಥ ದೇಶ
নিউ ডিল,ಹೊಸ ಒಪ್ಪಂದ
নতুন পৃথিৱী,ಹೊಸ ಪ್ರಪಂಚ
আভিজাত্য,ಉದಾತ್ತತೆ
নোবেল,ಉದಾತ್ತ
নোবেল,ಉದಾತ್ತ
যাযাবৰী,ಅಲೆಮಾರಿ
যাযাবৰী গোট,ಅಲೆಮಾರಿ ಗುಂಪು
যাযাবৰীতা,ಅಲೆಮಾರಿ ಧರ್ಮ
অ-আগ্ৰাসন চুক্তি,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
অ-আগ্ৰাসন চুক্তি,ಆಕ್ರಮಣ ರಹಿತ ಒಪ್ಪಂದ
অযুদ্ধপ্ৰায় অৱস্থা,ಯುದ್ಧಮಾಡದ ರಾಜ್ಯ
অসহযোগিতা,ಅಸಹಕಾರ
অসহযোগ আন্দোলন,ಅಸಹಕಾರ ಚಳುವಳಿ
আগফালৰ অংশ,ಮುಖಮುಖ
আগফালৰ অংশ,ಮುಖಮುಖ
অক্ল&#39;ক্ৰেচি (=মব&#39;ক্ৰেচি),ಓಕ್ಲೋಕ್ರಸಿ (=ಮೊಬೊಕ್ರಸಿ)
অক্লক্ৰেট,ಓಕ್ಲೋಕ್ರಾಟ್
চৰকাৰী নথি,ಅಧಿಕೃತ ದಾಖಲೆ
পুৰণি পৃথিৱী,ಹಳೆಯ ಪ್ರಪಂಚ
অলিগাৰ্চি,ಒಲಿಗಾರ್ಕಿ
আক্ৰমণ,ಹಲ್ಲೆ
মুকলি আলোচনা,ಮುಕ್ತ ಮಾತುಕತೆ
মুকলি প্ৰশ্ন,ಪ್ರಶ್ನೆಯನ್ನು ತೆರೆಯಿರಿ
ৰেকৰ্ডসমূহ খোলা,ದಾಖಲೆಗಳನ್ನು ತೆರೆಯಿರಿ
অৰিয়েণ্ট,ಓರಿಯಂಟ್
প্ৰাচ্যবাদ,ಓರಿಯಂಟಲಿಸಂ
প্ৰাচ্যবাদ,ಓರಿಯಂಟಲಿಸಂ
প্ৰাচ্যবিদ,ಓರಿಯಂಟಲಿಸ್ಟ್
মূলত,ಮೂಲ
মূলত,ಮೂಲ
অৰ্থগ্ৰাফী,ಆರ್ಥೋಗ್ರಫಿ
শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ,ಹಗೆತನದ ಏಕಾಏಕಿ
আউট-পোষ্ট,ಔಟ್-ಪೋಸ್ಟ್
অভাৰ-লৰ্ড,ಅತಿ-ಪ್ರಭು
অভাৰ-ৰাইড,ಓವರ್-ರೈಡ್
অভাৰ-ৰাইড,ಓವರ್-ರೈಡ್
পৌত্তলিক,ಪೇಗನ್
পৌত্তলিক,ಪೇಗನ್
পৌত্তলিকতাবাদ,ಪೇಗನಿಸಂ
পৌত্তলিকতাবাদ,ಪೇಗನಿಸಂ
পেগোডা,ಪಗೋಡ
পেগোডা,ಪಗೋಡ
পেগোডা,ಪಗೋಡ
প্ৰাসাদৰ কুটিলতা,ಅರಮನೆಯ ಒಳಸಂಚುಗಳು
পেলেটিনেট,ಪ್ಯಾಲಟಿನೇಟ್
কল-পাত,ತಾಳೆ ಎಲೆ
পাম দেওবাৰ,ಪಾಮ್ ಭಾನುವಾರ
পেনেগিৰিষ্ট,ಪ್ಯಾನೆಜಿರಿಸ್ಟ್
ত্ৰাস,ದಿಗಿಲು
ত্ৰাস,ದಿಗಿಲು
আতংক-মংগাৰ,ಗಾಬರಿ ಹುಟ್ಟಿಸುವವನು
পোপৰ পদ,ಪಪಾಸಿ
পোপৰ পদ,ಪಪಾಸಿ
পোপৰ পদ,ಪಪಾಸಿ
পোপৰ পদ,ಪಪಾಸಿ
পোপৰ ম&#39;হ,ಪಾಪಲ್ ಬುಲ್
পোপবাদ,ಪಾಪಲಿಸಂ
পোপবাদ,ಪಾಪಲಿಸಂ
পোপবাদী,ಪಾಪಲಿಸ್ಟ್
পোপৰ ৰাজ্য,ಪಾಪಲ್ ರಾಜ್ಯ
পেপিজম (=পেপিষ্ট্ৰি),ಪ್ಯಾಪಿಸಂ (=ಪ್ಯಾಪಿಸ್ಟ್ರಿ)
পেপিষ্ট,ಪಾಪಿಸ್ಟ್
পেপিৰাছ,ಪಪೈರಸ್
দৃষ্টান্ত,ಉಪಮೆ
পেৰামাউণ্ট,ಪ್ಯಾರಾಮೌಂಟ್
Paramountcy (=পৰম শক্তি),ಪರಮಾಪ್ತತೆ (=ಪರಮ ಶಕ್ತಿ)
পেৰামাউণ্ট লেডী,ಪ್ಯಾರಾಮೌಂಟ್ ಮಹಿಳೆ
পৰম প্ৰভু,ಪರಮ ಪ್ರಭು
পাৰ্চমেণ্ট,ಚರ್ಮಕಾಗದ
পাৰ্চমেণ্ট,ಚರ್ಮಕಾಗದ
পাৰ্চমেণ্ট,ಚರ್ಮಕಾಗದ
ক্ষমা কৰিব,ಕ್ಷಮಿಸು
পাৰ্লিছ,ಪಾರ್ಲಿಗಳು
পাৰ্লিছ,ಪಾರ್ಲಿಗಳು
সংসদ (=সংসদ),ಸಂಸತ್ತು (=ಸಂಸತ್ತು)
সংসদ,ಸಂಸತ್ತು
সংসদ,ಸಂಸತ್ತು
সংসদ,ಸಂಸತ್ತು
সংসদ আইন,ಸಂಸತ್ ಕಾಯಿದೆ
সংসদ সদস্য,ಸಂಸದೀಯ
সংসদ সদস্য,ಸಂಸದೀಯ
সংসদীয় এজেণ্ট,ಸಂಸದೀಯ ಏಜೆಂಟ್
পাৰ্নেলিজম,ಪಾರ್ನೆಲಿಸಮ್
পেৰ’ল,ಪೆರೋಲ್
পেৰ’ল,ಪೆರೋಲ್
পেৰিচাইড,ಪ್ಯಾರಿಸೈಡ್
পেৰিচাইড,ಪ್ಯಾರಿಸೈಡ್
পাৰ্টিছান,ಪಕ್ಷಪಾತಿ
পাৰ্টিছান,ಪಕ್ಷಪಾತಿ
পাৰ্টিছান,ಪಕ್ಷಪಾತಿ
উত্তীৰ্ণ,ಉತ್ತೀರ್ಣ
পাছ ৱৰ্ড (=watch word),ಪಾಸ್ ವರ್ಡ್ (=ವಾಚ್ ವರ್ಡ್)
পেট্ৰিয়াৰ্ক,ಪಿತೃಪ್ರಧಾನ
পিতৃপুৰুষসকল,ಕುಲಪತಿಗಳು
পেট্ৰিচিয়ান,ಪೆಟ್ರೀಷಿಯನ್
পৈতৃকত্ব,ಪಿತೃತ್ವ
পেক্স ব্ৰিটানিকা,ಪ್ಯಾಕ್ಸ್ ಬ್ರಿಟಾನಿಕಾ
পেক্স ৰোমানা,ಪ್ಯಾಕ್ಸ್ ರೊಮಾನಾ
