Bengali,Telugu
গোনাদোট্রপিক (গোনাদোট্রফিক),గోనాడోట్రోఫిక్
গোনাপোফাইসিস,గోనాపోఫిసిస్
গনিডিয়া,గోనిడియా
গনোপুর,గోనోపోర్
গনোরিয়া,గోనోరియా
ভাল অনুলিপি,మంచి కాపీ
গুটি,గూటీ
গর্জনিয়া,గోర్గోనియా
গাউট ফ্লাই,గౌట్ ఫ్లై
জি-ফেজ,జి-ఫేజ్
গ্রাফিয়ান ফলিকেল,గ్రాఫియన్ ఫోలికల్
গ্র্যাসিলারিয়া,గ్రాసిలేరియా
গ্রেডিয়েন্ট সেন্ট্রিফিউগেশন,ప్రవణత సెంట్రిఫ్యూగేషన్
জীববৈচিত্র্যের গ্রেডিয়েন্ট,జీవవైవిధ్యం యొక్క ప్రవణత
ঘুস,అంటుకట్టుట
গ্রাফটিং,అంటుకట్టుట
গ্রাফটিং,అంటుకట్టుట
গ্রাম-নেতিবাচক,గ్రామ్-నెగటివ్
গ্রাম স্টেইনিং,గ్రామ్ స్టెయినింగ్
গ্রামিনা,గ్రామినే
গ্রাম-পজিটিভ,గ్రామ్-పాజిటివ్
গ্রানা (গ্রানাম),మనుషుడైన
গ্রানাল ক্লোরোপ্লাস্ট,గ్రనాల్ క్లోరోప్లాస్ట్
গ্র্যান্ড পিরিয়ড (বৃদ্ধির),గొప్ప కాలం
দানাদার লিউকোসাইট,గ్రాన్యులర్ ల్యూకోసైట్
গ্রানুল,కణిక
গ্রানুলোকাইট,గ్రాన్యులోసైట్
গ্রানুলোসা সেল,గ్రాన్యులోసా సెల్
গ্রানুলোসা সেল স্তর,గ్రాన్యులోసా సెల్ పొర
গ্রানাম,గ్రానమ్
গ্রাফিকাল উপস্থাপনা,గ్రాఫికల్ ప్రాతినిధ్యం
মহাকর্ষীয় বল,గురుత్వాకర్షణ శక్తి
মহাকর্ষ,గ్రావిట్రోపిజం
মাধ্যাকর্ষণ,గురుత్వాకర్షణ
মাধ্যাকর্ষণ সম্ভাবনা,గురుత్వాకర్షణ సంభావ్యత
ধূসর রামাস যোগাযোগ,గ్రే రాముస్ కమ్యూనికన్లు
গ্রেজার,గ్రేజర్
চারণ খাদ্য চেইন,మేత ఆహార గొలుసు
দুর্দান্ত ডেন কুকুর,గొప్ప డేన్ డాగ్
সবুজ গ্রন্থি,ఆకుపచ్చ గ్రంథి
গ্রিন হাউস,గ్రీన్ హౌస్
গ্রিন হাউজের প্রভাব,హరితగ్రుహ ప్రభావం
সবুজ বিপ্লব,హరిత విప్లవం
সবুজ স্কাম,ఆకుపచ్చ ఒట్టు
ধূসর হেরন,గ్రే హెరాన్
ধূসর পদার্থ,బూడిద పదార్థం
গ্রস ক্যালোরিফিক মান,స్థూల క్యాలరీ విలువ
স্থূল শক্তি মান,స్థూల శక్తి విలువ
মোট প্রাথমিক উত্পাদন,స్థూల ప్రాధమిక ఉత్పత్తి
বৃদ্ধি বক্ররেখা,వృద్ధి వక్రత
বৃদ্ধি ফ্যাক্টর,వృద్ధి కారకం
হরমোন রিলিজিং গ্রোথ হরমোন,గ్రోత్ హార్మోన్ విడుదల హార్మోన్
বৃদ্ধি হরমোন বাধা,పెరుగుదల హార్మోన్‌ను నిరోధించడం
বৃদ্ধি পুনর্জন্ম এবং বার্ধক্য,వృద్ధి పునరుత్పత్తి మరియు వృద్ధాప్యం
বৃদ্ধি রিং,గ్రోత్ రింగ్
গুয়ানাইন,గ్వానిన్
গ্যানোসিন ট্রাইফোসফেট (জিটিপি),గోక్సన్
গুললেট,గుల్లెట్
Gustatation,గస్టాటేషన్
গাস্টেটরি কর্টেক্স,గస్టేటరీ కార్టెక్స్
গাস্টেটরি রিসেপ্টর,గస్టేటరీ రిసెప్టర్
গুটেশন,గట్లేషన్
জিমনোস্পারমা,జిమ్నోస్పెర్మే
Gynaecomastia,గైనోకోమాస్టియా
জিনোসিয়াম,గైనోసియం
গাইরাস,గైరస్
আবাসস্থল,ఆవాసాలు
বাসস্থান ক্ষতি,నివాస నష్టం
হেমোটোমা,హెమటోమా
হেম (হেম),రక్తకథ
হেমোচোরিয়াল প্লাসেন্টা,హేమోకోరియల్ మావి
হেমোকোয়েল,హేమోకోయెల్
হেমোসাইট,హేమోసైట్
হেমোডায়ালাইসিস,హిమోడయాలసిస్
হিমোগ্লোবিন,హిమోగ్లోబిన్
হেমোলিম্ফ,హేమోలింప్
হেমোফিলিয়া,హేమోఫిలియా
হেমোফিলাস ডুক্রেই,హేమోఫిలస్ డుక్రీ
হ্যামোফিলাস ইনফ্লুয়েঞ্জা,హేమోఫిలస్ ఇన్ఫ్లుఎంజా
হেমোপয়েসিস,హేమోపోయిసిస్
হেমোজইন,హేమోజోయిన్
হাগফিশ,హాగ్ ఫిష్
চুলের ঘর,జుట్టు సెల్
হেয়ারপিন লুপ,హెయిర్‌పిన్ లూప్
লোমশ প্রাণী,వెంట్రుకల జంతువు
লোমশ,వెంట్రుకలు
অর্ধেক জীবন,సగం జీవితం
হল মার্ক,హాల్ మార్క్
হ্যালুসিনেশন,భ్రమ
হ্যালুসিনোজেন,హాలూసినోజెన్
হ্যালোজেন,లవజని
হ্যালোফিল,హలోఫిల్
হ্যালোফাইট,హలోఫైట్
হ্যালোফাইটিক আবাস,హలోఫిటిక్ ఆవాసాలు
হ্যাপলো-ডিপ্লোনটিক,హాప్లో-డిప్లోంటిక్
হ্যাপলয়েড,హాప్లోయిడ్
হ্যাপলয়েড-ডিপ্লয়েড ফেজ,హాప్లోయిడ్-డిప్లాయిడ్ దశ
হ্যাপোনটিক,హాప్లోంటిక్
হ্যাপ্লোটাইপ,హాప్లోటైప్
হ্যাপটোনাস্টি,హాప్టోనాస్టి
হার্ড তালু,కఠినమైన అంగిలి
শক্ত করা,గట్టిపడటం
হার্ডি ওয়েইনবার্গ ভারসাম্য,హార్డీ వీన్బెర్గ్ సమతౌల్యం
সুরেলা প্রভাব,శ్రావ్యమైన ప్రభావం
হ্যাভারসিয়ান সিস্টেম,హావెరియన్ వ్యవస్థ
হ্যাচিং,హాట్చింగ్
হ্যাচিং,హాట్చింగ్
হাউস্টোরিয়া,హస్టోరియా
হাউস্টোরিয়াম,హస్టోరియం
হার্ট বিট,హార్ట్ బీట్
হার্ট ফুসফুস মেশিন,హార్ట్ lung పిరితిత్తుల యంత్రం
হার্টের পেশী,గుండె కండరాలు
হৃদয় আকৃতির ভ্রূণ,గుండె ఆకారపు పిండం
হার্ট সাউন্ড,హార్ట్ సౌండ్
হার্ট আর্চিন,హార్ట్ అర్చిన్
তাপ নিহত স্ট্রেন,వేడి చంపబడిన జాతి
তাপ শক পদ্ধতি,హీట్ షాక్ పద్ధతి
হার্টউড,హార్ట్‌వుడ్
তাপ শক্তি,ఉష్ణ శక్తి
তাপ চিকিত্সা,వేడి చికిత్స
ভারী আঘাত,భారీ గాయం
হেলিয়ান্থাস,హేలియంతస్
হেলিকাল স্ট্র্যান্ড,హెలికల్ స్ట్రాండ్
হেলিকাল ওয়েভ,హెలికల్ వేవ్
হেলিক্যাস,హెలికేస్
হেলিকোট্রেমা,హెలికోట్రెమా
হেলিওফাইট,హెలియోఫైట్
হেলোবিয়ল এন্ডোস্পার্ম,హెలోబియోల్ ఎండోస్పెర్మ్
হেমাটুরিয়া,హెమటూరియా
হেম প্রোটিন কমপ্লেক্স,హేమ్ ప్రోటీన్ కాంప్లెక్స్
হেমিসেলুলোজ,హేమిసెల్యులోజ్
হেমিচর্ডাটা,హేమిచోర్డాటా
হেমিড্যাক্টিলাস,హెమిడాక్టిలస్
হেমিফ্রাগমা হেটেরোফিলাম,హెమిఫ్రాగ్మా హెటెరోఫిలమ్
হেমিজাইগাস,హెమిజైగస్
হেমোডায়ালাইসিস,హిమోడయాలసిస్
হিমোগ্লোবিন,హిమోగ్లోబిన్
হিমোগ্লোবিনুনা,హిమోగ్లోబినునా
হেনবেন,హెన్‌బేన్
হেনেলের লুপ,హెన్లే లూప్
হেপারিন,హెపారిన్
হেপাটিক,హెపాటిక్
হেপাটিক কেকা,హెపాటిక్ కేకా
হেপাটিক পোর্টাল-সিস্টেম,హెపాటిక్ పోర్టల్-సిస్టమ్
হেপাটিকপিডা,హెపాటికాప్సిడా
হেপাটাইটিস,హెపటైటిస్
হেপাটোসাইট,హెపాటోసైట్
হার্বেসিয়াস স্তর,గుల్మకాండ పొర
হার্বেসিয়াস লাইকোপড,గుల్మకాండ లైకోపాడ్
হার্বেরিয়াম,హెర్బేరియం
হার্বেরিয়াম শীট,హెర్బేరియం షీట్
ভেষজনাশক সহনশীলতা,హెర్బిసైడ్ టాలరెన్స్
হার্বিভোর,శాకాహారి
ভেষজজীবী প্রাণী,శాకాహార జంతువు
হার্বিভরি,శాకాహారి
বংশগত রোগ,వంశపారంపర్య వ్యాధి
বংশগত ব্যাধি,వంశపారంపర్య రుగ్మత
বংশগত বামনবাদ,వంశపారంపర్య మరగుజ్జు
বংশগততা,వంశపారంపర్యత
হায়ারার্কি,సోపానక్రమం
বংশগত চরিত্র,వంశపారంపర్య పాత్ర
Herit তিহাসিক বৈশিষ্ট্য,వారసత్వ లక్షణం
হেরিটিয়েরা,హెరిటియెరా
হার্মাফ্রোডাইট,హెర్మాఫ్రోడైట్
হার্মাফ্রোডিটিজম,హెర్మాఫ్రోడిటిజం
নির্জনবাসী কাঁকড়া,బుచర ఎండ్రిక్కాయ
হেরোইন,హెరాయిన్
হারপিস সিমপ্লেক্স ভাইরাস,హెర్పెస్ సింప్లెక్స్ వైరస్
হার্পিস ভাইরাস,హెర్పెస్ వైరస్
হেস্পেরিডিয়াম,హెస్పెరిడియం
হেটেরোলেল,హెటెరోఅల్లెలే
হিটারোক্রোম্যাটিন,హెటెరోక్రోమాటిన్
হেটেরোসাইস্ট,హెటెరోసిస్ట్
হেটেরোডন্ট,హెటెరోడాంట్
ভিন্ন ভিন্ন,వైవిధ్య
ভিন্ন ভিন্ন,వైవిధ్య
হেটেরোমেরা,హెటెరోమెరా
ভিন্ন ভিন্ন,భిన్నమైనది
হেটেরোফিলি,హెటెరోఫిలీ
হিটারোপনাস্টিস,హెటెరోప్నస్టిస్
হিটারোসিস,హెటెరోసిస్
হেটেরোথালিক,హెటెరోథాలిక్
হিটারোট্রফ,హెటెరోట్రోఫ్
হিটারোট্রফ,హెటెరోట్రోఫ్
হিটারোট্রফিক ব্যাকটিরিয়া,హెటెరోట్రోఫిక్ బ్యాక్టీరియా
হিটারোট্রফিক পুষ্টি,హెటెరోట్రోఫిక్ పోషణ
হিটারোট্রফি,హెటెరోట్రోఫీ
হিটারোট্রফি,హెటెరోట్రోఫీ
হেটেরোজাইগোট,హెటెరోజైగోట్
হিটারোজাইগাস লম্বা,హెటెరోజైగస్ పొడవైన
হিটারোজাইগাস,హెటెరోజైగస్
ষড়ভুজ ফ্যাসিট,షట్కోణ ముఖం
হেক্সাপ্লয়েড,హెక్సాప్లాయిడ్
হেক্সোকিনেস,హెక్సోకినేస్
হাইবারনাকুলাম,హైబర్నాక్యులం
হাইবারনেশন,నిద్రాణస్థితి
লুকানো ক্ষুধা,దాచిన ఆకలి
উচ্চ আন্তঃদেশীয় অসমোলারিটি,అధిక ఇంటర్‌స్టీషియల్ ఓస్మోలారిటీ
সপ্তাহের দিন,అధిక పనితీరు గల ద్రవ క్రోమాటోగ్రఫీ
উচ্চ ভ্যাককাম,అధిక వ్యాక్సిమ్
হিল বুট,హిల్ బంట్
পার্বত্য প্রতিক্রিয়া,కొండ ప్రతిచర్య
হিলসা,హిల్సా
হিলুম,హిలం
হিন্দ মস্তিষ্ক,హింద్ మెదడు
যৌথ কবজা,కీలు ఉమ్మడి
হিনি,హిన్నీ
হিপ্পোক্যাম্পাস,హిప్పోకాంపస్
হিরুডিন,హిరుడిన్
হিরুডিনারিয়া,హిరుడినారియా
হিশারডেল,హిసార్డాలే
হিস্টোগ্রাম,హిస్టోగ్రాం
Hist তিহাসিক স্টাডিজ,చారిత్రక అధ్యయనాలు
হিস্টোলজি,హిస్టాలజీ
হিস্টন,హిస్టన్
হিস্টোন অক্টামার,హిస్టోన్ ఆక్టామర్
হিস্টোন প্রোটিন,హిస్టోన్ ప్రోటీన్
Hist তিহাসিক বিজ্ঞান,హిస్టారికల్ సైన్స్
এইচআইভি,హెచ్ఐవి
হোল্ড ফাস্ট,పట్టుకో త్వరగా
সার্বিক পদক্ষেপ,సంపూర్ణ విధానం
ফাঁকা অভ্যন্তরীণ অঙ্গ,బోలు అంతర్గత అవయవం
ফাঁকা উলের বল,బోలు ఉన్ని బంతి
হলোব্লাস্টিক ক্লিভেজ,హోలోబ్లాస్టిక్ చీలిక
হলোক্রাইন গ্রন্থি,హోలోక్రిన్ గ్రంథి
হোলোফাইটিক,హోలోఫైటిక్
হলোজাইক,హోలోజోయిక్
হলোজাইক পুষ্টি,హోలోజోయిక్ పోషణ
হোমোবক্স,హోమియోబాక్స్
হোমিওস্টেসিস (হোমোস্টেসিস),హోమియోస్టాసిస్
হোমোথেরমিক,హోమియోథర్మిక్
হোমোথার্মাস,హోమియోథర్మస్
হোমিনিড,హోమినిడ్
হোমিনিডে,హోమినిడే
হোমিনয়েড,హోమినాయిడ్
হোমো ইরেক্টাস,హోమో ఎరెక్టస్
হোমো হাবিলিস,హోమో హబిలిస్
হোমো সেপিয়েন্স,హోమో సేపియన్స్
হোমোগ্যামি,సజాతీయ
হোমোজেন্টিসিক অ্যাসিড পরীক্ষা,సజాతీయ ఆమ్ల పరీక్ష
হোমোজেনাইজেশন,సజాతీయీకరణ
সমজাতীয়,సజాతీయ
হোমোওথেরমিক,హోమోయోథెర్మిక్
হোমোলজাস,హోమోలాగస్
হোমোপলিমার,హోమోపాలిమర్
হোমোজাইগোসিটি,హోమోజైగోసిటీ
হোমোজাইগোসিটি,హోమోజైగోసిటీ
হোমোজাইগোট,హోమోజైగోట్
হোমোজাইগাস বামন,హోమోజైగస్ మరగుజ్జు
হোমোজাইগাস লম্বা,హోమోజైగస్ పొడవైనది
হুক কৃমি,హుక్ పురుగు
হরমোন চিকিত্সা,హార్మోన్ల చికిత్స
হরমোন থেরাপি,హార్మోన్ థెరపీ
হরমোন-রিসেপ্টর কমপ্লেক্স,హార్మోన్-రిసెప్టర్ కాంప్లెక్స్
শিংযুক্ত টোড,కొమ్ముగల టోడ్
হর্সশো ব্যাট,హార్స్‌షూ బ్యాట్
উদ্যানতত্ত্ব,హార్టికల్చర్
হাসপাতালের বর্জ্য,ఆసుపత్రి వ్యర్థాలు
হোস্ট,హోస్ట్
হোস্ট সেল,హోస్ట్ సెల్
হোস্ট-প্যারাসিটিক সম্পর্ক,హోస్ట్-పారాసిటిక్ సంబంధం
হোস্ট নির্দিষ্টতা,హోస్ట్ విశిష్టత
গরম মরুভূমি,వేడి ఎడారి
গরম পাতলা স্যুপ,హాట్ డిల్యూట్ సూప్
হট স্পট,హాట్ స్పాట్
হাউস কিপিং ফাংশন,హౌస్ కీపింగ్ ఫంక్షన్
বাড়ি রক্ষার জিন,హౌస్ కీపింగ్ జన్యువు
মানুষের শরীর,మానవ శరీరం
হিউম্যান কোরিওনিক গোনাডোট্রপিন (এইচসিজি),మానవ కోరియోనిక్ గోనాడోట్రోపిన్ (హెచ్‌సిజి)
মানব ডেমোগ্রাফি,మానవ జనాభా
মানব জিনোম,మానవ జన్యువు
হিউম্যান গ্রোথ হরমোন (এইচজিএইচ),మానవ పెరుగుదల హార్మోన్
মানব হোস্ট,మానవ హోస్ట్
হিউম্যান ইমিউনোডেফিসিয়েন্স ভাইরাস (এইচআইভি),మానవ రోమశక్రియ వైరస్ (హెచ్ఐవి)
হিউম্যান লিউকোসাইটিক অ্যান্টিজেন,మానవ ల్యూకోసైటిక్ యాంటిజెన్
মানব লিউকোসাইট এন্টিগেন কমপ্লেক্স,మానవశదక సాంటీజారము
মানব প্লাসেন্টাল ল্যাকটোজেন,మానవ మావి లాక్టోజెన్
মানুষের জনসংখ্যার চাপ,మానవ జనాభా ఒత్తిడి
মানব্ যুদ্ধ,మనవ జాతి
হিউমারাস,హ్యూమరస్
হিউমিক অ্যাসিড,హ్యూమిక్ ఆమ్లం
সেঁতসেঁতে,తేమ
আর্দ্রতা,తేమ
হামিফিকেশন,హ్యూమిఫికేషన్
মেজাজ,హాస్యం
হুমাস,హ్యూమస్
হান্টিংডনের রোগ,హంటింగ్డన్ వ్యాధి
হায়াসিন্থ,హైసింత్
হায়ালাইন,హైలిన్
হিলিন ক্রাটজ,హైలిన్ మృదులాస్థి
হায়ালুরোনিডেস,హైలురోనిడేస్
হাইব্রিড,హైబ్రిడ్
হাইব্রিড অদৃশ্য,హైబ్రిడ్ ఇన్విబిలిటీ
এফ 1 বীজের হাইব্রিড,ఎఫ్ 1 విత్తనాల హైబ్రిడ్
হাইব্রিড স্টেরিলিটি,హైబ్రిడ్ స్టెరిలిటీ
হাইব্রিড যানবাহন প্রযুক্তি,హైబ్రిడ్ వెహికల్ టెక్నాలజీ
হাইড্রার্চ সায়েন্স,జలవిద్యుత్
হাইড্রেশন শেল,హైడ్రేషన్ షెల్
হাইড্রিক,హైడ్రిక్
হাইড্রিলা,హైడ్రిల్లా
হাইড্রোজেন বন্ধন,హైడ్రోజన్ బంధం
হাইড্রোজেন সায়ানাইড,హైడ్రోజన్ సైనైడ్
হাইড্রোজেন নিউক্লিয়াস,హైడ్రోజన్ కేంద్రకం
হাইড্রোলেজ,హైడ్రోలేస్
জলবিদ্যুৎ চক্র,హైడ్రోలాజికల్ చక్రం
হাইড্রোলিজিং,హైడ్రోలైసింగ్
হাইড্রোলাইটিক ক্লিভেজ,హైడ్రోలైటిక్ చీలిక
হাইড্রোনস্টি,జలవిద్యుత్
হাইড্রোফিলিক,హైడ్రోఫిలిక్
হাইড্রোফিলি,హైడ్రోఫిలీ
হাইড্রোফিলি,హైడ్రోఫిలీ
হাইড্রোফোবিক,హైడ్రోఫోబిక్
হাইড্রোফাইট,హైడ్రోఫైట్
জলবিদ্যুৎ,హైడ్రోపోనిక్స్
হাইড্রোস্ফিয়ার,హైడ్రోస్పియర్
উদপ্রেষ,జలస్థితిక ఒత్తిడి
হাইড্রোথার্মাল ইকোসিস্টেম,హైడ్రోథర్మల్ పర్యావరణ వ్యవస్థ
হাইড্রোথার্মাল ভেন্ট,హైడ్రోథర్మల్ బిలం
হাইড্রোক্সিল গ্রুপ,హైడ్రాక్సిల్ సమూహం
হাইড্রিক,హైగ్రిక్
হায়লা (গাছের ব্যাঙ),గుర్రపు చెట్టు కప్ప)
হাইমেন,హైమెన్
হাইড,హైయోడ్
হায়য়েড হাড়,కంటాస్థి
হাইপানথোডিয়াম,హైపాంతోడియం
হাইপার কোলেস্টেরোলেমিয়া,హైపర్ కొలెస్టెరోలేమియా
হাইপারগ্লাইসেমিয়া,హైపర్గ్లైసీమియా
হাইপারকারেটোসিস,హైపర్‌కెరాటోసిస్
হাইপারপ্যারথাইরয়েডিজম,హైపర్‌పారాథైరాయిడిజం
হাইপারপ্লাজিয়া,హైపర్‌ప్లాసియా
হাইপারস্পেনসিটিভিটি,హైపర్సెన్సిటివిటీ
উচ্চ রক্তচাপ,రక్తపోటు
হাইপারথাইরয়েডিজম,హైపర్ థైరాయిడిజం
হাইপারটোনিক,హైపర్టోనిక్
হাইফা,హైఫా
হাইফিন,హైఫేన్
হাইপোকন্ড্রিয়া,హైపోకాండ్రియా
হাইপোকোটাইল,హైపోకోటైల్
হাইপোগ্লাইসেমিয়া,హైపోగ్లైసీమియా
হাইপগোনাদিজম,హైప్గోనాడిజం
হাইপোগাইনাস,హైపోజినస్
হাইপোগিনি,హైపోజిని
হাইপোলিমনিয়ন,హైపోలిమ్నియన్
হাইপোপারথাইরয়েডিজম,హైపోపారాథైరాయిడిజం
হাইপোফেরিনেক্স,హైపోఫారింక్స్
হাইপোস্টোম,హైపోస్టోమ్
হাইপোস্টোম,హైపోస్టోమ్
হাইপোথ্যালামাস,హైపోథాలమస్
হাইপোথিসিস,పరికల్పన
হাইপোথিটিক্যাল কর্ডেট,Ot హాత్మక తీగ
অনুমানমূলক প্রস্তাব,Ot హాత్మక ప్రతిపాదన
হাইপোথাইরয়েডিজম,హైపోథైరాయిడిజం
হাইপোটোনিক,హైపోటోనిక్
হাইপোটোনিক সমাধান,హైపోటోనిక్ పరిష్కారం
হিরাকোথেরিয়াম,హైరాకోథెరియం
বরফযুগ,ఐస్ ఏజ్
ইচথিওফিস,ఇచ్థియోఫిస్
পরিচয়,గుర్తింపు
আইডিওগ্রাম,ఇడియోగ్రామ్
আইডিওগ্রাম,ఇడియోగ్రామ్
ইগুয়ানা,ఇగువానా
ইলিয়াম,ఇలియం
আলোকসজ্জা নমুনা,ప్రకాశించే నమూనా
আলোকসজ্জা,ప్రకాశం
চিত্র,చిత్రం
Imbibition চাপ,ఇంబిబిషన్ ప్రెజర్
Imbibition,IMBIBITION
এমব্রিকেট,Imbricate
Imbricte aestivation,Imbricate
অভিবাসী,వలస
ইমিগ্রেশন,వలస వచ్చు
ইমিগ্রেশন,వలస వచ్చు
অমর,అమరత్వం
ইমিউন প্রতিক্রিয়া,రోగనిరోధక ప్రతిస్పందన
রোগ প্রতিরোধক ব্যবস্থাপনা,రోగనిరోధక వ్యవస్థ
ইমিউন সিস্টেম ডিসঅর্ডার,రోగనిరోధక వ్యవస్థ రుగ్మత
অনাক্রম্যতা,రోగనిరోధక శక్తి
ইমিউনো-কমপ্রিমাইজড,ఇమ్యునో-రాజీ
ইমিউনো ঘাটতি রোগ,ఇమ్యునో లోపం వ్యాధి
ইমিউনো ইলেক্ট্রোফোরসিস,ఇమ్యునో ఎలెక్ట్రోఫోరేసిస్
ইমিউনো ফ্লুরোসেন্ট অ্যান্টিবডি লেবেলিং,ఇమస్ఫ్యూమన్స్ యాంటీబాడీ లేబుల్
ইমিউনো সরবেন্ট অ্যাস,ఇమ్యునో సోర్బెంట్ అస్సే
ইমিউনো দমনকারী থেরাপি,ఇమ్యునో సప్రెసివ్ థెరపీ
ইমিউনো দমনকারী,ఇమ్యునో సప్రెసెంట్
ইমিউনোজেনিক,ఇమ్యునోజెనిక్
ইমিউনোগ্লোবুলিন,ఇమ్యునోగ్లోబులిన్
ইমিউনোলজি,రోగనిరోధక శాస్త్రం
ইমিউনোমোডুলেটর,ఇమ్యునోమోడ్యులేటర్
ইমিউনোপোটেন্টিশন থেরাপি,ఇమ్యునోపోటెన్షియేషన్ థెరపీ
ইমিউনোসপ্রেসিভ ড্রাগ,ఇమ్యునోసప్రెసివ్ డ్రగ్
ইমুনোথেরাপি,ఇమునోథెరపీ
Imparipinnate,Imparipinnate
ইম্পেরেটা,ఇంపెటాటా
দুর্ভেদ্য,ఇంపెర్మ్బుల్
ইমপ্লান্ট,ఇంప్లాంట్
ইমপ্লান্টেশন,ఇంప్లాంటేషన్
উন্নত বীজ,మెరుగైన విత్తనం
উন্নত বিভিন্ন,మెరుగైన రకం
স্বাভাবিক স্থানে অবস্থিত,సిటులో
ভিট্রোতে,విట్రోలో
ভিট্রো ফার্টিলাইজেশন (আইভিএফ),విట్రో ఫలదీకరణ (ఐవిఎఫ్)
ভিভোতে,వివో లో
নিষ্ক্রিয়,క్రియారహితం
ইনব্রেড লাইন,ఇన్బ్రేడ్ లైన్
ইনব্রিডিং,సంతానోత్పత్తి
পুনঃসংযোগের ঘটনা,పున omb సంయోగం సంభవం
জ্বলন,భస్మీకరణం
ইনসিসর,కోత
অন্তর্ভুক্তি শরীর,చేరిక శరీరం
অসম্পূর্ণ আচরণ,అసంబద్ధమైన ప్రవర్తన
অসম্পূর্ণতা,అననుకూలత
অসম্পূর্ণতা,అననుకూలత
অসম্পূর্ণ আধিপত্য,అసంపూర్ణ ఆధిపత్యం
ইনকিউবেটর,ఇంక్యుబేటర్
আগত,జనాభా
ইনকাস,ఇంకస్
অনির্দিষ্ট ফল,నిరంతర పండు
ইন্ডেন্টেড,ఇండెంట్
স্বাধীন ভাণ্ডার,స్వతంత్ర కలగలుపు
স্বতন্ত্র জিন,స్వతంత్ర జన్యువు
ভারতীয় কৃষি গবেষণা কাউন্সিল,భారతీయ సంఘం
ভারতীয় সালমন,ఇండియన్ సాల్మన్
সূচক প্রজাতি,సూచిక జాతులు
আদিবাসী ব্যবস্থা,స్వదేశీ వ్యవస్థ
ইন্ডিগোফেরা,ఇండిగోఫెరా
ইনডোর দূষণ,ఇండోర్ కాలుష్యం
প্ররোচিত আন্দোলন,ప్రేరేపిత కదలిక
প্ররোচিত মিউটেশন,ప్రేరేపిత మ్యుటేషన్
সূচক,ప్రేరక
সূচক জিন,ప్రేరక జన్యువు
ইনডুসিবল নিয়ন্ত্রণ,ప్రేరేపించలేని నియంత్రణ
ইনডুসিবল এনজাইম,ప్రేరేపించలేని ఎంజైమ్
ক্যান্সার অন্তর্ভুক্ত,క్యాన్సర్ యొక్క ప్రేరణ
শিল্প মেলানিজম,పారిశ్రామిక మెలానిజం
শিল্প - কারখানা ঘটিত দূষণ,పారిశ్రామిక కాలుష్యం
শিল্প ধোঁয়া,పారిశ్రామిక పొగ
নিষ্ক্রিয় বিপরীতে মাইক্রোস্কোপি,ఇన్నెర్ఫరెన్స్ కాంట్రాస్ట్ మైక్రోస్కోపీ
অবর্ণনীয় সংস্থান,వర్ణించలేని వనరులు
সংক্রামক রোগ,అంటు వ్యాధి
ইনফেকটিভিটি,ఇన్ఫెక్టివిటీ
অনুমান,అనుమితి
নিকৃষ্ট সেরিবিলার পেডুনকেল,నాసిరకం సెరెబెల్లార్ పెడన్కిల్
নিকৃষ্ট মেসেন্ট্রিক গ্যাংলিওন,నాసిరకం మెంట్రిక్ గ్యాంగ్లియన్
অসীম,అనంతం
প্রদাহ,మంట
প্রদাহজনক বাধা,తాపజనక అవరోధం
প্রদাহজনক প্রতিক্রিয়া,తాపజనక ప్రతిచర్య
প্রদাহজনক প্রতিক্রিয়া,తాపజనక ప్రతిస్పందన
মুদ্রাস্ফীতি,ద్రవ్యోల్బణం
ফুলের,పుష్పగుచ్ఛము
ইনফ্লুয়েঞ্জা,ఇన్ఫ్లుఎంజా
অন্ত: প্রবাহ,ప్రవాహం
ইনফ্রোরবিটাল গ্রন্থি,ఇన్ఫ్రార్బిటల్ గ్రంథి
ইনফুন্ডিবুলাম,ఇన్ఫండిబులం
খাওয়ার খাবার,తీసుకున్న ఆహారం
আহার,తీసుకోవడం
ইনগুইনাল খাল,ఇంగువినల్ కాలువ
কুঁচকির অন্ত্রবৃদ্ধি,గజ్జల్లో పుట్టే వరిబీజం
উত্তরাধিকার,వారసత్వం
উত্তরাধিকার সূত্রে আণবিক রোগ,వారసత్వంగా పరమాణు వ్యాధి
দমন করা,నిరోధించండి
বাধা,నిరోధించబడింది
হরমোন বাধা,హార్మోన్‌ను నిరోధించడం
বাধা,నిరోధం
ইনহিবিটরি পেপটাইড,నిరోధక పెప్టైడ్
দীক্ষা,దీక్ష
উদ্যোগী,ఇనిషియేటర్
ইনজেকশন,ఇంజెక్ట్
আঘাত,గాయం
খাঁড়ি,ఇన్లెట్
সহজাত অনাক্রম্যতা,సహజమైన రోగనిరోధక శక్తి
অজৈব বিবর্তন,అకర్బన పరిణామం
অজৈব উপাদান,అకర్బన పదార్థం
Inositoltriphoshate,Inositoltriphoshate
পুষ্টির ইনপুট,పోషక ఇన్పుట్
পোকামাকড়,పురుగు
পোকামাকড় খাওয়া ওয়ার্বলার,పురుగు వార్బ్లెర్ తినడం
কীটপতঙ্গ,పురుగుల తెగులు
পোকামাকড় প্রতিরোধ,పురుగుల నిరోధకత
পোকামাকড়,పురుగు
কীটনাশক প্রোটিন,పురుగుమందు ప్రోటీన్
কীটনাশক,పురుగుమందు
কীটপতঙ্গ,పురుగుమందు
