Punjabi,English
ਏਅਰਬੋਰਨ ਮੈਗਨੈਟਿਕ ਡਿਟੈਕਟਰ,Mad (magnetic airborne detector)
ਮਿਸ਼ੀਗਨ ਐਲਗੋਰਿਦਮ ਡੀਕੋਡਰ,Mad (Michigan algorithm decoder)
madelung ਸਥਿਰ,Madelung constant
madister,Madistor
madre,Madre
madt ਟਰਾਂਜ਼ਿਸਟਰ,Madt transistor
Maggie-Rigi Leduc ਪ੍ਰਭਾਵ,Maggi-Righi-Leduc effect
ਜਾਦੂ ਦਾ ਸਿੰਗ,Magic horn
"ਮੈਜਿਕ ਲੈਂਟਰਨ, ਪਿਕਟੋਰੀਅਲ ਲੈਂਟਰਨ",Magic lantern
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਟਿਕਾਊਤਾ ਨੰਬਰ",Magic number
"ਹਾਈਬ੍ਰਿਡ ਚਾਹ, ਮੈਜਿਕ ਚਾਹ",Magic tee
ਮੈਗਨ (ਇਕਾਈ),Magn
ਚੁੰਬਕ ਸੰਚਾਲਨ ਟੈਸਟ,Magnaflux testing
ਮੈਗਨਲ ਬੇਸ,Magnal base
ਚੁੰਬਕੀ ਮੈਰੀਡੀਅਨ,Magneitc zenith
ਮੈਗਨੇਸਿਨ,Magnesy
ਚੁੰਬਕ,Magnet
ਚੁੰਬਕੀ ਚਾਰਜ,Magnet charger
ਚੁੰਬਕ ਸ਼ਕਤੀ,Magnet power
ਮੈਗਨੇਟੋ-ਕੋਰ ਐਂਟੀਨਾ,Magnet-core antenna
ਚੁੰਬਕੀ,Magnetic
ਚੁੰਬਕੀ ਸਰਗਰਮੀ,Magnetic activity
ਏਅਰਬੋਰਨ ਮੈਗਨੈਟਿਕ ਡਿਟੈਕਟਰ,Magnetic airborne detector
ਚੁੰਬਕੀ ਐਂਪਲੀਫਾਇਰ,Magnetic amplifier
ਚੁੰਬਕੀ isotropism,Magnetic anisotropy
ਚੁੰਬਕੀ ਆਈਸੋਟ੍ਰੋਪਿਜ਼ਮ ਊਰਜਾ,Magnetic anisotropy energy
ਚੁੰਬਕੀ ਅਸੰਗਤਤਾ,Magnetic anomaly
ਚੁੰਬਕੀ ਵਿਗਾੜ ਖੋਜਕ,Magnetic anomaly detector
ਚੁੰਬਕੀ ਚਾਪ ਥਿਊਰੀ,Magnetic arch theory
ਚੁੰਬਕੀ ਅਸਮਿਤੀ ਤਰੰਗ,Magnetic asymmetric wave
ਚੁੰਬਕੀ ਧੁਰਾ,Magnetic axis
ਚੁੰਬਕ ਡੰਡੇ,Magnetic bar
"ਚੁੰਬਕੀ ਦਿਸ਼ਾ, ਚੁੰਬਕੀ ਦਿਸ਼ਾ ਕੋਣ",Magnetic bearing
ਚੁੰਬਕੀ ਬੁਝਾਉਣ,Magnetic blowout
ਚੁੰਬਕੀ ਰੋਧਕ,Magnetic bottle
ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧ ਢੰਗ,Magnetic bottle method
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ,Magnetic bubble
ਚੁੰਬਕੀ ਗੁਣ,Magnetic character
ਚੁੰਬਕੀ ਸਰਕਟ,Magnetic circuit
ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧ ਬਲ,Magnetic coercive force
ਚੁੰਬਕੀ ਕੁਆਇਲ,Magnetic coiul
ਚੁੰਬਕੀ ਕੰਪਾਸ,Magnetic compass
ਚੁੰਬਕੀ ਸਥਿਰ,Magnetic constant
ਚੁੰਬਕੀ ਕੰਟਰੋਲ ਪੈਟਰਨ,Magnetic control pattern
ਚੁੰਬਕੀ ਕੋਰ,Magnetic core
ਚੁੰਬਕੀ ਜੋੜੀ,Magnetic coupling
ਚੁੰਬਕੀ ਮਾਰਗ,Magnetic course
ਚੁੰਬਕੀ ਕਿਊਰੀ ਹੀਟਿੰਗ,Magnetic Curie temperature
ਚੁੰਬਕੀ ਚੱਕਰ,Magnetic cycle
ਚੁੰਬਕੀ damping,Magnetic damping
ਚੁੰਬਕੀ ਅਧਾਰ,Magnetic datum
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic declination
ਚੁੰਬਕੀ ਵਿਘਨ,Magnetic deflection
ਚੁੰਬਕੀ ਵਿਘਨ ਪੁੰਜ ਸਪੈਕਟਰੋਮੀਟਰ,Magnetic deflection mass spectrometer
ਚੁੰਬਕੀ ਘਣਤਾ,Magnetic density
ਚੁੰਬਕੀ ਖੋਜੀ,Magnetic detector
ਚੁੰਬਕੀ ਵਿਭਿੰਨਤਾ,Magnetic diffusivity
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic dip
ਚੁੰਬਕੀ ਡਾਈਪੋਲ,Magnetic dipole
ਚੁੰਬਕੀ ਬਾਇਪੋਲਰ ਐਂਟੀਨਾ,Magnetic dipole antenna
ਚੁੰਬਕੀ ਡਾਈਪੋਲ ਮੋਮੈਂਟ,Magnetic dipole moment
ਚੁੰਬਕੀ ਡਾਈਪੋਲ ਰੇਡੀਏਸ਼ਨ,Magnetic dipole radiation
ਚੁੰਬਕੀ ਮੌਸਮ,Magnetic dissipation
ਚੁੰਬਕੀ ਗੜਬੜ,Magnetic disturbance
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic domain
ਚੁੰਬਕੀ ਬਾਈਨਰੀ,Magnetic doublet
ਚੁੰਬਕੀ ਧਰੁਵ,Magnetic drum
ਚੁੰਬਕੀ vortex,Magnetic eddy
ਚੁੰਬਕੀ ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕਰੋਸਕੋਪ,Magnetic electron microscope
ਚੁੰਬਕੀ ਤੱਤ,Magnetic element
ਚੁੰਬਕੀ ਊਰਜਾ,Magnetic energy
ਚੁੰਬਕੀ ਊਰਜਾ ਘਣਤਾ,Magnetic energy density
ਚੁੰਬਕੀ ਐਨਟ੍ਰੋਪੀ,Magnetic entropy
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic equator
ਚੁੰਬਕੀ ਉਤੇਜਨਾ,Magnetic excitation
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic field
ਚੁੰਬਕੀ ਖੇਤਰ ਦੀ ਗੜਬੜ,Magnetic field perturbation
ਚੁੰਬਕੀ ਖੇਤਰ reversibility,Magnetic field reversal
ਚੁੰਬਕੀ ਖੇਤਰ ਦੀ ਤਾਕਤ,Magnetic field strength
ਚੁੰਬਕੀ ਫਿਲਮ,"Magnetic film (=magnetic thin film, ferro-magnetic film)"
ਚੁੰਬਕੀ ਨੁਕਸ ਖੋਜੀ,Magnetic flaw detector
ਚੁੰਬਕੀ ਗੂੰਜ,Magnetic flocculation
ਚੁੰਬਕੀ ਤਰਲ ਕਲੱਚ,Magnetic fluid clutch
ਚੁੰਬਕੀ ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ,Magnetic fluid dynamics
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ,Magnetic flux
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ ਘਣਤਾ,Magnetic flux density (=magnatic induction)
ਚੁੰਬਕੀ ਫੋਕਸ,Magnetic focusing
ਚੁੰਬਕੀ ਬਲ,Magnetic force
ਚੁੰਬਕੀ ਮਾਡਲਿੰਗ,Magnetic forming (=electromagnetic forming)
ਚੁੰਬਕੀ ferroelectricity,Magnetic forroelectric
ਚੁੰਬਕੀ ਰਗੜ ਕਲੱਚ,Magnetic friction clutch
ਚੁੰਬਕੀ ਪਾੜਾ,Magnetic gap
"ਮੈਗਨੈਟਿਕ ਗੇਟ, ਮੈਗਨੈਟਿਕ ਗੇਟ",Magnetic gate
ਚੁੰਬਕੀ ਗੇਜ,Magnetic gauge
ਚੁੰਬਕੀ ਸਮੂਹ,Magnetic groups
ਚੁੰਬਕੀ ਸਿਖਰ,Magnetic head
ਚੁੰਬਕ ਉੱਤਰੀ ਕੋਣ,Magnetic heading
ਚੁੰਬਕੀ ਮਾਈਕ੍ਰੋਸਕੋਪਿਕ ਬਣਤਰ ਸਥਿਰ,Magnetic hyperfine structure constant
magnetosynthesis,Magnetic hysteresis
ਚੁੰਬਕੀ ਇੰਡਕਸ਼ਨ,Magnetic induction
ਚੁੰਬਕੀ ਇੰਡਕਸ਼ਨ ਵੈਕਟਰ,Magnetic induction vector
ਚੁੰਬਕੀ ਅਸਮਿਤੀ,Magnetic inhomogeneity
"ਚੁੰਬਕੀ ਸਿਆਹੀ, ਚੁੰਬਕੀ ਸਿਆਹੀ",Magnetic ink
ਚੁੰਬਕੀ ਤੀਬਰਤਾ,Magnetic intensity
ਚੁੰਬਕੀ ਰੁਕਾਵਟ,Magnetic interrupter
ਚੁੰਬਕ ਰੱਖਿਅਕ,Magnetic keeper
ਚੁੰਬਕੀ ਵਿਥਕਾਰ,Magnetic latitude
ਚੁੰਬਕੀ ਖੋਰਾ,Magnetic leakage
ਚੁੰਬਕੀ ਲੰਬਾਈ,Magnetic length
ਚੁੰਬਕੀ ਲੈਂਸ,Magnetic lens
ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ ਲਾਈਨ,Magnetic lines of flux (=magnetic lines of force)
ਚੁੰਬਕੀ ਬਲ ਲਾਈਨ,Magnetic lines of force
ਚੁੰਬਕੀ ਊਰਜਾ ਦਾ ਨਿਕਾਸ,Magnetic loss
ਮੈਗਨੈਟਿਕ ਮਾਚ ਨੰਬਰ,Magnetic mach number
ਚੁੰਬਕੀ ਨਕਸ਼ਾ,Magnetic map
ਚੁੰਬਕੀ ਮਾਧਿਅਮ,Magnetic medium
"ਚੁੰਬਕੀ ਮੈਮੋਰੀ, ਚੁੰਬਕੀ ਮੈਮੋਰੀ ਸਿਸਟਮ, ਚੁੰਬਕੀ ਮੈਮੋਰੀ",Magnetic memory
ਚੁੰਬਕੀ ਮੈਰੀਡੀਅਨ,Magnetic meridian
ਚੁੰਬਕੀ ਸ਼ੀਸ਼ਾ,Magnetic mirror
ਚੁੰਬਕੀ ਮੋਡੀਊਲੇਟਰ,Magnetic modulator
ਚੁੰਬਕੀ ਪਲ,Magnetic moment
ਚੁੰਬਕੀ ਧਰੁਵ,Magnetic multipole
ਚੁੰਬਕੀ ਸੂਈ,Magnetic needle
ਚੁੰਬਕੀ ਉੱਤਰੀ,Magnetic north
ਚੁੰਬਕੀ ਨੰਬਰ,Magnetic number
ਚੁੰਬਕੀ octapole,Magnetic octupole
ਚੁੰਬਕੀ ਔਰਬਿਟਲ ਕੁਆਂਟਮ ਨੰਬਰ,Magnetic orbital quantum number
ਚੁੰਬਕੀ ਔਸਿਲੇਟਰ,Magnetic oscillograph
ਚੁੰਬਕੀ ਸਾਗਰ ਸੰਖਿਆ,Magnetic Oseen number
ਚੁੰਬਕੀ ਮਾਰਗ,Magnetic particle path
ਚੁੰਬਕੀ ਪੈਂਡੂਲਮ,Magnetic pendulum
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic permeabililty tensor
"magnetism, magnetism",Magnetic permeability
ਚੁੰਬਕੀ ਪਲਾਜ਼ਮਾ,Magnetic plasma
ਚੁੰਬਕੀ ਧਰੁਵੀਕਰਨ,Magnetic polarization
ਚੁੰਬਕੀ ਧਰੁਵ,Magnetic pole
ਚੁੰਬਕੀ ਖੰਭੇ ਦੀ ਤਾਕਤ,Magnetic pole strength
ਚੁੰਬਕੀ ਸੰਭਾਵਨਾ,Magnetic potential
ਚੁੰਬਕੀ ਪਾਊਡਰ ਕੋਟੇਡ ਲੇਸ,Magnetic powder coated tape
ਚੁੰਬਕੀ ਪਾਊਡਰ impregnated ਟੇਪ,Magnetic powder impregnated tape
ਚੁੰਬਕੀ ਦਬਾਅ,Magnetic pressure
ਚੁੰਬਕੀ ਛਪਾਈ,Magnetic printing
ਚੁੰਬਕੀ ਪੜਤਾਲ ਚੁੰਬਕੀ ਪੜਤਾਲ,Magnetic probe
ਚੁੰਬਕੀ ਪਰੋਫਾਇਲ,Magnetic profile
ਚੁੰਬਕੀ ਸੰਭਾਵਨਾ,Magnetic prospecting
ਚੁੰਬਕੀ ਪੁਲੀ,Magnetic pulley
ਚੁੰਬਕੀ ਪੁਲੀ ਵੱਖ ਕਰਨ ਵਾਲਾ,Magnetic pulley separator
ਚੁੰਬਕੀ ਪੰਪ,Magnetic pumping
ਚੁੰਬਕੀ quadrupole ਲੈਨਜ,Magnetic quadrupole lens
ਚੁੰਬਕੀ ਕੁਆਂਟਮ ਪੁਆਇੰਟ,Magnetic quantum number
ਚੁੰਬਕੀ ਰੀਡਿੰਗ ਸਿਰ,Magnetic reading head
ਚੁੰਬਕੀ ਰਿਕਵਰੀ,Magnetic recalescence
ਚੁੰਬਕੀ ਰਿਕਾਰਡਰ,Magnetic recorder
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,Magnetic recording (of sound)
ਚੁੰਬਕੀ ਆਰਾਮ,Magnetic relaxation
ਚੁੰਬਕੀ ਖੇਤਰ,Magnetic reluctance
ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧ,Magnetic resistance
ਚੁੰਬਕੀ ਗੂੰਜ,Magnetic resonance
ਚੁੰਬਕੀ ਗੂੰਜ ਸ਼ੋਸ਼ਕ,Magnetic resonance absorption
ਚੁੰਬਕੀ ਗੂੰਜ ਇੰਡਕਸ਼ਨ,Magnetic resonance absorption induction
ਚੁੰਬਕੀ ਗੂੰਜ ਐਕਸਲੇਟਰ,Magnetic resonance accelerator
ਚੁੰਬਕੀ ਗੂੰਜ ਸਪੈਕਟ੍ਰਮ,Magnetic resonance spectrum
ਮੈਗਨੈਟਿਕ ਰੇਨਾਲਡ ਨੰਬਰ,Magnetic Reynold's number
ਚੁੰਬਕੀ ਤਾਕਤ,Magnetic rigidity
ਚੁੰਬਕੀ ਰੋਟੇਸ਼ਨ,Magnetic rotation
ਚੁੰਬਕੀ ਰੋਟੇਸ਼ਨ ਸਪੈਕਟ੍ਰਮ,Magnetic rotation spectrum
ਚੁੰਬਕੀ ਸੰਤ੍ਰਿਪਤਾ,Magnetic saturation
ਚੁੰਬਕੀ ਵੈਕਟਰ ਸੰਭਾਵੀ,Magnetic scaler potential
ਚੁੰਬਕੀ ਸਕੈਨਿੰਗ,Magnetic scanning
ਚੁੰਬਕੀ ਸਕੈਟਰਿੰਗ,Magnetic scattering
ਚੁੰਬਕੀ ਕਵਰ,Magnetic screening
"ਚੁੰਬਕੀ ਖੇਤਰ, ਚੁੰਬਕੀ ਖੇਤਰ",Magnetic sector
ਚੁੰਬਕੀ ਵੱਖ,Magnetic separation
ਚੁੰਬਕੀ ਆਈਸੋਲਟਰ,Magnetic separator
ਚੁੰਬਕੀ ਸ਼ੈੱਲ,Magnetic shell
"ਚੁੰਬਕੀ ਢਾਲ, ਸਥਿਰ ਚੁੰਬਕੀ ਢਾਲ",Magnetic shielding (=magnento static shielding)
ਚੁੰਬਕੀ ਢਾਲ ਸਥਿਰ,Magnetic shielding constant
ਚੁੰਬਕੀ ਵਿਸਥਾਪਨ ਰਜਿਸਟਰ,Magnetic shift register
"ਮੈਗਨੈਟਿਕ ਸ਼ੰਟ, ਮੈਗਨੈਟਿਕ ਪ੍ਰੋਫਾਈਲਰ",Magnetic shunt
ਚੁੰਬਕੀ ਮਨੋਰੰਜਨ ਗਰੁੱਪ,Magnetic space group
ਚੁੰਬਕੀ ਸਪੈਕਟਰੋਗ੍ਰਾਫਰ,Magnetic spectrograph
ਚੁੰਬਕੀ ਸਪੈਕਟਰੋਮੀਟਰ,Magnetic spectrometer
ਚੁੰਬਕੀ ਸਪੈਕਟ੍ਰਮ,Magnetic spectrum
ਚੁੰਬਕੀ ਸਪਿਨਿੰਗ ਕੁਆਂਟਮ ਨੰਬਰ,Magnetic spin quantum number
ਚੁੰਬਕੀ ਖਰਾਬੀ,Magnetic stiffness
ਚੁੰਬਕੀ ਗੜਬੜ,Magnetic storm
ਚੁੰਬਕੀ ਵਿਗਾੜ ਊਰਜਾ,Magnetic strain energy
ਚੁੰਬਕੀ ਤਣਾਅ,Magnetic stress
ਚੁੰਬਕੀ ਪੰਨਾ ਰਿਕਾਰਡਿੰਗ,Magnetic surface recording
ਚੁੰਬਕੀ ਸਰਵੇਖਣ,Magnetic survey
ਚੁੰਬਕੀ ਰੁਝਾਨ,Magnetic susceptibility
"ਚੁੰਬਕੀ ਕਿਨਾਰੀ, ਚੁੰਬਕੀ ਟੇਪ",Magnetic tape
ਚੁੰਬਕੀ ਟੇਪ ਰੀਡਰ,Magnetic tape reader
"ਮੈਗਨੈਟਿਕ ਲੇਸ ਰਿਕਾਰਡਿੰਗ, ਮੈਗਨੈਟਿਕ ਟੇਪ ਰਿਕਾਰਡਿੰਗ",Magnetic tape recording
ਰੋਸ਼ਨੀ ਦੀ ਚੁੰਬਕੀ ਥਿਊਰੀ,Magnetic theory of light
ਚੁੰਬਕੀ ਥਰਮਾਮੀਟਰ,Magnetic thermometer
ਚੁੰਬਕੀ ਪੂਰਨ ਕੋਣੀ ਮੋਮੈਂਟਮ ਕੁਆਂਟਮ ਸੰਖਿਆ,Magnetic total angular quantum number
ਚੁੰਬਕੀ ਗੂੰਜ,Magnetic tracking
"ਚੁੰਬਕੀ transducer, ਚੁੰਬਕੀ transducer",Magnetic transducer
ਚੁੰਬਕੀ ਬਲ ਟਿਊਬ,Magnetic tube of force
ਚੁੰਬਕੀ ਇੰਡਕਸ਼ਨ ਟਿਊਬ,Magnetic tube of induction
ਚੁੰਬਕੀ ਵੇਨ,Magnetic vane
ਚੁੰਬਕ ਪੱਖਾ ਗੇਜ,Magnetic vanemeter
ਚੁੰਬਕੀ ਘੁੰਮਦਾ ਤਾਰਾ,Magnetic variable star
"ਚੁੰਬਕੀ ਪਰਿਵਰਤਨ, ਚੁੰਬਕੀ ਵਿਭਿੰਨਤਾ",Magnetic variation
ਚੁੰਬਕੀ ਵੈਕਟਰ,Magnetic vector
ਚੁੰਬਕੀ ਵਾਈਬ੍ਰੇਟਰ,Magnetic vibrator
ਚੁੰਬਕੀ ਲੇਸ,Magnetic viscosity
ਚੁੰਬਕੀ ਵਾਲੀਅਮ ਫੋਰਸ,Magnetic volume force
ਚੁੰਬਕੀ ਭਰਮ ਵਾਲੀ ਰਿੰਗ,Magnetic vortes rign
ਚੁੰਬਕੀ ਤਰੰਗ,Magnetic wave
ਚੁੰਬਕੀ ਨਾਲ ਨਾਲ,Magnetic well
ਚੁੰਬਕੀ ਤਾਰ,Magnetic wire
ਚੁੰਬਕੀ ਕੁਨੈਕਟਰ,Magnetic yoke
ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਪ੍ਰਭਾਵ,Magnetic-optical effect
ਚੁੰਬਕ ਤਰੰਗ,Magnetic-type waves (=H-waves)
ਚੁੰਬਕੀ ਐਨੀਸੋਟ੍ਰੋਪਿਕ,Magnetically anisotropic
ਚੁੰਬਕੀ ਜੋੜੀ ਸਰਕਟ,Magnetically coupled circuit
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਪਰੇਸ਼ਾਨ ਦਿਨ,Magnetically disturbed day
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਸ਼ਾਂਤ ਦਿਨ,Magnetically quiet day
ਪੈਰਾਮੈਗਨੈਟਿਕ,Magnetically soft
ਚੁੰਬਕ ਵਿਗਿਆਨ,Magnetics
ਚੁੰਬਕੀ ਸਮੱਗਰੀ,Magnetisable substance
ਚੁੰਬਕੀਕਰਨ,Magnetisation
ਚੁੰਬਕੀਕਰਣ ਕਰਵ,Magnetisation curve
magnetization ਉਲਟਾ,Magnetisation rreversal
ਚੁੰਬਕੀਕਰਣ ਵੈਕਟਰ,Magnetisation vector
magnetize ਕਰਨ ਲਈ,Magnetise
ਮੈਗਨੇਟੋਮੀਟਰ,Magnetiser
ਚੁੰਬਕੀਕਰਨ,Magnetising
ਚੁੰਬਕੀਕਰਨ ਕੁਆਇਲ,Magnetising coil
ਚੁੰਬਕੀ ਮੌਜੂਦਾ,Magnetising current
magnetosphere,Magnetising field
"ਮੈਗਨੈਟਿਕ ਫੋਕਸਿੰਗ, ਮੈਗਨੈਟਿਕ ਫੋਕਸਿੰਗ",Magnetising focussing
ਮੈਗਨੇਟੋਮੀਟਰ,Magnetising winding
ਚੁੰਬਕਤਾ,Magnetism
ਚੁੰਬਕੀ ਸ਼ਕਤੀ,Magnetizing force
ਮੈਗਨੇਟੋ,Magneto
ਮੈਗਨੇਟੋ-ਲਚਕੀਲਾਪਨ ਕਪਲਿੰਗ,Magneto elastic coupling
ਚੁੰਬਕ ਲਚਕਤਾ,Magneto elasticity
ਚੁੰਬਕ ਮਕੈਨੀਕਲ ਪ੍ਰਭਾਵ,Magneto mechanical effect
ਮੈਗਨੇਟ ਮਕੈਨੀਕਲ ਅਨੁਪਾਤ,Magneto mechanical ratio (=gyromagnetic ratio)
ਚੁੰਬਕ ਧੁਨੀ ਤਰੰਗ,Magneto-acoustic wave
ਚੁੰਬਕ ਗਤੀਸ਼ੀਲਤਾ,Magneto-dynamics
ਮੈਗਨੇਟੋ-ਓਮਮੀਟਰ,Magneto-ohm meter
magnetoelectric ਪ੍ਰਭਾਵ,Magneto-optic effect
"ਮੈਗਨੈਟਿਕ ਵਿਜ਼ੂਅਲ ਮਾਪ, ਚੁੰਬਕੀ ਆਪਟੀਕਲ ਮਾਪ",Magneto-optic measurement
magnetoscopic,Magneto-optical
ਮੈਗਨੇਟੋ-ਆਪਟੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ,Magneto-optical analysis
magnetoscopic ਲੇਜ਼ਰ,Magneto-optical laser
ਮੈਗਨੇਟੋ-ਆਪਟਿਕਸ,Magneto-optics
ਚੁੰਬਕ ਧੁਨੀ ਤਰੰਗ,Magneto-sonic wave
ਚੁੰਬਕ ਥਰਮਲ ਆਉਟਪੁੱਟ,Magneto-thermal effect
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ ਪਰੇਸ਼ਾਨ ਫੋਟੋਸਫੀਅਰ,Magneto-tubulent photosphere
ਮੈਗਨੇਟੋਡਾਇਨਾਮਿਕਸ,Magnetoaerodynamics
ਚੁੰਬਕ ਥਰਮਲ ਪ੍ਰਭਾਵ,Magnetocaloric effect
ਚੁੰਬਕ ਕ੍ਰਿਸਟਲਿਨ ਅਸਮਿੱਟਰੀ,Magnetocrystalline anisotropy
magnetocrystalline ਊਰਜਾ,Magnetocrystalline energy
ਚੁੰਬਕ ਲਚਕੀਲਾ,Magnetoelasitc
ਮੈਗਨੇਟੋ-ਲਚਕੀਲੇ ਕਪਲਿੰਗ ਸਥਿਰ,Magnetoelastic coupling constant
ਚੁੰਬਕੀ ਲਚਕੀਲੇ ਆਰਾਮ,Magnetoelastic relaxation
magnetoelectric ਪ੍ਰਭਾਵ,Magnetoelectric effect
ਚੁੰਬਕੀ ਬਿਜਲੀ,Magnetoelectricity
ਚੁੰਬਕ ਤਰਲ ਗਤੀਸ਼ੀਲਤਾ,Magnetofluid dynamics
"magnetogram, magnetogram",Magnetogram
ਮੈਗਨੇਟੋਗ੍ਰਾਫੀ,Magnetograph
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,Magnetography
ਚੁੰਬਕ hydrostatic ਸੰਤੁਲਨ,Magnetohydro-static equilibrium
ਮੈਗਨੇਟ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਸਟੈਂਡਿੰਗ ਸਟੇਟ,Magnetohydrodyamic steady state
ਚੁੰਬਕੀ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਸਮੀਕਰਨ,Magnetohydrodynamic equation
ਚੁੰਬਕੀ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕ ਓਸਿਲੇਸ਼ਨ,Magnetohydrodynamic oscillation
magnetodynamic perturbation,Magnetohydrodynamic turbulence
ਚੁੰਬਕ hydrodynamic ਵੇਵ,Magnetohydrodynamic wave
ਚੁੰਬਕ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ,Magnetohydrodynamics
ਚੁੰਬਕ hydrostatic ਸਥਿਰਤਾ,Magnetohydrostatic stability
ਚੁੰਬਕ hydrostatics,Magnetohydrostatics
ਚੁੰਬਕ ionic,Magnetoionic
ਚੁੰਬਕੀ ਮਸ਼ੀਨ,Magnetomachine
ਮੈਗਨੇਟੋਮੀਟਰ,Magnetometer
ਮੈਗਨੇਟੋਮੀਟਰ,Magnetometric
ਮੈਗਨੇਟੋਮੈਟਰੀ,Magnetometry
ਚੁੰਬਕੀ ਸ਼ਕਤੀ,Magnetomotive force
ਮੈਗਨੇਟਨ,Magneton
ਚੁੰਬਕੀ ਮੋਡੀਊਲੇਟਰ,Magnetooptical modulator
"magnetoscopic ਸ਼ਟਰ, magnetoscopic ਸ਼ਟਰ",Magnetooptical shutter
magnetosphere ਸੀਮਾ,Magnetopause
ਮੈਗਨੇਟੋਫੋਨ,Magnetophone
ਚੁੰਬਕੀ ਫੋਟੋਇਲੈਕਟ੍ਰਿਕ ਅੰਦੋਲਨ,Magnetophoto phoresis
"ਮੈਗਨੇਟੋ ਪਲਾਜ਼ਮਾ, ਮੈਗਨੇਟੋ ਪਲਾਜ਼ਮਾ",Magnetoplasma
ਮੈਗਨੇਟੋਸਟੈਟਿਕ ਪਲਾਜ਼ਮਾ ਗਤੀਸ਼ੀਲਤਾ,Magnetoplasma dynamics
ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧ,Magnetoresistance
ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧ ਕਾਰਕ,Magnetoresistance multiplier
ਚੁੰਬਕੀ ਪ੍ਰਤੀਰੋਧਕਤਾ,Magnetoresistivity
magnetizing ਰੋਧਕ,Magnetoresistor
ਮੈਗਨੇਟੋ ਰੋਟੇਸ਼ਨ,Magnetorotatory
ਮੈਗਨੇਟੋਸਕੋਪ,Magnetoscope
ਚੁੰਬਕ ਚੱਕਰ,Magnetosphere
ਸਥਿਰ ਚੁੰਬਕੀ,Magnetostatic
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸੰਤੁਲਨ ਸਮੀਕਰਨ,Magnetostatic equililbrium equation
ਸਥਿਰ ਚੁੰਬਕੀ ਖੇਤਰ ਤੀਬਰਤਾ,Magnetostatic field strength
ਸਥਿਰ ਚੁੰਬਕੀ ਪਰਸਪਰ ਪ੍ਰਭਾਵ,Magnetostatic interaction
ਸਥਿਰ ਚੁੰਬਕੀ ਢਾਲ,Magnetostatic shielding
ਸਥਿਰ ਚੁੰਬਕਤਾ,Magnetostatics
ਚੁੰਬਕੀ ਵਿਗਾੜ,Magnetostriction
ਚੁੰਬਕੀ ਵਿਗਾੜ ਪ੍ਰਭਾਵ,Magnetostriction effect
ਚੁੰਬਕੀ ਵਿਗਾੜ ਮਾਈਕ੍ਰੋਫੋਨ,Magnetostriction microphone
ਚੁੰਬਕੀ ਵਿਗਾੜ ਔਸਿਲੇਟਰ,Magnetostriction oscillator
"ਮੈਗਨੈਟਿਕ ਡਿਸਟਰਸ਼ਨ ਟ੍ਰਾਂਸਡਿਊਸਰ, ਮੈਗਨੈਟਿਕ ਡਿਸਟਰਸ਼ਨ ਟ੍ਰਾਂਸਡਿਊਸਰ",Magnetostriction transducer
ਚੁੰਬਕੀ ਦੇਰੀ ਦੇਰੀ ਸਰਕਟ,Magnetostrictive delay line
ਚੁੰਬਕੀ ਵਿਗਾੜ ਪ੍ਰਭਾਵ,Magnetostrictive effect
ਚੁੰਬਕੀ ਵਿਗਾੜ ਰੀਲੇਅ,Magnetostrictive relay
ਚੁੰਬਕੀ deformer,Magnetostrictor
magnetocrystalline ਗੁਣ,Magnetrocrystalline properties
ਮੈਗਨੇਟ੍ਰੋਨ,Magnetron
