Hindi,Marathi
"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद",प्रेसीडियम
प्रधान मंत्री,पंतप्रधान
ज्येष्ठाधिकार,प्रिमोजेनिचर
नरेश,राजकुमार
2. राजकुमार,राजकुमार
प्रिंस बिशप,प्रिन्स बिशप
"महारानी-पति, प्रिंस कंसर्ट",राजकुमार सोबती
राज-अभिभावक,राजकुमार रीजंट
शासक युवराज,पिंस regnant
राज-अभिभाविका,राजकुमारी रीजंट
ज्येष्ठ राजकुमारी,राजकुमारी रॉयल
राज्य,प्रधानता
2. देशी राज्य,प्रधानता
3. सामंत देश,प्रधानता
युद्ध उपहार,बक्षीस
2. समुद्री लूट,बक्षीस
विजित धन,बक्षीस रक्कम
"पेशेवरसिपाही, व्यावसायिक सैनिक",व्यावसायिक शिपाई
"वचन, वायदा",वचन
अंतरीप दुर्ग,प्रोमोंटरी किल्ला
"संरक्षित राज्य, संरक्षित देश",संरक्षक
2. संरक्षण-काल,संरक्षक
प्रोटेक्टोरेट,संरक्षक
आश्रित,प्रोटेज
प्राप्ति-स्थान,उत्पत्ती
2. मूलस्रोत,उत्पत्ती
उद्गम-पद्धति,प्रोव्हनन्स सिस्टम
यहूदी समर्थक,झिओनिस्ट समर्थक
लोक-शत्रु,सार्वजनिक शत्रू
2. शत्रु राष्ट्र; युद्धरत राष्ट्र,सार्वजनिक शत्रू
संधि पूर्व वार्ता,विरामचिन्हे
प्यूनिक युद्ध,पुनिक युद्धे
प्यूरिटन,प्युरिटन
पुश,पुट्श
चतुरश्व रथ,क्वाड्रिगा
"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय",चौपट युती
क्वेकर,क्वेकर
"रानी, राजमहिषी",राणी
राजपत्नी,राणीची पत्नी
स्वर्गीय राजा की पत्नी,क्वीन डोजर
सम्राज्ञी का पद,राणी
2. राज्य,राणी
राजमाता,राणी आई
शासिका रानी,राणी regnant
"देश-द्रोही, विभीषण",क्विझलिंग
2. क्विसलिंग,क्विझलिंग
सेवामुक्ति लगान,भाडे सोडा
"तरकश, तूणीर",थरथर
अधिकार-पृच्छा,वॉरंटो
प्रजाति,शर्यत
प्रजातीय सर्वोच्चता,वांशिक वर्चस्व
शिकंजा,रॅक
2. उत्पीड़क यन्त्र,रॅक
धावा,छापा टाकला
2. छापा मारना,छापा टाकला
"दुर्ग प्राचीर, परकोटा",तटबंदी
2. दुर्ग-प्राचीर ढाल,तटबंदी
लूट-खसोट करना,लूटमार
"मुक्तिमूल्य, फिरौती",खंडणी
"2. निष्क्रय, निःक्रय",खंडणी
विध्वंस,नासाडी
विध्वंस-परिणाम,नासाडी
राज्य,क्षेत्र
"चंदावल, पार्ष्णि",मागील गार्ड
चंदावल हमला,मागील गार्ड क्रिया
विद्रोही,बंडखोर
विद्रोह,बंडखोरी
विद्रोह-मान्यता,बंडखोरीची ओळख
बलात् निष्कासन,रिकंडक्शन
"वीक्षण, टोह",टोपण
पुनर्निर्माण,पुनर्रचना
"अभिलेख, रिकॉर्ड",विक्रम
"रिकॉर्ड आफिस, अभिलेख कार्यालय",रेकॉर्ड ऑफिस
अभिलेख की निवृत्ति,विक्रमी निवृत्ती
"लालकुर्ती वाला, खुदाई खिदमतगार",लाल शर्ट
"धर्मसुधार आंदोलन, रिफॉर्मेशन",सुधारणा
शरणार्थी,निर्वासित
राजाधिकार,रेगलिया
2. राजचिह्र,रेगलिया
3. राजपरिधान,रेगलिया
"प्रतिशांसन-व्यवस्था, रीजेंसी",रीजन्सी
"प्रतिशासक, रीजेन्ट",रीजेंट
अभिभावक रानी,रीजेंट राणी
"राजहंता, नृपध्न, नृपहंता",रेजिसाइड
"राजहंता, रेजिसाइड्स",रेजिसाइड्स
"राज्यकाल, शासन-काल",राजवट
2. शासन-पद्धति,राजवट
"प्रदेश, क्षेत्र",प्रदेश
"राज्य-संवत्, राज्य वर्ष",Regnal वर्ष
"शासक, शासन करने वाला",रेग्नंट
राज्यकाल,रेग्नम
"राईख, जर्मन साम्राज्य",रेच
राज्य काल,राजवट
2. शाही शासन या राजसी प्राधिकार।,राजवट
राज परिवार,राज्य करणारे कुटुंब
आतंक काल,दहशतीचे राज्य
2. आतंक राज्य,दहशतीचे राज्य
कुमुक,मजबुत करा
कुमुक भेजना,मजबुतीकरण
"पुनः स्थापना, बहाली",पुनर्स्थापना
प्रति स्थापना,पुन्हा गुंतवणूक करा
"बदल चौकी, टपाल चौकी",रिले पोस्ट
"टपाल मार्ग, डाक-मार्ग",रिले मार्ग
"टपाल व्यवस्था, अभिचालन व्यवस्था",रिले प्रणाली
"रिहाई, मुक्ति",सोडा
2. छूट,सोडा
"त्याग, परित्याग",त्याग
2. संन्यास,त्याग
बृहत् सूची,रेपर्टरी (=इन्व्हेंटरी)
भंडार,भांडार
2. संग्रहालय,भांडार
"गणराज्य, गणतंत्र",प्रजासत्ताक
गणराज्य दिवस,प्रजासत्ताक दिवस
लिखित समाधान,रिस्क्रिप्ट
2. राजाज्ञा,रिस्क्रिप्ट
रेजीडेंट,रहिवासी
पुनः स्थापना,जीर्णोद्धार
(ईसा का) पुनरुत्थान,पुनरुत्थान
2. पुनुरूज्जीवन,पुनरुत्थान
पीछे हटना,माघार
(सिक्के का) पृष्ठ भाग,उलटे (नाण्याचे)
विद्रोह,बंड
क्रांति,क्रांती
"फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति","क्रांती, फ्रेंच"
अ. दे. Glorious Revolution,क्रांती गौरवशाली
औद्योगिक क्रांति,"क्रांती, औद्योगिक"
"विप्लव, बल्वा",उगवतो
राटन बरो,रॉटन-बरो
रफ राइडर्स,रफ रायडर्स
राउन्ड हेड्स,गोलाकार डोके
"भगा देना, परास्त करना, खदेड़ना",राउट
"राजा से भेंट, राज-दर्शन",रॉयल प्रेक्षक
शाही फरमान,रॉयल चार्टर
राजचिह्र,रॉयल क्रेस्ट
2. राजकिरीट,रॉयल क्रेस्ट
राजाज्ञा,शाही हुकूम
रूबर‍िक,रुब्रिक
"भग्नावशेष, ध्वंसावशेष, खंडहर",अवशेष
"धावक, हरकारा",धावपटू
"अंतध्वंस, तोड़फोड़",तोडफोड
खंग,साबर
"रिसाला, अश्वारोही दल",सेबर्स
यज्ञ,त्याग
2. बलि,त्याग
3. बलिदान,त्याग
अभय दान,सुरक्षित आचरण
"रक्षोपाय, रक्षा-विधान",सेफगार्ड
2. सुरक्षण बचाव,सेफगार्ड
पूर्व रक्षात्मक कर,कर्तव्यांचे रक्षण करणे
धावा,सायली
धावा द्वार,सॅली-बंदर
राजदंड,राजदंड
"तलवार, शमशीर",स्किमिटर
"द्वितीय संपदा, अभिजात वर्ग",दुसरी इस्टेट
संप्रदाय,पंथ
2. पंथ,पंथ
कब्जा,जप्ती
2. अधिग्रहण,जप्ती
सेनेट (प्राचीन रोम की संसद),सिनेट
2. सेनेट,सिनेट
3. अभिषद्,सिनेट
4. सेनेट,सिनेट
कृषिदास,सेवक (= सीमा किंवा विलेन)
"2. खिदमती, दास",सेवक (= सीमा किंवा विलेन)
कृषि-दासता,दासत्व (सरफहुड किंवा सर्फेज)
2. कृषि दास-व्यवस्था,दासत्व (सरफहुड किंवा सर्फेज)
नाम मात्र का राजा,सावलीचा राजा
जहाज कर,शिप मनी
आक्रामी सेना,शॉक सैन्य (= वादळ सैन्य)
"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट",लहान संसद
झड़प,चकमक
"दास, गुलाम",गुलाम
दास-प्रथा,गुलामगिरी
"2. दासता, गुलामी",गुलामगिरी
सैनिक राजमर्मज्ञ,सैनिक राजकारणी
बल्लम,भाला
हरावल,भाला-डोके
प्रभाव क्षेत्र,गोलाकार
"मुहर-विद्या, मुद्रा-विद्या",स्फ्रागिस्टिक्स
पद पुरस्कार व्यवस्था,व्यवस्था खराब करते
बड़ा भूस्वामी,स्क्वायर
2. स्कवायर,स्क्वायर
जमींदार वर्ग,स्क्वायरार्की
2. भूस्वामी प्रभावित तंत्र,स्क्वायरार्की
ध्वज,मानक
ध्वज-वाहक,मानक-वाहक
स्थाई सेना,उभे सैन्य
मानक निर्देश,स्थायी आदेश
2. स्थाई आज्ञा,स्थायी आदेश
"राजनीति विशारद, राजनीति मर्मज्ञ",स्टेटसमन
"प्रस्तर लेख, पाषाणलेख",दगडी शिलालेख
तूफानी दस्ता,तुफान सैन्य
"कूट युक्ति, कूट उपाय",डावपेच
"युद्ध चालन विद्या, सामरिकी",रणनीती
2. फौजी दाँव-पेच,रणनीती
3. रण-फौशल,रणनीती
सैनिक शासन,स्ट्रॅटोक्रसी
संघर्ष,कलह
2. मतभेद,कलह
गढ़,मजबूत पकड
2. प्रमुख केंद्र,मजबूत पकड
सहायक संधि,उपकंपनी टॅलायन्स
उत्तराधिकारी,उत्तराधिकारी
उत्तराधिकारी,उत्तराधिकारी
मताधिकार,मताधिकार
मताधिकारवादी,मताधिकारवादी
सल्तनत,सल्तनत
सल्तनत-काल,सुलतानी काळ
अभ्यर्पण,शरणागती
अधिराज,सुझरेन
अधिराज्य,सुझरेन राज्य
"शमशीरबाज, खड़गधारी, असियोद्धा",तलवारबाज
टैमनी समाज,तमनी सोसायटी
पानी चढ़ी तलवार,टेम्पर्ड तलवार
काश्तकार,भाडेकरू
"2. किराएदार, आसामी",भाडेकरू
"भूभाग, इलाका, अमलदारी",प्रदेश
2. प्रदेश,प्रदेश
टेरिटरी गवर्नमेन्ट,प्रदेश सरकार
"आतंकवाद, संत्रासवाद",दहशतवाद
"तृतीय वर्ग, जनता, जनसाधारण",तिसरी इस्टेट
तीन वर्ग,तीन इस्टेट्स
"पथकर, राहदारी",टोल
चुंगी घर,टोल घर
"तूंब, मकबरा",थडगे
टोरी,टोरी
"गणचिह्र, कुलचिह्र, टोटेम",टोटेम
मीनार,टॉवर
2. मचान,टॉवर
"जयस्तंभ, कीर्ति-स्तंभ",विजयाचा टॉवर
"देशद्रोही, गद्दार",देशद्रोही
विश्वासघात,विश्वासघात
राजद्रोह,देशद्रोह
संधि,करार
द्वंद्ध युद्ध परीक्षा,युद्धाद्वारे चाचणी (= लढाईद्वारे माग)
"खिराज, राजस्व",श्रद्धांजली
2. राजकर,श्रद्धांजली
खिराजी भूमि,श्रद्धांजली भूमी
त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि,तिहेरी युती
"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत",तिहेरी entente
विजय,विजय
2. विजय शोभा-यात्रा,विजय
विक्षोभ,गडबड
निरंकुश-घातक,अत्याचारी
2. क्रूर घात,अत्याचारी
निरंकुश शासन,जुलमी
2. निरंकुशता,जुलमी
"निरंकुश शासक, अत्याचारी शासक",जुलमी
उलान,उल्हान
उकाज,उकासे
2. राजाज्ञा,उकासे
उल्मा,उलेमा
अंतिम चेतावनी,अल्टिमेटम
2. अंतिम प्रस्ताव,अल्टिमेटम
अंकिल सैम,सॅम काका
अधीनस्थ राजा,अंडर-राजा
युनाइटेड आयरिशर्मन,युनायटेड आयरिशमन
संयुक्त राष्ट्र संघ,संयुक्त राष्ट्र
संयुक्त प्रांत,संयुक्त प्रांत
2. युनाइटेड प्राविन्सेज़,संयुक्त प्रांत
एक प्राचीर दुर्ग,अतुलनीय किल्ला
"चक्रवर्ती राजा, सार्वभौम राज",सार्वत्रिक सम्राट
सर्वजनीन मताधिकार,सार्वत्रिक मताधिकार
"विद्रोह, विप्लव",उठाव
"बलादग्रहण, हड़पना",उपभोग
बलादग्रहणकर्त्ता,हडप करणारा
"यूटोपिया, काल्पनिक राज्य",युटोपिया
कला विध्वंसक,तोडफोड
कला विध्वंस,तोडफोड
नासीर,मोहरा
"2. सेनामुख, सेनाग्र",मोहरा
3. हरावल,मोहरा
वैरेंजियायी,वरांगीयन
वैरेंजियायी रक्षक,वरांजीयन गार्ड
असामी,वासल
2. दास,वासल
"अवराज्य, सामंती राज्य",वासल राज्य
पोप परिषद,व्हॅटिकन कौन्सिल
"जहाज, पोत",भांडे
2. यान,भांडे
3. बर्तन,भांडे
अo देo viceroy,उपराजा
वाइसराय,व्हाईसरॉय
वाइसराय का पद,व्हाईसरॉयल्टी = व्हाईसरॉयशिप
विजेता,व्हिक्टर
विजय,विजय
कृषिदास,विलेन
समुद्र-यात्रा,जलप्रवास
"सुभेद्य दुर्ग, सहजभेद्य दुर्ग",असुरक्षित किल्ला
भित्ति चित्रकारी,वॉल पेंटिंग
2. भित्ति चित्र,भिंत पेंटिंग
युद्ध,युद्ध
महान सेनानी,युद्धाचा अधिपती
योद्धा,योद्धा
2. सैनिक,योद्धा
3. जंगलू,योद्धा
"युद्धपोत, जंगी जहाज",युद्धनौका
संकेत शब्द,पहा-शब्द
"लोक कल्याणकारी राज्य, जनहितकारी राज्य",कल्याणकारी राज्य
कल्याण-कार्य,कल्याणकारी कार्य
हविग,विग
"श्वेत ध्वज, सफेद झंडा",पांढरा झेंडा
"श्वेत जाति का भार, श्वेत जाति का दायित्व",व्हाईटमेनचे ओझे
विश्व-साम्राज्य,जागतिक साम्राज्य
विश्वव्यापी आंदोलन,जागतिक चळवळ
विश्व-राजनीति,जागतिक राजकारण
विश्वा-शक्ति,जागतिक शक्ती
विश्वयुद्ध,विश्वयुद्ध
पोत-भंजक,कामगार
विनाशकारी संशोधन,मोडतोड दुरुस्ती
"जैनेलेजिया, अप्रवेशन",झेनेलासिस
विदेशी जनभीति,झेनोफोबिया
यांकी,यँकी
पीत परिधान,पिवळे जाकीट
पीत जाति,पिवळा माणूस
"पीत आतंक, पीत भीति",पिवळा धोका
सनसनीखेज समाचार पत्र,पिवळा प्रेस
"यंग टर्क, युवा तुर्क",तरुण तुर्क
"जूस, देवाधिपति",झ्यूस
यहूदीवाद,झिओनिझम
"पारसी धर्म, ज़रथुष्ट्र  धर्म",झोरास्ट्रियन धर्म
