Odiya,Kannada
ଲାମିନା ପ୍ରପପିଆ |,ಲಾಮಿನ
ଲାମିନା |,ಹಾಳಾದ
ଲମିନିୟା,ಹಾಳಾದ
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,ದೀಪದ ಕ್ರೋಮೋಸೋಮ್
ଲାନ୍ସୋଲେଟ୍ |,ಉಗುರು
ଜମି ଉଦ୍ଭିଦ,ಭೂ ಸಸ್ಯ
ଜମିର ସ୍ନେଲ୍ |,ಲ್ಯಾಂಡ್ಸ್ ಬಸವನ
ଲାଣ୍ଟାନା କାମାରା |,ಲಾಂಟಾನಾ ಕ್ಯಾಮರಾ
ଲାସେରୋସ୍ସ୍କୋପ୍ |,ಉದರಮಾನದರ್ಶಕ
ଲାପାର୍ଟେୟା,ಲೇಪನ
ଲାପ୍ ଲାପ୍ ହାର |,ಕಳೆದುಹೋಗುವ ದರ
ଲାର୍କପୁର |,ಹಳ್ಳ
ଲାର୍ଭାଲ୍ ମୃତ୍ୟୁହାର |,ಲಾರ್ವಾ ಮರಣ
ଲାରନିଙ୍ଗୋଫ୍ରିନକ୍ସ |,ಲಾರಿಂಗೋಫಾರ್ನೆಕ್ಸ್
ଲେଜର ମାଇକ୍ରୋସର୍ଜସି |,ಲೇಸರ್ ಮೈಕ್ರೋಸರ್ಜರಿ
ଅଳସୁଆସ୍ |,ಲಸಿಯುರಸ್
ବିଳମ୍ବିତ ବ୍ଲାଇଟ୍ |,ತಡವಾದ ರೋಗ
ବିଳମ୍ବିତ ଡେଭଲପର୍ |,ತಡವಾಗಿ ಡೆವಲಪರ್
ବିଳମ୍ବିତ ପ୍ରଜାତି |,ತಡವಾಗಿ ಉತ್ತರಾಧಿಕಾರದ ಪ್ರಭೇದಗಳು
ବିଳମ୍ବିତ କାଠ,ತಡವಾದ ಮರ
ଅହଂତ୍ତତା,ಸುಪ್ತ ಶಾಖ
ଲାଟେରାଲ୍ ଆବେଦନ,ಪಾರ್ಶ್ವದ ಅನುಬಂಧ
ଲାଟେରାଲ୍ ଗୁଡ୍ |,ಪಾರ್ಶ್ವ ಮೊಗ್ಗು
ପାର୍ଶ୍ୱ ଧୂସର ଶିଙ୍ଗ |,ಪಾರ್ಶ್ವ ಬೂದು ಕೊಂಬು
ଲାଟେରାଲ୍ ଭେଣ୍ଟ୍ରିକଲ୍ |,ಪಾರ್ಶ್ವವ ಕುಹರದ
ଲାଟେକ୍ସ,ಜರಡಿ
ଲେଟ୍ରସ୍ ସତୀଶ,ಲ್ಯಾಟೈರಸ್ ಸ್ಯಾಟಿವಸ್
ଲାଟାଇସ୍,ಚೂರುಪಟ್ಟು
ଲାଟାଇସ୍ ଗଠନ |,ಲ್ಯಾಟಿಸ್ ರಚನೆ
ଲୁରିନେତା |,ಲೌರಿನೀ
ସ୍ independent ାଧୀନ ସମୁଦ୍ରର ନିୟମ,ಸ್ವತಂತ್ರ ವಿಂಗಡಣೆಯ ಕಾನೂನು
ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |,ಅಂಶಗಳನ್ನು ಸೀಮಿತಗೊಳಿಸುವ ಕಾನೂನು
ଉତ୍ତରାଧିକାରର ନିୟମ,ಆನುವಂಶಿಕ ಕಾನೂನು
ପୃଥକତାର ନିୟମ |,ಪ್ರತ್ಯೇಕತೆಯ ಕಾನೂನು
ଥର୍ମୋଡାଇନାମିକ୍ସର ନିୟମ |,ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್ ನಿಯಮಗಳು
ସ୍ତର,ಲೇಪನ
ସ୍ତର,ಲೇಪನ
ଖଣିଜ ପଦାର୍ଥର ଲେକ୍ଡିଂ |,ಖನಿಜ ದ್ರವ್ಯವನ್ನು ಹೊರಹಾಕುವುದು
ସୀସା |,ಮುನ್ನಡೆಸಿಸು
ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |,ಪ್ರಮುಖ ಎಳೆಯ
ପତ୍ର ବୟସ,ಎಲೆಗಳು
ପତ୍ର ଏବଂ ଷ୍ଟ୍ରିପ୍ କଳଙ୍କିତ |,ಎಲೆ ಮತ್ತು ಸ್ಟ್ರಿಪ್ ತುಕ್ಕು
ପତ୍ର ବ୍ଲେଡ୍ |,ಎಲೆಗಳ ಬ್ಲೇಡ್
ପତ୍ର କର୍ଲ |,ಎಲೆ
ପତ୍ର ଓରିଏଣ୍ଟେସନ୍ |,ಎಲೆಗಳ ದೃಷ್ಟಿಕೋನ
ପତ୍ର ଚରମ,ಎಲೆಗಳು
ପତ୍ର,ಎಲೆ
ପତ୍ର-ବ୍ଲେଡ୍ |,ಎಲೆ
ପତ୍ରହୀନ |,ಎಲೆಗಳಿಲ್ಲದ
ଲମ୍ଫିଂ,ಹಾರಿಹೋಗುವ
ଚମଡା ପତ୍ର |,ಚರ್ಮದ ಎಲೆ
ପର୍ଟିକ୍ ଆର୍କ,ಎಡ ಮಹಾಪಧಮನಿಯ ಕಮಾನು
ବାମ କାର୍ସିଆକ୍ ଧମନୀ |,ಎಡ ಹೃದಯ ಅಪಧಮನಿ
ଲେଗ୍ୟୁମିନସ୍ ଉଦ୍ଭିଦ |,ದ್ವಿದಳ ಧಾನ್ಯದ ಸಸ್ಯ
ଲେମ୍ବୁ,ದ್ವಿಮತಿ
ଲେମ୍ବୁ ଘାସ |,ನಿಂಬೆ ಹುಲ್ಲು
ଲେମ୍ବୁର |,ಮಧುರ
ଲେନ୍ସ ସେଲ୍ |,ಮಸೂರ ಕೋಶ
ଲେନ୍ସ,ಮಸೂರ
ମ ents ଼ିଦିଅ,ಮಸೂರ
ଚିତାବାଘ,ಚಿರತೆ
ଲେପାସ,ಕುಣಿಕೆ
ଲିପିସ୍ମା (ରୂପା ମାଛ),ಲೆಪಿಸ್ಮಾ (ಬೆಳ್ಳಿ ಮೀನು)
କୁଷ୍ଠରୋଗ,ಕುಷ್ಠರೋಗ
ଲେପ୍ଟୋକୋରିସା |,ಕುರಿಮರಿ
ରେପୋନମା |,ಕುಣಿಕೆ
ଲାଳ୍ପୋଟେନ୍ |,ಹೆಗಲಮತಿ
ସାଂଘାତିକ |,ಮಾರಕ
ସାଂଘାତିକ ଗଣିତ |,ಬೇಸರ
ଲ୍ୟୁକୋସାଇଟ୍ |,ಚೂರುಪಾರು
Lucoderma,ಗಂಟುಮೂಟೆ
ବିନ୍ଦୁ,ಪಡಗ
ଲ୍ୟୁକେମିଆ |,ರಕ್ತನಾಳದ
ଲିଭର,ಕವಣೆ
ଲେଡିଜିଙ୍କ କକ୍ଷ |,ಲೇಡಿಗ್ನ ಕೋಶ
ଲିଆନା,ಲಿಯಾನಾ
ଲିଆନସ୍ |,ಸುಖದ
ଉଷ୍ମ,ಪರೋಪಜೀವಿ
ଲାଇଚେନ୍ |,ಕಲ್ಲುಹೂವು
ଜୀବନ ଚକ୍ର,ಜೀವನ ಚಕ್ರ
ଜୀବନ ପ୍ରତ୍ୟାଶା,ಆಯಸ್ಸು
ଜୀବନ ଜିନ୍,ಜೀವ ಜೀನ್
ଜୀବନ ଇତିହାସ,ಜೀವಂತ ಇತಿಹಾಸ
ଜୀବନ ସହାୟକ କ୍ଷମତା |,ಜೀವನ ಬೆಂಬಲ ಸಾಮರ್ಥ್ಯ
ଜୀବନ ସହାୟକ ପ୍ରଣାଳୀ |,ಜೀವ ಪೋಷಕ ವ್ಯವಸ್ಥೆ
ଜୀବନ୍ତ,ನಿರ್ಜೀವ
ଲିଗାମେଣ୍ଟ୍ |,ಅಸ್ಥಿರಜ್ಜು
ଲିଗାସ୍ |,ಲಗೇಸ್
ଲସେକ୍ସ,ಬಂಧನ
ଲିଗ୍,ಲಿಗರ್
ହାଲୁକା ଆଘାତ |,ಲಘು ಗಾಯ
ହାଲୁକା ମାଇକ୍ରୋସ୍କୋପ୍ |,ಲಘು ಸೂಕ್ಷ್ಮದರ್ಶಕ
ବଜ୍ରପାତ,ಹುದುಗುವುದು
ଲିଗ୍ନିନ୍ |,ಲೋಕದ
ଲିଗଲେଟ୍,ಬಂಧಿಸು
ଲିଗୁଲ୍ସ,ತಗುವಿಕೆ
ଲିଲିଆସିଆ |,ಲಿಲಿಯಾಸೀ
ଲିଲିୟମ୍,ಲಿಲಿಯಂ
ଲିଲିୟମ୍ (ଲିଲ୍),ಲಿಲಮ್ (ಲಿಲಸ್)
ଲିଲି ପରିବାର,ಲಿಲಿ ಕುಟುಂಬ
ଅଙ୍ଗ,ಅಂಗ
ଅଙ୍ଗ,ಅಂಗ
ଅଙ୍ଗ,ಅಂಗ
ଅଙ୍ଗ ହାଡ |,ಅಂಗ ಮೂಳೆ
ଲିମ୍ବିକ୍ ଲୋବ |,ಅಂಗ ಹಬ್ಬ
ଲିମ୍ବିକ୍ ସିଷ୍ଟମ୍ |,ಅವಹ್ರಭುತ್ವ
ଅମ୍ଫିବିଆନ୍,ಅಂಗರಹಿತ ಉಭಯಚರ
ସୀମିତ iz ିଟିପିଟି |,ಅಂಗರಹಿತ ಹಲ್ಲಿ
ଲିମ୍ବସ୍ |,ಅಂಗುಳು
ଲିମ୍ନେଟିକ୍ ଜୋନ୍ |,ನಾರು ವಲಯ
ଲିମ୍ନେଟିକ୍ |,ನಿವ್ವಳಕ್ಕೆ ಸಂಬಂಧಿಸಿದ
ଲିମୁଲସ୍ |,ಲಿಮುಸಿ
ରେଖା,ರೇಖೆ
ରେଖା,ರೇಖೆ
ରେଖା,ವಂಶಾವಳಿ
ରେଖା କ୍ରମ |,ರೇಖೀಯ ಅನುಕ್ರಮ
ରେଖା,ರೇಖೆಯ
ବଂଶାନୁକ୍ତ ପ୍ଲାସମେଡ୍ |,ಲಿನರೈಸ್ಡ್ ಪ್ಲಾಸ್ಮಿಡ್
ଲିଙ୍କ୍ ପ୍ରଜାତିଗୁଡିକ,ಲಿಂಕ್ ಪ್ರಭೇದಗಳು
ଲିଙ୍କ୍,ಸಂಬಂಧ
ଲିପ୍ୟାଜ୍,ತುಪ್ಪಳ
ଲିପିଡ୍,ನಿಶರ
ଲିପିଡ ବିଲିୟର୍ |,ಲಿಪಿಡ್ ದ್ವಿಪದರ
ଲିପିଡ୍ ଲାଞ୍ଜ |,ಲಿಪಿಡ್ ಬಾಲ
ଲିପୋପୋଲସିଚରାଇଡ୍ |,ಲಿಪೋಪೊಲಿಸ್ಯಾಕರೈಡ್
ଲିପ୍ରୋଟେନାଇନସିସ୍ ମେମ୍ବ୍ରେନ୍ |,ಲಿಪೊಪ್ರೊಟಿನೇಶಿಯದ ಪೊರೆಯ
ତରଳ ବୁନ୍ଦା |,ದ್ರವ ಹನಿ
ମଦ ଫେଲିକେଲି |,ಮದ್ಯಸಾರ
ଲିଥୋଫାଇଟ୍ |,ಶಿಲಾರೆ
ଲିଥୋସେଫର୍ |,ಅಶ್ಮ ವರ್ಗ
ଲିଟର,ಕಸ
ଲିଟର ପତଳା |,ಕಸಕಲೆ
ଲିଟିଲ୍ ସେରେବ୍ରମ୍ |,ಸ್ವಲ್ಪ ಸೆರೆಬ್ರಮ್
ଲିଟରାଲ୍ ଜୋନ୍ |,ಸಣ್ಣ ವಲಯ
ଯକୃତ,ಯಕೃತ್ತು
ଯକୃତ ଫ୍ଲୁକ୍ |,ಪಿತ್ತಜನಕಾಂಗ
ଯକୃତ ଆକୃତିର |,ಯಕೃತ್ತಿನ ಆಕಾರದ
ଯକୃତ ୱର୍ଟ,ಯಕೃತ್ ವರ್ಟ್
ଜୀବନ୍ତ ଜୀବଜନ୍ତୁ |,ಜೀವಂತ ಜೀವಿ
ଜୀବନ୍ତ ଜନସଂଖ୍ୟା,ಜೀವಂತ ಜನಸಂಖ್ಯೆ
ଜୀବନ୍ତ ସମ୍ବଳ,ಜೀವಂತ ಸಂಪನ್ಮೂಲಗಳು
ବାସଗୃହ,ಜೀವಂತ ಪ್ರಪಂಚ
LNG - 20,Lng - 20
ଲାମ (ସିଲ୍ଟ),ಲೋಮ್ (ಹೂಳು)
ଲବଷ୍ଟର |,ನಳ್ಳಿ
Lobullaiia,ಹಳ್ಳ
ଲକୋମୋସନ |,ಸ್ಥಳಾವಕಾಶ
ପଙ୍ଗପାଳ |,ಮಿಡತೆ
Ladiicule,ಕಸಾಯಿಖಾನೆ
Logarithemic ପ୍ରକୃତି |,ಲಾಗರಿಥೆಮಿಕ್ ಸ್ವಭಾವ
ଲଜିଷ୍ଟିକ୍ ଅଭିବୃଦ୍ଧି |,ಲಾಜಿಸ್ಟಿಕ್ ಬೆಳವಣಿಗೆ
ଲକ୍,ಲೋಲಿಗೋ
ଲଗ ଦଳରେ ଉଦ୍ଭିଦ |,ಲಾಗ್ ಡೇ ಪ್ಲಾಂಟ್
ଦ୍ରାଘିମା ଅକ୍ଷ |,ಉದ್ದನೆಯ ಅಕ್ಷ
ଦ୍ରାଘିମା ବାଇନାରୀ ଫିସିଅନ୍ |,ರೇಖಾಂಶದ ಬೈನರಿ ವಿದಳನ
ଦ୍ରାଘିମା ଫିସର୍ |,ಉದ್ದನೆಯ ಬಿರುಕು
ଲୁପ୍ |,ಕುಣಿಕೆ
ଲୁପ୍ |,ಕುಣಿಕೆ
ଲୁପ୍ ଜାଲ |,ಲೂಪ್ ಬಲೆ
ଲଫିୟମ୍,ಉಪಕಾರ
ବିଶାରୁସେସିଦା |,ಲಾರಂತೇಸಿ
ଲୋରା ମଜ୍ଞାସ,ಲಾರಾಂಥಸ್
ତଳ ବାହୁ,ಕೆಳಗಿನ ತೋಳು
ତଳ ଜହ୍ନ,ಕೆಳಗಿನ ದವಡೆ
Luffa,ಕಸ
Lommar vertebrabrae,ಸೊಂಟದ ಕಶೇರು
କାଠ,ಚಂಡಮಾರುತ
ଲମ୍ବ୍ରିକ୍ସ୍ |,ಲುಂಬ್ರಿಕಸ್
ଲୁମେନ |,ಲುಮೆನ್
ଲମ୍ପର୍,ಕುಪ್ಪಳಕ
ଫୁସଫୁସ,ಶ್ವಾಸಕೋಶ
ଲୁପାଇନ୍ |,ಲೂಪಿನ್
ଲୁପିନସ୍ ଆର୍କଟିକସ୍ |,ಲುಪಿನಸ್ ಆರ್ಕ್ಟಿಕಸ್
ହରମୋନ୍ ହରମୋନ୍ (LH),ಲ್ಯುಟೈನೈಜಿಂಗ್ ಹಾರ್ಮೋನ್ (ಎಲ್ಹೆಚ್)
ଲିଓସେ |,ಹಣ್ಣಾದ
ଲାଇକୋପୋଡିୟମ୍ |,ಸಣ್ಣಕೂಟ
ଲାଇକୋସିଡା,ಸಣ್ಣ
ଲିମ୍ଫ ଜାହାଜ,ಲಂಪಿ
ଲିସିକା ଗ୍ରନ୍ଥି |,ದುಗ್ಧರಸ
ଲିସିମ୍ ନୋଡ୍ |,ದುಗ್ಧರಸ
ଲିମ୍ଫାଇଟିଟ୍ |,ದುಗ್ಧರಸ
ଲିମ୍ଫୋଡ୍ ଅଙ୍ଗ |,ದುಗ್ಧರಸ
ଲିମ୍ଫଏଡ୍ ଟିସୁ |,ದುಗ್ಧರಸ ಅಂಗಾಂಶ
ଲିମ୍ଫୋମା |,ದುಗ್ಧರಸ
ଲିଟିଲ୍ |,ಲೈರ್
ଲେସରଗିକ୍ ଏସିଡ୍ ଡାଏଥ୍ଲାମାଇଡ୍ (L.S.D.),ಲೈಸರ್ಜಿಕ್ ಆಸಿಡ್ ಡೈಥ್ಲಾಮೈಡ್ (ಎಲ್.ಎಸ್.ಡಿ.)
ଲିଆନାଇନ୍ |,ಲೈಸಿನ್
ଲାଇସୋମ୍,ಲೈಸೋಸೋಮ್
ଲିଆଜାଇମ୍,ಸಣ್ಣ
ମାକାକା,ಮದುಗಳಿ
ମାକ୍ରୋବ୍ରାକିୟମ୍ |,ಬೃಹತ್
ମାକ୍ରୋଇଭୋଲ୍ୟୁସନ୍ |,ಬೃಹತ್ ವಾತಾವರಣ
ମାକ୍ରୋଜେନେସିସ୍ |,ಬೃಹತ್ ಜನಕ
ମାକ୍ରୋମୋଲିକୁଲାର କୋଲଏଡ୍ |,ಮ್ಯಾಕ್ರೋಮೋಲಿಕ್ಯುಲರ್ ಕೊಲಾಯ್ಡ್
ମାକ୍ରୋମୋଲେକ୍ |,ಸ್ಥೂಲಕಾಯ
ମାକ୍ରୋନୁକଲିସ୍ |,ಸಣ್ಣ
ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |,ಸಣ್ಣ
ମାକ୍ରୋଫେଜ୍ (ବଡ ଭୋଜନକାରୀ),ಮ್ಯಾಕ್ರೋಫೇಜ್ (ದೊಡ್ಡ ಭಕ್ಷಕ)
ମାକ୍ରୋଫାଗୋସାଇଟେଟ୍ |,ಮಂಕಾದ
ମାକ୍ରୋଫାଗସ୍ |,ತೂರುವ
ମାକ୍ରୋଫାଗି,ಬೃಹತ್ಕಟನ
ମାକ୍ରୋଫାଇଟ୍ |,ಬೃಹತ್ಕಾಯಿ
ମାକ୍ରୋପସ୍ |,ಸಣ್ಣ
ମାକୁଲା,ಒಂದು ಬಗೆಯ ಮರಿಹುಳು
ମାକୁଲା ଲଟେଆ |,ಒಂದು ಬಗೆಯ ಮರಿಹುಳು
ମ୍ୟାଗ୍ନେସିୟମ୍,ಮೆಗ್ನಾಲ
ଚୁମ୍ବକୀୟ ରିସୋନାନ୍ସ ଇମେଜିଙ୍ଗ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಸೋನೆನ್ಸ್ ಇಮೇಜಿಂಗ್
ମ୍ୟାଜେଣ୍ଟିଫିକେସନ୍,ವರ್ಧನೆ
ବୃଦ୍ଧି ପ୍ରତିଛବି,ವಾಗ್ದಾನ ಮಾಡಿದ ಚಿತ್ರ
ଯବକାଚ,ಭೂತಗನ್ನಡಿ
ଯାଦୁକର ଶକ୍ତି |,ವರ್ಧಕ ಶಕ್ತಿ
ମାଗ୍ନୋଲିଆ |,ಮ್ಯಾಗ್ನೋಲಿಯ
ମାଗ୍ନୋଲିଆ ଶିକ୍ଷା,ಮ್ಯಾಗ್ನೋಲಿಯಾಸೆ
ହାସ୍ୟାହନ,ಮಾಗುರ
Iden ିଅର କେଶ ଫର୍ନ (ଆଡିଆଣ୍ଟମ୍),ಮೇಡನ್ ಹೇರ್ ಫರ್ನ್ (ಅಡಿಯಾಂಟಮ್)
ମେଜର ଗ୍ରୋଭ୍ |,ಪ್ರಮುಖ ತೋಪು
ପ୍ରମୁଖ HistorCompomebobateion କମ୍ପ୍ଲେକ୍ସ |,ಪ್ರಮುಖ ಹಿಸ್ಟೊಕಾಂಪ್ಯಾಬಿಲಿಟಿ ಸಂಕೀರ್ಣ
ପ୍ରମୁଖ ଓମଲିଅଟ୍ |,ಪ್ರಮುಖ ಆಸ್ಮೋಲೈಟ್
ପ୍ରମୁଖ ଶିଖର |,ಪ್ರಮುಖ ಶಿಖರ
ପୁରୁଷ,ಪುರುಷ
ପୁରୁଷ କୋଣ,ಪುರುಷ ಕೋನ್
ପୁରୁଷ ଗେମଟୋଫାଇଟ୍ |,ಪುರುಷ ಗ್ಯಾಮೆಟೊಫೈಟ್
ପୁରୁଷ ଯ ital ନାଙ୍ଗର ଆପେଚର |,ಪುರುಷ ಜನನಾಂಗದ ದ್ಯುತಿರಂಧ್ರ
ପୁରୁଷ ପ୍ରଣୀତ,ಪುರುಷ ಪ್ರೋನ್ಯೂಕ್ಲಿಯಸ್
ବିକୃତ ପତ୍ର |,ವಿರೂಪಗೊಂಡ ಎಲೆ
ମଲିକ ଏସିଡ୍ |,ಮೆರಿಕ್ ಆಮ್ಲ
କ୍ଷତିକାରକ କକ୍ଷ,ಮಾರಣಾಂತಿಕ ಕೋಶ
କ୍ଷତିକାରକ ଟ୍ୟୁମର |,ಮಾರಣಾಂತಿಕ ಗೆಡ್ಡೆ
ମଲାର୍ଡ,ಮಡುಗ
ମାଲଡାଳ,ಮಣ್ಣು
ମାଲପ୍ର୍ୟ୍ୟ ଶବଭ୍ୟୁଲ୍ |,ಮಾಲ್ಪಿನ ಕಾರ್ಪಸ್ಕಲ್
ମାଲଗିରି ଟୁବୁଲ୍ |,ಮಾಲ್ಪ್‌ಗಿಯನ್ ಕೊಳವೆಯ
ମାଲ୍ଟୋଜ୍,ಮಲ್ಟೋಸ್
ମାଲଭାଲ୍ସ,ಮಾಲ್ವಾಳಿ
ସ୍ତନ୍ୟପାୟୀ,ಸಸ್ತನಿ
ସ୍ତନ୍ୟପାୟୀ,ಸಸ್ತನಿ
ସ୍ତନ୍ୟପାୟୀ ଗର୍ଭସ୍ଥ,ಸಸ್ತನಿ ಭ್ರೂಣ
ସ୍ତନ୍ୟପତି ଗ୍ରନ୍ଥି,ಸಸ್ತನಿ ಗ್ರಂಥಿ
Mmmiform,ಸಸ್ತವ್ಯಮಂಥ
ମାଣ୍ଡିବଲ୍ |,ಆವರಣ
ମାଣ୍ଡିବୁଲାର ଗ୍ରନ୍ଥି |,ಮಾಂಡಬ್ಯುಲರ್ ಗ್ರಂಥಿ
ମାଙ୍ଗାନିଜ୍ |,ಗುದ್ದ
ମାଙ୍ଗିଫେରା ଇଣ୍ଡିକା |,ಮಾಂಗಿಫೆರಾ ಸೂಚಕ
ମାଙ୍ଗ୍ରୋଭ୍ |,ಮಡಿ
ମନୁଷ୍ୟକୃତ କୃଷି ଇକୋସିଷ୍ଟମ୍ |,ಮಾನವ ನಿರ್ಮಿತ ಕೃಷಿ ಪರಿಸರ ವ್ಯವಸ್ಥೆ
ମନୁଷ୍ୟ ନିର୍ମିତ ଶସ୍ୟ |,ಮಾನವ ನಿರ್ಮಿತ ಏಕದಳ
ମାନାନ,ಮಡಾನ್
ମେଣ୍ଟଲେ |,ನಿರುತ್ಸಾಹ
ମାନସ,ಮಬ್ಬು
ମାପଲ୍,ಮೇಪಲ್
ମାରଚନ୍ତା |,ಮಂಚಲ
ମାର୍ଜିନାଲ୍,ಅಂಚಿನ
ଗଞ୍ଜେଇ,ಗಾಂಜಾ
ସାମୁଦ୍ରିକ ଜୀବବିଜ୍ଞାନ |,ಸಮುದ್ರ ಜೀವಶಾಸ್ತ್ರ
ସାମୁଦ୍ରିକ ପକ୍ଷୀ,ಸಾಗರ ಪಕ್ಷಿ
ସାମୁଦ୍ରିକ ସମ୍ପ୍ରଦାୟ,ಸಾಗರ ಸಮುದಾಯ
ସାମୁଦ୍ରିକ ଓଭରଟେବ୍ରେଟ୍ |,ಸಮುದ್ರ ಅಕಶೇರುಕಗಳು
ମାରିନୋ ରାମ |,ಮರಕುಟಿಗ
ମାର୍କର,ಗುರುತು
ବଜାର ବର୍ଜ୍ୟବସ୍ତୁ |,ಮಾರುಕಟ್ಟೆ ತ್ಯಾಜ್ಯ
ମଜ୍ଜା ଗୁହାଳ,ಮಜ್ಜೆಯ ಕುಹರ
ମାର୍ଶ,ಜವಳು
ମାର୍ଶ-ମଠ ମାଦୋ ପର୍ଯ୍ୟାୟ |,ಜವುಗ
ଉଦ୍ଭିଦ ବିନା ମାର୍ଶ |,ಸಸ್ಯವರ್ಗವಿಲ್ಲದೆ ಜವುಗು
ମାର୍ସପିଆଲ୍ ମୋଲ୍ |,ಮಾರ್ಸ್ಪಿಯಲ್ ಮೋಲ್
ମାର୍ସପିଆଲ୍ ବିକିରଣ |,ಮಾರ್ಸ್ಪಿಯಲ್ ವಿಕಿರಣ
ମାର୍ସପିଆଲ୍ ମୂଷା |,ಮಾರ್ಸ್ಪಿಯಲ್ ಇಲಿ
ମାର୍ସପିୟମ୍,ಮಾರ್ಸನ
ଜନ ବିଲୁପ୍ତ ହୋଇଗଲା |,ರಾಶಿ ಅಳಿವಿನಂಚಿನಲ್ಲಿ
ଜନ ପ୍ରବାହ,ಸಾಮೂಹಿಕ ಹರಿ
ବହୁ ପ୍ରବାହ ଅନୁମାନ |,ಸಾಮೂಹಿಕ ಹರಿವಿನ ಕಲ್ಪನೆ
ମାଷ୍ଟ କକ୍ଷ |,ಸಣ್ಣ ಕೋಶ
ମାଷ୍ଟର ବଗାର୍ ପ୍ଲେଟ୍ |,ಮಾಸ್ಟರ್ ಅಗರ್ ಪ್ಲೇಟ್
ମୂଷା ପ୍ଲେଟ,ಮಾಸ್ಟರ್ ಪ್ಲೇಟ್
ମାନଦିନର ମୃତ୍ୟୁ ହାର,ತಾಯಿಯ ಮರಣ ಪ್ರಮಾಣ
ମିଳନ,ಸಂಯಮ
ମାଟ୍ରିକ୍ସ,ಕುಶಲತೆ
ପରିପକ୍ୱ ନଗଦୁରା |,ಪ್ರಬುದ್ಧ ಗಂಟು
ମାଉଭ୍ ରଙ୍ଗ |,ಮಾವ ಬಣ್ಣ
ମ୍ୟାକ୍ସିଲା |,ಮಧುರ
ମ୍ୟାକ୍ସିଲାରୀ ପାଲ୍ |,ಮಧುರ
ସର୍ବାଧିକ ବହନ ସାମର୍ଥ୍ୟ |,ಗರಿಷ್ಠ ಸಾಗಿಸುವ ಸಾಮರ್ಥ್ಯ
ମେଣ୍ଡ୍ରିନା,ಒಂದು ಬಗೆಯ ಸಣ್ಣ ಗಟ್ಟಿ
ଡାକ୍ତରୀ ବିଜ୍ଞାନ,ವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ
ଗର୍ଭଧାରଣର ଡାକ୍ତରୀ ସମାପ୍ତି (MTP),ಗರ್ಭಧಾರಣೆಯ ವೈದ್ಯಕೀಯ ಮುಕ್ತಾಯ (ಎಂಟಿಪಿ)
ମେଡିକାଲ୍ ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |,ವೈದ್ಯಕೀಯ ಪ್ರತಿಲೇಖನ
ମେଡିକାଲ୍ ବିତରଣକୁ ଅନୁକୂଳ କରିଥିଲେ |,ವೈದ್ಯಕೀಯವಾಗಿ ಸಹಾಯ ಮಾಡಿದ ವಿತರಣೆ
Medicine ଷଧ,ಔಷಧಿ
Medicine ଷଧ,ಔಷಧಿ
Medicine ଷଧ,ಔಷಧಿ
ମେଡୁଲଲା |,ಮೆಡುಲ್ಲಿ
ମେଡୁଲା ବୋନଲଗାଟା |,ಮೆಡುಲ್ಲಾ ಆಬ್ಲಾಂಗೆಟಾ
ମେଡୁଲାରୀ ପିରାମିଡ୍ |,ಪದಚೋಸಿ
ମେଡୁଲେଟେଡ୍ |,ಚಂಡಮಾರುತ ಮಾಡಿದ
ମେଡୁସା |,ಮಣ್ಣು
ମେଗା କୁକାରୋସାଇଟ୍ |,ಮೆಗಾ ಕ್ಯಾರಸೈಟ್
Meegaplasmid,ಮಹತ್ವಾಕಾಂಕ್ಷೆ
Measpaporangium,ಮಹಾನಗರ
Mefasgorooporell,ಮೆಗಾಸ್ಪೊರೊಫಿಲ್
ମେଇବୋମିଆନ୍ ଗ୍ରନ୍ଥି |,ಮೈಬೈಮಿಯನ್ ಗ್ರಂಥಿ
ମେଓସେଟର |,ಮಧುರ
ମିଆଏସୋଇସ୍,ಮೈಯಾಸೆ
ମିଟେଜେସିସ୍ |,ಸಮರತೆ
ମେଲାନିକ୍ ପୋକ,ಮೆಲನಿಕ್ ಚಿಟ್ಟೆ
ମେଲାନୋସିଟ୍ |,ಮೆಲನೊಯಿಟಿ
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSH) କୁ ଉତ୍ସାହିତ କରେ |,ಮೆಲನೊಸೈಟ್ ಉತ್ತೇಜಕ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಹೆಚ್)
ମେଲାନୋସିଟ୍ ହର୍ମୋନ୍ (MSRH) କୁ ଉତ୍ସାହିତ କରିବା |,ಮೆಲನೊಸೈಟ್ ಬಿಡುಗಡೆ ಮಾಡುವ ಹಾರ್ಮೋನ್ (ಎಂಎಸ್ಆರ್ಹೆಚ್)
ମେଲାନୋମା |,ಮೆಲನೋಮ
