Assamese,Malayalam
লগাৰিদমিক ফলন,ലോഗരിഥമിക് ഫംഗ്ഷൻ
লগাৰিদমিক গড় (=জ্যামিতিক গড়),ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി)
লগাৰিদমিক স্বাভাৱিক বিতৰণ,ലോഗരിഥമിക് സാധാരണ വിതരണം
লগাৰিদমিক সম্পৰ্ক,ലോഗരിഥമിക് ബന്ധം
লগাৰিদমিক স্কেল,ലോഗരിഥമിക് സ്കെയിൽ
লগাৰিদমিক শৃংখলা,ലോഗരിഥമിക് സീരീസ്
লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল),ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം)
লগাৰিদমিক টেবুল (=লগ টেবুল),ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ)
লগাৰিদম (log),ലോഗരിതം (ലോഗ്)
তর্ক শাস্ত্র,യുക്തി
যুক্তিগতভাৱে সমতুল্য,യുക്തിപരമായി തുല്യം
লজিষ্টিক বক্ৰ,ലോജിസ്റ്റിക് കർവ്
lognormal বিতৰণ,ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ
দ্ৰাঘিমাংশ,രേഖാംശം
খান্দৰি,ലൂപ്പ്
লটাৰী,ലോട്ടറി
তলৰ বাৰ,താഴ്ന്ന ബാർ
নিম্ন সীমা,താഴ്ന്ന പരിധി
নিম্ন Riemann অখণ্ড,ലോവർ റീമാൻ ഇന്റഗ്രൽ
কম যোগফল,കുറഞ്ഞ തുക
তলৰ ত্ৰিকোণীয় মেট্ৰিক্স,താഴ്ന്ന ത്രികോണ മാട്രിക്സ്
মেকল’ৰিনৰ সম্প্ৰসাৰণ,മക്ലൗറിൻ വിപുലീകരണം
যাদু সংখ্যা,മാന്ത്രിക സംഖ്യ
যাদু বৰ্গক্ষেত্ৰ,മാന്ത്രിക ചതുരം
মাত্ৰা সীমা (=সীমিত পৰিমাণ),മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു)
মেইল কৰা প্ৰশ্নাৱলী,മെയിൽ അയച്ച ചോദ്യാവലി
মেইল জৰীপ,മെയിൽ സർവേ
majorant (উপৰ সীমা),മേജറന്റ് (മുകളിലെ പരിധി)
মুখ্য চাপ,പ്രധാന ആർക്ക്
majorised ছেট,മേജറൈസ്ഡ് സെറ്റ്
বহুতো মূল্যৱান কাৰ্য্য,നിരവധി മൂല്യവത്തായ പ്രവർത്തനം
মানচিত্ৰ,ഭൂപടം
চেটটোত মেপ কৰক,സെറ്റിലേക്ക് മാപ്പ്
এটা গোটৰ মেপিং,ഒരു സെറ്റിന്റെ മാപ്പിംഗ്
প্ৰান্তীয় সম্ভাৱনা,നാമമാത്ര സംഭാവ്യത
গাণিতিক বিশ্লেষণ,ഗണിത വിശകലനം
গাণিতিক যুক্তি,ഗണിത വാദം
গাণিতিক কেন্দ্ৰ,ഗണിതശാസ്ത്ര കേന്ദ്രം
গাণিতিক জটিলতা,ഗണിതശാസ്ത്ര സങ്കീർണ്ണത
গাণিতিক অৰ্থনীতি,ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം
গাণিতিক প্ৰত্যাশা,ഗണിതശാസ്ത്ര പ്രതീക്ഷ
গাণিতিক ৰূপ,ഗണിത രൂപം
গাণিতিক প্ৰণয়ন,ഗണിതശാസ്ത്ര രൂപീകരണം
গাণিতিক পৰিচয়,ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി
গাণিতিক যুক্তি,ഗണിതശാസ്ത്ര യുക്തി
গাণিতিক আৰ্হি,ഗണിത മാതൃക
গাণিতিক ধাৰণা,ഗണിതശാസ്ത്ര ആശയം
মেট্ৰিক্স ডাইগনালাইজেচন,മാട്രിക്സ് ഡിഗണലൈസേഷൻ
মেট্ৰিক্স বিপৰীত,മാട്രിക്സ് വിപരീതം
মেট্ৰিক্স ওলোটা,മാട്രിക്സ് വിപരീതം
মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি,മാട്രിക്സ് ആവർത്തന രീതി
মেট্ৰিক্স পদ্ধতি,മാട്രിക്സ് രീതി
মেট্ৰিক্স গুণন,മാട്രിക്സ് ഗുണനം
ধ্ৰুৱকসমূহৰ মেট্ৰিক্স,സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്
ফলপ্ৰসূতাৰ মেট্ৰিক্স,ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്
মেট্ৰিক্স অপাৰেটৰ,മാട്രിക്സ് ഓപ്പറേറ്റർ
মেট্ৰিক্স বহুপদ,മാട്രിക്സ് ബഹുപദം
মেট্ৰিক্স প্ৰিন্টিং,മാട്രിക്സ് പ്രിന്റിംഗ്
মেট্ৰিক্স উৎপাদন,മാട്രിക്സ് ഉൽപ്പന്നം
সৰ্বাধিক কৰা হৈছে,പരമാവധി
নিচেই সৰহ ভাগ,പരമാവധി
সৰ্বোচ্চ নিৰপেক্ষ মান,പരമാവധി കേവല മൂല്യം
সৰ্বোচ্চ F-অনুপাত,പരമാവധി എഫ്-അനുപാതം
সৰ্বোচ্চ সম্ভাৱনা,പരമാവധി സാധ്യത
maxmin,പരമാവധി
maxmin মাপকাঠী,പരമാവധി മാനദണ്ഡം
এটা ফাংচনৰ সৰ্বোচ্চ,ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി
মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা,മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ
গড় বিচ্যুতি,അർത്ഥം വ്യതിയാനം
গড় বৰ্গ বিচ্যুতি,അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം
গড় বৰ্গ ভুল,സമചതുര പിശക് അർത്ഥമാക്കുന്നു
গড় মূল্য,ശരാശരി മൂല്യം
গড় মূল্য উপপাদ্য,ശരാശരി മൂല്യ സിദ്ധാന്തം
কুৰ্ট&#39;ছিছৰ পৰিমাপ,കുർട്ടോസിസിന്റെ അളവ്
মধ্যমীয়া,ഇടത്തരം
মধ্যম কেন্দ্ৰ,മീഡിയൻ സെന്റർ
mesokurtic বক্ৰ,mesokurtic വക്രം
mesokurtosis,mesokurtosis
বাৰ্তা,സന്ദേശം
প্রণালী,രീതി
নিষ্কাশনৰ পদ্ধতি,ഉന്മൂലനം രീതി
ওলোটা পদ্ধতি,വിപരീത രീതി
পুনৰাবৃত্তিৰ পদ্ধতি,ആവർത്തന രീതി
নূন্যতম বৰ্গৰ পদ্ধতি,ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി
ক্ষণৰ পদ্ধতি,നിമിഷങ്ങളുടെ രീതി
একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি,സമാന ത്രികോണങ്ങളുടെ രീതി
ঠেকতম অৱতৰণৰ পদ্ধতি,കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി
যোগফলৰ পদ্ধতি,സംഗ്രഹത്തിന്റെ രീതി
অনিৰ্দিষ্ট সহগ পদ্ধতি,നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി
মেট্ৰিক স্থান,മെട്രിക് സ്പേസ്
মেট্ৰিক ব্যৱস্থা,മെട്രിക് സിസ്റ്റം
মেট্ৰিক একক,മെട്രിക് യൂണിറ്റ്
মাইক্ৰ’ তত্ত্ব,സൂക്ഷ്മ സിദ്ധാന്തം
মাজ,മധ്യഭാഗം
মধ্যকালীন কাৰ্যকাল,മധ്യകാലഘട്ടം
মিড পইণ্ট,മധ്യ പോയിന്റ്
মিড পইণ্ট সূত্ৰ,മിഡ് പോയിന്റ് ഫോർമുല
নূন্যতম বহুপদ,കുറഞ്ഞ ബഹുപദം
minimax নীতি,മിനിമാക്സ് തത്വം
নূন্যতম,ഏറ്റവും കുറഞ്ഞത്
নূন্যতম বিন্দু (বক্ৰৰ),മിനിമം പോയിന്റ് (വക്രത്തിന്റെ)
নূন্যতম বহুপদ,ഏറ്റവും കുറഞ്ഞ ബഹുപദം
এটা ফাংচনৰ min,ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്
ক্ষুদ্ৰ চাপ,മൈനർ ആർക്ക്
ক্ষুদ্ৰ অক্ষ,ചെറിയ അക്ഷം
ক্ষুদ্ৰকৃত উপগোট,മൈനറൈസ്ഡ് ഉപവിഭാഗം
বিয়োগ,മൈനസ്
বিয়োগ চিহ্ন,മൈനസ് ചിഹ്നം
মিশ্ৰিত ভগ্নাংশ,മിക്സഡ് ഫ്രാക്ഷൻ
মিশ্ৰিত কৌশল,സമ്മിശ്ര തന്ത്രം
ধৰণ,മോഡ്
মডুলাছ,മോഡുലസ്
এটা জটিল সংখ্যাৰ মডুলাছ,ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്
মুহূৰ্ত,നിമിഷം
মুহূৰ্ত সৃষ্টিকাৰী ফলন,നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം
এটা বলৰ মুহূৰ্ত,ഒരു ശക്തിയുടെ നിമിഷം
কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত,ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം
জড়তাৰ মুহূৰ্ত,ജഡത്വത്തിന്റെ നിമിഷം
গতিবেগৰ মুহূৰ্ত,വേഗതയുടെ നിമിഷം
গতিবেগ,ആക്കം
monomial,ഏകപക്ഷീയമായ
একৰূপী,ഏകരൂപം
একৰূপতা,മോണോമോർഫിസം
monotone,ഏകതാനം
একস্বৰ বৃদ্ধি কৰা ক্ৰম,ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം
monotonically,ഏകതാനമായി
একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট,ഏകതാനമായി വർദ്ധിക്കുന്ന വല
একস্বৰত বৃদ্ধি কৰা ক্ৰম,ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം
একঘেয়ামী কাৰ্য্য,ഏകതാനമായ പ്രവർത്തനം
মন্টে কাৰ্লো গণনা,മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ
মণ্টে কাৰ্লো পদ্ধতি,മോണ്ടെ കാർലോ രീതി
morra (খেল),മോറ (കളി)
মৃত্যুৰ পৰিসংখ্যা,മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ
আটাইতকৈ সম্ভাৱ্য,ഏറ്റവും സാധ്യതയുള്ളത്
গতি,ചലനം
চলন্ত গড়,മാറുന്ന ശരാശരി
এম-স্পেচ,എം-സ്പെയ്സ്
অখণ্ডৰ বাবে M-পৰীক্ষা,ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്
বহু সিদ্ধান্তৰ সমস্যা,ബഹുവിധ തീരുമാന പ്രശ്നം
বহুমাত্ৰিক স্বাভাৱিক বিতৰণ,ബഹുമുഖ സാധാരണ വിതരണം
বহুমাত্ৰিক যাদৃচ্ছিক চলক,മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ
বহু-সূচকাংক পৰিবহণ সমস্যা,മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം
বহুপদ,ബഹുപദം
বহুপদ বিতৰণ,ബഹുപദ വിതരണം
একাধিক,ഒന്നിലധികം
বহু পছন্দৰ সমস্যা,മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം
একাধিক সংযুক্ত ডমেইন,ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ
একাধিক সম্পৰ্ক,ഒന്നിലധികം പരസ്പരബന്ധം
একাধিক কম্পাঙ্ক টেবুল,ഒന്നിലധികം ആവൃത്തി പട്ടിക
একাধিক অখণ্ড,ഒന്നിലധികം ഇന്റഗ്രൽ
একাধিক সংহতি,ഒന്നിലധികം സംയോജനം
বহুবিধ ৰিগ্ৰেছন,ഒന്നിലധികം റിഗ്രഷൻ
বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ,ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം
বহুবিধ ৰিগ্ৰেছন সহগ,മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
বহুবিধ ৰিগ্ৰেছন সমীকৰণ,ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം
একাধিক মূল,ഒന്നിലധികം റൂട്ട്
গুণন,ഗുണനം
স্তম্ভৰ দ্বাৰা গুণন (নিৰ্ধাৰণকাৰীৰ),നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
শাৰীৰে গুণন (নিৰ্ণায়কৰ),വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ)
গুণন গুণক,ഗുണന ഘടകം
গুণনীয়ক ফলন,ഗുണിത പ്രവർത്തനം
বহুগুণী গোট,ഗുണനഗ്രൂപ്പ്
বহুগুণী বিপৰীতমুখী,ഗുണിത വിപരീതം
বহুগুণতা,ബഹുസ്വരത
মূলৰ বহুগুণতা,വേരുകളുടെ ബഹുസ്വരത
শূন্যৰ বহুগুণতা,പൂജ്യത്തിന്റെ ഗുണിതം
বহুগুণক,ഗുണനം
গুণ কৰা,ഗുണിക്കുക
বহুচলকীয় বিতৰণ,ബഹുവിധ വിതരണം
বহুচলকীয় স্বাভাৱিক বিতৰণ,ബഹുവിധ സാധാരണ വിതരണം
বহুবিকল্পিত জনসংখ্যা,ബഹുവിധ ജനസംഖ്യ
উমৈহতীয়া,പരസ്പരമുള്ള
নবলা,നബ്ല
নেপিয়াৰিয়ান,നേപ്പിയേറിയൻ
নেপিয়াৰিয়ান লগাৰিদম,നേപ്പീരിയൻ ലോഗരിതം
প্ৰাকৃতিক লগাৰিদম,സ്വാഭാവിക ലോഗരിതം
প্ৰাকৃতিক সংখ্যা,സ്വാഭാവിക സംഖ്യ
নটিকেল মাইল,നോട്ടിക്കൽ മൈൽ
n-মাত্ৰিক,എൻ-ഡൈമൻഷണൽ
n-মাত্ৰিক ভেক্টৰ স্থান,n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്
প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত,ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ
প্ৰয়োজনীয় চৰ্ত,ആവശ്യമായ അവസ്ഥ
অস্বীকাৰ কৰা,നിഷേധം
ঋণাত্মক,നെഗറ്റീവ്
ঋণাত্মক বক্ৰতা,നെഗറ്റീവ് വക്രത
ঋণাত্মক নিৰ্দিষ্ট ৰূপ,നെഗറ്റീവ് നിശ്ചിത രൂപം
ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স,നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്
ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ,നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം
ওৰচ চুবুৰি,അയൽപ്പക്കം
নেষ্টেড নমুনা সংগ্ৰহ কৰা,നെസ്റ്റഡ് സാമ്പിൾ
নেট প্ৰজনন হাৰ,മൊത്തം പുനരുൽപാദന നിരക്ക്
নিউটনৰ বলবিজ্ঞান,ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്
নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ,ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല
নিউটনৰ গতিৰ নিয়ম,ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ
নেইমেন আবণ্টন,നെയ്മാൻ അലോക്കേഷൻ
নেইমেন পিয়ৰচন তত্ত্ব,നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം
nilpotent মৌল,നിഷ്ക്രിയ മൂലകം
nilpotent মেট্ৰিক্স,nilpotent മാട്രിക്സ്
ন&#39;ড,നോഡ്
অ-এবেলিয়ান গোট,നോൺ-അബെലിയൻ ഗ്രൂപ്പ്
অনিৰপেক্ষ অভিসৰণ,കേവലമല്ലാത്ത സംയോജനം
অবীজগণিতীয়,ബീജഗണിതമല്ലാത്തത്
অ-অৱক্ষয়ী,ജീർണ്ണതയില്ലാത്ത
অ-অৱক্ষয়ী মৌলিক সম্ভাৱ্য সমাধান,ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം
অঘন,ഇടതൂർന്നതല്ല
অঘন গোট,സാന്ദ്രമല്ലാത്ത സെറ്റ്
বিন্দুৰ অসংখ্য অসীমতা,പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത
অসংখ্যাযোগ্য গোট,എണ്ണമറ്റ സെറ്റ്
অবিভাজনযোগ্য,വ്യത്യസ്തമല്ലാത്ത
খালী নহয় উপগোট,ശൂന്യമല്ലാത്ത ഉപവിഭാഗം
অ-ইউক্লিডীয় জ্যামিতি,നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി
অসমজাতীয়,ഏകതാനമല്ലാത്ത
অ-ছেদক,വിഭജിക്കുന്നതല്ല
অৰৈখিক বীজগণিতীয় সমীকৰণ,നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം
অৰৈখিক অৱভেদ্য সমীকৰণ,നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം
অৰৈখিক সমীকৰণ,നോൺ-ലീനിയർ സമവാക്യം
অৰৈখিক প্ৰগ্ৰেমিং,നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്
অৰৈখিক ৰিগ্ৰেছন,നോൺ-ലീനിയർ റിഗ്രഷൻ
অৰৈখিক সম্পৰ্ক,നോൺ-ലീനിയർ ബന്ധം
অঋণাত্মক পূৰ্ণসংখ্যা,നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ
অঋণাত্মক চলক,നോൺ-നെഗറ്റീവ് വേരിയബിൾ
নন-পেৰামেট্ৰিক পৰীক্ষা,നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്
অ-সম্ভাৱ্যতাবাদী পদ্ধতি,സാധ്യതയില്ലാത്ത സമീപനം
অ-একক মেট্ৰিক্স,ഏകമല്ലാത്ത മാട്രിക്സ്
অ-প্ৰতিসম মেট্ৰিক্স,നോൺ-സിമെട്രിക് മാട്രിക്സ്
অতুচ্ছ,നിസ്സാരമല്ലാത്തത്
অবিলোপহীন নিৰ্ণায়ক,നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്
অশূন্য,അസാധുവാണ്
অ-শূন্য উপগোট,അസാധുവായ ഉപവിഭാഗം
অ-শূন্য নিৰ্ণায়ক,നോൺ-സീറോ ഡിറ്റർമിനന്റ്
NOR গেট,NOR ഗേറ്റ്
স্বাভাৱিক,സാധാരണ
স্বাভাৱিক ত্বৰণ,സാധാരണ ത്വരണം
স্বাভাৱিক কোণ,സാധാരണ കോൺ
স্বাভাৱিক বক্ৰ,സാധാരണ വക്രം
স্বাভাৱিক ঘনত্বৰ কাৰ্য্য,സാധാരണ സാന്ദ്രത പ്രവർത്തനം
স্বাভাৱিক বিতৰণ,സാധാരണ വിതരണം
স্বাভাৱিক বিতৰণ ফলন,സാധാരണ വിതരണ പ്രവർത്തനം
মেট্ৰিক্সৰ বাবে স্বাভাৱিক ৰূপ,മാട്രിക്സിന്റെ സാധാരണ രൂപം
স্বাভাৱিক কম্পাঙ্ক,സാധാരണ ആവൃത്തി
স্বাভাৱিক বক্ৰ,നോർമലൈസ്ഡ് കർവ്
স্বাভাৱিককৃত ভাসমান বিন্দু সংখ্যা,നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ
নৰ্মেলাইজাৰ,നോർമലൈസർ
স্বাভাৱিক মেট্ৰিক্স,സാധാരണ മാട്രിക്സ്
সাধাৰণ সম্ভাৱনা বক্ৰ,സാധാരണ പ്രോബബിലിറ്റി കർവ്
স্বাভাৱিক সম্ভাৱনা বিতৰণ,സാധാരണ സംഭാവ്യത വിതരണം
সাধাৰণ উপগোট (=বিশিষ্ট উপগোট),സാധാരണ ഉപഗ്രൂപ്പ് (=വിശിഷ്‌ടമായ ഉപഗ്രൂപ്പ്)
ৰৈখিক স্থান,സാധാരണ രേഖീയ ഇടം
এটা ভেক্টৰৰ নিয়ম,ഒരു വെക്റ്ററിന്റെ മാനദണ്ഡം
গেট নহয়,ഗേറ്റ് അല്ല
ক&#39;তো ঘন গোট নাই,എവിടെയും ഇടതൂർന്ന സെറ്റ്
শূন্য অনুমান,ശൂന്യമായ സിദ്ധാന്തം
শূন্য মেট্ৰিক্স,നൾ മാട്രിക്സ്
শূন্য ছেট,നൾ സെറ്റ്
শূন্য ভেক্টৰ,നൾ വെക്റ്റർ
সংখ্যা,നമ്പർ
সংখ্যা অক্ষ,നമ്പർ അക്ഷം
সংখ্যা ব্যৱস্থা,നമ്പർ സിസ്റ്റം
সংখ্যাৰ,സംഖ്യ
সংখ্যাকৰণ,സംഖ്യാക്രമം
লৱ,ന്യൂമറേറ്റർ
সংখ্যাগত সহগ,സംഖ്യാ ഗുണകം
সংখ্যাগত গণনা,സംഖ്യാ കണക്കുകൂട്ടൽ
সংখ্যাগত পাৰ্থক্য,സംഖ്യാപരമായ വ്യത്യാസം
সংখ্যাগত পদ্ধতি,സംഖ്യാ രീതി
n-ভেক্টৰ,n-വെക്റ്റർ
n-ভেক্টৰ স্থান,n-വെക്റ്റർ സ്പേസ്
বস্তু,വസ്തു
বস্তুনিষ্ঠ কাৰ্য্য,വസ്തുനിഷ്ഠമായ പ്രവർത്തനം
তিৰ্যক,ചരിഞ്ഞ
তিৰ্যক asymptote,ചരിഞ്ഞ ലക്ഷണം
তিৰ্যক অক্ষ,ചരിഞ്ഞ അക്ഷം
তিৰ্যক অংশ,ചരിഞ്ഞ ഭാഗം
পৰ্যবেক্ষণ,നിരീക്ഷണം
পৰ্যবেক্ষণ কৰা কম্পাঙ্ক,നിരീക്ഷിച്ച ആവൃത്തി
obtuse কোণ,മങ്ങിയ കോൺ
অষ্টভুজ,അഷ്ടഭുജം
অষ্টভুজ,അഷ്ടതലം
অক্টল ব্যৱস্থা,ഒക്ടൽ സിസ്റ്റം
অক্টেন্ট,ഒക്ടന്റ്
অস্বাভাৱিক,വിചിത്രമായ
অদ্ভুত বক্ৰ,വിചിത്രമായ വക്രം
অদ্ভুত সংখ্যা,ഒറ്റ സംഖ്യ
অদ্ভুত ক্ৰমবিন্যাস,വിചിത്രമായ ക്രമമാറ്റം
অদ্ভুত বহুপদ,വിചിത്രമായ ബഹുപദം
ogive,നൽകൂ
এটাৰ পৰা এটালৈ চিঠিপত্ৰ,ഒരു കത്തിടപാടുകൾ
এটাৰ পৰা এটালৈ কাৰ্য্য,ഒന്ന് മുതൽ ഒന്ന് വരെ പ്രവർത്തനം
এটাৰ পৰা এটালৈ মানচিত্ৰ,ഒന്നിൽ നിന്ന് ഒരു മാപ്പ്
একমুখী শ্ৰেণীবিভাজন,വൺ-വേ വർഗ്ഗീകരണം
মানচিত্ৰত,ഭൂപടത്തിലേക്ക്
খোলা,തുറക്കുക
মুকলি বল,തുറന്ന പന്ത്
মুকলি ব্যৱধান,തുറന്ന ഇടവേള
মুকলি ৰশ্মি,തുറന്ന കിരണം
খোলা ছেট,തുറന്ന സെറ്റ്
সঞ্চালন,ഓപ്പറേഷൻ
কাৰ্য্যকৰী গৱেষণা,പ്രവർത്തന ഗവേഷണം
অপাৰেচন ৰিচাৰ্চ,പ്രവർത്തന ഗവേഷണം
অপাৰেটৰ,ഓപ്പറേറ്റർ
বিপৰীত কোণ,എതിർകോണ്
বিপৰীত পৰিঘটনা,വിപരീത സംഭവം
অনুকূল মৌলিক সম্ভৱপৰ সমাধান,ഒപ്റ്റിമൽ അടിസ്ഥാന പ്രായോഗിക പരിഹാരം
অনুকূল অৱস্থা,ഒപ്റ്റിമൽ അവസ്ഥ
অনুকূল লটৰ আকাৰ,ഒപ്റ്റിമൽ ലോട്ട് സൈസ്
অনুকূল মূল্য,ഒപ്റ്റിമൽ മൂല്യം
অনুকূল,ഒപ്റ്റിമൽ
কক্ষপথ,ഭ്രമണപഥം
ক্ৰম,ഓർഡർ
অৰ্ডাৰ দিয়া জোৰা,ഓർഡർ ചെയ്ത ജോഡി
অৰ্ডাৰ কৰা ছেট,ഓർഡർ സെറ്റ്
অৰ্ডাৰ দিয়া,ഓർഡർ ചെയ്യുന്നു
এটা নিৰ্ণায়কৰ ক্ৰম,ഒരു ഡിറ്റർമിനന്റിന്റെ ക്രമം
এটা গোটৰ ক্ৰম,ഒരു ഗ്രൂപ്പിന്റെ ക്രമം
এটা মেট্ৰিক্সৰ ক্ৰম,ഒരു മെട്രിക്സിന്റെ ക്രമം
এটা গোটৰ এটা মৌলৰ ক্ৰম,ഒരു ഗ്രൂപ്പിലെ ഒരു മൂലകത്തിന്റെ ക്രമം
অৱভেদ্য সমীকৰণৰ ক্ৰম,ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം
কাৰ্য্যৰ ক্ৰম,പ്രവർത്തന ക്രമം
শূন্যৰ ক্ৰম,പൂജ്യത്തിന്റെ ക്രമം
ক্ৰমিক সংখ্যা,ഓർഡിനൽ നമ്പർ
সাধাৰণ অৱভেদ্য সমীকৰণ,സാധാരണ ഡിഫറൻഷ്യൽ സമവാക്യം
ordinate,ഓർഡിനേറ്റ് ചെയ്യുക
oreintability,ഒറിന്റബിലിറ്റി
অভিবিন্যাস,ഓറിയന്റേഷൻ
পৃষ্ঠৰ অৱস্থান,ഉപരിതലത്തിന്റെ ഓറിയന്റേഷൻ
মূলত,ഉത്ഭവം
স্থানাংকৰ উৎপত্তি,കോർഡിനേറ്റുകളുടെ ഉത്ഭവം
অৰ্থকেন্দ্ৰ,ഓർത്തോസെന്റർ
অৰ্থগনেল,ഓർത്തോഗണൽ
অৰ্থগনেল অক্ষ,ഓർത്തോഗണൽ അക്ഷങ്ങൾ
অৰ্থোগনেল পৰিয়াল,ഓർത്തോഗണൽ കുടുംബം
অৰ্থগ&#39;নেল গোট,ഓർത്തോഗണൽ ഗ്രൂപ്പ്
অৰ্থগনেলিটি অৱস্থা,orthogonality അവസ്ഥ
অৰ্থগনালাইজেচন,ഓർത്തോഗണലൈസേഷൻ
অৰ্থগনেল মেট্ৰিক্স,ഓർത്തോഗണൽ മാട്രിക്സ്
অৰ্থনৰ্মেল,ഓർത്തോനോർമൽ
অৰ্থনৰ্মেল ভিত্তি,ഓർത്തോനോർമൽ അടിസ്ഥാനം
দোলন,ആന്ദോളനം
এটা ফলনৰ দোলন,ഒരു പ്രവർത്തനത്തിന്റെ ആന്ദോളനം
দোলনীয় কাৰ্য্য,ആന്ദോളന പ്രവർത്തനം
অস্কুলেটিং,ഒസ്കുലേറ്റിംഗ്
বাহিৰৰ উৎপাদন,ബാഹ്യ ഉൽപ്പന്നം
আউটপুট,ഔട്ട്പുട്ട്
অতি নিৰ্ধাৰিত ব্যৱস্থা,അമിതമായി നിർണ്ണയിക്കപ്പെട്ട സംവിധാനം
যোৰযুক্ত তুলনা,ജോടിയാക്കിയ താരതമ്യം
যোৰভিত্তিক বিচ্ছিন্নতা,ജോടിയായി വിഭജനം
যোৰভিত্তিক স্বাধীন,ജോടിയായി സ്വതന്ത്ര
সমান্তৰাল বল,സമാന്തര ശക്തികൾ
সমান্তৰাল চতুৰ্ভুজ,സമാന്തരരേഖ
বলৰ সমান্তৰাল চতুৰ্ভুজ,ശക്തികളുടെ സമാന്തരരേഖ
বেগৰ সমান্তৰাল চতুৰ্ভুজ,വേഗതകളുടെ സമാന്തരരേഖ
সমান্তৰাল,സമാന്തരമായി
প্ৰাচল,പരാമീറ്റർ
