Tamil,Marathi
"அணுக்கருப் பொருள், அணுக்கருப் பொருள்","आण्विक पदार्थ, आण्विक पदार्थ"
அணு மாதிரி,आण्विक मॉडेल
அணு கணம்,आण्विक क्षण
அணு கண அளவு,आण्विक क्षण स्केल
அணுக்கரு காந்தவியல்,आण्विक पॅरामॅग्नेटिक
அணுக்கரு பரகாந்த அதிர்வு,आण्विक पॅरामॅग्नेटिक अनुनाद
"அணுக்கரு பாராகாந்தம், அணுக்கரு பரகாந்தம்","परमाणु परमचुंबकत्व, परमाणु परमचुंबकत्व"
அணு துகள்,आण्विक कण
அணு ஒளிமின் விளைவு,आण्विक फोटोइलेक्ट्रिक प्रभाव
அணு இயற்பியல் அணு இயற்பியல்,परमाणु भौतिकशास्त्र परमाणु भौतिकशास्त्र
அணுக் குவியல்,आण्विक ढीग
"அணு ஆற்றல், அணு ஆற்றல்","आण्विक क्षमता, आण्विक क्षमता"
அணுசக்தி அணுசக்தி,अणुऊर्जा अणुऊर्जा
"அணுசக்தி உலை, அணுசக்தி உலை","अणुऊर्जा अणुभट्टी, अणुऊर्जा अणुभट्टी"
அணு நான்குமுனை அதிர்வு,आण्विक क्वाड्रपोल रेझोनान्स
அணு நான்குமுனை நிறமாலை,आण्विक क्वाड्रपोल स्पेक्ट्रोस्कोपी
அணு கதிர்வீச்சு நிறமாலை,न्यूक्लियर रेडिएशन स्पेक्ट्रोस्कोपी
அணு ஆரம் அணு ஆரம்,परमाणु त्रिज्या विभक्त त्रिज्या
அணு எதிர்வினை அணு எதிர்வினை,परमाणु प्रतिक्रिया परमाणु प्रतिक्रिया
அணு எதிர்வினை நிறமாலை,आण्विक प्रतिक्रिया स्पेक्ट्रोमेट्री
அணு உலை அணு உலை,परमाणु अणुभट्टी अणुभट्टी
அணு தளர்வு,आण्विक विश्रांती
"அணுக்கரு அதிர்வு, அணுக்கரு அதிர்வு, அணுஅதிர்வு","परमाणु अनुनाद, परमाणु अनुनाद, परमाणु अनुनाद"
அணு அதிர்வு உறிஞ்சுதல்,आण्विक अनुनाद शोषण
அணு அதிர்வு தூண்டல்,आण्विक अनुनाद प्रेरण
"அணு அதிர்வு நிலை, அணு அதிர்வு நிலை","आण्विक अनुनाद पातळी, परमाणु अनुनाद पातळी"
அணு ராக்கெட் அணு ராக்கெட்,परमाणु रॉकेट आण्विक रॉकेट
அணு செல் அமைப்பு,आण्विक पेशी रचना
"அணு மழைப்பொழிவு, துளையிடல் மழைப்பொழிவு","न्यूक्लियर पर्सिपिटेशन, पर्फोरेशन पर्सिपिटेशन"
அணு அளவு அதிர்வு,आण्विक आकार अनुनाद
"அணு மக்கள் தொகை, அணு மக்கள் தொகை","आण्विक लोकसंख्या, आण्विक लोकसंख्या"
"அணு பிளவு, அணுக்கரு நிறை","परमाणु विखंडन, परमाणु वस्तुमान"
"அணு இனங்கள், அணு இனங்கள்","आण्विक प्रजाती, आण्विक प्रजाती"
அணு ஸ்பெக்ட்ரோஸ்கோபி,आण्विक स्पेक्ट्रोस्कोपी
"அணு சுழல், அணு சுழல்","आण्विक फिरकी, आण्विक फिरकी"
அணு சுழல் செயல்பாடு,आण्विक स्पिन फंक्शन
அணு சுழல் பன்மை,आण्विक फिरकी बहुवचन
அணு சுய எதிர்வினை,आण्विक स्वयं प्रतिक्रिया
அணு ஸ்திரத்தன்மை,आण्विक स्थिरता
அணு மாற்று,आण्विक प्रतिस्थापन
அணு ஹைபர்தர்மியா,विभक्त हायपरथर्मिया
"அணு சூப்பர் பாலிமர், அணு சூப்பர் பாலிமர்","परमाणु सुपरपॉलिमर, परमाणु सुपरपॉलिमर"
அணு சின்னம் அணு சின்னம்,आण्विक चिन्ह परमाणु चिन्ह
அணு தெர்மோனிக் மாற்றி,आण्विक थर्मिओनिक कनवर्टर
அணு வாசல் கண்டறிதல்,आण्विक थ्रेशोल्ड डिटेक्टर
அணு பாதை,आण्विक मार्ग
அணு கசிவு தட்டு,आण्विक गळती प्लेट
"அணு மாற்றம், அணுக்கரு மாற்றம்","आण्विक रूपांतरण, आण्विक रूपांतरण"
"அணுக்கரு தொற்று, அணுக்கருமாற்றம்","विभक्त संक्रमण, विभक्त रक्तसंक्रमण"
அணு மாற்றம்,आण्विक परिवर्तन
அணு ஆயுதங்கள்,आण्विक शस्त्रे
அணு ஆதாயம்,आण्विक नफा
அணு ஜீமன் விளைவு,आण्विक झीमन प्रभाव
அணுக்கரு,न्यूक्लिएशन
அணுசக்தி நேரம்,आण्विक वेळ
நியூக்ளியோஜெனிசிஸ்,न्यूक्लियोजेनेसिस
நியூக்ளியோன்,न्यूक्लिओन
நியூக்ளியோன் எண்,न्यूक्लिओन क्रमांक
nucleon-antinucleon நீக்கம்,nucleon-antinucleon हटवणे
நியூக்ளியோனிக்ஸ்,न्यूक्लिओनिक्स
நியூக்ளியோனியம்,न्यूक्लिओनियम
அணுக்கரு,आण्विक
"நியூக்ளியஸ், நியூக்ளியஸ், நியூக்ளியஸ்","न्यूक्लियस, न्यूक्लियस, न्यूक्लियस"
தடை மண்டலம்,अडथळा क्षेत्र
பூஜ்யம்,शून्य
பூஜ்ஜிய கண்டறிதல்,शून्य शोध
பூஜ்ஜிய மின்முனை,शून्य इलेक्ट्रोड
பூஜ்ஜிய விலகல் கருவி,शून्य विक्षेपण साधन
பூஜ்ஜியக் கோடு,शून्य रेषा
பூஜ்ஜிய கண விமானம்,शून्य क्षण विमान
பூஜ்ஜிய விலகல் நிலை,शून्य विक्षेपण स्थिती
பூஜ்ஜிய விலகல் நிலை காட்டி,शून्य विक्षेपण स्थिती निर्देशक
முழுமையான பூஜ்ஜிய ஆற்றல்,पूर्ण शून्य ऊर्जा
பூஜ்ஜிய புள்ளி பொட்டென்டோமீட்டர்,शून्य पॉइंट पोटेंशियोमीटर
பூஜ்ஜிய சமநிலை,शून्य शिल्लक
காது கேளாமை,ऐकणे कमी होणे
பூஜ்ஜிய கதிர்,शून्य किरण
எண்,संख्या
எண் அம்சம்,संख्यात्मक वैशिष्ट्य
எண் முகவரி,अंकीय पत्ता
எண் துளை,संख्यात्मक छिद्र
எண் குணகம்,संख्यात्मक गुणांक
எண் கணக்கீடு,संख्यात्मक गणना
எண் இட ஒதுக்கீடு,संख्यात्मक आरक्षण
"எண் பொருள், எண் புள்ளியியல்","संख्यात्मक पदार्थ, संख्यात्मक आकडेवारी"
எண் மதிப்பு,संख्यात्मक मूल्य
எண்நோக்கி,अंकदर्शक
அச்சு விலகல் ஆண்டெனா,अक्ष विचलन अँटेना
பிரிவு அல்லாத மண்டலம்,नॉन-डिव्हिजन झोन
"அச்சு விலகல், ஊசலாடும் முகடு-சுழற்சி","अक्ष विचलन, दोलन क्रेस्ट-रोटेशन"
அச்சு விலகல் மாறிலி,अक्ष विचलन स्थिर
அச்சு விலகல் நீள்வட்டம்,अक्ष विचलन लंबवर्तुळ
axiometric ஸ்கேனர்,एक्सोमेट्रिक स्कॅनर
nyquist வரைபடம்,nyquist आकृती
nyquist அளவுகோல்கள்,nyquist निकष
நிக்விஸ்ட் அதிர்வெண்,nyquist वारंवारता
நிக்விஸ்ட் இடைவெளி,nyquist मध्यांतर
நிக்விஸ்ட் இரைச்சல் தேற்றம்,nyquist आवाज प्रमेय
nyquist சமிக்ஞை விகிதம்,nyquist सिग्नलिंग दर
ஓ எலக்ட்ரான்,ओ इलेक्ट्रॉन
ஓ சர்க்யூட் மெஷ்,ओ सर्किट जाळी
ஓ செல்,ओ सेल
ஓ-ரே,ओ-रे
ஓபரான்,ओबेरॉन
"பொருள், உடல், பொருள்","वस्तू, शरीर, वस्तू"
படத்தின் முடிவு,प्रतिमा समाप्त
பட பகுதி,प्रतिमा क्षेत्र
காட்சி,दृश्य
"காட்சி லென்ஸ், புறநிலை","व्हिज्युअल लेन्स, उद्देश"
பொருள் புள்ளி,ऑब्जेक्ट पॉइंट
இலக்கு திட்டம்,लक्ष्य कार्यक्रम
பட மண்டலம்,प्रतिमा प्रदेश
"புறநிலை (v, ), புறநிலை, புறநிலை (இல்லை, )","उद्दिष्ट (v, ), उद्दिष्ट, उद्दिष्ट (नाही, )"
காட்சி துளை,व्हिज्युअल छिद्र
புறநிலை சக்தி,वस्तुनिष्ठ शक्ती
காட்சி லென்ஸ்,व्हिज्युअल लेन्स
காட்சி ப்ரிஸம்,व्हिज्युअल प्रिझम
"சாய்ந்த நிகழ்வு, சாய்ந்த நிகழ்வு","तिरकस घटना, तिरकस घटना"
குறுக்கு இடைநிலை கெரம்,क्रॉस मीडियन केराम
குறுக்கு கூறு,क्रॉस घटक
சாய்ந்த நீக்கம்,तिरकस हटवणे
சாய்ந்த வெளிச்சம்,तिरकस प्रदीपन
சாய்ந்த பம்ப்,तिरकस दणका
சாய்ந்த நிகழ்வு பிரதிபலிப்பு,तिरकस घटना प्रतिबिंब
சாய்ந்த பின்னல்,तिरकस जाळी
குறுக்கு புகைப்படம்,क्रॉस छायाचित्र
குறுக்கு புகைப்படம்,क्रॉस फोटोग्राफी
"சாய்வு கதிர், சாய்வு கதிர்","तिरकस किरण, तिरकस किरण"
சாய்ந்த பார்வை,तिरकस दृश्यमानता
எக்ஸ்பிரேட்டரி ஆஸிலேட்டர்,एक्स्पायरेटरी ऑसिलेटर
சாய்ந்த ப்ரிஸம்,तिरकस प्रिझम
ஓபோ அமைப்பு,oboe प्रणाली
கவனிக்கக்கூடிய ஆபரேட்டர்,निरीक्षण करण्यायोग्य ऑपरेटर
கவனிப்பு,निरीक्षण
கண்காணிப்பு சுற்று,निरीक्षण सर्किट
கவனிப்பு பிழை,निरीक्षण त्रुटी
கண்காணிப்பு துளை,निरीक्षण भोक
கவனிப்பு பிழை,निरीक्षण त्रुटी
கண்காணிப்பு கணிப்பு,निरीक्षणात्मक अंदाज
"கண்காணிப்பகம், கண்காணிப்பகம்","वेधशाळा, वेधशाळा"
கவனிக்கப்பட்டது,निरीक्षण केले
கவனிக்கப்பட்ட உயரம்,निरीक्षण केलेली उंची
கவனிக்கப்பட்ட எழுத்துக்கள்,निरीक्षण केलेले वर्णमाला
கவனிக்கப்பட்ட தொடர்பு,निरीक्षण केलेले परस्परसंबंध
கவனிக்கப்பட்ட பிழை,निरीक्षण त्रुटी
கவனிக்கப்பட்ட அதிர்வெண்,निरीक्षण वारंवारता
கவனிக்கப்பட்ட புவியீர்ப்பு வரைபடம்,निरीक्षण केलेला गुरुत्वाकर्षण नकाशा
கவனிக்கப்பட்ட மாற்றம்,निरीक्षण केलेले संक्रमण
கவனிக்கப்பட்ட மதிப்பு,निरीक्षण मूल्य
மெரிடியன் தூரம் கவனிக்கப்பட்டது,मेरिडियन अंतर पाहिले
கவனிக்கப்பட்ட பூஜ்யம்,शून्य निरीक्षण केले
பார்வையாளர்,निरीक्षक
பார்வையாளரின் மெரிடியன்,निरीक्षकांचा मेरिडियन
"தடை, தடை","अडथळा, अडथळा"
பின்னடைவு,प्रतिक्रिया
தடுப்பு விளைவு,ब्लॉकिंग प्रभाव
நிறுவல் திறன்,स्थापना कार्यक्षमता
"ஸ்தாபன எண், அதியசன் எண்","आस्थापना क्रमांक, अध्यासन क्रमांक"
வணிக தெரு,व्यवसाय रस्ता
வணிக அமைப்பு,व्यवसाय रचना
வணிக அட்டவணை,व्यवसाय टेबल
வணிக அளவு,व्यावसायिक खंड
வணிக செல்வாக்கு,व्यावसायिक प्रभाव
தொழில் வாழ்க்கை,व्यावसायिक कारकीर्द
வணிக பிரமிடு,व्यावसायिक पिरॅमिड
வணிக அமைப்பு,व्यवसाय रचना
எண்கோண கண்ணாடி,अष्टकोनी आरसा
எண்முகம்,अष्टचंद्रीय
"எண்முக வைஸ், எண்முக அமைப்பு","octahedral vise, octahedral कॉन्फिगरेशन"
எண்முக அமைப்பு,ऑक्टाहेड्रल कॉन्फिगरेशन
எண்முக வடிவம்,अष्टचक्र स्वरूप
எண்கோண சாதாரண மன அழுத்தம்,ऑक्टाहेड्रल सामान्य ताण
எண்முக வெட்டு அழுத்தம்,octahedral कातरणे ताण
எண்முக அடிப்படை,अष्टभुज पाया
எண்ம இலக்கம்,अष्टांक
எண் சமிக்ஞை,ऑक्टल सिग्नल
எண்ம அமைப்பு,ऑक्टल प्रणाली
"எண்கோணம், எண்கோணம்","अष्टक, अष्टक"
ஆக்டேவ் பேண்ட் அழுத்த நிலை ஆக்டேவ் பேண்ட் அழுத்த நிலை,ऑक्टेव्ह बँड प्रेशर लेव्हल ऑक्टेव्ह बँड प्रेशर लेव्हल
எண்கோணம்,अष्टक
ஆக்டெட் விதி,ऑक्टेट नियम
எண்முகம்,अष्टचंद्रीय
ஆக்டோடு,ऑक्टोड
"எண்கோணம், ஆக்டேன்","अष्टकोनी, अष्टकोनी"
எண்முக கணம்,अष्टभुज क्षण
எண்கோணம்,अष्टचंद्रीय
காட்சி நுண்ணோக்கி,व्हिज्युअल सूक्ष्मदर्शक
மூலைவிட்ட கோடு,कर्ण नसलेली रेषा
ஒற்றைப்படை எலக்ட்ரான் பிணைப்பு,विषम इलेक्ट्रॉन बाँड
ஒற்றைப்படை எலக்ட்ரான் மூலக்கூறு,विषम इलेक्ट्रॉन रेणू
ஒழுங்கற்ற மின்னணு நிலை,विसंगत इलेक्ट्रॉनिक स्थिती
ஒற்றைப்படை வரி ஒத்திசைவு,विषम ओळ सिनॅप्स
"ஒற்றைப்படை ஒற்றைப்படை, ஒற்றைப்படை பல","विषम विषम, विषम बहुविध"
ஒற்றைப்படை எண்,विषम संख्या
"ஒற்றைப்படை சமநிலை, ஒற்றைப்படை சமநிலை","विषम समता, विषम समता"
ஒற்றைப்படை சமநிலை சரிபார்ப்பு,विषम समता तपासणी
முரண்பாடான சமநிலை நிலை,विसंगत समता स्थिती
கூடுதல் புரோட்டான் மாதிரி,अतिरिक्त प्रोटॉन मॉडेल
"ஒற்றைப்படை-இரட்டைக் கரு, ஒற்றைப்படை-இரட்டைக் கரு","विषम-सम केंद्रक, विषम-सम केंद्रक"
ஒற்றைப்படை-இரட்டைச் சொல் காலம்,विषम-सम शब्द काल
சமச்சீரற்ற கரு,असममित केंद्रक
"ஒற்றைப்படை அணு, ஒற்றைப்படை அணு","विषम केंद्रक, विषम केंद्रक"
hetero-toxin nuclide,हेटरो-टॉक्सिन न्यूक्लाइड
"odograph, பாதையாளர்","odograph, pathgrapher"
"பாத்தோமீட்டர், ஓடோமீட்டர்","पॅथोमीटर, ओडोमीटर"
orted,orted
வெளியேற்ற சுமை,एक्झॉस्ट लोड
சுமை நீக்கம்,लोड काढणे
அதிக சுமை நேரம்,उच्च लोड वेळ
ஓய்வு காலம்,बंद कालावधी
"மூடிய நிலை, முறிவு நிலை","बंद स्थिती, ब्रेक स्थिती"
மையவிலக்கு,केंद्राभिमुख
மையவிலக்கு இருமுனை,मध्यवर्ती द्विध्रुव
மையவிலக்கு வேகம்,केंद्रापसारक गती
பரவலாக்கப்பட்ட செயல்பாடு,विकेंद्रित ऑपरेशन
விக்கேந்திர பிபிஐ,विकेंद्र पीपीआय
பரவலாக்கப்பட்ட திட்ட காட்சி,विकेंद्रित योजना प्रदर्शन
மைய மடல்,मध्यवर्ती लोब
"சேனல் வெளிப்புற தேர்வு, சேனல் வெளிப்புற தேர்வு","चॅनेल बाह्य निवडकता, चॅनेल बाह्य निवडकता"
மூடிய சுற்று மின்னழுத்தம்,बंद सर्किट व्होल्टेज
அளவிட,स्केल आउट
"டிரான்ஸ்-இலக்கு இணைப்பு, போலி முகவரி","ट्रान्स-टार्गेट लिंकेज, स्यूडो-पत्ता"
"தாக்குதல் ஏவுகணை, தாக்கும் பாலிஸ்டிக்ஸ்","आक्षेपार्ह क्षेपणास्त्र, आक्षेपार्ह बॅलिस्टिक्स"
தாக்குதல் ஆராய்ச்சி,हल्ला संशोधन
உபகரணங்கள் அல்லாத,उपकरणे नसलेली
ஆஃப்செட் கோணம்,ऑफसेट कोन
ஆஃப்செட் பீம்,ऑफसेट बीम
ஆஃப்செட் கேரியர்,ऑफसेट वाहक
ஆஃப்செட் கேரியர்,ऑफसेट वाहक
பாதை கணினி,पथ संगणक
நுனி பரவளையம்,शिखर पॅराबोला
இடம் சகிப்புத்தன்மை,स्थान सहिष्णुता
ஓம்,ओम
ஓம் விதி,ओमचा कायदा
ஓம்தா,ओमटा
ஓமி சுற்று,ohmi सर्किट
ஓமி டிரைவர்,ओमी ड्रायव्हर
ஓமி சம்பார்க்,ओमी संपर्क
ஓமி இணைப்பு,omi कपलिंग
ஓமி சிதைவு,ओमी क्षय
ஓமி பாட்,omi paat
ஓமி அதிக மின்னழுத்தம்,ohmi overvoltage
ஓமி எதிர்ப்பு,ohmi प्रतिकार
ஓமி மான்,ओमी मान
ஓம்மீட்டர்,ओममीटर
எண்ணெய் கசிவு,तेल गळती
எண்ணெய் குளிர்ச்சி,तेल थंड करणे
எண்ணெய் மூழ்கிய சுவிட்ச்,तेल बुडलेले स्विच
எண்ணெய் மூழ்கும் பார்வையாளர்,तेल विसर्जन दर्शक
எண்ணெய் சுவிட்ச்,तेल स्विच
எண்ணெய் நிரப்பப்பட்ட கேபிள்,तेलाने भरलेली केबल
விண்மீன்களுக்கு இடையேயான அணு,इंटरस्टेलर अणू
"ஒமேகா ஹைபரன், ஹைபரான்","ओमेगा हायपरन, हायपरन"
ஒமேகா மேசன்,ओमेगा मॅसन
ஒமேகாட்ரான்,ओमेगाट्रॉन
ஓம்ஸ் மின்சார மோசடி செயல்முறை,ओम्स इलेक्ट्रिक फोर्जिंग प्रक्रिया
தள்ளுபடி,सवलत
திடமான கரைசலை நீர்த்துப்போகச் செய்கிறது,घन समाधान diluting
சர்வ வல்லமையுள்ள,सर्वशक्तिमान
நீண்ட தூர வசதி,लांब पल्ल्याची सुविधा
நீண்ட தூர திசைமாற்றி அமைப்பு,लांब-अंतर स्टीयरिंग सिस्टम
உலகளாவிய காட்டி,सार्वत्रिक सूचक
சர்வ திசை ஆண்டெனா,सर्व दिशात्मक अँटेना
உலகளாவிய ஒலிவாங்கி,सार्वत्रिक मायक्रोफोन
"உலகளாவிய, உலகளாவிய","सार्वत्रिक, सार्वत्रिक"
சர்வ வரைபடம்,ऑम्निग्राफ
உலகளாவிய வரம்பு,सार्वत्रिक श्रेणी
தத் உடனடி ஒப்பீடு,दत्त त्वरित तुलना
ஒரே நேரத்தில் உபகரணங்கள்,एकाच वेळी उपकरणे
ஒரே நேரத்தில் வளம்,एकाच वेळी संसाधन
தற்போதைய காலம்,वर्तमान कालावधी
"மேல், மேல்","शीर्ष, शीर्ष"
செவிப்பறை,कर्णपटल
மூடிய சுற்று மின்னழுத்தம்,बंद सर्किट व्होल्टेज
ஆன்-ஆஃப் கட்டுப்பாடு,ऑन-ऑफ नियंत्रण
"கீயிங், ஆன்-ஆஃப் கீயிங்","कीिंग डिस्कनेक्ट करा, ऑन-ऑफ कीिंग"
ஆன்-ஆஃப் மாடுலேஷன்,ऑन-ऑफ मॉड्यूलेशन
"இறுதி மானிட்டர், முதன்மை மானிட்டர்","अंतिम मॉनिटर, मास्टर मॉनिटर"
"தொடர்பு நிலை, திறந்த நிலை","संपर्क स्थिती, खुली स्थिती"
"ஆன்டோகிராஃப், மின்னழுத்த அலைக் கலைஞர்","ओंडोग्राफ, व्होल्टेज वेव्हग्राफर"
எண்டோஸ்கோப்,एंडोस्कोप
ஒரு முகவரி,एक पत्ता
ஒரு முகவரி அறிவுறுத்தல்,पत्ता सूचना
ஒற்றை ஆற்றல்,एकल ऊर्जा
"ekvim வடிகட்டி, ekvim வடிகட்டி","ekvim फिल्टर, ekvim फिल्टर"
ஒரு வழி ஓட்டம்,एकतर्फी प्रवाह
ஒற்றை நிற ஊசலாட்டம்,मोनोक्रोमॅटिक ऑसिलेटर
ஒற்றை அதிர்வெண் தேர்வு,एकल वारंवारता निवड
மோனோ துளை இணைப்பான்,मोनो होल कपलर
மோனோடோனிக் பரிமாற்றம்,मोनोटोनिक ट्रान्समिशन
பல முகவரி,एकाधिक पत्ता
மோனோஸ்டேஷனரி மல்டிவைப்ரேட்டர்,मोनोस्टेशनरी मल्टीव्हायब्रेटर
ஒற்றைக்கல் ஆழம்,मोनोलिथिक खोली
மோனோடோன் டியூனிங்,मोनोटोन ट्यूनिंग
தனி சங்கம்,एकांत असोसिएशन
ஒரு திசை சுற்று,दिशाहीन सर्किट
மோனோசைட் மாதிரி,मोनोसाइट मॉडेल
மோனோசைட் கோட்பாடு,मोनोसाइट सिद्धांत
ஒரு துகள் பரிமாற்றம்,एक-कण विनिमय
ஒரு துகள் மாதிரி,एक-कण मॉडेल
ஒற்றை செயல்முறை உறிஞ்சுதல்,एकल प्रक्रिया शोषण
உலகளாவிய தூரம்,सार्वत्रिक अंतर
ஒன்சாகர் கடத்துத்திறன் சமன்பாடு,ओनसागर चालकता समीकरण
"ஒளிபுகா, மயக்க மருந்து","अपारदर्शक, शामक"
ஒளிபுகாநிலை,अपारदर्शकता
"ஒளிவுமறைவு, ஒளிவுமறைவு","अपारदर्शकता, अपारदर्शकता"
"பால், பால், கிடைக்கும் தன்மை","दुधाळपणा, दुधाळपणा, उपलब्धता"
"ஒளிபுகா, ஒளிபுகா","अपारदर्शक, अपारदर्शक"
ஒளிபுகா பொருள்,अपारदर्शक वस्तू
வெளிப்படையான ஊடகம்,पारदर्शक माध्यम
ஒளிபுகா ப்ரொஜெக்டர்,अपारदर्शक प्रोजेक्टर
ஒளிபுகா தாள்,अपारदर्शक पत्रक
"ஒளிபுகா சமிக்ஞை, ஒளியற்ற சமிக்ஞை","अपारदर्शक सिग्नल, नॉन-लाइट सिग्नल"
திறந்த முகவரி அமைப்பு,पत्ता प्रणाली उघडा
இலவச காற்று அயனியாக்கம் அறை,मुक्त हवा आयनीकरण कक्ष
திறந்த வரி,खुली ओळ
வளைய மைய காட்சி,रिंग सेंटर डिस्प्ले
திறந்த மின்சுற்று,ओपन सर्किट
திறந்த சுற்று காட்டி,ओपन सर्किट इंडिकेटर
திறந்த சுற்று வரி,ओपन सर्किट लाइन
திறந்த சுற்று திறன்,ओपन सर्किट क्षमता
திறந்த சுற்று மின்னழுத்தம்,ओपन सर्किट व्होल्टेज
இணைப்பைத் திறக்கவும்,लिंक उघडा
திறந்த வட்டம்,खुले वर्तुळ
திறந்த டெல்டா சந்திப்பு,डेल्टा जंक्शन उघडा
திறந்த இறுதி வரி,ओपन एंड लाइन
திறந்த உருகி கட்அவுட்,फ्यूज कटआउट उघडा
திறந்த கட்ட ரிலே,ओपन फेज रिले
திறந்த பிளக்,प्लग उघडा
திறந்த சப்ரூட்டின்,उघडा सबरूटीन
"திறந்த கம்பி, நிர்வாண கம்பி","ओपन वायर, नग्न वायर"
திறந்த கம்பி வளையம்,ओपन वायर लूप
தட்டு பிரதிபலிப்பான்,जाळीचे परावर्तक
திறந்த சுற்று மின்மறுப்பு,ओपन सर्किट प्रतिबाधा
திறந்த சுற்று பலா,ओपन सर्किट जॅक
திறந்த சுற்று வரி,ओपन सर्किट लाइन
திறந்த சுழற்சி உலை அமைப்பு,खुली सायकल अणुभट्टी प्रणाली
திறந்த கட்ட பாதுகாப்பு,ओपन फेज संरक्षण
"திறந்த வாய், திறந்த வாய்","उघडे तोंड, उघडे तोंड"
ஓப்பன்ஹைமர்-பிலிப்ஸ் செயல்முறை,ओपेनहाइमर-फिलिप्स प्रक्रिया
தற்செயலாக இயக்கப்படுகிறது,योगायोगाने चालवले
செயல்பாட்டு பகுதி,ऑपरेशन क्षेत्र
"ஆபரேட்டர் பண்புகள், இயக்க பண்புகள்","ऑपरेटरची वैशिष्ट्ये, ऑपरेटिंग वैशिष्ट्ये"
ஆபரேட்டர்-எழுத்து-வளைவு,ऑपरेटर-वक्र-वक्र
ஆபரேட்டர் சிறப்பியல்பு செயல்பாடு,ऑपरेटर वैशिष्ट्यपूर्ण कार्य
இயக்க நிலை,ऑपरेटिंग स्थिती
செயல்பாட்டு தொடர்பு,ऑपरेशनल संपर्क
இயக்க தூரம்,ऑपरेटिंग अंतर
இயக்க அதிர்வெண்,ऑपरेटिंग वारंवारता
இயக்க புள்ளி,ऑपरेटिंग पॉइंट
இயக்க சக்தி,ऑपरेटिंग शक्ती
செயல்பாட்டு பொறிமுறை,ऑपरेशनल यंत्रणा
இயக்க வரம்பு,ऑपरेटिंग श्रेणी
இயக்க அழுத்தம்,ऑपरेटिंग ताण
இயக்க முறைமை,ऑपरेटिंग सिस्टम
இயக்க காலம்,ऑपरेटिंग कालावधी
இயக்க சுருள்,ऑपरेटिंग कॉइल
செயல்படும்,कार्यरत
செயல்பாட்டு குறியீடு,ऑपरेशन कोड
செயல்பாட்டு குறிவிலக்கி,ऑपरेशन डीकोडर
இயக்க காட்டி,ऑपरेटिंग सूचक
இயக்க விளக்கு,ऑपरेटिंग प्रकाश
செயலில் கட்ட வரிசைமுறை,सक्रिय फेज अनुक्रम
இயக்க முறைமை,ऑपरेटिंग सिस्टम
செயல்பாட்டு பதிவு,ऑपरेशन रजिस्टर
செயல்பாட்டு அட்டவணை,ऑपरेशन टेबल
செயல்பாட்டு பெருக்கி,ऑपरेशनल एम्पलीफायर
செயல்பாட்டு வரையறை,ऑपरेशनल व्याख्या
செயல்பாட்டு வழித்தோன்றல்,ऑपरेशनल व्युत्पन्न
செயல்பாட்டு இயக்கவியல்,ऑपरेशनल डायनॅमिक्स
செயல்பாட்டு ஒருங்கிணைப்பாளர்,ऑपरेशनल इंटिग्रेटर
செயல்பாட்டு செயல்முறை,ऑपरेशनल प्रक्रिया
நிர்வாக நுணுக்கம்,कार्यकारी चातुर्य
நிர்வாக தகுதி,कार्यकारी पात्रता
செயல்பாட்டு அமைப்பு,ऑपरेशनल सिस्टम
செயல்பாட்டு பொறியியல்,ऑपरेशन्स अभियांत्रिकी
செயல்பாட்டு அலகு,ऑपरेशन युनिट
செயல்பாட்டு சட்டம்,कार्यात्मक कायदा
"இயக்குபவர், இயக்குபவர், இயக்குபவர்","ऑपरेटर, ऑपरेटर, ऑपरेटर"
எதிர்மறை தன்மை கோட்பாடு,नकारात्मक वर्ण सिद्धांत
எதிர்ப்பாளர்,विरोधक
எதிர் சக்தி,विरोधी शक्ती
எதிர் தருணம்,विरोधी क्षण
"எதிர், எதிர்","विरुद्ध, विरुद्ध"
எதிர் நிகழ்வு,विरुद्ध घटना
மாறுபட்ட கலை,कॉन्ट्रास्ट कला
முன் வேலை வாய்ப்பு,समोर प्लेसमेंट
சமிக்ஞை திசைக்கு,प्रति सिग्नल दिशा
ஆப்டர் (ஆப்டிகல் தானியங்கி அலைவு),ऑप्टर (ऑप्टिकल ऑटोमॅटिक ऑसिलेशन)
"ஒளியியல், காட்சி","ऑप्टिकल, व्हिज्युअल"
ஒளியியல் அச்சு கோணம்,ऑप्टिकल अक्ष कोन
ஒளியியல் அச்சு விமானம்,ऑप्टिकल अक्ष विमान
ஒளியியல் அச்சு,ऑप्टिकल अक्ष
காட்சி படம்,दृश्य प्रतिमा
ஒளியியல் நீள்வட்டம்,ऑप्टिकल लंबवर्तुळाकार
ஆப்டிகல் ஐசோமர்,ऑप्टिकल आयसोमर
காட்சி கதிர்வீச்சு,व्हिज्युअल विकिरण
"காட்சி, ஒளியியல், ஒளியியல்","व्हिज्युअल, ऑप्टिकल, ऑप्टिकल"
ஒளியியல் மாறுபாடு,ऑप्टिकल विकृती
ஒளியியல் உறிஞ்சுதல்,ऑप्टिकल शोषण
ஒளியியல் நிறமாற்றம்,ऑप्टिकल अॅक्रोमॅटिटी
துருவமுனைப்பு,ध्रुवीयता
ஒளியியல் மாறுபாடு,ऑप्टिकल कॉन्ट्रास्ट
ஒளியியல் ஒழுங்கின்மை,ऑप्टिकल विसंगती
ஒளியியல் பிரதிபலிப்பு,ऑप्टिकल परावर्तन
