Bengali,Odiya
মৃত্যুহার,ମୃତ୍ୟୁ
বন্ধক,ବନ୍ଧକ
সবচেয়ে গোপনীয়,ଅଧିକାଂଶ ଗୋପନୀୟ |
মাতৃভাষা,ମାତୃଭାଷା
গতি,ଗତି
গতি অধ্যয়ন,ଗତି ଅଧ୍ୟୟନ |
অনুপ্রেরণা,ପ୍ରେରଣା
উদ্দেশ্য,ଉଦ୍ଦେଶ୍ୟ
নীতিবাক্য,ଉଦ୍ଦେଶ୍ୟ
মুখপত্র,ମୁହଁ
অস্থাবর,ଚଳନଶୀଳ |
সরানো,ଘୁଞ୍ଚାନ୍ତୁ |
আন্দোলন,ଗତି
বহুমুখী,ବହୁମୂଲ୍ୟ
বহুমুখী,ବହୁମୁଖୀ ହୁଅ
পৌর কর,ମ୍ୟୁନିସିପାଲିଟି ଟ୍ୟାକ୍ସ |
যাদুঘর,ସଂଗ୍ରହାଳୟ
মাস্টার রোল,ମୁଷ୍ଟର୍ ରୋଲ୍ |
মিউটেশন,ମୁଟିସନ୍ |
মুতাটিস মুটান্দিস,ମୁଭାଟାସ୍ ମୁଟାଣ୍ଡିସ୍ |
পারস্পরিক সমঝোতা,ପାରସ୍ପରିକ ବୁ understanding ାମଣା |
নাম ফলক,ନାମ କାର୍ଡ
মাদক,ନାର୍କୋଟିକ୍ |
আখ্যান মূল্যায়ন,ବର୍ଣ୍ଣନାକାରୀ ମୂଲ୍ୟାଙ୍କନ |
বর্ণনাকারী,ବର୍ଣ୍ଣନାକାରୀ
জাতি,ଜାତି
জাতীয়,ଜାତୀୟ
জাতীয়তাবাদ,ଜାତୀୟତା
জাতীয়তা,ଜାତୀୟତା
জাতীয়করণ,ଜାତୀୟକରଣ
জাতীয় ভাষা,ଜାତୀୟ ଭାଷା
জাতীয় সঞ্চয় শংসাপত্র,ଜାତୀୟ ସଞ୍ଚୟ ପ୍ରମାଣପତ୍ର |
স্থানীয়,ଦେଶୀ
প্রাকৃতিক,ପ୍ରାକୃତିକ
প্রাকৃতিককরণ,ପ୍ରାକୃତିକରଣ
নৌবাহিনী,ନ al ସେନା ଶକ୍ତି
নাব্যযোগ্য,ନାଭିଗେବଲ୍ |
নেভিগেশন,ନାଭିଗେସନ୍
নায়েস,ନାୟସ୍
প্রয়োজনীয় ব্যবস্থা,ଆବଶ୍ୟକ କାର୍ଯ୍ୟ
প্রয়োজনীয়,ଆବଶ୍ୟକ |
নেতিবাচক,ନକାରାତ୍ମକ
অবহেলা,ଅବହେଳା
অবহেলা,ଅବହେଳା
নগণ্য,ଅବହେଳିତ
আলোচনার,ବୁ negoti ାମଣା
আলোচনা সাপেক্ষে উপকরণ,ବୁ negoti ାମଣା ଯନ୍ତ୍ର
আলাপ - আলোচনা,ବୁ .ାମଣା
আলোচক,ବୁ that ାମଣାକାରୀ
নেপোটিজম,ନିପୁଟିମ୍
নেট,ଜାଲ୍
নিট বিনিয়োগ,ନିଟ୍ ବିନିଯୋଗ |
নিরপেক্ষ,ନିରପେକ୍ଷ |
খবর,ସମ୍ବାଦ
নিউজলেটার,ସମ୍ବାଦପତ୍ର
সংবাদপত্র,ଖବରକାଗଜ
নিউজ রিডার,ସମ୍ବାଦ ପାଠକ
নিকটতম আত্মীয়,କିନ୍ନର ପରବର୍ତ୍ତୀ
রাতে দায়িত্ব,ରାତିର କର୍ତ୍ତବ୍ୟ
নিল রিপোর্ট,ନିଲ୍ ରିପୋର୍ଟ
কোন ভর্তি,କ ad୍ୟକ୍ତି ନାହିଁ |
কোনও চাহিদা শংসাপত্র নেই (= কোনও বকেয়া শংসাপত্র নেই),କ clown ଣସି ଚାହିଦା ପ୍ରମାଣପତ୍ର ନାହିଁ (= କ de ଣସି ଦେୟ ସାର୍ଟିଫିକେଟ୍)
নামকরণ,ସମ୍ଭ୍ରାନ୍ତ
নামমাত্র ব্যয়,ନାମକରଣ ଖର୍ଚ୍ଚ
নামমাত্র মান (= মুখের মান),ନାମକରଣ ମୂଲ୍ୟ (= ଚେହେରା ମୂଲ୍ୟ)
মনোনীত,ମନୋନୀତ କରନ୍ତୁ |
মনোনয়ন,ନାମ
মনোনীত,ନାମାଙ୍କନ
অ-বয়স,ଅଣ-ବୟସ
অ-অবদান,ଅଣ-ଯୋଗଦାନକାରୀ |
অপ্রয়োজনীয়,ଅଣ-ଜରୁରୀ |
অ-গেজেটেড,ଅଣ-ଗେଜିଟେଡ୍ |
অ-সুদযুক্ত ভারবহন,ଅଣ-ସୁଧ ନଥିବା |
অ-বিচারিক,ଅଣ-ନ୍ୟାୟିକ |
অ-মন্ত্রমুগ্ধ,ଅଣ-ମନ୍ତ୍ରୀ
অ-আলোচনাযোগ্য,ଅଣ-ବୁ negoti ାମଣା ଯୋଗ୍ୟ |
অ - দাপ্তরিক,ଅଣ-ଅଧିକାରୀ |
অ-অর্থ প্রদান,ଅଣ ଦେୟ
অর্থ প্রদান শংসাপত্র,ଅଣ-ଦେୟ ପ୍ରମାଣପତ୍ର |
অনুশীলন ভাতা,ଅଣ-ଅଭ୍ୟାସ ଭତ୍ତା |
পুনরাবৃত্তি ব্যয়,ଅଣ-ପୁନରାବୃତ୍ତି ଖର୍ଚ୍ଚ |
অফেরতযোগ্য,ଫେରସ୍ତ ହୋଇନଥିବା
অবিচ্ছিন্ন,ଅଣ-ନିୟମ
ট্যাক্সেবল আয়,ଅଣ-ଟିକସଯୋଗ୍ୟ ଆୟ |
অ-প্রযুক্তিগত পোস্ট,ଅଣ-ବ technical ଷୟିକ ପୋଷ୍ଟ |
অপ্রচলিত,ଅଣ-ପାରମ୍ପାରିକ |
লিখিত যোগাযোগ,ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |
কোনও আপত্তি শংসাপত্র,କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |
"কোন লাভ, কোনও ক্ষতি নেই","କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |"
আদর্শ,ଆଦର୍ଶ
সাধারণ,ସାଧାରଣ
ধূমপান নিষেধ,ଧୂମପାନ ନକରିବା
উল্লেখযোগ্য,ଉଲ୍ଲେଖନୀୟ |
প্রযোজ্য নয় (এন.এ.),ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.)
উপলভ্য নয় (এন.এ.),ଉପଲବ୍ଧ ନାହିଁ (n.a.)
বিঃদ্রঃ,ଧ୍ୟାନ ଦିଅନ୍ତୁ
বিজ্ঞপ্তি,ନୋଟିସ୍
লক্ষণীয়,ଆଖିଦୃଶିଆ |
বিজ্ঞপ্তি,ବିଜ୍ଞପ୍ତି
বিজ্ঞপ্তি অঞ্চল,ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର
লক্ষ্য এবং খসড়া,ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |
ধারণাগত বেতন,Notalt ଦେୟ
আলোচনা সাপেক্ষে না,ବୁ negoti ାମଣା ନୁହେଁ
আলোচনা সাপেক্ষে নয়,ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |
নিউক্লিয়াস,ନ୍ୟୁକ୍ଲିୟସ୍
শূন্য,ନଲ୍
অকার্যকর,ନଲ୍ ଏବଂ ଶୂନ୍ୟ |
সংখ্যা,ସଂଖ୍ୟା
সংখ্যা,ସଂଖ୍ୟା
সংখ্যা,ସଂଖ୍ୟା
শপথ,ଶପଥ
আনুগত্যের শপথ,ସହାନୁସାର ଶପଥ କର |
অফিসের শপথ,ଅଫିସରେ ଶପଥ
আনুগত্য,ଆଜ୍ଞା
শ্রুতিমধুর,Obituary
অবজেক্ট,ବସ୍ତୁ
আপত্তি,ଆପତ୍ତି
উদ্দেশ্য,ଉଦ୍ଦେଶ୍ୟ
বস্তু এবং কারণ,ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |
বাধ্যতামূলক,ବାଧ୍ୟତାମୂଳକ
অশ্লীল,ଅଶ୍ଳୀଳ
অশ্লীল অঙ্গভঙ্গি,ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |
পর্যবেক্ষক,ପର୍ଯ୍ୟବେକ୍ଷକ
অপ্রচলিত,ପୁରୁଣା
বাধা,ବାଧା
সুস্পষ্ট,ସ୍ପଷ୍ଟ
মাঝে মাঝে,ବେଳେବେଳେ
দখল,ସ୍ଥାନ
দখলকারী,ଦଖଲକାରୀ
পেশা,ବୃତ୍ତି
দখল করা,ଦଖଲ କରନ୍ତୁ |
Octroi শুল্ক,ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |
ছুটির দিন,ଛୁଟି ଦିନ
দায়িত্ব বন্ধ,ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ
আপত্তিজনক,ଆପତ୍ତିଜନକ |
অফার,ଅଫର୍
অ্যাপয়েন্টমেন্ট অফার,ନିଯୁକ୍ତି ପ୍ରଦାନ
দপ্তর,କାର୍ଯ୍ୟାଳୟ
লাভ অফিস,ଲାଭ କାର୍ଯ୍ୟାଳୟ
দাপ্তরিক,ସରକାରୀ
অফিসিয়ালডম,ଅଫିସିଆଲ୍
অফিসিয়াল ডিউটি,ସରକାରୀ କର୍ତ୍ତବ୍ୟ
অফিসিয়াল,ଅଧିକାରୀମାନେ
সরকারী ভাষা,ସରକାରୀ ଭାଷା |
আনুষ্ঠানিকভাবে,ଆନୁଷ୍ଠାନିକ ଭାବରେ |
অফিসিয়াল রিপোর্ট,ସରକାରୀ ରିପୋର୍ଟ
অফিসিয়াল সংস্করণ,ସରକାରୀ ସଂସ୍କରଣ
অফিসিয়াল,ଅଧିକାରୀ
রেকর্ড বন্ধ,ରେକର୍ଡ ବନ୍ଦ
ঠিক আছে (ও.কে.),ଠିକ ଅଛି (o.k.)
ওম্বডসম্যান,ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍
অ্যাকাউন্টে অনুদান,ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |
চাহিদা সাপেক্ষে,ଦରକାର ଅନୁସାର
কাজে আছি,କାର୍ଯ୍ୟରତ
একতরফা,ଗୋଟିଏପାଖିଆ |
লাইনে,ଲାଇନ୍ରେ
অন-বিশেষ শুল্ক,ବିଶେଷ କର୍ତ୍ତବ୍ୟ
চাকরির প্রশিক্ষণ - এর ওপরে,ଚାକିରି ତାଲିମ ଉପରେ |
Ownus,ଓଲସ୍
কার্য দিবস,ଖୋଲା ଦିନ
মুক্ত ব্যবস্থা,ଖୋଲା ସିଷ୍ଟମ୍
খোলার,ଖୋଲିବା
খোলার ভারসাম্য,ସନ୍ତୁଳନ ଖୋଲିବା |
খোলার সময়,ଖୋଲିବା ଘଣ୍ଟା |
খোলা শেখা,ଶିଖିବା
খোলা চিঠি,ଖୋଲ |
উন্মুক্ত বিশ্ববিদ্যালয়,ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |
পরিচালনা খরচ,ପରିଚାଳନା ମୂଲ୍ୟ
অপারেটিং স্টাফ,ଅପରେଟିଂ କର୍ମଚାରୀ |
অপারেশন,ଅପରେସନ୍
অপারেটিভ,ଅପରେଟର୍ ଲୋଗ୍ |
মতামত,ମତ
বিরোধী দল,ବିରୋଧୀ
বিকল্প,ବିକଳ୍ପ
মৌখিক,ମ oral ଖିକ |
অর্ডার,କ୍ରମ
অর্ডার চেক,ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |
রিজার্ভেশন অর্ডার,ସଂରକ୍ଷଣର କ୍ରମ
অধ্যাদেশ,ଅର୍ଡିନାନ୍ସ
সংগঠন,ସଂଗଠନ |
সংস্থার চার্ট,ସଂଗଠନ ଚାର୍ଟ |
সংগঠক,ସଂଗଠକ
ভিত্তিক,Oriensted
আসল,ମୂଳ
মূল বিভাগ,ମୂଳ ବିଭାଗ
মূল বিক্রয় দলিল,ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ
অদম্য মালিক,ଓଟେନସେନିବଲ୍ ମାଲିକ |
প্রাদুর্ভাব,ବିସ୍ଫୋରଣ
সাজসজ্জা ভাতা,ପୋଷାକ ଭତ୍ତା
বহির্গামী সদস্য,ବହିର୍ଗତ ବ୍ୟକ୍ତି
বহির্গামী ফাইল,ଯାଉଥିବା ଫାଇଲ
ব্যয়,ଆଉଟଲେସ୍
আউটলেট,ଆଉଟଲେଟ୍
রূপরেখা,ବାହ୍ୟରେଖା
দৃষ্টিভঙ্গি,ଦୃଷ୍ଟିକୋଣ
আদালতের বাইরে,କୋର୍ଟ ବାହାରେ
তারিখের বাইরে,ପୁରୁଣା
আদেশের বাইরে,କ୍ରମରେ
ছাপার বাইরে,ମୁଦ୍ରଣ ବାହାରେ
পালার বাহিরে,ଟର୍ନରୁ
পালা বরাদ্দের বাইরে,ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |
ফাঁড়ি,ଆଉଟପୋଷ୍ଟ |
আউটপুট,ଆଉଟପୁଟ୍
সরাসরি ক্রয়,ସଠିକ୍ କ୍ରୟ |
আউটসোর্স,ଆଉଟସୋର୍ସ
অসামান্য,ଉଲ୍ଲେଖନୀୟ
বয়সেরও বেশি,ବୟସରୁ ଅଧିକ
সামগ্রিকভাবে,ମୋଟ ଉପରେ
সামগ্রিক ঘাটতি,ସାମଗ୍ରିକ ନିଅଣ୍ଟ |
বিলিং ওভার,ବିଲିଂ ଉପରେ
ওভারচার্জ,ଓଭରଚାର୍ଜ
অতিরিক্ত,ସମୟସୀମା
অত্যধিক,ଅତ୍ୟଧିକ ସମୟ
ওভারহেড চার্জ,ଓଭରହେଡ୍ ଚାର୍ଜ |
ওভারল্যাপিং,ଓଭରଲେପ୍ |
অগ্রাধিকার অগ্রাধিকার,ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |
ওভার-বিধি,ଅତ୍ୟଧିକ ନିୟମ
তদারকি,ତଦାରଖ
অতিরিক্ত কাজের বেতন,ଓଭରଟାଇମ୍ ପେ
অতিরিক্ত মূল্যায়ন,ପୂର୍ବାବଲୋକନ
মালিকানা,ମାଲିକାନା
প্যাকেজ,ପ୍ୟାକେଜ୍
প্যাকেজ চুক্তি,ପ୍ୟାକେଜ୍ ଡିଲ୍
প্যাকিং এবং চিহ্নিত,ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |
প্যাকিং তালিকা,ପ୍ୟାକିଂ ତାଲିକା
চুক্তি,ଚୁକ୍ତି
প্রদত্ত,ଦେୟ
পরিশোধিত মূলধন,ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |
পামফলেট,ପୁସ୍ତିକା
প্যানেল,ପ୍ୟାନେଲ୍ |
কাগজ,କାଗଜ
প্যারা,ପାରା
প্যারামাউন্ট,ପାରାମାଉଣ୍ଟ
পিতামাতা,ପିତାମାତା
পিতামাতার,ପିତାମାତା
অভিভাবক অফিস,ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |
সমাবস্থা শ্রেষ্ঠত্ব,ସ Pagreecess
যুগপত্,ପାର୍ ନିସ୍ୟୁ |
সমতা,ଯୁଗ
সংসদ,ସଂସଦ
অংশ,ଅଂଶ
অংশ ফাইল,%
আংশিক,ଆଂଶିକ
অংশগ্রহণ,ଭାଗ ନେବା
বিশেষ,ନିର୍ଦ୍ଦିଷ୍ଟ
বিশদ বিবরণ,ବିଶେଷତା
পার্টিশন,ବିଭାଜନ
অংশীদার,ସାଥୀ
অংশীদারিত্ব দলিল,ସହଭାଗୀତା କାର୍ଯ୍ୟ
অংশ পেমেন্ট,ଆଂଶିକ ଦେୟ
খন্ডকালীন,ଆଂଶିକ ସମୟ
পার্টি,ପାର୍ଟୀ
সমান মান,ପାର୍ ମୂଲ୍ୟ
পাস,ପାସ୍ କର |
উত্তরণ,ପାସ୍
পাসওয়ার্ড,ପାସୱାର୍ଡ
পেটেন্ট,ପେଟେଣ୍ଟ |
পৃষ্ঠপোষক,ପୃଷ୍ଠପୋଷକ |
পে,ଦେୟ
বিল পরিশোধ করুন,ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ
বেতন শংসাপত্র,ଦେୟ ସେଟିଂ
দিন দিন,ଦା
পে,ଦେୟ
প্রদানকারী,ଦେୟକାରୀ
অর্থ প্রদান,ଦେୟ
পরিশোধ,ମୂଲ୍ୟ ଦେବା
বেতন আদেশ,ଦେୟ କ୍ରମ
পে রোল,ଦେୟ ରୋଲ୍ |
বেতন কাঠামো,ଦେୟ ସ୍କେଲ
অদ্ভুত,ପେକୁନିୟାରି
দণ্ড,ଦଣ୍ଡ
দন্ড বিধি,ପେନାଲ୍ କୋଡ୍
শাস্তিমূলক সুদ,ଦଣ୍ଡିକର ଆଗ୍ରହ
শাস্তি,ଦଣ୍ଡ ଦିଅ |
জরিমানা,ଦଣ୍ଡ
বিচারাধীন,ବିଚାରାଧୀନ ଅଛି
কলম স্ট্রাইক,କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |
পেনশন,ପେନ୍ସନ୍
পেনশনযোগ্য,ପେନସନେବଲ୍ |
পেনশনার,ପେନସୋନର୍ |
পেনশন স্কীম,ପେନ୍ସନ୍ ସ୍କିମ୍ |
প্রতি বছর,ବାର୍ଷିକ
বাহক প্রতি,ପ୍ରତିଭାଲର୍
মাথাপিছু (= প্রতি মাথা),ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି)
শতাংশ,ଶତକଡା
বহুবর্ষজীবী,ଚିରସ୍ଥାୟୀ |
অগ্রাধিকার ক্রয়,ଅଗ୍ରାଧିକାର କ୍ରୟ |
পারফর্ম,ପ୍ରଦର୍ଶନ
কর্মক্ষমতা,କାର୍ଯ୍ୟଦକ୍ଷତା
পিরিয়ড,ଅବଧି
সাময়িকী,ପର୍ଯ୍ୟାୟକ୍ରିକ |
পর্যালোচনা অধীনে সময়কাল,ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |
মিথ্যা,ମିଥ୍ୟା
পার্কস,ଭତ୍ତା
স্থায়ী,ସ୍ଥାୟୀ
প্রতি মেনসেম,ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |
অনুমোদনযোগ্য,ଅନୁମତିପ୍ରାପ୍ତ
অনুমতি,ଅନୁମତି
অনুমতি,ଅନୁମତି
অনুমোদিত,ଅନୁମୋଦିତ
চিরস্থায়ী,ଚିରସ୍ଥାୟୀ
চিরস্থায়ী,ଚିରସ୍ଥାୟୀତା |
Perquisites (= perks),ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା)
ব্যক্তিগত,ବ୍ୟକ୍ତିଗତ
ব্যাক্তিগত সম্পদ,ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି
ব্যক্তিগত বন্ড,ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |
ব্যক্তিত্ব,ବ୍ୟକ୍ତିତ୍ୱ
একজন অগ্রহণযোগ্য ব্যক্তি,ପର୍ସା ନନ୍ ଗ୍ରାଟା |
কর্মী,କର୍ମଚାରୀ
কর্মী নীতি,କର୍ମଚାରୀ ନୀତି
দৃষ্টিভঙ্গি,ଦୃଷ୍ଟିକୋଣ
প্ররোচনা,ମନାଇବା
প্রাসঙ্গিক,ପ୍ରଯୁଜ୍ୟ
পড়ন,ପର୍ସାଲ୍
পিটিশন,ନିବେଦନ
পিটিশনার,ପେଟିସୋନର୍
পর্যায়,ପର୍ଯ୍ୟାୟ
আলোকচিত্র,ଫଟୋଗ୍ରାଫ୍
ফটোস্ট্যাট,ଫଟୋଷ୍ଟାଟ
শারীরিক চেকিং,ଶାରୀରିକ ଯାଞ୍ଚ
শারীরিক ত্রুটি,ଶାରୀରିକ ତ୍ରୁଟି
শারীরিক শিক্ষা,ଶାରୀରିକ ଶିକ୍ଷା
শারীরিক প্রতিবন্ধী,ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |
শারীরিক যাচাইকরণ,ଶାରୀରିକ ଯାଞ୍ଚ
পিসিমিয়াল,ଖଣ୍ଡମ
টুকরা হার,ଖଣ୍ଡ ହାର
তীর্থযাত্রী,ତୀର୍ଥଯାତ୍ରୀ
পাইলট প্রোগ্রাম,ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |
পিন,ପିନ୍
প্লেসমেন্ট পরিষেবা,ସ୍ଥାନ ସେବା
জন্মস্থান,ଜନ୍ମସ୍ଥାନ
কাজের জায়গা,କାର୍ଯ୍ୟ ସ୍ଥାନ
বাদী,ଅଭିଯୋଗକାରୀ
পরিকল্পনা,ଯୋଜନା
পরিকল্পনা,ଯୋଜନା
উদ্ভিদ,ଉଦ୍ଭିଦ
খেলোয়াড়,ପ୍ଲେୟାର
আবেদন,ନିବେଦନ
আবেদনকারী,ନିବେଦନକାରୀ |
প্লেবিসাইট,Plebiscite
প্রতিশ্রুতি,ପ୍ରତିଶ୍ରୁତି
পূর্ণাঙ্গ অধিবেশনে,ପ୍ଲେନାରୀ ଅଧିବେଶନ |
প্লেনিপোটেনটিরি,ପ୍ଲେନିକୋଟେରାରି ​​|
প্লিন্থ অঞ্চল,ପ୍ଲିନ୍ ଏରିଆ |
নীতি,ନୀତି
রাজনৈতিক ক্রিয়াকলাপ,ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |
পোল,ମତଦାନ
দূষণ,ପ୍ରଦୂଷଣ
রাজনৈতিক,ରାଜନ political ତିକ
পুল,ପୁଲ୍
পোর্টফোলিও,ପୋର୍ଟଫୋଲିଓ
অবস্থান,ଅବସ୍ଥାନ
ইতিবাচক,ସକରାତ୍ମକ |
পোস্ট,ପୋଷ୍ଟ କରନ୍ତୁ |
পোস্ট তারিখ,ପୋଷ୍ଟ-ତାରିଖ
পোস্ট-ফ্যাক্টো অনুমোদন,ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |
স্নাতকোত্তর,ସ୍ନାତକୋତ୍ତର
মরণোত্তর,Pushumomus
পোস্টিং,ପୋଷ୍ଟ କରିବା
পোস্ট মর্টেম পরীক্ষা,MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |
স্থগিত করা,ସ୍ଥଗିତ ରଖ |
পোস্টস্ক্রিপ্ট (পি.এস.),ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ)
শক্তি,ଶକ୍ତି
মোক্তারনামা,ଓକିଲଙ୍କ ଶକ୍ତି
অনুশীলনযোগ্য,ପ୍ରୟୋଗନୀୟ
অনুশীলন করা,ଅଭ୍ୟାସ କର |
প্রাক-নিরীক্ষা,ପୂର୍ବ-ଅଡିଟ୍ |
সতর্কতা,ସତର୍କତା
নজির,ଉଦାହରଣ
প্রিসিস,ପୂର୍ବ
সুনির্দিষ্ট,ସଠିକ୍
বিরত,ସଠିକ୍
পূর্ব ধারণা,ପୂର୍ବ ସଂକଳ୍ପ
পূর্বসূরী,ପୂର୍ବ
প্রাধান্য,ମୁଖ୍ୟତ। |
মুখবন্ধ,ଉପକ୍ରମଣିକା
পছন্দ,ପସନ୍ଦ କରନ୍ତୁ |
কুসংস্কার,କୁସଂସ୍କାର
প্রাথমিক,ପ୍ରାଥମିକ
অকাল,ଅକାଳ
প্রাঙ্গণ,ପରିସର
প্রিমিয়াম,ପ୍ରିମିୟମ୍
প্রিপেইড,ପ୍ରିପେଡ୍
প্রিপেইড কার্ড,ପ୍ରିପେଡ୍ କାର୍ଡ |
প্রাক-পরিকল্পিত,ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ
প্রিপেন,ଉପପୋଚିତ
প্রাক-গ্রহণযোগ্য বিল,ପ୍ରି-ରସିଦ ବିଲ୍ |
প্রিগ্রেটিভ,ପ୍ରଚାରକ
প্রেসক্রিপশন,Cribe
নির্ধারিত,ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା
নির্ধারিত ফর্ম,ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
উপস্থাপনা,ଉପସ୍ଥାପନା
সভাপতিত্ব,ପୂର୍ବ
রাষ্ট্রপতি,ରାଷ୍ଟ୍ରପତି
প্রেস,ଦବାନ୍ତୁ |
কপি টিপুন,କପି ଦବାନ୍ତୁ |
গ্যালারী প্রেস,ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |
অনুমান করা হয়েছে,ଅନୁମାନ କରାଯାଇଥିଲା
অনুমানমূলক বেতন,ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |
অনুমান করা,ନିରବଚ୍ଛିନ୍ନ
অজুহাত,ପୂର୍ବ
বিরাজ করা,ପରାଜିତ |
প্রতিরোধ,ପ୍ରତିରୋଧ କର |
প্রতিরোধ,ପ୍ରତିରୋଧ
প্রতিরোধমূলক,ପ୍ରତିଷେଧକ |
দামের ওঠানামা (= মূল্য চলাচল),ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି)
মূল্য নির্ধারণ,ମୂଲ୍ୟ
প্রাইমা ফেসি,ପ୍ରିମା ଫେସୀ
প্রাথমিকভাবে,ମୁଖ୍ୟତ। |
প্রাথমিক,ପ୍ରାଥମିକ
প্রাথমিক প্রাপ্তি,ପ୍ରାଥମିକ ରସିଦ
অধ্যক্ষ,ପ୍ରଧାନ
অধ্যক্ষ deb ণগ্রহীতা,ମୁଖ୍ୟ tor ଣଦାତା |
প্রিন্টার,ପ୍ରିଣ୍ଟର୍
মুদ্রণ,ମୁଦ୍ରଣ
পূর্বের ইঙ্গিত,ପୂର୍ବ ସୂଚକ
অগ্রাধিকার গ্রেডিং,ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |
কারাগার,କାରାଗାର
বন্দী,ବନ୍ଦୀ
গোপনীয়তা,ଗୋପନୀୟତା
ব্যক্তিগত ও গোপনীয়,ବ୍ୟକ୍ତିଗତ ଏବଂ ଗୋପନୀୟ |
অধিকার,ସୁବିଧା
সুবিধা কমিটি,ସୁବିଧା କମିଟି |
পুরস্কার,ପୁରସ୍କାର
সম্ভাবনা,ସମ୍ଭାବନା
প্রবেট,ପ୍ରମାଣ
প্রবেশন,ପରୀକ୍ଷା
প্রবেশনারি,ସମ୍ଭବତ
প্রবেশনার,ସମ୍ଭବତ। |
ক্ষত পরীক্ষা করা,ପ୍ରମାଣ କର |
পদ্ধতিগত নিয়ম,ପ୍ରକ୍ରିୟାଗତ ନିୟମ |
পদ্ধতি,ପ୍ରଣାଳୀ
কার্যক্রম,ପ୍ରକ୍ରିୟା
প্রক্রিয়া,ପ୍ରକ୍ରିୟା
প্রক্রিয়াজাতকরণ,ପ୍ରକ୍ରିୟାକରଣ
মিছিল,ଶରଣ
ঘোষণা,ଘୋଷଣା କର
ঘোষণা,ପ୍ରକାଶନ
সংগ্রহ,କ୍ରୟ
পণ্য,ଉତ୍ପାଦ
উত্পাদন,ଉତ୍ପାଦନ
পেশা,ବୃତ୍ତି
পেশাদার অর্জন,ବୃତ୍ତିଗତ ସଫଳତା |
দক্ষতা শংসাপত্র,ପାରଦର୍ଶୀ ସାର୍ଟିଫିକେଟ୍ ସାର୍ଟିଫିକେଟ୍ |
প্রোফাইল,ପ୍ରୋଫାଇଲ୍
লাভ,ଲାଭ
কার্যক্রম,ପ୍ରୋଗ୍ରାମ୍
প্রোগ্রামের সময়সূচী,ପ୍ରୋଗ୍ରାମ୍ କାର୍ଯ୍ୟସୂଚୀ |
প্রোগ্রামিং,ପ୍ରୋଗ୍ରାମିଂ
অগ্রগতি,ପ୍ରଗତି
প্রগতিশীল,ପ୍ରଗତିଶୀଳ |
নিষিদ্ধ,ନିଷେଧ |
