Gujarati,Malayalam
ધોરણ,നര്മ്മം
સામાન્ય,സാധാരണ
ધુમ્રપાન નિષેધ,പുകവലിക്കരുത്
નોંધનીય,ശദ്ധാര്ഹമായ
લાગુ નથી (એન.એ.),ബാധകമല്ല (n.a.)
ઉપલબ્ધ નથી (એન.એ.),ലഭ്യമല്ല (n.a.)
નૉૅધ,കുറിപ്പ്
જાણ,സൂചന
ધ્યાનપાત્ર,ശദ്ധാര്ഹമായ
સૂચના,അറിയിപ്പ്
નિર્દિષ્ટ ક્ષેત્ર,അറിയിപ്പ് ഏരിയ
નોંધ અને મુસદ્દા,ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു
કાલ્પનિક પગાર,സാങ്കൽപ്പിക വേതനം
વાટાઘાટો નથી,നെഗോഷ്യബിൾ അല്ല
વાટાઘાટો કરી શકાય તેવા સાધન નથી,നെഗോഷ്യബിൾ ഉപകരണമല്ല
બીજક,അണുകേന്ദ്രം
નિરર્થક,ശൂന്യം
રદબાતલ,ശൂന്യവും ശൂന്യവും
નંબર,അക്കം
ક્રમાંક,സംഖ്യ
સંખ્યા,സംഖ
શપથ,ചെയ്ത സത്യം
નિષ્ઠા,വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ
પદના શપથ,സത്യപ്രതിജ്ഞ
આજ્edાપાલન,അനുസരണം
નિખાલસ,മരണവൃത്താന്തം
ઉદ્દેશ,വസ്തു
વાંધો,തടസ്സം
ઉદ્દેશ,വസ്തുനിഷ്ഠമായ
પદાર્થો અને કારણો,വസ്തുക്കളും കാരണങ്ങളും
ફરજિયાત,നിർബന്ധിത
અશ્લીલ,അസഭമായ
અશ્રદ્ધાળુ હાવભાવ,അശ്ലീല ആംഗ്യം
નિરીક્ષક,നിരീക്ഷര്
અપ્રચલિત,പഴകിയ
અવરોધ,തടയല്
સ્પષ્ટ,സ്പഷ്ടമായ
પ્રાસંગિક,ഇടയ്ക്കിടെ
ભોગવટો,തൊഴില്
કબજેદાર,തൊഴില് കൂടാതെ
વ્યવસાય,തൊഴില്
વસવાટ કરવો,കൈവശപ്പെടുത്തുക
ઓક્ટ્રોની ફરજ,OCROOI ഡ്യൂട്ടി
બંધ દિવસે,അവധി ദിവസം
ફરજિયાત,ജോലി ഇല്ലാത്ത
વાંધાજનક,കുറ്റകരമായ
અર્પણ કરવું,വാഗ്ദാനം
નિમણૂકની ઓફર,നിയമന ഓഫർ
કચેરી,കാരാലയം
નફા,ലാഭത്തിന്റെ ഓഫീസ്
અધિકારી,ഉദോഗസ്ഥന്
સરકારી પદ,Abl ദ്യോഗിക
સત્તાવાર ફરજ,Official ദ്യോഗിക കടമ
સરકારી,ഉദോഗസ്
સત્તાવાર ભાષા,ഔദ്യോഗിക ഭാഷ
સત્તાવાર રીતે,Ownicy- ൽ
સરકારી અહેવાલ,റിപ്പോർട്ട് റിപ്പോർട്ട്
સત્તાવાર પરિશ્રમ,Device ദ്യോഗിക പതിപ്പ്
કાર્યકારી,അചഞ്ചലമായത്
રેકોર્ડ બંધ,അനൗദ്യോഗികമായ
ઠીક છે (ઓ.કે.),ശരി (O.k.)
લોકપ્રિય,ഓംബുഡ്സ്മാൻ
હિસાબ અનુદાન,അക്കൗണ്ട് ഗ്രാന്റിൽ
માંગને લઈને,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
ફરજ પર,ഡ്യൂട്ടിയിൽ
એક તરફ,ഏകപക്ഷീയമായ
રેખા પર,വരിയിൽ
વિશેષજ્ dutyનિર્દિર,ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി
નોકરીની તાલીમ પર,തൊഴിൽ പരിശീലനത്തിൽ
જવાબદારી,ഓതസ്
ચાલુ દિવસ,തുറന്ന ദിവസം
ખુલ્લી પદ્ધતિ,തുറന്ന സിസ്റ്റം
ઉદઘાટન,ഉദ്ഘാടനം
પ્રારંભિક સિલક,തുടക്ക സംഖ്യ
ખુલવાનો સમય,തുറക്കുന്ന സമയം
ખુલ્લું શિક્ષણ,തുറന്ന പഠനം
ખુલ્લો પત્ર,തുറന്ന കത്ത്
ખુલ્લી યુનિવર્સિટી,ഓപ്പൺ യൂണിവേഴ്സിറ്റി
કાર્યરત ખર્ચ,നടത്തിപ്പ് ചിലവ്
કામકાજક કર્મચારી,ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്
સંચાલન,ശസ്തകിയ
ક્રિયાશીલ,ഓപ്പറേറ്റീവ്
મંતવ્ય,അഭിപായം
વિરોધ,എതിര്ക്കല്
વિકલ્પ,ഇഷ്ടം
મૌખિક,വാചികമായ
હુકમ,ആജ്ഞകൊടുക്കുക
ઓર્ડર ચેક,ഓർഡർ ചെക്ക്
અનામત હુકમ,റിസർവേഷൻ ഓർഡർ
વટહુકમ,ഓർഡിനൻസ്
સંગઠન,സംഘടന
સંગઠન -ચાર્ટ,സംഘടന ചാർട്ട്
સંગઠક,സംഘടന
લક્ષી,ഓറിയന്റഡ്
મૂળ,മൗലികതമുള്ള
મૂળ વિભાગ,യഥാർത്ഥ വകുപ്പ്
મૂળ વેચાણ ખત,യഥാർത്ഥ വിൽപ്പന ഡീഡ്
દેખીતી માલિક,തുറന്ന ഉടമ
મહામારીનું એકદમથી ફાટી નીકળવું,വ്യാപനം
સરંજામ ભથ્થું,വസ്ത്രങ്ങൾ
વિદાય લેતા સભ્ય,Out ട്ട്ഗോയിംഗ് അംഗം
વિદાય કરતી ફાઈલ,Out ട്ട്ഗോയിംഗ് ഫയൽ
ખર્ચ,അടങ്കൽ
બહારનો ભાગ,ല്ലെറ്റ്
રૂપરેખા,രൂപരേഖ
શણગારવું,വീക്ഷണഗതി
કોર્ટની બહાર,കോടതിയിൽ നിന്ന്
જુનું પુરાણું,കാലഹരണപ്പെട്ട തീയതി
હુકમ બહાર,പ്രവർത്തനരഹിതം
છાપ ની બહાર,അച്ചടിയിൽ നിന്ന്
બદનામી,തിരിഞ്ഞ്
વળાંક ફાળવણી,ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്
ચોકી,P ട്ട്പോസ്റ്റ്
ઉત્પાદન,ഉല്പ്പന്നം
સીધી ખરીદી,പ്രത്യക്ഷമായ വാങ്ങൽ
આઉટસોર્સ,പുറം കരാർ
ઉત્કૃષ્ટ,കുടിശ്ശിഖയായ
વર્ષ કરતાં વધુ,പ്രായത്തിലധികം
સમગ્ર,മൊത്തത്തില്
સમગ્ર ખોટ,മൊത്തത്തിലുള്ള കമ്മി
વધારે પડતું કમાણી,ബില്ലിംഗ്
વધારે પડતી વસિયતનામું,അതിരുക
મુદતી,അവധികഴിഞ്ഞ
વધારે પડતો અંદાજ,അമിതമായി
વધુ પડતો ખર્ચ,ഓവർഹെഡ് നിരക്ക്
અતિશય,ഓവർലാപ്പ്
અતિ -અગ્રતા અગ્રતા,മുൻഗണന അസാധുവാക്കുന്നു
અસ્વીકાર કરવો,അമിതഭരണം
દેખરેખ,മേൽനോട്ടം
અતિ સમય પગાર,ഓവർടൈം വേതനം
અતિ -મૂલ્યાંકન,അമിത വിലയിരുത്തൽ
માલિકી,ഉടമസ്ഥാവകാശം
પ packageકિંગ,കെട്ട്
પેકેજ સોદો,പാക്കേജിന്റെ ഇടപാട്
પેકિંગ અને ચિહ્નિત,പാക്കിംഗും അടയാളപ്പെടുത്തലും
પેકિંગ યાદી,പായ്ക്കിംഗ് ലിസ്റ്റ്
સંધિ,ഉടന്വടി
પગાર,അടച്ച
ભરપાઈ થયેલી મૂડી,പണമടച്ചുള്ള മൂലധനം
પત્રિકા,ലഘുലേഖ
પેનલ,പാനം
કાગળ,കടലാസ്
પેરી,പാര
પેરામાઉન્ટ,പരമമായ
પિતૃ,രക്ഷാകർതൃത്വം
પેરેંટ,രക്ഷാകർതൃത്വം
પિતૃ કચેરી,രക്ഷാകർതൃ സ്ഥാനം
શ્રેષ્ઠતા,പാർ മികവ്
પાસુ,പാരിയൂ
સમાનતા,പാരിറ്റി
લોકસભા,ജനപതിനിധിസഭ
ભાગ,ഭാഗം
ખંડ ફાઇલ,ഭാഗം ഫയൽ
આંશિક,അപൂര്ണ്ണമായ
સહભાગી,പങ്കെടുക്കുക
ચોક્કસ,പ്രത്യേക
વિગત,വിശദാംശങ്ങൾ
વિભાજન,വിഭജനം
ભાગીદાર,പങ്കാളി
ભાગીદારી -ખત,പങ്കാളിത്ത കരാർ
આંશિક ચુકવણી,പാർട്ട് പേയ്മെന്റ്
ભાગ સમય,ഭാഗിക സമയം
પક્ષ,കക്ഷി
સમાન મૂલ્ય,Par മൂല്യം
પસાર,കടക്കുക
માર્ગ,പവേശനമാര്ഗ്ഗം
પાસશ,Password
પેટન્ટ,പേറ്റന്റ്
આશ્રયદાતા,രക്ഷാകന്മേ
ચૂકવું,നല്കുക
બિલ ચુકવો,ബിൽ അടയ്ക്കുക
પગાર પ્રમાણપત્ર,ശമ്പള സർട്ടിഫിക്കറ്റ്
પગાર -દિવસ,ശമ്പള ദിനം
ચૂકવનાર,പയ്യ്
ચુકવણીકાર,പണമടയ്ക്കുന്നയാൾ
ચુકવણી,പേയ്മെന്റ്
ચૂકતે કરવું,പേ ഓഫ്
પગાર -હુકમ,ശമ്പള ക്രമം
પગારપત્રક,ശമ്പളപട്ടിക
પગાર -ધોરણ,ശമ്പള സ്കെയിൽ
નાણાકીય,ഞേക്നിരിയറി
શિક્ષાપાત્ર,ശിക്ഷ
દંડ,ശിക്ഷാ നിയമം
શિક્ષાત્મક વ્યાજ,ശിക്ഷ പലിശ
શિક્ષા કરવી,ശിക്ഷാര്ഹമാക്കുക
દંડ,ശിക്ഷ
બાકી,അതിനിടയില്
કલમ ડાઉન હડતાલ,പെൻ ഡ down ൺ സ്ട്രൈക്ക്
પેન્શન,വാര്ദ്ധകകാലവേതനം
પેન્શનપાત્ર,കള്ളങ്കക്ഷമമായ
પેન્શનર,പെൻഷനുകന്
પેન્શન યોજના,പെൻഷൻ സ്കീം
વાર્ષિક,പ്രതിവർഷം
વ્યક્તિ મુજબ,ഓരോ ബെയറർ
માથાદીઠ (= માથા દીઠ),ആളോഹരി (= ഓരോ തല)
ટકા,ശതമാനം
બારમાસી,വറ്റാത്ത
અગ્રાધિકાર ખરીદી,മുൻഗണന വാങ്ങൽ
કામગીરી,അനുഷ്ഠിക്കുക
કામગીરી,നിര്വ്വഹനം
સમયગાળો,കാലഘട്ടം
સામયિક,ആനുകാലികം
સમીક્ષા હેઠળનો સમયગાળો,അവലോകന കാലയളവ്
જુબાની,കള്ളസാക്ഷം
ખસી,ആനുകൂല്യങ്ങൾ
કાયમી,സ്ഥിരമായ
દરને દીઠ,ഓരോ മെൻസെമിനും
સ્વીકાર્ય,അനുവദിക്കാവുന്ന
પરવાનગી,അനുമതി
પરમિટ,അനുമതിനല്കുക
મંજૂરી આપવી,അനുവദനീയമാണ്
શાશ્વત,പരമുഖം
શાશ્વતતા,ശാപകരമായ
પર્કીઝિટ્સ (= પર્ક્સ),പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ)
અંગત,വക്തിപരമായ
વ્યક્તિગત સંપત્તિ,സ്വകാര്യ ആസ്തികൾ
અંગત ખત,സ്വകാര്യ ബോണ്ട്
વ્યક્તિત્વ,വക്തിതം
છૂપી વ્યક્તિ,വ്യക്തിഗത നോൺ ഗ്രാറ്റ
કર્મચારી,ഉദോഗസ്ഥസഞ്ചയം
કર્મચારી નીતિ,പേഴ്സണൽ നയം
પરિપ્રેક્ષ્ય,ദര്ശനം
સમજાવટ,പേരണ
પ્રસંગોચિત,പ്രധാനം
વાંધો ઉઠાવવો,അപവാദം
દાદ,നിവേദനം
અરજદાર,ഏകാഗതതപ്പല്
તબક્કો,ഘട്ടം
ફોટોગ્રાફ,ഫോട്ടോഗാഫ്
ફોટોસ્ટેટ,ഫോട്ടോസ്റ്റാറ്റ്
પ્રત્યક્ષ તપાસ,ശാരീരിക പരിശോധന
ભૌતિક ખામી,ശാരീരിക വൈകല്യം
ભૌતિક શિક્ષણ,ഫിസിക്കൽ എഡ്യൂക്കേഷൻ
શારીરિક રીતે વિકલાંગ,ശാരീരികമായി വികലാംഗർ
ભૌતિક ખરાઈ,ശാരീരിക പരിശോധന
ટુકડો,പീസ്മീൽ
Pieceઘડ દર,പീസ് നിരക്ക്
યાત્રાળુ,തീര്ത്ഥാടകന്
પ્રાયોગિક કાર્યક્રમ,പൈലറ്റ് പ്രോഗ്രാം
પિન,മൊട്ടുസൂചി
પ્લેસમેન્ટ સેવા,പ്ലേസ്മെന്റ് സേവനം
જન્મ સ્થળ,ജനനസ്ഥലം
કામનું સ્થાન,ജോലി സ്ഥലം
વાદી,അനായക്കാരി
યોજના,പദ്ധതി
આયોજન,ആസൂതണം
છોડ,നടുക
ખેલાડી,കളിക്കാരി
અરજી,ഹർജി
વકીલ,അപേക്ഷിക്കുന്ന
વિનોદ,പോളിസെറ്റ്
આશય,പണയം
પૂર્ણ સત્ર,പ്ലീനറി സമ്മേളനം
સુસ્પષ્ટ,പ്ലെനിപ്പോട്ടാനിറിയറി
કથિત વિસ્તાર,സ്തംഭിച്ചു
નીતિ,നയം
રાજકીય પ્રવૃત્તિ,രാഷ്ട്രീയ പ്രവർത്തനം
મતદાન,തിരഞ്ഞെടുപ്പ്
પ્રદૂષણ,അശുദ്ധമാക്കല്
રાજકીય,രാഷ്ടീയമായ
આયોજન,നീന്തല്കുളം
પારફોલિ,പോർട്ട്ഫോളിയോ
પદ,സ്ഥാനം
હકારાત્મક,നിശ്ചിതമായ
પદ,കുറ്റി
મુદ્યા પછીનું,പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു
હકીકત પછીની મંજૂરી,പോസ്റ്റ്-ഫാക്ടറോ അനുമതി
અનુગ્રાહી,ബിരുദധാരി
મરણોત્તર,മരണാനഹാസമായ
પોસ્ટિંગ,പോസ്റ്റിംഗ്
પોસ્ટ મોર્ટમ પરીક્ષા,പോസ്റ്റ്മോർട്ടം പരീക്ഷ
મોકૂફ રાખવું,മാറ്റിവെയ്ക്കുക
પોસ્ટસ્ક્રિપ્ટ (પી.એસ.),പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.)
શક્તિ,ശക്തി
મુખત્યારનામું,പവർ ഓഫ് അറ്റോർണി
વ્યવહારુ,പ്രായോഗികമായ
વ્યવહાર,പരിശീലിക്കുക
પૂર્વ -સદ,പ്രീ-ഓഡിറ്റ് ചെയ്യുക
સાવચેતી,മുന്കരുതല്
પૂર્વવર્તી,കീഴ്വഴക്കം
સંકલ્પ,കീസിസി
વિશિષ્ટ,കൃതമായ
અટકાવવું,തടയുക
પૂર્વધારણા,മുന്കൂറിയ
પુરોગામી,മുന്ഗാമി
મુખ્ય,മേലധികാരമുള്ള
પૂર્વનિર્દી,ആമുഖം
પ્રાધાન્ય આપવું,മുന്ഗണനകൊടുക്കുക
પૂર્વગ્રહ,മുന്വിധി
પ્રારંભિક,പാഥമികമായ
અકાળ,അപകമായ
હદ,പീഠിക
પ્રીમિયમ,പ്രീമിയം
અનુપૃષ્ટ,മുന്കൂര് നല്കുക
પૂર્વસંધલ કાર્ડ,പ്രീപെയ്ഡ് കാർഡ്
પૂર્વ-આયોજિત,മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു
Prepતરવું,മുൻകൂട്ട്
પુનરાવર્તિત બિલ,മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ
પરમાધિકાર,പതക്ഷമായ
વર્ણવવું,നിര്ദേശിക്കുക
નિયત,നിർദ്ദേശിച്ചു
નિયત સ્વરૂપ,നിർദ്ദേശിച്ച ഫോം
રજૂઆત,സമ്മാനിക്കല്
અધ્યક્ષરણ કરવું,അദ്ധഘവൃക്ഷം
રાષ્ટ્રપતિ,അദ്ധക്ഷന്
પ્રેસ,അച്ചടിശാല
અખબારી પ્રત,പകർപ്പ് അമർത്തുക
પત્રકાર ગેલેરી,ഗാലറി അമർത്തുക
માનવામાં આવેલું,അനുമാനിച്ചു
સંભાવી પગાર,പ്രിസംപ്റ്റീവ് വേ
ધારણા હોય તેવું,പ്രകമ്പള്
બહાનું,പറയുന്നത്
પ્રવર્તવું,സാധീനിക്കുക
અટકાવવું,തടയാൻ
નિવારણ,തടസ്സം
નિવારક,തടുക്കുന്ന
ભાવ વધઘટ (= ભાવની ગતિવિધિઓ),വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ)
કિંમત નિર્ધારણ,വിലനിർണ്ണയം
પ્રથમ,പ്രൈമ ഫെസി
મુખ્યત્વે,പാഥമികമായി
પ્રાથમિક,ആദത്തേതായ
મૂળ પાવતી,പ്രാഥമിക രസീത്
આચાર્યશ્રી,മുഖമായ
મુખ્ય દેવાદાર,പ്രധാന കടക്കാരൻ
મુદ્રક,പ്രിന്റർ
મુદ્રણ,അച്ചടി
અગાઉનો સંકેત,മുൻ സൂചന
અગ્રતા -ધોરણ,മുൻഗണന ഗ്രേഡിംഗ്
જેલ,കാരാഗൃഹം
કેદી,തടവുകാരി
ગુપ્તતા,ഏകാന്തവാസം
ખાનગી અને ગુપ્ત,സ്വകാര്യവും രഹസ്യാത്മകവും
વિશેષાધિકાર,പതേക ആനുകൂലം
વિશેષાધિકાર સમિતિ,പ്രിവിലേജ് കമ്മിറ്റി
ઇનામ,സമ്മാനം
સંભાવના,സംഭാവത
પ્રોબેટ,പതികൂലിക്കുക
અજમાયશ,പരീക്ഷണകാലഘട്ടം
અજમાયશ,വസ്തുസറി
અજમાયશ,പ്രൊബേഷണര്
તપાસ,അന്വേഷണം
કાર્યપદ્ધતિવિષયક નિયમો,നടപടിക്രമ നിയമങ്ങൾ
પદ્ધતિ,ഗതി
કાર્યપ્રણાલી,കാരം
પ્રક્રિયા,പതേകനടപടികള്
પ્રક્રિયા,നടപടി
શોભાયાત્રા,പ്രദക്ഷിണം
ઘોષણા કરવી,പഖാപിക്കുക
ઘોષણા,കര്ത്തുക
પ્રાપ્તિ,സംഭരണം
ઉત્પાદન,ഉത്പന്നം
ઉત્પાદન,നിര്മ്മാണം
વ્યવસાય,തൊഴില്
વ્યાવસાયિક સિદ્ધિ,പ്രൊഫഷണൽ നേട്ടം
નિપુણતા,പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്
રૂપરેખા,പ്രൊഫൈൽ
નફો,ലാഭം
કાર્યક્રમ,കാരപരിപാടി
કાર્યક્રમનું અનુસૂચિ,പ്രോഗ്രാം ഷെഡ്യൂൾ
કાર્યક્રમ,പ്രോഗ്രാമിംഗ്
પ્રગતિ,പുരോഗതി
પ્રગતિશીલ,മുന്നേറുന്ന
નિષિદ્ધ,നിരോധിച്ചിരിക്കുന്നു
નિષિદ્ધ વિસ્તાર,നിരോധിച്ചിരിക്കുന്നു
નિષેધ,നിരോധനം
નિષેધાત્મક હુકમ,നിരോധന ഓർഡർ
પરિયોજના,പദ്ധതി
પ્રક્ષેપણ,ആസൂതണം
મુખ્ય,തെളിഞ്ഞുനില്ക്കുന്ന
વચન,വാഗ്ദാനം
વચન નોંધ,വാഗ്ദാന പത്രം
પ્રચાર કરવો,കയറ്റം കൊടുക്കുക
પ્રચારક,പ്രോത്സാറർ
બ promotionતી,വര്ദ്ധിപ്പിക്കുക
કોતરવું,പ്രോംപ്യം
જાહેર કરવું,അംഗീകാരം ചെയ്യുക
ઉચ્ચારવું,ഉച്ചരിക്കുക
ઘોષણા,പ്രഖ്യാപനം
સાબિતી,തെളിവ്
રવાનગીનો પુરાવો,അയച്ച തെളിവ്
સાબિતી વાચન,തെളിവ് വായന
પ્રચાર કરવો,പ്രചരിപ്പിക്കുക
પ્રસાર,പ്രചരണം
યોગ્ય,ശരിയായ
મિલકત,സവിശേഷത
દરખાસ્ત,നിര്ദ്ദേശം
દરખાસ્ત કરવી,നിര്ദ്ദേശിക്കുക
પ્રતિપાદન કરવું,പറഞ്ഞത്തുക
માલિકીનું,ഉടമസ്ഥാവകാരി
Propષધ,ഉടമസ്ഥത
ભાગે પડતું,അനുയായി
ભાગે પડતી ક્વોટા,അനു-റാറ്റ ക്വാട്ട
ઉપાય,ശീലം
ગુણદોષ,ഗുണദോഷങ്ങളും ബാക്കും
બંધ કરવું,വായ്പാ
ફરિયાદ,അനായഭാഗം
ભાવિ,കടന്നല്
કેદ -નિમણૂક,പ്രോട്ടംപോർ അപ്പോയിന്റ്മെന്റ്
પ્રોટોકોલ,പ്രോട്ടോക്കോൾ
સાબિત કરવું,തെളിയിക്കുക
પૂરું,നൽകിയിട്ടുള്ള
પ્રોવિડન્ટ ફંડ,പ്രൊവിഡന്റ് ഫണ്ട്
જોગવાઈ,വ്യവസ്ഥ
કામચલાઉ,താല്ക്കാലികമായ
કામચલાઉ યાદી,താൽക്കാലിക പട്ടിക
જોમ,തെളിവിക്കുന്ന
નિકટતા,ചേര്ച്ച
પ્રોક્સી,പ്രോക്സി
જાહેર,പരസമായ
પ્રકાશન,പ്രസിദ്ധീകരണം
જાહેર કામગીરી,പൊതു ഡ്യൂട്ടി
જાહેર હિતની દાવા,പൊതുതാൽപര്യ വ്യവഹാരം
પ્રચાર,പസിദ്ധി
પ્રકાશિત કરવું,പസിദ്ധീകരിക്കുക
નિયમિત,സമയനിഷ്ഠയുള്ള
શિક્ષા,ശിക്ഷ
ખરીદ,വാങ്ങൽ
સંપૂર્ણ રીતે હંગામી,പൂർണ്ണമായും താൽക്കാലിക
હેતુ,കാരം
અનુસરણ કરવું,പിന്തുടരുക
ધંધો,പിന്തുടരല്
કાર્યક્ષેત્ર,പ്യൂരി പ്യൂസ്വ്യൂ
મુકદ્દમો આપવો,പ്രദർശിപ്പിക്കുക
પુટિંગ-કાપલી,പുട്ട്-അപ്പ് സ്ലിപ്പ്
લાયકાત,യോഗത
લાયક ઉમેદવાર,യോഗ്യതയുള്ള സ്ഥാനാർത്ഥി
લાયક બનાવવું,യോഗമാക്കുക
લાયકાત પરીક્ષા,യോഗ്യതാ പരീക്ഷ
પાત્રતા પરીક્ષણ,യോഗ്യതാ പരിശോധന
ગુણાત્મક તકનીક,ഗുണപരമായ സാങ്കേതികതകൾ
ગુણવત્તા,ഗുണമേന്മയുള്ള
ગુણવત્તા નિયંત્રણ,ഗുണനിലവാര നിയന്ത്രണം
જથ્થો,അളവ്
કોરેન્ટાઈન રજા,കപ്പല്വിലക്ക് വിടുക
ત્રિમાસિક,ത്രൈമാസ
મુકાબલો કરવો,കായ്ക്കുക
ઉપરની બાજુ,ക്വാസി
કાયમી,ക്വാസി-സ്ഥിരത
પ્રશંસાપૂર્વક,ചോദ ചിഹ്നമിടുക
પ્રશ્ન,ചോദം
શક્તિશાળી,ചോദംചെയ്യത്തക്ക
પ્રશ્ન -કલાક,ചോദ്യ സമയം
પ્રશ્નાવલિ,പശ്നാവലി
છોડી દેવું,ഉപേക്ഷിക്കുക
કોરમ,കോറം
હિસ્સો,പങ്ക്
અવતરણ,ഉദ്ധരണി
ભાવ,ഉദ്ധരിക്കുക
જાતિ,ജീവിതഗതി
જાતિના ભેદભાવ,വംശീയ വിവേചനം
દાદર,തോട്ടെ
દરો,മിന്നല് പരിശോധന
રેલવે,റെയിൽവേ
Raiseભું કરવું,ഉയര്ത്തുക
અવ્યવસ્થિત,വികലമായ
રેન્ડમ નમૂના,ക്രമരഹിതമായ സാമ്പിൾ
શ્રેણી,ശേഖരം
ક્રમ,പദവി
દરો,റാങ്കും ഫയലും
યથાયોગ્ય,റാങ്കിങ്
ઝડપી ક્રિયા દળ,ദ്രുത ആക്ഷൻ ഫോഴ്സ്
દુર્લભ,അപൂര്വ്വമായ
ફોલ્લીઓ,ചൊറിഞ്ഞുപൊട്ടല്
પરિવર્તનીય મૂલ્ય,അംഗീകരിക്കാവുന്ന മൂല്യം
દર,വില
દર કરાર,നിരക്ക് ചുരുക്കുക
દર -યાદી,റേറ്റ് പട്ടിക
બહાલી,അംഗീകരണം
દરખાસ્ત,റേറ്റിംഗ്
ગુણોત્તર,അനുപാതം
રેશન,ക്ലിപ്തപ്പെടുത്തുക
તર્કસંગત,യുക്തിയുക്തമായ
સમજૂતી,യുക്തിസഹമായ
રેશન ભથ્થું,റേഷൻ അലവൻസ്
કાચો માલ,അസംസ്കൃത വസ്തു
કાચી ઉત્પાદન,അസംസ്കൃത ഉൽപ്പന്നം
પ્રતિક્રિયા,പതിപവര്ത്തനം
પ્રયોગ,വായന
ફરીથી ગોઠવવું,പുനകമീകരിക്കുക
તૈયાર યોજના,റെഡിമെയ്ഡ് പ്ലാൻ
તૈયાર છે,തയ്യാറായ കണക്കുകൂട്ടൽ
વાસ્તવિક,സതമായ
વાસ્તવિક કમાણી,യഥാർത്ഥ വരുമാനം
સ્થાવર સંપદા,റിയൽ എസ്റ്റേറ്റ്
વાસ્તવિકતા,യാഥാര്ഥം
સમજણ,സാക്ഷപ്പെടുത്തല്
સાચવો,പതക്ഷീകരിക്കുക
પુનર્જીવન,കൊയ്പ്പ്
પુનર્વિચારણા,വീണ്ടുംപിരിനമായ
કારણ,കാരണം
ફરીથી મૂલ્યાંકન,പുനർനിർണയം
છૂટ,കിഴിവുതുക
યાદ કરવું,ഓര്മ്മിപ്പിക്കുക
પાછા હટવું,പിന്വാങ്ങുക
આવક,രസീത്
પહોંચ,രസീത് പുസ്തകം
આવક અને વિતરણ,രസീതുകളും വിതരണങ്ങളും
પ્રાપ્ત કરવું,കിട്ടുക
પ્રાપ્તકર્તા,സ്വീകരിക്കുക
તાજેતરનું,പുതുതായ
સ્વાગત,സീകരണം
ગ્રહણશીલ,സ്വീകരിക്കുക
વારસા,അനധായം
લેનાર,സീകരിക്കുന്നവള്
પારસ્પરિક,അനോനമായ
પારસ્પરિક માંગ,പരസ്പര ആവശ്യകത
પરસ્પર પરસ્પર કરવું,അനോനം പവര്ത്തിക്കുക
પારસ્પરિકતા,പരസ്പരവിരുദ്ധം
બેદરકાર,സാഹസികമായ
ગણવું,കണക്കുകഷ്ടം
ગણન -સેવા,കണക്കാക്കാവുന്ന സേവനം
નવપ્રાપ્તિ,വീണ്ടെടുക്കൽ
માન્યતા,തിരിച്ചറിയല്
ઓળખી શકાય એવું,തിരിച്ചറിഞ്ഞു
યાદ કરવું,ഓർക്കുക
ભલામણ કરવી,ശുപാര്ശചെയ്യുക
ભલામણ,ശുപാര്ശ
ભલામણ કરનાર પત્ર,ശുപാർശയുടെ കത്ത്
સમાધાન કરવું,അനുരഞ്ജനം
સમાધાન,അനുരമനപരമായ
પુનર્વિચારણા,പുനർവിചിന്തനം
પુનર્રચના,പുന reagn ക്രമീകരണം
પુનર્નિર્માણ,അഴിച്ചുപണിയല്
ફાઇલનું પુનર્નિર્માણ,ഫയലിന്റെ പുനർനിർമ്മാണം
રેકર્ડ,രേഖ
રેકરબુક,രേഖപ്പെടുത്തുക രേഖപ്പെടുത്തുക
નોકરીની વિગતો,സേവനത്തിന്റെ രേഖ
આશ્રય,പശ്ചാത്താപം
પુનરાવર્તન,വീണ്ടെടുക്കുക
પુન: પ્રાપ્તિ,വീണ്ടെടുക്കൽ
મનોરંજન,വിനോദം
ભરતી,റിക്രൂട്ട് ചെയ്യുക
પ્રવેશ -સત્તા,അതോറിറ്റി റിക്രൂട്ട് ചെയ്യുന്നു
ભરતી,നിയന്തിക്കല്
ભરતી નિયમો,റിക്രൂട്ട്മെന്റ് നിയമങ്ങൾ
સુધારો,തിരുതിലിഫിക്കേഷൻ
આવર્તક,ആവർത്തിച്ചുള്ള
Redતરવું,വീണ്ടെടുക്കുക
છૂટ,വീണ്ടെടുക്കൽ
પુનરાવર્તિત,റീഡയറക്ട്
નિવારણ,പരിഹാരം
નિવારણ,പരിഹാര
લાલ ટેજ કરનાર,ചുവന്ന ടാപ്പിസം
