Assamese,Punjabi
লজিকেল ডায়েগ্ৰাম,ਲਾਜ਼ੀਕਲ ਚਿੱਤਰ
লজিকেল এক্সপ্ৰেচন,ਲਾਜ਼ੀਕਲ ਸਮੀਕਰਨ
লজিকেল ফ্ল&#39; চাৰ্ট (ফ্ল&#39; চাৰ্ট),ਲਾਜ਼ੀਕਲ ਪ੍ਰਵਾਹ ਚਾਰਟ (ਪ੍ਰਵਾਹ ਚਾਰਟ)
লজিকেল IF,ਲਾਜ਼ੀਕਲ IF
লজিকেল অপাৰেচন,ਲਾਜ਼ੀਕਲ ਕਾਰਵਾਈ
লজিকেল অপাৰেটৰ,ਲਾਜ਼ੀਕਲ ਆਪਰੇਟਰ
যুক্তিসংগত সম্পৰ্ক,ਲਾਜ਼ੀਕਲ ਸਬੰਧ
যুক্তিসংগত আঁচনি,ਲਾਜ਼ੀਕਲ ਸਕੀਮ
যুক্তিসংগত চিহ্ন,ਲਾਜ਼ੀਕਲ ਪ੍ਰਤੀਕ
লজিকেল টাইপ,ਲਾਜ਼ੀਕਲ ਕਿਸਮ
লজিকেল মান,ਲਾਜ਼ੀਕਲ ਮੁੱਲ
লজিকেল ভেৰিয়েবল,ਲਾਜ਼ੀਕਲ ਵੇਰੀਏਬਲ
আগলৈ চাওক কঢ়িয়াই লৈ ফুৰে,ਅੱਗੇ ਦੇਖੋ ਕੈਰੀ
look ahead set,ਸੈੱਟ ਅੱਗੇ ਦੇਖੋ
চোৱা,ਝਾਂਕਨਾ
খান্দৰি,ਲੂਪ
লুপ নিয়ন্ত্ৰণ,ਲੂਪ ਕੰਟਰੋਲ
লুপ আৰম্ভণি,ਲੂਪ ਸ਼ੁਰੂਆਤ
লুপ পৰিবৰ্তন,ਲੂਪ ਸੋਧ
লুপ নেটৱাৰ্ক,ਲੂਪ ਨੈੱਟਵਰਕ
লুপ আৰম্ভ,ਲੂਪ ਸ਼ੁਰੂ
লুপ টাৰ্মিনেচন,ਲੂਪ ਸਮਾਪਤੀ
লুপ-বেক পৰীক্ষা,ਲੂਪ-ਬੈਕ ਟੈਸਟ
শিথিলভাৱে সংযুক্ত,ਢਿੱਲੀ ਜੋੜੀ
ক্ষতিহীন সংকোচন,ਨੁਕਸਾਨ ਰਹਿਤ ਸੰਕੁਚਨ
ক্ষতিকাৰক সংকোচন,ਨੁਕਸਾਨਦੇਹ ਕੰਪਰੈਸ਼ਨ
কম বাইট,ਘੱਟ ਬਾਈਟ
নিম্নস্তৰৰ ভাষা,ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
লো পাছ ফিল্টাৰ,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
নিম্ন সীমা,ਹੇਠਲੀ ਸੀਮਾ
mac প্ৰটোকল (মধ্যমীয়া অভিগম নিয়ন্ত্ৰণ),ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ)
যন্ত্ৰ,ਮਸ਼ੀਨ
মেচিনৰ ঠিকনা,ਮਸ਼ੀਨ ਦਾ ਪਤਾ
মেচিন ক&#39;ড,ਮਸ਼ੀਨ ਕੋਡ
মেচিন চক্ৰ,ਮਸ਼ੀਨ ਚੱਕਰ
মেচিন নিৰ্ভৰশীল ভাষা,ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ
মেচিন নিৰ্ভৰশীল চফ্টৱেৰ,ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ
মেচিনৰ ভুল,ਮਸ਼ੀਨ ਗਲਤੀ
মেচিনৰ অচল সময়,ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ
মেচিন স্বাধীন ভাষা,ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ
মেচিনৰ নিৰ্দেশনা,ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ
মেচিন বুদ্ধিমত্তা,ਮਸ਼ੀਨ ਬੁੱਧੀ
মেচিন ভাষা,ਮਸ਼ੀਨ ਭਾਸ਼ਾ
মেচিন লাৰ্নিং,ਮਸ਼ੀਨ ਸਿਖਲਾਈ
মেচিন অপাৰেচন,ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ
যন্ত্ৰমুখী ভাষা,ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ
মেচিন চলোৱা,ਮਸ਼ੀਨ ਰਨ
মেচিন চিমুলেচন,ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
মেচিন নষ্ট সময়,ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ
মেচিন অনুবাদ,ਮਸ਼ੀਨ ਅਨੁਵਾਦ
মেচিন শব্দ,ਮਸ਼ੀਨ ਸ਼ਬਦ
মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা),ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ)
মেক্ৰ&#39; যুক্তি,ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ
মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম,ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ
মেক্ৰ&#39; কল,ਮੈਕਰੋ ਕਾਲ
মেক্ৰ&#39; ক&#39;ড,ਮੈਕਰੋ ਕੋਡ
মেক্ৰ&#39; কমাণ্ড,ਮੈਕਰੋ ਕਮਾਂਡ
মেক্ৰ&#39; ঘোষণা,ਮੈਕਰੋ ਘੋਸ਼ਣਾ
মেক্ৰ&#39; সংজ্ঞা,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট,ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ
মেক্ৰ&#39; জেনেৰেটৰ,ਮੈਕਰੋ ਜਨਰੇਟਰ
মেক্ৰ&#39; নিৰ্দেশনা,ਮੈਕਰੋ ਹਦਾਇਤ
মেক্ৰ&#39; ভাষা,ਮੈਕਰੋ ਭਾਸ਼ਾ
মেক্ৰ&#39; লাইব্ৰেৰী,ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ
মেক্ৰ&#39; প্ৰাচল,ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ
মেক্ৰ&#39; প্ৰচেছিং,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ
মেক্ৰ&#39; প্ৰচেছৰ,ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ
মেক্ৰ&#39; প্ৰগ্ৰেমিং,ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ
মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ,ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ
মেক্ৰ&#39;-ক&#39;ডিং,ਮੈਕਰੋ-ਕੋਡਿੰਗ
মেগাবাইট (MB),ਮੈਗਾਬਾਈਟ (MB)
যাদু চৰিত্ৰ,ਜਾਦੂ ਅੱਖਰ
যাদু সংখ্যা,ਮੈਜਿਕ ਨੰਬਰ
চুম্বকীয় বুদবুদ স্মৃতিশক্তি,ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ
চুম্বকীয় কাৰ্ড,ਚੁੰਬਕੀ ਕਾਰਡ
চুম্বকীয় কোষ,ਚੁੰਬਕੀ ਸੈੱਲ
চুম্বকীয় চৰিত্ৰ,ਚੁੰਬਕੀ ਅੱਖਰ
চুম্বকীয় কোৰ সংৰক্ষণ,ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼
চুম্বকীয় ডিস্ক,ਚੁੰਬਕੀ ਡਿਸਕ
চুম্বকীয় ডিষ্কৰ ঠিকনা,ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ
চুম্বকীয় ডিষ্ক মেমৰি,ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ
চুম্বকীয় ড্ৰাম,ਚੁੰਬਕੀ ਡਰੱਮ
চুম্বকীয় এনকোডিং,ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ
চুম্বকীয় মূৰ,ਚੁੰਬਕੀ ਸਿਰ
চুম্বকীয় চিয়াঁহী,ਚੁੰਬਕੀ ਸਿਆਹੀ
চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR),ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR)
চুম্বকীয় মাধ্যম,ਚੁੰਬਕੀ ਮੀਡੀਆ
চুম্বকীয় পঢ়া,ਚੁੰਬਕੀ ਰੀਡਿੰਗ
চুম্বকীয় ৰেকৰ্ডিং,ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ
চুম্বকীয় সংৰক্ষণ,ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼
চুম্বকীয় ষ্ট্ৰিপ,ਚੁੰਬਕੀ ਪੱਟੀ
চুম্বকীয় টেপ,ਚੁੰਬਕੀ ਟੇਪ
চুম্বকীয় টেপ কাৰ্টিজ,ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ
চুম্বকীয় টেপ ড্ৰাইভ,ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ
চুম্বকীয় টেপ হেডাৰ,ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ
চুম্বকীয় টেপ লাইব্ৰেৰিয়ান,ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ
চুম্বকীয় টেপ পৰিবহণ,ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ
চুম্বকীয় টেপ ইউনিট,ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ
চুম্বকীয় পাতল ফিল্ম,ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ
চুম্বকীয় ট্ৰেক,ਚੁੰਬਕੀ ਟਰੈਕ
চুম্বকীয় অপটিক সংৰক্ষণ,ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼
চুম্বকীয় প্ৰিন্টাৰ,ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ
চুম্বকীয় ষ্ট্ৰিকচন,ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ
magnetostrictive টেবলেট,magnetostrictive ਗੋਲੀ
মেইল বাকচ,ਮੇਲ ਬਾਕਸ
মেইল মাৰ্জ কৰক,ਮੇਲ ਅਭੇਦ
মূল নিয়ন্ত্ৰণ একক,ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ
মূল ফ্ৰেম,ਮੁੱਖ ਫਰੇਮ
মূল ফ্ৰেম ব্যৱস্থা,ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ
মূল স্মৃতিশক্তি,ਮੁੱਖ ਮੈਮੋਰੀ
মূল কাৰ্যসূচী,ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ
মূল সংৰক্ষণ,ਮੁੱਖ ਸਟੋਰੇਜ਼
মূল চুইচ,ਮੁੱਖ ਸਵਿੱਚ
ব্যৱস্থাপনা,ਰੱਖ-ਰਖਾਅ
ৰক্ষণাবেক্ষণ পেনেল,ਰੱਖ-ਰਖਾਅ ਪੈਨਲ
ৰক্ষণাবেক্ষণৰ সময়,ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ
মুখ্য চক্ৰ,ਮੁੱਖ ਚੱਕਰ
মুখ্য ডিভাইচ,ਮੁੱਖ ਜੰਤਰ
মুখ্য চাবি,ਮੁੱਖ ਕੁੰਜੀ
প্ৰধান ৰাজ্য,ਪ੍ਰਮੁੱਖ ਰਾਜ
মুখ্য গঠন,ਮੁੱਖ ਬਣਤਰ
ডাঙৰ কাম,ਮੁੱਖ ਕੰਮ
সংখ্যাগৰিষ্ঠ উপাদান,ਬਹੁਮਤ ਤੱਤ
সংখ্যাগৰিষ্ঠতা গেট,ਬਹੁਗਿਣਤੀ ਗੇਟ
সংখ্যাগৰিষ্ঠতা অপাৰেচন,ਬਹੁਮਤ ਕਾਰਵਾਈ
মেকআপ সময়,ਮੇਕਅਪ ਦਾ ਸਮਾਂ
বিজুতিৰ ৰুটিন,ਖਰਾਬ ਰੁਟੀਨ
ব্যৱস্থাপনা বিকাশ,ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ
ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS),ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS)
ব্যৱস্থাপনা বিজ্ঞান,ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ
মানচেষ্টাৰ ক&#39;ডিং,ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ
মেনিফল্ডিং,ਮੈਨੀਫੋਲਡਿੰਗ
হেতালি খেলা চলক,ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ
সূচীভুক্তকৰণত হেতালি খেলা,ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ
মানুহ-যন্ত্ৰৰ অনুকৰণ,ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ
মেনুৱেল ঠিকনা চুইচ,ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ
হাতৰ দ্বাৰা বিশ্লেষণ কৰা,ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
হাতৰ দ্বাৰা উত্তৰ দিয়া,ਦਸਤੀ ਜਵਾਬ
হাতৰ দ্বাৰা প্ৰৱেশ কৰা,ਦਸਤੀ ਇੰਦਰਾਜ਼
মেনুৱেল এক্সচেঞ্জ,ਦਸਤੀ ਵਟਾਂਦਰਾ
মেনুৱেল ইনপুট,ਦਸਤੀ ਇੰਪੁੱਟ
মেনুৱেল অপাৰেচন,ਦਸਤੀ ਕਾਰਵਾਈ
বহুতৰ পৰা বহুতৰ সম্পৰ্ক,ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ
বহুত এটা ডিকোডাৰলৈ,ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ
মানচিত্ৰ পদ্ধতি,ਨਕਸ਼ਾ ਵਿਧੀ
মেপিং,ਮੈਪਿੰਗ
প্ৰান্ত,ਹਾਸ਼ੀਏ
মাৰ্জিন ভুল,ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ
প্ৰান্তীয় পৰীক্ষা,ਮਾਮੂਲੀ ਜਾਂਚ
প্ৰান্তীয় পৰীক্ষা,ਮਾਮੂਲੀ ਟੈਸਟ
চিহ্ন ধৰা পেলোৱা,ਨਿਸ਼ਾਨ ਖੋਜ
মাৰ্ক ৰিডিং,ਮਾਰਕ ਰੀਡਿੰਗ
স্কেনিং চিহ্নিত কৰক,ਮਾਰਕ ਸਕੈਨਿੰਗ
মাৰ্ক চেন্স,ਮਾਰਕ ਭਾਵਨਾ
মাৰ্কাৰ,ਮਾਰਕਰ
চিহ্নিত কৰা,ਨਿਸ਼ਾਨਦੇਹੀ
চিহ্নিত কৰা তৰংগ,ਮਾਰਕਿੰਗ ਲਹਿਰ
মাৰ্কভ শৃংখল,markov ਚੇਨ
মাৰ্কভ উৎস,markov ਸਰੋਤ
মাৰ্ক-আপ ভাষা,ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ
মাছেৰ,ਮਾਸਰ
মাছেৰ,ਮਾਸਰ
মুখা,ਮਾਸਕ
মাস্ক বিট,ਮਾਸਕ ਬਿੱਟ
মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ,ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ
মাস্ক ৰেজিষ্টাৰ,ਮਾਸਕ ਰਜਿਸਟਰ
মাস্ক কৰা ROM,ਮਾਸਕ ਕੀਤਾ ROM
মাস্কিং,ਮਾਸਕਿੰਗ
গণ তথ্য,ਪੁੰਜ ਡਾਟਾ
গণ স্মৃতিশক্তি,ਪੁੰਜ ਮੈਮੋਰੀ
বৃহৎ পৰিমাণে সমান্তৰাল,ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ
মাষ্টৰ,ਮਾਸਟਰ
মাষ্টাৰ কাৰ্ড,ਮਾਸਟਰ ਕਾਰਡ
মাষ্টাৰ ঘড়ী,ਮਾਸਟਰ ਘੜੀ
মাষ্টাৰ কনছল,ਮਾਸਟਰ ਕੰਸੋਲ
মাষ্টাৰ ডাটা,ਮਾਸਟਰ ਡਾਟਾ
মাষ্টাৰ ডায়েগ্ৰাম,ਮਾਸਟਰ ਚਿੱਤਰ
মাষ্টাৰ ফাইল,ਮਾਸਟਰ ਫਾਈਲ
মাষ্টাৰ গ্ৰুপ,ਮਾਸਟਰ ਗਰੁੱਪ
মাষ্টাৰ কি&#39;,ਮਾਸਟਰ ਕੁੰਜੀ
মাষ্টাৰ লাইব্ৰেৰী টেপ,ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ
মাষ্টাৰ প্ৰচেছৰ,ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ
মাষ্টাৰ প্ৰগ্ৰেম,ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ
মাষ্টাৰ ষ্টেচন,ਮਾਸਟਰ ਸਟੇਸ਼ਨ
মাষ্টাৰ টেপ,ਮਾਸਟਰ ਟੇਪ
মাষ্টাৰ টাৰ্মিনেল,ਮਾਸਟਰ ਟਰਮੀਨਲ
মাষ্টাৰ/স্লেভ ডিভাইচ,ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ
মাষ্টাৰ/স্লেভ ব্যৱস্থা,ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ
মিল থকা,ਮੈਚ
মিল থকা,ਮੇਲ ਖਾਂਦਾ
গাণিতিক প্ৰগ্ৰেমিং,ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
গাণিতিক অনুকৰণ,ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ
মেট্ৰিক্স,ਮੈਟਰਿਕਸ
মেট্ৰিক্স প্ৰিন্টাৰ,ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
মেট্ৰিক্স চুইচ,ਮੈਟਰਿਕਸ ਸਵਿੱਚ
মেট্ৰিক্স টেবুল,ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ
maxi কম্পিউটাৰ,ਮੈਕਸੀ ਕੰਪਿਊਟਰ
মেক্সিকম্পিউটাৰ,ਮੈਕਸੀਕੰਪਿਊਟਰ
সৰ্বোচ্চ উপাদান,ਅਧਿਕਤਮ ਤੱਤ
maxterm (মানক যোগফলৰ সময়সীমা),ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ)
maxwell ডেমন,ਮੈਕਸਵੈਲ ਡੈਮਨ
অৰ্থ,ਮਤਲਬ
গড় মেৰামতিৰ সময়,ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ
বিফলতাৰ মাজৰ গড় সময় (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
বিফলতাৰ মাজৰ গড় সময় (MTBF),ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF)
বিফলতাৰ সময় বুজাইছে,ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ
মেৰামতিৰ বাবে সময়,ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ
মেৰামতিৰ বাবে গড় সময় (MTTR),ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
মধ্যমীয়া পৰিসৰৰ সংহতি (MSI),ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI)
মধ্যমকালীন সংৰক্ষণ ডিভাইচ,ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ
প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps),ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps)
সদস্য বস্তু,ਸਦੱਸ ਵਸਤੂ
সদস্যৰ ৰেকৰ্ড,ਸਦੱਸ ਰਿਕਾਰਡ
স্মৃতি,ਮੈਮੋਰੀ
মেমৰি এৰে,ਮੈਮੋਰੀ ਐਰੇ
মেমৰি বেংক,ਮੈਮੋਰੀ ਬੈਂਕ
মেমৰি বাফাৰ ৰেজিষ্টাৰ,ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ
মেমৰি বাছ,ਮੈਮੋਰੀ ਬੱਸ
মেমৰি কাৰ্ড,ਮੈਮੋਰੀ ਕਾਰਡ
স্মৃতিশক্তি কোষ,ਮੈਮੋਰੀ ਸੈੱਲ
মেমৰি কম্পেকচন,ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ
মেমৰি কোৰ,ਮੈਮੋਰੀ ਕੋਰ
স্মৃতি চক্ৰ,ਮੈਮੋਰੀ ਚੱਕਰ
মেমৰি ডাটা ৰেজিষ্টাৰ,ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ
মেমৰি ডাম্প,ਮੈਮੋਰੀ ਡੰਪ
স্মৃতি বিনিময়,ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ
স্মৃতিশক্তিৰ স্তৰ,ਮੈਮੋਰੀ ਲੜੀ
স্মৃতিশক্তিৰ নিৰ্দেশনা,ਮੈਮੋਰੀ ਹਦਾਇਤ
স্মৃতিশক্তি ব্যৱস্থাপনা,ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ
মেমৰি মেপ,ਮੈਮੋਰੀ ਨਕਸ਼ਾ
মেমৰি মেপ কৰা I/O,ਮੈਮੋਰੀ ਮੈਪਡ I/O
মেমৰি মডেল,ਮੈਮੋਰੀ ਮਾਡਲ
মেমৰি মডিউল,ਮੈਮੋਰੀ ਮੋਡੀਊਲ
মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ,ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ
মেমৰি শক্তি,ਯਾਦ ਸ਼ਕਤੀ
স্মৃতিশক্তি সুৰক্ষা,ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ
মেমৰি ৰেফাৰেন্স নিৰ্দেশনা,ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼
মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম,ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ
মেমৰি ইউনিট,ਮੈਮੋਰੀ ਯੂਨਿਟ
মেনু,ਮੀਨੂ
মেনু বাৰ,ਮੇਨੂ ਪੱਟੀ
মেনু ড্ৰাইভ,ਮੇਨੂ ਡਰਾਈਵ
মেনু নিৰ্বাচন,ਮੇਨੂ ਚੋਣ
মেনু-চালিত প্ৰগ্ৰেম,ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ
মাৰ্জ কৰক,ਮਿਲਾਓ
মাৰ্জ এক্সচেঞ্জ sort,ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ
merge sort,ਕ੍ਰਮਬੱਧ ਅਭੇਦ
মাৰ্জিং কৰা,ਮਿਲਾਉਣਾ
মেছ নেটৱৰ্ক,ਜਾਲ ਨੈੱਟਵਰਕ
বাৰ্তা প্ৰেৰণ কৰা,ਮੈਸੇਜਿੰਗ
বাৰ্তা,ਸੁਨੇਹਾ
বাৰ্তা প্ৰমাণীকৰণ,ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ
বাৰ্তা বাকচ,ਸੁਨੇਹਾ ਬਾਕਸ
বাৰ্তা বৰ্তনী,ਸੁਨੇਹਾ ਸਰਕਟ
বাৰ্তা বিন্যাস,ਸੁਨੇਹਾ ਫਾਰਮੈਟ
বাৰ্তাৰ হেডাৰ,ਸੁਨੇਹਾ ਸਿਰਲੇਖ
বাৰ্তা ধৰণ,ਸੁਨੇਹਾ ਮੋਡ
বাৰ্তা পাছ কৰা,ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ
বাৰ্তা ভোটদান,ਸੁਨੇਹਾ ਪੋਲਿੰਗ
বাৰ্তা শাৰী,ਸੁਨੇਹਾ ਕਤਾਰ
বাৰ্তা চুইচ,ਸੁਨੇਹਾ ਸਵਿੱਚ
বাৰ্তাৰ লিখনী,ਸੁਨੇਹਾ ਟੈਕਸਟ
বাৰ্তা স্থানান্তৰ এজেন্ট,ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ
মেটা এছেম্বলাৰ,ਮੈਟਾ ਅਸੈਂਬਲਰ
মেটা ক্লাছ,ਮੈਟਾ ਕਲਾਸ
মেটা সংকলন,ਮੈਟਾ ਸੰਕਲਨ
meta কম্পাইলাৰ,ਮੈਟਾ ਕੰਪਾਈਲਰ
মেটা ভাষা,ਮੈਟਾ ਭਾਸ਼ਾ
মেটা নেটৱাৰ্ক,ਮੈਟਾ ਨੈੱਟਵਰਕ
মেটা চিস্টেম,ਮੈਟਾ ਸਿਸਟਮ
প্রণালী,ਵਿਧੀ
মহানগরীয় এলাকা নেটওয়ার্ক (MAN),ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN)
মাইক্ৰ&#39;,ਮਾਈਕ੍ਰੋ
মাইক্ৰ&#39; ক&#39;ড,ਮਾਈਕ੍ਰੋ ਕੋਡ
মাইক্ৰ&#39; কম্পিউটাৰ,ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ
মাইক্ৰ&#39; নিয়ন্ত্ৰক,ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ
মাইক্ৰ&#39; চক্ৰ,ਮਾਈਕਰੋ ਚੱਕਰ
মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS),ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS)
মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স,ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন,ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ
মাইক্ৰ&#39; অৰ্ডাৰ,ਮਾਈਕ੍ਰੋ ਆਰਡਰ
মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক,ਮਾਈਕ੍ਰੋ/ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ
মাইক্ৰ&#39;চিপ,ਮਾਈਕ੍ਰੋਚਿੱਪ
মাইক্ৰ&#39;ক&#39;বল,ਮਾਈਕ੍ਰੋਕੋਬੋਲ
মাইক্ৰ&#39;ক&#39;ড,ਮਾਈਕ੍ਰੋਕੋਡ
মাইক্ৰ&#39;ফিচ,ਮਾਈਕ੍ਰੋਫਾਈਚ
