Gujarati,Marathi
માનવ audio ડિઓ પદ્ધતિ,मानवी ऑडिओ सिस्टम
માનવ સુનાવણી પદ્ધતિ,मानवी श्रवण यंत्रणा
માનવ વિડિઓ દ્રષ્ટિ,मानवी व्हिडिओ समज
ભેજ,आर्द्रता
સંકર,संकरित
સંકર સર્કિટ,संकरित सर्किट
વર્ણમાલિક સર્કિટ,हायब्रीड इंटरग्रेटेड सर्किट
જળમાર્ગ,हायड्रोमीटर
અતિશયોક્તિ,उच्च
અતિસિપરી માધ્યમ,हायपर मीडिया
અસાધારણ લખાણ,अति मजकूर
અતિશયોક્તિ,हायपरलिंक
મૂર્તિ,चिन्ह
ઓળખ,ओळख
ઓળખકર્તા,अभिज्ञापक
સળગવું,प्रज्वलित करा
પ્રભુત્વ,प्रज्वलन
રોશની,प्रकाश
રોશની,प्रदीपन
તસવીર,प्रतिमा
છબી,प्रतिमा अँटेना
છબી,प्रतिमा कॅप्चर
છબી -આઇકોનોસ્કોપ,प्रतिमा आयकॉनोस्कोप
તસવીર,प्रतिमा नकाशा
તસવીર,प्रतिमा ऑर्थिकॉन
તસવીર,प्रतिमा प्रक्रिया
છબી રચિત,प्रतिमा सेटर
કાલ્પનિક,काल्पनिक
અવરોધ,प्रतिबाधा
અવરોધ,प्रतिबाधा जुळणारी
અવરોધ,प्रतिबाधा जुळणारे सर्किट
અવરોધ,प्रतिबाधा जुळत नाही
ખાલી જગ્યાનો અવરોધ,मोकळ्या जागेची प्रतिबाधा
અવરોધ -પરિવર્તન,प्रतिबाधा परिवर्तन
આયાત,आयात
ગર્ભિત,गर्भवती
પ્રભાવિત કરવું,व्होल्टेज प्रभावित करा
આવેશ,प्रेरणा
મતાધિકાર પ્રતિભાવ,आवेग प्रतिसाद
અશુદ્ધ વાહકતા,अशुद्धता चालकता
અશુદ્ધતા,अशुद्धता सेमीकंडक्शन
નિષ્ક્રિય,निष्क्रिय
નિષ્ક્રિય બારી,निष्क्रिय विंडो
અશ્રાયત,ऐकण्यायोग्य नाही
અગ્નિથી બનેલું,हल्ल
ઘટના કિરણ,घटना किरण
સમાવેશ,समावेश
આવતો સંકેત,इनकमिंग सिग्नल
સૂચક,सूचक
સ્વદેશી,देशी
ઇજા,प्रेरणा
સંલગ્ન-રિએક્ટન્સ,प्रेरक-प्रतिक्रिया
સળગેલી સામગ્રી,ज्वलनशील सामग्री
Infor પેચ,इन्फॉर पॅच
જાણ,माहिती
માહિતી સ્થાપત્ય,माहिती आर्किटेक्चर
માહિતી,माहिती बिट
માહિતી અંક,माहिती अंक
માહિતી કિઓસ્ક,माहिती कियोस्क
માહિતી પ્રક્રિયા,माहिती प्रक्रिया
માહિતી પ્રૌદ્યોગિકી,माहिती तंत्रज्ञान
રોષ,इन्फोटेनमेंट
ઇજાગ્રસ્ત રેએડિએશન,इन्फ्रारेड रेडिएशन
ઈન્ફ્રાસ્ટ્રક્ચર,पायाभूत सुविधा
પીપવું,अंतर्ग्रहण
ઘટકો,साहित्य
પ્રારંભિક શબ્દ (આઇડબ્લ્યુ),आरंभिक शब्द (आयडब्ल्यू)
આંતરિક કોડ,अंतर्गत कोड
નવીનીકરણ,नवीनता
નિઘન,इनपुट
ઇનપુટ રેખા,इनपुट लाइन
ઇનપુટ એકમ,इनपुट युनिट
આવતો વિજપ્રવાહ,इनपुट व्होल्टेज
ઇનપુટ આઉટપુટ,इनपुट-आउटपुट
દાખલ કરવું,घाला
દાખલ કરવું,अंतर्भूत तोटा
ગોઠવણી,स्थापना
તત્કાલ વોલ્ટેજ,त्वरित व्होल्टेज
સૂચના,सूचना
ઇન્સ્યુલેટીવ સામગ્રી,इन्सुलेट सामग्री
ઉન્મત્ત,इन्सुलेशन
ઇન્સ્યુલેશન પ્રતિકાર,इन्सुलेशन प्रतिकार
અલગ પાડનાર,इन्सुलेटर
ઇન્ટિગ્રેટેડ સર્કિટ,एकात्मिक सर्किट
એકીકૃત નેટવર્ક,समाकलित नेटवर्क
સંક્રમક,इंटिग्रेटर
બાતમી,बुद्धिमत्ता
તીવ્રતા,तीव्रता
વાણી -વાણી,बोलण्याची तीव्रता
આંતર ચેનલ દખલ,इंटर चॅनेल हस्तक्षेप
ઇન્ટરલેવ,इंटरलीव्ह
ક્રિયાપ્રતિક્રિયા,परस्परसंवाद
ક્રિયાપ્રતિક્રિયા,परस्परसंवादीता
અંતર્ગત,इंटरकॉम
સંબંધ,इंटरकनेक्टिव्हिटी
પ્રસારણ,इंटरफेस
ઇન્ટરફેસ -સ્કેનીંગ,इंटरफेस स्कॅनिंग
હસ્તક્ષેપ,हस्तक्षेप
આંતરતાનો વિસ્તાર,हस्तक्षेप झोन
દખલ કરવી,हस्तक्षेप चॅनेल
દખલ કરવાની આવર્તન,हस्तक्षेप वारंवारता
રેડિયો આવર્તન સંકેત દખલ,हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल
અંતર્દ્ય,इंटरफ्रेम
ઇન્ટરલેવ,इंटरलीव्ह
અંતરે,इंटरलीव्ह
સંગ્રહિત પ્રવાહ,अंतर्देशीय प्रवाह
મેલીકટર,इंटरलीव्हर
સાંધા,इंटरलीव्हिंग
સાંધા,इंटरलीव्हिंग
અંતર્ઘોષ સમય,इंटरलीव्हिंग कालावधी
અંતરાલ,इंटरलॉक सर्किट
અંતરીલ સ્વીચ,इंटरलॉक स्विच
એકસમાન,इंटरलॉकिंग
મધ્યવર્તી નિષ્ફળતા,दरम्यानचे अपयश
મધ્યવર્તી આવર્તન,दरम्यानचे वारंवारता
મધ્યવર્તી આવર્તન ઓસિલેટર,इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर
તૂટક તૂટક,अधूनमधून
તૂટક તૂટક વર્તમાન,अधूनमधून चालू
આંતરસંલાલ,इंटरमोड्युलेशन
અંતર્જ્ulationાન,इंटरमोड्युलेशन विकृती
અંતર્દૃષ્ટિનું ઉત્સર્જન,इंटरमोड्युलेशन उत्सर्जन
આંતરસંલાવે પરીક્ષણ,इंटरमोड्युलेशन चाचणी
ઈનકાર,इंटरनेट
ઇન્ટરનેટ બ્રોડકાસ્ટિંગ,इंटरनेट प्रसारण
ઇન્ટરનેટ,इंटरनेट चॅटिंग
ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક,इंटरनेट प्रोटोकॉल स्टॅक
ઇન્ટરનેટ રેડિયો,इंटरनेट रेडिओ
ઇન્ટરનેટ સ્ટ્રીમિંગ,इंटरनेट प्रवाह
ઇન્ટરનેટ વિડિઓ,इंटरनेट व्हिडिओ
ભાષાંતરક્ષમતા,इंटरऑपरेबिलिटी
પ્રક્ષેપણ,इंटरपोलेशन
દુભાષિયા,दुभाषे
અટકાવવું,व्यत्यय
અટકાયત,व्यत्यय
ખલેલકાર,व्यत्यय आणणारा
અંતરાલ,मध्यांतर
સાંકળ,इंट्राकोडिंग
અંદરનો ભાગ,इंट्राफ्रेम
જાડું,इंट्रानेट
પુનરાવર્તન,इंट्रॅपिक्चर
એક જાતની,इंट्रावेब
અંતર્ગત સેમિકન્ડક્ટર,आंतरिक सेमीकंडक्टर
વિપરીત પ્રવાહ,व्यस्त करंट
Verse ંધી અવકાશી સંચાલન,व्यस्त स्थानिक ऑपरेट
Vertંધું,उलटा
Ver ંધી એલ એન્ટેના,इनव्हर्टेड एल ten न्टीना
Ver ંધી વી એન્ટેના,इनव्हर्टेड व्ही अँटेना
Inલટું,इनव्हर्टर
અનિયમિત,अनियमित
અપ્રસ્તુત તત્વ,असंबद्ध घटक
અલગ -અલગ નેટવર્ક,अलगाव नेटवर्क
અલગ પાડનાર,पृथक
ઘાટ,जैमर
જખમ,जामिंग
કલાલ,जर्गॉन फाइल
જાવા સ્ક્રિપ્ટ,जावा स्क्रिप्ट
ઝબૂકવું,जिंगल
ગફલત,जिटर
જોડાણ કરનાર,जॉइनर
સંયુક્ત,संयुक्त
મેનું,जोडलेले
ગડબડી,जम्पर
કચરો,कंन
નકામો મેઇલ,निरुपयोगी पत्र
કર્કશ,कर्नल
મુખ્ય,की
પાટિયું,कीबोर्ड
ક keyંગું,कीर
મહત્ત્વ,कीनोट
કિલોસાયકલ,किलोसायकल
કિલોવોલ્ટ,किलोवॉल्ट
કિલોવોટ,किलोवॅट
સંયોજક,किनेमॅटिक्स
ઘૂંટણ,गुडघा पॉईंट व्होल्टेज
મૂઠ,नॉब
જ્ઞાન પૃષ્ટ,पायाभूत माहिती
જ્ knowledgeાન પ્રતિનિધિત્વ,ज्ञान प्रतिनिधित्व
એલ નેટવર્ક,एल नेटवर्क
એલ વિભાગ ફિલ્ટર,एल विभाग फिल्टर
લેગ અને લીડ,अंतर आणि आघाडी
પાછળ,चालू आहे
પાછળ પાવર પરિબળ,उर्जा घटक मागे पडत आहे
સ્તુતિશીલ,लॅमिनेटेड
દીવો,दिवा
લેપટોપ,लॅपटॉप
લેસર આવર્તન,लेसर वारंवारता
સુવ્યવસ્થિત ભૂલ,सुप्त त्रुटी
આંતરિક ઉષ્મા,सुप्त उष्णता
અક્ષરશ,अक्षांश
સ્તર,थर
બાંધકામ,लेआउट
ગોઠવણ યોજના,लेआउट योजना
દોરી,आघाडी
અગ્રણી તબક્કો,अग्रगण्य टप्पा
પ્રૂફ,गळती पुरावा
રખડુ,गळती
લીઝ્ડ સર્કિટ,लीज्ड सर्किट
લેન્સ,लेन्स
કક્ષાના સૂચક,स्तर निर्देशक
પ્રકાશ નિયંત્રણ,प्रकाश नियंत्रण
પ્રકાશ કલમ,हलकी पेन
લાઈટનિંગ એરેસ્ટર,लाइटनिंग एरेस्टर
મર્યાદા,लिमिटर
મર્યાદિત એમ્પ્લીફાયર,एम्पलीफायर मर्यादित करणे
હારી જવું,ओळ तोटा
વાક્યનો અવાજ,लाइन आवाज
દૃષ્ટિની લાઇન,दृष्टीक्षेप
હરોળ,लाइन फेज
મહત્ત્વ,लाइन ट्रान्समिशन
રેખા,लाइन अनलोड केलेली
રેખીય ક્વોન્ટીઝર,रेखीय क्वांटिझर
સુશોભન,रेषात्मकता
રેખાને લગતું,लाइन-कॉक्सियल
રેખા-ક્ષેત્રાકાર,लाइन-इक्वलिझर
રેખાખરની આવર્તન,लाइन-फ्रिक्वेन्सी
વાક્ય-અવબાધ,लाइन-इम्पेडन्स
રેખા-ચતુર્થાંશ,लाइन-क्वार्टर तरंगलांबी
સંબંધ,दुवा
કોરી,लिंकर
જિદ્દી,लिप-मायक्रोफोन
જીવંત પ્રસારણ,थेट प्रसारण
જીવંત સરકી,थेट सर्किट
જીવંત કાર્યક્રમ,थेट कार्यक्रम
બોજો,लोड
ભારક્ષમતા,भार क्षमता
ભાર વહન ક્ષમતા,भार वाहून नेण्याची क्षमता
ભાર લાક્ષણિકતા,लोड वैशिष्ट्य
ભાર અટકાવવું,लोड प्रतिबाधा
ભરેલું,भारित
લોહિયો,लोडर
ભારણ,लोड करीत आहे
કોઇલ લોડિંગ,लोडिंग कॉइल
ભાર-પરીક્ષા,लोड-चाचणी
ઝઘડો,लोब
Loંચી એન્ટેના,लोब अँटेना
સ્થાનિક ક્ષેત્ર નેટવર્ક,स्थानिक नेटवर्क
સ્થાનિક બેટરી,स्थानिक बॅटरी
સ્થાનિક ઓસિલેટર,स्थानिक ऑसीलेटर
લોગ,लॉग
લોગ -બુક,लॉग बुक
લ log ગ ઇન કરો (લ log ગ ઇન),लॉग इन (लॉग ऑन)
લ log ગ ઓફ (લ log ગ આઉટ),लॉग ऑफ (लॉग आउट)
લોગશીલી,लॉग पत्रक
મસાલેદાર,लॉगरिदम
લોગરીધમિક એમ્પ્લીફાયર,लॉगरिथमिक एम्पलीफायर
લોગરીધમિક ગુણોત્તર,लॉगरिथमिक गुणोत्तर
લોગરીધમિક પ્રતિભાવ,लॉगरिथमिक प्रतिसाद
લૌકિક ધોરણ,लॉगरिथमिक स्केल
ફાંટો,लॉगिंग
તર્કશાસ્ત્ર,तर्कशास्त्र
તર્ક -દ્વાર,लॉजिक गेट
તર્કશાસ્ત્ર,तर्कशास्त्र ऑपरेशन
તાર્કિક,तार्किक
તાર્કિક રચના,तार्किक फ्रेम
લોગો દાખલ કરનાર,लोगो घालणारा
રેખાંશ,रेखांश
ફટકો,लूप
લૂપ એન્ટેના,लूप अँटेना
લૂપ ફાયદો,लूप गेन
લૂપ પરીક્ષણ,लूप चाचणी
છૂટક સંપર્ક,सैल संपर्क
સંતાપ,सैल कपलिंग
લોસલેસ એન્ટેના,लॉसलेस अँटेना
લોસલેસ કમ્પ્રેશન,लॉसलेस कॉम्प्रेशन
હારી સંકોચન,लॉसि कॉम्प्रेशन
લાઉડનેસ (ધ્વનિ),मोठा आवाज (आवाज)
લાઉડ સ્પીકર,लाऊडस्पीकर
ઓછી આવર્તન,कमी वारंवारता
નીચા કક્ષાની ભાષા,निम्न स्तरीय भाषा
ઓછું ખોટ ફીડર,कमी तोटा फीडर
ઓછી ખોટ લવચીક કોક્સિયલ કેબલ,कमी तोटा लवचिक कोएक्सियल केबल
નીચા અવાજ પ્રાપ્તકર્તા,कमी आवाज रिसीव्हर
નીચા ઓર્બિટિંગ ઉપગ્રહ,कमी फिरणारी उपग्रह
નીચા પાસ ફિલ્ટર,लो पास फिल्टर
ઓછી પ્રતિક્રિયા આપવાની કમાણી,कमी प्रतिक्रिया मिळवणे
ઓછો પ્રતિકાર માર્ગ,कमी प्रतिकार मार्ग
ખસી કરવું,Lug
ભ્રષ્ટતા,ल्युमिनेन्स
ગઠ્ઠો લગાડવો,गठ्ठा
પારકાન,मॅक्रो ब्लॉक
મેક્રો વ્યાખ્યા,मॅक्रो व्याख्या
બનાવટ,मॅक्रो व्हिजन
જાદુઈ આંખ,जादू डोळा
ચુંબક,चुंबक
ચુંબકીય ક્ષેત્ર,चुंबकीय क्षेत्र
ચુંબકીય પ્રવાહ,चुंबकीय प्रवाह
ચુંબકીય ધ્રુવ,चुंबकीय खांब
ચુંબકીય તોફાન,चुंबकीय वादळ
ચુંબકીય સ્વીચ,चुंबकीय स्विच
ચુંબકીય ટેપ,चुंबकीय टेप
ચુંબનત્વ,चुंबकत्व
ટપાલ મક્કો,मेल विलीनीकरण
ટપાલ યાદી,पत्रव्यवहाराची यादी
મુખ્ય વાહક,मुख्य वाहक
જાળવી,देखभाल
જાળવણી,देखभाल
જાળવણી ટીમ,देखभाल कार्यसंघ
બહુમતી,बहुसंख्य वाहक
સંપર્ક રિલે બનાવો,संपर्क रिले बनवा
બનાવટની સ્વીચ,मेक-अँड ब्रेक स्विच
પુરુષ-જોડકવાર,नर-कनेक्टर
માણસે અવાજ કર્યો,माणसाने आवाज केला
મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ),व्यवस्थापन माहिती प्रणाली (एमआयएस)
ચાલાકીભર્યું,हाताळले
હસ્તકલા નિયંત્રણ,मॅन्युअल नियंत्रण
પદ્ધતિ પદ્ધતિ,व्यक्तिचलित पद्धत
સલામતી માર્ગદર્શિકા,सुरक्षिततेची खबरदारी
મેન્યુઅલી સંચાલિત,व्यक्तिचलितपणे ऑपरेट केले
ઉત્પાદક,निर्माता
મહોરું,मुखवटा
મસકી,मस्की
માસ્ક,मास्कर
છુપાયેલો,मास्किंग
માસ્કીંગ વર્તન,मास्किंग वर्तन
Audio ડિઓ -માસ્કિંગ અસર,ऑडिओचा मास्किंग प्रभाव
માસ્કિંગ થ્રેશોલ્ડ,मास्किंग थ्रेशोल्ड
માસ્કીંગ સ્વર,मास्किंग टोन
મસ્ત,मास्ट
મસ્ત -રેડિયેટર,मास्ट रेडिएटर
મુખ્ય નિયંત્રણ,मास्टर कंट्रोल
માસ્ટર ઓસિલાટોર,मास्टर ऑसिलॅटरर
મેચ-અવબાધ,सामना-प्रतिबिंब
મેચિંગ નેટવર્ક,मॅचिंग नेटवर्क
મેચિંગ સ્ટબ,मॅचिंग स्टब
મેચિંગ ટ્રાન્સફોર્મર,मॅचिंग ट्रान्सफॉर्मर
ભૌતિક-તૈયારી,साहित्य-प्रक्रिया
માળખું,मॅट्रिक्स
મહત્તમ,जास्तीत जास्त
મહત્તમ માંગ સૂચક,जास्तीत जास्त मागणी निर्देशक
મહત્તમ શક્તિ ઘનતા,जास्तीत जास्त उर्जा घनता
મહત્તમ સંવેદનશીલતા,जास्तीत जास्त संवेदनशीलता
મહત્તમ તાપમા,जास्तीत जास्त तापमान
મહત્તમ ઉપયોગી આવર્તન,जास्तीत जास्त वापरण्यायोग्य वारंवारता
મહત્તમ મૂલ્ય,कमाल मूल्य
નિષ્ફળતાનો સરેરાશ સમય,अयशस्वी होण्याचा अर्थ
સરેરાશ કિંમત,म्हणजे मूल्य
માપેલ સંકેત,मोजलेले सिग्नल
માપ,मोजमाप
માપવાનું સાધન,डिव्हाइस मोजत आहे
માપવાની સાધનસામગ્રી,मोजण्याचे उपकरणे
માપવાનું સાધન,मोजण्याचे साधन
ક્ષેત્રની શક્તિનું સાધન માપવા,फील्ड सामर्थ्याचे मोजमाप
માપવાની ટેપ,मोजपट्टी
યંત્ર,यंत्रणा
માધ્યમ સર્વર,मीडिया सर्व्हर
માધ્યમ,मध्यम
મધ્યમ આવર્તન,मध्यम वारंवारता
મધ્યમ આવર્તન તરંગ,मध्यम वारंवारता लाट
મધ્યમ તરંગ (મેગાવોટ),मध्यम लाट (मेगावॅट)
મેગા-ઓહમ,मेगा-ओहम
મેગર,मेगर
યાદ,मेमरी
માર્ગદર્શન,मार्गदर्शक
લૈંગિક પટ્ટી,मेनू बार
ક્રુ -સ્વીચ,बुध स्विच
વિલીનીકરણ,विलीनीकरण
સંદેશ,संदेश
મેટાડેટા,मेटाडेटा
ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ,मेटल-ऑक्साईड सेमीकंडक्टर डायोड
ધાતુની આવરણવાળી કેબલ,मेटल-शीथ केबल
મીટર,मीटर
મીટરિંગ પેનલ,मीटरिंग पॅनेल
માઇકલ,मीका
માઇકલ-ઇન્સ્યુલેશન,मीका-इन्सुलेशन
સૂક્ષ્મ,सूक्ष्म-
સૂક્ષ્મ ઘટક,सूक्ष्म घटक
સૂક્ષ્મ કમ્પ્યુટર,सूक्ष्म संगणक
સૂક્ષ્મ નિયંત્રણ કરનાર,मायक्रो-कंट्रोलर
સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ,मायक्रो-इलेक्ट्रॉनिक्स
માઇક્રોફોન,मायक्रोफोन
સુક્ષ્મસજીવો,मायक्रोफोनिक्स
માઇક્રોપ્રોસેસ્રેસ,मायक्रोप्रोसेसर
માઇક્રો-વોલ્ટ (એમવી),मायक्रो-व्होल्ट (एमव्ही)
સૂક્ષ્મ,मायक्रोवेव्ह
માઇક્રોવેવ એન્ટેના,मायक्रोवेव्ह अँटेना
માઇક્રોવેવ બીમ,मायक्रोवेव्ह बीम
મધ્યમ,मिड-बँड
સ્થળાંતર,स्थलांतर
સ્થળાંતર માર્ગ,स्थलांतर मार्ग
લઘુ,सूक्ष्म
લઘુચિત્ર,लघुलेखित
ન્યૂનતમ,किमान
લઘુત્તમ તાપમાન,किमान तापमान
લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ,किमान वापरण्यायोग्य फील्ड सामर्थ्य
લઘુમતી કારીગર,अल्पसंख्याक वाहक
ખોટી વાતો,गैरसमज
એકઠું કરવું,मिसळा
મિશ્ર ખાલી,मिश्रित ब्लँकिंग
મિશ્ર સમન્વય,मिश्रित समक्रमण
મિશ્રણ કરનાર,मिक्सर
મિક્સર નળી,मिक्सर ट्यूब
મિશ્રણ,मिसळणे
મિશ્રણ સર્કિટ,मिक्सिंग सर्किट
સ્મરણ સંબંધી,मेमोनिक
નેમોમિક્સ,मेमोनोनिक्स
ફરડ,मोबाईल
મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન,मोबाइल मल्टीमीडिया अनुप्रयोग
ફરતી ટીવી,मोबाइल टीव्ही
પદ્ધતિ,मोड
નિષ્ફળતાની પદ્ધતિ,अपयशाची पद्धत
પ્રચાર પદ્ધતિ,प्रसार मोड
નમૂનો,मॉडेल
Emાળ,मॉडेम
આધુનિક એફએમ ટ્રાન્સમીટર,आधुनिक एफएम ट्रान्समीटर
આધુનિક વલણો,आधुनिक ट्रेंड
રૂપરેખાંકન,कॉन्फिगरेशनचे मोड
ફેરફાર કરવો,सुधारित करा
મોડ્યુલેટેડ સતત તરંગ,मॉड्युलेटेड सतत लाट
મોડ્યુલેટેડ સિગ્નલ,मॉड्युलेटेड सिग्नल
મોડ્યુલેટેડ તરંગફોર્મ,मॉड्युलेटेड वेव्हफॉर्म
વિપુલતા,मॉड्यूलेशन
મોડ્યુલેશન કંપનવિસ્તાર,मॉड्यूलेशन मोठेपणा
મોડ્યુલેશન ક્ષમતા,मॉड्युलेशन क्षमता
મોડ્યુલેશન આવર્તન,मॉड्युलेशन वारंवारता
વિપુલ અનુક્રમણિકા,मॉड्युलेशन इंडेक्स
રીંછલા,मॉड्यूलेशन रेषात्मकता
મોડ્યુલેશન મીટર,मॉड्युलेशन मीटर
મોડ્યુલેશન મોનિટર,मॉड्युलेशन मॉनिटर
વિપુલ ટકાવારી,मॉड्युलेशन टक्केवारी
વિધિ કરનાર,मॉड्युलेटर
વિધિ,मॉड्यूल
ભેજ,ओलावा
વેગ,चालना
મોનીટર,मॉनिटर
અનુશ્રવણ,देखरेख
દેખરેખ અને વિશ્લેષણ તકનીકો,देखरेख आणि विश्लेषण तंत्र
દેખરેખ અને નિયંત્રણ,देखरेख आणि नियंत्रण
નિરીક્ષણ મથક,देखरेख स्टेशन
એકલતા,मोनोक्रोम
એકલતા,मोनोफोनिक ट्रान्समिशन
મોર્ફ,मॉर्फ
મોરફિંગ,मॉर्फिंग
ક morંગું,मॉर्फिझम
મોઝેક,मोज़ेक
માતૃત્વ,मदरबोर्ड
દરખાસ્ત,मोशन भरपाई
ગતિ અંદાજ,गती अंदाज
ગતિ -વેક્ટર,मोशन वेक्टर
ગતિપત્રક,मोशन व्हिडिओ
મોટર,मोटर
મોટર operatorપરેટર,मोटर ऑपरेटर
મોટર,मोटर स्टार्टर
પર્વત,माउंट
ઉંદર,माउस
માઉસ ઇન્ટરફેસ,माउस इंटरफेस
ગતિવિધિ,हालचाल
મલ્ટિ ચેનલ વિસ્તરણ,मल्टी चॅनेल विस्तार
બહુવિધ,मल्टीकास्टिंग
બહુવિધ સંકેતો,मल्टीचेनेल सिग्नल
બહુવિધ માઇક્રોફોન,मल्टीडायरेक्शनल मायक्रोफोन
આંતરભાષીય ભાષ્ય,बहुभाषिक भाष्य
બહુમાળી,मल्टीमीडिया
બહુધા ભાગ,मल्टीमीडिया कियोस्क
બહુવિધ,मल्टीमीटर
બહુ વધારે,मल्टीपाथ
મલ્ટીપાથ,मल्टीपाथ रिसेप्शन
નગર,मल्टीफेस
બહુવિધ,एकाधिक
બહુવિધ પ્રવેશ પદ્ધતિ,एकाधिक प्रवेश प्रणाली
અનેકગણું,मल्टीप्लेक्स
મલ્ટીપ્લેક્સર,मल्टीप्लेक्सर
મલ્ટિપ્લેક્સિંગ,मल्टीप्लेक्सिंग
બહુવિધ એમ્પ્લીફાયર,मल्टीस्टेज एम्पलीफायर
બહુવિધ,मल्टीटास्किंग
આંતર -માળ,मल्टीव्हिब्रेटर
ચૂપ,निःशब्द
પરસ્પર વાહકતા,परस्पर आवाहन
પરસ્પર અવરોધ,परस्पर प्रतिबाधा
પરસ્પર ઉપાય,परस्पर इंडक्टन्स
પરસ્પર દખલ,परस्पर हस्तक्षेप
નેનો તકનીકી,नॅनो-टेक्नॉलॉजी
સાંકડી,अरुंदबँड
સંકુચિત,अरुंदकास्टिंग
કુદરતી ડ્રાફ્ટ,नैसर्गिक मसुदा
નૌકાદળ,नेव्हिगेटर
નકારાત્મક,नकारात्मक
નકારાત્મક પક્ષપાત,नकारात्मक पूर्वाग्रह
નકારાત્મક ખર્ચ,नकारात्मक शुल्क
નકારાત્મક પ્રતિસાદ,नकारात्मक अभिप्राय
નકારાત્મક ટોચ,नकारात्मक शिखर
નકારાત્મક પ્રતિકાર,नकारात्मक प्रतिकार
ચોખ્ખો ફાયદો,निव्वळ फायदा
ચોખ્ખી ખોટ,निव्वळ तोटा
રણનીતિ,नेटिक्वेट
નેટવર્ક,नेटवर्क
નેટવર્ક વિશ્લેષક,नेटवर्क विश्लेषक
નેટવર્ક ફાઇલ પદ્ધતિ,नेटवर्क फाइल सिस्टम
નેટવર્ક આયોજન,नेटवर्क नियोजन
નેટવર્ક સમાપ્તિ,नेटवर्क टर्मिनेशन
નેટવર્કિંગ,नेटवर्किंग
તુરંત,तटस्थ
તત્ત્વો પાડનારું,तटस्थीकरण
સમાચાર -ખંડ,न्यूज रूम ऑटोमेशन
ઝૂકી જવું,Nebe
વિશિષ્ટ,कोनाडा
કોઈ લોડ ટેસ્ટ,लोड चाचणी नाही
નોડ,नोड
અવાજ,आवाज
અવાજ,आवाज आकृती
અવાજનું ફિલ્ટર,आवाज फिल्टर
અવાજનું માળખું,आवाज मजला
અવાજનો દરવાજો,आवाज गेट
અવાજની પ્રતિરક્ષા,आवाज प्रतिकारशक्ती
અવાજની કિલર,आवाज किलर
અવાજનું સ્તર,आवाजाची पातळी
અવાજ,आवाज शक्ती
અવાજ આકારની ક્વોન્ટીઝર,ध्वनी आकाराचे क्वांटिझर
અવાજ,आवाज स्रोत
અવાજ દમન સર્કિટ,आवाज दडपशाही सर्किट
અવાજ -દમન કરનાર,आवाज सप्रेसर
ઘોંઘાટનું તાપમાન,आवाज तापमान
ઘોંઘાટનું તાપમાન,आवाज तापमान
અવાજ ત્રિકોણ,आवाज त्रिकोण
અવાજ,आवाज व्होल्टेज
ઘોંઘાટહીન,गोंगाट
ઘોંઘાટહીન કોડિંગ,गोंगाट नसलेले कोडिंग
ઘોંઘાટીયા સ્વાગત,गोंगाट करणारा रिसेप्शन
નજીવી ઉપયોગી ક્ષેત્ર શક્તિ,नाममात्र वापरण्यायोग्य फील्ड सामर्थ्य
બિન-વ્યરી માઇક્રોફોન,डायरेसिटोनल मायक्रोफोन
બિન-પ્રલોભન ભાર,नॉन-इंडिक्वक्टिव्ह लोड
બિન-પ્રેરણાત્મક પ્રતિકાર,नॉन-इंडिक्टिव्ह प्रतिकार
બિન-સિનોસોઇડલ તરંગ,नॉन-सिनोसॉइडल वेव्ह
બિન-અસ્થિર મેમરી,नॉन-अस्थिर मेमरी
કે દરવાજો,किंवा गेट
સામાન્ય ગતિ,सामान्य वेग
સામાન્ય પુરવઠો,सामान्य पुरवठा
સજાવટ,खाच
સરસ ફિલ્ટર,नॉच फिल्टर
સંખ્યાત્મક,संख्यात्मक
સંખ્યાત્મક રીતે નિયંત્રિત ઓસિલેટર,संख्यात्मक नियंत्रित ऑसीलेटर
અખરોટ,नट-बोल्ट
NYQUIST-શેનોન પ્રમેય,Nyquist-shannon प्रमेय
પદાર્થ કેન્દ્રિત,ऑब्जेक्ट-देणारं
અકાર્ય,ऑक्टल
આવર્તન,वारंवारतेचा अष्टक
અખરોટ,ऑक्टेट
Offઘો,ऑफ-लाइन
Offંચું કરવું,ऑफसेट
સેમ,ओहम
ઓહ્મ મીટર,ओम मीटर
તેલ સર્કિટ તોડનાર,तेल सर्किट ब्रेकर
તેલ ફિલ્ટર,तेलाची गाळणी
ડૂબેલું,तेल बुडले
તેલ -સ્તરનું પ્રમાણ,तेल पातळी गेज
ઓમેની-સ્તરીય એન્ટેના,ओमनी-दिशात्मक ten न्टीना
સર્વ-સ્તરીય માઇક્રોફોન,ओमनी-दिशात्मक मायक्रोफोन
માંગને લઈને,मागणीवर
ઓન-ડિમાન્ડ સ્ટ્રીમિંગ,ऑन-डिमांड स्ट्रीमिंग
