Marathi,Odiya
मशीन,ମେସିନ୍
मशीन पत्ता,ଯନ୍ତ୍ର ଠିକଣା
मशीन कोड,ମେସିନ୍ କୋଡ୍
मशीन सायकल,ମେସିନ୍ ଚକ୍ର |
मशीनवर अवलंबून असलेली भाषा,ମେସିନ୍ ନିର୍ଭରଶୀଳ ଭାଷା |
मशीनवर अवलंबून असलेले सॉफ्टवेअर,ମେସିନ୍ ନିର୍ଭରଶୀଳ ସଫ୍ଟୱେର୍ |
मशीन त्रुटी,ମେସିନ୍ ତ୍ରୁଟି |
मशीन निष्क्रिय वेळ,ମେସିନ୍ ନିଷ୍କ୍ରିୟ ସମୟ |
मशीन स्वतंत्र भाषा,ମେସିନ୍ ସ୍ୱାଧୀନ ଭାଷା |
मशीन सूचना,ଯନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ
मशीन बुद्धिमत्ता,ଯନ୍ତ୍ର ବୁଦ୍ଧି
मशीन भाषा,ମେସିନ୍ ଭାଷା
मशीन लर्निंग,ଯନ୍ତ୍ର ଶିକ୍ଷା
मशीन ऑपरेशन,ମେସିନ୍ ଅପରେସନ୍
मशीन ओरिएंटेड भाषा,ମେସିନ୍ ଆଧାରିତ ଭାଷା |
मशीन चालवणे,ମେସିନ୍ ଚଲାଇବା |
मशीन सिम्युलेशन,ମେସିନ୍ ଅନୁକରଣ
मशीनचा वेळ खराब झाला,ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |
मशीन भाषांतर,ମେସିନ୍ ଅନୁବାଦ
मशीन शब्द,ମେସିନ୍ ଶବ୍ଦ |
मॅक्रो (= मॅक्रो सूचना),ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ)
मॅक्रो युक्तिवाद,ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |
मॅक्रो असेंब्ली प्रोग्राम,ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |
मॅक्रो कॉल,ମାକ୍ରୋ କଲ୍ |
मॅक्रो कोड,ମାକ୍ରୋ କୋଡ୍ |
मॅक्रो कमांड,ମାକ୍ରୋ କମାଣ୍ଡ୍ |
मॅक्रो घोषणा,ମାକ୍ରୋ ଘୋଷଣା
मॅक्रो व्याख्या,ମାକ୍ରୋ ସଂଜ୍ଞା
मॅक्रो फ्लो चार्ट,ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |
मॅक्रो जनरेटर,ମାକ୍ରୋ ଜେନେରେଟର
मॅक्रो सूचना,ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ
मॅक्रो भाषा,ମାକ୍ରୋ ଭାଷା |
मॅक्रो लायब्ररी,ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |
मॅक्रो पॅरामीटर,ମାକ୍ରୋ ପାରାମିଟର |
मॅक्रो प्रक्रिया,ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |
मॅक्रो प्रोसेसर,ମାକ୍ରୋ ସଞ୍ଚାଳକ |
मॅक्रो प्रोग्रामिंग,ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |
मॅक्रो प्रोटोटाइप,ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |
मॅक्रो-कोडिंग,ମାକ୍ରୋ-କୋଡିଂ |
मॅगाबाइट (MB),ମାଗାବାଇଟ୍ (MB)
जादूचे पात्र,ଯାଦୁ ଚରିତ୍ର |
जादूची संख्या,ଯାଦୁ ସଂଖ୍ୟା
चुंबकीय बबल मेमरी,ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି
चुंबकीय कार्ड,ଚୁମ୍ବକୀୟ କାର୍ଡ |
चुंबकीय सेल,ଚୁମ୍ବକୀୟ କକ୍ଷ |
चुंबकीय वर्ण,ଚୁମ୍ବକୀୟ ଚରିତ୍ର |
चुंबकीय कोर स्टोरेज,ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ
चुंबकीय डिस्क,ଚୁମ୍ବକୀୟ ଡିସ୍କ |
चुंबकीय डिस्क पत्ता,ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା
चुंबकीय डिस्क मेमरी,ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି
चुंबकीय ड्रम,ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |
चुंबकीय एन्कोडिंग,ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |
चुंबकीय डोके,ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ
चुंबकीय शाई,ଚୁମ୍ବକୀୟ ଇଙ୍କି |
चुंबकीय शाई वर्ण ओळख (MICR),ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR)
चुंबकीय माध्यम,ଚୁମ୍ବକୀୟ ମିଡିଆ |
चुंबकीय वाचन,ଚୁମ୍ବକୀୟ ପଠନ |
चुंबकीय रेकॉर्डिंग,ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |
चुंबकीय संचयन,ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ
चुंबकीय पट्टी,ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |
चुंबकीय टेप,ଚୁମ୍ବକୀୟ ଟେପ୍ |
चुंबकीय टेप काडतूस,ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |
चुंबकीय टेप ड्राइव्ह,ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |
चुंबकीय टेप शीर्षलेख,ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |
चुंबकीय टेप ग्रंथपाल,ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |
चुंबकीय टेप वाहतूक,ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |
चुंबकीय टेप युनिट,ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |
चुंबकीय पातळ फिल्म,ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |
चुंबकीय ट्रॅक,ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |
मॅग्नेटो ऑप्टिक स्टोरेज,ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |
मॅग्नेटोग्राफिक प्रिंटर,ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |
मॅग्नेटोस्ट्रक्शन,ଚୁମ୍ବକୀୟ
चुंबकीय प्रतिबंधात्मक टॅब्लेट,ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |
मेल बॉक्स,ମେଲ୍ ବାକ୍ସ
मेल विलीनीकरण,ମେଲ୍ ମିଶ୍ରଣ |
मुख्य नियंत्रण युनिट,ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |
मुख्य चौकट,ମୁଖ୍ୟ ଫ୍ରେମ୍ |
मुख्य फ्रेम सिस्टम,ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |
मुख्य स्मृती,ମୁଖ୍ୟ ସ୍ମୃତି
मुख्य कार्यक्रम,ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍
मुख्य स्टोरेज,ମୁଖ୍ୟ ଭଣ୍ଡାର |
मुख्य स्विच,ମୁଖ୍ୟ ସୁଇଚ୍
देखभाल,ରକ୍ଷଣାବେକ୍ଷଣ
देखभाल पॅनेल,ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |
देखभाल वेळ,ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
प्रमुख चक्र,ପ୍ରମୁଖ ଚକ୍ର |
प्रमुख साधन,ପ୍ରମୁଖ ଉପକରଣ
प्रमुख की,ମୁଖ୍ୟ ଚାବି |
प्रमुख राज्य,ପ୍ରମୁଖ ରାଜ୍ୟ |
प्रमुख रचना,ପ୍ରମୁଖ ଗଠନ
प्रमुख कार्य,ପ୍ରମୁଖ କାର୍ଯ୍ୟ
बहुसंख्य घटक,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्य गेट,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
बहुसंख्य ऑपरेशन,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
मेकअप वेळ,ମେକଅପ୍ ସମୟ |
खराब कार्य दिनचर्या,ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |
व्यवस्थापन विकास,ପରିଚାଳନା ବିକାଶ
व्यवस्थापन माहिती प्रणाली (MIS),ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS)
व्यवस्थापन विज्ञान,ପରିଚାଳନା ବିଜ୍ଞାନ |
मँचेस्टर कोडिंग,ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |
मॅनिफोल्डिंग,ମନିଫୋଲ୍ଡିଂ |
फेरफार केलेले चल,ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |
अनुक्रमणिका हाताळणे,ଇଣ୍ଡେକ୍ସ କରିବା
मनुष्य-मशीन सिम्युलेशन,ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |
मॅन्युअल पत्ता स्विच,ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |
मॅन्युअल विश्लेषण,ମାନୁଆଲ ବିଶ୍ଳେଷଣ |
मॅन्युअल उत्तर देणे,ମାନୁଆଲ ଉତ୍ତର
मॅन्युअल एंट्री,ମାନୁଆଲ ପ୍ରବେଶ
मॅन्युअल एक्सचेंज,ମାନୁଆଲ ବିନିମୟ
मॅन्युअल इनपुट,ମାନୁଆଲ୍ ଇନପୁଟ୍ |
मॅन्युअल ऑपरेशन,ମାନୁଆଲ୍ ଅପରେସନ୍ |
अनेक ते अनेक संबंध,ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |
अनेक ते एक डीकोडर,ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |
नकाशा पद्धत,ମାନଚିତ୍ର ପଦ୍ଧତି
मॅपिंग,ମ୍ୟାପିଂ
समास,ମାର୍ଜିନ୍
मार्जिन त्रुटी,ମାର୍ଜିନ୍ ତ୍ରୁଟି |
किरकोळ तपासणी,ମାର୍ଜିନାଲ ଯାଞ୍ଚ
किरकोळ चाचणी,ମାର୍ଜିନାଲ ପରୀକ୍ଷା
चिन्ह ओळख,ଚିହ୍ନ ଚିହ୍ନଟ
वाचन चिन्हांकित करा,ପ reading ଼ିବା ଚିହ୍ନ |
मार्क स्कॅनिंग,ମାର୍କ ସ୍କାନିଂ
चिन्हांकित अर्थ,ଚିହ୍ନ ଚିହ୍ନ
मार्कर,ମାର୍କର
चिन्हांकित करणे,ମାର୍କିଂ
चिन्हांकित लहर,ତରଙ୍ଗ ଚିହ୍ନିତ
मार्कोव्ह साखळी,ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
मार्कोव्ह स्त्रोत,ମାର୍କୋଭ ଉତ୍ସ |
मार्क-अप भाषा,ମାର୍କ ଅପ୍ ଭାଷା |
मासेर,ମାସର
मासेर,ମାସର
मुखवटा,ମାସ୍କ
मास्क बिट,ମାସ୍କ ବିଟ୍ |
मास्क प्रोग्राम करण्यायोग्य डिव्हाइस,ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |
मास्क रजिस्टर,ମାସ୍କ ରେଜିଷ୍ଟର |
मुखवटा घातलेला रॉम,ମାସ୍କଡ୍ ROM |
मुखवटा,ମାସ୍କିଂ |
वस्तुमान डेटा,ବହୁ ତଥ୍ୟ
वस्तुमान मेमरी,ଜନ ସ୍ମୃତି
मोठ्या प्रमाणात समांतर,ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |
मास्टर,ଗୁରୁ
मास्टर कार्ड,ମାଷ୍ଟର କାର୍ଡ |
मास्टर घड्याळ,ମାଷ୍ଟର ଘଣ୍ଟା |
मास्टर कन्सोल,ମାଷ୍ଟର କନସୋଲ୍ |
मास्टर डेटा,ମୂଖ୍ୟ ତଥ୍ୟ |
मुख्य आकृती,ମୂଖ୍ୟ ଚିତ୍ର
मास्टर फाइल,ମାଷ୍ଟର ଫାଇଲ୍ |
मुख्य गट,ମାଷ୍ଟର ଗ୍ରୁପ୍ |
गुरुकिल्ली,ମାଷ୍ଟର କି
मास्टर लायब्ररी टेप,ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |
मास्टर प्रोसेसर,ମାଷ୍ଟର ସଞ୍ଚାଳକ |
मास्टर प्रोग्राम,ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |
मास्टर स्टेशन,ମାଷ୍ଟର ଷ୍ଟେସନ୍ |
मास्टर टेप,ମାଷ୍ଟର ଟେପ୍ |
मास्टर टर्मिनल,ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |
मास्टर/स्लेव्ह डिव्हाइस,ମାଷ୍ଟର / ଦାସ ଉପକରଣ |
मास्टर / गुलाम प्रणाली,ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |
जुळवा,ମ୍ୟାଚ୍
जुळणारे,ମେଳ ଖାଉଛି
गणितीय प्रोग्रामिंग,ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ
गणितीय अनुकरण,ଗାଣିତିକ ଅନୁକରଣ
मॅट्रिक्स,ମାଟ୍ରିକ୍ସ
मॅट्रिक्स प्रिंटर,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
मॅट्रिक्स स्विच,ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |
मॅट्रिक्स सारणी,ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |
मॅक्सी संगणक,ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |
कमाल संगणक,ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |
जास्तीत जास्त घटक,ସର୍ବାଧିକ ଉପାଦାନ |
कमाल मुदत (मानक बेरीज टर्म),maxterm (ମାନକ ରାଶି ଶବ୍ଦ)
मॅक्सवेल डिमन,ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |
मीन,ଅର୍ଥ
म्हणजे दुरुस्तीची वेळ,ଅର୍ଥ ମରାମତି ସମୟ |
अयशस्वी दरम्यानचा वेळ (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
अयशस्वी दरम्यानचा वेळ (MTBF),ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF)
म्हणजे अपयशाची वेळ,ବିଫଳତାର ସମୟ |
दुरुस्तीसाठी वेळ,ମରାମତି ପାଇଁ ସମୟ |
दुरुस्तीची वेळ (MTTR),ମରାମତି ପାଇଁ ସମୟ (MTTR)
मध्यम प्रमाणात एकत्रीकरण (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
मध्यम प्रमाणात एकत्रीकरण (MSI),ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI)
मध्यम मुदतीचे स्टोरेज डिव्हाइस,ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |
मेगाबिट प्रति सेकंद (MB Ps),ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps)
सदस्य ऑब्जेक्ट,ସଦସ୍ୟ ବସ୍ତୁ |
सदस्य रेकॉर्ड,ସଦସ୍ୟ ରେକର୍ଡ |
स्मृती,ସ୍ମୃତି
मेमरी अॅरे,ମେମୋରୀ ଆରେ
मेमरी बँक,ମେମୋରୀ ବ୍ୟାଙ୍କ
मेमरी बफर रजिस्टर,ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |
मेमरी बस,ମେମୋରୀ ବସ୍
मेमरी कार्ड,ମେମୋରୀ କାର୍ଡ
मेमरी सेल,ମେମୋରୀ ସେଲ୍
मेमरी कॉम्पॅक्शन,ସ୍ମୃତି ସଙ୍କୋଚନ
मेमरी कोर,ମେମୋରୀ କୋର୍
स्मृती चक्र,ସ୍ମୃତି ଚକ୍ର
मेमरी डेटा रजिस्टर,ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |
मेमरी डंप,ମେମୋରୀ ଡମ୍ପ
मेमरी एक्सचेंज,ସ୍ମୃତି ବିନିମୟ
मेमरी पदानुक्रम,ସ୍ମୃତି କ୍ରମ
मेमरी सूचना,ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ
मेमरी व्यवस्थापन,ସ୍ମୃତି ପରିଚାଳନା
मेमरी नकाशा,ସ୍ମୃତି ମାନଚିତ୍ର
मेमरी मॅप केलेले I/O,ମେମୋରୀ ମ୍ୟାପ୍ I / O
मेमरी मॉडेल,ମେମୋରୀ ମଡେଲ୍ |
मेमरी मॉड्यूल,ମେମୋରୀ ମଡ୍ୟୁଲ୍
मेमरी पॉइंटर रजिस्टर,ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |
स्मृती शक्ती,ସ୍ମୃତି ଶକ୍ତି
मेमरी संरक्षण,ସ୍ମୃତି ସୁରକ୍ଷା
मेमरी संदर्भ सूचना,ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ
मेमरी निवासी कार्यक्रम,ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |
मेमरी युनिट,ମେମୋରୀ ୟୁନିଟ୍
मेनू,ମେନୁ
मेनू बार,ମେନୁ ବାର୍ |
मेनू ड्राइव्ह,ମେନୁ ଡ୍ରାଇଭ୍ |
मेनू निवड,ମେନୁ ଚୟନ
मेनू-चालित कार्यक्रम,ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |
विलीन,ମିଶ୍ରଣ କରନ୍ତୁ |
एक्सचेंज क्रमवारी विलीन करा,ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |
क्रमवारी विलीन करा,ମିଶ୍ରଣ ସର୍ଟ
विलीन करणे,ମିଶ୍ରଣ
जाळी नेटवर्क,ଜାଲ ନେଟୱାର୍କ
मेसेजिंग,ମେସେଜିଂ
संदेश,ବାର୍ତ୍ତା |
संदेश प्रमाणीकरण,ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |
संदेश बॉक्स,ବାର୍ତ୍ତା ବାକ୍ସ
संदेश सर्किट,ବାର୍ତ୍ତା ସର୍କିଟ |
संदेश स्वरूप,ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |
संदेश शीर्षलेख,ବାର୍ତ୍ତା ହେଡର୍ |
संदेश मोड,ବାର୍ତ୍ତା ମୋଡ୍
संदेश जात आहे,ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |
संदेश मतदान,ବାର୍ତ୍ତା ମତଦାନ
संदेश रांग,ବାର୍ତ୍ତା କ୍ରମ |
संदेश स्विच,ମେସେଜ୍ ସୁଇଚ୍ |
संदेश मजकूर,ବାର୍ତ୍ତା ପାଠ
संदेश हस्तांतरण एजंट,ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |
मेटा असेंबलर,ମେଟା ଆସେମ୍ବଲର୍ |
मेटा वर्ग,ମେଟା କ୍ଲାସ୍ |
मेटा संकलन,ମେଟା ସଂକଳନ
मेटा कंपाइलर,ମେଟା କମ୍ପାଇଲର୍
मेटा भाषा,ମେଟା ଭାଷା |
मेटा नेटवर्क,ମେଟା ନେଟୱାର୍କ |
मेटा सिस्टम,ମେଟା ସିଷ୍ଟମ୍ |
पद्धत,ପଦ୍ଧତି
मेट्रोपॉलिटन एरिया नेटवर्क (MAN),ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN)
सूक्ष्म,ମାଇକ୍ରୋ |
सूक्ष्म कोड,ମାଇକ୍ରୋ କୋଡ୍
सूक्ष्म संगणक,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
सूक्ष्म नियंत्रक,ମାଇକ୍ରୋ ନିୟନ୍ତ୍ରକ |
सूक्ष्म सायकल,ମାଇକ୍ରୋ ଚକ୍ର |
मायक्रो इलेक्ट्रॉनिक मेकॅनिकल सिस्टम (MEMS),ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେକାନିକାଲ୍ ସିଷ୍ଟମ୍ (MEMS)
सूक्ष्म इलेक्ट्रॉनिक्स,ମାଇକ୍ରୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
सूक्ष्म सूक्ष्म प्राधिकरण,ମାଇକ୍ରୋ ମିନିଅଥାଇଜେସନ୍ |
सूक्ष्म ऑर्डर,ମାଇକ୍ରୋ କ୍ରମ |
मायक्रो/मेनफ्रेम लिंक,ମାଇକ୍ରୋ / ମେନ୍ ଫ୍ରେମ୍ ଲିଙ୍କ୍ |
मायक्रोचिप,ମାଇକ୍ରୋଚିପ୍ |
मायक्रोकोबोल,ମାଇକ୍ରୋକୋବଲ୍ |
मायक्रोकोड,ମାଇକ୍ରୋକୋଡ୍ |
मायक्रोफिचे,ମାଇକ୍ରୋଫିଚ୍ |
मायक्रोफ्लॉपी,ମାଇକ୍ରୋଫ୍ଲପି |
मायक्रोफॉर्म रीडर,ମାଇକ୍ରୋଫର୍ମ ପାଠକ |
मायक्रोफ्रेम,ମାଇକ୍ରୋଫ୍ରେମ୍ |
मायक्रोग्राफिक्स,ମାଇକ୍ରୋଗ୍ରାଫିକ୍ |
मायक्रोफोन,ମାଇକ୍ରୋଫୋନ୍ |
मायक्रोफोटोग्राफ,ମାଇକ୍ରୋଫୋଟୋଗ୍ରାଫ୍ |
मायक्रोप्रोसेसिंग युनिट,ମାଇକ୍ରୋପ୍ରୋସେସିଂ ୟୁନିଟ୍ |
मायक्रोप्रोसेसर,ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
मायक्रोप्रोसेसर चिप,ମାଇକ୍ରୋପ୍ରୋସେସର୍ ଚିପ୍ |
मायक्रोप्रोसेसर कंपाइलर,ମାଇକ୍ରୋପ୍ରୋସେସର୍ କମ୍ପାଇଲର୍ |
मायक्रोप्रोसेसर युनिट (MPU),ମାଇକ୍ରୋପ୍ରୋସେସର ୟୁନିଟ୍ (MPU)
मायक्रोप्रोग्राम,ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମ୍ |
सूक्ष्म अनुक्रम,ମାଇକ୍ରୋସେକେନ୍ସ |
मायक्रोसॉफ्ट,ମାଇକ୍ରୋସଫ୍ଟ |
मायक्रोसॉफ्ट विंडोज,ମାଇକ୍ରୋସଫ୍ଟ ୱିଣ୍ଡୋ |
मायक्रोवेव्ह,ମାଇକ୍ରୋୱେଭ୍ |
मायक्रोवेव्ह लिंक,ମାଇକ୍ରୋୱେଭ୍ ଲିଙ୍କ୍ |
मायक्रोवेव्ह प्रसार,ମାଇକ୍ରୋୱେଭ୍ ବିସ୍ତାର |
मध्यम व्यवस्थापन,ମଧ୍ୟମ ପରିଚାଳନା
मिडलवेअर,ମିଡିଲୱେର୍ |
मिडीकॉम्प्युटर,ମିଡିକମ୍ପୁଟର |
मध्यबिंदू,ମିଡପଏଣ୍ଟ |
मध्यावधी,ମଧ୍ୟବର୍ତ୍ତୀ
स्थलांतर मार्ग,ସ୍ଥାନାନ୍ତରଣ ପଥ
प्रति सेकंद दशलक्ष सूचना (MIPS),ପ୍ରତି ସେକେଣ୍ଡରେ ମିଲିୟନ୍ ନିର୍ଦ୍ଦେଶ (MIPS)
लघुसंगणक,minicomputer
मिनीडिस्केट,ମିନିଡିସ୍କେଟ୍ |
किमान कर्नल,ସର୍ବନିମ୍ନ କର୍ଣ୍ଣଲ |
किमान उत्पादन,ସର୍ବନିମ୍ନ ଉତ୍ପାଦ |
किमान झाड,ସର୍ବନିମ୍ନ ଗଛ |
minimax (किमान-कमाल) अल्गोरिदम,ମିନିମାକ୍ସ (ମିନି-ସର୍ବାଧିକ) ଆଲଗୋରିଦମ |
किमान प्रक्रिया,ମିନିମାକ୍ସ ପ୍ରଣାଳୀ |
झाडासाठी किमान खर्च,ସର୍ବନିମ୍ନ ମୂଲ୍ୟ ବିସ୍ତାର ବୃକ୍ଷ |
किमान विलंब कोडिंग,ସର୍ବନିମ୍ନ ବିଳମ୍ବ କୋଡିଂ |
किरकोळ उपकरण,ଛୋଟ ଉପକରଣ
मिंटरिम,ମିନିଟରମ୍ |
वजा ध्वज,ମାଇନସ୍ ପତାକା |
वजा ध्वज,ମାଇନସ୍ ପତାକା |
वजा क्षेत्र,ମାଇନସ୍ ଜୋନ୍ |
आरसा,ଦର୍ପଣ |
मिरर साइट,ଦର୍ପଣ ସାଇଟ୍ |
मिश्र मूलांक नोटेशन,ମିଶ୍ରିତ-ରେଡିକ୍ସ ନୋଟେସନ୍ |
मिक्सर,ମିକ୍ସର୍ |
मेमोनिक,ମେନେମୋନିକ୍ |
मेमोनिक पत्ता,ସ୍ମୃତି ଠିକଣା
नेमोनिक्स,ମେନେମୋନିକ୍ସ |
मोबाईल,ମୋବାଇଲ୍ |
मोबाइल संगणन,ମୋବାଇଲ୍ ଗଣନା
मॉडेल,ମଡେଲ୍ |
मोडलेस संपादक,ମୋଡଲେସ୍ ଏଡିଟର୍ |
मॉडेलिंग,ମଡେଲିଂ
मोडेम,ମୋଡେମ୍
मध्यम,ମଧ୍ୟମ
संयत,ମଧ୍ୟମତା
नियंत्रक,ମୋଡରେଟର୍
सुधारित सूचना,ପରିବର୍ତ୍ତିତ ନିର୍ଦ୍ଦେଶ
सुधारक,ପରିବର୍ତ୍ତନକାରୀ
सुधारक बिट,ପରିବର୍ତ୍ତକ ବିଟ୍
सुधारित करा,ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
मॉड्यूलर,ମଡ୍ୟୁଲାର୍ |
मॉड्यूलरिटी,ମଡ୍ୟୁଲେରିଟି
मॉड्युलेशन,ମଡ୍ୟୁଲେସନ୍
मॉड्यूल,ମଡ୍ୟୁଲ୍
मॉड्यूल आर्किटेक्चर,ମଡ୍ୟୁଲ୍ ସ୍ଥାପତ୍ୟ
मॉनिटर,ମନିଟର
देखरेख कार्यक्रम,ମନିଟରିଂ ପ୍ରୋଗ୍ରାମ୍ |
मोनोक्रोम डिस्प्ले,ମୋନୋକ୍ରୋମ୍ ପ୍ରଦର୍ଶନ |
मोनोलिथिक इंटिग्रेटेड सर्किट,ମୋନୋଲିଥିକ୍ ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ୍ |
मोनोलिथिक तंत्रज्ञान,ମୋନୋଲିଥିକ୍ ଟେକ୍ନୋଲୋଜି |
मोनोस्पेस फॉन्ट,ମୋନୋସ୍ପେସ୍ ଫଣ୍ଟ |
मोनोस्टेबल,ମୋନୋଷ୍ଟେବଲ୍ |
मोनोटोरिसिटी,ଏକାଗ୍ରତା |
मॉर्फ,ମର୍ଫ୍ |
मॉर्फीम,ମର୍ଫେମ୍ |
मॉर्फिझम,ମର୍ଫିଜିମ୍ |
गहाण,ବନ୍ଧକ
mosfet (MOSFET),ମସଫେଟ୍ (MOSFET)
सर्वात लक्षणीय बिट,ସବୁଠାରୁ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ବିଟ୍ |
