Punjabi,Kannada
ਅਨਿਸ਼ਚਿਤ ਰੂਪ,ಅನಿರ್ದಿಷ್ಟ ರೂಪ
ਸੂਚਕਾਂਕ,ಸೂಚ್ಯಂಕ
ਇੱਕ ਸੈੱਟ ਦੁਆਰਾ ਸੂਚੀਬੱਧ,ಒಂದು ಗುಂಪಿನಿಂದ ಸೂಚಿಸಲಾಗಿದೆ
ਸੂਚੀਬੱਧ ਪਰਿਵਾਰ,ಸೂಚ್ಯಂಕ ಕುಟುಂಬ
ਸੂਚਕਾਂਕ ਨੰਬਰ,ಸೂಚ್ಯಂಕ ಸಂಖ್ಯೆ
ਉਪ-ਸਮੂਹ ਦਾ ਸੂਚਕਾਂਕ,ಉಪಗುಂಪಿನ ಸೂಚ್ಯಂಕ
ਸੂਚਕਾਂਕ ਸੈੱਟ,ಸೂಚ್ಯಂಕ ಸೆಟ್
ਸੂਚਕ,ಸೂಚ್ಯಂಕ
ਸੂਚਕ ਸਮੀਕਰਨ,ಸೂಚಕ ಸಮೀಕರಣ
ਉਦਾਸੀਨਤਾ ਵਕਰ,ಉದಾಸೀನತೆ ರೇಖೆ
ਅਸਿੱਧੇ ਭਿੰਨਤਾ,ಪರೋಕ್ಷ ವ್ಯತ್ಯಾಸ
ਅਸਿੱਧੇ ਸਬੂਤ,ಪರೋಕ್ಷ ಪುರಾವೆ
ਅਵਿਭਾਜਿਤ,ಅವಿಭಾಜ್ಯ
ਸ਼ਾਮਿਲ,ಪ್ರವೇಶ
ਪ੍ਰੇਰਕ,ಅನುಗಮನದ
ਪ੍ਰੇਰਕ ਧਾਰਨਾ,ಅನುಗಮನದ ಊಹೆ
ਪ੍ਰੇਰਕ ਪਰਿਭਾਸ਼ਾ,ಅನುಗಮನದ ವ್ಯಾಖ್ಯಾನ
ਪ੍ਰੇਰਕ ਅਨੁਮਾਨ,ಅನುಗಮನದ ನಿರ್ಣಯ
ਅਸਮਾਨਤਾ,ಅಸಮಾನತೆ
ਅਸਮਾਨਤਾ ਦੀ ਪਾਬੰਦੀ,ಅಸಮಾನತೆಯ ನಿರ್ಬಂಧ
ਅਸਮਾਨਤਾ,ಅಸಮಾನತೆ
ਜੜਤਾ,ಜಡತ್ವ
inrtia ਫੋਰਸ,inrtia ಬಲ
inertial,ಜಡತ್ವ
ਅਢੁੱਕਵਾਂ ਅੰਤਰ,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
inflexion ਅੰਕ,ಇನ್ಫ್ಲೆಕ್ಷನ್ ಪಾಯಿಂಟ್ಗಳು
infimum,ದುರ್ಬಲ
ਬੇਅੰਤ,ಅನಂತ
ਬੇਅੰਤ ਅਯਾਮੀ,ಅನಂತ ಆಯಾಮ
ਅਨੰਤ ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ,ಅನಂತ ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
ਬੇਅੰਤ ਖੇਡ,ಅನಂತ ಆಟ
ਅਨੰਤ ਸਮੂਹ,ಅನಂತ ಗುಂಪು
ਅਨੰਤ ਅਟੁੱਟ,ಅನಂತ ಅವಿಭಾಜ್ಯ
ਬੇਅੰਤ ਆਬਾਦੀ,ಅನಂತ ಜನಸಂಖ್ಯೆ
ਬੇਅੰਤ ਲੜੀ,ಅನಂತ ಸರಣಿ
ਬੇਅੰਤ ਸੈੱਟ,ಅನಂತ ಸೆಟ್
ਬੇਅੰਤ,ಅಪರಿಮಿತ
ਬੇਅੰਤ ਤੱਤ,ಅಪರಿಮಿತ ಅಂಶ
ਬੇਅੰਤ ਸਪੇਸ,ಅನಂತ ಜಾಗ
ਅਨੰਤਤਾਵਾਂ,ಅನಂತತೆಗಳು
ਅਨੰਤਤਾ,ಅನಂತ
ਮਹਿੰਗਾਈ ਕਾਰਕ,ಹಣದುಬ್ಬರ ಅಂಶ
ਇਨਫੈਕਸ਼ਨਲ ਸਪਰਸ਼,ವಿಭಕ್ತಿ ಸ್ಪರ್ಶಕ
ਇਨਫੈਕਸ਼ਨਲ ਫੋਕਸਿੰਗ,ವಿಭಕ್ತಿ ಕೇಂದ್ರೀಕರಿಸುವಿಕೆ
inflexion,ಬಾಗುವಿಕೆ
ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਜਾਣਕਾਰੀ,ಒಂದು ಕಾರ್ಯದ inf
ਜਾਣਕਾਰੀ ਮੈਟ੍ਰਿਕਸ,ಮಾಹಿತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਜਾਣਕਾਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ,ಮಾಹಿತಿ ಸಂಸ್ಕರಣ
ਸੂਚਨਾ ਵਿਗਿਆਨ,ಮಾಹಿತಿ ವಿಜ್ಞಾನ
ਬੇਮੇਲ,ಏಕರೂಪದ
ਅਸੰਗਤ ਸਮੀਕਰਨ,ಏಕರೂಪದ ಸಮೀಕರಣ
inhomogeneous ਸਿਸਟਮ,ಏಕರೂಪದ ವ್ಯವಸ್ಥೆ
ਸ਼ੁਰੂਆਤੀ,ಆರಂಭಿಕ
ਸ਼ੁਰੂਆਤੀ ਹਾਲਤ,ಆರಂಭಿಕ ಸ್ಥಿತಿ
ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ,ಆರಂಭಿಕ ಸಾಲು
ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ,ಆರಂಭಿಕ ಬಿಂದು
ਸ਼ੁਰੂਆਤੀ ਹੱਲ,ಆರಂಭಿಕ ಪರಿಹಾರ
ਸ਼ੁਰੂਆਤੀ ਗਤੀ,ಆರಂಭಿಕ ವೇಗ
injective ਨਕਸ਼ਾ,ಇಂಜೆಕ್ಟಿವ್ ನಕ್ಷೆ
ਇੰਜੈਕਟਿਵ ਮੈਪਿੰਗ,ಇಂಜೆಕ್ಟಿವ್ ಮ್ಯಾಪಿಂಗ್
ਅੰਦਰੂਨੀ ਗੁਣਾ,ಆಂತರಿಕ ಗುಣಾಕಾರ
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,ಆಂತರಿಕ ಬಿಂದು
ਅੰਦਰੂਨੀ ਉਤਪਾਦ,ಆಂತರಿಕ ಉತ್ಪನ್ನ
ਇੰਪੁੱਟ,ಇನ್ಪುಟ್
ਇਨਪੁਟ ਡਾਟਾ,ಇನ್ಪುಟ್ ಡೇಟಾ
ਇੰਪੁੱਟ ਗੇਟ,ಇನ್ಪುಟ್ ಗೇಟ್
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ,ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್
ਇੰਪੁੱਟ ਮਾਤਰਾ,ಇನ್ಪುಟ್ ಪ್ರಮಾಣ
ਇੰਪੁੱਟ ਰਜਿਸਟਰ,ಇನ್ಪುಟ್ ರಿಜಿಸ್ಟರ್
ਇੰਪੁੱਟ ਟਰਮੀਨਲ,ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್
ਲਿਖਿਆ ਚੱਕਰ,ಕೆತ್ತಲಾದ ವೃತ್ತ
ਤੁਰੰਤ,ತ್ವರಿತ
ਤੁਰੰਤ,ತತ್ಕ್ಷಣದ
ਤਤਕਾਲ ਪ੍ਰਵੇਗ,ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ
ਰੋਟੇਸ਼ਨ ਦਾ ਤਤਕਾਲ ਧੁਰਾ,ತಿರುಗುವಿಕೆಯ ತತ್ಕ್ಷಣದ ಅಕ್ಷ
ਤੁਰੰਤ ਕੇਂਦਰ,ತತ್ಕ್ಷಣದ ಕೇಂದ್ರ
ਤਤਕਾਲ ਗਤੀ,ತತ್ಕ್ಷಣದ ವೇಗ
ਤੁਰੰਤ ਵਾਲੀਅਮ,ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ
ਪੂਰਨ ਅੰਕ,ಪೂರ್ಣಾಂಕ
ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਅਖੰਡਤਾ,ಸಮಗ್ರತೆ
ਏਕੀਕ੍ਰਿਤ,ಸಮಗ್ರ
ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ
ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ,ಸಮಗ್ರ ಸಮೀಕರಣ
ਏਕੀਕ੍ਰਿਤ ਫੰਕਸ਼ਨ,ಸಮಗ್ರ ಕಾರ್ಯ
ਅਟੁੱਟ,ಅವಿಭಾಜ್ಯ
ਅਟੁੱਟ ਕੈਲਕੂਲਸ,ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ
ਅਟੁੱਟ ਵਕਰ,ಅವಿಭಾಜ್ಯ ವಕ್ರರೇಖೆ
ਅਟੁੱਟ ਡੋਮੇਨ,ಅವಿಭಾಜ್ಯ ಡೊಮೇನ್
ਅਟੁੱਟ ਸਮੀਕਰਨ,ಸಮಗ್ರ ಸಮೀಕರಣ
ਅਟੁੱਟ ਨੰਬਰ,ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ
ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ,ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ
ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ,ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ
ਅਟੁੱਟ ਚਿੰਨ੍ਹ,ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ
ਏਕੀਕ੍ਰਿਤ,ಸಂಯೋಜಿಸಲು
ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ,ಸಂಯೋಜಿತ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ
ਏਕੀਕਰਣ ਕਾਰਕ,ಸಂಯೋಜಿಸುವ ಅಂಶ
ਏਕੀਕਰਣ,ಏಕೀಕರಣ
ਵਿਭਿੰਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,ವಿಭಿನ್ನತೆಯ ಮೂಲಕ ಏಕೀಕರಣ
ਭਾਗਾਂ ਦੁਆਰਾ ਏਕੀਕਰਣ,ಭಾಗಗಳ ಮೂಲಕ ಏಕೀಕರಣ
ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ,ತರ್ಕಬದ್ಧತೆಯ ಮೂಲಕ ಏಕೀಕರಣ
ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ,ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ
ਲਗਾਤਾਰ ਕਟੌਤੀ ਦੁਆਰਾ ਏਕੀਕਰਣ,ಸತತ ಕಡಿತದಿಂದ ಏಕೀಕರಣ
ਲੜੀ ਦੁਆਰਾ ਏਕੀਕਰਣ,ಸರಣಿಯ ಮೂಲಕ ಏಕೀಕರಣ
ਵੈਕਟਰ ਦਾ ਏਕੀਕਰਣ,ವೆಕ್ಟರ್ನ ಏಕೀಕರಣ
ਇੱਕ ਬੰਦ ਸਤਹ ਉੱਤੇ ਏਕੀਕਰਣ,ಮುಚ್ಚಿದ ಮೇಲ್ಮೈ ಮೇಲೆ ಏಕೀಕರಣ
ਏਕੀਕਰਣ,ಸಂಯೋಜಕ
ਇੰਟੀਗਰੇਟਰ ਕੰਪੋਨੈਂਟ,ಇಂಟಿಗ್ರೇಟರ್ ಘಟಕ
ਇੰਟੈਗਰੋ - ਵਿਭਿੰਨ ਸਮੀਕਰਨ,ಸಮಗ್ರ - ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
ਰੁਕਾਵਟ,ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ
ਪਰਿਵਰਤਨਯੋਗ ਕਾਰਵਾਈ,ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ ಕಾರ್ಯಾಚರಣೆ
ਇੰਟਰਚੇਂਜ,ವಿನಿಮಯ
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
ਅੰਤਰ ਸਬੰਧ,ಪರಸ್ಪರ ಸಂಬಂಧ
ਅੰਤਰ-ਸੰਬੰਧ ਗੁਣਾਂਕ,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
ਪਰਸਪਰ ਨਿਰਭਰਤਾ,ಪರಸ್ಪರ ಅವಲಂಬನೆ
ਪਰਸਪਰ ਨਿਰਭਰ,ಪರಸ್ಪರ ಅವಲಂಬಿತ
ਦਿਲਚਸਪੀ,ಆಸಕ್ತಿ
ਇੰਟਰਫੇਸ,ಇಂಟರ್ಫೇಸ್
ਇੰਟਰਫੇਸ਼ੀਅਲ ਕੋਣ,ಇಂಟರ್ಫೇಶಿಯಲ್ ಕೋನ
ਇਕਸਾਰ,ಸಮಗ್ರ
ਏਕੀਕ੍ਰਿਤ,ಸಂಯೋಜಿಸಲಾಗಿದೆ
ਅੰਦਰੂਨੀ,ಆಂತರಿಕ
ਅੰਦਰੂਨੀ ਕੋਣ,ಆಂತರಿಕ ಕೋನ
ਅੰਦਰੂਨੀ ਖੇਤਰ,ಆಂತರಿಕ ಪ್ರದೇಶ
ਅੰਦਰੂਨੀ ਡੋਮੇਨ,ಆಂತರಿಕ ಡೊಮೇನ್
ਅੰਦਰੂਨੀ ਤੱਤ,ಆಂತರಿಕ ಅಂಶ
ਇੱਕ ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ,ಒಂದು ಗುಂಪಿನ ಒಳಭಾಗ
ਅੰਦਰੂਨੀ ਵਿਰੋਧੀ ਕੋਣ,ಆಂತರಿಕ ವಿರುದ್ಧ ಕೋನ
ਅੰਦਰੂਨੀ ਗ੍ਰਹਿ,ಆಂತರಿಕ ಗ್ರಹ
ਅੰਦਰੂਨੀ ਬਿੰਦੂ,ಆಂತರಿಕ ಬಿಂದು
ਵਿਚਕਾਰਲਾ,ಮಧ್ಯಂತರ
ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ,ಮಧ್ಯಂತರ ಬಿಂದು
ਵਿਚਕਾਰਲਾ ਮੁੱਲ ਸਿਧਾਂਤ,ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ
ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ,ಆಂತರಿಕ ದ್ವಿಭಾಜಕ
ਇੰਟਰਪੋਲੇਸ਼ਨ,ಪ್ರಕ್ಷೇಪಣ
ਇੰਟਰਪੋਲੇਸ਼ਨ ਫਾਰਮੂਲਾ,ಇಂಟರ್ಪೋಲೇಷನ್ ಸೂತ್ರ
ਨੂੰ ਕੱਟਣਾ,ಛೇದಿಸುತ್ತಿದೆ
ਕੱਟਣ ਵਾਲੇ ਕਰਵ,ಛೇದಿಸುವ ವಕ್ರಾಕೃತಿಗಳು
ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ,ಛೇದಿಸುವ ಸಾಲುಗಳು
ਚੌਰਾਹੇ,ಛೇದಕ
ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ,ಛೇದನ ಕರ್ವ್
ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ,ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ
ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ,ಸೆಟ್ಗಳ ಛೇದಕ
ਅੰਤਰਾਲ,ಮಧ್ಯಂತರ
ਅੰਤਰਾਲ ਅਨੁਮਾਨ,ಮಧ್ಯಂತರ ಅಂದಾಜು
ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ,ಮಧ್ಯಂತರ ಅಂದಾಜು
ਅੰਤਰਾਲ ਮੱਧ-ਬਿੰਦੂ,ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು
ਅੰਤਰ-ਬਲਾਕ ਪ੍ਰਭਾਵ,ಇಂಟ್ರಾ-ಬ್ಲಾಕ್ ಪರಿಣಾಮ
ਅੰਤਰ-ਵਰਗ ਸਬੰਧ,ಅಂತರ್ವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ
ਅੰਤਰ,ಅಸ್ಥಿರತೆ
ਅਸਥਿਰ,ಅಸ್ಥಿರ
ਅਸਥਿਰ ਸਿਸਟਮ,ಬದಲಾಗದ ವ್ಯವಸ್ಥೆ
ਵਸਤੂ ਸੂਚੀ,ದಾಸ್ತಾನು
ਵਸਤੂਆਂ ਦੀ ਵੰਡ,ದಾಸ್ತಾನು ಹಂಚಿಕೆ
ਵਸਤੂ ਨਿਯੰਤਰਣ,ದಾಸ್ತಾನು ನಿರ್ವಾಹಣೆ
ਵਸਤੂ ਨਿਯੰਤਰਣ ਮਾਡਲ,ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ಮಾದರಿ
ਵਸਤੂ ਕੰਟਰੋਲ ਸਿਸਟਮ,ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ਵਸਤੂ ਚੱਕਰ,ದಾಸ್ತಾನು ಚಕ್ರ
ਵਸਤੂ ਰੱਖਣ ਦੀ ਲਾਗਤ,ದಾಸ್ತಾನು ಹಿಡುವಳಿ ವೆಚ್ಚ
ਵਸਤੂ ਅੰਕ,ದಾಸ್ತಾನು ಬಿಂದು
ਵਸਤੂ ਨੀਤੀ,ದಾಸ್ತಾನು ನೀತಿ
ਵਸਤੂ ਦੀ ਸਥਿਤੀ,ದಾಸ್ತಾನು ಪರಿಸ್ಥಿತಿ
ਉਲਟ,ವಿಲೋಮ
ਉਲਟ ਸਬੰਧ,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ
ਉਲਟ ਫੰਕਸ਼ਨ,ವಿಲೋಮ ಕಾರ್ಯ
ਉਲਟ ਹਾਈਪਰਬੌਲਿਕ ਫੰਕਸ਼ਨ,ವಿಲೋಮ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ
ਉਲਟ ਅਨੁਪਾਤਕ,ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ
ਉਲਟ ਮੈਪਿੰਗ,ವಿಲೋಮ ಮ್ಯಾಪಿಂಗ್
ਉਲਟ ਸੰਖਿਆ,ವಿಲೋಮ ಸಂಖ್ಯೆ
ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਉਲਟ,ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ನ ವಿಲೋಮ
ਉਲਟ ਕ੍ਰਮਵਾਰ,ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ
ਉਲਟ ਅਨੁਪਾਤ,ವಿಲೋಮ ಅನುಪಾತ
ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ,ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ
ਉਲਟ ਫਾਰਮੂਲਾ,ವಿಲೋಮ ಸೂತ್ರ
ਕ੍ਰਮ ਦੇ ਉਲਟ,ಆದೇಶದ ವಿಲೋಮ
ਉਲਟ ਮੈਟ੍ਰਿਕਸ,ಇನ್ವರ್ಟಿಬಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਉਲਟ ਤਬਦੀਲੀ,ತಲೆಕೆಳಗಾದ ರೂಪಾಂತರ
ਤਰਕਹੀਣ,ಅಭಾಗಲಬ್ಧ
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ
ਤਰਕਹੀਣ ਸਮੀਕਰਨ,ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ
ਤਰਕਹੀਣ ਸੰਖਿਆ,ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ
ਤਰਕਹੀਣ ਜੜ੍ਹ,ಅಭಾಗಲಬ್ಧ ಮೂಲ
ਅਟੱਲ,ಕಡಿಮೆಗೊಳಿಸಲಾಗದ
irrotational ਵੈਕਟਰ,ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್
irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ,ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್ ಕಾರ್ಯ
irrotational ਵੇਗ,ಉದ್ರೇಕಕಾರಿ ವೇಗ
isogonal,ಸಮಭುಜಾಕೃತಿಯ
isokurtosis,ಐಸೊಕುರ್ಟೋಸಿಸ್
ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ,ಪ್ರತ್ಯೇಕವಾದ ಅಗತ್ಯ ಏಕತ್ವ
ਅਲੱਗ ਬਿੰਦੂ,ಪ್ರತ್ಯೇಕ ಬಿಂದು
isometric,ಸಮಮಾಪನ
ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ,ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ
ਦੁਹਰਾਇਆ ਅਟੁੱਟ,ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ
ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ,ಪುನರಾವರ್ತಿತ ಇಂಟರ್ಪೋಲೇಷನ್
ਦੁਹਰਾਓ,ಪುನರಾವರ್ತನೆ
ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ,ಪುನರಾವರ್ತನೆ ಸೂತ್ರ
ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ,ಪುನರಾವರ್ತಿತ ತಂತ್ರ
ਜੈਕੋਬੀਅਨ,ಜಾಕೋಬಿಯನ್
ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ,ಜಾಕೋಬಿಯನ್ ನಿರ್ಣಾಯಕ
ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ,ಜಾಕೋಬಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
ਸੈੱਟਾਂ ਦਾ ਜੋੜ,ಸೆಟ್ಗಳ ಸೇರ್ಪಡೆ
ਸੰਯੁਕਤ,ಜಂಟಿ
ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ,ಜಂಟಿ ಆವರ್ತನ ಕಾರ್ಯ
ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ,ಜಂಟಿಯಾಗಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ,ಜಂಟಿ ಸಂಭವನೀಯತೆ
ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ),ಸೇರು (=ಯೂನಿಯನ್)
ਛਾਲ,ನೆಗೆಯುವುದನ್ನು
ਛਾਲ ਬੰਦ,ಜಂಪ್ ಸ್ಥಗಿತ
ਜਾਇਜ਼,ಸಮರ್ಥನೆ
ਜਾਇਜ਼ ਠਹਿਰਾਓ,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
Karnaugh ਨਕਸ਼ਾ,Karnaugh ನಕ್ಷೆ
ਕਰਨਲ,ಕರ್ನಲ್
ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ,ಮ್ಯಾಪಿಂಗ್ ಕರ್ನಲ್
ਕਿਨੇਮੈਟਿਕਸ,ಚಲನಶಾಸ್ತ್ರ
ਗਤੀਆਤਮਿਕ ਊਰਜਾ,ಚಲನ ಶಕ್ತಿ
ਗਤੀ ਵਿਗਿਆਨ,ಚಲನಶಾಸ್ತ್ರ
ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ,ಕೊಲ್ಮೊಗೊರೊಫ್ ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
kurtosis,ಕುರ್ಟೋಸಿಸ್
Lagrange ਦੇ ਫੰਕਸ਼ਨ,ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ
Lagrange ਦੇ ਗੁਣਕ,ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು
ਲਾਮਿਨਾ,ಲ್ಯಾಮಿನಾ
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
ਵੱਡੀ ਗਿਣਤੀ,ದೊಡ್ಡ ಸಂಖ್ಯೆ
ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ),ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ)
ਪਾਸੇ ਦੀ ਸਤਹ,ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ
ਲਾਤੀਨੀ ਵਰਗ,ಲ್ಯಾಟಿನ್ ಚೌಕ
latus ਗੁਦਾ,ಲ್ಯಾಟಸ್ ಗುದನಾಳ
ਕਾਨੂੰਨ,ಕಾನೂನು
ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು
ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,ಸಂಕಲನದ ಕಾನೂನು
ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ,ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು
ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು
