Malayalam,Assamese
കൂട്ടക്കൊല,হত্যাকাণ্ড
കുതന്ത്രത്തിന്റെ മാസ്സ്,কৌশলৰ ভৰ
മാസ്റ്റർ-അറ്റ്-ആംസ്,মাষ্টাৰ-এট-আৰ্মছ
ആചാര്യൻ,অনুষ্ঠানৰ মাষ্টাৰ
ഗൃഹനാഥൻ,মাষ্টাৰ অৱ হাউচহ’ল্ড
മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്,ঘোঁৰাৰ মাষ্টাৰ
റോളുകളുടെ മാസ്റ്റർ,মাষ্টাৰ অৱ দ্য ৰোলছ
പൊരുത്തം,মিল থকা
പൊരുത്തം,মিল থকা
മാച്ച്ലോക്ക്,মেচলক
വിവാഹബന്ധം,বৈবাহিক মিত্ৰতা
മെഡിറ്ററേനിയൻ ശക്തികൾ,ভূমধ্যসাগৰীয় শক্তিসমূহ
മെൻഷെവിക്,মেনশ্বেভিক
കൂലിപ്പടയാളി സൈന്യം,ভাড়াতীয়া সেনাবাহিনী
കൂലിപ്പണിക്കാരൻ,ভাড়াতীয়া সৈনিক
വ്യാപാരി,ব্যৱসায়ী
മധ്യ കാലഘട്ടം,মধ্যযুগ
മിഡിൽ ഈസ്റ്റ്,মৈদ্ধ পূৰ্ব
മധ്യഭാഗം,মধ্যম অংশ
മധ്യ പാത,মধ্যম পথ
മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്),মধ্যম পথ (=মধ্যম পথ)
കുടിയേറ്റക്കാരൻ,প্ৰব্ৰজনকাৰী
മൈഗ്രേഷൻ,প্ৰব্ৰজন
മൈഗ്രേഷൻ,প্ৰব্ৰজন
മൈഗ്രേഷൻ,প্ৰব্ৰজন
മിലിട്ടറിസം,সামৰিকতাবাদ
മിലിട്ടറിസം,সামৰিকতাবাদ
മിലിട്ടറിസം,সামৰিকতাবাদ
മിലിട്ടറിസം,সামৰিকতাবাদ
മിലിട്ടറിസ്റ്റ്,সামৰিকবাদী
മിലിട്ടറിസ്റ്റ്,সামৰিকবাদী
സൈനികവൽക്കരണം,সামৰিককৰণ
സൈനികവൽക്കരണം,সামৰিককৰণ
സൈനികവൽക്കരണം,সামৰিককৰণ
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),সামৰিক কৌশলবিদ (=কৌশলবিদ)
സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ),সামৰিক কৌশলবিদ (=কৌশলবিদ)
സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ),সামৰিক কৌশল (=কৌশল)
മിലിഷ്യ,মিলিচীয়া
മിലിഷ്യ,মিলিচীয়া
തെറ്റായ ഭരണം,অপশাসন
ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു,লিংক হেৰাই গৈছে
ദൗത്യം,উদ্দেশ্য
ദൗത്യം,উদ্দেশ্য
ദൗത്യം,উদ্দেশ্য
മിക്സഡ് റേസ്,মিশ্ৰ জাতিৰ
ആധുനിക ചരിത്രം,আধুনিক ইতিহাস
മോഡസ് വിവണ്ടി,মডাছ ভিভেণ্ডি
മൊണാക്കിസം,মনাচিজম
മൊണാർക്ക്,মনাৰ্ক
മൊണാർക്ക്,মনাৰ্ক
രാജവാഴ്ച,ৰাজতন্ত্ৰবাদ
രാജവാഴ്ച,ৰাজতন্ত্ৰবাদ
മൊണാർക്കിസ്റ്റ്,ৰাজতন্ত্ৰবাদী
രാജവാഴ്ച,ৰাজতন্ত্ৰ
ആശ്രമം,মঠ
ആശ്രമം,মঠ
ആശ്രമം,মঠ
സന്യാസം,মঠ-মন্দিৰ
സന്യാസം,মঠ-মন্দিৰ
സന്യാസി,সন্ন্যাসী
മാതൃരാജ്യം,মাতৃ দেশ
മാതൃഭൂമി,মাতৃভূমি
പാർലമെന്റുകളുടെ മാതാവ്,সংসদৰ মাতৃ
മുക്കരക്കാർ,মাকৰেকাৰছ
അമ്മാ,মামী
മ്യൂസിയം,সংগ্ৰাহালয়
മസ്കറ്റ്,মাস্কেট
മസ്കറ്റിയർ,মাস্কেটিয়াৰ
മസ്കട്രി,মাস্কেট্ৰি
മസ്കട്രി,মাস্কেট্ৰি
മസ്റ്റർ മാസ്റ്റർ,মাষ্টাৰ মাষ্টাৰ
മസ്റ്റർ-റോൾ,মাষ্টাৰ-ৰোল
മസ്റ്റർ-റോൾ,মাষ্টাৰ-ৰোল
കലാപം,বিদ্ৰোহ
കലാപ നിയമം,বিদ্ৰোহ আইন
നിഗൂഢ കപ്പൽ,ৰহস্য জাহাজ
ആഖ്യാനം,বৰ্ণনা
രാഷ്ട്രം,জাতি
സ്വദേശി,স্থানীয়
തദ്ദേശീയ സംസ്ഥാനം,থলুৱা ৰাজ্য
പ്രകൃതിവാദം,প্ৰকৃতিবাদ
സ്വാഭാവിക അവകാശങ്ങൾ,প্ৰাকৃতিক অধিকাৰ
നാസി,নাজী
നാസി വിപ്ലവം,নাজী বিপ্লৱ
നാസിസം,নাজীবাদ
കിഴക്കിനടുത്ത്,পূবৰ ওচৰত
നീഗ്രോ,নিগ্ৰো
നീഗ്രോഫിൽ,নেগ্ৰ&#39;ফিল
നീഗ്രോഫിലിസം,নিগ্ৰোফিলিজম
നീഗ്രോഫോബിയ,নিগ্ৰোফ’বিয়া
നിഷ്പക്ഷ,নিৰপেক্ষ
നിഷ്പക്ഷ രാജ്യം,নিৰপেক্ষ দেশ
പുതിയ കരാർ,নিউ ডিল
പുതിയ ലോകം,নতুন পৃথিৱী
കുലീനത,আভিজাত্য
നോബിൾ,নোবেল
നോബിൾ,নোবেল
നാടോടി,যাযাবৰী
നാടോടിക്കൂട്ടം,যাযাবৰী গোট
നാടോടിസം,যাযাবৰীতা
ആക്രമണരഹിത ഉടമ്പടി,অ-আগ্ৰাসন চুক্তি
ആക്രമണരഹിത ഉടമ്പടി,অ-আগ্ৰাসন চুক্তি
യുദ്ധം ചെയ്യാത്ത അവസ്ഥ,অযুদ্ধপ্ৰায় অৱস্থা
നിസ്സഹകരണം,অসহযোগিতা
നിസ്സഹകരണ പ്രസ്ഥാനം,অসহযোগ আন্দোলন
ഒബ്ബർ,আগফালৰ অংশ
ഒബ്ബർ,আগফালৰ অংশ
ഒക്ലോക്രസി (=മൊബോക്രസി),অক্ল&#39;ক্ৰেচি (=মব&#39;ক্ৰেচি)
ഒക്ലോക്രാറ്റ്,অক্লক্ৰেট
ഔദ്യോഗിക രേഖ,চৰকাৰী নথি
പഴയ ലോകം,পুৰণি পৃথিৱী
ഒലിഗാർക്കി,অলিগাৰ্চি
ആക്രമണം,আক্ৰমণ
തുറന്ന ചർച്ചകൾ,মুকলি আলোচনা
തുറന്ന ചോദ്യം,মুকলি প্ৰশ্ন
റെക്കോർഡുകൾ തുറക്കുക,ৰেকৰ্ডসমূহ খোলা
ഓറിയന്റ്,অৰিয়েণ্ট
ഓറിയന്റലിസം,প্ৰাচ্যবাদ
ഓറിയന്റലിസം,প্ৰাচ্যবাদ
ഓറിയന്റലിസ്റ്റ്,প্ৰাচ্যবিদ
ഉത്ഭവം,মূলত
ഉത്ഭവം,মূলত
അക്ഷരവിന്യാസം,অৰ্থগ্ৰাফী
ശത്രുതയുടെ പൊട്ടിത്തെറി,শত্ৰুতাৰ প্ৰাদুৰ্ভাৱ
ഔട്ട്-പോസ്റ്റ്,আউট-পোষ্ট
ഓവർ-ലോർഡ്,অভাৰ-লৰ্ড
ഓവർ-റൈഡ്,অভাৰ-ৰাইড
ഓവർ-റൈഡ്,অভাৰ-ৰাইড
പേഗൻ,পৌত্তলিক
പേഗൻ,পৌত্তলিক
പാഗനിസം,পৌত্তলিকতাবাদ
പാഗനിസം,পৌত্তলিকতাবাদ
പഗോഡ,পেগোডা
പഗോഡ,পেগোডা
പഗോഡ,পেগোডা
കൊട്ടാരം കുതന്ത്രങ്ങൾ,প্ৰাসাদৰ কুটিলতা
പാലറ്റിനേറ്റ്,পেলেটিনেট
താളിയോല,কল-পাত
പാം ഞായറാഴ്ച,পাম দেওবাৰ
പനേജിറിസ്റ്റ്,পেনেগিৰিষ্ট
പരിഭ്രാന്തി,ত্ৰাস
പരിഭ്രാന്തി,ত্ৰাস
പരിഭ്രാന്തി പരത്തുന്നയാൾ,আতংক-মংগাৰ
പാപ്പാസി,পোপৰ পদ
പാപ്പാസി,পোপৰ পদ
പാപ്പാസി,পোপৰ পদ
പാപ്പാസി,পোপৰ পদ
പേപ്പൽ കാള,পোপৰ ম&#39;হ
പാപ്പാലിസം,পোপবাদ
പാപ്പാലിസം,পোপবাদ
പാപ്പാലിസ്റ്റ്,পোপবাদী
പേപ്പൽ സംസ്ഥാനം,পোপৰ ৰাজ্য
പാപ്പിസം (=പാപ്പിസ്ട്രി),পেপিজম (=পেপিষ্ট্ৰি)
പാപ്പിസ്റ്റ്,পেপিষ্ট
പാപ്പിറസ്,পেপিৰাছ
ഉപമ,দৃষ্টান্ত
പരമപ്രധാനം,পেৰামাউণ্ট
പരമാധികാരം (=പരമാധികാരം),Paramountcy (=পৰম শক্তি)
പരമപ്രധാനിയായ സ്ത്രീ,পেৰামাউণ্ট লেডী
പരമനാഥൻ,পৰম প্ৰভু
കടലാസ്,পাৰ্চমেণ্ট
കടലാസ്,পাৰ্চমেণ্ট
കടലാസ്,পাৰ্চমেণ্ট
ക്ഷമിക്കുക,ক্ষমা কৰিব
പാർലികൾ,পাৰ্লিছ
പാർലികൾ,পাৰ্লিছ
പാർലമെന്റ് (=പാർലമെന്റ്),সংসদ (=সংসদ)
പാർലമെന്റ്,সংসদ
പാർലമെന്റ്,সংসদ
പാർലമെന്റ്,সংসদ
പാർലമെന്റ് നിയമം,সংসদ আইন
പാർലമെന്റേറിയൻ,সংসদ সদস্য
പാർലമെന്റേറിയൻ,সংসদ সদস্য
പാർലമെന്ററി ഏജന്റ്,সংসদীয় এজেণ্ট
പാർനെലിസം,পাৰ্নেলিজম
പരോൾ,পেৰ’ল
പരോൾ,পেৰ’ল
പാരിസൈഡ്,পেৰিচাইড
പാരിസൈഡ്,পেৰিচাইড
പക്ഷപാതപരമായ,পাৰ্টিছান
പക്ഷപാതപരമായ,পাৰ্টিছান
പക്ഷപാതപരമായ,পাৰ্টিছান
കടന്നുപോകുക,উত্তীৰ্ণ
പാസ് വേഡ് (=വാച്ച് വേഡ്),পাছ ৱৰ্ড (=watch word)
പാത്രിയർക്കീസ്,পেট্ৰিয়াৰ্ক
പാത്രിയർക്കീസ്,পিতৃপুৰুষসকল
പട്രീഷ്യൻ,পেট্ৰিচিয়ান
പിതൃസ്വത്ത്,পৈতৃকত্ব
പാക്സ് ബ്രിട്ടാനിക്ക,পেক্স ব্ৰিটানিকা
പാക്സ് റൊമാന,পেক্স ৰোমানা
വംശാവലി,বংশবৃক্ষ
വംശാവലി,বংশবৃক্ষ
പെഡിഗ്രിഡ് വ്യക്തി,বংশবৃক্ষ ব্যক্তি
സമപ്രായക്കാരൻ,সহকৰ্মী
സമപ്രായക്കാരൻ,সহকৰ্মী
പീരേജ്,পিৰেজ
പീരേജ്,পিৰেজ
പീരേജ്,পিৰেজ
അയർലണ്ടിലെ സമപ്രായക്കാർ,আয়াৰলেণ্ডৰ সমনীয়া
സ്കോട്ട്ലൻഡിലെ സമപ്രായക്കാർ,স্কটলেণ্ডৰ সমনীয়া
പെനിൻസുലർ പ്രചാരണം,উপদ্বীপীয় অভিযান
പെനിൻസുലർ യുദ്ധം,উপদ্বীপীয় যুদ্ধ
പെനന്റ്,পেনেণ্ট
പീപ്പിൾസ് ചാർട്ടർ (=ദേശീയ ചാർട്ടർ),জনসাধাৰণৰ চনদ (=ৰাষ্ট্ৰীয় চনদ)
ജനകീയ മുന്നണി (=പോപ്പുലർ ഫ്രണ്ട്),জনমূখ (=জনপ্ৰিয় ফ্ৰণ্ট)
വഞ്ചന,পাৰ্ফিডি
കാലഘട്ടം,সময়কাল
കാലഘട്ടം,সময়কাল
ചുറ്റളവ്,পেৰিফেৰী
സ്ഥിരമായ സെറ്റിൽമെന്റ്,স্থায়ী বন্দোবস্ত
വറ്റാത്ത ഫൈഫ്,চিৰন্তন ফিফ
ഫാലാൻക്സ്,ফালানক্স
ഫാലാൻക്സ്,ফালানক্স
ഫറവോൻ,ফ্ৰাউন
ചിത്രഗ്രാം,চিত্ৰচিত্ৰ
ചിത്രഗ്രാഫ്,পিক্টোগ্ৰাফ
ചിത്രഗ്രാഫ്,পিক্টোগ্ৰাফ
തീർത്ഥാടകൻ,তীৰ্থযাত্ৰী
തീർത്ഥാടക പിതാക്കന്മാർ,তীৰ্থযাত্ৰী পিতৃসকল
കൊള്ള,লুটপাত
കൊള്ള,লুটপাত
സ്തംഭം,স্তম্ভ
സ്തംഭ ശാസനകൾ (അശോകന്റെ),স্তম্ভ আদেশ (অশোকৰ)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),স্তম্ভ আদেশ (অশোকৰ)
സ്തംഭ ശാസനകൾ (അശോകന്റെ),স্তম্ভ আদেশ (অশোকৰ)
കടൽക്കൊള്ളക്കാരൻ,পাইৰেট
കടൽക്കൊള്ളക്കാരൻ,পাইৰেট
പിച്ചവെച്ച യുദ്ധം,পিটচড যুদ্ধ
പ്ലോട്ട്,পটভূমি
പോളിസ്,পলিছ
പോളിസ്,পলিছ
രാഷ്ട്രീയക്കാരൻ,পলিটাৰ্চ
രാഷ്ട്രീയ ഏജന്റ്,ৰাজনৈতিক এজেন্ট
രാഷ്ട്രീയ അഭയം,ৰাজনৈতিক আশ্ৰয়
രാഷ്ട്രീയ താമസക്കാരൻ,ৰাজনৈতিক আৱাসী
രാഷ്ട്രീയ ഭീകരത,ৰাজনৈতিক সন্ত্ৰাসবাদ
തിരഞ്ഞെടുപ്പ് നികുതി,ভোটগ্ৰহণ কৰ
പോണ്ടൂൺ,পণ্টুন
പ്രീമിയർ,প্ৰধানমন্ত্ৰী
പ്രീമിയർ,প্ৰধানমন্ত্ৰী
പ്രീമിയർഷിപ്പ്,প্ৰিমিয়াৰ লীগ
അധ്യക്ഷസ്ഥാനം,ৰাষ্ট্ৰপতিত্ব
അധ്യക്ഷസ്ഥാനം,ৰাষ্ট্ৰপতিত্ব
പ്രസിഡന്റ്,ৰাষ্ট্ৰপতি
പ്രസിഡന്റ്,ৰাষ্ট্ৰপতি
പ്രെസിഡിയം,প্ৰেচিডিয়াম
പ്രധാന മന്ത്രി,প্ৰধানমন্ত্ৰী
പ്രൈമോജെനിച്ചർ,প্ৰাইমোজেনিচাৰ
രാജകുമാരൻ,প্ৰিন্স
രാജകുമാരൻ,প্ৰিন্স
പ്രിൻസ് ബിഷപ്പ്,প্ৰিন্স বিচপ
പ്രിൻസ് കൺസോർട്ട്,প্ৰিন্স কনচৰ্ট
രാജകുമാരൻ റീജന്റ്,প্ৰিন্স ৰিজেণ্ট
പിൻസ് റെഗ്നന്റ്,পিন্স ৰেগনেণ্ট
രാജകുമാരി റീജന്റ്,ৰাজকুমাৰী ৰিজেণ্ট
രാജകുമാരി,ৰাজকুমাৰী ৰয়েল
പ്രിൻസിപ്പാലിറ്റി,প্ৰিন্সিপালিটি
പ്രിൻസിപ്പാലിറ്റി,প্ৰিন্সিপালিটি
പ്രിൻസിപ്പാലിറ്റി,প্ৰিন্সিপালিটি
സമ്മാനം,পুৰষ্কাৰ
സമ്മാനം,পুৰষ্কাৰ
സമ്മാന തുക,পুৰস্কাৰৰ ধন
പ്രൊഫഷണൽ സൈനികൻ,পেছাদাৰী সৈনিক
വാഗ്ദാനം ചെയ്യുക,প্ৰতিশ্ৰুতি
പ്രൊമോണ്ടറി കോട്ട,প্ৰমন্টৰী দুৰ্গ
സംരക്ഷിക്കുക,প্ৰটেক্টৰেট
സംരക്ഷിക്കുക,প্ৰটেক্টৰেট
സംരക്ഷിക്കുക,প্ৰটেক্টৰেট
പ്രൊട്ടേജ്,Protégé
പ്രൊവെനൻസ്,উৎপত্তিস্থল
പ്രൊവെനൻസ്,উৎপত্তিস্থল
പ്രൊവെനൻസ് സിസ്റ്റം,প্ৰভেনেন্স ব্যৱস্থা
പ്രോ-സയണിസ്റ്റ്,জিয়নিষ্ট সমৰ্থক
പൊതു ശത്രു,ৰাজহুৱা শত্ৰু
പൊതു ശത്രു,ৰাজহুৱা শত্ৰু
പങ്കുകൾ,বিৰাম চিহ্ন
പ്യൂണിക് യുദ്ധങ്ങൾ,পুনিক যুদ্ধ
പ്യൂരിറ്റൻ,পিউৰিটান
പുഷ്,পুচ্চ
ക്വാഡ്രിഗ,কোৱাড্ৰিগা
നാലിരട്ടി സഖ്യം,চতুৰ্ভুজ মিত্ৰতা
ക്വാക്കർ,কোৱাকাৰ
രാജ്ഞി,ৰাণী
രാജ്ഞി പത്നി,ৰাণী কনচৰ্ট
രാജ്ഞി സ്ത്രീധനം,ৰাণী বিধৱা
ക്വീൻഡം,কুইনডম
ക്വീൻഡം,কুইনডম
അമ്മ രാജ്ഞി,ৰাণী মা
രാജ്ഞി രാജകുമാരി,ৰাণী ৰাজত্ব কৰা
ക്വിസ്ലിംഗ്,কুইছলিং
ക്വിസ്ലിംഗ്,কুইছলিং
വാടക ഉപേക്ഷിക്കുക,ভাড়া এৰি দিয়ক
ആവനാഴി,কুইভাৰ
ക്വോ വാറന്റോ,Quo warranto
റേസ്,জাতি
വംശീയ മേധാവിത്വം,বৰ্ণবাদী আধিপত্য
റാക്ക്,ৰেক
റാക്ക്,ৰেক
മിന്നല് പരിശോധന,অভিযান
മിന്നല് പരിശോധന,অভিযান
കൊത്തളം,ৰেমপাৰ্ট
കൊത്തളം,ৰেমপাৰ্ট
റാൻസക്ക്,ৰেনছাক
മോചനദ്രവ്യം,মুক্তিপণ
മോചനദ്രവ്യം,মুক্তিপণ
നാശം,ৰেভেজ
നാശങ്ങൾ,ৰেভেজ
സാമ്രാജ്യം,ৰাজ্য
പിൻ ഗാർഡ്,ৰিয়াৰ গাৰ্ড
പിൻ ഗാർഡ് പ്രവർത്തനം,ৰিয়াৰ গাৰ্ডৰ একচন
വിമത,বিদ্ৰোহী
കലാപം,বিদ্ৰোহ
കലാപത്തിന്റെ അംഗീകാരം,বিদ্ৰোহৰ স্বীকৃতি
പുനർനിർമ്മാണം,পুনৰ পৰিবাহী
രഹസ്യാന്വേഷണം,গোপনীয়তা
പുനർനിർമ്മാണം,পুনৰ্গঠন
രേഖപ്പെടുത്തുക,নথিভুক্ত
റെക്കോർഡ് ഓഫീസ്,ৰেকৰ্ড অফিচ
റിട്ടയർമെന്റ് റെക്കോർഡ്,অৱসৰৰ অভিলেখ
ചുവന്ന ഷർട്ടുകൾ,ৰঙা চাৰ্ট
നവീകരണം,সংস্কাৰ
അഭയാർത്ഥി,শৰণাৰ্থী
റെഗാലിയ,ৰেগালিয়া
റെഗാലിയ,ৰেগালিয়া
റെഗാലിയ,ৰেগালিয়া
റീജൻസി,ৰিজেন্সি
റീജന്റ്,ৰিজেণ্ট
റീജന്റ് രാജ്ഞി,ৰিজেণ্ট কুইন
റെജിസൈഡ്,ৰেজিচাইড
റെജിസൈഡുകൾ,ৰেজিচাইড
ഭരണം,শাসন ব্যৱস্থা
ഭരണം,শাসন ব্যৱস্থা
പ്രദേശം,অঞ্চল
ഭരണ വർഷം,ৰেগনাল বছৰ
റെഗ്നന്റ്,ৰেগনেণ্ট
റെഗ്നം,ৰেগনাম
റീച്ച്,ৰাইচ
ഭരണം,ৰাজত্ব কৰক
ഭരണം,ৰাজত্ব কৰক
വാഴുന്ന കുടുംബം,ৰাজত্ব কৰা পৰিয়াল
ഭീകര ഭരണം,আতংকৰ ৰাজত্ব
ഭീകര ഭരണം,আতংকৰ ৰাজত্ব
ശക്തിപ്പെടുത്തുക,শক্তিশালী কৰক
ബലപ്പെടുത്തൽ,শক্তিবৰ্ধক
പുനഃസ്ഥാപിക്കൽ,পুনৰ নিযুক্তি
വീണ്ടും നിക്ഷേപിക്കുക,পুনৰ বিনিয়োগ কৰক
റിലേ പോസ്റ്റ്,ৰিলে পোষ্ট
റിലേ റൂട്ട്,ৰিলেৰ পথ
റിലേ സിസ്റ്റം,ৰিলে ব্যৱস্থা
പ്രകാശനം,মুক্তি দিয়া
പ്രകാശനം,মুক্তি দিয়া
ത്യാഗം,ত্যাগ
ത്യാഗം,ত্যাগ
റിപ്പർട്ടറി (=ഇൻവെന്ററി),ৰেপাৰ্টৰী (=ইনভেণ্টৰী)
സംഭരണിയാണ്,ভঁৰাল
സംഭരണിയാണ്,ভঁৰাল
ജനാധിപത്യഭരണം,ৰিপাব্লিক
റിപ്പബ്ലിക് ദിനം,গণৰাজ্য দিৱস
റെസ്ക്രിപ്റ്റ്,পুনৰ লিপিবদ্ধ কৰক
റെസ്ക്രിപ്റ്റ്,পুনৰ লিপিবদ্ধ কৰক
താമസക്കാരൻ,বাসিন্দা
പുനസ്ഥാപിക്കൽ,পুনৰুদ্ধাৰ
പുനരുത്ഥാനം,পুনৰুত্থান
പുനരുത്ഥാനം,পুনৰুত্থান
പിൻവാങ്ങുക,পশ্চাদপসৰণ
വിപരീതം (ഒരു നാണയത്തിന്റെ),ওলোটা (এটা মুদ্ৰাৰ)
കലാപം,বিদ্ৰোহ
വിപ്ലവം,বিপ্লৱ
"വിപ്ലവം, ഫ്രഞ്ച്","বিপ্লৱ, ফৰাচী"
വിപ്ലവം ഗ്ലോറിയസ്,বিপ্লৱ গৌৰৱময়
"വിപ്ലവം, വ്യാവസായിക","বিপ্লৱ, ঔদ্যোগিক"
ഉയരുന്നു,ৰাইজিং
റോട്ടൻ-ബറോ,পচি যোৱা-বৰো
പരുക്കൻ റൈഡേഴ്സ്,ৰাফ ৰাইডাৰ
വൃത്താകൃതിയിലുള്ള തലകൾ,ঘূৰণীয়া মূৰ
റൂട്ട്,ৰাউট
രാജകീയ പ്രേക്ഷകർ,ৰয়েল দৰ্শক
രാജകീയ ചാർട്ടർ,ৰয়েল চাৰ্টাৰ
രാജകീയ ചിഹ്നം,ৰয়েল ক্ৰেষ্ট
രാജകീയ ചിഹ്നം,ৰয়েল ক্ৰেষ্ট
രാജകീയ ഉത്തരവ്,ৰয়েল ডিক্রী
റൂബ്രിക്,ৰুব্ৰীক
അവശിഷ്ടങ്ങൾ,ধ্বংসাৱশেষ
ഓട്ടക്കാരൻ,দৌৰবিদ
അട്ടിമറി,ভেঙুচালি কৰা
സാബർ,ছাবেৰ
സാബേഴ്സ്,চেব্ৰেছ
യാഗം,ত্যাগ
യാഗം,ত্যাগ
യാഗം,ত্যাগ
സുരക്ഷിതമായ പെരുമാറ്റം,নিৰাপদ আচৰণ
സംരക്ഷണം,সুৰক্ষা
സംരക്ഷണം,সুৰক্ষা
സംരക്ഷണ ചുമതലകൾ,সুৰক্ষাৰ কৰ্তব্য
സാലി,চেলি
സാലി-പോർട്ട്,চেলি-পৰ্ট
ചെങ്കോൽ,ৰাজদণ্ড
സ്കിമിറ്റർ,স্কিমিটাৰ
രണ്ടാം എസ്റ്റേറ്റ്,দ্বিতীয় বাগিচা
വിഭാഗം,পন্থা
വിഭാഗം,পন্থা
പിടിച്ചെടുക്കൽ,বাজেয়াপ্ত
പിടിച്ചെടുക്കൽ,বাজেয়াপ্ত
സെനറ്റ്,চেনেট
സെനറ്റ്,চেনেট
സെനറ്റ്,চেনেট
സെനറ്റ്,চেনেট
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),Serf (=bordar বা villein)
സെർഫ് (=ബോർഡർ അല്ലെങ്കിൽ വില്ലൻ),Serf (=bordar বা villein)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),দাসত্ব (serfhood বা serfage)
സെർഫോം (സെർഫ്ഹുഡ് അല്ലെങ്കിൽ സെർഫേജ്),দাসত্ব (serfhood বা serfage)
നിഴൽ രാജാവ്,ছাঁ ৰজা
ഷിപ്പ് മണി,জাহাজৰ ধন
ഷോക്ക് സേന (=കൊടുങ്കാറ്റ് സൈന്യം),শ্বক সৈন্য (=ধুমুহা সৈন্য)
ഹ്രസ്വ പാർലമെന്റ്,চুটি সংসদ
ഏറ്റുമുട്ടൽ,স্কিমিছ
അടിമ,দাস
അടിമത്തം,দাসত্ব
അടിമത്തം,দাসত্ব
സൈനിക രാഷ്ട്രതന്ത്രജ്ഞൻ,সৈনিক ৰাষ্ট্ৰনেতা
കുന്തം,বৰশী
കുന്തം-തല,বৰশীৰ মূৰ
ഗോളം,গোলক
സ്ഫ്രാഗിസ്റ്റിക്സ്,স্ফ্ৰেজিষ্টিকছ
സിസ്റ്റം നശിപ്പിക്കുന്നു,ব্যৱস্থা নষ্ট কৰে
സ്ക്വയർ,স্কোৱায়াৰ
സ്ക്വയർ,স্কোৱায়াৰ
Squirearchy,স্কুয়াৰআৰ্চি
Squirearchy,স্কুয়াৰআৰ্চি
സ്റ്റാൻഡേർഡ്,মানদণ্ড
സ്റ്റാൻഡേർഡ്-ബെയറർ,ষ্টেণ্ডাৰ্ড-বাহক
നിൽക്കുന്ന സൈന്യം,থিয় হৈ থকা সেনাবাহিনী
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,ষ্টেণ্ডিং অৰ্ডাৰ
സ്റ്റാൻഡിംഗ് ഓർഡറുകൾ,ষ্টেণ্ডিং অৰ্ডাৰ
സ്റ്റേറ്റ്മാൻ,ৰাষ্ট্ৰনেতা
ശിലാ ലിഖിതം,শিলৰ শিলালিপি
കൊടുങ്കാറ്റ് സൈന്യം,ধুমুহাৰ সৈন্য
തന്ത്രം,কৌশল
തന്ത്രം,কৌশল
തന്ത്രം,কৌশল
തന്ത്രം,কৌশল
സ്ട്രാറ്റോക്രസി,ষ্ট্ৰেট’ক্ৰেচি
കലഹം,বিবাদ
കലഹം,বিবাদ
ശക്തമായ പിടി,শক্তিশালী ধৰি ৰখা
ശക്തമായ പിടി,শক্তিশালী ধৰি ৰখা
സബ്സിഡിയറി ടാലിയൻസ്,সহযোগী টেলায়েন্স
പിന്തുടർച്ച,উত্তৰাধিকাৰ
പിൻഗാമി,উত্তৰাধিকাৰী
വോട്ടവകാശം,ভোটাধিকাৰ
സഫ്രജിസ്റ്റ്,ভোটাধিকাৰী
സുൽത്താനേറ്റ്,চুলতানত্ব
സുൽത്താനേറ്റ് കാലഘട്ടം,চুলতানত্বৰ যুগ
കീഴടങ്ങുക,সমৰ্পণ
സുസെറൈൻ,চুজেৰেইন
സുസെറൈൻ സംസ്ഥാനം,চুজেৰেইন ৰাজ্য
വാളെടുക്കുന്നയാൾ,তৰোৱালধাৰী
ടമ്മനി സൊസൈറ്റി,টামমানী ছ&#39;চাইটি
കോപിച്ച വാൾ,টেম্পাৰড তৰোৱাল
വാടകക്കാരൻ,ভাড়াতীয়া
വാടകക്കാരൻ,ভাড়াতীয়া
പ്രദേശം,অঞ্চল
പ്രദേശം,অঞ্চল
പ്രദേശ സർക്കാർ,টেৰিটৰী চৰকাৰ
തീവ്രവാദം,সন্ত্ৰাসবাদ
തേർഡ് എസ്റ്റേറ്റ്,তৃতীয় বাগিচা
മൂന്ന് എസ്റ്റേറ്റുകൾ,তিনিটা বাগিচা
ടോൾ,টোল
ടോൾ ഹൗസ്,টোল হাউচ
ശവകുടീരം,সমাধিস্থল
ടോറി,ট&#39;ৰী
ടോട്ടം,টটেম
ടവർ,টাৱাৰ
ടവർ,টাৱাৰ
വിജയഗോപുരം,বিজয়ৰ টাৱাৰ
രാജ്യദ്രോഹി,বিশ্বাসঘাতক
വഞ്ചന,বিশ্বাসঘাতকতা
രാജ്യദ്രോഹം,দেশদ্ৰোহ
ഉടമ്പടി,সন্ধি
