Malayalam,Bengali
ആന്തരിക പോഷക സൈക്ലിംഗ്,অভ্যন্তরীণ পুষ্টিকর সাইক্লিং
ആന്തരിക താളം,অভ্যন্তরীণ ছন্দ
അന്താരാഷ്ട്ര കോഡ്,আন্তর্জাতিক কোড
അന്താരാഷ്ട്ര മനുഷ്യ ജെനോം പദ്ധതി,আন্তর্জাতিক মানব জিনোম প্রকল্প
ഇന്റനോഡ്,ইন্টারনোড
ഇന്റർപ്ലാനറ്ററി,ইন্টারপ্ল্যানেটারি
തടസ്സപ്പെടുത്തിയ ജീൻ,বাধা জিন
െക്സ്,ইন্টারসেক্স
ഇന്റർബ്ലിസ് ഹൈബ്രിഡിസേഷൻ,আন্তঃসংযোগ সংকরকরণ
ഇന്റർസ്റ്റീഷ്യൽ സെൽ ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ,আন্তঃস্থায়ী সেল উদ্দীপক হরমোন
ഇന്റർസ്റ്റീഷ്യൽ സെൽ,আন্তঃস্থায়ী সেল
ഇന്റർസ്റ്റൈറ്റിയൽ ഇല്ലാതാക്കൽ,আন্তঃস্থায়ী মুছে ফেলা
ഇന്റർസ്റ്റീഷ്യൽ ഫ്ലിഡ്,আন্তঃস্থায়ী ফ্লিউড
ഇടവേളയുടെ ഹൈബ്രിഡിസേഷൻ,আন্তঃরিজ হাইব্রিডাইজেশন
ഇടപെടുന്ന ശ്രേണി,হস্তক্ষেপ ক্রম
കുടൽ കെക്ക,অন্ত্রের কেকা
കുടൽ ജ്യൂസ്,অন্ত্রের রস
കുടല്,অন্ত্র
ഇൻട്രാസെല്ലുലാർ ദഹനം,অন্তঃকোষীয় হজম
ഇൻട്രാഷോപ്ലാസ്മിക് ശുക്ല കുത്തിവയ്പ്പ് (ഐസി),ইন্ট্র্যাসিটোপ্লাজমিক শুক্রাণু ইনজেকশন (আইসিএসআই)
ഇൻട്രാഫാസ്കിക്യുലാർ കാംബുണ്ട്,ইন্ট্রাফাসিকুলার ক্যাম্বিয়াম
ഇൻട്രാമെഡുള്ളറി നെമ്മന്വി,অন্তঃসত্ত্বা নেফ্রন
അന്തർനാന്തിഖിത മത്സരം,অন্তঃসত্ত্বা প্রতিযোগিতা
പൊരുത്തക്കേട് പൊരുത്തക്കേട്,অন্তঃসত্ত্বা অসঙ্গতি
പൊരുത്തക്കേട് പൊരുത്തക്കേട്,অন্তঃসত্ত্বা অসঙ্গতি
ഇൻട്രാറ്റിക്റ്റിയലാണെന്ന് ജനനേന്ദ്രിയ JDUCT സിസ്റ്റം,অন্তঃসত্ত্বা যৌনাঙ্গে জেডুক্ট সিস্টেম
ഇൻട്രാട്ടറിൻ ബീജസങ്കലനം (iui),অন্তঃসত্ত্বা গর্ভধারণ (আইইউআই)
ഇൻട്രാട്ടറിൻ കൈമാറ്റം (iut),অন্তঃসত্ত্বা স্থানান্তর (আইইউটি)
ജ്വലിക്കൽ പ്രോട്ടീൻ,ইন্ট্রিনিসিক প্রোটিন
ആന്തരിക തടസ്സം,অভ্যন্তরীণ বাধা
ഗഹധനാശംസകള്,পরিচয়
ആറാം,ইন্ট্রন
ആമുഖം,ইন্ট্রোজ
വിപരീതം,বিপর্যয়
ഇൻവെർട്ടേസ്,ইনভার্টেজ
അകശേരുക്കൾ,Invertebrates
അന്വരഗക്കാരൻ,তদন্তকারী
ഇവന്റോക്രെ,জড়িত
സ്വമേധയാ ഉള്ളതും വഞ്ചനയില്ലാത്തതുമായ പേശി,অনৈচ্ছিক এবং অ-স্ট্রিটেড পেশী
വധുക്ക,আইডোডিন
അയോഡോത്തിറോൺ,আয়োডোথাইরোনাইন
യൻകിട,আয়ন
അയോൺ ചാനൽ,আয়ন চ্যানেল
അയോൺ എക്സ്ചേഞ്ച് ക്രോമാറ്റോഗ്രാഫി,আয়ন এক্সচেঞ্জ ক্রোমাটোগ্রাফি
അയോണിക് ബോണ്ട്,আয়নিক বন্ড
അയോണിക് ഇടപെടൽ,আয়নিক মিথস্ক্রিয়া
അയോണോസിടെ,আয়নোসাইট
സംയോജിത കീടങ്ങളെ (ഐപിഎം),ইন্টিগ্রেটেড কীটপতঙ্গ পরিচালনা (আইপিএম)
IPomoaea,আইপোমিয়া
ഐറിഡേസി,আইরিডেসি
ഐറിസ്,আইরিস
ഇരുമ്പ് ഉറപ്പുള്ള അരി,আয়রন দুর্গ চাল
അയൺ പോർഫിറിൻ,আয়রন পোরফায়ারিন
ഇരുമ്പ് സ്ക്രാപ്പ്,আয়রন স্ক্র্যাপ
വികിരണ സെൽ,বিকৃত সেল
വികിരണം,ইরেডিয়েশন
കമരഹിതമായ,অনিয়মিত
ക്രമരഹിതമായ പുഷ്പം,অনিয়মিত ফুল
മാറ്റാനാവാത്ത വണ്ടതി,অপরিবর্তনীয় বিচ্ছিন্নতা
ഇന്റർനാഷണൽ റൈസ് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്,আন্তর্জাতিক চাল গবেষণা ইনস্টিটিউট
പ്രകോപിതം,বিরক্তিকর
ഇഷിയം,ইস্কিয়াম
ഇഷിയം,ইস্কিয়াম
ലഞ്ജറുകളിലെ ഇസ്ലെറ്റുകൾ,ল্যাঞ্জারহান্স এর ইসলেট
ഐസോഗ്ലട്ടിനിൻ,আইসোগগ্লুটিনিন
ഐസോബിലാറ്ററൽ ഇല,আইসোবায়ারাল পাতা
ഇസോഗമി,আইসোগামি
Isograft,আইসোগ্রাফ্ট
ഒറ്റപ്പെട്ടു,ভিন্ন
ഒറ്റപ്പെട്ട ക്ലോറോപ്ലാസ്റ്റ്,বিচ্ছিন্ন ক্লোরোপ্লাস্ট
ഒറ്റപ്പെട്ട ടിഷ്യു,বিচ্ছিন্ন টিস্যু
ഐസൊലേഷൻ,আলাদা করা
Istoress,আইসোমাস
ഐസോപിക്നിക് സെൻട്രിഫ്യൂഗേഷൻ,আইসোপাইকনিক সেন্ট্রিফিউগেশন
ഐസോടോണിക്,আইসোটোনিক
ഐസോടോപ്പ്,আইসোটোপ
ഐസോട്രോപിക്,আইসোট্রপিক
ഐസോട്രോപിക്,আইসোট্রপিক
ഐസോട്രോപിക് ബാൻഡ്,আইসোট্রপিক ব্যান্ড
Ishmus,ইস্টমাস
ഇറ്റായ്-ഇറ്റായ് രോഗം,ইটাই-ইটাই রোগ
Iuds (മരുന്ന്),আইইউডিএস (ওষুধযুক্ত)
Iuds (മെഡിസിൻറെ),আইইউডিএস (অ-ওষুধযুক্ত)
ജാസിദ്,জ্যাসিড
ജട്രോഫ,জাটারোফা
മഞ്ഞപ്പിത്തം,জন্ডিস
താടിയെല്ല്,চোয়াল
തട്ടില്ലാത്ത കശേരുക്കൾ,চোয়ালেস ভার্টেব্রেট
ജെജുനം,জিজুনুম
കടല്ച്ചൊറി,জেলিফিশ
Jum കൃഷി,ঝুম চাষ
ജോയിന്റ് ഫോറസ്റ്റ് മാനേജ്മെന്റ്,যৌথ বন ব্যবস্থাপনা
ജോയിന്റ് എക്സോസ്കലെട്ടൺ,সংযুক্ত এক্সোস্কেলটন
ജുഗുലാർ സിര,ঘাড়ের শিরা
ജങ്ക് ഡിഎൻഎ,জাঙ্ক ডিএনএ
ജുറാസിക് കാലയളവ്,জুরাসিক পিরিয়ড
ജുവൽ സാങ്കേതികവിദ്യ,পাট প্রযুক্তি
ജുവനൈൽ ഹോർമോൺ,কিশোর হরমোন
ജുവനൈൽ ഘട്ടം,কিশোর পর্ব
Juxtaglomerulurururururus,জাস্টাগ্লোমেরুলার যন্ত্রপাতি
കൽബാസു,কালবাসু
കലെ,কালে
കൽമെഗ്,কালমেঘ
കനാമിസിൻ,কানামাইসিন
കാരിയോബാമി,ক্যারিওগামি
കാരിരിയോടൈ,ক্যারিওটাইপ
കാരിയോടൈപ്പിംഗ്,ক্যারিওটাইপিং
ക auട്ടിയ,কৌতয়া
കെൽ,কিল
കെൽ,কিল
കെരാറ്റിനിസ് സ്കിൻ സെൽ,কেরাটিনাইজড স্কিন সেল
കെറ്റോഗ്ലററിക് ആസിഡ്,কেটোগ্লুটারিক অ্যাসিড
കെറ്റോൺ,কেটোন
കെറ്റോൺ ഗ്രൂപ്പ്,কেটোন গ্রুপ
കെറ്റോണൂറിയ,কেটোনুরিয়া
താക്കോല്,চাবি
കീസ്റ്റോൺ സ്പീഷീസ്,Keystone প্রজাতি
ഖൈർ,খাইর
ഖദാരി,Khesari
വൃക്ക ഡയാലിസിസ്,বৃক্ক পরিশোধন
ഗതികോർജ്ജം,গতিসম্পর্কিত শক্তি
കൈനെറ്റിൻ,কিনেটিন
കിടോചോർ,কিনেটোচোর
കിംഗ് ക്രാബ്,রাজা কাঁকড়া
രാജം,কিংডম
കിംഗ്ഫിഷർ,কিংফিশার
Kinoplasm,কিনোপ্লাজম
അടുക്കള മാലിന്യങ്ങൾ,রান্নাঘর বর্জ্য
Kinelerfelter ന്റെ സിൻഡ്രോം,ক্লিনফেল্টারের সিনড্রোম
കാല്മുട്ട്,হাঁটু
ക്രാൻസ് അനാട്ടമി,ক্রানজ অ্যানাটমি
ക്രെബിന്റെ ചക്രം,ক্রেবস চক্র
ലാബിയ മജോറ,লাবিয়া মাজেলা
ലാബിയ മിനോറ,ল্যাবিয়া মিনোরা
ലേബൽ പാൽപ്പ്,ল্যাবিয়াল প্যাল্প
മൗലിപ്പ്,লেবেল
ഗാബിണ്യം,ল্যাবিয়াম
ലാബ്ബാബ്,লাবলব
ലാബ്രം,ল্যাব্রাম
ലാബിരിന്ത്,গোলকধাঁধা
ലാക്കി,লক্ষ
ലാക് ഓപ്പറേഷൻ,ল্যাক অপেরন
ലാസിഫർ,ল্যাকিফার
മുലയൂട്ടൽ,স্তন্যদান
മുലയൂട്ടൽ അമെനോറിയ,ল্যাকটিশনাল অ্যামেনোরিয়া
ലക്റ്റട്രോഫ്,ল্যাকট্যাট্রোফ
ലാക്ടോബാസിലസ്,ল্যাকটোব্যাকিলাস
ലാക്ടോസ് എൻസൈമിനെ മെറ്റബോൾ ചെയ്യുന്നു,ল্যাকটোজ বিপাকীয় এনজাইম
ലാക്ടോസ്,ল্যাকটোজ
ലക്റ്റുക്ക സതീവ,ল্যাক্টুকা স্যাটিভা
ലാകുന,লাকুনা
പ്രകൃതിയുടെ ഗോവണി,প্রকৃতির সিঁড়ি
ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്,পিছিয়ে থাকা স্ট্র্যান্ড
ലാമെല്ല,ল্যামেলা
ലാമെല്ലിഡൻസ്,লেমেলিডেনস
ലാമിയേസി,লামিয়াসি
ലമിലൻസ്,লামিয়েলস
ലാമിന പ്രൊപ്രീരിയ,ফলক নিজস্ব
ലാമിന,লামিনা
ലാനാനാമിയ,লামিনারিয়া
ലാമ്പ് ബ്രഷ് ക്രോമസോം,ল্যাম্প ব্রাশ ক্রোমোজোম
കുന്താകാരം,ল্যানসোলেট
ഭൂനിവൃത്തങ്ങൾ,ভূমি উদ্ভিদ
ഭൂമി ഒച്ചുകൾ,ল্যান্ডস শামুক
ലന്റാന കമാറ,ল্যান্টানা কামারা
ലാപരോസ്കോപ്പ്,ল্যাপারোস্কোপ
ലാപർട്ടിയ,ল্যাপার্টিয়া
കാലഹരണപ്പെടൽ നിരക്ക്,ভ্রষ্টতা হার
ലാർക്സ്പൂർ,লার্কসপুর
ലാർവ മരണനിരക്ക്,লার্ভা মৃত্যুহার
ലാറിംഗോഫറിനാണോ,Laryngopharynx
ലേസർ മൈക്രോസർജറി,লেজার মাইক্রোসার্জারি
ലാസിയുറസ്,লাসিউরাস
വൈകി വരൾച്ച,দেরী ব্লাইট
വൈകി ഡവലപ്പർ,দেরী বিকাশকারী
പരേതനായ കാൽക്കാണ്ട ഇനങ്ങളെ,দেরীতে সূচক প্রজাতি
വൈകി മരം,দেরী কাঠ
ഒളിഞ്ഞിരിക്കുന്ന ചൂട്,সুপ্ত তাপ
ലാറ്ററൽ അനുബന്ധം,পার্শ্বীয় সংযোজন
ലാറ്ററൽ മുകുളം,পার্শ্বীয় কুঁড়ি
ലാറ്ററൽ ഗ്രേ ഹോൺ,পার্শ্বীয় ধূসর শিং
ലാറ്ററൽ വെൻട്രിക്കിൾ,পার্শ্বীয় ভেন্ট্রিকল
ലാത്ക്സ്,ল্যাটেক্স
ലതിറസ് സാറ്റിവാസ്,ল্যাথিরাস স্যাটিভাস
ലാറ്റിസ്,জাল
ലാറ്റിസ് ഘടന,জাল কাঠামো
ലോറിനെയ്,লরিনিয়া
സ്വതന്ത്ര തരംതിരിക്കാനുള്ള നിയമം,স্বাধীন ভাণ্ডার আইন
പരിമിതപ്പെടുത്തുന്ന രീതി,সীমাবদ্ধ কারণগুলির আইন
അനന്തരാവകാശത്തിന്റെ നിയമം,উত্তরাধিকারের আইন
വേർതിരിക്കലിന്റെ നിയമം,পৃথকীকরণের আইন
തെർമോഡൈനാമിക്സിന്റെ നിയമങ്ങൾ,থার্মোডাইনামিক্সের আইন
കള്ളം,লেয়ারিং
കള്ളം,লেয়ারিং
മിനറൽ ദ്രവ്യം ലീച്ച്,খনিজ পদার্থের ফাঁস
ഈയം,নেতৃত্ব
മുൻനിര സ്ട്രാന്റ്,শীর্ষস্থানীয় স্ট্র্যান্ড
ഇല പ്രായം,পাতার বয়স
ഇലയും സ്ട്രിപ്പും തുരുമ്പും,পাতা এবং স্ট্রিপ মরিচা
ഇല ബ്ലേഡ്,পাতার ফলক
ഇല ചുരുണി,পাতার কার্ল
ഇല ഓറിയന്റേഷൻ,পাতা ওরিয়েন্টেশন
ഇലയുടെ വ്യാനീ,পাতা ভেনেশন
ഇല,পাতা
ഇല-ബ്ലേഡ്,পাতার ফলক
ഇലയില്ലാത്ത,পাতাগুলি
കുതിച്ചു,লাফানো
ലെതറി ഇല,চামড়া পাতা
ഇടത് അയോർട്ടിക് കമാനം,বাম অর্টিক খিলান
ഇടത് കാർഡിയാക് ധമനി,বাম কার্ডিয়াক ধমনী
പയർവർഗ്ഗങ്ങൾ,লেগুমিনাস উদ্ভিদ
പയർവർഗ്ഗ,শিম
നാരങ്ങ പുല്ല്,লেবু ঘাস
ഇളംകാരന്,লেমুর
ലെൻസ് സെൽ,লেন্স সেল
ലെന്സ്,লেন্স
പന്തു,মসুর ডাল
പുള്ളിപ്പുലി,চিতা
ലെപാസ്,লেপাস
ലെപിസ്മ (വെള്ളി മത്സ്യം),লেপিসমা (সিলভার ফিশ)
കുഷ്ഠം,কুষ্ঠরোগ
ലെപ്റ്റോകോറിസ,লেপটোকোরিসা
ലെപ്റ്റോണിമ,লেপটোনেমা
ലെപ്റ്റോട്ടീൻ,লেপটোটিন
മാരകമായ,প্রাণঘাতী
മാരകമായ മ്യൂട്ടേഷൻ,মারাত্মক রূপান্তর
Likocyte,লিউকোসাইট
ല്യൂക്കോഡെർമ,লিউকোডার্মা
ല്യൂക്കോപ്ലാസ്റ്റ്,লিউকোপ্লাস্ট
ലുകുമിയ,লিউকেমিয়া
തുലനയന്തം,লিভার
ലെയ്ദിഗിന്റെ സെൽ,লেডিগের সেল
ലിയാന,লিয়ানা
ലിയാനസ്,Lianous
പേൻ,উকুন
ലൈക്കൺ,লিচেন
ജീവിത ചക്രം,জীবনচক্র
ആയുർദൈർഘ്യം,আয়ু
ജീവിത ജീൻ,জীবন জিন
ജീവിത ചരിത്രം,জীবনী
ലൈഫ് പിന്തുണയ്ക്കുന്ന ശേഷി,জীবন সহায়ক ক্ষমতা
ലൈഫ് പിന്തുണയ്ക്കൽ സിസ്റ്റം,জীবন সমর্থন ব্যবস্থা
ജീവനില്ലാത്ത,প্রাণহীন
കെട്ട്,লিগামেন্ট
ലിഗാസ്,লিগেস
ഉപക്കുറിത,লিগেশন
തുവാഹിതനായ,লিগার
നേരിയ പരിക്ക്,হালকা আঘাত
നേരിയ മൈക്രോസ്കോപ്പ്,হালকা মাইক্রোস্কোপ
മിന്നൽ,হালকা করা
ലിഗ്നിൻ,লিগিনিন
സമർപ്പിക്കുക,Ligulate
ലിഗൻ,লিগুল
Liliayeae,লিলিয়াসি
ലിലിയം,লিলিয়াম
ലിലം (ലിലോസ്),লিলাম (লিলাস)
ലില്ലി കുടുംബം,লিলি পরিবার
അവയവം,অঙ্গ
അവയവം,অঙ্গ
അവയവം,অঙ্গ
കൈകാലുകൾ,অঙ্গ হাড়
ലിംബിക് ലോബ്,লিম্বিক লোব
ലിംബിക് സിസ്റ്റം,লিম্বিক সিস্টেম
തടയൽ ആംഫിബിയൻ,লিম্লেস উভচর
ലിമാൻഡ് പല്ലി,লিম্লেস টিকটিকি
ലിംബസ്,লিম্বাস
ലിമാറ്റിക് സോൺ,লিমনেটিক জোন
അവകാശി,লিমনেটিক
ലിമിയസ്,লিমুলাস
നിര,লাইন
നിര,লাইন
വംശമാേഷണം,বংশ
ലീനിയർ സീക്വൻസ്,লিনিয়ার সিকোয়েন্স
ലീനിന്,লিনিয়ার
ലീനോയിഡ് ചെയ്ത പ്ലാസ്മിഡ്,লাইনারাইজড প্লাজমিড
ലിങ്ക് സ്പീഷീസ്,লিঙ্ক প্রজাতি
ലിങ്ക്,লিঙ্কেজ
ലിപ്സ്,লিপেজ
ലിപിഡ്,লিপিড
ലിപിഡ് ബിലേയർ,লিপিড বাইলেয়ার
ലിപിഡ് വാൽ,লিপিড লেজ
ലിപ്പോപാൊയികൈചറൈഡ്,লাইপোপলিস্যাকারাইড
ലിപ്പോപ്രോട്ടീഷ്യസ് മെംബറേൻ,লাইপোপ্রোটিনেসিয়াস ঝিল্লি
ലിക്വിഡ് ഡ്രോപ്പ്,তরল ফোঁটা
മദ്യശാന്തി ഫോളികുലി,মদ ফলিকুলি
ലിത്തോഫിറ്റെ,লিথোফাইট
ലിത്തോസ്ഫിയർ,লিথোস্ফিয়ার
ലിറ്റർ,লিটার
ലിറ്റർ വീഴ്ച,লিটার পড়ে
ചെറിയ സെറിബ്രം,ছোট্ট সেরিব্রাম
ലിറ്റോറൽ സോൺ,লিটারাল জোন
കരള്,লিভার
കരൾ ഫ്ലൂക്ക്,লিভার ফ্লুক
കരൾ ആകൃതി,লিভার আকৃতির
കരൾ വോർട്ട്,লিভার ওয়ার্ট
ജീവജാലങ്ങൾ,জীবন্ত উদ্ভিজ্জ
ജീവിത ജനസംഖ്യ,জীবিত জনসংখ্যা
ജീവിത വിഭവങ്ങൾ,জীবিত সংস্থান
ജീവനുള്ള ലോകം,জীব জগৎ
Lng - 20,Lng - 20
റൊമാം (സിൽറ്റ്),দোআঁশ (পলি)
വലിയ ചെമ്മീൻ,গলদা চিংড়ি
ലോബുലാരിയ,লোবুলারিয়া
ലോക്കോമോമോഷ്ടം,লোকোমোশন
വെട്ടുക,পঙ্গপাল
ലോഡിക്കുയേറ്റ്,লডিকুল
ലോഗരിഥമിക് പ്രകൃതി,লোগারিথেমিক প্রকৃতি
ലോജിസ്റ്റിക് വളർച്ച,লজিস্টিক বৃদ্ধি
ലോലിഗോ,লোলিগো
ലോഗ് ഡേ പ്ലാന്റ്,লগ ডে প্ল্যান্ট
രേഖാംശ അക്ഷം,অনুদৈর্ঘ্য অক্ষ
രേഖാംശ ബൈനറി വിഘടനം,অনুদৈর্ঘ্য বাইনারি বিচ্ছেদ
രേഖാംശ വിള്ളൽ,অনুদৈর্ঘ্য ফিশার
ലൂപ്പ്,লুপ
ലൂപ്പ്,লুপ
ലൂപ്പ് കെണി,লুপ ফাঁদ
ലോപ്യം,লোফিয়াম
ലോറാന്തേസി,লোরান্থেসি
ലോറന്തസ്,লোরান্থাস
താഴ്ന്ന ഭുജം,নিম্ন বাহু
താഴ്ന്ന താടിയെല്ല്,নিচের চোয়াল
ലഫ്,লুফা
ലംബർ കശേരുക്കൾ,কটিদেশীয় কশেরুকা
തടിയിടുന്ന,কাঠ
ലംബ്രൈക്കസ്,লামব্রিকাস
ല്യൂമെൻ,লুমেন
പൊരുന്നേ,লাম্পার
ശാസകോശം,ফুসফুস
ലപ്പിൻ,লুপিন
ലുപിനസ് ആർട്ടിക്കസ്,লুপিনাস আর্টিকাস
ഹോർമോൺ (LH) ല്യൂട്ട് ചെയ്യുന്നു,লুটেইনাইজিং হরমোন (এলএইচ)
ആസൈറ്റ്,লিজ
ലൈക്കോപോളിയം,লাইকোপোডিয়াম
ലിക്കോപ്സിഡ,লাইকোপিডা
ലൈംപാൽ,লিম্প জাহাজ
ലിംഫ് ഗ്രന്ഥി,লিম্ফ গ্রন্থি
ലിംഫ് നോഡ്,লিম্ফ নোড
ലിംഫോസൈറ്റ്,লিম্ফোসাইট
ലിംഫോയിഡ് അവയവം,লিম্ফয়েড অঙ্গ
ലിംഫോയിഡ് ടിഷ്യു,লিম্ফয়েড টিস্যু
ലിംഫോമ,লিম্ফোমা
പാരതര്,লিরেট
Lysergic acd diethared (l.s.d.),লিজার্জিক অ্যাসিড ডায়েথলামাইড (এল.এস.ডি.)
ലൈസിൻ,লাইসাইন
ലിസോസോം,লাইসোসোম
ലൈസോസിം,লাইসোজাইম
മകാക്ക,ম্যাকাকা
മാക്രോബ്രാച്ചിയം,ম্যাক্রোব্রাচিয়াম
മാക്രോവാൾപ്,ম্যাক্রোভোলিউশন
മാക്രോജെനിസിസ്,ম্যাক্রোজেনেসিস
മാക്രോമോളിക്യുലാർ കൊളോയിഡ്,ম্যাক্রোমোলিকুলার কলয়েড
മാക്രോമോലോൾകൾ,ম্যাক্রোমোলিকুল
മാക്രോക്രോക്ലിയസ്,ম্যাক্রোনুক্লিয়াস
മാക്രോണിറ്ററി,ম্যাক্রোনিউট্রিয়েন্ট
മാക്രോഫേജ് (ബിഗ് ഹീറ്റർ),ম্যাক্রোফেজ (বড় ইটার)
മാക്രോഫാഗോസൈറ്റ്,ম্যাক্রোফাগোসাইট
മാക്രോഫാഗസ്,ম্যাক্রোফাগাস
മാക്രോഫാഗി,ম্যাক্রোফ্যাগি
മാക്രോഫൈറ്റ്,ম্যাক্রোফাইট
മാക്രോപസ്,ম্যাক্রোপাস
മാകുല,ম্যাকুলা
മാകുല ലൂത്തി,ম্যাকুলা লুটিয়া
മഗ്നീഷ്യം,ম্যাগনেসিয়াম
കാന്തിക പ്രകമ്പന ചിത്രണം,চৌম্বকীয় অনুরণন ইমেজিং
മാറിഫിക്കേഷൻ,ম্যাগনিফিকেশন
മാഗ്നിഫൈഡ് ചിത്രം,ম্যাগনিফাইড ইমেজ
ഭൂതക്കണ്ണാടി,বিবর্ধক কাচ
മാഗ്നിഫൈപ്പറേഷൻ,ম্যাগনিফাইং পাওয়ার
മഗ്നാളിയം,ম্যাগনোলিয়া
മഗ്നാളിയയേ,ম্যাগনোলিয়াসি
മാഗൂർ,মাগুর
കന്യക ഹെയർ ഫാർ (ദിനം),মেইডেন হেয়ার ফার্ন (অ্যাডিয়ান্টাম)
പ്രധാന തോക്കുക,মেজর খাঁজ
പ്രധാന ഹിസ്റ്റോകോംബാറ്റിബിളിറ്റി കോംപ്ലക്സ്,প্রধান হিস্টোকম্প্যাটিবিলিটি জটিল
പ്രധാന ഓസ്മോളിറ്റ്,মেজর অসমোলাইট
പ്രധാന കൊടുമുടി,প্রধান শিখর
ആൺ,পুরুষ
പുരുഷ കോൺ,পুরুষ শঙ্কু
പുരുഷ ഗാംറ്റോഫിറ്റെ,পুরুষ গেমটোফাইট
പുരുഷ ജനനേന്ദ്രിയപടം,পুরুষ যৌনাঙ্গে অ্যাপারচার
പുരുഷ ഉന്നതസ്,পুরুষ সর্বক্লিয়াস
കേടായ ഇല,ত্রুটিযুক্ত পাতা
മാലിക് ആസിഡ്,Malic অ্যাসিড
മാരകമായ സെൽ,ম্যালিগন্যান্ট সেল
മാരകമായ ട്യൂമർ,ম্যালিগন্যান্ট টিউমার
മല്ലാർഡ്,ম্যালার্ড
മല്ലിയസ്,ম্যালিয়াস
മാൽപിഗൈയൻ കോർപ്പസ്,মালপিঘিয়ান কর্পসকেল
മാൽപിഗീയൻ ട്യൂളർ,মালপিঘিয়ান টিউবুল
മല്ക്കോസ്,মাল্টোজ
മാൽവാൾസ്,মালওয়ালেস
സസ്തനജീവി,স্তন্যপায়ী
സസ്തനി,স্তন্যপায়ী
സസ്തനി ഗര്ഭപിണ്ഡത്തിന്റെ,স্তন্যপায়ী ভ্রূণ
സസ്തന ഗ്രന്ഥി,উরজ
മമ്മിഫോം,ম্যামিফর্ম
മാധുര്യമാണ്,ম্যান্ডিবল
മാൻഡിബുലാർ ഗ്രന്ഥി,ম্যান্ডিবুলার গ্রন্থি
മാംഗനീസ്,ম্যাঙ্গানিজ
മംഗിഫെറ ഇൻഡിക്ക,ম্যাঙ্গিফেরা ইন্ডিকা
മംഗ്രോവ്,ম্যানগ্রোভ
മനുഷ്യൻ നിർമ്മിച്ച കാർഷിക ആവാസവ്യവസ്ഥ,মনুষ্যনির্মিত কৃষি বাস্তুতন্ত্র
മനുഷ്യനിർമിത ധാന്യങ്ങൾ,মনুষ্যনির্মিত সিরিয়াল
മന്നാൻ,মান্নান
ആന്റില്,ম্যান্টেল
നസ്,মানুস
മേപ്പിൾ,ম্যাপেল
മാര്ട്ടെന്റിയ,মার্চ্যান্টিয়া
അരികിലുള്ള,প্রান্তিক
മരിജുവാന,মারিজুয়ানা
മറൈൻ ബയോളജി,সামুদ্রিক জীববিদ্যা
സമുദ്ര പക്ഷി,সামুদ্রিক পাখি
സമുദ്ര സമൂഹം,সামুদ্রিক সম্প্রদায়
സമുദ്ര അകശേരുക്കൾ,সামুদ্রিক ইনভার্টেব্রেটস
മറിനോ റാം,মেরিনো রাম
മാർക്കർ,চিহ্নিতকারী
വിപണി മാലിന്യങ്ങൾ,বাজার বর্জ্য
മജ്ജാ അറ,মজ্জা গহ্বর
ചതുപ്പുനിലം,মার্শ
മാർഷ്-മെഡോ സ്റ്റേജ്,মার্শ-মিডো স্টেজ
സസ്യജാലങ്ങളില്ലാതെ മാർഷ്,গাছপালা ছাড়াই মার্শ
മാർസുപിയൽ മോൾ,মার্সুপিয়াল তিল
മാർഷ്യൂയൽ വികിരണം,মার্সুপিয়াল রেডিয়েশন
മാർസുപിയൽ എലി,মার্সুপিয়াল ইঁদুর
മാർസപ്പിയം,মার্সুপিয়াম
ബഹുജന വംശനാശം,ভর বিলুপ্তির
കൂട്ട ഒഴുക്ക്,ভর প্রবাহ
മാസ് ഫ്ലോ സിദ്ധാന്തം,ভর প্রবাহ অনুমান
മാസ്റ്റ് സെൽ,মাস্ট সেল
മാസ്റ്റർ അഗർ പ്ലേറ്റ്,মাস্টার আগর প্লেট
മാസ്റ്റർ പ്ലേറ്റ്,মাস্টার প্লেট
മാതൃമരണ നിരക്ക്,মাতৃ মৃত্যুর হার
ഇണചേരൽ,সঙ্গম
മാട്രിക്സ്,ম্যাট্রিক্স
പക്വത നോഡ്യൂൾ,পরিপক্ক নোডুল
Mauve നിറം,মাউভ রঙ
മാക്സില്ല,ম্যাক্সিলা
മാക്സില്ലറി പാൾപ്പ്,ম্যাক্সিলারি প্যাল্প
പരമാവധി വഹിക്കുന്ന ശേഷി,সর্বাধিক বহন ক্ষমতা
അർത്ഥം,মেনড্রিনা
വൈദ്യ ശാസ്ത്രം,চিকিৎসা বিজ্ঞান
ഗർഭധാരണത്തിന്റെ വൈദ്യശാനം (എംടിപി),গর্ভাবস্থার চিকিত্সা সমাপ্তি (এমটিপি)
മെഡിക്കൽ ട്രാൻസ്ക്രിപ്ഷൻ,মেডিকেল ট্রান্সক্রিপশন
വൈദ്യശാസ്ത്രപരമായി അസിസ്റ്റഡ് ഡെലിവറി,মেডিক্যালি সহায়তা ডেলিভারি
മരുന്ന്,ওষুধ
മരുന്ന്,ওষুধ
മരുന്ന്,ওষুধ
മെഡുള്ള,মেডুল্লা
