Malayalam,Bengali
വിപരീതം,বিপরীত
വിപരീത പരസ്പരബന്ധം,বিপরীত পারস্পরিক সম্পর্ক
വിപരീത പ്രവർത്തനം,বিপরীত ফাংশন
വിപരീത ഹൈപ്പർബോളിക് പ്രവർത്തനം,বিপরীত হাইপারবোলিক ফাংশন
വിപരീത അനുപാതം,ব্যস্তানুপাতিক
വിപരീത മാപ്പിംഗ്,বিপরীত ম্যাপিং
വിപരീത സംഖ്യ,বিপরীত সংখ্যা
ഒരു മാട്രിക്സിന്റെ വിപരീതം,একটি ম্যাট্রিক্সের বিপরীত
വിപരീത ക്രമമാറ്റം,বিপরীত ক্রমাগত
വിപരീത അനുപാതം,বিপরীত অনুপাত
വിപരീത ത്രികോണമിതി പ്രവർത്തനം,বিপরীত ত্রিকোণমিতিক ফাংশন
വിപരീത ഫോർമുല,বিপরীত সূত্র
ക്രമത്തിന്റെ വിപരീതം,আদেশের বিপরীত
വിപരീത മാട്രിക്സ്,ইনভার্টেবল ম্যাট্রিক্স
വിപരീത പരിവർത്തനം,বিপরীতমুখী রূপান্তর
യുക്തിരഹിതമായ,অযৌক্তিক
യുക്തിരഹിതമായ സമവാക്യം,অযৌক্তিক সমীকরণ
യുക്തിരഹിതമായ ആവിഷ്കാരം,অযৌক্তিক অভিব্যক্তি
യുക്തിരഹിതമായ സംഖ്യ,অমূলদ সংখ্যা
യുക്തിരഹിതമായ റൂട്ട്,অযৌক্তিক মূল
അപ്രസക്തമായ,অপরিবর্তনীয়
പ്രകോപനപരമായ വെക്റ്റർ,ইরোটেশনাল ভেক্টর
പ്രകോപനപരമായ വെക്റ്റർ പ്രവർത്തനം,irrotational ভেক্টর ফাংশন
പ്രകോപനപരമായ വേഗത,ইরোটেশনাল বেগ
സമകോണാകൃതിയിലുള്ള,আইসোগোনাল
isokurtosis,isokurtosis
ഒറ്റപ്പെട്ട അത്യാവശ്യമായ ഏകത്വം,বিচ্ছিন্ন অপরিহার্য এককতা
ഒറ്റപ്പെട്ട പോയിന്റ്,বিচ্ছিন্ন বিন্দু
ഐസോമെട്രിക്,আইসোমেট্রিক
ഐസോസിലിസ് കോൺഫിഗറേഷൻ,সমদ্বিবাহু কনফিগারেশন
ആവർത്തിച്ച അവിഭാജ്യ,পুনরাবৃত্ত অবিচ্ছেদ্য
ആവർത്തിച്ചുള്ള ഇന്റർപോളേഷൻ,পুনরাবৃত্তি ইন্টারপোলেশন
ആവർത്തനം,পুনরাবৃত্তি
ആവർത്തന സൂത്രവാക്യം,পুনরাবৃত্তি সূত্র
ആവർത്തന സംയോജന ഫോർമുല,পুনরাবৃত্তিমূলক একীকরণ সূত্র
ആവർത്തന നടപടിക്രമം,পুনরাবৃত্তিমূলক পদ্ধতি
ആവർത്തന സാങ്കേതികത,পুনরাবৃত্তিমূলক কৌশল
യാക്കോബിയൻ,জ্যাকোবিয়ান
യാക്കോബിയൻ ഡിറ്റർമിനന്റ്,জ্যাকোবিয়ান নির্ধারক
യാക്കോബിയൻ മാട്രിക്സ്,জ্যাকোবিয়ান ম্যাট্রিক্স
സെറ്റുകളുടെ കൂട്ടിച്ചേർക്കൽ,সেট যোগদান
സംയുക്ത,যৌথ
സംയുക്ത സാന്ദ്രത പ്രവർത്തനം,যৌথ ঘনত্ব ফাংশন
ജോയിന്റ് ഫ്രീക്വൻസി ഫംഗ്ഷൻ,যৌথ ফ্রিকোয়েন্সি ফাংশন
സംയുക്തമായി ആശ്രയിക്കുന്ന വേരിയബിൾ,যৌথভাবে নির্ভরশীল পরিবর্তনশীল
സംയുക്ത സംഭാവ്യത,যৌথ সম্ভাবনা
ചേരുക (=യൂണിയൻ),যোগদান (=ইউনিয়ন)
ചാടുക,লাফ
ജമ്പ് നിർത്തലാക്കൽ,জাম্প বিরতি
ന്യായീകരണം,ন্যায্যতা
ന്യായീകരിക്കുക,ন্যায্যতা
കർണാഗ് ഭൂപടം,Karnaugh মানচিত্র
കേർണൽ,কার্নেল
മാപ്പിംഗിന്റെ കേർണൽ,ম্যাপিং এর কার্নেল
ചലനാത്മകത,গতিবিদ্যা
ഗതികോർജ്ജം,গতিসম্পর্কিত শক্তি
ചലനാത്മകത,গতিবিদ্যা
കോൾമോഗോറോഫ് സ്മിർനോവ് ടെസ്റ്റ്,কোলমোগোরফ স্মিরনভ পরীক্ষা
ക്രോനെക്കർ ഡെൽറ്റ,ক্রোনেকার ব-দ্বীপ
കുർട്ടോസിസ്,কুরটোসিস
ലഗ്രാഞ്ചിന്റെ പ്രവർത്തനം,Lagrange এর ফাংশন
ലഗ്രാഞ്ചിന്റെ ഗുണിതങ്ങൾ,ল্যাগ্রেঞ্জের গুণক
ലാമിന,ল্যামিনা
ലാപ്ലേസ് രൂപാന്തരം,ল্যাপ্লেস রূপান্তর
വലിയ സംഖ്യ,বড় সংখ্যা
ഒളിഞ്ഞിരിക്കുന്ന റൂട്ട് (=സവിശേഷമായ റൂട്ട്),সুপ্ত মূল (= বৈশিষ্ট্যযুক্ত মূল)
ലാറ്ററൽ ഉപരിതലം,পাশর্্বীয় পৃষ্ঠ
ലാറ്റിൻ ചതുരം,ল্যাটিন বর্গক্ষেত্র
ലാറ്റസ് മലാശയം,ল্যাটাস মলদ্বার
നിയമം,আইন
വേഗത കൂട്ടുന്നതിനുള്ള നിയമം,বেগ যোগ করার আইন
അഡിറ്റിവിറ്റി നിയമം,সংযোজন আইন
റിട്ടേൺ കുറയ്ക്കുന്നതിനുള്ള നിയമം,হ্রাস প্রত্যাবর্তনের আইন
ഗുരുത്വാകർഷണ നിയമം,মহাকর্ষ আইন
ഗ്രൂപ്പുകൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം,গোষ্ঠীর জন্য সমকামীতার আইন
വളയങ്ങൾക്കുള്ള ഹോമോമോർഫിസത്തിന്റെ നിയമം,রিং জন্য হোমোমরফিজম আইন
ചെലവ് വർദ്ധിപ്പിക്കുന്നതിനുള്ള നിയമം,ব্যয় বৃদ্ধির আইন
സൂചികകളുടെ നിയമം,সূচকের আইন
ജഡത്വ നിയമം,জড়তা আইন
വലിയ സംഖ്യകളുടെ നിയമം,বড় সংখ্যার আইন
സാധ്യത നിയമം,সম্ভাবনার আইন
സൈനുകളുടെ നിയമം,সাইন আইন
എക്‌സ്‌പോണന്റുകളുടെ നിയമങ്ങൾ,সূচকের আইন
ചലന നിയമങ്ങൾ,গতির আইন
പാളി,স্তর
മുൻനിര ഗുണകം,অগ্রণী সহগ
പ്രമുഖ ഡയഗണൽ,অগ্রণী তির্যক
മുൻനിര സബ്മാട്രിക്സ്,নেতৃস্থানীয় সাবম্যাট্রিক্স
മുൻനിര പദം,নেতৃস্থানীয় শব্দ
കുറഞ്ഞത്,অন্তত
ഏറ്റവും കുറഞ്ഞ പൊതു ഗുണിതം (LCM),সর্বনিম্ন সাধারণ একাধিক (এলসিএম)
ഏറ്റവും കുറഞ്ഞ ഘടകം,সর্বনিম্ন উপাদান
ഏറ്റവും കുറഞ്ഞ ചതുരം,অন্তত বর্গ
ഏറ്റവും കുറഞ്ഞത് മുകളിലെ പരിധി,অন্তত উপরের আবদ্ধ
ഇടത് കോസെറ്റ്,বাম coset
ഇടം കയ്യൻ,বাঁ হাতী
ഇടത് കൈ സ്ക്രൂ,বাম হাতের স্ক্রু
ഇടത് വിപരീതം,বাম বিপরীত
ഇടത് ഗുണനം,বাম গুণন
ലെബ്നിറ്റ്സ് ഫോർമുല,লাইবনিটজ সূত্র
നീളം,দৈর্ঘ্য
ലെപ്റ്റോകുർട്ടിക്,leptokurtic
leptokurtic വക്രം,লেপ্টোকারটিক বক্ররেখা
leptokurtosis,লেপ্টোকুরটোসিস
ലെവൽ കർവ്,স্তর বক্ররেখা
ആത്മവിശ്വാസത്തിന്റെ നിലവാരം,আস্থা স্তর
പ്രാധാന്യത്തിന്റെ തലം,তাত্পর্যের স্তর
നിഘണ്ടുശാസ്ത്രപരമായി,অভিধানগতভাবে
നിഘണ്ടു ക്രമം,বর্ণানুক্রম
സാധ്യതാ പ്രവർത്തനം,সম্ভাবনা ফাংশন
സാധ്യതാ അനുപാത പരിശോധന,সম্ভাবনা অনুপাত পরীক্ষা
പരിധി,সীমা
പരിമിതപ്പെടുത്തുന്നു,সীমাবদ্ধ
പരിമിതപ്പെടുത്തുന്ന മൂല്യം,সীমিত মান
പരിമിതപ്പെടുത്തുന്ന വേഗത,সীমিত বেগ
അർത്ഥത്തിൽ പരിധി,গড় সীমা
സംയോജനത്തിന്റെ പരിധി,একীকরণের সীমা
ക്രമത്തിന്റെ പരിധി,অনুক্রমের সীমা
പരിധി പോയിന്റ് (=ക്ലസ്റ്റർ പോയിന്റ്),সীমা বিন্দু (= ক্লাস্টার পয়েন্ট)
വേഗത പരിമിതപ്പെടുത്തുക,সীমা বেগ
ലൈൻ,লাইন
രേഖീയമായ,রৈখিক
രേഖീയ ബീജഗണിതം,রৈখিক বীজগণিত
രേഖീയ ബീജഗണിത സമവാക്യം,রৈখিক বীজগণিত সমীকরণ
രേഖീയ ഏകദേശം,রৈখিক অনুমান
രേഖീയ അസിംപ്റ്റോട്ട്,লিনিয়ার অ্যাসিম্পটোট
രേഖീയ ഗുണകം,রৈখিক সহগ
രേഖീയ സംയോജനം,রৈখিক সংমিশ্রণ
രേഖീയ നിയന്ത്രണങ്ങൾ,রৈখিক সীমাবদ্ধতা
രേഖീയ ആശ്രിതത്വം,রৈখিক নির্ভরতা
ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
രേഖീയ അളവ്,রৈখিক মাত্রা
രേഖീയ സമവാക്യം,একঘাত সমীকরণ
രേഖീയ രൂപം,রৈখিক ফর্ম
ലീനിയർ ഫ്രാക്ഷണൽ ട്രാൻസ്ഫോർമേഷൻ,রৈখিক ভগ্নাংশ রূপান্তর
രേഖീയ പ്രവർത്തനം,রৈখিক ফাংশন
ലീനിയർ ഫങ്ഷണൽ,রৈখিক কার্যকরী
രേഖീയ ഗ്രൂപ്പ്,লিনিয়ার গ্রুপ
രേഖീയ സ്വാതന്ത്ര്യം,রৈখিক স্বাধীনতা
രേഖീയ സ്വതന്ത്ര ബന്ധം,রৈখিক স্বাধীন সম্পর্ক
രേഖീയ അസമത്വം,রৈখিক অসমতা
ലീനിയർ ഇൻഹോമോജീനിയസ് ഡിഫറൻഷ്യൽ സമവാക്യം,রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ
ലീനിയർ ഇന്റഗ്രൽ സമവാക്യം,রৈখিক অবিচ্ছেদ্য সমীকরণ
ലീനിയർ ഇന്റർപോളേഷൻ,রৈখিক ক্ষেপক
രേഖീയ കുറഞ്ഞ ചതുര റിഗ്രഷൻ വിശകലനം,রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ
രേഖീയത,রৈখিকতা
രേഖീയമായി ആശ്രയിക്കുന്നത്,রৈখিকভাবে নির্ভরশীল
രേഖീയമായി സ്വതന്ത്രമായ,রৈখিকভাবে স্বাধীন
ലീനിയർ മാപ്പിംഗ്,লিনিয়ার ম্যাপিং
രേഖീയ ക്രമം,লিনিয়ার অর্ডার
രേഖീയ ക്രമപ്പെടുത്തൽ,লিনিয়ার অর্ডারিং
ലീനിയർ പ്രോഗ്രാമിംഗ്,রৈখিক প্রোগ্রামিং
ലീനിയർ പ്രോഗ്രാമിംഗ് അൽഗോരിതം,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,লিনিয়ার প্রোগ্রামিং সমস্যা
ലീനിയർ റിഗ്രഷൻ,লিনিয়ার রিগ্রেশন
ലീനിയർ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,রৈখিক রিগ্রেশন সহগ
രേഖീയ ബന്ധം,রৈখিক সম্পর্ক
ലീനിയർ സ്പേസ് (=വെക്റ്റർ സ്പേസ്),রৈখিক স্থান (=ভেক্টর স্থান)
രേഖീയ ഉപസ്ഥലം,লিনিয়ার সাবস্পেস
രേഖീയ പരിവർത്തനം,রৈখিক রূপান্তর
രേഖീയ പ്രവണത,রৈখিক প্রবণতা
രേഖീയ നിഷ്പക്ഷമായ എസ്റ്റിമേറ്റ്,রৈখিক নিরপেক্ষ অনুমান
രേഖീയ പ്രവേഗം,রৈখিক বেগ
ലൈൻ ഇന്റഗ്രൽ,লাইন অবিচ্ছেদ্য
കവലയുടെ വരി,ছেদ লাইন
റിഗ്രഷൻ ലൈൻ,রিগ্রেশন লাইন
പ്രാദേശികവൽക്കരിച്ച വെക്റ്റർ,স্থানীয় ভেক্টর
പ്രാദേശിക ഒപ്റ്റിമൽ,স্থানীয় সর্বোত্তম
സ്ഥലം,অবস্থান
ലോഗ്,লগ
ലോഗരിഥമിക്,লগারিদমিক
ലോഗരിഥമിക് കൃത്യത,লগারিদমিক নির্ভুলতা
ലോഗരിഥമിക് കണക്കുകൂട്ടൽ,লগারিদমিক গণনা
ലോഗരിഥമിക് വക്രം,লগারিদমিক বক্ররেখা
ലോഗരിഥമിക് ഡെറിവേറ്റീവ്,লগারিদমিক ডেরিভেটিভ
ലോഗരിഥമിക് വ്യത്യാസം,লগারিদমিক পার্থক্য
ലോഗരിഥമിക് ഫംഗ്ഷൻ,লগারিদমিক ফাংশন
ലോഗരിഥമിക് ശരാശരി (=ജ്യാമിതീയ ശരാശരി),লগারিদমিক গড় (=জ্যামিতিক গড়)
ലോഗരിഥമിക് സാധാരണ വിതരണം,লগারিদমিক স্বাভাবিক বন্টন
ലോഗരിഥമിക് ബന്ധം,লগারিদমিক সম্পর্ক
ലോഗരിഥമിക് സ്കെയിൽ,লগারিদমিক স্কেল
ലോഗരിഥമിക് സീരീസ്,লগারিদমিক সিরিজ
ലോഗരിഥമിക് സർപ്പിളം (സമകോണ സർപ്പിളം),লগারিদমিক সর্পিল (সমকোণাকার সর্পিল)
ലോഗരിഥമിക് പട്ടിക (=ലോഗ് ടേബിൾ),লগারিদমিক টেবিল (=লগ টেবিল)
ലോഗരിതം (ലോഗ്),লগারিদম (লগ)
യുക്തി,যুক্তি
യുക്തിപരമായി തുല്യം,যৌক্তিকভাবে সমতুল্য
ലോജിസ്റ്റിക് കർവ്,লজিস্টিক বক্ররেখা
ലോഗ്നോർമൽ ഡിസ്ട്രിബ്യൂഷൻ,স্বাভাবিক বিতরণ
രേഖാംശം,দ্রাঘিমাংশ
ലൂപ്പ്,লুপ
ലോട്ടറി,লটারি
താഴ്ന്ന ബാർ,নিম্ন বার
താഴ്ന്ന പരിധി,নিম্ন সীমা
ലോവർ റീമാൻ ഇന്റഗ്രൽ,নিম্ন Riemann অবিচ্ছেদ্য
കുറഞ്ഞ തുക,কম যোগফল
താഴ്ന്ന ത്രികോണ മാട്രിക്സ്,নিম্ন ত্রিভুজাকার ম্যাট্রিক্স
മക്ലൗറിൻ വിപുലീകരണം,ম্যাকলরিনের বিস্তার
മാന്ത്രിക സംഖ്യ,জাদু সংখ্যা
മാന്ത്രിക ചതുരം,জাদু বর্গ
മാഗ്നിറ്റ്യൂഡ് പരിധി (=കാന്തിമാനം പരിമിതപ്പെടുത്തുന്നു),মাত্রার সীমা (=সীমাবদ্ধতা)
മെയിൽ അയച്ച ചോദ്യാവലി,মেইল করা প্রশ্নাবলী
മെയിൽ സർവേ,মেল জরিপ
മേജറന്റ് (മുകളിലെ പരിധി),মেজরেন্ট (উপরের সীমানা)
പ്രധാന ആർക്ക്,প্রধান চাপ
മേജറൈസ്ഡ് സെറ്റ്,বড় সেট
നിരവധി മൂല്യവത്തായ പ്രവർത്തനം,অনেক মূল্যবান ফাংশন
ഭൂപടം,মানচিত্র
സെറ്റിലേക്ക് മാപ്പ്,সেট মধ্যে মানচিত্র
ഒരു സെറ്റിന്റെ മാപ്പിംഗ്,একটি সেটের ম্যাপিং
നാമമാത്ര സംഭാവ്യത,প্রান্তিক সম্ভাবনা
ഗണിത വിശകലനം,গাণিতিক বিশ্লেষণ
ഗണിത വാദം,গাণিতিক যুক্তি
ഗണിതശാസ്ത്ര കേന്ദ്രം,গাণিতিক কেন্দ্র
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,গাণিতিক জটিলতা
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,গাণিতিক অর্থনীতি
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,গাণিতিক প্রত্যাশা
ഗണിത രൂപം,গাণিতিক ফর্ম
ഗണിതശാസ്ത്ര രൂപീകരണം,গাণিতিক গঠন
ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി,গাণিতিক পরিচয়
ഗണിതശാസ്ത്ര യുക്തി,গাণিতিক যুক্তি
ഗണിത മാതൃക,গানিতিক প্রতিমাণ
ഗണിതശാസ്ത്ര ആശയം,গাণিতিক ধারণা
മാട്രിക്സ് ഡിഗണലൈസേഷൻ,ম্যাট্রিক্স ডিগোনালাইজেশন
മാട്രിക്സ് വിപരീതം,ম্যাট্রিক্স বিপরীত
മാട്രിക്സ് വിപരീതം,ম্যাট্রিক্স ইনভার্সন
മാട്രിക്സ് ആവർത്തന രീതി,ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি
മാട്രിക്സ് രീതി,ম্যাট্রিক্স পদ্ধতি
മാട്രിക്സ് ഗുണനം,ম্যাট্রিক্স গুণ
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,ধ্রুবকের ম্যাট্রিক্স
ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്,কার্যকারিতার ম্যাট্রিক্স
മാട്രിക്സ് ഓപ്പറേറ്റർ,ম্যাট্রিক্স অপারেটর
മാട്രിക്സ് ബഹുപദം,ম্যাট্রিক্স বহুপদী
മാട്രിക്സ് പ്രിന്റിംഗ്,ম্যাট্রিক্স প্রিন্টিং
മാട്രിക്സ് ഉൽപ്പന്നം,ম্যাট্রিক্স পণ্য
പരമാവധി,সর্বাধিক করা
പരമാവധി,সর্বোচ্চ
പരമാവധി കേവല മൂല്യം,সর্বোচ্চ পরম মান
പരമാവധി എഫ്-അനുപാതം,সর্বোচ্চ F-অনুপাত
പരമാവധി സാധ്യത,সর্বাধিক সম্ভাবনা
പരമാവധി,maxmin
പരമാവധി മാനദണ്ഡം,সর্বোচ্চ মানদণ্ড
ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി,একটি ফাংশনের সর্বোচ্চ
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান
അർത്ഥം വ്യതിയാനം,বিচ্যুতি
അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം,বর্গাকার বিচ্যুতি
സമചതുര പിശക് അർത്ഥമാക്കുന്നു,মানে বর্গাকার ত্রুটি
ശരാശരി മൂല്യം,গড় মান
ശരാശരി മൂല്യ സിദ്ധാന്തം,গড় মান উপপাদ্য
കുർട്ടോസിസിന്റെ അളവ്,কার্টোসিসের পরিমাপ
ഇടത്തരം,মধ্যমা
മീഡിയൻ സെന്റർ,মধ্যম কেন্দ্র
mesokurtic വക്രം,mesokurtic বক্ররেখা
mesokurtosis,mesokurtosis
സന്ദേശം,বার্তা
രീതി,পদ্ধতি
ഉന്മൂലനം രീതി,নির্মূল পদ্ধতি
വിപരീത രീതി,বিপরীত পদ্ধতি
ആവർത്തന രീതി,পুনরাবৃত্তি পদ্ধতি
ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി,সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি
നിമിഷങ്ങളുടെ രീതി,মুহুর্তের পদ্ধতি
സമാന ത്രികോണങ്ങളുടെ രീതി,অনুরূপ ত্রিভুজ পদ্ধতি
കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി,খাড়া বংশধর পদ্ধতি
സംഗ്രഹത്തിന്റെ രീതി,সমষ্টি পদ্ধতি
നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി,অনির্ধারিত সহগ পদ্ধতি
മെട്രിക് സ്പേസ്,মেট্রিক স্থান
മെട്രിക് സിസ്റ്റം,মেট্রিক সিস্টেম
മെട്രിക് യൂണിറ്റ്,মেট্রিক ইউনিট
സൂക്ഷ്മ സിദ്ധാന്തം,মাইক্রো তত্ত্ব
മധ്യഭാഗം,মধ্যম
മധ്യകാലഘട്ടം,মধ্যবর্তী মেয়াদ
മധ്യ പോയിന്റ്,মধ্য বিন্দু
മിഡ് പോയിന്റ് ഫോർമുല,মধ্যবিন্দু সূত্র
കുറഞ്ഞ ബഹുപദം,ন্যূনতম বহুপদ
മിനിമാക്സ് തത്വം,minimax নীতি
ഏറ്റവും കുറഞ്ഞത്,সর্বনিম্ন
മിനിമം പോയിന്റ് (വക്രത്തിന്റെ),ন্যূনতম বিন্দু (বক্ররেখার)
ഏറ്റവും കുറഞ്ഞ ബഹുപദം,সর্বনিম্ন বহুপদ
ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്,একটি ফাংশনের মিনিট
മൈനർ ആർക്ക്,গৌণ চাপ
ചെറിയ അക്ഷം,ছোট অক্ষ
മൈനറൈസ്ഡ് ഉപവിഭാഗം,ক্ষুদ্র উপসেট
മൈനസ്,বিয়োগ
മൈനസ് ചിഹ്നം,ঋণচিহ্ন
മിക്സഡ് ഫ്രാക്ഷൻ,মিশ্র ভগ্নাংশ
സമ്മിശ്ര തന്ത്രം,মিশ্র কৌশল
മോഡ്,মোড
മോഡുലസ്,মডুলাস
ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,একটি জটিল সংখ্যার মডুলাস
നിമിഷം,মুহূর্ত
നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം,মুহূর্ত উৎপন্ন ফাংশন
ഒരു ശക്തിയുടെ നിമിഷം,একটি শক্তির মুহূর্ত
ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം,ফ্রিকোয়েন্সি বিতরণের মুহূর্ত
ജഡത്വത്തിന്റെ നിമിഷം,নিষ্ক্রিয়তা মুহূর্ত
വേഗതയുടെ നിമിഷം,গতির মুহূর্ত
ആക്കം,গতিবেগ
ഏകപക്ഷീയമായ,একচেটিয়া
ഏകരൂപം,মনোমোরফিক
മോണോമോർഫിസം,মনোমোর্ফিজম
ഏകതാനം,একঘেয়ে
ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം,একঘেয়ে ক্রমবর্ধমান ক্রম
ഏകതാനമായി,একঘেয়ে
ഏകതാനമായി വർദ്ധിക്കുന്ന വല,একঘেয়ে নেট বাড়ছে
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,একঘেয়ে ক্রমবর্ধমান
ഏകതാനമായ പ്രവർത്തനം,একঘেয়ে ফাংশন
മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ,মন্টে কার্লো হিসাব
മോണ്ടെ കാർലോ രീതി,মন্টে কার্লো পদ্ধতি
മോറ (കളി),মোরা (খেলা)
മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ,মৃত্যুর পরিসংখ্যান
ഏറ്റവും സാധ്യതയുള്ളത്,সবচেয়ে সম্ভাব্য
ചലനം,গতি
മാറുന്ന ശരാശരി,চলন্ত গড়
എം-സ്പെയ്സ്,এম-স্পেস
ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്,অখণ্ডের জন্য এম-পরীক্ষা
ബഹുവിധ തീരുമാന പ്രശ്നം,বহু সিদ্ধান্ত সমস্যা
ബഹുമുഖ സാധാരണ വിതരണം,বহুমাত্রিক স্বাভাবিক বিতরণ
മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ,বহুমাত্রিক র্যান্ডম পরিবর্তনশীল
മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം,মাল্টি-ইনডেক্স পরিবহন সমস্যা
ബഹുപദം,বহুপদ
ബഹുപദ വിതരണം,বহুপদ বন্টন
ഒന്നിലധികം,একাধিক
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,একাধিক পছন্দ সমস্যা
ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ,একাধিক সংযুক্ত ডোমেইন
ഒന്നിലധികം പരസ്പരബന്ധം,একাধিক পারস্পরিক সম্পর্ক
ഒന്നിലധികം ആവൃത്തി പട്ടിക,একাধিক ফ্রিকোয়েন্সি টেবিল
ഒന്നിലധികം ഇന്റഗ്രൽ,একাধিক অবিচ্ছেদ্য
ഒന്നിലധികം സംയോജനം,একাধিক ইন্টিগ্রেশন
ഒന്നിലധികം റിഗ്രഷൻ,একাধিক সংশ্লেষণ
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,একাধিক রিগ্রেশন বিশ্লেষণ
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,একাধিক রিগ্রেশন সহগ
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,একাধিক রিগ্রেশন সমীকরণ
ഒന്നിലധികം റൂട്ട്,একাধিক রুট
ഗുണനം,গুণ
നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),কলাম দ্বারা গুণ (নির্ধারক)
വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),সারি দ্বারা গুণ (নির্ধারক)
ഗുണന ഘടകം,গুণনীয়ক
ഗുണിത പ്രവർത്തനം,গুণক ফাংশন
ഗുണനഗ്രൂപ്പ്,গুনগত দল
ഗുണിത വിപരീതം,গুণক বিপরীত
ബഹുസ്വരത,বহুগুণ
വേരുകളുടെ ബഹുസ്വരത,শিকড়ের বহুগুণ
പൂജ്യത്തിന്റെ ഗുണിതം,শূন্যের বহুগুণ
ഗുണനം,গুণক
ഗുണിക്കുക,গুণ
ബഹുവിധ വിതരണം,মাল্টিভেরিয়েট ডিস্ট্রিবিউশন
ബഹുവിധ സാധാരണ വിതരണം,মাল্টিভেরিয়েট স্বাভাবিক বন্টন
ബഹുവിധ ജനസംഖ്യ,বহুমুখী জনসংখ্যা
പരസ്പരമുള്ള,পারস্পরিক
നബ്ല,নাবলা
നേപ്പിയേറിയൻ,নেপিয়েরিয়ান
നേപ്പീരിയൻ ലോഗരിതം,নেপিয়েরীয় লগারিদম
സ്വാഭാവിക ലോഗരിതം,প্রাকৃতিক লগারিদম
സ്വാഭാവിക സംഖ്യ,স্বাভাবিক সংখ্যা
നോട്ടിക്കൽ മൈൽ,নটিক্যাল মাইল
എൻ-ഡൈമൻഷണൽ,n-মাত্রিক
n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്,n-মাত্রিক ভেক্টর স্থান
ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ,প্রয়োজনীয় এবং পর্যাপ্ত শর্ত
ആവശ്യമായ അവസ്ഥ,প্রয়োজনীয় শর্ত
നിഷേധം,অস্বীকার
നെഗറ്റീവ്,নেতিবাচক
നെഗറ്റീവ് വക്രത,নেতিবাচক বক্রতা
നെഗറ്റീവ് നിശ്ചിത രൂപം,নেতিবাচক নির্দিষ্ট ফর্ম
നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്,ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স
നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം,নেতিবাচক আধা-নির্দিষ্ট ফর্ম
അയൽപ്പക്കം,পাড়া
നെസ്റ്റഡ് സാമ്പിൾ,নেস্টেড স্যাম্পলিং
മൊത്തം പുനരുൽപാദന നിരക്ക്,নেট প্রজনন হার
