Hindi,Marathi
स्मृति प्रतिचित्रित विडियो,"मेमरी मॅप
 व्हिडिओ"
स्मृति प्रतिचित्रण,मेमरी मॅपिंग
स्मृति प्रतिरूपक,मेमरी मॉड्यूल
स्मृति-स्मृति अनुदेश,"ची मेमरी
 मेमरी
 सूचना"
स्मृति पृष्ठ,मेमरी पृष्ठ
स्मृति समता,मेमरी समता
स्मृति सूचक पंजी,"मेमरी पॉईंटर
 नोंदणी करा"
स्मृति शक्ति,मेमरी पॉवर
स्मृति सन्निक्षेप,"मेमरी प्रिंटआउट
 (= मेमरी
 डंप)"
स्मृति रक्षण,"मेमरी
 संरक्षण"
स्मृति संदर्भ अनुदेश,"मेमरी संदर्भ
 सूचना"
स्मृति पंजी,मेमरी रजिस्टर
स्मृति एकक,मेमरी युनिट
स्मृति कार्यस्थल,"मेमरी
 कार्यक्षेत्र"
"मेनू, प्रसूची",मेनू
प्रसूची वरण,मेनू निवड
पारद विलंब लाइन,पारा विलंब रेखा
पारद क्लेदित रिले,"बुध ओले
 रिले"
विलय,मार्गे
विलेय राशि,विलीनीकरण ढीग
विलयित ट्रांजिस्टर तर्क,"विलीन ट्रान्सिस्टर
 तर्कशास्त्र"
विलय विनिमय छँटाई,"विलीनीकरण विनिमय
 क्रमवारी"
विलय क्रम,विलीनीकरण ऑर्डर
विलय शाटन,विलीनीकरण क्रमवारी
विलयन,विलीनीकरण
जालाक्षि जालक्रम,जाळी नेटवर्क
संदेश प्रमाणक,"संदेश
 प्रामाणिककर्ता"
संदेश खंडक,संदेश ब्लॉक
संदेश चयकन,संदेश बफरिंग
संदेश परिपथ,संदेश सर्किट
संदेश परिपथ रव,"संदेश सर्किट
 आवाज"
संदेश नियंत्रण पताका,"संदेश नियंत्रण
 झेंडा"
संदेश आँकड़ा समुच्चय,संदेश डेटा सेट
संदेश प्रदर्श कन्सोल,"संदेश प्रदर्शन
 कन्सोल"
संदेश त्रुटि अभिलेख,"संदेश त्रुटी
 विक्रम"
संदेश विनिमय,संदेश विनिमय
संदेश क्षेत्र,संदेश फील्ड
संदेश संरूप,संदेश स्वरूप
संदेश प्रवेशिका,संदेश शीर्षलेख
संदेश विधा,संदेश मोड
संदेश अंकन,संदेश numbring
संदेश क्रमवरण,संदेश मतदान
संदेश संसाधन क्रमादेश,"संदेश
 प्रक्रिया
 कार्यक्रम"
संदेश पंक्ति,संदेश रांग
संदेश अनुमार्गण,संदेश मार्ग
संदेश अभिग्राही,"संदेश सिंक
 (= संदेश
 प्राप्तकर्ता)"
संदेश स्रोत,संदेश स्रोत
संदेश स्विच,संदेश स्विच
संदेश स्विचन,संदेश स्विचिंग
संदेश स्विचन केंद्र,"संदेश स्विचिंग
 मध्य"
संदेश स्विचन जालक्रम,"संदेश स्विचिंग
 नेटवर्क"
संदेश दूर-संचार सेवा,संदेश दूरसंचार
संदेश पाठ्यांश,संदेश मजकूर
संदेश स्थानांतरण भाग,"संदेश हस्तांतरण
 भाग"
संदेश प्रेषण,मेसेजिंग
अधिकोड-अंतरक,मेटा असेंबलर
अधि-अनुभाषण,मेटा संकलन
अधि-अनुभाषक,मेटा कंपाईलर
अधिभाषा,मेटा भाषा
धात्विक सुविधा अंतक,"धातूची सुविधा
 टर्मिनल"
अधितंत्र,मेटासिस्टम
सूक्ष्म परिपथ विलगन,"मायक्रोकिरकिट
 अलगीकरण"
माइक्रोकोबोल,मायक्रोकोबॉल
सूक्ष्म कूट,सूक्ष्म कोड
सूक्ष्म अभिकलित्र,मायक्रो कॉम्प्यूटर
सूक्ष्म अभिकलित्र घटक,"मायक्रो कॉम्प्यूटर
 घटक"
सूक्ष्म अभिकलित्र विकास तंत्र,"मायक्रो कॉम्प्यूटर
 विकास
 प्रणाली"
सूक्ष्म अभिकलित्र शब्द संसाधन,"मायक्रो कॉम्प्यूटर
 शब्द प्रक्रिया"
सूक्ष्म नियंत्रक,मायक्रो कंट्रोलर
सूक्ष्म चक्र,मायक्रोसायकल
सूक्ष्म इलेक्ट्रॉनिकी,मायक्रो इलेक्ट्रॉनिक्स
सूक्ष्मिका,मायक्रोफिचे
माइक्रोफिल्म,मायक्रोफिल्म
सूक्ष्म नम्यिका,मायक्रोफ्लॉपी
सूक्ष्म प्रवाह संचित्र,मायक्रोफ्लोचार्ट
सूक्ष्म रूप पठित्र,मायक्रोफॉर्म रीडर
सक्ष्म रूप पठित्र प्रतिलिपित्र,"मायक्रोफॉर्म रीडर
 कॉपियर"
सूक्ष्म रूप पठित्र मुद्रित्र,"मायक्रोफॉर्म रीडर
 प्रिंटर"
सूक्ष्मालेखिकी,मायक्रोग्राफिक्स
सूक्ष्म प्रतिबिंब,मायक्रोइमेज
सूक्ष्म अनुदेश,सूक्ष्म सूचना
सूक्ष्म अनुदेश अनुक्रम,"मायक्रोइन्स्ट्रक्शन
 क्रम"
"सूक्ष्म अधिसंसाधित्र, सूक्ष्म बृहत् अभिकलित्र",मायक्रोमेनफ्रेम
सूक्ष्म लघुरूपण,मायक्रोमिनिएटरायझेशन
सूक्ष्मादेश,मायक्रोऑर्डर
सूक्ष्म फोटोग्राफ,मायक्रोफोटोग्राफ
सूक्ष्म फोटोग्राफी,मायक्रोफोटोग्राफी
सूक्ष्म संसाधन एकक,"मायक्रोप्रोसेसिंग
 युनिट"
सूक्ष्म संसाधित्र,मायक्रोप्रोसेसर
सूक्ष्म संसाधित्र विश्लेषक,"मायक्रोप्रोसेसर
 विश्लेषक"
सूक्ष्म संसाधित्र वास्तुकला,"मायक्रोप्रोसेसर
 आर्किटेक्चर"
सूक्ष्म संसाधित्र द्वयंक कतली,"मायक्रोप्रोसेसर बिट
 स्लाइस"
सूक्ष्म संसाधित्र पटलिका,"मायक्रोप्रोसेसर
 चिप"
सूक्ष्म संसाधित्र अनुभाषक,"मायक्रोप्रोसेसर
 कंपाईलर"
सूक्ष्म संसाधित्र स्मृति अंतरापृष्ठ,"मायक्रोप्रोसेसर
 मेमरी इंटरफेस"
"सूक्ष्म क्रमादेश, सूक्ष्मादेश",मायक्रोप्रोग्राम
सूक्ष्मादेशी नियंत्रण तर्क,"मायक्रोप्रोग्राम
 तर्कशास्त्र नियंत्रित करा"
सूक्ष्मादेशी नियंत्रण भंडार,"मायक्रोप्रोग्राम
 नियंत्रण स्टोअर"
सूक्ष्मादेश क्षेत्र,"मायक्रोप्रोग्राम
 फील्ड"
सूक्ष्मादेश अनुदेश समुच्चय,"मायक्रोप्रोग्राम
 सूचना सेट"
सूक्ष्मादेशित सूक्ष्म संसाधित्र,"मायक्रोप्रोग्रॅम्ड
 मायक्रोप्रोसेसर"
सूक्ष्मादेश सूक्ष्म कोडांतरक,"मायक्रोप्रोग्राम
 मायक्रोसेम्बलर"
सूक्ष्मादेश सूक्ष्म कूट,"मायक्रोप्रोग्राम
 मायक्रोकोड"
सूक्ष्मादेश अनुक्रमक,"मायक्रोप्रोग्राम
 सिक्वेन्सर"
सूक्ष्मादेश भंडार,"मायक्रोप्रोग्राम
 स्टोअर"
सूक्ष्म अनुक्रम,मायक्रोसेक्वेन्स
सूक्ष्म तरंग कड़ी,मायक्रोवेव्ह दुवा
मध्यम छिद्र,मध्यम पंच
मध्यम सामग्री,मिडलवेअर
मध्यम अभिकलित्र,मिडिक कॉम्प्यूटर
प्रवासन,स्थलांतर
प्रवासन पथ,स्थलांतर मार्ग
लघु कोडांतरक क्रमादेश,"Miniassembler
 कार्यक्रम"
लघु अभिकलित्र,मिनीकॉम्प्यूटर
लघु अभिकलित्र कोडांतरक,"मिनीकॉम्प्यूटर
 असेंबलर"
लघु नम्यिका,मिनीडिस्केट
लघु नम्मिका,मिनीफ्लॉपी डिस्क
अत्पिष्ठ यंत्र,किमान मशीन
अल्पिष्ठ गुणनफल,किमान उत्पादन
अल्पिष्ठ योगफल,किमान बेरीज
अल्पिष्ठ तरु,किमान झाड
अल्पमहिष्ठ क्रियाविधि,"मिनीमॅक्स
 प्रक्रिया"
न्यूनतम अभिगम कूटलेखन,"किमान प्रवेश
 कोडिंग"
निम्मनतम लागत वितान तरू,"किमान किंमत
किमान किंमत
 विस्तृत झाड"
अल्पतम विलंब क्रमादेशन,"किमान विलंब
 प्रोग्रामिंग"
अल्पतम दूरी कूट,"किमान अंतर
 कोड"
अल्पतम प्रसूप्ति कूटलेखन,"किमान विलंब
 कोडिंग"
गौण नियंत्रण क्षेत्र,किरकोळ नियंत्रण क्षेत्र
गौण चक्र,किरकोळ चक्र
गौण वाहक,अल्पसंख्याक वाहक
गौणतम कुंजी,मिनरस्ट की
लघु संरचना,किरकोळ रचना
लघु योग,किरकोळ एकूण
गुणद (गुणनयोगपद),मिनिमम
ऋण पताका,वजा ध्वज
ऋण क्षेत्र,वजा झोन
मिप्स,एमआयपीएस
विविध काल,"संकीर्ण
 वेळ"
कुभरण,चुकीची माहिती
मिस (प्रबंध सूचना तंत्र),"एमआयएस (व्यवस्थापन
 माहिती
 प्रणाली)"
कुपंजीपन,चुकीचे कामकाज
अप्राप्ति त्रुटि,गहाळ त्रुटी
भूल,चूक
मिश्रित आधार अंकज पद्धति,"मिश्रित बेस
 नोटेशन"
मिश्रित आधार संख्या पद्धति,"मिश्रित बेस
 क्रमांक प्रणाली"
मिश्रित आधार संख्यान पद्धति,"मिश्रित बेस
 संख्या
 प्रणाली"
मिश्रित विधा व्यंजक,"मिश्रित मोड
 अभिव्यक्ती"
मिश्रित मूलांक अंकन पद्धति,"मिश्रित-रेडिक्स
 नोटेशन"
मिश्रित मूलांक संख्यान पद्धति,"मिश्रित-रेडिक्स
 संख्या
 प्रणाली"
मिश्रित मूलांक पद्धति,"मिश्रित रेडिक्स
 प्रणाली"
मिश्रित प्रकार व्यंजक,"मिश्र प्रकार
 अभिव्यक्ती"
स्मरक,मेमोनिक
स्मरक पता,मेमोनिक पत्ता
स्मरक नाम,मेमोनिक नाव
स्मरक संक्रिया कूट,"मेमोनिक
 ऑपरेशन कोड"
स्मरक प्रतीक,मेमोनिक प्रतीक
निदर्श कथन,मॉडेल स्टेटमेंट
मोडेम गूढ़लेखन युक्ति,"मॉडेम एन्क्रिप्शन
 साधन"
आपरिवर्तन स्तर,बदल पातळी
आपरिवर्तक,सुधारक
आपरिवर्तक द्वयंक,सुधारक बिट
आपरिवर्तक पंजी,सुधारक नोंदणी
आपरिवर्तन अनुदेश,सूचना सुधारित करा
आपरिवर्तन टिकट,तिकीट सुधारित करा
माडुला,मॉड्युला
मापांक अंकगणित,"मॉड्यूलर
 अंकगणित"
मापांक गणित,मॉड्यूलर काउंटर
प्रतिरूपकता,मॉड्युलरिटी
प्रतिरूपक क्रमादेशन,"मॉड्यूलर
 प्रोग्रामिंग"
माडुलक-विमाडुलक,"मॉड्यूलर
 डेमोडुलेटर"
माडुलन दर,मॉड्युलेशन दर
प्रतिरूपक विनिर्देश,"मॉड्यूल
 तपशील"
एक-अक,मोनॅडिक
एक-अक बूलीय संकारक,"मोनाडिक बुलियन
 ऑपरेटर"
एक-अक संक्रिया,मोनॅडिक ऑपरेशन
एक-अक संकारक,मोनाडिक ऑपरेटर
क्रमादेश माऑनिटरन,"चे परीक्षण
 कार्यक्रम"
मॉनिटरन क्रमादेश,"देखरेख
 कार्यक्रम"
मॉनिटर मुद्रित्र,प्रिंटरचे परीक्षण करा
मॉनिटर क्रमादेश,मॉनिटर प्रोग्राम
मॉनिटर एकक,मॉनिटर युनिट
मॉनिटर कन्सोल,मॉनिटर कन्सोल
एकाथार एकीकृत परिपथ,"अखंड
 एकात्मिक सर्किट"
एकाधार भंडारण,मोनोलिथिक स्टोरेज
एकाधार प्रौधोगिकी,"अखंड
 तंत्रज्ञान"
एकस्थितिक,मोनोस्टेबल
एकस्थितिक बहुकंपित्र,"मोनोस्टेबल
 मल्टीव्हिब्रेटर"
एकस्थितिक प्रवर्तक परिपथ,"मोनोस्टेबल ट्रिगर
 सर्किट"
रूपिम,मॉर्फिम
आकारिता,मॉर्फिझम
सार्थकतम द्वि-अंक,सर्वात महत्त्वपूर्ण बिट
सार्थकतम संप्रतीक,"सर्वात महत्त्वपूर्ण
 वर्ण"
उद्गम पटल,मदर बोर्ड
उद्गम पंजी,आई नोंदणी
आरोह,माउंट
आरोह गुण,माउंट विशेषता
"अंतरण, चाल",हलवा
संचलन संचिका,हालचाल फाइल
गतिमान माध्य विधि,"बदलती सरासरी
 पद्धत"
बहु-अभिगम तंत्र,मल्टीएसेस सिस्टम
बहु-पता आह्वान,"मल्टीएड्रेस
 कॉलिंग"
बहु-पता आह्वान सुदिधा,"मल्टीएड्रेस
 कॉलिंग सुविधा"
बहु-पता अनुदेश,"मल्टीएड्रेस
 सूचना"
बहुवी,मल्टिआस्पेक्ट
बहुबस,मल्टीबस
बहु पटलिका,मल्टीचिप
बहुविम सारणी,"बहुआयामी
 रचना"
बहुविम भाषा,"बहुआयामी
 इंग्रजी"
बहुप्रांत जालक्रम,"मल्टीडोमेन
 नेटवर्क"
बहुपाती लाइन,मल्टीड्रॉप लाइन
बहु अवयव द्विध्रुव ऐन्टेना,"मल्टीलेमेंट
 द्विध्रुवीय अँटेना"
बहु आवृति स्पंदन,"बहुभाषिकता
 पल्सिंग"
बहु आवृत्ति दाब बटन सेट,"बहुभाषिकता
 पुशबट्टन सेट"
बहु आवृत्ति अभिग्राही,"बहुभाषिकता
 प्राप्तकर्ता"
बहु आवृत्ति संकेत,"बहुभाषिकता
 सिग्नल"
बहु आवृत्ति अंतक,"बहुभाषिकता
 टर्मिनल"
बहुकार्य तंत्र,"मल्टीफंक्शन
 प्रणाली"
बहुकार्य प्रचालन,मल्टीजॉब ऑपरेशन
बहुपरत युक्ति,मल्टीलेयर डिव्हाइस
बहुस्तर पता,बहुस्तरीय पत्ता
बहुस्तर स्मृति,बहुस्तरीय मेमरी
बहुस्तर सुरक्षा,बहुस्तरीय सुरक्षा
बहुस्तर उपनेमका,"बहु स्तरीय
 सबरूटिन"
बहु शृंखलित,मल्टिलिंक्ड
बहु माध्यम डाक,मल्टीमीडिया मेल
बहुविधा गणित्र,"मल्टीमोड
 काउंटर"
बहु पारक छाँट,मल्टीपास क्रमवारी
बहु अभिगम,एकाधिक प्रवेश
बहुपता अनुदेश,"एकाधिक पत्ता
 सूचना"
बहु नियतन,"एकाधिक
 असाइनमेंट"
बहु शृंखला,एकाधिक साखळी
बहुसंबंधक,एकाधिक कनेक्टर
बहु घोषणा,"एकाधिक
 घोषणा"
बहुप्रांत जालक्रम,"एकाधिक डोमेन
 नेटवर्क"
बहुकार्य संसाधन,"एकाधिक नोकरी
 प्रक्रिया"
बहुलंबाई कार्यान्वयन,"एकाधिक लांबी
 कार्यरत"
बहु संक्रिया,एकाधिक ऑपरेशन
बहुबिंदु लाइन,एकाधिक बिंदू ओळ
बहु परिशुद्धि,एकाधिक सुस्पष्टता
बहु क्रमादेशन,"एकाधिक
 प्रोग्रामिंग"
बहु छिद्रण,एकाधिक पंचिंग
बहु समाश्रयण निदर्श,"एकाधिक
 रीग्रेशन मॉडेल"
बहु अनुमार्गण,एकाधिक मार्ग
बहु कार्य प्रबंध,"एकाधिक कार्य
 व्यवस्थापन"
बहु उपयोगिता,एकाधिक उपयुक्तता
बहुमानी तर्क,"एकाधिक मूल्यवान
 तर्कशास्त्र"
बहु संकेतन आँकड़ा अंतक,"मल्टिप्लेक्स डेटा
 टर्मिनल"
बहुसंकेतित बस,मल्टीप्लेक्स्ड बस
बहुभाजित संक्रिया,"मल्टीप्लेक्स्ड
 ऑपरेशन"
बहुसंकेतक,मल्टीप्लेक्सर
बहुसंकेतक अनुकार,"मल्टीप्लेक्सर
 सिम्युलेशन"
"बहुसंकेतन, बहुभाजन",मल्टीप्लेक्सिंग
बहुभागी कड़ी,मल्टिप्लेक्स दुवा
बहुभागी विधा,मल्टीप्लेक्स मोड
बहुभागी संक्रिया,"मल्टीप्लेक्स
 ऑपरेशन"
गुणक खंड,गुणक घटक
गुणक भागफल पंजी,"गुणक भाग
 नोंदणी करा"
परिकलन पंच,"गुणाकार पंच
 (= गणना करत आहे
 पंच)"
बहु बिंदु परिपथ,मल्टीपॉईंट सर्किट
बहु बिंदु कड़ी,मल्टीपॉईंट दुवा
बहु बिंदु जालक्रम,"मल्टीपॉईंट
 नेटवर्क"
बहु प्राथमिकता,बहुप्रति
बहु संसाधन,मल्टीप्रोसेसिंग
बहु संसाधन पद्धति,"मल्टीप्रोसेसिंग
 प्रणाली"
बहु संसाधित्र,मल्टीप्रोसेसर
बहु संसाधित्र अंतःपत्रक,"मल्टीप्रोसेसर
इंटरलीव्हिंग"
बहु क्रमादेशन,मल्टीप्रोग्रामिंग
बहु क्रमादेशन स्मृति रक्षण,"मल्टीप्रोग्रामिंग
 मेमरी संरक्षण"
बहु क्रमादेशन पद्धति,"मल्टीप्रोग्रामिंग
 प्रणाली"
बहु रील शाटन,मल्टीयील सॉर्टिंग
बहु वलय संचिका,मल्टीरिंग फाईल
बहु नियोजन निजी लाइन,"मल्टीस्केड्यूल
 खाजगी ओळ"
बहु केंद्र,मल्टीस्टेशन
बहु कार्य प्रचालन,"बहु कार्य
 ऑपरेशन"
बहु सूत्रण,मल्टीथ्रेडिंग
बहु एकक संसाधित्र,"मल्टीयुनिट
 प्रोसेसर"
बहु उपयोक्ता पद्धति,मल्टिअर्स सिस्टम
बहुमानी तर्क,मल्टीव्हल्यूज्ड लॉजिक
बहुकंपित्र,मल्टीव्हिब्रेटर
बहुधा खोज तरू,"मल्टीवे शोध
 झाड"
परस्पर अपवर्जन,परस्पर बहिष्कार
परस्पर सूचना,"परस्पर
 माहिती"
परस्पर युग्म धारिता,"परस्पर जोडी
 कॅपेसिटन्स"
तथा पूरक',नंद
तथा पूरक' अवयव,नंद घटक
तथा पूरक' फलन,नंद फंक्शन
तथा पूरक' संक्रिया,नंद ऑपरेशन
नैनो संसाधित्र,नॅनो प्रोसेसर
नैनो क्रमादेश भंडार,"नॅनोप्रोग्राम
 स्टोअर"
संकीर्ण बैंड,अरुंद बँड
देशीय संप्रतीक,राष्ट्रीय चारित्र्य
देशीय आवश्यकता,"राष्ट्रीय
 आवश्यकता"
देशीय संलग्नता,मूळ संलग्नक
प्राकृत कूट,नेटिव्ह कोड
प्राकृत अनुभाषक,नेटिव्ह कंपाईलर
प्राकृतिक द्वि-आधारी,नैसर्गिक बायनरी
प्राकृतिक फलन जनित्र,"नैसर्गिक कार्य
 जनरेटर"
प्राकृतिक भाषा,नैसर्गिक भाषा
प्राकृतिक भाषा-तंत्र,"नैसर्गिक भाषा
 प्रणाली"
सूई,सुई
निषेध क्रिया,नकार द्या
ऋणात्मक प्रविष्टि,नकारात्मक नोंद
ऋणात्मक पुनर्भरण,नकारात्मक अभिप्राय
विलोम तर्क,नकारात्मक तर्कशास्त्र
विलोम वास्तविक तर्क,नकारात्मक सत्य तर्कशास्त्र
सूचना एन्ट्रॉपी,नेगेन्ट्रोपी
अथवा पूरक' संक्रिया,"दोन्हीपैकी एक नाही
 ऑपरेशन (नाही--
 ऑपरेशन)"
नेपर,नेपर
नीडित समादेश सूची,"नेस्टेड कमांड
 यादी"
नीडित स्थूलादेश,नेस्टेड मॅक्रो
नीडन स्तर,घरटे पातळी
नीडन भंडार,नेस्टिंग स्टोअर
जालक्रम संरचना,निव्वळ रचना
जालक्रम अभिगम नियंत्रण,"नेटवर्क प्रवेश
 नियंत्रण"
जालक्रम अभिगम यंत्र,"नेटवर्क प्रवेश
 मशीन"
जालक्रम अभिगम मूल्यन,"नेटवर्क प्रवेश
 किंमत"
जालक्रम अनुरूप,नेटवर्क एनालॉग
जालक्रम विश्लेषित्र,नेटवर्क विश्लेषक
जालक्रम अनुप्रयोग,"नेटवर्क
 अर्ज"
जालक्रम स्थापत्यकला,"नेटवर्क
 आर्किटेक्चर"
जालक्रम बोध,"नेटवर्क
 जागरूकता"
जालक्रम घटक,"नेटवर्क
 घटक"
जालक्रम संकुलता,"नेटवर्क
 गर्दी"
जालक्रम अचर,नेटवर्क स्थिर
जालक्रम नियंत्रण विधा,"नेटवर्क नियंत्रण
 मोड"
जालक्रम नियंत्रण प्रावस्था,"नेटवर्क नियंत्रण
 टप्पा"
जालक्रम नियंत्रण क्रमादेश जनन,"नेटवर्क नियंत्रण
 कार्यक्रम
 पिढी"
जालक्रम नियंत्रण संकेतन एकक,"नेटवर्क नियंत्रण
 सिग्नलिंग युनिट"
जालक्रम आँकड़ा संचय प्रणाली,"नेटवर्क डेटाबेस
 प्रणाली"
जालक्रम अग्रांत्य,नेटवर्क फ्रंट एंड
जालक्रम समेकन,"नेटवर्क
 एकत्रीकरण"
जालक्रम समेकता,नेटवर्क अखंडता
जालक्रम अंतःसंबंधन,"नेटवर्क
 इंटरकनेक्शन"
जालक्रम अंतरापृष्ठ यंत्र,"नेटवर्क इंटरफेस
 मशीन"
जालक्रम परत,नेटवर्क लेयर
जालक्रम भार विश्लेषण,"नेटवर्क लोड
 विश्लेषण"
जालक्रम आसंधि,नेटवर्क नोड
जालक्रम संकारक,नेटवर्क ऑपरेटर
जालक्रम पथ,नेटवर्क पथ
जालक्रम संद्वार,नेटवर्क पोर्ट
जालक्रम सिद्धांत,नेटवर्क सिद्धांत
जालक्रम काल मापन,नेटवर्क वेळ
जालक्रम सांस्थितिकी,नेटवर्क टॉप्लॉजी
जालक्रम कल्पित अंतक,"नेटवर्क आभासी
 टर्मिनल"
उदासीन भूमीयन,तटस्थ ग्राउंड
उदासीन रिले,तटस्थ रिले
उदासीन संचरण,"तटस्थ
 संसर्ग"
नव निवेश पंक्ति,नवीन इनपुट रांग
नई पंक्ति संप्रतीक,नवीन ओळ वर्ण
नया संकुल,नवीन पॅक
"नया तुल्यक, तुल्यकालिक संप्रतीक",नवीन समक्रमित
ग्रांथि,Nexus
"चतुःद्धयंक, निबल",Nebe
निकल विलंब लाइन,निकेल विलंब ओळ
अंत्य सूचक,शून्य पॉईंटर
नव-पूरक,नऊ चे पूरक
नब्बे स्तंभ पत्रक,"नव्वद स्तंभ
 कार्ड"
निप,NIP
कन्सोल निष्क्रिय प्रतिबंध,"नाही ग्राहक
 परिस्थिती"
रव अभिलक्षण,"आवाज
 वैशिष्ट्यपूर्ण"
रव कारक,आवाज घटक
रव शामक,आवाज किलर
रव स्तर,आवाज लावेल
रवहीन कूटलेखन,गोंगाट नसलेले कोडिंग
रव उपांत,आवाज मार्जिन
रव अनुक्रम,आवाज क्रम
रव स्रोत,आवाज स्रोत
रव ताप,आवाज तापमान
रवयुक्त विधा,गोंगाट करणारा मोड
तर्क संगत विस्थापन,"नॉन-एरिथमेटिक
 शिफ्ट (= तार्किक
 शिफ्ट)"
द्धि-आधारीतर तर्क,नॉन बायनरी लॉजिक
अकूटलिखित आलेखिकी,"नॉन-कोडेड
 ग्राफिक्स"
असंसक्त पूल,"सुसंगत
 मोळी"
असंसक्त माहुलन तंत्र,"सुसंगत
 मॉड्यूलेशन
 प्रणाली"
असंहत,नॉन-कॉम्पॅक्ट
तथापूरक,नॉन-कॉन्जंक्शन
प्रकीर्ण भंडारण,"कनेक्ट केलेले नाही
 संचयन"
अनासन्न मद,"संयुक्त
 आयटम"
आँकड़ा समुच्चय निरपेक्ष समयायोजन,"डेटा सेट नाही
 क्लॉकिंग"
अविनाशकारी प्रसंकेतक,"विनाकारण
 कर्सर"
अविनाशकारी पठन,"विनाकारण
 वाचा"
अविनाशकारी पठन संक्रिया,"विनाकारण
 ऑपरेशन वाचा"
अविनाशारी पठन,"विनाशकारी
 वाचा"
अनिर्धारिता,नॉन-डिटेरिनिझम
अनिधरिणात्मक स्वचल प्ररूप,"नॉन-डिस्ट्रिमिनिस्टिक
 ऑटोमाटा"
गैर डायल ट्रंक,नॉन डायल ट्रंक
अथवा पूरक,नॉन-डिस्झंक्शन
अतुल्यता,समानता नाही
अतुल्यता द्वार,"समानता नाही
 गेट"
अतुल्यता संक्रिया,"समानता नाही
 ऑपरेशन"
अतुल्यता अवयव,"नॉन-समकक्षता
 घटक"
अव्यामार्जनीय माध्यम,"नॉन-इरेबल
 मध्यम"
अव्यामार्जनीय क्रमादेश्य युक्ति,"नॉन-इरेबल
 प्रोग्राम करण्यायोग्य
 साधन"
अव्यामार्जनीय भंडारण,"नॉन-इरेबल
 संचयन"
अपलायन कुंजी,नॉन-एस्केपिंग की
अनिष्पाद्य कथन,"एक्झिक्युटेबल न करता
 विधान"
अपदानुक्रमिक गुच्छ विश्लेषण,नॉन-पदानुक्रमित क्लस्टर विश्लेषण
असंघट्ट मुद्रित्र,नॉन-इफेक्ट प्रिंटर
अन्योन्यक्रियाहीन,परस्परविरोधी
अरैखिक विरूपण,"रेखीय नसलेले
 विकृती"
अरैखिक इष्टतमीकरण,"रेखीय नसलेले
 सर्वोत्तमीकरण"
अरैखइक प्रोग्रामन,"रेखीय नसलेले
 प्रोग्रामिंग"
अरैखिक समाश्रयण निदर्श,"रेखीय नसलेले
 रीग्रेशन मॉडेल"
अभारणीय संप्रतीक समुच्चय,"लोड करण्यायोग्य
 वर्ण संच"
अभारित लाइन,नॉन-लोड लाइन
अतालकन,नॉन-लॉकिंग
अप्रतिचित्रण विधा,"नॉन-मॅपिंग
 मोड"
स्मृति संदर्भेतर अनुदेश,"नॉन-मेमरी
 संदर्भ
 सूचना"
ऋणेतर संख्या,"नकारात्मक
 क्रमांक"
संक्रियाहीन अनुदेश,"गैर-ऑपरेशन
 सूचना"
पूर्वरिक्तेतर नियतन,"नॉन-प्रीमेटिव्ह
 वाटप"
अप्रक्रियात्मक भाषा,"नॉन-प्रक्रिया
 इंग्रजी"
प्रक्रिया मूलकेतर भाषा,"नॉन-प्रक्रिया
 देणारं
 इंग्रजी"
अनुत्पादी क्रमवरण,"नॉन-प्रोडक्टिव्ह
 मतदान"
निम्नतम प्राथमिकता कार्य,"नॉन-प्रोडक्टिव्ह
 कार्य"
अक्रमादेशित विराम,"नॉन-प्रोग्राम केलेले
 थांबवा"
वास्तविक कालेतर संसाधन,"रिअल-टाइम
 प्रक्रिया"
पुनः अप्राप्त त्रुटि,"पुनर्प्राप्त करण्यायोग्य
 त्रुटी"
अपरावर्ती मसी,गैर-प्रतिबिंबित शाई
अप्रवासी भाग,"अनिवासी
 स्थिती"
पुनः अप्रयोज्य,पुन्हा न करता येण्यासारख्या
युगपदितर संचरण,बिगर समान प्रसारण
भंडारणेतर युक्ति,नॉन-स्टोरेज डिव्हाइस
अस्विचित लाइन,नॉन-स्विच लाइन
अस्विचित संबंधन,"नॉन-स्विचिंग
 कनेक्शन"
अंतकेतर आसंधि,टर्मिनल नोड
अपारगम्य विधा,"पारंपारिक गैर-पारदर्शक
 मोड"
अहासी स्मृति,"नॉन-अस्थिर
 मेमरी"
अहासी रैम,नॉन-अस्थिर रॅम
अहासी भंडारण,नॉन-अस्थिर संचयन
अभारित कूट,नॉन-वेटेड कोड
संक्रियाहीन अनुदेश,नाही-ऑप
संक्रियाहीन अनुदेश,गैर-ऑपरेशन
संक्रियाहीन अनुदेश,एनओपी सूचना
अथवा पूरक',किंवा नाही
अथवा पूरक' अवयव,किंवा घटक नाही
अथवा पूरक' फलन,नाही कार्य
अथवा पूरक' द्वार,किंवा गेट
सामान्य संपर्क,सामान्य संपर्क
सामान्य दिशा प्रवाह,"सामान्य दिशा
 प्रवाह"
प्रसामान्यीकरण,सामान्यीकरण
प्रसामान्यीकृत युक्ति निर्देशांक,"सामान्यीकृत डिव्हाइस
 समन्वय"
प्रसामान्यीकृत रूप,सामान्यीकृत फॉर्म
प्रसामान्यक,सामान्य
सामान्यतः बंद संपर्क,"सामान्यत: बंद
 संपर्क"
सामान्यतः खुला संपर्क,"सामान्यत: उघडा
 संपर्क"
सामान्य अनुक्रिया,सामान्य प्रतिसाद
मानक परीक्षण,मानदंड चाचणी
