Marathi,Odiya
साहित्य,ଉପାଦାନ
आरंभिक शब्द (आयडब्ल्यू),ପ୍ରାରମ୍ଭିକରଣ ଶବ୍ଦ (iw)
अंतर्गत कोड,ଭିତର ସଂକେତ
नवीनता,ଉଦ୍ଭାବନ |
इनपुट,ଇନପୁଟ୍
इनपुट लाइन,ନିବେଶ ରେଖା
इनपुट युनिट,ନିବେଶ ୟୁନିଟ୍
इनपुट व्होल्टेज,ଇନପୁଟ୍ ଭୋଲଟେଜ୍ |
इनपुट-आउटपुट,ଇନପୁଟ୍-ଆଉଟପୁଟ୍ |
घाला,ସନ୍ନିବେଶ କରନ୍ତୁ |
अंतर्भूत तोटा,ସନ୍ନିବେଶ କ୍ଷତି |
स्थापना,ସ୍ଥାପନ
त्वरित व्होल्टेज,ତତକ୍ଷଣାତ୍ ଭୋଲଟେଜ୍ |
सूचना,ନିର୍ଦ୍ଦେଶ
इन्सुलेट सामग्री,ଇନସୁଲେଟିଂ ସାମଗ୍ରୀ |
इन्सुलेशन,ଇନସୁଲେସନ୍
इन्सुलेशन प्रतिकार,ଇନସଲେସନ୍ ପ୍ରତିରୋଧ |
इन्सुलेटर,ଇନସୁଲେଟର |
एकात्मिक सर्किट,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍କିଟ |
समाकलित नेटवर्क,ନେଟୱାର୍କ ସଂଯୋଗ
इंटिग्रेटर,ଇଣ୍ଟିଗାର୍ଡ
बुद्धिमत्ता,ବୁଦ୍ଧି
तीव्रता,ତୀବ୍ରତା
बोलण्याची तीव्रता,ବକ୍ତବ୍ୟର ତୀବ୍ରତା |
इंटर चॅनेल हस्तक्षेप,ଆନ୍ତ Cankellାନ ହସ୍ତକ୍ଷେପ |
इंटरलीव्ह,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
परस्परसंवाद,ପାରସ୍ପରିକ କ୍ରିୟା
परस्परसंवादीता,ପାରସ୍ପରିକତା
इंटरकॉम,ଇଣ୍ଟରକମ୍ |
इंटरकनेक्टिव्हिटी,ଆନ୍ତ c- ସଂଯୋଗକାରୀତା |
इंटरफेस,ଇଣ୍ଟରଫେସ୍
इंटरफेस स्कॅनिंग,ଇଣ୍ଟରଫେସ୍ ସ୍କାନିଂ |
हस्तक्षेप,ହସ୍ତକ୍ଷେପ
हस्तक्षेप झोन,ହସ୍ତକ୍ଷେଳ୍ପ ଜୋନ୍ |
हस्तक्षेप चॅनेल,ହସ୍ତକ୍ଷେପ କରୁଥିବା ଚ୍ୟାନେଲ |
हस्तक्षेप वारंवारता,ପରିବେଶ ଫ୍ରିକ୍ୱେନ୍ସି କରିବା |
हस्तक्षेप रेडिओ फ्रिक्वेन्सी सिग्नल,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସଙ୍କେତ ହସ୍ତକ୍ଷେପ କରିବା |
इंटरफ्रेम,ଆନ୍ତରିକରାତ୍ରା
इंटरलीव्ह,ହସ୍ତକ୍ଷେପ କରନ୍ତୁ |
इंटरलीव्ह,ଅନ୍ତର୍ଭୁକ୍ତ |
अंतर्देशीय प्रवाह,ମଧ୍ୟବର୍ତ୍ତୀ stream ରଣା |
इंटरलीव्हर,ସାଧାରଣତ। |
इंटरलीव्हिंग,ଅନ୍ତର୍ଭୁକ୍ତ
इंटरलीव्हिंग,ଅନ୍ତର୍ଭୁକ୍ତ
इंटरलीव्हिंग कालावधी,ଇଣ୍ଟରଲିଭେଭିଙ୍ଗ୍ ଅବଧି |
इंटरलॉक सर्किट,ପୂର୍ବରୁ ସର୍କିଟ୍ |
इंटरलॉक स्विच,ଇଣ୍ଟରଲକ୍ ସୁଇଚ୍ |
इंटरलॉकिंग,ତାଲିମପ୍ରାପ୍ତ
दरम्यानचे अपयश,ମଧ୍ୟବର୍ତ୍ତୀ ବିଫଳତା |
दरम्यानचे वारंवारता,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି
इंटरमीडिएट फ्रिक्वेन्सी ऑसीलेटर,ମଧ୍ୟବର୍ତ୍ତୀ ଫ୍ରିକ୍ୱେନ୍ସି ଓସିଲେଟର |
अधूनमधून,ମଧ୍ୟବର୍ତ୍ତୀ
अधूनमधून चालू,ମଧ୍ୟସ୍ଥି କରେଣ୍ଟ୍ |
इंटरमोड्युलेशन,ଇଣ୍ଟମୋଡୋଡୁଲେସନ୍
इंटरमोड्युलेशन विकृती,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ବିକୃତି |
इंटरमोड्युलेशन उत्सर्जन,ଇଣ୍ଟରମୋଡୁଲେସନ୍ ନିର୍ଗମନ |
इंटरमोड्युलेशन चाचणी,ସାଂଖ୍ୟିକ ଭାବରେ ଅସନ୍ତୁଷ୍ଟ ପରୀକ୍ଷା |
इंटरनेट,ଇଣ୍ଟରନେଟ୍
इंटरनेट प्रसारण,ଇଣ୍ଟରନେଟ୍ ପ୍ରସାରଣକାରୀ |
इंटरनेट चॅटिंग,ଇଣ୍ଟରନେଟ୍ ଚାଟିଂ |
इंटरनेट प्रोटोकॉल स्टॅक,ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ ଷ୍ଟାକ |
इंटरनेट रेडिओ,ଇଣ୍ଟରନେଟ୍ ରେଡିଓ |
इंटरनेट प्रवाह,ଇଣ୍ଟରନେଟ୍ ଷ୍ଟ୍ରିମିଂ |
इंटरनेट व्हिडिओ,ଇଣ୍ଟରନେଟ୍ ଭିଡିଓ |
इंटरऑपरेबिलिटी,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା
इंटरपोलेशन,ଇଣ୍ଟରପୋଲେସନ୍
दुभाषे,ଅନୁବାଦକ
व्यत्यय,ବାଧା
व्यत्यय,ବାଧା
व्यत्यय आणणारा,ସାଂଘାତିକ
मध्यांतर,ବ୍ୟବଧାନ
इंट्राकोडिंग,ଅନୁରୂପ
इंट्राफ्रेम,ଇଣ୍ଟ୍ରାଫ୍ରେମ୍ |
इंट्रानेट,ଇଣ୍ଟ୍ରାନେଟ୍ |
इंट्रॅपिक्चर,ଚିତ୍ରାଙ୍କ୍ |
इंट्रावेब,ଇଣ୍ଟ୍ରାୱେବ |
आंतरिक सेमीकंडक्टर,ଅନ୍ତର୍ନିହିତ ସେମିକଣ୍ଡକ୍ଟର |
व्यस्त करंट,ଇନଭର୍ସ କରେଣ୍ଟ୍ |
व्यस्त स्थानिक ऑपरेट,ଇନଭର୍ସ ସ୍ପାଟିଆଲ୍ କାର୍ଯ୍ୟ |
उलटा,ଓଲଟା
इनव्हर्टेड एल ten न्टीना,ଓଲଟା l ଆଣ୍ଟେନା |
इनव्हर्टेड व्ही अँटेना,ଓଲଟା ଭି ଆଣ୍ଟେନା |
इनव्हर्टर,ଜିଭର୍
अनियमित,ଅନିୟମିତ |
असंबद्ध घटक,ଅପ୍ରାସଙ୍ଗିକର ଉପାଦାନ |
अलगाव नेटवर्क,ବିଚ୍ଛିନ୍ନାଙ୍କନ ନେଟୱର୍କ |
पृथक,ଆଇସୋଲେଟର
जैमर,ଜାମର୍
जामिंग,ଜାମ୍
जर्गॉन फाइल,ଜାରଗନ୍ ଫାଇଲ୍ |
जावा स्क्रिप्ट,ଜାଭା ସ୍କ୍ରିପ୍ଟ
जिंगल,ଜିଙ୍ଗଲ୍
जिटर,ଠେକୁଟର୍
जॉइनर,ଯୋନା
संयुक्त,ମିଳିତ
जोडलेले,ମିଳିତ ଧିକ୍
जम्पर,ଜମ୍ପର୍
कंन,ଜଙ୍କ୍ |
निरुपयोगी पत्र,ଜଙ୍କ୍ ମେଲ୍ |
कर्नल,କର୍ଣ୍ଣଲ |
की,ଚାବି
कीबोर्ड,କୀବୋର୍ଡ୍
कीर,କୀ
कीनोट,କି /ଟ୍ |
किलोसायकल,କିଲୋସେଲ୍କର |
किलोवॉल्ट,କିଲୋଲଟ୍ |
किलोवॅट,କିଡୋୋଟାଟ୍ |
किनेमॅटिक्स,ସମ୍ପର୍କୀୟ
गुडघा पॉईंट व्होल्टेज,ଆଣ୍ଠୁ ପଏଣ୍ଟ ଭୋଲଟେଜ୍ |
नॉब,ଗାଡ଼ି
पायाभूत माहिती,ଜ୍ଞାନ କୋଷ
ज्ञान प्रतिनिधित्व,ଜ୍ଞାନ ପ୍ରତିନିଧିତ୍ୱ |
एल नेटवर्क,L ନେଟୱର୍କ
एल विभाग फिल्टर,L ବିଭାଗ ଫିଲ୍ଟର୍ |
अंतर आणि आघाडी,ଲେଗ୍ ଏବଂ ଲିଡ୍ |
चालू आहे,ଲଗିଂ କରେଣ୍ଟ୍ |
उर्जा घटक मागे पडत आहे,ଶକ୍ତିଯୁକ୍ତ ଫ୍ୟାକ୍ଟର୍ |
लॅमिनेटेड,ବିଳମ୍ବ
दिवा,ପ୍ରଦୀପ
लॅपटॉप,ଲାପଟପ୍
लेसर वारंवारता,ଲେଜର ଫ୍ରିକ୍ୱେନ୍ସି |
सुप्त त्रुटी,ପରିଶ୍ରମୀ ତ୍ରୁଟି |
सुप्त उष्णता,ଅହଂତ୍ତତା
अक्षांश,ଅକ୍ଷାଂଶ
थर,ସ୍ତର
लेआउट,ଲେଆଉଟ୍ |
लेआउट योजना,ଲେଆଉଟ୍ ଯୋଜନା
आघाडी,ସୀସା |
अग्रगण्य टप्पा,ଅଗ୍ରଣୀ ପର୍ଯ୍ୟାୟ |
गळती पुरावा,ଲିକ୍ ପ୍ରମାଣ |
गळती,ଲିକେଜ୍ |
लीज्ड सर्किट,ଲିଜ୍ ସର୍କିଟ୍ |
लेन्स,ଲେନ୍ସ
स्तर निर्देशक,ସ୍ତରୀୟ ସୂଚକ
प्रकाश नियंत्रण,ହାଲୁକା ନିୟନ୍ତ୍ରଣ
हलकी पेन,ଲାଇଟ୍ କଲମ
लाइटनिंग एरेस्टर,ବଜ୍ରପାତ
लिमिटर,ସୀମା
एम्पलीफायर मर्यादित करणे,ଏମ୍ପ୍ଲିଫାୟର୍ ସୀମିତ କରିବା |
ओळ तोटा,ରେଖା କ୍ଷତି |
लाइन आवाज,ରେଖା ଶବ୍ଦ
दृष्टीक्षेप,ଦୃଷ୍ଟିଶକ୍ତ
लाइन फेज,ରେଖା ପର୍ଯ୍ୟାୟ
लाइन ट्रान्समिशन,ରେଖା ପ୍ରସାରଣ
लाइन अनलोड केलेली,ରେଖା ଅନଲୋଡ୍ ହୋଇଛି |
रेखीय क्वांटिझर,ର line ଖିକ ପରିମାଣର |
रेषात्मकता,ର line ଖ
लाइन-कॉक्सियल,ରେଖା-କୋଇକ୍ସିଆଲ୍ |
लाइन-इक्वलिझर,ରେଖା-ସମାନଜୀବୀ |
लाइन-फ्रिक्वेन्सी,ରେଖା-ଫ୍ରିକ୍ୱେନ୍ସି
लाइन-इम्पेडन्स,ରେଖା-ପ୍ରତିବନ୍ଧକତା |
लाइन-क्वार्टर तरंगलांबी,ରେଖା-ଚତୁର୍ଥାଂଶ ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |
दुवा,ଲିଙ୍କ୍
लिंकर,ଲିନର
लिप-मायक्रोफोन,ଓଠ-ମାଇକ୍ରୋଫୋନ୍ |
थेट प्रसारण,ଲାଇଭ୍ ବ୍ରଡକାଷ୍ଟ |
थेट सर्किट,ଜୀବନ୍ତ ସର୍କିଟ |
थेट कार्यक्रम,ଲାଇଭ୍ ପ୍ରୋଗ୍ରାମ୍ |
लोड,ଲୋଡ୍
भार क्षमता,ଲୋଡ୍ କ୍ଷମତା |
भार वाहून नेण्याची क्षमता,ବହନ କ୍ଷମତା ଭାର ବହନ କରନ୍ତୁ |
लोड वैशिष्ट्य,ଲୋଡ୍ ବର୍ଣ୍ଣିତ |
लोड प्रतिबाधा,ଲୋଡ୍ ଟେପିସନ୍ |
भारित,ଲୋଡ୍ ହୋଇଛି
लोडर,ଲୋଡର୍
लोड करीत आहे,ଲୋଡ୍ କରୁଛି
लोडिंग कॉइल,କୋଇଲା ଲୋଡିଙ୍ଗ୍ |
लोड-चाचणी,ଲୋଡ୍-ଟେଷ୍ଟ୍ |
लोब,ଲୋବ
लोब अँटेना,ଲବ୍ ଆଣ୍ଟେନା |
स्थानिक नेटवर्क,ସ୍ଥାନୀୟ କ୍ଷେତ୍ର ନେଟୱାର୍କ |
स्थानिक बॅटरी,ସ୍ଥାନୀୟ ବ୍ୟାଟେରୀ |
स्थानिक ऑसीलेटर,ସ୍ଥାନୀୟ ଓକିଲର୍ |
लॉग,ଲଗ୍
लॉग बुक,ଲଗ ବୁକ୍ |
लॉग इन (लॉग ऑन),ଲଗ୍ ଇନ୍ କରନ୍ତୁ (ଲଗ୍ ଅନ୍)
लॉग ऑफ (लॉग आउट),ଲଗ୍ ଅଫ୍ କରନ୍ତୁ (ଲଗ୍ ଆଉଟ୍)
लॉग पत्रक,ଲଗ୍ ସିଟ୍ |
लॉगरिदम,Logarithm
लॉगरिथमिक एम्पलीफायर,ଲୋଗାରିଥମିକ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
लॉगरिथमिक गुणोत्तर,ଲୋଗାରିଥମିକ୍ ଅନୁପାତ
लॉगरिथमिक प्रतिसाद,Logarithmic ପ୍ରତିକ୍ରିୟା |
लॉगरिथमिक स्केल,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
लॉगिंग,ଲଗିଂ
तर्कशास्त्र,ତର୍କ
लॉजिक गेट,ଏକାଧିକ ଗେଟ୍ |
तर्कशास्त्र ऑपरेशन,ତର୍କ କାର୍ଯ୍ୟ
तार्किक,ଯୁକ୍ତିଯୁକ୍ତ
तार्किक फ्रेम,ଲଜିକାଲ୍ ଫ୍ରେମ୍ |
लोगो घालणारा,ଲୋଗୋ ଇନ୍ସର୍ଟerar ର |
रेखांश,ଦ୍ରାଘିମା
लूप,ଲୁପ୍ |
लूप अँटेना,ଲୁପ୍ ଆଣ୍ଟେନା |
लूप गेन,ଲୁପ୍ ଲାଭ |
लूप चाचणी,ଲୁପ୍ ପରୀକ୍ଷା |
सैल संपर्क,ଖାଲି ଯୋଗାଯୋଗ |
सैल कपलिंग,ଖାଲି କନ୍ସଲିଂ |
लॉसलेस अँटेना,କ୍ଷତିହୀନ ଆଣ୍ଟେନା |
लॉसलेस कॉम्प्रेशन,କ୍ଷତିହୀନ ସଙ୍କୋଚନ |
लॉसि कॉम्प्रेशन,କ୍ଷତି ହୋଇଥିବା ସଙ୍କୋଚନ |
मोठा आवाज (आवाज),ଉଚ୍ଚ ସ୍ୱର (ଧ୍ୱନି)
लाऊडस्पीकर,ଉଚ୍ଚ ସ୍ୱରରେ
कमी वारंवारता,ନିମ୍ନ ଫ୍ରିକ୍ୱେନ୍ସି |
निम्न स्तरीय भाषा,ନିମ୍ନ ସ୍ତରୀୟ ଭାଷା |
कमी तोटा फीडर,କମ୍ କ୍ଷତି ଫିଡର୍ |
कमी तोटा लवचिक कोएक्सियल केबल,କମ୍ କ୍ଷତି ନମନୀୟ କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
कमी आवाज रिसीव्हर,କମ୍ ଶବ୍ଦ ରିସିଭର୍ |
कमी फिरणारी उपग्रह,କମ୍ କକ୍ଷପଥଗୁଡ଼ିକ ସାଟେଲାଇଟ୍ |
लो पास फिल्टर,କମ୍ ପାସ୍ ଫିଲ୍ଟର୍ |
कमी प्रतिक्रिया मिळवणे,କମ୍ ପ୍ରତିକ୍ରିୟାଶୀଳ earting |
कमी प्रतिकार मार्ग,ନିମ୍ନ ପ୍ରତିରୋଧ ପଥ |
Lug,ଲୁଗ୍ |
ल्युमिनेन्स,ଲୁମିନାନ୍ସ |
गठ्ठा,ଗୁଣ୍ଡ
मॅक्रो ब्लॉक,ମାକ୍ରୋ ବ୍ଲକ୍ |
मॅक्रो व्याख्या,ମାକ୍ରୋ ସଂଜ୍ଞା
मॅक्रो व्हिजन,ମାକ୍ରୋ ଦର୍ଶନ |
जादू डोळा,ଯାଦୁ ଆଖି
चुंबक,ଚୁମ୍ବକ
चुंबकीय क्षेत्र,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
चुंबकीय प्रवाह,ଚୁମ୍ବକୀୟ ଫ୍ଲକ୍ସ |
चुंबकीय खांब,ଚୁମ୍ବକୀୟ ପୋଲ |
चुंबकीय वादळ,ଚୁମ୍ବକୀୟ storm ଡ |
चुंबकीय स्विच,ଚୁମ୍ବକୀୟ ସୁଇଚ୍ |
चुंबकीय टेप,ଚୁମ୍ବକୀୟ ଟେପ୍ |
चुंबकत्व,ଚୁମ୍ବକବାଦ
मेल विलीनीकरण,ମେଲ୍ ମିଶ୍ରଣ
पत्रव्यवहाराची यादी,ମେଲିଂ ତାଲିକା
मुख्य वाहक,ମୁଖ୍ୟ ବାହକ |
देखभाल,ରକ୍ଷଣାବେକ୍ଷଣ
देखभाल,ରକ୍ଷଣାବେକ୍ଷଣ
देखभाल कार्यसंघ,ରକ୍ଷଣାବେକ୍ଷଣ ଦଳ |
बहुसंख्य वाहक,ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି
संपर्क रिले बनवा,ଯୋଗାଯୋଗ ରିଲେ କର |
मेक-अँड ब्रेक स्विच,ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |
नर-कनेक्टर,ପୁରୁଷ-ସଂଯୋଜକ |
माणसाने आवाज केला,ମଣିଷ ଶବ୍ଦ କଲା |
व्यवस्थापन माहिती प्रणाली (एमआयएस),ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS)
हाताळले,ମନିପ୍ୟୁଲେଟ୍ |
मॅन्युअल नियंत्रण,ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |
व्यक्तिचलित पद्धत,ମାନୁଆଲ୍ ପଦ୍ଧତି |
सुरक्षिततेची खबरदारी,ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |
व्यक्तिचलितपणे ऑपरेट केले,ମାନୁଆଲୀ ପରିଚାଳିତ |
निर्माता,ନିର୍ମାତା
मुखवटा,ମାସ୍କ
मस्की,ମାସ୍କେ
मास्कर,ମାସ୍କର୍
मास्किंग,ମାସ୍କିଂ |
मास्किंग वर्तन,ମାସ୍କିଂ ଆଚରଣ |
ऑडिओचा मास्किंग प्रभाव,ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |
मास्किंग थ्रेशोल्ड,ମାସ୍କିଂ ସୀମା
मास्किंग टोन,ମାସ୍କିଂ ସ୍ୱର
मास्ट,ମାଷ୍ଟ
मास्ट रेडिएटर,ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |
मास्टर कंट्रोल,ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |
मास्टर ऑसिलॅटरर,ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |
सामना-प्रतिबिंब,ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |
मॅचिंग नेटवर्क,ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |
मॅचिंग स्टब,ଷ୍ଟବ୍ ମେଳ |
मॅचिंग ट्रान्सफॉर्मर,ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |
साहित्य-प्रक्रिया,ବସ୍ତୁ-କ୍ରୟ
मॅट्रिक्स,ମାଟ୍ରିକ୍ସ
जास्तीत जास्त,ସର୍ବାଧିକକରଣ
जास्तीत जास्त मागणी निर्देशक,ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |
जास्तीत जास्त उर्जा घनता,ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |
जास्तीत जास्त संवेदनशीलता,ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |
जास्तीत जास्त तापमान,ସର୍ବାଧିକ ତାପମାତ୍ରା
जास्तीत जास्त वापरण्यायोग्य वारंवारता,ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |
कमाल मूल्य,ସର୍ବାଧିକ ମୂଲ୍ୟ
अयशस्वी होण्याचा अर्थ,ବିଫଳତାର ଅର୍ଥ ସମୟ |
म्हणजे मूल्य,ଅର୍ଥ ମୂଲ୍ୟ
मोजलेले सिग्नल,ମାପ ହୋଇଥିବା ସଙ୍କେତ |
मोजमाप,ମାପ
डिव्हाइस मोजत आहे,ଉପକରଣ ମାପିବା |
मोजण्याचे उपकरणे,ଉପକରଣ ମାପିବା |
मोजण्याचे साधन,ଯନ୍ତ୍ର ମାପିବା
फील्ड सामर्थ्याचे मोजमाप,କ୍ଷେତ୍ର ଶକ୍ତିର ଯନ୍ତ୍ର ମାପିବା |
मोजपट्टी,ଟେପ୍ ମାପିବା |
यंत्रणा,ଯନ୍ତ୍ରକ .ଶଳ |
मीडिया सर्व्हर,ମିଡିଆ ସର୍ଭର |
मध्यम,ମଧ୍ୟମ
मध्यम वारंवारता,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
मध्यम वारंवारता लाट,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |
मध्यम लाट (मेगावॅट),ମଧ୍ୟମ ତରଙ୍ଗ (MW)
मेगा-ओहम,ମେଗା-ଓହମ୍ |
मेगर,Megger
मेमरी,ସ୍ମୃତି
मार्गदर्शक,ଉପକୃତ
मेनू बार,ମେନୁ ବାର୍
बुध स्विच,ମର୍କୁରୀ ସୁଇଚ୍ |
विलीनीकरण,ମିଶ୍ରଣ
संदेश,ବାର୍ତ୍ତା |
मेटाडेटा,ମେଟାଡାଟା |
मेटल-ऑक्साईड सेमीकंडक्टर डायोड,ଧାତୁ-ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର ଡିଏଚ୍ |
मेटल-शीथ केबल,ଧାତୁ-ଶନିବା କେବୁଲ୍ |
मीटर,ମିଟର
मीटरिंग पॅनेल,ଭୋଜନର ପ୍ୟାନେଲ୍ |
मीका,ମିକା
मीका-इन्सुलेशन,ମିକା-ଇନସୁଲେସନ୍ |
सूक्ष्म-,ମାଇକ୍ରୋ-
सूक्ष्म घटक,ମାଇକ୍ରୋ ଉପାଦାନ |
सूक्ष्म संगणक,ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |
मायक्रो-कंट्रोलर,ମାଇକ୍ରୋ-ନିୟନ୍ତ୍ରକ |
मायक्रो-इलेक्ट्रॉनिक्स,ମାଇକ୍ରୋ-ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
मायक्रोफोन,ମାଇକ୍ରୋଫୋନ୍ |
मायक्रोफोनिक्स,ମାଇକ୍ରୋଫୋନିକ୍ସ |
मायक्रोप्रोसेसर,ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର
मायक्रो-व्होल्ट (एमव्ही),ମାଇକ୍ରୋ-ଭୋଲ୍ଟ (MV)
मायक्रोवेव्ह,ମାଇକ୍ରୋୱେଭ୍ |
मायक्रोवेव्ह अँटेना,ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |
मायक्रोवेव्ह बीम,ମାଇକ୍ରୋୱେଭ୍ ବିମ୍ |
मिड-बँड,ମଧ୍ୟଭାଗ ବ୍ୟାଣ୍ଡ
स्थलांतर,ସ୍ଥାନାନ୍ତରଣ
स्थलांतर मार्ग,ସ୍ଥାନାନ୍ତରଣ ପଥ
सूक्ष्म,କ୍ଷୁଦ୍ରତା |
लघुलेखित,ମିନିୟରାଇଜଡ୍ |
किमान,ସର୍ବନିମ୍ନ
किमान तापमान,ସର୍ବନିମ୍ନ ତାପମାତ୍ରା |
किमान वापरण्यायोग्य फील्ड सामर्थ्य,ସର୍ବନିମ୍ନ ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |
अल्पसंख्याक वाहक,ସଂଖ୍ୟାଲଘୁ ବାହକ |
गैरसमज,ଭୁଲ ବୁ misାନ୍ତୁ |
मिसळा,ମିଶ୍ରଣ କରନ୍ତୁ |
मिश्रित ब्लँकिंग,ମିଶ୍ରିତ ବ୍ଲାନକିଙ୍ଗ |
मिश्रित समक्रमण,ମିଶ୍ରିତ ସିଙ୍କ୍ |
मिक्सर,ମିକ୍ସର୍
मिक्सर ट्यूब,ମିକ୍ସର୍ ଟ୍ୟୁବ୍ |
मिसळणे,ମିଶ୍ରଣ ଙ୍କ
मिक्सिंग सर्किट,ମିଶ୍ରଣ ସର୍କିଟ |
मेमोनिक,ମିସୋନିକ୍ |
मेमोनोनिक्स,ମନମୋନିକ୍ସ |
मोबाईल,ମୋବାଇଲ୍ |
मोबाइल मल्टीमीडिया अनुप्रयोग,ମୋବାଇଲ ମଲ୍ଟିମିଡ଼ିଆ ପ୍ରୟୋଗ
मोबाइल टीव्ही,ମୋବାଇଲ ଟିଭି
मोड,ମୋଡ୍
अपयशाची पद्धत,ବିଫଳତାର ଧାରା |
प्रसार मोड,ପ୍ରସାର ଧାରା
मॉडेल,ମଡେଲ୍
मॉडेम,ମୋଡେମ୍
आधुनिक एफएम ट्रान्समीटर,ଆଧୁନିକ FM ଟ୍ରାନ୍ସମିଟର |
आधुनिक ट्रेंड,ଆଧୁନିକ ଧାରା
कॉन्फिगरेशनचे मोड,ବିନ୍ୟାସ କରିବାର ମୋଡ୍ |
सुधारित करा,ପରିବର୍ତ୍ତନ କରନ୍ତୁ |
मॉड्युलेटेड सतत लाट,କ୍ରମାଗତ କ୍ରମାଗତ ତରଙ୍ଗ |
मॉड्युलेटेड सिग्नल,ମୋଡଲେଡ୍ ସଙ୍କେତ |
मॉड्युलेटेड वेव्हफॉर्म,ମୋଡ୍ୟୁଲେଟ୍ ତରଙ୍ଗଫର୍ମ |
मॉड्यूलेशन,ମୋଡ୍ୟୁଲେସନ୍
मॉड्यूलेशन मोठेपणा,ମୋଡ୍ୟୁଲେସନ୍ ଆଡପ୍ଟିଟ୍ |
मॉड्युलेशन क्षमता,ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା |
मॉड्युलेशन वारंवारता,ମୋଡଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି
मॉड्युलेशन इंडेक्स,Modutulation Index
मॉड्यूलेशन रेषात्मकता,ମୋଡୁଲେସନ୍ ର linc ଖଦତା |
मॉड्युलेशन मीटर,ମୋଡ୍ୟୁଲେସନ୍ ମିଟର
मॉड्युलेशन मॉनिटर,ମୋଡୁଲେସନ୍ ମନିଟର |
मॉड्युलेशन टक्केवारी,ମୋଡୁଲେସନ୍ ଶତକଡା
मॉड्युलेटर,ମୋଡ୍ୟୁଲେଟର
मॉड्यूल,ମଡ୍ୟୁଲ୍ |
ओलावा,ଆର୍ଦ୍ରତା
चालना,ମୁକ୍ତି
मॉनिटर,ମନିଟର
देखरेख,ମନିଟରିଂ
देखरेख आणि विश्लेषण तंत्र,ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |
देखरेख आणि नियंत्रण,ମନିଟରିଂ ଏବଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
देखरेख स्टेशन,ମନିଟରିଂ ଷ୍ଟେସନ |
मोनोक्रोम,ମୋନୋକ୍ରୋମ୍ |
मोनोफोनिक ट्रान्समिशन,ମୋନୋଫୋଲିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |
मॉर्फ,ମର୍ଗେଙ୍କ
मॉर्फिंग,ମଠ
मॉर्फिझम,ମର୍ଫିଜିମ୍
मोज़ेक,ମୋସାକାଲ
मदरबोर्ड,ମଦରବୋର୍ଡ |
मोशन भरपाई,ଗତି କ୍ଷତିପୂରଣ |
गती अंदाज,ଗତି ଆକଳନ |
