Hindi,Tamil
"षटकोणीय क्रिस्टल, चतुरक्ष क्रिस्टल","அறுகோண படிகம், நாற்கர படிகம்"
अति क्षिप्र कैमरा,சிறிய கேமரா
"उत्तापमिति, उच्चतापमिति","வெப்பமானி, அதிவெப்பமானி"
"उच्च विभव, उच्च वोल्टता","உயர் மின்னழுத்தம், உயர் மின்னழுத்தம்"
"विवर, छिद्र, होल","துளை, துளை, துளை"
होलोग्राम,ஹாலோகிராம்
होलोग्राफी,ஹாலோகிராபி
"समांगता, समघातता","ஒருமைப்பாடு, ஒருமைப்பாடு"
"समांग, समांगी, सजातीय, समघात, समभावहक","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
हुक का नियम,ஹூக்கின் சட்டம்
क्षैतिज,கிடைமட்ட
"अश्व शक्ति, हार्सपावर","குதிரை சக்தி, குதிரைத்திறன்"
आतिथेय,விருந்தோம்பல்
तप्त बैंड,சூடான இசைக்குழு
अधि ऊर्जा वाहक,சூப்பர் ஆற்றல் கேரியர்
अधि ऊर्जा इलेक्ट्रॉन,உயர் ஆற்றல் எலக்ட்ரான்
"वर्णिमा, छटा",வண்ண நிழல்
"गुंजन, हम","ஹம், நாங்கள்"
"आर्टीकरण, नमीकरण","உச்சரிப்பு, ஈரமாக்குதல்"
आर्द्रकर,ஈரப்பதம்
"आर्द्रता, नमी","ஈரப்பதம், ஈரப்பதம்"
हाइगेन्स नियम,ஹைஜென்ஸ் சட்டம்
संकर,கலப்பு
संकरण,கலப்பு
"द्रवचालित, चलद्रवीय, चलजलीय, जलदृढ़ई","ஹைட்ராலிக், ஹைட்ராலிக், மொபைல் ஹைட்ராலிக், ஹைட்ராலிக்"
"द्रवगतिक, द्रवगितिकीय","ஹைட்ரோடைனமிக், ஹைட்ரோடைனமிக்"
"द्रवगतिविज्ञान, द्रवगतिको, हाइड्रोडाइनैमिक्स","ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ்"
हाइड्रोजनी पदार्थ,ஹைட்ரஜன் பொருள்
जलविज्ञान,நீரியல்
जलमंडल,நீர் வாரியம்
द्रवस्थैतिक,நீர்நிலை
"द्रवस्थिति विज्ञान, द्रवस्थैतिकी","ஹைட்ரோஸ்டேடிக்ஸ், ஹைட்ரோஸ்டேடிக்ஸ்"
"आर्द्रतामापी, हाइग्रोमीटर","ஹைக்ரோமீட்டர், ஹைக்ரோமீட்டர்"
आर्द्रतामिति,ஹைக்ரோமெட்ரி
आर्द्रतादर्शी,ஈரப்பதமானி
आर्द्रताग्राही,ஹைக்ரோஸ்கோபிக்
अतिपरवलयिक,மிகைப்படுத்தல்
"उच्च आवेश, हाइपर चार्ज",அதிக கட்டணம் அதிக கட்டணம்
अतिसूक्ष्म,குறைந்தபட்ச
दीर्घदृष्टि,நீண்ட பார்வை
हाइपेरानी- नाभिक,ஹைப்பர்ராணி - கரு
हाइपेरॉन,ஹைபரான்
अतिध्वनिक,சூப்பர்சோனிக்
अधि आकाश,சூப்பர் வானம்
परिकल्पना,கருதுகோள்
"परिकल्पित, परिकल्पनात्मक","அனுமானம், அனுமானம்"
जलक्वथनांकमापी,கொதிநிலை
शैथिल्य,தூக்கமின்மை
बर्फ,பனிக்கட்டி
बर्फ-क्रिस्टल,பனிக்கட்டி
आदर्श,ஏற்றதாக
आदर्शीकृत,இலட்சியப்படுத்தப்பட்டது
"समरूप, सर्वसम, अभिन्न","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒருங்கிணைந்த"
"अभिनिर्धारण, अभिज्ञान, पहचान, तादात्म्य","அடையாளம், அடையாளம், அடையாளம், அடையாளம்"
"अभिनिर्धारण बीकान, पहचान बीकान","அடையாளக் கலங்கரை விளக்கம், அடையாளக் கலங்கரை விளக்கம்"
"तत्समक, सर्वसमिका, सर्वसपता, व्यष्टित्व","ஒரே மாதிரியான, ஒரே மாதிரியான, எங்கும் நிறைந்த, தனித்துவம்"
कार्यहीन,வேலையில்லாத
"अक्रिय सभय, प्रोग्राम परीक्षा काल","செயலற்ற நேரம், நிரல் தேர்வு நேரம்"
ज्वलित करना,பற்றவைக்க
प्रज्वालक,பற்றவைப்பான்
ज्वलन,பற்றவைப்பு
उपेक्षा-अनुदेश,அறிவுறுத்தலை புறக்கணித்தல்
प्रदीप्ति घनत्व,வெளிச்சம் அடர்த்தி
प्रदीपक,ஒளிரும்
प्रदीपक,ஒளிரும்
प्रदीप्ति मापी,வெளிச்சம் அளவுகோல்
प्रदीपक,ஒளிரும்
प्रतिबिम्ब,பிரதிபலிப்பு
"कल्पित, काल्पनिक, अधिकल्पित","கற்பனையானது, கற்பனையானது, கற்பனையானது"
निमज्जित वस्तु,நீரில் மூழ்கிய பொருள்
"निमज्जन, निमीलन",மூழ்குதல்
प्रतिबाधा प्रवेश्यता,மின்மறுப்பு ஊடுருவல்
"समाघात, आघट्ट, संघटट, टक्कर, प्रतिघात","தாக்கம், தாக்கம், தாக்கம், மோதல், மீள் எழுச்சி"
संघट्ट प्रभाव,தாக்க விளைவு
प्रतिबाधा,மின்தடை
प्रघाती,அதிர்ச்சியளிக்கிறது
आरोपित दाब,அழுத்தம் கொடுக்கப்பட்டது
"संसेचित, अंतर्भरित","செறிவூட்டப்பட்ட, உட்பொதிக்கப்பட்ட"
आवेग,உந்துவிசை
अशुदध,தூய்மையற்ற
अपद्रव्य चालकता (बहिर्ज चालकता),புற கடத்துத்திறன் (வெளிப்புற கடத்துத்திறன்)
अश्रव्यता,செவிக்கு புலப்படாமை
अश्रव्य,செவிக்கு புலப்படாத
तापदीप्ति,ஒளிரும்
तापदीप्त,ஒளிரும்
"कला-असंबदध, असंबदध",ராப்சோடிக்
आगमी,வரவிருக்கும்
असंपीड्यता,அடக்க முடியாத தன்மை
वर्धमान दोलन,அதிகரிக்கும் அலைவு
वर्धित चुंबकशीलता,அதிகரித்த காந்தம்
स्वतंत्र वितरण,இலவச விநியோகம்
"अपरिमित, अनिर्धारित, अनिर्धार्य, 4अनिश्चित","எல்லையற்ற, தீர்மானிக்கப்படாத, தீர்மானிக்கப்படாத, 4நிச்சயமற்ற"
"घातक, सूचक, 3सूचकांक","கொடிய, சுட்டி, 3இண்டெக்ஸ்"
"परोक्ष, अप्रत्यक्ष","மறைமுக, மறைமுக"
प्रेरित,உத்வேகம் பெற்றது
"आगमन, प्रेरण, विप्रेरण","வருகை, தூண்டல், தூண்டல்"
प्रेरणिक,ஊக்கமளிக்கும்
"प्रेरक, विप्रेरक",தூண்டுபவர்
जड़त्वीय,செயலற்ற
अक्ष्य स्रोत,விவரிக்க முடியாத ஆதாரம்
"अनंत, अपरिमित","எல்லையற்ற, எல்லையற்ற"
"अनंत, अनंतियाँ","முடிவிலி, எல்லையற்ற"
"अनंत, अनंती","எல்லையற்ற, எல்லையற்ற"
ज्वलनशीलता,எரியக்கூடிய தன்மை
ज्वलनशील,எரியக்கூடியது
अंतर्वाह,வரத்து
अंतर्वाह,வரத்து
सूचना,தகவல்
अतिनिम्न आवृत्ति,மிக குறைந்த அதிர்வெண்
अवरक्त,அகச்சிவப்பு
अवश्रव्य,செவிக்கு புலப்படாத
अव श्राविकी,அவ ஷ்ரவிகி
असमांगता,இணக்கமின்மை
"असमांगी, असमधाती",வேறுபட்டது
प्रारंभिक,ஆரம்ப
अन्त:क्षेपण,ஊசி
प्रवेश,நுழைய
"आंतर, आंतरिक, आभ्यंतर, भीतरी","உள், உள், உள், உள்"
"निवेश (सं.), निविष्ट (वि.)","உள்ளீடு (n.), உள்ளீடு (v.)"
हीनग्राही,இழிவான
लिवेशन,வாழ்வு
"नगण्य, उपेक्षणीय","முக்கியமற்ற, முக்கியமற்ற"
निरीक्षण,மேற்பார்வை
"संस्थापन, अधिष्ठापन, अधिष्ठान","நிறுவல், நிறுவல், நிறுவல்"
क्षण,கணம்
अनुदेश,அறிவுறுத்தல்
यंत्र,இயந்திரம்
यंत्रीय,இயந்திரவியல்
"यंत्रीकरण, यंत्रसमुच्चय","இயந்திரமயமாக்கல், சட்டசபை"
"विद्युतरोधी, ऊष्मारोधी","காப்பு, காப்பு"
"रोधन, रोध (सं.), विद्युतरोधन, ऊष्मा रोधन",காப்பு
"रोधी, विद्युतरोधी, ऊष्मारोधी","இன்சுலேடிங், இன்சுலேட்டிங், இன்சுலேடிங்"
"1पूर्ण संख्या, पूर्णांक","1முழு எண், முழு எண்"
समाकलनीयता,ஒருங்கிணைப்பு
"समाकल, पूर्णांकीय","ஒருங்கிணைந்த, முழு எண்"
समाकलन,ஒருங்கிணைப்பு
"तीव्र, उग्र","தீவிர, சீற்றம்"
तीव्रीकरण,தீவிரப்படுத்துதல்
"प्रकर्षण, तीव्रक","இழுவை, முடுக்கி"
"तीव्रता, उग्रता, प्रकर्ष","தீவிரம், தீவிரம், தீவிரம்"
गहन,தீவிரமான
अन्योन्यक्रिया,தொடர்பு
अंतरापरमाणुक,அணுக்கரு
"विनिमय, व्यतिहार","பரிமாற்றம், பரிவர்த்தனை"
"परस्परनिर्भरता, अन्योन्याश्रय","ஒன்றுக்கொன்று சார்ந்திருத்தல், ஒன்றுக்கொன்று சார்ந்திருத்தல்"
अन्योन्याश्रित,ஒன்றையொன்று சார்ந்தது
अन्योन्य विसरण,பரஸ்பர பரவல்
"अंतरापृष्ठ, पार्थक्य पृष्ठ",இடைமுகப் பக்கம்
पार भरण,குறுக்கு நிரப்பு
अंतराफलक कोण,இடைமுக கோணம்
"अंत:क्षेप, व्यतिकरण, बाधा","குறுக்கீடு, குறுக்கீடு, தடை"
अंतरामंदाकिनीय,விண்மீன்களுக்கு இடையேயான
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)","உள், உள், உள் (வி.), உள், உள், உள் (வி.)"
"अन्त:बंधन, अंतर्ग्रथन","ஒத்திசைவு, ஒத்திசைவு"
"मध्वर्ती, माध्यमिक, मध्य, मध्यक","இடைநிலை, இரண்டாம் நிலை, நடுத்தர, இடைநிலை"
अंतराधातुक,உலோகங்களுக்கிடையேயான
"सविराम, आंतरायिक","இடைப்பட்ட, இடைப்பட்ட"
अंतरा-अणुक,மூலக்கூறுகளுக்கிடையேயான
आंतरिक,உள்
अंतर्राष्ट्रीय,சர்வதேச
अंतरातलीय,இடைநிலை
अंतराग्रहीय,கிரகங்களுக்கு இடையேயான
अंतर्वेशन,இடைச்செருகல்
अर्थबोध्यता,அர்த்தமுள்ள தன்மை
"निर्वाचित्र, इंटरप्रेटर","தேர்வாளர், மொழிபெயர்ப்பாளர்"
अंतरायित्र,குறுக்கீடு செய்பவர்
प्रतिच्छेदी,வெட்டும்
"प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ","குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு"
अंतराल,இடைவெளி
अंतरातारकीय,நட்சத்திரங்களுக்கு இடையேயான
"अंतराली, अंतराकाशी",இடைநிலை
"अंतराल, अंतर","இடைவெளி, இடைவெளி"
घनिष्ठ,நெருக்கமான
अंतः,இறுதியில்
अंत:परमाणुक,அணுக்கரு
"नैज (इन्हरैट), आंतर (इन्टर्नल)","நாஸ் (பரம்பரை), அந்தர் (உள்)"
निश्चर,நிச்சயம்
"आविष्कार, ईज़आद","கண்டுபிடிப்பு, கண்டுபிடிப்பு"
"प्रतिलोप, व्युत्क्रम, विपरीत","தலைகீழ், தலைகீழ், எதிர்"
"प्रतिलोमन, व्युत्क्रमण","தலைகீழ், தலைகீழ்"
प्रतीप करना,பிரதிநிதித்துவம்
"प्रतिलोमित, व्युत्क्रमित","தலைகீழ், தலைகீழ்"
अश्यान,குருடர்
अश्यान तरल,கொந்தளிப்பான திரவம்
अदृश्यता,கண்ணுக்கு தெரியாதது
अदृश्य,கண்ணுக்கு தெரியாத
आयन,அயனி
"आयनिक, आयनी",அயனி
आयननीय,அயனியாக்கம் செய்யக்கூடியது
"आयनित करना, आयनित होना","அயனியாக்கம், அயனியாக்கம்"
"आयन मंडल, आयनोस्फियर","அயனோஸ்பியர், அயனோஸ்பியர்"
आयनमंडली,அயனோஸ்பியர்
आइरिस,கருவிழி
किरणित,கதிர்வீச்சு
किरणन,கதிர்வீச்சு
अपरिमेय,பகுத்தறிவற்ற
"अखंडनीय, अलघुकरणीय, असमानेय","ஈடுசெய்ய முடியாத, சீர்படுத்த முடியாத, சீர்செய்ய முடியாத"
अनियमित,ஒழுங்கற்ற
अनुत्क्रमणीय,மீள முடியாதது
"अघूर्णनी, अघूर्णी",சுழலும்
"समैन्ट्रॉपिक, समैन्ट्रॉपिक वक्र","ஐசோட்ரோபிக், ஐசோட்ரோபிக் வளைவு"
सपैन्ट्रॉपिकतः,சப்பான்ட்ரோபிகல்
"I सिग्नल, I संकेत","நான் சமிக்ஞை செய்கிறேன், நான் சமிக்ஞை செய்கிறேன்"
"समदाब रेखा, समभारिक परमाणु","ஐசோபார்கள், ஐசோடோப்புகள்"
"समदाब, समदाबी, समभारित","ஐசோபாரிக், சமச்சீர், சமநிலை"
"समायतनिक रेखा, समस्थूलता रेखा","ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு"
सम-आयतनिक,ஐசோ-அயனி
"समवर्णी, समवर्णक",ஒரே மாதிரியான
समकालिक रेखा,ஒத்திசைவு வரி
समकालिक गति,ஒத்திசைவான வேகம்
समनतिक,ஐசோமெட்ரிக்
समविभव,சமபலம்
"सम-ऊर्जित, समोर्ज",சம ஆற்றல்
"तुल्यकोणी (वि.), समदिक्पाती रेखा (सं.)","சமபக்க (வி.), ஐசோசெல்ஸ் கோடு (எட்.)"
"वियुक्त, (सं.), विलग करना, वियुक्त करना (क्रि.)","பிரிக்க, (adj.), பிரிக்க"
"वियुक्त, विलगित, एकल","தனிமைப்படுத்தப்பட்ட, தனிமைப்படுத்தப்பட்ட, ஒற்றை"
"विलगन, पृथक्करण, पार्थक्य","பிரித்தல், பிரித்தல், பிரித்தல்"
समावयवी,ஐசோமர்
समावयवन,ஐசோமர்
समावयवता,ஐசோமெரிசம்
"समदूरीक, त्रिसमलंबाक्., घनीय, आइसोमेट्रिक","ஐசோமெட்ரிக், முக்கோணம், கன சதுரம், ஐசோமெட்ரிக்"
"तुल्याकारिता, समाकृतिकता",ஐசோமார்பிசம்
समाकृतिक,ஐசோமார்பிக்
समताप रेखा,சமவெப்பம்
समतापी,சமவெப்பம்
समस्थानिक,ஐசோடோப்புகள்
समस्थानिक,ஐசோடோப்புகள்
"समानुवर्ती, समदैशिक",ஐசோட்ரோபிக்
वृत्तीय रेखा,வட்ட கோடு
समदैशिकता,ஐசோமார்பிசம்
पुनरावृत्ति,மீண்டும் மீண்டும்
नैज अर्धचालक,உள்ளார்ந்த குறைக்கடத்தி
जामे का व्यतिकरणमापी,ஜாம் இன்டர்ஃபெரோமீட்டர்
"झटका, प्रतिक्षेप","ஜெர்க், மீள்வலி"
"जेट, प्रधार","ஜெட், தலை"
जेट-राकेट नोदन,ஜெட்-ராக்கெட் உந்துவிசை
जे-जे युग्मन,ஜே-ஜே இணைப்பு
जॉली तुला,ஜாலி வளைந்த
जूल-ऊष्मा,ஜூல்-வெப்பம்
जूलमापी,ஜூல்மீட்டர்
जूल-थामसन प्रभाव,ஜூல்-தாம்சன் விளைவு
जूल,ஜூல்
"कुदान, झंप, प्लुति","மண்வெட்டி, ஜம்ப், புல்லாங்குழல்"
संधि,ஒப்பந்தம்
संगम स्थान,சங்கமிக்கும் இடம்
यथोचित स्वरग्राम,சரியான எழுத்து
"ङ्केसन्निधि, सान्निध्य","கேசநிதி, அருகாமை"
"बहुमूर्तिदर्शी, कैलाइडोस्कोप","கலைடாஸ்கோப், கலைடாஸ்கோப்"
"कापा मेसॉन, के-मेसॉन","கப்பா மேசன்ஸ், கே-மேசன்ஸ்"
कैथोड,கேத்தோடு
घनायन,கானாயன்
के-बैंड,கே-பேண்ட்
के-प्रग्रहण,கே-பிடிப்பு
के-प्रग्राही,கே-ரிசெப்டர்
केल्विन सन्निकटन,கெல்வின் தோராயம்
समाकारिता की अष्ठि,ஒருமைப்பாட்டின் அலகு
केर सेल,ker செல்
"कुंजी, पर्दा, की","திறவுகோல், திரை, திறவுகோல்"
"कुंजी पटल, पर्दा पट्टी","சாவி பலகை, திரைப் பட்டை"
आरम्भक स्वर,தொடக்க உயிர்
कुंजी स्पंद,முக்கிய துடிப்பு
मुख्य शब्द,முக்கிய சொல்
प्रक्षेप,கணிப்பு
प्रतिधाव,எதிர்ப்பு
किलो,கிலோ
किलोजूल,கிலோஜூல்
किलोपारसेक,கிலோபார்செக்
किलोटन बम,கிலோடன் குண்டு
शुद्धगतिकीय,இயக்கவியல்
शुद्धगतिकतः,முற்றிலும் மாறும்
"गतिज, गतिक","இயக்கவியல், மாறும்"
गतिकतः,மாறும்
"विभंग, निकुंच",எலும்பு முறிவு
क्लाइस्ट्रॉन,கிளிஸ்ட்ரான்
क्षुर धार,கூர்மையான விளிம்பு
क्रुशकल सीमा,குருஸ்கல் எல்லை
निम्नतापजनक,தெர்மோஜெனிக்
लेबल,முத்திரை
"चिह्नित, अंकित, लेबल लगा हुआ","குறிக்கப்பட்ட, பொறிக்கப்பட்ட, பெயரிடப்பட்ட"
प्रयोगशाला,ஆய்வகம்
लेडार,ஏணி
वामावर्तन,எதிரெதிர் திசையில்
"वामावर्त, वामध्रुवण घूर्णक","எதிரெதிர் திசையில், இடது துருவமுனைப்பு"
पश्चता और अग्रता,முன்னும் பின்னுமாக
लग्रांज प्रसारण,லாக்ரேஞ்ச் ஒளிபரப்பு
लग्रांजीपन,லக்ராஞ்சியனிசம்
लैम्ब सृति,ஆட்டுக்குட்டி உருவாக்கம்
"स्तरिका, पटल","பலகை, பலகை"
पृष्ठीय पटल,முதுகுத்தட்டு
"पटलीय प्रवाह, स्तरीय प्रवाह","மேற்பரப்பு ஓட்டம், நிலை ஓட்டம்"
"पटलन, पटल, स्तर, परत बंध","முலாம், குழு, நிலை, அடுக்கு பிணைப்பு"
"स्तरिकाकर, स्तरिकायन",அடுக்குப்படுத்தல்
"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण",லேமினா
"दीप, लैम्प","விளக்கு, விளக்கு"
"काजल, दीप कज्जल","காஜல், தீப் காஜல்"
लान्डे-अंतराल नियम,நில இடைவெளி விதி
लान्डे विपाटन गुणक,நிலத்தை பிரிக்கும் காரணி
अवतरण,தரையிறக்கம்
"सूक्ष्म घर्षण, लैपन, लेहन","மைக்ரோ சிராய்ப்பு, லேமினேஷன், உடைகள்"
लारमोर आवृत्ति,லார்மோர் அதிர்வெண்
लारमोर पुरस्सरण,larmore precession
लेसर,லேசர்
"लेसन, लेसरीकरण",லேசரைசேஷன்
गुप्त,இரகசியம்
"पार्श्व, पार्श्विक, पार्वीय","பக்கவாட்டு, பக்கவாட்டு, பக்கவாட்டு"
"अक्षांश, लैटीट्यूड","அட்சரேகை, அட்சரேகை"
"जालक, लैटिस","லட்டு, லட்டு"
लाउए वर्ग,லாவ் வகுப்பு
प्रमोचित्र,ஏவுதல்
प्रमोचन,ஏவுதல்
प्रमोचन मंच,துவக்க மேடை
द्रव्य अनुपाती क्रिया-नियम,வெகுஜன விகித சட்டம்
गुणित अनपात-नियम,பல விகித விதி
"परत, स्तर","அடுக்கு, நிலை"
L- बैंड,எல்-பேண்ட்
"लेड, सीसा, लेड, अग्रता, अग्र होना","முன்னணி, முன்னணி, முன்னணி, முன்னணி, முன்னணி"
अग्रग,முன்னோக்கி
"चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन","சுண்ணாம்பு, கசிவு (Cr.), ரைசன் லைன், சியவான்"
"च्यवन, क्षरण, लीक","மெல்லுதல், அரிப்பு, கசிவு"
"न्यूनतम, अल्पतम, लघुतम","குறைந்தபட்சம், குறைந்தபட்சம், குறைந்தபட்சம்"
अल्पतमांक,குறைந்தபட்ச எண்ணிக்கை
लैचर-तार,தாழ்ப்பாள் கம்பி
लेडुक प्रभाव,லெடுக் விளைவு
वैध ओम,செல்லுபடியாகும் ஓம்
ळ्-इलेक्ट्रॉन,-எதிர் மின்னணு
दैर्घ्य संकोच,நீளம் கட்டுப்பாடு
दीर्धीकरण,நீளம்
लेन्स,லென்ஸ்
लेन्ज नियम,லென்ஸ் விதி
समतल सुरंग,தட்டையான சுரங்கப்பாதை
क्षैतिज उड़आन,கிடைமட்ட விமானம்
"तल-मापन, समतलन","சமன்படுத்துதல், சமன்படுத்துதல்"
"क्षैतिजकारी पेंच, समतलन पेंच","கிடைமட்ட திருகு, சமன்படுத்தும் திருகு"
विश्वास्यता स्तर,தன்னம்பிக்கை அளவு
सार्थकता-स्तर,முக்கியத்துவம் நிலை
"क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ","கிடைமட்டப் பக்கம், தட்டையான பக்கம், சமநிலைப் பக்கம்"
"उत्तोलक, लीवर","நெம்புகோல், நெம்புகோல்"
आभासी दोलन,மெய்நிகர் அலைவு
"लिडार, लेसर अवरक्त रेडार","லிடார், லேசர் அகச்சிவப்பு ரேடார்"
"जीव, आयु","வாழ்க்கை, வயது"
"लिफ्ट, उत्थापक","தூக்கி, தூக்கி"
मोचन क्षण,மீட்பு தருணம்
"लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश","குறுகிய, ஒளி, மங்கலான, குறுகிய, குறுகிய, 6 ஒளி"
"तापानुशीतन., प्रकाश करना","மிதமான., ஒளிரும்"
तडित्,மின்னல்
"प्रकाश वर्ष, लाइट ईयर",ஒளி ஆண்டு ஒளி ஆண்டு
"सदृश, सजातीय, समदिश","ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான"
"सीमा, सीमान्त","வரம்பு, விளிம்பு"
"सीमक, सीमांत, चरम","எல்லை, எல்லை, தீவிர"
कांतिमान सीमा,தற்போதைய வரம்பு
"रेखा, लाइन, दीर्घतन्तु","கோடு, கோடு, நீள்வட்டம்"
"रेखीय, रैखिक, रेखाकार","நேரியல், நேரியல், நேரியல்"
रैखिकीकरण,நேர்கோட்டுப்படுத்தல்
"एकघातता, रैखिकता","ஏகபோகம், நேர்கோட்டுத்தன்மை"
"एकघातत:, रैखिकतः","தனித்த, நேரியல்"
लाइन विभव-पात,வரி சாத்தியம்
रैखिक अपूर्णता,நேரியல் குறைபாடு
आघात-रेखा,பக்கவாதம் வரி
रेखिल स्पेक्ट्रम,நேரியல் நிறமாலை
लाइन वोल्टता,வரி மின்னழுத்தம்
"बंध, कड़ई, शृंखला, ग्रंथिका, लिंक","பிணைப்பு, சரம், சங்கிலி, சுரப்பி, இணைப்பு"
"द्रवण, द्रावण",திரவமாக்கல்
द्रवित,திரவமாக்கப்பட்ட
द्रावित्र,திரவமாக்கப்பட்ட
द्रव,திரவம்
"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह",திரவ நீர்த்தேக்கம்
द्रव क्रिस्टल,திரவ படிகம்
द्रवता,திரவத்தன்மை
द्रव-नोदित रोकेट,திரவ இயக்கப்படும் ராக்கெட்
लिसाजू की आकृतियाँ,லிசாஜு புள்ளிவிவரங்கள்
"लिस्ट, सूची","பட்டியல், பட்டியல்"
"सूचीकरण, लिस्टिंग","பட்டியல், பட்டியல்"
लिटर,குப்பை
जीवंत कार्यक्रम,நேரடி திட்டம்
विद्युन्मय तार,மின்சார கம்பி
"उभारण, बोझ, उद्भार, भार, लोड","சுமை, சுமை, சுமை, சுமை, சுமை"
चुंबक-पत्थर,காந்த கல்
"स्थानगत, स्थानीयित","உள்ளூர், உள்ளூர்"
स्थानीय मैक्सवेली,உள்ளூர் அதிகபட்சம்
"स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन","இடம், இடம், இடம், இடம், இடம்"
अभिबद्ध प्रभ्रंश,கட்டுப்பட்ட தவறு
"तालकन, अभिबंधन","தலாக், சரக்கு"
"बिन्दुपथ, रेखापथ","இடம், இடம்"
चुंबक-पत्थर,காந்த கல்
लघुगणकीय,மடக்கை
तर्क,தர்க்கம்
तर्कसंगत,நியாயமான
"संभार तंत्र, सप्रचालन विज्ञान","தளவாடங்கள், செயல்பாட்டு அறிவியல்"
लंदन वान्डरवाल्स आकर्षण,லண்டன் வாண்டர்வால்ஸ் ஈர்ப்புகள்
सुदुर संचारण,தொலை பரிமாற்றம்
"रेखांश, देशान्तर","தீர்க்கரேகை, தீர்க்கரேகை"
रविनीच का रेखांश,ravinech இன் தீர்க்கரேகை
"देशांतरीय, अनुदैर्घ्य","நீளமான, நீளமான"
दीर्घ स्वर,நீண்ட உயிரெழுத்து
"पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद","லூப், லூப், லூப் (எட்.), லூப் (வி.), பிரசாந்த்"
शिथिल बद्ध,தளர்வாக பிணைக்கப்பட்டுள்ளது
"विरल संकुलित, कुसंकुलित","அரிதாக நிரம்பிய, நிரம்பிய"
लोरेन्ट्स फिट्सजेरल्ड संकुचन,லாரன்ட்டின் ஃபிட்ஸ்ஜெரால்ட் சுருக்கம்
हास रहित लाइन,இழப்பு இல்லாத வரி
क्षययुक्त डाइलेक्ट्रिक,சிதைந்த மின்கடத்தா
प्रबलता,வலிமை
"अल्प दाब क्षेत्र, अवदाव","குறைந்த அழுத்த பகுதி, மன அழுத்தம்"
"अवनमन, निम्नन","அவமதிப்பு, குறைந்த"
"निम्नतम, लघुतम","குறைந்த, சிறிய"
हीन निर्वात,தாழ்வான வெற்றிடம்
ज्योतिर्मयता,ஒளிர்வு
संदीप्ति,சந்தீப்தி
संदीप्तिशील,கதிர்வீச்சு
ज्योति,சுடர்.
"दीप्त, प्रदीपी, ज्योति-","தீப், பிரதீபி, ஜோதி-"
चांद्र-दिन,சந்திர நாள்
चंद्र-ग्रहण,சந்திர கிரகணம்
चंद्र उपग्रह,சந்திரன் செயற்கைக்கோள்
चंद्रकला परिवर्तन,நிலவின் கட்ட மாற்றம்
लक्स,லக்ஸ்
लाइमैन श्रेणी,லைமன் தொடர்
स्थूल,மொத்த
स्थूल,மொத்த
"मैजिक लालटेन, चित्रप्रक्षेपी लालटेन","மேஜிக் லாந்தர், சித்திர விளக்கு"
"माया संख्या, मैजिक संख्या, स्थायित्व संख्या","மாயா எண், மந்திர எண், நிரந்தர எண்"
चुंबकीयतः,காந்த ரீதியாக
चुंबकीय,காந்தம்
चुंबकीय संरोधिका,காந்த மின்தடை
चुंबकनशील,காந்தமாக்கும்
चुंबकन,காந்தமாக்கல்
चुंबकत्व,காந்தவியல்
चुंबक ऊष्मीय प्रभाव,காந்த வெப்ப விளைவு
चुंबक द्रवगतिकी,காந்த ஹைட்ரோடைனமிக்ஸ்
चुंबक द्रवस्थैतिकी,காந்த ஹைட்ரோஸ்டேடிக்ஸ்
चुंबकत्वमापी,காந்தமானி
मैग्नेटॉन,காந்தம்
चुंबक मंडल,காந்த வட்டம்
स्थिर चुंबकिकी,நிலையான காந்தவியல்
मेग्नेट्रॉन दिष्टकारी,மேக்னட்ரான் ரெக்டிஃபையர்
आवर्धित प्रतिबिम्ब,பெரிதாக்கப்பட்ட படம்
आवर्धक,உருப்பெருக்கி
"आवर्धन करना, आवर्धित करना","பெரிதாக்க, பெரிதாக்க"
"आवर्धक, आवर्धन-","உருப்பெருக்கி, உருப்பெருக்கி-"
आवर्धक लेन्स,உருப்பெருக்கி லென்ஸ்
"परिमाण, कांतिमान","அளவு, அளவு"
मैगनॉन,மேக்னான்
मुख्य बैंड,முக்கிய இசைக்குழு
"प्रमुख मार्ग, मुख्य लाइन",பிரதான சாலை பிரதான பாதை
"मुख्य तार, मुख्य नल","பிரதான கம்பி, பிரதான குழாய்"
