Telugu,Malayalam
నోడ్,നോഡ്
నాడ్యూల్,നോഡ്യൂൾ
శబ్దం అవరోధం,ശബ്ദം തടസ്സം
శబ్ద కాలుష్యం,ശബ്ദ മലിനീകരണം
నామకరణం,നാമപദം
అల్లర్లు కాని స్థాయి,നോൺ നോൺ നോൺ നോൺ
నాన్-సజల దశ,ജലീയ ഘട്ടം
నాన్-బయోడిగ్రేడబుల్,-ജൈവ നശീകരണമല്ലാത്തത്
నాన్-కార్డేట్ మరియు కార్డేట్,നോൺ-കോർഡേറ്റും ചോർഡേറ്റ്
పోటీ లేని నిరోధం,മത്സരരഹിതമായ ഗർഭനിരോധനം
నాన్-సైక్లిక్ ఫోటోఫాస్ఫోరైలేషన్,ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ
నాన్-సైటోప్లాస్మిక్ ప్రాంతం,സൈറ്റോപ്ലാസ്മിക് ഏരിയ
నాన్-డిస్జక్షన్,പരിമിതപ്പെടുത്താതിരിക്കുക
నాన్‌ఎండోస్పెర్మిక్,Nonenospermic
నాన్-ఎంజైమాటిక్ గ్లైకోసైలేషన్,നോൺ-എൻസൈമാറ്റിക് ഗ്ലൈക്കോസൈലേഷൻ (ഗ്ലൈക്കേഷൻ)
ఆగ్ని వ్యాప్తి చేయని,തീ പിടിക്കാത്തവ
పుష్పించే మొక్క,പൂവില്ലാത്ത ചെടി
నాన్-ఫంక్షనల్,നോൺ-ഫംഗ്ഷണൽ
గ్రీన్ కానిది,പച്ചയേറിയല്ലാത്ത
నాన్-హిస్టోన్ క్రోమోజోమల్ ప్రోటీన్,നോൺ-ഹിസ്റ്റോൺ ക്രോമസോമൽ പ്രോട്ടീൻ
నాన్-హిస్టోన్ ప్రోటీన్,ഹിസ്റ്റോൺ പ്രോട്ടീൻ
నాన్-లెగమినస్ ప్లాంట్,നോൺ-ഇൻസ്റ്റമിനസ് പ്ലാന്റ്
లిగ్నిఫైడ్,അയയ്ക്കാത്തവ
పరిమితం కాని కాంతి,പരിമിതപ്പെടുത്താത്ത പ്രകാശം
జీవించని వనరులు,ജീവിക്കാത്ത ഉറവിടങ്ങൾ
Wored హించనిది,ധ്യാനിക്കാത്തത്
మోటైల్ కాని రూపం,നോൺ-മോണ്ടൈൽ ഫോം
మోటైల్ కాని బీజాంశం,നോൺ-മോട്ടിൽ ബീപ്പ്
నాన్-మైలినేటెడ్,പരിഹരിക്കാത്തത്
స్థానికేతర జాతులు,നോൺ-നേറ്റീവ് സ്പീഷിസുകൾ
నాన్-ఆక్సిజెనిక్,ഓക്സി നോൺ-ഓക്സിജൻ
నాన్-ఫోటోసింథటిక్ శిలీంధ్రాలు,നോൺ-ഫോട്ടോസിന്തറ്റിക് ഫംഗസ്
నాన్-పాయింట్ మూలం,നോൺ-പോയിന്റ് ഉറവിടങ്ങൾ
ధ్రువ రహిత తోక,നോൺ-പോളാർ വാൽ
క్వాంటిటేటివ్ పరిశీలన,കണക്കാക്കാത്ത നിരീക്ഷണം
నాన్-రెసిప్రోకల్ ట్రాన్స్‌లోకేషన్,പരസ്പരവിരുദ്ധമല്ലാത്ത അധ്യാപകത്വം
తగ్గించని చక్కెర,പഞ്ചസാര കുറയ്ക്കാത്ത പഞ്ചസാര
నాన్-సెన్స్ RNA,സെൻസ്-സെൻസ് ആർഎൻഎ
నాన్ టాక్సిక్,വിഷമില്ലാത്ത
విషం లేని,നോൺ-വനോദ്
నాన్-టైబ్రేట్ కార్డేట్,നോൺ-കശേരുക്കളുടെ കീബോർഡാറ്റ്
కలప కాని అటవీ ఉత్పత్తి,മന്ത്രി ഇതര വന ഉൽപ്പന്നം
నోరాడ్రినలిన్,നൊറാഡ്രനാലിൻ
నోరాడ్రెనలినెర్జిక్,നൊരാട്രലിനെർജിക്
ముక్కు ముక్క,മൂക്ക് കഷണം
నోస్టాక్,നൂസ്റ്റോക്ക്
నోటోకార్డ్,നോട്ടോകൂഡ്
పోషణ,ആഹാരം
న్యూసెల్లస్,ന്യൂസെല്ലസ്
అణు ధార్మిక కవచం,ന്യൂക്ലിയർ കവർ
అణు అయస్కాంత ప్రతిధ్వని,ന്യൂക്ലിയർ മേഗ്നിറ്റിക് അനുരണനം
అణు పొర,ന്യൂക്ലിയർ മെംബ്രൺ
అణు కర్మాగారం,ആണവ നിലയം
న్యూక్లియిక్ చెల్లించారు,ന്യൂക്ലിക് ശമ്പളം
న్యూక్లియోయిడ్,ന്യൂക്ലോയിഡ്
న్యూక్లియోలార్ ఆర్గనైజర్,ന്യൂക്ലോളാർ ഓർഗനൈസർ
న్యూక్లియోలస్,ന്യൂക്ലിയോലസ്
న్యూక్లియోప్లాజమ్,ന്യൂക്ലിയോപ്ലാസം
న్యూక్లియోపోలైహెడ్రోవైరస్,ന്യൂസിലോപോളിഹെഡ്രോവിറസ്
న్యూక్లియోసైడ్,ന്യൂക്ലിസൈഡ്
న్యూక్లియోజోమ్,ന്യൂക്ലിയോസോം
న్యూక్లియోటైడ్,ന്യൂക്ലിയോടൈഡ്
న్యూక్లియస్,അണുകേന്ദ്രം
నుడిఫ్లోరా,നുഡിഫ്ലോറേ
రద్దు చేయడం,അസാധുവാക്കൽ
నల్లిసోమిక్,Nulliisomic
నంబిక,NUMBAT (Antor)
అవయవాల తిమ్మిరి,കൈകാലുകളുടെ മൂപര്
ప్రసారం,സംഖ്യാ അപ്പീഷണർ (NA)
సంఖ్యా వర్గీకరణ,സംഖ്യാ ടാക്സോണമി
వివాహ ప్యాడ్,ജാപ്പിയൽ പാഡ്
గింజ కండరాలు,നട്ട് മാംസളമായ
గింజ,കുരു
పోషకం,പോഷിപ്പ്
పోషక సైక్లింగ్,പോഷക സൈക്ലിംഗ്
పోషక స్థిరీకరణ,പോഷകമായ അസ്ഥിരത
పోషక పేదలు,പോഷകമാർഗ്ഗം
పోషక ద్రావణం,പോഷക പരിഹാരം
పోషణ,പോഷകാഹാരം
పోషక నాణ్యత,പോഷക നിലവാരം
పోషకమైనది,പോഷകാഹാരം
పోషక కణజాలం,പോഷക ടിഷ്യു
పోషక విలువ,പോഷകമൂല്യം
నక్స్ వోమికా,നക്സ് വോമിക്ക
నైక్టినాస్టీ,Nyctiinsty
వనదేవత,നിംഫ്
నిమ్ఫేయా,Nymphaea
ఓక్,ഓക്ക്
ఒబెలియా,ഓബലിയ
లక్ష్యం,വസ്തുനിഷ്ഠമായ
ఆబ్జెక్టివ్ లెన్స్,വസ്തുനിഷ്ഠമായ ലെൻസ്
పరాన్నజీవిని తొలగించండి,പരാന്നഭോജിയെ ബാധ്യത
కాంతి యొక్క వాలుగా ఉన్న పుంజం,പ്രകാശത്തിന്റെ ചരിഞ്ഞ ബീം
దీర్ఘచతురస్రాకార,ആയമുള്ള
పరిశీలన,നിരീക്ഷണം
అబ్జర్వేటరీ,നിരീക്ഷണശാല
అబ్స్యూస్,Jobuse
ఆక్సిపిటల్ కండైల్,ആൻസിപിറ്റൽ കോണ്ടൈൽ
ఆక్సిపిటల్ లోబ్,ഡെക്കോൽ ലോബ്
సముద్ర జంతువు,സമുദ്ര മൃഗം
ఓషన్ ప్లాంట్,സമുദ്ര ചെടി
ఓషియానిక్ సిస్టమ్,സമുദ്ര സംവിധാനം
ఓసిమమ్ గర్భగుడి,ഒസിമം സൈൻ
ఆక్టోపస్,നീരാളി
ఓక్యులర్,ഒക്കുലാർ
ఓక్యులర్ లెన్స్,ഒക്യുലാർ ലെൻസ്
వాసన లేనిది,മണമില്ലാത്ത
ఓనోథెరా లామార్కియానా,ഒനോതെയ ലാമർസിയാന
ఓసోఫాగియల్ స్పింక్టర్,ഓസോഫേഷ്യൽ സ്ഫിൻക്റ്റർ
ఓసోఫాగస్,Osellahahagous
ఈస్ట్రస్ చక్రం,ഓസ്ട്രസ് സൈക്കിൾ
ఆఫ్‌సెట్,ഓഫ്സെറ്റ്
సంతానం,സന്തതി
చమురు గ్రంథి,എണ്ണ ഗ്രന്ഥി
ఆయిల్ ఇమ్మర్షన్ ఆబ్జెక్టివ్,എണ്ണ ഇമ്മരിക ലക്ഷ്യം
ఆయిల్ స్పిల్,എണ്ണ ചോർച്ച
ఒకాజాకి భాగం,Okazaki screatment
ఘ్రాణ బల్బ్,ഓൾഫാക്ടറി ബൾബ്
ఘ్రాణ కార్టెక్స్,ഓൾഫാക്ടറി കോർട്ടെക്സ്
ఘ్రాణ లోబ్,ഓൾഫാക്റ്ററി ലോബ്
ఘ్రాణ గ్రాహక,ഓൾഫാക്ടറി റിസപ്റ്റർ
ఒలిగోసిన్,ഒളിഗോസീൻ
ఒలిగోసాకరైడ్,ഒളിഗോസാചമൈഡ്
ఒలిగోస్కారిడ్ గొలుసు,ഒളിഗോസ്ചൈചൈഡ് ചെയിൻ
ఓటియోట్రోఫిక్ నేల,ഒളിഗോട്രോഫിക് മണ്ണ്
ఒలోకల్స్,ഒലോക്കലുകൾ
ఓమాటిడియం,Oommatidium
సర్వశక్తులు,ഓമ്നിവൂർ
సర్వశక్తులు,ഓമ്നിവസ്
ఆంకోజీన్,ഓങ്കോജിൻ
ఆంకోజెనిసిస్,Oncogenesis
ఆంకోజెనిక్ పరివర్తన,ഓങ്കോജെനിക് പരിവർത്തനം
ఒక సిస్ట్రాన్ వన్ పాలీపెప్టైడ్,ഒരു സിസ്ട്രോൺ ഒരു പോളിപീപ്പ്ഡ്
ఒక జన్యువు వన్ ఎంజైమ్ పరికల్పన,ഒരു ജീൻ ഒരു എൻസൈം അനുമാനങ്ങൾ
ఒక జన్యువు వన్ పాలీపెప్టైడ్,ഒരു ജീൻ ഒരു പോളിപീപ്പ്ഡ്
పెరియంత్ యొక్క ఒక వోర్ల్,പെരിയാത്തിന്റെ ഒരു ചുഴി
ఒంటొజెని,ഒൻടോജെനി
ఓసైట్,Ocyyte
ఒగాగామస్,അർഗാമസ്
ఒగాగాడీ,രാകാമി
ఓజెనిసిస్,Oogenesis
ఓస్పోర్,ഒസ്കൂറുക
అపారదర్శక,അതാക്ഷണ
ఒపారిన్ హల్దానే పరికల్పన,ഓപരിൻ ഹാൽദൈൻ സിദ്ധാന്തം
ఓపెన్ సిస్టమ్,തുറന്ന സിസ്റ്റം
ఓపెర్క్యులమ్,പ്രവർത്തനക്ഷമനം
ఒపెరాన్,ഓപ്പറേഷൻ
ఓఫియురా,ഒപിഹിര
ఓఫ్రిస్,ഒഫ്രികൾ
ఆప్తాల్మిక్ సర్జరీ,ഒഫ്താൽമിക് ശസ്ത്രക്രിയ
ఓపియేట్ నార్కోటిక్,ഓപിയറ്റ് നാഴ്സ്ക്കോട്ടിക്
అవకాశవాద సంక్రమణ,അവസരവാദ അണുബാധ
ఎదురుగా,എതിരായ
ఆప్సిన్,Opsin
ఆప్సోనైజేషన్,ആപ്സോവറിസേഷൻ
ఆప్టిక్,ഒപ്റ്റിക്
ఆప్టిక్,ഒപ്റ്റിക്
ఆప్టిక్ లోబ్,ഒപ്റ്റിക് ലോബ്
ఆప్టిక్ నరాల,ഒപ്റ്റിക് നാഡി
ఆప్టికల్‌గా పారదర్శక క్యూట్,ഒപ്റ്റിക്കലായി സുതാര്യമായ കുവെറ്റ്
వాంఛనీయ ఉష్ణోగ్రత,ഒപ്റ്റിമൽ താപനില
ఓపుంటియా,തല്ക്കാറ്റിയ
ఓరల్ అడ్మినిస్ట్రేషన్,വാക്കാലുള്ള ഭരണം
నోటి పొర,വാക്കാലുള്ള മെംബ്രൺ
ఒరాంగ్ ఉటాన్,ഒറങ് യുടേൻ
కక్ష్య,ഭ്രമണപഥം
పండ్ల తోట,പൂന്തോട്ടം
ఆర్చిడ్,ഓർക്കിഡ്
ఆర్కిడేసి,ഓർക്കിഡേസി
ఆర్డర్,ആജ്ഞകൊടുക്കുക
ఆర్డర్,ആജ്ഞകൊടുക്കുക
ఆర్డోవిషియన్ కాలం,ഓർഡോവിയൻ കാലയളവ്
ధాతువు స్మెల్టర్,അയിര് സ്മെൽട്ടർ
కోర్టి యొక్క అవయవం,കോർട്ടിയുടെ അവയവം
అవయవ వ్యవస్థ,അവയവം
అవయవ మార్పిడి,അവയവം മാറ്റിവയ്ക്കൽ
ఆర్గానెల్లె,വണ്ടികകം
సేంద్రీయ సమ్మేళనం,ഓർഗാനിക് സംയുക്തം
సేంద్రీయ పదార్థం,ജൈവവസ്തു
సేంద్రీయ పదార్థం,ജൈവവസ്തു
సేంద్రీయ పరిణామం,ജൈവ പരിണാമം
సేంద్రీయ మిగిలి ఉంది,ഓർഗാനിക് അവശേഷിക്കുന്നു
ఆర్ధిక స్థాయి,സംഘടിപ്പിക്കുന്നതലം
ఆర్గానోజెనిసిస్,കോട്ടോറോജെനിസിസ്
ఓరియంటేషన్,ഓറിയേഷൻ
భూమి యొక్క మూలం,ഭൂമിയുടെ ഉത്ഭവം
ప్రతిరూపణ యొక్క మూలం,റെപ്ലിക്കേഷന്റെ ഉത്ഭവം
జాతుల మూలం,വംശജരുടെ ഉത്ഭവം
అసలు జనాభా,യഥാർത്ഥ ജനസംഖ്യ
అలంకార మొక్క,അലങ്കാര സമ്പ്രദായം
ఆర్నిథోఫిలీ,ഓർനിത്തോഫിലി
ఆర్నిథైన్,ഓർനിത്തിൻ
ఆర్నిథోర్హైంచస్,ഓർണിത്തോർഹൈൻചാസ്
ఒరోబాంచీయా,ഓറോബാൻഷ്യ
ఒరోహిప్పస్,ഒറോഹിപ്പസ്
ఓరో-ఫారింక్స్,ഓറോ-ഫറിൻക്സ്
ఆర్థడాక్స్ స్టేట్,ഓർത്തഡോക്സ് സ്റ്റേറ്റ്
ఆర్థోఫాస్ఫేట్,ഓർത്തോഫോസ്ഫേറ്റ്
ఓరిజా సాటివా,ഓറസ സതീവ
ఓసిల్లోస్కోప్ స్క్రీన్,ഓസ്സിലോസ്കോപ്പ് സ്ക്രീൻ
ఓస్క్యులం,ഓസ്കുലം
ఓస్మోకాన్‌ఫార్మర్,Osmoconemorver
ఓస్మోలారిటీ,ഓസ്മോളറിറ്റി
మెడుల్లా యొక్క ఓస్మోలారిటీ,മെഡുള്ളയുടെ ഓസ്മോലറിറ്റി
ఓస్మోలైట్,ഓസ്മോളിറ്റ്
ఓస్మోరెసెప్టర్,ഓസ്മോറെസെപ്റ്റർ
ఓస్మోరేగ్యులేషన్,ഓസ്മോറെഗുലേഷൻ
ఓస్మోర్గ్యులేషన్ - ఓస్మోరెగ్యులేటర్,OSMOORGOLTOLT - OSMOREGULER
ఓస్మోటిక్ గా ration త,ഓസ്മോട്ടിക് സാന്ദ്രത
ఓస్మోటిక్ పరిస్థితి,ഓസ്മോട്ടിക് അവസ്ഥ
ఓస్మోటిక్ ప్రభావం,ഓസ്മോട്ടിക് ഇഫക്റ്റ്
ఓస్మోటిక్ ప్రవాహం,ഓസ്മോട്ടിക് ഫ്ലോ
ఓస్మోటిక్ కదలిక,ഓസ്മോട്ടിക് ചലനം
ఓస్మోటిక్ సంభావ్యత,ഓസ്മോട്ടിക് സാധ്യത
ఓస్మోటిక్ షాక్,ഓസ്മോട്ടിക് ഷോക്ക്
ఓస్మోటికల్ యాక్టివ్,ഓസ്മോട്ടിക്കായി സജീവമാണ്
ఓస్పెనిస్,ഡോസ്നിസ്
ఒస్సేన్,Ossein
ఒస్సికల్,ഒസിക്കിക്കിനം
ఒస్సిఫైడ్,ഒസൈഡ്
ఆస్టిచతిస్,Osteichtyes
ఆస్టిటిస్ ఫైబ్రోసా సిస్టికా,ഓസ്റ്റീറ്റിസ് ഫെഡ്സോസ സിസ്റ്റിക്ക
ఆస్టియో ఆర్థరైటిస్,ഓസ്റ്റിയോ ആർത്രൈറ്റിസ്
ఆస్టియోసైట్,Osteocyte
బోలు ఎముకల వ్యాధి,ഓസ്റ്റിയോപൊറോസിസ്
ఓస్టియం,ഓസ്റ്റിയം
ఉష్ట్రపక్షి,ഒട്ടകപ്പക്ഷി
ఓటోకోనియం,ഓടോകോണിയം
ఓటోలిత్ ఆర్గాన్,Otoliht അവയവം
ఓటోలిథ్,ഓടോലിത്ത്
Uch చ్-కోచ్ వ్యాధి,Uch ച്ച്-Uch ച്ച് രോഗം
వస్త్రధారణ,പൊട്ടിത്തെറി
అవుట్‌బ్రీడింగ్ పరికరం,PRE ട്ട്ബ്രീഡിംഗ് ഉപകരണം
భావోద్వేగం యొక్క ప్రకోప,വികാരത്തിന്റെ പൊട്ടിത്തെറി
అవుట్ క్రాస్,പുറന്തള്ണ്ടു
అవుట్లెట్,ല്ലെറ്റ്
పోషక ఉత్పత్తి,പോഷകങ്ങളുടെ output ട്ട്പുട്ട്
ఓవల్,ദീര്ഘവൃത്തമായ
ఓవల్ విండో,ഓവൽ വിൻഡോ
అండాశయ ఫోలికల్,അണ്ഡാശയ ഫോളിക്കിൾ
అండాశయ గొట్టం,അണ്ഡാശയ ട്യൂബുൾ
అండాశయ,ഓവരിയോൾ
అండాశయం,അവിധമായ
అండాకారం,അതത്
ఓవర్ దోపిడీ,ചൂഷണം ചെയ്യുന്നതിൽ
మొత్తం జీవక్రియ,മൊത്തത്തിലുള്ള ഉപാപചയം
అతివ్యాప్తి,അമിതവര്ട്ടി
అండం,ഓവിറ്റക്റ്റ്
ఓవిపరస్,ഓവിപരൻസ്
అండాశయం,അണ്ഡവിസർജ്ജനം
అండోత్సర్గము,അണ്ഡോർട്ട്
అండాశయం,അവന്ല്
అండం,അണ്ഡം
ఆక్సాలిస్,ഓക്സാലിസ്
Oxపిరితిత్తుల ఆమ్లము,ഓക്സലാസെറ്റിക് ആസിഡ് (OAA)
ఆక్సీకరణ,ഓക്സിഡേഷൻ
ఆక్సీకరణ ఫాస్ఫోరైలేషన్,ഓക്സിഡേറ്റീവ് ഫോസ്ഫോറിലേഷൻ
ఆక్సిజన్ డిస్సోసియేషన్ కర్వ్,ഓക്സിജൻ വിച്ഛേദിക്കൽ വളവ്
ఆక్సిజనేస్,ഓക്സിജസ്
ఆక్సిజనేటెడ్,ഓക്സിജൻ
ఆక్సిజనేషన్,ഓക്സിജൻസ്
ఆక్సింటిక్ గొట్టపు గ్రంథి,ഓക്സിനിക് ട്യൂബുലാർ ഗ്രന്ഥി
ఆక్సిటోసిన్,ഓക്സിറ്റോസിൻ
ఓస్టెర్,ഓയ്സ്റ്റർ
ఓజోన్,ഓസോൺ
ఓజోన్ రంధ్రం,ഓസോൺ ദ്വാരം
ఓజోన్ పొర,ഓസോണ് പാളി
పచీనేమా,പച്ചിനെമ
పాచీటెన్,പാച്ചിടെൻ
ప్యాకేజింగ్ సెల్,പാക്കേജിംഗ് സെൽ
DNA హెలిక్స్ యొక్క ప్యాగింగ్,ഡിഎൻഎ ഹെലിക്സ് പായ്ക്ക് ചെയ്യുന്നു
జత చేసిన కనెక్షన్,ജോഡിയാക്കിയ കണക്ഷൻ
పాలియోంటాలజికల్ సాక్ష్యం,പാലിയസോളജിക്കൽ തെളിവുകൾ
పాలియోంటాలజిస్ట్,പാലിയോന്റോളജിസ്റ്റ്
పాలియోంటాలజీ,പാലിയന്റോളജി
పాలియోసిన్,പാലിലസീൻ
పాలిజోయిక్,പാലിയസോയിക്
పాలిండ్రోమిక్,പാലിൻഡ്രോമിക്
పాలిండ్రోమిక్ న్యూక్లియోటైడ్ సీక్వెన్స్,പലിൻഡ്രോമിക് ന്യൂക്ലിയോടൈഡ് ശ്രേണി
పామ్ క్రీజ్,പാം ക്രീസ്
పాల్మేట్,പമേഖ
పామిలీ కాంపౌండ్ లీఫ్,പന്തമായി സംയുക്ത ഇല
పాల్పిటేషన్,അടിത്തിലിറക്കം
ప్యాంక్రియాటిక్ ఐలెట్,പാൻക്രിയാറ്റിക് ദ്വീപ്
పాంగేన్,പാണിൻ
పన్నస్,പന്നസ്
పాన్స్పెర్మియా,പാൻസ്പെർമിയ
పాంథెరా,പാന്തെറ
పాంటోథెనిక్ ఆమ్లం,പാന്റോതെനിക് ആസിഡ്
పాపావర్ సోమ్నిఫెరం,പപ്പാവർ സോംനിഫെറാം
పేపర్ క్రోమాటోగ్రఫీ,പേപ്പർ ക്രോമാറ്റോഗ്രാഫി
పాపిలియోయిడీ,Papilioidae
పాపిల్లా,പാപ്പില്ല
పాపిలేట్,പാപ്പിലൈറ്റ്
పప్పస్,പപ്പസ്
పార్ ఫోకల్,Par ocy
పారా సానుభూతి డివిజన్,പാരാ സഹതാപ പരിഭ്രാന്തൻ
పారాసెంట్రిక్,ഭൂതക്കൻ
పారడాక్సిన్,പാരഡോക്സിൻ
పారాఫిన్,പാരഫിൻ
పారాహిప్పస్,പരഗ്രസ്
సమాంతర పరిణామం,സമാന്തര പരിണാമം
సమాంతర సిర,സമാന്തര സിര
సమాంతర వెనిషన్,സമാന്തര വെലൈൻ
పారామితి విలువ,പാരാമീറ്റർ മൂല്യം
పారాపోడియం,പരപോഷ്യയം
పరాన్నజీవి,പരോപജീവി
పరాన్నజీవి,പരാന്നഭോജി
పరాన్నజీవి జంతువు,പരാന്നഭോജികൾ മൃഗങ്ങൾ
పరాన్నజీవి,പരാന്നഭോജനം
పారాసింపథెటిక్,Parasymendavice
పారాథైరాయిడ్,പാരാതൈറോയിഡ്
పారాటోనిక్ ఉద్యమం,പാരറ്റോണിക് പ്രസ്ഥാനം
పారావెంట్రిక్యులర్ న్యూక్లియస్,പാരവെൻട്രിക്കുലാർ ന്യൂക്ലിയസ്
పారాజోవా,പാരാസോവ
పారాజోవాన్,പാരാസോൻ
పార్భానీ క్రాంటి,പർഭാനി ക്രാന്തി
పరేన్చైమా సెల్,പാർചേൽ സെൽ
పరేన్చైమాటస్,പാരഞ്ചസ്
తల్లిదండ్రుల జనాభా,രക്ഷാകർതൃ ജനസംഖ്യ
తల్లిదండ్రుల,രക്ഷാകർതൃത്വം
ప్యారిటల్,സാവന്ത്
ప్యారిటల్ సెల్,പാരയേൽ സെൽ
ప్యారిటల్ లోబ్,പരിപോരൽ ലോബ്
ప్యారిటల్స్,പരിഭാരകൾ
పారిపిన్నేట్,പാരിപിന്നേറ്റ്
పరోటిడ్ గ్రంధి,പരോട്ടിഡ് ഗ്രന്ഥി
పార్స్ డిస్టాలిస్,പാഴ്സുചെയ്യുന്നതിലൂടെ
పార్స్ ఇంటర్మీడియా,പാഴ്സ് ഇന്റർമീഡിയ
పార్థేనియం,പാർത്ഥെനിയം
పార్థినోకార్పీ,പാർത്താനോകാർപി
పార్థినోజెనిసిస్,പാർത്താനോജെനിസിസ്
పాక్షిక ఒత్తిడి,ഭാഗിക മർദ്ദം
పాక్షిక ప్రతిబింబం,ഭാഗിക പ്രതിഫലനം
ప్రత్యేక విషయం,പ്രത്യേക കാര്യം
విభజన గుణకం,പാർട്ടീഷൻ കോഫിഫിഗ്
పాస్కల్,പാസ്കൽ
నిష్క్రియాత్మక రోగనిరోధక శక్తి,നിഷ്ക്രിയ പ്രതിരോധശേഷി
అతికించిన నమూనా,ഒട്ടിച്ച മാതൃക
పాశ్చరైజేషన్,വിനോദസമൂദം
పాటెల్లా,പട്യ
పాటెల్లా ఇలియం,പട്ലെവലിയം
వ్యాధికారక,രോഗജതം
వ్యాధికారక బాక్టీరియా,രോഗകാരി ബാക്ടീരിയ
వ్యాధికారకత,രോഗകാരി
పాథాలజీ,പാത്തോളജി
పాథాలజీ,പാത്തോളജി
మార్గం,പാത
మార్గం,പാത
నమూనా పెరుగుదల,പാറ്റേണിംഗ് വളർച്ച
పేవ్మెంట్ ఎపిథీలియం,നടപ്പാത എപിത്തീലിയം
పావో,പയ്യോ
పియర్ మిల్లెట్,പിയർ മില്ലറ്റ്
పెర్ల్ ఓస్టెర్,മുത്തു മുത്തുച്ചിപ്പി
పెక్టేట్,പെട്ടകം
పెక్టిక్ పాలిసాకరైడ్,പെക്റ്റിക് പോളിസക്ചൈഡ്
పెక్టిక్,ദേശാഘാതം
పెక్టిక్,ദേശാഘാതം
పెక్టిన్,പെക്റ്റിൻ
పెక్టినేస్,പെക്റ്റിനേസ്
పెక్టోరల్ ఫిన్,പെക്റ്റോറൽ ഫിൻ
పెక్టోరల్ కవచం,Pectoral അരക്കെട്ട്
పెడిసెల్లెట్,പബ്ലിത്ത
పెడన్కిల్,പൂങ്കുലത്തണ്ട്
తోటి ఒత్తిడి,പിയർ മർദ്ദം
పెలాజిక్ చేప,പെലാജിക് മത്സ്യം
పెల్లికిల్,പെലിക്കിൾ
కటి గింకి,പെൽവിക് ഗർഡിൽ
పెల్విస్,വസ്തിപദേശം
పెల్విస్,വസ്തിപദേശം
పెలికోసార్,പെലിക്കോസൂർ
పెంగ్విన్,പെന്ഗിന് പക്ഷി
పెన్సిలిన్ నిరోధకత,പെൻസിലിൻ പ്രതിരോധം
పెన్సిలిన్,പെന്സിലിന്
పెన్సిలియం నోనాటమ్,പെൻസിലിയം നോട്ടം
పురుషాంగం మీటస్,പെനിൻ മീറ്റസ്
పురుషాంగం,പുരുഷലിംഗം
పెనులాటా,പെനുലത
పెంటామెర్,പെന്റാമർ
పెంటామెరోస్,പെന്റാമിയസ്
పెంటోస్,പെന്റോസ്
పెపో,പെപോ
పెప్పర్డ్ చిమ్మట,കുരുമുളക് പുഴു
పెప్సిన్,പെപ്സിൻ
పెప్సినోజెన్,പെപ്സിനോജെൻ
పెప్టిక్ సెల్,പെപ്റ്റിക് സെൽ
పెప్టైడ్ బాండ్,പെപ്റ്റൈഡ് ബോണ്ട്
పెప్టిడోగ్లైకాన్,പെപ്റ്റിഡോഗ്ലൈകാൻ
పెప్టిడోగ్లైకాన్ పొర,പെപ്റ്റിഡോഗ്ലൈകാൻ മെംബ്രൺ
పెప్టిడైల్ బదిలీ,Peptill stratial ർജ്ജസ്വലത
పెర్క్లోరేట్ ఉప్పు,പെർക്ലോറേറ്റ് ഉപ്പ്
పెరెంటేషన్,വനപ്പേഷൻ
శాశ్వత,വറ്റാത്ത
పెరియంత్,പെരിയാന്ത്
పెరిబులమ్,പെരിബ്ലെം
పెరికార్డియల్ సైనస్,പെരികാർഡിയൽ സൈനസ്
పెరికార్డియం,പെരികാർഡിയം
పెరికార్ప్,പെരികാർപ്പ്
పెరిసెంట్రిక్,പെരിസെൻട്രിക്
పెరిసైకిల్,പെരിസൈക്കിൾ
పెరిడెర్మ్,പെരിഡെർം
పెరిజినస్,പെരിഗ്നിനസ്
పెరిక్యోన్,പെറിക്കറോൺ
పెరిలీమ్ఫ్,Perilimph
పెరినిరల్ సైనస్,പെരിനറൽ സൈനസ്
పెరినూరియం,പെരിനൂറിയം
పెరిన్యూక్లియర్ స్పేస్,പെരിനുക്ലിയർ സ്ഥലം
కాలం,കാലഘട്ടം
కాలం,കാലഘട്ടം
ఆవర్తన,സാമയികമായ
ఆవర్తన సంయమనం,ആനുകാലിക അവഗണന
పరిధీయ నాడీ వ్యవస్థ,പെരിഫറൽ നാഡീവ്യൂഹം
పరిధీయ న్యూరిటిస్,പെരിഫറൽ ന്യൂറൈറ്റിസ്
పరిధీయ ప్రోటీన్,പെരിഫറൽ പ്രോട്ടീൻ
పెరిప్లానేటా అమెరికానా,പെരിപ്ലാൻത്തല അമേരിക്കാന
పెరిప్లాస్మిక్ స్థలం,പെരിപ്ലിസ്ക് സ്പേസ്
పెరిస్పెర్మ్,പെർഫിര്മില്
పెరిస్టాల్సిస్,പെരിസ്റ്റാൽസിസ്
పెరిస్టాల్టిక్ వేవ్,പെരിസ്റ്റാൽക് വേവ്
పెరిస్టోమ్,പെരിസ്റ്റോം
పెరిస్టోమియం,പെരിസ്റ്റോമിയം
పెరిటోనియం,പെരിറ്റോണിയം
పెరిట్రీమ్,പെരി)
పెరివిసెరల్ సైనస్,പെരിവിസെറൽ സൈനസ്
శాశ్వత ధ్రువ ప్రాంతం,പെർമാഫ്രോസ്റ്റ് പോളാർ മേഖല
పారగమ్యత,അനുകിലി
పారగమ్య,സാവിക്യ
