Marathi,Bengali
प्रकाशक,আলোক
प्रतिबिंब,প্রতিফলন
"काल्पनिक, काल्पनिक, काल्पनिक","কল্পিত, কাল্পনিক, অনুমানমূলক"
बुडलेली वस्तू,নিমজ্জিত বস্তু
विसर्जन,নিমজ্জন
प्रतिबाधा प्रवेश,প্রতিবন্ধকতা অনুপ্রবেশ
"प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप","প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড"
प्रभाव प्रभाव,প্রভাব প্রভাব
प्रतिबाधा,প্রতিবন্ধকতা
धक्कादायक,জঘন্য
दबाव लागू,চাপ প্রয়োগ করা
"impregnated, embedded","impregnated, embedded"
आवेग,আবেগ
अशुद्ध,অপবিত্র
बाह्य चालकता (बाह्य चालकता),বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা)
ऐकण्यायोग्यता,অশ্রাব্যতা
ऐकू न येणारा,অশ্রাব্য
तप्त झाल्यावर प्रकाशमान होणारा,ভাস্বর
तप्त झाल्यावर प्रकाशमान होणारा,দ্যুতিময়
रॅपसोडिक,র্যাপসোডিক
आगामी,আসন্ন
संकुचितता,সংকোচনযোগ্যতা
वाढीव दोलन,ক্রমবর্ধমান দোলন
वाढलेले चुंबकत्व,বর্ধিত চুম্বকত্ব
मोफत वितरण,বিনামূল্যে বিতরণ
"अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित","অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত"
"घातक, सूचक, 3 निर्देशांक","মারাত্মক, পয়েন্টার, 3 সূচক"
"अप्रत्यक्ष, अप्रत्यक्ष","পরোক্ষ, পরোক্ষ"
प्रेरणा दिली,অনুপ্রাণিত
"आगमन, प्रेरण, प्रेरण","আগমন, আনয়ন, আবেশ"
प्रेरणादायी,অনুপ্রেরণামূলক
प्रेरक,প্রেরণা
जडत्व,জড়
अक्षय स्रोत,অক্ষয় উৎস
"अनंत, अनंत","অসীম, অসীম"
"अनंत, अनंत","অসীম, অসীম"
"अनंत, अनंत","অসীম, অসীম"
ज्वलनशीलता,দাহ্যতা
ज्वलनशील,দাহ্য
आवक,প্রবাহ
आवक,প্রবাহ
माहिती,তথ্য
खूप कमी वारंवारता,খুব কম ফ্রিকোয়েন্সি
इन्फ्रारेड,ইনফ্রারেড
ऐकू न येणारा,অশ্রাব্য
अवा श्राविकी,আভা শ্রভিকি
विसंगतता,অসঙ্গতি
असमान,ভিন্ন
आरंभिक,প্রাথমিক
इंजेक्शन,ইনজেকশন
प्रविष्ट करा,প্রবেশ করা
"आतील, आतील, आतील, आतील","ভিতরের, ভিতরের, ভিতরের, ভিতরের"
"इनपुट (n.), इनपुट (v.)","ইনপুট (n.), ইনপুট (v.)"
उद्धट,insolent
लिव्हेशन,লাইভশন
"क्षुल्लक, नगण्य","insignificant, insignificant"
पर्यवेक्षण,তত্ত্বাবধান
"स्थापना, स्थापना, स्थापना","ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন"
क्षण,মুহূর্ত
सूचना,নির্দেশ
मशीन,মেশিন
यांत्रिक,যান্ত্রিক
"यांत्रिकीकरण, असेंब्ली","যান্ত্রিকীকরণ, সমাবেশ"
"इन्सुलेट, इन्सुलेट","insulating, insulating"
इन्सुलेट,অন্তরক
"insulating, insulating, insulating","insulating, insulating, insulating"
"1 संपूर्ण संख्या, पूर्णांक","1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা"
अखंडता,অখণ্ডতা
"अविभाज्य, पूर्णांक","integral, integer"
एकीकरण,মিশ্রণ
"तीव्र, चिडलेला","intense, furious"
तीव्रता,তীব্রতা
"कर्षण, प्रवेग","ট্র্যাকশন, ত্বরণ"
"तीव्रता, तीव्रता, तीव्रता","তীব্রতা, তীব্রতা, তীব্রতা"
तीव्र,তীব্র
परस्परसंवाद,মিথষ্ক্রিয়া
आंतरपरमाणू,আন্তঃপরমাণু
"देवाणघेवाण, व्यवहार","বিনিময়, লেনদেন"
"परस्परावलंबन, परस्परावलंबन","পরস্পর নির্ভরতা, পরস্পর নির্ভরতা"
परस्परावलंबी,পরস্পর নির্ভরশীল
परस्पर प्रसार,পারস্পরিক বিস্তার
इंटरफेस पृष्ठ,ইন্টারফেস পৃষ্ঠা
क्रॉस फिल,ক্রস ফিল
इंटरफेस कोन,ইন্টারফেস কোণ
"हस्तक्षेप, हस्तक्षेप, अडथळा","হস্তক্ষেপ, হস্তক্ষেপ, বাধা"
अंतरगॅलेक्टिक,আন্তঃগ্যালাক্টিক
"आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)","ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)"
"synapse, synapse","synapse, synapse"
"मध्यवर्ती, दुय्यम, मध्य, मध्य","মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম"
intermetallic,আন্তঃধাতু
"मधूनमधून, मधूनमधून","intermittent, intermittent"
intermolecular,আন্তঃআণবিক
अंतर्गत,অভ্যন্তরীণ
आंतरराष्ट्रीय,আন্তর্জাতিক
इंटरस्टिशियल,কৌশলে
आंतरग्रहीय,আন্তঃগ্রহ
इंटरपोलेशन,ইন্টারপোলেশন
अर्थपूर्णता,অর্থপূর্ণতা
"निर्वाचक, दुभाषी","নির্বাচক, দোভাষী"
व्यत्यय आणणारा,বাধাদানকারী
छेदन करणारा,ছেদ করা
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","ছেদ, ছেদ, ছেদ"
मध्यांतर,অন্তর
इंटरस्टेलर,আন্তঃনাক্ষত্রিক
इंटरस्टिशियल,কৌশলে
"अंतर, अंतर","ফাঁক, ফাঁক"
बंद,বন্ধ
शेवटी,শেষে
आंतरपरमाणू,আন্তঃপরমাণু
"नाझ (वारसा), अंतर (अंतर्गत)","নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)"
खात्रीने,নিশ্চিত
"शोध, शोध","উদ্ভাবন, উদ্ভাবন"
"व्यस्त, उलट, विरुद्ध","বিপরীত, বিপরীত, বিপরীত"
"उलटा, उलटा","বিপরীত, বিপরীত"
प्रतिनिधित्व करणे,প্রতিনিধিত্ব করতে
"व्यस्त, व्यस्त","বিপরীত, বিপরীত"
आंधळा,অন্ধ
गढूळ द्रव,টার্বিড তরল
अदृश्यता,অদৃশ্যতা
अदृश्य,অদৃশ্য
आयन,আয়ন
आयनिक,আয়নিক
ionizable,আয়নযোগ্য
"आयनीकरण करणे, आयनीकरण करणे","আয়ন করা, আয়ন করা"
"ionosphere, ionosphere","আয়নোস্ফিয়ার, আয়নোস্ফিয়ার"
ionosphere,আয়নোস্ফিয়ার
बुबुळ,আইরিস
विकिरणित,বিকিরণিত
विकिरण,বিকিরণ
तर्कहीन,অযৌক্তিক
"भरून न येणारे, भरून न येणारे, भरून न येणारे","অপূরণীয়, অপূরণীয়, অপূরণীয়"
अनियमित,অনিয়মিত
अपरिवर्तनीय,অপরিবর্তনীয়
फिरत आहे,ঘূর্ণায়মান
"isotropic, isotropic वक्र","আইসোট্রপিক, আইসোট্রপিক বক্ররেখা"
Sapantropically,উপক্রান্তীয়ভাবে
"मी सिग्नल करतो, मी सिग्नल करतो","আমি সংকেত, আমি সংকেত"
"isobars, isotopes","আইসোবার, আইসোটোপ"
"isobaric, संतुलित, संतुलित","আইসোবারিক, সুষম, সুষম"
"समस्थानिक रेखा, समस्थानिक रेखा","আইসোমেট্রিক লাইন, আইসোটোনিক লাইন"
iso-ionic,আইসো-আয়নিক
एकसंध,সমজাতীয়
सिंक ओळ,সিঙ্ক লাইন
समकालिक गती,সিঙ্ক্রোনাস গতি
सममितीय,আইসোমেট্রিক
इक्विपटेन्शिअल,সামঞ্জস্যপূর্ণ
सम-उत्साही,equi-energed
"समभुज (v.), समद्विभुज रेषा (सं.)","সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)"
"वेगळे करणे, (अ‍ॅड.), वेगळे करणे","বিচ্ছিন্ন করা, (adj.), আলাদা করা"
"अलिप्त, अलिप्त, एकल","বিচ্ছিন্ন, বিচ্ছিন্ন, একক"
"वेगळे करणे, वेगळे करणे, वेगळे करणे","বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ"
isomer,আইসোমার
isomer,আইসোমার
आयसोमेरिझम,আইসোমেরিজম
"isometric, tritezole, cubic, isometric","আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক"
समरूपता,আইসোমরফিজম
समरूपी,আইসোমরফিক
isotherm,আইসোথার্ম
isotherm,আইসোথার্ম
समस्थानिक,আইসোটোপ
समस्थानिक,আইসোটোপ
समस्थानिक,আইসোট্রপিক
वर्तुळाकार रेषा,বৃত্তাকার লাইন
समरूपता,আইসোমরফিজম
पुनरावृत्ती,পুনরাবৃত্তি
आंतरिक अर्धसंवाहक,অন্তর্নিহিত অর্ধপরিবাহী
जॅम इंटरफेरोमीटर,জ্যাম ইন্টারফেরোমিটার
"धक्का, प्रतिक्षेप","jerk, rebound"
"जेट, डोके","জেট, মাথা"
जेट-रॉकेट प्रणोदन,জেট-রকেট চালনা
जे-जे जोडणी,জে-জে কাপলিং
आनंदी वाकलेला,jolly bent
जूल-उष्णता,জুল-তাপ
ज्युलमीटर,জুলিমিটার
जूल-थॉमसन प्रभाव,জুল-থমসন প্রভাব
जूल,জুল
"कुदळ, उडी, बासरी","কোদাল, লাফ, বাঁশি"
करार,সন্ধি
संगमाचे ठिकाण,সঙ্গম স্থান
योग्य अक्षर,সঠিক শব্দাংশ
"kesanidhi, निकटता","kesanidhi, proximity"
"कॅलिडोस्कोप, कॅलिडोस्कोप","ক্যালিডোস্কোপ, ক্যালিডোস্কোপ"
"कप्पा मेसन्स, के-मेसन्स","কাপা ম্যাসনস, কে-ম্যাসনস"
कॅथोड,ক্যাথোড
घानायन,ঘনায়ান
के-बँड,কে-ব্যান্ড
के-कॅप्चर,কে-ক্যাপচার
k-रिसेप्टर,k-রিসেপ্টর
केल्विन अंदाजे,কেলভিন আনুমানিক
एकजिनसीपणाचे एकक,একজাতের একক
केर सेल,ker সেল
"किल्ली, पडदा, किल्ली","চাবি, পর্দা, চাবি"
"की बोर्ड, पडदा बार","কী বোর্ড, পর্দা বার"
सुरुवातीचा स्वर,প্রারম্ভিক স্বরবর্ণ
की नाडी,কী পালস
मुख्य संज्ञा,নির্দেশক শব্দ
प्रक्षेपण,অভিক্ষেপ
प्रतिकार,প্রতিরোধ
किलो,কেজি
किलोज्युल,কিলোজুল
किलोपारसेक,কিলোপারসেক
किलोटन बॉम्ब,কিলোটন বোমা
किनेमॅटिक,গতিসংক্রান্ত
पूर्णपणे गतिमान,বিশুদ্ধভাবে গতিশীল
"गतीशील, गतिमान","গতিশীল, গতিশীল"
गतिमानपणे,গতিশীলভাবে
फ्रॅक्चर,ফ্র্যাকচার
klystron,klystron
तीक्ष्ण धार,ধারালো কিনারা
kruskal सीमा,ক্রুস্কাল সীমান্ত
थर्मोजेनिक,হাইপোথার্মোজেনিক
लेबल,লেবেল
"चिन्हांकित, कोरलेले, लेबल केलेले","চিহ্নিত, খোদাই করা, লেবেলযুক্ত"
प्रयोगशाळा,গবেষণাগার
शिडी,মই
घड्याळाच्या उलट दिशेने,ঘড়ির কাঁটার বিপরীত দিকে
"घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता","ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব"
पुढे आणि मागे,সামনে পিছনে
Lagrange प्रसारण,Lagrange সম্প্রচার
Lagrangianism,ল্যাগ্রাঞ্জিয়ানিজম
कोकरू निर्मिती,ভেড়ার বাচ্চা সৃষ্টি
फळी बोर्ड,"তক্তা, বোর্ড"
पृष्ठीय प्लेट,পৃষ্ঠীয় প্লেট
"पृष्ठभाग प्रवाह, पातळी प्रवाह","পৃষ্ঠ প্রবাহ, স্তর প্রবাহ"
"प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड","কলাই, প্যানেল, স্তর, স্তর বন্ড"
स्तरीकरण,স্তরবিন্যাস
लॅमिना,ল্যামিনা
"दिवा, दिवा","বাতি, বাতি"
"काजल, दीप काजल","কাজল, দীপ কাজল"
lande-interval नियम,lande-ব্যবধান নিয়ম
लांडे विभाजन घटक,ল্যান্ডে বিভাজন ফ্যাক্টর
लँडिंग,অবতরণ
"सूक्ष्म घर्षण, लॅमिनेशन, पोशाख","মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান"
larmore वारंवारता,larmore ফ্রিকোয়েন্সি
larmore precession,larmore precession
लेसर,লেজার
लेझरायझेशन,লেজারাইজেশন
गुप्त,গোপন
"पार्श्व, बाजूकडील, बाजूकडील","পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়"
"अक्षांश, अक्षांश","অক্ষাংশ, অক্ষাংশ"
"जाळी, जाळी","জালি, জালি"
laue वर्ग,লাউ ক্লাস
प्रक्षेपण,শুরু করা
प्रक्षेपण,শুরু করা
लाँच प्लॅटफॉर्म,লঞ্চ প্ল্যাটফর্ম
वस्तुमान गुणोत्तर कायदा,ভর অনুপাত আইন
एकाधिक गुणोत्तर नियम,একাধিক অনুপাত নিয়ম
"स्तर, स्तर","স্তর, স্তর"
एल-बँड,এল-ব্যান্ড
"आघाडी, आघाडी, आघाडी, आघाडी, आघाडी","সীসা, সীসা, সীসা, সীসা, সীসা"
पुढे,এগিয়ে
"चुना, गळती (Cr.), Risen Line, च्यवन","চুন, লিকিং (Cr.), Risen Line, Chyawan"
"चघळणे, गंजणे, गळणे","চিবানো, ক্ষয়, ফুটো"
"किमान, किमान, किमान","সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন"
किमान गणना,অন্তত গণনা
कुंडीची तार,ল্যাচ তার
Leduc प्रभाव,লেডুক প্রভাব
वैध ओम,বৈধ ওহম
- इलेक्ट्रॉन,- ইলেকট্রন
लांबीची मर्यादा,দৈর্ঘ্য সীমাবদ্ধতা
वाढवणे,প্রসারণ
लेन्स,লেন্স
लेन्झचा कायदा,লেঞ্জের আইন
सपाट बोगदा,সমতল টানেল
क्षैतिज उड्डाण,অনুভূমিক ফ্লাইট
"समतल करणे, समतल करणे","সমতলকরণ, সমতলকরণ"
"क्षैतिज स्क्रू, लेव्हलिंग स्क्रू","অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু"
आत्मविश्वास पातळी,আত্মবিশ্বাস এর ধাপ
महत्त्व पातळी,তাত্পর্য স্তর
"क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা"
"लीव्हर, लीव्हर","লিভার, লিভার"
आभासी दोलन,ভার্চুয়াল দোলন
"लिडर, लेझर इन्फ्रारेड रडार","লিডার, লেজার ইনফ্রারেড রাডার"
"आयुष्य, वय","জীবন, বয়স"
"लिफ्ट, लिफ्ट","উত্তোলন, উত্তোলন"
विमोचन क्षण,মুক্তির মুহূর্ত
"लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश","সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো"
"समशीतोष्ण., प्रकाश","নাতিশীতোষ্ণ., আলো আপ"
वीज,বজ্র
प्रकाश वर्ष प्रकाश वर्ष,আলোকবর্ষ আলোকবর্ষ
"एकसंध, एकसंध, एकसंध","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"मर्यादा, किरकोळ","সীমা, প্রান্তিক"
"मर्यादा, मर्यादा, टोक","সীমা, সীমা, চরম"
वर्तमान मर्यादा,বর্তমান সীমা
"रेषा, रेषा, लंबवर्तुळाकार","রেখা, রেখা, উপবৃত্তাকার"
"रेखीय, रेखीय, रेखीय","রৈখিক, রৈখিক, রৈখিক"
रेखीयकरण,রৈখিককরণ
"एकसंधता, रेखीयता","একঘেয়েমি, রৈখিকতা"
"एकेरी, रेखीय","এককভাবে, রৈখিকভাবে"
ओळ संभाव्य,লাইন সম্ভাব্য
रेखीय अपूर्णता,রৈখিক অপূর্ণতা
स्ट्रोक लाइन,স্ট্রোক লাইন
रेखीय स्पेक्ट्रम,রৈখিক বর্ণালী
लाइन व्होल्टेज,লাইন ভোল্টেজ
"बंध, तार, साखळी, ग्रंथी, दुवा","বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক"
द्रवीकरण,তরলীকরণ
द्रवरूप,তরলীকৃত
द्रवरूप,তরলীকৃত
द्रवपदार्थ,তরল
द्रव साठा,তরল জলাধার
लिक्विड क्रिस्टल,তরল স্ফটিক
तरलता,তরলতা
द्रव-चालित रॉकेट,তরল চালিত রকেট
lisaju आकडेवारी,লিসাজু পরিসংখ্যান
"यादी, यादी","তালিকা, তালিকা"
"सूची, सूची","তালিকা, তালিকা"
कचरा,লিটার
थेट कार्यक्रम,লাইভ প্রোগ্রাম
इलेक्ट्रिक वायर,বৈদ্যুতিক তার
"भार, भार, भार, भार, भार","লোড, লোড, লোড, লোড, লোড"
चुंबक दगड,চুম্বক পাথর
"स्थानिक, स्थानिक","স্থানীয়, স্থানীয়"
स्थानिक मॅक्सवेल,স্থানীয় ম্যাক্সওয়েলি
"स्थान, स्थान, स्थान, स्थान, स्थान","অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান"
संलग्न दोष,সংযুক্ত দোষ
"तलाक, माल","তালাক, চালান"
"locus, locus","locus, locus"
चुंबक दगड,চুম্বক পাথর
लॉगरिदमिक,লগারিদমিক
तर्कशास्त्र,যুক্তিবিদ্যা
वाजवी,যুক্তিসঙ্গত
"लॉजिस्टिक्स, ऑपरेशन्स सायन्स","লজিস্টিকস, অপারেশন সায়েন্স"
लंडन वेंडरवाल आकर्षणे,লন্ডন Vanderwaals আকর্ষণ
रिमोट ट्रान्समिशन,দূরবর্তী সংক্রমণ
"रेखांश, रेखांश","দ্রাঘিমাংশ, দ্রাঘিমাংশ"
रेविनेचचे रेखांश,রাভিনেচের দ্রাঘিমাংশ
"रेखांशाचा, रेखांशाचा","অনুদৈর্ঘ্য, অনুদৈর্ঘ্য"
लांब स्वर,দীর্ঘ স্বরবর্ণ
"loop, loop, loop (ed.), loop (v.), prasand","loop, loop, loop (ed.), loop (v.), prasand"
सैलपणे बांधलेले,শিথিলভাবে আবদ্ধ
"विरळ पॅक, पॅक","sparsely packed, packed"
lorents fittsgerald आकुंचन,লরেন্টের ফিটজেরাল্ড সংকোচন
तोटा मुक्त ओळ,ক্ষতি মুক্ত লাইন
सडलेले डायलेक्ट्रिक,ক্ষয়প্রাপ্ত অস্তরক
शक्ती,শক্তি
"कमी दाबाचे क्षेत्र, नैराश्य","নিম্ন চাপ এলাকা, বিষণ্নতা"
"तिरस्कार, कमी","অবজ্ঞা, কম"
"सर्वात कमी, सर्वात लहान","সর্বনিম্ন, ক্ষুদ্রতম"
निकृष्ट व्हॅक्यूम,নিকৃষ্ট ভ্যাকুয়াম
प्रकाशमानता,উজ্জ্বলতা
संदीप्ती,সন্দীপ্তি
तेजस्वी,উজ্জ্বল
ज्योत.,শিখা।
"दीप, प्रदीपी, ज्योती-","দীপ, প্রদীপী, জ্যোতি-"
चंद्र दिवस,চন্দ্র দিন
चंद्रग्रहण,চন্দ্রগ্রহণ
चंद्र उपग्रह,চাঁদ উপগ্রহ
चंद्र टप्प्यात बदल,চাঁদ ফেজ পরিবর্তন
लक्स,লাক্স
लिमन मालिका,লাইমান সিরিজ
स्थूल,স্থূল
स्थूल,স্থূল
"मॅजिक लँटर्न, सचित्र कंदील",ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন
"माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक","মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা"
चुंबकीयदृष्ट्या,চুম্বকীয়ভাবে
चुंबकीय,চৌম্বক
चुंबकीय प्रतिरोधक,চৌম্বক প্রতিরোধক
चुंबकीकरण,চুম্বকীয়করণ
चुंबकीकरण,চুম্বককরণ
चुंबकत्व,চুম্বকত্ব
चुंबक थर्मल प्रभाव,চুম্বক তাপীয় প্রভাব
चुंबक हायड्रोडायनामिक्स,চুম্বক হাইড্রোডাইনামিকস
चुंबक हायड्रोस्टॅटिक्स,চুম্বক হাইড্রোস্ট্যাটিক্স
मॅग्नेटोमीटर,ম্যাগনেটোমিটার
मॅग्नेटन,চুম্বক
चुंबक मंडळ,চুম্বক বৃত্ত
स्थिर चुंबकत्व,স্থির চুম্বকত্ব
मॅग्नेट्रॉन रेक्टिफायर,ম্যাগনেট্রন সংশোধনকারী
मोठे केलेली प्रतिमा,বিবর্ধিত চিত্র
भिंग,ম্যাগনিফায়ার
"मोठे करणे, मोठे करणे","বড় করা, বড় করা"
"भिंग, मोठेपणा-","ম্যাগনিফায়ার, ম্যাগনিফিকেশন-"
आवर्धक लेन्स,ম্যাগনিফাইং লেন্স
"विशालता, विशालता","magnitude, magnitude"
मॅग्नॉन,ম্যাগনন
मुख्य बँड,প্রধান ব্যান্ড
"मुख्य रस्ता, मुख्य मार्ग","প্রধান সড়ক, প্রধান লাইন"
"मुख्य तार, मुख्य नळ","প্রধান তার, প্রধান ট্যাপ"
"देखभाल, पोषण, देखभाल","রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ"
mayorana अर्क,মেয়র নির্যাস
प्रमुख अक्ष,প্রধান অক্ষ
मुख्य दोष,প্রধান ত্রুটি
बहुविध,বহুমুখী
मास्टर टोन,মাস্টার টোন
संपर्क आणि खंडित,যোগাযোগ এবং বিরতি
लवचिकता,নমনীয়তা
कौशल्ये,দক্ষতা
मॅन्युअल हाताळणी,ম্যানুয়াল ম্যানিপুলেশন
ऑपरेटर,চালক
मानवयुक्त फुगा,মনুষ্যবাহী বেলুন
"बॅरोमीटर, मॅनोमीटर","ব্যারোমিটার, ম্যানোমিটার"
पॉलीहेड्रॉन,পলিহেড্রন
माणूस माणूस वर्षे,মানুষ মানুষ বছর
"सीमांत, सीमांत, सीमांत","প্রান্তিক, প্রান্তিক, প্রান্তিক"
सीमांत एन्ट्रॉपी,প্রান্তিক এনট্রপি
सुरक्षित परिसर,নিরাপদ প্রাঙ্গনে
नाविक Dsuichak,নাবিক শুইচাক
"गुण, गुण, गुण","চিহ্ন, চিহ্ন, চিহ্ন"
मार्कर,মার্কার
maser,maser
"मुखवटा, मुखवटा, आवरण","মুখোশ, মুখোশ, আবরণ"
झाकणे,ঢেকে ফেলা
"वस्तुमान, वस्तुमान, मोठ्या प्रमाणात","ভর, ভর, বাল্ক"
वस्तुमान विपुलता,ভর প্রাচুর্য
वस्तुमान गुणोत्तर प्रतिक्रिया,ভর অনুপাত প্রতিক্রিয়া
"वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान विपुलता","ভর ঘনত্ব, ভর ঘনত্ব, ভর ঘনত্ব, ভর প্রাচুর্য"
वस्तुमान नुकसान,ভর ক্ষতি
मास्टर न्यूक्लियस,মাস্টার নিউক্লিয়াস
वस्तुमान गती,ভর গতি
वस्तुमान प्रतिरोधकता,ভর প্রতিরোধ ক্ষমতা
"मास्टर प्लेट, मास्टर प्लेट","মাস্টার প্লেট, মাস্টার প্লেট"
जुळणे,ম্যাচ
जुळले,মিলে গেছে
जुळणारे,ম্যাচিং
"मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स, मॅट्रिक्स","ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স, ম্যাট্রিক্স"
"पदार्थ, पदार्थ","বস্তু, পদার্থ"
कमाल,সর্বোচ্চ
"सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च, सर्वोच्च","সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ, সর্বোচ্চ"
जास्तीत जास्त परवानगी,সর্বাধিক অনুমোদিত
मॅक्सवेल-वोल्ट्समन वितरण कायदा,ম্যাক্সওয়েল-ওল্টসম্যান বন্টন আইন
मॅक्सवेल वितरण,ম্যাক্সওয়েলি বিতরণ
"मॅक्लिओड गेज, मॅक्लिओड गेज","ম্যাকলিওড গেজ, ম্যাকলিওড গেজ"
अर्थ,মানে
"म्हणजे मुक्त मार्ग, म्हणजे मुक्त मार्ग","মানে মুক্ত পথ, মানে মুক্ত পথ"
सरासरी वय मध्यम वय,গড় বয়স গড় বয়স
म्हणजे आयुष्यभर,মানে জীবন
बेड मोजा,বিছানা পরিমাপ
"मोजणे, मोजणे, मोजणे","পরিমাপ, পরিমাপ, পরিমাপ"
"शक्ती, यांत्रिक","বল, যান্ত্রিক"
यांत्रिक फायदा,যান্ত্রিক সুবিধা
"बल विज्ञान, यांत्रिकी, यांत्रिकी","বল বিজ্ঞান, বলবিদ্যা, বলবিদ্যা"
यांत्रिकीकरण,যান্ত্রিকীকরণ
"यंत्रणा, यांत्रिकी","মেকানিজম, মেকানিক্স"
"मध्यक, मध्य, मध्य, मध्य","মধ্যমা, মধ্যমা, মধ্যমা, মধ্যমা"
"स्थूल, गुरु, महा, स्पष्ट, नियुत (दशलक्षा)","স্থূল, গুরু, মহা, পরিষ্কার, নিয়ুত (দশলক্ষা)"
मेगाक्युरी,মেগাকিউরি
मॅगोम,ম্যাগোম
मॉसनर प्रभाव,মাউসনার প্রভাব
एम-इलेक्ट्रॉन,এম-ইলেক্ট্রন
"स्वर, ताल","উচ্চারণ, তাল"
"वितळणे (adj.), वितळणे, वितळणे (ver.)","গলে যাওয়া (adj.), to melt, to melt (ver.)"
"वितळणे, वितळणे","গলানো, গলানো"
द्रवणांक,গলনাঙ্ক
"मेमरी, मेमरी सिस्टम","মেমরি, মেমরি সিস্টেম"
"meniscus, meniscus","meniscus, meniscus"
"pariya, murial","pariya, murial"
"mercury-barometer, mercury-barometer","পারদ-ব্যারোমিটার, পারদ-ব্যারোমিটার"
"पारडिक, मयुरनिक","পারদিক, ময়ুরিক"
मेरिडियन,মেরিডিয়ান
गुणांक,গুণাঙ্ক
गवंडी,রাজমিস্ত্রি
"मासोनी पोल, युकावा पोल","মেসোনি পোল, ইউকাওয়া পোল"
संदेश,বার্তা
"धातू, मूलभूत पदार्थ","ধাতু, মৌলিক পদার্থ"
"धातूकाम, धातूचे चित्रण","ধাতব কাজ, ধাতু চিত্রণ"
मेटाफिजिक्स,অধিবিদ্যা
काटकसरी,মিতব্যয়ী
उल्का,উল্কা
उल्का,উল্কা
हवामानशास्त्रीय,আবহাওয়া সংক্রান্ত
हवामानशास्त्रज्ञ,আবহাওয়াবিদ
"मीटर पूल, मीटर पूल","মিটার সেতু, মিটার সেতু"
"अंतर, मीटर","দূরত্ব, মিটার"
मिशेलसन इंटरफेरोमीटर,মাইকেলসনের ইন্টারফেরোমিটার
microampere,মাইক্রোঅ্যাম্পিয়ার
सूक्ष्म विश्लेषण,মাইক্রো বিশ্লেষণ
मायक्रो-कॅनोनिकल संच,মাইক্রো-ক্যাননিকাল সেট
मायक्रो कॅनॉनिकल समुदाय,মাইক্রো ক্যানোনিকাল সম্প্রদায়
सूक्ष्म सर्किट,মাইক্রো সার্কিট
मायक्रो फिशर,মাইক্রো ফিসার
मायक्रॉन,মাইক্রন
मायक्रोफोन,মাইক্রোফোন
"मायक्रोफोटोग्राफ, मायक्रोस्कोप फोटो","মাইক্রোফটোগ্রাফ, মাইক্রোস্কোপ ফটো"
सूक्ष्म भौतिकशास्त्र,মাইক্রোফিজিক্স
"सूक्ष्मदर्शक, सूक्ष्मदर्शक","মাইক্রোস্কোপ, মাইক্রোস্কোপ"
