English,Malayalam
Hypostome,ഹൈപ്പോം
Hypostome,ഹൈപ്പോം
Hypothalamus,ഹൈപ്പോതലാലുമസ്
Hypothesis,അനുമാനസം
Hypothetical chordate,സാങ്കൽപ്പിക കീപ്പ്
Hypothetical proposition,സാങ്കൽപ്പിക നിർദ്ദേശം
Hypothyroidism,ഹൈപ്പോതൈറോയിഡിസം
Hypotonic,ഹൈപ്പോട്ടണിക്
Hypotonic solution,ഹൈപ്പോടോണിക് പരിഹാരം
Hyracotherium,ഹൈരാക്കോഥീയം
Ice age,ഹിമയുഗം
Ichthyophis,Ichthyophis
Identification,തിരിച്ചറിയല്
Idiogram,Idiogram
Idiogram,Idiogram
Iguana,ഇഗ്വാന
Ileum,Ileum
Illuminating sample,പ്രകാശിപ്പിക്കുന്ന സാമ്പിൾ
Illumination,ദീപക്കാഴ്ച
Image,പതിഛായ
Imbibition pressure,പുലർച്ചെ സമ്മർദ്ദം
Imbibition,പുണ്യ
Imbricate,അടുക്കുക
Imbricate aestivation,ഇമ്യൂണിവേേഷൻ ഇംബ്രേറ്റ് ചെയ്യുക
Immigrant,കുടിയേറ്റക്കാരന്
Immigration,കുടിയേറ്റം
Immigration,കുടിയേറ്റം
Immortalize,അനശ്വരമാക്കുക
Immune response,രോഗപ്രതിരോധ പ്രതികരണം
Immune system,രോഗപ്രതിരോധ സംവിധാനം
Immune system disorder,രോഗപ്രതിരോധ സിസ്റ്റം ഡിസോർഡർ
Immunity,രോഗപതിരോധശക്തി
Immuno-compromised,ഇമ്മ്യൂണോ-വിട്ടുവീഴ്ച
Immuno deficiency disease,ഇമ്യൂണോ കുറവ് രോഗം
Immuno electrophoresis,ഇമ്യൂണോ ഇലക്ട്രോഫോറെസിസ്
Immuno fluorescent antibody labelling,ഇമ്യൂണോ ഫ്ലൂറസെന്റ് ആന്റിബോഡി ലേബലിംഗ്
Immuno sorbent assay,ഇമ്മ്യൂണോ സോർബന്റ് അസ്സെ
Immuno suppressive therapy,ഇമ്മ്യൂണോ അടിച്ചമർത്തൽ തെറാപ്പി
Immuno suppressant,ഇമ്മ്യൂണോ അടിച്ചമർത്തൽ
Immunogenic,ഇമ്മ്യൂണോജെനിക്
Immunoglobulin,ഇമ്യൂണോഗ്ലോബുലിൻ
Immunology,ഇമ്മ്യൂണോളജി
Immunomodulator,ഇമ്യൂണോമോഡുലേറ്റർ
Immunopotentiation therapy,ഇമ്യൂനോപ്പൊട്ടന്റേഷൻ തെറാപ്പി
Immunosuppressive drug,രോഗപ്രതിരോധ മരുന്ന്
Imunotherapy,ഇമുനുതെറാപ്പി
Imparipinnate,Imaripinnate
Imperata,Impomatat
Impermeable,അപഹരമപരമായ
Implant,ഇംപ്ലാന്റ്
Implantation,ഇംപ്ലാന്റേഷൻ
Improved seed,മെച്ചപ്പെട്ട വിത്ത്
Improved variety,മെച്ചപ്പെട്ട ഇനം
In situ,അവസ്ഥയിൽ
In vitro,വിട്രോയിൽ
In vitro fertilization (IVF),വിട്രോ ഫെർട്ടിലൈസേഷനിൽ (IVF)
In vivo,വിവോയിൽ
Inactive,അലസമായ
Inbred line,ഇൻബ്രെഡ് ലൈൻ
Inbreeding,വളർന്നുവരുന്ന
Incidence of recombination,വീണ്ടും സംയോജനം
Incineration,ഇഞ്ചന
Incisor,ചിരി
Inclusion body,ഉൾപ്പെടുത്തൽ ശരീരം
Incoherent behaviour,പൊരുത്തമില്ലാത്ത സ്വഭാവം
Incompatibility,പൊരുത്തക്കേട്
Incompatibility,പൊരുത്തക്കേട്
Incomplete dominance,അപൂർണ്ണമായ ആധിപത്യം
Incubator,ഇൻകുബേറ്റർ
Incumbant,സാമ്വാനായ
Incus,ആനുകലം
Indehiscent fruit,ഇടപഴകുന്ന ഫലം
Indented,ഇൻഡന്റ് ചെയ്തു
Independent assortment,സ്വതന്ത്ര തരം
Independent gene,സ്വതന്ത്ര ജീര്
Indian council of agricultural research,ഇന്ത്യൻ കൗൺസിൽ ഓഫ് അഗ്രികൾച്ചറൽ റിസർച്ച്
Indian salmon,ഇന്ത്യൻ സാൽമൺ
Indicator species,ഇൻഡിക്കേറ്റർ സ്പീഷീസ്
Indigenous system of medicine,തദ്ദേശീയ-വൈദ്യശാസ്ത്രം
Indigofera,ഇൻഡിഗോഫെറ
Indoor pollution,ഇൻഡോർ മലിനീകരണം
Induced movement,പ്രേരിപ്പിച്ച ചലനം
Induced mutation,ഇൻഡ്യൂസ്ഡ് മ്യൂട്ടേഷൻ
Inducer,സൂചിക
Inducer gene,Inducer ജീൻ
Inducible control,നിർണ്ണയിക്കാനാവാത്ത നിയന്ത്രണം
Inducible enzyme,സാഡുബിൾ എൻസൈം
Induction of cancer,കാൻസർ ഇൻഡക്ഷൻ
Industrial melanism,വ്യാവസായിക മേലാതന്ത്രം
Industrial pollution,വ്യാവസായിക മലിനീകരണം
Industrial smoke,വ്യാവസായിക പുക
Inerference contrast microscopy,അന്തർലീനമായ വൈകല്യമുള്ള മൈക്രോസ്കോപ്പി
Inexhaustible resources,ഒഴിച്ചുകൂടാനാവാത്ത ഉറവിടങ്ങൾ
Infectious disease,പകർച്ച വ്യാധി
Infectivity,പകത
Inference,അനുമാനം
Inferior cerebellar peduncle,ഇൻഫീയർ സെറിബെല്ലാർ പൂങ്കുലത്തണ്ട്
Inferior mesentric ganglion,ഇൻഫീയർ മെസെൻട്രിക് ഗാംഗ്ലിയൻ
Infinite,അനന്തമായ
Inflammation,ജലനം
Inflammatory barrier,കോശജ്വലന തടസ്സം
Inflammatory reaction,കോശജ്വലന പ്രതികരണം
Inflammatory response,കോശജ്വലന പ്രതികരണം
Inflation,വിലക്കയറ്റം
Inflorescence,പൂങ്കുലകൾ
Influenza,പകര്ച്ചപ്പനി
Influx,പവാഹം
Infraorbital gland,ഇൻഫ്രാോർബിറ്റൽ ഗ്രന്ഥി
Infundibulum,Upundumul
Ingested food,കഴിച്ച ഭക്ഷണം
Ingestion,കഴിവിനുള്ളത്
Inguinal canal,ഇംഗ്ലിനൽ കനാൽ
Inguinal hernia,ഇംഗ്ലിനൽ ഹെർണിയ
Inheritance,പിന്തുടര്ച്ച
Inherited molecular disease,പാരമ്പര്യമായി ലഭിച്ച മോളിക്യുലർ രോഗം
Inhibit,തടയുക
Inhibited,തടഞ്ഞു
Inhibiting hormone,ഹോർമോണിനെ തടയുന്നു
Inhibition,തടസ്സം
Inhibitory peptide,ഹിതിബിടി പെപ്റ്റൈഡ്
Initiation,തുടക്കം
Initiator,ഇനീഷ്യേറ്റര്
Injected,കുത്തിവച്ചു
Injury,ഹാനി
Inlet,പവേശനമാര്ഗ്ഗം
Innate immunity,സ്വതസിദ്ധമായ പ്രതിരോധശേഷി
Inorganic evolution,അജൈക് പരിണാമം
Inorganic material,അജൈവ മെറ്റീരിയൽ
Inositoltriphoshate,Inositoltiphoshoshate
Input of nutrient,പോഷകങ്ങളുടെ ഇൻപുട്ട്
Insect,പുഴു
Insect eating warbler,പ്രാണികൾ കഴിക്കുന്ന വാർബ്ലർ
Insect pest,പ്രാണികളുടെ കീടങ്ങൾ
Insect resistance,പ്രാണികളെ പ്രതിരോധം
Insecta,സീനിസെക്ട
Insecticidal protein,കീടനാശിനി പ്രോട്ടീൻ
Insecticide,കീടനാശിനി
Insectivore,കീടല്യം
Insectivorous plant,കീടനാശിനി ചെടി
Insemination,നിര്വണി
Insertional inactivation,ഇൻഫറൽ നിർബന്ധിത
Inspiratory capacity,പ്രചോദനാത്മകമായ ശേഷി
Inspiratory reserve volume,പ്രചോദനാത്മക കരുതൽ അളവ്
Instrinsic rate of natural increase,സ്വാഭാവിക വർദ്ധനവിന്റെ ആധിപത്യ നിരക്ക്
Insulate,ബന്ധമില്ലാതാക്കുക
Insulin,ഇന്സുലിന്
Integral protein,ഇന്റഗ്രൽ പ്രോട്ടീൻ
Integrate,സമനയിക്കുക
Integration,സംയോജനം
Integument,സംയുക്തവും
Integumentary nephridium,സംയുക്തമരുന്ന് നെഫ്രിഡിയം
Interaction,ഇടപെടല്
Interaction with negative effect,നെഗറ്റീവ് ഇഫക്റ്റിനുമായുള്ള ഇടപെടൽ
Interatrial septum,ഇന്റർട്രീറ്റ് സെപ്തം
Interbreeding,ഇടപെടുന്ന
Interbreeding individual,വ്യക്തിഗരചലിംഗ് വ്യക്തിഗത
Intercalary,ഇന്റർകാലാരി
Intercalated disc,ഇന്റർക്യൂലേറ്റഡ് ഡിസ്ക്
Intercellular matrix,ഇന്റർസെല്ലുലാർ മാട്രിക്സ്
Intercellular space,ഇന്റർസെല്ലുലാർ സ്പേസ്
Intercept,തടസ്സം
Intercept,തടസ്സം
Inter-chain bond,ഇന്റർ-ചെയിൻ ബോണ്ട്
Interdoublet brigade,ഇന്റർഡ ouലെ ബ്രിഗേഡ്
Interfascicular cambium,ഇന്റർഫാസ്കലർ കാംബുണ്ട്
Intermembrance space,ഇന്റർമെംബ്രൻസ് സ്ഥലം
Interphase,ഇന്റർഫേസ്
Interphase chromosome,ഇന്റർഫാസ് ക്രോമസോം
Intersegmental septum,ഇന്റർസെഗെമെന്റൽ സെപ്തം
Interfascicular cambium,ഇന്റർഫാസ്കലർ കാംബുണ്ട്
Interfering RNA,ആർഎൻഎയെ തടസ്സപ്പെടുത്തുന്നു
Interferon,ഇന്റർഫെറർ
Interfertile,ഇന്റർഫേതൈറ്റ്
Interleukin,ഇന്റർലൂക്കിൻ
Interlocked,ഇന്റർലോക്ക് ചെയ്തു
Intermediate day plant,ഇന്റർമീഡിയറ്റ് ഡേ പ്ലാന്റ്
Intermediate filament,ഇന്റർമീഡിയറ്റ് ഫിലമെന്റ്
Intermediate lobe,ഇന്റർമീഡിയറ്റ് ലോബ്
Intermediate pairing,ഇന്റർമീഡിയറ്റ് ജോഡി
Internal ear,ആന്തരിക ചെവി
Internal environment,ആന്തരിക പരിസ്ഥിതി
Internal jugular vein,ആന്തരിക ജുഗുലാർ സിര
Internal morphology,ആന്തരിക മോർഫോളജി
Internal nutrient cycling,ആന്തരിക പോഷക സൈക്ലിംഗ്
Internal rhythm,ആന്തരിക താളം
International code,അന്താരാഷ്ട്ര കോഡ്
International human genome project,അന്താരാഷ്ട്ര മനുഷ്യ ജെനോം പദ്ധതി
Internode,ഇന്റനോഡ്
Interplanetary,ഇന്റർപ്ലാനറ്ററി
Interrupted gene,തടസ്സപ്പെടുത്തിയ ജീൻ
Intersex,െക്സ്
Interspecific hybridisation,ഇന്റർബ്ലിസ് ഹൈബ്രിഡിസേഷൻ
Interstitial cell stimulating hormone,ഇന്റർസ്റ്റീഷ്യൽ സെൽ ഉത്തേജിപ്പിക്കുന്ന ഹോർമോൺ
Interstitial cell,ഇന്റർസ്റ്റീഷ്യൽ സെൽ
Interstitial deletion,ഇന്റർസ്റ്റൈറ്റിയൽ ഇല്ലാതാക്കൽ
Interstitial fliud,ഇന്റർസ്റ്റീഷ്യൽ ഫ്ലിഡ്
Intervarietal hybridisation,ഇടവേളയുടെ ഹൈബ്രിഡിസേഷൻ
Intervening sequence,ഇടപെടുന്ന ശ്രേണി
Intestinal caeca,കുടൽ കെക്ക
Intestinal juice,കുടൽ ജ്യൂസ്
Intestine,കുടല്
Intracellular digestion,ഇൻട്രാസെല്ലുലാർ ദഹനം
Intracytoplasmic sperm injection (ICSI),ഇൻട്രാഷോപ്ലാസ്മിക് ശുക്ല കുത്തിവയ്പ്പ് (ഐസി)
Intrafascicular cambium,ഇൻട്രാഫാസ്കിക്യുലാർ കാംബുണ്ട്
Intramedullary nephron,ഇൻട്രാമെഡുള്ളറി നെമ്മന്വി
Intraspecific competition,അന്തർനാന്തിഖിത മത്സരം
Intraspecific incompatibility,പൊരുത്തക്കേട് പൊരുത്തക്കേട്
Intraspecific incompatibility,പൊരുത്തക്കേട് പൊരുത്തക്കേട്
Intratesticular genital jduct system,ഇൻട്രാറ്റിക്റ്റിയലാണെന്ന് ജനനേന്ദ്രിയ JDUCT സിസ്റ്റം
Intrauterine insemination (IUI),ഇൻട്രാട്ടറിൻ ബീജസങ്കലനം (iui)
Intrauterine transfer (IUT),ഇൻട്രാട്ടറിൻ കൈമാറ്റം (iut)
Intrinisic protein,ജ്വലിക്കൽ പ്രോട്ടീൻ
Intrinsic barrier,ആന്തരിക തടസ്സം
Introception,ഗഹധനാശംസകള്
Intron,ആറാം
Introse,ആമുഖം
Inversion,വിപരീതം
Invertase,ഇൻവെർട്ടേസ്
Invertebrates,അകശേരുക്കൾ
Investigator,അന്വരഗക്കാരൻ
Involucre,ഇവന്റോക്രെ
Involuntary and non-straited muscle,സ്വമേധയാ ഉള്ളതും വഞ്ചനയില്ലാത്തതുമായ പേശി
Idodine,വധുക്ക
Iodothyronine,അയോഡോത്തിറോൺ
Ion,യൻകിട
Ion channel,അയോൺ ചാനൽ
Ion exchange chromatography,അയോൺ എക്സ്ചേഞ്ച് ക്രോമാറ്റോഗ്രാഫി
Ionic bond,അയോണിക് ബോണ്ട്
Ionic interaction,അയോണിക് ഇടപെടൽ
Ionocyte,അയോണോസിടെ
Integrated pest management (IPM),സംയോജിത കീടങ്ങളെ (ഐപിഎം)
Ipomoea,IPomoaea
Iridaceae,ഐറിഡേസി
Iris,ഐറിസ്
Iron fortified rice,ഇരുമ്പ് ഉറപ്പുള്ള അരി
Iron porphyrin,അയൺ പോർഫിറിൻ
Iron scrap,ഇരുമ്പ് സ്ക്രാപ്പ്
Irradiated cell,വികിരണ സെൽ
Irradiation,വികിരണം
Irregular,കമരഹിതമായ
Irregular flower,ക്രമരഹിതമായ പുഷ്പം
Irreversible distension,മാറ്റാനാവാത്ത വണ്ടതി
International rice research institute,ഇന്റർനാഷണൽ റൈസ് റിസർച്ച് ഇൻസ്റ്റിറ്റ്യൂട്ട്
Irritant,പ്രകോപിതം
Ischium,ഇഷിയം
Ischium,ഇഷിയം
Islets of Langerhans,ലഞ്ജറുകളിലെ ഇസ്ലെറ്റുകൾ
Isoagglutinin,ഐസോഗ്ലട്ടിനിൻ
Isobilateral leaf,ഐസോബിലാറ്ററൽ ഇല
Isogamy,ഇസോഗമി
Isograft,Isograft
Isolated,ഒറ്റപ്പെട്ടു
Isolated chloroplast,ഒറ്റപ്പെട്ട ക്ലോറോപ്ലാസ്റ്റ്
Isolated tissue,ഒറ്റപ്പെട്ട ടിഷ്യു
Isolation,ഐസൊലേഷൻ
Isomerous,Istoress
Isopycnic centrifugation,ഐസോപിക്നിക് സെൻട്രിഫ്യൂഗേഷൻ
Isotonic,ഐസോടോണിക്
Isotope,ഐസോടോപ്പ്
Isotropic,ഐസോട്രോപിക്
Isotropic,ഐസോട്രോപിക്
Isotropic band,ഐസോട്രോപിക് ബാൻഡ്
Isthmus,Ishmus
Itai-itai disease,ഇറ്റായ്-ഇറ്റായ് രോഗം
IUDs (medicated),Iuds (മരുന്ന്)
IUDs (non-medicated),Iuds (മെഡിസിൻറെ)
Jassid,ജാസിദ്
Jatropha,ജട്രോഫ
Jaundice,മഞ്ഞപ്പിത്തം
Jaw,താടിയെല്ല്
Jawless vertebrate,തട്ടില്ലാത്ത കശേരുക്കൾ
Jejunum,ജെജുനം
Jellyfish,കടല്ച്ചൊറി
Jhum cultivation,Jum കൃഷി
Joint forest management,ജോയിന്റ് ഫോറസ്റ്റ് മാനേജ്മെന്റ്
Jointed exoskeleton,ജോയിന്റ് എക്സോസ്കലെട്ടൺ
Jugular vein,ജുഗുലാർ സിര
Junk DNA,ജങ്ക് ഡിഎൻഎ
Jurassic period,ജുറാസിക് കാലയളവ്
Jute technology,ജുവൽ സാങ്കേതികവിദ്യ
Juvenile hormone,ജുവനൈൽ ഹോർമോൺ
Juvenile phase,ജുവനൈൽ ഘട്ടം
Juxtaglomerular apparatus,Juxtaglomerulurururururus
Kalbasu,കൽബാസു
Kale,കലെ
Kalmegh,കൽമെഗ്
Kanamycin,കനാമിസിൻ
Karyogamy,കാരിയോബാമി
Karyotype,കാരിരിയോടൈ
Karyotyping,കാരിയോടൈപ്പിംഗ്
Kautia,ക auട്ടിയ
Keel,കെൽ
Keel,കെൽ
Keratinised skin cell,കെരാറ്റിനിസ് സ്കിൻ സെൽ
Ketoglutaric acid,കെറ്റോഗ്ലററിക് ആസിഡ്
Ketone,കെറ്റോൺ
Ketone group,കെറ്റോൺ ഗ്രൂപ്പ്
Ketonuria,കെറ്റോണൂറിയ
Key,താക്കോല്
Keystone species,കീസ്റ്റോൺ സ്പീഷീസ്
Khair,ഖൈർ
Khesari,ഖദാരി
Kidney dialysis,വൃക്ക ഡയാലിസിസ്
Kinetic energy,ഗതികോർജ്ജം
Kinetin,കൈനെറ്റിൻ
Kinetochore,കിടോചോർ
King crab,കിംഗ് ക്രാബ്
Kingdom,രാജം
Kingfisher,കിംഗ്ഫിഷർ
Kinoplasm,Kinoplasm
Kitchen waste,അടുക്കള മാലിന്യങ്ങൾ
Klinefelter's syndrome,Kinelerfelter ന്റെ സിൻഡ്രോം
Knee,കാല്മുട്ട്
Kranz anatomy,ക്രാൻസ് അനാട്ടമി
Kreb's cycle,ക്രെബിന്റെ ചക്രം
Labia majora,ലാബിയ മജോറ
Labia minora,ലാബിയ മിനോറ
Labial palp,ലേബൽ പാൽപ്പ്
Labile,മൗലിപ്പ്
Labium,ഗാബിണ്യം
Lablab,ലാബ്ബാബ്
Labrum,ലാബ്രം
Labyrinth,ലാബിരിന്ത്
Lac,ലാക്കി
Lac operon,ലാക് ഓപ്പറേഷൻ
Laccifer,ലാസിഫർ
Lactation,മുലയൂട്ടൽ
Lactational amenorrhea,മുലയൂട്ടൽ അമെനോറിയ
Lactatroph,ലക്റ്റട്രോഫ്
Lactobacillus,ലാക്ടോബാസിലസ്
Lactose metabolizing enzyme,ലാക്ടോസ് എൻസൈമിനെ മെറ്റബോൾ ചെയ്യുന്നു
Lactose,ലാക്ടോസ്
Lactuca sativa,ലക്റ്റുക്ക സതീവ
Lacuna,ലാകുന
Ladder of nature,പ്രകൃതിയുടെ ഗോവണി
Lagging strand,ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്
Lamella,ലാമെല്ല
Lamellidens,ലാമെല്ലിഡൻസ്
Lamiaceae,ലാമിയേസി
Lamiales,ലമിലൻസ്
Lamina propria,ലാമിന പ്രൊപ്രീരിയ
Lamina,ലാമിന
Laminaria,ലാനാനാമിയ
Lamp brush chromosome,ലാമ്പ് ബ്രഷ് ക്രോമസോം
Lanceolate,കുന്താകാരം
Land plant,ഭൂനിവൃത്തങ്ങൾ
Lands snail,ഭൂമി ഒച്ചുകൾ
Lantana camara,ലന്റാന കമാറ
Laparoscope,ലാപരോസ്കോപ്പ്
Lapartea,ലാപർട്ടിയ
Lapse rate,കാലഹരണപ്പെടൽ നിരക്ക്
Larkspur,ലാർക്സ്പൂർ
Larval mortality,ലാർവ മരണനിരക്ക്
Laryngopharynx,ലാറിംഗോഫറിനാണോ
Laser microsurgery,ലേസർ മൈക്രോസർജറി
Lasiurus,ലാസിയുറസ്
Late blight,വൈകി വരൾച്ച
Late developer,വൈകി ഡവലപ്പർ
Late sucessional species,പരേതനായ കാൽക്കാണ്ട ഇനങ്ങളെ
Late wood,വൈകി മരം
Latent heat,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
Lateral appendage,ലാറ്ററൽ അനുബന്ധം
Lateral bud,ലാറ്ററൽ മുകുളം
Lateral gray horn,ലാറ്ററൽ ഗ്രേ ഹോൺ
Lateral ventricle,ലാറ്ററൽ വെൻട്രിക്കിൾ
Latex,ലാത്ക്സ്
Lathyrus sativus,ലതിറസ് സാറ്റിവാസ്
Lattice,ലാറ്റിസ്
Lattice structure,ലാറ്റിസ് ഘടന
Laurineae,ലോറിനെയ്
Law of independent assortment,സ്വതന്ത്ര തരംതിരിക്കാനുള്ള നിയമം
Law of limiting factors,പരിമിതപ്പെടുത്തുന്ന രീതി
Law of inheritance,അനന്തരാവകാശത്തിന്റെ നിയമം
Law of segregation,വേർതിരിക്കലിന്റെ നിയമം
Laws of thermodynamics,തെർമോഡൈനാമിക്സിന്റെ നിയമങ്ങൾ
Layering,കള്ളം
Layering,കള്ളം
Leaching of mineral matter,മിനറൽ ദ്രവ്യം ലീച്ച്
Lead,ഈയം
Leading strand,മുൻനിര സ്ട്രാന്റ്
Leaf age,ഇല പ്രായം
Leaf and strip rust,ഇലയും സ്ട്രിപ്പും തുരുമ്പും
Leaf blade,ഇല ബ്ലേഡ്
Leaf curl,ഇല ചുരുണി
Leaf orientation,ഇല ഓറിയന്റേഷൻ
Leaf venation,ഇലയുടെ വ്യാനീ
Leaf,ഇല
Leaf-blade,ഇല-ബ്ലേഡ്
Leafless,ഇലയില്ലാത്ത
Leaping,കുതിച്ചു
Leathery leaf,ലെതറി ഇല
Left aortic arch,ഇടത് അയോർട്ടിക് കമാനം
Left cardiac artery,ഇടത് കാർഡിയാക് ധമനി
Leguminous plant,പയർവർഗ്ഗങ്ങൾ
Legume,പയർവർഗ്ഗ
Lemon grass,നാരങ്ങ പുല്ല്
Lemur,ഇളംകാരന്
Lens cell,ലെൻസ് സെൽ
Lens,ലെന്സ്
Lentil,പന്തു
Leopard,പുള്ളിപ്പുലി
Lepas,ലെപാസ്
Lepisma (silver fish),ലെപിസ്മ (വെള്ളി മത്സ്യം)
Leprosy,കുഷ്ഠം
Leptocorisa,ലെപ്റ്റോകോറിസ
Leptonema,ലെപ്റ്റോണിമ
Leptotene,ലെപ്റ്റോട്ടീൻ
Lethal,മാരകമായ
Lethal mutation,മാരകമായ മ്യൂട്ടേഷൻ
Leucocyte,Likocyte
Leucoderma,ല്യൂക്കോഡെർമ
Leucoplast,ല്യൂക്കോപ്ലാസ്റ്റ്
Leukemia,ലുകുമിയ
Lever,തുലനയന്തം
Leydig's cell,ലെയ്ദിഗിന്റെ സെൽ
Liana,ലിയാന
Lianous,ലിയാനസ്
Lice,പേൻ
Lichen,ലൈക്കൺ
Life cycle,ജീവിത ചക്രം
Life expectancy,ആയുർദൈർഘ്യം
Life gene,ജീവിത ജീൻ
Life history,ജീവിത ചരിത്രം
Life supportive capacity,ലൈഫ് പിന്തുണയ്ക്കുന്ന ശേഷി
Life supporting system,ലൈഫ് പിന്തുണയ്ക്കൽ സിസ്റ്റം
Lifeless,ജീവനില്ലാത്ത
Ligament,കെട്ട്
Ligase,ലിഗാസ്
Ligation,ഉപക്കുറിത
Liger,തുവാഹിതനായ
Light injury,നേരിയ പരിക്ക്
Light microscope,നേരിയ മൈക്രോസ്കോപ്പ്
Lightening,മിന്നൽ
Lignin,ലിഗ്നിൻ
Ligulate,സമർപ്പിക്കുക
Ligule,ലിഗൻ
Liliaceae,Liliayeae
Lilium,ലിലിയം
Lilum (lilus),ലിലം (ലിലോസ്)
Lily family,ലില്ലി കുടുംബം
Limb,അവയവം
Limb,അവയവം
Limb,അവയവം
Limb bone,കൈകാലുകൾ
Limbic lobe,ലിംബിക് ലോബ്
Limbic system,ലിംബിക് സിസ്റ്റം
Limbless amphibian,തടയൽ ആംഫിബിയൻ
Limbless lizard,ലിമാൻഡ് പല്ലി
Limbus,ലിംബസ്
Limnetic zone,ലിമാറ്റിക് സോൺ
Limnetic,അവകാശി
Limulus,ലിമിയസ്
Line,നിര
Line,നിര
Lineage,വംശമാേഷണം
Linear sequence,ലീനിയർ സീക്വൻസ്
Linear,ലീനിന്
Lineraized plasmid,ലീനോയിഡ് ചെയ്ത പ്ലാസ്മിഡ്
Link species,ലിങ്ക് സ്പീഷീസ്
Linkage,ലിങ്ക്
Lipase,ലിപ്സ്
Lipid,ലിപിഡ്
Lipid bilayer,ലിപിഡ് ബിലേയർ
Lipid tail,ലിപിഡ് വാൽ
Lipopolysaccharide,ലിപ്പോപാൊയികൈചറൈഡ്
Lipoproteinaceous membrane,ലിപ്പോപ്രോട്ടീഷ്യസ് മെംബറേൻ
Liquid droplet,ലിക്വിഡ് ഡ്രോപ്പ്
Liquor folliculi,മദ്യശാന്തി ഫോളികുലി
Lithophyte,ലിത്തോഫിറ്റെ
Lithosphere,ലിത്തോസ്ഫിയർ
Litter,ലിറ്റർ
Litter fall,ലിറ്റർ വീഴ്ച
Little cerebrum,ചെറിയ സെറിബ്രം
Littoral zone,ലിറ്റോറൽ സോൺ
Liver,കരള്
Liver fluke,കരൾ ഫ്ലൂക്ക്
Liver shaped,കരൾ ആകൃതി
Liver wort,കരൾ വോർട്ട്
Living organism,ജീവജാലങ്ങൾ
Living population,ജീവിത ജനസംഖ്യ
Living resources,ജീവിത വിഭവങ്ങൾ
Living world,ജീവനുള്ള ലോകം
LNG - 20,Lng - 20
Loam (silt),റൊമാം (സിൽറ്റ്)
Lobster,വലിയ ചെമ്മീൻ
Lobularia,ലോബുലാരിയ
Locomotion,ലോക്കോമോമോഷ്ടം
Locust,വെട്ടുക
Lodicule,ലോഡിക്കുയേറ്റ്
Logarithemic nature,ലോഗരിഥമിക് പ്രകൃതി
Logistic growth,ലോജിസ്റ്റിക് വളർച്ച
Loligo,ലോലിഗോ
Log day plant,ലോഗ് ഡേ പ്ലാന്റ്
Longitudinal axis,രേഖാംശ അക്ഷം
Longitudinal binary fission,രേഖാംശ ബൈനറി വിഘടനം
Longitudinal fissure,രേഖാംശ വിള്ളൽ
Loop,ലൂപ്പ്
Loop,ലൂപ്പ്
Loop trap,ലൂപ്പ് കെണി
Lophium,ലോപ്യം
Loranthaceae,ലോറാന്തേസി
Loranthus,ലോറന്തസ്
Lower arm,താഴ്ന്ന ഭുജം
Lower jaw,താഴ്ന്ന താടിയെല്ല്
Luffa,ലഫ്
Lumbar vertebrae,ലംബർ കശേരുക്കൾ
Lumbering,തടിയിടുന്ന
Lumbricus,ലംബ്രൈക്കസ്
Lumen,ല്യൂമെൻ
Lumper,പൊരുന്നേ
Lung,ശാസകോശം
Lupin,ലപ്പിൻ
Lupinus arcticus,ലുപിനസ് ആർട്ടിക്കസ്
Luteinizing hormone (LH),ഹോർമോൺ (LH) ല്യൂട്ട് ചെയ്യുന്നു
Lyase,ആസൈറ്റ്
Lycopodium,ലൈക്കോപോളിയം
Lycopsida,ലിക്കോപ്സിഡ
Lymp vessel,ലൈംപാൽ
Lymph gland,ലിംഫ് ഗ്രന്ഥി
Lymph node,ലിംഫ് നോഡ്
Lymphocyte,ലിംഫോസൈറ്റ്
Lymphoid organ,ലിംഫോയിഡ് അവയവം
Lymphoid tissue,ലിംഫോയിഡ് ടിഷ്യു
Lymphoma,ലിംഫോമ
Lyrate,പാരതര്
Lysergic acid diethlamide (L.S.D.),Lysergic acd diethared (l.s.d.)
Lysine,ലൈസിൻ
Lysosome,ലിസോസോം
Lysozyme,ലൈസോസിം
Macaca,മകാക്ക
Macrobrachium,മാക്രോബ്രാച്ചിയം
Macroevolution,മാക്രോവാൾപ്
Macrogenesis,മാക്രോജെനിസിസ്
Macromolecular colloid,മാക്രോമോളിക്യുലാർ കൊളോയിഡ്
Macromolecule,മാക്രോമോലോൾകൾ
Macronucleus,മാക്രോക്രോക്ലിയസ്
Macronutrient,മാക്രോണിറ്ററി
Macrophage (big eater),മാക്രോഫേജ് (ബിഗ് ഹീറ്റർ)
Macrophagocyte,മാക്രോഫാഗോസൈറ്റ്
Macrophagous,മാക്രോഫാഗസ്
Macrophagy,മാക്രോഫാഗി
Macrophyte,മാക്രോഫൈറ്റ്
Macropus,മാക്രോപസ്
Macula,മാകുല
Macula lutea,മാകുല ലൂത്തി
Magnesium,മഗ്നീഷ്യം
Magnetic resonance imaging,കാന്തിക പ്രകമ്പന ചിത്രണം
Magnification,മാറിഫിക്കേഷൻ
Magnified image,മാഗ്നിഫൈഡ് ചിത്രം
Magnifying glass,ഭൂതക്കണ്ണാടി
Magnifying power,മാഗ്നിഫൈപ്പറേഷൻ
Magnolia,മഗ്നാളിയം
