Malayalam,Gujarati
നെഫ്രിഡിയോപോർ,નેફ્રિડિઓપોર
നെഫ്രോൺ,નેફ્રોન
നെഫ്രോട്രോസ്റ്റോം,નેફ્રોસ્ટોમ
നെപ്റ്റ്യൂണിന്റെ കപ്പ്,નેપ્ચ્યુન કપ
നൈറയം,ઘરબુદ્ધિ
നാഡി സെൽ,ચેતા
നാഡി പ്രേരണ,ચેતા
നാഡി റിംഗ്,નર્વસ
നാഡീവ്യൂഹം,નર્વસ પદ્ધતિ
നെസോഡെം,Nણપુટી
നെസ്സേറിയ ഗൊണോറിയ,નેસેરિયા ગોનોરીયા
നെറ്റ് ചാർജ്,ચોખ્ખો ખર્ચ
അറ്റോർഡ് പ്രാഥമിക ഉൽപാദനക്ഷമത,ચોખ્ખી પ્રાથમિક ઉત્પાદકતા
നെറ്റ് പ്രൊഡക്ഷൻ കാര്യക്ഷമത,ચોખ્ખી ઉત્પાદન કાર્યક્ષમતા
നെറ്റ്വർക്ക് സ്പീഷീസ്,નેટવર્ક જાતિઓ
ന്യൂറൽ പ്ലേറ്റ്,સુકાની પ્લેટ
ന്യൂറസ്തീനിയ,ન્યુરસ્થેનીયા
ന്യൂറിലെംമ,ન્યુરિલિમા
ന്യൂറോ ഹൈപ്പോഫിസിസ്,ન્યુરો
ന്യൂറോൻഡോക്രൈൻ സിസ്റ്റം,ન્યુરોએંડ્રોક્રાઇન પદ્ધતિ
ന്യൂറോപിത്ലിയം,ન્યુરોપીથેલિયમ
ന്യൂറോഗ്ലിയ സെൽ,ન્યુરોગલિયા
ന്യൂറോഹിപൊഫിസിസ്,ન્યુરોહિપોફિસીસ
ന്യൂറോ മസ്കുലർ ഫംഗ്ഷൻ,ન્યુરોમસ્ક્યુલર કાર્ય
ന്യൂറോൺ,ન્યુરોન
ന്യൂറോഫിസിൻ-പ്രോട്ടീൻ ബോണ്ട്,ન્યુરોફિસિન-પ્રોટીન બોન્ડ
ന്യൂറോസ്പോറ,ન્યુકોરોસ્પોરા
ന്യൂറോസർജിയൻ,ન્યુકડોર
ന്യൂറോട്ടിക് ഉത്കണ്ഠ,ન્યુરોટિક અસ્વસ્થતા
ന്യൂറോട്ടിക് വ്യക്തി,જીવાણુનાશક વ્યક્તિ
ന്യൂറോ ട്രാൻസ്മിറ്റർ,ન્યુરોટ્રાન્સ્ટર
ശദ്ധയോടൊല്,જ્ neાન
നിഷ്പക്ഷത,બિન -વ્યવસાયિકરણ
ന്യൂട്രോഫിൽ,નસ્વસૃષ્ટિ
പുതിയ ചിട്ടമ്മികൾ,નવી પદ્ધતિઓ
നിയാസിൻ,કiacંગન
നിച് സ്പെഷ്യലൈസേഷൻ,વિશિષ્ટ વિશેષતા
മാടം,વિશિષ્ટ
നിക്കോട്ടിനാമൈഡ് അഡെനൈൻ,નિકોટિનામાઇડ એડિનાઇન
നിക്കോട്ടിൻ,નિકોટ
നിക്കോട്ടിനിക് ആസിഡ്,નિકોટિક એસિડ
മെംബ്രൺ,નિકક્ષર
നിഗീതേ,નાઇજેલા
രാത്രി പുഷ്പം,રાત્રિનું ફૂલ
നൈൽ വിഭവങ്ങൾ,નાઇલ પેર્ચ
Nissl ശരീരം,નિસબત
നിസ്ലിന്റെ ഗ്രാനുലേ,નિસલનું દાણાદાર
നൈട്രിക് ഓക്സൈഡ്,નાઈટ્રિક ઑકસાઈડ
നൈട്രിഫിക്കേഷൻ,નાઇટ્રાઇફિકેશન
ബാക്ടീരിയയെ നൈട്രൈറിംഗ് ചെയ്യുന്നു,બેક્ટેરિયમ
നൈട്രോസെല്ലുലോസ്,નાઇટ્રોસેલ્યુલોઝ
നൈട്രോബാക്ടറി,નાઇટ્રોબેક્ટેક્ટર
നൈട്രോകോക്കസ്,નાઇટ્રોક c કસ
നൈട്രജൻ സ്വാംശീകരണം,નાઇટ્રોજન જોડાણ
നൈട്രജൻ ഫിക്സിംഗ് ആക്റ്റിനോമൈസെറ്റുകൾ,નાઇટ્રોજન ફિક્સિંગ એક્ટિનોમિસેટ્સ
നൈട്രജൻ കുറയ്ക്കൽ,નાઇટ્રોજન ઘટાડો
നൈട്രജനേസ്,નાટ્રોજેનેસ
നൈട്രജൻ മാലിന്യങ്ങൾ,નાઇટ્રોજનયુક્ત કચરો
നൈട്രോസോനാസ്,નાટ્રોસોમોનાસ
നോക്കാർഡിയ,નોકરડિયા
Nottiluca,નિશાની
നോഡ് ജീൻ,હકાર જનીન
നോഡ്,નોડ
നോഡ്യൂൾ,નોકર
ശബ്ദം തടസ്സം,અવાજ
ശബ്ദ മലിനീകരണം,અવાજનું પ્રદૂષણ
നാമപദം,નામકરણ
നോൺ നോൺ നോൺ നോൺ,બિન-સામાન્ય સ્તરે
ജലീയ ഘട്ടം,જલીય તબક્કા
-ജൈവ നശീകരണമല്ലാത്തത്,બિન-બાયડિગ્રેડેબલ
നോൺ-കോർഡേറ്റും ചോർഡേറ്റ്,બિન-શબ્દભંડોળ
മത്സരരഹിതമായ ഗർഭനിരോധനം,બિન-સ્પર્ધાત્મક નિષેધ
ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ,સિક્રિકલ ફોટોફોસ્ફોરિલેશન
സൈറ്റോപ്ലാസ്മിക് ഏരിയ,બિન-સ્થાપિત ક્ષેત્ર
പരിമിതപ്പെടുത്താതിരിക്കുക,બિન-નિવારણ
Nonenospermic,અપશુકનિયાળ
നോൺ-എൻസൈമാറ്റിക് ഗ്ലൈക്കോസൈലേഷൻ (ഗ്ലൈക്കേഷൻ),નોન-એન્ઝાઇમેટિક ગ્લાયકોસિલેશન (ગ્લાયકેશન)
തീ പിടിക്കാത്തവ,બિન-જ્વલનશીલ
പൂവില്ലാത്ത ചെടി,અનિયત છોડ
നോൺ-ഫംഗ്ഷണൽ,બિન-કાર્યકારી
പച്ചയേറിയല്ലാത്ത,બિન-મળતું
നോൺ-ഹിസ്റ്റോൺ ക്രോമസോമൽ പ്രോട്ടീൻ,બિન-ઇતિહાસ-રંગસૂત્ર પ્રોટીન
ഹിസ്റ്റോൺ പ്രോട്ടീൻ,બિન-સંજ્oneાન પ્રોટીન
നോൺ-ഇൻസ്റ്റമിനസ് പ്ലാന്റ്,બિન-ઉગાડવાનો છોડ
അയയ്ക്കാത്തവ,બિન-સંકેત વિનાનું
പരിമിതപ്പെടുത്താത്ത പ്രകാശം,મર્યાદિત પ્રકાશ
ജീവിക്കാത്ത ഉറവിടങ്ങൾ,નવજીવન સાધનો
ധ്യാനിക്കാത്തത്,બિન-મેડ્યુલેટેડ
നോൺ-മോണ്ടൈൽ ഫോം,અવિચારી સ્વરૂપ
നോൺ-മോട്ടിൽ ബീപ്പ്,અવિચારી બીજકણ
പരിഹരിക്കാത്തത്,અનિયંત્રિત
നോൺ-നേറ്റീവ് സ്പീഷിസുകൾ,બિન-મૂળ પ્રજાતિઓ
ഓക്സി നോൺ-ഓക്സിജൻ,બિન-ઓક્સિજેનિક
നോൺ-ഫോട്ടോസിന്തറ്റിക് ഫംഗസ്,બિન-ફોટોસિન્થેટીક ફૂગ
നോൺ-പോയിന്റ് ഉറവിടങ്ങൾ,બિન-નિર્ધારિત સ્ત્રોત
നോൺ-പോളാർ വാൽ,બિન-ધ્રુવીય પૂંછડી
കണക്കാക്കാത്ത നിരീക്ഷണം,બિન-આધાર-નિરીક્ષણ
പരസ്പരവിരുദ്ധമല്ലാത്ത അധ്യാപകത്വം,અનુલક્ષ
പഞ്ചസാര കുറയ്ക്കാത്ത പഞ്ചസാര,બિન-ઘટાડો ખાંડ
സെൻസ്-സെൻസ് ആർഎൻഎ,સમૃદ્ધ આર.એન.એ.
വിഷമില്ലാത്ത,અનિયંત્રિત
നോൺ-വനോദ്,અસામાન્ય
നോൺ-കശേരുക്കളുടെ കീബോർഡാറ്റ്,બિન-વર્ટબ્રેટ કોર્ડેટ
മന്ത്രി ഇതര വന ഉൽപ്പന്നം,બિન-લાકડાનું વન ઉત્પાદન
നൊറാഡ്രനാലിൻ,નોરડ્રેનાલિન
നൊരാട്രലിനെർജിക്,નોર્દ્રેનાલિર્જિક
മൂക്ക് കഷണം,નાકનો ટુકડો
നൂസ്റ്റോക്ക്,ઉન્માદ
നോട്ടോകൂഡ്,નોટચારોડ
ആഹാരം,પોષણ
ന്യൂസെല്ലസ്,અનૈચ્છિક
ന്യൂക്ലിയർ കവർ,પરમાણુ પરબિડીયું
ന്യൂക്ലിയർ മേഗ്നിറ്റിക് അനുരണനം,અણુ ચુંબકીય પડઘો
ന്യൂക്ലിയർ മെംബ്രൺ,અણુ પટલ
ആണവ നിലയം,અણુ પ્લાન્ટ
ന്യൂക്ലിക് ശമ്പളം,બીજક ચૂકવણી
ന്യൂക്ലോയിഡ്,કેન્દ્રક
ന്യൂക്ലോളാർ ഓർഗനൈസർ,બીજક આયોજક
ന്യൂക്ലിയോലസ്,કેન્દ્રક
ന്യൂക്ലിയോപ്ലാസം,બીજક
ന്യൂസിലോപോളിഹെഡ്രോവിറസ്,ન્યુક્લિયોપોલહેડ્રોવાયરસ
ന്യൂക്ലിസൈഡ്,બીજક
ന്യൂക്ലിയോസോം,બીજક
ന്യൂക്ലിയോടൈഡ്,બીજક
അണുകേന്ദ്രം,બીજક
നുഡിഫ്ലോറേ,Nંચી નળી
അസാധുവാക്കൽ,કા nી નાખવું
Nulliisomic,અપશુકન
NUMBAT (Antor),નંબેટ (એન્ટિએટર)
കൈകാലുകളുടെ മൂപര്,અંગોની નિષ્ક્રિયતા
സംഖ്യാ അപ്പീഷണർ (NA),આંકડાકીય છિદ્ર (એનએ)
സംഖ്യാ ടാക്സോണമി,સંખ્યાત્મક વર્ગીકરણ
ജാപ്പിയൽ പാഡ്,લગ્નનો લગ્નનો પેડ
നട്ട് മാംസളമായ,અખરોટ
കുരു,અખરોટ
പോഷിപ്പ്,પૌષ્ટિક
പോഷക സൈക്ലിംഗ്,પોષક ચક્ર
പോഷകമായ അസ്ഥിരത,પોષક સ્થિરકરણ
പോഷകമാർഗ്ഗം,પોષક ગરીબ
പോഷക പരിഹാരം,પોષક દ્રાવણ
പോഷകാഹാരം,પોષણ
പോഷക നിലവാരം,પોષણ ગુણવત્તા
പോഷകാഹാരം,પૌષ્ટિક
പോഷക ടിഷ്യു,પોષક પેશી
പോഷകമൂല്യം,પોષક મૂલ્ય
നക്സ് വോമിക്ക,નક્સ વ om મિકા
Nyctiinsty,નિસ્તેજ
നിംഫ്,યુવતી
Nymphaea,નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના નાના રમ પણ દુ માર હતચલા
ഓക്ക്,ઓક
ഓബലിയ,બુદ્ધિગમ્ય
വസ്തുനിഷ്ഠമായ,ઉદ્દેશ
വസ്തുനിഷ്ഠമായ ലെൻസ്,ઉદ્દેશ લેન્સ
പരാന്നഭോജിയെ ബാധ്യത,પરોપજીવી
പ്രകാശത്തിന്റെ ചരിഞ്ഞ ബീം,અતિ ત્રાંષ બીમ
ആയമുള്ള,ફરોગું
നിരീക്ഷണം,નિરીક્ષણ
നിരീക്ഷണശാല,વેડફેર
Jobuse,અંધકારમય
ആൻസിപിറ്റൽ കോണ്ടൈൽ,મનોવિકાર
ഡെക്കോൽ ലോബ്,જાસૂસી
സമുദ്ര മൃഗം,મહાસાગર પ્રાણી
സമുദ്ര ചെടി,સમુદ્રનો છોડ
സമുദ്ര സംവിധാനം,મહ્રાન પદ્ધતિ
ഒസിമം സൈൻ,સાથોસાગાળ
നീരാളി,અષ્ટ
ഒക്കുലാർ,સમલૈંગિક
ഒക്യുലാർ ലെൻസ്,ઓક્યુલર લેન્સ
മണമില്ലാത്ത,ગંધહીન
ഒനോതെയ ലാമർസിയാന,ઓનોથેરા લામાર્કિઆના
ഓസോഫേഷ്യൽ സ്ഫിൻക്റ്റർ,ઓસોફેજલ સ્ફિંક્ટર
Osellahahagous,ઓસોફેગસ
ഓസ്ട്രസ് സൈക്കിൾ,ઓસ્ટ્રસ ચક્ર
ഓഫ്സെറ്റ്,Offંચું કરવું
സന്തതി,સંતાન
എണ്ണ ഗ്രന്ഥി,તેલ ગ્રંથિ
എണ്ണ ഇമ്മരിക ലക്ഷ്യം,તેલ નિમ્ન ઉદ્દેશ
എണ്ണ ചോർച്ച,તેલ પ્રસરણ
Okazaki screatment,ઓકાઝાકી ટુકડો
ഓൾഫാക്ടറി ബൾബ്,ઘ્રાણેન્દ્ર
ഓൾഫാക്ടറി കോർട്ടെക്സ്,ઘ્રાણેન્દ્રિય
ഓൾഫാക്റ്ററി ലോബ്,ઘ્રાણેન્દ્ર
ഓൾഫാക്ടറി റിസപ്റ്റർ,ઘંજુ રીસેપ્ટર
ഒളിഗോസീൻ,ઓજારો
ഒളിഗോസാചമൈഡ്,અખાડો
ഒളിഗോസ്ചൈചൈഡ് ചെയിൻ,ઓલિગોસ્કેરાઇડ સાંકળ
ഒളിഗോട്രോഫിക് മണ്ണ്,છલકાતી માટી
ഒലോക്കലുകൾ,શણગારવું
Oommatidium,વૈશ્વિક
ഓമ്നിവൂർ,સર્વભક્ષી
ഓമ്നിവസ്,સર્વભક્ષી
ഓങ്കോജിൻ,ઉશ્કેરાટ
Oncogenesis,કોજેતાપણું
ഓങ്കോജെനിക് പരിവർത്തനം,ઓલ્કોજેનિક રૂપાંતર
ഒരു സിസ്ട്രോൺ ഒരു പോളിപീപ്പ്ഡ്,એક સિસ્ટ્રોન એક પોલિપેપ્ટાઇડ
ഒരു ജീൻ ഒരു എൻസൈം അനുമാനങ്ങൾ,એક જનીન એક એન્ઝાઇમ પૂર્વધારણા
ഒരു ജീൻ ഒരു പോളിപീപ്പ്ഡ്,એક જનીન એક પોલિપેપ્ટાઇડ
പെരിയാത്തിന്റെ ഒരു ചുഴി,પેરિઆન્થની એક વમળ
ഒൻടോജെനി,ભ્રષ્ટાચાર
Ocyyte,ઓસાઇટ
അർഗാമസ്,ઓગામવાસી
രാകാമി,ઓગ
Oogenesis,ઓજેનેસિસ
ഒസ്കൂറുക,ઓસ્પોર
അതാക്ഷണ,અપારદર્શક
ഓപരിൻ ഹാൽദൈൻ സിദ്ധാന്തം,ઓપરીન હલદાને પૂર્વધારણા
തുറന്ന സിസ്റ്റം,ખુલ્લી પદ્ધતિ
പ്രവർത്തനക്ഷമനം,વિપુલ વિકર
ഓപ്പറേഷൻ,કોઇ
ഒപിഹിര,નેપ્યુરા
ഒഫ്രികൾ,નાટ્ય
ഒഫ്താൽമിക് ശസ്ത്രക്രിയ,આંખની શસ્ત્રક્રિયા
ഓപിയറ്റ് നാഴ്സ്ക്കോട്ടിക്,માદક દ્રવ્યો
അവസരവാദ അണുബാധ,તકવાદી ચેપ
എതിരായ,વિરુદ્ધ
Opsin,ઓ.પી.એસ.એન.
ആപ്സോവറിസേഷൻ,સોજો
ഒപ്റ്റിക്,ખુલ્લામાં આવેલું
ഒപ്റ്റിക്,ખુલ્લામાં આવેલું
ഒപ്റ്റിക് ലോബ്,ઓપ્ટિક લોબ
ഒപ്റ്റിക് നാഡി,ઓપ્ટિક ચેતા
ഒപ്റ്റിക്കലായി സുതാര്യമായ കുവെറ്റ്,ઓપ્ટિક રીતે પારદર્શક ક્યુવેટ
ഒപ്റ്റിമൽ താപനില,સર્વોચ્ચ તાપમાન
തല്ക്കാറ്റിയ,નિષ્ઠુર
വാക്കാലുള്ള ഭരണം,મૌખિક વહીવટ
വാക്കാലുള്ള മെംബ്രൺ,મૌખિક પટલ
ഒറങ് യുടേൻ,ઓરંગ ઉટાન
ഭ്രമണപഥം,ભ્રમણકર્તા
പൂന്തോട്ടം,ફળ
ഓർക്കിഡ്,બાલચુદી
ഓർക്കിഡേസി,ઓર્ચિડેસી
ആജ്ഞകൊടുക്കുക,હુકમ
ആജ്ഞകൊടുക്കുക,હુકમ
ഓർഡോവിയൻ കാലയളവ്,ઉડનુડીકાર સમયગાળો
അയിര് സ്മെൽട്ടർ,ઓરે સ્મેલ્ટર
കോർട്ടിയുടെ അവയവം,કોર્ટીનું અંગ
അവയവം,અંગ પદ્ધતિ
അവയവം മാറ്റിവയ്ക്കൽ,અંગ પ્રત્યારોપણ
വണ്ടികകം,ઓરડાઓ
ഓർഗാനിക് സംയുക്തം,કાર્બનિક સંયોજન
ജൈവവസ്തു,કાર્બનિક પદાર્થ
ജൈവവസ്തു,કાર્બનિક પદાર્થ
ജൈവ പരിണാമം,કાર્બનિક ઉત્ક્રાંતિ
ഓർഗാനിക് അവശേഷിക്കുന്നു,કાર્બનિક
സംഘടിപ്പിക്കുന്നതലം,જીવ -કક્ષા
കോട്ടോറോജെനിസിസ്,એક વિષયવસ્તુ
ഓറിയേഷൻ,અભિગમ
ഭൂമിയുടെ ഉത്ഭവം,પૃથ્વીનો ઉત્પત્તિ
റെപ്ലിക്കേഷന്റെ ഉത്ഭവം,નકલની ઉત્પત્તિ
വംശജരുടെ ഉത്ഭവം,જાતિઓનો ઉત્પત્તિ
യഥാർത്ഥ ജനസംഖ്യ,મૂળ વસ્તી
അലങ്കാര സമ്പ്രദായം,સુશોભન છોડ
ഓർനിത്തോഫിലി,સૌમ્ય
ഓർനിത്തിൻ,સંતૃપ્તિ
ഓർണിത്തോർഹൈൻചാസ്,કૃત્રિમ
ഓറോബാൻഷ്യ,ઓરોબાંચેઆ
ഒറോഹിപ്പസ്,ઓરોહિપ્પસ
ഓറോ-ഫറിൻക്സ്,ઓરો-ફેરીંક્સ
ഓർത്തഡോക്സ് സ്റ്റേറ്റ്,રૂ thod િચુસ્ત રાજ્ય
ഓർത്തോഫോസ്ഫേറ്റ്,વિકલાંગ
ഓറസ സതീവ,ઓરીઝા સટિવા
ഓസ്സിലോസ്കോപ്പ് സ്ക്രീൻ,ઓસિલોસ્કોપ સ્ક્રીન
ഓസ്കുലം,ંચી
Osmoconemorver,હોલજનાર
ഓസ്മോളറിറ്റി,બેભાનતા
മെഡുള്ളയുടെ ഓസ്മോലറിറ്റി,મેડુલાની અસ્પષ્ટતા
ഓസ്മോളിറ്റ്,સ્માલ્ય
ഓസ്മോറെസെപ്റ്റർ,ઓમોરેસેપ્ટર
ഓസ്മോറെഗുലേഷൻ,આસ્થા
OSMOORGOLTOLT - OSMOREGULER,ઓસ્મોરગ્યુલેશન - ઓસ્મોરગ્યુલેટર
ഓസ്മോട്ടിക് സാന്ദ്രത,હોમની સાંદ્રતા
ഓസ്മോട്ടിക് അവസ്ഥ,હોમખાકીય સ્થિતિ
ഓസ്മോട്ടിക് ഇഫക്റ്റ്,હોશિયાર અસર
ഓസ്മോട്ടിക് ഫ്ലോ,હોલ -પ્રવાહ
ഓസ്മോട്ടിക് ചലനം,હોલ -ચળવળ
ഓസ്മോട്ടിക് സാധ്യത,અસ્થિર સંભાવના
ഓസ്മോട്ടിക് ഷോക്ക്,ઓસ્મિક આંચકો
ഓസ്മോട്ടിക്കായി സജീവമാണ്,ઓસ્મોટલી સક્રિય
ഡോസ്നിസ്,સુસ્પર્નીસ
Ossein,ઓસસીન
ഒസിക്കിക്കിനം,અંધકારમય
ഒസൈഡ്,Ossોસી
Osteichtyes,ઓસ્ટીચાઇઝ
ഓസ്റ്റീറ്റിസ് ഫെഡ്സോസ സിസ്റ്റിക്ക,ઓસ્ટીટીસ ફાઈબ્રોસા સિસ્ટિકા
ഓസ്റ്റിയോ ആർത്രൈറ്റിസ്,અસ્થિ
Osteocyte,અસ્થિર
ഓസ്റ്റിയോപൊറോസിസ്,અસ્થિભંગ
ഓസ്റ്റിയം,તામસી
ഒട്ടകപ്പക്ഷി,શાહમૃગ
ഓടോകോണിയം,ઓટોકોનિયમ
Otoliht അവയവം,ઓટોલિથ અંગ
ഓടോലിത്ത്,ઓટોલિથ
Uch ച്ച്-Uch ച്ച് രോഗം,રોગ
പൊട്ടിത്തെറി,પ્રજનન
PRE ട്ട്ബ്രീഡിംഗ് ഉപകരണം,Outપજ
വികാരത്തിന്റെ പൊട്ടിത്തെറി,લાગણીનો આક્રોશ
പുറന്തള്ണ്ടു,આળસુ
ല്ലെറ്റ്,બહારનો ભાગ
പോഷകങ്ങളുടെ output ട്ട്പുട്ട്,પોષકપત્ર
ദീര്ഘവൃത്തമായ,અંડાકાર
ഓവൽ വിൻഡോ,અંડાકાર બારી
അണ്ഡാശയ ഫോളിക്കിൾ,અંડાશય
അണ്ഡാശയ ട്യൂബുൾ,અંડાકાર
ഓവരിയോൾ,અંડાશય
അവിധമായ,અંડાકાર
അതത്,ઓવટે
ചൂഷണം ചെയ്യുന്നതിൽ,વધારે પડતું શોષણ
മൊത്തത്തിലുള്ള ഉപാപചയം,એકંદર ચયાપચય
അമിതവര്ട്ടി,અતિપ્રયક્તિ
ഓവിറ്റക്റ്റ്,અંડાકાર
ഓവിപരൻസ്,ઓરવાદરૂપ
അണ്ഡവിസർജ്ജനം,ઓવિપોઝિશન
അണ്ഡോർട്ട്,ઓવ્યુલેશન
അവന്ല്,મણિ
അണ്ഡം,ઓવમ
ഓക്സാലിസ്,Xકલીઓ
ഓക്സലാസെറ്റിക് ആസിഡ് (OAA),ઓક્સાલોસેટીક એસિડ (ઓએએ)
ഓക്സിഡേഷൻ,ષડયંત્ર
ഓക്സിഡേറ്റീവ് ഫോസ്ഫോറിലേഷൻ,ઓક્સિડેટીવ ફોસ્ફોરીલેશન
ഓക്സിജൻ വിച്ഛേദിക്കൽ വളവ്,ઓક્સિજન વિયોજન વળાંક
ഓക്സിജസ്,ઓક્સિજન
ഓക്സിജൻ,ઓક્સિજનયુક્ત
ഓക്സിജൻസ്,ઓક્સિજનન
ഓക്സിനിക് ട്യൂബുലാർ ഗ്രന്ഥി,ઓક્સિંકટિક નળીઓવાળું ગ્રંથિ
ഓക്സിറ്റോസിൻ,ઓક્સીટોસિન
ഓയ്സ്റ്റർ,છીપ
ഓസോൺ,ઓઝોન
ഓസോൺ ദ്വാരം,ઓઝોનનું છિદ્ર
ഓസോണ് പാളി,ઓઝોન સ્તર
പച്ചിനെമ,પહાડી
പാച്ചിടെൻ,પેશીની
പാക്കേജിംഗ് സെൽ,પેકેજિંગ સેલ
ഡിഎൻഎ ഹെലിക്സ് പായ്ക്ക് ചെയ്യുന്നു,ડીએનએ હેલિક્સનું પેકિંગ
ജോഡിയാക്കിയ കണക്ഷൻ,જોડી જોડાણ
പാലിയസോളജിക്കൽ തെളിവുകൾ,પેલેઓંન્ટોવિજ્ologicalાનનો પુરાવો
പാലിയോന്റോളജിസ്റ്റ്,પેલેઓંટોલોજિસ
പാലിയന്റോളജി,પેલેઓન્ટોલોજી
പാലിലസീൻ,પેલેઓસીન
പാലിയസോയിക്,પેલેઓઝોઇક
പാലിൻഡ്രോമിക്,પેલિન્ડ્રોમેટ
പലിൻഡ്രോമിക് ന്യൂക്ലിയോടൈഡ് ശ്രേണി,પેલિન્ડ્રોમિક ન્યુક્લિયોટાઇડ ક્રમ
പാം ക്രീസ്,હથેળી
പമേഖ,પહાડી
പന്തമായി സംയുക്ത ഇല,હેલ્માત સંયોજન પર્ણ
അടിത്തിലിറക്കം,ધબકારા
പാൻക്രിയാറ്റിക് ദ്വീപ്,સ્વાદુપિંડ
പാണിൻ,ક્ષુદ્ર
പന്നസ്,પાનખર
പാൻസ്പെർമിയ,ફાંટો
പാന്തെറ,દંતક
പാന്റോതെനിക് ആസിഡ്,પેન્ટોથેનિક એસિડ
പപ്പാവർ സോംനിഫെറാം,પેપાવર
പേപ്പർ ക്രോമാറ്റോഗ്രാഫി,કાગળ -ક્રોમેટોગ્રાફી
Papilioidae,પેલેજિઓઇડ
പാപ്പില്ല,વાપરો
പാപ്പിലൈറ്റ്,વાતો
പപ്പസ്,પપ્પસ
Par ocy,સમાન
പാരാ സഹതാപ പരിഭ്രാന്തൻ,પેરા સહાનુભૂતિપૂર્ણ વિભાજન
ഭൂതക്കൻ,પ્રાસંગિક
പാരഡോക്സിൻ,વિરોધાભાસ
പാരഫിൻ,પેરેફિન
പരഗ്രസ്,પેરહિપસ
സമാന്തര പരിണാമം,સમાંતર ઉત્ક્રાંતિ
സമാന്തര സിര,સમાંતર નસ
സമാന്തര വെലൈൻ,સમાંતર શિષ્ટાચાર
പാരാമീറ്റർ മൂല്യം,પરિમાણ મૂલ્ય
പരപോഷ്യയം,લથડિયું
പരോപജീവി,પરજીવી
പരാന്നഭോജി,પરજીવી
പരാന്നഭോജികൾ മൃഗങ്ങൾ,પરજીવી પ્રાણી
പരാന്നഭോജനം,પરજીવી
Parasymendavice,પ્રોસિમ્પેથેટીક
പാരാതൈറോയിഡ്,પે parી
പാരറ്റോണിക് പ്രസ്ഥാനം,કળા
പാരവെൻട്രിക്കുലാർ ന്യൂക്ലിയസ്,પૌદિક રોગ
പാരാസോവ,પેરાઝો
പാരാസോൻ,કરકસર
പർഭാനി ക്രാന്തി,પરભાની ક્રાંતી
പാർചേൽ സെൽ,કોઇ
പാരഞ്ചസ്,પાળતુર
രക്ഷാകർതൃ ജനസംഖ്യ,માતાપિતાની વસ્તી
രക്ഷാകർതൃത്വം,પેરેંટ
സാവന്ത്,પહાડી
പാരയേൽ സെൽ,પહાડી
പരിപോരൽ ലോബ്,પહાડી
പരിഭാരകൾ,પછાત
പാരിപിന്നേറ്റ്,પરાંસી
പരോട്ടിഡ് ഗ്രന്ഥി,પેરોટિડ ગ્રંથિ
പാഴ്സുചെയ്യുന്നതിലൂടെ,પાર્સ
പാഴ്സ് ഇന്റർമീഡിയ,મધ્યસ્થી
പാർത്ഥെനിയം,પાર્થેનિયમ
പാർത്താനോകാർപി,પેરેથેનોકાર્પી
പാർത്താനോജെനിസിസ്,પાર્થેનોજેનેતત્વ
ഭാഗിക മർദ്ദം,આંશિક દબાણ
ഭാഗിക പ്രതിഫലനം,આંશિક પ્રતિબિંબ
പ്രത്യേക കാര്യം,ખાસ વિષયવસ્તુ
പാർട്ടീഷൻ കോഫിഫിഗ്,પાર્ટીશન ગુણાંક
പാസ്കൽ,પાસ્કલ
നിഷ്ക്രിയ പ്രതിരോധശേഷി,નિષ્ક્રિય પ્રતિરક્ષા
ഒട്ടിച്ച മാതൃക,ભૂતકાળનો નમૂનો
വിനോദസമൂദം,પાશ્ચરીકરણ
പട്യ,એક જાતનો ગાળો
പട്ലെവലിയം,પેટેલા ઇલિયમ
രോഗജതം,રોગકાર્ય
രോഗകാരി ബാക്ടീരിയ,રોગકારક જીવાત
രോഗകാരി,રોગી
പാത്തോളജി,રોગવિજ્ologyાન
പാത്തോളജി,રોગવિજ્ologyાન
പാത,માર્ગ
പാത,માર્ગ
പാറ്റേണിംഗ് വളർച്ച,તકરાર
നടപ്പാത എപിത്തീലിയം,પેવમેન્ટ ઉપરોક્ત
പയ്യോ,પાડો
പിയർ മില്ലറ്റ്,મોંઘા માદા
മുത്തു മുത്തുച്ചിപ്പി,મોતી છીપ
പെട്ടകം,જપ્તી
പെക്റ്റിക് പോളിസക്ചൈഡ്,જકબ
ദേശാഘാതം,ઘાતકી
ദേശാഘാതം,ઘાતકી
പെക്റ്റിൻ,પેક્ટીન
പെക്റ്റിനേസ്,જળમાર્ગ
പെക്റ്റോറൽ ഫിൻ,ગ્રહણશીલ ફિન
Pectoral അരക്കെട്ട്,ગિરિમાળા
