Odiya,Marathi
ଦୀର୍ଘ ସଂସଦ |,लांब संसद
ନିମ୍ନ ଦେଶଗୁଡିକ |,कमी देश
ବିଶ୍ୱସ୍ତ,निष्ठावंत
ନିଷ୍ଠା,निष्ठा
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,मॅकियाव्हेलियन धोरण
ମାଗନା କାର୍ଟା |,मॅग्ना कार्टा
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,मॅग्नम कॉन्सिलियम
ମାଲମ୍ ନିଷେଧ |,मलम निषेध
ମାଣ୍ଡାମସ୍ |,मंदामस
ଆଦେଶ,आज्ञापत्र
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","आदेश, वर्ग &#39;अ&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","आदेश, वर्ग &#39;ब&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","आदेश, वर्ग &#39;क&#39;"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,आदेश प्रणाली
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,अनिवार्य राज्य
ମାଙ୍ଗୋନେଲ୍ |,मँगोनेल
ମନିଫେଷ୍ଟୋ |,जाहीरनामा
ମନିଭର୍ସ |,युक्ती
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,मॅन ऑफ वॉर
ମନୋର |,मनोर
ମନୋର |,मनोर
ମାନବ ଶକ୍ତି |,मनुष्य-शक्ती
ମାନବ ଶକ୍ତି |,मनुष्य-शक्ती
ମାନୁମିସନ୍ |,मॅन्युमिशन
ମନୁମିଟ୍ |,मनुमित
ପାଣ୍ଡୁଲିପି,हस्तलिखित
ପାଣ୍ଡୁଲିପି,हस्तलिखित
ପାଣ୍ଡୁଲିପି,हस्तलिखित
ମାରୁଦ,लुटारू
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,सागरी पट्टा
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,सागरी सभ्यता
ସାମୁଦ୍ରିକ ପତାକା |,सागरी ध्वज
ସାମୁଦ୍ରିକ ଶକ୍ତି,सागरी शक्ती
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,सागरी सार्वभौमत्व
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,सागरी युद्ध
ମାର୍କିସ୍ |,मार्क्विस
ମାର୍କିସେଟ୍ |,Marquisate
ସାମରିକ ନିୟମ |,मार्शल लॉ
ସାମରିକ ଦ aces ଡ଼ |,मार्शल रेस
ଶହୀଦ |,हुतात्मा
ହତ୍ୟାକାଣ୍ଡ |,नरसंहार
ମନିଭର୍ ର ମାସ |,युक्तीचा वस्तुमान
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,मास्टर-एट-आर्म्स
ସମାରୋହର ଗୁରୁ,समारंभांचा गुरु
ଘରର ଗୁରୁ,गृहस्थ
ଘୋଡା ଗୁରୁ,घोड्याचा मास्टर
ରୋଲ୍ସର ମାଷ୍ଟର |,मास्टर ऑफ द रोल्स
ମ୍ୟାଚ୍,जुळवा
ମ୍ୟାଚ୍,जुळवा
ମ୍ୟାଚ୍ ଲକ୍,मॅचलॉक
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,वैवाहिक युती
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,भूमध्य शक्ती
ମେନସେଭିକ୍ |,मेन्शेविक
ଦୟାଳୁ ସେନା |,भाडोत्री सैन्य
ଦୟାଳୁ ସ soldier ନିକ |,भाडोत्री सैनिक
ବ୍ୟବସାୟୀ,व्यापारी
ମଧ୍ୟ ଯୁଗ,मध्यम वयोगटातील
ମଧ୍ୟ ପୂର୍ବ,मध्य पूर्व
ମଧ୍ୟମ ପାସ୍ |,मधला रस्ता
ମଧ୍ୟମ ପଥ,मधला मार्ग
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),मध्यम मार्ग (=मध्यम मार्ग)
ପ୍ରବାସୀ,स्थलांतरित
ସ୍ଥାନାନ୍ତରଣ,स्थलांतर
ସ୍ଥାନାନ୍ତରଣ,स्थलांतर
ସ୍ଥାନାନ୍ତରଣ,स्थलांतर
ମିଲିଟାରିଜିମ୍ |,सैन्यवाद
ମିଲିଟାରିଜିମ୍ |,सैन्यवाद
ମିଲିଟାରିଜିମ୍ |,सैन्यवाद
ମିଲିଟାରିଜିମ୍ |,सैन्यवाद
ମିଲିଟାରିଷ୍ଟ,सैन्यवादी
ମିଲିଟାରିଷ୍ଟ,सैन्यवादी
ସାମରିକକରଣ,सैन्यीकरण
ସାମରିକକରଣ,सैन्यीकरण
ସାମରିକକରଣ,सैन्यीकरण
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),लष्करी रणनीतीकार (=रणनीती)
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),लष्करी रणनीतीकार (=रणनीती)
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),लष्करी डावपेच (=रणनीती)
ମିଲିସିଆ,मिलिशिया
ମିଲିସିଆ,मिलिशिया
ବିଭ୍ରାନ୍ତ |,कुशासन
ନିଖୋଜ ଲିଙ୍କ୍ |,गहाळ लिंक
ମିଶନ୍ |,मिशन
ମିଶନ୍ |,मिशन
ମିଶନ୍ |,मिशन
ମିଶ୍ରିତ ଜାତି |,मिश्र शर्यत
ଆଧୁନିକ ଇତିହାସ,आधुनिक इतिहास
ମୋଡସ୍ ବିବେଣ୍ଡି |,मोडस विवेंडी
ମୋନାଚିଜିମ୍ |,एकतावाद
ରାଜତନ୍ତ୍ର |,सम्राट
ରାଜତନ୍ତ୍ର |,सम्राट
ରାଜତନ୍ତ୍ର |,राजेशाही
ରାଜତନ୍ତ୍ର |,राजेशाही
ରାଜତନ୍ତ୍ର,राजसत्तावादी
ରାଜତନ୍ତ୍ର,राजेशाही
ମଠ,मठ
ମଠ,मठ
ମଠ,मठ
ମୋନାଷ୍ଟିକ୍,संन्यासी
ମୋନାଷ୍ଟିକ୍,संन्यासी
ମାଙ୍କଡ,संन्यासी
ମାତୃ ଦେଶ |,मातृ देश
ମାତୃଭୂମି,मातृभूमी
ସଂସଦର ମାତା,संसदेची जननी
ମାକ୍ରାକର୍ସ |,मुक्रकर्स
ମମି,मम्मी
ସଂଗ୍ରହାଳୟ,संग्रहालय
ମସ୍କେଟ୍ |,मस्केट
ମୁସ୍କିଟର୍ |,मस्केटियर
ମୁସ୍କେଟ୍ରି |,कस्तुरी
ମୁସ୍କେଟ୍ରି |,कस्तुरी
ମାଷ୍ଟର ମାଷ୍ଟର |,मस्टर मास्टर
ମାଷ୍ଟର-ରୋଲ୍ |,मस्टर-रोल
ମାଷ୍ଟର-ରୋଲ୍ |,मस्टर-रोल
ବିଦ୍ରୋହ,विद्रोह
ବିଦ୍ରୋହ ଆଇନ,विद्रोह कायदा
ରହସ୍ୟ ଜାହାଜ,गूढ जहाज
କାହାଣୀ,आख्यान
ଜାତି,राष्ट्र
ଦେଶୀ,मुळ
ଦେଶୀ ରାଜ୍ୟ |,मूळ राज्य
ପ୍ରାକୃତିକତା |,निसर्गवाद
ପ୍ରାକୃତିକ ଅଧିକାର |,नैसर्गिक हक्क
ନାଜି,नाझी
ନାଜି ବିପ୍ଳବ |,नाझी क्रांती
ନାଜିଜିମ୍,नाझीवाद
ପୂର୍ବ ପୂର୍ବ,पूर्वे जवळ
ନେଗ୍ରୋ |,निग्रो
ନେଗ୍ରୋଫିଲ୍ |,निग्रोफिल
ନେଗ୍ରୋଫିଲିଜିମ୍ |,निग्रोफिलिझम
ନେଗ୍ରୋଫୋବିୟା |,नेग्रोफोबिया
ନିରପେକ୍ଷ |,तटस्थ
ନିରପେକ୍ଷ ଦେଶ |,तटस्थ देश
ନୂତନ ଡିଲ୍ |,नवीन करार
ନୂଆ ଦୁନିଆ,नवीन जग
ସମ୍ଭ୍ରାନ୍ତ,कुलीनता
ନୋବଲ୍ |,नोबल
ନୋବଲ୍ |,नोबल
ନାମମାତ୍ର,भटक्या
ନାମମାତ୍ର ହୋର୍ଡ |,भटक्यांचा जमाव
ନାମକରଣ,भटक्या
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,गैर-आक्रमकता करार
ଅହିଂସା ଚୁକ୍ତି |,गैर-आक्रमकता करार
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,युद्धविरहित राज्य
ଅସହଯୋଗ |,असहकार
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,असहकार चळवळ
ବିପରୀତ |,उलट
ବିପରୀତ |,उलट
Ochlocracy (= mobocracy),ऑक्लोक्रसी (=मोबोक्रसी)
Ochlocrat,ऑक्लोक्रॅट
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,अधिकृत दस्तऐवज
ପୁରୁଣା ଦୁନିଆ |,जुने जग
ଅଲିଗାର୍କି |,कुलीन वर्ग
ଆକ୍ରମଣ,हल्ला
ଖୋଲା ବୁ ation ାମଣା |,ओपन वाटाघाटी
ଖୋଲା ପ୍ରଶ୍ନ |,खुला प्रश्न
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,रेकॉर्ड उघडा
ଓରିଏଣ୍ଟ,ओरिएंट
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,प्राच्यविद्या
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,प्राच्यविद्या
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,ओरिएंटलिस्ट
ଉତ୍ପତ୍ତି,मूळ
ଉତ୍ପତ୍ତି,मूळ
ଅର୍ଥୋଗ୍ରାଫି |,ऑर्थोग्राफी
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,शत्रुत्वाचा उद्रेक
ପୋଷ୍ଟ,आउट-पोस्ट
ଓଭର-ପ୍ରଭୁ,अतिप्रभु
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ओव्हर-राईड
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ओव्हर-राईड
ପାଗନ୍,मूर्तिपूजक
ପାଗନ୍,मूर्तिपूजक
ପୂଜାପାଠ,मूर्तिपूजक
ପୂଜାପାଠ,मूर्तिपूजक
ପାଗୋଡା |,पॅगोडा
ପାଗୋଡା |,पॅगोडा
ପାଗୋଡା |,पॅगोडा
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,राजवाड्याचे कारस्थान
ପାଲାଟିନେଟ୍ |,पॅलेटिनेट
ଖଜୁରୀ ପତ୍ର |,ताडपत्री
ଖଜୁରୀ ରବିବାର |,पाम रविवार
ପାନେଗିରିଷ୍ଟ |,Panegyrist
ଆତଙ୍କିତ |,घबराट
ଆତଙ୍କିତ |,घबराट
ଆତଙ୍କିତ,घाबरणारा
ପାପାସି |,पोपपद
ପାପାସି |,पोपपद
ପାପାସି |,पोपपद
ପାପାସି |,पोपपद
ପପାଲ୍ ଷଣ୍। |,पोपचा बैल
ପପାଲିଜିମ୍ |,पोपवाद
ପପାଲିଜିମ୍ |,पोपवाद
ପାପାଲିଷ୍ଟ |,पोपवादी
ପପାଲ୍ ରାଜ୍ୟ |,पोप राज्य
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),पापवाद (=पॅपिस्ट्री)
ପପିଷ୍ଟ,पापिस्ट
ପେପିରୁସ୍ |,पॅपिरस
ଦୃଷ୍ଟାନ୍ତ,बोधकथा
ପାରାମାଉଣ୍ଟ୍ |,परम
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),सर्वोच्चता (=सर्वोच्च शक्ती)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,सर्वोत्कृष्ट महिला
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,परम स्वामी
ଚିତ୍ରକଳା |,चर्मपत्र
ଚିତ୍ରକଳା |,चर्मपत्र
ଚିତ୍ରକଳା |,चर्मपत्र
କ୍ଷମା,क्षमा करा
ପାର୍ଲେସ୍,पारले
ପାର୍ଲେସ୍,पारले
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),संसद (=संसद)
ସଂସଦ,संसद
ସଂସଦ,संसद
ସଂସଦ,संसद
ସଂସଦ ଅଧିନିୟମ |,संसद कायदा
ସଂସଦୀୟ,संसदपटू
ସଂସଦୀୟ,संसदपटू
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,संसदीय प्रतिनिधी
ପାର୍ନେଲିଜିମ୍ |,पारनेलिझम
ପାରୋଲ୍,पॅरोल
ପାରୋଲ୍,पॅरोल
ପାରିକାଇଡ୍ |,पॅरिसाइड
ପାରିକାଇଡ୍ |,पॅरिसाइड
ଦଳୀୟ,पक्षपाती
ଦଳୀୟ,पक्षपाती
ଦଳୀୟ,पक्षपाती
ପାସ୍ କରନ୍ତୁ |,पास
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),पास शब्द (=वॉच शब्द)
ପିତୃପୁରୁଷ,कुलपिता
ପିତୃପୁରୁଷ,कुलपिता
ପାଟ୍ରିସିଆନ୍ |,पॅट्रिशियन
ପ rim ତୃକ ସମ୍ପତ୍ତି |,घराणेशाही
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,पॅक्स ब्रिटानिका
ପ୍ୟାକ୍ସ ରୋମାନା |,पॅक्स रोमाना
ବଂଶ,वंशावळ
ବଂଶ,वंशावळ
ବଂଶଧର ବ୍ୟକ୍ତି |,वंशानुगत व्यक्ती
ସହକର୍ମୀ,समवयस्क
ସହକର୍ମୀ,समवयस्क
ପାଇରେଜ୍,पिरेज
ପାଇରେଜ୍,पिरेज
ପାଇରେଜ୍,पिरेज
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,आयर्लंडचे समवयस्क
ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,स्कॉटलंडचे समवयस्क
ଉପଦ୍ୱୀପ ଅଭିଯାନ |,द्वीपकल्प मोहीम
ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |,द्वीपकल्पीय युद्ध
ପେନାଣ୍ଟ |,पेनंट
ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍),लोकांची सनद (=राष्ट्रीय सनद)
ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା),लोकांचा मोर्चा (=लोकप्रिय आघाडी)
ପରଫିଡି |,लबाडी
ସମୟ,कालावधी
ସମୟ,कालावधी
ପେରିଫେରୀ |,परिघ
ସ୍ଥାୟୀ ସମାଧାନ |,कायमस्वरूपी तोडगा
ଚିରାଚରିତ ଫିଫ୍ |,शाश्वत जागीर
ଫାଲାନକ୍ସ |,फॅलान्क्स
ଫାଲାନକ୍ସ |,फॅलान्क्स
ଫ୍ରୋହ,फारो
ପିକ୍ଟୋଗ୍ରାମ୍ |,चित्रचित्र
ଚିତ୍ର,चित्रचित्र
ଚିତ୍ର,चित्रचित्र
ତୀର୍ଥଯାତ୍ରୀ,यात्रेकरू
ତୀର୍ଥଯାତ୍ରୀ ପିତା |,यात्रेकरू पिता
ପିଲେଜ୍,लुटणे
ପିଲେଜ୍,लुटणे
ସ୍ତମ୍ଭ,खांब
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),स्तंभलेख (अशोकाचे)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),स्तंभलेख (अशोकाचे)
ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର),स्तंभलेख (अशोकाचे)
ଡକାୟତି,समुद्री डाकू
ଡକାୟତି,समुद्री डाकू
ଯୁଦ୍ଧ,खडबडीत लढाई
ଭୂଖଣ୍ଡ,प्लॉट
ପୋଲିସ୍,पोलिस
ପୋଲିସ୍,पोलिस
ରାଜନୀତି,पोलिटार्क
ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |,पोलिटिकल एजंट
ରାଜନ Political ତିକ ଆଶ୍ରୟ |,राजकीय आश्रय
ରାଜନ Political ତିକ ବାସିନ୍ଦା |,राजकीय निवासी
ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |,राजकीय दहशतवाद
ପୋଲ ଟ୍ୟାକ୍ସ,मतदान कर
ପଣ୍ଟୁନ୍ |,पोंटून
ପ୍ରିମିୟର୍ |,प्रीमियर
ପ୍ରିମିୟର୍ |,प्रीमियर
ପ୍ରିମିୟର୍ସିପ୍ |,प्रीमियरशिप
ରାଷ୍ଟ୍ରପତି,अध्यक्षपद
ରାଷ୍ଟ୍ରପତି,अध्यक्षपद
ରାଷ୍ଟ୍ରପତି,राष्ट्रपती
ରାଷ୍ଟ୍ରପତି,राष्ट्रपती
ପ୍ରେସିଡିୟମ୍ |,प्रेसीडियम
ପ୍ରଧାନ ମନ୍ତ୍ରୀ,पंतप्रधान
ପ୍ରାଥମିକତା,प्रिमोजेनिचर
ପ୍ରିନ୍ସ,राजकुमार
ପ୍ରିନ୍ସ,राजकुमार
ପ୍ରିନ୍ସ ବିଶପ୍ |,प्रिन्स बिशप
ପ୍ରିନ୍ସ କନସର୍ଟ |,राजकुमार सोबती
ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |,राजकुमार रीजंट
ପିନ୍ସ ରେଗନାଣ୍ଟ |,पिंस regnant
ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |,राजकुमारी रीजंट
ରାଜକୁମାରୀ ରୟାଲ୍ |,राजकुमारी रॉयल
ଆଚାର୍ଯ୍ୟ,प्रधानता
ଆଚାର୍ଯ୍ୟ,प्रधानता
ଆଚାର୍ଯ୍ୟ,प्रधानता
ପୁରସ୍କାର,बक्षीस
ପୁରସ୍କାର,बक्षीस
ପୁରସ୍କାର ରାଶି,बक्षीस रक्कम
ବୃତ୍ତିଗତ ସ soldier ନିକ |,व्यावसायिक शिपाई
ପ୍ରତିଜ୍ଞା,वचन
ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |,प्रोमोंटरी किल्ला
ସଂରକ୍ଷଣ,संरक्षक
ସଂରକ୍ଷଣ,संरक्षक
ସଂରକ୍ଷଣ,संरक्षक
ପ୍ରୋଟେଗେ |,प्रोटेज
ପ୍ରୋଭାନ୍ସ |,उत्पत्ती
ପ୍ରୋଭାନ୍ସ |,उत्पत्ती
ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |,प्रोव्हनन्स सिस्टम
ପ୍ରୋ-ଜିଓନିଷ୍ଟ |,झिओनिस्ट समर्थक
ଜନସାଧାରଣ ଶତ୍ରୁ |,सार्वजनिक शत्रू
ଜନସାଧାରଣ ଶତ୍ରୁ |,सार्वजनिक शत्रू
ବିରାମଚିହ୍ନ,विरामचिन्हे
ପନିକ ଯୁଦ୍ଧ |,पुनिक युद्धे
ପୁରାଣ,प्युरिटन
ପୁଚ୍,पुट्श
କ୍ୱାଡ୍ରିଗା |,क्वाड्रिगा
ଚତୁର୍ଭୁଜ ମିଳିତତା |,चौपट युती
କ୍ୱାକର୍ |,क्वेकर
ରାଣୀ,राणी
ରାଣୀ କନସର୍ଟ |,राणीची पत्नी
ରାଣୀ,क्वीन डोजर
କୁଇଣ୍ଡୋମ୍ |,राणी
କୁଇଣ୍ଡୋମ୍ |,राणी
ରାଣୀ ମାତା |,राणी आई
ରାଣୀ ପୁନର୍ବାର,राणी regnant
ପ୍ରଶ୍ନ,क्विझलिंग
ପ୍ରଶ୍ନ,क्विझलिंग
ଭଡା ଛାଡନ୍ତୁ |,भाडे सोडा
କ୍ୱିଭର୍ |,थरथर
Quo ୱାରେଣ୍ଟୋ |,वॉरंटो
ଦ ace ଡ଼ |,शर्यत
ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |,वांशिक वर्चस्व
ଥାକ,रॅक
ଥାକ,रॅक
ରେଡ୍,छापा टाकला
ରେଡ୍,छापा टाकला
ରାମପାର୍ଟ |,तटबंदी
ରାମପାର୍ଟ |,तटबंदी
ରାନ୍ସକ୍ |,लूटमार
ମୁକ୍ତି,खंडणी
ମୁକ୍ତି,खंडणी
ରାଗ,नासाडी
କ୍ଷତି,नासाडी
କ୍ଷେତ୍ର,क्षेत्र
ପଛ ଗାର୍ଡ |,मागील गार्ड
ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ,मागील गार्ड क्रिया
ବିଦ୍ରୋହୀ,बंडखोर
ବିଦ୍ରୋହ,बंडखोरी
ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |,बंडखोरीची ओळख
ପୁନ ond ନିର୍ମାଣ,रिकंडक्शन
ପୁନ onna ନିର୍ମାଣ,टोपण
ପୁନ on ନିର୍ମାଣ,पुनर्रचना
ରେକର୍ଡ କରନ୍ତୁ |,विक्रम
ରେକର୍ଡ ଅଫିସ୍ |,रेकॉर्ड ऑफिस
ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |,विक्रमी निवृत्ती
ନାଲି ସାର୍ଟ |,लाल शर्ट
ସଂସ୍କାର,सुधारणा
ଶରଣାର୍ଥୀ,निर्वासित
ରେଗାଲିଆ |,रेगलिया
ରେଗାଲିଆ |,रेगलिया
ରେଗାଲିଆ |,रेगलिया
ରେଜେନ୍ସି,रीजन्सी
ରେଜିଣ୍ଟ୍ |,रीजेंट
ରେଜିଣ୍ଟ୍ ରାଣୀ |,रीजेंट राणी
ହତ୍ୟା,रेजिसाइड
ରେଜିସିଡ୍ |,रेजिसाइड्स
ଶାସନ,राजवट
ଶାସନ,राजवट
ଅଞ୍ଚଳ,प्रदेश
ନିୟମିତ ବର୍ଷ |,Regnal वर्ष
ଅବଶିଷ୍ଟ |,रेग्नंट
ରେଗ୍ନୁମ୍ |,रेग्नम
ରିଚ,रेच
ଶାସନ କରନ୍ତୁ,राजवट
ଶାସନ କରନ୍ତୁ |,राजवट
ପରିବାର ଶାସନ,राज्य करणारे कुटुंब
ଆତଙ୍କବାଦର ଶାସନ,दहशतीचे राज्य
ଆତଙ୍କବାଦର ଶାସନ,दहशतीचे राज्य
ସଶକ୍ତ କର |,मजबुत करा
ସଶକ୍ତୀକରଣ,मजबुतीकरण
ପୁନ in ସ୍ଥାପନ,पुनर्स्थापना
ପୁନ in ନିବେଶ କରନ୍ତୁ |,पुन्हा गुंतवणूक करा
ରିଲେ ପୋଷ୍ଟ |,रिले पोस्ट
ରିଲେ ମାର୍ଗ,रिले मार्ग
ରିଲେ ସିଷ୍ଟମ୍ |,रिले प्रणाली
ରିଲିଜ୍,सोडा
ରିଲିଜ୍,सोडा
ତ୍ୟାଗ,त्याग
ତ୍ୟାଗ,त्याग
ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର),रेपर्टरी (=इन्व्हेंटरी)
ସଂଗ୍ରହାଳୟ,भांडार
ସଂଗ୍ରହାଳୟ,भांडार
ଗଣତନ୍ତ୍ର,प्रजासत्ताक
ଗଣତନ୍ତ୍ର ଦିବସ |,प्रजासत्ताक दिवस
ଲିପିବଦ୍ଧ,रिस्क्रिप्ट
ଲିପିବଦ୍ଧ,रिस्क्रिप्ट
ବାସିନ୍ଦା,रहिवासी
ପୁନରୁଦ୍ଧାର,जीर्णोद्धार
ପୁନରୁତ୍ଥାନ |,पुनरुत्थान
ପୁନରୁତ୍ଥାନ |,पुनरुत्थान
ପଂଚାୟତ,माघार
ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର),उलटे (नाण्याचे)
ବିଦ୍ରୋହ,बंड
ବିପ୍ଳବ,क्रांती
"ବିପ୍ଳବ, ଫରାସୀ |","क्रांती, फ्रेंच"
ବିପ୍ଳବ ଗ or ରବମୟ |,क्रांती गौरवशाली
"ବିପ୍ଳବ, ଶିଳ୍ପ","क्रांती, औद्योगिक"
ଉଠିବା,उगवतो
ପତିତ-ବୋରୱେଲ |,रॉटन-बरो
ରୁଫ୍ ରାଇଡର୍ସ |,रफ रायडर्स
ଗୋଲାକାର ମୁଣ୍ଡ |,गोलाकार डोके
ମାର୍ଗ,राउट
ରୟାଲ୍ ଦର୍ଶକ |,रॉयल प्रेक्षक
ରୟାଲ୍ ଚାର୍ଟର୍ |,रॉयल चार्टर
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,रॉयल क्रेस्ट
ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |,रॉयल क्रेस्ट
ରୟାଲ୍ ଆଦେଶ |,शाही हुकूम
ରୁବ୍ରିକ୍ |,रुब्रिक
ଧ୍ୱଂସାବଶେଷ |,अवशेष
ରନର୍ |,धावपटू
ସାବ୍ୟସ୍ତତା |,तोडफोड
ସାବର |,साबर
ସାବର୍ସ |,सेबर्स
ବଳିଦାନ,त्याग
ବଳିଦାନ,त्याग
ବଳିଦାନ,त्याग
ନିରାପଦ ଆଚରଣ |,सुरक्षित आचरण
ସୁରକ୍ଷାକର୍ମୀ |,सेफगार्ड
ସୁରକ୍ଷାକର୍ମୀ |,सेफगार्ड
କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା,कर्तव्यांचे रक्षण करणे
ସ ally ଲି,सायली
ସଲି-ପୋର୍ଟ |,सॅली-बंदर
ରାଜଦଣ୍ଡ,राजदंड
ସ୍କିମିଟର୍ |,स्किमिटर
ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |,दुसरी इस्टेट
ସେକ୍ଟର,पंथ
ସେକ୍ଟର,पंथ
ଜବରଦଖଲ,जप्ती
ଜବରଦଖଲ,जप्ती
ସିନେଟ୍,सिनेट
ସିନେଟ୍,सिनेट
ସିନେଟ୍,सिनेट
ସିନେଟ୍,सिनेट
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),सेवक (= सीमा किंवा विलेन)
ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍),सेवक (= सीमा किंवा विलेन)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),दासत्व (सरफहुड किंवा सर्फेज)
ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍),दासत्व (सरफहुड किंवा सर्फेज)
ଛାୟା ରାଜା |,सावलीचा राजा
ଜାହାଜ ଟଙ୍କା,शिप मनी
ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ),शॉक सैन्य (= वादळ सैन्य)
ସଂକ୍ଷିପ୍ତ ସଂସଦ |,लहान संसद
Kir ଗଡା,चकमक
ଦାସ,गुलाम
ଦାସତ୍ୱ,गुलामगिरी
ଦାସତ୍ୱ,गुलामगिरी
ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ,सैनिक राजकारणी
ବର୍ଚ୍ଛା,भाला
ବର୍ଚ୍ଛା-ମୁଣ୍ଡ,भाला-डोके
କ୍ଷେତ୍ର,गोलाकार
ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |,स्फ्रागिस्टिक्स
ଲୁଟେରା ସିଷ୍ଟମ୍ |,व्यवस्था खराब करते
ସ୍କ୍ ire ାଇୟାର୍ |,स्क्वायर
ସ୍କ୍ ire ାଇୟାର୍ |,स्क्वायर
ସ୍କ୍ ire ାର୍ଚି |,स्क्वायरार्की
ସ୍କ୍ ire ାର୍ଚି |,स्क्वायरार्की
ମାନକ,मानक
ମାନକ-ଧାରକ |,मानक-वाहक
ସ୍ଥାୟୀ ସେନା |,उभे सैन्य
