English,Malayalam
imperative programme language,അനിവാര്യമായ പ്രോഗ്രാം ഭാഷ
imperative statement,അനിവാര്യമായ പ്രസ്താവന
implicit address,പരോക്ഷമായ വിലാസം
impossible event,അസാധ്യമായ സംഭവം
inactive node,നിഷ്ക്രിയ നോഡ്
inconsistency,പൊരുത്തക്കേട്
increment,ഇൻക്രിമെന്റും
index,സൂചിക
index data item,സൂചിക ഡാറ്റ ഇനം
index file,സൂചിക ഫയൽ
index register,സൂചിക രജിസ്റ്റർ
index sequential,സൂചിക ക്രമം
indexed addressing,സൂചികയിലുള്ള വിലാസം
indexed language,സൂചികയിലുള്ള ഭാഷ
indexed sequence file,ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻസ് ഫയൽ
indexed sequential sccess method (ISAM),ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻഷ്യൽ സ്‌ക്‌സസ് രീതി (ISAM)
indirect addressing,പരോക്ഷ അഭിസംബോധന
Informatics,ഇൻഫോർമാറ്റിക്സ്
Information,വിവരങ്ങൾ
information bit,വിവര ബിറ്റ്
information management,വിവര മാനേജ്മെന്റ്
information management system (IMS),ഇൻഫർമേഷൻ മാനേജ്മെന്റ് സിസ്റ്റം (IMS)
information retrieval,വിവരങ്ങൾ വീണ്ടെടുക്കൽ
information system,വിവര സംവിധാനം
information technology (IT),വിവര സാങ്കേതിക വിദ്യ (ഐടി)
infrastructure management,ഇൻഫ്രാസ്ട്രക്ചർ മാനേജ്മെന്റ്
Inheritance,അനന്തരാവകാശം
inherited error,പാരമ്പര്യ പിശക്
Initial,പ്രാരംഭം
initial address,പ്രാരംഭ വിലാസം
initial state,പ്രാരംഭ അവസ്ഥ
Initialization,ആരംഭിക്കൽ
ink jet printer,മഷി ജെറ്റ് പ്രിന്റർ
Innumerable,അസംഖ്യം
i-node table,ഐ-നോഡ് പട്ടിക
inoperable time,പ്രവർത്തനരഹിതമായ സമയം
input buffer register,ഇൻപുട്ട് ബഫർ രജിസ്റ്റർ
input output processor (I/O processor),ഇൻപുട്ട് ഔട്ട്പുട്ട് പ്രോസസർ (I/O പ്രോസസർ)
input output register (I/O register),ഇൻപുട്ട് ഔട്ട്പുട്ട് രജിസ്റ്റർ (I/O രജിസ്റ്റർ)
input output statement (I/O statement),ഇൻപുട്ട് ഔട്ട്‌പുട്ട് സ്റ്റേറ്റ്‌മെന്റ് (I/O സ്റ്റേറ്റ്‌മെന്റ്)
input/output (I/O),ഇൻപുട്ട്/ഔട്ട്പുട്ട് (I/O)
input/output buffer (I/O buffer),ഇൻപുട്ട്/ഔട്ട്പുട്ട് ബഫർ (I/O ബഫർ)
input/output device (I/O device),ഇൻപുട്ട്/ഔട്ട്പുട്ട് ഉപകരണം (I/O ഉപകരണം)
Insert,തിരുകുക
insertion sort,ഉൾപ്പെടുത്തൽ അടുക്കുക
installation time,ഇൻസ്റ്റലേഷൻ സമയം
Instance,ഉദാഹരണം
Instruction,നിർദ്ദേശം
instruction counter,നിർദ്ദേശ കൗണ്ടർ
instruction cycle,നിർദ്ദേശ ചക്രം
instruction set,നിർദ്ദേശ സെറ്റ്
integer programming,പൂർണ്ണസംഖ്യ പ്രോഗ്രാമിംഗ്
integer variable,പൂർണ്ണസംഖ്യ വേരിയബിൾ
integrated modem,സംയോജിത മോഡം
integrated services digital network (ISDN),സംയോജിത സേവന ഡിജിറ്റൽ നെറ്റ്‌വർക്ക് (ISDN)
Integrity,സമഗ്രത
intelligent controller,ബുദ്ധിയുള്ള കൺട്രോളർ
intelligent terminal,ഇന്റലിജന്റ് ടെർമിനൽ
inter block,ഇന്റർ ബ്ലോക്ക്
inter block gap,ഇന്റർ ബ്ലോക്ക് വിടവ്
inter communication system,ഇന്റർ കമ്മ്യൂണിക്കേഷൻ സിസ്റ്റം
Interaction,ഇടപെടൽ
interactive graphics,സംവേദനാത്മക ഗ്രാഫിക്സ്
interactive keyboard printer,സംവേദനാത്മക കീബോർഡ് പ്രിന്റർ
intercom service,ഇന്റർകോം സേവനം
Interface,ഇന്റർഫേസ്
Interleaving,ഇന്റർലീവിംഗ്
intermediate buffer,ഇന്റർമീഡിയറ്റ് ബഫർ
internal block,ആന്തരിക ബ്ലോക്ക്
internal communication,ആന്തരിക ആശയവിനിമയം
internal fragmentation,ആന്തരിക വിഘടനം
internal memory,ആന്തരിക മെമ്മറി
internal sort,ആന്തരിക തരം
internal timer,ആന്തരിക ടൈമർ
international organization for standardization (ISO),ഇന്റർനാഷണൽ ഓർഗനൈസേഷൻ ഫോർ സ്റ്റാൻഡേർഡൈസേഷൻ (ഐഎസ്ഒ)
international technical support organization,അന്താരാഷ്ട്ര സാങ്കേതിക പിന്തുണ സംഘടന
Internet,ഇന്റർനെറ്റ്
internet engineering task force (IETF),ഇന്റർനെറ്റ് എഞ്ചിനീയറിംഗ് ടാസ്‌ക് ഫോഴ്‌സ് (IETF)
internet explorer,ഇന്റർനെറ്റ് എക്സ്പ്ലോറർ
internet hunt,ഇന്റർനെറ്റ് വേട്ട
internet monthly report,ഇന്റർനെറ്റ് പ്രതിമാസ റിപ്പോർട്ട്
internet packet exchange,ഇന്റർനെറ്റ് പാക്കറ്റ് എക്സ്ചേഞ്ച്
internet protocol (IP),ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (IP)
internet protocol remove (IP),ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ നീക്കം (IP)
internet relay chat (IRC),ഇന്റർനെറ്റ് റിലേ ചാറ്റ് (IRC)
internet service provider,ഇന്റർനെറ്റ് സേവന ദാതാവ്
internet services list,ഇന്റർനെറ്റ് സേവനങ്ങളുടെ പട്ടിക
internet society,ഇന്റർനെറ്റ് സൊസൈറ്റി
internet tools,ഇന്റർനെറ്റ് ഉപകരണങ്ങൾ
internet working,ഇന്റർനെറ്റ് പ്രവർത്തിക്കുന്നു
internet working,ഇന്റർനെറ്റ് പ്രവർത്തിക്കുന്നു
Interpolation,ഇന്റർപോളേഷൻ
Interpret,വ്യാഖ്യാനിക്കുക
Interpreter,വ്യാഖ്യാതാവ്
interprocess communication,ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ
Interrupt,തടസ്സപ്പെടുത്തുക
interrupt handler,തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ
interrupt mask,തടസ്സപ്പെടുത്തുക മാസ്ക്
interrupt signal,തടസ്സപ്പെടുത്തൽ സിഗ്നൽ
interrupt vector,വെക്റ്റർ തടസ്സപ്പെടുത്തുക
Interruption,തടസ്സം
Intersect,വിഭജിക്കുക
Intranet,ഇൻട്രാനെറ്റ്
Invariant,മാറ്റമില്ലാത്ത
inventory master file,ഇൻവെന്ററി മാസ്റ്റർ ഫയൽ
inverse multiplexer,വിപരീത മൾട്ടിപ്ലക്സർ
inverse scanning,വിപരീത സ്കാനിംഗ്
inverted file,വിപരീത ഫയൽ
inverted list file,വിപരീത ലിസ്റ്റ് ഫയൽ
inverted page table,വിപരീത പേജ് പട്ടിക
Inverter,ഇൻവെർട്ടർ
internet working,ഇന്റർനെറ്റ് പ്രവർത്തിക്കുന്നു
Interpolation,ഇന്റർപോളേഷൻ
Interpret,വ്യാഖ്യാനിക്കുക
Interpreter,വ്യാഖ്യാതാവ്
interprocess communication,ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ
Interrupt,തടസ്സപ്പെടുത്തുക
interrupt handler,തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ
interrupt mask,തടസ്സപ്പെടുത്തുക മാസ്ക്
interrupt signal,തടസ്സപ്പെടുത്തൽ സിഗ്നൽ
interrupt vector,വെക്റ്റർ തടസ്സപ്പെടുത്തുക
Interruption,തടസ്സം
Intersect,വിഭജിക്കുക
Intranet,ഇൻട്രാനെറ്റ്
Invariant,മാറ്റമില്ലാത്ത
inventory master file,ഇൻവെന്ററി മാസ്റ്റർ ഫയൽ
inverse multiplexer,വിപരീത മൾട്ടിപ്ലക്സർ
inverse scanning,വിപരീത സ്കാനിംഗ്
inverted file,വിപരീത ഫയൽ
inverted list file,വിപരീത ലിസ്റ്റ് ഫയൽ
inverted page table,വിപരീത പേജ് പട്ടിക
Inverter,ഇൻവെർട്ടർ
job management,ജോലി മാനേജ്മെന്റ്
job oriented language,തൊഴിലധിഷ്ഠിത ഭാഷ
job priority,ജോലി മുൻഗണന
job scheduling,ജോലി ഷെഡ്യൂളിംഗ്
job sequencing,ജോലി ക്രമപ്പെടുത്തൽ
job table,ജോലി പട്ടിക
join (JOIN),ചേരുക (ചേരുക)
joint photographic group (jpg),ജോയിന്റ് ഫോട്ടോഗ്രാഫിക് ഗ്രൂപ്പ് (jpg)
Journal,ജേണൽ
joy stick,സന്തോഷം വടി
Judgement,വിധി
Jump,ചാടുക
jump instruction,ജമ്പ് നിർദ്ദേശം
Jumper,ജമ്പർ
Junction,ജംഗ്ഷൻ
Junk,ജങ്ക്
Justification,ന്യായീകരണം
k bytes,കെ ബൈറ്റുകൾ
karnaugh map,കർണൗഗ് മാപ്പ്
karnaugh map,കർണൗഗ് മാപ്പ്
KB (Kilo Byte),കെബി (കിലോ ബൈറ്റ്)
Kernel,കേർണൽ
kernel mode,കേർണൽ മോഡ്
Kerning,കെർണിംഗ്
Key,താക്കോൽ
key board,കീ ബോർഡ്
key bounce,കീ ബൗൺസ്
key click,കീ ക്ലിക്ക്
key compression,കീ കംപ്രഷൻ
key disk,കീ ഡിസ്ക്
key encryption,കീ എൻക്രിപ്ഷൻ
key field,പ്രധാന ഫീൽഡ്
key file,കീ ഫയൽ
key frame,കീ ഫ്രെയിം
key management,പ്രധാന മാനേജ്മെന്റ്
key pad,കീ പാഡ്
key pad,കീ പാഡ്
key phrase,പ്രധാന വാക്യം
key pulse,കീ പൾസ്
key punch,കീ പഞ്ച്
key sorting,കീ വർഗ്ഗീകരണം
key stroke,കീ സ്ട്രോക്ക്
key to address transformation,പരിവർത്തനത്തെ അഭിസംബോധന ചെയ്യുന്നതിനുള്ള താക്കോൽ
key to disk,ഡിസ്കിലേക്കുള്ള കീ
key to floppy,ഫ്ലോപ്പിയുടെ താക്കോൽ
key to tape,ടേപ്പിലേക്കുള്ള താക്കോൽ
key word,പ്രധാന വാക്ക്
Kick,തൊഴി
Kill,കൊല്ലുക
Kilobit,കിലോബിറ്റ്
Knots,കെട്ടുകൾ
knowledge based information services,അറിവ് അടിസ്ഥാനമാക്കിയുള്ള വിവര സേവനങ്ങൾ
knowledge discovery,അറിവ് കണ്ടെത്തൽ
knowledge discovery database (KDD),വിജ്ഞാന കണ്ടെത്തൽ ഡാറ്റാബേസ് (KDD)
knowledge engineering,വിജ്ഞാന എഞ്ചിനീയറിംഗ്
knowledge management,വിജ്ഞാന മാനേജ്മെന്റ്
knowledge worker,വിജ്ഞാന പ്രവർത്തകൻ
Lan adapter,ലാൻ അഡാപ്റ്റർ
Lan server,ലാൻ സെർവർ
LAN workplace,LAN ജോലിസ്ഥലം
Landscape,ലാൻഡ്സ്കേപ്പ്
Landscape,ലാൻഡ്സ്കേപ്പ്
Language,ഭാഷ
language interpreter,ഭാഷാ വ്യാഖ്യാതാവ്
language processor,ഭാഷാ പ്രോസസ്സർ
language translator,ഭാഷാ വിവർത്തകൻ
Laptop,ലാപ്ടോപ്പ്
large scale integration (lsi),വലിയ തോതിലുള്ള ഏകീകരണം (എൽഎസ്ഐ)
large scale integration (LSI),വലിയ തോതിലുള്ള ഏകീകരണം (LSI)
Laser,ലേസർ
laser printer,ലേസർ പ്രിന്റർ
last in first out (LIFO),അവസാനം ആദ്യം പുറത്തായി (LIFO)
Layer,പാളി
Layout,ലേഔട്ട്
Leaf,ഇല
leaf node,ഇല നോഡ്
leaf site,ഇല സൈറ്റ്
Lease,പാട്ടത്തിനെടുക്കുക
leased channel,പാട്ടത്തിനെടുത്ത ചാനൽ
leased line,പാട്ടത്തിനെടുത്ത ലൈൻ
least significant bit (lsb),ഏറ്റവും കുറഞ്ഞ ബിറ്റ് (എൽഎസ്ബി)
least significant digit,ഏറ്റവും കുറഞ്ഞ അക്കം
legacy system,പൈതൃക വ്യവസ്ഥ
Lemma ,ലെമ്മ
letter quality (LQ),അക്ഷര നിലവാരം (LQ)
Lexeme,ലെക്സെം
Lexicography,ലെക്സിക്കോഗ്രാഫി
Library,പുസ്തകശാല
library program,ലൈബ്രറി പ്രോഗ്രാം
library sub-routine,ലൈബ്രറി സബ്-റോട്ടീൻ
licence agrement,ലൈസൻസ് കരാർ
light emitter diode (LED),ലൈറ്റ് എമിറ്റർ ഡയോഡ് (എൽഇഡി)
light gun,നേരിയ തോക്ക്
light pen,നേരിയ പേന
line adapter,ലൈൻ അഡാപ്റ്റർ
line editing,ലൈൻ എഡിറ്റിംഗ്
line printer,ലൈൻ പ്രിന്റർ
Linear,ലീനിയർ
lines per minute (LPM),മിനിറ്റിലെ വരികൾ (LPM)
Link,ലിങ്ക്
linked list,ലിങ്ക് ചെയ്ത പട്ടിക
LINUX,ലിനക്സ്
liquid crystal display (LCD),ലിക്വിഡ് ക്രിസ്റ്റൽ ഡിസ്പ്ലേ (എൽസിഡി)
list processing,ലിസ്റ്റ് പ്രോസസ്സിംഗ്
Literal,അക്ഷരാർത്ഥം
Live,തത്സമയം
live node,ലൈവ് നോഡ്
Load,ലോഡ് ചെയ്യുക
load module,ലോഡ് മൊഡ്യൂൾ
Local,പ്രാദേശിക
local access,പ്രാദേശിക പ്രവേശനം
local area network (Lan),ലോക്കൽ ഏരിയ നെറ്റ്‌വർക്ക് (ലാൻ)
local definition,പ്രാദേശിക നിർവചനം
local exchange,പ്രാദേശിക കൈമാറ്റം
local memory,പ്രാദേശിക മെമ്മറി
local mode,പ്രാദേശിക മോഡ്
local variable,പ്രാദേശിക വേരിയബിൾ
Lock,പൂട്ടുക
locked file,ലോക്ക് ചെയ്ത ഫയൽ
log in=log on,ലോഗിൻ=ലോഗിൻ ചെയ്യുക
log off-log out,ലോഗ് ഓഫ്-ലോഗ് ഔട്ട്
Logging,ലോഗിംഗ്
logic analyser,ലോജിക് അനലൈസർ
logic bomb,ലോജിക് ബോംബ്
logic card,ലോജിക് കാർഡ്
logic chart (flow chart),ലോജിക് ചാർട്ട് (ഫ്ലോ ചാർട്ട്)
logic circuit,ലോജിക് സർക്യൂട്ട്
logic design,ലോജിക് ഡിസൈൻ
logic diagram,ലോജിക് ഡയഗ്രം
logic flow chart,ലോജിക് ഫ്ലോ ചാർട്ട്
logic function,ലോജിക് ഫംഗ്ഷൻ
logic gate,ലോജിക് ഗേറ്റ്
logic programming,ലോജിക് പ്രോഗ്രാമിംഗ്
logic shift,ലോജിക് ഷിഫ്റ്റ്
logic state,യുക്തിയുടെ അവസ്ഥ
logic switch,ലോജിക് സ്വിച്ച്
logic unit,ലോജിക് യൂണിറ്റ്
Logical,ലോജിക്കൽ
logical connection,ലോജിക്കൽ കണക്ഷൻ
logical data structure,ലോജിക്കൽ ഡാറ്റ ഘടന
logical diagram,ലോജിക്കൽ ഡയഗ്രം
logical expression,ലോജിക്കൽ എക്സ്പ്രഷൻ
logical flow chart (flow chart),ലോജിക്കൽ ഫ്ലോ ചാർട്ട് (ഫ്ലോ ചാർട്ട്)
logical IF,ലോജിക്കൽ IF
logical operation,ലോജിക്കൽ പ്രവർത്തനം
logical operator,ലോജിക്കൽ ഓപ്പറേറ്റർ
logical relation,ലോജിക്കൽ ബന്ധം
logical scheme,ലോജിക്കൽ സ്കീം
logical symbol,ലോജിക്കൽ ചിഹ്നം
logical type,ലോജിക്കൽ തരം
logical value,ലോജിക്കൽ മൂല്യം
logical variable,ലോജിക്കൽ വേരിയബിൾ
look ahead carry,മുന്നോട്ട് നോക്കൂ
look ahead set,മുന്നോട്ട് നോക്കൂ
Look-up,തിരയൽ
Loop,ലൂപ്പ്
loop control,ലൂപ്പ് നിയന്ത്രണം
loop initialization,ലൂപ്പ് സമാരംഭം
loop modification,ലൂപ്പ് പരിഷ്ക്കരണം
loop network,ലൂപ്പ് നെറ്റ്വർക്ക്
loop start,ലൂപ്പ് ആരംഭം
loop termination,ലൂപ്പ് അവസാനിപ്പിക്കൽ
loop-back test,ലൂപ്പ്-ബാക്ക് ടെസ്റ്റ്
loosely coupled,അയഞ്ഞ കപ്പിൾഡ്
lossless compression,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
lossy compression,നഷ്ടമായ കംപ്രഷൻ
low byte,കുറഞ്ഞ ബൈറ്റ്
low level language,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
low pass filter,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
lower bound,താഴ്ന്ന പരിധി
mac protocol (medium access control),മാക് പ്രോട്ടോക്കോൾ (ഇടത്തരം പ്രവേശന നിയന്ത്രണം)
Machine,യന്ത്രം
machine address,മെഷീൻ വിലാസം
machine code,മെഷീൻ കോഡ്
machine cycle,മെഷീൻ സൈക്കിൾ
machine dependent language,യന്ത്രത്തെ ആശ്രയിക്കുന്ന ഭാഷ
machine dependent software,മെഷീൻ ആശ്രിത സോഫ്റ്റ്വെയർ
machine error,യന്ത്ര പിശക്
machine idle time,മെഷീൻ നിഷ്ക്രിയ സമയം
machine independent language,യന്ത്ര സ്വതന്ത്ര ഭാഷ
machine instruction,യന്ത്ര നിർദ്ദേശം
machine intelligence,യന്ത്ര ബുദ്ധി
machine language,യന്ത്രഭാഷ
machine learning,യന്ത്ര പഠനം
machine operation,യന്ത്ര പ്രവർത്തനം
machine oriented language,യന്ത്രാധിഷ്ഠിത ഭാഷ
machine run,മെഷീൻ റൺ
machine simulation,മെഷീൻ സിമുലേഷൻ
machine spoiled time,മെഷീൻ കേടായ സമയം
machine translation,യന്ത്ര വിവർത്തനം
machine word,യന്ത്ര വാക്ക്
macro (=macro instruction),മാക്രോ (=മാക്രോ നിർദ്ദേശം)
macro argument,മാക്രോ വാദം
macro assembly program,മാക്രോ അസംബ്ലി പ്രോഗ്രാം
macro call,മാക്രോ കോൾ
macro code,മാക്രോ കോഡ്
macro command,മാക്രോ കമാൻഡ്
macro declaration,മാക്രോ പ്രഖ്യാപനം
macro definition,മാക്രോ നിർവചനം
macro flow chart,മാക്രോ ഫ്ലോ ചാർട്ട്
macro generator,മാക്രോ ജനറേറ്റർ
macro instruction,മാക്രോ നിർദ്ദേശം
macro language,മാക്രോ ഭാഷ
macro library,മാക്രോ ലൈബ്രറി
macro parameter,മാക്രോ പാരാമീറ്റർ
macro processing,മാക്രോ പ്രോസസ്സിംഗ്
macro processor,മാക്രോ പ്രൊസസർ
macro programming,മാക്രോ പ്രോഗ്രാമിംഗ്
macro prototype,മാക്രോ പ്രോട്ടോടൈപ്പ്
Macro-coding,മാക്രോ-കോഡിംഗ്
magabyte (MB),മാഗബൈറ്റ് (MB)
magic character,മാന്ത്രിക കഥാപാത്രം
magic number,മാന്ത്രിക സംഖ്യ
magnetic bubble memory,കാന്തിക ബബിൾ മെമ്മറി
magnetic card,കാന്തിക കാർഡ്
magnetic cell,കാന്തിക കോശം
magnetic character,കാന്തിക സ്വഭാവം
magnetic core storage,കാന്തിക കോർ സംഭരണം
magnetic disk,കാന്തിക ഡിസ്ക്
magnetic disk address,കാന്തിക ഡിസ്ക് വിലാസം
magnetic disk memory,മാഗ്നറ്റിക് ഡിസ്ക് മെമ്മറി
magnetic drum,കാന്തിക ഡ്രം
magnetic encoding,കാന്തിക എൻകോഡിംഗ്
magnetic head,കാന്തിക തല
magnetic ink,കാന്തിക മഷി
magnetic ink character recognition (MICR),കാന്തിക മഷി പ്രതീക തിരിച്ചറിയൽ (MICR)
magnetic media,കാന്തിക മാധ്യമം
magnetic reading,കാന്തിക വായന
magnetic recording,കാന്തിക റെക്കോർഡിംഗ്
magnetic storage,കാന്തിക സംഭരണം
magnetic strip,കാന്തിക സ്ട്രിപ്പ്
magnetic tape,കാന്തിക ടേപ്പ്
magnetic tape cartridge,കാന്തിക ടേപ്പ് കാട്രിഡ്ജ്
magnetic tape drive,കാന്തിക ടേപ്പ് ഡ്രൈവ്
magnetic tape header,കാന്തിക ടേപ്പ് തലക്കെട്ട്
magnetic tape librarian,മാഗ്നറ്റിക് ടേപ്പ് ലൈബ്രേറിയൻ
magnetic tape transport,കാന്തിക ടേപ്പ് ഗതാഗതം
magnetic tape unit,കാന്തിക ടേപ്പ് യൂണിറ്റ്
magnetic thin film,കാന്തിക നേർത്ത ഫിലിം
magnetic track,കാന്തിക ട്രാക്ക്
magneto optic storage,മാഗ്നെറ്റോ ഒപ്റ്റിക് സംഭരണം
magnetographic printer,മാഗ്നെറ്റോഗ്രാഫിക് പ്രിന്റർ
Magnetostriction,മാഗ്നെറ്റോസ്ട്രിക്ഷൻ
magnetostrictive tablet,മാഗ്നെറ്റോസ്ട്രിക്റ്റീവ് ടാബ്ലറ്റ്
mail box,മെയിൽ ബോക്സ്
mail merge,മെയിൽ ലയനം
main control unit,പ്രധാന നിയന്ത്രണ യൂണിറ്റ്
main frame,പ്രധാന ഫ്രെയിം
main frame system,പ്രധാന ഫ്രെയിം സിസ്റ്റം
main memory,പ്രധാന മെമ്മറി
main program,പ്രധാന പ്രോഗ്രാം
main storage,പ്രധാന സംഭരണം
main switch,പ്രധാന സ്വിച്ച്
Maintenance,മെയിന്റനൻസ്
maintenance panel,മെയിന്റനൻസ് പാനൽ
maintenance time,അറ്റകുറ്റപ്പണി സമയം
major cycle,പ്രധാന ചക്രം
major device,പ്രധാന ഉപകരണം
major key,പ്രധാന കീ
major state,പ്രധാന സംസ്ഥാനം
major structure,പ്രധാന ഘടന
major task,പ്രധാന ദൗത്യം
majority element,ഭൂരിപക്ഷ ഘടകം
majority gate,ഭൂരിപക്ഷ ഗേറ്റ്
majority operation,ഭൂരിപക്ഷ പ്രവർത്തനം
makeup time,മേക്കപ്പ് സമയം
malfunction routine,തകരാർ പതിവ്
management development,മാനേജ്മെന്റ് വികസനം
management information system (MIS),മാനേജ്മെന്റ് ഇൻഫർമേഷൻ സിസ്റ്റം (എംഐഎസ്)
management science,മാനേജ്മെന്റ് സയൻസ്
Manchester coding,മാഞ്ചസ്റ്റർ കോഡിംഗ്
Manifolding,മാനിഫോൾഡിംഗ്
manipulated variable,കൃത്രിമ വേരിയബിൾ
manipulating indexing,സൂചികയിൽ കൃത്രിമം കാണിക്കുന്നു
man-machine simulation,മനുഷ്യ-മെഷീൻ സിമുലേഷൻ
manual address switch,സ്വമേധയാലുള്ള വിലാസ സ്വിച്ച്
manual analysis,മാനുവൽ വിശകലനം
manual answering,മാനുവൽ ഉത്തരം
manual entry,മാനുവൽ എൻട്രി
manual exchange,മാനുവൽ എക്സ്ചേഞ്ച്
manual input,മാനുവൽ ഇൻപുട്ട്
manual operation,മാനുവൽ പ്രവർത്തനം
many to many relationship,പലതും പലതുമായ ബന്ധം
many to one decoder,പലതും ഒരു ഡീകോഡറും
map method,മാപ്പ് രീതി
Mapping,മാപ്പിംഗ്
Margin,മാർജിൻ
margin error,മാർജിൻ പിശക്
marginal check,മാർജിനൽ ചെക്ക്
marginal test,മാർജിനൽ ടെസ്റ്റ്
mark detection,അടയാളം കണ്ടെത്തൽ
mark reading,മാർക്ക് വായന
mark scanning,അടയാളം സ്കാനിംഗ്
mark sense,മാർക്ക് സെൻസ്
Marker,മാർക്കർ
Marking,അടയാളപ്പെടുത്തുന്നു
marking wave,അടയാളപ്പെടുത്തൽ തരംഗം
markov chain,മാർക്കോവ് ചെയിൻ
markov source,മാർക്കോവ് ഉറവിടം
mark-up language,അടയാളപ്പെടുത്തൽ ഭാഷ
Maser,മാസർ
Maser,മാസർ
Mask,മുഖംമൂടി
mask bit,മുഖംമൂടി ബിറ്റ്
mask programmable device,മാസ്ക് പ്രോഗ്രാമബിൾ ഉപകരണം
mask register,മാസ്ക് രജിസ്റ്റർ
masked ROM,മുഖംമൂടി ധരിച്ച റോം
Masking,മാസ്കിംഗ്
mass data,ബഹുജന ഡാറ്റ
mass memory,മാസ് മെമ്മറി
massively parallel,വൻതോതിൽ സമാന്തരമായി
Master,മാസ്റ്റർ
master card,മാസ്റ്റർ കാർഡ്
master clock,മാസ്റ്റർ ക്ലോക്ക്
master consol,മാസ്റ്റർ കൺസോൾ
master data,മാസ്റ്റർ ഡാറ്റ
master diagram,മാസ്റ്റർ ഡയഗ്രം
master file,മാസ്റ്റർ ഫയൽ
master group,മാസ്റ്റർ ഗ്രൂപ്പ്
master key,മാസ്റ്റർ കീ
master library tape,മാസ്റ്റർ ലൈബ്രറി ടേപ്പ്
master processor,മാസ്റ്റർ പ്രൊസസർ
master program,മാസ്റ്റർ പ്രോഗ്രാം
master station,മാസ്റ്റർ സ്റ്റേഷൻ
master tape,മാസ്റ്റർ ടേപ്പ്
master terminal,മാസ്റ്റർ ടെർമിനൽ
master/slave device,മാസ്റ്റർ/സ്ലേവ് ഉപകരണം
master/slave system,യജമാനൻ/അടിമ സംവിധാനം
Match,പൊരുത്തം
Matching,പൊരുത്തപ്പെടുന്നു
mathematical programming,ഗണിത പ്രോഗ്രാമിംഗ്
mathematical simulation,ഗണിത അനുകരണം
Matrix,മാട്രിക്സ്
matrix printer,മാട്രിക്സ് പ്രിന്റർ
matrix switch,മാട്രിക്സ് സ്വിച്ച്
matrix table,മാട്രിക്സ് പട്ടിക
maxi computer,പരമാവധി കമ്പ്യൂട്ടർ
Maxicomputer,മാക്സികമ്പ്യൂട്ടർ
maximal element,പരമാവധി ഘടകം
maxterm (standard sum term),പരമാവധി (സാധാരണ തുക കാലാവധി)
maxwell daemon,മാക്സ്വെൽ ഡെമൺ
Mean,അർത്ഥം
mean repair time,അറ്റകുറ്റപ്പണി സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
mean time between failure (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
mean time between failure (MTBF),പരാജയത്തിന് ഇടയിലുള്ള ശരാശരി സമയം (MTBF)
mean time to failure,പരാജയത്തിന്റെ സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
mean time to repair,നന്നാക്കാനുള്ള സമയം എന്നാണ് അർത്ഥമാക്കുന്നത്
mean time to repair (MTTR),നന്നാക്കാനുള്ള ശരാശരി സമയം (MTTR)
medium scale integration (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
medium scale integration (MSI),മീഡിയം സ്കെയിൽ ഇന്റഗ്രേഷൻ (എംഎസ്ഐ)
medium term storage device,ഇടത്തരം സംഭരണ ഉപകരണം
megabit per second (MB Ps),മെഗാബിറ്റ് പെർ സെക്കൻഡ് (MB Ps)
member object,അംഗ വസ്തു
member record,അംഗ റെക്കോർഡ്
Memory,മെമ്മറി
memory array,മെമ്മറി അറേ
memory bank,മെമ്മറി ബാങ്ക്
memory buffer register,മെമ്മറി ബഫർ രജിസ്റ്റർ
memory bus,മെമ്മറി ബസ്
memory card,മെമ്മറി കാര്ഡ്
memory cell,മെമ്മറി സെൽ
memory compaction,മെമ്മറി കോംപാക്ഷൻ
memory core,മെമ്മറി കോർ
memory cycle,മെമ്മറി സൈക്കിൾ
memory data register,മെമ്മറി ഡാറ്റ രജിസ്റ്റർ
memory dump,മെമ്മറി ഡംപ്
memory exchange,മെമ്മറി എക്സ്ചേഞ്ച്
memory hierarchy,മെമ്മറി ശ്രേണി
memory instruction,മെമ്മറി നിർദ്ദേശം
memory management,മെമ്മറി മാനേജ്മെന്റ്
memory map,മെമ്മറി മാപ്പ്
memory mapped I/O,മെമ്മറി മാപ്പ് ചെയ്ത I/O
memory model,മെമ്മറി മോഡൽ
memory module,മെമ്മറി മൊഡ്യൂൾ
memory pointer register,മെമ്മറി പോയിന്റർ രജിസ്റ്റർ
memory power,ഓർമ്മ ശക്തി
