Odiya,English
ଭଣ୍ଡାର ଚକ୍ର |,inventory cycle
ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |,inventory holding cost
ଭଣ୍ଡାର ବିନ୍ଦୁ |,inventory point
ଭଣ୍ଡାର ନୀତି |,inventory policy
ଭଣ୍ଡାର ପରିସ୍ଥିତି |,inventory situation
ଓଲଟା,inverse
ଓଲଟା ସମ୍ପର୍କ,inverse correlation
ଓଲଟା କାର୍ଯ୍ୟ,inverse function
ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,inverse hyperbolic function
ବିପରୀତ ଆନୁପାତିକ |,inversely proportional
ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |,inverse mapping
ଓଲଟା ସଂଖ୍ୟା,inverse number
ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |,inverse of a matrix
ଓଲଟା ପର୍ମୁଟେସନ୍ |,inverse permutation
ଓଲଟା ଅନୁପାତ |,inverse proportion
ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,inverse trigonometrical function
ବିପରୀତ ସୂତ୍ର |,inversion formula
କ୍ରମର ବିପରୀତତା |,inversion of order
invertible matrix,invertible matrix
ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |,invertible transformation
ଅଯ irr କ୍ତିକ |,irrational
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,irrational equation
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,irrational expression
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,irrational number
ଅଯ irr କ୍ତିକ ମୂଳ |,irrational root
ଅବିସ୍ମରଣୀୟ |,irreducible
ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |,irrotational vector
irrotational vector function,irrotational vector function
ଇରୋଟେସନ୍ ବେଗ |,irrotational velocity
isogonal,isogonal
isokurtosis,isokurtosis
ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |,isolated essential singularity
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,isolated point
ଆଇସୋମେଟ୍ରିକ୍ |,isometric
isosceles ବିନ୍ୟାସ,isosceles configuration
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,iterated integral
ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |,iterated interpolation
ପୁନରାବୃତ୍ତି,iteration
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,iteration formula
ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |,iterative integration formula
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,iterative procedure
ପୁନରାବୃତ୍ତି କ techni ଶଳ |,iterative technique
ଯାଦବ,Jacobian
ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |,Jacobian determinant
ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |,Jacobian matrix
ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |,join of sets
ମିଳିତ,joint
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,joint density function
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ,joint frequency function
ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,jointly dependent variable
ମିଳିତ ସମ୍ଭାବନା |,joint probability
ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍),join (=union)
ଡେଇଁପଡ |,jump
ବନ୍ଦ ଡେଇଁବା |,jump discontinuity
ଯଥାର୍ଥତା |,justification
ଯଥାର୍ଥତା,justify
କର୍ନାଗ୍ ମାନଚିତ୍ର,Karnaugh map
କର୍ଣ୍ଣଲ,kernel
ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |,kernel of the mapping
କିଏନାମେଟିକ୍ସ |,kinematics
ଗତିଜ ଶକ୍ତି,kinetic energy
ଗତିଜ,kinetics
କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,Kolmogoroff Smirnov test
କ୍ରୋନେକର୍ ଡେଲଟା |,Kronecker delta
କୁର୍ତ୍ତୋସିସ୍,kurtosis
ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |,Lagrange's function
ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |,Lagrange's multipliers
ଲାମିନା,lamina
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,Laplace transform
ବହୁ ସଂଖ୍ୟା,large number
ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ),latent root(=characteristic root)
ପାର୍ଶ୍ୱ ପୃଷ୍ଠ,lateral surface
ଲାଟିନ୍ ବର୍ଗ,latin square
ଲାଟସ୍ ରେକ୍ଟମ୍ |,latus rectum 
ନିୟମ,law
ବେଗ ଯୋଡିବାର ନିୟମ |,law of adding velocities
ଯୋଗର ନିୟମ |,law of additivity
ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |,law of diminishing return
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,law of gravitation
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |,law of homomorphism for groups
ରିଙ୍ଗ ପାଇଁ ହୋମୋର୍ଫିଜିମର ନିୟମ |,law of homomorphism for rings
ବୃଦ୍ଧି ଖର୍ଚ୍ଚର ନିୟମ |,law of increasing costs
ସୂଚକାଙ୍କ ନିୟମ |,law of indices
ନିଷ୍କ୍ରିୟତାର ନିୟମ |,law of inertia
ବହୁ ସଂଖ୍ୟାରେ ନିୟମ |,law of large numbers
ସମ୍ଭାବ୍ୟତାର ନିୟମ |,law of probability
ସାଇନସ୍ ନିୟମ |,law of sines
ପ୍ରଦର୍ଶକଙ୍କ ନିୟମ |,laws of exponents
ଗତିର ନିୟମ |,laws of motion
ସ୍ତର,layer
ଅଗ୍ରଣୀ ଗୁଣବତ୍ତା,leading coefficient
ଅଗ୍ରଣୀ ତ୍ରିକୋଣୀୟ |,leading diagonal
ଅଗ୍ରଣୀ ସବମାଟ୍ରିକ୍ସ |,leading submatrix
ଅଗ୍ରଣୀ ଶବ୍ଦ,leading term
ସର୍ବନିମ୍ନ,least
ସର୍ବନିମ୍ନ ସାଧାରଣ ଏକାଧିକ (LCM),least common multiple (LCM)
ସର୍ବନିମ୍ନ ଉପାଦାନ |,least element
ସର୍ବନିମ୍ନ ବର୍ଗ,least square
ସର୍ବନିମ୍ନ ଉପର ସୀମା |,least upper bound
ବାମ କୋସେଟ,left coset
ବାମ ହାତି,left handed
ବାମ ହାତର ସ୍କ୍ରୁ |,left handed screw
ଓଲଟା,left inverse
ବାମ ଗୁଣନ,left multiplication
ଲିବ୍ନିଜ୍ ସୂତ୍ର |,Leibnitz formula
ଲମ୍ବ,length
ଲେପ୍ଟୋକର୍ଟିକ୍ |,leptokurtic
ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର,leptokurtic curve
ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |,leptokurtosis
ସ୍ତର ବକ୍ର,level curve
ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର,level of confidence
ମହତ୍ତ୍ level ର ସ୍ତର |,level of significance
ଶବ୍ଦଗତ ଭାବରେ |,lexicographically
ଶବ୍ଦଗତ କ୍ରମ |,lexicographical order
ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,likelihood function
ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |,likelihood ratio test
ସୀମା,limit
ସୀମିତ,limiting
ମୂଲ୍ୟ ସୀମିତ,limiting value
ବେଗକୁ ସୀମିତ କରିବା |,limiting velocity
ଅର୍ଥରେ ସୀମା |,limit in mean
ଏକୀକରଣର ସୀମା |,limit of integration
କ୍ରମର ସୀମା |,limit of sequence
ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ),limit point (=cluster point)
ବେଗକୁ ସୀମିତ କରନ୍ତୁ |,limit velocity
ରେଖା,line
ର line ଖ୍ୟ,linear
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |,linear algebraic
ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |,linear algebraic equation
ର line ଖିକ ଆନୁମାନିକତା |,linear approximation
ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |,linear asymptote
ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |,linear coefficient
ର line ଖ୍ୟ ମିଶ୍ରଣ |,linear combination
ର line ଖିକ ପ୍ରତିବନ୍ଧକ |,linear constraints
ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |,linear dependence
ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,linear differential equation
ରେଖା ଆକାର,linear dimension
ର line ଖ୍ୟ ସମୀକରଣ |,linear equation
ର line ଖ୍ୟ ଫର୍ମ |,linear form
ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |,linear fractional transformation
ର line ଖ୍ୟ କାର୍ଯ୍ୟ |,linear function
ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |,linear functional
ରେଖା ଗୋଷ୍ଠୀ |,linear group
ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |,linear independence
ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |,linear independent relation
ର line ଖିକ ଅସମାନତା |,linear inequality
ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,linear inhomogeneous differential equation
ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |,linear integral equation
ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |,linear interpolation
ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |,linear least square regression analysis
ର ar ଖିକତା |,linearity
ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |,linearly dependent
ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |,linearly independent
ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |,linear mapping
ର line ଖିକ କ୍ରମ |,linear order
ର line ଖିକ କ୍ରମ |,linear ordering
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,linear programming
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |,linear programming algorithm
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |,linear programming problem
ର line ଖିକ ରିଗ୍ରେସନ୍ |,linear regression
ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,linear regression coefficient
ର line ଖ୍ୟ ସମ୍ପର୍କ |,linear relation
ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍),linear space (=vector space)
ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |,linear subspace
ର line ଖିକ ରୂପାନ୍ତର |,linear transformation
ର line ଖ୍ୟ ଧାରା |,linear trend
ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |,linear unbiased estimate
ର line ଖ୍ୟ ବେଗ |,linear velocity
ରେଖା ଅବିଚ୍ଛେଦ୍ୟ,line integral
ଛକ ରେଖା,line of intersection
ରେଗ୍ରେସନ୍ ରେଖା |,line of regression
ଲୋକାଲ୍ ଭେକ୍ଟର୍ |,localised vector
ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |,local optimum
ଲୋକସ୍,locus
ଲଗ୍,log
ଲୋଗାରିଥମିକ୍ |,logarithmic
ଲୋଗାରିଥମିକ୍ ସଠିକତା |,logarithmic accuracy
ଲୋଗାରିଥମିକ୍ ଗଣନା |,logarithmic calculation
ଲୋଗାରିଥମିକ୍ ବକ୍ର,logarithmic curve
ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |,logarithmic derivative
ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |,logarithmic differentiation
ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ,logarithmic function
ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ),logarithmic mean (=geometric mean)
ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |,logarithmic normal distribution
ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |,logarithmic relationship
ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |,logarithmic scale
ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |,logarithmic series
ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍),logarithmic spiral (equiangular spiral)
ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍),logarithmic table (=log table)
logarithm (ଲଗ),logarithm (log)
ତର୍କ,logic
ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |,logically equivalent
ଲଜିଷ୍ଟିକ୍ ବକ୍ର,logistic curve
ସାଧାରଣ ବଣ୍ଟନ |,lognormal distribution
ଦ୍ରାଘିମା,longitude
ଲୁପ୍,loop
ଲଟେରୀ,lottery
ନିମ୍ନ ଦଣ୍ଡିକା |,lower bar
ନିମ୍ନ ବନ୍ଧା |,lower bound
ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |,lower Riemann integral
କମ୍ ରାଶି,lower sum
ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,lower triangular matrix
ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |,Maclaurin's expansion
ଯାଦୁ ସଂଖ୍ୟା,magic number
ମ୍ୟାଜିକ୍ ବର୍ଗ,magic square
ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ),magnitude limit (=limiting magnitude)
ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |,mailed questionnaire
ମେଲ୍ ସର୍ଭେ |,mail survey
ମହାନ୍ (ଉପର ସୀମା),majorant (upper bound)
ପ୍ରମୁଖ ଆର୍କ,major arc
ପ୍ରମୁଖ ସେଟ୍ |,majorised set
ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,many valued function
ମାନଚିତ୍ର,map
ସେଟ୍ ରେ ମାନଚିତ୍ର,map into the set
ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |,mapping of a set
ସାଂଘାତିକ ସମ୍ଭାବନା |,marginal probability
ଗାଣିତିକ ବିଶ୍ଳେଷଣ |,mathematical analysis
ଗାଣିତିକ ଯୁକ୍ତି,mathematical argument
ଗାଣିତିକ କେନ୍ଦ୍ର,mathematical centre
ଗାଣିତିକ ଜଟିଳତା |,mathematical complexity
ଗାଣିତିକ ଅର୍ଥନୀତି,mathematical economics
ଗାଣିତିକ ଆଶା,mathematical expectation
ଗାଣିତିକ ରୂପ |,mathematical form
ଗାଣିତିକ ସୂତ୍ର,mathematical formulation
ଗାଣିତିକ ପରିଚୟ,mathematical identity
ଗାଣିତିକ ତର୍କ,mathematical logic
ଗାଣିତିକ ମଡେଲ୍ |,mathematical model
ଗାଣିତିକ ଧାରଣା,mathematical notion
ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |,matrix digonalisation
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,matrix inverse
ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |,matrix inversion
ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,matrix iterative method
ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |,matrix method
ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |,matrix multiplication
ସ୍ଥିର ମାଟ୍ରିକ୍ସ |,matrix of constants
ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |,matrix of effectiveness
ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |,matrix operator
ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |,matrix polynomial
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |,matrix printing
ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |,matrix product
ସର୍ବାଧିକ,maximized
ସର୍ବାଧିକ,maximum
ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |,maximum absolute value
ସର୍ବାଧିକ F- ଅନୁପାତ |,maximum F-ratio
ସର୍ବାଧିକ ସମ୍ଭାବନା |,maximum likelihood
maxmin,maxmin
maxmin criterian,maxmin criterian
ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ,max of a function
ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |,Maxwell-Boltzmann statistics
ଅର୍ଥ ବିଚ୍ୟୁତି |,mean deviation
ବର୍ଗର ବିଚ୍ୟୁତି |,mean square deviation
ବର୍ଗ ତ୍ରୁଟି |,mean square error
ଅର୍ଥ ମୂଲ୍ୟ,mean value
ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |,mean value theorem
କୁର୍ତ୍ତୋସିସ୍ ମାପ |,measure of kurtosis
ମଧ୍ୟମ,median
ମଧ୍ୟମ କେନ୍ଦ୍ର |,median centre
ମେସୋକର୍ଟିକ୍ ବକ୍ର,mesokurtic curve
ମେସୋକର୍ଟୋସିସ୍ |,mesokurtosis
ବାର୍ତ୍ତା |,message
ପଦ୍ଧତି,method
ବିଲୋପ ପ୍ରଣାଳୀ |,method of elimination
ବିପରୀତ ପଦ୍ଧତି |,method of inversion
ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |,method of iteration
ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |,method of least squares
ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |,method of moments
ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |,method of similar triangles
ଶିଖର ଅବତରଣର ପଦ୍ଧତି |,method of steepest descent
ସମୀକରଣର ପଦ୍ଧତି |,method of summation
ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |,method of undetermined coefficient
ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,metric space
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,metric system
ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |,metric unit
ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |,micro theory
ମ middle ି,middle
ମଧ୍ୟମ ଅବଧି,middle term
ମଧ୍ୟମ ବିନ୍ଦୁ |,mid point
ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |,mid point formula
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,minimal polynomial
ମିନିମାକ୍ସ ନୀତି |,minimax principle
ସର୍ବନିମ୍ନ,minimum
ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର),minimum point (of curve)
ସର୍ବନିମ୍ନ ବହୁଭୂତ |,minimum polynomial
ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍,min of a function
ଛୋଟ ଆର୍କ,minor arc
ଛୋଟ ଅକ୍ଷ,minor axis
ଛୋଟ ଉପସେଟ |,minorised subset
ମାଇନସ୍,minus
ମାଇନସ୍ ଚିହ୍ନ,minus sign
ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |,mixed fraction
ମିଶ୍ରିତ ରଣନୀତି |,mixed strategy
ମୋଡ୍,mode
ମଡ୍ୟୁଲସ୍,modulus
ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |,modulus of a complex number
ମୁହୂର୍ତ୍ତ,moment
ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ,moment generating function
ଏକ ବଳର ମୁହୂର୍ତ୍ତ |,moment of a force
ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |,moment of frequency distribution
ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |,moment of inertia
ଗତିର ମୁହୂର୍ତ୍ତ,moment of momentum
ଗତି,momentum
ମୋନୋମିଆଲ୍ |,monomial
ମନୋମୋର୍ଫିକ୍ |,monomorphic
ମନୋମୋର୍ଫିଜିମ୍ |,monomorphism
ମୋନୋଟୋନ |,monotone
ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |,monotone increasing sequence
ଏକକ ଭାବରେ |,monotonically
ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |,monotonically increasing net
ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |,monotonically increasing sequence
ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ,monotonic function
ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |,Monte Carlo calculation
ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |,Monte Carlo method
ମୋରା (ଖେଳ),morra (game)
ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ,mortality statistics
ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |,most probable
ଗତି,motion
ହାରାହାରି ଗତିଶୀଳ |,moving average
M- ସ୍ପେସ୍ |,M-space
ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |,M-test for integral
ବହୁମୁଖୀ ସମସ୍ୟା |,multidecision problem
ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |,multidimensional normal distribution
ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,multidimensional random variable
ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |,multi-index transportation problem
ବହୁମୁଖୀ,multinomial
ବହୁମୁଖୀ ବଣ୍ଟନ |,multinomial distribution
ଏକାଧିକ,multiple
ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |,multiple choice problem
ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |,multiple connected domain
ଏକାଧିକ ସମ୍ପର୍କ,multiple correlation
ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |,multiple frequency table
ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |,multiple integral
ଏକାଧିକ ଏକୀକରଣ,multiple integration
ଏକାଧିକ ରିଗ୍ରେସନ୍ |,multiple regression
ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |,multiple regression analysis
ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,multiple regression coefficient
ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |,multiple regression equation
ଏକାଧିକ ମୂଳ,multiple root
ଗୁଣନ,multiplication
ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),multiplication by columns (of determinant)
ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ),multiplication by rows (of determinant)
ଗୁଣନ କାରକ |,multiplication factor
ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ,multiplicative function
ବହୁଗୁଣ ଗୋଷ୍ଠୀ |,multiplicative group
ବହୁଗୁଣ ଓଲଟା |,multiplicative inverse
ବହୁଗୁଣ,multiplicity
ମୂଳର ବହୁଗୁଣ |,multiplicity of roots
ଶୂନ୍ୟର ଗୁଣ,multiplicity of zero
ଗୁଣକ,multiplier
ଗୁଣ କର,multiply
ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |,multivariate distribution
ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |,multivariate normal distribution
ବହୁବିଧ ଜନସଂଖ୍ୟା |,multivariate population
ପାରସ୍ପରିକ,mutual
ନାବଲା |,nabla
ନାପିରିଆନ୍ |,Napierian
ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |,Napierian logarithm
ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |,natural logarithm
ପ୍ରାକୃତିକ ସଂଖ୍ୟା |,natural number
ନାଟିକାଲ୍ ମାଇଲ୍ |,nautical mile
n- ଡାଇମେନ୍ସନାଲ୍ |,n-dimensional
n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |,n-dimensional vector space
ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |,necessary and sufficient condition
ଆବଶ୍ୟକ ସର୍ତ୍ତ,necessary condition
ଅବନତି,negation
ନକାରାତ୍ମକ,negative
ନକାରାତ୍ମକ ବକ୍ରତା |,negative curvature
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,negative definite form
ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,negative definite matrix
ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,negative semi-definite form
ପଡୋଶୀ,neighbourhood
ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |,nested sampling
ନିଟ୍ ପ୍ରଜନନ ହାର |,net reproduction rate
ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |,Newtonian mechanics
ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,Newton's divided difference formula
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,Newton's laws of motion
ନେମାନ୍ ଆବଣ୍ଟନ |,Neyman allocation
ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |,Neyman Pearson theory
ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |,nilpotent element
ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,nilpotent matrix
ନୋଡ୍,node
ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |,non-Abelian group
ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |,non-absolute convergence
ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |,non-algebraic
ଅଣ-ଅବକ୍ଷୟ |,non-degenerate
ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |,non-degenerate basic feasible solution
ଅଣ-ଘନ |,non-dense
ଅଣ-ଘନ ସେଟ୍ |,non-dense set
ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |,non-denumerable infinity of points
ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,non-denumerable set
