Odiya,Kannada
ମେସିନ୍ ଆଧାରିତ ଭାଷା |,ಯಂತ್ರ ಆಧಾರಿತ ಭಾಷೆ
ମେସିନ୍ ଚଲାଇବା |,ಯಂತ್ರ ಚಾಲನೆ
ମେସିନ୍ ଅନୁକରଣ,ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
ମେସିନ୍ ନଷ୍ଟ ହୋଇଥିବା ସମୟ |,ಯಂತ್ರ ಹಾಳಾದ ಸಮಯ
ମେସିନ୍ ଅନୁବାଦ,ಯಂತ್ರ ಅನುವಾದ
ମେସିନ୍ ଶବ୍ଦ |,ಯಂತ್ರ ಪದ
ମାକ୍ରୋ (= ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ),ಮ್ಯಾಕ್ರೋ (=ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ)
ମାକ୍ରୋ ଆର୍ଗୁମେଣ୍ଟ୍ |,ಮ್ಯಾಕ್ರೋ ಆರ್ಗ್ಯುಮೆಂಟ್
ମାକ୍ରୋ ଆସେମ୍ବଲି ପ୍ରୋଗ୍ରାମ୍ |,ಮ್ಯಾಕ್ರೋ ಅಸೆಂಬ್ಲಿ ಕಾರ್ಯಕ್ರಮ
ମାକ୍ରୋ କଲ୍ |,ಮ್ಯಾಕ್ರೋ ಕರೆ
ମାକ୍ରୋ କୋଡ୍ |,ಮ್ಯಾಕ್ರೋ ಕೋಡ್
ମାକ୍ରୋ କମାଣ୍ଡ୍ |,ಮ್ಯಾಕ್ರೋ ಆಜ್ಞೆ
ମାକ୍ରୋ ଘୋଷଣା,ಮ್ಯಾಕ್ರೋ ಘೋಷಣೆ
ମାକ୍ରୋ ସଂଜ୍ଞା,ಮ್ಯಾಕ್ರೋ ವ್ಯಾಖ್ಯಾನ
ମାକ୍ରୋ ଫ୍ଲୋ ଚାର୍ଟ |,ಮ್ಯಾಕ್ರೋ ಫ್ಲೋ ಚಾರ್ಟ್
ମାକ୍ରୋ ଜେନେରେଟର,ಮ್ಯಾಕ್ರೋ ಜನರೇಟರ್
ମାକ୍ରୋ ନିର୍ଦ୍ଦେଶ,ಮ್ಯಾಕ್ರೋ ಸೂಚನೆ
ମାକ୍ରୋ ଭାଷା |,ಮ್ಯಾಕ್ರೋ ಭಾಷೆ
ମାକ୍ରୋ ଲାଇବ୍ରେରୀ |,ಮ್ಯಾಕ್ರೋ ಲೈಬ್ರರಿ
ମାକ୍ରୋ ପାରାମିଟର |,ಮ್ಯಾಕ್ರೋ ಪ್ಯಾರಾಮೀಟರ್
ମାକ୍ରୋ ପ୍ରକ୍ରିୟାକରଣ |,ಮ್ಯಾಕ್ರೋ ಸಂಸ್ಕರಣೆ
ମାକ୍ରୋ ସଞ୍ଚାଳକ |,ಮ್ಯಾಕ್ರೋ ಪ್ರೊಸೆಸರ್
ମାକ୍ରୋ ପ୍ରୋଗ୍ରାମିଂ |,ಮ್ಯಾಕ್ರೋ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ମାକ୍ରୋ ପ୍ରୋଟୋଟାଇପ୍ |,ಮ್ಯಾಕ್ರೋ ಮಾದರಿ
ମାକ୍ରୋ-କୋଡିଂ |,ಮ್ಯಾಕ್ರೋ-ಕೋಡಿಂಗ್
ମାଗାବାଇଟ୍ (MB),ಮ್ಯಾಗಬೈಟ್ (MB)
ଯାଦୁ ଚରିତ୍ର |,ಮ್ಯಾಜಿಕ್ ಪಾತ್ರ
ଯାଦୁ ସଂଖ୍ୟା,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
ଚୁମ୍ବକୀୟ ବବୁଲ୍ ସ୍ମୃତି,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಬಬಲ್ ಮೆಮೊರಿ
ଚୁମ୍ବକୀୟ କାର୍ଡ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕಾರ್ಡ್
ଚୁମ୍ବକୀୟ କକ୍ଷ |,ಕಾಂತೀಯ ಕೋಶ
ଚୁମ୍ବକୀୟ ଚରିତ୍ର |,ಕಾಂತೀಯ ಪಾತ್ರ
ଚୁମ୍ବକୀୟ କୋର ସଂରକ୍ଷଣ,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಕೋರ್ ಸಂಗ್ರಹಣೆ
ଚୁମ୍ବକୀୟ ଡିସ୍କ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್
ଚୁମ୍ବକୀୟ ଡିସ୍କ ଠିକଣା,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ವಿಳಾಸ
ଚୁମ୍ବକୀୟ ଡିସ୍କ ସ୍ମୃତି,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಡಿಸ್ಕ್ ಮೆಮೊರಿ
ଚୁମ୍ବକୀୟ ଡ୍ରମ୍ |,ಕಾಂತೀಯ ಡ್ರಮ್
ଚୁମ୍ବକୀୟ ଏନକୋଡିଂ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಎನ್ಕೋಡಿಂಗ್
ଚୁମ୍ବକୀୟ ମୁଣ୍ଡ,ಕಾಂತೀಯ ತಲೆ
ଚୁମ୍ବକୀୟ ଇଙ୍କି |,ಕಾಂತೀಯ ಶಾಯಿ
ଚୁମ୍ବକୀୟ ଇଙ୍କି ବର୍ଣ୍ଣ ଚିହ୍ନ (MICR),ಮ್ಯಾಗ್ನೆಟಿಕ್ ಇಂಕ್ ಕ್ಯಾರೆಕ್ಟರ್ ರೆಕಗ್ನಿಷನ್ (MICR)
ଚୁମ୍ବକୀୟ ମିଡିଆ |,ಕಾಂತೀಯ ಮಾಧ್ಯಮ
ଚୁମ୍ବକୀୟ ପଠନ |,ಕಾಂತೀಯ ಓದುವಿಕೆ
ଚୁମ୍ବକୀୟ ରେକର୍ଡିଂ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ರೆಕಾರ್ಡಿಂಗ್
ଚୁମ୍ବକୀୟ ସଂରକ୍ଷଣ,ಕಾಂತೀಯ ಸಂಗ್ರಹ
ଚୁମ୍ବକୀୟ ଷ୍ଟ୍ରିପ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಸ್ಟ್ರಿಪ್
ଚୁମ୍ବକୀୟ ଟେପ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್
ଚୁମ୍ବକୀୟ ଟେପ୍ କାର୍ଟ୍ରିଜ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಕಾರ್ಟ್ರಿಡ್ಜ್
ଚୁମ୍ବକୀୟ ଟେପ୍ ଡ୍ରାଇଭ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಡ್ರೈವ್
ଚୁମ୍ବକୀୟ ଟେପ୍ ହେଡର୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಹೆಡರ್
ଚୁମ୍ବକୀୟ ଟେପ୍ ଲାଇବ୍ରେରିଆନ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಲೈಬ್ರರಿಯನ್
ଚୁମ୍ବକୀୟ ଟେପ୍ ପରିବହନ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಸಾರಿಗೆ
ଚୁମ୍ବକୀୟ ଟେପ୍ ୟୁନିଟ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟೇಪ್ ಘಟಕ
ଚୁମ୍ବକୀୟ ପତଳା ଚଳଚ୍ଚିତ୍ର |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ತೆಳುವಾದ ಫಿಲ್ಮ್
ଚୁମ୍ବକୀୟ ଟ୍ରାକ୍ |,ಮ್ಯಾಗ್ನೆಟಿಕ್ ಟ್ರ್ಯಾಕ್
ଚୁମ୍ବକୀୟ ଅପ୍ଟିକ୍ ଷ୍ଟୋରେଜ୍ |,ಮ್ಯಾಗ್ನೆಟೋ ಆಪ್ಟಿಕ್ ಸಂಗ್ರಹಣೆ
ଚୁମ୍ବକୀୟ ପ୍ରିଣ୍ଟର୍ |,ಮ್ಯಾಗ್ನೆಟೋಗ್ರಾಫಿಕ್ ಪ್ರಿಂಟರ್
ଚୁମ୍ବକୀୟ,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಷನ್
ଚୁମ୍ବକୀୟ ଟାବଲେଟ୍ |,ಮ್ಯಾಗ್ನೆಟೋಸ್ಟ್ರಿಕ್ಟಿವ್ ಟ್ಯಾಬ್ಲೆಟ್
ମେଲ୍ ବାକ୍ସ,ಮೇಲ್ ಬಾಕ್ಸ್
ମେଲ୍ ମିଶ୍ରଣ |,ಮೇಲ್ ವಿಲೀನ
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରଣ ଏକକ |,ಮುಖ್ಯ ನಿಯಂತ್ರಣ ಘಟಕ
ମୁଖ୍ୟ ଫ୍ରେମ୍ |,ಮುಖ್ಯ ಚೌಕಟ್ಟು
ମୁଖ୍ୟ ଫ୍ରେମ୍ ସିଷ୍ଟମ୍ |,ಮುಖ್ಯ ಚೌಕಟ್ಟಿನ ವ್ಯವಸ್ಥೆ
ମୁଖ୍ୟ ସ୍ମୃତି,ಮುಖ್ಯ ಸ್ಮರಣೆ
ମୁଖ୍ୟ ପ୍ରୋଗ୍ରାମ୍,ಮುಖ್ಯ ಕಾರ್ಯಕ್ರಮ
ମୁଖ୍ୟ ଭଣ୍ଡାର |,ಮುಖ್ಯ ಸಂಗ್ರಹಣೆ
ମୁଖ୍ୟ ସୁଇଚ୍,ಮುಖ್ಯ ಸ್ವಿಚ್
ରକ୍ଷଣାବେକ୍ଷଣ,ನಿರ್ವಹಣೆ
ରକ୍ଷଣାବେକ୍ଷଣ ପ୍ୟାନେଲ୍ |,ನಿರ್ವಹಣೆ ಫಲಕ
ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ,ನಿರ್ವಹಣೆ ಸಮಯ
ପ୍ରମୁଖ ଚକ୍ର |,ಪ್ರಮುಖ ಚಕ್ರ
ପ୍ରମୁଖ ଉପକରଣ,ಪ್ರಮುಖ ಸಾಧನ
ମୁଖ୍ୟ ଚାବି |,ಪ್ರಮುಖ ಕೀ
ପ୍ରମୁଖ ରାଜ୍ୟ |,ಪ್ರಮುಖ ರಾಜ್ಯ
ପ୍ରମୁଖ ଗଠନ,ಪ್ರಮುಖ ರಚನೆ
ପ୍ରମୁଖ କାର୍ଯ୍ୟ,ಪ್ರಮುಖ ಕಾರ್ಯ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ಬಹುಪಾಲು ಅಂಶ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ಬಹುಪಾಲು ಗೇಟ್
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,ಬಹುಪಾಲು ಕಾರ್ಯಾಚರಣೆ
ମେକଅପ୍ ସମୟ |,ಮೇಕ್ಅಪ್ ಸಮಯ
ତ୍ରୁଟି ନିତ୍ୟକର୍ମ |,ಅಸಮರ್ಪಕ ದಿನಚರಿ
ପରିଚାଳନା ବିକାଶ,ನಿರ್ವಹಣೆ ಅಭಿವೃದ್ಧಿ
ପରିଚାଳନା ସୂଚନା ବ୍ୟବସ୍ଥା (MIS),ನಿರ್ವಹಣಾ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ (MIS)
ପରିଚାଳନା ବିଜ୍ଞାନ |,ನಿರ್ವಹಣೆ ವಿಜ್ಞಾನ
ମଞ୍ଚେଷ୍ଟର କୋଡିଂ |,ಮ್ಯಾಂಚೆಸ್ಟರ್ ಕೋಡಿಂಗ್
ମନିଫୋଲ୍ଡିଂ |,ಮ್ಯಾನಿಫೋಲ್ಡಿಂಗ್
ମନିପ୍ୟୁଟେଡ୍ ଭେରିଏବଲ୍ |,ಕುಶಲತೆಯಿಂದ ಕೂಡಿದ ವೇರಿಯಬಲ್
ଇଣ୍ଡେକ୍ସ କରିବା,ಮ್ಯಾನಿಪುಲೇಟಿಂಗ್ ಇಂಡೆಕ್ಸಿಂಗ್
ମ୍ୟାନ୍-ମେସିନ୍ ଅନୁକରଣ |,ಮನುಷ್ಯ-ಯಂತ್ರ ಸಿಮ್ಯುಲೇಶನ್
ମାନୁଆଲ୍ ଠିକଣା ସୁଇଚ୍ |,ಹಸ್ತಚಾಲಿತ ವಿಳಾಸ ಸ್ವಿಚ್
ମାନୁଆଲ ବିଶ୍ଳେଷଣ |,ಹಸ್ತಚಾಲಿತ ವಿಶ್ಲೇಷಣೆ
ମାନୁଆଲ ଉତ୍ତର,ಹಸ್ತಚಾಲಿತ ಉತ್ತರ
ମାନୁଆଲ ପ୍ରବେଶ,ಹಸ್ತಚಾಲಿತ ಪ್ರವೇಶ
ମାନୁଆଲ ବିନିମୟ,ಹಸ್ತಚಾಲಿತ ವಿನಿಮಯ
ମାନୁଆଲ୍ ଇନପୁଟ୍ |,ಹಸ್ತಚಾಲಿತ ಇನ್ಪುಟ್
ମାନୁଆଲ୍ ଅପରେସନ୍ |,ಹಸ್ತಚಾಲಿತ ಕಾರ್ಯಾಚರಣೆ
ଅନେକ ସମ୍ପର୍କ ପାଇଁ ଅନେକ |,ಹಲವು ಸಂಬಂಧಗಳು
ଅନେକରୁ ଗୋଟିଏ ଡିକୋଡର୍ |,ಅನೇಕ ಒಂದು ಡಿಕೋಡರ್
ମାନଚିତ୍ର ପଦ୍ଧତି,ನಕ್ಷೆ ವಿಧಾನ
ମ୍ୟାପିଂ,ಮ್ಯಾಪಿಂಗ್
ମାର୍ଜିନ୍,ಅಂಚು
ମାର୍ଜିନ୍ ତ୍ରୁଟି |,ಅಂಚು ದೋಷ
ମାର୍ଜିନାଲ ଯାଞ୍ଚ,ಕನಿಷ್ಠ ಪರಿಶೀಲನೆ
ମାର୍ଜିନାଲ ପରୀକ୍ଷା,ಕನಿಷ್ಠ ಪರೀಕ್ಷೆ
ଚିହ୍ନ ଚିହ୍ନଟ,ಗುರುತು ಪತ್ತೆ
ପ reading ଼ିବା ଚିହ୍ନ |,ಮಾರ್ಕ್ ಓದುವಿಕೆ
ମାର୍କ ସ୍କାନିଂ,ಗುರುತು ಸ್ಕ್ಯಾನಿಂಗ್
ଚିହ୍ନ ଚିହ୍ନ,ಗುರುತು ಅರ್ಥ
ମାର୍କର,ಮಾರ್ಕರ್
ମାର୍କିଂ,ಗುರುತು ಹಾಕುವುದು
ତରଙ୍ଗ ଚିହ୍ନିତ,ಗುರುತು ತರಂಗ
ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |,ಮಾರ್ಕೊವ್ ಸರಣಿ
ମାର୍କୋଭ ଉତ୍ସ |,ಮಾರ್ಕೊವ್ ಮೂಲ
ମାର୍କ ଅପ୍ ଭାଷା |,ಮಾರ್ಕ್-ಅಪ್ ಭಾಷೆ
ମାସର,ಮೇಸರ್
ମାସର,ಮೇಸರ್
ମାସ୍କ,ಮುಖವಾಡ
ମାସ୍କ ବିଟ୍ |,ಮುಖವಾಡ ಬಿಟ್
ମାସ୍କ ପ୍ରୋଗ୍ରାମେବଲ୍ ଡିଭାଇସ୍ |,ಮಾಸ್ಕ್ ಪ್ರೊಗ್ರಾಮೆಬಲ್ ಸಾಧನ
ମାସ୍କ ରେଜିଷ୍ଟର |,ಮಾಸ್ಕ್ ರಿಜಿಸ್ಟರ್
ମାସ୍କଡ୍ ROM |,ಮುಖವಾಡದ ROM
ମାସ୍କିଂ |,ಮರೆಮಾಚುವಿಕೆ
ବହୁ ତଥ୍ୟ,ಸಾಮೂಹಿಕ ಡೇಟಾ
ଜନ ସ୍ମୃତି,ಸಾಮೂಹಿಕ ಸ್ಮರಣೆ
ବହୁଳ ଭାବରେ ସମାନ୍ତରାଳ |,ಬೃಹತ್ ಸಮಾನಾಂತರ
ଗୁରୁ,ಮಾಸ್ಟರ್
ମାଷ୍ଟର କାର୍ଡ |,ಮಾಸ್ಟರ್ ಕಾರ್ಡ್
ମାଷ୍ଟର ଘଣ୍ଟା |,ಮಾಸ್ಟರ್ ಗಡಿಯಾರ
ମାଷ୍ଟର କନସୋଲ୍ |,ಮಾಸ್ಟರ್ ಕನ್ಸೋಲ್
ମୂଖ୍ୟ ତଥ୍ୟ |,ಮಾಸ್ಟರ್ ಡೇಟಾ
ମୂଖ୍ୟ ଚିତ୍ର,ಮಾಸ್ಟರ್ ರೇಖಾಚಿತ್ರ
ମାଷ୍ଟର ଫାଇଲ୍ |,ಮಾಸ್ಟರ್ ಫೈಲ್
ମାଷ୍ଟର ଗ୍ରୁପ୍ |,ಮಾಸ್ಟರ್ ಗುಂಪು
ମାଷ୍ଟର କି,ಮುಖ್ಯ ಕೀ
ମାଷ୍ଟର ଲାଇବ୍ରେରୀ ଟେପ୍ |,ಮಾಸ್ಟರ್ ಲೈಬ್ರರಿ ಟೇಪ್
ମାଷ୍ଟର ସଞ୍ଚାଳକ |,ಮಾಸ್ಟರ್ ಪ್ರೊಸೆಸರ್
ମାଷ୍ଟର ପ୍ରୋଗ୍ରାମ୍ |,ಮಾಸ್ಟರ್ ಪ್ರೋಗ್ರಾಂ
ମାଷ୍ଟର ଷ୍ଟେସନ୍ |,ಮಾಸ್ಟರ್ ನಿಲ್ದಾಣ
ମାଷ୍ଟର ଟେପ୍ |,ಮಾಸ್ಟರ್ ಟೇಪ್
ମାଷ୍ଟର୍ ଟର୍ମିନାଲ୍ |,ಮಾಸ್ಟರ್ ಟರ್ಮಿನಲ್
ମାଷ୍ଟର / ଦାସ ଉପକରଣ |,ಮಾಸ್ಟರ್/ಸ್ಲೇವ್ ಸಾಧನ
ମାଷ୍ଟର / ଦାସ ପ୍ରଣାଳୀ |,ಮಾಸ್ಟರ್ / ಗುಲಾಮರ ವ್ಯವಸ್ಥೆ
ମ୍ୟାଚ୍,ಹೊಂದಾಣಿಕೆ
ମେଳ ଖାଉଛି,ಹೊಂದಾಣಿಕೆಗೆ
ଗାଣିତିକ ପ୍ରୋଗ୍ରାମିଂ,ಗಣಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ଗାଣିତିକ ଅନୁକରଣ,ಗಣಿತದ ಸಿಮ್ಯುಲೇಶನ್
ମାଟ୍ରିକ୍ସ,ಮ್ಯಾಟ್ರಿಕ್ಸ್
ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್
ମ୍ୟାଟ୍ରିକ୍ସ ସୁଇଚ୍ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸ್ವಿಚ್
ମ୍ୟାଟ୍ରିକ୍ସ ଟେବୁଲ୍ |,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಟೇಬಲ್
ମ୍ୟାକ୍ସି କମ୍ପ୍ୟୁଟର |,ಮ್ಯಾಕ್ಸಿ ಕಂಪ್ಯೂಟರ್
ମ୍ୟାକ୍ସିକ୍ କମ୍ପ୍ୟୁଟର |,ಮ್ಯಾಕ್ಸಿಕಂಪ್ಯೂಟರ್
ସର୍ବାଧିକ ଉପାଦାନ |,ಗರಿಷ್ಠ ಅಂಶ
maxterm (ମାନକ ରାଶି ଶବ୍ଦ),ಗರಿಷ್ಠ ಅವಧಿ (ಪ್ರಮಾಣಿತ ಮೊತ್ತ)
ମ୍ୟାକ୍ସୱେଲ ଡେମନ୍ |,ಮ್ಯಾಕ್ಸ್ವೆಲ್ ಡೀಮನ್
ଅର୍ଥ,ಅರ್ಥ
ଅର୍ଥ ମରାମତି ସମୟ |,ದುರಸ್ತಿ ಸಮಯ ಎಂದರ್ಥ
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
ବିଫଳତା ମଧ୍ୟରେ ସମୟ (MTBF),ವೈಫಲ್ಯದ ನಡುವಿನ ಸರಾಸರಿ ಸಮಯ (MTBF)
ବିଫଳତାର ସମୟ |,ವೈಫಲ್ಯದ ಸಮಯ ಎಂದರ್ಥ
ମରାମତି ପାଇଁ ସମୟ |,ದುರಸ್ತಿ ಮಾಡುವ ಸಮಯ ಎಂದರ್ಥ
ମରାମତି ପାଇଁ ସମୟ (MTTR),ದುರಸ್ತಿ ಮಾಡಲು ಸರಾಸರಿ ಸಮಯ (MTTR)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
ମଧ୍ୟମ ମାପ ଏକୀକରଣ (MSI),ಮಧ್ಯಮ ಪ್ರಮಾಣದ ಏಕೀಕರಣ (MSI)
ମଧ୍ୟମ ଅବଧି ସଂରକ୍ଷଣ ଉପକରଣ |,ಮಧ್ಯಮ ಅವಧಿಯ ಶೇಖರಣಾ ಸಾಧನ
ପ୍ରତି ସେକେଣ୍ଡରେ ମେଗାବିଟ୍ (MB Ps),ಮೆಗಾಬಿಟ್ ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ (MB Ps)
ସଦସ୍ୟ ବସ୍ତୁ |,ಸದಸ್ಯ ವಸ್ತು
ସଦସ୍ୟ ରେକର୍ଡ |,ಸದಸ್ಯ ದಾಖಲೆ
ସ୍ମୃତି,ಸ್ಮರಣೆ
ମେମୋରୀ ଆରେ,ಮೆಮೊರಿ ಅರೇ
ମେମୋରୀ ବ୍ୟାଙ୍କ,ಮೆಮೊರಿ ಬ್ಯಾಂಕ್
ମେମୋରୀ ବଫର୍ ରେଜିଷ୍ଟର |,ಮೆಮೊರಿ ಬಫರ್ ರಿಜಿಸ್ಟರ್
ମେମୋରୀ ବସ୍,ಮೆಮೊರಿ ಬಸ್
ମେମୋରୀ କାର୍ଡ,ಮೆಮೊರಿ ಕಾರ್ಡ್
ମେମୋରୀ ସେଲ୍,ಮೆಮೊರಿ ಕೋಶ
ସ୍ମୃତି ସଙ୍କୋଚନ,ಮೆಮೊರಿ ಸಂಕೋಚನ
ମେମୋରୀ କୋର୍,ಮೆಮೊರಿ ಕೋರ್
ସ୍ମୃତି ଚକ୍ର,ಮೆಮೊರಿ ಚಕ್ರ
ମେମୋରୀ ଡାଟା ରେଜିଷ୍ଟର |,ಮೆಮೊರಿ ಡೇಟಾ ರಿಜಿಸ್ಟರ್
ମେମୋରୀ ଡମ୍ପ,ಮೆಮೊರಿ ಡಂಪ್
ସ୍ମୃତି ବିନିମୟ,ಮೆಮೊರಿ ವಿನಿಮಯ
ସ୍ମୃତି କ୍ରମ,ಮೆಮೊರಿ ಕ್ರಮಾನುಗತ
ସ୍ମୃତି ନିର୍ଦ୍ଦେଶ,ಮೆಮೊರಿ ಸೂಚನೆ
ସ୍ମୃତି ପରିଚାଳନା,ಮೆಮೊರಿ ನಿರ್ವಹಣೆ
ସ୍ମୃତି ମାନଚିତ୍ର,ಮೆಮೊರಿ ನಕ್ಷೆ
ମେମୋରୀ ମ୍ୟାପ୍ I / O,ಮೆಮೊರಿ ಮ್ಯಾಪ್ ಮಾಡಲಾದ I/O
ମେମୋରୀ ମଡେଲ୍ |,ಮೆಮೊರಿ ಮಾದರಿ
ମେମୋରୀ ମଡ୍ୟୁଲ୍,ಮೆಮೊರಿ ಮಾಡ್ಯೂಲ್
ମେମୋରୀ ପଏଣ୍ଟର୍ ରେଜିଷ୍ଟର |,ಮೆಮೊರಿ ಪಾಯಿಂಟರ್ ರಿಜಿಸ್ಟರ್
ସ୍ମୃତି ଶକ୍ତି,ನೆನಪಿನ ಶಕ್ತಿ
ସ୍ମୃତି ସୁରକ୍ଷା,ಮೆಮೊರಿ ರಕ್ಷಣೆ
ମେମୋରୀ ରେଫରେନ୍ସ ନିର୍ଦ୍ଦେଶ,ಮೆಮೊರಿ ಉಲ್ಲೇಖ ಸೂಚನೆ
ସ୍ମୃତି ବାସିନ୍ଦା କାର୍ଯ୍ୟକ୍ରମ |,ಮೆಮೊರಿ ರೆಸಿಡೆಂಟ್ ಪ್ರೋಗ್ರಾಂ
ମେମୋରୀ ୟୁନିଟ୍,ಮೆಮೊರಿ ಘಟಕ
ମେନୁ,ಮೆನು
ମେନୁ ବାର୍ |,ಮೆನು ಬಾರ್
ମେନୁ ଡ୍ରାଇଭ୍ |,ಮೆನು ಡ್ರೈವ್
ମେନୁ ଚୟନ,ಮೆನು ಆಯ್ಕೆ
ମେନୁ-ଚାଳିତ ପ୍ରୋଗ୍ରାମ୍ |,ಮೆನು-ಚಾಲಿತ ಪ್ರೋಗ್ರಾಂ
ମିଶ୍ରଣ କରନ୍ତୁ |,ವಿಲೀನಗೊಳ್ಳಲು
ବିନିମୟ ସର୍ଟ ମିଶ୍ରଣ କରନ୍ତୁ |,ವಿನಿಮಯ ರೀತಿಯ ವಿಲೀನ
ମିଶ୍ରଣ ସର୍ଟ,ವಿಲೀನ ರೀತಿಯ
ମିଶ୍ରଣ,ವಿಲೀನಗೊಳಿಸಲಾಗುತ್ತಿದೆ
ଜାଲ ନେଟୱାର୍କ,ಜಾಲರಿ ಜಾಲ
ମେସେଜିଂ,ಸಂದೇಶ ಕಳುಹಿಸುವಿಕೆ
ବାର୍ତ୍ତା |,ಸಂದೇಶ
ବାର୍ତ୍ତା ପ୍ରାମାଣିକିକରଣ |,ಸಂದೇಶ ದೃಢೀಕರಣ
ବାର୍ତ୍ତା ବାକ୍ସ,ಸಂದೇಶ ಪೆಟ್ಟಿಗೆ
ବାର୍ତ୍ତା ସର୍କିଟ |,ಸಂದೇಶ ಸರ್ಕ್ಯೂಟ್
ବାର୍ତ୍ତା ଫର୍ମାଟ୍ |,ಸಂದೇಶ ಸ್ವರೂಪ
ବାର୍ତ୍ତା ହେଡର୍ |,ಸಂದೇಶದ ಹೆಡರ್
ବାର୍ତ୍ତା ମୋଡ୍,ಸಂದೇಶ ಮೋಡ್
ବାର୍ତ୍ତା ପାସ୍ କରୁଛି |,ಸಂದೇಶ ರವಾನೆ
ବାର୍ତ୍ତା ମତଦାନ,ಸಂದೇಶ ಪೋಲಿಂಗ್
ବାର୍ତ୍ତା କ୍ରମ |,ಸಂದೇಶ ಕ್ಯೂ
ମେସେଜ୍ ସୁଇଚ୍ |,ಸಂದೇಶ ಸ್ವಿಚ್
ବାର୍ତ୍ତା ପାଠ,ಸಂದೇಶ ಪಠ್ಯ
ବାର୍ତ୍ତା ସ୍ଥାନାନ୍ତର ଏଜେଣ୍ଟ |,ಸಂದೇಶ ವರ್ಗಾವಣೆ ಏಜೆಂಟ್
ମେଟା ଆସେମ୍ବଲର୍ |,ಮೆಟಾ ಅಸೆಂಬ್ಲರ್
ମେଟା କ୍ଲାସ୍ |,ಮೆಟಾ ವರ್ಗ
ମେଟା ସଂକଳନ,ಮೆಟಾ ಸಂಕಲನ
ମେଟା କମ୍ପାଇଲର୍,ಮೆಟಾ ಕಂಪೈಲರ್
ମେଟା ଭାଷା |,ಮೆಟಾ ಭಾಷೆ
ମେଟା ନେଟୱାର୍କ |,ಮೆಟಾ ನೆಟ್ವರ್ಕ್
ମେଟା ସିଷ୍ଟମ୍ |,ಮೆಟಾ ವ್ಯವಸ್ಥೆ
ପଦ୍ଧତି,ವಿಧಾನ
ମହାନଗର କ୍ଷେତ୍ର ନେଟୱାର୍କ (MAN),ಮೆಟ್ರೋಪಾಲಿಟನ್ ಏರಿಯಾ ನೆಟ್‌ವರ್ಕ್ (MAN)
