English,Bengali
Organic manure,জৈব সার
Organic matter,জৈবপদার্থ
Organic nitrogen (soil),জৈব নাইট্রোজেন (মাটি)
Organic phosphorus,জৈব ফসফরাস
Organic soil,জৈব মাটি
Organic wastes,জৈব বর্জ্য
Organic,জৈব
Organised marketing,সংগঠিত বিপণন
Organogenesis,অর্গোজেনেসিস
Organoleptic evaluation,অর্গানোলেপটিক মূল্যায়ন
Orninthology,অর্নিনথোলজি
Orthodox seed,গোঁড়া বীজ
Orthogonal polynomial equation,অরথোগোনাল বহুবর্ষ সমীকরণ
Osmosis,অসমোসিস
Osmotic effect,অসমোটিক প্রভাব
Osmotic potential,অসমোটিক সম্ভাবনা
Out break,প্রাদুর্ভাব
Out breeding,প্রজনন আউট
Oven,চুলা
Overwinter,ওভারউইন্টার
Overlapping generation,ওভারল্যাপিং প্রজন্ম
Ovum,ডিম্বাশয়
Oxidation,জারণ
Oxylophytes,অক্সিলোফাইটস
Oats,ওটস
Oil palm,তেল করতল
Oleander,ওলিয়েন্ডার
Olive,জলপাই
Onion,পেঁয়াজ
Opium poppy,আফিম
"Oriental plane, european plane tree","প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ"
Packing,মোড়ক
Paddock,প্যাডক
Paired row planting,জোড় সারি রোপণ
Palatability,স্বচ্ছলতা
Panicle,প্যানিকেল
Paracentric inversion,প্যারাসেন্ট্রিক ইনভার্সন
Parameter,প্যারামিটার
Parasite,পরজীবী
Parboiling,পার্বিলিং
Parenchyma,পেরেনচাইমা
Parent rock,অভিভাবক শিলা
Parmanent drought,পারমানেন্ট খরা
Parthenogenesis,পার্থেনোজেনেসিস
Partial factor productivity,আংশিক ফ্যাক্টর উত্পাদনশীলতা
Participatory rural appraisal,অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন
Particle density,কণা ঘনত্ব
Passive absorption,প্যাসিভ শোষণ
Pasture,চারণভূমি
Pasturization,চারণভূমি
PCR (polymerase chain reaction),পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া)
Peasant farming,কৃষক কৃষিকাজ
Peat (soil),পিট (মাটি)
Ped,পেড
Pedicel,পেডিসেল
Pedigree,বংশধর
Pedogenesis,পেডোজেনেসিস
Pedology,পেডোলজি
Peel,খোসা
Peeling,খোসা ছাড়ছে
Pelleting,পেলিটিং
Percolation,পারকোলেশন
Perennial,বহুবর্ষজীবী
Pericentric inversion,পেরিকেন্ট্রিক ইনভার্সন
Peri-urban,পেরি-আরবান
Permeability,ব্যাপ্তিযোগ্যতা
Permaculture,পারম্যাকালচার
Permanent wilting point (PWP),স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি)
Permability coefficient,দায়িত্বশীল সহগ
Permeability rate,ব্যাপ্তিযোগ্যতা হার
Permeameter,পারমিটার
Persistent herbicide,অবিরাম ভেষজনাশক
Pesticide,কীটনাশক
Petrophyte,পেট্রোফাইট
Phage,ফেজ
Phased planting,পর্যায়ক্রমে রোপণ
Phasmid,ফ্যাসমিড
Phellogen,ফেলোজেন
Phenolic compounds,ফেনলিক যৌগিক
Phenology,ফেনোলজি
Phenotype,ফেনোটাইপ
Pheromone,ফেরোমোন
Phloem,Phloem
Phosphate fixation,ফসফেট স্থিরকরণ
Phosphate rock,ফসফেট রক
Phosphate solubilization,ফসফেট দ্রবণীয়করণ
Phosphate solubilizing,ফসফেট দ্রবীভূতকরণ
Phosphatide,ফসফেটাইড
Phospho-gypsum,ফসফো-জিপসাম
Phospholipid,ফসফোলিপিড
Phosphorylation,ফসফোরিলেশন
Photo spectrometer,ফটো স্পেকট্রোমিটার
Photoautotroph,ফটোআউটোট্রফ
Photochomical reaction,ফটোচোমিকাল বিক্রিয়া
Photodecemposition,ফটোডেসেমপজিশন
Photometry,ফটোমেট্রি
Photomorphogenesis,ফটোমোরফোজেনেসিস
Photon,ফোটন
Photo-oxidation,ফটো-জারণ
Photoperiod,ফোটোপিরিওড
Photoperiodism,ফোটোপারিওডিজম
Photophosphorylation,ফটোফসফোরিলেশন
Photoreactivation,Photoreactivation
Photoreceptor,ফটোরিসেপ্টর
Photorespiration,ফটোরস্পিরেশন
Photosynthesis,সালোকসংশ্লেষণ
Photosynthetic efficiency,সালোকসংশ্লিষ্ট দক্ষতা
Photosynthetic quoitent,সালোকসংশ্লিষ্ট কোয়েটেন্ট
Photosynthetically,সালোকসংশ্লিষ্টভাবে
Phototropism,ফটোট্রোপিজম
Phyllody,ফিলোডি
Phyllotaxy,ফিলোট্যাক্সি
Physical weathering,শারীরিক আবহাওয়া
Physiological disorder,শারীরবৃত্তীয় ব্যাধি
Physiological drought,শারীরবৃত্তীয় খরা
Physiological loss,শারীরবৃত্তীয় ক্ষতি
Physiological maturity,শারীরবৃত্তীয় পরিপক্কতা
Phytochrome,ফাইটোক্রোম
Phytoextraction,ফাইটেক্সট্রাকশন
Phytomass,ফাইটোমাস
Phytonematode,ফাইটোনম্যাটোড
Phytoremediation,ফাইটোরিমেডিয়েশন
Phytosiderophore,ফাইটোসিডারোফোর
Phytotoxic,ফাইটোটক্সিক
Phytotron,ফাইটোট্রন
Pictograph,চিত্রগ্রন্থ
Pie diagram,পাই ডায়াগ্রাম
Piezometer,পাইজোমিটার
Pitcher farming,কলস চাষ
Placement (fertilizer),স্থান নির্ধারণ (সার)
Placenta,প্লাসেন্টা
Planking,প্ল্যাঙ্কিং
Plant breeding,উদ্ভিদ প্রজনন
Plant density,উদ্ভিদ ঘনত্ব
Plant ecology,উদ্ভিদ বাস্তুশাস্ত্র
Plant growth promotor,উদ্ভিদ বৃদ্ধি প্রবর্তক
Plant growth regulator,উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক
Plant introduction,উদ্ভিদ ভূমিকা
Plant nutrients,উদ্ভিদ পুষ্টি
Plant nutrition,উদ্ভিদ পুষ্টি
Plant quarantine regulation,উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ
Plant tissue test,উদ্ভিদ টিস্যু পরীক্ষা
Plantation crops,বৃক্ষরোপণ ফসল
Planter,রোপনকারী
Planting material,রোপণ উপাদান
Planting ratio,রোপণ অনুপাত
Plasma,প্লাজমা
Plasma membrame,প্লাজমা মেমব্রেমে
Plasmid,প্লাজমিড
Plasmodesmata,প্লাজমোডেসমাটা
Plasmolysis,প্লাজমোলাইসিস
Plasticity,প্লাস্টিকতা
Plasticulture,প্লাস্টিকচার
Plastid,প্লাস্টিড
Pleiotropic gene,প্লিওট্রপিক জিন
Plot (experimental),প্লট (পরীক্ষামূলক)
Ploughing,লাঙ্গল
Plough-sole,প্লাও-সোল
Plough-sole placement,প্লাও-সোল প্লেসমেন্ট
Pluvial rice lands,প্লুভিয়াল ভাত জমি
Pluvic,প্লুভিক
Pneumatic sprayer,বায়ুসংক্রান্ত স্প্রেয়ার
Pneumatophore,নিউমোটোফোর
Podzol soil,পডজল মাটি
Podzolization,পডজোলাইজেশন
Point mutation,পয়েন্ট মিউটেশন
Poisson distribution,পোইসন বিতরণ
Pollinator,পরাগরেেটর
Polyembrony,পলিম্ব্রি
Polymerization,পলিমারাইজেশন
Polymorphism,পলিমারফিজম
Polyspermy,পলিস্পার্মি
Polytene chromosome,পলিটেন ক্রোমোজোম
Pomology,পোমোলজি
Population,জনসংখ্যা
Porosity (pore-space),পোরোসিটি (ছিদ্র-স্থান)
Post-emergence,উত্তরোত্তর পোস্ট
Post harvest,ফসল পোস্ট
Post-harvest tillage,ফসল কাটার পরে চাষ
Potassium absorption ratio,পটাসিয়াম শোষণ অনুপাত
Potassium fixation,পটাসিয়াম স্থিরকরণ
Potential acidity,সম্ভাব্য অম্লতা
Potential crop yield,সম্ভাব্য ফসল ফলন
Potential evaporation,সম্ভাব্য বাষ্পীভবন
Potential evapotransformation,সম্ভাব্য বাষ্পীভবন
Poultry farming,হাঁস -মুরগির চাষ
Prairie,প্রেরি
Pre-bearing period,প্রাক-বিয়ারিং পিরিয়ড
Precipitation,বৃষ্টিপাতের পরিমাণ
Precision farming,নির্ভুল চাষ
Precision agriculture,যথার্থ কৃষি
Predator,শিকারী
Pre-emergence,প্রাক-উদাসীনতা
Pre-emergence treatment,প্রাক-উদাসীনতা চিকিত্সা
Preplanting treatment,প্রিপ্লান্টিং চিকিত্সা
Pressmud,প্রেসমুড
Pressure gradient,চাপ নতিমাত্র
Price elasticity,মূল্য স্থিতিস্থাপকতা
Price index,মূল্য তালিকা
Primary culture,প্রাথমিক সংস্কৃতি
Primary growth,প্রাথমিক বৃদ্ধি
Primary tillage,প্রাথমিক চাষ
Primer,প্রাইমার
Priming (tobacco),প্রাইমিং (তামাক)
Primordial stage,আদিম পর্যায়
Prion,প্রিওন
Probability,সম্ভাবনা
Probe,ক্ষত পরীক্ষা করা
Problem soil,সমস্যা মাটি
Processing,প্রক্রিয়াজাতকরণ
Production function,উতপাদন কার্যক্রম
Productivity,প্রমোদ
Profit,লাভ
Progeny-testing,বংশধর-পরীক্ষা
Progressive farmer,প্রগতিশীল কৃষক
Project evaluation,প্রকল্প মূল্যায়ন
Prokaryote,প্রোকারিয়োট
Promotor,প্রচারক
Prophylactic spray,প্রফিল্যাকটিক স্প্রে
Proprietary cultivar,মালিকানা চাষ
Protandrous,প্রোটেনড্রস
Protein,প্রোটিন
Protein engineering,প্রোটিন ইঞ্জিনিয়ারিং
Protein sequencing,প্রোটিন সিকোয়েন্সিং
Protein synthesis,প্রোটিন সংশ্লেষণ
Proteomics,প্রোটোমিক্স
Protogyny,প্রোটোগিনি
Protoplasm,প্রোটোপ্লাজম
Prototroph,প্রোটোট্রফ
Prussic acid (HCN/dhurin),প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন)
Pseudoallele,সিউডোলেল
Pseudohermaphrodite,সিউডোহেরমাফ্রোডাইট
Psychrometer,সাইকোমিটার
Puddle,পুডল
Puddled soil,দু: খিত মাটি
Puddling,পুডলিং
Pulping,পাল্পিং
Pulse seed,নাড়ি বীজ
Pulverization,পালভারাইজেশন
Pulverization (soil),পালভারাইজেশন (মাটি)
Pungent,তীব্র
Pure culture,খাঁটি সংস্কৃতি
Pure line,খাঁটি লাইন
Pure line selection,খাঁটি লাইন নির্বাচন
Purgative,পুর্গেটিভ
Purification,পরিশোধন
Purity test,বিশুদ্ধতা পরীক্ষা
Pyranometer,পাইরানোমিটার
Pyregeometer,পাইরেজোমিটার
Pyreheliometer,পাইরেহেলিওমিটার
Paddy,ধান
Palmarosa,পামারোসা
Palmyra palm,পালমিরা পাম
Pandanus,পান্ডানাস
Papaya,পেঁপে
Para grass,প্যারা ঘাস
Parsley,পার্সলে
"Parthenium, (congress grass)","পার্থেনিয়াম, (কংগ্রেস গ্রাস)"
Patchouli,পাচৌলি
Peach,পীচ
"Peacock flower, paradise flower","ময়ূর ফুল, স্বর্গের ফুল"
Pear,নাশপাতি
Pearl millet,মুক্তা বাজরা
Peas,মটর
Pecan nut,পিক্যান বাদাম
Pennel,পেনেল
Pepino,পেপিনো
Pepper,মরিচ
Perillla,পেরিল্লা
Periwinkle,পেরিউইঙ্কল
Persimmon,পার্সিমন
Phalsa,ফালসা
Pigeonpea,অড়হর
Pimpernel (anagallis),পিম্পেরেল (আনাগালিস)
Pine,পাইন
Pineapple,আনারস
"Pistachio, green almond","পেস্তা, সবুজ বাদাম"
Plum,বরই
Pointed gourd,পয়েন্টযুক্ত লাউ
Pomegranate,ডালিম
Pongam,পঙ্গম
Poplar,পপলার
Poppy,পপি
Portulaca,পোর্টুলাকা
Potato,আলু
Prickly poppy,কাঁটা পোস্ত
"Pride of India, China tree","গর্বের ভারত, চীন গাছ"
Proso millet,প্রোসো মিললেট
Psyllium,সাইকেলিয়াম
Pulasaan,পুলাসান
Pumkin,পামকিন
Pummelo,পামেলো
Painted bug,আঁকা বাগ
Parrot,টিয়া পাখি
Peacock,ময়ূর
Pod borer,পড বোরার
Pod fly,পড ফ্লাই
Pulse beetle,নাড়ি বিটল
Pyrilla,পাইরিলা
Pathologist,প্যাথলজিস্ট
Pedologist,পেডোলজিস্ট
Plant breeder,উদ্ভিদ ব্রিডার
Plant pathologist,উদ্ভিদ রোগ বিশেষজ্ঞ
Plant physiologist,উদ্ভিদ ফিজিওলজিস্ট
Pomologist,পোমোলজিস্ট
Q 10,প্রশ্ন 10
QTL (quantitative trait loci),কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি)
Quadrat,চতুর্ভুজ
Quadratic response,চতুর্ভুজ প্রতিক্রিয়া
Quadruple cropping,চতুর্ভুজ ফসল
Qualitative inheritance,গুণগত উত্তরাধিকার
Quality seed,মানের বীজ
Quantitative genetics,পরিমাণগত জেনেটিক্স
Quantitative inheritance,পরিমাণগত উত্তরাধিকার
Quantum seed,কোয়ান্টাম বীজ
Quarantine,পৃথকীকরণ
Quarantine pest,পৃথকীকরণ কীটপতঙ্গ
Quartz,কোয়ার্টজ
Quick test,দ্রুত পরীক্ষা
Quiescence,নিরবতা
Quiscent centre,কুইসেন্ট সেন্টার
Quail,কোয়েল
Queen bee,রাণী মৌমাছি
R value,R মান
Rabi (winter) crop,রবি (শীত) ফসল
Raceme,রেসমে
Radiation,বিকিরণ
Radicle,র‌্যাডিকাল
Radioactivity,তেজস্ক্রিয়তা
Radiobiology,রেডিওবায়োলজি
Radiommuno assay,রেডিওমুনো অ্যাস
Radioisotope,রেডিওআইসোটোপ
Rain water harvesting,বৃষ্টির ফসল
Rainbow revolution,রেইনবো বিপ্লব
Rainfall,বৃষ্টিপাত
Rainfed,বৃষ্টি
Rain-gauge,বৃষ্টি-গেজ
Rainy season,বর্ষাকাল
Raised bed,উত্থিত বিছানা
Ranching,রাঞ্চিং
Rancidity,Rancidy
Random amplified polymorphic,এলোমেলোভাবে প্রশস্ত পলিমারফিক
Random sample,এলোমেলো সাধারন
Randomization,র্যান্ডমাইজেশন
Randomized block design,এলোমেলোভাবে ব্লক ডিজাইন
Range (Statistics),পরিসীমা (পরিসংখ্যান)
Rangeland,রেঞ্জল্যান্ড
Range management,পরিসীমা পরিচালনা
Rapid rural appraisal (RRA),দ্রুত গ্রামীণ মূল্যায়ন (আরআরএ)
Ration,রেশন
Ratoon,রতুন
Ratoon cropping,রেটুন ক্রপিং
Reaper,রিপার
Recalcitrant seed,Recalcitrant বীজ
Recession farming,মন্দা চাষ
Recession phase,মন্দা পর্ব
Recessive,বিরল
Recharge,রিচার্জ
Reciprocal genes,পারস্পরিক জিন
Reclaimed land,পুনরুদ্ধার জমি
Recombinant,রিকম্বিন্যান্ট
Recombinant DNA technology,রিকম্বিন্যান্ট ডিএনএ প্রযুক্তি
Recombination,পুনঃসংযোগ
Recon,পুনঃনির্মাণ
Reconnaissance survey,পুনর্বিবেচনা জরিপ
Recurrent parent,পুনরাবৃত্ত পিতামাতা
Recyclable waste,পুনর্ব্যবহারযোগ্য বর্জ্য
Red algae,লাল শৈবাল
Red data book,লাল ডেটা বই
Red soils,লাল মাটি
Redox potential,অক্সিডাইজেশান ও সংকোচনের ক্ষমতা
Reduced sample,হ্রাস নমুনা
Reduced tillage,হ্রাস চাষ
Reducing sugar,চিনি কমানো
Reduction,হ্রাস
Reference crop,রেফারেন্স ফসল
Reflection coefficient,প্রতিবিম্ব সহগ
Reflection,প্রতিচ্ছবি
Reflexed stamen,রিফ্লেক্সড স্ট্যামেন
Refractive index,প্রতিসরাঙ্ক
Refractometer,রিফ্র্যাক্টোমিটার
Regeneration,পুনর্জন্ম
Registered seed,নিবন্ধিত বীজ
Regolith,রেজোলিথ
Regression,রিগ্রেশন
Regression coefficient,রিগ্রেশন সহগ
Regulator gene,নিয়ন্ত্রক জিন
Relative crop-intensity index,আপেক্ষিক শস্য-তীব্রতা সূচক
Relative crowding coefficient (K),আপেক্ষিক ভিড় সহগ (কে)
Relative growth rate (RGR),আপেক্ষিক বৃদ্ধির হার (আরজিআর)
Relative humidity (RH),আপেক্ষিক আর্দ্রতা (আরএইচ)
Relative spread index,আপেক্ষিক স্প্রেড সূচক
Relative water content,আপেক্ষিক জলের সামগ্রী
Relative weed,আপেক্ষিক আগাছা
Relative yield index,আপেক্ষিক ফলন সূচক
Relative yield total,আপেক্ষিক ফলন মোট
Relay cropping,রিলে ক্রপিং
Relief,স্বস্তি
Remote sensing,রিমোট সেন্সিং
Renewable sources of energy,শক্তির পুনর্নবীকরণযোগ্য উত্স
Renovation,সংস্কার
Repellent,বিদ্বেষপূর্ণ
Replication fork,প্রতিলিপি কাঁটাচামচ
Replication,প্রতিলিপি
Reporter gene,রিপোর্টার জিন
Residual effect of fertilizer,সারের অবশিষ্টাংশ
Residual effect of manure,সারের অবশিষ্টাংশ
Residual sodium carbonate,অবশিষ্ট সোডিয়াম কার্বনেট
Residual soil fertility,অবশিষ্ট মাটির উর্বরতা
Residue,অবশিষ্টাংশ
Resilience (crop),স্থিতিস্থাপকতা (ফসল)
Resource-use indices (RUI),রিসোর্স-ব্যবহার সূচকগুলি (আরইউআই)
Respiration quiotent,শ্বাস প্রশ্বাস কুইওটেন্ট
Respiratory pigments,শ্বাস প্রশ্বাসের রঙ্গক
Respiratory quotient,শ্বাস প্রশ্বাসের ভাগ
Response curve,প্রতিক্রিয়া বক্ররেখা
Response,প্রতিক্রিয়া
Restitution nucleus,পুনর্বাসন নিউক্লিয়াস
Restorer line,পুনরুদ্ধারকারী লাইন
Restriction enzyme,সীমাবদ্ধতা এনজাইম
Restriction fragment,সীমাবদ্ধতা খণ্ড
Result demonstration,ফলাফল প্রদর্শন
Retailing,খুচরা বিক্রয়
Retarder,Retarder
Retrovirus,রেট্রোভাইরাস
Retting,রিটেন
Revenue,রাজস্ব
Reverse genetics,বিপরীত জেনেটিক্স
Reverse mutation,বিপরীত রূপান্তর
Rhizobacteria (PGPR),রাইজোব্যাকটিরিয়া (পিজিপিআর)
Rhizodeposition,Rhizodeposition
Rhizoid,রিজয়েড
Rhizome,রাইজোম
Rhizosphere,রাইজোস্ফিয়ার
Ribosome,রাইবোসোম
Rickettsia like organisms,রিকেটসিয়া জীবের মতো
Ridge former (ridger),রিজ প্রাক্তন (রাইডার)
Ridge planting,রিজ রোপণ
Ridge terrace,রিজ টেরেস
Ridge till,রিজ পর্যন্ত
Rill erosion,রিল ক্ষয়
Risk,ঝুঁকি
RNA Ladder,আরএনএ মই
Rock,রক
Rogue,দুর্বৃত্ত
Roguing,দুর্বৃত্ত
Root crop,মূল ফসল
Root exudates,রুট এক্সিউডেটস
Root gall nematode,রুট গল নেমাটোড
Root inducing plasmid,মূল প্ররোচিত প্লাজমিড
Root nodules,রুট নোডুলস
Rootstock,রুটস্টক
Rosette disease,গোলাপের রোগ
Rosette polyembryony,রোসেট পলিমব্রনি
Rosette virus,রোসেট ভাইরাস
Rotary tillage,রোটারি টিলেজ
Rotational grazing,ঘূর্ণন চারণ
Roughage,রাউগেজ
Row crops,সারি ফসল
Row intercropping,সারি ইন্টারক্রপিং
RTS beverage,আরটিএস পানীয়
Runner,রানার
Run-off farming,রান-অফ কৃষিকাজ
Run-off,রান অফ
Rural regional bank,গ্রামীণ আঞ্চলিক ব্যাংক
Radish,মূলা
Rain tree,বৃষ্টি গাছ
Raisin,কিসমিন
Rambutan,রামবুটান
Rangoon creeper,রাঙ্গুন লতা
Rapeseed,র‌্যাপিড
Raspberry,রাস্পবেরি
Rat-tail radish,ইঁদুর-লেজ মূলা
Rattan,বেত
Red cedar (toona),লাল সিডার (টুনা)
Red clover,লাল ক্লোভার
Red silk tree,লাল সিল্ক গাছ
Reed grass,রিড ঘাস
Rhodes grass,রোডস ঘাস
Rhododendron,রোডোডেনড্রন
Rhus,রুস
Rice,ভাত
Ridged gourd,রিডজড লাউ
Rose,গোলাপ
Rose berry,গোলাপ বেরি
Rosemary,রোজমেরি
Round gourd,রাউন্ড লাউ
Rubber,রাবার
Rat,ইঁদুর
Red palm weevil,লাল খেজুর উইভিল
Red pumpkin beetle,লাল কুমড়ো বিটল
Rhinoceros beetle,গণ্ডার পোকা
Rice weevil,ভাত Weevil
Saline alkali soil,স্যালাইন ক্ষারীয় মাটি
Saline soil,লবণাক্ত মাটি
Salinization,লবণাক্তকরণ
Salivary gland chromosome,লালা গ্রন্থি ক্রোমোজোম
Salt,লবণ
Salt-affected soil,লবণ-প্রভাবিত মাটি
Salt index,লবণ সূচক
Salt stress,লবণের চাপ
Salt tolerance,লবণ সহনশীলতা
Sample,নমুনা
Sampling error,নমুনা ত্রুটি
Sampling unit,স্যাম্পলিং ইউনিট
Sampling,নমুনা
Sand,বালি
Sandy clay,স্যান্ডি ক্লে
Sandy loam,স্যান্ডি লোম
Sandy soil,বেলে মাটি
Sap,এসএপি
Sapling,চারা
Saponification value,স্যাপোনিফিকেশন মান
Satellite DNA,স্যাটেলাইট ডিএনএ
Satellite weed,স্যাটেলাইট আগাছা
Saturated vapour pressure,স্যাচুরেটেড বাষ্প চাপ
Savanna,সাভানা
Scafold protein,স্ক্যাফোল্ড প্রোটিন
Scape,স্কেপ
Scarification,স্কারিফিকেশন
Scion,স্কিয়ন
Sciophytes,সাইফাইটস
Seasonal cycle,মৌসুমী চক্র
Seasonal drought,মৌসুমী খরা
Seasonal plant,মৌসুমী উদ্ভিদ
Secondary growth,গৌণ বৃদ্ধি
Secondary plant nutrients,গৌণ উদ্ভিদ পুষ্টি
Secondary productivity,গৌণ উত্পাদনশীলতা
Secondary tillage,মাধ্যমিক চাষ
Sedge,শেড
Seed borne fungus,বীজ জন্মগ্রহণকারী ছত্রাক
Seed certification,বীজ শংসাপত্র
Seed hardening,বীজ শক্ত করা
Seed treatment,বীজ চিকিত্সা
Seed-cum-fertilizer drill,বীজ-কাম-ফার্টিলাইজার ড্রিল
Seedling,চারা
Seepage,সিপেজ
Segregation,পৃথকীকরণ
Selectable marker,নির্বাচনযোগ্য চিহ্নিতকারী
Selection pressure,নির্বাচন চাপ
Selective herbicide,নির্বাচনী ভেষজনাশক
Selectivity index,নির্বাচনী সূচক
Self fertilization,স্ব সার
Self sufficiency,স্বনির্ভরতা
Self thinning capacity,স্ব পাতলা ক্ষমতা
Self-fruitful,স্ব-ফলস্বরূপ
Self-incompatibility,স্ব-অসম্পূর্ণতা
Selfish DNA,স্বার্থপর ডিএনএ
Semi-arid,আধা-শুকনো
Sensory evaluation,সংজ্ঞাবহ মূল্যায়ন
Sepal,সিপাল
Sequential cropping,অনুক্রমিক ক্রপিং
Serial dilution,সিরিয়াল হ্রাস
Sericulture,সেরিকালচার
Serology,সেরোলজি
Serum,সিরাম
Sex-determination,যৌন-সংকল্প
Sex-linkage,সেক্স-লিঙ্কেজ
Sexual propagation,যৌন প্রচার
Sheet erosion,শীট ক্ষয়
Shelling,শেলিং
Shelter belt,আশ্রয় বেল্ট
Short-day plant,স্বল্প দিনের উদ্ভিদ
Short-wave radiation,স্বল্প-তরঙ্গ বিকিরণ
Shuttle vector,শাটল ভেক্টর
Sibling,ভাইবোন
Sickle cell anemia,সিকেল সেল অ্যানিমিয়া
Sigmoid curve,সিগময়েড বক্ররেখা
Signal hypothesis,সংকেত অনুমান
Significance test,তাত্পর্য পরীক্ষা
Silage,সিলেজ
Silo,সিলো
Silt,পলি
Silt loam,পলি দোআঁশ
Silviculture,সিলভিকালচার
Sink,ডুবে
Sink capacity,ডুবে ক্ষমতা
Sister chromatid,বোন ক্রোমাটিড
Site-specific nutrient management,সাইট-নির্দিষ্ট পুষ্টিকর ব্যবস্থাপনা
Skewed distribution,স্কিউ বিতরণ
Skip row planting,সারি রোপণ এড়িয়ে যান
Slime mould,স্লাইম ছাঁচ
Slow-release fertilizer,ধীর মুক্তি সার
Sludge,কর্দম
Slurry,স্লারি
Smother crops,স্মুথ ফসল
Social forestry,সামাজিক বনায়ন
Sod culture,সোড সংস্কৃতি
Sod,সোড
Sodic soil,সোডিক মাটি
Sodium absorption ratio,সোডিয়াম শোষণ অনুপাত
Sodium pump,সোডিয়াম পাম্প
Soft-wood grafting,নরম-কাঠের গ্রাফটিং
Soil adhesion,মাটি আনুগত্য
Soil aeration,মাটির বায়ুচালনা
Soil aggregate,মাটির সমষ্টি
Soil alkalinity,মাটির ক্ষারতা
Soil amendment,মাটি সংশোধন
Soil analysis,মাটি বিশ্লেষণ
Soil biodiversity,মাটির জীববৈচিত্র্য
Soil biology,মাটি জীববিজ্ঞান
Soil classification,মাটির শ্রেণিবিন্যাস
Soil colloid,মাটি কলয়েড
Soil compaction,মাটির সংযোগ
Soil conditioners,মাটি কন্ডিশনার
Soil conservation,মাটি সংরক্ষণ
Soil crust,মাটি ভূত্বক
Soil degradation,মাটির অবক্ষয়
Soil erodibility factor,মাটি ক্ষয়যোগ্যতা ফ্যাক্টর
Soil fertility,মাটির উর্বরতা
Soil genesis,মাটি জেনেসিস
Soil health,মাটির স্বাস্থ্য
Soil horizon,মাটি দিগন্ত
Soil macroorganisms,মাটির ম্যাক্রোর্গানিজম
Soil management,মাটি পরিচালনা
Soil microbiology,মাটির মাইক্রোবায়োলজি
Soil microorganisms,মাটির অণুজীব
Soil moisture deficit,মাটির আর্দ্রতা ঘাটতি
Soil organic matter,মাটি জৈব পদার্থ
Soil porosity,মাটি পোরোসিটি
Soil productivity,মাটির উত্পাদনশীলতা
Soil profile,মাটির প্রোফাইল
Soil quality,মাটির গুণমান
Soil reaction,মাটির প্রতিক্রিয়া
Soil resistance,মাটি প্রতিরোধ
Soil salinity,মাটির লবণাক্ততা
Soil science,মৃত্তিকা বিজ্ঞান
Soil sickness,মাটি অসুস্থতা
Soil sieving,মাটি সিভিং
Soil solution,মাটি সমাধান
Soil sterilent,মাটি জীবাণুমুক্ত
Soil structure,মাটির কাঠামো
Soil suspension,মাটি সাসপেনশন
Soil testing,মাটি পরীক্ষা
Soil texture,মাটির টেক্সচার
Soil water potential,মাটির জলের সম্ভাবনা
Soil water,ভূগর্ভস্থ পানি
Solar constant,সৌর ধ্রুবক
Solar radiation,সৌর বিকিরণ
Solar spectrum,সৌর বর্ণালী
Solarization,সোলারাইজেশন
Sole crop,একমাত্র ফসল
Soluble sodium percentage,দ্রবণীয় সোডিয়াম শতাংশ
Somatic cell,দেহকোষ
Somatic embryo,সোম্যাটিক ভ্রূণ
Somatic hybridization,সোম্যাটিক হাইব্রিডাইজেশন
Sorghum injury,জোরে আঘাত
Sos gene,এসওএস জিন
Southern blotting,দক্ষিণ ব্লটিং
Spacing (plant),ব্যবধান (উদ্ভিদ)
Spadix,স্প্যাডিক্স
Spathe,স্পাথ
Special arrangement,বিশেষ ব্যবস্থা
Specialised cropping,বিশেষ ফসল
Specialized farming,বিশেষ কৃষক
Species,প্রজাতি
Specific crop intensity index,নির্দিষ্ট ফসলের তীব্রতা সূচক
Specific gravity,আপেক্ষিক গুরুত্ব
Specific humidity,নির্দিষ্ট আর্দ্রতা
Specific leaf area,নির্দিষ্ট পাতার অঞ্চল
Spermatogenesis,স্পার্মাটোজেনেসিস
S-phase,এস-ফেজ
Spike,স্পাইক
Spikelet,স্পাইকলেট
Spindle bush,স্পিন্ডল বুশ
Splash erosion,স্প্ল্যাশ ক্ষয়
Splicing,স্প্লিকিং
Split application,বিভক্ত অ্যাপ্লিকেশন
Split genes,বিভক্ত জিন
Split plot design,স্প্লিট প্লট ডিজাইন
Spongy tissue,স্পঞ্জি টিস্যু
Spontaneous mutation,স্বতঃস্ফূর্ত মিউটেশন
Spore,স্পোর
Sprinkler irrigation,স্প্রিংকলার সেচ
Spudding,স্পুডিং
Spur,স্পার
Spur bearing,স্পার বিয়ারিং
Squall,স্কল
Stabilizing agent,স্থিতিশীল এজেন্ট
Standard deviation,আদর্শ চ্যুতি
Staple crop,প্রধান ফসল
Start codon,কোডন শুরু করুন
Starter solution,স্টার্টার সলিউশন
Stem borer,স্টেম বোরার
Stem-end,স্টেম-এন্ড
