Tamil,Assamese
தரை அலை,মাটিৰ তৰংগ
அடித்தளமிட்டது,গ্ৰাউণ্ড কৰা
தரையிறக்கப்பட்ட நேர்மின்முனை பெருக்கி,মাটিত লগা এনোড এম্প্লিফায়াৰ
தரையிறக்கப்பட்ட கேத்தோடு பெருக்கி,গ্ৰাউণ্ডেড কেথ&#39;ড এম্প্লিফায়াৰ
அடித்தளமிட்ட கலெக்டர் இணைப்பு,মাটিত লগা সংগ্ৰাহক সংযোগ
புவி உமிழ்ப்பான் இணைப்பு,আৰ্থেড এমিটাৰ সংযোগ
புதைக்கப்பட்ட கட்டம் பெருக்கி,মাটিত লগা গ্ৰীড এম্প্লিফায়াৰ
பூமிக்குரிய கட்டம் முக்கோணம்,earthed গ্ৰীড ট্ৰাইঅ&#39;ড
புதைக்கப்பட்ட தட்டு பெருக்கி,মাটিত লগা প্লেট এম্প্লিফায়াৰ
இணைக்கப்படாத அடிப்படை இணைப்பு,অসংযুক্ত ভিত্তি সংযোগ
பூமியாக்கம்,মাটিত লগা
பூகம்ப தகடு,ভূমিকম্পৰ ফলক
"வர்க்கம், குழு, சங்கம்","শ্ৰেণী, গোট, সংঘ"
குழு பரவல் முறை,গোট প্ৰসাৰণ পদ্ধতি
குழு அதிர்வெண்,গোটৰ কম্পাঙ্ক
குழு பண்பேற்றம்,গ্ৰুপ মডুলেচন
holonomy குழு,holonomy গ্ৰুপ
நட்சத்திரங்களின் குழு,তৰাৰ গোট
அலை குழு,তৰংগ গোট
குழு இயக்குபவர்,গ্ৰুপ অপাৰেটৰ
குழு சொத்து,গোটৰ বৈশিষ্ট্য
குழு தியானம்,গোট ধ্যান
குழு பரிமாற்றம்,গ্ৰুপ ট্ৰেন্সমিছন
குழு வேகம்,গোটৰ বেগ
குழு வேக திசையன்,গোট বেগ ভেক্টৰ
கர்ப்பப்பை வாய் செல்,ছাৰ্ভাইকেল চেল
ஏறும் பிறை அரண் மாதிரி,আৰোহী অৰ্ধচন্দ্ৰ প্ৰাচীৰ মডেল
படிக வளர்ச்சி,স্ফটিক বৃদ্ধি
"வளர்ப்பவர், வளர்ப்பவர்","গ্ৰ&#39;লাৰ, গ্ৰ&#39;লাৰ"
மேம்படுத்தப்பட்ட டிஃப்யூஸ்டு டிரான்சிஸ்டர்,উন্নত বিক্ষিপ্ত ট্ৰেঞ্জিষ্টৰ
திரட்டல் ஒப்பந்தம்,এক্ৰুৱেল চুক্তি
ஆக்மென்ட்டட் ட்ரீட்டி போட்டோசெல்,বৰ্ধিত চুক্তি ফটোচেল
பூஸ்ட் சந்தி டிரான்சிஸ்டர்,বুষ্ট জংচন ট্ৰেঞ্জিষ্টৰ
வளர்ச்சி,বৃদ্ধি
வளர்ச்சி குணகம்,বৃদ্ধি সহগ
வளர்ச்சி வளைவு,বৃদ্ধিৰ বক্ৰ
"வளர்ச்சி காரணி, வளர்ச்சி காரணி","বৃদ্ধিৰ কাৰক, বৃদ্ধিৰ কাৰক"
"வளர்ச்சி அடுக்கு, வளர்ச்சி அடுக்கு","বৃদ্ধিৰ স্তৰ, বৃদ্ধিৰ স্তৰ"
பெருக்கல்,গুণন
வளர்ச்சி கட்டம்,বৃদ্ধিৰ পৰ্যায়
ஏறும் சுழல்,বগাই যোৱা সৰ্পিল
பிரரோஹன் யமல்,প্ৰৰোহন য়ামল
ஏறும் ஏணி,বগাই যোৱা জখলা
க்ருனைஜென் மாறிலி,গ্ৰুনাইগেন ধ্ৰুৱক
க்ருனைஜென் மாநில சமன்பாடு,গ্ৰুনাইগেন অৱস্থা সমীকৰণ
க்ருனைஜென் காமா,গ্ৰুনাইগেন গামা
க்ருனைஜென் உறவுகள்,গ্ৰুনাইগেন সম্পৰ্ক
Grüngen முதல் விதி,Grüngen প্ৰথম নিয়ম
க்ருனைகனின் இரண்டாவது விதி,গ্ৰুনাইগেনৰ দ্বিতীয়টো নিয়ম
ஈர்ப்பு இடப்பெயர்ச்சி,মহাকৰ্ষণীয় বিচ্যুতি
"கவசம், பாதுகாவலர்","ঢাল, ৰক্ষক"
பாதுகாப்பு இசைக்குழு,ৰক্ষক বেণ্ড
பாதுகாப்பு சுற்று,সুৰক্ষা বৰ্তনী
பாதுகாப்பு வளைய மின்தேக்கி,প্ৰটেক্টৰ ৰিং কেপাচিটৰ
"பாதுகாக்க, பாதுகாக்க","ৰক্ষা কৰা, ৰক্ষা কৰা"
நல்ல துருவ விளைவு,গুডেন মেৰু প্ৰভাৱ
கஜன் பின்,গজন পিন
இயக்குகிறார்,পৰিচালনা কৰা
இயக்கும் திறன்,পৰিচালনাৰ দক্ষতা
வழிகாட்டுதல் அமைப்பு,গাইডেন্স ব্যৱস্থা
இயக்குனர் கத்தி,ডাইৰেক্টৰ ব্লেড
இயக்குனர் ஸ்லாட்,ডাইৰেক্টৰ স্লট
இயக்குனர் நகல்,ডাইৰেক্টৰ কপি
இயக்குனர் முக்கிய,ডাইৰেক্টৰ কি&#39;
இயக்கும் வரி,ডাইৰেক্টিং লাইন
இயக்கும் அலைநீளம்,তৰংগদৈৰ্ঘ্যৰ নিৰ্দেশনা দিয়া
வழிகாட்டப்பட்ட ஆயுதம்,গাইডেড অস্ত্ৰ
வழிகாட்டப்பட்ட ஆயுத எதிர்ப்பு நடவடிக்கைகள்,নিৰ্দেশিত অস্ত্ৰৰ প্ৰতিকাৰ
வழிகாட்டப்பட்ட பரிமாற்றம்,গাইডেড ট্ৰেন্সমিছন
இயக்கப்பட்ட அலை முடுக்கி,নিৰ্দেশিত তৰংগ ত্বৰক
இயக்குனர் மையம்,পৰিচালক কেন্দ্ৰ
இயக்குனர் மைய வேகம்,পৰিচালক কেন্দ্ৰৰ বেগ
இயக்குனர் அழைப்பாளர்,পৰিচালক কল কৰা
இயக்கும் வளைவு,নিৰ্দেশক বক্ৰ
இயக்கும் வரி,ডাইৰেক্টিং লাইন
வழிகாட்டும் தொலைநோக்கிகள்,গাইডিং বাইনোকুলাৰ
கில்லெமின் விளைவு,গুইলেমিন প্ৰভাৱ
கில்லெமின் வரி,গুইলেমিন লাইন
gwinier வெளிப்பாடு,gwinier অভিব্যক্তি
குக்மான் எண்,গুখমান নম্বৰ
பாத்திர கொலையாளி,চৰিত্ৰ হত্যাকাৰী
துப்பாக்கி ரேடார்,বন্দুকৰ ৰাডাৰ
பீரங்கி கட்டுப்படுத்தி ரேடார்,কামান নিয়ন্ত্ৰক ৰাডাৰ
துப்பாக்கி பெருக்கி,বন্দুক এম্প্লিফায়াৰ
துப்பாக்கி டையோடு,gunn ডাইঅ&#39;ড
துப்பாக்கி ஆஸிலேட்டர்,বন্দুক দোলক
பாதுகாப்பு மின்முனை,প্ৰটেক্টৰ ইলেক্ট্ৰ&#39;ড
பாதுகாப்பு குழாய்,গাৰ্ড নলী
குரேவிச் விளைவு,গুৰেভিচ প্ৰভাৱ
தாக்க சுரங்கப்பாதை,ইমপেক্ট টানেল
சரம் சரங்கள்,ষ্ট্ৰিং ষ্ট্ৰিং
கம்பி வரையப்பட்ட ஆண்டெனா மாஸ்ட்,তাঁৰেৰে টানি অনা এন্টেনা মাষ্ট
சாம்பல் (அலகு),ধূসৰ (ইউনিট)
கப்பல்கள்,ক্ৰুজ
கப்பல் பாதை,ক্ৰুজ লাইন
கப்பல் திசையன்,ক্ৰুজ ভেক্টৰ
"கைரேட்டர், கப்பல்","gyrator, ক্ৰুজাৰ"
சுழலும் வடிகட்டி,পাৰস্পৰিক ফিল্টাৰ
"கைரோ, கைரோஸ்கோப் சுழலி","জাইৰো, জাইৰস্কোপ ৰোটেটৰ"
கைரோ டெக்மேன்,gyro decman
"கைரோ சிக்னல் ஜெனரேட்டர், கைரோ சிக்னல்","gyro সংকেত উৎপাদক, gyro সংকেত"
சுழற்சி சுட்டி,ঘূৰ্ণনশীল পইণ্টাৰ
பயண இயக்கவியல்,ক্ৰুজিং গতিশীলতা
கைரோஃப்ளக்ஸ் வாயில்,gyroflux গেট
கப்பல் அதிர்வெண்,ক্ৰুজ ফ্ৰিকুৱেন্সি
கைரோ அடிவானம்,gyro দিগন্ত
சுழற்சி காந்த குணகம்,ঘূৰ্ণনশীল চুম্বকীয় সহগ
மின்காந்த இணைப்பான்,ইলেক্ট্ৰ&#39;মেগনেটিক কাপলাৰ
மின்காந்த விளைவு,বিদ্যুৎচুম্বকীয় প্ৰভাৱ
மின்காந்த நிகழ்வு,বিদ্যুৎচুম্বকীয় পৰিঘটনা
சுழற்சி ஆரம்,ঘূৰ্ণন ব্যাসাৰ্ধ
சுழற்சி விகிதம்,ঘূৰ্ণন অনুপাত
சுழற்சி காந்தவியல்,ঘূৰ্ণনশীল চুম্বকবিজ্ঞান
காந்தவியல்,চুম্বকত্ব
கைரோபிலட்,জাইৰ&#39;পাইলট
சுழற்சி நிலைப்படுத்தி,ঘূৰ্ণনশীল স্থিতিশীলতা
சுழற்சி சுட்டி,ঘূৰ্ণনশীল পইণ্টাৰ
சுழற்சி கட்டுப்பாடு,ঘূৰ্ণনশীল নিয়ন্ত্ৰণ
சுழற்சி விளைவு,ঘূৰ্ণনশীল প্ৰভাৱ
சுழற்சி தருணம்,ঘূৰ্ণনশীল ক্ষমতা
சுழற்சி நிலைப்படுத்தல்,ঘূৰ্ণনশীল স্থিতিশীলতা
சுழற்சி ஒளியியல்,ঘূৰ্ণনশীল অপটিক্স
"கைரோஸ்கோபி ப்ரோட்ரஷன், சுழற்சி புரோட்ரஷன்","জাইৰস্কপি প্ৰট্ৰুচন, ঘূৰ্ণনশীল প্ৰট্ৰুচন"
பிளாங்க் மாறிலி,planck ধ্ৰুৱক
"ஹென்றி, ஹைட்ரஜன்","হেনৰী, হাইড্ৰজেন"
HD வளைவு,এইচডি কাৰ্ভ
அறுகோண சிறிய அமைப்பு,ষড়ভুজ কম্পেক্ট গঠন
"HEAD, உயர் ஆற்றல் எலக்ட்ரான் மாறுபாடு","HEAD, উচ্চ শক্তি ইলেক্ট্ৰন বিবৰ্তন"
எச் பயன்முறை,H মোড
கிடைமட்ட தீவிரம் வெரியோமீட்டர்,অনুভূমিক তীব্ৰতা ভেৰিঅ’মিটাৰ
காந்தப்புல திசையன்,চুম্বক ক্ষেত্ৰ ভেক্টৰ
குறுக்கு மின் அலை,অনুপ্ৰস্থ বৈদ্যুতিক তৰংগ
எச்-ஆன்டெனா,এইচ-এন্টেনা
எச்-குண்டு,এইচ-বোমা
எச்-கண்காட்சி,এইচ-এক্সহিবিট
h வரி,h লাইন
h-வட்டம்,h-বৃত্ত
எச் விமானம்,H সমতল
எச் மாடி டி சந்திப்பு,H মজিয়াৰ T সংযোগস্থল
எச்-ரேடார் அமைப்பு,এইচ-ৰাডাৰ ব্যৱস্থা
"எச்-டிஸ்ப்ளே, எச்-வியூவர்","H-প্ৰদৰ্শন, H-দৰ্শক"
எச்-மாஸ்,এইচ-মাছ
h-தேற்றம்,h-উপাপাদ্য
"ஹெக்டேர், ஈரமான விவசாயம்","হা, ভিজা-খেতি কৰা"
பண்பு மாடி,বৈশিষ্ট্যপূৰ্ণ মজিয়া
ஹாட்ரானிக் அணு,হেড্ৰনিক পৰমাণু
ஹாஃப்னியம்,হাফনিয়াম
ஹேகன்-பஜோய் விதி,হাগেন-পাজোই নিয়ম
ஹேகன்-ரூபன்ஸ் உறவு,হেগেন-ৰুবেন্সৰ সম্পৰ্ক
ஹான் நுட்பம்,হান কৌশল
ஹெய்டிங்கர் விளிம்பு,হাইডিংগাৰ ফ্ৰিঞ্জ
ஹெடிங்கர் புருஷ்,হেডিংগাৰ বুৰুছ
முடி ஹைக்ரோமீட்டர்,চুলিৰ হাইগ্ৰ&#39;মিটাৰ
முடி வரி,চুলিৰ ৰেখা
"பால்கனி பிரிப்பான், ஹேர் ஸ்பிரிங் பிரிப்பான்","বেলকনি বিভাজক, চুলিৰ বসন্ত বিভাজক"
"கவனிப்பு, உணர்தல்","পৰ্যবেক্ষণ, উপলব্ধি"
"அரை அகலம், அரை அகலம்","আধা প্ৰস্থ, আধা প্ৰস্থ"
அரை பாலம்,আধা দলং
அரை செல்,আধা কোষ
அரை செல் மின்வேதியியல் திறன்,অৰ্ধকোষীয় বিদ্যুৎ ৰাসায়নিক বিভৱ
அரை செல் எதிர்வினை,আধা কোষৰ বিক্ৰিয়া
அரை வட்டம் பரிமாற்றம்,হাফ চাৰ্কল ট্ৰেন্সমিছন
அரைக்கோள கோணம்,গোলাৰ্ধীয় কোণ
பாதி முழுமை,আধা নিখুঁততা
அரை தீவிரம் அகலம்,আধা তীব্ৰতা প্ৰস্থ
"பாதி ஜாக், பாதி புல்லாங்குழல்","আধা জগ, আধা বাঁহী"
அரை வயது,আধা বয়স
அரை வரி,আধা ৰেখা
பிறைநிலா,অৰ্ধচন্দ্ৰ
அரை சுழற்சி நேரம்,আধা চক্ৰৰ সময়
அரை சுழற்சி,আধা চক্ৰ
அரை கால மாற்றம்,হাফ পিৰিয়ড পৰিৱৰ্তন
அரை வட்ட மண்டலம்,হাফ চাৰ্কল জ&#39;ন
பாதி திறன்,আধা বিভৱ
அரை பவர் பேண்ட் நீட்டிப்பு,হাফ পাৱাৰ বেণ্ড এক্সটেনচন
அரை சக்தி அதிர்வெண்,আধা শক্তি কম্পাঙ্ক
அரை சக்தி புள்ளி,হাফ পাৱাৰ পইণ্ট
அரை ரோம்பஸ் ஆண்டெனா,হাফ ৰম্বছ এন্টেনা
அரை தேர்வாளர்,হাফ নিৰ্বাচক
அரை கவர் தட்டு,ছেমি কভাৰ প্লেট
அரை ஷிப்ட் பதிவு,ছেমি শ্বিফ্ট ৰেজিষ্টাৰ
அரை வெள்ளி,অৰ্ধ ৰূপালী
அரை வெள்ளி பக்கம்,অৰ্ধ ৰূপালী পৃষ্ঠা
அரை வெள்ளி,আধা ৰূপালী
"அரை தடிமன், பாதி தடிமன்","আধা ডাঠতা, আধা ডাঠতা"
அரை நிலையான மதிப்பு,অৰ্ধস্থিতিশীল মূল্য
அரை நேரம்,হাফ টাইম
சராசரி நிலை,গড় স্তৰ
"அரை மதிப்பு காலம், அரை ஆயுள்","আধা-মূল্যৰ সময়সীমা, আধা-জীৱন"
அரை அலை திறன்,আধা তৰংগ বিভৱ
அரை அலைநீளம்,আধা তৰংগদৈৰ্ঘ্য
அரை அலை ஆண்டெனா,হাফ ৱেভ এন্টেনা
அரை அலை இருமுனை,আধা তৰংগ ডাইপোল
அரை அலை இசைக்குழு,হাফ ৱেভ বেণ্ড
அரை அலை திருத்தம்,আধা তৰংগ ৰেক্টিফিকেশন
அரை அலை திருத்தி சுற்று,হাফ ৱেভ ৰেক্টিফায়াৰ চাৰ্কিট
அரை அலை அதிர்வு,হাফ ৱেভ ভাইব্ৰেটৰ
பாதி அகலம்,আধা প্ৰস্থ
கூடம் முடுக்கி,হল ত্বৰণকাৰী
மண்டப கோணம்,হল কোণ
ஹால் குணகம்,হল সহগ
ஹால் கடத்துத்திறன்,হল পৰিবাহীতা
மண்டபம் மாறிலி,হল ধ্ৰুৱক
மண்டப நீரோடை,হল ষ্ট্ৰিম
ஹால் விளைவு,হল ইফেক্ট
ஹால் அழுத்தம் காஸ்மீட்டர்,হলৰ চাপৰ গাউছমিটাৰ
ஹால் விளைவு தனிமைப்படுத்தி,হল ইফেক্ট আইছ&#39;লেটৰ
சமீபத்திய இயக்கம்,শেহতীয়া গতিশীলতা
ஹால் மின்னழுத்தம்,হলৰ ভল্টেজ
சமீபத்திய மாறிலி,শেহতীয়া ধ্ৰুৱক
ஹால்வாச் விளைவு,হলৱাচ ইফেক্ট
"வளிமண்டலம், ஒளி","বায়ুমণ্ডল, আভা"
ஆலசன் கால்குலேட்டர்,হ্যালোজেন কেলকুলেটৰ
ஹாலோஜன் ஷ்மிட் கவுண்டர்,হেলজেন শ্বমিট কাউণ্টাৰ
ஹாலோபாஸ்பேட்,হেল&#39;ফছফেট
அறிவுறுத்தலை நிறுத்துங்கள்,নিৰ্দেশনা বন্ধ কৰক
ஹாமில்டன்-ஜாக்கிபி சமன்பாடு,হেমিল্টন-জেকিবি সমীকৰণ
ஹாமில்டன் சட்டம்,হেমিল্টন আইন
ஹாமில்டனின் இயக்கச் சமன்பாடு,হেমিল্টনৰ গতিৰ সমীকৰণ
"ஹாமில்டோனியன் (வி.), ஹாமில்டோனியன் (பதிப்பு)","হেমিল্টনিয়ান (v.), হেমিল্টনিয়ান (সম্পা.)"
ஹாமில்டோனியன் செயல்பாடு,হেমিল্টনিয়ান ফাংচন
ஹாமில்டோனி ஆபரேட்டர்,hamiltoni অপাৰেটৰ
மோகம்,মোহিত
சுத்தியல் பாதை,হাতুৰী পথ
ஹாமிங் குறியீடு,হামিং কোড
ஹாம்ப்சன் செயல்முறை,হেম্পচন প্ৰক্ৰিয়া
கை கால் மானிட்டர்,হেণ্ড ফুট মনিটৰ
"கை லென்ஸ், கை லென்ஸ்","মেনুৱেল লেন্স, হেণ্ড লেন্স"
கைமுறை செயல்பாடு,মেনুৱেল অপাৰেচন
சிறிய ரேடார்,পোৰ্টেবল ৰাডাৰ
கை கட்டுப்பாடு,হাত নিয়ন্ত্ৰণ
கையேடு ஸ்பெக்ட்ரோஸ்கோப்,মেনুৱেল স্পেকট্ৰস্কোপ
"கையேடு துணை, கையேடு திருகுகள்","মেনুৱেল ভাইচ, মেনুৱেল স্ক্ৰু"
கைமுறை மறுசீரமைப்பு,মেনুৱেল পুনৰ্বিন্যাস
ஜாத்யா,জাদ্যা
திட்டமிடப்படாத இடைவெளி,অপৰিকল্পিত বিৰতি
தாமதமான பற்றவைப்பு,পলমকৈ প্ৰজ্বলন কৰা
மிதமிஞ்சிய உறுப்பு,অতিৰিক্ত মৌল
படிக்கக்கூடிய நகல்,পঢ়িব পৰা কপি
கடினமான மைய,হাৰ্ড কোৰ
ஹார்ட் கோர் மாதிரி,হাৰ্ড কোৰ মডেল
ஊடுருவி விண்வெளி கதிர்,ভেদকাৰী মহাকাশ ৰশ্মি
திடமான தரவு,কঠিন তথ্য
அதிவிரைவு காமா கதிர்,অতি দ্ৰুত গামা ৰশ্মি
"பயனற்ற கண்ணாடி, மென்மையான கண்ணாடி","অবাধ্য কাঁচ, টেম্পাৰ কৰা কাঁচ"
கடினமான பிரதிபலிப்பு,কঠিন প্ৰতিফলন
தவறாக கண்டறியும்,ভুল নিদান কৰা
தீவிர கதிர்வீச்சு,চৰম বিকিৰণ
"விறைப்பான கோள மாதிரி, திடமான கோள மாதிரி","কঠিন গোলকৰ আৰ্হি, কঠিন গোলকৰ আৰ্হি"
திடமான அமைப்பு,কঠিন গঠন
கடினமான சூப்பர் கண்டக்டர்,কঠিন ছুপাৰকণ্ডাক্টৰ
அரிய இலக்கு,বিৰল লক্ষ্য
வெளியேற்ற குழாய்,নিষ্কাশন নলী
சூப்பர் வெற்றிட பல்சர்,চুপাৰ ভেকুৱাম পালছাৰ
சூப்பர் வெளியேற்ற வால்வு,চুপাৰ এক্সজেষ্ট ভালভ
அல்ட்ராசென்சிட்டிவ் எக்ஸ்-கதிர்கள்,অতি সংবেদনশীল এক্স-ৰে
அல்ட்ராசென்சிட்டிவ் எக்ஸ்ரே இயந்திரம்,অতি সংবেদনশীল এক্স-ৰে মেচিন
வலுவூட்டுபவர்,শক্তিশালীকৰণকাৰী
"கடினப்படுத்துதல், கடினப்படுத்துதல்","কঠিন হোৱা, কঠিন হোৱা"
அதிகபட்ச துளையிடும் கதிர்,সৰ্বোচ্চ ছিদ্ৰযুক্ত ৰশ্মি
"கடினத்தன்மை, ஊடுருவல்","কঠিনতা, ভেদযোগ্যতা"
செவித்திறன் குறைபாடு,শ্ৰৱণ ক্ষমতাত অক্ষমতা
ஹாட்ரான்,হাড্ৰন
திடமான நிலம்,কঠিন মাটি
கடினமான பொருள்,কঠিন পদাৰ্থ
கடினமான வண்ணமானி,হাৰ্ডি কলৰিমিটাৰ
முடி ஹைக்ரோமீட்டர்,চুলিৰ হাইগ্ৰ&#39;মিটাৰ
ஹெர்ரிங் செல்,হেৰিং কোষ
லூசர்-காஸ்பர் சமத்துவமின்மை,হেৰুৱা-কাছপাৰ বৈষম্য
ஹர்கின்ஸ் சட்டம்,হাৰ্কিন্স ল
அதிவேக கதிர்வீச்சு எதிர்ப்பு ஏவுகணை,উচ্চ গতিৰ এন্টি ৰেডিয়চন মিছাইল
"ஹார்மோனிக், ஹார்மோனிக், ஹார்மோனிக், ஹார்மோனிக்","হাৰমনিক, হাৰমনিক, হাৰমনিক, হাৰমনিক"
"ஹார்மோனிக் பகுப்பாய்வி, ஹார்மோனிக் பகுப்பாய்வாளர், ஹார்மோனிக் ஆய்வாளர்","হাৰমনিক বিশ্লেষক, হাৰমনিক বিশ্লেষক, হাৰমনিক বিশ্লেষক"
எபிசோடிக் பகுப்பாய்வு,এপিচ&#39;ডিক বিশ্লেষণ
"தரமான ஆண்டெனா, ஹார்மோனிக் ஆண்டெனா","গুণগত এন্টেনা, হাৰমনিক এন্টেনা"
"ஹார்மோனிக் தணிவு, தரம் குறைதல்","হাৰমনিক ক্ষীণকৰণ, গুণগত মানৰ ক্ষীণকৰণ"
எதிர்ப்பு தர மூச்சுத்திணறல்,এন্টি গুণগত মানৰ চক
ஹார்மோனிக் கூறு,হাৰমনিক উপাদান
"ஹார்மோனிக் பின்னம், பெருக்கல் பின்னம்","হাৰমনিক ভগ্নাংশ, গুণন ভগ্নাংশ"
"Harmonic Converter Transducer, Quantity Converter Transducer","হাৰমনিক কনভাৰ্টাৰ ট্ৰেন্সডুচাৰ, কোৱাণ্টিটি কনভাৰ্টাৰ ট্ৰেন্সডুচাৰ"
தரமான மின்னோட்டம்,গুণগত মানৰ কাৰেণ্ট
தர காட்டி,গুণগত মানৰ সূচক
உரையாடல் டயல்,কথোপকথন ডায়েল
ஹார்மோனிக் சிதைவு,হাৰমনিক বিকৃতি
ஹார்மோனிக் அதிர்வு,হাৰমনিক অনুনাদ
ஹார்மோனிக் உறுப்பு,হাৰমনিক উপাদান
தொடர்ச்சியான பகுதி,পুনৰাবৃত্তিমূলক অঞ্চল
ஹார்மோனிக் அதிர்வெண்,হাৰমনিক ফ্ৰিকুৱেন্সি
ஹார்மோனிக் ஜெனரேட்டர்,হাৰমনিক জেনেৰেটৰ
தர குறுக்கீடு,গুণগত মানৰ হস্তক্ষেপ
"ஹார்மோனிக் அரிப்பு சக்தி, தரமான அரிப்பு சக்தி","হাৰমনিক খহনীয়া শক্তি, গুণগত খহনীয়া শক্তি"
ஊடாடும் வரம்பு செயல்பாடு,পাৰস্পৰিক সীমা কাৰ্য্য
ஹார்மோனிக் முறை,হাৰমনিক মোড
எளிய கால ஆஸிலேட்டர்,সহজ সময়কালীন দোলক
தரமான ரெசனேட்டர் சுற்று,মানসম্পন্ন অনুনাদক বৰ্তনী
எதிர்ப்பு ஹார்மோனிக்,এন্টি-হাৰমনিক
தரமான தொகுப்பு,গুণগত মানৰ সংশ্লেষণ
தரமான சகிப்புத்தன்மை,গুণগত সহনশীলতা
மீண்டும் மீண்டும் நடுக்கம்,পুনৰাবৃত্তিমূলক কঁপনি
தொடர் அதிர்வு சுழலும் பேண்ட்,পুনৰাবৃত্তিমূলক কম্পন ঘূৰ্ণনশীল বেণ্ড
தரமான அலை துண்டு,মানসম্পন্ন তৰংগ ষ্ট্ৰিপ
"ஊடாடும் பகுப்பாய்வு, தரம்","পাৰস্পৰিক বিশ্লেষণ, গুণগত মান"
ஒத்திசைவு,সমন্বয়
ஹார்மோனோகிராபி,হাৰমন&#39;গ্ৰাফী
"இணக்கம், இணக்கம், இணக்கம், இணக்கம்","সমন্বয়, সমন্বয়, সামঞ্জস্যতা, সমন্বয়"
"(உபகரணம்) அலங்காரம், காற்று சட்டகம், சேணம்","(সঁজুলি) সজ্জা, বতাহৰ ফ্ৰেম, হাৰ্নেছ"
ஹாரிஸ் ஓட்டம்,হেৰিছ ফ্ল&#39;
ஹார்ட்ரீ தோராயம்,হাৰ্ট্ৰি আনুমানিক
ஹார்ட்லி,হাৰ্টলি
ஹார்ட்லி சுற்று,হাৰ্টলি চাৰ্কিট
ஹார்ட்லி ஆஸிலேட்டர்,হাৰ্টলি দোলক
ஹார்ட்மேன் சிதறல் சூத்திரம்,হাৰ্টমেন বিক্ষিপ্তকৰণ সূত্ৰ
ஹார்ட்மேன் ஓட்டம்,হাৰ্টমেন প্ৰবাহ
ஹார்ட்மேன் ஜெனரேட்டர்,হাৰ্টমেন জেনেৰেটৰ
ஹார்ட்மேன் எண்,হাৰ্টমেন নম্বৰ
ஹார்ட்மேன் சோதனை,হাৰ্টমেন পৰীক্ষা
ஹார்ட்ரீ சோதனை,hartree পৰীক্ষা
ஹார்ட்ரீ பகுதி,হাৰ্ট্ৰি এলেকা
ஹார்ட்ரீ சமன்பாடு,হাৰ্ট্ৰি সমীকৰণ
ஹார்ட்ரீ முறை,হাৰ্ট্ৰি পদ্ধতি
ஹார்ட்ரீ அலகு,হাৰ্ট্ৰি ইউনিট
ஹார்ட்ரீ பால்க் தோராயம்,হাৰ্ট্ৰি ফক আনুমানিক
சலசலப்பு,হুলস্থুল
கோடு நிழல்,লাইন ছাঁযুক্ত
முக்கிய வகை,মূল শ্ৰেণী
ஆட்சி வாருங்கள்,আহক শাসন কৰক
ஹேவ்லாக் விதி,havelock নিয়ম
இந்த பாலம்,এই দলংখন
"குஹெதிகா, மூடுபனி","কুহেদিকা, কুঁৱলী"
காற்றழுத்தமானி,বেৰ&#39;মিটাৰ
"தலை, தலை, தலை, ஏகப்பட்ட தலை, தலை","মূৰ, মূৰ, মূৰ, একঘেয়ামী মূৰ, মূৰ"
மேல் ஆதாய பெருக்கி,শীৰ্ষ লাভ এম্প্লিফায়াৰ
ஷிர் வாலி,শিৰ ৱালি
மேல் இழப்பு,শীৰ্ষ লোকচান
"ஹெட்ஃபோன்கள், ஹெட்ஃபோன்கள்","হেডফোন, হেডফোন"
தலையணி,হেডবৰ্ড
"நேரடி தாக்கம், முன் மோதல்","প্ৰত্যক্ষ প্ৰভাৱ, সন্মুখৰ সংঘৰ্ষ"
"நுழைவு, தலைப்பு, தலைப்பு","প্ৰৱেশ, হেডাৰ, হেডাৰ"
"தலைப்பு, தலைப்பு, சந்திப்பு, எதிர்கொள்ளும், எதிர்கொள்ளும் திசை","হেডিং, হেডিং, জংচন, ফেচিং, ফেচিং দিশ"
முகம் திசை காட்டி,মুখৰ দিশ সূচক
முகம் திசை குறிப்பான்,মুখৰ দিশ চিহ্নিতকাৰী
அகர்தீப்,আগৰদীপ
முன்னோக்கி ஆண்டெனா,ফৰৱাৰ্ড এন্টেনা
சுகாதார இயற்பியல்,স্বাস্থ্য পদাৰ্থ বিজ্ঞান
கேள்விச்சாதனம்,শ্ৰৱণ যন্ত্ৰ
காது கேளாமை,শ্ৰৱণ ক্ষমতা হেৰুৱাই পেলোৱা
வெப்பம்,তাপ
வெப்பத்தை உறிஞ்சும்,তাপ শোষক
வெப்ப சமநிலை,তাপৰ ভাৰসাম্যতা
வெப்ப பட்ஜெட்,তাপ বাজেট
வெப்ப திறன்,তাপ ক্ষমতা
வெப்ப கடத்தல் சமன்பாடு,তাপ পৰিবাহী সমীকৰণ
வெப்ப கடத்து திசையன்,তাপ পৰিবাহী ভেক্টৰ
வெப்ப கடத்தி,তাপ পৰিবাহীতা
வெப்ப கடத்து திரவம்,তাপ পৰিবাহী তৰল
"உள்ளார்ந்த வெப்பம், முழுமையான வெப்பம்","অন্তৰ্নিহিত তাপ, নিৰপেক্ষ তাপ"
வெப்ப சலனம்,তাপ সংবহন
வெப்ப சுழற்சி,তাপ চক্ৰ
உச்சநிலை,চৰম অংশ
வெப்ப தாக்கம்,হিটষ্ট্ৰ&#39;ক
வெப்ப ஆற்றல்,তাপ শক্তি
