Telugu,Tamil
పాపిజం (=పాపిస్ట్రీ),பாபிசம் (=பாபிஸ்ட்ரி)
పాపిస్ట్,பாபிஸ்ட்
పాపిరస్,பாப்பிரஸ்
ఉపమానం,உவமை
పారామౌంట్,பாரமவுண்ட்
పారామౌంట్సీ (=పారామౌంట్ పవర్),பாரமவுன்சி (=முக்கிய சக்தி)
పారామౌంట్ లేడీ,பரம பெண்மணி
పరమ ప్రభువు,பரம பிரபு
పార్చ్మెంట్,காகிதத்தோல்
పార్చ్మెంట్,காகிதத்தோல்
పార్చ్మెంట్,காகிதத்தோல்
క్షమించు,மன்னிக்கவும்
పార్లేస్,பார்லிஸ்
పార్లేస్,பார்லிஸ்
పార్లమెంట్ (=పార్లమెంట్),பாராளுமன்றம் (=பாராளுமன்றம்)
పార్లమెంట్,பாராளுமன்றம்
పార్లమెంట్,பாராளுமன்றம்
పార్లమెంట్,பாராளுமன்றம்
పార్లమెంట్ చట్టం,பாராளுமன்ற சட்டம்
పార్లమెంటేరియన్,பாராளுமன்ற உறுப்பினர்
పార్లమెంటేరియన్,பாராளுமன்ற உறுப்பினர்
పార్లమెంటరీ ఏజెంట్,பாராளுமன்ற முகவர்
పార్నెలిజం,பார்னெலிசம்
పెరోల్,பரோல்
పెరోల్,பரோல்
పారిసిడ్,பாரிசைட்
పారిసిడ్,பாரிசைட்
పక్షపాతం,கட்சிக்காரன்
పక్షపాతం,கட்சிக்காரன்
పక్షపాతం,கட்சிக்காரன்
పాస్,பாஸ்
పాస్ వర్డ్ (=వాచ్ వర్డ్),கடவுச்சொல் (=வாட்ச் சொல்)
జాతిపిత,தேசபக்தர்
పితృదేవతలు,தேசபக்தர்கள்
పాట్రిషియన్,பேட்ரிசியன்
పితృస్వామ్యం,பரம்பரை
పాక్స్ బ్రిటానికా,பாக்ஸ் பிரிட்டானிக்கா
పాక్స్ రొమానా,பாக்ஸ் ரோமானா
పూర్వీకుల నుండి వంశక్రమము,பரம்பரை
పూర్వీకుల నుండి వంశక్రమము,பரம்பரை
వంశపారంపర్య వ్యక్తి,பரம்பரை நபர்
పీర్,இணையர்
పీర్,இணையர்
పీరేజ్,பீரேஜ்
పీరేజ్,பீரேஜ்
పీరేజ్,பீரேஜ்
ఐర్లాండ్ సహచరులు,அயர்லாந்தின் சகாக்கள்
స్కాట్లాండ్ సహచరులు,ஸ்காட்லாந்தின் சகாக்கள்
పెనిన్సులర్ ప్రచారం,தீபகற்ப பிரச்சாரம்
ద్వీపకల్ప యుద్ధం,தீபகற்ப போர்
పెన్నెంట్,பென்னண்ட்
పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్),மக்கள் சாசனம் (=தேசிய சாசனம்)
పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్),மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்)
అపవిత్రత,துரோகம்
కాలం,காலம்
కాలం,காலம்
పెరిఫెరీ,சுற்றளவு
శాశ్వత పరిష్కారం,நிரந்தர தீர்வு
శాశ్వత ఫైఫ్,நிரந்தர ஃபைஃப்
ఫాలాంక్స్,ஃபாலன்க்ஸ்
ఫాలాంక్స్,ஃபாலன்க்ஸ்
ఫారో,ஃபிரோ
పిక్టోగ్రామ్,பிக்டோகிராம்
పిక్టోగ్రాఫ్,பிக்டோகிராஃப்
పిక్టోగ్రాఫ్,பிக்டோகிராஃப்
యాత్రికుడు,யாத்ரீகர்
యాత్రికుల తండ్రులు,யாத்திரை தந்தைகள்
దోపిడీ,கொள்ளை
దోపిడీ,கொள்ளை
పిల్లర్,தூண்
స్తంభ శాసనాలు (అశోకుని),தூண் ஆணைகள் (அசோகரின்)
స్తంభ శాసనాలు (అశోకుని),தூண் ஆணைகள் (அசோகரின்)
స్తంభ శాసనాలు (అశోకుని),தூண் ஆணைகள் (அசோகரின்)
పైరేట్,கடற்கொள்ளையர்
పైరేట్,கடற்கொள்ளையர்
పిచ్ యుద్ధం,களமிறங்கிய போர்
ప్లాట్లు,சதி
పోలిస్,போலிஸ்
పోలిస్,போலிஸ்
రాజనీతిజ్ఞుడు,அரசியல் தலைவர்
రాజకీయ ఏజెంట్,அரசியல் முகவர்
రాజకీయ ఆశ్రయం,அரசியல் தஞ்சம்
రాజకీయ నివాసి,அரசியல் குடியிருப்பாளர்
రాజకీయ ఉగ్రవాదం,அரசியல் பயங்கரவாதம்
ఎన్నికల పన్ను,தேர்தல் வரி
పాంటూన్,பாண்டூன்
ప్రీమియర్,பிரீமியர்
ప్రీమియర్,பிரீமியர்
ప్రీమియర్‌షిప్,பிரீமியர்ஷிப்
ప్రెసిడెన్సీ,ஜனாதிபதி பதவி
ప్రెసిడెన్సీ,ஜனாதிபதி பதவி
అధ్యక్షుడు,ஜனாதிபதி
అధ్యక్షుడు,ஜனாதிபதி
ప్రెసిడియం,பிரசிடியம்
ప్రధాన మంత్రి,பிரதமர்
ప్రిమోజెనిచర్,ப்ரிமோஜெனிச்சர்
యువరాజు,இளவரசன்
యువరాజు,இளவரசன்
ప్రిన్స్ బిషప్,இளவரசர் பிஷப்
ప్రిన్స్ కన్సార్ట్,இளவரசர் மனைவி
ప్రిన్స్ రీజెంట్,இளவரசர் ரீஜண்ட்
పిన్స్ రెగ్నెంట్,பின்ஸ் ரெக்னென்ட்
ప్రిన్సెస్ రీజెంట్,இளவரசி ரீஜண்ட்
ప్రిన్సెస్ రాయల్,இளவரசி ராயல்
ప్రిన్సిపాలిటీ,சமஸ்தானம்
ప్రిన్సిపాలిటీ,சமஸ்தானம்
ప్రిన్సిపాలిటీ,சமஸ்தானம்
బహుమతి,பரிசு
బహుమతి,பரிசு
నగదు బహుమతి,பரிசுத் தொகை
వృత్తిపరమైన సైనికుడు,தொழில்முறை சிப்பாய்
ప్రామిస్,சத்தியம்
ప్రమోన్టరీ కోట,முன்னோடி கோட்டை
రక్షించు,பாதுகாக்கவும்
రక్షించు,பாதுகாக்கவும்
రక్షించు,பாதுகாக்கவும்
ఆశ్రితుడు,பாதுகாவலர்
మూలాధారం,ஆதாரம்
మూలాధారం,ஆதாரம்
మూలాధార వ్యవస్థ,ஆதார அமைப்பு
ప్రో-జియోనిస్ట్,சார்பு சியோனிஸ்ட்
ప్రజా శత్రువు,பொது எதிரி
ప్రజా శత్రువు,பொது எதிரி
పంక్టేషన్స్,புள்ளிகள்
ప్యూనిక్ యుద్ధాలు,பியூனிக் போர்கள்
ప్యూరిటన్,பியூரிட்டன்
పుట్చ్,புட்ச்
చతుర్భుజం,குவாட்ரிகா
చతుర్భుజ కూటమి,நான்கு மடங்கு கூட்டணி
క్వేకర్,குவாக்கர்
రాణి,ராணி
రాణి భార్య,ராணி மனைவி
క్వీన్ వరుడు,ராணி வரதட்சணை
క్వీన్డమ్,குயின்டம்
క్వీన్డమ్,குயின்டம்
రాణి తల్లి,ராணி அம்மா
రాణి రాణి,அரசி அரசி
క్విస్లింగ్,குயிஸ்லிங்
క్విస్లింగ్,குயிஸ்லிங்
అద్దె మానేయండి,வாடகையை விடுங்கள்
వణుకు,நடுக்கம்
వారెంటో,க்வோ வாரண்டோ
జాతి,இனம்
జాతి ఆధిపత్యం,இன மேலாதிக்கம்
ర్యాక్,ரேக்
ర్యాక్,ரேக்
రైడ్,ரெய்டு
రైడ్,ரெய்டு
ప్రాకారము,கோட்டை
ప్రాకారము,கோட்டை
దోపిడీ,ரான்சாக்
విమోచన క్రయధనం,மீட்கும் தொகை
విమోచన క్రయధనం,மீட்கும் தொகை
విధ్వంసం,பேரழிவு
విధ్వంసం,அழிவுகள்
రాజ్యం,சாம்ராஜ்யம்
వెనుక గార్డు,பின்புற காவலர்
వెనుక రక్షణ చర్య,பின்புற பாதுகாப்பு நடவடிக்கை
తిరుగుబాటుదారుడు,கிளர்ச்சியாளர்
తిరుగుబాటు,கலகம்
తిరుగుబాటుకు గుర్తింపు,கிளர்ச்சிக்கான அங்கீகாரம்
రీకండక్షన్,மறுசீரமைப்பு
నిఘా,உளவுத்துறை
పునర్నిర్మాణం,புனரமைப்பு
రికార్డ్ చేయండి,பதிவு
రికార్డు కార్యాలయం,பதிவு அலுவலகம்
రికార్డ్ రిటైర్మెంట్,பதிவு ஓய்வு
ఎర్ర చొక్కాలు,சிவப்பு சட்டைகள்
సంస్కరణ,சீர்திருத்தம்
శరణార్థ,அகதி
రెగాలియా,ரெகாலியா
రెగాలియా,ரெகாலியா
రెగాలియా,ரெகாலியா
రీజెన్సీ,ரீஜென்சி
రీజెంట్,ரீஜண்ட்
రీజెంట్ రాణి,ரீஜண்ட் ராணி
రెజిసైడ్,ரெஜிசைட்
రెజిసైడ్లు,ரெஜிசைடுகள்
పాలన,ஆட்சி
పాలన,ஆட்சி
ప్రాంతం,பிராந்தியம்
రెగ్నల్ సంవత్సరం,ஆட்சி ஆண்டு
రెగ్నెంట్,ஆட்சியாளர்
రెగ్నమ్,ரெக்னம்
రీచ్,ரீச்
పాలన,ஆட்சி
పాలన,ஆட்சி
పాలించే కుటుంబం,ஆட்சி செய்யும் குடும்பம்
భయానక పాలన,பயங்கர ஆட்சி
భయానక పాలన,பயங்கர ஆட்சி
బలపరచు,வலுவூட்டு
అదనపుబల o,வலுவூட்டல்
పునఃస్థాపన,மறுசீரமைப்பு
తిరిగి పెట్టుబడి పెట్టండి,மறு முதலீடு
రిలే పోస్ట్,ரிலே இடுகை
రిలే మార్గం,ரிலே பாதை
రిలే వ్యవస్థ,ரிலே அமைப்பு
విడుదల,விடுதலை
విడుదల,விடுதலை
త్యజించుట,துறத்தல்
త్యజించుట,துறத்தல்
రెపర్టరీ (=ఇన్వెంటరీ),ரெபர்ட்டரி (=சரக்கு)
రిపోజిటరీ,களஞ்சியம்
రిపోజిటరీ,களஞ்சியம்
రిపబ్లిక్,குடியரசு
గణతంత్ర దినోత్సవం,குடியரசு தினம்
రిస్క్రిప్ట్,ரெஸ்கிரிப்ட்
రిస్క్రిప్ట్,ரெஸ்கிரிப்ட்
నివాసి,குடியிருப்பாளர்
పునరుద్ధరణ,மறுசீரமைப்பு
పునరుత్థానం,உயிர்த்தெழுதல்
పునరుత్థానం,உயிர்த்தெழுதல்
తిరోగమనం,பின்வாங்கவும்
రివర్స్ (నాణెం),தலைகீழ் (ஒரு நாணயத்தின்)
తిరుగుబాటు,கிளர்ச்சி
విప్లవం,புரட்சி
"విప్లవం, ఫ్రెంచ్","புரட்சி, பிரஞ்சு"
విప్లవం గ్లోరియస్,புகழ்பெற்ற புரட்சி
"విప్లవం, పారిశ్రామిక","புரட்சி, தொழில்துறை"
రైజింగ్,உயரும்
రాటెన్-బరో,ரோட்டன்-போரோ
రఫ్ రైడర్స్,ரஃப் ரைடர்ஸ்
గుండ్రని తలలు,வட்டத் தலைகள்
రూట్,வழித்தட
రాయల్ ప్రేక్షకులు,அரச பார்வையாளர்கள்
రాయల్ చార్టర్,அரச சாசனம்
రాయల్ క్రెస్ట్,ராயல் க்ரெஸ்ட்
రాయల్ క్రెస్ట్,ராயல் க்ரெஸ்ட்
రాయల్ డిక్రీ,அரச ஆணை
రూబ్రిక్,ரூப்ரிக்
శిథిలాలు,இடிபாடுகள்
రన్నర్,ஓடுபவர்
విధ్వంసం,நாசவேலை
సాబెర్,சேபர்
సాబర్స్,சபர்ஸ்
త్యాగం,தியாகம்
త్యాగం,தியாகம்
త్యాగం,தியாகம்
సురక్షితమైన ప్రవర్తన,பாதுகாப்பான நடத்தை
రక్షణ,பாதுகாப்பு
రక్షణ,பாதுகாப்பு
రక్షణ విధులు,பாதுகாப்பு கடமைகள்
సాలీ,சாலி
సాలీ-పోర్ట్,சாலி-போர்ட்
రాజదండం,செங்கோல்
స్కిమిటార్,சிமிட்டர்
రెండవ ఎస్టేట్,இரண்டாவது எஸ்டேட்
శాఖ,பிரிவு
శాఖ,பிரிவு
నిర్భందించటం,வலிப்பு
నిర్భందించటం,வலிப்பு
సెనేట్,செனட்
సెనేట్,செனட்
సెనేట్,செனட்
సెనేట్,செனட்
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),செர்ஃப் (=போர்டார் அல்லது வில்லன்)
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),அடிமைத்தனம்
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),அடிமைத்தனம்
నీడ రాజు,நிழல் ராஜா
షిప్ మనీ,கப்பல் பணம்
షాక్ దళాలు (=తుఫాను దళాలు),அதிர்ச்சிப் படைகள் (=புயல் படைகள்)
పొట్టి పార్లమెంట్,குறுகிய பாராளுமன்றம்
వాగ్వివాదం,சண்டை
బానిస,அடிமை
బానిసత్వం,அடிமைத்தனம்
బానిసత్వం,அடிமைத்தனம்
సైనిక రాజనీతిజ్ఞుడు,சிப்பாய் அரசியல்வாதி
ఈటె,ஈட்டி
ఈటె-తల,ஈட்டி-தலை
గోళము,கோளம்
స్ఫ్రాగిస్టిక్స్,ஸ்ப்ராஜிஸ்டிக்ஸ்
వ్యవస్థను పాడు చేస్తుంది,அமைப்பை கெடுக்கிறது
స్క్వైర్,ஸ்கொயர்
స్క్వైర్,ஸ்கொயர்
Squirearchy,ஸ்கியர்ச்சி
Squirearchy,ஸ்கியர்ச்சி
ప్రామాణికం,தரநிலை
స్టాండర్డ్ బేరర్,தரநிலை-தாங்கி
స్టాండింగ్ ఆర్మీ,நிற்கும் இராணுவம்
స్టాండింగ్ ఆర్డర్లు,நிலையான ஆணை
స్టాండింగ్ ఆర్డర్లు,நிலையான ஆணை
రాజనీతిజ్ఞుడు,ஸ்டேட்ஸ்மேன்
రాతి శాసనం,கல்வெட்டு
తుఫాను దళాలు,புயல் படைகள்
వ్యూహం,தந்திரம்
వ్యూహం,மூலோபாயம்
వ్యూహం,மூலோபாயம்
వ్యూహం,மூலோபாயம்
స్ట్రాటోక్రసీ,ஸ்ட்ராடோக்ரசி
కలహాలు,சச்சரவு
కలహాలు,சச்சரவு
బలమైన పట్టు,வலுவான பிடிப்பு
బలమైన పట్టు,வலுவான பிடிப்பு
అనుబంధ టాలయన్స్,துணைத் தொகை
వారసత్వం,அடுத்தடுத்து
వారసుడు,வாரிசு
ఓటు హక్కు,வாக்குரிமை
ఓటు హక్కుదారుడు,வாக்குரிமையாளர்
సుల్తానేట్,சுல்தானகம்
సుల్తానేట్ కాలం,சுல்தானிய காலம்
లొంగిపో,சரணடைதல்
సుజెరైన్,சுசெரெய்ன்
సుజరైన్ రాష్ట్రం,சுசெரெய்ன் மாநிலம்
ఖడ్గవీరుడు,வாள்வீரன்
తమ్మనీ సొసైటీ,தம்மானி சங்கம்
కోపముగల కత్తి,தணிந்த வாள்
అద్దెదారు,வாடகைக்காரர்
అద్దెదారు,வாடகைக்காரர்
భూభాగం,பிரதேசம்
భూభాగం,பிரதேசம்
భూభాగం ప్రభుత్వం,பிரதேச அரசாங்கம்
తీవ్రవాదం,பயங்கரவாதம்
థర్డ్ ఎస్టేట్,மூன்றாம் எஸ்டேட்
మూడు ఎస్టేట్లు,மூன்று தோட்டங்கள்
టోల్,டோல்
టోల్ హౌస్,டோல் ஹவுஸ்
సమాధి,கல்லறை
టోరీ,டோரி
టోటెమ్,டோட்டெம்
టవర్,கோபுரம்
టవర్,கோபுரம்
విజయ టవర్,வெற்றிக் கோபுரம்
దేశద్రోహి,துரோகி
ద్రోహం,துரோகம்
రాజద్రోహం,தேசத்துரோகம்
సంధి,ஒப்பந்தம்
యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట),போர் மூலம் சோதனை (=போர் மூலம் தடம்)
నివాళి,அஞ்சலி
నివాళి,அஞ்சலி
నివాళి భూమి,காணிக்கை நிலம்
ట్రిపుల్ కూటమి,மூன்று கூட்டணி
ట్రిపుల్ entente,டிரிபிள் entente
విజయం,வெற்றி
విజయం,வெற்றி
అలజడి,கொந்தளிப்பு
నిరంకుశ హత్య,கொடுங்கோல் கொலை
నిరంకుశ హత్య,கொடுங்கோல் கொலை
దౌర్జన్యం,கொடுங்கோன்மை
దౌర్జన్యం,கொடுங்கோன்மை
నిరంకుశుడు,கொடுங்கோலன்
ఉహ్లాన్,உஹ்லன்
ఉకాసే,உகாசே
ఉకాసే,உகாசே
ఉలేమా,உலமா
అల్టిమేటం,அல்டிமேட்டம்
అల్టిమేటం,அல்டிமேட்டம்
సామ్ మామయ్య,மாமா சாம்
అండర్-కింగ్,கீழ்-ராஜா
యునైటెడ్ ఐరిష్ మెన్,ஐக்கிய அயர்லாந்துக்காரர்கள்
ఐక్యరాజ్యసమితి,ஐக்கிய நாடுகள்
యునైటెడ్ ప్రావిన్స్,ஐக்கிய மாகாணங்கள்
యునైటెడ్ ప్రావిన్స్,ஐக்கிய மாகாணங்கள்
అసమానమైన కోట,மதிப்பற்ற கோட்டை
సార్వత్రిక చక్రవర్తి,உலகளாவிய மன்னர்
సార్వత్రిక ఓటు హక్కు,உலகளாவிய வாக்குரிமை
తిరుగుబాటు,எழுச்சி
దోపిడీ,அபகரிப்பு
దోపిడీదారుడు,அபகரிப்பவர்
ఆదర్శధామం,கற்பனயுலகு
విధ్వంసం,வண்டல்
విధ్వంసం,காழ்ப்புணர்ச்சி
వాన్గార్డ్,வான்கார்ட்
వాన్గార్డ్,வான்கார்ட்
వాన్గార్డ్,வான்கார்ட்
వరంజియన్,வரங்கியன்
వరంజియన్ గార్డు,வரங்கியன் காவலர்
వాసల్,வாசல்
వాసల్,வாசல்
వాసల్ రాష్ట్రం,வாசல் மாநிலம்
వాటికన్ కౌన్సిల్,வாடிகன் கவுன்சில்
ఓడ,கப்பல்
ఓడ,கப்பல்
ఓడ,கப்பல்
ఉపరాజు,துணை ராஜா
వైస్రాయ్,வைஸ்ராய்
వైస్రాయిల్టీ=వైస్రాయ్‌షిప్,துணைவேந்தர் = துணை அரசு
విక్టర్,விக்டர்
విజయం,வெற்றி
విలన్,வில்லன்
సముద్రయానం,பயணம்
దుర్బలమైన కోట,பாதிக்கப்படக்கூடிய கோட்டை
వాల్ పెయింటింగ్,சுவர் ஓவியம்
వాల్ పెయింటింగ్,சுவர் ஓவியம்
యుద్ధం,போர்
యుద్ధ ప్రభువు,போர் ஆண்டவன்
యోధుడు,போர்வீரன்
యోధుడు,போர்வீரன்
యోధుడు,போர்வீரன்
యుద్ధనౌక,போர்க்கப்பல்
వాచ్-వర్డ్,கண்காணிப்பு வார்த்தை
సంక్షేమ రాజ్యం,வளர்ந்த மாநிலம்
సంక్షేమ పనులు,நலப்பணிகள்
విగ్,விக்
తెల్ల జెండా,வெள்ளை கொடி
తెల్లవారి భారం,வெள்ளையர்களின் சுமை
ప్రపంచ సామ్రాజ్యం,உலகப் பேரரசு
ప్రపంచ ఉద్యమం,உலக இயக்கம்
ప్రపంచ రాజకీయాలు,உலக அரசியல்
ప్రపంచ శక్తి,உலக சக்தி
ప్రపంచ యుద్ధం,உலக போர்
వ్రేకర్,வீக்கர்
ధ్వంసమైన సవరణ,சிதைக்கும் திருத்தம்
జెనెలాసిస్,Xenelasis
జెనోఫోబియా,இனவெறி
యాంకీ,யாங்கி
పసుపు రంగు గల చొక్కా,மஞ்சள் ஜாக்கெட்
పసుపు మనిషి,மஞ்சள் மனிதன்
పసుపు ప్రమాదం,மஞ்சள் ஆபத்து
పసుపు ప్రెస్,மஞ்சள் பத்திரிகை
యంగ్ టర్క్స్,இளம் துருக்கியர்கள்
జ్యూస్,ஜீயஸ்
జియోనిజం,சியோனிசம்
జొరాస్ట్రియనిజం,ஜோராஸ்ட்ரியனிசம்
