Marathi,Bengali
मित्स्चरलिचचा कायदा,মিতসেরলিচের আইন
मिश्रित पीक,মিশ্র ফসল
मिश्र शेती,মিশ্র কৃষিকাজ
मिश्रित खत,মিশ্র সার
मिश्र चरणे,মিশ্র চারণ
मिश्रित स्वार्ड,মিশ্রিত sward
मॉडेल,মডেল
मॉडेलिंग,মডেলিং
सुधारित वातावरण पॅकेजिंग,পরিবর্তিত বায়ুমণ্ডল প্যাকেজিং
ओलावा उपलब्धता निर्देशांक,আর্দ্রতা উপলভ্যতা সূচক
ओलावा तूट निर्देशांक,আর্দ্রতা ঘাটতি সূচক
ओलावा समतुल्य,আর্দ্রতা সমতুল্য
ओलावा शासन,আর্দ্রতা ব্যবস্থা
ओलावा रीलिझ वक्र,আর্দ্রতা রিলিজ বক্ররেখা
ओलावा धारणा,আর্দ্রতা ধরে রাখা
ओलावा ताण,আর্দ্রতা চাপ
ओलावा तणाव,আর্দ্রতা উত্তেজনা
ओलावा,আর্দ্রতা
मोलर सोल्यूशन,মোলার সলিউশন
गुळ,গুড়
तीळ ड्रेनेज,তিল নিকাশী
आण्विक जीवशास्त्र,আণবিক জীববিজ্ঞান
आण्विक प्रजनन,আণবিক প্রজনন
आण्विक संकरीत,আণবিক সংকরকরণ
मोलस्किसाईड,মল্লস্কাইসাইড
आर्थिक लाभ निर्देशांक (एमएआय),আর্থিক সুবিধা সূচক (এমওয়াই)
मोनोक्लोनल अँटीबॉडी,মনোক্লোনাল অ্যান্টিবডি
मोनोकोटायलेडन्स,একরঙা
मोनोक्रॉप (मोनोकल्चर),মনোক্রপ (একরঙা)
मोनोएसियस,মনোইসিয়াস
मोनोजेनेसिस,মনোজেনেসিস
मोनोहायब्रिड,মনোহাইব্রিড
मोनोझिगोटिक,মনোজাইগোটিক
मॉन्सून,বর্ষা
मॉन्टमोरिलोनाइट,মন্টমরিলোনাইট
मूर,মুর
मोर,মোর
मॉर्गन युनिट,মরগান ইউনিট
मॉर्फोजेनेसिस,মরফোজেনেসিস
मॉर्फोलॉजिकल रुपांतर,রূপচর্চা অভিযোজন
मॉर्फोलॉजी,রূপচর্চা
गहाण,বন্ধক
मोटल,মটল
चिखल,মটলিং
मूस,ছাঁচ
Multing,Multing
मॉंड संस्कृती,Ound িবি সংস্কৃতি
मॉंड लेयरिंग,Ound িবি লেয়ারিং
मॉवर,মাওয়ার
Mowing,কাঁচা
म्यूसीलेज,মিউকিলেজ
मक माती,গোটা মাটি
चिखल,কর্দমাক্ত
मफल,মাফল
गवत शेती,মালচ চাষ
तणाचा वापर ओले गवत,মুলচ টিলাজ
गवत,মুলচ
मल्चिंग,মালচিং
मुल,মুল
बहु -मजली ​​पीक,মাল্টি স্টোর ক্রপিং
एकाधिक परस्परसंबंध,একাধিক পারস্পরিক সম্পর্ক
एकाधिक पीक,একাধিক ফসল
एकाधिक क्रॉपिंग इंडेक्स,একাধিক ক্রপিং সূচক
एकाधिक क्रॉस,একাধিক ক্রস
एकाधिक प्रतिकार,একাধিক প্রতিরোধ
मल्टिव्हिएट,মাল্টিভারিয়েট
मल्टीझिगोटिक,মাল্টিজিগোটিক
Mummification,মমিফিকেশন
मुम्मीफाइड फळ,মমিফাইড ফল
मस्कोवाइट,মাস্কোভাইট
मशरूम,মাশরুম
म्युटागेन,মিউটেজেন
उत्परिवर्तन,মিউট্যান্ট
उत्परिवर्तन,মিউটেশন
परस्पर प्रतिबंध,পারস্পরিক বাধা
परस्परवाद,পারস্পরিকতা
मायसेलियम,মাইসেলিয়াম
मायकोलॉजी,মাইকোলজি
मायकोप्लाझ्मा,মাইকোপ্লাজমা
मायकोरिझा,মাইকোররিজা
गदा,গদি
मदार,মাদার
मधुका,মাধুকা
मका,ভুট্টা
मखाना,মাখানা
मंदारिन,ম্যান্ডারিন
आंबा झिंगर,আমের জিঞ্জার
आंबा,আমের
"मार्गोसा, कडुनिंब","মার্গোসা, নিম"
झेंडू,মেরিগোল্ড
मॅस्टिक ट्री,ম্যাস্টিক ট্রি
मेरिल,মেরিল
मेस्ता,মেস্তা
पुदीना,পুদিনা
मोलुका बीन,মলুচা বিন
माकड जॅक,বানর জ্যাক
मोरिंगा,সজনে
सकाळचे वैभव (कॉन्वॉल्व्हुलस),সকালের গ্লোরি (কনভলভুলাস)
मोसंबी,মোসম্বি
मॉथ बीन,মথ বিন
तुती,তুঁত
मशरूम,মাশরুম
कस्तुरी खरबूज,কস্তুরী তরমুজ
कस्तुरी,কস্তুরী
मोहरी,সরিষা
मर्टल,মার্টল
मॅपियर गवत,ম্যাপিয়ার ঘাস
मीली बग,ফ্যাকাশে ছারপোকা
मिज,মিজ
माइट्स,মাইটস
माकड,বানর
डास,মশা
मॉथ,মথ
हवामानशास्त्रज्ञ,আবহাওয়াবিদ
मायक्रोबायोलॉजिस्ट,মাইক্রোবায়োলজিস্ট
मायकोलॉजिस्ट,মাইকোলজিস্ট
नॅनोटेक्नॉलॉजी,ন্যানো টেকনোলজি
नेपिफॉर्म,নেপিফর্ম
मादक,মাদক
नॅस्टिक चळवळ,Nstic আন্দোলন
राष्ट्रीय प्रात्यक्षिक,জাতীয় বিক্ষোভ
राष्ट्रीयीकरण (जमीन),জাতীয়করণ (জমির)
नैसर्गिक,প্রাকৃতিক
नैसर्गिक इरोशन,প্রাকৃতিক ক্ষয়
नैसर्गिक शेती,প্রাকৃতিক কৃষিকাজ
नैसर्गिक संसाधने,প্রাকৃতিক সম্পদ
नैसर्गिक निवड,প্রাকৃতিক নির্বাচন
नैसर्गिक वनस्पती,প্রাকৃতিক উদ্ভিদ
मान (हॉर्ट),ঘাড় (হর্ট)
नेक्रोसिस,নেক্রোসিস
अमृत,অমৃত
नकारात्मक le लेलोपॅथी,নেতিবাচক অ্যালোলোপ্যাথি
नेमाटाइड,নেমেটিকাইড
नेमाटोड प्रतिरोधक रूटस्टॉक,নেমাটোড প্রতিরোধী রুটস্টক
नेमाटोलॉजी,নেমাটোলজি
निओटेनी,নিউটেনি
निव्वळ आत्मसात दर (एनएआर),নেট আক্রমণের হার (এনএআর)
निव्वळ फायदा,নেট লাভ
निव्वळ उत्पन्न (शेती उत्पन्न),নিট আয় (খামার আয়)
निव्वळ सिंचनाची आवश्यकता,নেট সেচের প্রয়োজনীয়তা
निव्वळ उत्पादकता,নেট উত্পাদনশীলতা
निव्वळ परतावा,নেট রিটার্ন
नेटिंग,জাল
मज्जातंतू,নিউরন
तटस्थ,নিরপেক্ষ
तटस्थता,নিরপেক্ষতা
तटस्थीकरण,নিরপেক্ষকরণ
तटस्थ माती,নিরপেক্ষ মাটি
न्यूट्रॉन ओलावा मीटर,নিউট্রন আর্দ্রতা মিটার
कोनाडा,কুলুঙ্গি
निकोटीन,নিকোটিন
रात्रीची माती,রাতের মাটি
नायट्रेट आत्मसात,নাইট্রেট সংমিশ্রণ
नायट्रेट कपात,নাইট্রেট হ্রাস
नायट्रेट विषाक्तता,নাইট্রেট বিষাক্ততা
नायट्रे,নাইট্রে
नायट्रीफिकेशन इनहिबिटर,নাইট্রিফিকেশন ইনহিবিটার
नायट्रोजन आत्मसात,নাইট্রোজেন সংমিশ্রণ
नायट्रोजन चक्र,নাইট্রোজেন চক্র
नायट्रोजनची कमतरता,নাইট্রোজেনের ঘাটতি
नायट्रोजन फिक्सेशन,নাইট্রোজেন স্থায়ীকরণ
नायट्रोजनस,নাইট্রোজেনাস
नोबिलायझेशन,নোবিলাইজেশন
उदात्त छडी,নোবেল বেত
रात्री,নিশাচর
नोड,নোড
नोड्युलेटेड वनस्पती,নোডুলেটেড উদ্ভিদ
नोड्युलेशन,নোডুলেশন
नोड्यूल,নোডুল
भटक्या विमुक्त,যাযাবর
नामांकन,নামকরণ
नॉन le लिक,অ্যালালিক
नॉन केशिका छिद्र,নন কৈশিক ছিদ্র
प्रतिस्पर्धी पीक,প্রতিযোগী ফসল
मूर्खपणाचे उत्परिवर्तन,বাজে কথা
महत्त्वपूर्ण नाही,অ -তাৎপর্যপূর্ণ
नॉन-एसीड फॉर्मिंग खत,অ-অ্যাসিড গঠন সার
नॉन-कंजुगेशन,অ-কনজুগেশন
नॉन-डिस्क्रिप्ट (प्राणी),নন-ডেস্ক্রিপ্ট (প্রাণী)
अनावश्यक घटक,অপ্রয়োজনীয় উপাদান
नॉन-होमोजेनस,অ-সমজাতীয়
नॉन-होमोलॉजी,নন-হোমোলজাস
नॉन-ध्रुवीय कंपाऊंड,নন-মেরু যৌগ
नूतनीकरणयोग्य उर्जा,পুনর্নবীকরণযোগ্য শক্তি
नॉन-निवडक संपर्क हर्बिसाईड,অ-নির্বাচিত যোগাযোগ হার্বাইসাইড
निवडक नसलेली औषधी वनस्पती,অ-নির্বাচনী ভেষজনাশক
नॉन-सिम्बायोटिक नायट्रोजन फिक्सेशन,অ-সিম্বিওটিক নাইট্রোজেন স্থিরকরণ
सामान्य वितरण,স্বাভাবিক বন্টন
सामान्य रोपे,সাধারণ চারা
सामान्य उपाय,সাধারণ সমাধান
सामान्यीकरण,স্বাভাবিককরণ
उत्तर ब्लॉटिंग,উত্তর ব্লটিং
सूचित रोग,লক্ষণীয় রোগ
नो-टू-लागवड,কোন টিল রোপণ
हानिकारक तण,ক্ষতিকারক আগাছা
विभक्त चुंबकीय,পারমাণবিক চৌম্বক
न्यूक्लिय acid सिड,নিউক্লিয়াস অ্যাসিড
न्यूक्लियोबॅक्टर,নিউক্লোব্যাক্টর
न्यूक्लियोलस,নিউক্লিওলাস
न्यूक्लियोटाइड,নিউক্লিওটাইড
न्यूक्लियस,নিউক্লিয়াস
शून्य गृहीतक,নাল হাইপোথিসিস
न्युलिसोमिक,নুলিসমিক
शून्य-मस्त,নাল-মিউটেশন
नर्स सेल,নার্স সেল
नर्स पीक,নার্স ফসল
रोपवाटीका,নার্সারি
नट,বাদাম
पौष्टिक सायकलिंग,পুষ্টিকর সাইক্লিং
पौष्टिक कमतरतेची लक्षणे,পুষ্টির ঘাটতির লক্ষণ
पोषण,পুষ্টি
पौष्टिक मूल्य,পুষ্টির মান
पौष्टिक मूल्य निर्देशांक,পুষ্টিকর মান সূচক
शेतीशी संबंधित महत्त्वपूर्ण वनस्पतींची नावे,কৃষি সম্পর্কিত গুরুত্বপূর্ণ উদ্ভিদের নাম
नागाई कापूर,নাগাই কর্পূর
नार्सिसस,নারকিসাস
निगेला,কালোজিরা
नायजर,নাইজার
रात्री चमेली,নাইট জেসমিন
निपा पाम,নিপা পাম
नट गवत,বাদাম ঘাস
नट झुडूप,বাদাম সেজ
जायफळ,জায়ফল
नेमाटोड,নেমাটোড
नट भुंगा,বাদাম Weevil
नेमाटोलॉजिस्ट,নেমাটোলজিস্ট
बंधनकारक एरोब,বাধ্যতামূলক বায়ব
अनारॉब्स बंधनकारक,বাধ্য করুন অ্যানেরোবস
परजीवी बंधनकारक,বাধ্যতামূলক পরজীবী
बंधनकारक,বাধ্যতামূলক
ऑफ-टाइप झाडे,অফ-টাইপ গাছপালা
तेल केक,তেল কেক
ओकाझाकी तुकडा,ওকাজাকি খণ্ড
Oleructurt,ওলারিকালচার
ऑलिगोजेन,অলিগোজিন
ऑलिगोन्यूक्लियोटाइड,অলিগনুক্লিওটাইড
ऑलिव तेल,জলপাই তেল
ओमेगा -3-फॅटी acid सिड,ওমেগা -3-ফ্যাটি অ্যাসিড
सर्वव्यापी,সর্বজনীন
ऑन्कोजेन,অনকোজিন
ऑन्कोजेनिक विषाणू,অনকোজেনিক ভাইরাস
ऑन्कोलॉजी,অনকোলজি
शेती संशोधन,অন-ফার্ম গবেষণা
ओओसाइट,ওসাইটি
ऑपरेटिंग किंमत,পরিচালনা খরচ
ओपेरॉन,অপেরন
संधी पीक,সুযোগ ফসল
इष्टतम डोस,সর্বোত্তম ডোজ
इष्टतम आर्थिक डोस,সর্বোত্তম অর্থনৈতিক ডোজ
फळबागाची कार्यक्षमता,বাগানের দক্ষতা
सेंद्रिय शेती,জৈব কৃষি
सेंद्रिय कोलोइड्स,জৈব কলয়েডস
सेंद्रिय शेती,জৈব চাষ
सेंद्रिय खत,জৈব সার
सेंद्रिय पदार्थ,জৈবপদার্থ
सेंद्रिय नायट्रोजन (माती),জৈব নাইট্রোজেন (মাটি)
सेंद्रिय फॉस्फरस,জৈব ফসফরাস
सेंद्रिय माती,জৈব মাটি
सेंद्रिय कचरा,জৈব বর্জ্য
सेंद्रिय,জৈব
संघटित विपणन,সংগঠিত বিপণন
ऑर्गोजेनेसिस,অর্গোজেনেসিস
ऑर्गेनोलेप्टिक मूल्यांकन,অর্গানোলেপটিক মূল্যায়ন
ऑर्नेथोलॉजी,অর্নিনথোলজি
ऑर्थोडॉक्स बियाणे,গোঁড়া বীজ
ऑर्थोगोनल बहुपद समीकरण,অরথোগোনাল বহুবর্ষ সমীকরণ
ऑस्मोसिस,অসমোসিস
ओस्मोटिक प्रभाव,অসমোটিক প্রভাব
ओस्मोटिक संभाव्यता,অসমোটিক সম্ভাবনা
उद्रेक,প্রাদুর্ভাব
बाहेर प्रजनन,প্রজনন আউট
ओव्हन,চুলা
ओव्हरविंटर,ওভারউইন্টার
आच्छादित पिढी,ওভারল্যাপিং প্রজন্ম
ओव्हम,ডিম্বাশয়
ऑक्सिडेशन,জারণ
ऑक्सिलोफाईट्स,অক্সিলোফাইটস
ओट्स,ওটস
तेल पाम,তেল করতল
ओलेंदर,ওলিয়েন্ডার
ऑलिव्ह,জলপাই
कांदा,পেঁয়াজ
अफू खसखस,আফিম
"ओरिएंटल विमान, युरोपियन विमान वृक्ष","প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ"
पॅकिंग,মোড়ক
पॅडॉक,প্যাডক
जोडी पंक्ती लावणी,জোড় সারি রোপণ
स्वादिष्टता,স্বচ্ছলতা
पॅनिकल,প্যানিকেল
पॅरासेंट्रिक इनव्हर्जन,প্যারাসেন্ট্রিক ইনভার্সন
पॅरामीटर,প্যারামিটার
परजीवी,পরজীবী
पार्बिलिंग,পার্বিলিং
पॅरेन्कायमा,পেরেনচাইমা
पालक रॉक,অভিভাবক শিলা
परमाणु दुष्काळ,পারমানেন্ট খরা
पार्थेनोजेनेसिस,পার্থেনোজেনেসিস
आंशिक घटक उत्पादकता,আংশিক ফ্যাক্টর উত্পাদনশীলতা
सहभागी ग्रामीण मूल्यांकन,অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন
कण घनता,কণা ঘনত্ব
निष्क्रिय शोषण,প্যাসিভ শোষণ
कुरण,চারণভূমি
कुरण,চারণভূমি
पीसीआर (पॉलिमरेज चेन रिएक्शन),পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া)
शेतकरी शेती,কৃষক কৃষিকাজ
पीट (माती),পিট (মাটি)
पेड,পেড
पेडीकल,পেডিসেল
वंशावळ,বংশধর
पेडोजेनेसिस,পেডোজেনেসিস
पेडोलॉजी,পেডোলজি
सोल,খোসা
सोलणे,খোসা ছাড়ছে
पेलेटिंग,পেলিটিং
पाझर,পারকোলেশন
बारमाही,বহুবর্ষজীবী
पेरीसेंट्रिक इनव्हर्जन,পেরিকেন্ট্রিক ইনভার্সন
पेरी-शहरी,পেরি-আরবান
पारगम्यता,ব্যাপ্তিযোগ্যতা
पर्माकल्चर,পারম্যাকালচার
कायमस्वरुपी विल्टिंग पॉईंट (पीडब्ल्यूपी),স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি)
परवानगी गुणांक,দায়িত্বশীল সহগ
पारगम्यता दर,ব্যাপ্তিযোগ্যতা হার
परमममीटर,পারমিটার
सतत औषधी वनस्पती,অবিরাম ভেষজনাশক
कीटकनाशक,কীটনাশক
पेट्रोफाइट,পেট্রোফাইট
फेज,ফেজ
टप्प्याटप्प्याने लागवड,পর্যায়ক্রমে রোপণ
Phasmid,ফ্যাসমিড
फेलोजेन,ফেলোজেন
फिनोलिक संयुगे,ফেনলিক যৌগিক
फेनोलॉजी,ফেনোলজি
फेनोटाइप,ফেনোটাইপ
फेरोमोन,ফেরোমোন
फ्लोम,Phloem
फॉस्फेट फिक्सेशन,ফসফেট স্থিরকরণ
फॉस्फेट रॉक,ফসফেট রক
फॉस्फेट विद्रव्य,ফসফেট দ্রবণীয়করণ
फॉस्फेट विद्रव्य,ফসফেট দ্রবীভূতকরণ
फॉस्फेटाइड,ফসফেটাইড
फॉस्फो-जिप्सम,ফসফো-জিপসাম
फॉस्फोलिपिड,ফসফোলিপিড
फॉस्फोरिलेशन,ফসফোরিলেশন
फोटो स्पेक्ट्रोमीटर,ফটো স্পেকট্রোমিটার
फोटोआटोट्रोफ,ফটোআউটোট্রফ
फोटोकॉमिकल प्रतिक्रिया,ফটোচোমিকাল বিক্রিয়া
फोटोडसॅम्पोजिशन,ফটোডেসেমপজিশন
फोटोमेट्री,ফটোমেট্রি
फोटोमॉर्फोजेनेसिस,ফটোমোরফোজেনেসিস
फोटॉन,ফোটন
फोटो-ऑक्सिडेशन,ফটো-জারণ
फोटोपेरिओड,ফোটোপিরিওড
फोटोपेरिओडिझम,ফোটোপারিওডিজম
फोटोफोस्फोरिलेशन,ফটোফসফোরিলেশন
फोटोरिएक्टिव्हिटी,Photoreactivation
फोटोरसेप्टर,ফটোরিসেপ্টর
फोटोरस्पिरेशन,ফটোরস্পিরেশন
प्रकाशसंश्लेषण,সালোকসংশ্লেষণ
प्रकाशसंश्लेषक कार्यक्षमता,সালোকসংশ্লিষ্ট দক্ষতা
प्रकाशसंश्लेषक quotent,সালোকসংশ্লিষ্ট কোয়েটেন্ট
प्रकाशसंश्लेषण,সালোকসংশ্লিষ্টভাবে
फोटोट्रोपिझम,ফটোট্রোপিজম
फिलॉडी,ফিলোডি
फिलोटॅक्सी,ফিলোট্যাক্সি
शारीरिक हवामान,শারীরিক আবহাওয়া
शारीरिक विकृती,শারীরবৃত্তীয় ব্যাধি
शारीरिक दुष्काळ,শারীরবৃত্তীয় খরা
शारीरिक तोटा,শারীরবৃত্তীয় ক্ষতি
शारीरिक परिपक्वता,শারীরবৃত্তীয় পরিপক্কতা
फायटोक्रोम,ফাইটোক্রোম
फायटोएक्सट्रॅक्शन,ফাইটেক্সট্রাকশন
फायटोमास,ফাইটোমাস
फायटोनमॅटोड,ফাইটোনম্যাটোড
फायटोरमेडिएशन,ফাইটোরিমেডিয়েশন
फायटोसिडोफोर,ফাইটোসিডারোফোর
फायटोटॉक्सिक,ফাইটোটক্সিক
फायटोट्रॉन,ফাইটোট্রন
चित्र,চিত্রগ্রন্থ
पाई आकृती,পাই ডায়াগ্রাম
पायझोमीटर,পাইজোমিটার
पिचर शेती,কলস চাষ
प्लेसमेंट (खत),স্থান নির্ধারণ (সার)
प्लेसेंटा,প্লাসেন্টা
फळी,প্ল্যাঙ্কিং
वनस्पती प्रजनन,উদ্ভিদ প্রজনন
वनस्पतीची घनता,উদ্ভিদ ঘনত্ব
वनस्पती पर्यावरणशास्त्र,উদ্ভিদ বাস্তুশাস্ত্র
वनस्पती वाढीचा प्रवर्तक,উদ্ভিদ বৃদ্ধি প্রবর্তক
वनस्पती वाढीचे नियामक,উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক
वनस्पती परिचय,উদ্ভিদ ভূমিকা
पोषक वनस्पती,উদ্ভিদ পুষ্টি
वनस्पती पोषण,উদ্ভিদ পুষ্টি
वनस्पती अलग ठेवणे नियमन,উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ
वनस्पती ऊतक चाचणी,উদ্ভিদ টিস্যু পরীক্ষা
वृक्षारोपण पिके,বৃক্ষরোপণ ফসল
लागवड करणारा,রোপনকারী
लागवड सामग्री,রোপণ উপাদান
लागवड प्रमाण,রোপণ অনুপাত
प्लाझ्मा,প্লাজমা
प्लाझ्मा झिल्ली,প্লাজমা মেমব্রেমে
प्लाझ्मिड,প্লাজমিড
प्लाझमोड्समॅटा,প্লাজমোডেসমাটা
प्लाझमोलिसिस,প্লাজমোলাইসিস
प्लॅस्टीसीटी,প্লাস্টিকতা
प्लॅस्टिकल्चर,প্লাস্টিকচার
प्लास्टीड,প্লাস্টিড
प्लीओट्रॉपिक जनुक,প্লিওট্রপিক জিন
कथानक (प्रायोगिक),প্লট (পরীক্ষামূলক)
नांगर,লাঙ্গল
नांगर-सोल,প্লাও-সোল
नांगर-सोल प्लेसमेंट,প্লাও-সোল প্লেসমেন্ট
Pluvial तांदूळ जमीन,প্লুভিয়াল ভাত জমি
Pluvic,প্লুভিক
वायवीय फवारणी,বায়ুসংক্রান্ত স্প্রেয়ার
न्यूमेटोफोर,নিউমোটোফোর
पॉडझोल माती,পডজল মাটি
पॉडझोलायझेशन,পডজোলাইজেশন
पॉईंट उत्परिवर्तन,পয়েন্ট মিউটেশন
पोसन वितरण,পোইসন বিতরণ
परागकण,পরাগরেেটর
पॉलिब्रोनी,পলিম্ব্রি
पॉलिमरायझेशन,পলিমারাইজেশন
पॉलीमॉर्फिझम,পলিমারফিজম
पॉलीस्पर्मी,পলিস্পার্মি
पॉलिटीन गुणसूत्र,পলিটেন ক্রোমোজোম
पोमोलॉजी,পোমোলজি
लोकसंख्या,জনসংখ্যা
पोर्सिटी (पोअर-स्पेस),পোরোসিটি (ছিদ্র-স্থান)
उदयोन्मुख,উত্তরোত্তর পোস্ট
कापणीनंतर,ফসল পোস্ট
कापणीनंतरची नांगरलेली जमीन,ফসল কাটার পরে চাষ
पोटॅशियम शोषण प्रमाण,পটাসিয়াম শোষণ অনুপাত
पोटॅशियम फिक्सेशन,পটাসিয়াম স্থিরকরণ
संभाव्य आंबटपणा,সম্ভাব্য অম্লতা
संभाव्य पीक उत्पन्न,সম্ভাব্য ফসল ফলন
संभाव्य बाष्पीभवन,সম্ভাব্য বাষ্পীভবন
संभाव्य बाष्पीभवन,সম্ভাব্য বাষ্পীভবন
पोल्ट्री शेती,হাঁস -মুরগির চাষ
प्रेरी,প্রেরি
प्री-बेअरिंग कालावधी,প্রাক-বিয়ারিং পিরিয়ড
पर्जन्यवृष्टी,বৃষ্টিপাতের পরিমাণ
अचूक शेती,নির্ভুল চাষ
अचूक शेती,যথার্থ কৃষি
शिकारी,শিকারী
पूर्व-उदय,প্রাক-উদাসীনতা
पूर्व-उदय उपचार,প্রাক-উদাসীনতা চিকিত্সা
प्रीप्लांटिंग ट्रीटमेंट,প্রিপ্লান্টিং চিকিত্সা
प्रेसमुड,প্রেসমুড
दबाव ग्रेडियंट,চাপ নতিমাত্র
किंमत लवचिकता,মূল্য স্থিতিস্থাপকতা
किंमत निर्देशांक,মূল্য তালিকা
प्राथमिक संस्कृती,প্রাথমিক সংস্কৃতি
प्राथमिक वाढ,প্রাথমিক বৃদ্ধি
प्राथमिक नांगरलेली जमीन,প্রাথমিক চাষ
प्राइमर,প্রাইমার
प्राइमिंग (तंबाखू),প্রাইমিং (তামাক)
आदिम स्टेज,আদিম পর্যায়
Prion,প্রিওন
संभाव्यता,সম্ভাবনা
चौकशी,ক্ষত পরীক্ষা করা
समस्या माती,সমস্যা মাটি
प्रक्रिया,প্রক্রিয়াজাতকরণ
उत्पादन कार्य,উতপাদন কার্যক্রম
उत्पादकता,প্রমোদ
नफा,লাভ
वंश-चाचणी,বংশধর-পরীক্ষা
पुरोगामी शेतकरी,প্রগতিশীল কৃষক
प्रकल्प मूल्यांकन,প্রকল্প মূল্যায়ন
प्रोकेरिओट,প্রোকারিয়োট
प्रवर्तक,প্রচারক
प्रोफेलेक्टिक स्प्रे,প্রফিল্যাকটিক স্প্রে
मालकीची लागवड,মালিকানা চাষ
प्रख्यात,প্রোটেনড্রস
प्रथिने,প্রোটিন
प्रथिने अभियांत्रिकी,প্রোটিন ইঞ্জিনিয়ারিং
प्रथिने अनुक्रम,প্রোটিন সিকোয়েন্সিং
प्रथिने संश्लेषण,প্রোটিন সংশ্লেষণ
प्रोटीमिक्स,প্রোটোমিক্স
प्रोटोगनी,প্রোটোগিনি
प्रोटोप्लाझम,প্রোটোপ্লাজম
प्रोटोट्रोफ,প্রোটোট্রফ
प्रुसिक acid सिड (एचसीएन/धुरिन),প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন)
स्यूडोलेले,সিউডোলেল
स्यूडोहरमाफ्रोडाइट,সিউডোহেরমাফ্রোডাইট
सायक्रोमीटर,সাইকোমিটার
खड्डे,পুডল
मातीची माती,দু: খিত মাটি
पुडलिंग,পুডলিং
पल्पिंग,পাল্পিং
नाडी बियाणे,নাড়ি বীজ
पल्व्हरायझेशन,পালভারাইজেশন
पल्व्हरायझेशन (माती),পালভারাইজেশন (মাটি)
तीक्ष्ण,তীব্র
शुद्ध संस्कृती,খাঁটি সংস্কৃতি
शुद्ध ओळ,খাঁটি লাইন
शुद्ध ओळ निवड,খাঁটি লাইন নির্বাচন
शुद्ध,পুর্গেটিভ
शुद्धीकरण,পরিশোধন
शुद्धता चाचणी,বিশুদ্ধতা পরীক্ষা
पिरानोमीटर,পাইরানোমিটার
पायरेजोमीटर,পাইরেজোমিটার
पायरेहेलिओमीटर,পাইরেহেলিওমিটার
भात,ধান
पाल्मरोसा,পামারোসা
पाल्मीरा पाम,পালমিরা পাম
पांडानस,পান্ডানাস
पपई,পেঁপে
पॅरा गवत,প্যারা ঘাস
अजमोदा (ओवा),পার্সলে
"पार्थेनियम, (कॉंग्रेस गवत)","পার্থেনিয়াম, (কংগ্রেস গ্রাস)"
पॅचौली,পাচৌলি
पीच,পীচ
"मयूर फ्लॉवर, नंदनवन फूल","ময়ূর ফুল, স্বর্গের ফুল"
नाशपाती,নাশপাতি
मोती बाजरी,মুক্তা বাজরা
मटार,মটর
पेकन नट,পিক্যান বাদাম
पेनेल,পেনেল
पेपिनो,পেপিনো
मिरपूड,মরিচ
पेरिल्ला,পেরিল্লা
पेरीविंकल,পেরিউইঙ্কল
पर्सिमॉन,পার্সিমন
फला,ফালসা
कबूतर,অড়হর
पिंपेरनेल (अनागॅलिस),পিম্পেরেল (আনাগালিস)
पाइन,পাইন
अननस,আনারস
"पिस्ता, हिरवा बदाम","পেস্তা, সবুজ বাদাম"
मनुका,বরই
पॉइंट लबाडी,পয়েন্টযুক্ত লাউ
डाळिंब,ডালিম
पोंगम,পঙ্গম
पोपलर,পপলার
खसखस,পপি
पोर्टुलाका,পোর্টুলাকা
बटाटा,আলু
काटेरी खसखस,কাঁটা পোস্ত
"अभिमानाचा अभिमान, चीन ट्री","গর্বের ভারত, চীন গাছ"
प्रोसो बाजरी,প্রোসো মিললেট
सायलियम,সাইকেলিয়াম
पुलासान,পুলাসান
पमकिन,পামকিন
पम्मेलो,পামেলো
पेंट केलेले बग,আঁকা বাগ
पोपट,টিয়া পাখি
मोर,ময়ূর
पॉड बोरर,পড বোরার
पॉड फ्लाय,পড ফ্লাই
नाडी बीटल,নাড়ি বিটল
पायरिल्ला,পাইরিলা
पॅथॉलॉजिस्ट,প্যাথলজিস্ট
पेडोलॉजिस्ट,পেডোলজিস্ট
वनस्पती ब्रीडर,উদ্ভিদ ব্রিডার
वनस्पती पॅथॉलॉजिस्ट,উদ্ভিদ রোগ বিশেষজ্ঞ
वनस्पती फिजिओलॉजिस्ट,উদ্ভিদ ফিজিওলজিস্ট
पोमोलॉजिस्ट,পোমোলজিস্ট
प्रश्न 10,প্রশ্ন 10
क्यूटीएल (परिमाणात्मक वैशिष्ट्ये लोकी),কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি)
चतुष्पाद,চতুর্ভুজ
चतुर्भुज प्रतिसाद,চতুর্ভুজ প্রতিক্রিয়া
चौपट पीक,চতুর্ভুজ ফসল
गुणात्मक वारसा,গুণগত উত্তরাধিকার
गुणवत्ता बियाणे,মানের বীজ
परिमाणवाचक अनुवंशशास्त्र,পরিমাণগত জেনেটিক্স
परिमाणवाचक वारसा,পরিমাণগত উত্তরাধিকার
