Tamil,Assamese
இயந்திரம் கெட்டுப்போன நேரம்,মেচিন নষ্ট সময়
இயந்திர மொழிபெயர்ப்பு,মেচিন অনুবাদ
இயந்திர வார்த்தை,মেচিন শব্দ
மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்),মেক্ৰ&#39; (=মেক্ৰ&#39; নিৰ্দেশনা)
மேக்ரோ வாதம்,মেক্ৰ&#39; যুক্তি
மேக்ரோ சட்டசபை திட்டம்,মেক্ৰ&#39; সমাবেশ প্ৰগ্ৰেম
மேக்ரோ அழைப்பு,মেক্ৰ&#39; কল
மேக்ரோ குறியீடு,মেক্ৰ&#39; ক&#39;ড
மேக்ரோ கட்டளை,মেক্ৰ&#39; কমাণ্ড
மேக்ரோ பிரகடனம்,মেক্ৰ&#39; ঘোষণা
மேக்ரோ வரையறை,মেক্ৰ&#39; সংজ্ঞা
மேக்ரோ ஓட்ட விளக்கப்படம்,মেক্ৰ&#39; ফ্ল&#39; চাৰ্ট
மேக்ரோ ஜெனரேட்டர்,মেক্ৰ&#39; জেনেৰেটৰ
மேக்ரோ அறிவுறுத்தல்,মেক্ৰ&#39; নিৰ্দেশনা
மேக்ரோ மொழி,মেক্ৰ&#39; ভাষা
மேக்ரோ நூலகம்,মেক্ৰ&#39; লাইব্ৰেৰী
மேக்ரோ அளவுரு,মেক্ৰ&#39; প্ৰাচল
மேக்ரோ செயலாக்கம்,মেক্ৰ&#39; প্ৰচেছিং
மேக்ரோ செயலி,মেক্ৰ&#39; প্ৰচেছৰ
மேக்ரோ நிரலாக்க,মেক্ৰ&#39; প্ৰগ্ৰেমিং
மேக்ரோ முன்மாதிரி,মেক্ৰ&#39; প্ৰ&#39;ট&#39;টাইপ
மேக்ரோ-குறியீடு,মেক্ৰ&#39;-ক&#39;ডিং
மாகாபைட் (MB),মেগাবাইট (MB)
மந்திர பாத்திரம்,যাদু চৰিত্ৰ
மந்திர எண்,যাদু সংখ্যা
காந்த குமிழி நினைவகம்,চুম্বকীয় বুদবুদ স্মৃতিশক্তি
காந்த அட்டை,চুম্বকীয় কাৰ্ড
காந்த செல்,চুম্বকীয় কোষ
காந்த தன்மை,চুম্বকীয় চৰিত্ৰ
காந்த மைய சேமிப்பு,চুম্বকীয় কোৰ সংৰক্ষণ
காந்த வட்டு,চুম্বকীয় ডিস্ক
காந்த வட்டு முகவரி,চুম্বকীয় ডিষ্কৰ ঠিকনা
காந்த வட்டு நினைவகம்,চুম্বকীয় ডিষ্ক মেমৰি
காந்த டிரம்,চুম্বকীয় ড্ৰাম
காந்த குறியாக்கம்,চুম্বকীয় এনকোডিং
காந்த தலை,চুম্বকীয় মূৰ
காந்த மை,চুম্বকীয় চিয়াঁহী
காந்த மை எழுத்து அங்கீகாரம் (MICR),চুম্বকীয় চিয়াঁহী আখৰ চিনাক্তকৰণ (MICR)
காந்த ஊடகம்,চুম্বকীয় মাধ্যম
காந்த வாசிப்பு,চুম্বকীয় পঢ়া
காந்த பதிவு,চুম্বকীয় ৰেকৰ্ডিং
காந்த சேமிப்பு,চুম্বকীয় সংৰক্ষণ
காந்தப் பட்டை,চুম্বকীয় ষ্ট্ৰিপ
காந்த நாடா,চুম্বকীয় টেপ
காந்த நாடா கெட்டி,চুম্বকীয় টেপ কাৰ্টিজ
காந்த நாடா இயக்கி,চুম্বকীয় টেপ ড্ৰাইভ
காந்த நாடா தலைப்பு,চুম্বকীয় টেপ হেডাৰ
காந்த நாடா நூலகர்,চুম্বকীয় টেপ লাইব্ৰেৰিয়ান
காந்த நாடா போக்குவரத்து,চুম্বকীয় টেপ পৰিবহণ
காந்த நாடா அலகு,চুম্বকীয় টেপ ইউনিট
காந்த மெல்லிய படலம்,চুম্বকীয় পাতল ফিল্ম
காந்த பாதை,চুম্বকীয় ট্ৰেক
காந்த ஒளி சேமிப்பு,চুম্বকীয় অপটিক সংৰক্ষণ
காந்தவியல் அச்சுப்பொறி,চুম্বকীয় প্ৰিন্টাৰ
காந்தத்தடுப்பு,চুম্বকীয় ষ্ট্ৰিকচন
காந்தத்தடுப்பு மாத்திரை,magnetostrictive টেবলেট
அஞ்சல் பெட்டி,মেইল বাকচ
அஞ்சல் இணைப்பு,মেইল মাৰ্জ কৰক
முக்கிய கட்டுப்பாட்டு அலகு,মূল নিয়ন্ত্ৰণ একক
முக்கிய சட்டகம்,মূল ফ্ৰেম
முக்கிய சட்ட அமைப்பு,মূল ফ্ৰেম ব্যৱস্থা
முதன்மை நினைவகம்,মূল স্মৃতিশক্তি
முக்கிய திட்டம்,মূল কাৰ্যসূচী
முக்கிய சேமிப்பு,মূল সংৰক্ষণ
முக்கிய சுவிட்ச்,মূল চুইচ
பராமரிப்பு,ব্যৱস্থাপনা
பராமரிப்பு குழு,ৰক্ষণাবেক্ষণ পেনেল
பராமரிப்பு நேரம்,ৰক্ষণাবেক্ষণৰ সময়
முக்கிய சுழற்சி,মুখ্য চক্ৰ
முக்கிய சாதனம்,মুখ্য ডিভাইচ
முக்கிய விசை,মুখ্য চাবি
முக்கிய மாநிலம்,প্ৰধান ৰাজ্য
முக்கிய கட்டமைப்பு,মুখ্য গঠন
முக்கிய பணி,ডাঙৰ কাম
பெரும்பான்மை உறுப்பு,সংখ্যাগৰিষ্ঠ উপাদান
பெரும்பான்மை வாயில்,সংখ্যাগৰিষ্ঠতা গেট
பெரும்பான்மை செயல்பாடு,সংখ্যাগৰিষ্ঠতা অপাৰেচন
ஒப்பனை நேரம்,মেকআপ সময়
செயலிழப்பு வழக்கமான,বিজুতিৰ ৰুটিন
மேலாண்மை வளர்ச்சி,ব্যৱস্থাপনা বিকাশ
மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்),ব্যৱস্থাপনা তথ্য ব্যৱস্থা (MIS)
மேலாண்மை அறிவியல்,ব্যৱস্থাপনা বিজ্ঞান
மான்செஸ்டர் குறியீட்டு முறை,মানচেষ্টাৰ ক&#39;ডিং
பன்மடங்கு,মেনিফল্ডিং
கையாளப்பட்ட மாறி,হেতালি খেলা চলক
குறியீட்டு முறையை கையாளுதல்,সূচীভুক্তকৰণত হেতালি খেলা
மனிதன்-இயந்திர உருவகப்படுத்துதல்,মানুহ-যন্ত্ৰৰ অনুকৰণ
கையேடு முகவரி சுவிட்ச்,মেনুৱেল ঠিকনা চুইচ
கையேடு பகுப்பாய்வு,হাতৰ দ্বাৰা বিশ্লেষণ কৰা
கைமுறை பதில்,হাতৰ দ্বাৰা উত্তৰ দিয়া
கைமுறை நுழைவு,হাতৰ দ্বাৰা প্ৰৱেশ কৰা
கையேடு பரிமாற்றம்,মেনুৱেল এক্সচেঞ্জ
கைமுறை உள்ளீடு,মেনুৱেল ইনপুট
கைமுறை செயல்பாடு,মেনুৱেল অপাৰেচন
பல பல உறவுகள்,বহুতৰ পৰা বহুতৰ সম্পৰ্ক
பல ஒரு குறிவிலக்கி,বহুত এটা ডিকোডাৰলৈ
வரைபட முறை,মানচিত্ৰ পদ্ধতি
விவரணையாக்கம்,মেপিং
விளிம்பு,প্ৰান্ত
விளிம்பு பிழை,মাৰ্জিন ভুল
விளிம்பு சோதனை,প্ৰান্তীয় পৰীক্ষা
விளிம்பு சோதனை,প্ৰান্তীয় পৰীক্ষা
குறி கண்டறிதல்,চিহ্ন ধৰা পেলোৱা
குறி வாசிப்பு,মাৰ্ক ৰিডিং
குறி ஸ்கேனிங்,স্কেনিং চিহ্নিত কৰক
குறி உணர்வு,মাৰ্ক চেন্স
குறிப்பான்,মাৰ্কাৰ
குறியிடுதல்,চিহ্নিত কৰা
குறிக்கும் அலை,চিহ্নিত কৰা তৰংগ
மார்க்கோவ் சங்கிலி,মাৰ্কভ শৃংখল
மார்க்கோவ் ஆதாரம்,মাৰ্কভ উৎস
குறி மொழி,মাৰ্ক-আপ ভাষা
மாசர்,মাছেৰ
மாசர்,মাছেৰ
முகமூடி,মুখা
முகமூடி பிட்,মাস্ক বিট
முகமூடி நிரல்படுத்தக்கூடிய சாதனம்,মাস্ক প্ৰগ্ৰেমেবল ডিভাইচ
முகமூடி பதிவு,মাস্ক ৰেজিষ্টাৰ
முகமூடி ROM,মাস্ক কৰা ROM
மறைத்தல்,মাস্কিং
வெகுஜன தரவு,গণ তথ্য
நிறை நினைவகம்,গণ স্মৃতিশক্তি
பெருமளவில் இணையாக,বৃহৎ পৰিমাণে সমান্তৰাল
குரு,মাষ্টৰ
முதன்மை அட்டை,মাষ্টাৰ কাৰ্ড
முதன்மை கடிகாரம்,মাষ্টাৰ ঘড়ী
மாஸ்டர் கன்சல்,মাষ্টাৰ কনছল
பிரதான தரவு,মাষ্টাৰ ডাটা
முதன்மை வரைபடம்,মাষ্টাৰ ডায়েগ্ৰাম
முதன்மை கோப்பு,মাষ্টাৰ ফাইল
முதன்மை குழு,মাষ্টাৰ গ্ৰুপ
முதன்மை விசை,মাষ্টাৰ কি&#39;
முதன்மை நூலக நாடா,মাষ্টাৰ লাইব্ৰেৰী টেপ
முதன்மை செயலி,মাষ্টাৰ প্ৰচেছৰ
முதன்மை திட்டம்,মাষ্টাৰ প্ৰগ্ৰেম
முதன்மை நிலையம்,মাষ্টাৰ ষ্টেচন
மாஸ்டர் டேப்,মাষ্টাৰ টেপ
முதன்மை முனையம்,মাষ্টাৰ টাৰ্মিনেল
மாஸ்டர்/அடிமை சாதனம்,মাষ্টাৰ/স্লেভ ডিভাইচ
எஜமானர்/அடிமை முறை,মাষ্টাৰ/স্লেভ ব্যৱস্থা
பொருத்துக,মিল থকা
பொருத்தம்,মিল থকা
கணித நிரலாக்கம்,গাণিতিক প্ৰগ্ৰেমিং
கணித உருவகப்படுத்துதல்,গাণিতিক অনুকৰণ
மேட்ரிக்ஸ்,মেট্ৰিক্স
அணி அச்சுப்பொறி,মেট্ৰিক্স প্ৰিন্টাৰ
அணி சுவிட்ச்,মেট্ৰিক্স চুইচ
அணி அட்டவணை,মেট্ৰিক্স টেবুল
அதிகபட்ச கணினி,maxi কম্পিউটাৰ
அதிகபட்ச கணினி,মেক্সিকম্পিউটাৰ
அதிகபட்ச உறுப்பு,সৰ্বোচ্চ উপাদান
அதிகபட்சம் (நிலையான தொகை),maxterm (মানক যোগফলৰ সময়সীমা)
மேக்ஸ்வெல் டீமான்,maxwell ডেমন
சராசரி,অৰ্থ
பழுதுபார்க்கும் நேரம் என்று பொருள்,গড় মেৰামতিৰ সময়
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF),বিফলতাৰ মাজৰ গড় সময় (MTBF)
தோல்விக்கான நேரம் என்று அர்த்தம்,বিফলতাৰ সময় বুজাইছে
பழுதுபார்க்கும் நேரம்,মেৰামতিৰ বাবে সময়
பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR),মেৰামতিৰ বাবে গড় সময় (MTTR)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI),মধ্যমীয়া পৰিসৰৰ সংহতি (MSI)
நடுத்தர கால சேமிப்பு சாதனம்,মধ্যমকালীন সংৰক্ষণ ডিভাইচ
ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்),প্ৰতি ছেকেণ্ডত মেগাবিট (MB Ps)
உறுப்பினர் பொருள்,সদস্য বস্তু
உறுப்பினர் பதிவு,সদস্যৰ ৰেকৰ্ড
நினைவு,স্মৃতি
நினைவக வரிசை,মেমৰি এৰে
நினைவக வங்கி,মেমৰি বেংক
நினைவக இடையக பதிவு,মেমৰি বাফাৰ ৰেজিষ্টাৰ
நினைவக பேருந்து,মেমৰি বাছ
மெமரி கார்டு,মেমৰি কাৰ্ড
நினைவக செல்,স্মৃতিশক্তি কোষ
நினைவக சுருக்கம்,মেমৰি কম্পেকচন
நினைவக கோர்,মেমৰি কোৰ
நினைவக சுழற்சி,স্মৃতি চক্ৰ
நினைவக தரவு பதிவு,মেমৰি ডাটা ৰেজিষ্টাৰ
நினைவக திணிப்பு,মেমৰি ডাম্প
நினைவக பரிமாற்றம்,স্মৃতি বিনিময়
நினைவக படிநிலை,স্মৃতিশক্তিৰ স্তৰ
நினைவக அறிவுறுத்தல்,স্মৃতিশক্তিৰ নিৰ্দেশনা
நினைவக மேலாண்மை,স্মৃতিশক্তি ব্যৱস্থাপনা
நினைவக வரைபடம்,মেমৰি মেপ
நினைவக வரைபட I/O,মেমৰি মেপ কৰা I/O
நினைவக மாதிரி,মেমৰি মডেল
நினைவக தொகுதி,মেমৰি মডিউল
நினைவக சுட்டி பதிவு,মেমৰি পইণ্টাৰ ৰেজিষ্টাৰ
ஞாபக சக்தி,মেমৰি শক্তি
நினைவக பாதுகாப்பு,স্মৃতিশক্তি সুৰক্ষা
நினைவக குறிப்பு வழிமுறை,মেমৰি ৰেফাৰেন্স নিৰ্দেশনা
நினைவக குடியிருப்பு திட்டம்,মেমৰি ৰেচিডেন্ট প্ৰগ্ৰেম
நினைவக அலகு,মেমৰি ইউনিট
பட்டியல்,মেনু
மெனு பார்,মেনু বাৰ
மெனு டிரைவ்,মেনু ড্ৰাইভ
மெனு தேர்வு,মেনু নিৰ্বাচন
மெனு-உந்துதல் நிரல்,মেনু-চালিত প্ৰগ্ৰেম
ஒன்றிணைக்கவும்,মাৰ্জ কৰক
பரிமாற்ற வரிசையை ஒன்றிணைத்தல்,মাৰ্জ এক্সচেঞ্জ sort
ஒன்றிணைக்கும் வகை,merge sort
இணைத்தல்,মাৰ্জিং কৰা
கண்ணி நெட்வொர்க்,মেছ নেটৱৰ্ক
செய்தி அனுப்புதல்,বাৰ্তা প্ৰেৰণ কৰা
செய்தி,বাৰ্তা
செய்தி அங்கீகாரம்,বাৰ্তা প্ৰমাণীকৰণ
செய்தி பெட்டி,বাৰ্তা বাকচ
செய்தி சுற்று,বাৰ্তা বৰ্তনী
செய்தி வடிவம்,বাৰ্তা বিন্যাস
செய்தி தலைப்பு,বাৰ্তাৰ হেডাৰ
செய்தி முறை,বাৰ্তা ধৰণ
செய்தி அனுப்புதல்,বাৰ্তা পাছ কৰা
செய்தி வாக்கெடுப்பு,বাৰ্তা ভোটদান
செய்தி வரிசை,বাৰ্তা শাৰী
செய்தி சுவிட்ச்,বাৰ্তা চুইচ
செய்தி உரை,বাৰ্তাৰ লিখনী
செய்தி பரிமாற்ற முகவர்,বাৰ্তা স্থানান্তৰ এজেন্ট
மெட்டா அசெம்பிளர்,মেটা এছেম্বলাৰ
மெட்டா வகுப்பு,মেটা ক্লাছ
மெட்டா தொகுப்பு,মেটা সংকলন
மெட்டா கம்பைலர்,meta কম্পাইলাৰ
மெட்டா மொழி,মেটা ভাষা
மெட்டா நெட்வொர்க்,মেটা নেটৱাৰ্ক
மெட்டா அமைப்பு,মেটা চিস্টেম
முறை,প্রণালী
பெருநகரப் பகுதி நெட்வொர்க் (MAN),মহানগরীয় এলাকা নেটওয়ার্ক (MAN)
மைக்ரோ,মাইক্ৰ&#39;
மைக்ரோ குறியீடு,মাইক্ৰ&#39; ক&#39;ড
மைக்ரோ கணினி,মাইক্ৰ&#39; কম্পিউটাৰ
நுண் கட்டுப்படுத்தி,মাইক্ৰ&#39; নিয়ন্ত্ৰক
நுண் சுழற்சி,মাইক্ৰ&#39; চক্ৰ
மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS),মাইক্ৰ&#39; ইলেক্ট্ৰনিক মেকানিকেল চিষ্টেম (MEMS)
மைக்ரோ எலக்ட்ரானிக்ஸ்,মাইক্ৰ&#39; ইলেক্ট্ৰনিক্স
மைக்ரோ சிறிய அங்கீகாரம்,মাইক্ৰ&#39; ক্ষুদ্ৰ অনুমোদন
மைக்ரோ ஆர்டர்,মাইক্ৰ&#39; অৰ্ডাৰ
மைக்ரோ/மெயின்பிரேம் இணைப்பு,মাইক্ৰ&#39;/মেইনফ্ৰেম লিংক
மைக்ரோசிப்,মাইক্ৰ&#39;চিপ
மைக்ரோகோபோல்,মাইক্ৰ&#39;ক&#39;বল
மைக்ரோகோட்,মাইক্ৰ&#39;ক&#39;ড
மைக்ரோஃபிச்,মাইক্ৰ&#39;ফিচ
மைக்ரோஃப்ளாப்பி,মাইক্ৰ&#39;ফ্লপি
மைக்ரோஃபார்ம் ரீடர்,মাইক্ৰ&#39;ফৰ্ম ৰিডাৰ
மைக்ரோஃப்ரேம்,মাইক্ৰ&#39;ফ্ৰেম
மைக்ரோகிராபிக்ஸ்,মাইক্ৰ&#39;গ্ৰাফিক্স
ஒலிவாங்கி,মাইক্ৰ&#39;ফোন
மைக்ரோஃபோட்டோகிராஃப்,মাইক্ৰ’ফটোগ্ৰাফ
நுண்செயலி அலகு,মাইক্ৰ&#39;প্ৰচেছিং ইউনিট
நுண்செயலி,মাইক্ৰ&#39;প্ৰচেছৰ
நுண்செயலி சிப்,মাইক্ৰ&#39;প্ৰচেছৰ চিপ
நுண்செயலி தொகுப்பி,মাইক্ৰ&#39;প্ৰচেছৰ কম্পাইলাৰ
நுண்செயலி அலகு (MPU),মাইক্ৰ&#39;প্ৰচেছৰ ইউনিট (MPU)
நுண் நிரல்,মাইক্ৰ&#39;প্ৰগ্ৰেম
நுண்வரிசை,মাইক্ৰ&#39;ছিকুৱেন্স
மைக்ரோசாப்ட்,মাইক্ৰ’ছফ্ট
மைக்ரோசாஃப்ட் ஜன்னல்கள்,মাইক্ৰ&#39;ছফ্ট উইণ্ড&#39;সমূহ
மைக்ரோவேவ்,মাইক্ৰৱেভ
நுண்ணலை இணைப்பு,মাইক্ৰৱেভ লিংক
நுண்ணலை பரப்புதல்,মাইক্ৰৱেভ প্ৰসাৰণ
நடுத்தர மேலாண்மை,মধ্যম ব্যৱস্থাপনা
மிடில்வேர்,মিডলৱেৰ
மிடிகம்ப்யூட்டர்,মিডিকম্পিউটাৰ
நடுப்புள்ளி,মিডপইন্ট
இடைக்காலம்,মিডটাৰ্ম
இடம்பெயர்வு பாதை,প্ৰব্ৰজনৰ পথ
ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS),প্ৰতি ছেকেণ্ডত মিলিয়ন নিৰ্দেশনা (MIPS)
சிறிய கணினி,মিনি কম্পিউটাৰ
மினிடிஸ்கெட்,মিনিডিস্কেট
குறைந்தபட்ச கர்னல்,নূন্যতম কাৰ্ণেল
குறைந்தபட்ச தயாரிப்பு,নূন্যতম উৎপাদন
குறைந்தபட்ச மரம்,নূন্যতম গছ
minimax (min-max) அல்காரிதம்,minimax (নূন্যতম-সৰ্বোচ্চ) এলগৰিদম
குறைந்தபட்ச செயல்முறை,minimax পদ্ধতি
குறைந்தபட்ச செலவு பரந்த மரம்,নূন্যতম খৰচ স্পেনিং গছ
குறைந்தபட்ச தாமதக் குறியீட்டு முறை,নূন্যতম বিলম্ব ক&#39;ডিং
சிறிய சாதனம்,সৰু ডিভাইচ
மின்டெரிம்,মিন্টেৰিম
கழித்தல் கொடி,বিয়োগ পতাকা
கழித்தல் கொடி,বিয়োগ পতাকা
கழித்தல் மண்டலம்,বিয়োগ জ&#39;ন
கண்ணாடி,আইনা
கண்ணாடி தளம்,মিৰ&#39;ৰ চাইট
கலப்பு-ரேடிக்ஸ் குறியீடு,মিশ্ৰিত-মূল সংকেত
கலவை,মিক্সাৰ
நினைவாற்றல்,স্মৃতিভ্ৰংশ
நினைவு முகவரி,mnemonic ঠিকনা
நினைவாற்றல்,স্মৃতিশক্তি
கைபேசி,ম’বাইল
மொபைல் கம்ப்யூட்டிங்,মোবাইল কম্পিউটিং
மாதிரி,নমুনা
முறையற்ற ஆசிரியர்,মোডলেছ সম্পাদক
மாடலிங்,মডেলিং
மோடம்,মডেম
மிதமான,মধ্যমীয়া
நிதானம்,মডাৰেচন
மதிப்பீட்டாளர்,মডাৰেটৰ
மாற்றியமைக்கப்பட்ட அறிவுறுத்தல்,পৰিৱৰ্তিত নিৰ্দেশনা
மாற்றியமைப்பவர்,পৰিৱৰ্তক
மாற்றி பிட்,পৰিবৰ্তক বিট
மாற்றியமைக்கவும்,শুধৰা
மட்டு,মডুলাৰ
மாடுலாரிட்டி,মডুলাৰিটি
பண்பேற்றம்,মডুলেচন
தொகுதி,মডিউল
தொகுதி கட்டமைப்பு,মডিউল স্থাপত্য
கண்காணிக்கவும்,কাৰোবাৰ ওপৰত চকু ৰখা
கண்காணிப்பு திட்டம்,নিৰীক্ষণ কাৰ্য্যসূচী
மோனோக்ரோம் காட்சி,মনোক্ৰ&#39;ম প্ৰদৰ্শন
ஒற்றைக்கல் ஒருங்கிணைந்த சுற்று,একক সংহত বৰ্তনী
ஒற்றைக்கல் தொழில்நுட்பம்,একক প্ৰযুক্তি
மோனோஸ்பேஸ் எழுத்துரு,monospace ফন্ট
மோனோஸ்டபிள்,মনোষ্টেবল
மோனோடோரிசிட்டி,একচেটিয়াতা
மார்பு,মৰ্ফ
மார்பிம்,মৰ্ফিম
மார்பிசம்,মৰ্ফিজম
அடமானம்,বন্ধক
mosfet (MOSFET),mosfet (MOSFET) গেস্টবুক
மிக முக்கியமான பிட்,আটাইতকৈ উল্লেখযোগ্য বিট
தாய் பலகை,মাদাৰ বৰ্ড
அம்மா பதிவு,মাতৃ পঞ্জীয়ন
இயக்க படம்,চলচ্চিত্ৰ
மோஷன் பிக்சர் நிபுணர்கள் குழு (MPEG),চলচ্চিত্ৰ বিশেষজ্ঞ গোট (MPEG)
மவுண்ட்,মাউন্ট
சுட்டி,নিগনি
நகர்வு,পদক্ষেপ লোৱা
பாத்திரத்தை நகர்த்தவும்,move চৰিত্ৰ
MS-DOS,এম এছ-ড’ছ
MS-விண்டோஸ்,এম এছ-উইণ্ড’জ
பல அம்சம்,বহু দিশ
பல செயலி,মাল্টি প্ৰচেছৰ
பல நிரலாக்க,মাল্টি প্ৰগ্ৰেমিং
பல பணி,মাল্টি টাস্কিং
மல்டிபஸ்,মাল্টিবাছ
மல்டிகாஸ்ட்,মাল্টিকাষ্ট
மல்டிகாஸ்ட் முகவரி,মাল্টিকাষ্ট ঠিকনা
மல்டிகாஸ்டிங்,মাল্টিকাষ্টিং
மல்டிசிப்,মাল্টিচিপ
மல்டிக்ஸ்,মাল্টিক্স
பல வேலை செயல்பாடு,মাল্টিজব অপাৰেচন
பல நிலை நினைவகம்,বহুস্তৰীয় স্মৃতিশক্তি
மல்டிமீடியா தொழில்நுட்பம்,মাল্টিমিডিয়া প্ৰযুক্তি
மல்டிமோட்,মাল্টিম&#39;ড
பல,একাধিক
பல துல்லியம்,একাধিক নিখুঁততা
பல பின்னடைவு,বহুবিধ ৰিগ্ৰেছন
மல்டிபிளக்ஸ்,মাল্টিপ্লেক্স
மல்டிபிளக்ஸ் முறை,মাল্টিপ্লেক্স মোড
மல்டிபிளெக்சர்,মাল্টিপ্লেক্সাৰ
மல்டிபிளெக்சிங்,মাল্টিপ্লেক্সিং
பலமுனை நெட்வொர்க்,মাল্টিপইন্ট নেটৱৰ্ক
பல செயலாக்கம்,মাল্টিপ্ৰচেছিং
பல்செயலி அமைப்பு,মাল্টিপ্ৰচেছৰ চিস্টেম
பல்நோக்கு இணைய அஞ்சல் விரிவாக்கம் (MIME),বহুমুখী ইণ্টাৰনেট মেইল সম্প্ৰসাৰণ (MIME)
பல அட்டவணை,বহুসূচী
மல்டிஸ்டேஷன்,মাল্টিষ্টেচন
மல்டித்ரெடிங்,মাল্টিথ্ৰেডিং
பல மதிப்புள்ள தர்க்கம்,বহুমূল্যযুক্ত যুক্তি
பன்முக பகுப்பாய்வு,বহুচলকীয় বিশ্লেষণ
மல்டிவிபிரேட்டர்,মাল্টিভাইব্ৰেটৰ
பரஸ்பர விலக்கல்,পাৰস্পৰিক বৰ্জন
பரஸ்பர தகவல்,পাৰস্পৰিক তথ্য
அப்பாவி பயனர்,সহজ-সৰল ব্যৱহাৰকাৰী
பெயர் சேவையகம்,নাম চাৰ্ভাৰ
NAND செயல்பாடு,NAND অপাৰেচন
நானோ,নেনো
குறுகிய இசைக்குழு,সংকীৰ্ণ বেণ্ড
தேசிய தகவல் உள்கட்டமைப்பு,ৰাষ্ট্ৰীয় তথ্য আন্তঃগাঁথনি
தேசிய தகவல் தரநிலை அமைப்பு (NAND NISO),ৰাষ্ট্ৰীয় তথ্য মানদণ্ড সংস্থা (NAND NISO)
சொந்த குறியீடு,স্থানীয় ক&#39;ড
சொந்த தொகுப்பாளர்,স্থানীয় কম্পাইলাৰ
சொந்த மென்பொருள்,স্থানীয় চফ্টৱেৰ
இயற்கை தொகுப்பி,প্ৰাকৃতিক কম্পাইলাৰ
இயற்கை மொழி செயலாக்கம்,প্ৰাকৃতিক ভাষা প্ৰক্ৰিয়াকৰণ
இயற்கை மொழி வினா,প্ৰাকৃতিক ভাষাৰ প্ৰশ্ন
இயற்கை எண்,প্ৰাকৃতিক সংখ্যা
வழிசெலுத்தல்,নেভিগেচন
நேவிகேட்டர்,নেভিগেটৰ
எதிர்மறை தர்க்கம்,ঋণাত্মক যুক্তি
உள்ளமை வளையம்,নেষ্টেড লুপ
உள்ளமைக்கப்பட்ட மேக்ரோக்கள்,নেষ্টেড মেক্ৰ&#39;সমূহ
நிகர,জাল
நிகர முகவரி,নেট ঠিকনা
நிகர குடிமகன்,নেট নাগৰিক
நெட்ஸ்கேப் நேவிகேட்டர்,নেটস্কেপ নেভিগেটৰ
பிணைய அணுகல் கட்டுப்பாடு,নে&#39;টৱৰ্ক অভিগম নিয়ন্ত্ৰণ
பிணைய கட்டமைப்பு,নে&#39;টৱৰ্ক আৰ্কিটেকচাৰ
பிணைய கோப்பு முறைமை (NFS),নে&#39;টৱৰ্ক নথিপত্ৰপ্ৰণালী (NFS)
பிணைய ஒருமைப்பாடு,নেটৱাৰ্ক অখণ্ডতা
பிணைய இணைப்பு,নেটৱাৰ্ক আন্তঃসংযোগ
பிணைய அடுக்கு,নে&#39;টৱৰ্ক স্তৰ
பிணைய மேலாண்மை,নেটৱাৰ্ক ব্যৱস্থাপনা
பிணைய இடவியல்,নে&#39;টৱৰ্ক টপোলজি
நெட்வொர்க் மெய்நிகர் முனையம்,নে&#39;টৱৰ্ক ভাৰ্চুৱেল টাৰ্মিনেল
நடுநிலை ரிலே,নিৰপেক্ষ ৰিলে
நடுநிலை பரிமாற்றம்,নিৰপেক্ষ সংক্ৰমণ
புதிய வரி எழுத்து,নতুন শাৰী আখৰ
புதிய ஒத்திசைவு,নতুন সিঙ্ক
NFS/நெட்வொர்க் கோப்பு,NFS/নেটৱৰ্ক নথিপত্ৰ
நிப்பிள்,নিবল
ஒன்பது நிரப்பு,ন&#39;ৰ পৰিপূৰক
முனை,ন&#39;ড
சத்தம்,হুলস্থূল
இரைச்சல் முறை,শব্দ ধৰণ
சத்தமில்லாத குறியீட்டு முறை,শব্দহীন ক&#39;ডিং
நிர்ணயம் இல்லாதது,অনিৰ্দিষ্টতাবাদ
விநியோகிக்காதது,অ বিতৰণমূলক
காலியாக இல்லாத தொகுப்பு,খালী নহোৱা ছেট
முதன்மை அல்லாத,নন প্ৰাইম
ஊடாடாதது,অ-পাৰস্পৰিক ক্ৰিয়াশীল
முனையமற்ற அமைப்பு,অ-টাৰ্মিনেল ব্যৱস্থা
நிலையற்ற நினைவகம்,অস্বাভাৱিক স্মৃতিশক্তি
ஆவியாகாத ராம்,অস্বাভাৱিক ৰাম
எடையற்ற குறியீடு,নন-ৱেইটেড ক&#39;ড
NOP அறிவுறுத்தல்,NOP নিৰ্দেশনা
NOR,NOR
NOR வாயில்,NOR গেট
இயல்பானது,স্বাভাৱিক
இயல்பாக்குதல்,স্বাভাৱিককৰণ
