Malayalam,Hindi
ഒരു സെറ്റിന്റെ മാപ്പിംഗ്,समुच्चय का प्रतिचित्रण
നാമമാത്ര സംഭാവ്യത,उपांत प्रायिकता
ഗണിത വിശകലനം,गणितीय विश्लेषण
ഗണിത വാദം,गणितीय तर्क
ഗണിതശാസ്ത്ര കേന്ദ്രം,गणितीय केंद्र
ഗണിതശാസ്ത്ര സങ്കീർണ്ണത,गणितीय जटिलता
ഗണിതശാസ്ത്ര സാമ്പത്തികശാസ്ത്രം,गणितीय अर्थशास्त्र
ഗണിതശാസ്ത്ര പ്രതീക്ഷ,गणितीय प्रत्याशा
ഗണിത രൂപം,गणितीय रूप
ഗണിതശാസ്ത്ര രൂപീകരണം,"गणितीय संरूपण, गणितीय संरूप"
ഗണിതശാസ്ത്ര ഐഡന്റിറ്റി,गणितीय सर्वसमिका
ഗണിതശാസ്ത്ര യുക്തി,"गणितीय तर्कशास्त्र ,गणितीय तर्क"
ഗണിത മാതൃക,गणितीय निदर्श
ഗണിതശാസ്ത്ര ആശയം,गणितीय आशय
മാട്രിക്സ് ഡിഗണലൈസേഷൻ,मैट्रिक्स विकर्णन
മാട്രിക്സ് വിപരീതം,आव्यूह-व्युत्क्रम
മാട്രിക്സ് വിപരീതം,आव्यूह-व्युत्क्रमण
മാട്രിക്സ് ആവർത്തന രീതി,आव्यूह पुनरावर्ती विधि
മാട്രിക്സ് രീതി,मैट्रिक्स पद्‌धति
മാട്രിക്സ് ഗുണനം,आव्यूह गुणन
സ്ഥിരാങ്കങ്ങളുടെ മാട്രിക്സ്,अचरों का आव्यूह
ഫലപ്രാപ്തിയുടെ മാട്രിക്സ്,प्रभाविता आव्यूह
മാട്രിക്സ് ഓപ്പറേറ്റർ,आव्यूह संकारक
മാട്രിക്സ് ബഹുപദം,आव्यूह बहुपद
മാട്രിക്സ് പ്രിന്റിംഗ്,आव्यूह मुद्रण
മാട്രിക്സ് ഉൽപ്പന്നം,आव्यूह-गुणनफल
പരമാവധി,अधिकतमीकृत
പരമാവധി,"महत्तम, अधिकतम, उच्चतम"
പരമാവധി കേവല മൂല്യം,अधिकतम निरपेक्ष मान
പരമാവധി എഫ്-അനുപാതം,महत्तम F-अनुपात
പരമാവധി സാധ്യത,अधिकतम संभाविता
പരമാവധി,महाल्पिष्ठ
പരമാവധി മാനദണ്ഡം,महाल्पिष्ठ निकष
ഒരു ഫംഗ്‌ഷന്റെ പരമാവധി,फलन का अधिकतम
മാക്സ്വെൽ-ബോൾട്ട്സ്മാൻ സ്ഥിതിവിവരക്കണക്കുകൾ,मैक्सवेल-बोल्ट्समान सांख्यिकी
അർത്ഥം വ്യതിയാനം,माध्य विचलन
അർത്ഥം ചതുരാകൃതിയിലുള്ള വ്യതിയാനം,विचलन वर्ग माध्य
സമചതുര പിശക് അർത്ഥമാക്കുന്നു,वर्ग माध्य त्रुटि
ശരാശരി മൂല്യം,"माध्यमान, औसत मान"
ശരാശരി മൂല്യ സിദ്ധാന്തം,माध्यमान प्रमेय
കുർട്ടോസിസിന്റെ അളവ്,ककुदता माप
ഇടത്തരം," मध्य, मध्यस्थ , माध्यिका, मीडियन"
മീഡിയൻ സെന്റർ,माध्यिका केंद्र
mesokurtic വക്രം,मध्यककुदी वक्र
mesokurtosis,मध्यककुदता
സന്ദേശം,संदेश
രീതി,"रीति , विधि"
ഉന്മൂലനം രീതി,विलोपन विधि
വിപരീത രീതി,प्रतिलोमन-विधि
ആവർത്തന രീതി,पुऩरावृत्ति विधि
ഏറ്റവും കുറഞ്ഞ ചതുരങ്ങളുടെ രീതി,न्यूनतम वर्ग विधि
നിമിഷങ്ങളുടെ രീതി,आघूर्ण विधि
സമാന ത്രികോണങ്ങളുടെ രീതി,समरूप त्रिभुज विधि
കുത്തനെയുള്ള ഇറക്കത്തിന്റെ രീതി,प्रवणतम अवरोहण विधि
സംഗ്രഹത്തിന്റെ രീതി,संकलन-विधि
നിർണ്ണയിക്കാത്ത ഗുണകത്തിന്റെ രീതി,अनिर्घारित गुणांक विधि
മെട്രിക് സ്പേസ്,दूरीक समष्टि
മെട്രിക് സിസ്റ്റം,मीटरी पद्‌धति
മെട്രിക് യൂണിറ്റ്,मेट्रिक इकाई
സൂക്ഷ്മ സിദ്ധാന്തം,सूक्ष्म सिद्‌धांत
മധ്യഭാഗം,मध्य
മധ്യകാലഘട്ടം,मध्यपद
മധ്യ പോയിന്റ്,मध्य बिंदु
മിഡ് പോയിന്റ് ഫോർമുല,मध्यबिंदु सूत्र
കുറഞ്ഞ ബഹുപദം,अल्पिष्ठ बहुपद
മിനിമാക്സ് തത്വം,अल्पमहिष्ठ सिद्‌धांत
ഏറ്റവും കുറഞ്ഞത്,"न्यूनतम, अल्पतम, निम्नतम"
മിനിമം പോയിന്റ് (വക്രത്തിന്റെ),निम्निष्ठ बिंदु
ഏറ്റവും കുറഞ്ഞ ബഹുപദം,अल्पतम बहुपद
ഒരു ഫംഗ്‌ഷന്റെ മിനിറ്റ്,फलन का न्यूनतम
മൈനർ ആർക്ക്,लघु चाप
ചെറിയ അക്ഷം,लघु अक्षष
മൈനറൈസ്ഡ് ഉപവിഭാഗം,निम्न परिबद्‌ध उपसमुच्चय
മൈനസ്,"माइनस, ऋण"
മൈനസ് ചിഹ്നം,ऋण चिह्न
മിക്സഡ് ഫ്രാക്ഷൻ,मिश्र भिन्न
സമ്മിശ്ര തന്ത്രം,सविकल्प युक्ति
മോഡ്," बहुलक, मोड , विधि, रीति ,प्रणाली, विधा"
മോഡുലസ്,"मापांक, मोड्यूलस"
ഒരു സങ്കീർണ്ണ സംഖ്യയുടെ മോഡുലസ്,सम्मिश्र संख्या का मापांक
നിമിഷം,आघूर्ण
നിമിഷം സൃഷ്ടിക്കുന്ന പ്രവർത്തനം,आघूर्णजनक फलन
ഒരു ശക്തിയുടെ നിമിഷം,बल का आघूर्ण
ആവൃത്തി വിതരണത്തിന്റെ നിമിഷം,बारंबारता-बंटन का आघूर्ण
ജഡത്വത്തിന്റെ നിമിഷം,जड़त्व आघूर्ण
വേഗതയുടെ നിമിഷം,संवेग आघूर्ण
ആക്കം,संवेग
ഏകപക്ഷീയമായ,एकपद
ഏകരൂപം,एकैक समाकारी
മോണോമോർഫിസം,"एकरूपता, एकैक समाकारिता"
ഏകതാനം,एकदिष्ट
ഏകതാനം വർദ്ധിപ്പിക്കുന്ന ക്രമം,एकदिष्ट वर्धमान अनुक्रम
ഏകതാനമായി,एकदिष्टतः
ഏകതാനമായി വർദ്ധിക്കുന്ന വല,एकदिष्टतः वर्धमान जाल
ഏകതാനമായി വർദ്ധിക്കുന്ന ക്രമം,एकदिष्टतः वर्धमान अनुक्रम
ഏകതാനമായ പ്രവർത്തനം,एकदिष्ट फलन
മോണ്ടെ കാർലോ കണക്കുകൂട്ടൽ,मॉन्टे-कार्लो परिकलन
മോണ്ടെ കാർലോ രീതി,मॉन्टे-कार्लो विधि
മോറ (കളി),मोरा (खेल)
മരണനിരക്ക് സ്ഥിതിവിവരക്കണക്കുകൾ,मृत्यु आंकड़े
ഏറ്റവും സാധ്യതയുള്ളത്,प्रायिकतम
ചലനം,गति
മാറുന്ന ശരാശരി,गतिमान माध्य
എം-സ്പെയ്സ്,M-समष्टि
ഇന്റഗ്രലിനുള്ള എം-ടെസ്റ്റ്,समाकल का M-परीक्षण
ബഹുവിധ തീരുമാന പ്രശ്നം,बहुगत निर्णय-समस्या
ബഹുമുഖ സാധാരണ വിതരണം,बहुविम प्रसामान्य बंटन
മൾട്ടിഡൈമൻഷണൽ റാൻഡം വേരിയബിൾ,बहुविम यादृच्छिक चर
മൾട്ടി-ഇൻഡക്സ് ഗതാഗത പ്രശ്നം,बहुसूचक परिवहन समस्या
ബഹുപദം,बहुपद
ബഹുപദ വിതരണം,बहुपद बंटन
ഒന്നിലധികം,"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)"
മൾട്ടിപ്പിൾ ചോയ്സ് പ്രശ്നം,बहुविकल्पी समस्या
ഒന്നിലധികം ബന്ധിപ്പിച്ച ഡൊമെയ്‌ൻ,बहुसंबद्‌धित प्रांत
ഒന്നിലധികം പരസ്പരബന്ധം,बहु सहसंबंध
ഒന്നിലധികം ആവൃത്തി പട്ടിക,बहु-बारंबारता सारणी
ഒന്നിലധികം ഇന്റഗ്രൽ,बहु समाकल
ഒന്നിലധികം സംയോജനം,बहु समाकलन
ഒന്നിലധികം റിഗ്രഷൻ,बहु समाश्रयण
ഒന്നിലധികം റിഗ്രഷൻ വിശകലനം,बहुसमाश्रयण विश्लेषण
മൾട്ടിപ്പിൾ റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,बहुसमाश्रयण गुणांक
ഒന്നിലധികം റിഗ്രഷൻ സമവാക്യം,बहुसमाश्रयण समीकरण
ഒന്നിലധികം റൂട്ട്,बहु मूल
ഗുണനം,गुणन
നിരകൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),(सारणिक का) स्तंभशः गुणन
വരികൾ കൊണ്ട് ഗുണനം (നിർണ്ണയത്തിന്റെ),(सारणिक का) पंक्तिशः गुणन
ഗുണന ഘടകം,गुणन कारक
ഗുണിത പ്രവർത്തനം,गुणनात्मक फलन
ഗുണനഗ്രൂപ്പ്,गुणनात्मक समूह
ഗുണിത വിപരീതം,गुणनात्मक प्रतिलोम
ബഹുസ്വരത,बहुकता
വേരുകളുടെ ബഹുസ്വരത,मूल-बहुकता
പൂജ്യത്തിന്റെ ഗുണിതം,शून्यक की बहुकता
ഗുണനം,गुणक
ഗുണിക്കുക," गुणा करना , संवर्धन"
ബഹുവിധ വിതരണം,बहुचर बंटन
ബഹുവിധ സാധാരണ വിതരണം,बहुचर प्रसामान्य बंटन
ബഹുവിധ ജനസംഖ്യ,बहुचर समष्टि
പരസ്പരമുള്ള,"पारस्परिक, अन्योन्य"
നബ്ല,नाब्ला
നേപ്പിയേറിയൻ,नैपिरीय
നേപ്പീരിയൻ ലോഗരിതം,"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म"
സ്വാഭാവിക ലോഗരിതം,"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म"
സ്വാഭാവിക സംഖ്യ,"धन पूर्णसंख्या , धन पूर्णांक"
നോട്ടിക്കൽ മൈൽ,समुद्री मील
എൻ-ഡൈമൻഷണൽ,n-विम
n-ഡൈമൻഷണൽ വെക്റ്റർ സ്പേസ്,n-विम सदिश-समष्टि
ആവശ്യമായതും മതിയായതുമായ അവസ്ഥ,आवश्यक तथा पर्याप्त प्रतिबंध
ആവശ്യമായ അവസ്ഥ,आवश्यक प्रतिबंध
നിഷേധം,निषेध
നെഗറ്റീവ്," ऋण, ऋणात्मक , नेगेटिव"
നെഗറ്റീവ് വക്രത,ऋण वक्रता
നെഗറ്റീവ് നിശ്ചിത രൂപം,ऋणात्मक निश्चित समघात
നെഗറ്റീവ് നിശ്ചിത മാട്രിക്സ്,ऋणात्मक निश्चित् आव्यूह
നെഗറ്റീവ് സെമി-നിശ്ചിത രൂപം,ऋणात्मक अर्धनिश्चित समघात
അയൽപ്പക്കം," प्रतिवेश , सामीप्य"
നെസ്റ്റഡ് സാമ്പിൾ," बहुक्रम प्रतिचयन , समावेशी प्रतिचयन"
മൊത്തം പുനരുൽപാദന നിരക്ക്,नेट जनन दर
ന്യൂട്ടോണിയൻ മെക്കാനിക്സ്,न्यूटनी यांत्रिकी
ന്യൂട്ടന്റെ വിഭജിച്ച വ്യത്യാസ ഫോർമുല,न्यूटन का विभाजित अंतर सूत्र
ന്യൂട്ടന്റെ ചലന നിയമങ്ങൾ,न्यूटन के गति-नियम
നെയ്മാൻ അലോക്കേഷൻ,नेमेन नियतन
നെയ്മാൻ പിയേഴ്സൺ സിദ്ധാന്തം,नेमेन-पियर्सन-सिद्‌धांत
നിഷ്ക്രിയ മൂലകം,शून्यंभावी अवयव
nilpotent മാട്രിക്സ്,शून्यंभावी आव्यूह
നോഡ്," नोड, आसंधि , पात , निर्नति , निस्पंद"
നോൺ-അബെലിയൻ ഗ്രൂപ്പ്,अन-आबेली ग्रुप
കേവലമല്ലാത്ത സംയോജനം,सापेक्षष अभिसरण
ബീജഗണിതമല്ലാത്തത്,अबीजीय
ജീർണ്ണതയില്ലാത്ത,अनपभ्रष्ट
ജീർണിക്കാത്ത അടിസ്ഥാന പ്രായോഗിക പരിഹാരം,अनपभ्रष्ट आधारी सुसंगत हल
ഇടതൂർന്നതല്ല,अघन
സാന്ദ്രമല്ലാത്ത സെറ്റ്,अघन समुच्चय
പോയിന്റുകളുടെ എണ്ണമറ്റ അനന്തത,बिंदुओं का अगणनीय अनंत
എണ്ണമറ്റ സെറ്റ്,अगणनीय समुच्चय
വ്യത്യസ്തമല്ലാത്ത,अनवकलनीय
ശൂന്യമല്ലാത്ത ഉപവിഭാഗം,अरिक्त उपसमुच्चय
നോൺ-യൂക്ലിഡിയൻ ജ്യാമിതി,अयूक्लिडी ज्यामिति
ഏകതാനമല്ലാത്ത," असमांगी , असमघात"
വിഭജിക്കുന്നതല്ല,अप्रतिच्छेदी
നോൺ-ലീനിയർ ബീജഗണിത സമവാക്യം,अरैखिक बीजीय समीकरण
നോൺ-ലീനിയർ ഡിഫറൻഷ്യൽ സമവാക്യം,अरैखिक अवकल समीकरण
നോൺ-ലീനിയർ സമവാക്യം,अरैखिक समीकरण
നോൺ-ലീനിയർ പ്രോഗ്രാമിംഗ്,अरैखिक प्रोग्रामन
നോൺ-ലീനിയർ റിഗ്രഷൻ,अरैखिक समाश्रयण
നോൺ-ലീനിയർ ബന്ധം,अरैखिक संबंध
നോൺ-നെഗറ്റീവ് പൂർണ്ണസംഖ്യ,"ऋणेतर पूर्णसंख्या , ऋणेतर पूर्णांक"
നോൺ-നെഗറ്റീവ് വേരിയബിൾ,ऋणेतर चर
നോൺ-പാരാമെട്രിക് ടെസ്റ്റ്,अप्राचलिक परीक्षण
സാധ്യതയില്ലാത്ത സമീപനം,प्रायिकतेतर दृष्टिकोण
ഏകമല്ലാത്ത മാട്രിക്സ്,व्युत्क्रमणीय आव्यूह
നോൺ-സിമെട്രിക് മാട്രിക്സ്,असममित आव्यूह
നിസ്സാരമല്ലാത്തത്,अतुच्छ
നോൺ-വാനിഷിംഗ് ഡിറ്റർമിനന്റ്,शून्येतर सारणिक
അസാധുവാണ്,अरिक्त
അസാധുവായ ഉപവിഭാഗം,अरिक्त उपसमुच्चय
നോൺ-സീറോ ഡിറ്റർമിനന്റ്,शून्येतर सारणिक
NOR ഗേറ്റ്,अथवा पूरक द्वार
സാധാരണ," प्रसामान्य , प्राकृतिक , मानक , सामान्य, साधारण , अभिलंब , नॉर्मल"
സാധാരണ ത്വരണം,अभिलंब त्वरण
സാധാരണ കോൺ,अभिलंब कोण
സാധാരണ വക്രം,प्रसामान्य वक्र
സാധാരണ സാന്ദ്രത പ്രവർത്തനം,प्रसामान्य घनत्व फलन
സാധാരണ വിതരണം,प्रसामान्य बंटन
സാധാരണ വിതരണ പ്രവർത്തനം,प्रसामन्य बंटन फलन
മാട്രിക്സിന്റെ സാധാരണ രൂപം,आव्यूह का प्रसामान्य रूप
സാധാരണ ആവൃത്തി,प्रसामान्य बारंबारता
നോർമലൈസ്ഡ് കർവ്,प्रसामान्यीकृत वक्र
നോർമലൈസ്ഡ് ഫ്ലോട്ടിംഗ് പോയിന്റ് നമ്പർ,प्रसामान्यीकृत चलबिंदु संख्या
നോർമലൈസർ,प्रसामान्यक
സാധാരണ മാട്രിക്സ്,प्रसामान्य आव्यूह
സാധാരണ പ്രോബബിലിറ്റി കർവ്,प्रसामान्य प्रायिकता वक्र
സാധാരണ സംഭാവ്യത വിതരണം,प्रसामान्य प्रायिकता बंटन
സാധാരണ ഉപഗ്രൂപ്പ് (=വിശിഷ്‌ടമായ ഉപഗ്രൂപ്പ്),"प्रसामान्य उपसमूह, विशिष्ट उपसमूह"
സാധാരണ രേഖീയ ഇടം,मानकित रैखिक समष्टि
ഒരു വെക്റ്ററിന്റെ മാനദണ്ഡം,सदिश मानक
ഗേറ്റ് അല്ല,"NOT गेट, न गेट"
എവിടെയും ഇടതൂർന്ന സെറ്റ്,नकुत्रापि सघन समुच्चय
ശൂന്യമായ സിദ്ധാന്തം,निराकरणीय परिकल्पना
നൾ മാട്രിക്സ്,शून्य आव्यूह
നൾ സെറ്റ്,रिक्त समुच्चय
നൾ വെക്റ്റർ,शून्य सदिश
നമ്പർ,संख्या
നമ്പർ അക്ഷം,संख्या अक्ष
നമ്പർ സിസ്റ്റം,संख्या पद्‌धति
സംഖ്യ," संख्यांक (सं.) , संख्यात्मक (वि.)"
സംഖ്യാക്രമം,"संख्यान, संख्या देना"
ന്യൂമറേറ്റർ,अंश
സംഖ്യാ ഗുണകം,संख्यात्मक गुणांक
സംഖ്യാ കണക്കുകൂട്ടൽ,संख्यात्मक अभिकलन
സംഖ്യാപരമായ വ്യത്യാസം,संख्यात्मक अवकलन
സംഖ്യാ രീതി,संख्यात्मक विधि
n-വെക്റ്റർ,"n-सदिश , n-वेक्टर"
n-വെക്റ്റർ സ്പേസ്,n-सदिश समष्टि
വസ്തു," वस्तु , पिडं , बिबं"
വസ്തുനിഷ്ഠമായ പ്രവർത്തനം,उद्‌देश्य फलन
ചരിഞ്ഞ,"तिर्यक, तिरछा"
ചരിഞ്ഞ ലക്ഷണം,तिर्यक अनंतस्पर्शी
ചരിഞ്ഞ അക്ഷം,तिर्यक अक्ष
ചരിഞ്ഞ ഭാഗം,"तिर्यक परिच्छेद , तिरछी काट"
നിരീക്ഷണം,प्रेक्षण
നിരീക്ഷിച്ച ആവൃത്തി,प्रेक्षित बारंबारता
മങ്ങിയ കോൺ,अधिक कोण
അഷ്ടഭുജം,अष्टभुज
അഷ്ടതലം,अष्टफलक
ഒക്ടൽ സിസ്റ്റം,अष्टाधारी पद्‌धति
ഒക്ടന്റ്,अष्टांशक 
വിചിത്രമായ,विषम
വിചിത്രമായ വക്രം,विषम वक्र
ഒറ്റ സംഖ്യ,विषम संख्या
വിചിത്രമായ ക്രമമാറ്റം,विषम क्रमचय
വിചിത്രമായ ബഹുപദം,विषम बहुपद
നൽകൂ," ओजाइव , तोरण"
ഒരു കത്തിടപാടുകൾ,एकैकी संगति
ഒന്ന് മുതൽ ഒന്ന് വരെ പ്രവർത്തനം,एकैकी फलन
ഒന്നിൽ നിന്ന് ഒരു മാപ്പ്,एकैकी प्रतिचित्र
വൺ-വേ വർഗ്ഗീകരണം,एकधा वर्गीकरण
ഭൂപടത്തിലേക്ക്,आच्छादक प्रतिचित्र
തുറക്കുക,"खुला, विवृत (वि.)"
തുറന്ന പന്ത്,विवृत गोलक
തുറന്ന ഇടവേള,विवृत अंतराल
തുറന്ന കിരണം,विवृत अर्धरेखा
തുറന്ന സെറ്റ്,विवृत समुच्चय
ഓപ്പറേഷൻ,प्रचालन
പ്രവർത്തന ഗവേഷണം,संक्रिया विज्ञान
പ്രവർത്തന ഗവേഷണം,संक्रिया विज्ञान
ഓപ്പറേറ്റർ," प्रचालक, ऑपरेटर , संकारक"
എതിർകോണ്,सम्मुख कोण
വിപരീത സംഭവം,विपरीत घटना
ഒപ്റ്റിമൽ അടിസ്ഥാന പ്രായോഗിക പരിഹാരം,इष्टतम आधारी सुसंगत हल
ഒപ്റ്റിമൽ അവസ്ഥ,इष्टतम अवस्था
ഒപ്റ്റിമൽ ലോട്ട് സൈസ്,इष्टतम प्रचय आमाप
ഒപ്റ്റിമൽ മൂല്യം,इष्टतम मान
ഒപ്റ്റിമൽ,"अनुकूलतम, इष्टतम"
ഭ്രമണപഥം,कक्षा
ഓർഡർ," क्रम , कोटि , घात , मूलांक , समूहांक"
ഓർഡർ ചെയ്ത ജോഡി,क्रमित युग्म
ഓർഡർ സെറ്റ്,"क्रमित समुच्चय, क्रमित सेट"
ഓർഡർ ചെയ്യുന്നു,"क्रमण, क्रमीकरण"
ഒരു ഡിറ്റർമിനന്റിന്റെ ക്രമം,"सारणिक की कोटि , डिटर्मिनेन्ट की कोटि"
ഒരു ഗ്രൂപ്പിന്റെ ക്രമം,समूह की कोटि
ഒരു മെട്രിക്സിന്റെ ക്രമം,आव्यूह की कोटि
ഒരു ഗ്രൂപ്പിലെ ഒരു മൂലകത്തിന്റെ ക്രമം,समूह में अवयव की कोटि
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ക്രമം,अवकल समीकरण की कोटि
പ്രവർത്തന ക്രമം,संक्रिया क्रम
പൂജ്യത്തിന്റെ ക്രമം,शून्यक कोटि
ഓർഡിനൽ നമ്പർ,क्रमसूचक संख्या
സാധാരണ ഡിഫറൻഷ്യൽ സമവാക്യം,साधारण अवकल समीकरण
ഓർഡിനേറ്റ് ചെയ്യുക,कोटि
ഒറിന്റബിലിറ്റി,अभिविन्यसनीयता
ഓറിയന്റേഷൻ,दिकविन्यास
ഉപരിതലത്തിന്റെ ഓറിയന്റേഷൻ,पृष्ठ का अभिविन्यास
ഉത്ഭവം,"उद्‌गम, उद्‌भव, उत्पत्ति"
കോർഡിനേറ്റുകളുടെ ഉത്ഭവം,निर्देश -मूल-बिंदु
ഓർത്തോസെന്റർ,लबं केंद्र
ഓർത്തോഗണൽ,"लंब कोणीय, लांबिक"
ഓർത്തോഗണൽ അക്ഷങ്ങൾ,लंबकोणिक अक्ष
ഓർത്തോഗണൽ കുടുംബം,लांबिक परिवार
ഓർത്തോഗണൽ ഗ്രൂപ്പ്,"लांबिक समूह, लांबिक गुप"
orthogonality അവസ്ഥ,लंबकोणीयता शर्त
ഓർത്തോഗണലൈസേഷൻ,लांबिकीकरण
ഓർത്തോഗണൽ മാട്രിക്സ്,लांबिक आव्यूह
ഓർത്തോനോർമൽ,"ऑर्थोनॉर्मल, प्रसामान्य लांबिक"
ഓർത്തോനോർമൽ അടിസ്ഥാനം,प्रसामान्य लांबिक आधार
ആന്ദോളനം,दोलन
ഒരു പ്രവർത്തനത്തിന്റെ ആന്ദോളനം,फलन का दोलन
ആന്ദോളന പ്രവർത്തനം,दोलनी फलन
ഒസ്കുലേറ്റിംഗ്,आश्लेषी
ബാഹ്യ ഉൽപ്പന്നം,बाह्य गुणनफल
ഔട്ട്പുട്ട്,"निर्गत, निर्गम, उत्पादन,बहिर्वेश"
അമിതമായി നിർണ്ണയിക്കപ്പെട്ട സംവിധാനം,अतिनिर्धारित निकाय
ജോടിയാക്കിയ താരതമ്യം,युगलित तुलना
ജോടിയായി വിഭജനം,युगलतः असंयुक्त
ജോടിയായി സ്വതന്ത്ര,युगलतः स्वतंत्र
സമാന്തര ശക്തികൾ,समांतर बल 
സമാന്തരരേഖ,समांतर चतुर्भुज
ശക്തികളുടെ സമാന്തരരേഖ,बल-समांतर चतुर्भुज
വേഗതകളുടെ സമാന്തരരേഖ,वेग-समांतर चतुर्भुज
സമാന്തരമായി,समांतर षट्फलक
പരാമീറ്റർ," प्राचल , अंतःखंडी अनुपात, पैरामीटर"
പാരാമീറ്റർ ഫ്രീ (=പാരാമെട്രിക് അല്ലാത്തത്),अप्राचलिक
വിതരണത്തിന്റെ പാരാമീറ്റർ,बंटन-प्राचल
പാരാമെട്രിക്,प्राचलिक
പാരാമെട്രിക് കോർഡിനേറ്റ്,प्राचलि क निर्देशांक
പാരാമെട്രിക് വക്രം,प्राचलिक वक्र
പാരാമെട്രിക് സമവാക്യം,प्राचलिक समीकरण
പാരാമെട്രിക് ലീനിയർ പ്രോഗ്രാമിംഗ്,प्राचलिक रैखि क प्रोग्रामन
പാരാമെട്രിക് രീതി,प्राचल विधि
പാരാമെട്രിക് ഒബ്ജക്റ്റീവ് ഫംഗ്ഷൻ,प्राचलिक उद्‌देश्य फलन
പാരാമെട്രിക് പ്രോഗ്രാമിംഗ്,प्राचलिक प्रोग्रामन
പാരാമെട്രിക് പ്രാതിനിധ്യം,प्राचलिक निरूपण
പാരാമീട്രൈസേഷൻ,प्राचलीकरण
പരാൻതീസിസ്,"कोष्ठक, बंधनी"
പരാൻതീസിസ് നൊട്ടേഷൻ,कोष्ठक चिह्न
മാതൃ ജനസംഖ്യ,मूल समष्टि
പാരെറ്റോ കർവ്,पैरेटो-वक्र
പാരിറ്റി പരിശോധന,समता जांच
ഭാഗിക ആശയക്കുഴപ്പം,आंशिक संकरण
ഭാഗിക പരസ്പരബന്ധം,आंशिक सहसंबंध
ഭാഗിക ഡെറിവേറ്റീവ്,आंशिक अवकलज
ഭാഗിക ഡിഫറൻഷ്യൽ സമവാക്യം,आंशिक अवकल समीकरण
ഭാഗിക വ്യത്യാസം,आंशिक अवकलन
ഭാഗിക അംശം,आंशिक भिन्न
ഭാഗിക സംയോജനം,आंशिक समाकलन
ഭാഗികമായി ഉത്തരവിട്ടു,अंशतः क्रमित
ഭാഗികമായി ക്രമീകരിച്ച സെറ്റ്,अंशतः क्रमित समुच्चय
ഭാഗിക ക്രമം,आंशिक क्रम
ഭാഗിക റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്,आंशिक समाश्रयण गुणांक
ഭാഗിക തുക,आंशिक योगफल
കണം,कण
പ്രത്യേക കേസ്,विशिष्ट स्थिति
പ്രത്യേക അവിഭാജ്യ,विशेष समाकल
പ്രത്യേക പരിഹാരം,विशेष हल
വിഭജനം,"विभाजन, वितरण"
മെട്രിക്സുകളുടെ വിഭജനം,आव्यूहों का विभाजन
പാർട്ടീഷൻ മൂല്യം,विभागकारी मान
പാസ്കൽ ത്രികോണം,पास्कल त्रिभुज
മാതൃക,"चित्राम, प्रति मान, प्रति रूप, पैटर्न"
പാറ്റേൺ പ്രവർത്തനം,प्रति रूप फलन
പാറ്റേൺ പ്രശ്നം,प्रति रूप समस्या
പേലോഡ് വേഗത,नीतभार वेग
പേഓഫ് ഫംഗ്ഷൻ,भुगतान फलन
പേഓഫ് മാട്രിക്സ്,भुगतान आव्यूह
പി-അടിസ്ഥാനം,p-आधार
പി-ചാർട്ട്,p-संचित्र
പീനോ വളവ്,पियानो-वक्र
പീനോ സ്പേസ്,पियानो-समष्टि
പെഡൽ സമവാക്യം,पदिक समीकरण
ശതമാനം,प्रतिशत
ശതമാനം,प्रतिशतता
ശതമാനം പിശക്,प्रतिशत त्रुटि
ശതമാനം ആവൃത്തി,प्रतिशत बारंबारता
ശതമാനം വർദ്ധനവ്,प्रतिशत वृद्‌धि
പിശകിന്റെ ശതമാനം,अशुद्‌धि-प्रतिशतता
ശതമാനം കുറവ്,प्रतिशत ह्रास
ശതമാനം,शततमक
തികഞ്ഞ ക്യൂബ്,पूर्ण घन
തികഞ്ഞ വാതകം,आदर्श गैस
തികഞ്ഞ സംഖ്യ,परिपूर्ण संख्या
തികഞ്ഞ സെറ്റ്,परिपूर्ण समुच्चय
തികഞ്ഞ ചതുരം,पूर्ण वर्ग
തികഞ്ഞ ചതുരാകൃതിയിലുള്ള പദപ്രയോഗം,पूर्ण वर्ग व्यंजक
ചുറ്റളവ്,परिमाप
കാലഘട്ടം," आवर्तकाल , अवधिकाल , आवर्तक , आवर्तनांक(त्रि कोणमिति ) , कल्प , कालांक"
ആനുകാലിക വക്രം,आवर्ती वक्र
ആനുകാലിക അസ്വസ്ഥതകൾ,आवर्ती विक्षोभ
ആനുകാലിക പ്രവർത്തനം,आवर्ती फलन
ആനുകാലിക ചലനം,आवर्ती गति
വിപ്ലവത്തിന്റെ കാലഘട്ടം,परिक्रमण काल
ഭ്രമണ കാലയളവ്,घूर्णन काल
പീരിയോഗ്രാം,आवर्तिता वक्र
പെരിഫറൽ," परिधीय, उपान्तीय , परिरेखीय"
അനുവദനീയമായ,"अनुमेय, अनुज्ञेय"
പിശകിന്റെ അനുവദനീയമായ പരിധി,अशुद्‌धि की अनुमेय सीमा
