Bengali,Assamese
অভ্যন্তরীণ গ্রহ,অভ্যন্তৰীণ গ্ৰহ
অভ্যন্তরীণ পয়েন্ট,অভ্যন্তৰীণ বিন্দু
মধ্যবর্তী,অন্তৰ্বৰ্তী
মধ্যবর্তী বিন্দু,মধ্যৱৰ্তী বিন্দু
মধ্যবর্তী মান উপপাদ্য,মধ্যৱৰ্তী মূল্য উপপাদ্য
অভ্যন্তরীণ দ্বিখণ্ডক,আভ্যন্তৰীণ দ্বিখণ্ড
ইন্টারপোলেশন,ইন্টাৰপোলেচন
ইন্টারপোলেশন সূত্র,ইন্টাৰপলেচন সূত্ৰ
ছেদ করা,ছেদ কৰা
ছেদকারী বক্ররেখা,ছেদ কৰা বক্ৰ
ছেদকারী লাইন,ছেদ কৰা ৰেখা
ছেদ,ছেক্সন
ছেদ বক্ররেখা,ছেদক বক্ৰ
বক্ররেখার ছেদ,বক্ৰৰ ছেদ
সেটের ছেদ,গোটৰ ছেদ
অন্তর,ব্যৱধান
ব্যবধান অনুমান,ব্যৱধান অনুমান
inteval অনুমান,inteval অনুমান
ব্যবধান মধ্য-বিন্দু,ব্যৱধানৰ মধ্যবিন্দু
ইন্ট্রা-ব্লক প্রভাব,ইন্ট্ৰা-ব্লক ইফেক্ট
ইন্ট্রাক্লাস পারস্পরিক সম্পর্ক,আন্তঃশ্ৰেণী সম্পৰ্ক
invariance,অবিৱৰ্তনশীলতা
অপরিবর্তনীয়,অপৰিৱৰ্তিত
অপরিবর্তনীয় সিস্টেম,অপৰিৱৰ্তিত ব্যৱস্থা
জায়,বস্তুৰ তালিকা
জায় বরাদ্দ,তথ্য-পাতি আবণ্টন
জায় নিয়ন্ত্রণ,তথ্য নিয়ন্ত্ৰণ
জায় নিয়ন্ত্রণ মডেল,তথ্য নিয়ন্ত্ৰণ আৰ্হি
জায় নিয়ন্ত্রণ ব্যবস্থা,তথ্য নিয়ন্ত্ৰণ ব্যৱস্থা
জায় চক্র,তথ্য-পাতি চক্ৰ
ইনভেন্টরি হোল্ডিং খরচ,ইনভেণ্টৰী ধৰি ৰখা খৰচ
ইনভেন্টরি পয়েন্ট,ইনভেণ্টৰী পইণ্ট
জায় নীতি,তথ্য-পাতি নীতি
জায় পরিস্থিতি,তথ্য-পাতিৰ পৰিস্থিতি
বিপরীত,বিপৰীতমুখী
বিপরীত পারস্পরিক সম্পর্ক,বিপৰীত সম্পৰ্ক
বিপরীত ফাংশন,বিপৰীত ফলন
বিপরীত হাইপারবোলিক ফাংশন,বিপৰীত হাইপাৰবলিক ফলন
ব্যস্তানুপাতিক,বিপৰীতভাৱে সমানুপাতিক
বিপরীত ম্যাপিং,বিপৰীত মেপিং
বিপরীত সংখ্যা,বিপৰীত সংখ্যা
একটি ম্যাট্রিক্সের বিপরীত,এটা মেট্ৰিক্সৰ বিপৰীত
বিপরীত ক্রমাগত,বিপৰীত ক্ৰমবিন্যাস
বিপরীত অনুপাত,বিপৰীত অনুপাত
বিপরীত ত্রিকোণমিতিক ফাংশন,বিপৰীত ত্ৰিকোণমিতিক ফলন
বিপরীত সূত্র,ওলোটা সূত্ৰ
আদেশের বিপরীত,ক্ৰমৰ ওলোটা
ইনভার্টেবল ম্যাট্রিক্স,ওলোটাব পৰা মেট্ৰিক্স
বিপরীতমুখী রূপান্তর,ওলোটা ৰূপান্তৰ
অযৌক্তিক,অযুক্তিকৰ
অযৌক্তিক সমীকরণ,অযুক্তিকৰ সমীকৰণ
অযৌক্তিক অভিব্যক্তি,অযুক্তিকৰ প্ৰকাশ
অমূলদ সংখ্যা,অযুক্তিকৰ সংখ্যা
অযৌক্তিক মূল,অযুক্তিকৰ মূল
অপরিবর্তনীয়,অকমাব নোৱাৰা
ইরোটেশনাল ভেক্টর,ঘূৰ্ণনশীল ভেক্টৰ
irrotational ভেক্টর ফাংশন,ঘূৰ্ণনশীল ভেক্টৰ ফলন
ইরোটেশনাল বেগ,ঘূৰ্ণনশীল বেগ
আইসোগোনাল,সমভুজ
isokurtosis,আইসোকুৰ্ট&#39;ছিছ
বিচ্ছিন্ন অপরিহার্য এককতা,বিচ্ছিন্ন অপৰিহাৰ্য এককতা
বিচ্ছিন্ন বিন্দু,বিচ্ছিন্ন বিন্দু
আইসোমেট্রিক,সমমিতি
সমদ্বিবাহু কনফিগারেশন,isosceles বিন্যাস
পুনরাবৃত্ত অবিচ্ছেদ্য,পুনৰাবৃত্তি কৰা অখণ্ড
পুনরাবৃত্তি ইন্টারপোলেশন,পুনৰাবৃত্তিমূলক আন্তঃপ্ৰক্ষেপণ
পুনরাবৃত্তি,পুনৰাবৃত্তি
পুনরাবৃত্তি সূত্র,পুনৰাবৃত্তি সূত্ৰ
পুনরাবৃত্তিমূলক একীকরণ সূত্র,পুনৰাবৃত্তিমূলক সংহতি সূত্ৰ
পুনরাবৃত্তিমূলক পদ্ধতি,পুনৰাবৃত্তিমূলক পদ্ধতি
পুনরাবৃত্তিমূলক কৌশল,পুনৰাবৃত্তিমূলক কৌশল
জ্যাকোবিয়ান,জেকবিয়ান
জ্যাকোবিয়ান নির্ধারক,জেকবিয়ান নিৰ্ণায়ক
জ্যাকোবিয়ান ম্যাট্রিক্স,জেকবিয়ান মেট্ৰিক্স
সেট যোগদান,গোটসমূহৰ যোগদান
যৌথ,গাঁঠি
যৌথ ঘনত্ব ফাংশন,সংযোগ ঘনত্বৰ কাৰ্য্য
যৌথ ফ্রিকোয়েন্সি ফাংশন,যৌথ কম্পাঙ্ক কাৰ্য্য
যৌথভাবে নির্ভরশীল পরিবর্তনশীল,যৌথভাৱে নিৰ্ভৰশীল চলক
যৌথ সম্ভাবনা,যৌগিক সম্ভাৱনা
যোগদান (=ইউনিয়ন),যোগদান কৰক (=ইউনিয়ন)
লাফ,জাপ মৰা
জাম্প বিরতি,জাম্প বিচ্ছিন্নতা
ন্যায্যতা,ন্যায্যতা প্ৰদান কৰা
ন্যায্যতা,ন্যায্যতা দিয়া
Karnaugh মানচিত্র,কৰ্ণাউৰ মানচিত্ৰ
কার্নেল,কাৰ্ণেল
ম্যাপিং এর কার্নেল,মেপিঙৰ কাৰ্ণেল
গতিবিদ্যা,গতিবিদ্যা
গতিসম্পর্কিত শক্তি,গতিশক্তি
গতিবিদ্যা,গতিবিদ্যা
কোলমোগোরফ স্মিরনভ পরীক্ষা,কলমোগ’ৰফ স্মিৰ্নভ পৰীক্ষা
ক্রোনেকার ব-দ্বীপ,ক্ৰ&#39;নেকাৰ বদ্বীপ
কুরটোসিস,কুৰ্ট&#39;ছিছ
Lagrange এর ফাংশন,লেগ্ৰেঞ্জৰ কাৰ্য্য
ল্যাগ্রেঞ্জের গুণক,লেগ্ৰেঞ্জৰ বহুগুণক
ল্যামিনা,লেমিনা
ল্যাপ্লেস রূপান্তর,লেপ্লেচ ৰূপান্তৰ
বড় সংখ্যা,বৃহৎ সংখ্যা
সুপ্ত মূল (= বৈশিষ্ট্যযুক্ত মূল),latent root(=বৈশিষ্ট্যমূলক মূল)
পাশর্্বীয় পৃষ্ঠ,পাৰ্শ্বীয় পৃষ্ঠ
ল্যাটিন বর্গক্ষেত্র,লেটিন বৰ্গক্ষেত্ৰ
ল্যাটাস মলদ্বার,লেটাছ মলদ্বাৰ
আইন,আইন
বেগ যোগ করার আইন,বেগ যোগ কৰাৰ নিয়ম
সংযোজন আইন,যোগকৰণৰ নিয়ম
হ্রাস প্রত্যাবর্তনের আইন,হ্ৰাস পোৱা লাভৰ নিয়ম
মহাকর্ষ আইন,মহাকৰ্ষণৰ নিয়ম
গোষ্ঠীর জন্য সমকামীতার আইন,গোটৰ বাবে সমৰূপতাৰ নিয়ম
রিং জন্য হোমোমরফিজম আইন,আঙঠিৰ বাবে সমৰূপতাৰ নিয়ম
ব্যয় বৃদ্ধির আইন,খৰচ বৃদ্ধিৰ আইন
সূচকের আইন,সূচকাংকৰ নিয়ম
জড়তা আইন,জড়তাৰ নিয়ম
বড় সংখ্যার আইন,বৃহৎ সংখ্যাৰ নিয়ম
সম্ভাবনার আইন,সম্ভাৱনাৰ নিয়ম
সাইন আইন,পাপৰ নিয়ম
সূচকের আইন,সূচকৰ নিয়ম
গতির আইন,গতিৰ নিয়ম
স্তর,স্তৰ
অগ্রণী সহগ,লিডিং সহগ
অগ্রণী তির্যক,লিডিং তিৰ্যক
নেতৃস্থানীয় সাবম্যাট্রিক্স,লিডিং চাবমেট্ৰিক্স
নেতৃস্থানীয় শব্দ,লিডিং টাৰ্ম
অন্তত,সবাতোকৈ কম
সর্বনিম্ন সাধারণ একাধিক (এলসিএম),নূন্যতম সাধাৰণ বহুগুণ (LCM)
সর্বনিম্ন উপাদান,নূন্যতম মৌল
অন্তত বর্গ,নূন্যতম বৰ্গক্ষেত্ৰ
অন্তত উপরের আবদ্ধ,সৰ্বনিম্ন ওপৰৰ সীমা
বাম coset,বাওঁফালৰ coset
বাঁ হাতী,বাওহাতেৰে
বাম হাতের স্ক্রু,বাওঁহাতৰ স্ক্ৰু
বাম বিপরীত,বাওঁফালৰ বিপৰীত
বাম গুণন,বাওঁফালৰ গুণন
লাইবনিটজ সূত্র,লেইবনিটজৰ সূত্ৰ
দৈর্ঘ্য,দৈৰ্ঘ্য
leptokurtic,লেপটকুৰ্টিক
লেপ্টোকারটিক বক্ররেখা,লেপটকুৰ্টিক বক্ৰ
লেপ্টোকুরটোসিস,লেপটকুৰ্ট&#39;ছিছ
স্তর বক্ররেখা,স্তৰৰ বক্ৰ
আস্থা স্তর,আত্মবিশ্বাসৰ স্তৰ
তাত্পর্যের স্তর,তাৎপৰ্য্যৰ স্তৰ
অভিধানগতভাবে,আভিধানিকভাৱে
বর্ণানুক্রম,অভিধানৰ ক্ৰম
সম্ভাবনা ফাংশন,সম্ভাৱনা ফলন
সম্ভাবনা অনুপাত পরীক্ষা,সম্ভাৱনা অনুপাত পৰীক্ষা
সীমা,সীমা
সীমাবদ্ধ,সীমিত কৰা
সীমিত মান,সীমিত মূল্য
সীমিত বেগ,সীমিত বেগ
গড় সীমা,গড়ত সীমাবদ্ধতা
একীকরণের সীমা,সংহতিৰ সীমা
অনুক্রমের সীমা,ক্ৰমৰ সীমা
সীমা বিন্দু (= ক্লাস্টার পয়েন্ট),সীমা বিন্দু (=থুপ বিন্দু)
সীমা বেগ,সীমিত বেগ
লাইন,ৰেখা
রৈখিক,ৰৈখিক
রৈখিক বীজগণিত,ৰৈখিক বীজগণিতীয়
রৈখিক বীজগণিত সমীকরণ,ৰৈখিক বীজগণিতীয় সমীকৰণ
রৈখিক অনুমান,ৰৈখিক আনুমানিককৰণ
লিনিয়ার অ্যাসিম্পটোট,ৰৈখিক এছিম্পট&#39;ট
রৈখিক সহগ,ৰৈখিক সহগ
রৈখিক সংমিশ্রণ,ৰৈখিক সংমিশ্ৰণ
রৈখিক সীমাবদ্ধতা,ৰৈখিক বাধাসমূহ
রৈখিক নির্ভরতা,ৰৈখিক নিৰ্ভৰশীলতা
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ৰৈখিক অৱভেদ্য সমীকৰণ
রৈখিক মাত্রা,ৰৈখিক মাত্ৰা
একঘাত সমীকরণ,ৰৈখিক সমীকৰণ
রৈখিক ফর্ম,ৰৈখিক ৰূপ
রৈখিক ভগ্নাংশ রূপান্তর,ৰৈখিক ভগ্নাংশ ৰূপান্তৰ
রৈখিক ফাংশন,ৰৈখিক ফলন
রৈখিক কার্যকরী,ৰৈখিক কাৰ্য্যকৰী
লিনিয়ার গ্রুপ,ৰৈখিক গোট
রৈখিক স্বাধীনতা,ৰৈখিক স্বাধীনতা
রৈখিক স্বাধীন সম্পর্ক,ৰৈখিক স্বাধীন সম্পৰ্ক
রৈখিক অসমতা,ৰৈখিক বৈষম্য
রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ,ৰৈখিক অসমতাপূৰ্ণ অৱভেদ্য সমীকৰণ
রৈখিক অবিচ্ছেদ্য সমীকরণ,ৰৈখিক অখণ্ড সমীকৰণ
রৈখিক ক্ষেপক,ৰৈখিক আন্তঃপ্ৰক্ষেপণ
রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ,ৰৈখিক নূন্যতম বৰ্গ ৰিগ্ৰেছন বিশ্লেষণ
রৈখিকতা,ৰৈখিকতা
রৈখিকভাবে নির্ভরশীল,ৰৈখিকভাৱে নিৰ্ভৰশীল
রৈখিকভাবে স্বাধীন,ৰৈখিকভাৱে স্বাধীন
লিনিয়ার ম্যাপিং,ৰৈখিক মেপিং
লিনিয়ার অর্ডার,ৰৈখিক ক্ৰম
লিনিয়ার অর্ডারিং,ৰৈখিক ক্ৰমবিন্যাস
রৈখিক প্রোগ্রামিং,ৰৈখিক প্ৰগ্ৰেমিং
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,ৰৈখিক প্ৰগ্ৰেমিং এলগৰিদম
লিনিয়ার প্রোগ্রামিং সমস্যা,ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
লিনিয়ার রিগ্রেশন,ৰৈখিক ৰিগ্ৰেছন
রৈখিক রিগ্রেশন সহগ,ৰৈখিক ৰিগ্ৰেছন সহগ
রৈখিক সম্পর্ক,ৰৈখিক সম্পৰ্ক
রৈখিক স্থান (=ভেক্টর স্থান),ৰৈখিক স্থান (=ভেক্টৰ স্থান)
লিনিয়ার সাবস্পেস,ৰৈখিক উপস্থান
রৈখিক রূপান্তর,ৰৈখিক ৰূপান্তৰ
রৈখিক প্রবণতা,ৰৈখিক ধাৰা
রৈখিক নিরপেক্ষ অনুমান,ৰৈখিক নিৰপেক্ষ অনুমান
রৈখিক বেগ,ৰৈখিক বেগ
লাইন অবিচ্ছেদ্য,ৰেখাৰ অবিচ্ছেদ্য
ছেদ লাইন,ছেদক ৰেখা
রিগ্রেশন লাইন,ৰিগ্ৰেছনৰ ৰেখা
স্থানীয় ভেক্টর,স্থানীয়কৃত ভেক্টৰ
স্থানীয় সর্বোত্তম,স্থানীয় অনুকূল
অবস্থান,locus
লগ,কুণ্ডা
লগারিদমিক,লগাৰিদমিক
লগারিদমিক নির্ভুলতা,লগাৰিদমিক সঠিকতা
লগারিদমিক গণনা,লগাৰিদমিক গণনা
লগারিদমিক বক্ররেখা,লগাৰিদমিক বক্ৰ
লগারিদমিক ডেরিভেটিভ,লগাৰিদমিক ডেৰাইভেটিভ
লগারিদমিক পার্থক্য,লগাৰিদমিক পাৰ্থক্য
লগারিদমিক ফাংশন,লগাৰিদমিক ফলন
লগারিদমিক গড় (=জ্যামিতিক গড়),লগাৰিদমিক গড় (=জ্যামিতিক গড়)
লগারিদমিক স্বাভাবিক বন্টন,লগাৰিদমিক স্বাভাৱিক বিতৰণ
লগারিদমিক সম্পর্ক,লগাৰিদমিক সম্পৰ্ক
লগারিদমিক স্কেল,লগাৰিদমিক স্কেল
লগারিদমিক সিরিজ,লগাৰিদমিক শৃংখলা
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),লগাৰিদমিক সৰ্পিল (সমকোণীয় সৰ্পিল)
লগারিদমিক টেবিল (=লগ টেবিল),লগাৰিদমিক টেবুল (=লগ টেবুল)
লগারিদম (লগ),লগাৰিদম (log)
যুক্তি,তর্ক শাস্ত্র
যৌক্তিকভাবে সমতুল্য,যুক্তিগতভাৱে সমতুল্য
লজিস্টিক বক্ররেখা,লজিষ্টিক বক্ৰ
স্বাভাবিক বিতরণ,lognormal বিতৰণ
দ্রাঘিমাংশ,দ্ৰাঘিমাংশ
লুপ,খান্দৰি
লটারি,লটাৰী
নিম্ন বার,তলৰ বাৰ
নিম্ন সীমা,নিম্ন সীমা
নিম্ন Riemann অবিচ্ছেদ্য,নিম্ন Riemann অখণ্ড
কম যোগফল,কম যোগফল
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,তলৰ ত্ৰিকোণীয় মেট্ৰিক্স
ম্যাকলরিনের বিস্তার,মেকল’ৰিনৰ সম্প্ৰসাৰণ
জাদু সংখ্যা,যাদু সংখ্যা
জাদু বর্গ,যাদু বৰ্গক্ষেত্ৰ
মাত্রার সীমা (=সীমাবদ্ধতা),মাত্ৰা সীমা (=সীমিত পৰিমাণ)
মেইল করা প্রশ্নাবলী,মেইল কৰা প্ৰশ্নাৱলী
মেল জরিপ,মেইল জৰীপ
মেজরেন্ট (উপরের সীমানা),majorant (উপৰ সীমা)
প্রধান চাপ,মুখ্য চাপ
বড় সেট,majorised ছেট
অনেক মূল্যবান ফাংশন,বহুতো মূল্যৱান কাৰ্য্য
মানচিত্র,মানচিত্ৰ
সেট মধ্যে মানচিত্র,চেটটোত মেপ কৰক
একটি সেটের ম্যাপিং,এটা গোটৰ মেপিং
প্রান্তিক সম্ভাবনা,প্ৰান্তীয় সম্ভাৱনা
গাণিতিক বিশ্লেষণ,গাণিতিক বিশ্লেষণ
গাণিতিক যুক্তি,গাণিতিক যুক্তি
গাণিতিক কেন্দ্র,গাণিতিক কেন্দ্ৰ
গাণিতিক জটিলতা,গাণিতিক জটিলতা
গাণিতিক অর্থনীতি,গাণিতিক অৰ্থনীতি
গাণিতিক প্রত্যাশা,গাণিতিক প্ৰত্যাশা
গাণিতিক ফর্ম,গাণিতিক ৰূপ
গাণিতিক গঠন,গাণিতিক প্ৰণয়ন
গাণিতিক পরিচয়,গাণিতিক পৰিচয়
গাণিতিক যুক্তি,গাণিতিক যুক্তি
গানিতিক প্রতিমাণ,গাণিতিক আৰ্হি
গাণিতিক ধারণা,গাণিতিক ধাৰণা
ম্যাট্রিক্স ডিগোনালাইজেশন,মেট্ৰিক্স ডাইগনালাইজেচন
ম্যাট্রিক্স বিপরীত,মেট্ৰিক্স বিপৰীত
ম্যাট্রিক্স ইনভার্সন,মেট্ৰিক্স ওলোটা
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,মেট্ৰিক্স পুনৰাবৃত্তিমূলক পদ্ধতি
ম্যাট্রিক্স পদ্ধতি,মেট্ৰিক্স পদ্ধতি
ম্যাট্রিক্স গুণ,মেট্ৰিক্স গুণন
ধ্রুবকের ম্যাট্রিক্স,ধ্ৰুৱকসমূহৰ মেট্ৰিক্স
কার্যকারিতার ম্যাট্রিক্স,ফলপ্ৰসূতাৰ মেট্ৰিক্স
ম্যাট্রিক্স অপারেটর,মেট্ৰিক্স অপাৰেটৰ
ম্যাট্রিক্স বহুপদী,মেট্ৰিক্স বহুপদ
ম্যাট্রিক্স প্রিন্টিং,মেট্ৰিক্স প্ৰিন্টিং
ম্যাট্রিক্স পণ্য,মেট্ৰিক্স উৎপাদন
সর্বাধিক করা,সৰ্বাধিক কৰা হৈছে
সর্বোচ্চ,নিচেই সৰহ ভাগ
সর্বোচ্চ পরম মান,সৰ্বোচ্চ নিৰপেক্ষ মান
সর্বোচ্চ F-অনুপাত,সৰ্বোচ্চ F-অনুপাত
সর্বাধিক সম্ভাবনা,সৰ্বোচ্চ সম্ভাৱনা
maxmin,maxmin
সর্বোচ্চ মানদণ্ড,maxmin মাপকাঠী
একটি ফাংশনের সর্বোচ্চ,এটা ফাংচনৰ সৰ্বোচ্চ
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,মেক্সৱেল-বল্টজমেনৰ পৰিসংখ্যা
বিচ্যুতি,গড় বিচ্যুতি
বর্গাকার বিচ্যুতি,গড় বৰ্গ বিচ্যুতি
মানে বর্গাকার ত্রুটি,গড় বৰ্গ ভুল
গড় মান,গড় মূল্য
গড় মান উপপাদ্য,গড় মূল্য উপপাদ্য
কার্টোসিসের পরিমাপ,কুৰ্ট&#39;ছিছৰ পৰিমাপ
মধ্যমা,মধ্যমীয়া
মধ্যম কেন্দ্র,মধ্যম কেন্দ্ৰ
mesokurtic বক্ররেখা,mesokurtic বক্ৰ
mesokurtosis,mesokurtosis
বার্তা,বাৰ্তা
পদ্ধতি,প্রণালী
নির্মূল পদ্ধতি,নিষ্কাশনৰ পদ্ধতি
বিপরীত পদ্ধতি,ওলোটা পদ্ধতি
পুনরাবৃত্তি পদ্ধতি,পুনৰাবৃত্তিৰ পদ্ধতি
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,নূন্যতম বৰ্গৰ পদ্ধতি
মুহুর্তের পদ্ধতি,ক্ষণৰ পদ্ধতি
অনুরূপ ত্রিভুজ পদ্ধতি,একেধৰণৰ ত্ৰিভুজৰ পদ্ধতি
খাড়া বংশধর পদ্ধতি,ঠেকতম অৱতৰণৰ পদ্ধতি
সমষ্টি পদ্ধতি,যোগফলৰ পদ্ধতি
অনির্ধারিত সহগ পদ্ধতি,অনিৰ্দিষ্ট সহগ পদ্ধতি
মেট্রিক স্থান,মেট্ৰিক স্থান
মেট্রিক সিস্টেম,মেট্ৰিক ব্যৱস্থা
মেট্রিক ইউনিট,মেট্ৰিক একক
মাইক্রো তত্ত্ব,মাইক্ৰ’ তত্ত্ব
মধ্যম,মাজ
মধ্যবর্তী মেয়াদ,মধ্যকালীন কাৰ্যকাল
মধ্য বিন্দু,মিড পইণ্ট
মধ্যবিন্দু সূত্র,মিড পইণ্ট সূত্ৰ
ন্যূনতম বহুপদ,নূন্যতম বহুপদ
minimax নীতি,minimax নীতি
সর্বনিম্ন,নূন্যতম
ন্যূনতম বিন্দু (বক্ররেখার),নূন্যতম বিন্দু (বক্ৰৰ)
সর্বনিম্ন বহুপদ,নূন্যতম বহুপদ
একটি ফাংশনের মিনিট,এটা ফাংচনৰ min
গৌণ চাপ,ক্ষুদ্ৰ চাপ
ছোট অক্ষ,ক্ষুদ্ৰ অক্ষ
ক্ষুদ্র উপসেট,ক্ষুদ্ৰকৃত উপগোট
বিয়োগ,বিয়োগ
ঋণচিহ্ন,বিয়োগ চিহ্ন
মিশ্র ভগ্নাংশ,মিশ্ৰিত ভগ্নাংশ
মিশ্র কৌশল,মিশ্ৰিত কৌশল
মোড,ধৰণ
মডুলাস,মডুলাছ
একটি জটিল সংখ্যার মডুলাস,এটা জটিল সংখ্যাৰ মডুলাছ
মুহূর্ত,মুহূৰ্ত
মুহূর্ত উৎপন্ন ফাংশন,মুহূৰ্ত সৃষ্টিকাৰী ফলন
একটি শক্তির মুহূর্ত,এটা বলৰ মুহূৰ্ত
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,কম্পাঙ্ক বিতৰণৰ মুহূৰ্ত
নিষ্ক্রিয়তা মুহূর্ত,জড়তাৰ মুহূৰ্ত
গতির মুহূর্ত,গতিবেগৰ মুহূৰ্ত
গতিবেগ,গতিবেগ
একচেটিয়া,monomial
মনোমোরফিক,একৰূপী
মনোমোর্ফিজম,একৰূপতা
একঘেয়ে,monotone
একঘেয়ে ক্রমবর্ধমান ক্রম,একস্বৰ বৃদ্ধি কৰা ক্ৰম
একঘেয়ে,monotonically
একঘেয়ে নেট বাড়ছে,একঘেয়ামীভাৱে বৃদ্ধি কৰা নেট
একঘেয়ে ক্রমবর্ধমান,একস্বৰত বৃদ্ধি কৰা ক্ৰম
একঘেয়ে ফাংশন,একঘেয়ামী কাৰ্য্য
মন্টে কার্লো হিসাব,মন্টে কাৰ্লো গণনা
মন্টে কার্লো পদ্ধতি,মণ্টে কাৰ্লো পদ্ধতি
মোরা (খেলা),morra (খেল)
মৃত্যুর পরিসংখ্যান,মৃত্যুৰ পৰিসংখ্যা
সবচেয়ে সম্ভাব্য,আটাইতকৈ সম্ভাৱ্য
গতি,গতি
চলন্ত গড়,চলন্ত গড়
এম-স্পেস,এম-স্পেচ
অখণ্ডের জন্য এম-পরীক্ষা,অখণ্ডৰ বাবে M-পৰীক্ষা
বহু সিদ্ধান্ত সমস্যা,বহু সিদ্ধান্তৰ সমস্যা
বহুমাত্রিক স্বাভাবিক বিতরণ,বহুমাত্ৰিক স্বাভাৱিক বিতৰণ
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,বহুমাত্ৰিক যাদৃচ্ছিক চলক
মাল্টি-ইনডেক্স পরিবহন সমস্যা,বহু-সূচকাংক পৰিবহণ সমস্যা
বহুপদ,বহুপদ
বহুপদ বন্টন,বহুপদ বিতৰণ
একাধিক,একাধিক
একাধিক পছন্দ সমস্যা,বহু পছন্দৰ সমস্যা
একাধিক সংযুক্ত ডোমেইন,একাধিক সংযুক্ত ডমেইন
একাধিক পারস্পরিক সম্পর্ক,একাধিক সম্পৰ্ক
একাধিক ফ্রিকোয়েন্সি টেবিল,একাধিক কম্পাঙ্ক টেবুল
একাধিক অবিচ্ছেদ্য,একাধিক অখণ্ড
একাধিক ইন্টিগ্রেশন,একাধিক সংহতি
একাধিক সংশ্লেষণ,বহুবিধ ৰিগ্ৰেছন
একাধিক রিগ্রেশন বিশ্লেষণ,বহুবিধ ৰিগ্ৰেছন বিশ্লেষণ
একাধিক রিগ্রেশন সহগ,বহুবিধ ৰিগ্ৰেছন সহগ
একাধিক রিগ্রেশন সমীকরণ,বহুবিধ ৰিগ্ৰেছন সমীকৰণ
একাধিক রুট,একাধিক মূল
গুণ,গুণন
কলাম দ্বারা গুণ (নির্ধারক),স্তম্ভৰ দ্বাৰা গুণন (নিৰ্ধাৰণকাৰীৰ)
সারি দ্বারা গুণ (নির্ধারক),শাৰীৰে গুণন (নিৰ্ণায়কৰ)
গুণনীয়ক,গুণন গুণক
গুণক ফাংশন,গুণনীয়ক ফলন
গুনগত দল,বহুগুণী গোট
গুণক বিপরীত,বহুগুণী বিপৰীতমুখী
বহুগুণ,বহুগুণতা
শিকড়ের বহুগুণ,মূলৰ বহুগুণতা
শূন্যের বহুগুণ,শূন্যৰ বহুগুণতা
গুণক,বহুগুণক
গুণ,গুণ কৰা
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,বহুচলকীয় বিতৰণ
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,বহুচলকীয় স্বাভাৱিক বিতৰণ
বহুমুখী জনসংখ্যা,বহুবিকল্পিত জনসংখ্যা
পারস্পরিক,উমৈহতীয়া
নাবলা,নবলা
নেপিয়েরিয়ান,নেপিয়াৰিয়ান
নেপিয়েরীয় লগারিদম,নেপিয়াৰিয়ান লগাৰিদম
প্রাকৃতিক লগারিদম,প্ৰাকৃতিক লগাৰিদম
স্বাভাবিক সংখ্যা,প্ৰাকৃতিক সংখ্যা
নটিক্যাল মাইল,নটিকেল মাইল
n-মাত্রিক,n-মাত্ৰিক
n-মাত্রিক ভেক্টর স্থান,n-মাত্ৰিক ভেক্টৰ স্থান
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,প্ৰয়োজনীয় আৰু পৰ্যাপ্ত চৰ্ত
প্রয়োজনীয় শর্ত,প্ৰয়োজনীয় চৰ্ত
অস্বীকার,অস্বীকাৰ কৰা
নেতিবাচক,ঋণাত্মক
নেতিবাচক বক্রতা,ঋণাত্মক বক্ৰতা
নেতিবাচক নির্দিষ্ট ফর্ম,ঋণাত্মক নিৰ্দিষ্ট ৰূপ
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,ঋণাত্মক নিৰ্দিষ্ট মেট্ৰিক্স
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,ঋণাত্মক অৰ্ধনিৰ্দিষ্ট ৰূপ
পাড়া,ওৰচ চুবুৰি
নেস্টেড স্যাম্পলিং,নেষ্টেড নমুনা সংগ্ৰহ কৰা
নেট প্রজনন হার,নেট প্ৰজনন হাৰ
নিউটনিয়ান মেকানিক্স,নিউটনৰ বলবিজ্ঞান
নিউটনের বিভক্ত পার্থক্য সূত্র,নিউটনৰ বিভক্ত পাৰ্থক্যৰ সূত্ৰ
নিউটনের গতির সূত্র,নিউটনৰ গতিৰ নিয়ম
নেইমান বরাদ্দ,নেইমেন আবণ্টন
নেইম্যান পিয়ারসন তত্ত্ব,নেইমেন পিয়ৰচন তত্ত্ব
নিলপোটেন্ট উপাদান,nilpotent মৌল
