Hindi,Gujarati
प्रायिकता-नियम,સંભાવનાનો કાયદો
"ज्या नियम, साइन नियम",સાઇન્સનો કાયદો
घातांको के नियम,ઘાતાંકના નિયમો
गति नियम,ગતિના નિયમો
"परत, स्तर",સ્તર
अग्रग गुणांक,અગ્રણી ગુણાંક
अग्रग विकर्ण,અગ્રણી કર્ણ
अग्रग उप-आव्यूह,અગ્રણી સબમેટ્રિક્સ
अग्रग पद,અગ્રણી શબ્દ
"न्यूनतम, अल्पतम, लघुतम",ઓછામાં ઓછું
लघुतम समापवर्त्य (LCM),ન્યૂનતમ સામાન્ય બહુવિધ (LCM)
न्यूनतम अवयव,ઓછામાં ઓછું તત્વ
न्यूनतम वर्ग,ઓછામાં ઓછો ચોરસ
न्यूनतम उपरि परिबंध,ઓછામાં ઓછું ઉપલા બાઉન્ડ
वाम सहसमुच्चय,ડાબી કોસેટ
वामावर्त,ડાબા હાથે
वामावर्ती पेच,ડાબા હાથનો સ્ક્રૂ
वाम प्रतिलोम,ડાબું ઊલટું
वाम गुणन,ડાબી ગુણાકાર
लाइबनिटस सूत्र,લીબનિટ્ઝ સૂત્ર
लंबाई,લંબાઈ
तुंगककुदी,લેપ્ટોક્યુર્ટિક
तुंगककुदी वक्र,લેપ્ટોક્યુર્ટિક વળાંક
तुंगककुदता,લેપ્ટોક્યુર્ટોસિસ
स्तर वक्र,સ્તર વળાંક
विश्वास्यता स्तर,આત્મવિશ્વાસનું સ્તર
सार्थकता का स्तर,મહત્વનું સ્તર
कोशक्रमानुसार,લેક્સિકોગ્રાફિકલી
कोश क्रम,લેક્સિકોગ્રાફિકલ ઓર્ડર
संभाविता फलन,સંભાવના કાર્ય
संभाविता अनुपात परिक्षण,સંભાવના ગુણોત્તર પરીક્ષણ
" सीमा , सीमांत",મર્યાદા
"सीमांत, चरम",મર્યાદિત
सीमांत मान,મર્યાદિત મૂલ્ય
सीमांत वेग,મર્યાદિત વેગ
माध्य में सीमा,સરેરાશ મર્યાદા
समाकलन की सीमा,એકીકરણની મર્યાદા
अनुक्रम सीमा,ક્રમની મર્યાદા
"गुच्छ बिंदु, सीमा बिंदु",મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ)
सीमांत वेग,મર્યાદા વેગ
" रेखा , लाइन , दीर्घतंतु",રેખા
"रेखीय, रैखिक, रेखाकार",રેખીય
रैखिक बीजावल्ली,રેખીય બીજગણિત
रैखिक बीजीय समीकरण,રેખીય બીજગણિત સમીકરણ
रैखिक सन्निकटन,રેખીય અંદાજ
रैखिक अनंतस्पर्शी,રેખીય એસિમ્પ્ટોટ
रैखिक गुणांक,રેખીય ગુણાંક
एकघात संचय,રેખીય સંયોજન
एकघात प्रतिबंध,રેખીય અવરોધો
रैखिक आश्रितता,રેખીય અવલંબન
रैखिक अवकलन समीकरण,રેખીય વિભેદક સમીકરણ
" रैखिक विमा , रैखिक माप , रैखिक लंबाई-चौड़ाई",રેખીય પરિમાણ
"रैखिक समीकरण, एकघात समीकरण",રેખીય સમીકરણ
रैखिक समघात,રેખીય સ્વરૂપ
रैखिक भिन्नात्मक रूपांतरण,રેખીય અપૂર્ણાંક પરિવર્તન
रैखिक फलन,રેખીય કાર્ય
रैखिक फलनक,રેખીય કાર્યાત્મક
रैखिक समूह,રેખીય જૂથ
रैखिक स्वतंत्रता,રેખીય સ્વતંત્રતા
रैखिक स्वतंत्र संबंध,રેખીય સ્વતંત્ર સંબંધ
रैखिक असमिका,રેખીય અસમાનતા
रैखिक असमघाती अवकल समीकरण,રેખીય અસંગત વિભેદક સમીકરણ
रैखिक समाकल समीकरण,રેખીય અભિન્ન સમીકરણ
रैखिक अंतर्वेशन,રેખીય પ્રક્ષેપ
रैखिक न्यूनतम वर्ग समाश्रयण विश्लेषण,રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ
" एकघाततः , रैखिकतः",રેખીયતા
रैखिकतः परतंत्र,રેખીય રીતે નિર્ભર
रैखिकतः स्वतंत्र,રેખીય રીતે સ્વતંત્ર
रैखिक प्रतिचित्रण,રેખીય મેપિંગ
रैखिक क्रम,રેખીય ક્રમ
रैखिक क्रमीकरण,રેખીય ક્રમ
रैखिक प्रोग्रामन,રેખીય પ્રોગ્રામિંગ
रैखिक प्रोग्रामन कलन-विधि,રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ
रैखिक प्रोग्रामन समस्या,રેખીય પ્રોગ્રામિંગ સમસ્યા
रैखिक समाश्रयण,રેખીય રીગ્રેસન
रैखिक समाश्रयण गुणांक,રેખીય રીગ્રેસન ગુણાંક
"रैखिक संबंध, एकघाती संबंध",રેખીય સંબંધ
रैखिक समष्टि,રેખીય જગ્યા (= વેક્ટર જગ્યા)
रैखिक उपसमष्टि,રેખીય સબસ્પેસ
रैखिक रूपांतरण,રેખીય પરિવર્તન
रैखिक उपनति,રેખીય વલણ
रैखिक अनभिनत आकल,રેખીય નિષ્પક્ષ અંદાજ
रैखिक वेग,રેખીય વેગ
रेखा समाकल,રેખા અભિન્ન
प्रतिच्छेद-रेखा,આંતરછેદની રેખા
समाश्रयण-रेखा,રીગ્રેસનની રેખા
स्थानगत सदिश,સ્થાનિક વેક્ટર
स्थानीय इष्टतम,સ્થાનિક શ્રેષ્ઠ
"बिन्दुपथ, रेखापथ",સ્થાન
"लॉग, लठठा, संलेख",લોગ
"लघुगणकीय, लॉगेरिथ्मीय",લઘુગણક
लघुगणकीय यथार्थता,લઘુગણક ચોકસાઈ
लॉगेरिथ्मीय परिकलन,લઘુગણક ગણતરી
"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र",લઘુગણક વળાંક
लघुगणकीय अवकलज,લઘુગણક વ્યુત્પન્ન
लघुगणकीय अवकलन,લઘુગણક તફાવત
"लॉगेरिथ्मीय फलन, लघुगणकीय फलन",લઘુગણક કાર્ય
"लघुगणकीय माध्य, गुणोत्तर माध्य",લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ)
लघुगणकीय प्रसामान्य बंटन,લઘુગણક સામાન્ય વિતરણ
लघुगणकीय संबंध,લઘુગણક સંબંધ
लघुगणकीय मापक्रम,લઘુગણક સ્કેલ
"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी",લઘુગણક શ્રેણી
"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल",લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર)
"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी",લઘુગણક કોષ્ટક (=લોગ ટેબલ)
"लॉगेरिथ्म, लघुगणक",લઘુગણક (લોગ)
तर्क,તર્ક
तर्कत: तुल्य,તાર્કિક રીતે સમકક્ષ
"वृद्धिघात वक्र, पर्ल-रीड वक्र",લોજિસ્ટિક વળાંક
"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन",સામાન્ય વિતરણ
" रेखांश , देशांतर",રેખાંશ
" पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद",લૂપ
" प्रचयन , प्रचायिका, लॉटरी",લોટરી
अधोरेखा,નીચલી પટ્ટી
निम्न परिबंध,ના જેટલું કે તેનાથી ઓછું
निम्न रीमान-समाकल,નીચલા રીમેન અભિન્ન
निम्न योगफल,ઓછી રકમ
निम्न त्रिभुजीय आव्यूह,નીચલા ત્રિકોણાકાર મેટ્રિક્સ
मैक्लारिन प्रसार,મેકલોરિનનું વિસ્તરણ
"माया संख्या , मैजिक संख्या , स्थायित्व संख्या",જાદુઈ સંખ્યા
मैजिक वर्ग,જાદુઈ ચોરસ
कांतिमान-सीमा,તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા)
डाक प्रेषित प्रश्नावली,મેઇલ કરેલ પ્રશ્નાવલી
डाक द्वारा सर्वेक्षण,મેલ મોજણી
उपरि परिबंध,મેજરન્ટ (ઉપલા બાઉન્ડ)
दीर्घ चाप,મુખ્ય ચાપ
उपरिबद्‌ध समुच्चय,મોટા સમૂહ
बहुमान फलन,ઘણા મૂલ્યવાન કાર્ય
"नक्शा , मानचित्र , प्रतिचित्र",નકશો
समुच्चय में प्रतिचित्रित करना,સમૂહમાં નકશો
समुच्चय का प्रतिचित्रण,સમૂહનું મેપિંગ
उपांत प्रायिकता,સીમાંત સંભાવના
गणितीय विश्लेषण,ગાણિતિક વિશ્લેષણ
गणितीय तर्क,ગાણિતિક દલીલ
गणितीय केंद्र,ગાણિતિક કેન્દ્ર
गणितीय जटिलता,ગાણિતિક જટિલતા
गणितीय अर्थशास्त्र,ગાણિતિક અર્થશાસ્ત્ર
गणितीय प्रत्याशा,ગાણિતિક અપેક્ષા
गणितीय रूप,ગાણિતિક સ્વરૂપ
"गणितीय संरूपण, गणितीय संरूप",ગાણિતિક રચના
गणितीय सर्वसमिका,ગાણિતિક ઓળખ
"गणितीय तर्कशास्त्र ,गणितीय तर्क",ગાણિતિક તર્ક
गणितीय निदर्श,ગાણિતિક મોડેલ
गणितीय आशय,ગાણિતિક ખ્યાલ
मैट्रिक्स विकर्णन,મેટ્રિક્સ ડિગોનલાઇઝેશન
आव्यूह-व्युत्क्रम,મેટ્રિક્સ વ્યસ્ત
आव्यूह-व्युत्क्रमण,મેટ્રિક્સ વ્યુત્ક્રમ
आव्यूह पुनरावर्ती विधि,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
मैट्रिक्स पद्‌धति,મેટ્રિક્સ પદ્ધતિ
आव्यूह गुणन,મેટ્રિક્સ ગુણાકાર
अचरों का आव्यूह,સ્થિરાંકોનું મેટ્રિક્સ
प्रभाविता आव्यूह,અસરકારકતાનું મેટ્રિક્સ
आव्यूह संकारक,મેટ્રિક્સ ઓપરેટર
आव्यूह बहुपद,મેટ્રિક્સ બહુપદી
आव्यूह मुद्रण,મેટ્રિક્સ પ્રિન્ટીંગ
आव्यूह-गुणनफल,મેટ્રિક્સ ઉત્પાદન
अधिकतमीकृत,મહત્તમ
"महत्तम, अधिकतम, उच्चतम",મહત્તમ
अधिकतम निरपेक्ष मान,મહત્તમ નિરપેક્ષ મૂલ્ય
महत्तम F-अनुपात,મહત્તમ F- ગુણોત્તર
अधिकतम संभाविता,મહત્તમ સંભાવના
महाल्पिष्ठ,મહત્તમ
महाल्पिष्ठ निकष,મહત્તમ માપદંડ
फलन का अधिकतम,કાર્યની મહત્તમ
मैक्सवेल-बोल्ट्समान सांख्यिकी,મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા
माध्य विचलन,સરેરાશ વિચલન
विचलन वर्ग माध्य,સરેરાશ ચોરસ વિચલન
वर्ग माध्य त्रुटि,સરેરાશ ચોરસ ભૂલ
"माध्यमान, औसत मान",સરેરાશ કિંમત
माध्यमान प्रमेय,સરેરાશ મૂલ્ય પ્રમેય
ककुदता माप,કર્ટોસિસનું માપ
" मध्य, मध्यस्थ , माध्यिका, मीडियन",મધ્યક
माध्यिका केंद्र,મધ્ય કેન્દ્ર
मध्यककुदी वक्र,મેસોકર્ટિક વળાંક
मध्यककुदता,મેસોકર્ટોસિસ
संदेश,સંદેશ
"रीति , विधि",પદ્ધતિ
विलोपन विधि,દૂર કરવાની પદ્ધતિ
प्रतिलोमन-विधि,વ્યુત્ક્રમની પદ્ધતિ
पुऩरावृत्ति विधि,પુનરાવર્તનની પદ્ધતિ
न्यूनतम वर्ग विधि,ઓછામાં ઓછા ચોરસની પદ્ધતિ
आघूर्ण विधि,ક્ષણોની પદ્ધતિ
समरूप त्रिभुज विधि,સમાન ત્રિકોણની પદ્ધતિ
प्रवणतम अवरोहण विधि,સૌથી ઊભો ઉતરવાની પદ્ધતિ
संकलन-विधि,સમીકરણની પદ્ધતિ
अनिर्घारित गुणांक विधि,અનિર્ધારિત ગુણાંકની પદ્ધતિ
दूरीक समष्टि,મેટ્રિક જગ્યા
मीटरी पद्‌धति,મેટ્રિક સિસ્ટમ
मेट्रिक इकाई,મેટ્રિક એકમ
सूक्ष्म सिद्‌धांत,સૂક્ષ્મ સિદ્ધાંત
मध्य,મધ્ય
मध्यपद,મધ્યમ ગાળા
मध्य बिंदु,મધ્ય બિંદુ
मध्यबिंदु सूत्र,મધ્ય બિંદુ સૂત્ર
अल्पिष्ठ बहुपद,ન્યૂનતમ બહુપદી
अल्पमहिष्ठ सिद्‌धांत,ન્યૂનતમ સિદ્ધાંત
"न्यूनतम, अल्पतम, निम्नतम",ન્યૂનતમ
निम्निष्ठ बिंदु,ન્યૂનતમ બિંદુ (વળાંકનો)
अल्पतम बहुपद,ન્યૂનતમ બહુપદી
फलन का न्यूनतम,કાર્યની મિનિટ
लघु चाप,નાની ચાપ
लघु अक्षष,નાની અક્ષ
निम्न परिबद्‌ध उपसमुच्चय,લઘુકૃત સબસેટ
"माइनस, ऋण",માઈનસ
ऋण चिह्न,બાદબાકીનું ચિહ્ન
मिश्र भिन्न,મિશ્ર અપૂર્ણાંક
सविकल्प युक्ति,મિશ્ર વ્યૂહરચના
" बहुलक, मोड , विधि, रीति ,प्रणाली, विधा",મોડ
"मापांक, मोड्यूलस",મોડ્યુલસ
सम्मिश्र संख्या का मापांक,જટિલ સંખ્યાનું મોડ્યુલસ
आघूर्ण,ક્ષણ
आघूर्णजनक फलन,મોમેન્ટ જનરેટીંગ ફંક્શન
बल का आघूर्ण,બળની ક્ષણ
बारंबारता-बंटन का आघूर्ण,આવર્તન વિતરણની ક્ષણ
जड़त्व आघूर्ण,જડત્વની ક્ષણ
संवेग आघूर्ण,વેગની ક્ષણ
संवेग,વેગ
एकपद,એકવિધ
एकैक समाकारी,મોનોમોર્ફિક
"एकरूपता, एकैक समाकारिता",મોનોમોર્ફિઝમ
एकदिष्ट,એકવિધ
एकदिष्ट वर्धमान अनुक्रम,મોનોટોન વધતો ક્રમ
एकदिष्टतः,એકવિધ રીતે
एकदिष्टतः वर्धमान जाल,એકવિધ રીતે વધતી જતી નેટ
एकदिष्टतः वर्धमान अनुक्रम,એકવિધ રીતે વધતો ક્રમ
एकदिष्ट फलन,એકવિધ કાર્ય
मॉन्टे-कार्लो परिकलन,મોન્ટે કાર્લો ગણતરી
मॉन्टे-कार्लो विधि,મોન્ટે કાર્લો પદ્ધતિ
मोरा (खेल),મોરા (રમત)
मृत्यु आंकड़े,મૃત્યુના આંકડા
प्रायिकतम,સૌથી વધુ સંભવિત
गति,ગતિ
गतिमान माध्य,મૂવિંગ એવરેજ
M-समष्टि,એમ-સ્પેસ
समाकल का M-परीक्षण,ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ
बहुगत निर्णय-समस्या,બહુનિર્ણય સમસ્યા
बहुविम प्रसामान्य बंटन,બહુપરીમાણીય સામાન્ય વિતરણ
बहुविम यादृच्छिक चर,બહુપરીમાણીય રેન્ડમ ચલ
बहुसूचक परिवहन समस्या,મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા
बहुपद,બહુપદી
बहुपद बंटन,બહુપદી વિતરણ
"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)",બહુવિધ
बहुविकल्पी समस्या,બહુવિધ પસંદગીની સમસ્યા
बहुसंबद्‌धित प्रांत,બહુવિધ કનેક્ટેડ ડોમેન
बहु सहसंबंध,બહુવિધ સહસંબંધ
बहु-बारंबारता सारणी,બહુવિધ આવર્તન કોષ્ટક
बहु समाकल,બહુવિધ અભિન્ન
बहु समाकलन,બહુવિધ એકીકરણ
बहु समाश्रयण,બહુવિધ રીગ્રેસન
बहुसमाश्रयण विश्लेषण,બહુવિધ રીગ્રેસન વિશ્લેષણ
बहुसमाश्रयण गुणांक,બહુવિધ રીગ્રેસન ગુણાંક
बहुसमाश्रयण समीकरण,બહુવિધ રીગ્રેસન સમીકરણ
बहु मूल,બહુવિધ મૂળ
गुणन,ગુણાકાર
(सारणिक का) स्तंभशः गुणन,કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું)
(सारणिक का) पंक्तिशः गुणन,પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો)
गुणन कारक,ગુણાકાર પરિબળ
गुणनात्मक फलन,ગુણાકાર કાર્ય
गुणनात्मक समूह,ગુણાકાર જૂથ
गुणनात्मक प्रतिलोम,ગુણાકાર વ્યસ્ત
बहुकता,બહુવિધતા
मूल-बहुकता,મૂળની બહુવિધતા
शून्यक की बहुकता,શૂન્યનો ગુણાકાર
गुणक,ગુણક
" गुणा करना , संवर्धन",ગુણાકાર
बहुचर बंटन,બહુવિધ વિતરણ
बहुचर प्रसामान्य बंटन,બહુવિધ સામાન્ય વિતરણ
बहुचर समष्टि,બહુવિધ વસ્તી
"पारस्परिक, अन्योन्य",પરસ્પર
नाब्ला,નાબલા
नैपिरीय,નેપિરીયન
"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म",નેપીરીયન લઘુગણક
"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म",કુદરતી લઘુગણક
"धन पूर्णसंख्या , धन पूर्णांक",કુદરતી સંખ્યા
समुद्री मील,નોટિકલ માઇલ
n-विम,n-પરિમાણીય
n-विम सदिश-समष्टि,n-પરિમાણીય વેક્ટર જગ્યા
आवश्यक तथा पर्याप्त प्रतिबंध,જરૂરી અને પર્યાપ્ત સ્થિતિ
आवश्यक प्रतिबंध,જરૂરી સ્થિતિ
निषेध,નકાર
" ऋण, ऋणात्मक , नेगेटिव",નકારાત્મક
ऋण वक्रता,નકારાત્મક વળાંક
ऋणात्मक निश्चित समघात,નકારાત્મક ચોક્કસ સ્વરૂપ
ऋणात्मक निश्चित् आव्यूह,નકારાત્મક ચોક્કસ મેટ્રિક્સ
ऋणात्मक अर्धनिश्चित समघात,નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ
" प्रतिवेश , सामीप्य",પડોશી
" बहुक्रम प्रतिचयन , समावेशी प्रतिचयन",નેસ્ટેડ સેમ્પલિંગ
नेट जनन दर,ચોખ્ખો પ્રજનન દર
न्यूटनी यांत्रिकी,ન્યુટોનિયન મિકેનિક્સ
न्यूटन का विभाजित अंतर सूत्र,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
न्यूटन के गति-नियम,ન્યુટનના ગતિના નિયમો
नेमेन नियतन,Neyman ફાળવણી
नेमेन-पियर्सन-सिद्‌धांत,નેમેન પીયર્સન સિદ્ધાંત
शून्यंभावी अवयव,નિર્બળ તત્વ
शून्यंभावी आव्यूह,નિલપોટન્ટ મેટ્રિક્સ
" नोड, आसंधि , पात , निर्नति , निस्पंद",નોડ
अन-आबेली ग्रुप,બિન-અબેલિયન જૂથ
सापेक्षष अभिसरण,બિન-સંપૂર્ણ સંકલન
अबीजीय,બિન-બીજગણિત
अनपभ्रष्ट,બિન-અધોગતિ
अनपभ्रष्ट आधारी सुसंगत हल,બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ
अघन,બિન-ગાઢ
अघन समुच्चय,બિન-ગાઢ સમૂહ
बिंदुओं का अगणनीय अनंत,પોઈન્ટની બિન-ગણતરીય અનંતતા
अगणनीय समुच्चय,અસંખ્યક સમૂહ
अनवकलनीय,અભેદ્ય
अरिक्त उपसमुच्चय,બિન ખાલી સબસેટ
अयूक्लिडी ज्यामिति,બિન-યુક્લિડિયન ભૂમિતિ
" असमांगी , असमघात",બિન-સમાન
अप्रतिच्छेदी,બિન છેદાય છે
अरैखिक बीजीय समीकरण,બિન-રેખીય બીજગણિત સમીકરણ
अरैखिक अवकल समीकरण,બિન-રેખીય વિભેદક સમીકરણ
अरैखिक समीकरण,બિન-રેખીય સમીકરણ
अरैखिक प्रोग्रामन,બિન-રેખીય પ્રોગ્રામિંગ
अरैखिक समाश्रयण,બિન-રેખીય રીગ્રેસન
अरैखिक संबंध,બિન-રેખીય સંબંધ
"ऋणेतर पूर्णसंख्या , ऋणेतर पूर्णांक",બિન-નકારાત્મક પૂર્ણાંક
ऋणेतर चर,બિન-નકારાત્મક ચલ
अप्राचलिक परीक्षण,બિન-પેરામેટ્રિક પરીક્ષણ
प्रायिकतेतर दृष्टिकोण,બિન-સંભવિત અભિગમ
व्युत्क्रमणीय आव्यूह,બિન-એકવચન મેટ્રિક્સ
असममित आव्यूह,બિન-સપ્રમાણ મેટ્રિક્સ
अतुच्छ,બિન-તુચ્છ
शून्येतर सारणिक,અદ્રશ્ય નિર્ણાયક
अरिक्त,બિન રદબાતલ
अरिक्त उपसमुच्चय,બિન રદબાતલ સબસેટ
शून्येतर सारणिक,બિન-શૂન્ય નિર્ણાયક
अथवा पूरक द्वार,નોર ગેટ
" प्रसामान्य , प्राकृतिक , मानक , सामान्य, साधारण , अभिलंब , नॉर्मल",સામાન્ય
अभिलंब त्वरण,સામાન્ય પ્રવેગક
अभिलंब कोण,સામાન્ય કોણ
प्रसामान्य वक्र,સામાન્ય વળાંક
प्रसामान्य घनत्व फलन,સામાન્ય ઘનતા કાર્ય
प्रसामान्य बंटन,સામાન્ય વિતરણ
प्रसामन्य बंटन फलन,સામાન્ય વિતરણ કાર્ય
आव्यूह का प्रसामान्य रूप,મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ
प्रसामान्य बारंबारता,સામાન્ય આવર્તન
प्रसामान्यीकृत वक्र,સામાન્યકૃત વળાંક
प्रसामान्यीकृत चलबिंदु संख्या,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
प्रसामान्यक,નોર્મલાઇઝર
प्रसामान्य आव्यूह,સામાન્ય મેટ્રિક્સ
प्रसामान्य प्रायिकता वक्र,સામાન્ય સંભાવના વળાંક
प्रसामान्य प्रायिकता बंटन,સામાન્ય સંભાવના વિતરણ
"प्रसामान्य उपसमूह, विशिष्ट उपसमूह",સામાન્ય પેટાજૂથ (=વિશિષ્ટ પેટાજૂથ)
मानकित रैखिक समष्टि,સામાન્ય રેખીય જગ્યા
सदिश मानक,વેક્ટરનો ધોરણ
"NOT गेट, न गेट",ગેટ નથી
नकुत्रापि सघन समुच्चय,ક્યાંય ગાઢ સમૂહ નથી
निराकरणीय परिकल्पना,નલ પૂર્વધારણા
शून्य आव्यूह,નલ મેટ્રિક્સ
रिक्त समुच्चय,નલ સેટ
शून्य सदिश,નલ વેક્ટર
संख्या,સંખ્યા
संख्या अक्ष,સંખ્યા અક્ષ
संख्या पद्‌धति,સંખ્યા પદ્ધતિ
" संख्यांक (सं.) , संख्यात्मक (वि.)",સંખ્યા
"संख्यान, संख्या देना",સંખ્યા
अंश,અંશ
संख्यात्मक गुणांक,સંખ્યાત્મક ગુણાંક
संख्यात्मक अभिकलन,સંખ્યાત્મક ગણતરી
संख्यात्मक अवकलन,સંખ્યાત્મક તફાવત
संख्यात्मक विधि,સંખ્યાત્મક પદ્ધતિ
"n-सदिश , n-वेक्टर",n-વેક્ટર
n-सदिश समष्टि,n-વેક્ટર જગ્યા
" वस्तु , पिडं , बिबं",પદાર્થ
उद्‌देश्य फलन,ઉદ્દેશ્ય કાર્ય
"तिर्यक, तिरछा",ત્રાંસુ
तिर्यक अनंतस्पर्शी,ત્રાંસી એસિમ્પ્ટોટ
तिर्यक अक्ष,ત્રાંસી અક્ષ
"तिर्यक परिच्छेद , तिरछी काट",ત્રાંસુ વિભાગ
प्रेक्षण,અવલોકન
प्रेक्षित बारंबारता,અવલોકન કરેલ આવર્તન
अधिक कोण,અસ્પષ્ટ કોણ
अष्टभुज,અષ્ટકોણ
अष्टफलक,ઓક્ટાહેડ્રોન
अष्टाधारी पद्‌धति,ઓક્ટલ સિસ્ટમ
अष्टांशक ,ઓક્ટન્ટ
विषम,એકી
विषम वक्र,વિચિત્ર વળાંક
विषम संख्या,એકી સંખ્યા
विषम क्रमचय,વિચિત્ર ક્રમચય
विषम बहुपद,વિચિત્ર બહુપદી
" ओजाइव , तोरण",ઓગિવ
एकैकी संगति,એક થી એક પત્રવ્યવહાર
एकैकी फलन,એક થી એક કાર્ય
एकैकी प्रतिचित्र,એક થી એક નકશો
एकधा वर्गीकरण,એક-માર્ગી વર્ગીકરણ
आच्छादक प्रतिचित्र,નકશા પર
"खुला, विवृत (वि.)",ખુલ્લા
विवृत गोलक,ઓપન બોલ
विवृत अंतराल,ખુલ્લું અંતરાલ
विवृत अर्धरेखा,ખુલ્લું કિરણ
विवृत समुच्चय,ઓપન સેટ
प्रचालन,કામગીરી
संक्रिया विज्ञान,ઓપરેશનલ સંશોધન
संक्रिया विज्ञान,કામગીરી સંશોધન
" प्रचालक, ऑपरेटर , संकारक",ઓપરેટર
सम्मुख कोण,વિરોધી કોણ
विपरीत घटना,વિપરીત ઘટના
इष्टतम आधारी सुसंगत हल,શ્રેષ્ઠ મૂળભૂત શક્ય ઉકેલ
इष्टतम अवस्था,શ્રેષ્ઠ સ્થિતિ
इष्टतम प्रचय आमाप,શ્રેષ્ઠ લોટ કદ
इष्टतम मान,શ્રેષ્ઠ મૂલ્ય
"अनुकूलतम, इष्टतम",શ્રેષ્ઠ
कक्षा,ભ્રમણકક્ષા
" क्रम , कोटि , घात , मूलांक , समूहांक",ઓર્ડર
क्रमित युग्म,ઓર્ડર કરેલ જોડી
"क्रमित समुच्चय, क्रमित सेट",ઓર્ડર કરેલ સેટ
"क्रमण, क्रमीकरण",ઓર્ડર
"सारणिक की कोटि , डिटर्मिनेन्ट की कोटि",નિર્ણાયકનો ક્રમ
समूह की कोटि,જૂથનો ક્રમ
आव्यूह की कोटि,મેટ્રિક્સનો ક્રમ
समूह में अवयव की कोटि,જૂથમાં તત્વનો ક્રમ
अवकल समीकरण की कोटि,વિભેદક સમીકરણનો ક્રમ
संक्रिया क्रम,કામગીરીનો ક્રમ
शून्यक कोटि,શૂન્યનો ક્રમ
क्रमसूचक संख्या,ઓર્ડિનલ નંબર
साधारण अवकल समीकरण,સામાન્ય વિભેદક સમીકરણ
कोटि,ઓર્ડિનેટ
अभिविन्यसनीयता,અસ્પષ્ટતા
दिकविन्यास,ઓરિએન્ટેશન
पृष्ठ का अभिविन्यास,સપાટીની દિશા
"उद्‌गम, उद्‌भव, उत्पत्ति",મૂળ
निर्देश -मूल-बिंदु,કોઓર્ડિનેટ્સનું મૂળ
लबं केंद्र,ઓર્થોસેન્ટર
"लंब कोणीय, लांबिक",ઓર્થોગોનલ
लंबकोणिक अक्ष,ઓર્થોગોનલ અક્ષો
लांबिक परिवार,ઓર્થોગોનલ કુટુંબ
"लांबिक समूह, लांबिक गुप",ઓર્થોગોનલ જૂથ
लंबकोणीयता शर्त,ઓર્થોગોનાલિટી સ્થિતિ
लांबिकीकरण,ઓર્થોગોનલાઇઝેશન
लांबिक आव्यूह,ઓર્થોગોનલ મેટ્રિક્સ
"ऑर्थोनॉर्मल, प्रसामान्य लांबिक",ઓર્થોનોર્મલ
प्रसामान्य लांबिक आधार,ઓર્થોનોર્મલ આધાર
दोलन,ઓસિલેશન
फलन का दोलन,કાર્યનું ઓસિલેશન
दोलनी फलन,ઓસીલેટરી કાર્ય
आश्लेषी,ઓસ્ક્યુલેટીંગ
बाह्य गुणनफल,બાહ્ય ઉત્પાદન
"निर्गत, निर्गम, उत्पादन,बहिर्वेश",આઉટપુટ
अतिनिर्धारित निकाय,અતિનિર્ધારિત સિસ્ટમ
युगलित तुलना,જોડી કરેલી સરખામણી
युगलतः असंयुक्त,જોડીમાં જોડાણ તોડી નાખવું
युगलतः स्वतंत्र,જોડી પ્રમાણે સ્વતંત્ર
समांतर बल ,સમાંતર દળો
समांतर चतुर्भुज,સમાંતરગ્રામ
बल-समांतर चतुर्भुज,દળોનો સમાંતરગ્રામ
वेग-समांतर चतुर्भुज,વેગનો સમાંતરગ્રામ
समांतर षट्फलक,સમાંતર
" प्राचल , अंतःखंडी अनुपात, पैरामीटर",પરિમાણ
अप्राचलिक,પેરામીટર ફ્રી (= નોનપેરામેટ્રિક)
