Gujarati,Tamil
યજમાન,தொகுப்பாளர்
ગરમ સ્થળ,பகிரலை
ગૃહ રાખવાનું,வீடு வைத்திருத்தல்
હબ,மையம்
રંગ,சாயல்
હફમેન કોડિંગ,ஹஃப்மேன் குறியீட்டு முறை
ગડબડ,ஹம்
માનવીય Audio ડિઓની દ્રષ્ટિ,மனித ஆடியோ கருத்து
માનવ audio ડિઓ પદ્ધતિ,மனித ஆடியோ அமைப்பு
માનવ સુનાવણી પદ્ધતિ,மனித செவிப்புலன் வழிமுறை
માનવ વિડિઓ દ્રષ્ટિ,மனித வீடியோ கருத்து
ભેજ,ஈரப்பதம்
સંકર,கலப்பின
સંકર સર્કિટ,கலப்பின சுற்று
વર્ણમાલિક સર્કિટ,கலப்பின இன்டர் கிரேட்டட் சுற்று
જળમાર્ગ,ஹைட்ரோமீட்டர்
અતિશયોક્તિ,ஹைப்பர்
અતિસિપરી માધ્યમ,ஹைப்பர் மீடியா
અસાધારણ લખાણ,ஹைப்பர் உரை
અતિશયોક્તિ,ஹைப்பர்லிங்க்
મૂર્તિ,ஐகான்
ઓળખ,அடையாளம் காணல்
ઓળખકર્તા,அடையாளங்காட்டி
સળગવું,எரித்தல்
પ્રભુત્વ,பற்றவைப்பு
રોશની,ஒளிரும்
રોશની,வெளிச்சம்
તસવીર,படம்
છબી,பட ஆண்டெனா
છબી,பட பிடிப்பு
છબી -આઇકોનોસ્કોપ,பட ஐகானோஸ்கோப்
તસવીર,பட வரைபடம்
તસવીર,பட ஆர்த்திகான்
તસવીર,பட செயலாக்கம்
છબી રચિત,பட செட்டர்
કાલ્પનિક,கற்பனை
અવરોધ,மின்மறுப்பு
અવરોધ,மின்மறுப்பு பொருத்தம்
અવરોધ,மின்மறுப்பு பொருந்தும் சுற்று
અવરોધ,மின்மறுப்பு பொருந்தவில்லை
ખાલી જગ્યાનો અવરોધ,இலவச இடத்தின் மின்மறுப்பு
અવરોધ -પરિવર્તન,மின்மறுப்பு மாற்றம்
આયાત,இறக்குமதி
ગર્ભિત,செறிவூட்டப்பட்டது
પ્રભાવિત કરવું,மின்னழுத்தத்தை ஈர்க்கவும்
આવેશ,தூண்டுதல்
મતાધિકાર પ્રતિભાવ,உந்துதல் பதில்
અશુદ્ધ વાહકતા,தூய்மையற்ற கடத்துத்திறன்
અશુદ્ધતા,தூய்மையற்ற குறைக்கடத்தி
નિષ્ક્રિય,செயலற்றது
નિષ્ક્રિય બારી,செயலற்ற சாளரம்
અશ્રાયત,செவிக்கு புலப்படாமல்
અગ્નિથી બનેલું,ஒளிரும் தன்மை
ઘટના કિરણ,சம்பவ ரே
સમાવેશ,சேர்த்தல்
આવતો સંકેત,உள்வரும் சமிக்ஞை
સૂચક,காட்டி
સ્વદેશી,உள்நாட்டு
ઇજા,தூண்டல்
સંલગ્ન-રિએક્ટન્સ,தூண்டல்-எதிர்வினை
સળગેલી સામગ્રી,அழற்சி பொருள்
Infor પેચ,தகவல் இணைப்பு
જાણ,தகவல்
માહિતી સ્થાપત્ય,தகவல் கட்டமைப்பு
માહિતી,தகவல் பிட்
માહિતી અંક,தகவல் இலக்க
માહિતી કિઓસ્ક,தகவல் கியோஸ்க்
માહિતી પ્રક્રિયા,தகவல் செயல்முறை
માહિતી પ્રૌદ્યોગિકી,தகவல் தொழில்நுட்பம்
રોષ,இன்போடெயின்மென்ட்
ઇજાગ્રસ્ત રેએડિએશન,அகச்சிவப்பு கதிர்வீச்சு
ઈન્ફ્રાસ્ટ્રક્ચર,உள்கட்டமைப்பு
પીપવું,உட்கொள்ளுங்கள்
ઘટકો,பொருட்கள்
પ્રારંભિક શબ્દ (આઇડબ્લ્યુ),துவக்க சொல் (IW)
આંતરિક કોડ,உள் குறியீடுகள்
નવીનીકરણ,புதுமை
નિઘન,உள்ளீடு
ઇનપુટ રેખા,உள்ளீட்டு வரி
ઇનપુટ એકમ,உள்ளீட்டு அலகு
આવતો વિજપ્રવાહ,உள்ளீடு மின்னழுத்தம்
ઇનપુટ આઉટપુટ,உள்ளீடு வெளியீடு
દાખલ કરવું,செருகவும்
દાખલ કરવું,உள்ளிடலில் இழப்பு
ગોઠવણી,நிறுவல்
તત્કાલ વોલ્ટેજ,உடனடி மின்னழுத்தம்
સૂચના,வழிமுறைகள்
ઇન્સ્યુલેટીવ સામગ્રી,இன்சுலேடிங் பொருள்
ઉન્મત્ત,காப்பு
ઇન્સ્યુલેશન પ્રતિકાર,காப்பு எதிர்ப்பு
અલગ પાડનાર,இன்சுலேட்டர்
ઇન્ટિગ્રેટેડ સર્કિટ,ஒருங்கிணைந்த மின்சுற்று
એકીકૃત નેટવર્ક,பிணையத்தை ஒருங்கிணைத்தல்
સંક્રમક,ஒருங்கிணைப்பாளர்
બાતમી,நுண்ணறிவு
તીવ્રતા,தீவிரம்
વાણી -વાણી,பேச்சின் தீவிரம்
આંતર ચેનલ દખલ,இடை சேனல் குறுக்கீடு
ઇન્ટરલેવ,இடைக்கணிப்பு
ક્રિયાપ્રતિક્રિયા,தொடர்பு
ક્રિયાપ્રતિક્રિયા,ஊடாடும் தன்மை
અંતર્ગત,இண்டர்காம்
સંબંધ,ஒன்றோடொன்று
પ્રસારણ,இடைமுகம்
ઇન્ટરફેસ -સ્કેનીંગ,இடைமுக ஸ்கேனிங்
હસ્તક્ષેપ,குறுக்கீடு
આંતરતાનો વિસ્તાર,குறுக்கீடு மண்டலம்
દખલ કરવી,குறுக்கிடும் சேனல்
દખલ કરવાની આવર્તન,குறுக்கிடும் அதிர்வெண்
રેડિયો આવર્તન સંકેત દખલ,ரேடியோ அதிர்வெண் சமிக்ஞையை குறுக்கிடுதல்
અંતર્દ્ય,இடைமுகம்
ઇન્ટરલેવ,இடைக்கணிப்பு
અંતરે,இடைக்கணிப்பு
સંગ્રહિત પ્રવાહ,ஒன்றோடொன்று ஸ்ட்ரீம்
મેલીકટર,இன்டர்லீவர்
સાંધા,இடைமுகம்
સાંધા,இடைமுகம்
અંતર્ઘોષ સમય,இடைமுக காலம்
અંતરાલ,இன்டர்லாக் சுற்று
અંતરીલ સ્વીચ,இன்டர்லாக் சுவிட்ச்
એકસમાન,ஒன்றோடொன்று
મધ્યવર્તી નિષ્ફળતા,இடைநிலை தோல்வி
મધ્યવર્તી આવર્તન,இடைநிலை அதிர்வெண்
મધ્યવર્તી આવર્તન ઓસિલેટર,இடைநிலை அதிர்வெண் ஆஸிலேட்டர்
તૂટક તૂટક,இடைப்பட்ட
તૂટક તૂટક વર્તમાન,இடைப்பட்ட மின்னோட்டம்
આંતરસંલાલ,இடைநிலை
અંતર્જ્ulationાન,இடைநிலை விலகல்
અંતર્દૃષ્ટિનું ઉત્સર્જન,இடைநிலை உமிழ்வு
આંતરસંલાવે પરીક્ષણ,இடைநிலை சோதனை
ઈનકાર,இணையதளம்
ઇન્ટરનેટ બ્રોડકાસ્ટિંગ,இணைய ஒளிபரப்பு
ઇન્ટરનેટ,இணைய அரட்டை
ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક,இணைய நெறிமுறை அடுக்கு
ઇન્ટરનેટ રેડિયો,இணைய வானொலி
ઇન્ટરનેટ સ્ટ્રીમિંગ,இணைய ஸ்ட்ரீமிங்
ઇન્ટરનેટ વિડિઓ,இணைய வீடியோ
ભાષાંતરક્ષમતા,இயங்குதன்மை
પ્રક્ષેપણ,இடைக்கணிப்பு
દુભાષિયા,மொழிபெயர்ப்பாளர்
અટકાવવું,குறுக்கீடு
અટકાયત,குறுக்கீடு
ખલેલકાર,குறுக்கீடு
અંતરાલ,இடைவெளி
સાંકળ,இன்ட்ராகோடிங்
અંદરનો ભાગ,இன்ட்ராஃப்ரேம்
જાડું,இன்ட்ராநெட்
પુનરાવર્તન,உள்ளார்ந்த
એક જાતની,இன்ட்ராவெப்
અંતર્ગત સેમિકન્ડક્ટર,உள்ளார்ந்த குறைக்கடத்தி
વિપરીત પ્રવાહ,தலைகீழ் மின்னோட்டம்
Verse ંધી અવકાશી સંચાલન,தலைகீழ் இடஞ்சார்ந்த செயல்பாடு
Vertંધું,தலைகீழ்
Ver ંધી એલ એન્ટેના,தலைகீழ் எல் ஆண்டெனா
Ver ંધી વી એન્ટેના,தலைகீழ் வி ஆண்டெனா
Inલટું,இன்வெர்ட்டர்
અનિયમિત,ஒழுங்கற்ற
અપ્રસ્તુત તત્વ,பொருத்தமற்ற உறுப்பு
અલગ -અલગ નેટવર્ક,தனிமைப்படுத்தும் நெட்வொர்க்
અલગ પાડનાર,தனிமைப்படுத்துபவர்
ઘાટ,ஜாம்மர்
જખમ,நெரிசல்
કલાલ,வாசகக் கோப்பு
જાવા સ્ક્રિપ્ટ,ஜாவா ஸ்கிரிப்ட்
ઝબૂકવું,ஜிங்கிள்
ગફલત,நடுக்கம்
જોડાણ કરનાર,இணைப்பவர்
સંયુક્ત,கூட்டு
મેનું,இணைந்தது
ગડબડી,ஜம்பர்
કચરો,குப்பை
નકામો મેઇલ,குப்பை அஞ்சல்
કર્કશ,கர்னல்
મુખ્ય,விசை
પાટિયું,விசைப்பலகை
ક keyંગું,கீயர்
મહત્ત્વ,முக்கிய குறிப்பு
કિલોસાયકલ,கிலோசைக்கிள்
કિલોવોલ્ટ,கிலோவோல்ட்
કિલોવોટ,கிலோவாட்
સંયોજક,இயக்கவியல்
ઘૂંટણ,முழங்கால் புள்ளி மின்னழுத்தம்
મૂઠ,குமிழ்
જ્ઞાન પૃષ્ટ,அறிவு சார்ந்த
જ્ knowledgeાન પ્રતિનિધિત્વ,அறிவு பிரதிநிதித்துவம்
એલ નેટવર્ક,எல் நெட்வொர்க்
એલ વિભાગ ફિલ્ટર,எல் பிரிவு வடிகட்டி
લેગ અને લીડ,பின்னடைவு மற்றும் ஈயம்
પાછળ,பின்தங்கிய மின்னோட்டம்
પાછળ પાવર પરિબળ,பின்தங்கிய சக்தி காரணி
સ્તુતિશીલ,லேமினேட்
દીવો,விளக்கு
લેપટોપ,மடிக்கணினி
લેસર આવર્તન,லேசர் அதிர்வெண்
સુવ્યવસ્થિત ભૂલ,மறைந்த பிழை
આંતરિક ઉષ્મા,உள்ளுறை வெப்பம்
અક્ષરશ,அட்சரேகை
સ્તર,அடுக்கு
બાંધકામ,தளவமைப்பு
ગોઠવણ યોજના,தளவமைப்பு திட்டம்
દોરી,வழி நடத்து
અગ્રણી તબક્કો,முன்னணி கட்டம்
પ્રૂફ,கசிவடையாத
રખડુ,கசிவு
લીઝ્ડ સર્કિટ,குத்தகைக்கு விடப்பட்ட சுற்று
લેન્સ,லென்ஸ்
કક્ષાના સૂચક,நிலை காட்டி
પ્રકાશ નિયંત્રણ,ஒளி கட்டுப்பாடு
પ્રકાશ કલમ,ஒளி பேனா
લાઈટનિંગ એરેસ્ટર,மின்னல் கைது
મર્યાદા,லிமிட்டர்
મર્યાદિત એમ્પ્લીફાયર,பெருக்கியைக் கட்டுப்படுத்துதல்
હારી જવું,வரி இழப்பு
વાક્યનો અવાજ,வரி சத்தம்
દૃષ્ટિની લાઇન,பார்வை கோடு
હરોળ,வரி கட்டம்
મહત્ત્વ,வரி பரிமாற்றம்
રેખા,வரி இறக்கப்பட்டது
રેખીય ક્વોન્ટીઝર,நேரியல் அளவு
સુશોભન,நேரியல்
રેખાને લગતું,வரி-ஒட்டக
રેખા-ક્ષેત્રાકાર,வரி-சமநிலை
રેખાખરની આવર્તન,வரி-அதிர்வெண்
વાક્ય-અવબાધ,வரி-மின்மறுப்பு
રેખા-ચતુર્થાંશ,வரி-காலாண்டு அலைநீளம்
સંબંધ,இணைப்பு
કોરી,இணைப்பான்
જિદ્દી,லிப்-மைக்ரோஃபோன்
જીવંત પ્રસારણ,நேரடி ஒளிபரப்பு
જીવંત સરકી,நேரடி சுற்று
જીવંત કાર્યક્રમ,நேரடி திட்டம்
બોજો,சுமை
ભારક્ષમતા,சுமை திறன்
ભાર વહન ક્ષમતા,சுமை சுமக்கும் திறன்
ભાર લાક્ષણિકતા,சுமை சிறப்பியல்பு
ભાર અટકાવવું,சுமை மின்மறுப்பு
ભરેલું,ஏற்றப்பட்டது
લોહિયો,ஏற்றி
ભારણ,ஏற்றுகிறது
કોઇલ લોડિંગ,ஏற்றுதல் சுருள்
ભાર-પરીક્ષા,சுமை-சோதனை
ઝઘડો,லோப்
Loંચી એન્ટેના,லோப் ஆண்டெனா
સ્થાનિક ક્ષેત્ર નેટવર્ક,உள்ளூர் பகுதி நெட்வொர்க்
સ્થાનિક બેટરી,உள்ளூர் பேட்டரி
સ્થાનિક ઓસિલેટર,உள்ளூர் ஆஸிலேட்டர்
લોગ,பதிவு
લોગ -બુક,பதிவு புத்தகம்
લ log ગ ઇન કરો (લ log ગ ઇન),உள்நுழைக (உள்நுழைக)
લ log ગ ઓફ (લ log ગ આઉટ),உள்நுழைக (வெளியேறு)
લોગશીલી,பதிவு தாள்
મસાલેદાર,மடக்கை
લોગરીધમિક એમ્પ્લીફાયર,மடக்கை பெருக்கி
લોગરીધમિક ગુણોત્તર,மடக்கை விகிதம்
લોગરીધમિક પ્રતિભાવ,மடக்கை பதில்
લૌકિક ધોરણ,மடக்கை அளவு
ફાંટો,பதிவு
તર્કશાસ્ત્ર,தர்க்கம்
તર્ક -દ્વાર,லாஜிக் கேட்
તર્કશાસ્ત્ર,தர்க்க செயல்பாடு
તાર્કિક,தருக்க
તાર્કિક રચના,தருக்க சட்டகம்
લોગો દાખલ કરનાર,லோகோ செருகல்
રેખાંશ,தீர்க்கரேகை
ફટકો,லூப்
લૂપ એન્ટેના,லூப் ஆண்டெனா
લૂપ ફાયદો,லூப் ஆதாயம்
લૂપ પરીક્ષણ,லூப் சோதனை
છૂટક સંપર્ક,தளர்வான தொடர்பு
સંતાપ,தளர்ந்தவிணைப்பு
લોસલેસ એન્ટેના,இழப்பற்ற ஆண்டெனா
લોસલેસ કમ્પ્રેશન,இழப்பற்ற சுருக்க
હારી સંકોચન,இழப்பு சுருக்க
લાઉડનેસ (ધ્વનિ),சத்தம் (ஒலி)
લાઉડ સ્પીકર,ஒலிபெருக்கி
ઓછી આવર્તન,குறைந்த அதிர்வெண்
નીચા કક્ષાની ભાષા,குறைந்த நிலை மொழி
ઓછું ખોટ ફીડર,குறைந்த இழப்பு ஊட்டி
ઓછી ખોટ લવચીક કોક્સિયલ કેબલ,குறைந்த இழப்பு நெகிழ்வான கோஆக்சியல் கேபிள்
નીચા અવાજ પ્રાપ્તકર્તા,குறைந்த இரைச்சல் பெறுநர்
નીચા ઓર્બિટિંગ ઉપગ્રહ,குறைந்த சுற்றுப்பாதை செயற்கைக்கோள்
નીચા પાસ ફિલ્ટર,குறைந்த பாஸ் வடிகட்டி
ઓછી પ્રતિક્રિયા આપવાની કમાણી,குறைந்த எதிர்வினை பூமி
ઓછો પ્રતિકાર માર્ગ,குறைந்த எதிர்ப்பு பாதை
ખસી કરવું,லக்
ભ્રષ્ટતા,ஒளிரும்
ગઠ્ઠો લગાડવો,கட்டப்பட்டது
પારકાન,ரோ தொகுதி
મેક્રો વ્યાખ્યા,மேக்ரோ வரையறை
બનાવટ,ரோ பார்வை
જાદુઈ આંખ,மேஜிக் கண்
ચુંબક,காந்தம்
ચુંબકીય ક્ષેત્ર,காந்த புலம்
ચુંબકીય પ્રવાહ,காந்தப் பாய்வு
ચુંબકીય ધ્રુવ,காந்த துருவம்
ચુંબકીય તોફાન,காந்த புயல்
ચુંબકીય સ્વીચ,காந்த சுவிட்ச்
ચુંબકીય ટેપ,காந்த நாடா
ચુંબનત્વ,காந்தவியல்
ટપાલ મક્કો,அஞ்சல் ஒன்றிணைப்பு
ટપાલ યાદી,அஞ்சல் பட்டியலில்
મુખ્ય વાહક,பிரதான கார்
જાળવી,பராமரிக்கவும்
જાળવણી,பராமரிப்பு
જાળવણી ટીમ,பராமரிப்பு குழு
બહુમતી,பெரும்பான்மை கேரியர்
સંપર્ક રિલે બનાવો,தொடர்பு ரிலே செய்யுங்கள்
બનાવટની સ્વીચ,மேக்-அண்ட் பிரேக் சுவிட்ச்
પુરુષ-જોડકવાર,ஆண்-இணைப்பான்
માણસે અવાજ કર્યો,மனிதன் சத்தம் சொன்னான்
મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ),மேலாண்மை தகவல் அமைப்பு (MIS)
ચાલાકીભર્યું,கையாளப்பட்டது
હસ્તકલા નિયંત્રણ,கையேடு கட்டுப்பாடு
પદ્ધતિ પદ્ધતિ,கையேடு முறை
સલામતી માર્ગદર્શિકા,பாதுகாப்பு முன்னெச்சரிக்கையின் கையேடு
મેન્યુઅલી સંચાલિત,கைமுறையாக இயக்கப்படுகிறது
ઉત્પાદક,உற்பத்தியாளர்
મહોરું,முகமூடி
મસકી,முகமூடி
માસ્ક,முகமூடி
છુપાયેલો,மறைத்தல்
માસ્કીંગ વર્તન,மறைக்கும் நடத்தை
Audio ડિઓ -માસ્કિંગ અસર,ஆடியோவின் மறைக்கும் விளைவு
માસ્કિંગ થ્રેશોલ્ડ,மறைக்கும் வாசல்
માસ્કીંગ સ્વર,மறைக்கும் தொனி
મસ્ત,மாஸ்ட்
મસ્ત -રેડિયેટર,மாஸ்ட் ரேடியேட்டர்
મુખ્ય નિયંત્રણ,முதன்மை கட்டுப்பாடு
માસ્ટર ઓસિલાટોર,மாஸ்டர் ஆஸிலேட்ரர்
મેચ-અવબાધ,போட்டி-மின்மறுப்பு
મેચિંગ નેટવર્ક,பொருந்தும் நெட்வொர்க்
મેચિંગ સ્ટબ,பொருந்தும் ஸ்டப்
મેચિંગ ટ્રાન્સફોર્મર,பொருந்தும் மின்மாற்றி
ભૌતિક-તૈયારી,பொருள்-தடை
માળખું,அணி
મહત્તમ,அதிகரிப்பு
મહત્તમ માંગ સૂચક,அதிகபட்ச தேவை காட்டி
મહત્તમ શક્તિ ઘનતા,அதிகபட்ச சக்தி அடர்த்தி
મહત્તમ સંવેદનશીલતા,அதிகபட்ச உணர்திறன்
મહત્તમ તાપમા,அதிகபட்ச வெப்பநிலை
મહત્તમ ઉપયોગી આવર્તન,அதிகபட்ச பயன்படுத்தக்கூடிய அதிர்வெண்
મહત્તમ મૂલ્ય,அதிகபட்ச மதிப்பு
નિષ્ફળતાનો સરેરાશ સમય,தோல்விக்கான சராசரி நேரம்
સરેરાશ કિંમત,சராசரி மதிப்பு
માપેલ સંકેત,அளவிடப்பட்ட சமிக்ஞை
માપ,அளவீட்டு
માપવાનું સાધન,அளக்கும் கருவி
માપવાની સાધનસામગ્રી,அளவிடும் உபகரணங்கள்
માપવાનું સાધન,அளவீட்டு கருவி
ક્ષેત્રની શક્તિનું સાધન માપવા,புல வலிமையின் கருவியை அளவிடுதல்
માપવાની ટેપ,அளவை நாடா
યંત્ર,பொறிமுறைகள்
માધ્યમ સર્વર,மீடியா சேவையகம்
માધ્યમ,நடுத்தர
મધ્યમ આવર્તન,நடுத்தர அதிர்வெண்
મધ્યમ આવર્તન તરંગ,நடுத்தர அதிர்வெண் அலை
મધ્યમ તરંગ (મેગાવોટ),நடுத்தர அலை (மெகாவாட்)
મેગા-ઓહમ,மெகா-ஓம்
મેગર,மெகர்
યાદ,நினைவு
માર્ગદર્શન,வழிகாட்டுதல்
લૈંગિક પટ્ટી,பட்டி பட்டி
ક્રુ -સ્વીચ,மெர்குரி சுவிட்ச்
વિલીનીકરણ,ஒன்றிணைத்தல்
સંદેશ,செய்தி
મેટાડેટા,மெட்டாடேட்டா
ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ,மெட்டல்-ஆக்சைடு குறைக்கடத்தி டையோடு
ધાતુની આવરણવાળી કેબલ,உலோக-உறைந்த கேபிள்
મીટર,மீட்டர்
મીટરિંગ પેનલ,அளவீட்டு குழு
માઇકલ,மைக்கா
માઇકલ-ઇન્સ્યુલેશન,மைக்கா-இன்சுலேஷன்
સૂક્ષ્મ,மைக்ரோ-
સૂક્ષ્મ ઘટક,மைக்ரோ கூறு
સૂક્ષ્મ કમ્પ્યુટર,மைக்ரோ கணினி
સૂક્ષ્મ નિયંત્રણ કરનાર,மைக்ரோ-கண்ட்ரோலர்
સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ,மைக்ரோ-எலக்ட்ரானிக்ஸ்
માઇક્રોફોન,மைக்ரோஃபோன்
સુક્ષ્મસજીવો,மைக்ரோஃபோனிக்ஸ்
માઇક્રોપ્રોસેસ્રેસ,நுண்செயலி
માઇક્રો-વોલ્ટ (એમવી),மைக்ரோ-வோல்ட் (எம்.வி)
સૂક્ષ્મ,மைக்ரோவேவ்
માઇક્રોવેવ એન્ટેના,மைக்ரோவேவ் ஆண்டெனா
માઇક્રોવેવ બીમ,மைக்ரோவேவ் கற்றை
મધ્યમ,நடுப்பகுதி
સ્થળાંતર,இடம்பெயர்வு
સ્થળાંતર માર્ગ,இடம்பெயர்வு பாதை
લઘુ,மினியேச்சர்
લઘુચિત્ર,மினியேட்டரிஸ்
ન્યૂનતમ,குறைந்தபட்சம்
લઘુત્તમ તાપમાન,குறைந்தபட்ச வெப்பநிலை
લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ,குறைந்தபட்ச பயன்படுத்தக்கூடிய புல வலிமை
લઘુમતી કારીગર,சிறுபான்மை கேரியர்
ખોટી વાતો,தவறான
એકઠું કરવું,கலக்கவும்
મિશ્ર ખાલી,கலப்பு வெற்று
મિશ્ર સમન્વય,கலப்பு ஒத்திசைவு
મિશ્રણ કરનાર,கலவை
મિક્સર નળી,மிக்சர் குழாய்
મિશ્રણ,கலத்தல்
મિશ્રણ સર્કિટ,கலப்பு சுற்று
સ્મરણ સંબંધી,நினைவூட்டல்
નેમોમિક્સ,நினைவூட்டல்
ફરડ,கைபேசி
મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન,மொபைல் மல்டிமீடியா பயன்பாடு
ફરતી ટીવી,மொபைல் டிவி
પદ્ધતિ,பயன்முறை
નિષ્ફળતાની પદ્ધતિ,தோல்வி முறை
પ્રચાર પદ્ધતિ,பரப்புதல் முறை
નમૂનો,மாதிரி
Emાળ,மோடம்
આધુનિક એફએમ ટ્રાન્સમીટર,நவீன எஃப்எம் டிரான்ஸ்மிட்டர்
આધુનિક વલણો,நவீன போக்குகள்
રૂપરેખાંકન,உள்ளமைவு முறைகள்
ફેરફાર કરવો,மாற்றவும்
મોડ્યુલેટેડ સતત તરંગ,பண்பேற்றப்பட்ட தொடர்ச்சியான அலை
મોડ્યુલેટેડ સિગ્નલ,பண்பேற்றப்பட்ட சமிக்ஞை
મોડ્યુલેટેડ તરંગફોર્મ,பண்பேற்றப்பட்ட அலைவடிவம்
વિપુલતા,மாடுலேஷன்
મોડ્યુલેશન કંપનવિસ્તાર,மாடுலேஷன் வீச்சு
મોડ્યુલેશન ક્ષમતા,பண்பேற்றம் திறன்
મોડ્યુલેશન આવર્તન,மாடுலேஷன் அதிர்வெண்
વિપુલ અનુક્રમણિકા,மாடுலேஷன் இன்டெக்ஸ்
રીંછલા,மாடுலேஷன் நேர்கோட்டு
મોડ્યુલેશન મીટર,மாடுலேஷன் மீட்டர்
મોડ્યુલેશન મોનિટર,மாடுலேஷன் மானிட்டர்
વિપુલ ટકાવારી,மாடுலேஷன் சதவீதம்
વિધિ કરનાર,மாடுலேட்டர்
વિધિ,தொகுதி
ભેજ,ஈரப்பதம்
વેગ,உந்தம்
મોનીટર,கண்காணிக்கவும்
અનુશ્રવણ,கண்காணிப்பு
દેખરેખ અને વિશ્લેષણ તકનીકો,கண்காணிப்பு மற்றும் பகுப்பாய்வு நுட்பங்கள்
દેખરેખ અને નિયંત્રણ,கண்காணிப்பு மற்றும் கட்டுப்பாடு
નિરીક્ષણ મથક,கண்காணிப்பு நிலையம்
એકલતા,ஒரே வண்ணமுடைய
એકલતા,மோனோபோனிக் பரிமாற்றம்
મોર્ફ,மோர்ப்
મોરફિંગ,மார்பிங்
ક morંગું,மோர்பிசம்
મોઝેક,மொசைக்
માતૃત્વ,மதர்போர்டு
દરખાસ્ત,இயக்க இழப்பீடு
ગતિ અંદાજ,இயக்க மதிப்பீடு
ગતિ -વેક્ટર,இயக்க திசையன்
ગતિપત્રક,இயக்க வீடியோ
મોટર,மோட்டார்
મોટર operatorપરેટર,மோட்டார் ஆபரேட்டர்
મોટર,மோட்டார் ஸ்டார்டர்
પર્વત,மவுண்ட்
ઉંદર,சுட்டி
માઉસ ઇન્ટરફેસ,சுட்டி இடைமுகம்
ગતિવિધિ,இயக்கம்
મલ્ટિ ચેનલ વિસ્તરણ,பல சேனல் நீட்டிப்பு
બહુવિધ,மல்டிகாஸ்டிங்
બહુવિધ સંકેતો,மல்டிசனல் சிக்னல்கள்
બહુવિધ માઇક્રોફોન,மல்டிடிரெக்ஷனல் மைக்ரோஃபோன்
આંતરભાષીય ભાષ્ય,பன்மொழி வர்ணனை
બહુમાળી,மல்டிமீடியா
બહુધા ભાગ,மல்டிமீடியா கியோஸ்க்
બહુવિધ,மல்டிமீட்டர்
બહુ વધારે,மல்டிபாத்
મલ્ટીપાથ,மல்டிபாத் வரவேற்பு
નગર,மல்டிஃபாஸ்
બહુવિધ,நான்கு
બહુવિધ પ્રવેશ પદ્ધતિ,பல அணுகல் அமைப்பு
અનેકગણું,மல்டிபிளக்ஸ்
મલ્ટીપ્લેક્સર,மல்டிபிளெக்சர்
મલ્ટિપ્લેક્સિંગ,மல்டிபிளெக்சிங்
બહુવિધ એમ્પ્લીફાયર,மல்டிஸ்டேஜ் பெருக்கி
બહુવિધ,பல்பணி
આંતર -માળ,மல்டிவிபிரேட்டர்
ચૂપ,முடக்கு
પરસ્પર વાહકતા,பரஸ்பர நடத்தை
પરસ્પર અવરોધ,பரஸ்பர மின்மறுப்பு
પરસ્પર ઉપાય,பரஸ்பர தூண்டல்
પરસ્પર દખલ,பரஸ்பர குறுக்கீடு
નેનો તકનીકી,நானோ-தொழில்நுட்பம்
સાંકડી,குறுகலான
સંકુચિત,குறுகிய
કુદરતી ડ્રાફ્ટ,இயற்கை வரைவு
નૌકાદળ,நேவிகேட்டர்
નકારાત્મક,எதிர்மறை
નકારાત્મક પક્ષપાત,எதிர்மறை சார்பு
નકારાત્મક ખર્ચ,எதிர்மறை கட்டணம்
નકારાત્મક પ્રતિસાદ,எதிர்மறை கருத்து
નકારાત્મક ટોચ,எதிர்மறை உச்ச
નકારાત્મક પ્રતિકાર,எதிர்மறை எதிர்ப்பு
ચોખ્ખો ફાયદો,நிகர ஆதாயம்
ચોખ્ખી ખોટ,மொத்த இழப்பு
રણનીતિ,Netiquett
નેટવર્ક,வலைப்பின்னல்
નેટવર્ક વિશ્લેષક,நெட்வொர்க் அனலைசர்
નેટવર્ક ફાઇલ પદ્ધતિ,பிணைய கோப்பு முறைமை
નેટવર્ક આયોજન,பிணைய திட்டமிடல்
નેટવર્ક સમાપ્તિ,நெட்வொர்க் முடித்தல்
નેટવર્કિંગ,நெட்வொர்க்கிங்
તુરંત,நடுநிலை
તત્ત્વો પાડનારું,நடுநிலைப்படுத்துதல்
સમાચાર -ખંડ,செய்தி அறை ஆட்டோமேஷன்
ઝૂકી જવું,Nibble
વિશિષ્ટ,முக்கிய
કોઈ લોડ ટેસ્ટ,சுமை சோதனை இல்லை
નોડ,முனை
અવાજ,சத்தம்
અવાજ,சத்தம் உருவம்
અવાજનું ફિલ્ટર,இரைச்சல் வடிகட்டி
અવાજનું માળખું,இரைச்சல் தளம்
અવાજનો દરવાજો,இரைச்சல் வாயில்
અવાજની પ્રતિરક્ષા,இரைச்சல் நோய் எதிர்ப்பு சக்தி
અવાજની કિલર,சத்தம் கொலையாளி
અવાજનું સ્તર,இரைச்சல் நிலை
અવાજ,இரைச்சல் சக்தி
