Kannada,Punjabi
ಆರಂಭಿಕ ವೇಗ,ਸ਼ੁਰੂਆਤੀ ਗਤੀ
ಇಂಜೆಕ್ಟಿವ್ ನಕ್ಷೆ,injective ਨਕਸ਼ਾ
ಇಂಜೆಕ್ಟಿವ್ ಮ್ಯಾಪಿಂಗ್,ਇੰਜੈਕਟਿਵ ਮੈਪਿੰਗ
ಆಂತರಿಕ ಗುಣಾಕಾರ,ਅੰਦਰੂਨੀ ਗੁਣਾ
ಆಂತರಿಕ ಬಿಂದು,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
ಆಂತರಿಕ ಉತ್ಪನ್ನ,ਅੰਦਰੂਨੀ ਉਤਪਾਦ
ಇನ್ಪುಟ್,ਇੰਪੁੱਟ
ಇನ್ಪುಟ್ ಡೇಟಾ,ਇਨਪੁਟ ਡਾਟਾ
ಇನ್ಪುಟ್ ಗೇಟ್,ਇੰਪੁੱਟ ਗੇਟ
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ವಿಶ್ಲೇಷಣೆ,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ
ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಸಿಸ್ಟಮ್,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ
ಇನ್ಪುಟ್ ಪ್ರಮಾಣ,ਇੰਪੁੱਟ ਮਾਤਰਾ
ಇನ್ಪುಟ್ ರಿಜಿಸ್ಟರ್,ਇੰਪੁੱਟ ਰਜਿਸਟਰ
ಇನ್ಪುಟ್ ಟರ್ಮಿನಲ್,ਇੰਪੁੱਟ ਟਰਮੀਨਲ
ಕೆತ್ತಲಾದ ವೃತ್ತ,ਲਿਖਿਆ ਚੱਕਰ
ತ್ವರಿತ,ਤੁਰੰਤ
ತತ್ಕ್ಷಣದ,ਤੁਰੰਤ
ತತ್ಕ್ಷಣದ ವೇಗವರ್ಧನೆ,ਤਤਕਾਲ ਪ੍ਰਵੇਗ
ತಿರುಗುವಿಕೆಯ ತತ್ಕ್ಷಣದ ಅಕ್ಷ,ਰੋਟੇਸ਼ਨ ਦਾ ਤਤਕਾਲ ਧੁਰਾ
ತತ್ಕ್ಷಣದ ಕೇಂದ್ರ,ਤੁਰੰਤ ਕੇਂਦਰ
ತತ್ಕ್ಷಣದ ವೇಗ,ਤਤਕਾਲ ਗਤੀ
ತತ್ಕ್ಷಣದ ಪರಿಮಾಣ,ਤੁਰੰਤ ਵਾਲੀਅਮ
ಪೂರ್ಣಾಂಕ,ਪੂਰਨ ਅੰਕ
ಪೂರ್ಣಾಂಕ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ಸಮಗ್ರತೆ,ਅਖੰਡਤਾ
ಸಮಗ್ರ,ਏਕੀਕ੍ਰਿਤ
ಇಂಟಿಗ್ರಬಲ್ ಡಿಫರೆನ್ಷಿಯಲ್ ಸಮೀಕರಣ,ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
ಸಮಗ್ರ ಸಮೀಕರಣ,ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ
ಸಮಗ್ರ ಕಾರ್ಯ,ਏਕੀਕ੍ਰਿਤ ਫੰਕਸ਼ਨ
ಅವಿಭಾಜ್ಯ,ਅਟੁੱਟ
ಅವಿಭಾಜ್ಯ ಕಲನಶಾಸ್ತ್ರ,ਅਟੁੱਟ ਕੈਲਕੂਲਸ
ಅವಿಭಾಜ್ಯ ವಕ್ರರೇಖೆ,ਅਟੁੱਟ ਵਕਰ
ಅವಿಭಾಜ್ಯ ಡೊಮೇನ್,ਅਟੁੱਟ ਡੋਮੇਨ
ಸಮಗ್ರ ಸಮೀಕರಣ,ਅਟੁੱਟ ਸਮੀਕਰਨ
ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ,ਅਟੁੱਟ ਨੰਬਰ
ಮೊದಲ ರೀತಿಯ ಅವಿಭಾಜ್ಯ,ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ
ಸಮಗ್ರ ಪ್ರಾತಿನಿಧ್ಯ,ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ
ಅವಿಭಾಜ್ಯ ಚಿಹ್ನೆ,ਅਟੁੱਟ ਚਿੰਨ੍ਹ
ಸಂಯೋಜಿಸಲು,ਏਕੀਕ੍ਰਿਤ
ಸಂಯೋಜಿತ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ
ಸಂಯೋಜಿಸುವ ಅಂಶ,ਏਕੀਕਰਣ ਕਾਰਕ
ಏಕೀಕರಣ,ਏਕੀਕਰਣ
ವಿಭಿನ್ನತೆಯ ಮೂಲಕ ಏಕೀಕರಣ,ਵਿਭਿੰਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
ಭಾಗಗಳ ಮೂಲಕ ಏಕೀಕರಣ,ਭਾਗਾਂ ਦੁਆਰਾ ਏਕੀਕਰਣ
ತರ್ಕಬದ್ಧತೆಯ ಮೂಲಕ ಏಕೀಕರಣ,ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
ಪರ್ಯಾಯದ ಮೂಲಕ ಏಕೀಕರಣ,ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ
ಸತತ ಕಡಿತದಿಂದ ಏಕೀಕರಣ,ਲਗਾਤਾਰ ਕਟੌਤੀ ਦੁਆਰਾ ਏਕੀਕਰਣ
ಸರಣಿಯ ಮೂಲಕ ಏಕೀಕರಣ,ਲੜੀ ਦੁਆਰਾ ਏਕੀਕਰਣ
ವೆಕ್ಟರ್ನ ಏಕೀಕರಣ,ਵੈਕਟਰ ਦਾ ਏਕੀਕਰਣ
ಮುಚ್ಚಿದ ಮೇಲ್ಮೈ ಮೇಲೆ ಏಕೀಕರಣ,ਇੱਕ ਬੰਦ ਸਤਹ ਉੱਤੇ ਏਕੀਕਰਣ
ಸಂಯೋಜಕ,ਏਕੀਕਰਣ
ಇಂಟಿಗ್ರೇಟರ್ ಘಟಕ,ਇੰਟੀਗਰੇਟਰ ਕੰਪੋਨੈਂਟ
ಸಮಗ್ರ - ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,ਇੰਟੈਗਰੋ - ਵਿਭਿੰਨ ਸਮੀਕਰਨ
ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ,ਰੁਕਾਵਟ
ಪರಸ್ಪರ ಬದಲಾಯಿಸಬಹುದಾದ ಕಾರ್ಯಾಚರಣೆ,ਪਰਿਵਰਤਨਯੋਗ ਕਾਰਵਾਈ
ವಿನಿಮಯ,ਇੰਟਰਚੇਂਜ
ಅಂತರವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
ಪರಸ್ಪರ ಸಂಬಂಧ,ਅੰਤਰ ਸਬੰਧ
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,ਅੰਤਰ-ਸੰਬੰਧ ਗੁਣਾਂਕ
ಪರಸ್ಪರ ಅವಲಂಬನೆ,ਪਰਸਪਰ ਨਿਰਭਰਤਾ
ಪರಸ್ಪರ ಅವಲಂಬಿತ,ਪਰਸਪਰ ਨਿਰਭਰ
ಆಸಕ್ತಿ,ਦਿਲਚਸਪੀ
ಇಂಟರ್ಫೇಸ್,ਇੰਟਰਫੇਸ
ಇಂಟರ್ಫೇಶಿಯಲ್ ಕೋನ,ਇੰਟਰਫੇਸ਼ੀਅਲ ਕੋਣ
ಸಮಗ್ರ,ਇਕਸਾਰ
ಸಂಯೋಜಿಸಲಾಗಿದೆ,ਏਕੀਕ੍ਰਿਤ
ಆಂತರಿಕ,ਅੰਦਰੂਨੀ
ಆಂತರಿಕ ಕೋನ,ਅੰਦਰੂਨੀ ਕੋਣ
ಆಂತರಿಕ ಪ್ರದೇಶ,ਅੰਦਰੂਨੀ ਖੇਤਰ
ಆಂತರಿಕ ಡೊಮೇನ್,ਅੰਦਰੂਨੀ ਡੋਮੇਨ
ಆಂತರಿಕ ಅಂಶ,ਅੰਦਰੂਨੀ ਤੱਤ
ಒಂದು ಗುಂಪಿನ ಒಳಭಾಗ,ਇੱਕ ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ
ಆಂತರಿಕ ವಿರುದ್ಧ ಕೋನ,ਅੰਦਰੂਨੀ ਵਿਰੋਧੀ ਕੋਣ
ಆಂತರಿಕ ಗ್ರಹ,ਅੰਦਰੂਨੀ ਗ੍ਰਹਿ
ಆಂತರಿಕ ಬಿಂದು,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
ಮಧ್ಯಂತರ,ਵਿਚਕਾਰਲਾ
ಮಧ್ಯಂತರ ಬಿಂದು,ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ
ಮಧ್ಯಂತರ ಮೌಲ್ಯ ಪ್ರಮೇಯ,ਵਿਚਕਾਰਲਾ ਮੁੱਲ ਸਿਧਾਂਤ
ಆಂತರಿಕ ದ್ವಿಭಾಜಕ,ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ
ಪ್ರಕ್ಷೇಪಣ,ਇੰਟਰਪੋਲੇਸ਼ਨ
ಇಂಟರ್ಪೋಲೇಷನ್ ಸೂತ್ರ,ਇੰਟਰਪੋਲੇਸ਼ਨ ਫਾਰਮੂਲਾ
ಛೇದಿಸುತ್ತಿದೆ,ਨੂੰ ਕੱਟਣਾ
ಛೇದಿಸುವ ವಕ್ರಾಕೃತಿಗಳು,ਕੱਟਣ ਵਾਲੇ ਕਰਵ
ಛೇದಿಸುವ ಸಾಲುಗಳು,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
ಛೇದಕ,ਚੌਰਾਹੇ
ಛೇದನ ಕರ್ವ್,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
ವಕ್ರಾಕೃತಿಗಳ ಛೇದಕ,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
ಸೆಟ್ಗಳ ಛೇದಕ,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
ಮಧ್ಯಂತರ,ਅੰਤਰਾਲ
ಮಧ್ಯಂತರ ಅಂದಾಜು,ਅੰਤਰਾਲ ਅਨੁਮਾਨ
ಮಧ್ಯಂತರ ಅಂದಾಜು,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ಮಧ್ಯಂತರ ಮಧ್ಯ ಬಿಂದು,ਅੰਤਰਾਲ ਮੱਧ-ਬਿੰਦੂ
ಇಂಟ್ರಾ-ಬ್ಲಾಕ್ ಪರಿಣಾಮ,ਅੰਤਰ-ਬਲਾਕ ਪ੍ਰਭਾਵ
ಅಂತರ್ವರ್ಗದ ಪರಸ್ಪರ ಸಂಬಂಧ,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
ಅಸ್ಥಿರತೆ,ਅੰਤਰ
ಅಸ್ಥಿರ,ਅਸਥਿਰ
ಬದಲಾಗದ ವ್ಯವಸ್ಥೆ,ਅਸਥਿਰ ਸਿਸਟਮ
ದಾಸ್ತಾನು,ਵਸਤੂ ਸੂਚੀ
ದಾಸ್ತಾನು ಹಂಚಿಕೆ,ਵਸਤੂਆਂ ਦੀ ਵੰਡ
ದಾಸ್ತಾನು ನಿರ್ವಾಹಣೆ,ਵਸਤੂ ਨਿਯੰਤਰਣ
ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ಮಾದರಿ,ਵਸਤੂ ਨਿਯੰਤਰਣ ਮਾਡਲ
ದಾಸ್ತಾನು ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,ਵਸਤੂ ਕੰਟਰੋਲ ਸਿਸਟਮ
ದಾಸ್ತಾನು ಚಕ್ರ,ਵਸਤੂ ਚੱਕਰ
ದಾಸ್ತಾನು ಹಿಡುವಳಿ ವೆಚ್ಚ,ਵਸਤੂ ਰੱਖਣ ਦੀ ਲਾਗਤ
ದಾಸ್ತಾನು ಬಿಂದು,ਵਸਤੂ ਅੰਕ
ದಾಸ್ತಾನು ನೀತಿ,ਵਸਤੂ ਨੀਤੀ
ದಾಸ್ತಾನು ಪರಿಸ್ಥಿತಿ,ਵਸਤੂ ਦੀ ਸਥਿਤੀ
ವಿಲೋಮ,ਉਲਟ
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ,ਉਲਟ ਸਬੰਧ
ವಿಲೋಮ ಕಾರ್ಯ,ਉਲਟ ਫੰਕਸ਼ਨ
ವಿಲೋಮ ಹೈಪರ್ಬೋಲಿಕ್ ಕಾರ್ಯ,ਉਲਟ ਹਾਈਪਰਬੌਲਿਕ ਫੰਕਸ਼ਨ
ವಿಲೋಮ ಅನುಪಾತದಲ್ಲಿರುತ್ತದೆ,ਉਲਟ ਅਨੁਪਾਤਕ
ವಿಲೋಮ ಮ್ಯಾಪಿಂಗ್,ਉਲਟ ਮੈਪਿੰਗ
ವಿಲೋಮ ಸಂಖ್ಯೆ,ਉਲਟ ਸੰਖਿਆ
ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ನ ವಿಲೋಮ,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਉਲਟ
ವಿಲೋಮ ಕ್ರಮಪಲ್ಲಟನೆ,ਉਲਟ ਕ੍ਰਮਵਾਰ
ವಿಲೋಮ ಅನುಪಾತ,ਉਲਟ ਅਨੁਪਾਤ
ವಿಲೋಮ ತ್ರಿಕೋನಮಿತಿಯ ಕಾರ್ಯ,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
ವಿಲೋಮ ಸೂತ್ರ,ਉਲਟ ਫਾਰਮੂਲਾ
ಆದೇಶದ ವಿಲೋಮ,ਕ੍ਰਮ ਦੇ ਉਲਟ
ಇನ್ವರ್ಟಿಬಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
ತಲೆಕೆಳಗಾದ ರೂಪಾಂತರ,ਉਲਟ ਤਬਦੀਲੀ
ಅಭಾಗಲಬ್ಧ,ਤਰਕਹੀਣ
ಅಭಾಗಲಬ್ಧ ಸಮೀಕರಣ,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
ಅಭಾಗಲಬ್ಧ ಅಭಿವ್ಯಕ್ತಿ,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
ಅಭಾಗಲಬ್ಧ ಸಂಖ್ಯೆ,ਤਰਕਹੀਣ ਸੰਖਿਆ
ಅಭಾಗಲಬ್ಧ ಮೂಲ,ਤਰਕਹੀਣ ਜੜ੍ਹ
ಕಡಿಮೆಗೊಳಿಸಲಾಗದ,ਅਟੱਲ
ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್,irrotational ਵੈਕਟਰ
ಉದ್ರೇಕಕಾರಿ ವೆಕ್ಟರ್ ಕಾರ್ಯ,irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ
ಉದ್ರೇಕಕಾರಿ ವೇಗ,irrotational ਵੇਗ
ಸಮಭುಜಾಕೃತಿಯ,isogonal
ಐಸೊಕುರ್ಟೋಸಿಸ್,isokurtosis
ಪ್ರತ್ಯೇಕವಾದ ಅಗತ್ಯ ಏಕತ್ವ,ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ
ಪ್ರತ್ಯೇಕ ಬಿಂದು,ਅਲੱਗ ਬਿੰਦੂ
ಸಮಮಾಪನ,isometric
ಸಮದ್ವಿಬಾಹು ಸಂರಚನೆ,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
ಪುನರಾವರ್ತಿತ ಅವಿಭಾಜ್ಯ,ਦੁਹਰਾਇਆ ਅਟੁੱਟ
ಪುನರಾವರ್ತಿತ ಇಂಟರ್ಪೋಲೇಷನ್,ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ
ಪುನರಾವರ್ತನೆ,ਦੁਹਰਾਓ
ಪುನರಾವರ್ತನೆ ಸೂತ್ರ,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ,ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
ಪುನರಾವರ್ತಿತ ವಿಧಾನ,ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
ಪುನರಾವರ್ತಿತ ತಂತ್ರ,ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ
ಜಾಕೋಬಿಯನ್,ਜੈਕੋਬੀਅਨ
ಜಾಕೋಬಿಯನ್ ನಿರ್ಣಾಯಕ,ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ
ಜಾಕೋಬಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ
ಸೆಟ್ಗಳ ಸೇರ್ಪಡೆ,ਸੈੱਟਾਂ ਦਾ ਜੋੜ
ಜಂಟಿ,ਸੰਯੁਕਤ
ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
ಜಂಟಿ ಆವರ್ತನ ಕಾರ್ಯ,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
ಜಂಟಿಯಾಗಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್,ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
ಜಂಟಿ ಸಂಭವನೀಯತೆ,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
ಸೇರು (=ಯೂನಿಯನ್),ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ)
ನೆಗೆಯುವುದನ್ನು,ਛਾਲ
ಜಂಪ್ ಸ್ಥಗಿತ,ਛਾਲ ਬੰਦ
ಸಮರ್ಥನೆ,ਜਾਇਜ਼
ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ,ਜਾਇਜ਼ ਠਹਿਰਾਓ
Karnaugh ನಕ್ಷೆ,Karnaugh ਨਕਸ਼ਾ
ಕರ್ನಲ್,ਕਰਨਲ
ಮ್ಯಾಪಿಂಗ್ ಕರ್ನಲ್,ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ
ಚಲನಶಾಸ್ತ್ರ,ਕਿਨੇਮੈਟਿਕਸ
ಚಲನ ಶಕ್ತಿ,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
ಚಲನಶಾಸ್ತ್ರ,ਗਤੀ ਵਿਗਿਆਨ
ಕೊಲ್ಮೊಗೊರೊಫ್ ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ,ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ
ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
ಕುರ್ಟೋಸಿಸ್,kurtosis
ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ,Lagrange ਦੇ ਫੰਕਸ਼ਨ
ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು,Lagrange ਦੇ ਗੁਣਕ
ಲ್ಯಾಮಿನಾ,ਲਾਮਿਨਾ
ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
ದೊಡ್ಡ ಸಂಖ್ಯೆ,ਵੱਡੀ ਗਿਣਤੀ
ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ),ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ)
ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ,ਪਾਸੇ ਦੀ ਸਤਹ
ಲ್ಯಾಟಿನ್ ಚೌಕ,ਲਾਤੀਨੀ ਵਰਗ
ಲ್ಯಾಟಸ್ ಗುದನಾಳ,latus ਗੁਦਾ
ಕಾನೂನು,ਕਾਨੂੰਨ
ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು,ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
ಸಂಕಲನದ ಕಾನೂನು,ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು,ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ,ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ
ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು,ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ,ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು,ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ
ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು,ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ
ಜಡತ್ವದ ನಿಯಮ,ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ
ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ
ಸೈನ್ಸ್ ಕಾನೂನು,ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ
ಘಾತಗಳ ಕಾನೂನುಗಳು,ਘਾਤਕ ਦੇ ਨਿਯਮ
ಚಲನೆಯ ನಿಯಮಗಳು,ਗਤੀ ਦੇ ਨਿਯਮ
ಪದರ,ਪਰਤ
ಪ್ರಮುಖ ಗುಣಾಂಕ,ਮੋਹਰੀ ਗੁਣਾਂਕ
ಪ್ರಮುಖ ಕರ್ಣೀಯ,ਮੋਹਰੀ ਵਿਕਰਣ
ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್,ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ
ಪ್ರಮುಖ ಪದ,ਮੋਹਰੀ ਮਿਆਦ
ಕನಿಷ್ಠ,ਘੱਟੋ-ਘੱਟ
ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM),ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM)
ಕನಿಷ್ಠ ಅಂಶ,ਘੱਟੋ-ਘੱਟ ਤੱਤ
ಕನಿಷ್ಠ ಚೌಕ,ਘੱਟੋ-ਘੱਟ ਵਰਗ
ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ,ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ
ಎಡ ಕೋಸೆಟ್,ਖੱਬੇ coset
ಎಡಗೈ,ਖੱਬੇ ਹੱਥ
ಎಡಗೈ ತಿರುಪು,ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ
ಎಡ ವಿಲೋಮ,ਖੱਬੇ ਉਲਟ
ಎಡ ಗುಣಾಕಾರ,ਖੱਬਾ ਗੁਣਾ
ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ,ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ
ಉದ್ದ,ਲੰਬਾਈ
ಲೆಪ್ಟೋಕುರ್ಟಿಕ್,leptokurtic
ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್,leptokurtic ਵਕਰ
ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್,leptokurtosis
ಮಟ್ಟದ ಕರ್ವ್,ਪੱਧਰ ਕਰਵ
ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ,ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ
ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ,ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ
ನಿಘಂಟು ಕ್ರಮ,ਕੋਸ਼ਿਕ ਕ੍ਰਮ
ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ,ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ,ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ
ಮಿತಿ,ਸੀਮਾ
ಸೀಮಿತಗೊಳಿಸುವುದು,ਸੀਮਿਤ ਕਰਨਾ
ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ,ਸੀਮਤ ਮੁੱਲ
ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ,ਸੀਮਤ ਗਤੀ
ಸರಾಸರಿ ಮಿತಿ,ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ
ಏಕೀಕರಣದ ಮಿತಿ,ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ
ಅನುಕ್ರಮದ ಮಿತಿ,ਕ੍ਰਮ ਦੀ ਸੀਮਾ
ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್),ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ)
ಮಿತಿ ವೇಗ,ਸੀਮਤ ਗਤੀ
ಸಾಲು,ਲਾਈਨ
ರೇಖೀಯ,ਰੇਖਿਕ
ರೇಖೀಯ ಬೀಜಗಣಿತ,ਰੇਖਿਕ ਬੀਜਗਣਿਤ
ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ,ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ
ರೇಖೀಯ ಅಂದಾಜು,ਰੇਖਿਕ ਅਨੁਮਾਨ
ರೇಖೀಯ ಲಕ್ಷಣ,ਰੇਖਿਕ ਲੱਛਣ
ರೇಖೀಯ ಗುಣಾಂಕ,ਰੇਖਿਕ ਗੁਣਾਂਕ
ರೇಖೀಯ ಸಂಯೋಜನೆ,ਰੇਖਿਕ ਸੁਮੇਲ
ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು,ਰੇਖਿਕ ਸੀਮਾਵਾਂ
