Odiya,Malayalam
ଅଣ-ମ bal ଖିକ ଯୋଗାଯୋଗ |,-വാക്കേതര ആശയവിനിമയം
କ EC ଣସି ଆପତ୍ତି ପ୍ରମାଣପତ୍ର ନାହିଁ |,ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല
"କ profit ଣସି ଲାଭ ନାହିଁ, କ liges ଣସି କ୍ଷତି ନାହିଁ |",ലാഭമോ നഷ്ടമോ ഇല്ല
ଆଦର୍ଶ,നര്മ്മം
ସାଧାରଣ,സാധാരണ
ଧୂମପାନ ନକରିବା,പുകവലിക്കരുത്
ଉଲ୍ଲେଖନୀୟ |,ശദ്ധാര്ഹമായ
ପ୍ରଯୁଜ୍ୟ ନୁହେଁ (n.a.),ബാധകമല്ല (n.a.)
ଉପଲବ୍ଧ ନାହିଁ (n.a.),ലഭ്യമല്ല (n.a.)
ଧ୍ୟାନ ଦିଅନ୍ତୁ,കുറിപ്പ്
ନୋଟିସ୍,സൂചന
ଆଖିଦୃଶିଆ |,ശദ്ധാര്ഹമായ
ବିଜ୍ଞପ୍ତି,അറിയിപ്പ്
ବିଜ୍ଞପ୍ତି କ୍ଷେତ୍ର,അറിയിപ്പ് ഏരിയ
ଧ୍ୟାନ ଦେବା ଏବଂ ଡ୍ରାଫ୍ଟ କରିବା |,ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു
Notalt ଦେୟ,സാങ്കൽപ്പിക വേതനം
ବୁ negoti ାମଣା ନୁହେଁ,നെഗോഷ്യബിൾ അല്ല
ବୁ negoti ାମଣା ଯନ୍ତ୍ର ନୁହେଁ |,നെഗോഷ്യബിൾ ഉപകരണമല്ല
ନ୍ୟୁକ୍ଲିୟସ୍,അണുകേന്ദ്രം
ନଲ୍,ശൂന്യം
ନଲ୍ ଏବଂ ଶୂନ୍ୟ |,ശൂന്യവും ശൂന്യവും
ସଂଖ୍ୟା,അക്കം
ସଂଖ୍ୟା,സംഖ്യ
ସଂଖ୍ୟା,സംഖ
ଶପଥ,ചെയ്ത സത്യം
ସହାନୁସାର ଶପଥ କର |,വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ
ଅଫିସରେ ଶପଥ,സത്യപ്രതിജ്ഞ
ଆଜ୍ଞା,അനുസരണം
Obituary,മരണവൃത്താന്തം
ବସ୍ତୁ,വസ്തു
ଆପତ୍ତି,തടസ്സം
ଉଦ୍ଦେଶ୍ୟ,വസ്തുനിഷ്ഠമായ
ବସ୍ତୁ ଏବଂ କାରଣଗୁଡ଼ିକ |,വസ്തുക്കളും കാരണങ്ങളും
ବାଧ୍ୟତାମୂଳକ,നിർബന്ധിത
ଅଶ୍ଳୀଳ,അസഭമായ
ଅଶ୍ଳୀଳ ଅଙ୍ଗଭଙ୍ଗୀ |,അശ്ലീല ആംഗ്യം
ପର୍ଯ୍ୟବେକ୍ଷକ,നിരീക്ഷര്
ପୁରୁଣା,പഴകിയ
ବାଧା,തടയല്
ସ୍ପଷ୍ଟ,സ്പഷ്ടമായ
ବେଳେବେଳେ,ഇടയ്ക്കിടെ
ସ୍ଥାନ,തൊഴില്
ଦଖଲକାରୀ,തൊഴില് കൂടാതെ
ବୃତ୍ତି,തൊഴില്
ଦଖଲ କରନ୍ତୁ |,കൈവശപ്പെടുത്തുക
ଅକ୍ଟ୍ରୋ କି ଡ୍ୟୁଟି |,OCROOI ഡ്യൂട്ടി
ଛୁଟି ଦିନ,അവധി ദിവസം
ଡ୍ୟୁଟି ଅଫ୍ କର୍ତ୍ତବ୍ୟ,ജോലി ഇല്ലാത്ത
ଆପତ୍ତିଜନକ |,കുറ്റകരമായ
ଅଫର୍,വാഗ്ദാനം
ନିଯୁକ୍ତି ପ୍ରଦାନ,നിയമന ഓഫർ
କାର୍ଯ୍ୟାଳୟ,കാരാലയം
ଲାଭ କାର୍ଯ୍ୟାଳୟ,ലാഭത്തിന്റെ ഓഫീസ്
ସରକାରୀ,ഉദോഗസ്ഥന്
ଅଫିସିଆଲ୍,Abl ദ്യോഗിക
ସରକାରୀ କର୍ତ୍ତବ୍ୟ,Official ദ്യോഗിക കടമ
ଅଧିକାରୀମାନେ,ഉദോഗസ്
ସରକାରୀ ଭାଷା |,ഔദ്യോഗിക ഭാഷ
ଆନୁଷ୍ଠାନିକ ଭାବରେ |,Ownicy- ൽ
ସରକାରୀ ରିପୋର୍ଟ,റിപ്പോർട്ട് റിപ്പോർട്ട്
ସରକାରୀ ସଂସ୍କରଣ,Device ദ്യോഗിക പതിപ്പ്
ଅଧିକାରୀ,അചഞ്ചലമായത്
ରେକର୍ଡ ବନ୍ଦ,അനൗദ്യോഗികമായ
ଠିକ ଅଛି (o.k.),ശരി (O.k.)
ଓମ୍ଫେଡ୍ସମ୍ୟାନ୍,ഓംബുഡ്സ്മാൻ
ଆକାଉଣ୍ଟ୍ ଗ୍ରାଣ୍ଟରେ |,അക്കൗണ്ട് ഗ്രാന്റിൽ
ଦରକାର ଅନୁସାର,ആവശ്യപ്പെടുന്നതനുസരിച്ച്
କାର୍ଯ୍ୟରତ,ഡ്യൂട്ടിയിൽ
ଗୋଟିଏପାଖିଆ |,ഏകപക്ഷീയമായ
ଲାଇନ୍ରେ,വരിയിൽ
ବିଶେଷ କର୍ତ୍ତବ୍ୟ,ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി
ଚାକିରି ତାଲିମ ଉପରେ |,തൊഴിൽ പരിശീലനത്തിൽ
ଓଲସ୍,ഓതസ്
ଖୋଲା ଦିନ,തുറന്ന ദിവസം
ଖୋଲା ସିଷ୍ଟମ୍,തുറന്ന സിസ്റ്റം
ଖୋଲିବା,ഉദ്ഘാടനം
ସନ୍ତୁଳନ ଖୋଲିବା |,തുടക്ക സംഖ്യ
ଖୋଲିବା ଘଣ୍ଟା |,തുറക്കുന്ന സമയം
ଶିଖିବା,തുറന്ന പഠനം
ଖୋଲ |,തുറന്ന കത്ത്
ବିଶ୍ୱବିଦ୍ୟାଳୟ ଖୋଲନ୍ତୁ |,ഓപ്പൺ യൂണിവേഴ്സിറ്റി
ପରିଚାଳନା ମୂଲ୍ୟ,നടത്തിപ്പ് ചിലവ്
ଅପରେଟିଂ କର୍ମଚାରୀ |,ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്
ଅପରେସନ୍,ശസ്തകിയ
ଅପରେଟର୍ ଲୋଗ୍ |,ഓപ്പറേറ്റീവ്
ମତ,അഭിപായം
ବିରୋଧୀ,എതിര്ക്കല്
ବିକଳ୍ପ,ഇഷ്ടം
ମ oral ଖିକ |,വാചികമായ
କ୍ରମ,ആജ്ഞകൊടുക്കുക
ଅର୍ଡର ଯାଞ୍ଚ କରନ୍ତୁ |,ഓർഡർ ചെക്ക്
ସଂରକ୍ଷଣର କ୍ରମ,റിസർവേഷൻ ഓർഡർ
ଅର୍ଡିନାନ୍ସ,ഓർഡിനൻസ്
ସଂଗଠନ |,സംഘടന
ସଂଗଠନ ଚାର୍ଟ |,സംഘടന ചാർട്ട്
ସଂଗଠକ,സംഘടന
Oriensted,ഓറിയന്റഡ്
ମୂଳ,മൗലികതമുള്ള
ମୂଳ ବିଭାଗ,യഥാർത്ഥ വകുപ്പ്
ମୂଳ ବିକ୍ରୟ କାର୍ଯ୍ୟ,യഥാർത്ഥ വിൽപ്പന ഡീഡ്
ଓଟେନସେନିବଲ୍ ମାଲିକ |,തുറന്ന ഉടമ
ବିସ୍ଫୋରଣ,വ്യാപനം
ପୋଷାକ ଭତ୍ତା,വസ്ത്രങ്ങൾ
ବହିର୍ଗତ ବ୍ୟକ୍ତି,Out ട്ട്ഗോയിംഗ് അംഗം
ଯାଉଥିବା ଫାଇଲ,Out ട്ട്ഗോയിംഗ് ഫയൽ
ଆଉଟଲେସ୍,അടങ്കൽ
ଆଉଟଲେଟ୍,ല്ലെറ്റ്
ବାହ୍ୟରେଖା,രൂപരേഖ
ଦୃଷ୍ଟିକୋଣ,വീക്ഷണഗതി
କୋର୍ଟ ବାହାରେ,കോടതിയിൽ നിന്ന്
ପୁରୁଣା,കാലഹരണപ്പെട്ട തീയതി
କ୍ରମରେ,പ്രവർത്തനരഹിതം
ମୁଦ୍ରଣ ବାହାରେ,അച്ചടിയിൽ നിന്ന്
ଟର୍ନରୁ,തിരിഞ്ഞ്
ଟର୍ନ୍ ବଣ୍ଟନ ବାହାରେ |,ടേൺ അലോട്ട്മെന്റിന് പുറത്ത്
ଆଉଟପୋଷ୍ଟ |,P ട്ട്പോസ്റ്റ്
ଆଉଟପୁଟ୍,ഉല്പ്പന്നം
ସଠିକ୍ କ୍ରୟ |,പ്രത്യക്ഷമായ വാങ്ങൽ
ଆଉଟସୋର୍ସ,പുറം കരാർ
ଉଲ୍ଲେଖନୀୟ,കുടിശ്ശിഖയായ
ବୟସରୁ ଅଧିକ,പ്രായത്തിലധികം
ମୋଟ ଉପରେ,മൊത്തത്തില്
ସାମଗ୍ରିକ ନିଅଣ୍ଟ |,മൊത്തത്തിലുള്ള കമ്മി
ବିଲିଂ ଉପରେ,ബില്ലിംഗ്
ଓଭରଚାର୍ଜ,അതിരുക
ସମୟସୀମା,അവധികഴിഞ്ഞ
ଅତ୍ୟଧିକ ସମୟ,അമിതമായി
ଓଭରହେଡ୍ ଚାର୍ଜ |,ഓവർഹെഡ് നിരക്ക്
ଓଭରଲେପ୍ |,ഓവർലാപ്പ്
ପ୍ରାଥମିକତା ଅତ୍ୟଧିକ ସମ୍ପର୍କ |,മുൻഗണന അസാധുവാക്കുന്നു
ଅତ୍ୟଧିକ ନିୟମ,അമിതഭരണം
ତଦାରଖ,മേൽനോട്ടം
ଓଭରଟାଇମ୍ ପେ,ഓവർടൈം വേതനം
ପୂର୍ବାବଲୋକନ,അമിത വിലയിരുത്തൽ
ମାଲିକାନା,ഉടമസ്ഥാവകാശം
ପ୍ୟାକେଜ୍,കെട്ട്
ପ୍ୟାକେଜ୍ ଡିଲ୍,പാക്കേജിന്റെ ഇടപാട്
ପ୍ୟାକିଂ ଏବଂ ମାର୍କିଂ |,പാക്കിംഗും അടയാളപ്പെടുത്തലും
ପ୍ୟାକିଂ ତାଲିକା,പായ്ക്കിംഗ് ലിസ്റ്റ്
ଚୁକ୍ତି,ഉടന്വടി
ଦେୟ,അടച്ച
ପୁଞ୍ଜି ପ୍ରଦାନ କରାଯାଇଛି |,പണമടച്ചുള്ള മൂലധനം
ପୁସ୍ତିକା,ലഘുലേഖ
ପ୍ୟାନେଲ୍ |,പാനം
କାଗଜ,കടലാസ്
ପାରା,പാര
ପାରାମାଉଣ୍ଟ,പരമമായ
ପିତାମାତା,രക്ഷാകർതൃത്വം
ପିତାମାତା,രക്ഷാകർതൃത്വം
ପ୍ୟାରେଣ୍ଟ୍ ଅଫିସ୍ |,രക്ഷാകർതൃ സ്ഥാനം
ସ Pagreecess,പാർ മികവ്
ପାର୍ ନିସ୍ୟୁ |,പാരിയൂ
ଯୁଗ,പാരിറ്റി
ସଂସଦ,ജനപതിനിധിസഭ
ଅଂଶ,ഭാഗം
%,ഭാഗം ഫയൽ
ଆଂଶିକ,അപൂര്ണ്ണമായ
ଭାଗ ନେବା,പങ്കെടുക്കുക
ନିର୍ଦ୍ଦିଷ୍ଟ,പ്രത്യേക
ବିଶେଷତା,വിശദാംശങ്ങൾ
ବିଭାଜନ,വിഭജനം
ସାଥୀ,പങ്കാളി
ସହଭାଗୀତା କାର୍ଯ୍ୟ,പങ്കാളിത്ത കരാർ
ଆଂଶିକ ଦେୟ,പാർട്ട് പേയ്മെന്റ്
ଆଂଶିକ ସମୟ,ഭാഗിക സമയം
ପାର୍ଟୀ,കക്ഷി
ପାର୍ ମୂଲ୍ୟ,Par മൂല്യം
ପାସ୍ କର |,കടക്കുക
ପାସ୍,പവേശനമാര്ഗ്ഗം
ପାସୱାର୍ଡ,Password
ପେଟେଣ୍ଟ |,പേറ്റന്റ്
ପୃଷ୍ଠପୋଷକ |,രക്ഷാകന്മേ
ଦେୟ,നല്കുക
ଦେୟ ବିଲ୍ ପ .଼ନ୍ତୁ,ബിൽ അടയ്ക്കുക
ଦେୟ ସେଟିଂ,ശമ്പള സർട്ടിഫിക്കറ്റ്
ଦା,ശമ്പള ദിനം
ଦେୟ,പയ്യ്
ଦେୟକାରୀ,പണമടയ്ക്കുന്നയാൾ
ଦେୟ,പേയ്മെന്റ്
ମୂଲ୍ୟ ଦେବା,പേ ഓഫ്
ଦେୟ କ୍ରମ,ശമ്പള ക്രമം
ଦେୟ ରୋଲ୍ |,ശമ്പളപട്ടിക
ଦେୟ ସ୍କେଲ,ശമ്പള സ്കെയിൽ
ପେକୁନିୟାରି,ഞേക്നിരിയറി
ଦଣ୍ଡ,ശിക്ഷ
ପେନାଲ୍ କୋଡ୍,ശിക്ഷാ നിയമം
ଦଣ୍ଡିକର ଆଗ୍ରହ,ശിക്ഷ പലിശ
ଦଣ୍ଡ ଦିଅ |,ശിക്ഷാര്ഹമാക്കുക
ଦଣ୍ଡ,ശിക്ഷ
ବିଚାରାଧୀନ ଅଛି,അതിനിടയില്
କଲମ ଡାଉନ୍ ଷ୍ଟ୍ରାଇକ୍ |,പെൻ ഡ down ൺ സ്ട്രൈക്ക്
ପେନ୍ସନ୍,വാര്ദ്ധകകാലവേതനം
ପେନସନେବଲ୍ |,കള്ളങ്കക്ഷമമായ
ପେନସୋନର୍ |,പെൻഷനുകന്
ପେନ୍ସନ୍ ସ୍କିମ୍ |,പെൻഷൻ സ്കീം
ବାର୍ଷିକ,പ്രതിവർഷം
ପ୍ରତିଭାଲର୍,ഓരോ ബെയറർ
ଆଇପିଏଟା (= ମୁଣ୍ଡ ପ୍ରତି),ആളോഹരി (= ഓരോ തല)
ଶତକଡା,ശതമാനം
ଚିରସ୍ଥାୟୀ |,വറ്റാത്ത
ଅଗ୍ରାଧିକାର କ୍ରୟ |,മുൻഗണന വാങ്ങൽ
ପ୍ରଦର୍ଶନ,അനുഷ്ഠിക്കുക
କାର୍ଯ୍ୟଦକ୍ଷତା,നിര്വ്വഹനം
ଅବଧି,കാലഘട്ടം
ପର୍ଯ୍ୟାୟକ୍ରିକ |,ആനുകാലികം
ସମୀକ୍ଷା ଅଧୀନରେ ଅବଧି |,അവലോകന കാലയളവ്
ମିଥ୍ୟା,കള്ളസാക്ഷം
ଭତ୍ତା,ആനുകൂല്യങ്ങൾ
ସ୍ଥାୟୀ,സ്ഥിരമായ
ପ୍ରତି ମେନସେମ୍ ପ୍ରତି |,ഓരോ മെൻസെമിനും
ଅନୁମତିପ୍ରାପ୍ତ,അനുവദിക്കാവുന്ന
ଅନୁମତି,അനുമതി
ଅନୁମତି,അനുമതിനല്കുക
ଅନୁମୋଦିତ,അനുവദനീയമാണ്
ଚିରସ୍ଥାୟୀ,പരമുഖം
ଚିରସ୍ଥାୟୀତା |,ശാപകരമായ
ପେରିସିଏନିଟ୍ସ (= ଭତ୍ତା),പെർക്വിസൈറ്റുകൾ (= ആനുകൂല്യങ്ങൾ)
ବ୍ୟକ୍ତିଗତ,വക്തിപരമായ
ବ୍ୟକ୍ତିଗତ ସମ୍ପତ୍ତି,സ്വകാര്യ ആസ്തികൾ
ବ୍ୟକ୍ତିଗତ ବଣ୍ଡ |,സ്വകാര്യ ബോണ്ട്
ବ୍ୟକ୍ତିତ୍ୱ,വക്തിതം
ପର୍ସା ନନ୍ ଗ୍ରାଟା |,വ്യക്തിഗത നോൺ ഗ്രാറ്റ
କର୍ମଚାରୀ,ഉദോഗസ്ഥസഞ്ചയം
କର୍ମଚାରୀ ନୀତି,പേഴ്സണൽ നയം
ଦୃଷ୍ଟିକୋଣ,ദര്ശനം
ମନାଇବା,പേരണ
ପ୍ରଯୁଜ୍ୟ,പ്രധാനം
ପର୍ସାଲ୍,അപവാദം
ନିବେଦନ,നിവേദനം
ପେଟିସୋନର୍,ഏകാഗതതപ്പല്
ପର୍ଯ୍ୟାୟ,ഘട്ടം
ଫଟୋଗ୍ରାଫ୍,ഫോട്ടോഗാഫ്
ଫଟୋଷ୍ଟାଟ,ഫോട്ടോസ്റ്റാറ്റ്
ଶାରୀରିକ ଯାଞ୍ଚ,ശാരീരിക പരിശോധന
ଶାରୀରିକ ତ୍ରୁଟି,ശാരീരിക വൈകല്യം
ଶାରୀରିକ ଶିକ୍ଷା,ഫിസിക്കൽ എഡ്യൂക്കേഷൻ
ଶାରୀରିକ ଭାବରେ ଅକ୍ଷମ |,ശാരീരികമായി വികലാംഗർ
ଶାରୀରିକ ଯାଞ୍ଚ,ശാരീരിക പരിശോധന
ଖଣ୍ଡମ,പീസ്മീൽ
ଖଣ୍ଡ ହାର,പീസ് നിരക്ക്
ତୀର୍ଥଯାତ୍ରୀ,തീര്ത്ഥാടകന്
ପାଇଲଟ୍ ପ୍ରୋଗ୍ରାମ୍ |,പൈലറ്റ് പ്രോഗ്രാം
ପିନ୍,മൊട്ടുസൂചി
ସ୍ଥାନ ସେବା,പ്ലേസ്മെന്റ് സേവനം
ଜନ୍ମସ୍ଥାନ,ജനനസ്ഥലം
କାର୍ଯ୍ୟ ସ୍ଥାନ,ജോലി സ്ഥലം
ଅଭିଯୋଗକାରୀ,അനായക്കാരി
ଯୋଜନା,പദ്ധതി
ଯୋଜନା,ആസൂതണം
ଉଦ୍ଭିଦ,നടുക
ପ୍ଲେୟାର,കളിക്കാരി
ନିବେଦନ,ഹർജി
ନିବେଦନକାରୀ |,അപേക്ഷിക്കുന്ന
Plebiscite,പോളിസെറ്റ്
ପ୍ରତିଶ୍ରୁତି,പണയം
ପ୍ଲେନାରୀ ଅଧିବେଶନ |,പ്ലീനറി സമ്മേളനം
ପ୍ଲେନିକୋଟେରାରି ​​|,പ്ലെനിപ്പോട്ടാനിറിയറി
ପ୍ଲିନ୍ ଏରିଆ |,സ്തംഭിച്ചു
ନୀତି,നയം
ରାଜନ political ତିକ କାର୍ଯ୍ୟକଳାପ |,രാഷ്ട്രീയ പ്രവർത്തനം
ମତଦାନ,തിരഞ്ഞെടുപ്പ്
ପ୍ରଦୂଷଣ,അശുദ്ധമാക്കല്
ରାଜନ political ତିକ,രാഷ്ടീയമായ
ପୁଲ୍,നീന്തല്കുളം
ପୋର୍ଟଫୋଲିଓ,പോർട്ട്ഫോളിയോ
ଅବସ୍ଥାନ,സ്ഥാനം
ସକରାତ୍ମକ |,നിശ്ചിതമായ
ପୋଷ୍ଟ କରନ୍ତୁ |,കുറ്റി
ପୋଷ୍ଟ-ତାରିଖ,പോസ്റ്റ്-ഡേറ്റ് ചെയ്തു
ଟ୍ୟା-ଫାଟୋ ମଞ୍ଜୁର |,പോസ്റ്റ്-ഫാക്ടറോ അനുമതി
ସ୍ନାତକୋତ୍ତର,ബിരുദധാരി
Pushumomus,മരണാനഹാസമായ
ପୋଷ୍ଟ କରିବା,പോസ്റ്റിംഗ്
MORTEM ପରୀକ୍ଷଣ ପୋଷ୍ଟ କରନ୍ତୁ |,പോസ്റ്റ്മോർട്ടം പരീക്ഷ
ସ୍ଥଗିତ ରଖ |,മാറ്റിവെയ്ക്കുക
ପୋଷ୍ଟସ୍କ୍ରିପ୍ଟ (ପି.ସ),പോസ്റ്റ്സ്ക്രിപ്റ്റ് (പി.എസ്.)
ଶକ୍ତି,ശക്തി
ଓକିଲଙ୍କ ଶକ୍ତି,പവർ ഓഫ് അറ്റോർണി
ପ୍ରୟୋଗନୀୟ,പ്രായോഗികമായ
ଅଭ୍ୟାସ କର |,പരിശീലിക്കുക
ପୂର୍ବ-ଅଡିଟ୍ |,പ്രീ-ഓഡിറ്റ് ചെയ്യുക
ସତର୍କତା,മുന്കരുതല്
ଉଦାହରଣ,കീഴ്വഴക്കം
ପୂର୍ବ,കീസിസി
ସଠିକ୍,കൃതമായ
ସଠିକ୍,തടയുക
ପୂର୍ବ ସଂକଳ୍ପ,മുന്കൂറിയ
ପୂର୍ବ,മുന്ഗാമി
ମୁଖ୍ୟତ। |,മേലധികാരമുള്ള
ଉପକ୍ରମଣିକା,ആമുഖം
ପସନ୍ଦ କରନ୍ତୁ |,മുന്ഗണനകൊടുക്കുക
କୁସଂସ୍କାର,മുന്വിധി
ପ୍ରାଥମିକ,പാഥമികമായ
ଅକାଳ,അപകമായ
ପରିସର,പീഠിക
ପ୍ରିମିୟମ୍,പ്രീമിയം
ପ୍ରିପେଡ୍,മുന്കൂര് നല്കുക
ପ୍ରିପେଡ୍ କାର୍ଡ |,പ്രീപെയ്ഡ് കാർഡ്
ପୂର୍ବ-ଯୋଜନାବଦ୍ଧ,മുൻകൂട്ടി ആസൂത്രണം ചെയ്തു
ଉପପୋଚିତ,മുൻകൂട്ട്
ପ୍ରି-ରସିଦ ବିଲ୍ |,മുൻകൂട്ടി തിരഞ്ഞെടുത്ത ബിൽ
ପ୍ରଚାରକ,പതക്ഷമായ
Cribe,നിര്ദേശിക്കുക
ମନ୍ତବ୍ୟ ଦିଆଯାଇଥିବା,നിർദ്ദേശിച്ചു
ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,നിർദ്ദേശിച്ച ഫോം
ଉପସ୍ଥାପନା,സമ്മാനിക്കല്
ପୂର୍ବ,അദ്ധഘവൃക്ഷം
ରାଷ୍ଟ୍ରପତି,അദ്ധക്ഷന്
ଦବାନ୍ତୁ |,അച്ചടിശാല
କପି ଦବାନ୍ତୁ |,പകർപ്പ് അമർത്തുക
ଗ୍ୟାଲେରୀ ଦବାନ୍ତୁ |,ഗാലറി അമർത്തുക
ଅନୁମାନ କରାଯାଇଥିଲା,അനുമാനിച്ചു
ସମ୍ପତ୍ତି ପ୍ରାପ୍ତ ଦରମା |,പ്രിസംപ്റ്റീവ് വേ
ନିରବଚ୍ଛିନ୍ନ,പ്രകമ്പള്
ପୂର୍ବ,പറയുന്നത്
ପରାଜିତ |,സാധീനിക്കുക
ପ୍ରତିରୋଧ କର |,തടയാൻ
ପ୍ରତିରୋଧ,തടസ്സം
ପ୍ରତିଷେଧକ |,തടുക്കുന്ന
ମୂଲ୍ୟ ପରିବର୍ତ୍ତନ (= ମୂଲ୍ୟ ଗତିବିଧି),വിലയിൽ ഏറ്റക്കുറച്ചിലുകൾ (= വില ചലനങ്ങൾ)
ମୂଲ୍ୟ,വിലനിർണ്ണയം
ପ୍ରିମା ଫେସୀ,പ്രൈമ ഫെസി
ମୁଖ୍ୟତ। |,പാഥമികമായി
ପ୍ରାଥମିକ,ആദത്തേതായ
ପ୍ରାଥମିକ ରସିଦ,പ്രാഥമിക രസീത്
ପ୍ରଧାନ,മുഖമായ
ମୁଖ୍ୟ tor ଣଦାତା |,പ്രധാന കടക്കാരൻ
ପ୍ରିଣ୍ଟର୍,പ്രിന്റർ
ମୁଦ୍ରଣ,അച്ചടി
ପୂର୍ବ ସୂଚକ,മുൻ സൂചന
ପ୍ରାଥମିକତା ଗ୍ରେଡିଂ |,മുൻഗണന ഗ്രേഡിംഗ്
କାରାଗାର,കാരാഗൃഹം
ବନ୍ଦୀ,തടവുകാരി
ଗୋପନୀୟତା,ഏകാന്തവാസം
ବ୍ୟକ୍ତିଗତ ଏବଂ ଗୋପନୀୟ |,സ്വകാര്യവും രഹസ്യാത്മകവും
ସୁବିଧା,പതേക ആനുകൂലം
ସୁବିଧା କମିଟି |,പ്രിവിലേജ് കമ്മിറ്റി
ପୁରସ୍କାର,സമ്മാനം
ସମ୍ଭାବନା,സംഭാവത
ପ୍ରମାଣ,പതികൂലിക്കുക
ପରୀକ୍ଷା,പരീക്ഷണകാലഘട്ടം
ସମ୍ଭବତ,വസ്തുസറി
ସମ୍ଭବତ। |,പ്രൊബേഷണര്
ପ୍ରମାଣ କର |,അന്വേഷണം
ପ୍ରକ୍ରିୟାଗତ ନିୟମ |,നടപടിക്രമ നിയമങ്ങൾ
ପ୍ରଣାଳୀ,ഗതി
ପ୍ରକ୍ରିୟା,കാരം
ପ୍ରକ୍ରିୟା,പതേകനടപടികള്
ପ୍ରକ୍ରିୟାକରଣ,നടപടി
ଶରଣ,പ്രദക്ഷിണം
ଘୋଷଣା କର,പഖാപിക്കുക
ପ୍ରକାଶନ,കര്ത്തുക
କ୍ରୟ,സംഭരണം
ଉତ୍ପାଦ,ഉത്പന്നം
ଉତ୍ପାଦନ,നിര്മ്മാണം
ବୃତ୍ତି,തൊഴില്
ବୃତ୍ତିଗତ ସଫଳତା |,പ്രൊഫഷണൽ നേട്ടം
ପାରଦର୍ଶୀ ସାର୍ଟିଫିକେଟ୍ ସାର୍ଟିଫିକେଟ୍ |,പ്രാവീണ്യം സർട്ടിഫിക്കറ്റ്
ପ୍ରୋଫାଇଲ୍,പ്രൊഫൈൽ
ଲାଭ,ലാഭം
ପ୍ରୋଗ୍ରାମ୍,കാരപരിപാടി
ପ୍ରୋଗ୍ରାମ୍ କାର୍ଯ୍ୟସୂଚୀ |,പ്രോഗ്രാം ഷെഡ്യൂൾ
ପ୍ରୋଗ୍ରାମିଂ,പ്രോഗ്രാമിംഗ്
ପ୍ରଗତି,പുരോഗതി
ପ୍ରଗତିଶୀଳ |,മുന്നേറുന്ന
ନିଷେଧ |,നിരോധിച്ചിരിക്കുന്നു
ନିଷେଧ କ୍ଷେତ୍ର |,നിരോധിച്ചിരിക്കുന്നു
ନିଷେଧ |,നിരോധനം
ନିଷେଧୀ କ୍ରମ,നിരോധന ഓർഡർ
ପ୍ରକଳ୍ପ,പദ്ധതി
ପ୍ରୋଜେକସନ,ആസൂതണം
ବିଶିଷ୍ଟ,തെളിഞ്ഞുനില്ക്കുന്ന
ପ୍ରତିଜ୍ଞା,വാഗ്ദാനം
ପ୍ରୋମାସୋରୀ ଟିପ୍ପଣୀ |,വാഗ്ദാന പത്രം
ପ୍ରୋତ୍ସାହନ ଦିଅ |,കയറ്റം കൊടുക്കുക
ପ୍ରୋମୋଭର୍,പ്രോത്സാറർ
ପଦୋନ୍ନତି,വര്ദ്ധിപ്പിക്കുക
ବେଶ୍ୟା,പ്രോംപ്യം
ପ୍ରୋମୁପୁଟ୍,അംഗീകാരം ചെയ്യുക
ଉଚ୍ଚାରଣ କର |,ഉച്ചരിക്കുക
ଘୋଷଣଣାମା,പ്രഖ്യാപനം
ପ୍ରମାଣ,തെളിവ്
ଉତ୍ତାପର ପ୍ରମାଣ |,അയച്ച തെളിവ്
ପ reading ଼ିବା ପ୍ରମାଣ |,തെളിവ് വായന
ପ୍ରସାରିତ,പ്രചരിപ്പിക്കുക
ପ୍ରସାର,പ്രചരണം
ଉପଯୁକ୍ତ,ശരിയായ
ସମ୍ପତ୍ତି,സവിശേഷത
ପ୍ରସ୍ତାବ,നിര്ദ്ദേശം
ପ୍ରସ୍ତାବ ଦିଅ,നിര്ദ്ദേശിക്കുക
ପ୍ରଚୁର,പറഞ്ഞത്തുക
ମାଲିକାନା,ഉടമസ്ഥാവകാരി
ମାଲିକବାନ,ഉടമസ്ഥത
ପ୍ରୋ-ରାଟା |,അനുയായി
ପ୍ରୋ-ରାଟା କୋଟା |,അനു-റാറ്റ ക്വാട്ട
ପ୍ରାରଗୋଳ,ശീലം
ଭଲ ଏବଂ ମନ୍ଦ,ഗുണദോഷങ്ങളും ബാക്കും
Portbribe,വായ്പാ
ପ୍ରବର୍ତ୍ତନ,അനായഭാഗം
ପ୍ରୋଜେକ୍ଟସ୍,കടന്നല്
ପ୍ରେମମକୋପ୍ ନିଯୁକ୍ତ |,പ്രോട്ടംപോർ അപ്പോയിന്റ്മെന്റ്
ପ୍ରୋଟୋକଲ୍,പ്രോട്ടോക്കോൾ
ପ୍ରମାଣ କର |,തെളിയിക്കുക
ପ୍ରଦାନ କରାଯାଇଛି |,നൽകിയിട്ടുള്ള
