Gujarati,Punjabi
"અનંત, અનંત","ਬੇਅੰਤ, ਬੇਅੰਤ"
"અનંત, અનંત","ਅਨੰਤਤਾ, ਬੇਅੰਤ"
"અનંત, અનંત","ਬੇਅੰਤ, ਬੇਅੰਤ"
જ્વલનશીલતા,ਜਲਣਸ਼ੀਲਤਾ
જ્વલનશીલ,ਜਲਣਸ਼ੀਲ
પ્રવાહ,ਪ੍ਰਵਾਹ
પ્રવાહ,ਪ੍ਰਵਾਹ
માહિતી,ਜਾਣਕਾਰੀ
ખૂબ ઓછી આવર્તન,ਬਹੁਤ ਘੱਟ ਬਾਰੰਬਾਰਤਾ
ઇન્ફ્રારેડ,ਇਨਫਰਾਰੈੱਡ
અશ્રાવ્ય,ਸੁਣਨਯੋਗ ਨਹੀਂ
અવા શ્રાવીકી,ਆਵਾ ਸ਼ਰਵਿਕੀ
અસંગતતા,ਅਸੰਗਤਤਾ
અલગ,ਵੱਖਰਾ
પ્રારંભિક,ਸ਼ੁਰੂਆਤੀ
ઈન્જેક્શન,ਟੀਕਾ
દાખલ કરો,ਦਾਖਲ ਕਰੋ
"આંતરિક, આંતરિક, આંતરિક, આંતરિક","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ"
"ઇનપુટ (n.), ઇનપુટ (v.)","ਇਨਪੁਟ (ਐਨ.), ਇਨਪੁਟ (ਵੀ.)"
ઉદ્ધત,ਗੁੰਡਾਗਰਦੀ
લિવેશન,ਲਾਈਵਸ਼ਨ
"તુચ્છ, તુચ્છ","ਮਾਮੂਲੀ, ਮਾਮੂਲੀ"
દેખરેખ,ਨਿਗਰਾਨੀ
"સ્થાપન, સ્થાપન, સ્થાપન","ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ, ਇੰਸਟਾਲੇਸ਼ਨ"
ક્ષણ,ਪਲ
સૂચના,ਹਿਦਾਇਤ
મશીન,ਮਸ਼ੀਨ
યાંત્રિક,ਮਕੈਨੀਕਲ
"યાંત્રિકરણ, એસેમ્બલી","ਮਸ਼ੀਨੀਕਰਨ, ਅਸੈਂਬਲੀ"
"અવાહક, અવાહક","ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
ઇન્સ્યુલેટીંગ,ਇੰਸੂਲੇਟਿੰਗ
"અવાહક, અવાહક, અવાહક","ਇੰਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ, ਇਨਸੂਲੇਟਿੰਗ"
"1 સંપૂર્ણ સંખ્યા, પૂર્ણાંક","1 ਪੂਰੀ ਸੰਖਿਆ, ਪੂਰਨ ਅੰਕ"
અખંડિતતા,ਅਖੰਡਤਾ
"અભિન્ન, પૂર્ણાંક","ਪੂਰਨ ਅੰਕ, ਪੂਰਨ ਅੰਕ"
એકીકરણ,ਏਕੀਕਰਣ
"તીવ્ર, ગુસ્સે","ਤੀਬਰ, ਗੁੱਸੇ ਵਾਲਾ"
તીવ્રતા,ਤੀਬਰਤਾ
"ટ્રેક્શન, પ્રવેગક","ਖਿੱਚ, ਪ੍ਰਵੇਗ"
"તીવ્રતા, તીવ્રતા, તીવ્રતા","ਤੀਬਰਤਾ, ਤੀਬਰਤਾ, ਤੀਬਰਤਾ"
તીવ્ર,ਤੀਬਰ
ક્રિયાપ્રતિક્રિયા,ਗੱਲਬਾਤ ਕਰਨੀ
આંતરપરમાણુ,ਅੰਤਰ-ਪਰਮਾਣੂ
"વિનિમય, વ્યવહાર","ਵਟਾਂਦਰਾ, ਲੈਣ-ਦੇਣ"
"પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા","ਅੰਤਰ-ਨਿਰਭਰਤਾ, ਅੰਤਰ-ਨਿਰਭਰਤਾ"
પરસ્પર નિર્ભર,ਪਰਸਪਰ ਨਿਰਭਰ
પરસ્પર પ્રસરણ,ਆਪਸੀ ਫੈਲਾਅ
ઈન્ટરફેસ પાનું,ਇੰਟਰਫੇਸ ਸਫ਼ਾ
ક્રોસ ભરણ,ਕਰਾਸ ਭਰਨ
ઇન્ટરફેસ કોણ,ਇੰਟਰਫੇਸ ਕੋਣ
"દખલ, દખલ, અવરોધ","ਦਖਲਅੰਦਾਜ਼ੀ, ਦਖਲਅੰਦਾਜ਼ੀ, ਰੁਕਾਵਟ"
આંતરગાલેક્ટિક,ਅੰਤਰ-ਗੈਲੈਕਟਿਕ
"આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)","ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.), ਅੰਦਰਲਾ, ਅੰਦਰਲਾ, ਅੰਦਰਲਾ (ਵੀ.)"
"ચેતોપાગમ, ચેતોપાગમ","synapse, synapse"
"મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક","ਵਿਚਕਾਰਲਾ, ਸੈਕੰਡਰੀ, ਮੱਧ, ਮੱਧ"
આંતરમેટાલિક,intermetallic
"તૂટક તૂટક, તૂટક તૂટક","ਰੁਕ-ਰੁਕ ਕੇ, ਰੁਕ-ਰੁਕ ਕੇ"
આંતરપરમાણુ,ਅੰਤਰ-ਆਣੂ
આંતરિક,ਅੰਦਰੂਨੀ
આંતરરાષ્ટ્રીય,ਅੰਤਰਰਾਸ਼ਟਰੀ
ઇન્ટર્સ્ટિશલ,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
આંતરગ્રહીય,ਅੰਤਰਗ੍ਰਹਿ
ઇન્ટરપોલેશન,ਇੰਟਰਪੋਲੇਸ਼ਨ
અર્થપૂર્ણતા,ਸਾਰਥਕਤਾ
"મતદાર, દુભાષિયા","ਚੋਣਕਾਰ, ਦੁਭਾਸ਼ੀਏ"
અવરોધક,ਰੁਕਾਵਟ
આંતરછેદ,ਨੂੰ ਕੱਟਣਾ
"આંતરછેદ, આંતરછેદ, આંતરછેદ","ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ, ਇੰਟਰਸੈਕਸ਼ਨ"
અંતરાલ,ਅੰਤਰਾਲ
ઇન્ટરસ્ટેલર,ਇੰਟਰਸਟਲਰ
ઇન્ટર્સ્ટિશલ,ਇੰਟਰਸਟੀਸ਼ੀਅਲ
"ગેપ, ગેપ","ਪਾੜਾ, ਪਾੜਾ"
બંધ,ਬੰਦ ਕਰੋ
અંતે,ਅੰਤ ਵਿੱਚ
આંતરપરમાણુ,ਅੰਤਰ-ਪਰਮਾਣੂ
"નાઝ (વારસા), અંતર (આંતરિક)","ਨਾਜ਼ (ਵਾਰਸ), ਅੰਤਰ (ਅੰਦਰੂਨੀ)"
ચોક્કસ,ਯਕੀਨਨ
"શોધ, શોધ","ਕਾਢ, ਕਾਢ"
"વ્યસ્ત, વિપરીત, વિરુદ્ધ","ਉਲਟ, ਉਲਟ, ਉਲਟ"
"વ્યુત્ક્રમ, વ્યુત્ક્રમ","ਉਲਟਾ, ਉਲਟਾ"
પ્રતિનિધિત્વ કરવા માટે,ਦੀ ਨੁਮਾਇੰਦਗੀ ਕਰਨ ਲਈ
"વ્યસ્ત, ઊલટું","ਉਲਟ, ਉਲਟ"
અંધ,ਅੰਨ੍ਹਾ
ટર્બિડ પ્રવાહી,turbid ਤਰਲ
અદ્રશ્યતા,ਅਦਿੱਖਤਾ
અદ્રશ્ય,ਅਦਿੱਖ
આયન,ਆਇਨ
આયનીય,ionic
ionizable,ionizable
"આયનીકરણ કરવું, આયનીકરણ કરવું","ionize ਕਰਨ ਲਈ, ionize ਕਰਨ ਲਈ"
"આયનોસ્ફિયર, આયનોસ્ફિયર","ionosphere, ionosphere"
આયનોસ્ફિયર,ionosphere
આઇરિસ,ਆਇਰਿਸ
ઇરેડિયેટેડ,irradiated
ઇરેડિયેશન,ਕਿਰਨ
અતાર્કિક,ਤਰਕਹੀਣ
"ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું","ਅਟੱਲ, ਅਟੱਲ, ਅਟੱਲ"
અનિયમિત,ਅਨਿਯਮਿਤ
ઉલટાવી શકાય તેવું,ਨਾ ਬਦਲਣਯੋਗ
ફરતી,ਘੁੰਮਣਾ
"આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક","isotropic, isotropic ਵਕਰ"
સાપન્ટ્રોપિકલી,ਸਾਪੰਤ੍ਰੋਪਿਕ ਤੌਰ ਤੇ
"હું સંકેત, હું સંકેત","ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ, ਮੈਂ ਸੰਕੇਤ ਕਰਦਾ ਹਾਂ"
"આઇસોબાર્સ, આઇસોટોપ્સ","ਆਈਸੋਬਾਰ, ਆਈਸੋਟੋਪ"
"આઇસોબેરિક, સંતુલિત, સંતુલિત","isobaric, ਸੰਤੁਲਿਤ, ਸੰਤੁਲਿਤ"
"આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા","ਆਈਸੋਮੈਟ੍ਰਿਕ ਲਾਈਨ, ਆਈਸੋਟੋਨਿਕ ਲਾਈਨ"
iso-ionic,iso-ionic
હોમોલોગસ,ਸਮਰੂਪ
સિંક્રનસ રેખા,ਸਮਕਾਲੀ ਲਾਈਨ
સિંક્રનસ ઝડપ,ਸਮਕਾਲੀ ਗਤੀ
આઇસોમેટ્રિક,isometric
ઇક્વિપોટેન્શિયલ,ਸਮਾਨਤਾ ਵਾਲਾ
સમ-શક્તિયુક્ત,ਸਮਾਨ-ਊਰਜਾ
"સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)","ਸਮਭੁਜ (v.), ਆਈਸੋਸੀਲਸ ਲਾਈਨ (ਐਡੀ.)"
"અલગ પાડવું, (સં.), અલગ કરવું","ਵੱਖ ਕਰਨਾ, (adj.), ਵੱਖ ਕਰਨਾ, ਵੱਖ ਕਰਨਾ (ver.)"
"અલગ, અલગ, એકલ","ਅਲੱਗ, ਅਲੱਗ, ਸਿੰਗਲ"
"અલગતા, અલગતા, અલગતા","ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ"
આઇસોમર,ਆਈਸੋਮਰ
આઇસોમર,ਆਈਸੋਮਰ
આઇસોમેરિઝમ,isomerism
"isometric, tritezole, cubic, isometric","isometric, ਤਿਕੋਣ, ਘਣ, isometric"
આઇસોમોર્ફિઝમ,isomorphism
આઇસોમોર્ફિક,isomorphic
ઇસોથર્મ,isotherm
ઇસોથર્મ,isotherm
આઇસોટોપ્સ,ਆਈਸੋਟੋਪ
આઇસોટોપ્સ,ਆਈਸੋਟੋਪ
આઇસોટ્રોપિક,ਆਈਸੋਟ੍ਰੋਪਿਕ
ગોળાકાર રેખા,ਸਰਕੂਲਰ ਲਾਈਨ
આઇસોમોર્ફિઝમ,isomorphism
પુનરાવર્તન,ਦੁਹਰਾਓ
આંતરિક સેમિકન્ડક્ટર,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
જામ ઇન્ટરફેરોમીટર,ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ
"આંચકો, રિબાઉન્ડ","ਝਟਕਾ, ਮੁੜ"
"જેટ, માથું","ਜੈੱਟ, ਸਿਰ"
જેટ-રોકેટ પ્રોપલ્શન,ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ
J-J કપલિંગ,ਜੇ-ਜੇ ਜੋੜੀ
જોલી બેન્ટ,ਜੋਲੀ ਝੁਕਿਆ
જુલ-ગરમી,ਜੂਲ - ਗਰਮੀ
જુલેમીટર,ਜੂਲਮੀਟਰ
જૌલ-થોમસન અસર,ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ
જુલ,ਜੂਲ
"કોદાળી, કૂદકો, વાંસળી","ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ"
સંધિ,ਸੰਧੀ
સંગમ સ્થળ,ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ
યોગ્ય ઉચ્ચારણ,ਸਹੀ ਅੱਖਰ
"કેસનિધિ, નિકટતા","ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ"
"કેલિડોસ્કોપ, કેલિડોસ્કોપ","ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ"
"કપ્પા મેસન્સ, કે-મેસન્સ","ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ"
કેથોડ,ਕੈਥੋਡ
ઘનાયન,ਘਨਾਯਾਨ
કે-બેન્ડ,ਕੇ-ਬੈਂਡ
K-કેપ્ચર,ਕੇ-ਕੈਪਚਰ
k-રિસેપ્ટર,k-ਰਿਸੈਪਟਰ
કેલ્વિન અંદાજ,ਕੈਲਵਿਨ ਅਨੁਮਾਨ
એકરૂપતાનું એકમ,ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ
કેર સેલ,ਕੇਰ ਸੈੱਲ
"ચાવી, પડદો, ચાવી","ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ"
"કી બોર્ડ, પડદાની પટ્ટી","ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ"
પ્રારંભિક સ્વર,ਸ਼ੁਰੂਆਤੀ ਸਵਰ
કી પલ્સ,ਕੁੰਜੀ ਨਬਜ਼
મુખ્ય શબ્દ,ਮੁੱਖ ਸ਼ਬਦ
પ્રક્ષેપણ,ਪ੍ਰੋਜੈਕਸ਼ਨ
પ્રતિકાર,ਵਿਰੋਧ
કિલો ગ્રામ,ਕਿਲੋ
કિલોજુલ,ਕਿਲੋਜੂਲ
કિલોપારસેક,kiloparsec
કિલોટન બોમ્બ,ਕਿਲੋਟਨ ਬੰਬ
ગતિશીલ,ਕਿਨੇਮੈਟਿਕ
કેવળ ગતિશીલ,ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ
"ગતિશીલ, ગતિશીલ","ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ"
ગતિશીલ રીતે,ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ
અસ્થિભંગ,ਫ੍ਰੈਕਚਰ
ક્લીસ્ટ્રોન,klystron
તીક્ષ્ણ ધાર,ਤਿੱਖਾ ਕਿਨਾਰਾ
ક્રુસ્કલ સરહદ,kruskal ਸਰਹੱਦ
થર્મોજેનિક,ਥਰਮੋਜਨਿਕ
લેબલ,ਲੇਬਲ
"ચિહ્નિત, અંકિત, લેબલ થયેલ","ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ"
પ્રયોગશાળા,ਪ੍ਰਯੋਗਸ਼ਾਲਾ
સીડી,ਪੌੜੀ
ઘડિયાળની વિરુદ્ધ દિશામાં,ਘੜੀ ਦੇ ਉਲਟ
"ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા","ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ"
આગળ અને પાછળ,ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ
Lagrange પ્રસારણ,Lagrange ਪ੍ਰਸਾਰਣ
લેગ્રેન્જિયનિઝમ,ਲਾਗਰਗਿਆਨਵਾਦ
ઘેટાંની રચના,ਲੇਲੇ ਦੀ ਰਚਨਾ
પાટિયું બોર્ડ,"ਤਖ਼ਤੀ, ਬੋਰਡ"
ડોર્સલ પ્લેટ,ਡੋਰਸਲ ਪਲੇਟ
"સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ","ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ"
"પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ","ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ"
સ્તરીકરણ,ਪੱਧਰੀਕਰਨ
લેમિના,ਲਾਮਿਨਾ
"દીવો, દીવો","ਦੀਵਾ, ਦੀਵਾ"
"કાજલ, દીપ કાજલ","ਕਾਜਲ, ਦੀਪ ਕਾਜਲ"
લેન્ડ-ઇન્ટરવલ નિયમ,ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ
લેન્ડે વિભાજન પરિબળ,ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ
ઉતરાણ,ਲੈਂਡਿੰਗ
"સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો","ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ"
લાર્મોર આવર્તન,larmore ਬਾਰੰਬਾਰਤਾ
larmore precession,larmore precession
લેસર,ਲੇਜ਼ਰ
લેસરાઇઝેશન,laserization
ગુપ્ત,ਗੁਪਤ
"બાજુની, બાજુની, બાજુની","ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ"
"અક્ષાંશ, અક્ષાંશ","ਵਿਥਕਾਰ, ਵਿਥਕਾਰ"
"જાળી, જાળી","ਜਾਲੀ, ਜਾਲੀ"
laue વર્ગ,laue ਕਲਾਸ
લોન્ચ,ਲਾਂਚ ਕਰੋ
લોન્ચ,ਲਾਂਚ ਕਰੋ
લોન્ચ પ્લેટફોર્મ,ਲਾਂਚ ਪਲੇਟਫਾਰਮ
સમૂહ ગુણોત્તર કાયદો,ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ
બહુવિધ ગુણોત્તર નિયમ,ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ
"સ્તર, સ્તર","ਪਰਤ, ਪੱਧਰ"
એલ-બેન્ડ,ਐਲ-ਬੈਂਡ
"લીડ, લીડ, સીસું, સીસું, સીસું","ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ"
આગળ,ਅੱਗੇ
"ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan","ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ"
"ચાવવા, કાટ, લીક","ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ"
"ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ","ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ"
ઓછામાં ઓછી ગણતરી,ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ
લેચ વાયર,ਖੜੀ ਤਾਰ
Leduc અસર,Leduc ਪ੍ਰਭਾਵ
માન્ય ઓહ્મ,ਵੈਧ ਓਮ
- ઇલેક્ટ્રોન,- ਇਲੈਕਟ੍ਰੋਨ
લંબાઈની મર્યાદા,ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ
વિસ્તરણ,ਲੰਬਾਈ
લેન્સ,ਲੈਂਸ
લેન્ઝનો કાયદો,ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ
સપાટ ટનલ,ਫਲੈਟ ਸੁਰੰਗ
આડી ઉડાન,ਖਿਤਿਜੀ ਉਡਾਣ
"સ્તરીકરણ, સ્તરીકરણ","ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ"
"આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ","ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ"
આત્મવિશ્વાસનું સ્તર,ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ
મહત્વ સ્તર,ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ
"આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ","ਹਰੀਜ਼ੱਟਲ ਪੇਜ, ਫਲੈਟ ਪੇਜ, ਇਕੁਪੋਟੈਂਸ਼ੀਅਲ ਪੇਜ"
"લિવર, લિવર","ਲੀਵਰ, ਲੀਵਰ"
વર્ચ્યુઅલ ઓસિલેશન,ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ
"લિડર, લેસર ઇન્ફ્રારેડ રડાર","ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ"
"જીવન, ઉંમર","ਜੀਵਨ, ਉਮਰ"
"લિફ્ટ, લિફ્ટ","ਚੁੱਕੋ, ਚੁੱਕੋ"
વિમોચન ક્ષણ,ਛੁਟਕਾਰਾ ਪਲ
"ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ","ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, 6 ਰੋਸ਼ਨੀ"
"સમશીતોષ્ણ., પ્રકાશ","ਤਪਸ਼., ਰੋਸ਼ਨੀ"
વીજળી,ਬਿਜਲੀ
પ્રકાશ વર્ષ પ્રકાશ વર્ષ,ਪ੍ਰਕਾਸ਼ ਸਾਲ ਪ੍ਰਕਾਸ਼ ਸਾਲ
"સજાતીય, સજાતીય, સજાતીય","ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ"
"મર્યાદા, સીમાંત","ਸੀਮਾ, ਸੀਮਾ"
"મર્યાદા, મર્યાદા, આત્યંતિક","ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ"
વર્તમાન મર્યાદા,ਮੌਜੂਦਾ ਸੀਮਾ
"રેખા, રેખા, લંબગોળ","ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ"
"રેખીય, રેખીય, રેખીય","ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ"
રેખીયકરણ,ਰੇਖਿਕਕਰਨ
"એકવિધતા, રેખીયતા","ਇਕਸਾਰਤਾ, ਰੇਖਿਕਤਾ"
"એકલા, રેખીય રીતે","ਇਕੱਲੇ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ"
રેખા સંભવિત,ਲਾਈਨ ਸੰਭਾਵੀ
રેખીય અપૂર્ણતા,ਰੇਖਿਕ ਅਪੂਰਣਤਾ
સ્ટ્રોક લાઇન,ਸਟਰੋਕ ਲਾਈਨ
રેખીય સ્પેક્ટ્રમ,ਰੇਖਿਕ ਸਪੈਕਟ੍ਰਮ
રેખા વોલ્ટેજ,ਲਾਈਨ ਵੋਲਟੇਜ
"બંધન, તાર, સાંકળ, ગ્રંથિ, કડી","ਬੰਧਨ, ਸਤਰ, ਚੇਨ, ਗਲੈਂਡ, ਲਿੰਕ"
પ્રવાહીકરણ,ਤਰਲਤਾ
લિક્વિફાઇડ,ਤਰਲ
લિક્વિફાઇડ,ਤਰਲ
પ્રવાહી,ਤਰਲ
પ્રવાહી જળાશય,ਤਰਲ ਭੰਡਾਰ
લિક્વિડ ક્રિસ્ટલ,ਤਰਲ ਕ੍ਰਿਸਟਲ
પ્રવાહીતા,ਤਰਲਤਾ
પ્રવાહી-સંચાલિત રોકેટ,ਤਰਲ-ਪ੍ਰੋਪੇਲਡ ਰਾਕੇਟ
લિસાજુ આંકડા,lisaju ਅੰਕੜੇ
"યાદી, યાદી","ਸੂਚੀ, ਸੂਚੀ"
"સૂચિ, સૂચિ","ਸੂਚੀਕਰਨ, ਸੂਚੀਕਰਨ"
કચરા,ਕੂੜਾ
જીવંત કાર્યક્રમ,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
ઇલેક્ટ્રિક વાયર,ਬਿਜਲੀ ਦੀ ਤਾਰ
"લોડ, લોડ, લોડ, લોડ, લોડ","ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ"
ચુંબક પથ્થર,ਚੁੰਬਕ ਪੱਥਰ
"સ્થાનિક, સ્થાનિક","ਸਥਾਨਕ, ਸਥਾਨਕ"
સ્થાનિક મેક્સવેલી,ਸਥਾਨਕ ਮੈਕਸਵੇਲੀ
"સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
બંધાયેલ દોષ,ਬੰਨ੍ਹਿਆ ਨੁਕਸ
"તલાક, માલસામાન","ਤਲਾਕ, ਖੇਪ"
"લોકસ, લોકસ","ਟਿਕਾਣਾ, ਟਿਕਾਣਾ"
ચુંબક પથ્થર,ਚੁੰਬਕ ਪੱਥਰ
લઘુગણક,ਲਘੂਗਣਕ
તર્કશાસ્ત્ર,ਤਰਕ
વાજબી,ਵਾਜਬ
"લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ","ਲੌਜਿਸਟਿਕਸ, ਓਪਰੇਸ਼ਨ ਸਾਇੰਸ"
લંડન વાન્ડરવાલ્સ આકર્ષણો,ਲੰਡਨ ਵੈਂਡਰਵਾਲਜ਼ ਆਕਰਸ਼ਣ
દૂરસ્થ ટ્રાન્સમિશન,ਰਿਮੋਟ ਸੰਚਾਰ
"રેખાંશ, રેખાંશ","ਲੰਬਕਾਰ, ਲੰਬਕਾਰ"
રેવિનેચનું રેખાંશ,ਰੇਵਿਨੇਚ ਦਾ ਲੰਬਕਾਰ
"રેખાંશ, રેખાંશ","ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ"
લાંબો સ્વર,ਲੰਬੇ ਸਵਰ
"loop, loop, loop (ed.), loop (v.), prasand","ਲੂਪ, ਲੂਪ, ਲੂਪ (ਐਡ.), ਲੂਪ (ਵੀ.), ਪ੍ਰਸਾੰਦ"
ઢીલી રીતે બંધાયેલ,ਢਿੱਲੀ ਬੰਨ੍ਹ
"ભાગ્યે જ ભરેલું, ભરેલું","ਬਹੁਤ ਘੱਟ ਪੈਕ, ਪੈਕ"
લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન,ਲੌਰੇਂਟ ਦਾ ਫਿਜ਼ਗੇਰਾਲਡ ਸੰਕੁਚਨ
નુકશાન મુક્ત રેખા,ਨੁਕਸਾਨ ਮੁਕਤ ਲਾਈਨ
ક્ષીણ થયેલ ડાઇલેક્ટ્રિક,ਸੜਿਆ dielectric
તાકાત,ਤਾਕਤ
"નીચા દબાણ વિસ્તાર, હતાશા","ਘੱਟ ਦਬਾਅ ਖੇਤਰ, ਉਦਾਸੀ"
"તિરસ્કાર, નીચું","ਨਫ਼ਰਤ, ਨੀਵਾਂ"
"સૌથી નીચું, સૌથી નાનું","ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਛੋਟਾ"
હલકી ગુણવત્તાવાળા શૂન્યાવકાશ,ਘਟੀਆ ਵੈਕਿਊਮ
તેજ,ਚਮਕ
સંદીપ્તિ,ਸੰਦੀਪਤੀ
તેજસ્વી,ਚਮਕਦਾਰ
જ્યોત.,ਲਾਟ.
"દીપ, પ્રદીપી, જ્યોતિ-","ਦੀਪ, ਪ੍ਰਦੀਪੀ, ਜੋਤੀ-"
ચંદ્ર દિવસ,ਚੰਦਰ ਦਿਨ
ચંદ્રગ્રહણ,ਚੰਦਰ ਗ੍ਰਹਿਣ
ચંદ્ર ઉપગ્રહ,ਚੰਦਰਮਾ ਸੈਟੇਲਾਈਟ
ચંદ્ર તબક્કામાં ફેરફાર,ਚੰਦਰਮਾ ਦੇ ਪੜਾਅ ਵਿੱਚ ਤਬਦੀਲੀ
લક્સ,Lux
લીમેન સિરીઝ,ਲਾਇਮਨ ਸੀਰੀਜ਼
સ્થૂળ,ਕੁੱਲ
સ્થૂળ,ਕੁੱਲ
