Hindi,Gujarati
"पदधारी, शासकीय, सरकारी, आधिकारिक",અધિકારી
"अधिकारी वर्ग, अफसरशाही",સરકારી પદ
"पदीय कर्तव्य, सरकारी काम",સત્તાવાર ફરજ
कार्यालयी भाषा,સરકારી
राजभाषा,સત્તાવાર ભાષા
"सरकारी तौर पर, आधिकारिक तौर पर",સત્તાવાર રીતે
"सरकारी प्रतिवेदन, सरकारी रिपोर्ट",સરકારી અહેવાલ
"सरकारी कथन, आधिकारिक कथन",સત્તાવાર પરિશ્રમ
स्थानापन्न,કાર્યકારી
रिकार्ड से बाहर,રેકોર્ડ બંધ
"ठीक है, समर्थन करना",ઠીક છે (ઓ.કે.)
"लोकपाल, ऑम्बड्समैन",લોકપ્રિય
लेखागत अनुदान,હિસાબ અનુદાન
मांगने पर,માંગને લઈને
"काम पर, ड्यूटी पर",ફરજ પર
एकपक्षीय,એક તરફ
"लाइन पर, लाइनारूढ़",રેખા પર
"विशेष ड्यूटी पर, विशेष कार्य पर",વિશેષજ્ dutyનિર્દિર
कार्यगत प्रशिक्षण,નોકરીની તાલીમ પર
"भार, दायित्व",જવાબદારી
"कार्य दिवस, मुक्‍त दिवस",ચાલુ દિવસ
मुक्‍त व्यवस्था,ખુલ્લી પદ્ધતિ
"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह",ઉદઘાટન
अथ शेष,પ્રારંભિક સિલક
खुले रहने का समय,ખુલવાનો સમય
मुक्‍त अधिगम,ખુલ્લું શિક્ષણ
खुला पत्र,ખુલ્લો પત્ર
मुक्‍त विश्‍वविद्‌यालय,ખુલ્લી યુનિવર્સિટી
प्रचालन लागत,કાર્યરત ખર્ચ
"प्रचालन स्टाफ़, प्रचालन अमला",કામકાજક કર્મચારી
"प्रचालन, संक्रिया, शल्यकर्म",સંચાલન
"कर्मी, प्रचालक, प्रवर्ती, प्रवर्तनशील",ક્રિયાશીલ
"राय, मत",મંતવ્ય
"विरोध, विरोधी दल",વિરોધ
विकल्प,વિકલ્પ
"मौखिक, ज़बानी",મૌખિક
"आदेश, व्यवस्था, क्रम",હુકમ
आदेश चेक,ઓર્ડર ચેક
आरक्षण क्रम,અનામત હુકમ
अध्यादेश,વટહુકમ
"संगठन, आयोजन",સંગઠન
संगठन चार्ट,સંગઠન -ચાર્ટ
"आयोजक, संगठनकर्ता",સંગઠક
"अभिविन्यस्त, उन्मुख",લક્ષી
"मूल प्रति, मूल, मौलिक, प्रारंभिक",મૂળ
मूल विभाग,મૂળ વિભાગ
"मूल विक्रय विलेख, मूल बैनामा",મૂળ વેચાણ ખત
दृश्यमानस्वामी,દેખીતી માલિક
"अचानक आरंभ, भड़क उठना, विद्रोह",મહામારીનું એકદમથી ફાટી નીકળવું
परिधान भत्‍ता,સરંજામ ભથ્થું
निर्गामी सदस्य,વિદાય લેતા સભ્ય
जावक फ़ाइल,વિદાય કરતી ફાઈલ
परिव्यय,ખર્ચ
"निकास, निर्गम, बिक्री केन्द्र",બહારનો ભાગ
रूपरेखा,રૂપરેખા
दृष्‍टिकोण,શણગારવું
न्यायालय-बाह्‌य,કોર્ટની બહાર
"गतावधिक, अप्रचलित",જુનું પુરાણું
"खराब, चालू नहीं, अव्यवस्थित",હુકમ બહાર
अप्राप्य,છાપ ની બહાર
बिन बारी,બદનામી
बिन बारी आबंटन,વળાંક ફાળવણી
सीमा चौकी,ચોકી
"उत्पादन, उत्पाद, निर्गत",ઉત્પાદન
एकमुश्त खरीद,સીધી ખરીદી
बाह्‌य स्रोत,આઉટસોર્સ
"बकाया, बाकी, उत्कृष्‍ट",ઉત્કૃષ્ટ
"अधिवयस्कता, अधिक आयु वाला",વર્ષ કરતાં વધુ
"समस्त, समग्र, कुल",સમગ્ર
समग्र घाटा,સમગ્ર ખોટ
बढ़ा हुआ बिल बनाना,વધારે પડતું કમાણી
अधिप्रभार,વધારે પડતી વસિયતનામું
"अतिदेय, अतिशोध्य, पुराना, खड़ा",મુદતી
"अधिप्राक्कलन, अत्यनुमान, अधिक आंकना",વધારે પડતો અંદાજ
"उपरिप्रभार, ऊपरी खर्च",વધુ પડતો ખર્ચ
अतिव्याप्‍ति,અતિશય
अधिभावी प्राथमिकता,અતિ -અગ્રતા અગ્રતા
"उलटना, विरूद्‌ध व्यवस्था देना",અસ્વીકાર કરવો
चूक,દેખરેખ
समयोपरि वेतन,અતિ સમય પગાર
अधिमूल्यन,અતિ -મૂલ્યાંકન
स्वामित्व,માલિકી
"पैकेज, संपुट",પ packageકિંગ
"पैकेज सौदा, संपुट सौदा",પેકેજ સોદો
पैक करना और चिह्‌न लगाना,પેકિંગ અને ચિહ્નિત
पैकिंग-सूची,પેકિંગ યાદી
समझौता,સંધિ
"प्रदत्‍त, सवेतन, भुगतान किया, चुकता",પગાર
प्रदत्‍त पूंजी,ભરપાઈ થયેલી મૂડી
"पुस्तिका, पैम्फलेट",પત્રિકા
"नामिका, पैनल",પેનલ
"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र",કાગળ
पैरा,પેરી
"परमोच्च, परम",પેરામાઉન્ટ
"माता-पिता, मूल",પિતૃ
पैतृक,પેરેંટ
मूल कार्यालय,પિતૃ કચેરી
सर्वोत्कृष्‍ट,શ્રેષ્ઠતા
"समान गति से, समरूप",પાસુ
"समता, समानता",સમાનતા
संसद,લોકસભા
"भाग, अंश, भूमिका, पुर्जा",ભાગ
"खंड फ़ाइल, खंड मिसिल, खंड संचिका",ખંડ ફાઇલ
"आंशिक, पक्षपातपूर्ण",આંશિક
भाग लेना,સહભાગી
"विशेष, खास",ચોક્કસ
"ब्योरा, विवरण",વિગત
"विभाजन, बँटवारा",વિભાજન
"साझेदार, भागीदार",ભાગીદાર
भागीदारी विलेख,ભાગીદારી -ખત
आंशिक भुगतान,આંશિક ચુકવણી
अंशकालिक,ભાગ સમય
"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत",પક્ષ
सममूल्य,સમાન મૂલ્ય
"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण",પસાર
"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय",માર્ગ
"संकेत शब्द, पासवर्ड",પાસશ
"एकस्व, पेटेन्ट",પેટન્ટ
"संरक्षक, ग्राहक",આશ્રયદાતા
वेतन,ચૂકવું
वेतन बिल,બિલ ચુકવો
वेतन प्रमाणपत्र,પગાર પ્રમાણપત્ર
वेतन दिवस,પગાર -દિવસ
"आदाता, पाने वाला",ચૂકવનાર
"भुगतानकर्ता, अदाकर्ता",ચુકવણીકાર
"भुगतान, अदायगी",ચુકવણી
चुकता करना,ચૂકતે કરવું
अदायगी आदेश,પગાર -હુકમ
वेतन पत्रक,પગારપત્રક
वेतनमान,પગાર -ધોરણ
धन संबंधी,નાણાકીય
दांडिक कार्रवाई,શિક્ષાપાત્ર
दंड-संहिता,દંડ
दंड स्वरूप ब्याज,શિક્ષાત્મક વ્યાજ
दंडित करना,શિક્ષા કરવી
"दंड, अर्थदंड, जुर्माना, शास्ति",દંડ
"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत",બાકી
कलम रोको हड़ताल,કલમ ડાઉન હડતાલ
पेन्शन,પેન્શન
पेन्शनी,પેન્શનપાત્ર
पेन्शन भोगी,પેન્શનર
पेन्शन योजना,પેન્શન યોજના
"प्रतिवर्ष, वार्षिक, सालाना",વાર્ષિક
वाहक द्‌वारा,વ્યક્તિ મુજબ
प्रति व्यक्‍ति,માથાદીઠ (= માથા દીઠ)
"प्रतिशत, फ़ीसदी",ટકા
"चिरस्थायी, बारहमासी",બારમાસી
अधिमानी क्रय,અગ્રાધિકાર ખરીદી
"पालन करना, निष्पादन करना",કામગીરી
"निष्पादन, पालन",કામગીરી
"अवधि, कालावधि",સમયગાળો
"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर",સામયિક
समीक्षाधीन अवधि,સમીક્ષા હેઠળનો સમયગાળો
मिथ्या साक्ष्य,જુબાની
अनुलब्धियां,ખસી
स्थायी,કાયમી
"प्रतिमास, हर महीने, माहवार",દરને દીઠ
"अनुमत्य, अनुज्ञेय",સ્વીકાર્ય
"अनुज्ञा, अनुमति",પરવાનગી
"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना",પરમિટ
"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त",મંજૂરી આપવી
"शाश्‍वत, निरंतर, चिर",શાશ્વત
"शाश्‍वतता, शाश्‍वतकाल",શાશ્વતતા
अनुलब्धियां,પર્કીઝિટ્સ (= પર્ક્સ)
वैयक्‍तिक,અંગત
वैयक्‍तिक परिसंपत्‍तियां,વ્યક્તિગત સંપત્તિ
"मुचलका, स्वीय बंधपत्र",અંગત ખત
व्यक्‍तित्व,વ્યક્તિત્વ
अवांछित व्यक्‍ति,છૂપી વ્યક્તિ
कार्मिक,કર્મચારી
कार्मिक नीति,કર્મચારી નીતિ
परिप्रेक्ष्य,પરિપ્રેક્ષ્ય
"समझाना-बुझाना, मनाना, अनुनय",સમજાવટ
"संगत, प्रासंगिक",પ્રસંગોચિત
"अवलोकन, देखना",વાંધો ઉઠાવવો
याचिका,દાદ
याचिकादाता,અરજદાર
"प्रावस्था, चरण",તબક્કો
फ़ोटो,ફોટોગ્રાફ
फ़ोटो-स्टैट,ફોટોસ્ટેટ
प्रत्यक्ष जांच,પ્રત્યક્ષ તપાસ
शारिरिक दोष,ભૌતિક ખામી
व्यायाम शिक्षा,ભૌતિક શિક્ષણ
"अंग-बाधित, विकलांग",શારીરિક રીતે વિકલાંગ
प्रत्यक्ष सत्यापन,ભૌતિક ખરાઈ
खंडशः टुकड़ों में,ટુકડો
"उजरती दर, मात्रानुपाती दर",Pieceઘડ દર
तीर्थयात्री,યાત્રાળુ
"अग्रगामी कार्यक्रम, प्रायोगिक कार्यक्रम",પ્રાયોગિક કાર્યક્રમ
पिन,પિન
स्थानन सेवा,પ્લેસમેન્ટ સેવા
जन्म स्थान,જન્મ સ્થળ
कार्य स्थल,કામનું સ્થાન
वादी,વાદી
"आयोजना, योजना",યોજના
"आयोजना, योजना, आयोजना बनाना, नियोजन",આયોજન
"संयंत्र, पादप, पौधा",છોડ
"वादक, खिलाड़ी",ખેલાડી
"तर्क, दलील, अभिवचन, अभिवाक्",અરજી
"प्लीडर, अधिवक्‍ता",વકીલ
जनमत-संग्रह,વિનોદ
"रेहत रखना, प्रतिज्ञा करना",આશય
पूर्ण अधिवेशन,પૂર્ણ સત્ર
पूर्णाधिकारी,સુસ્પષ્ટ
कुर्सी क्षेत्रफल,કથિત વિસ્તાર
"नीति, पॉलिसी",નીતિ
"राजनीतिक क्रियाकलाप, राजनीतिक सक्रियता",રાજકીય પ્રવૃત્તિ
मतदान,મતદાન
प्रदूषण,પ્રદૂષણ
राजनीतिक/राजनैतिक,રાજકીય
पूल,આયોજન
"विभाग, पोर्टफोलियो",પારફોલિ
"स्थिति, स्थान, स्थल",પદ
"सकारात्मक, निश्‍चित, निश्‍चयात्मक",હકારાત્મક
"पद, डाक, केन्द्र, चौकी",પદ
उत्‍तर-दिनांकित,મુદ્યા પછીનું
कार्योत्‍तर मंजूरी,હકીકત પછીની મંજૂરી
स्नातकोत्‍तर,અનુગ્રાહી
"मरणोत्‍तर, मरणोपरांत",મરણોત્તર
"तैनाती, इंदराज",પોસ્ટિંગ
"शव परीक्षा, मरणोत्‍तर परीक्षा",પોસ્ટ મોર્ટમ પરીક્ષા
"स्थगित करना, मुल्तवी करना",મોકૂફ રાખવું
पुनश्‍च,પોસ્ટસ્ક્રિપ્ટ (પી.એસ.)
"शक्‍ति, अधिकार, बिजली, विद्‌युत्",શક્તિ
मुख़्तारनामा,મુખત્યારનામું
व्यावहारिक,વ્યવહારુ
"व्यवसाय, पेशा, पद्‌धति, प्रथा",વ્યવહાર
"पूर्व-लेखापरीक्षा, पूर्व संपरीक्षा",પૂર્વ -સદ
"पूर्वोपायन, पूर्वावधान, एहतियात",સાવચેતી
"पूर्व उदाहरण, नज़ीर",પૂર્વવર્તી
सारलेख,સંકલ્પ
"ठीक-ठीक, यथावत्, यथार्थ",વિશિષ્ટ
"रोक देना, प्रतिवारित करना",અટકાવવું
पूर्वसंकल्पना,પૂર્વધારણા
पूर्ववर्ती,પુરોગામી
"प्रधान, प्रबल",મુખ્ય
प्रस्तावना,પૂર્વનિર્દી
"अधिमान देना, तरजीह देना",પ્રાધાન્ય આપવું
"प्रतिकूल प्रभाव, पूर्वग्रह, पूर्वाग्रह, प्रतिकूल प्रभाव डालना, पूर्वाग्रह उत्पन्न करना",પૂર્વગ્રહ
प्रारंभिक,પ્રારંભિક
समयपूर्व,અકાળ
"परिसर, अहाता, परिक्षेत्र",હદ
"बीमा-किस्त, प्रीमियम, बढ़ौती",પ્રીમિયમ
पूर्व प्रदत्‍त,અનુપૃષ્ટ
"पूर्वदत्‍त कार्ड, प्रीपेड कार्ड",પૂર્વસંધલ કાર્ડ
पूर्वनियोजित,પૂર્વ-આયોજિત
पूर्वित करना,Prepતરવું
रसीद सहित बिल,પુનરાવર્તિત બિલ
परमाधिकार,પરમાધિકાર
निर्धारित करना,વર્ણવવું
"निर्धारित, विहित",નિયત
निर्धारित प्रपत्र,નિયત સ્વરૂપ
प्रस्तुतीकरण,રજૂઆત
"अध्यक्षता करना, पीठासीन होना",અધ્યક્ષરણ કરવું
"राष्‍ट्रपति, अध्यक्ष",રાષ્ટ્રપતિ
"मुद्रणालय, प्रेस, समाचारपत्र, अख़बार, प्रेस",પ્રેસ
प्रेस-प्रति,અખબારી પ્રત
"पत्रकार दीर्घा, पत्रकार गैलरी",પત્રકાર ગેલેરી
प्रकल्पित,માનવામાં આવેલું
प्रकल्पित वेतन,સંભાવી પગાર
पूर्वकल्पित,ધારણા હોય તેવું
बहाना,બહાનું
"प्रचलित होना, अभिभावी होना",પ્રવર્તવું
"निवारण करना, रोकना",અટકાવવું
"निवारण, रोकथाम",નિવારણ
निवारक,નિવારક
"क़ीमत उतार-चढ़ाव, क़ीमत घट-बढ़",ભાવ વધઘટ (= ભાવની ગતિવિધિઓ)
क़ीमत निर्धारण,કિંમત નિર્ધારણ
"प्रथम दृष्‍टया, प्रथम दृष्‍टि में",પ્રથમ
"मुख्यतः, प्राथमिक तौर पर",મુખ્યત્વે
प्राथमिक,પ્રાથમિક
मूल आवती,મૂળ પાવતી
"प्राचार्य, प्रधान, मूलधन, मालिक, स्वामी",આચાર્યશ્રી
मूल ऋणी,મુખ્ય દેવાદાર
"मुद्रक, मुद्रित्र",મુદ્રક
मुद्रण,મુદ્રણ
पूर्व संकेत,અગાઉનો સંકેત
प्राथमिकता की कोटियां,અગ્રતા -ધોરણ
"कारागार, जेल",જેલ
"क़ैदी, बंदी",કેદી
एकांतता,ગુપ્તતા
निजी एवं गोपनीय,ખાનગી અને ગુપ્ત
विशेषाधिकार,વિશેષાધિકાર
विशेषाधिकार समिति,વિશેષાધિકાર સમિતિ
"पुरस्कार, इनाम",ઇનામ
संभाव्यता,સંભાવના
प्रोबेट,પ્રોબેટ
"परिवीक्षा, परख",અજમાયશ
परिवीक्षाधीन,અજમાયશ
"परिवीक्षाधीन, परखाधीन",અજમાયશ
छानबीन,તપાસ
"क्रियाविधि नियमावली, कार्यविधि नियमावली",કાર્યપદ્ધતિવિષયક નિયમો
"प्रक्रिया, क्रियाविधि, कार्यविधि",પદ્ધતિ
कार्यवाही,કાર્યપ્રણાલી
"प्रक्रम, प्रक्रिया, प्रसंस्करण करना, आदेशिका",પ્રક્રિયા
"प्रक्रमण, संसाधन, प्रसंस्करण",પ્રક્રિયા
"जलूस, शोभायात्रा",શોભાયાત્રા
उद्‌‌घोषणा करना,ઘોષણા કરવી
उद्‌घोषणा,ઘોષણા
"अधिप्राप्ति, वसूली",પ્રાપ્તિ
"उत्पाद, उपज",ઉત્પાદન
"उत्पादन, पैदावार, प्रस्तुतीकरण",ઉત્પાદન
वृत्‍ति,વ્યવસાય
वृत्‍तिक उपलब्धियां,વ્યાવસાયિક સિદ્ધિ
प्रवीणता प्रमाणपत्र,નિપુણતા
विवरणिका,રૂપરેખા
लाभ,નફો
"कार्यक्रम, क्रमादेश",કાર્યક્રમ
कार्यक्रम-अनुसूची,કાર્યક્રમનું અનુસૂચિ
"कार्यक्रमण, क्रमावेशन",કાર્યક્રમ
प्रगति,પ્રગતિ
"प्रगतिशील, प्रगामी",પ્રગતિશીલ
निषिद्‌ध,નિષિદ્ધ
निषिद्‌ध क्षेत्र,નિષિદ્ધ વિસ્તાર
"निषेध, नशाबंदी, मद्‌यनिषेध",નિષેધ
निषेधाज्ञा,નિષેધાત્મક હુકમ
परियोजना,પરિયોજના
"प्रक्षेप, प्रक्षेपण",પ્રક્ષેપણ
प्रमुख,મુખ્ય
"वचन, वचन देना",વચન
"वचन-पत्र, रूक़्क़ा, प्रोनोट",વચન નોંધ
"पदोन्नत करना, प्रोन्नति करना, बढ़ावा देना",પ્રચાર કરવો
"प्रवर्तक, संप्रवर्तक",પ્રચારક
"पदोन्नति, तरक्की, प्रोन्नति, संवर्धन",બ promotionતી
"तुरंत, शीघ्र",કોતરવું
"प्रख्यापित करना, लागू करना",જાહેર કરવું
"सुनाना, निर्णय देना",ઉચ્ચારવું
निर्णय सुनाना,ઘોષણા
"सबूत, प्रमाण, प्रूफ़",સાબિતી
प्रेषण का प्रमाण,રવાનગીનો પુરાવો
"प्रूफ शोधन, प्रूफ वाचन",સાબિતી વાચન
प्रचार करना,પ્રચાર કરવો
प्रचार,પ્રસાર
"उचित, समुचित",યોગ્ય
"संपत्‍ति, साज सामान",મિલકત
"प्रस्ताव, प्रस्थापना",દરખાસ્ત
"प्रस्ताव करना, प्रस्तावित करना",દરખાસ્ત કરવી
प्रतिपादित करना,પ્રતિપાદન કરવું
"सांपत्‍तिक, मालिकाना, एकायत्‍त",માલિકીનું
औचित्य,Propષધ
यथानुपात,ભાગે પડતું
यथानुपात कोटा,ભાગે પડતી ક્વોટા
"सत्रावसान करना, स्थगित करना",ઉપાય
"पक्ष-विपक्ष, आगा-पीछा",ગુણદોષ
अभिनिषिद्‌ध करना,બંધ કરવું
अभियोजन,ફરિયાદ
विवरण-पत्रिका,ભાવિ
अल्पकालीन नियुक्‍ति,કેદ -નિમણૂક
"नयाचार, प्रोटोकॉल, संदेशाचार",પ્રોટોકોલ
साबित करना,સાબિત કરવું
"बशर्ते, परंतु, प्रविहित",પૂરું
भविष्य निधि,પ્રોવિડન્ટ ફંડ
"प्रावधान, व्यवस्था, उपबंध, शर्त",જોગવાઈ
"अनंतिम, अस्थायी",કામચલાઉ
अनंतिम सूची,કામચલાઉ યાદી
परंतुक,જોમ
"निकटता, सामीप्य",નિકટતા
परोक्षी,પ્રોક્સી
"सार्वजनिक, जन, पब्लिक, आम जनता, लोक, सरकारी",જાહેર
प्रकाशन,પ્રકાશન
सरकारी ड्यूटी,જાહેર કામગીરી
"जनाहित वाद, लोकहित वाद",જાહેર હિતની દાવા
प्रचार,પ્રચાર
प्रकाशित करना,પ્રકાશિત કરવું
"समयनिष्‍ठ, समय का पाबंद",નિયમિત
"दंड, सज़ा",શિક્ષા
"क्रय, ख़रीद, ख़रीदना, क्रय करना",ખરીદ
पूर्णत: अस्थायी,સંપૂર્ણ રીતે હંગામી
प्रयोजन,હેતુ
पीछे लगे रहना,અનુસરણ કરવું
"काम-काज, अनुसरण, खोज",ધંધો
"क्षेत्र, कार्यक्षेत्र",કાર્યક્ષેત્ર
प्रस्तुत करना,મુકદ્દમો આપવો
पेश पर्ची,પુટિંગ-કાપલી
अर्हता,લાયકાત
"अर्हता-प्राप्त उम्मीदवार, योग्य उम्मीदवार",લાયક ઉમેદવાર
अर्हता प्राप्त करना,લાયક બનાવવું
अर्हक परीक्षा,લાયકાત પરીક્ષા
अर्हक परीक्षा,પાત્રતા પરીક્ષણ
गुणात्मक तकनीक,ગુણાત્મક તકનીક
"गुण, विशेषता, गुणता, कोटि, प्रकार",ગુણવત્તા
गुणता नियंत्रण,ગુણવત્તા નિયંત્રણ
"मात्रा, परिमाण, राशि",જથ્થો
संगरोध छुट्टी,કોરેન્ટાઈન રજા
"त्रैमासिक, तिमाही",ત્રિમાસિક
मंसूख करना,મુકાબલો કરવો
वत्,ઉપરની બાજુ
स्थायिवत्‍ता,કાયમી
"पृच्छा, प्रश्‍न, प्रश्‍नचिह्‌न",પ્રશંસાપૂર્વક
प्रश्‍न,પ્રશ્ન
"शंकनीय, शंका योग्य, प्रश्‍न योग्य, सवालिया",શક્તિશાળી
प्रश्‍नकाल,પ્રશ્ન -કલાક
प्रश्‍नावली,પ્રશ્નાવલિ
"छोड़ना, त्यागना",છોડી દેવું
"कोरम, गणपूर्ति",કોરમ
कोटा,હિસ્સો
"भाव, दर, दर सूची, कोटेशन, उद्‌धरण",અવતરણ
"उद्‍धृत करना, दर बताना",ભાવ
"प्रजाति, दौड़, होड़",જાતિ
प्रजाति भेदभाव,જાતિના ભેદભાવ
रेक,દાદર
"छापा, छापा मारना, धावा, धावा बोलना",દરો
"रेलमार्ग, रेलवे, रेल",રેલવે
वेतन बढ़ोतरी,Raiseભું કરવું
"यादृच्छिक, अनियमित",અવ્યવસ્થિત
यादृच्छिक प्रतिचयन,રેન્ડમ નમૂના
"परास, परिसर, चांदमारी, रेंज",શ્રેણી
"ओहदा, श्रेणी, पंक्‍ति",ક્રમ
जनसाधारण,દરો
"श्रेणीक्रम, श्रेणीकरण",યથાયોગ્ય
द्रुत कार्रवाई बल (आर.ए.एफ),ઝડપી ક્રિયા દળ
"दुर्लभ, विरल",દુર્લભ
"उतावला, अंधाधुंध",ફોલ્લીઓ
करयोग्य मूल्य,પરિવર્તનીય મૂલ્ય
"दर, रेट, गति, पौरकर",દર
"दर संविदा, दर ठेका",દર કરાર
दर-सूची,દર -યાદી
अनुसमर्थन,બહાલી
"कोटि निर्धारण, दर निर्धारण, निर्धारण, निर्धार",દરખાસ્ત
अनुपात,ગુણોત્તર
"राशन, रसद, भोजन-सामग्री",રેશન
युक्‍तिसंगत,તર્કસંગત
युक्‍तीकरण,સમજૂતી
राशन भत्‍ता,રેશન ભથ્થું
कच्चा माल,કાચો માલ
कच्चा उत्पाद,કાચી ઉત્પાદન
प्रतिक्रिया,પ્રતિક્રિયા
"वाचन, पठन, पाठ्‌यांक",પ્રયોગ
पुन:समायोजित करना,ફરીથી ગોઠવવું
बनी-बनाई आयोजना,તૈયાર યોજના
"द्रुत संगणक, रेडी रेकनर",તૈયાર છે
"वास्तविक, असली, यथार्थ",વાસ્તવિક
"वास्तविक कमाई, वास्तविक उपार्जन",વાસ્તવિક કમાણી
स्थावर संपदा,સ્થાવર સંપદા
"यथार्थता, वास्तविकता, असलियत",વાસ્તવિકતા
"वसूली, एहसास",સમજણ
"वसूल करना, उगाहना, अनुभव करना, महसूस करना",સાચવો
पुनर्नियुक्‍ति,પુનર્જીવન
पुनर्विनियोजन,પુનર્વિચારણા
"कारण, तर्क",કારણ
पुनर्निर्धारण,ફરીથી મૂલ્યાંકન
"छूट, घटौती",છૂટ
"प्रत्याह्वान, वापस मांगना, वापस बुलाना",યાદ કરવું
"पीछे हटना, कम होना",પાછા હટવું
"प्राप्‍ति, आवती, रसीद, आय",આવક
रसीद बही,પહોંચ
प्राप्‍तियांऔर संवितरण,આવક અને વિતરણ
"प्राप्‍त करना, लेना, अगवानी करना, स्वागत करना",પ્રાપ્ત કરવું
"पाने वाला, प्राप्‍तिकर्ता, रिसीवर, प्रापक",પ્રાપ્તકર્તા
"नया, हाल ही का, अभिनव",તાજેતરનું
"स्वागत, स्वागत-सत्कार, स्वागत समारोह, स्वागत पटल",સ્વાગત
"ग्रहणशील, सुग्राही",ગ્રહણશીલ
"विश्रांति, अवकाश",વારસા
"पानेवाला, प्राप्‍तिकर्ता",લેનાર
"अन्योन्य, पारस्परिक, परस्पर",પારસ્પરિક
पारस्परिक मांग,પારસ્પરિક માંગ
आदान-प्रदान करना,પરસ્પર પરસ્પર કરવું
"अन्योन्य़ता, पारस्परिता",પારસ્પરિકતા
"लापरवाह, उतावला, अंधाधुंध",બેદરકાર
"गिनना, संगणना करना",ગણવું
संगणनीय सेवा,ગણન -સેવા
"उद्‍धार, उद्‍धारण, भूमि-पुनरुद्‍धार",નવપ્રાપ્તિ
"मान्यता, पहचान, अभिज्ञान",માન્યતા
"मान्यताप्राप्‍त, मान्य, अभिज्ञात",ઓળખી શકાય એવું
स्मरण करना,યાદ કરવું
"सिफारिश करना, संस्तुति करना",ભલામણ કરવી
"सिफारिश, संस्तुति",ભલામણ
"सिफारिशी पत्र, संस्तुति पत्र",ભલામણ કરનાર પત્ર
"समाधान करना, समाधान कराना, मेल-मिलाप करना, मेल-मिलाप कराना",સમાધાન કરવું
"समाधान, मेल-मिलाप, सुलह",સમાધાન
पुनर्विचार,પુનર્વિચારણા
पुनर्गठन,પુનર્રચના
पुनर्निर्माण,પુનર્નિર્માણ
"मिसिल पुनर्रचना, फाइल पुनरर्चना",ફાઇલનું પુનર્નિર્માણ
"अभिलेख, रिकार्ड, कीर्तिमान, अभिलिखित करना, दर्ज करना",રેકર્ડ
"अभिलेख पुस्तक, रिकॉर्ड पंजी",રેકરબુક
"सेवा अभिलेख, सेवा रिकार्ड",નોકરીની વિગતો
"आश्रय, वसूली-अधिकार",આશ્રય
"वसूल करना, बरामद करना, स्वस्थ होना",પુનરાવર્તન
"वसूली, बरामदगी, पुनः प्राप्ति, स्वास्थ्य-लाभ",પુન: પ્રાપ્તિ
मनोविनोद,મનોરંજન
"भर्ती करना, रंगरूट",ભરતી
"भर्तीप्राधिकारी, भर्ती प्राधिकरण",પ્રવેશ -સત્તા
भर्ती,ભરતી
भर्तीनियम,ભરતી નિયમો
"परिशोधन, सुधारना",સુધારો
"आवर्ती, आवर्तक",આવર્તક
"छुड़ाना, मोचन, पुनः प्राप्त करना",Redતરવું
"मोचन, छुड़ाना",છૂટ
पुन:प्रेषित,પુનરાવર્તિત
"निवारण, निवारण करना, दूर करना",નિવારણ
निवारण,નિવારણ
लालफीताशाही,લાલ ટેજ કરનાર
"कमी, छूट",ઘટાડો
"व्यतिरिक्‍ति, अनावश्यक",નકામું
पुनर्नियोजन,ફરી નોકરીમાં મૂકવું તે
पुन: प्रवेश,ફરી પ્રવેશ
"देखना, संदर्भ देना, उल्लेख करना, के बारे में बताना, अभिनिर्देशित करना, विचारार्थ भेजना",સંદર્ભ આપવો
"संदर्भ, हवाला, निर्देश",સંદર્ભ
"अभिनिर्देश, अभिनिर्देशन",સંદર્ભ
वेतन का पुनर्नियतन,પગારની ફેરબદલ
"सुधार, सुधारना, सुधार करना",સુધારા
"विरत रहना, न करना",અવલંબન કરવું
"जलपान, अल्पाहार",તાજું
"वापसी, प्रतिदाय, धन लौटाना",પરત કરેલી રકમ
"प्रतिदेय, लौटाने योग्य",પરતવાપાત્ર
"इनकार, अस्वीकृति",ઇનકાર
"इनकार करना, अस्वीकार करना",નામંજૂર કરવું
अस्वीकृत छुट्टी,નકારવું
खंडन,ખંડન
"मानना, समझना, का ध्यान रखना, सम्मान करना, से संबंध रखना",સંદર્ભ
प्रदेश,પ્રદેશ
"क्षेत्रीय, प्रादेशिक",પ્રાદેશિક
"रजिस्टर, पंजी, पंजिका, पंजीयन करना, पंजीकृत करना",નોંધણી કરવી
"पंजीकृत, पंजीयित",રજીસ્ટર
पंजीकृत कार्यालय,રજિસ્ટર્ડ ઓફિસ
"पंजीयन प्राधिकारी, पंजीयन प्राधिकरण",નોંધણી અધિકારી
पंजीयन शुल्क,નોંધણી ફી
"पंजीकरण फार्म, पंजीयन प्रपत्र",નોંધણી પત્રક
