Malayalam,Bengali
ഹീലിയം സ്പെക്ട്രോമീറ്റർ,হিলিয়াম স্পেকট্রোমিটার
ഹീലിയം നക്ഷത്രം,হিলিয়াম তারকা
ഹീലിയം-കാഡ്മിയം ലേസർ,হিলিয়াম-ক্যাডমিয়াম লেজার
"കുണ്ഡലിനി, ഹെലിക്സ്","কুন্ডলিনী, হেলিক্স"
നരക ബോംബ്,নারকীয় বোমা
ചുരുണ്ടത,coiledness
ഹെൽമാൻ-ഫിൽമാൻ സിദ്ധാന്തം,হেলম্যান-ফিলম্যান উপপাদ্য
ഹെൽംഹോൾട്ട്സ് ജാതകം,helmholts রাশিফল
helmholts ഇരട്ട പാളി,helmholts ডবল স্তর
helmholtz ഒഴുക്ക്,হেল্মহোল্টজ প্রবাহ
helmholts സ്വതന്ത്ര ഊർജ്ജം,হেলহোল্টস মুক্ত শক্তি
ഹെൽംഹോൾട്ട്സ് പ്രവർത്തനം,Helmholtz ফাংশন
ഹെൽംഹോൾട്ട്സ് അസ്ഥിരത,হেলমহোল্টজ অস্থিরতা
ഹെൽംഹോൾട്ട്സ് കെറ്റ്ലർ ഫോർമുല,Helmholtz Kettler সূত্র
ഹെൽംഹോൾട്ടിന്റെ കിർഹോഫ് സമവാക്യം,হেলমহোল্টের কিরহফ সমীকরণ
ഹെൽംഹോൾട്ട്സ് സാധ്യത,Helmholtz সম্ভাব্য
helmholtz resonator,হেল্মহোল্টজ রেজোনেটর
ഹെൽംഹോൾട്ട്സ് തരംഗം,হেলমহোল্টজ তরঙ্গ
ഹെൽംഹോൾട്ടിന്റെ സിദ്ധാന്തം,হেলমহোল্টের উপপাদ্য
അർദ്ധഗോളമായ,অর্ধগোলাকার
അർദ്ധഗോള സമമിതി,গোলার্ধের প্রতিসাম্য
"അർദ്ധ സമമിതി, പകുതി മുഖ സമമിതി","সেমি সিমেট্রি, হাফ ফেসিয়াল সিমেট্রি"
പകുതി പാളി,অর্ধ ফলক
അർദ്ധഗോളമായ,অর্ধগোলাকার
അർദ്ധഗോളാകൃതിയിലുള്ള ക്രിസ്റ്റൽ,গোলার্ধীয় স্ফটিক
സെമി-പ്രിസം,আধা-প্রিজম
അർദ്ധഗോള മെഴുകുതിരി ശക്തി,গোলার্ধের মোমবাতি শক্তি
അർദ്ധഗോള സൗരവികിരണം,গোলার্ধের সৌর বিকিরণ
സെമി-ട്രേസ്,আধা-ট্রেস
ഹെൻഡേഴ്സൺ സമവാക്യം,হেন্ডারসন সমীকরণ
ഹെൻറി,হেনরি
ഹെൻറിയുടെ നിയമം,হেনরির আইন
"സെപ്റ്റോഡ്, ഹെപ്റ്റോഡ്","septode, heptode"
ജനിതക മെക്കാനിക്സ്,জেনেটিক মেকানিক্স
ഹെർമൻ മൗഗിൻ ചിഹ്നം,হারম্যান মউগিন প্রতীক
അച്ചടിച്ചത്,মুদ্রিত
സന്യാസി പോളിപ്പ്,সন্ন্যাসী পলিপ
സന്യാസി ഡിഫറൻഷ്യൽ സമവാക്യം,সন্ন্যাসী ডিফারেনশিয়াল সমীকরণ
ഹെർമിറ്റിന്റെ മാട്രിക്സ് സംയോജനം,হারমিটের ম্যাট্রিক্স কনজুগেট
സന്യാസി സംയോജിത ഓപ്പറേറ്റർ,সন্ন্যাসী কনজুগেট অপারেটর
ഹെർമെറ്റിക് പോരാട്ടം,হারমেটিক যুদ্ধ
സന്യാസി ആന്തരിക ഘടകം,সন্ন্যাসী অভ্যন্তরীণ ফ্যাক্টরাইজেশন
ഹെർമെറ്റിക് മാട്രിക്സ്,হারমেটিক ম্যাট্রিক্স
ഹെർമെറ്റിക് ഓപ്പറേറ്റർ,সন্ন্যাসী অপারেটর
സന്യാസി സ്കെയിലർ ഉൽപ്പന്നം,সন্ন্যাসী স্কেলার পণ্য
സന്യാസി ജനസംഖ്യ,আশ্রম জনসংখ্যা
"ഹാർപോളോഡ്, താൽ-ലുന്ത്ജ് (കർവ്)","হারপোলহড, তাল-লুন্থজ (বক্ররেখা)"
"ഹാർപോളോഡ് കോൺ, ഫ്ലോർ ലുതാഞ്ച് കോൺ","হারপোলহড শঙ্কু, ফ্লোর লুথাঞ্জ শঙ্কু"
ഹെർഷെൽവത് വെഞ്ചൂറി ഹോസ്,হারশেলভাত ভেনটুরি হোস
ഹെർഷൽ-ക്വിൻകെ ട്യൂബുൾ,herschel-quinke tubule
ഹെർഷൽ കാസെഗ്രെയ്ൻ ബൈനോക്കുലറുകൾ,হার্শেল ক্যাসেগ্রেন টেলিস্কোপ
ഹാർട്ട്സ് ഭരണം,হার্টস শাসন
ഹൃദയങ്ങൾ,হৃদয়
ഹാർട്ടസ് ആന്റിന,হার্টাস অ্যান্টেনা
hirtus ഡ്യുവൽ,hirtus দ্বৈত
ഹർട്ട്സ് ഇഫക്റ്റ്,আঘাতের প্রভাব
ഹൃദയ വെക്റ്റർ,হার্টস ভেক্টর
ഹൃദയതരംഗം,হৃদয়-তরঙ্গ
hirtsey dipole,hirtsey ডাইপোল
ഹൃദയത്തിന്റെ ഓസിലേറ്റർ,হৃদয়ের দোলক
ഹാർട്ട്സ്പ്രംഗ് റൗസൽ ഡയഗ്രം,হার্টস্প্রং রাসেল চিত্র
ഹെസ്സ് ഭരണം,হেস নিয়ম
മൾട്ടിക്രോമാറ്റിക് ഫോട്ടോമെട്രി,মাল্টিক্রোমেটিক ফটোমেট্রি
ഹെറ്ററോ ബോണ്ട്,hetero বন্ড
ഹെറ്ററോഡൈൻ,heterodyne
ഹെറ്ററോഡൈൻ ബീറ്റ് സിസ്റ്റം,heterodyne বীট সিস্টেম
ഹെറ്ററോഡൈൻ ഇടപെടൽ,heterodyne হস্তক্ষেপ
ഹെറ്ററോഡൈൻ മോഡുലേറ്റർ,heterodyne মডুলেটর
ഹെറ്ററോഡൈൻ ഓസിലേറ്റർ,হেটেরোডাইন অসিলেটর
ഹെറ്ററോഡൈൻ റിസീവർ,heterodyne রিসিভার
ഹെറ്ററോഡൈൻ സ്വീകരണം,heterodyne অভ্যর্থনা
"ഹെറ്ററോഡൈൻ സ്പെക്ട്രോസ്കോപ്പി, ഹെറ്ററോഡൈൻ സ്പെക്ട്രോസ്കോപ്പി","heterodyne স্পেকট্রোস্কোপি, heterodyne স্পেকট্রোস্কোপি"
ഹെറ്ററോഡിൻ സിടി (ഹെറ്ററോഡിൻ ഇടപെടൽ),হেটেরোডাইন সিটি (হেটেরোডিন হস্তক্ষেপ)
വിചിത്രമായ ഊർജ്ജ ഇലക്ട്രോണുകൾ,বিজোড় শক্তি ইলেকট্রন
വൈവിധ്യമാർന്ന ഊർജ്ജ സ്രോതസ്സ്,ভিন্ন ভিন্ন শক্তির উৎস
"വൈവിധ്യമാർന്ന, വൈവിധ്യമാർന്ന, വൈവിധ്യമാർന്ന","ভিন্নধর্মী, ভিন্নধর্মী, ভিন্নধর্মী"
വൈവിധ്യമാർന്ന സ്ഥിതിവിവരക്കണക്കുകൾ,ভিন্নধর্মী পরিসংখ্যান
വൈവിധ്യമാർന്ന സന്തുലിതാവസ്ഥ,ভিন্নধর্মী ভারসাম্য
വൈവിധ്യമാർന്ന ദ്രാവകം,ভিন্নধর্মী তরল
വൈവിധ്യമാർന്ന ലാറ്റിസ്,ভিন্নধর্মী জালি
നേർരേഖ,সোজা লাইন
വൈവിധ്യമാർന്ന നിർമ്മാണം,ভিন্নধর্মী উৎপাদন
വൈവിധ്യമാർന്ന മാധ്യമം,ভিন্নধর্মী মাধ্যম
വൈവിധ്യമാർന്ന വികിരണം,ভিন্নধর্মী বিকিরণ
വൈവിധ്യമാർന്ന റിയാക്ടർ,ভিন্নধর্মী চুল্লি
വൈവിധ്യമാർന്ന വൈകല്യം,ভিন্নধর্মী বিকৃতি
സങ്കീർണ്ണമായ അയോണുകൾ,জটিল আয়ন
ഏകപക്ഷീയത,স্বেচ্ছাচারিতা
"ഹെറ്ററോ ന്യൂക്ലിയർ, ഹെറ്ററോ ന്യൂക്ലിയർ","heteronuclear, heteronuclear"
ഹെറ്ററോ ന്യൂക്ലിയർ ഡയറ്റോമിക് തന്മാത്ര,হেটেরোনিউক্লিয়ার ডায়াটমিক অণু
ഹെറ്ററോ ന്യൂക്ലിയർ തന്മാത്ര,হেটেরোনিউক্লিয়ার অণু
ഹെറ്ററോപോളാർ ബോണ്ട്,heteropolar বন্ড
വൈവിധ്യമാർന്ന,ভিন্নধর্মী
വൈവിധ്യമാർന്ന,ভিন্নধর্মী
ഹോളിംഗർ സമവാക്യം,হলিঙ্গার সমীকরণ
സ്വയം തിരയൽ പതിവ്,স্ব অনুসন্ধান রুটিন
ഹെയ്സ്ലർ അലോയ്,heisler খাদ
ഹെക്സ് അക്ഷം,হেক্স অক্ষ
ഹെക്സാഡെസിമൽ നൊട്ടേഷൻ സിസ്റ്റം,হেক্সাডেসিমেল নোটেশন সিস্টেম
ഹെക്സാഡെസിമൽ രീതി,হেক্সাডেসিমেল পদ্ধতি
ഷഡ്ഭുജ ഒതുക്കമുള്ള ഘടന,ষড়ভুজ কমপ্যাক্ট গঠন
"ഷഡ്ഭുജ സ്ഫടികം, ചതുരാകൃതിയിലുള്ള പരൽ","ষড়ভুজ স্ফটিক, চতুর্ভুজ স্ফটিক"
"ഷഡ്ഭുജാകൃതിയിലുള്ള ലാറ്റിസ്, ഷഡ്ഭുജാകൃതിയിലുള്ള ലാറ്റിസ്","ষড়ভুজ জালি, ষড়ভুজ জালি"
ഷഡ്ഭുജാകൃതിയിലുള്ള മെഷ്,ষড়ভুজ জাল
ഷഡ്ഭുജ സമൂഹം,ষড়ভুজ সম্প্রদায়
അഷ്ടഹെഡ്രൽ,অষ্টহেড্রাল
ഹെക്സോഡ്,হেক্সোড
ഷഡ്ഭുജം,ষড়ভুজ
ഹാഫ്നിയം,হাফনিয়াম
ഉയർന്ന ഫ്ലക്സ് ഐസോടോപിക് റിയാക്ടർ,উচ্চ ফ্লাক্স আইসোটোপিক চুল্লি
മിനിമലിസ്റ്റിക് ഘടന,সংক্ষিপ্ত কাঠামো
"ഉയർന്ന ഫീൽഡ് സൂപ്പർകണ്ടക്ടർ, ടൈപ്പ് 2 സൂപ്പർകണ്ടക്ടർ","হাই ফিল্ড সুপারকন্ডাক্টর, টাইপ 2 সুপারকন্ডাক্টর"
"ഹെക്ടോഗ്രാം, സെന്റഗ്രാം","হেক্টোগ্রাম, সেন্টাগ্রাম"
മെർക്കുറി,বুধ
"ഹൈപ്പർതെർമോമെട്രി, തെർമോമെട്രി","হাইপারথার্মোমেট্রি, থার্মোমেট্রি"
"ഹോമോമെട്രിക്, ഐസോമെട്രിക്","হোমোমেট্রিক, আইসোমেট্রিক"
ഹിഗ്സ് മെക്കാനിസം,হিগস মেকানিজম
ഉയർന്ന ഊർജ്ജ വിസരണം,উচ্চ শক্তি বিচ্ছুরণ
അമിത ആത്മവിശ്വാസം പ്രതിരോധ നടപടികൾ,অতিরিক্ত আত্মবিশ্বাস প্রতিকার
ഉയർന്ന ഉയരത്തിലുള്ള പാചകം,উচ্চ উচ্চতায় রান্না করা
ഉയർന്ന കേൾക്കാവുന്ന ആവൃത്തി,উচ্চ শ্রবণযোগ্য ফ্রিকোয়েন্সি
ഉയർന്ന ഫ്രീക്വൻസി ആംപ്ലിഫിക്കേഷൻ,উচ্চ ফ্রিকোয়েন্সি পরিবর্ধন
ഉയർന്ന മരവിപ്പിക്കുന്ന താപനില,উচ্চ হিমাঙ্ক তাপমাত্রা
ഉയർന്ന സ്പർശനം,উচ্চ মানের
ഉയർന്ന കോൺട്രാസ്റ്റ് പ്രതിഫലനം,উচ্চ বৈসাদৃশ্য প্রতিফলন
ഉയർന്ന വ്യക്തതയുള്ള ടെലിവിഷൻ,উচ্চ স্বচ্ছতার টেলিভিশন
"ഉയർന്ന നിരക്ക്, ഉയർന്ന നിരക്ക്","উচ্চ হার, উচ্চ হার"
ഉയർന്ന ഊർജ്ജ ജ്യോതിശാസ്ത്രം,উচ্চ শক্তি জ্যোতির্পদার্থবিদ্যা
ഉയർന്ന ഊർജ്ജ ഇലക്ട്രോൺ ഡിഫ്രാക്ഷൻ,উচ্চ শক্তি ইলেকট্রন বিবর্তন
ഉയർന്ന ഊർജ്ജ ഉപാപചയം,উচ্চ শক্তি বিপাক
ഉയർന്ന ഊർജ്ജ കണങ്ങൾ,উচ্চ শক্তি কণা
ഉയർന്ന ഊർജ്ജ ഭൗതികശാസ്ത്രം,উচ্চ শক্তি পদার্থবিদ্যা
ഉയർന്ന ഊർജ്ജ വികിരണം,উচ্চ শক্তি বিকিরণ
ഉയർന്ന എപിതെർമൽ ന്യൂട്രോൺ ശ്രേണി,উচ্চ এপিথার্মাল নিউট্রন পরিসীমা
ഉയർന്ന ഫ്ലക്സ് റിയാക്ടർ,উচ্চ প্রবাহ চুল্লি
ഉയർന്ന ആവൃത്തി,উচ্চ তরঙ্গ
ഉയർന്ന ഫ്രീക്വൻസി ബയസ്,উচ্চ ফ্রিকোয়েন্সি পক্ষপাত
ഉയർന്ന ഫ്രീക്വൻസി ആംപ്ലിഫിക്കേഷൻ,উচ্চ ফ্রিকোয়েন্সি পরিবর্ধন
ഉയർന്ന ഫ്രീക്വൻസി കറന്റ്,উচ্চ ফ্রিকোয়েন্সি বর্তমান
ഉയർന്ന ഫ്രീക്വൻസി ഡ്രയർ,উচ্চ ফ্রিকোয়েন্সি ড্রায়ার
ഉയർന്ന ആവൃത്തി ചൂടാക്കൽ,উচ্চ ফ্রিকোয়েন্সি গরম করা
ഉയർന്ന ഫ്രീക്വൻസി ഇൻഡക്ഷൻ ചൂള,উচ্চ ফ্রিকোয়েন্সি আনয়ন চুল্লি
ഉയർന്ന ഫ്രീക്വൻസി ആന്ദോളനം,উচ্চ ফ্রিকোয়েন্সি দোলন
ഉയർന്ന ആവൃത്തി പുനരുജ്ജീവിപ്പിക്കൽ,উচ্চ ফ্রিকোয়েন্সি পুনর্জন্ম
ഉയർന്ന ഫ്രീക്വൻസി പ്രതിരോധം,উচ্চ ফ্রিকোয়েন্সি প্রতিরোধের
ഉയർന്ന ഫ്രീക്വൻസി പ്രതികരണം,উচ্চ ফ্রিকোয়েন্সি প্রতিক্রিয়া
ഉയർന്ന ഗാലക്സി അക്ഷാംശം,উচ্চ গ্যালাকটিক অক্ষাংশ
ഉയർന്ന കോൺട്രാസ്റ്റ് ട്യൂബ്,উচ্চ কনট্রাস্ট টিউব
ഉയർന്ന പ്രതിരോധശേഷിയുള്ള വോൾട്ട്മീറ്റർ,উচ্চ প্রতিবন্ধক ভোল্টমিটার
ഉയർന്ന ഫൈൻ റെസലൂഷൻ,উচ্চ সূক্ষ্ম রেজোলিউশন
ഉയർന്ന ജെറ്റ് സിസ്റ്റം,উচ্চ জেট সিস্টেম
ഉയർന്ന തലത്തിലുള്ള മോഡുലേഷൻ,উচ্চ স্তরের মড্যুলেশন
ഉജ്ജ്വലമായ തിളക്കം,উজ্জ্বল আভা
ഹൈ-ഫ്രീക്വൻസി-പാർ-ഫിൽട്ടർ,উচ্চ-ফ্রিকোয়েন্সি-পার-ফিল্টার
വേഗതയേറിയ കമ്പ്യൂട്ടർ,দ্রুত কম্পিউটার
ഉയർന്ന പവർ ഫീൽഡ്,উচ্চ শক্তি ক্ষেত্র
ഭൂതക്കണ്ണാടി,বিবর্ধক কাচ
ഹൈപ്പർജിയോമെട്രിക് ഉപകരണം,হাইপারজিওমেট্রিক যন্ত্র
ഉയർന്ന മർദ്ദം പ്രദേശം,উচ্চ চাপ এলাকা
ഉയർന്ന മർദ്ദം രാസവസ്തുക്കൾ,উচ্চ চাপ রাসায়নিক
ഉയർന്ന മർദ്ദം ക്ലൗഡ് ചേമ്പർ,উচ্চ চাপ মেঘ চেম্বার
ഉയർന്ന മർദ്ദമുള്ള മെർക്കുറി നീരാവി വിളക്ക്,উচ্চ চাপ পারদ বাষ্প বাতি
ഉയർന്ന മർദ്ദം ഭൗതികശാസ്ത്രം,উচ্চ চাপ পদার্থবিদ্যা
ഉയർന്ന സമ്മർദ്ദ സംവിധാനം,উচ্চ চাপ সিস্টেম
ഉയർന്ന ക്യു,উচ্চ q
ഉയർന്ന ക്യു റെസൊണേറ്റർ,উচ্চ Q অনুরণনকারী
ഉയർന്ന ഫ്ലട്ടർ അനുപാതം,উচ্চ ফ্লটার অনুপাত
ഉയർന്ന പ്രതിഫലന ഫിലിം,উচ্চ প্রতিফলিত ফিল্ম
ഉയർന്ന പ്രതിരോധം വോൾട്ട്മീറ്റർ,উচ্চ প্রতিরোধের ভোল্টমিটার
കൂടുതല് വ്യക്തത,উচ্চ রেজল্যুশন
ഉയർന്ന റെസല്യൂഷൻ സ്പെക്ട്രോസ്കോപ്പി,উচ্চ রেজোলিউশন স্পেকট্রোস্কোপি
ഫാസ്റ്റ് കാൽക്കുലേറ്റർ,দ্রুত ক্যালকুলেটর
ചെറിയ ക്യാമറ,ছোট ক্যামেরা
"വേഗത്തിലുള്ള സാങ്കേതികവിദ്യ, ദ്രുത സാങ്കേതികവിദ്യ","দ্রুত প্রযুক্তি, দ্রুত প্রযুক্তি"
ഉയർന്ന വേഗതയുള്ള ഓസിലോസ്കോപ്പ്,উচ্চ বেগ অসিলোস্কোপ
ഉയർന്ന വേഗതയുള്ള സ്കാനർ,উচ্চ বেগ স্ক্যানার
ഉയർന്ന ഊഷ്മാവ് ഗ്യാസ്-കൂൾഡ് റിയാക്ടർ,উচ্চ তাপমাত্রার গ্যাস-কুলড চুল্লি
ഉയർന്ന താപനില പ്രതിഭാസം,উচ্চ তাপমাত্রার ঘটনা
"ഉയർന്ന വോൾട്ടേജ്, ഉയർന്ന വോൾട്ടേജ്","উচ্চ ভোল্টেজ, উচ্চ ভোল্টেজ"
ഉയർന്ന സാധ്യതയുള്ള വൈദ്യുത ഡിസ്ചാർജ്,উচ্চ সম্ভাব্য বৈদ্যুতিক স্রাব
"ഉയർന്ന സാധ്യത, ഉയർന്ന വോൾട്ടേജ്","উচ্চ সম্ভাবনা, উচ্চ ভোল্টেজ"
ഉയർന്ന സമയ മിഴിവ്,উচ্চ সময়ের রেজোলিউশন
ഉയർന്ന വാക്വം റക്റ്റിഫയർ,উচ্চ ভ্যাকুয়াম সংশোধনকারী
ഉയർന്ന വാക്വം ട്യൂബ്,উচ্চ ভ্যাকুয়াম টিউব
ഉയർന്ന വാക്വം,উচ্চ ভ্যাকুয়াম
സൂപ്പർ ഫാസ്റ്റ് താരം,সুপার ফাস্ট তারকা
ഉയർന്ന വോൾട്ടേജ്,উচ্চ ভোল্টেজের
ഉയർന്ന ഉൽപ്പന്ന ബോംബ്,উচ্চ পণ্য বোমা
ഉയർന്ന സാന്ദ്രത പ്ലാസ്മ,উচ্চ ঘনত্বের প্লাজমা
ഉയർന്ന വൈദ്യുത മാധ്യമം,উচ্চ অস্তরক মাধ্যম
ഉയർന്ന ടെൻസൈൽ തത്വം,উচ্চ প্রসার্য নীতি
ഉയർന്ന ഊർജ്ജ ബന്ധം,উচ্চ শক্তি বন্ড
ഉയർന്ന ഊർജ്ജ മീസൺ,উচ্চ শক্তি মেসন
ഉയർന്ന ഫീൽഡ് സൂപ്പർകണ്ടക്ടർ,উচ্চ ক্ষেত্রের সুপারকন্ডাক্টর
ഉയർന്ന ഫ്രീക്വൻസി വോൾട്ട്മീറ്റർ,উচ্চ ফ্রিকোয়েন্সি ভোল্টমিটার
ഉയർന്ന കെ കപ്പാസിറ്റർ,উচ্চ K ক্যাপাসিটর
സൂപ്പർ ബ്രൈറ്റ് സോൺ,সুপার উজ্জ্বল অঞ্চল
"ഉയർന്ന മു നോസൽ, ഉയർന്ന മാഗ്നിഫിക്കേഷൻ മൾട്ടിപ്ലയർ നോസൽ","উচ্চ মিউ অগ্রভাগ, উচ্চ বিবর্ধন গুণক অগ্রভাগ"
ഉയർന്ന റെസല്യൂഷൻ ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,উচ্চ রেজোলিউশন ইলেক্ট্রন মাইক্রোস্কোপ
ഉയർന്ന വികിരണ വൈകല്യം,উচ্চ বিকিরণ ত্রুটি
ഉയർന്ന താപനില രാസവസ്തുക്കൾ,উচ্চ তাপমাত্রার রাসায়নিক
ഉയർന്ന വോൾട്ടേജ് ലൈൻ,উচ্চ ভোল্টেজ লাইন
"ഉയർന്ന ഹാർമോണിക്, ഉയർന്ന നിലവാരം","উচ্চ সুরেলা, উচ্চ মানের"
ഉയർന്ന താപനില,উচ্চ তাপমাত্রা
ഉയർന്ന വെളിച്ച രീതി,উচ্চ আলো পদ্ধতি
സൂപ്പർ റിലേറ്റിവിസ്റ്റിക്,অতি আপেক্ষিক
വളരെ വിഷാംശം,অত্যন্ত বিষাক্ত
കനത്ത അയോൺ ലീനിയർ ആക്സിലറേറ്റർ,ভারী আয়ন রৈখিক অ্যাক্সিলারেটর
ഹിൽഡെബ്രാന്റ് പ്രവർത്തനം,Hildebrandt ফাংশন
മുകളിൽ നിന്ന് താഴേക്കുള്ള റെക്കോർഡിംഗ്,টপ-ডাউন রেকর্ডিং
ഏറ്റവും കുറഞ്ഞ ബാൻഡ് വീതി,সর্বনিম্ন ব্যান্ড-প্রস্থ
ഹിൽറ്റ്നർ-ഹാൾ പ്രഭാവം,হিল্টনার-হল প্রভাব
കൈവശാവകാശ വൃത്തം,দখল চক্র
ഹിറ്റോർഫ് ഇരുണ്ട ആകാശം,হিটর্ফ অন্ধকার আকাশ
"ഹിറ്റോർഫ് തത്വം, കുറുക്കുവഴി സിദ്ധാന്തം","হিটরফ নীতি, শর্টকাট তত্ত্ব"
ഹാഫ്നർ മെഴുകുതിരി,হাফনার মোমবাতি
ഹെക്ടോലിറ്റർ,হেক্টোলিটার
ഹെക്ടോമീറ്റർ,হেক্টোমিটার
ഹോൾമിയം,হলমিয়াম
"ഉപകഥ, ഹോഡോഗ്രാഫ്","উপাখ্যান, hodograph"
എക്ലിപ്റ്റിക് സമവാക്യം,গ্রহগত সমীকরণ
എക്ലിപ്റ്റിക് രീതി,গ্রহন পদ্ধতি
എക്ലിപ്റ്റിക് തലം,গ্রহগত সমতল
വേഗത-പരിവർത്തനം,বেগ-রূপান্তর
"ഹോഡോസ്കോപ്പ്, ലീക്ക് ചിത്രം","Hodoscope, ফাঁস ছবি"
ഹോഫ്മാൻ ഇലക്ട്രോമീറ്റർ,হফম্যান ইলেক্ট্রোমিটার
കൊമ്പ് ആന്റിന,হর্ন অ্যান্টেনা
പ്രയോഗിച്ച വികിരണം,প্রয়োগ করা বিকিরণ
കറുത്ത ശരീരം,কালো শরীর
ബോണ്ടിംഗ് സർക്യൂട്ട്,বন্ধন সার্কিট
സിൻക്രണസ് നിയന്ത്രണം,সিঙ্ক্রোনাস নিয়ন্ত্রণ
ബന്ധനപ്രവാഹം,বন্ধন প্রবাহ
പിന്തുണ പരാമീറ്റർ,সমর্থন পরামিতি
ഹോൾഡിംഗ് പരിസരം,অধিষ্ঠিত প্রাঙ্গনে
റിസീവർ കാരിയർ,রিসিভার ক্যারিয়ার
പിടിക്കുക,ক্যাপচার
ഹോൾഡർ ബീം,ধারক মরীচি
ഹോൾഡർ സർക്യൂട്ട്,ধারক সার্কিট
ഹോൾഡർ കീ,ধারক কী
ഹോൾഡർ കാന്തം,ধারক চুম্বক
ഹോൾഡിംഗ് കാലയളവ്,অধিষ্ঠিত সময়ের
ഹോൾഡിഷ് സിദ്ധാന്തം,হোল্ডিশের উপপাদ্য
"ദ്വാരം, ദ്വാരം, ദ്വാരം","গর্ত, গর্ত, গর্ত"
ഓറിഫിസ് സ്ലോട്ട് കോട്ടർ,ছিদ্র স্লট কোটার
"ഹോൾ ഡ്രൈവ്, ഹോൾ ഡ്രൈവ്","হোল ড্রাইভ, হোল ড্রাইভ"
ദ്വാരം കുത്തിവയ്പ്പ്,গর্ত ইনজেকশন
ദ്വാരം മൊബിലിറ്റി,গর্ত গতিশীলতা
"ദ്വാര സിദ്ധാന്തം, ദ്വാര സിദ്ധാന്തം","গর্ত তত্ত্ব, গর্ত তত্ত্ব"
ഹോൾ വിപാഷ്,হোল বিপাশ
നെയ്ത്തുകാരൻ ആവശ്യമാണ്,তাঁতি প্রয়োজন
പൊള്ളയായ കാഥോഡ്,ফাঁপা ক্যাথোড
ഹോൾമിയം,হলমিয়াম
വൃത്താകൃതിയിലുള്ള അച്ചുതണ്ട്,বৃত্তাকার অক্ষ
ഹോളോഗ്രാം,হলোগ্রাম
സ്റ്റീരിയോസ്കോപ്പിക് ഇന്റർഫെറോമീറ്റർ,স্টেরিওস্কোপিক ইন্টারফেরোমিটার
ഹോളോഗ്രാഫി,হলগ্রাফি
ഡൈഹെഡ്രൽ,ডিহেড্রাল
മുഴുവൻ പാനൽ,সম্পূর্ণ প্যানেল
മൈക്രോസ്കോപ്പിക് സ്റ്റീരിയോഗ്രാഫി,মাইক্রোস্কোপিক স্টেরিওগ্রাফি
ഹോളോമോർഫിക് പ്രവർത്തനം,holomorphic ফাংশন
ഹോളോണമി രീതി,হলোনমি পদ্ধতি
മുഴുവൻ വെളിച്ചം,সম্পূর্ণ আলো
മുഴുവൻ വെളിച്ചം,সম্পূর্ণ আলো
തികഞ്ഞ സമമിതി,নিখুঁত প্রতিসাম্য
ഡൈഹെഡ്രൽ,ডিহেড্রাল
ഹോൾട്ട്സ് മെഷീൻ,হোল্ট মেশিন
holtser രീതി,হোল্টসার পদ্ধতি
ഊർജ്ജ പ്രവാഹം പോലും,এমনকি শক্তি প্রবাহ
ഐസോ-എൻട്രോപ്പി ഫ്ലോ,আইসো-এনট্রপি প্রবাহ
സ്വഭാവം,চরিত্র
മോണോഡിഫ്യൂഷൻ ബേസ് ട്രാൻസിസ്റ്റർ,মনোডিফিউশন বেস ট্রানজিস্টর
"ലക്ഷ്യം, വീട്, വീട്","লক্ষ্য, বাড়ি, বাড়ি"
അഭിലക്ഷ്യ സഹായ്,অভিলক্ষ্য সহায়
സ്വീകരണ ആന്റിന,অভ্যর্থনা অ্যান্টেনা
ലക്ഷ്യം ഉപകരണം,লক্ষ্য ডিভাইস
ലക്ഷ്യ ശ്രേണി,লক্ষ্যসীমা
ലക്ഷ്യം കേന്ദ്രം,লক্ষ্য কেন্দ্র
കേന്ദ്രീകൃതമായ,কেন্দ্রীভূত
ബന്ധു,আপেক্ষিক
ഹോമോഡൈൻ സ്വീകരണം,homodyne অভ্যর্থনা
ഏകതാനത,একজাতীয়তা
സ്ഥല-സമയ അനുയോജ്യത,স্থান-কাল সামঞ্জস্য
സാമ്യത കോംപ്ലക്സ്,মিল কমপ্লেক্স
"ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ","সমজাতীয়, সমজাতীয়, একজাতীয়, একজাতীয়, সমজাতীয়"
ഏകതാനമായ സർക്യൂട്ട്,সমজাতীয় সার্কিট
ഏകതാനമായ ഡാറ്റ,সমজাতীয় তথ্য
ഏകതാനമായ ഇലക്ട്രോസ്റ്റാറ്റിക് ഫീൽഡ്,সমজাতীয় ইলেক্ট্রোস্ট্যাটিক ক্ষেত্র
"ഏകതാനമായ സന്തുലിതാവസ്ഥ, ഏകതാനമായ സന്തുലിതാവസ്ഥ","সমজাতীয় ভারসাম্য, সমজাতীয় ভারসাম্য"
ഏകതാനമായ പ്രദേശം,সমজাতীয় এলাকা
ഏകതാനമായ ദ്രാവകം,সমজাতীয় তরল
ഏകതാനമായ ഗുരുത്വാകർഷണ മണ്ഡലം,সমজাতীয় মহাকর্ষীয় ক্ষেত্র
ഏകതാനമായ നിമജ്ജനം,একজাত নিমজ্জন
