Bengali,Hindi
তালিকা প্রক্রিয়াকরণ,सूची प्रक्रमण
আক্ষরিক,"1.आक्षर,2.शाब्दिक"
লাইভ দেখান,"1.सक्रिय, 2.सजीव, 3.विद्युन्मय, 4.चल"
লাইভ নোড,सजीव आसंधि
ভার,"1.भार, 2.लोड"
লোড মডিউল,"1.लोड मॉडयूल, 2.भार प्रतिरुपक"
স্থানীয়,"1.स्थानीय, 2.स्थानिक"
স্থানীয় অ্যাক্সেস,स्थानीय अभिगम
স্থানীয় এলাকা নেটওয়ার্ক (ল্যান),स्थानीय क्षेत्र जालक्रम (लैन)
স্থানীয় সংজ্ঞা,स्थानीय स्पष्टता
স্থানীয় বিনিময়,"1. स्थानीय जालक्रम ,2. स्थानीय केंद्र,3. स्थानीय विनिमय"
স্থানীয় স্মৃতি,स्थानीय स्मृति
স্থানীয় মোড,स्थानीय विधा
স্থানীয় পরিবর্তনশীল,स्थानीय चर
তালা,"पाश, लॉक"
লক করা ফাইল,पाशित संचिका
লগ ইন = লগ ইন করুন,सत्रारंभ
লগ অফ-লগ আউট,सत्रांत
লগিং,संलेखन
যুক্তি বিশ্লেষক,तर्क विश्लेषक
যুক্তি বোমা,तर्क बम
লজিক কার্ড,तर्क कार्ड
লজিক চার্ট (ফ্লো চার্ট),तर्क संचित्र (प्रवाह संचित्र)
লজিক সার্কিট,तर्क परिपथ
লজিক ডিজাইন,तर्क अभिकल्प
লজিক ডায়াগ্রাম,तर्क आरेख
লজিক ফ্লো চার্ট,तार्किक प्रवाह संचित्र
লজিক ফাংশন,तर्क फलन
লজিক গেট,तर्क गेट
লজিক প্রোগ্রামিং,"1.तर्क प्रोग्रामन, 2.तर्क क्रमादेशन"
যুক্তির পরিবর্তন,तर्क विस्थापन
যুক্তি অবস্থা,तर्क अवस्था
লজিক সুইচ,तर्क स्विच
লজিক ইউনিট,तर्क इकाई
যৌক্তিক,तार्किक
যৌক্তিক সংযোগ,तार्किक संयोजन
যৌক্তিক তথ্য কাঠামো,तार्किक आँकड़आ संरचना
লজিক্যাল ডায়াগ্রাম,तर्कसंगत आरेख
যৌক্তিক অভিব্যক্তি,तार्किक व्यंजक
লজিক্যাল ফ্লো চার্ট (ফ্লো চার্ট),तार्किक प्रवाह संचित्र
যৌক্তিক IF,तार्किक आई एफ (तार्किक यदि)
যৌক্তিক অপারেশন,तर्कसंगत संक्रिया
লজিক্যাল অপারেটর,तर्कसंगत संकारक
যৌক্তিক সম্পর্ক,तर्कसंगत संबंधन
যৌক্তিক স্কিম,तार्किक योजना
যৌক্তিক প্রতীক,"1.तर्कसंगत संप्रतीक,2.तार्किक संप्रतीक"
লজিক্যাল টাইপ,तार्किक प्ररुप
যৌক্তিক মান,तार्किक मान
যৌক্তিক পরিবর্তনশীল,तार्किक चर
এগিয়ে তাকান বহন,हासिल अग्रावलोकन
সামনে সেট দেখুন,अग्रावलोकन समुच्चय
খুঁজে দেখো,अवलोकन
লুপ,"1.लूप, 2.पाश"
লুপ নিয়ন্ত্রণ,पाश नियंत्रण
লুপ ইনিশিয়ালাইজেশন,पाश प्रारंभन
লুপ পরিবর্তন,पाश आपरिवर्तन
লুপ নেটওয়ার্ক,"1.पाश जालक्रम, 2.पाश नेटवर्क"
লুপ শুরু,पाश प्रारंभन
লুপ সমাপ্তি,पाश-अवसान
লুপ-ব্যাক পরীক্ষা,प्रति-पाश परीक्षण
ঢিলেঢালাভাবে মিলিত,शिथिल युग्मित
ক্ষতিহীন কম্প্রেশন,ह्रास रहित संपीडन
ক্ষতিকর কম্প্রেশন,हासी संपीडन
কম বাইট,निम्न बाइट
নিম্ন স্তরের ভাষা,निम्न स्तर भाषा
কম পাস ফিল্টার,निम्न पारक फिल्टर
নিম্ন সীমা,"1.निम्न परिबाधित,2. निम्न परिबद्ध"
ম্যাক প্রোটোকল (মাঝারি অ্যাক্সেস নিয়ন্ত্রণ),"1.मैक प्रोटोकॉल, 2.मैक आचार (मध्य अभिगम नियंत्रण)"
মেশিন,"1.मशीन, 2.यंत्र"
মেশিন ঠিকানা,मशीन पता
মেশিন কোড,"1.यंत्र कूट, 2.मशीन कोड"
মেশিন চক্র,यंत्र चक्र
মেশিন নির্ভর ভাষা,यंत्राश्रित भाषा
মেশিন নির্ভর সফটওয়্যার,यंत्राश्रित सॉफ्टवेयर
মেশিন ত্রুটি,यंत्र त्रुटि
মেশিন অলস সময়,यंत्र निष्क्रिय काल
মেশিন স্বাধীন ভাষা,यंत्र निरपेक्ष भाषा
মেশিনের নির্দেশনা,यंत्रानुदेश
মেশিন বুদ্ধিমত্তা,यंत्र बोध
মেশিন ভাষা,"1.मशीनी भाषा,2.यंत्र भाषा"
মেশিন লার্নিং,यंत्राधिगम
মেশিন অপারেশন,यंत्र संक्रिया
মেশিন ওরিয়েন্টেড ভাষা,यंत्रमूलक भाषा
মেশিন চালানো,यंत्र निष्पादन
মেশিন সিমুলেশন,मशीन अनुकार
মেশিন নষ্ট সময়,यंत्र अपहृत काल
যন্ত্রানুবাদ,मशीनी अनुवाद
মেশিন শব্দ,मशीन शब्द
ম্যাক্রো (= ম্যাক্রো নির্দেশ),स्थूल अनुदेश
ম্যাক্রো যুক্তি,स्थूल प्राचर
ম্যাক্রো সমাবেশ প্রোগ্রাম,स्थूल कोडांतरण प्रोग्राम
ম্যাক্রো কল,स्थूल आह्वान
ম্যাক্রো কোড,"1.स्थूल कोड, 2.स्थूल कूट"
ম্যাক্রো কমান্ড,स्थूल समादेश
ম্যাক্রো ঘোষণা,स्थूल घोषणा
ম্যাক্রো সংজ্ঞা,स्थूल परिभाषा
ম্যাক্রো ফ্লো চার্ট,स्थूल प्रवाह संचित्र
ম্যাক্রো জেনারেটর,स्थूल जनित्र
ম্যাক্রো নির্দেশ,स्थूल अनुदेश
ম্যাক্রো ভাষা,स्थूल भाषा
ম্যাক্রো লাইব্রেরি,स्थूल लाइब्रेरी
ম্যাক্রো প্যারামিটার,स्थूल प्राचल
ম্যাক্রো প্রক্রিয়াকরণ,स्थूल प्रक्रमण
ম্যাক্রো প্রসেসর,"1.स्थूल प्रक्रमक,2. मैक्रोप्रोसेसर"
ম্যাক্রো প্রোগ্রামিং,स्थूल प्रोग्रामन
ম্যাক্রো প্রোটোটাইপ,स्थूल आदिप्ररुप
ম্যাক্রো-কোডিং,"1.स्थूल कूटलेखन, 2.स्थूल कोडन"
ম্যাগাবাইট (এমবি),मेगाबाइट (एम बी)
জাদু চরিত্র,जादुई संप्रतीक
জাদু সংখ্যা,जादुई संख्या
চৌম্বকীয় বুদ্বুদ মেমরি,चुंबकीय बुदबुद स्मृति
চৌম্বক কার্ড,चुंबकीय कार्ड
চৌম্বক কোষ,"1.चुंबकीय कोष्ठिका, 2.चुंबकीय सेल"
চৌম্বক চরিত্র,चुंबकीय संप्रतीक
চৌম্বকীয় কোর স্টোরেজ,चुंबकीय कोर भंडारण
চৌম্বকীয় ডিস্ক,"1.चुंबकीय चक्रिका,2. चुंबकीय डिस्क"
চৌম্বকীয় ডিস্ক ঠিকানা,चुंबकीय डिस्क पता
চৌম্বকীয় ডিস্ক মেমরি,चुंबकीय चक्रिका स्मृति
চৌম্বক ড্রাম,चुंबकीय ड्रम
চৌম্বকীয় এনকোডিং,"1.चुंबकीय कूटलेखन, 2.चुंबकीय कोडीकरण,3.चुंबकीय कोडन"
চৌম্বকীয় মাথা,चुंबकीय शीर्ष
চৌম্বক কালি,चुंबकीय स्याही
চৌম্বক কালি অক্ষর স্বীকৃতি (MICR),चुंबकीय स्याही संप्रतीक अभिज्ञान (एम आई सी आर)
চৌম্বক মিডিয়া,चुंबकीय माध्यम
চৌম্বকীয় পড়া,चुंबकीय पठन
চৌম্বকীয় রেকর্ডিং,चुंबकीय अभिलेखन
চৌম্বকীয় সঞ্চয়স্থান,चुंबकीय भंडारण
চৌম্বক ফালা,चुंबकीय पट्टी
চৌম্বকীয় টেপ,चुंबकीय टेप
চৌম্বক টেপ কার্তুজ,चुंबकीय टेप कार्टीज
চৌম্বকীয় টেপ ড্রাইভ,चुंबकीय टेप ड्राइव
চৌম্বকীয় টেপ হেডার,चुंबकीय टेप अग्रक
চৌম্বক টেপ গ্রন্থাগারিক,चुंबकीय टेप लाइब्रेरियन
চৌম্বকীয় টেপ পরিবহন,चुंबकीय टेप अभिगमन
চৌম্বকীয় টেপ ইউনিট,चुंबकीय टेप इकाई
চৌম্বকীয় পাতলা ফিল্ম,"1.चुंबकीय तनु परत, 2.चुंबकीय तनु फिल्म"
চৌম্বক ট্র্যাক,चुंबकीय पथ
ম্যাগনেটো অপটিক স্টোরেজ,चुंबकीय प्रकाशीय भंडारण
ম্যাগনেটোগ্রাফিক প্রিন্টার,"1.चुंबकालेखी मुद्रक, 2.चुंबक लेखी प्रिंटर"
ম্যাগনেটোস্ট্রিকশন,चुंबकीय विरुपण
ম্যাগনেটোস্ট্রিকটিভ ট্যাবলেট,चुंबकीय विरुपक टिकिया
মেইল বক্স,"1.डाक पेटी, 2.मेल बाक्स"
মেইল মার্জ,मेल विलय
প্রধান নিয়ন্ত্রণ ইউনিট,"1.मुख्य नियंत्रक एकक, 2. मुख्य नियंत्रक इकाई"
প্রধান ফ্রেম,मेन फ्रेम
প্রধান ফ্রেম সিস্টেম,"1.मेन फ्रेम सिस्टम, 2.मेन फ्रेम तंत्र"
প্রধান স্মৃতি,"1.मुख्य स्मृति, 2.मुख्य मेमोरी"
প্রধান প্রোগ্রাম,"1.मुख्य प्रोग्राम, 2.मुख्य क्रमादेश"
প্রধান স্টোরেজ,मुख्य भंडारण
প্রধান সুইচ,"1.मेन स्विच, 2.मुख्य स्विच"
রক্ষণাবেক্ষণ,"1.अनुरक्षण, 2.रखरखाव"
রক্ষণাবেক্ষণ প্যানেল,अनुरक्षण पैनल
রক্ষণাবেক্ষণ সময়,अनुरक्षण काल
প্রধান চক্র,वृहत् चक्र
প্রধান ডিভাইস,मुख्य युक्ति
প্রধান কী,मुख्य कुंजी
প্রধান রাষ্ট্র,मुख्य अवस्था
প্রধান কাঠামো,मुख्य संरचना
প্রধান কাজ,मुख्य कार्य
সংখ্যাগরিষ্ঠ উপাদান,बहुसंख्यक अवयव
সংখ্যাগরিষ্ঠ গেট,बहुसंख्यक गेट
সংখ্যাগরিষ্ঠ অপারেশন,बहुसंख्य संक्रिया
মেকআপ সময়,प्रतिपूर्ति काल
ত্রুটিপূর্ণ রুটিন,कुसंक्रिया रुटीन
ব্যবস্থাপনা উন্নয়ন,प्रबंधन विकास
ব্যবস্থাপনা তথ্য সিস্টেম (MIS),प्रबंधन सूचना तंत्र (एम आई एस)
ব্যবস্থাপনা বিজ্ঞান,प्रबंध विज्ञान
ম্যানচেস্টার কোডিং,मैनचेस्टर कूटलेखन
ম্যানিফোল্ডিং,बहुवलन
চালিত পরিবর্তনশীল,प्रकलित चर
ম্যানিপুলেটিং ইনডেক্সিং,प्रकलित सूचकन
ম্যান-মেশিন সিমুলেশন,मानव यंत्र अनुकार
ম্যানুয়াল ঠিকানা সুইচ,हस्तचालित पता स्विच
ম্যানুয়াল বিশ্লেষণ,मैनुअल विश्लेषण
ম্যানুয়াল উত্তর,मैनुअल आह्वान
ম্যানুয়াল এন্ট্রি,मैनुअल प्रविष्टि
ম্যানুয়াল বিনিময়,"1.हस्तचालित केंद्र, 2.मैनुअल केंद्र"
হস্ত পরিচালিত,"1.हस्त निवेश, 2. मैनुअल निवेश"
সংক্ষিপ্ত কাজ,हस्त प्रचालन
অনেক থেকে অনেক সম্পর্ক,अनेकानेक संबंध
অনেক থেকে এক ডিকোডার,बहु-एक-विकोडक
মানচিত্র পদ্ধতি,प्रतिचित्र विधि
ম্যাপিং,प्रतिचित्रण
মার্জিন,उपांत
মার্জিন ত্রুটি,उपांतीय त्रुटि
প্রান্তিক চেক,उपांतीय जाँच
প্রান্তিক পরীক্ষা,उपांतीय परीक्षण
চিহ্ন সনাক্তকরণ,चिन्ह संसूचन
পড়া চিহ্নিত করুন,चिन्ह पठन
মার্ক স্ক্যানিং,चिन्ह क्रमवीक्षण
মার্ক সেন্স,चिन्ह बोध
মার্কার,चिन्हक
চিহ্নিত করা,चिन्हन
চিহ্নিত তরঙ্গ,चिन्हक तरंग
মার্কভ চেইন,मार्कोव श्रृंखला
মার্কভ উৎস,मार्कोव स्रोत
মার্কআপ ভাষা,मार्क-अप भाषा
মাসার,मेसर
মাসার,मेसर
মুখোশ,"1.मास्क, 2.आच्छद, 3.प्रच्छाद"
মাস্ক বিট,"1.प्रच्छाद बिट, 2.आच्छद बिट,3. मास्क दविअंक"
মাস্ক প্রোগ্রামেবল ডিভাইস,मास्क प्रोग्राम्य युक्ति
মাস্ক রেজিস্টার,आवरण रजिस्टर
মুখোশযুক্ত রম,"1.आवृत रॉम, 2.आवृत आर ओ एम"
মাস্কিং,आच्छादन
ভর তথ্য,विपुल आँकड़ए
ভর মেমরি,"1.विपुल स्मृति, 2.विपुल मेमोरी"
ব্যাপকভাবে সমান্তরাল,विपुलत: समांतर
ওস্তাদ,प्रधान 
মাস্টার কার্ড,मास्टर कार्ड
মাস্টার ঘড়ি,"1.प्रधान घड़ई, 2.नियंत्रक घड़ई"
মাস্টার কনসোল,प्रधान कन्सोल
মূল তথ্য,प्रधान आँकड़आ
মাস্টার ডায়াগ্রাম,प्रधान आरेख
প্রধান নথি,प्रधान संचिका
মাস্টার গ্রুপ,प्रधान समूह
প্রধান চাবি,मास्टर कुंजी
মাস্টার লাইব্রেরি টেপ,प्रधान लाइब्रेरी टेप
মাস্টার প্রসেসর,प्रधान प्रक्रमक
মাস্টার প্রোগ্রাম,प्रधान प्रोग्राम
মাস্টার স্টেশন,प्रधान केंद्र
মাস্টার টেপ,"1.प्रधान टेप, 2.मास्टर टेप"
মাস্টার টার্মিনাল,"1.प्रधान अंतक, 2.प्रधान टर्मिनल"
মাস্টার/দাস ডিভাইস,प्रधान अधीन युक्ति
প্রভু/দাস ব্যবস্থা,प्रधान अधीन तंत्र
ম্যাচ,"1.मेल, 2.मिलान, 3.मिलना"
ম্যাচিং,मिलान
গাণিতিক প্রোগ্রামিং,गणितीय प्रोग्रामन
গাণিতিক সিমুলেশন,गणितीय अनुकार
ম্যাট্রিক্স,"1.मैट्रिक्स, 2.आव्यूह"
ম্যাট্রিক্স প্রিন্টার,"1.मैट्रिक्स प्रिंटर, 2.मैट्रिक्स मुद्रक"
ম্যাট্রিক্স সুইচ,मैट्रिक्स स्विच
ম্যাট্রিক্স টেবিল,आव्यूह सारणी
ম্যাক্সি কম্পিউটার,मैक्सी कंप्यूटर
ম্যাক্সিকম্পিউটার,मैक्सी कंप्यूटर
সর্বাধিক উপাদান,उच्चिष्ट अवयव
সর্বোচ্চ মেয়াদ (প্রমিত সমষ্টি পদ),योगपद
ম্যাক্সওয়েল ডেমন,मैक्सवेल डैमन
মানে,"1.मध्यमान, 2.माध्य"
মানে মেরামতের সময়,माध्य सुधार काल
ব্যর্থতার মধ্যবর্তী সময় (MTBF),अंतर्विफलता माध्य काल
ব্যর্থতার মধ্যবর্তী সময় (MTBF),विफलता मध्य माध्यकाल (एम टी बी एफ)
ব্যর্থতার সময় মানে,विफलता का माध्य काल
মেরামত করার সময় মানে,मरम्मत माध्य काल
মেরামতের গড় সময় (MTTR),सुधार माध्यकाल (एम टी टी आर)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),मध्यम स्केल एकीकरण (एम एस आई)
মিডিয়াম স্কেল ইন্টিগ্রেশন (MSI),मध्यम समाकलन (एम एस आई)
মাঝারি মেয়াদী স্টোরেজ ডিভাইস,माध्य पद भंडारण युक्ति
প্রতি সেকেন্ডে মেগাবিট (এমবি পিএস),मेगा बिट प्रति सेकंड (एम बी पी एस)
সদস্য বস্তু,अवयव वस्तु
সদস্য রেকর্ড,अवयव अभिलेख
স্মৃতি,"1.स्मृति, 2.मेमोरी"
মেমরি অ্যারে,"1.स्मृति सरणी, 2.मेमोरी व्यूह"
মেমরি ব্যাংক,"1.स्मृति कोष, 2.मेमोरी बैंक"
মেমরি বাফার রেজিস্টার,"1.स्मृति बफर पंजी, 2.मेमोरी बफर पंजी"
মেমরি বাস,"1.स्मृति बस,2. मेमोरी बस"
মেমরি কার্ড,स्मृति कार्ड
মেমরি সেল,स्मृति कोष्ठिका
মেমরি কম্প্যাকশন,स्मृति संहनन
মেমরি কোর,"1.स्मृति कोर, 2.मेमोरी कोर"
মেমরি চক্র,स्मृति चक्र
মেমরি ডেটা রেজিস্টার,"1.मेमोरी आँकड़आ पंजी, 2.स्मृति आंकड़आ पंजी"
মেমরি ডাম্প,"1.स्मृति निपात ,2.मेमोरी डंप"
মেমরি বিনিময়,"1.स्मृति विनिमय, 2.मेमोरी विनिमय"
মেমরি অনুক্রম,"1.स्मृति पदानुक्रम, 2.मेमोरी पदानुक्रम"
মেমরি নির্দেশনা,स्मृति अनुदेश
স্মৃতি ব্যবস্থাপনা,"1.स्मृति प्रबंधन, 2.मेमोरी प्रबंधन"
মেমরি মানচিত্র,"1.स्मृति प्रतिचित्र, 2.मेमोरी प्रतिचित्र"
মেমরি ম্যাপ করা I/O,"1.स्मृति प्रतिचित्रित निर्गम, 2.निवेश, 3.मेमोरी प्रतिचित्रित आई/ओ"
মেমরি মডেল,"1.स्मृति मॉडल, 2.स्मृति निदर्श, 3.मेमोरी मॉडल"
মেমরি মডিউল,"1.स्मृति माड्यूल, 2.मेमोरी माड्यूल"
মেমরি পয়েন্টার রেজিস্টার,"1.स्मृति सूचक पंजी, 2.मेमोरी सूचक पंजी"
স্মৃতি শক্তি,स्मृति शक्ति
মেমরি সুরক্ষা,स्मृति संरक्षण
মেমরি রেফারেন্স নির্দেশনা,"1.स्मृति संदर्भ अनुदेश, 2.मेमोरी संदर्भ अनुदेश"
মেমরি আবাসিক প্রোগ্রাম,"1.स्मृति-वासी प्रोग्राम, 2.मेमोरी वासी क्रमादेश"
মেমরি ইউনিট,"1.स्मृति इकाई, 2.मेमोरी इकाई"
তালিকা,मेनू
মেনু বার,मेनू बार
মেনু ড্রাইভ,मेनू चालित
মেনু নির্বাচন,मेनू चयन
মেনু-চালিত প্রোগ্রাম,मेन-चालित प्रोग्राम
একত্রিত করা,"1.अंतरनिहित, 2.विलय"
একত্রিত বিনিময় সাজানোর,विलय विनिमय छंटाई
মার্জ সাজান,"1.छंटाई संविलय ,2. प्रसूची वरण"
মার্জিং,"1.विलय, 2.संविलय"
জাল নেটওয়ার্ক,जालाक्षि जालक्रम
মেসেজিং,संदेशन
বার্তা,संदेश
বার্তা প্রমাণীকরণ,संदेश अभिप्रमाणन
বার্তা বাক্স,संदेश कोष्ठ
বার্তা সার্কিট,संदेश परिपथ
বার্তা বিন্যাস,संदेश आरूप
বার্তা শীর্ষ,संदेश प्रवेशिका
বার্তা মোড,संदेश विधा
বার্তা পাস,संदेश प्रेषण
বার্তা পোলিং,"1.संदेश क्रमवरण, 2.संदेश क्रमचयन"
বার্তা সারি,संदेश पंक्ति
বার্তা সুইচ,संदेश स्विच
বার্তার পাঠ্য,संदेश पाठ
বার্তা স্থানান্তর এজেন্ট,संदेश अंतरण अभिकर्मक
মেটা অ্যাসেম্বলার,अधि कोडांतरक
মেটা ক্লাস,मेटावर्ग
মেটা সংকলন,"1.अधि संकलन, 2.अधि अनुभाषण"
মেটা কম্পাইলার,"1.अधि अनुभाषक, 2.अधि संकलक"
মেটা ভাষা,अधिभाषा
মেটা নেটওয়ার্ক,"1.मेटा जालक्रम, 2.मेटा नेटवर्क"
মেটা সিস্টেম,अधितंत्र
পদ্ধতি,विधि
মেট্রোপলিটন এরিয়া নেটওয়ার্ক (ম্যান),महानगरीय क्षेत्र नेटवर्क (एम ए एन)
মাইক্রো,सूक्ष्म
মাইক্রো কোড,"1.सूक्ष्म कूट,2.सूक्ष्म कोड"
মাইক্রো কম্পিউটার,सूक्ष्म कंप्यूटर
মাইক্রো কন্ট্রোলার,माइक्रो नियंत्रक
মাইক্রো চক্র,माइक्रो चक्र
মাইক্রো ইলেকট্রনিক মেকানিক্যাল সিস্টেম (MEMS),सूक्ष्म इलेक्ट्रॉनिक यांत्रिक तंत्र (मेमस)
মাইক্রো ইলেকট্রনিক্স,माइक्रो इलेक्ट्रॉनिकी
ক্ষুদ্র ক্ষুদ্র অনুমোদন,माइक्रो लघुरुपण
মাইক্রো অর্ডার,सूक्ष्म क्रम
মাইক্রো/মেনফ্রেম লিঙ্ক,"1.माइक्रो, 2.मेनफ्रेम लिंक"
মাইক্রোচিপ,माइक्रो चिप
মাইক্রোকোবল,माइक्रो कोबोल
মাইক্রোকোড,सूक्ष्म कोड
মাইক্রোফিচ,"1.सूक्ष्मिका, 2.माइक्रोफिश, 3.सूक्ष्म संचिका"
মাইক্রোফ্লপি,माइक्रो फ्लापी
মাইক্রোফর্ম রিডার,माइक्रोफॉर्म पठन यंत्र
মাইক্রোফ্রেম,माइक्रो फ्रेम
মাইক্রোগ্রাফিক্স,माइक्रोग्राफिक्स
মাইক্রোফোন,माइक्रोफोन
মাইক্রোফটোগ্রাফ,माइक्रोफोटोग्राफ
মাইক্রোপ্রসেসিং ইউনিট,"1.माइक्रोप्रोससिंग एकक, 2.सूक्ष्म प्रक्रमण एकक"
মাইক্রোপ্রসেসর,माइक्रोप्रोसेसर
মাইক্রোপ্রসেসর চিপ,माइक्रोप्रोसेसर चिप
মাইক্রোপ্রসেসর কম্পাইলার,माइक्रोप्रोसेसर अनुभाषक
মাইক্রোপ্রসেসর ইউনিট (MPU),माइक्रो प्रोसेसर यूनिट ( एम पी यू)
মাইক্রোপ্রোগ্রাম,"1.माइक्रोप्रोग्राम, 2.माइक्रो क्रमादेश"
মাইক্রোসিকোয়েন্স,माइक्रो अनुक्रम
মাইক্রোসফট,माइक्रोसॉफ्ट
মাইক্রোসফট উইন্ডোজ,माइक्रोसाफ्ट विंडोज
মাইক্রোওয়েভ,सूक्ष्म तरंग
মাইক্রোওয়েভ লিঙ্ক,सूक्ष्म तरंग कड़ई
মাইক্রোওয়েভ প্রচার,सूक्ष्म तरंग संचरण
মধ্যম ব্যবস্থাপনা,मध्य प्रबंधन
মিডলওয়্যার,"1.मध्यवेयर,2. मिडल वेयर"
মিডিকম্পিউটার,मिडी कंप्यूटर
মধ্যবিন্দু,मध्य बिंदु
মিডটার্ম,मध्यपद
অভিবাসন পথ,प्रवासन पथ
প্রতি সেকেন্ডে মিলিয়ন নির্দেশাবলী (MIPS),मिलियन अनुदेश प्रति सेकंड (एम आई पी एस)
মিনিকম্পিউটার,लघु कंप्यूटर
মিনিডিস্কেট,लघु डिस्केट
ন্যূনতম কার্নেল,"1.अल्पिष्ट कर्नल, 2.अल्पिष्ट अष्ठि"
সর্বনিম্ন পণ্য,अल्पिष्ट गुणनफल
সর্বনিম্ন গাছ,अल्पिष्ट वृक्ष
minimax (মিনিম্যাক্স-সর্বোচ্চ) অ্যালগরিদম,"1.मिनिमैक्स एल्गोरिथम, 2.एल्गोरिथ्म"
minimax পদ্ধতি,अल्पमहिष्ठ प्रक्रिया
ন্যূনতম খরচ বিস্তৃত গাছ,निम्नतम लागत विस्तारिक वृक्ष
ন্যূনতম লেটেন্সি কোডিং,"1.अल्पतम विलंबता कूटलेखन, 2.अल्पतम विलंबता कोडन"
ছোট ডিভাইস,लघु युक्ति
মিন্টেরিম,"1.गुणाद, 2.गुणद, 3.गुणनयोग पद"
বিয়োগ পতাকা,ऋण पताका
বিয়োগ পতাকা,ऋण पताका
মাইনাস জোন,ऋण क्षेत्र
আয়না,दिस्क्प्रतिबिंबित डिस्क
মিরর সাইট,"1.दर्पण स्थली, 2.छाया प्रति, 3.दर्पण प्रति"
মিশ্র-রেডিক্স স্বরলিপি,मिश्रित मूलांक अंकन
মিক্সার,मिश्रक
স্মৃতিসংক্রান্ত,स्मरक
স্মৃতির ঠিকানা,स्मरक पता
স্মৃতিবিদ্যা,स्मरणोकारी
মুঠোফোন,"1.मोबाइल, 2.चल"
মোবাইল কম্পিউটিং,"1.मोबाइल कंप्यूटन, 2.चल अभिकलन"
মডেল,"1.मॉडल, 2.निदर्श"
মডেলহীন সম্পাদক,विधारहित संपादक
মডেলিং,"1.निदर्शन, 2.मॉडलन"
মডেম,मॉडेम
পরিমিত,"1.साधारण माध्य, 2.सामान्य, 3.मध्यम"
সংযম,विमंदन
মডারেটর,विमंदक
পরিবর্তিত নির্দেশ,आपरिवर्तित अनुदेश
পরিবর্তনকারী,आपरिवर्तक
সংশোধক বিট,आपरिवर्तक बिट
পরিবর্তন করুন,आपरिवर्तन
মডুলার,मॉड्यूलर
মডুলারিটি,"1.अनुखंडीयता, 2.प्रतिरूपकता"
মড্যুলেশন,माड्यूलन
মডিউল,माड्यूल
মডিউল আর্কিটেকচার,अनुखंडीय संरचना
মনিটর,मॉनिटर
পর্যবেক্ষণ প্রোগ্রাম,"1.मॉनिटरन प्रोग्राम, 2.मानटीरन क्रमादेश"
মনোক্রোম প্রদর্শন,एकवर्णी प्रदर्श
মনোলিথিক ইন্টিগ্রেটেড সার্কিট,अखंड एकीकृत परिपथ
মনোলিথিক প্রযুক্তি,एकाश्म प्रौद्योगिकी
মনোস্পেস ফন্ট,एकल स्थल फॉन्ट
একচেটিয়া,एक स्थितिक
একঘেয়েমি,एकदिष्टता
মর্ফ,"1.आकार, 2.रूप"
মরফিম,रुपिम
মর্ফিজম,आकारिता
বন্ধক,"1.गिरवी, 2.बंधक, रेहन"
mosfet (MOSFET),मौसफेट (एम ओ एस एफ ई टी)
সবচেয়ে উল্লেখযোগ্য বিট,"1.सार्थकतम द्विअंक, 2.सार्थकतम बिट"
মাদার বোর্ড,मदर बोर्ड
মা নিবন্ধন,मदर पंजी
চলচ্চিত্র,चलचित्र
মোশন পিকচার এক্সপার্টস গ্রুপ (MPEG),चलचित्र विशेषज्ञ समूह (एम पी ई जी)
মাউন্ট,आरोह
মাউস,"1.मूषक, 2.माउस"
সরান,"1.चल, 2.विस्थापन"
চরিত্র সরান,चल संप्रतीक
MS-DOS,एम एस-डॉस
এমএস-উইন্ডোজ,एम एस-विंडोज
বহু দিক,बहु अभिमुखता
মাল্টি প্রসেসর,बहु प्रक्रमक
মাল্টি প্রোগ্রামিং,"1.बहुक्रमादेशन, 2.बहुप्रोग्रामन"
মাল্টি টাস্কিং,बहुकार्यण
মাল্টিবাস,बहुबस
মাল্টিকাস্ট,बहुप्रसारण
মাল্টিকাস্ট ঠিকানা,बहुरुपीय पता
মাল্টিকাস্টিং,बहुप्रसारण
মাল্টিচিপ,बहुचिप
মাল্টিক্স,मल्टिक्स
বহু কাজের অপারেশন,बहु-कार्य प्रचालन
বহুস্তর মেমরি,"1.बहुस्तर स्मृति,2. बहुस्तर मेमोरी"
মাল্টিমিডিয়া প্রযুক্তি,"1.बहमाध्यम प्रौद्योगिकी, 2.मल्टीमीडिया प्रौदयोगिकी"
মাল্টিমোড,बहुविधा
একাধিক,बहु
একাধিক নির্ভুলতা,"1.परिशुद्ध, 2.बहु सुनिश्चितता"
একাধিক সংশ্লেষণ,बहु प्रतिगमन
মাল্টিপ্লেক্স,"1.मल्टीप्लेक्स, 2.बहुसंकेत"
মাল্টিপ্লেক্স মোড,बहुसंकेत विधा
মাল্টিপ্লেক্সার,बहुसंकेतक
মাল্টিপ্লেক্সিং,"1.बहुसंकेतन, 2.बहुभाजन"
মাল্টিপয়েন্ট নেটওয়ার্ক,बहुबिंदु नेटवर्क
মাল্টিপ্রসেসিং,बहु प्रक्रमण
মাল্টিপ্রসেসর সিস্টেম,बहु प्रक्रमक तंत्र
বহুমুখী ইন্টারনেট মেইল এক্সটেনশন (MIME),बहुउद्देशीय इंटरनेट मेल विस्तार (एम आई एम ई)
মাল্টিসিডিউল,बनियोजन
