Telugu,Hindi
ఎదురుగా,2. परिपूरक भाग
ఓక్లోక్రసీ (=మొబోక్రసీ),भीड़शाही
ఓక్లోక్రాట్,"भीड़तंत्र का समर्थक, भीड़तंत्र का प्रतिपादक"
అధికారిక పత్రం,"सरकारी दस्ताबेज़, सरकारी प्रलेख"
పాత ప్రపంచం,पुरानी दुनिया
ఒలిగార్కీ,"गुटतंत्र, स्वल्पतंत्र"
దాడి,"धातक आक्रमण, जबरदस्त मारकाट"
బహిరంగ చర్చలు,प्रकट संधिवार्त्ता
ఓపెన్ ప్రశ్న,"मुक्त प्रश्न, खुला प्रश्न, विवादास्पद प्रश्न"
రికార్డులను తెరవండి,अप्रतिबद्ध अभिलेख
ఓరియంట్,प्राच्य
ఓరియంటలిజం,प्राच्यवाद
ఓరియంటలిజం,2. पूर्व देशीयता
ఓరియంటలిస్ట్,प्राच्यविद्
మూలం,उद्भव
మూలం,"2. उद्गम, उत्पत्ति"
ఆర్థోగ్రఫీ,शुद्ध लेखन
శత్రుత్వాలు చెలరేగడం,"सहसा युद्धारंभ, युद्ध का सहसा आरंभ, युद्ध का सहसा छिड़ जाना।"
అవుట్-పోస్ట్,"सीमा चौकी, चौकी"
పైగా ప్రభువు,अधिपति
ఓవర్ రైడ్,"चढ़ आना, कुचलना"
ఓవర్ రైడ్,2. प्रत्यादेश करना
పాగన్,"देवपूजक, पैगन"
పాగన్,पैगन
పాగనిజం,"देवपूजन, मूर्तिपूजा"
పాగనిజం,2. देवपूजावाद
పగోడా,स्तूप
పగోడా,2. बौद्ध मंदिर
పగోడా,3. पैगोडा
ప్యాలెస్ కుట్రలు,राजप्रासाद षड़यंत्र
పాలటినేట్,जागीर
తాటి ఆకు,"ताल, ताड़-पत्र"
పామ్ ఆదివారం,खजूरी रविवार
పానెజిరిస్ట్,"प्रशस्तिकार, विरुदकार"
భయాందోళనలు,आतंक
భయాందోళనలు,2. तहलका
భయాందోళనలు కలిగించేవాడు,आतंककारक
పాపసీ,पोपतंत्र
పాపసీ,2. पोप पद
పాపసీ,3. पोप अवधि
పాపసీ,"4. पोप-परंपरा, पोपीय उत्तराधिकार"
పాపల్ ఎద్దు,पोप का आदेश-पत्र
పాపాలిజం,पोपवाद
పాపాలిజం,2. पोपतंत्रीय व्यवस्था
పాపాలిస్ట్,पोपवादी
పాపల్ రాష్ట్రం,पोप-राज्य
పాపిజం (=పాపిస్ట్రీ),पोपवाद
పాపిస్ట్,पोपवादी
పాపిరస్,पेपाइरस
ఉపమానం,दृष्टांत कथा
పారామౌంట్,परमोच्च
పారామౌంట్సీ (=పారామౌంట్ పవర్),परमोच्च शक्ति
పారామౌంట్ లేడీ,सम्राज्ञी
పరమ ప్రభువు,सम्राट्
పార్చ్మెంట్,चर्मपत्र
పార్చ్మెంట్,"2. पार्चमेंट, चर्मपत्र पांडुलिपि"
పార్చ్మెంట్,3. पत्र
క్షమించు,क्षमा
పార్లేస్,"संधिवार्ता, सुलह की बातचीत"
పార్లేస్,2. विमर्श
పార్లమెంట్ (=పార్లమెంట్),"पार्लियामेंट, पार्लेमैन"
పార్లమెంట్,पार्लियामेंट
పార్లమెంట్,2. संसद
పార్లమెంట్,3. पार्लियामेंट
పార్లమెంట్ చట్టం,पार्लियामेंट अधिनियम
పార్లమెంటేరియన్,"सांसदिक, संसदविज्ञ"
పార్లమెంటేరియన్,"2. संसदीय पद्धति का समर्थक, पार्लियामेंट समर्थक"
పార్లమెంటరీ ఏజెంట్,संसदीय प्रतिनिधि
పార్నెలిజం,पारनेलवाद
పెరోల్,पैरोल
పెరోల్,2. संबंध मुक्ति
పారిసిడ్,पितृहंता
పారిసిడ్,2. गुरुजनंहंता
పక్షపాతం,"पक्षपाती, पक्षधर"
పక్షపాతం,2. लड़ाका
పక్షపాతం,3. गुरिल्ला
పాస్,"दर्रा, गिरी-द्वार"
పాస్ వర్డ్ (=వాచ్ వర్డ్),संकेत शब्द
జాతిపిత,कुल-पिता
పితృదేవతలు,"(बहुवचन में) जैकब के वंशज; डब्राहीम, इशाक, जैकब और उनके पूर्वज।"
పాట్రిషియన్,कुलीन
పితృస్వామ్యం,पैतृकी
పాక్స్ బ్రిటానికా,पैक्स ब्रिटेनिका ब्रिटिश साम्राज्य द्वारा शांति-स्थापना
పాక్స్ రొమానా,"पक्स रोमाना, रोमन साम्राज्य द्वारा स्थापित शांति"
పూర్వీకుల నుండి వంశక్రమము,वंशानुक्रम
పూర్వీకుల నుండి వంశక్రమము,2. वंश-वृक्ष
వంశపారంపర్య వ్యక్తి,"कुलीन व्यक्ति, उच्च कुलोत्पन्न व्यक्ति"
పీర్,पियर
పీర్,2. समपदस्थ
పీరేజ్,पियर पद
పీరేజ్,2. पियर वर्ग
పీరేజ్,3. पियरेज
ఐర్లాండ్ సహచరులు,आयरलैंड के पियर
స్కాట్లాండ్ సహచరులు,स्कॉटलैंड के पियर
పెనిన్సులర్ ప్రచారం,प्रायद्वीपीय अभियान
ద్వీపకల్ప యుద్ధం,प्रायद्वीपीय युद्ध
పెన్నెంట్,पताका
పీపుల్స్ చార్టర్ (=నేషనల్ చార్టర్),"लोक माँग पत्र, पीपुल्स चार्टर"
పీపుల్స్ ఫ్రంట్ (=పాపులర్ ఫ్రంట్),जन मोर्चा
అపవిత్రత,विश्वासघात
కాలం,अवधि
కాలం,2. काल
పెరిఫెరీ,परिधि
శాశ్వత పరిష్కారం,"इस्तमरारी बंदोबस्त, स्थायी बंदोबस्त"
శాశ్వత ఫైఫ్,स्थायी जागीर
ఫాలాంక్స్,सैन्य व्यूह
ఫాలాంక్స్,2. फैलेक्स
ఫారో,"फेरो, फ़राऊन, फेरोन"
పిక్టోగ్రామ్,चित्राक्षर
పిక్టోగ్రాఫ్,चित्रलेख
పిక్టోగ్రాఫ్,2. चित्रमय ग्राफ
యాత్రికుడు,तीर्थ यात्री
యాత్రికుల తండ్రులు,पिलग्रिम फादर्स
దోపిడీ,लूट
దోపిడీ,2. लूट का माल
పిల్లర్,स्तंभ
స్తంభ శాసనాలు (అశోకుని),अशोक के स्तंभ लेख
స్తంభ శాసనాలు (అశోకుని),स्तंभ लेख
స్తంభ శాసనాలు (అశోకుని),2. लघु स्तंभ लेख
పైరేట్,"जलदस्यु, समुद्री डाकू, समुद्र दस्यु"
పైరేట్,2. दस्युपोत
పిచ్ యుద్ధం,घमासान युद्ध
ప్లాట్లు,षड़यंत्र
పోలిస్,नगर
పోలిస్,2. नगर राज्य
రాజనీతిజ్ఞుడు,पुर-शासक
రాజకీయ ఏజెంట్,"राजनीतिक एजेंट, राजनीतिक अभिकर्त्ता"
రాజకీయ ఆశ్రయం,राजनीतिक शरण
రాజకీయ నివాసి,राजनीतिक राज्य प्रतिनिधि
రాజకీయ ఉగ్రవాదం,राजनैतिक आतंकवाद
ఎన్నికల పన్ను,व्यक्ति कर
పాంటూన్,"नौका सेतु, नाव पुल"
ప్రీమియర్,प्रधान
ప్రీమియర్,2. प्रधान मंत्री
ప్రీమియర్‌షిప్,प्रधान मंत्री-पद
ప్రెసిడెన్సీ,प्रदेश
ప్రెసిడెన్సీ,2. प्रेसीडेन्सी
అధ్యక్షుడు,"प्रधान, अध्यक्ष"
అధ్యక్షుడు,2. राष्ट्रपति
ప్రెసిడియం,"प्रेसीडियम, अध्यक्षमंडल, प्रधान परिषद"
ప్రధాన మంత్రి,प्रधान मंत्री
ప్రిమోజెనిచర్,ज्येष्ठाधिकार
యువరాజు,नरेश
యువరాజు,2. राजकुमार
ప్రిన్స్ బిషప్,प्रिंस बिशप
ప్రిన్స్ కన్సార్ట్,"महारानी-पति, प्रिंस कंसर्ट"
ప్రిన్స్ రీజెంట్,राज-अभिभावक
పిన్స్ రెగ్నెంట్,शासक युवराज
ప్రిన్సెస్ రీజెంట్,राज-अभिभाविका
ప్రిన్సెస్ రాయల్,ज्येष्ठ राजकुमारी
ప్రిన్సిపాలిటీ,राज्य
ప్రిన్సిపాలిటీ,2. देशी राज्य
ప్రిన్సిపాలిటీ,3. सामंत देश
బహుమతి,युद्ध उपहार
బహుమతి,2. समुद्री लूट
నగదు బహుమతి,विजित धन
వృత్తిపరమైన సైనికుడు,"पेशेवरसिपाही, व्यावसायिक सैनिक"
ప్రామిస్,"वचन, वायदा"
ప్రమోన్టరీ కోట,अंतरीप दुर्ग
రక్షించు,"संरक्षित राज्य, संरक्षित देश"
రక్షించు,2. संरक्षण-काल
రక్షించు,प्रोटेक्टोरेट
ఆశ్రితుడు,आश्रित
మూలాధారం,प्राप्ति-स्थान
మూలాధారం,2. मूलस्रोत
మూలాధార వ్యవస్థ,उद्गम-पद्धति
ప్రో-జియోనిస్ట్,यहूदी समर्थक
ప్రజా శత్రువు,लोक-शत्रु
ప్రజా శత్రువు,2. शत्रु राष्ट्र; युद्धरत राष्ट्र
పంక్టేషన్స్,संधि पूर्व वार्ता
ప్యూనిక్ యుద్ధాలు,प्यूनिक युद्ध
ప్యూరిటన్,प्यूरिटन
పుట్చ్,पुश
చతుర్భుజం,चतुरश्व रथ
చతుర్భుజ కూటమి,"चतष्ट्र मैत्री, चतुर्राष्ट्र संश्रय"
క్వేకర్,क्वेकर
రాణి,"रानी, राजमहिषी"
రాణి భార్య,राजपत्नी
క్వీన్ వరుడు,स्वर्गीय राजा की पत्नी
క్వీన్డమ్,सम्राज्ञी का पद
క్వీన్డమ్,2. राज्य
రాణి తల్లి,राजमाता
రాణి రాణి,शासिका रानी
క్విస్లింగ్,"देश-द्रोही, विभीषण"
క్విస్లింగ్,2. क्विसलिंग
అద్దె మానేయండి,सेवामुक्ति लगान
వణుకు,"तरकश, तूणीर"
వారెంటో,अधिकार-पृच्छा
జాతి,प्रजाति
జాతి ఆధిపత్యం,प्रजातीय सर्वोच्चता
ర్యాక్,शिकंजा
ర్యాక్,2. उत्पीड़क यन्त्र
రైడ్,धावा
రైడ్,2. छापा मारना
ప్రాకారము,"दुर्ग प्राचीर, परकोटा"
ప్రాకారము,2. दुर्ग-प्राचीर ढाल
దోపిడీ,लूट-खसोट करना
విమోచన క్రయధనం,"मुक्तिमूल्य, फिरौती"
విమోచన క్రయధనం,"2. निष्क्रय, निःक्रय"
విధ్వంసం,विध्वंस
విధ్వంసం,विध्वंस-परिणाम
రాజ్యం,राज्य
వెనుక గార్డు,"चंदावल, पार्ष्णि"
వెనుక రక్షణ చర్య,चंदावल हमला
తిరుగుబాటుదారుడు,विद्रोही
తిరుగుబాటు,विद्रोह
తిరుగుబాటుకు గుర్తింపు,विद्रोह-मान्यता
రీకండక్షన్,बलात् निष्कासन
నిఘా,"वीक्षण, टोह"
పునర్నిర్మాణం,पुनर्निर्माण
రికార్డ్ చేయండి,"अभिलेख, रिकॉर्ड"
రికార్డు కార్యాలయం,"रिकॉर्ड आफिस, अभिलेख कार्यालय"
రికార్డ్ రిటైర్మెంట్,अभिलेख की निवृत्ति
ఎర్ర చొక్కాలు,"लालकुर्ती वाला, खुदाई खिदमतगार"
సంస్కరణ,"धर्मसुधार आंदोलन, रिफॉर्मेशन"
శరణార్థ,शरणार्थी
రెగాలియా,राजाधिकार
రెగాలియా,2. राजचिह्र
రెగాలియా,3. राजपरिधान
రీజెన్సీ,"प्रतिशांसन-व्यवस्था, रीजेंसी"
రీజెంట్,"प्रतिशासक, रीजेन्ट"
రీజెంట్ రాణి,अभिभावक रानी
రెజిసైడ్,"राजहंता, नृपध्न, नृपहंता"
రెజిసైడ్లు,"राजहंता, रेजिसाइड्स"
పాలన,"राज्यकाल, शासन-काल"
పాలన,2. शासन-पद्धति
ప్రాంతం,"प्रदेश, क्षेत्र"
రెగ్నల్ సంవత్సరం,"राज्य-संवत्, राज्य वर्ष"
రెగ్నెంట్,"शासक, शासन करने वाला"
రెగ్నమ్,राज्यकाल
రీచ్,"राईख, जर्मन साम्राज्य"
పాలన,राज्य काल
పాలన,2. शाही शासन या राजसी प्राधिकार।
పాలించే కుటుంబం,राज परिवार
భయానక పాలన,आतंक काल
భయానక పాలన,2. आतंक राज्य
బలపరచు,कुमुक
అదనపుబల o,कुमुक भेजना
పునఃస్థాపన,"पुनः स्थापना, बहाली"
తిరిగి పెట్టుబడి పెట్టండి,प्रति स्थापना
రిలే పోస్ట్,"बदल चौकी, टपाल चौकी"
రిలే మార్గం,"टपाल मार्ग, डाक-मार्ग"
రిలే వ్యవస్థ,"टपाल व्यवस्था, अभिचालन व्यवस्था"
విడుదల,"रिहाई, मुक्ति"
విడుదల,2. छूट
త్యజించుట,"त्याग, परित्याग"
త్యజించుట,2. संन्यास
రెపర్టరీ (=ఇన్వెంటరీ),बृहत् सूची
రిపోజిటరీ,भंडार
రిపోజిటరీ,2. संग्रहालय
రిపబ్లిక్,"गणराज्य, गणतंत्र"
గణతంత్ర దినోత్సవం,गणराज्य दिवस
రిస్క్రిప్ట్,लिखित समाधान
రిస్క్రిప్ట్,2. राजाज्ञा
నివాసి,रेजीडेंट
పునరుద్ధరణ,पुनः स्थापना
పునరుత్థానం,(ईसा का) पुनरुत्थान
పునరుత్థానం,2. पुनुरूज्जीवन
తిరోగమనం,पीछे हटना
రివర్స్ (నాణెం),(सिक्के का) पृष्ठ भाग
తిరుగుబాటు,विद्रोह
విప్లవం,क्रांति
"విప్లవం, ఫ్రెంచ్","फ्रांसीसी क्रांति, फ्रांस की राज्य क्रांति"
విప్లవం గ్లోరియస్,अ. दे. Glorious Revolution
"విప్లవం, పారిశ్రామిక",औद्योगिक क्रांति
రైజింగ్,"विप्लव, बल्वा"
రాటెన్-బరో,राटन बरो
రఫ్ రైడర్స్,रफ राइडर्स
గుండ్రని తలలు,राउन्ड हेड्स
రూట్,"भगा देना, परास्त करना, खदेड़ना"
రాయల్ ప్రేక్షకులు,"राजा से भेंट, राज-दर्शन"
రాయల్ చార్టర్,शाही फरमान
రాయల్ క్రెస్ట్,राजचिह्र
రాయల్ క్రెస్ట్,2. राजकिरीट
రాయల్ డిక్రీ,राजाज्ञा
రూబ్రిక్,रूबर‍िक
శిథిలాలు,"भग्नावशेष, ध्वंसावशेष, खंडहर"
రన్నర్,"धावक, हरकारा"
విధ్వంసం,"अंतध्वंस, तोड़फोड़"
సాబెర్,खंग
సాబర్స్,"रिसाला, अश्वारोही दल"
త్యాగం,यज्ञ
త్యాగం,2. बलि
త్యాగం,3. बलिदान
సురక్షితమైన ప్రవర్తన,अभय दान
రక్షణ,"रक्षोपाय, रक्षा-विधान"
రక్షణ,2. सुरक्षण बचाव
రక్షణ విధులు,पूर्व रक्षात्मक कर
సాలీ,धावा
సాలీ-పోర్ట్,धावा द्वार
రాజదండం,राजदंड
స్కిమిటార్,"तलवार, शमशीर"
రెండవ ఎస్టేట్,"द्वितीय संपदा, अभिजात वर्ग"
శాఖ,संप्रदाय
శాఖ,2. पंथ
నిర్భందించటం,कब्जा
నిర్భందించటం,2. अधिग्रहण
సెనేట్,सेनेट (प्राचीन रोम की संसद)
సెనేట్,2. सेनेट
సెనేట్,3. अभिषद्
సెనేట్,4. सेनेट
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),कृषिदास
సెర్ఫ్ (=బోర్డార్ లేదా విల్లెన్),"2. खिदमती, दास"
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),कृषि-दासता
సెర్ఫోడమ్ (సెర్ఫ్‌హుడ్ లేదా సెర్ఫేజ్),2. कृषि दास-व्यवस्था
నీడ రాజు,नाम मात्र का राजा
షిప్ మనీ,जहाज कर
షాక్ దళాలు (=తుఫాను దళాలు),आक्रामी सेना
పొట్టి పార్లమెంట్,"स्वल्पावधि पार्लियार्मेट, अल्पकालीन पार्लियामेंट"
వాగ్వివాదం,झड़प
బానిస,"दास, गुलाम"
బానిసత్వం,दास-प्रथा
బానిసత్వం,"2. दासता, गुलामी"
సైనిక రాజనీతిజ్ఞుడు,सैनिक राजमर्मज्ञ
ఈటె,बल्लम
ఈటె-తల,हरावल
గోళము,प्रभाव क्षेत्र
స్ఫ్రాగిస్టిక్స్,"मुहर-विद्या, मुद्रा-विद्या"
వ్యవస్థను పాడు చేస్తుంది,पद पुरस्कार व्यवस्था
స్క్వైర్,बड़ा भूस्वामी
స్క్వైర్,2. स्कवायर
Squirearchy,जमींदार वर्ग
Squirearchy,2. भूस्वामी प्रभावित तंत्र
ప్రామాణికం,ध्वज
స్టాండర్డ్ బేరర్,ध्वज-वाहक
స్టాండింగ్ ఆర్మీ,स्थाई सेना
స్టాండింగ్ ఆర్డర్లు,मानक निर्देश
స్టాండింగ్ ఆర్డర్లు,2. स्थाई आज्ञा
రాజనీతిజ్ఞుడు,"राजनीति विशारद, राजनीति मर्मज्ञ"
రాతి శాసనం,"प्रस्तर लेख, पाषाणलेख"
తుఫాను దళాలు,तूफानी दस्ता
వ్యూహం,"कूट युक्ति, कूट उपाय"
వ్యూహం,"युद्ध चालन विद्या, सामरिकी"
వ్యూహం,2. फौजी दाँव-पेच
వ్యూహం,3. रण-फौशल
స్ట్రాటోక్రసీ,सैनिक शासन
కలహాలు,संघर्ष
కలహాలు,2. मतभेद
బలమైన పట్టు,गढ़
బలమైన పట్టు,2. प्रमुख केंद्र
అనుబంధ టాలయన్స్,सहायक संधि
వారసత్వం,उत्तराधिकारी
వారసుడు,उत्तराधिकारी
ఓటు హక్కు,मताधिकार
ఓటు హక్కుదారుడు,मताधिकारवादी
సుల్తానేట్,सल्तनत
సుల్తానేట్ కాలం,सल्तनत-काल
లొంగిపో,अभ्यर्पण
సుజెరైన్,अधिराज
సుజరైన్ రాష్ట్రం,अधिराज्य
ఖడ్గవీరుడు,"शमशीरबाज, खड़गधारी, असियोद्धा"
తమ్మనీ సొసైటీ,टैमनी समाज
కోపముగల కత్తి,पानी चढ़ी तलवार
అద్దెదారు,काश्तकार
అద్దెదారు,"2. किराएदार, आसामी"
భూభాగం,"भूभाग, इलाका, अमलदारी"
భూభాగం,2. प्रदेश
భూభాగం ప్రభుత్వం,टेरिटरी गवर्नमेन्ट
తీవ్రవాదం,"आतंकवाद, संत्रासवाद"
థర్డ్ ఎస్టేట్,"तृतीय वर्ग, जनता, जनसाधारण"
మూడు ఎస్టేట్లు,तीन वर्ग
టోల్,"पथकर, राहदारी"
టోల్ హౌస్,चुंगी घर
సమాధి,"तूंब, मकबरा"
టోరీ,टोरी
టోటెమ్,"गणचिह्र, कुलचिह्र, टोटेम"
టవర్,मीनार
టవర్,2. मचान
విజయ టవర్,"जयस्तंभ, कीर्ति-स्तंभ"
దేశద్రోహి,"देशद्रोही, गद्दार"
ద్రోహం,विश्वासघात
రాజద్రోహం,राजद्रोह
సంధి,संधि
యుద్ధం ద్వారా విచారణ (=యుద్ధం ద్వారా కాలిబాట),द्वंद्ध युद्ध परीक्षा
నివాళి,"खिराज, राजस्व"
నివాళి,2. राजकर
నివాళి భూమి,खिराजी भूमि
ట్రిపుల్ కూటమి,त्रिराष्ट्रीय (मैत्री) संधि त्रिपक्षीय संधि
ట్రిపుల్ entente,"त्रिराष्ट्र सौहार्द्र, ट्रिपल आंतांत"
విజయం,विजय
విజయం,2. विजय शोभा-यात्रा
అలజడి,विक्षोभ
నిరంకుశ హత్య,निरंकुश-घातक
నిరంకుశ హత్య,2. क्रूर घात
దౌర్జన్యం,निरंकुश शासन
దౌర్జన్యం,2. निरंकुशता
నిరంకుశుడు,"निरंकुश शासक, अत्याचारी शासक"
ఉహ్లాన్,उलान
ఉకాసే,उकाज
ఉకాసే,2. राजाज्ञा
ఉలేమా,उल्मा
అల్టిమేటం,अंतिम चेतावनी
అల్టిమేటం,2. अंतिम प्रस्ताव
సామ్ మామయ్య,अंकिल सैम
అండర్-కింగ్,अधीनस्थ राजा
యునైటెడ్ ఐరిష్ మెన్,युनाइटेड आयरिशर्मन
ఐక్యరాజ్యసమితి,संयुक्त राष्ट्र संघ
యునైటెడ్ ప్రావిన్స్,संयुक्त प्रांत
యునైటెడ్ ప్రావిన్స్,2. युनाइटेड प्राविन्सेज़
అసమానమైన కోట,एक प्राचीर दुर्ग
సార్వత్రిక చక్రవర్తి,"चक्रवर्ती राजा, सार्वभौम राज"
సార్వత్రిక ఓటు హక్కు,सर्वजनीन मताधिकार
తిరుగుబాటు,"विद्रोह, विप्लव"
దోపిడీ,"बलादग्रहण, हड़पना"
దోపిడీదారుడు,बलादग्रहणकर्त्ता
ఆదర్శధామం,"यूटोपिया, काल्पनिक राज्य"
విధ్వంసం,कला विध्वंसक
విధ్వంసం,कला विध्वंस
వాన్గార్డ్,नासीर
వాన్గార్డ్,"2. सेनामुख, सेनाग्र"
వాన్గార్డ్,3. हरावल
వరంజియన్,वैरेंजियायी
వరంజియన్ గార్డు,वैरेंजियायी रक्षक
వాసల్,असामी
వాసల్,2. दास
వాసల్ రాష్ట్రం,"अवराज्य, सामंती राज्य"
వాటికన్ కౌన్సిల్,पोप परिषद
ఓడ,"जहाज, पोत"
ఓడ,2. यान
ఓడ,3. बर्तन
ఉపరాజు,अo देo viceroy
వైస్రాయ్,वाइसराय
వైస్రాయిల్టీ=వైస్రాయ్‌షిప్,वाइसराय का पद
విక్టర్,विजेता
విజయం,विजय
విలన్,कृषिदास
సముద్రయానం,समुद्र-यात्रा
దుర్బలమైన కోట,"सुभेद्य दुर्ग, सहजभेद्य दुर्ग"
వాల్ పెయింటింగ్,भित्ति चित्रकारी
వాల్ పెయింటింగ్,2. भित्ति चित्र
యుద్ధం,युद्ध
యుద్ధ ప్రభువు,महान सेनानी
యోధుడు,योद्धा
యోధుడు,2. सैनिक
యోధుడు,3. जंगलू
యుద్ధనౌక,"युद्धपोत, जंगी जहाज"
వాచ్-వర్డ్,संकेत शब्द
సంక్షేమ రాజ్యం,"लोक कल्याणकारी राज्य, जनहितकारी राज्य"
సంక్షేమ పనులు,कल्याण-कार्य
విగ్,हविग
తెల్ల జెండా,"श्वेत ध्वज, सफेद झंडा"
తెల్లవారి భారం,"श्वेत जाति का भार, श्वेत जाति का दायित्व"
ప్రపంచ సామ్రాజ్యం,विश्व-साम्राज्य
ప్రపంచ ఉద్యమం,विश्वव्यापी आंदोलन
ప్రపంచ రాజకీయాలు,विश्व-राजनीति
ప్రపంచ శక్తి,विश्वा-शक्ति
ప్రపంచ యుద్ధం,विश्वयुद्ध
వ్రేకర్,पोत-भंजक
ధ్వంసమైన సవరణ,विनाशकारी संशोधन
జెనెలాసిస్,"जैनेलेजिया, अप्रवेशन"
జెనోఫోబియా,विदेशी जनभीति
యాంకీ,यांकी
పసుపు రంగు గల చొక్కా,पीत परिधान
పసుపు మనిషి,पीत जाति
పసుపు ప్రమాదం,"पीत आतंक, पीत भीति"
పసుపు ప్రెస్,सनसनीखेज समाचार पत्र
యంగ్ టర్క్స్,"यंग टर्क, युवा तुर्क"
జ్యూస్,"जूस, देवाधिपति"
జియోనిజం,यहूदीवाद
జొరాస్ట్రియనిజం,"पारसी धर्म, ज़रथुष्ट्र  धर्म"
