English,Odiya
Nazism,ନାଜିଜିମ୍
Near East,ପୂର୍ବ ପୂର୍ବ
Negro,ନେଗ୍ରୋ |
Negrophil,ନେଗ୍ରୋଫିଲ୍ |
Negrophilism,ନେଗ୍ରୋଫିଲିଜିମ୍ |
Negrophobia,ନେଗ୍ରୋଫୋବିୟା |
Neutral,ନିରପେକ୍ଷ |
Neutral country,ନିରପେକ୍ଷ ଦେଶ |
New Deal,ନୂତନ ଡିଲ୍ |
New World,ନୂଆ ଦୁନିଆ
Nobility,ସମ୍ଭ୍ରାନ୍ତ
Noble,ନୋବଲ୍ |
Noble,ନୋବଲ୍ |
Nomad,ନାମମାତ୍ର
Nomadic horde,ନାମମାତ୍ର ହୋର୍ଡ |
Nomadism,ନାମକରଣ
Non-aggression pact,ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |
Non-aggression treaty,ଅହିଂସା ଚୁକ୍ତି |
Non-belligerent state,ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |
Non-co-operation,ଅସହଯୋଗ |
Non co-operation movement,ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |
Obverse,ବିପରୀତ |
Obverse,ବିପରୀତ |
Ochlocracy (=mobocracy),Ochlocracy (= mobocracy)
Ochlocrat,Ochlocrat
Official document,ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
Old world,ପୁରୁଣା ଦୁନିଆ |
Oligarchy,ଅଲିଗାର୍କି |
Onslaught,ଆକ୍ରମଣ
Open negotiation,ଖୋଲା ବୁ ation ାମଣା |
Open question,ଖୋଲା ପ୍ରଶ୍ନ |
Open records,ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |
Orient,ଓରିଏଣ୍ଟ
Orientalism,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
Orientalism,ଓରିଏଣ୍ଟାଲାଇଜିମ୍
Orientalist,ଓରିଏଣ୍ଟାଲିଷ୍ଟ
Origin,ଉତ୍ପତ୍ତି
Origin,ଉତ୍ପତ୍ତି
Orthography,ଅର୍ଥୋଗ୍ରାଫି |
Outbreak of hostilities,ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |
Out-post,ପୋଷ୍ଟ
Over-lord,ଓଭର-ପ୍ରଭୁ
Over-ride,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
Over-ride,ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |
Pagan,ପାଗନ୍
Pagan,ପାଗନ୍
Paganism,ପୂଜାପାଠ
Paganism,ପୂଜାପାଠ
Pagoda,ପାଗୋଡା |
Pagoda,ପାଗୋଡା |
Pagoda,ପାଗୋଡା |
Palace intrigues,ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |
Palatinate,ପାଲାଟିନେଟ୍ |
Palm-leaf,ଖଜୁରୀ ପତ୍ର |
Palm Sunday,ଖଜୁରୀ ରବିବାର |
Panegyrist,ପାନେଗିରିଷ୍ଟ |
Panic,ଆତଙ୍କିତ |
Panic,ଆତଙ୍କିତ |
Panic-monger,ଆତଙ୍କିତ
Papacy,ପାପାସି |
Papacy,ପାପାସି |
Papacy,ପାପାସି |
Papacy,ପାପାସି |
Papal bull,ପପାଲ୍ ଷଣ୍। |
Papalism,ପପାଲିଜିମ୍ |
Papalism,ପପାଲିଜିମ୍ |
Papalist,ପାପାଲିଷ୍ଟ |
Papal state,ପପାଲ୍ ରାଜ୍ୟ |
Papism (=papistry),ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି)
Papist,ପପିଷ୍ଟ
Papyrus,ପେପିରୁସ୍ |
Parable,ଦୃଷ୍ଟାନ୍ତ
Paramount,ପାରାମାଉଣ୍ଟ୍ |
Paramountcy (=paramount power),ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି)
Paramount lady,ପାରାମାଉଣ୍ଟ୍ ଲେଡି |
Paramount lord,ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ
Parchment,ଚିତ୍ରକଳା |
Parchment,ଚିତ୍ରକଳା |
Parchment,ଚିତ୍ରକଳା |
Pardon,କ୍ଷମା
Parleys,ପାର୍ଲେସ୍
Parleys,ପାର୍ଲେସ୍
Parliament (=parlement),ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ)
Parliament,ସଂସଦ
Parliament,ସଂସଦ
Parliament,ସଂସଦ
Parliament Act,ସଂସଦ ଅଧିନିୟମ |
Parliamentarian,ସଂସଦୀୟ
Parliamentarian,ସଂସଦୀୟ
Parliamentary agent,ସଂସଦୀୟ ଏଜେଣ୍ଟ |
Parnellism,ପାର୍ନେଲିଜିମ୍ |
Parole,ପାରୋଲ୍
Parole,ପାରୋଲ୍
Parricide,ପାରିକାଇଡ୍ |
Parricide,ପାରିକାଇଡ୍ |
Partisan,ଦଳୀୟ
Partisan,ଦଳୀୟ
Partisan,ଦଳୀୟ
Pass,ପାସ୍ କରନ୍ତୁ |
Pass word (=watch word),ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ)
Patriarch,ପିତୃପୁରୁଷ
Patriarchs,ପିତୃପୁରୁଷ
Patrician,ପାଟ୍ରିସିଆନ୍ |
Patrimony,ପ rim ତୃକ ସମ୍ପତ୍ତି |
Pax Britannica,ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |
Pax Romana,ପ୍ୟାକ୍ସ ରୋମାନା |
Pedigree,ବଂଶ
Pedigree,ବଂଶ
Pedigreed person,ବଂଶଧର ବ୍ୟକ୍ତି |
Peer,ସହକର୍ମୀ
Peer,ସହକର୍ମୀ
Peerage,ପାଇରେଜ୍
Peerage,ପାଇରେଜ୍
Peerage,ପାଇରେଜ୍
Peers of Ireland,ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
Peers of Scotland,ସ୍କଟଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |
Peninsular Campaign,ଉପଦ୍ୱୀପ ଅଭିଯାନ |
Peninsular war,ଉପଦ୍ୱୀପ ଯୁଦ୍ଧ |
Pennant,ପେନାଣ୍ଟ |
People's Charter (=National Charter),ପିପୁଲ୍ସ ଚାର୍ଟର୍ (= ଜାତୀୟ ଚାର୍ଟର୍)
People's front (=popular front),ଲୋକଙ୍କ ଆଗ (= ଲୋକପ୍ରିୟ ସାମ୍ନା)
Perfidy,ପରଫିଡି |
Period,ସମୟ
Period,ସମୟ
Periphery,ପେରିଫେରୀ |
Permanent Settlement,ସ୍ଥାୟୀ ସମାଧାନ |
Perpetual fief,ଚିରାଚରିତ ଫିଫ୍ |
Phalanx,ଫାଲାନକ୍ସ |
Phalanx,ଫାଲାନକ୍ସ |
Phraoh,ଫ୍ରୋହ
Pictogram,ପିକ୍ଟୋଗ୍ରାମ୍ |
Pictograph,ଚିତ୍ର
Pictograph,ଚିତ୍ର
Pilgrim,ତୀର୍ଥଯାତ୍ରୀ
Pilgrim fathers,ତୀର୍ଥଯାତ୍ରୀ ପିତା |
Pillage,ପିଲେଜ୍
Pillage,ପିଲେଜ୍
Pillar,ସ୍ତମ୍ଭ
Pillar Edicts (of Ashoka),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
Pillar Edicts (of Ashoka),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
Pillar Edicts (of Ashoka),ସ୍ତମ୍ଭ ଏଡିଟସ୍ (ଅଶୋକର)
Pirate,ଡକାୟତି
Pirate,ଡକାୟତି
Pitched battle,ଯୁଦ୍ଧ
Plot,ଭୂଖଣ୍ଡ
Polis,ପୋଲିସ୍
Polis,ପୋଲିସ୍
Politarch,ରାଜନୀତି
Political Agent,ରାଜନ Political ତିକ ଏଜେଣ୍ଟ |
Political asylum,ରାଜନ Political ତିକ ଆଶ୍ରୟ |
Political Resident,ରାଜନ Political ତିକ ବାସିନ୍ଦା |
Political terrorism,ରାଜନ Political ତିକ ଆତଙ୍କବାଦ |
Poll tax,ପୋଲ ଟ୍ୟାକ୍ସ
Pontoon,ପଣ୍ଟୁନ୍ |
Premier,ପ୍ରିମିୟର୍ |
Premier,ପ୍ରିମିୟର୍ |
Premiership,ପ୍ରିମିୟର୍ସିପ୍ |
Presidency,ରାଷ୍ଟ୍ରପତି
Presidency,ରାଷ୍ଟ୍ରପତି
President,ରାଷ୍ଟ୍ରପତି
President,ରାଷ୍ଟ୍ରପତି
Presidium,ପ୍ରେସିଡିୟମ୍ |
Prime Minister,ପ୍ରଧାନ ମନ୍ତ୍ରୀ
Primogeniture,ପ୍ରାଥମିକତା
Prince,ପ୍ରିନ୍ସ
Prince,ପ୍ରିନ୍ସ
Prince Bishop,ପ୍ରିନ୍ସ ବିଶପ୍ |
Prince Consort,ପ୍ରିନ୍ସ କନସର୍ଟ |
Prince Regent,ପ୍ରିନ୍ସ ରେଜିଣ୍ଟ୍ |
Pince regnant,ପିନ୍ସ ରେଗନାଣ୍ଟ |
Princess Regent,ରାଜକୁମାରୀ ରେଜିଣ୍ଟ୍ |
Princess Royal,ରାଜକୁମାରୀ ରୟାଲ୍ |
Principality,ଆଚାର୍ଯ୍ୟ
Principality,ଆଚାର୍ଯ୍ୟ
Principality,ଆଚାର୍ଯ୍ୟ
Prize,ପୁରସ୍କାର
Prize,ପୁରସ୍କାର
Prize money,ପୁରସ୍କାର ରାଶି
Professional soldier,ବୃତ୍ତିଗତ ସ soldier ନିକ |
Promise,ପ୍ରତିଜ୍ଞା
Promontory fort,ପ୍ରମୋଣ୍ଟୋରୀ ଦୁର୍ଗ |
Protectorate,ସଂରକ୍ଷଣ
Protectorate,ସଂରକ୍ଷଣ
Protectorate,ସଂରକ୍ଷଣ
Protégé,ପ୍ରୋଟେଗେ |
Provenance,ପ୍ରୋଭାନ୍ସ |
Provenance,ପ୍ରୋଭାନ୍ସ |
Provenance system,ପ୍ରୋଭାନ୍ସ ସିଷ୍ଟମ୍ |
Pro-zionist,ପ୍ରୋ-ଜିଓନିଷ୍ଟ |
Public enemy,ଜନସାଧାରଣ ଶତ୍ରୁ |
Public enemy,ଜନସାଧାରଣ ଶତ୍ରୁ |
Punctations,ବିରାମଚିହ୍ନ
Punic wars,ପନିକ ଯୁଦ୍ଧ |
Puritan,ପୁରାଣ
Putsch,ପୁଚ୍
Quadriga,କ୍ୱାଡ୍ରିଗା |
Quadruple alliance,ଚତୁର୍ଭୁଜ ମିଳିତତା |
Quaker,କ୍ୱାକର୍ |
Queen,ରାଣୀ
Queen consort,ରାଣୀ କନସର୍ଟ |
Queen dowager,ରାଣୀ
Queendom,କୁଇଣ୍ଡୋମ୍ |
Queendom,କୁଇଣ୍ଡୋମ୍ |
Queen mother,ରାଣୀ ମାତା |
Queen regnant,ରାଣୀ ପୁନର୍ବାର
Quisling,ପ୍ରଶ୍ନ
Quisling,ପ୍ରଶ୍ନ
Quit rent,ଭଡା ଛାଡନ୍ତୁ |
Quiver,କ୍ୱିଭର୍ |
Quo warranto,Quo ୱାରେଣ୍ଟୋ |
Race,ଦ ace ଡ଼ |
Racial supremacy,ଜାତିଗତ ସର୍ବୋଚ୍ଚତା |
Rack,ଥାକ
Rack,ଥାକ
Raid,ରେଡ୍
Raid,ରେଡ୍
Rampart,ରାମପାର୍ଟ |
Rampart,ରାମପାର୍ଟ |
Ransack,ରାନ୍ସକ୍ |
Ransom,ମୁକ୍ତି
Ransom,ମୁକ୍ତି
Ravage,ରାଗ
Ravages,କ୍ଷତି
Realm,କ୍ଷେତ୍ର
Rear guard,ପଛ ଗାର୍ଡ |
Rear guard action,ପଛ ଗାର୍ଡ କାର୍ଯ୍ୟ
Rebel,ବିଦ୍ରୋହୀ
Rebellion,ବିଦ୍ରୋହ
Recognition of insurgency,ବିଦ୍ରୋହର ସ୍ୱୀକୃତି |
Reconduction,ପୁନ ond ନିର୍ମାଣ
Reconnaissance,ପୁନ onna ନିର୍ମାଣ
Reconstruction,ପୁନ on ନିର୍ମାଣ
Record,ରେକର୍ଡ କରନ୍ତୁ |
Record office,ରେକର୍ଡ ଅଫିସ୍ |
Record retirement,ଅବସର ଅବସର ରେକର୍ଡ କରନ୍ତୁ |
Red shirts,ନାଲି ସାର୍ଟ |
Reformation,ସଂସ୍କାର
Refugee,ଶରଣାର୍ଥୀ
Regalia,ରେଗାଲିଆ |
Regalia,ରେଗାଲିଆ |
Regalia,ରେଗାଲିଆ |
Regency,ରେଜେନ୍ସି
Regent,ରେଜିଣ୍ଟ୍ |
Regent queen,ରେଜିଣ୍ଟ୍ ରାଣୀ |
Regicide,ହତ୍ୟା
Regicides,ରେଜିସିଡ୍ |
Regime,ଶାସନ
Regime,ଶାସନ
Region,ଅଞ୍ଚଳ
Regnal year,ନିୟମିତ ବର୍ଷ |
Regnant,ଅବଶିଷ୍ଟ |
Regnum,ରେଗ୍ନୁମ୍ |
Reich,ରିଚ
Reign,ଶାସନ କରନ୍ତୁ
Reign,ଶାସନ କରନ୍ତୁ |
Reigning family,ପରିବାର ଶାସନ
Reign of terror,ଆତଙ୍କବାଦର ଶାସନ
Reign of terror,ଆତଙ୍କବାଦର ଶାସନ
Reinforce,ସଶକ୍ତ କର |
Reinforcement,ସଶକ୍ତୀକରଣ
Reinstatement,ପୁନ in ସ୍ଥାପନ
Reinvest,ପୁନ in ନିବେଶ କରନ୍ତୁ |
Relay post,ରିଲେ ପୋଷ୍ଟ |
Relay route,ରିଲେ ମାର୍ଗ
Relay system,ରିଲେ ସିଷ୍ଟମ୍ |
Release,ରିଲିଜ୍
Release,ରିଲିଜ୍
Renunciation,ତ୍ୟାଗ
Renunciation,ତ୍ୟାଗ
Repertory (=inventory),ରେପର୍ଟୋରୀ (= ଭଣ୍ଡାର)
Repository,ସଂଗ୍ରହାଳୟ
Repository,ସଂଗ୍ରହାଳୟ
Republic,ଗଣତନ୍ତ୍ର
Republic Day,ଗଣତନ୍ତ୍ର ଦିବସ |
Rescript,ଲିପିବଦ୍ଧ
Rescript,ଲିପିବଦ୍ଧ
Resident,ବାସିନ୍ଦା
Restoration,ପୁନରୁଦ୍ଧାର
Resurrection,ପୁନରୁତ୍ଥାନ |
Resurrection,ପୁନରୁତ୍ଥାନ |
Retreat,ପଂଚାୟତ
Reverse (of a coin),ଓଲଟା (ଗୋଟିଏ ମୁଦ୍ରାର)
Revolt,ବିଦ୍ରୋହ
Revolution,ବିପ୍ଳବ
"Revolution, French","ବିପ୍ଳବ, ଫରାସୀ |"
Revolution Glorious,ବିପ୍ଳବ ଗ or ରବମୟ |
"Revolution, Industrial","ବିପ୍ଳବ, ଶିଳ୍ପ"
Rising,ଉଠିବା
Rotten-borough,ପତିତ-ବୋରୱେଲ |
Rough Riders,ରୁଫ୍ ରାଇଡର୍ସ |
Round-heads,ଗୋଲାକାର ମୁଣ୍ଡ |
Rout,ମାର୍ଗ
Royal audience,ରୟାଲ୍ ଦର୍ଶକ |
Royal charter,ରୟାଲ୍ ଚାର୍ଟର୍ |
Royal crest,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
Royal crest,ରୟାଲ୍ କ୍ରେଷ୍ଟ୍ |
Royal decree,ରୟାଲ୍ ଆଦେଶ |
Rubric,ରୁବ୍ରିକ୍ |
Ruins,ଧ୍ୱଂସାବଶେଷ |
Runner,ରନର୍ |
Sabotage,ସାବ୍ୟସ୍ତତା |
Sabre,ସାବର |
Sabres,ସାବର୍ସ |
Sacrifice,ବଳିଦାନ
Sacrifice,ବଳିଦାନ
Sacrifice,ବଳିଦାନ
Safe conduct,ନିରାପଦ ଆଚରଣ |
Safeguard,ସୁରକ୍ଷାକର୍ମୀ |
Safeguard,ସୁରକ୍ଷାକର୍ମୀ |
Safeguarding duties,କର୍ତ୍ତବ୍ୟର ସୁରକ୍ଷା
Sally,ସ ally ଲି
Sally-port,ସଲି-ପୋର୍ଟ |
Sceptre,ରାଜଦଣ୍ଡ
Scimitar,ସ୍କିମିଟର୍ |
Second estate,ଦ୍ୱିତୀୟ ଇଷ୍ଟେଟ୍ |
Sect,ସେକ୍ଟର
Sect,ସେକ୍ଟର
Seizure,ଜବରଦଖଲ
Seizure,ଜବରଦଖଲ
Senate,ସିନେଟ୍
Senate,ସିନେଟ୍
Senate,ସିନେଟ୍
Senate,ସିନେଟ୍
Serf (=bordar or villein),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
Serf (=bordar or villein),ସର୍ଫ୍ (= ବୋର୍ଡର୍ କିମ୍ବା ଭିଲିନ୍)
Serfdom (serfhood or serfage),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
Serfdom (serfhood or serfage),ସର୍ଫଡମ୍ (ସର୍ଫହୁଡ୍ କିମ୍ବା ସର୍ଫେଜ୍)
Shadow king,ଛାୟା ରାଜା |
Ship Money,ଜାହାଜ ଟଙ୍କା
Shock troops (=storm troops),ଶକ୍ ସ troops ନ୍ୟ (= storm ଡ ସ troops ନ୍ୟ)
Short Parliament,ସଂକ୍ଷିପ୍ତ ସଂସଦ |
Skirmish,Kir ଗଡା
Slave,ଦାସ
Slavery,ଦାସତ୍ୱ
Slavery,ଦାସତ୍ୱ
Soldier statesman,ସ old ନିକ ରାଜ୍ୟସ୍ତରୀୟ
Spear,ବର୍ଚ୍ଛା
Spear-head,ବର୍ଚ୍ଛା-ମୁଣ୍ଡ
Sphere,କ୍ଷେତ୍ର
Sphragistics,ସ୍ପ୍ରାଗିଷ୍ଟିକ୍ |
Spoils system,ଲୁଟେରା ସିଷ୍ଟମ୍ |
Squire,ସ୍କ୍ ire ାଇୟାର୍ |
Squire,ସ୍କ୍ ire ାଇୟାର୍ |
Squirearchy,ସ୍କ୍ ire ାର୍ଚି |
Squirearchy,ସ୍କ୍ ire ାର୍ଚି |
Standard,ମାନକ
Standard-bearer,ମାନକ-ଧାରକ |
Standing army,ସ୍ଥାୟୀ ସେନା |
Standing orders,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
Standing orders,ଷ୍ଟାଣ୍ଡିଂ ଅର୍ଡର |
Statesman,ରାଜ୍ୟସ୍ତରୀୟ
Stone inscription,ପଥର ଲେଖା |
Storm troops,Orm ଡ଼ ସ troops ନ୍ୟ
Stratagem,ଷ୍ଟ୍ରାଟେଜେମ୍ |
Strategy,ରଣନୀତି
Strategy,ରଣନୀତି
Strategy,ରଣନୀତି
Stratocracy,ଷ୍ଟ୍ରାଟୋକ୍ରାସି |
Strife,Ife ଗଡା
Strife,Ife ଗଡା
Strong hold,ଦୃ hold ଧରନ୍ତୁ |
Strong hold,ଦୃ hold ଧରନ୍ତୁ |
Subsidiary talliance,ସହାୟକ ଉଚ୍ଚତା |
Succession,ଉତ୍ତରାଧିକାରୀ |
Successor,ଉତ୍ତରାଧିକାରୀ
Suffrage,ମତଦାନ
Suffragist,ସୁଫ୍ରାଗିଷ୍ଟ |
Sultanate,ସୁଲତାନ
Sultanate period,ସୁଲତାନ ଅବଧି
Surrender,ଆତ୍ମସମର୍ପଣ
Suzerain,ସୁଜେରାଇନ୍ |
Suzerain state,ସୁଜେରେନ ରାଜ୍ୟ |
Swordsman,ଖଣ୍ଡାଧାରକ |
Tammany Society,ତାମାନି ସୋସାଇଟି |
Tempered sword,କ୍ରୋଧିତ ଖଣ୍ଡା |
Tenant,ଭଡାଟିଆ
Tenant,ଭଡାଟିଆ
Territory,ଅଞ୍ଚଳ
Territory,ଅଞ୍ଚଳ
Territory government,ପ୍ରଦେଶ ସରକାର
Terrorism,ଆତଙ୍କବାଦ
Third estate,ତୃତୀୟ ଇଷ୍ଟେଟ୍ |
Three estates,ତିନୋଟି ଇଷ୍ଟେଟ୍ |
Toll,ଟୋଲ୍
Toll house,ଟୋଲ୍ ହାଉସ୍ |
Tomb,ସମାଧି
Tory,ଟୋରୀ |
Totem,ଟୋଟେମ୍ |
Tower,ଦୁର୍ଗ
Tower,ଦୁର୍ଗ
Tower of victory,ବିଜୟ ଦୁର୍ଗ
Traitor,ଦେଶଦ୍ରୋହୀ
Treachery,ବିଶ୍ୱାସଘାତକତା
Treason,ଦେଶଦ୍ରୋହ
Treaty,ଚୁକ୍ତି
Trial by battle (=trail by combat),ଯୁଦ୍ଧ ଦ୍ Tr ାରା ପରୀକ୍ଷା (= ଯୁଦ୍ଧ ଦ୍ trail ାରା ଟ୍ରେଲ୍)
Tribute,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
Tribute,ଶ୍ରଦ୍ଧାଞ୍ଜଳି |
Tribute land,ଶ୍ରଦ୍ଧାଞ୍ଜଳି ଜମି |
Triple alliance,ତ୍ରିଗୁଣ ସହଯୋଗ
Triple entente,ଟ୍ରିପଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
Triumph,ବିଜୟ
Triumph,ବିଜୟ
Turmoil,ଅଶାନ୍ତି |
Tyrannicide,ଟାଇରାନାଇସିଡ୍ |
Tyrannicide,ଟାଇରାନାଇସିଡ୍ |
Tyranny,ଅତ୍ୟାଚାର
Tyranny,ଅତ୍ୟାଚାର
Tyrant,ଅତ୍ୟାଚାର
Uhlan,ଉହଲାନ୍ |
Ukase,ଉକେସ୍ |
Ukase,ଉକେସ୍ |
Ulema,ଉଲେମା
Ultimatum,ଅଲ୍ଟିମାଟମ୍ |
Ultimatum,ଅଲ୍ଟିମାଟମ୍ |
Uncle sam,ମାମୁଁ ସାମ
Under-king,ଅଣ୍ଡର-ରାଜା |
United Irishmen,ୟୁନାଇଟେଡ୍ ଇଂରେଜମାନେ |
United Nations,ସଂଯୁକ୍ତ ରାଷ୍ଟ୍ର
United Provinces,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
United Provinces,ସଂଯୁକ୍ତ ପ୍ରଦେଶଗୁଡ଼ିକ |
Univallated fort,ଅବିଭକ୍ତ ଦୁର୍ଗ |
Universal monarch,ସର୍ବଭାରତୀୟ ରାଜତନ୍ତ୍ର |
Universal suffrage,ସର୍ବଭାରତୀୟ ମତଦାନ
Uprising,ବିଦ୍ରୋହ
Usurpation,ଉସର୍ପେସନ୍ |
Usurper,ଉସର୍ପର୍ |
Utopia,Utopia
Vandal,ଭାଣ୍ଡାଲ୍
Vandalism,ଭଙ୍ଗାରୁଜା
Vanguard,ଭଙ୍ଗାର୍ଡ |
Vanguard,ଭଙ୍ଗାର୍ଡ |
Vanguard,ଭଙ୍ଗାର୍ଡ |
Varangian,ବାରଙ୍ଗିଆନ୍ |
Varangian guard,ବାରଙ୍ଗିଆନ୍ ଗାର୍ଡ |
Vassal,ଭାସାଲ୍ |
Vassal,ଭାସାଲ୍ |
Vassal state,ଭାସାଲ୍ ରାଜ୍ୟ |
Vatican Council,ଭାଟିକାନ୍ ପରିଷଦ
Vessel,ଜାହାଜ |
Vessel,ଜାହାଜ |
Vessel,ଜାହାଜ |
Vice-king,ଉପ-ରାଜା
Viceroy,ଭିକେରୋଇ |
Viceroyalty=viceroyship,ଭିକେରୋୟାଲିଟି = ଭିସେରୋସିପ୍ |
Victor,ଭିକ୍ଟର |
Victory,ବିଜୟ
Villein,ଭିଲିନ୍ |
Voyage,ଯାତ୍ରା
Vulnerable fortress,ଦୁର୍ବଳ ଦୁର୍ଗ
Wall painting,କାନ୍ଥ ଚିତ୍ର
Wall painting,କାନ୍ଥ ଚିତ୍ର
War,ଯୁଦ୍ଧ
War-lord,ଯୁଦ୍ଧ-ପ୍ରଭୁ
Warrior,ଯୋଦ୍ଧା
Warrior,ଯୋଦ୍ଧା
Warrior,ଯୋଦ୍ଧା
Warship,ଯୁଦ୍ଧ ଜାହାଜ
Watch-word,ୱାଚ୍ ୱାର୍ଡ |
Welfare state,କଲ୍ୟାଣ ସ୍ଥିତି
Welfare Work,କଲ୍ୟାଣ କାର୍ଯ୍ୟ
Whig,ୱିଗ୍ |
White flag,ଧଳା ପତାକା |
Whitemen's burden,ଶ୍ୱେତବର୍ଗଙ୍କ ଭାର |
World empire,ବିଶ୍ୱ ସାମ୍ରାଜ୍ୟ |
World movement,ବିଶ୍ୱ ଆନ୍ଦୋଳନ |
World politics,ବିଶ୍ୱ ରାଜନୀତି
World power,ବିଶ୍ୱ ଶକ୍ତି
World war,ବିଶ୍ଵ ଯୁଦ୍ଧ
Wreeker,Wreeker
Wrecking amendment,ସଂଶୋଧନ ସଂଶୋଧନ |
Xenelasis,ଜେନେଲେସିସ୍ |
Xenophobia,ଜେନୋଫୋବିୟା |
Yankee,ଜାନକୀ
Yellow jacket,ହଳଦିଆ ଜ୍ୟାକେଟ୍ |
Yellow man,ହଳଦିଆ
Yellow peril,ହଳଦିଆ ବିପଦ
Yellow press,ହଳଦିଆ ପ୍ରେସ୍ |
Young Turks,ଯୁବକ ତୁର୍କୀ |
Zeus,ଜିଉସ୍
Zionism,ଜିଓନିଜିମ୍ |
Zoroastrianism,ଜୋରୋଷ୍ଟ୍ରିଆନ୍ ଧର୍ମ |
