Punjabi,Marathi
ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ,क्रोनेकर डेल्टा
kurtosis,कर्टोसिस
Lagrange ਦੇ ਫੰਕਸ਼ਨ,Lagrange चे कार्य
Lagrange ਦੇ ਗੁਣਕ,Lagrange चे गुणक
ਲਾਮਿਨਾ,लॅमिना
ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ,Laplace परिवर्तन
ਵੱਡੀ ਗਿਣਤੀ,मोठ्या संख्येने
ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ),सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ)
ਪਾਸੇ ਦੀ ਸਤਹ,बाजूकडील पृष्ठभाग
ਲਾਤੀਨੀ ਵਰਗ,लॅटिन चौरस
latus ਗੁਦਾ,लॅटस गुदाशय
ਕਾਨੂੰਨ,कायदा
ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,वेग जोडण्याचा कायदा
ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ,जोडणीचा कायदा
ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ,परतावा कमी करण्याचा कायदा
ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ,गुरुत्वाकर्षणाचा नियम
ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,गटांसाठी होमोमॉर्फिझमचा कायदा
ਰਿੰਗਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ,रिंग्ससाठी होमोमॉर्फिझमचा कायदा
ਵਧਦੀ ਲਾਗਤ ਦਾ ਕਾਨੂੰਨ,वाढत्या खर्चाचा कायदा
ਸੂਚਕਾਂਕ ਦਾ ਕਾਨੂੰਨ,निर्देशांकांचा कायदा
ਜੜਤਾ ਦਾ ਕਾਨੂੰਨ,जडत्वाचा कायदा
ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ,मोठ्या संख्येचा कायदा
ਸੰਭਾਵਨਾ ਦਾ ਕਾਨੂੰਨ,संभाव्यतेचा नियम
ਸਾਈਨਸ ਦਾ ਕਾਨੂੰਨ,साइन्सचा नियम
ਘਾਤਕ ਦੇ ਨਿਯਮ,घातांकांचे नियम
ਗਤੀ ਦੇ ਨਿਯਮ,गतीचे नियम
ਪਰਤ,थर
ਮੋਹਰੀ ਗੁਣਾਂਕ,अग्रगण्य गुणांक
ਮੋਹਰੀ ਵਿਕਰਣ,अग्रगण्य कर्ण
ਮੋਹਰੀ ਸਬਮੈਟ੍ਰਿਕਸ,अग्रगण्य सबमॅट्रिक्स
ਮੋਹਰੀ ਮਿਆਦ,अग्रगण्य पद
ਘੱਟੋ-ਘੱਟ,किमान
ਘੱਟੋ-ਘੱਟ ਆਮ ਮਲਟੀਪਲ (LCM),किमान सामान्य एकाधिक (LCM)
ਘੱਟੋ-ਘੱਟ ਤੱਤ,किमान घटक
ਘੱਟੋ-ਘੱਟ ਵਰਗ,किमान चौरस
ਘੱਟੋ-ਘੱਟ ਉਪਰਲੀ ਸੀਮਾ,किमान वरची सीमा
ਖੱਬੇ coset,डावा कोसेट
ਖੱਬੇ ਹੱਥ,डावखुरा
ਖੱਬੇ ਹੱਥ ਦਾ ਪੇਚ,डाव्या हाताचा स्क्रू
ਖੱਬੇ ਉਲਟ,डावीकडे उलट
ਖੱਬਾ ਗੁਣਾ,बाकी गुणाकार
ਲੀਬਨਿਟਜ਼ ਫਾਰਮੂਲਾ,लीबनिट्झ सूत्र
ਲੰਬਾਈ,लांबी
leptokurtic,लेप्टोकर्टिक
leptokurtic ਵਕਰ,लेप्टोकर्टिक वक्र
leptokurtosis,लेप्टोकर्टोसिस
ਪੱਧਰ ਕਰਵ,पातळी वक्र
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,आत्मविश्वासाची पातळी
ਮਹੱਤਤਾ ਦੇ ਪੱਧਰ,महत्त्व पातळी
ਸ਼ਬਦਕੋਸ਼ ਦੇ ਰੂਪ ਵਿੱਚ,शब्दकोशानुसार
ਕੋਸ਼ਿਕ ਕ੍ਰਮ,कोशशास्त्रीय क्रम
ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ,संभाव्य कार्य
ਸੰਭਾਵਨਾ ਅਨੁਪਾਤ ਟੈਸਟ,संभाव्य गुणोत्तर चाचणी
ਸੀਮਾ,मर्यादा
ਸੀਮਿਤ ਕਰਨਾ,मर्यादित करणे
ਸੀਮਤ ਮੁੱਲ,मर्यादित मूल्य
ਸੀਮਤ ਗਤੀ,मर्यादित वेग
ਮਤਲਬ ਵਿੱਚ ਸੀਮਾ,सरासरी मर्यादा
ਏਕੀਕਰਣ ਦੀ ਸੀਮਾ,एकत्रीकरणाची मर्यादा
ਕ੍ਰਮ ਦੀ ਸੀਮਾ,क्रम मर्यादा
ਸੀਮਾ ਬਿੰਦੂ (= ਕਲੱਸਟਰ ਪੁਆਇੰਟ),मर्यादा बिंदू (= क्लस्टर पॉइंट)
ਸੀਮਤ ਗਤੀ,वेग मर्यादित करा
ਲਾਈਨ,ओळ
ਰੇਖਿਕ,रेखीय
ਰੇਖਿਕ ਬੀਜਗਣਿਤ,रेखीय बीजगणित
ਰੇਖਿਕ ਬੀਜਗਣਿਤ ਸਮੀਕਰਨ,रेखीय बीजगणितीय समीकरण
ਰੇਖਿਕ ਅਨੁਮਾਨ,रेखीय अंदाजे
ਰੇਖਿਕ ਲੱਛਣ,रेखीय लक्षण
ਰੇਖਿਕ ਗੁਣਾਂਕ,रेखीय गुणांक
ਰੇਖਿਕ ਸੁਮੇਲ,रेखीय संयोजन
ਰੇਖਿਕ ਸੀਮਾਵਾਂ,रेखीय मर्यादा
ਰੇਖਿਕ ਨਿਰਭਰਤਾ,रेखीय अवलंबित्व
ਰੇਖਿਕ ਅੰਤਰ ਸਮੀਕਰਨ,रेखीय भिन्न समीकरण
ਰੇਖਿਕ ਮਾਪ,रेखीय परिमाण
ਰੇਖਿਕ ਸਮੀਕਰਨ,रेखीय समीकरण
ਰੇਖਿਕ ਰੂਪ,रेखीय फॉर्म
ਲੀਨੀਅਰ ਫਰੈਕਸ਼ਨਲ ਪਰਿਵਰਤਨ,रेखीय अपूर्णांक परिवर्तन
ਰੇਖਿਕ ਫੰਕਸ਼ਨ,रेखीय कार्य
ਲੀਨੀਅਰ ਫੰਕਸ਼ਨਲ,रेखीय कार्यात्मक
ਰੇਖਿਕ ਸਮੂਹ,रेखीय गट
ਰੇਖਿਕ ਸੁਤੰਤਰਤਾ,रेखीय स्वातंत्र्य
ਰੇਖਿਕ ਸੁਤੰਤਰ ਸਬੰਧ,रेखीय स्वतंत्र संबंध
ਰੇਖਿਕ ਅਸਮਾਨਤਾ,रेखीय असमानता
ਲੀਨੀਅਰ ਇਨਹੋਮੋਜੀਨੀਅਸ ਡਿਫਰੈਂਸ਼ੀਅਲ ਸਮੀਕਰਨ,रेखीय एकसंध विभेदक समीकरण
ਰੇਖਿਕ ਅਟੁੱਟ ਸਮੀਕਰਨ,रेखीय अविभाज्य समीकरण
ਰੇਖਿਕ ਇੰਟਰਪੋਲੇਸ਼ਨ,रेखीय प्रक्षेपण
ਲੀਨੀਅਰ ਨਿਊਨਤਮ ਵਰਗ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,रेखीय किमान चौरस प्रतिगमन विश्लेषण
ਰੇਖਿਕਤਾ,रेखीयता
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ,रेखीय अवलंबून
ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ ਸੁਤੰਤਰ,रेखीय स्वतंत्र
ਰੇਖਿਕ ਮੈਪਿੰਗ,रेखीय मॅपिंग
ਰੇਖਿਕ ਕ੍ਰਮ,रेखीय क्रम
ਰੇਖਿਕ ਕ੍ਰਮ,रेखीय क्रम
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,रेखीय प्रोग्रामिंग
ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਐਲਗੋਰਿਦਮ,रेखीय प्रोग्रामिंग अल्गोरिदम
ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ,रेखीय प्रोग्रामिंग समस्या
ਰੇਖਿਕ ਰਿਗਰੈਸ਼ਨ,रेखीय प्रतिगमन
ਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,रेखीय प्रतिगमन गुणांक
ਰੇਖਿਕ ਸਬੰਧ,रेखीय संबंध
ਰੇਖਿਕ ਸਪੇਸ (= ਵੈਕਟਰ ਸਪੇਸ),रेखीय जागा (= वेक्टर स्पेस)
ਰੇਖਿਕ ਉਪਸਪੇਸ,रेखीय उपस्थान
ਰੇਖਿਕ ਤਬਦੀਲੀ,रेखीय परिवर्तन
ਰੇਖਿਕ ਰੁਝਾਨ,रेखीय कल
ਰੇਖਿਕ ਨਿਰਪੱਖ ਅਨੁਮਾਨ,रेखीय निःपक्षपाती अंदाज
ਰੇਖਿਕ ਵੇਗ,रेखीय वेग
ਲਾਈਨ ਅਟੁੱਟ,ओळ अविभाज्य
ਇੰਟਰਸੈਕਸ਼ਨ ਦੀ ਲਾਈਨ,छेदनबिंदूची ओळ
ਰਿਗਰੈਸ਼ਨ ਦੀ ਲਾਈਨ,प्रतिगमन ओळ
ਸਥਾਨਕ ਵੈਕਟਰ,स्थानिकीकृत वेक्टर
ਸਥਾਨਕ ਸਰਵੋਤਮ,स्थानिक इष्टतम
ਟਿਕਾਣਾ,स्थान
ਲੌਗ,लॉग
ਲਘੂਗਣਕ,लॉगरिदमिक
ਲਘੂਗਣਕ ਸ਼ੁੱਧਤਾ,लॉगरिदमिक अचूकता
ਲਘੂਗਣਕ ਗਣਨਾ,लॉगरिदमिक गणना
ਲਘੂਗਣਕ ਵਕਰ,लॉगरिदमिक वक्र
ਲਘੂਗਣਕ ਡੈਰੀਵੇਟਿਵ,लॉगरिदमिक व्युत्पन्न
ਲਘੂਗਣਕ ਅੰਤਰ,लॉगरिदमिक भिन्नता
ਲਘੂਗਣਕ ਫੰਕਸ਼ਨ,लॉगरिदमिक कार्य
ਲਘੂਗਣਕ ਮੱਧਮਾਨ (= ਜਿਓਮੈਟ੍ਰਿਕ ਮੱਧਮਾਨ),लॉगरिदमिक मीन (=भौमितीय मध्य)
ਲਘੂਗਣਕ ਆਮ ਵੰਡ,लॉगरिदमिक सामान्य वितरण
ਲਘੂਗਣਕ ਸਬੰਧ,लॉगरिदमिक संबंध
ਲਘੂਗਣਕ ਸਕੇਲ,लॉगरिदमिक स्केल
ਲਘੂਗਣਕ ਲੜੀ,लॉगरिदमिक मालिका
ਲਘੂਗਣਕ ਸਪਿਰਲ (ਸਮਾਨ-ਕੋਣੀ ਸਪਿਰਲ),लॉगरिदमिक सर्पिल (समभुज सर्पिल)
ਲਘੂਗਣਕ ਸਾਰਣੀ (=ਲੌਗ ਟੇਬਲ),लॉगरिदमिक टेबल (=लॉग टेबल)
ਲਘੂਗਣਕ (ਲਾਗ),लॉगरिदम (लॉग)
ਤਰਕ,तर्कशास्त्र
ਤਰਕ ਨਾਲ ਬਰਾਬਰ,तार्किकदृष्ट्या समतुल्य
ਲੌਜਿਸਟਿਕ ਕਰਵ,लॉजिस्टिक वक्र
ਸਾਧਾਰਨ ਵੰਡ,सामान्य वितरण
ਲੰਬਕਾਰ,रेखांश
ਲੂਪ,पळवाट
ਲਾਟਰੀ,लॉटरी
ਹੇਠਲੀ ਪੱਟੀ,खालचा बार
ਹੇਠਲੀ ਸੀਮਾ,कमी बंधन
ਹੇਠਲੇ ਰੀਮੈਨ ਅਟੁੱਟ,लोअर रिमन इंटिग्रल
ਘੱਟ ਰਕਮ,कमी बेरीज
ਹੇਠਲਾ ਤਿਕੋਣੀ ਮੈਟ੍ਰਿਕਸ,खालचा त्रिकोणी मॅट्रिक्स
ਮੈਕਲੌਰਿਨ ਦਾ ਵਿਸਥਾਰ,मॅक्लॉरिनचा विस्तार
ਮੈਜਿਕ ਨੰਬਰ,जादूची संख्या
ਜਾਦੂ ਵਰਗ,जादूचा चौरस
ਤੀਬਰਤਾ ਸੀਮਾ (=ਸੀਮਤ ਤੀਬਰਤਾ),परिमाण मर्यादा (=मर्यादित विशालता)
ਮੇਲ ਕੀਤੀ ਪ੍ਰਸ਼ਨਾਵਲੀ,मेल केलेली प्रश्नावली
ਡਾਕ ਸਰਵੇਖਣ,मेल सर्वेक्षण
ਮੇਜਰੈਂਟ (ਉੱਪਰੀ ਸੀਮਾ),मेजरंट (वरची सीमा)
ਪ੍ਰਮੁੱਖ ਚਾਪ,प्रमुख चाप
ਵੱਡਾ ਸੈੱਟ,मोठा संच
ਬਹੁਤ ਸਾਰੇ ਕੀਮਤੀ ਫੰਕਸ਼ਨ,अनेक मौल्यवान कार्य
ਨਕਸ਼ਾ,नकाशा
ਸੈੱਟ ਵਿੱਚ ਨਕਸ਼ਾ,सेट मध्ये नकाशा
ਇੱਕ ਸੈੱਟ ਦੀ ਮੈਪਿੰਗ,सेटचे मॅपिंग
ਮਾਮੂਲੀ ਸੰਭਾਵਨਾ,किरकोळ संभाव्यता
ਗਣਿਤਿਕ ਵਿਸ਼ਲੇਸ਼ਣ,गणितीय विश्लेषण
ਗਣਿਤਿਕ ਦਲੀਲ,गणितीय युक्तिवाद
ਗਣਿਤ ਕੇਂਦਰ,गणितीय केंद्र
ਗਣਿਤਿਕ ਗੁੰਝਲਤਾ,गणितीय गुंतागुंत
ਗਣਿਤਿਕ ਅਰਥ ਸ਼ਾਸਤਰ,गणितीय अर्थशास्त्र
ਗਣਿਤਿਕ ਉਮੀਦ,गणितीय अपेक्षा
ਗਣਿਤਿਕ ਰੂਪ,गणितीय फॉर्म
ਗਣਿਤਿਕ ਸੂਤਰੀਕਰਨ,गणितीय सूत्रीकरण
ਗਣਿਤ ਦੀ ਪਛਾਣ,गणितीय ओळख
ਗਣਿਤਿਕ ਤਰਕ,गणितीय तर्क
ਗਣਿਤਿਕ ਮਾਡਲ,गणितीय मॉडेल
ਗਣਿਤਿਕ ਧਾਰਨਾ,गणितीय कल्पना
ਮੈਟਰਿਕਸ ਵਿਭਾਜਨੀਕਰਨ,मॅट्रिक्स डिगोनालायझेशन
ਮੈਟ੍ਰਿਕਸ ਉਲਟ,मॅट्रिक्स व्यस्त
ਮੈਟ੍ਰਿਕਸ ਉਲਟਾ,मॅट्रिक्स उलटा
ਮੈਟ੍ਰਿਕਸ ਦੁਹਰਾਓ ਵਿਧੀ,मॅट्रिक्स पुनरावृत्ती पद्धत
ਮੈਟ੍ਰਿਕਸ ਵਿਧੀ,मॅट्रिक्स पद्धत
ਮੈਟ੍ਰਿਕਸ ਗੁਣਾ,मॅट्रिक्स गुणाकार
ਸਥਿਰਾਂਕ ਦਾ ਮੈਟ੍ਰਿਕਸ,स्थिरांकांचे मॅट्रिक्स
ਪ੍ਰਭਾਵ ਦਾ ਮੈਟ੍ਰਿਕਸ,परिणामकारकतेचे मॅट्रिक्स
ਮੈਟਰਿਕਸ ਆਪਰੇਟਰ,मॅट्रिक्स ऑपरेटर
ਮੈਟਰਿਕਸ ਬਹੁਪਦ,मॅट्रिक्स बहुपदी
ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਿੰਗ,मॅट्रिक्स प्रिंटिंग
ਮੈਟਰਿਕਸ ਉਤਪਾਦ,मॅट्रिक्स उत्पादन
ਵੱਧ ਤੋਂ ਵੱਧ,कमाल केले
ਵੱਧ ਤੋਂ ਵੱਧ,जास्तीत जास्त
ਅਧਿਕਤਮ ਸੰਪੂਰਨ ਮੁੱਲ,कमाल निरपेक्ष मूल्य
ਵੱਧ ਤੋਂ ਵੱਧ F- ਅਨੁਪਾਤ,कमाल एफ-गुणोत्तर
ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਭਾਵਨਾ,जास्तीत जास्त शक्यता
ਵੱਧ ਤੋਂ ਵੱਧ,कमाल
ਵੱਧ ਤੋਂ ਵੱਧ ਮਾਪਦੰਡ,कमाल निकष
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ ਅਧਿਕਤਮ,फंक्शनची कमाल
ਮੈਕਸਵੈੱਲ-ਬੋਲਟਜ਼ਮੈਨ ਦੇ ਅੰਕੜੇ,मॅक्सवेल-बोल्टझमन आकडेवारी
ਮਤਲਬ ਭਟਕਣਾ,अर्थ विचलन
ਮਤਲਬ ਵਰਗ ਭਟਕਣਾ,चौरस विचलनाचा अर्थ
ਮਤਲਬ ਵਰਗ ਗਲਤੀ,चौरस त्रुटी
ਮਤਲਬ ਮੁੱਲ,सरासरी मूल्य
ਮਤਲਬ ਮੁੱਲ ਸਿਧਾਂਤ,सरासरी मूल्य प्रमेय
kurtosis ਦਾ ਮਾਪ,कर्टोसिसचे मोजमाप
ਔਸਤ,मध्यक
ਮੱਧ ਕੇਂਦਰ,मध्यकेंद्र
mesokurtic ਵਕਰ,मेसोकर्टिक वक्र
mesokurtosis,mesokurtosis
ਸੁਨੇਹਾ,संदेश
ਢੰਗ,पद्धत
ਖਤਮ ਕਰਨ ਦੀ ਵਿਧੀ,निर्मूलनाची पद्धत
ਉਲਟ ਦੀ ਵਿਧੀ,उलटण्याची पद्धत
ਦੁਹਰਾਉਣ ਦੀ ਵਿਧੀ,पुनरावृत्तीची पद्धत
ਘੱਟੋ-ਘੱਟ ਵਰਗਾਂ ਦੀ ਵਿਧੀ,किमान चौरसांची पद्धत
ਪਲ ਦੀ ਵਿਧੀ,क्षणांची पद्धत
ਸਮਾਨ ਤਿਕੋਣਾਂ ਦੀ ਵਿਧੀ,समान त्रिकोणांची पद्धत
ਸਭ ਤੋਂ ਉੱਚੀ ਉਤਰਾਈ ਦਾ ਤਰੀਕਾ,सर्वात उंच उतरण्याची पद्धत
ਸਾਰ ਦੀ ਵਿਧੀ,बेरीज करण्याची पद्धत
ਅਨਿਸ਼ਚਿਤ ਗੁਣਾਂਕ ਦੀ ਵਿਧੀ,अनिर्धारित गुणांकाची पद्धत
ਮੀਟਰਿਕ ਸਪੇਸ,मेट्रिक जागा
ਮੀਟਰਿਕ ਸਿਸਟਮ,मेट्रिक प्रणाली
ਮੀਟ੍ਰਿਕ ਯੂਨਿਟ,मेट्रिक युनिट
ਮਾਈਕਰੋ ਥਿਊਰੀ,सूक्ष्म सिद्धांत
ਮੱਧ,मधला
ਮੱਧ ਮਿਆਦ,मध्यम मुदत
ਮੱਧ ਬਿੰਦੂ,मध्यबिंदू
ਮੱਧ ਬਿੰਦੂ ਫਾਰਮੂਲਾ,मध्यबिंदू सूत्र
ਨਿਊਨਤਮ ਬਹੁਪਦ,किमान बहुपदी
ਘੱਟੋ-ਘੱਟ ਸਿਧਾਂਤ,किमान तत्त्व
ਘੱਟੋ-ਘੱਟ,किमान
ਘੱਟੋ-ਘੱਟ ਬਿੰਦੂ (ਕਰਵ ਦਾ),किमान बिंदू (वक्र)
ਘੱਟੋ-ਘੱਟ ਬਹੁਪਦ,किमान बहुपदी
ਇੱਕ ਫੰਕਸ਼ਨ ਦਾ min,फंक्शनचे मि
ਮਾਮੂਲੀ ਚਾਪ,किरकोळ चाप
ਮਾਮੂਲੀ ਧੁਰੀ,किरकोळ अक्ष
ਨਾਬਾਲਗ ਉਪ ਸਮੂਹ,अल्प उपसंच
ਘਟਾਓ,वजा
ਘਟਾਓ ਦਾ ਚਿੰਨ੍ਹ,वजा चिन्ह
ਮਿਸ਼ਰਤ ਭਾਗ,मिश्रित अंश
ਮਿਸ਼ਰਤ ਰਣਨੀਤੀ,मिश्र धोरण
ਮੋਡ,मोड
ਮਾਡਿਊਲਸ,मापांक
ਇੱਕ ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ ਦਾ ਮਾਡਿਊਲਸ,जटिल संख्येचे मॉड्यूलस
ਪਲ,क्षण
ਪਲ ਪੈਦਾ ਕਰਨ ਵਾਲਾ ਫੰਕਸ਼ਨ,क्षण निर्माण कार्य
ਇੱਕ ਤਾਕਤ ਦਾ ਪਲ,शक्तीचा क्षण
ਬਾਰੰਬਾਰਤਾ ਵੰਡ ਦਾ ਪਲ,वारंवारता वितरणाचा क्षण
ਜੜਤਾ ਦਾ ਪਲ,जडत्वाचा क्षण
ਗਤੀ ਦਾ ਪਲ,गतीचा क्षण
ਗਤੀ,चालना
monomial,मोनोमिअल
ਮੋਨੋਮੋਰਫਿਕ,मोनोमॉर्फिक
ਮੋਨੋਮੋਰਫਿਜ਼ਮ,मोनोमॉर्फिझम
ਮੋਨੋਟੋਨ,मोनोटोन
ਮੋਨੋਟੋਨ ਵਧਣ ਦਾ ਕ੍ਰਮ,मोनोटोन वाढणारा क्रम
monotonically,नीरसपणे
monotonically ਵਧਦਾ ਜਾਲ,नीरसपणे वाढणारे जाळे
monotonically ਵਧ ਰਹੀ ਕ੍ਰਮ,नीरसपणे वाढणारा क्रम
ਮੋਨੋਟੋਨਿਕ ਫੰਕਸ਼ਨ,मोनोटोनिक फंक्शन
ਮੋਂਟੇ ਕਾਰਲੋ ਦੀ ਗਣਨਾ,मॉन्टे कार्लो गणना
ਮੋਂਟੇ ਕਾਰਲੋ ਵਿਧੀ,मॉन्टे कार्लो पद्धत
ਮੋਰਾ (ਖੇਡ),मोरा (खेळ)
ਮੌਤ ਦੇ ਅੰਕੜੇ,मृत्यूची आकडेवारी
ਸਭ ਤੋਂ ਸੰਭਾਵਿਤ,सर्वात संभाव्य
ਮੋਸ਼ਨ,गती
ਮੂਵਿੰਗ ਔਸਤ,बदलती सरासरी
ਐਮ-ਸਪੇਸ,एम-स्पेस
ਇੰਟੀਗਰਲ ਲਈ ਐਮ-ਟੈਸਟ,इंटिग्रलसाठी एम-चाचणी
ਬਹੁ ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ,बहुनिर्णय समस्या
ਬਹੁ-ਆਯਾਮੀ ਆਮ ਵੰਡ,बहुआयामी सामान्य वितरण
ਬਹੁ-ਆਯਾਮੀ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ,बहुआयामी यादृच्छिक चल
ਮਲਟੀ-ਇੰਡੈਕਸ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,मल्टी-इंडेक्स वाहतूक समस्या
ਬਹੁਨਾਮੀ,बहुपदी
ਬਹੁਨਾਮੀ ਵੰਡ,बहुपदीय वितरण
ਮਲਟੀਪਲ,एकाधिक
ਬਹੁ-ਚੋਣ ਸਮੱਸਿਆ,एकाधिक निवड समस्या
ਮਲਟੀਪਲ ਜੁੜਿਆ ਡੋਮੇਨ,एकाधिक कनेक्ट केलेले डोमेन
ਮਲਟੀਪਲ ਸਬੰਧ,एकाधिक सहसंबंध
ਮਲਟੀਪਲ ਬਾਰੰਬਾਰਤਾ ਸਾਰਣੀ,एकाधिक वारंवारता सारणी
ਮਲਟੀਪਲ ਅਟੁੱਟ,एकाधिक अविभाज्य
ਮਲਟੀਪਲ ਏਕੀਕਰਣ,एकाधिक एकत्रीकरण
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ,एकाधिक प्रतिगमन
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ,एकाधिक प्रतिगमन विश्लेषण
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,एकाधिक प्रतिगमन गुणांक
ਮਲਟੀਪਲ ਰਿਗਰੈਸ਼ਨ ਸਮੀਕਰਨ,एकाधिक प्रतिगमन समीकरण
ਮਲਟੀਪਲ ਰੂਟ,एकाधिक रूट
ਗੁਣਾ,गुणाकार
ਕਾਲਮਾਂ ਦੁਆਰਾ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),स्तंभांद्वारे गुणाकार (निर्धारकाचा)
ਕਤਾਰਾਂ ਨਾਲ ਗੁਣਾ (ਨਿਰਧਾਰਕ ਦਾ),पंक्तींनी गुणाकार (निर्धारकाचा)
ਗੁਣਾ ਕਾਰਕ,गुणाकार घटक
ਗੁਣਾਤਮਕ ਫੰਕਸ਼ਨ,गुणाकार कार्य
ਗੁਣਾਤਮਕ ਸਮੂਹ,गुणाकार गट
ਗੁਣਾਤਮਕ ਉਲਟ,गुणाकार व्यस्त
ਬਹੁਲਤਾ,बहुविधता
ਜੜ੍ਹਾਂ ਦੀ ਬਹੁਲਤਾ,मुळांची बाहुल्यता
ਜ਼ੀਰੋ ਦੀ ਬਹੁਲਤਾ,शून्याचे गुणाकार
ਗੁਣਕ,गुणक
ਗੁਣਾ,गुणाकार
ਬਹੁ-ਵਿਭਿੰਨ ਵੰਡ,बहुविविध वितरण
ਮਲਟੀਵੈਰੀਏਟ ਸਧਾਰਣ ਵੰਡ,बहुविविध सामान्य वितरण
ਬਹੁਭਿੰਨ ਆਬਾਦੀ,बहुविध लोकसंख्या
ਆਪਸੀ,परस्पर
ਨਾਬਲਾ,nabla
ਨੇਪੀਅਰੀਅਨ,नेपीरियन
ਨੇਪੀਅਰੀਅਨ ਲਘੂਗਣਕ,नेपीरियन लॉगरिथम
ਕੁਦਰਤੀ ਲਘੂਗਣਕ,नैसर्गिक लॉगरिथम
ਕੁਦਰਤੀ ਨੰਬਰ,नैसर्गिक संख्या
ਸਮੁੰਦਰੀ ਮੀਲ,नॉटिकल मैल
n-ਆਯਾਮੀ,n-आयामी
n-ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ,n-आयामी सदिश जागा
ਲੋੜੀਂਦੀ ਅਤੇ ਲੋੜੀਂਦੀ ਸਥਿਤੀ,आवश्यक आणि पुरेशी स्थिती
ਜ਼ਰੂਰੀ ਹਾਲਤ,आवश्यक स्थिती
ਨਕਾਰਾ,नकार
ਨਕਾਰਾਤਮਕ,नकारात्मक
ਨਕਾਰਾਤਮਕ ਵਕਰਤਾ,नकारात्मक वक्रता
ਨਕਾਰਾਤਮਕ ਨਿਸ਼ਚਿਤ ਰੂਪ,नकारात्मक निश्चित फॉर्म
ਨੈਗੇਟਿਵ ਨਿਸ਼ਚਿਤ ਮੈਟ੍ਰਿਕਸ,ऋण निश्चित मॅट्रिक्स
ਨਕਾਰਾਤਮਕ ਅਰਧ-ਨਿਸ਼ਚਿਤ ਰੂਪ,नकारात्मक अर्ध-निश्चित स्वरूप
ਗੁਆਂਢ,शेजार
ਨੇਸਟਡ ਨਮੂਨਾ,नेस्टेड सॅम्पलिंग
ਸ਼ੁੱਧ ਪ੍ਰਜਨਨ ਦਰ,निव्वळ पुनरुत्पादन दर
ਨਿਊਟੋਨੀਅਨ ਮਕੈਨਿਕਸ,न्यूटोनियन यांत्रिकी
ਨਿਊਟਨ ਦਾ ਵਿਭਾਜਿਤ ਅੰਤਰ ਫਾਰਮੂਲਾ,न्यूटनचे विभाजित फरक सूत्र
ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ,न्यूटनचे गतीचे नियम
ਨੇਮਨ ਦੀ ਵੰਡ,Neyman वाटप
ਨੇਮਨ ਪੀਅਰਸਨ ਥਿਊਰੀ,नेमन पिअरसन सिद्धांत
ਨਿਰਪੱਖ ਤੱਤ,शक्‍तिशाली घटक
ਨੀਲਪੋਟੈਂਟ ਮੈਟਰਿਕਸ,निलपोटेंट मॅट्रिक्स
ਨੋਡ,नोड
ਗੈਰ-ਅਬੇਲੀਅਨ ਸਮੂਹ,नॉन-अबेलियन गट
