Malayalam,Telugu
ജോലി മരവിപ്പിക്കുക,జాబ్ ఫ్రీజ్
തൊഴിൽ അന്വേഷണം,ఉద్యోగాన్వేషణ
ഉദോഗമില്ലാത്ത,నిరుద్యోగి
ജോലി അടിസ്ഥാനമാക്കിയുള്ളത്,ఉద్యోగ-ఆధారిత
ജോലി ഭ്രമണം,ఉద్యోగ భ్రమణం
ജോലി സംതൃപ്തി,ఉద్యోగ సంతృప్తి
ജോലി സുരക്ഷ,ఉద్యోగ భద్రత
ജോലി വിവരണം,ఉద్యోగం స్పెసిఫికేషన్
തൊഴിൽ പഠനം,ఉద్యోగ అధ్యయనం
ജോലി ജോലി,ఉద్యోగ పని
യോജിപ്പിക്കുക,చేరండి
ചേരുന്ന തീയതി,చేరిన తేది
ശമ്പളം ചേരുമ്പോൾ,చెల్లింపులో చేరడం
ചേരുന്ന കാലയളവ്,చేరడం కాలం
ചേരുന്ന റിപ്പോർട്ട്,చేరడం నివేదిక
ചേരുന്ന സമയത്ത്,చేరడం సమయం
സന്ധി,ఉమ్మడి
ഒന്നിച്ചുള്ള അക്കൗണ്ട്,ఉమ్మడి ఖాతా
ജോയിന്റ് കേഡർ,ఉమ్మడి కేడర్
സംയുക്ത സമിതി,ఉమ్మడి కమిటీ
സംയുക്ത കൺസൾട്ടേറ്റീവ് കമ്മിറ്റി,జాయింట్ కన్సల్టేటివ్ కమిటీ
സംയുക്ത കുടുംബം,ఉమ్మడి కుటుంబం
സംയുക്തമായി,ఉమ్మడిగా
സംയുക്തമായും കഠിനമായും,సంయుక్తంగా మరియు వంశపారంపర్యంగా
ജോയിന്റ് ഉടമസ്ഥാവകാശം,ఉమ్మడి యాజమాన్యం
സംയുക്ത ഉത്തരവാദിത്തം,ఉమ్మడి బాధ్యత
സംയുക്ത സംരംഭം,ఉమ్మడి వెంచర్
വാര്ത്താപതിക,జర్నల్
പതപവര്ത്തകന്,జర్నలిస్ట్
വിധിനായം,తీర్పు
ജുഡയനായ,జ్యుడిషియల్
ജുഡീഷ്യൽ കസ്റ്റഡി,న్యాయ కస్టడీ
ജുഡീഷ്യൽ അന്വേഷണം,న్యాయ విచారణ
ജുഡീഷ്യൽ അറിയിപ്പ്,న్యాయ నోటీసు
ജുഡീഷ്യൽ വൈദ്യുതി,న్యాయ శక్తి
ജുഡീഷ്യൽ സേവനം,న్యాయ సేవ
ജുഡീഷ്യറി,న్యాయవ్యవస్థ
നീതിപൂർവകരമായ,న్యాయమైన
ജൂനിയർ അഡ്മിനിസ്ട്രേറ്റീവ് ഗ്രേഡ്,జూనియర్ అడ్మినిస్ట్రేటివ్ గ్రేడ్
ജൂനിയർ ക്ലർക്ക്,జూనియర్ గుమస్తా
റാങ്കിലുള്ള ജൂനിയർ,ర్యాంకులో జూనియర్
ജൂനിറിറ്റി,జూనియారిటీ
ജൂനിയർ ഏറ്റവും കൂടുതൽ,జూనియర్ చాలా
ജൂനിയർ സ്കെയിൽ,జూనియర్ స్కేల్
നീതിനായപരിപാലനം,అధికార పరిధి
നീതിപൂര്വമായ,కేవలం
നായാധിപതി,న్యాయం
നീതീകരിക്കാവുന്ന,న్యాయమైన
നായീകരിക്കുക,న్యాయంచేయటానికి
താക്കോല്,కీ
മുഖ്യ പ്രഭാഷണം,కీనోట్ చిరునామా
തിരികെ പികെ,తిరిగి కిక్ చేయండి
ബന്ധുവിദ,బంధువు
"കിഥ്, കിൻ",కిత్ మరియు బంధువు
എങ്ങനെയെന്നറിയുക,తెలుసుకోవడం
വിവരമുള്ള,పరిజ్ఞానం
തൊഴിലാളി,శ్రమ
തൊഴിൽ ചാർജുകൾ,కార్మిక ఛార్జీలు
തൊഴിൽ കരാർ,కార్మిక ఒప్పందం
തൊഴിൽ കോടതി,లేబర్ కోర్ట్
തൊഴിൽ തർക്കം,కార్మిక వివాదం
തൊഴിൽ സേന,కార్మిక శక్తి
തൊഴിൽ നിയമങ്ങൾ,కార్మిక చట్టాలు
തൊഴിലാളി മുറി,లేబర్ రూమ్
തൊഴിലാളി യൂണിയൻ,లేబర్ యూనియన్
തൊഴിൽ ക്ഷേമം,కార్మిక సంక్షేమం
ഭൂമി ജന്മലിടം,ల్యాండ్ అక్విజిషన్
ലാൻഡ് മാർക്ക്,ల్యాండ్ మార్క్
ഭൂമി രേഖകൾ,భూమి రికార్డులు
ഭൂപരിഷ്കരണം,భూ సంస్కరణలు
ലാൻഡ് റവന്യൂ,భూమి ఆదాయం
ലാൻഡ് സെറ്റിൽമെന്റ്,భూమి పరిష్కారం
ഭൂമി കാലാവധി,స్థల కౌలు సమయం
ലാൻഡ് ഉപയോഗ സർട്ടിഫിക്കറ്റ്,భూ వినియోగ ధృవీకరణ పత్రం
നഷ്ടം,లోపం
വലിയ സ്കെയിൽ,పెద్ద ఎత్తున
അവസാന തീയതി,చివరి తేదీ
നിലനില്ക്കുന്ന,శాశ్వత
അവസാനമായി,చివరగా
അവസാന പേയ്മെന്റ്,చివరి చెల్లింపు
വൈകിപ്പോയ,ఆలస్యం
വൈകി ശൗത്വന പ്രസ്താവന,ఆలస్యంగా హాజరు ప్రకటన
വൈകി ഡ്യൂട്ടി,లేట్ డ్యూటీ
വൈകിയ പേയ്മെന്റ്,ఆలస్యంగా చెల్లింపు
ഏറ്റവും പുതിയ,తాజాది
പ്രശംസനീയമായ,ప్రశంసనీయం
വിക്ഷേപിക്കുക,ప్రయోగం
നിയമം,చట్టం
ക്രമസമാധാന,చట్టం మరియు క్రమం
നിയമ ബ്രേക്കർ,లా బ్రేకర్
ലോ കോർട്ട് (= നിയമത്തിന്റെ കോടതി),లా కోర్ట్ (= న్యాయ న్యాయస్థానం)
അനായം,దావా
അഭിഭാഷകൻ,న్యాయవాది
ലേ ഓഫ്,తీసివేయు
കെട്ടിടത്തിന്റെ പ്ളാന്,లేఅవుట్
നേതാവ്,నాయకుడు
നേതൃത്വ നിലവാരം,నాయకత్వ నాణ్యత
ലഘുലേഖ,కరపత్రం
ചോര്ച്ച,లీక్
കുതിച്ചുചാട്ടം വർഷം,లీపు సంవత్సరం
പഠനം,నేర్చుకోవడం
പാട്ടം,లీజు
പാട്ടത്തിനെടുത്ത താമസസ്ഥലം,లీజుకు తీసుకున్న వసతి
പാടുത്തു,లీజుహోల్డ్
പാട്ടക്കഴുത,లీజుహోల్డర్
പാട്ടക്കര്പ്പ്,లీజింగ్
വിട്ടേക്കുക,వదిలి
വികാരങ്ങൾ വിടുക,ఎన్‌క్యాష్‌మెంట్ వదిలివేయండి
ശമ്പളം വിടുക,జీతం వదిలేయండి
ഒഴിവ് വിടുക,ఖాళీని వదిలివేయండి
ശമ്പളമില്ലാതെ വിടുക,చెల్లింపు లేకుండా వదిలివేయండి
ശമ്പളം ഉപയോഗിച്ച് വിടുക,పేతో వదిలివేయండి
ലക്ചർ ഹാൾ,లెక్చర్ హాల్
നേതൃരക്ഷ,లెడ్జర్
ലെഡ്ജർ ബാലൻസ്,లెడ్జర్ సంతులనం
പാരമ്പര്യം,లెగసీ
നിയമപകാരം,చట్టపరమైన
ആയുധധാരി,చట్టబద్ధత
നിയമവിധപ്പെടുത്തല്,చట్టబద్ధత
നിയമാനുസൃതമായി,చట్టబద్ధంగా
നിയമപരമായ പരിശീലനം,చట్టపరమైన అభ్యాసం
ലെഗട്ടെ,లెగటీ
വായിക്കത്തക്ക,స్పష్టంగా
നിയമനിര്മ്മാണസദങ്ങൾ,శాసనసభ
നിയമനിർമ്മാണ ബിസിനസ്സ്,శాసనసభ వ్యాపారం
നിയമനിര്മ്മാണസഭ,శాసనసభ
നിയമാനുസൃതത,చట్టబద్ధత
നിയമാനുസൃതമായ,చట్టబద్ధమైనది
ഒഴിവുവേള,విశ్రాంతి
നിന്നികത,సానుకూలత
പാട്ടക്കാരന്,అద్దెదారు
അക്ഷരം,లేఖ
അക്ഷര പാട്,లెటర్ ప్యాడ్
അക്ഷരം,లెవీ
ബാദ്ധത,బాధ్యత
ബാദ്ധതയുള്ള,బాధ్యత
കെട്ടുപാട്,అనుసంధానం
പുസ്തകശാല,గ్రంధాలయం
ലൈസൻസ്,లైసెన్స్
ലൈസൻസ് ഹോൾഡർ,లైసెన్స్ హోల్డర్
ലൈസൻസുള്ളത്,లైసెన్స్
ലൈസൻസി,లైసెన్సు
ലിയാൻ,లియన్
ജീവിത സർട്ടിഫിക്കറ്റ്,జీవిత ధృవీకరణ పత్రం
അതിര്ത്തി,పరిమితి
പരിമിതപ്പെടുത്താതെ,పరిమితి
പരിമിത,పరిమితం
പരിമിതമായ ആശങ്ക,పరిమిత ఆందోళన
പരിമിതമായ ബാധ്യത,పరిమిత బాధ్యత
പരിമിത ടെണ്ടർ,పరిమిత టెండర్
ബന്ധം,లింక్
ലിങ്ക്ഡ്,లింక్ చేయబడింది
ലിങ്കുചെയ്ത ഫയൽ,లింక్డ్ ఫైల్
ലിങ്ക് ഭാഷ,లింక్ భాష
ലിക്വിറ്റഡ് നാശനഷ്ടങ്ങൾ,లిక్విడేటెడ్ నష్టాలు
ലിക്വിക്റ്റേഷൻ,లిక్విడేషన్
ലിക്വിഡറേറ്റർ,లిక్విడేటర్
പട്ടിക,జాబితా
ബിസിനസ്സ് പട്ടിക,వ్యాపార జాబితా
സാക്ഷരതം,అక్షరాస్యులు
വ്യവഹാക്ഷണം,వ్యాజ్యం
അനായം,వ్యాజ్యం
ലിവറി അലവൻസ്,లివరీ భత్యం
കന്നുകാലി,పశువులు
ജീവിത നിലവാരം,జీవన ప్రమాణం
ജീവനുള്ള വേതനം,జీవన వేతనం
ലോഡിംഗ്,లోడ్
വായ്പ,ఋణం
വായ്പക്കാരന്,రుణగ్రహీత
വായ്പയെടുക്കുന്ന വകുപ്പ്,రుణాల విభాగం
പവേശനമുറി,లాబీ
ലോബിയിംഗ്,లాబీయింగ్
കാലയളവിൽ ലോക്ക് ചെയ്യുക,వ్యవధిలో లాక్ చేయండి
ലോക്ക് out ട്ട് ചെയ്യുക,లాక్ అవుట్
ലോക്കസ് സ്റ്റാൻഡി,లోకస్ స్టాండి
ഒതുങ്ങുന്ന,బస
ലോഗ് ബുക്ക്,లాగ్ బుక్
തര്ക്കശാസ്തം,లాజిక్
ലോഗോ,లోగో
ദീർഘദൂര വിളി,సుదూర కాల్
നീളമുടി,పొడవాటి చేతి
ഭൂരിഭാഗം,చాలా
താഴത്തെ,తక్కువ
ഏറ്റവും കുറഞ്ഞ നിരക്ക്,అత్యల్ప రేటు
കുറഞ്ഞ ഗ്രേഡ്,తక్కువ శ్రేణి
കൂറുള്ള,లాయల్
മൊത്തം തുക,మొత్తం మొత్తం
ലംപ്സം ഗ്രാന്റ്,లంప్సమ్ గ్రాంట్
യന്തസാമഗികള്,యంత్రాలు
ഗവൺമെന്റിന്റെ യന്ത്രങ്ങൾ,ప్రభుత్వ యంత్రాలు
മാസിക,పత్రిక
അയക്കേണ്ട പട്ടിക,మెయిలింగ్ జాబితా
നിലനിറുത്തുക,నిర్వహించండి
പരിപാലനം,నిర్వహణ
മേജര്,ప్రధాన
ഭൂരിപക്ഷം,మెజారిటీ
പ്രധാന കൃതികൾ,ప్రధాన రచనలు
മേക്ക് അപ്പ്,మేకప్
അപകടം,దుర్వినియోగం
മലദ്വാരത്തിന്,అనారోగ్యం
മലാഫൈഡ്,మాలాఫైడ్
കൊടിയപക,దుర్మార్గం
ദുരുപയോഗം,దుర్వినియోగం
അപകടം,దుర్వినియోగం
നിര്വഹണം,నిర్వహణ
നിര്വാഹകന്,నిర్వాహకుడు
ജനവിധി,ఆదేశం
കല്പ്പനകൊടുക്കുന്ന,తప్పనిసరి
മന്ദസുകളുടെ,మండేలు
Monhours,పనిగంటలు
മാനിഫെസ്റ്റോ,మానిఫెస్టో
കൃത്രിമം,తారుమారు
യുദ്ധതന്തം,యుక్తి
മനുഷ്യശക്തി,మానవశక్తి
മാൻ-ടു-മാൻ റാങ്കിംഗ്,మ్యాన్-టు-మ్యాన్ ర్యాంకింగ్
ലഘുഗന്ഥം,మాన్యువల్
സ്വമേധയാലുള്ള തൊഴിൽ,మాన్యువల్ లేబర్
നിര്മ്മാണം,తయారీ
നിര്മ്മാതാവ്,తయారీదారు
കൈയെഴുത്തുപ്രതി,మాన్యుస్క్రిప్ట్
ഭൂപടം,మ్యాప్
അരികി,మార్జిన్
അരികിലുള്ള,ఉపాంత
വൈവാഹിക നില,వైవాహిక స్థితి
മാർക്കറ്റിംഗ്,మార్కెటింగ్
മാർക്കറ്റിംഗ് സമ്പദ്വ്യവസ്ഥ,మార్కెటింగ్ ఎకానమీ
അടയാളപ്പെടത്തുക,మార్క్
മാർക്ഷണീറ്റ്,గణాంకాల పట్టి
കിട്ടിയ മാർക്കുകൾ,వచ్చిన మార్కులు
വലിയ അംശം,మాస్
മാസ് കമ്മ്യൂണിക്കേഷൻ,సామూహిక కమ్యూనికేషన్
കൂട്ട ഉപഭോഗം,సామూహిక వినియోగం
മാസ് രോഗപ്രതിരോധം,సామూహిక రోగనిరోధకత
ബഹുജന മീഡിയ,మాస్ మీడియా
കൂട്ട നിർമ്മാണം,భారీ ఉత్పత్తి
മാസ്റ്റർ ഫയൽ,మాస్టర్ ఫైల్
ചടങ്ങുകളുടെ മാസ്റ്റർ,వేడుకల మాస్టర్
മാസ്റ്റർ പ്ലാൻ,మాస్టర్ ప్లాన్
പൊരുത്തപ്പെടുത്തൽ ഗ്രാന്റ്,మ్యాచింగ్ గ్రాంట్
അസംസ്കൃതപദാര്ഥം,పదార్థం
മാതൃതം,ప్రసూతి
പ്രസവാവധി,ప్రసూతి సెలవు
മെട്രിക്കുലേറ്റ്,మెట్రిక్యులేట్
മാട്രിമോണിയൽ,మ్యాట్రిమోనియల్
പകമായ,పరిపక్వత
പൂർണതാ കാലാവധി,పరిపక్వత తేదీ
പരമാവധി,గరిష్టంగా
അർത്ഥം,అంటే
അളക്കുക,కొలత
അളവ്,కొలత
അളക്കുക,కొలమానాలను
യന്തപ്പണിക്കാരന്,మెకానిక్
യന്തസംബന്ധമായ,యాంత్రిక
യന്തനിര്മ്മാണം,విధానం
മാദ്ധമം,మీడియా
ഇടനില്ക്കുക,మధ్యవర్తిత్వం
വൈദസംബന്ധമായ,మెడికల్
മെഡിക്കൽ ആനുകൂല്യം,వైద్య ప్రయోజనం
വൈദ്യ പരിശോധന,వైద్య పరీక్ష
മെഡിസോ-നിയമപരമായ,మెడికో-లీగల్
മധസ്ഥാനം,మధ్యస్థం
ക്യാമറയിൽ മീറ്റിംഗ്,కెమెరాలో సమావేశం
അംഗം,సభ్యుడు
മെമ്മോ,మెమో
സ്മാരകമായ,స్మారక చిహ్నం
മാനസിക കഴിവ്,మానసిక సామర్థ్యం
മെനു,మెను
ലയനം,విలీనం
മതിപ്പ്,మెరిట్
മെറിറ്റ് പട്ടിക,మెరిట్ జాబితా
കരുമായി,మెరిటోరియస్
മോണിറ്റുകൾ,యోగ్యత
മെറിറ്റ് സ്കോളർഷിപ്പ്,మెరిట్ స్కాలర్‌షిప్
ദൂത്,సందేశం
സന്വദായം,విధానం
രീതിശാസ്തം,పద్దతి
മെട്രോപൊളിറ്റൻ പ്രദേശം,మెట్రోపాలిటన్ ప్రాంతం
ഇടത്തരം വരുമാന ഗ്രൂപ്പ്,మధ్య ఆదాయ సమూహం
മിഡിൽമാൻ,మిడిల్మాన్
മിഡ്വിഫറി,మిడ్‌వైఫరీ
കുടിയേറ്റക്കാരൻ,వలస
മൈലേജ്,మైలేజ్
മോണിറ്റൻസി,మిలిటెన్సీ
മില്ലേനിയം,మిలీనియం
ചെറുതാക്കുക,సూక్ష్మ
ഏറ്റവും കുറഞ്ഞ,కనిష్ట
ഖനനം,గనుల తవ్వకం
ശുശ്രക്ക,మంత్రి
മന്തിസഭ,మంత్రిత్వ శాఖ
പ്രായപൂർത്തിയാകാത്ത,మైనర్
ന്യൂനപക്ഷം,మైనారిటీ
ചെറിയ കൃതികൾ,చిన్న పనులు
മിനിറ്റ്,నిమిషాలు
ദുര്ബലമായ,దుర్వినియోగం
മോശം പെരുമാറ്റം,దుర్వినియోగం
നീതിയുടെ ജസ്റ്റിസിന്റെ,న్యాయం యొక్క గర్భస్రావం
കലര്പ്പായ,ఇతరాలు
ദോഷത്തിന്റെ,అల్లరి
തെറ്റായ),మిస్‌క్లాసిఫికేషన్
ദുര്നയം,దుష్ప్రవర్తన
തെറ്റിദ്ധരിപ്പിക്കുക,తప్పుదారి పట్టించేది
ദുരുപയോഗം,దుర్వినియోగం
തെറ്റായി പ്രതിധ്രാന്തനം,తప్పుగా పేర్కొనడం
വസ്തുതകളുടെ തെറ്റായി,వాస్తవాలను తప్పుగా గుర్తించడం
തെറ്റിദ്ധാരണ,అపార్థం
ദുര്വിനിയോഗം,దుర్వినియోగం
സമ്മിശ്ര സമ്പദ്വ്യവസ്ഥ,మిశ్రమ ఆర్థిక వ్యవస్థ
ജനബ്,మాబ్
ഇളക്കാവുന്ന,మొబైల్
ചലനക്ഷമത,మొబిలిటీ
മാതിരി,మోడ్
മാതൃക,మోడల్
മോഡറേറ്റര്,మోడరేటర్
മാറ്റംവരുത്തല്,మార్పు
പ്രവർത്തനരീതി,కార్యనిర్వహణ పద్ధతి
പണ ഗ്രാന്റ്,ద్రవ్య మంజూరు
പണം,డబ్బు
നിരന്തരം നിരീക്ഷിക്കുക,మానిటర్
മോണണാമി,ఏకస్వామ్యం
മോണോഗ്രാം,మోనోగ్రామ్
കുത്തക,గుత్తాధిపత్యం
മോണ്ടണി,మోనోటోనీ
പ്രതിമാസ ടൂർ ഡയറി,నెలవారీ టూర్ డైరీ
മാസം മുതൽ മാസം വരെ,నెల నుండి నెల
സദാചാരമായ,నైతికత
മോറേളി,ధైర్యం
ധാർമ്മിക പത്രിക,నైతిక టర్పిట్యూడ్
മൊറട്ടോറിയം,తాత్కాలిక నిషేధం
മരണനിരപ്പ്,మరణాలు
ജാമ്യം,తాకట్టు
ഏറ്റവും രഹസ്യാത്മകമാണ്,చాలా రహస్య
മാതൃ ഭാഷ,మాతృ భాష
ചലനം,కదలిక
ചലന പഠനം,చలన అధ్యయనం
പേരണ,ప్రేరణ
പേരകം,ఉద్దేశ్యం
മുദ്രാവാക്യം,నినాదం
മുഖപത്രം,మౌత్‌పీస్
ഇളക്കാവുന്ന,కదిలే
ചലിക്കുക,కదలిక
ചലനം,ఉద్యమం
ബഹുമതികൾ,బహుళ
മൾട്ടി പർപ്പസ്,బహుళార్ధసాధక
മുനിസിപ്പൽ ടാക്സ്,మునిసిపల్ పన్ను
കാഴ്ചബംഗ്ലാവ്,మ్యూజియం
ശേഖരം റോൾ,మస్టర్ రోల్
മ്യൂട്ടേഷൻ,మ్యుటేషన్
മത്തറ്റിസ് മുത്തണ്ടിസ്,ముటాటిస్ ముటాండిస్
പരസ്പര ധാരണ,పరస్పర అవగాహన
പേര് കാർഡ്,పేరును చూపించే కార్డు
മയക്കുമരുന്ന്,మాదకద్రవ్య
വിവരണ മൂല്യനിർണ്ണയം,కథనం మదింపు
ആഖ്യാതാവ്,కథకుడు
രാഷ്ടം,దేశం
ദേശീയം,జాతీయ
ദേശീയലസം,జాతీయవాదం
പൗരതം,జాతీయత
ദേശൈസായില്ലായ്മ,జాతీయం
ദേശീയ ഭാഷ,జాతీయ భాష
ദേശീയ സേവിംഗ്സ് സർട്ടിഫിക്കറ്റ്,నేషనల్ సేవింగ్స్ సర్టిఫికేట్
നാട്ടുകാരി,స్థానిక
സാഭാവികമായ,సహజ
നാട്ടിഫൈസേഷന്,నాచురలైజేషన్
നാവിക സേന,నావికా శక్తి
സങ്കു,నావిగేబుల్
കപ്പല് ഓട്ടം,నావిగేషన్
നായിസ്,Nayes
ആവശ്യമായ പ്രവർത്തനം,అవసరమైన చర్య
ആവശമായ,అవసరం
നിഷേധിക്കുന്ന,ప్రతికూల
അവഗണന,నిర్లక్ష్యం
അശദ്ധ,నిర్లక్ష్యం
നിസ്സാരമായി,అతితక్కువ
അംഗീകാരപരമായ,చర్చల చర్చ
സാധനീയമായ ഉപകരണം,చర్చించదగిన పరికరం
കൂടിയാലോചന,చర్చలు
ചലച്ചിത്രക്കാരൻ,సంధానకర్త
നിപോട്ടിസം,నేపాటిజం
വല,నెట్
മൊത്തം നിക്ഷേപം,నికర పెట్టుబడి
നിക്ഷ്പക്ഷമായ,తటస్థ
വാര്ത്ത,వార్తలు
വാർത്താക്കുറിപ്പ്,వార్తాలేఖ
വര്ത്തമാനപ്പതം,వార్తాపత్రిక
വാർത്താക്കുറിപ്പ്,న్యూస్ రీడర్
അടുത്ത ബന്ധുക്കൾ,బంధువు తదుపరి
രാത്രി ഡ്യൂട്ടി,నైట్ డ్యూటీ
താൽഫർട്ട് റിപ്പോർട്ട്,నిల్ రిపోర్ట్
പ്രവേശനമില്ല,ప్రవేశం లేదు
ഡിമാൻഡ് സർട്ടിഫിക്കറ്റ് ഇല്ല (= കുടിശ്ശിക സർട്ടിഫിക്കറ്റ് ഇല്ല),డిమాండ్ సర్టిఫికేట్ లేదు (= బకాయి సర్టిఫికేట్ లేదు)
നാമപദം,నామకరణం
നാമമാത്രമായ ചിലവ്,నామమాత్రపు ఖర్చు
നാമമാത്ര മൂല്യം (= മുഖത്തിന്റെ മൂല്യം),నామమాత్రపు విలువ (= ముఖ విలువ)
നാമനിര്ദ്ദേശം ചെയ്യുക,నామినేట్
നാമനിര്ദേശം,నామినేషన్
നോമിനി,నామినీ
പ്രായം,నాన్-ఏజ్
സംഭാഷണമല്ലാത്തത്,నాన్-కాంట్రిబ్యూటరీ
അത്യാവശ്യമല്ലാത്തവ,అనవసరమైనది
നോൺ-ഗസറ്റ്,గెజిటెడ్ కానిది
താൽപ്പര്യേതര പ്രസവത്കരണം,వడ్డీ లేని బేరింగ్
ജുഡീഷ്യൽ ഇതര,న్యాయ-కాని
ശുശ്രൂഷ ഇതര,నాన్-మిస్టీరియల్
മാറ്റം വരുത്താന് പറ്റാത്ത,చర్చించలేనిది
-ദ്യോഗിക ഇതര,నాన్-ఆఫీషియల్
പേയ്മെന്റ് ഇതര,"ఎగవేత, చెల్లింపులో వైఫల్యం"
പേയ്മെന്റ് ഇതര സർട്ടിഫിക്കറ്റ്,పేమెంట్ కాని సర్టిఫికేట్
പരിശീലനമല്ലാത്ത അലവൻസ്,ప్రాక్టీస్ కాని భత్యం
ആവർത്തിക്കാത്ത ചെലവ്,పునరావృతం కాని వ్యయం
തുക മടക്കിനൽകാത്തത്,తిరిగి ఇవ్వబడదు
നോൺ-സ്റ്റാറ്റ്യൂട്ടറി,నాన్-స్టాట్యూటరీ
നികുതിയേതര വരുമാനം,టాక్సబుల్ కాని ఆదాయం
സാങ്കേതികേതര പോസ്റ്റ്,నాన్-టెక్నికల్ పోస్ట్
പാരമ്പര്യേതര,సాంప్రదాయేతర
-വാക്കേതര ആശയവിനിമയം,అశాబ్దిక కమ్యూనికేషన్
ഒബ്ജക്ഷൻ സർട്ടിഫിക്കറ്റ് ഇല്ല,అభ్యంతర ధృవీకరణ పత్రం లేదు
ലാഭമോ നഷ്ടമോ ഇല്ല,"లాభం లేదు, నష్టం లేదు"
നര്മ്മം,ప్రమాణం
സാധാരണ,సాధారణ
പുകവലിക്കരുത്,పొగ త్రాగరాదు
ശദ്ധാര്ഹമായ,గుర్తించదగినది
ബാധകമല്ല (n.a.),వర్తించదు (N.A.)
ലഭ്യമല്ല (n.a.),అందుబాటులో లేదు (N.A.)
കുറിപ്പ്,గమనిక
സൂചന,నోటీసు
ശദ്ധാര്ഹമായ,గుర్తించదగినది
അറിയിപ്പ്,నోటిఫికేషన్
അറിയിപ്പ് ഏരിയ,నోటిఫైడ్ ప్రాంతం
ശ്രദ്ധിക്കുകയും കരെടുക്കുകയും ചെയ്യുന്നു,గమనించడం మరియు ముసాయిదా
സാങ്കൽപ്പിക വേതനം,నోషనల్ పే
നെഗോഷ്യബിൾ അല്ല,బేరానికి వీలులేని
നെഗോഷ്യബിൾ ഉപകരണമല്ല,చర్చించదగిన పరికరం కాదు
അണുകേന്ദ്രം,న్యూక్లియస్
ശൂന്യം,శూన్య
ശൂന്യവും ശൂന്യവും,శూన్య మరియు శూన్యత
അക്കം,సంఖ్య
സംഖ്യ,నంబరింగ్
സംഖ,సంఖ్య
ചെയ്ത സത്യം,ప్రమాణస్వీకారం
വിശ്വസ്തതയുടെ സത്യപ്രതിജ്ഞ,విధేయత ప్రమాణం
സത്യപ്രതിജ്ഞ,కార్యాలయ ప్రమాణం
അനുസരണം,విధేయత
മരണവൃത്താന്തം,సంస్మరణ
വസ്തു,వస్తువు
തടസ്സം,అభ్యంతరం
വസ്തുനിഷ്ഠമായ,లక్ష్యం
വസ്തുക്കളും കാരണങ്ങളും,వస్తువులు మరియు కారణాలు
നിർബന്ധിത,విధిగా
അസഭമായ,అశ్లీల
അശ്ലീല ആംഗ്യം,అశ్లీల సంజ్ఞ
നിരീക്ഷര്,పరిశీలకుడు
പഴകിയ,వాడుకలో లేదు
തടയല്,అడ్డంకి
സ്പഷ്ടമായ,స్పష్టంగా
ഇടയ്ക്കിടെ,అప్పుడప్పుడు
തൊഴില്,ఆక్యుపెన్సీ
തൊഴില് കൂടാതെ,యజమాని
തൊഴില്,వృత్తి
കൈവശപ്പെടുത്തുക,ఆక్రమించు
OCROOI ഡ്യൂട്ടി,ఆక్ట్రోయి డ్యూటీ
അവധി ദിവസം,సెలవు
ജോലി ഇല്ലാത്ത,ఆఫ్ డ్యూటీ
കുറ്റകരമായ,ప్రమాదకరం
വാഗ്ദാനം,ఆఫర్
നിയമന ഓഫർ,నియామకం ఆఫర్
കാരാലയം,కార్యాలయం
ലാഭത്തിന്റെ ഓഫീസ്,లాభం యొక్క కార్యాలయం
ഉദോഗസ്ഥന്,అధికారిక
Abl ദ്യോഗിക,అధికారికత
Official ദ്യോഗിക കടമ,అధికారిక విధి
ഉദോഗസ്,అధికారిక సభ్యులు
ഔദ്യോഗിക ഭാഷ,అధికారిక భాష
Ownicy- ൽ,అధికారికంగా
റിപ്പോർട്ട് റിപ്പോർട്ട്,అధికారిక నివేదిక
Device ദ്യോഗിക പതിപ്പ്,అధికారిక వెర్షన్
അചഞ്ചലമായത്,ఆఫీషియేటింగ్
അനൗദ്യോഗികമായ,మనలో మనమాట
ശരി (O.k.),సరే (O.K.)
ഓംബുഡ്സ്മാൻ,అంబుడ్స్‌మన్
അക്കൗണ്ട് ഗ്രാന്റിൽ,ఖాతా మంజూరులో
ആവശ്യപ്പെടുന്നതനുസരിച്ച്,కోరిక మేరకు
ഡ്യൂട്ടിയിൽ,విధి నిర్వహణలో
ഏകപക്ഷീയമായ,ఏక పక్షంగా
വരിയിൽ,లైన్‌లో
ഓൺ-സ്പെഷ്യൽ ഡ്യൂട്ടി,ఆన్-స్పెషల్ డ్యూటీ
തൊഴിൽ പരിശീലനത്തിൽ,ఉద్యోగ శిక్షణ లో
ഓതസ്,ఓనస్
തുറന്ന ദിവസം,ఓపెన్ డే
തുറന്ന സിസ്റ്റം,ఓపెన్ సిస్టమ్
ഉദ്ഘാടനം,తెరవడం
തുടക്ക സംഖ്യ,ప్రారంభ నిల్వ
തുറക്കുന്ന സമയം,తెరచు వేళలు
തുറന്ന പഠനം,ఓపెన్ లెర్నింగ్
തുറന്ന കത്ത്,ఓపెన్ లెటర్
ഓപ്പൺ യൂണിവേഴ്സിറ്റി,ఓపెన్ యూనివర్శిటీ
നടത്തിപ്പ് ചിലവ്,నిర్వహణ ఖర్చు
ഓപ്പറേറ്റിംഗ് സ്റ്റാഫ്,ఆపరేటింగ్ సిబ్బంది
ശസ്തകിയ,ఆపరేషన్
ഓപ്പറേറ്റീവ്,ఆపరేటివ్
അഭിപായം,అభిప్రాయం
