Odiya,Malayalam
ଅନୁପ୍ରବେଶ,നുഴഞ്ഞുകയറ്റം
ଅନୁପ୍ରବେଶକାରୀ |,നുഴഞ്ഞുകയറ്റക്കാരൻ
ସୂଚନାଯୋଗ୍ୟ,വിവരദാതാവ്
ସୂଚନାଯୋଗ୍ୟ,വിവരദാതാവ്
ସୂଚନାଦାତା,വിവരദാതാവ്
ସୂଚନାଦାତା,വിവരദാതാവ്
ଅନୁପ୍ରବେଶ,പ്രവേശനം
ଅନୁପ୍ରବେଶ,പ്രവേശനം
ଅନୁପ୍ରବେଶ,പ്രവേശനം
ବାସସ୍ଥାନ,താമസസ്ഥലം
ନିବାସୀ,നിവാസി
ଉତ୍ତରାଧିକାରୀ |,അനന്തരാവകാശം
ଉତ୍ତରାଧିକାରୀ |,അനന്തരാവകാശം
ଉତ୍ତରାଧିକାରୀ |,അനന്തരാവകാശം
ଲେଖା,ലിഖിതം
ଇନସିନିୟା |,ചിഹ്നം
ଯୋଗଦାନର ଯନ୍ତ୍ର,പ്രവേശന ഉപകരണം
ସରକାରଙ୍କ ଉପକରଣ,സർക്കാരിന്റെ ഉപകരണം
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),കലാപം (കലാപം)
ବିଦ୍ରୋହୀ,വിമതൻ
ବିଦ୍ରୋହ,കലാപം
ବିଦ୍ରୋହ,കലാപം
ଏକୀକରଣ,സംയോജനം
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,രേഖകളുടെ സമഗ്രത
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
ମଧ୍ୟସ୍ଥି |,മദ്ധ്യസ്ഥത
ମଧ୍ୟସ୍ଥି |,മദ്ധ്യസ്ഥൻ
ମଧ୍ୟସ୍ଥି |,ഇടനിലക്കാരൻ
ଆନ୍ତର୍ଜାତୀୟତା,അന്തർദേശീയത
ଆନ୍ତର୍ଜାତୀୟତା,അന്തർദേശീയത
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,അന്താരാഷ്ട്രവാദി
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,ആഭ്യന്തര യുദ്ധം
ଇଣ୍ଟରନେଟ୍,ഇന്റേണി
ଇଣ୍ଟରନେଟ୍,ഇന്റേണി
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,ഇന്റേണി ക്യാമ്പ്
ଇଣ୍ଟର୍ନେଟ୍,അന്തേവാസി
ଇଣ୍ଟର୍ନେଟ୍,അന്തേവാസി
ଇଣ୍ଟର୍ନେଟ୍,അന്തേവാസി
ଇଣ୍ଟର୍ନିସିଓ |,ഇന്റർന്യൂൺസിയോ
ଅନୁବାଦକ,വ്യാഖ്യാതാവ്
ଅନୁବାଦକ,വ്യാഖ്യാതാവ്
ଅନୁବାଦକ,വ്യാഖ്യാതാവ്
ହସ୍ତକ୍ଷେପ,ഇടപെടൽ
ଆନ୍ତରିକତା,ഇന്റസ്റ്റസി
ଅନ୍ତନଳୀ,ഇൻറസ്റ്റേറ്റ്
ଷଡଯନ୍ତ୍ର,കുതന്ത്രം
ଅନୁପ୍ରବେଶକାରୀ,നുഴഞ്ഞുകയറ്റക്കാരൻ
ଅନୁପ୍ରବେଶକାରୀ,നുഴഞ്ഞുകയറ്റക്കാരൻ
ଅନୁପ୍ରବେଶ,നുഴഞ്ഞുകയറ്റം
ଆକ୍ରମଣ,അധിനിവേശം
ଆକ୍ରମଣ,അധിനിവേശം
ବିନିଯୋଗ କରନ୍ତୁ |,നിക്ഷേപിക്കുക
ବିନିଯୋଗ କରନ୍ତୁ |,നിക്ഷേപിക്കുക
ବିନିଯୋଗ କରନ୍ତୁ |,നിക്ഷേപിക്കുക
ବିନିଯୋଗ କରନ୍ତୁ |,നിക്ഷേപിക്കുക
ବିନିଯୋଗ,നിക്ഷേപം
ବିନିଯୋଗ,നിക്ഷേപം
ବିନିଯୋଗ,നിക്ഷേപം
ବିନିଯୋଗ ସମାରୋହ,നിക്ഷേപ ചടങ്ങ്
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,ദേശീയതയോടെ നിക്ഷേപിക്കുക
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,അജയ്യമായ അർമാഡ
ଅହିଂସା (ରାଜ୍ୟ),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
ଅବ୍ୟବସ୍ଥା |,ലംഘിക്കുന്ന അവസ്ഥ
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,അഭേദ്യമായ കോട്ട
ଲ Iron ହ ଯୁଗ |,ഇരുമ്പ് യുഗം
ଲୁହା ପରଦା |,ഇരുമ്പു മറ
ଲୁହା ଗାର୍ଡ |,ഇരുമ്പ് കാവൽ
ଲୁହା ରାସନ |,ഇരുമ്പ് റേഷൻ
ଲୁହା ପାର୍ଶ୍ୱ |,ഇരുമ്പ് വശങ്ങൾ
ଲୁହା ଟାଇପ୍ ତୀର |,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
ଇଷ୍ଟମିଆନ୍ ଖେଳଗୁଡିକ |,ഇസ്ത്മിയൻ ഗെയിമുകൾ
ଜାନିସାରୀ |,ജാനിസറി
ଜାନିଟର୍ |,കാവൽക്കാരൻ
ଜାନିଟର୍ |,കാവൽക്കാരൻ
ଜାଭେଲିନ୍ |,ജാവലിൻ
ଜିମ୍ କ୍ରୋ ନିୟମ |,ജിം ക്രോ നിയമങ്ങൾ
ଜିଙ୍ଗୋ |,ജിങ്കോ
ଜିଙ୍ଗୋ |,ജിങ്കോ
ଜିଙ୍ଗୋ |,ജിങ്കോ
ଜିଙ୍ଗୋଜିମ୍ |,ജിങ്കോയിസം
ମିଳିତ କାର୍ଯ୍ୟ,സംയുക്ത പ്രവർത്തനം
ମିଳିତ ନିୟନ୍ତ୍ରଣ |,സംയുക്ത നിയന്ത്രണം
ମିଳିତ ବୃତ୍ତି,ജോയിന്റ് ഒക്യുപെൻസി
ଖଣ୍ଡପୀଠ,ജൂറി
କେବଳ କାରଣ |,വെറും വ്യവഹാരം
ରଖନ୍ତୁ |,സൂക്ഷിക്കുക
ଅଭିଲେଖାଗାରର ରକ୍ଷକ |,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
କେଟଲ୍-ଡ୍ରମ୍ |,കെറ്റിൽ-ഡ്രം
ମୁଖ୍ୟ ଶବ୍ଦ |,പ്രധാന വാക്ക്
ରାଜା,രാജാവ്
ରାଜ୍ୟ,രാജ്യം
କିଙ୍ଗଲେଟ୍ |,കിംഗ്ലെറ്റ്
ରାଜା ନିର୍ମାତା |,കിംഗ് മേക്കർ
କିଙ୍ଗସିପ୍ |,രാജത്വം
କିଙ୍ଗସିପ୍ |,രാജത്വം
ରୋଷେଇ ଘର କ୍ୟାବିନେଟ୍ |,അടുക്കള കാബിനറ്റ്
ନାଇଟ୍ |,നൈറ്റ്
କିଙ୍ଗହୁଡ୍ |,രാജത്വം
କିଙ୍ଗହଟସ୍ ହସ୍ପିଟାଲ୍ |,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
ସେଣ୍ଟ ଜନ୍ ର ନାଇଟ୍ସ |,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
ନାଇଟ୍ ଟେମ୍ପଲର୍ |,നൈറ്റ് ടെംപ്ലർ
କୁ କ୍ଲକ୍ସ କ୍ଲାନ୍ (KKK),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
କୁମିଣ୍ଟାଙ୍ଗ |,കുമിൻതാങ്
ଲାଇଟି,അല്മായ
ଲାନ୍ସ |,ലാൻസ്
ଲାନ୍ସର୍,ലാൻസർ
ପରେ ଗୁପ୍ତା |,പിന്നീട് ഗുപ്തർ
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,നിയമാനുസൃത അവകാശി
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
ଅନ less ତିକତା (= ବିଶୃଙ୍ଖଳା),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
ଆଇନ ପ୍ରଭୁ,നിയമപ്രഭുക്കൾ
ଧର୍ମର ନିୟମ,ഭക്തി നിയമം
ଲିଗ୍ ଅଫ୍ ନେସନ୍ସ,ലീഗ് ഓഫ് നേഷൻസ്
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
ଉତ୍ତରାଧିକାରୀ (= ଉତ୍ତରାଧିକାରୀ),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
ଆଇନଗତ ଉତ୍ତରାଧିକାରୀ |,നിയമപരമായ അവകാശി
ଲିଗେଟ୍ |,നിയമാനുസൃതം
ଲିଗେଟ୍ |,നിയമാനുസൃതം
ଲିଗେଟ୍ |,നിയമാനുസൃതം
କିମ୍ବଦନ୍ତୀ,ഇതിഹാസം
କିମ୍ବଦନ୍ତୀ,ഇതിഹാസം
ଲେଜିଅନ୍ |,ലെജിയൻ
ଲେଜିଅନ୍ |,ലെജിയൻ
ଲେଜିଅନ୍ ଅଫ୍ ସମ୍ମାନ,ലീജിയൻ ഓഫ് ഓണർ
Lese ମହିମା (= lese majeste),ലെസ് മഹിമ (=ലെസെ മഹിമ)
ଛୋଟ ରାଜ୍ୟଗୁଡିକ |,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
ବିଶ୍ cred ାସ ପତ୍ର,വിശ്വാസപത്രങ്ങൾ
ଲିଜ୍-ପ୍ରଭୁ,ലീജ്-പ്രഭു
ଲିଜ୍ ମ୍ୟାନ୍ |,ലീജ് മനുഷ്യൻ
ଲିଜ୍ ମ୍ୟାନ୍ |,ലീജ് മനുഷ്യൻ
ଆଜୀବନ କାରାଦଣ୍ଡ |,ജീവപര്യന്തം തടവ്
ବଂଶ,വംശാവലി
ଛୋଟ ଇଂଲଣ୍ଡ,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
ଛୋଟ ଯାନ (= କମ୍ ଯାନ),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
ଉପକୂଳବର୍ତ୍ତୀ ରାଜ୍ୟ |,തീരദേശ സംസ്ഥാനം
ଲିଟୁର୍ଗିଜ୍ |,ആരാധനക്രമങ്ങൾ
ଲିଟୁର୍ଜି,ആരാധനാക്രമം
ସ୍ଥାନୀୟ ଅନୁଗତତା |,പ്രാദേശിക വിധേയത്വം
ସ୍ଥାନୀୟ ସ୍ୱୟଂ ସରକାର |,തദ്ദേശ സ്വയംഭരണം
ଦୀର୍ଘ ସଂସଦ |,നീണ്ട പാർലമെന്റ്
ନିମ୍ନ ଦେଶଗୁଡିକ |,താഴ്ന്ന രാജ്യങ്ങൾ
ବିଶ୍ୱସ୍ତ,വിശ്വസ്തൻ
ନିଷ୍ଠା,സത്യസന്ധത
ମାଚିଆଭେଲିଆନ୍ ନୀତି |,മച്ചിയവെല്ലിയൻ നയം
ମାଗନା କାର୍ଟା |,മാഗ്ന കാർട്ട
ମ୍ୟାଗ୍ନୁମ୍ କନ୍ସିଲିୟମ୍ |,മാഗ്നം കൺസിലിയം
ମାଲମ୍ ନିଷେଧ |,മലം നിരോധനം
ମାଣ୍ଡାମସ୍ |,മന്ദമസ്
ଆଦେଶ,ജനവിധി
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ଏ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ବି&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"ମାଣ୍ଡେଟ୍, ଶ୍ରେଣୀ &#39;ସି&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
ମାଣ୍ଡେଟ୍ ସିଷ୍ଟମ୍ |,മാൻഡേറ്റ് സിസ്റ്റം
ବାଧ୍ୟତାମୂଳକ ରାଜ୍ୟ |,നിർബന്ധിത സംസ്ഥാനം
ମାଙ୍ଗୋନେଲ୍ |,മാങ്കണൽ
ମନିଫେଷ୍ଟୋ |,മാനിഫെസ്റ്റോ
ମନିଭର୍ସ |,കുതന്ത്രങ്ങൾ
ମ୍ୟାନ୍ ଅଫ୍ ଯୁଦ୍ଧ |,മാൻ-ഓഫ്-വാർ
ମନୋର |,മനോർ
ମନୋର |,മനോർ
ମାନବ ଶକ୍ତି |,മനുഷ്യശക്തി
ମାନବ ଶକ୍ତି |,മനുഷ്യശക്തി
ମାନୁମିସନ୍ |,മനുമിഷൻ
ମନୁମିଟ୍ |,മനുമിത്
ପାଣ୍ଡୁଲିପି,കൈയെഴുത്തുപ്രതി
ପାଣ୍ଡୁଲିପି,കൈയെഴുത്തുപ്രതി
ପାଣ୍ଡୁଲିପି,കൈയെഴുത്തുപ്രതി
ମାରୁଦ,കൊള്ളക്കാരൻ
ସାମୁଦ୍ରିକ ବେଲ୍ଟ |,മാരിടൈം ബെൽറ്റ്
ସାମୁଦ୍ରିକ ସଭ୍ୟତା |,സമുദ്ര നാഗരികത
ସାମୁଦ୍ରିକ ପତାକା |,സമുദ്ര പതാക
ସାମୁଦ୍ରିକ ଶକ୍ତି,സമുദ്ര ശക്തികൾ
ସାମୁଦ୍ରିକ ସାର୍ବଭ .ମତ୍ୱ |,സമുദ്ര പരമാധികാരം
ସାମୁଦ୍ରିକ ଯୁଦ୍ଧ |,സമുദ്ര യുദ്ധം
ମାର୍କିସ୍ |,മാർക്വിസ്
ମାର୍କିସେଟ୍ |,മാർക്വിസേറ്റ്
ସାମରିକ ନିୟମ |,പട്ടാള നിയമം
ସାମରିକ ଦ aces ଡ଼ |,ആയോധന മത്സരങ്ങൾ
ଶହୀଦ |,രക്തസാക്ഷി
ହତ୍ୟାକାଣ୍ଡ |,കൂട്ടക്കൊല
ମନିଭର୍ ର ମାସ |,കുതന്ത്രത്തിന്റെ മാസ്സ്
ମାଷ୍ଟର-ଆଟ୍-ବାହୁ,മാസ്റ്റർ-അറ്റ്-ആംസ്
ସମାରୋହର ଗୁରୁ,ആചാര്യൻ
ଘରର ଗୁରୁ,ഗൃഹനാഥൻ
ଘୋଡା ଗୁରୁ,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
ରୋଲ୍ସର ମାଷ୍ଟର |,റോളുകളുടെ മാസ്റ്റർ
ମ୍ୟାଚ୍,പൊരുത്തം
ମ୍ୟାଚ୍,പൊരുത്തം
ମ୍ୟାଚ୍ ଲକ୍,മാച്ച്ലോക്ക്
ମାଟ୍ରିମୋନିଆଲ୍ ମିଳିତତା |,വിവാഹബന്ധം
ଭୂମଧ୍ୟସାଗରୀୟ ଶକ୍ତି |,മെഡിറ്ററേനിയൻ ശക്തികൾ
ମେନସେଭିକ୍ |,മെൻഷെവിക്
ଦୟାଳୁ ସେନା |,കൂലിപ്പടയാളി സൈന്യം
ଦୟାଳୁ ସ soldier ନିକ |,കൂലിപ്പണിക്കാരൻ
ବ୍ୟବସାୟୀ,വ്യാപാരി
ମଧ୍ୟ ଯୁଗ,മധ്യ കാലഘട്ടം
ମଧ୍ୟ ପୂର୍ବ,മിഡിൽ ഈസ്റ്റ്
ମଧ୍ୟମ ପାସ୍ |,മധ്യഭാഗം
ମଧ୍ୟମ ପଥ,മധ്യ പാത
ମଧ୍ୟମ ମାର୍ଗ (= ମଧ୍ୟମ ପାଠ୍ୟକ୍ରମ),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
ପ୍ରବାସୀ,കുടിയേറ്റക്കാരൻ
ସ୍ଥାନାନ୍ତରଣ,മൈഗ്രേഷൻ
ସ୍ଥାନାନ୍ତରଣ,മൈഗ്രേഷൻ
ସ୍ଥାନାନ୍ତରଣ,മൈഗ്രേഷൻ
ମିଲିଟାରିଜିମ୍ |,മിലിട്ടറിസം
ମିଲିଟାରିଜିମ୍ |,മിലിട്ടറിസം
ମିଲିଟାରିଜିମ୍ |,മിലിട്ടറിസം
ମିଲିଟାରିଜିମ୍ |,മിലിട്ടറിസം
ମିଲିଟାରିଷ୍ଟ,മിലിട്ടറിസ്റ്റ്
ମିଲିଟାରିଷ୍ଟ,മിലിട്ടറിസ്റ്റ്
ସାମରିକକରଣ,സൈനികവൽക്കരണം
ସାମରିକକରଣ,സൈനികവൽക്കരണം
ସାମରିକକରଣ,സൈനികവൽക്കരണം
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
ସାମରିକ କ tact ଶଳ (= କ tact ଶଳ),സൈനിക തന്ത്രജ്ഞൻ (=തന്ത്രജ്ഞൻ)
ସାମରିକ କ ics ଶଳ (= କ act ଶଳ),സൈനിക തന്ത്രങ്ങൾ (=തന്ത്രങ്ങൾ)
ମିଲିସିଆ,മിലിഷ്യ
ମିଲିସିଆ,മിലിഷ്യ
ବିଭ୍ରାନ୍ତ |,തെറ്റായ ഭരണം
ନିଖୋଜ ଲିଙ୍କ୍ |,ലിങ്ക് വിട്ടുപോയിരിക്കുന്നു
ମିଶନ୍ |,ദൗത്യം
ମିଶନ୍ |,ദൗത്യം
ମିଶନ୍ |,ദൗത്യം
ମିଶ୍ରିତ ଜାତି |,മിക്സഡ് റേസ്
ଆଧୁନିକ ଇତିହାସ,ആധുനിക ചരിത്രം
ମୋଡସ୍ ବିବେଣ୍ଡି |,മോഡസ് വിവണ്ടി
ମୋନାଚିଜିମ୍ |,മൊണാക്കിസം
ରାଜତନ୍ତ୍ର |,മൊണാർക്ക്
ରାଜତନ୍ତ୍ର |,മൊണാർക്ക്
ରାଜତନ୍ତ୍ର |,രാജവാഴ്ച
ରାଜତନ୍ତ୍ର |,രാജവാഴ്ച
ରାଜତନ୍ତ୍ର,മൊണാർക്കിസ്റ്റ്
ରାଜତନ୍ତ୍ର,രാജവാഴ്ച
ମଠ,ആശ്രമം
ମଠ,ആശ്രമം
ମଠ,ആശ്രമം
ମୋନାଷ୍ଟିକ୍,സന്യാസം
ମୋନାଷ୍ଟିକ୍,സന്യാസം
ମାଙ୍କଡ,സന്യാസി
ମାତୃ ଦେଶ |,മാതൃരാജ്യം
ମାତୃଭୂମି,മാതൃഭൂമി
ସଂସଦର ମାତା,പാർലമെന്റുകളുടെ മാതാവ്
ମାକ୍ରାକର୍ସ |,മുക്കരക്കാർ
ମମି,അമ്മാ
ସଂଗ୍ରହାଳୟ,മ്യൂസിയം
ମସ୍କେଟ୍ |,മസ്കറ്റ്
ମୁସ୍କିଟର୍ |,മസ്കറ്റിയർ
ମୁସ୍କେଟ୍ରି |,മസ്കട്രി
ମୁସ୍କେଟ୍ରି |,മസ്കട്രി
ମାଷ୍ଟର ମାଷ୍ଟର |,മസ്റ്റർ മാസ്റ്റർ
ମାଷ୍ଟର-ରୋଲ୍ |,മസ്റ്റർ-റോൾ
ମାଷ୍ଟର-ରୋଲ୍ |,മസ്റ്റർ-റോൾ
ବିଦ୍ରୋହ,കലാപം
ବିଦ୍ରୋହ ଆଇନ,കലാപ നിയമം
ରହସ୍ୟ ଜାହାଜ,നിഗൂഢ കപ്പൽ
କାହାଣୀ,ആഖ്യാനം
ଜାତି,രാഷ്ട്രം
ଦେଶୀ,സ്വദേശി
ଦେଶୀ ରାଜ୍ୟ |,തദ്ദേശീയ സംസ്ഥാനം
ପ୍ରାକୃତିକତା |,പ്രകൃതിവാദം
ପ୍ରାକୃତିକ ଅଧିକାର |,സ്വാഭാവിക അവകാശങ്ങൾ
ନାଜି,നാസി
ନାଜି ବିପ୍ଳବ |,നാസി വിപ്ലവം
ନାଜିଜିମ୍,നാസിസം
ପୂର୍ବ ପୂର୍ବ,കിഴക്കിനടുത്ത്
ନେଗ୍ରୋ |,നീഗ്രോ
ନେଗ୍ରୋଫିଲ୍ |,നീഗ്രോഫിൽ
ନେଗ୍ରୋଫିଲିଜିମ୍ |,നീഗ്രോഫിലിസം
ନେଗ୍ରୋଫୋବିୟା |,നീഗ്രോഫോബിയ
ନିରପେକ୍ଷ |,നിഷ്പക്ഷ
ନିରପେକ୍ଷ ଦେଶ |,നിഷ്പക്ഷ രാജ്യം
ନୂତନ ଡିଲ୍ |,പുതിയ കരാർ
ନୂଆ ଦୁନିଆ,പുതിയ ലോകം
ସମ୍ଭ୍ରାନ୍ତ,കുലീനത
ନୋବଲ୍ |,നോബിൾ
ନୋବଲ୍ |,നോബിൾ
ନାମମାତ୍ର,നാടോടി
ନାମମାତ୍ର ହୋର୍ଡ |,നാടോടിക്കൂട്ടം
ନାମକରଣ,നാടോടിസം
ଅଣ-ଆକ୍ରୋଶ ଚୁକ୍ତି |,ആക്രമണരഹിത ഉടമ്പടി
ଅହିଂସା ଚୁକ୍ତି |,ആക്രമണരഹിത ഉടമ്പടി
ଯୁଦ୍ଧବିହୀନ ରାଜ୍ୟ |,യുദ്ധം ചെയ്യാത്ത അവസ്ഥ
ଅସହଯୋଗ |,നിസ്സഹകരണം
ଅଣ-ସହଯୋଗ ଆନ୍ଦୋଳନ |,നിസ്സഹകരണ പ്രസ്ഥാനം
ବିପରୀତ |,ഒബ്ബർ
ବିପରୀତ |,ഒബ്ബർ
Ochlocracy (= mobocracy),ഒക്ലോക്രസി (=മൊബോക്രസി)
Ochlocrat,ഒക്ലോക്രാറ്റ്
ଅଫିସିଆଲ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,ഔദ്യോഗിക രേഖ
ପୁରୁଣା ଦୁନିଆ |,പഴയ ലോകം
ଅଲିଗାର୍କି |,ഒലിഗാർക്കി
ଆକ୍ରମଣ,ആക്രമണം
ଖୋଲା ବୁ ation ାମଣା |,തുറന്ന ചർച്ചകൾ
ଖୋଲା ପ୍ରଶ୍ନ |,തുറന്ന ചോദ്യം
ରେକର୍ଡଗୁଡିକ ଖୋଲନ୍ତୁ |,റെക്കോർഡുകൾ തുറക്കുക
ଓରିଏଣ୍ଟ,ഓറിയന്റ്
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,ഓറിയന്റലിസം
ଓରିଏଣ୍ଟାଲାଇଜିମ୍,ഓറിയന്റലിസം
ଓରିଏଣ୍ଟାଲିଷ୍ଟ,ഓറിയന്റലിസ്റ്റ്
ଉତ୍ପତ୍ତି,ഉത്ഭവം
ଉତ୍ପତ୍ତି,ഉത്ഭവം
ଅର୍ଥୋଗ୍ରାଫି |,അക്ഷരവിന്യാസം
ଶତ୍ରୁତାର ବିସ୍ଫୋରଣ |,ശത്രുതയുടെ പൊട്ടിത്തെറി
ପୋଷ୍ଟ,ഔട്ട്-പോസ്റ്റ്
ଓଭର-ପ୍ରଭୁ,ഓവർ-ലോർഡ്
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ഓവർ-റൈഡ്
ଅତ୍ୟଧିକ ରଥଯାତ୍ରା |,ഓവർ-റൈഡ്
ପାଗନ୍,പേഗൻ
ପାଗନ୍,പേഗൻ
ପୂଜାପାଠ,പാഗനിസം
ପୂଜାପାଠ,പാഗനിസം
ପାଗୋଡା |,പഗോഡ
ପାଗୋଡା |,പഗോഡ
ପାଗୋଡା |,പഗോഡ
ପ୍ୟାଲେସ୍ ଷଡଯନ୍ତ୍ର |,കൊട്ടാരം കുതന്ത്രങ്ങൾ
ପାଲାଟିନେଟ୍ |,പാലറ്റിനേറ്റ്
ଖଜୁରୀ ପତ୍ର |,താളിയോല
ଖଜୁରୀ ରବିବାର |,പാം ഞായറാഴ്ച
ପାନେଗିରିଷ୍ଟ |,പനേജിറിസ്റ്റ്
ଆତଙ୍କିତ |,പരിഭ്രാന്തി
ଆତଙ୍କିତ |,പരിഭ്രാന്തി
ଆତଙ୍କିତ,പരിഭ്രാന്തി പരത്തുന്നയാൾ
ପାପାସି |,പാപ്പാസി
ପାପାସି |,പാപ്പാസി
ପାପାସି |,പാപ്പാസി
ପାପାସି |,പാപ്പാസി
ପପାଲ୍ ଷଣ୍। |,പേപ്പൽ കാള
ପପାଲିଜିମ୍ |,പാപ്പാലിസം
ପପାଲିଜିମ୍ |,പാപ്പാലിസം
ପାପାଲିଷ୍ଟ |,പാപ്പാലിസ്റ്റ്
ପପାଲ୍ ରାଜ୍ୟ |,പേപ്പൽ സംസ്ഥാനം
ପପିଜିମ୍ (= ପେପିଷ୍ଟ୍ରି),പാപ്പിസം (=പാപ്പിസ്ട്രി)
ପପିଷ୍ଟ,പാപ്പിസ്റ്റ്
ପେପିରୁସ୍ |,പാപ്പിറസ്
ଦୃଷ୍ଟାନ୍ତ,ഉപമ
ପାରାମାଉଣ୍ଟ୍ |,പരമപ്രധാനം
ପାରାମାଉଣ୍ଟସି (= ପ୍ରାଥମିକ ଶକ୍ତି),പരമാധികാരം (=പരമാധികാരം)
ପାରାମାଉଣ୍ଟ୍ ଲେଡି |,പരമപ്രധാനിയായ സ്ത്രീ
ପାରାମାଉଣ୍ଟ ପ୍ରଭୁ,പരമനാഥൻ
ଚିତ୍ରକଳା |,കടലാസ്
ଚିତ୍ରକଳା |,കടലാസ്
ଚିତ୍ରକଳା |,കടലാസ്
କ୍ଷମା,ക്ഷമിക്കുക
ପାର୍ଲେସ୍,പാർലികൾ
ପାର୍ଲେସ୍,പാർലികൾ
ସଂସଦ (= ପାର୍ଲାମେଣ୍ଟ),പാർലമെന്റ് (=പാർലമെന്റ്)
ସଂସଦ,പാർലമെന്റ്
ସଂସଦ,പാർലമെന്റ്
ସଂସଦ,പാർലമെന്റ്
ସଂସଦ ଅଧିନିୟମ |,പാർലമെന്റ് നിയമം
ସଂସଦୀୟ,പാർലമെന്റേറിയൻ
ସଂସଦୀୟ,പാർലമെന്റേറിയൻ
ସଂସଦୀୟ ଏଜେଣ୍ଟ |,പാർലമെന്ററി ഏജന്റ്
ପାର୍ନେଲିଜିମ୍ |,പാർനെലിസം
ପାରୋଲ୍,പരോൾ
ପାରୋଲ୍,പരോൾ
ପାରିକାଇଡ୍ |,പാരിസൈഡ്
ପାରିକାଇଡ୍ |,പാരിസൈഡ്
ଦଳୀୟ,പക്ഷപാതപരമായ
ଦଳୀୟ,പക്ഷപാതപരമായ
ଦଳୀୟ,പക്ഷപാതപരമായ
ପାସ୍ କରନ୍ତୁ |,കടന്നുപോകുക
ପାସ୍ ଶବ୍ଦ (= ଦେଖନ୍ତୁ ଶବ୍ଦ),പാസ് വേഡ് (=വാച്ച് വേഡ്)
ପିତୃପୁରୁଷ,പാത്രിയർക്കീസ്
ପିତୃପୁରୁଷ,പാത്രിയർക്കീസ്
ପାଟ୍ରିସିଆନ୍ |,പട്രീഷ്യൻ
ପ rim ତୃକ ସମ୍ପତ୍ତି |,പിതൃസ്വത്ത്
ପ୍ୟାକ୍ସ ବ୍ରିଟାନିକା |,പാക്സ് ബ്രിട്ടാനിക്ക
ପ୍ୟାକ୍ସ ରୋମାନା |,പാക്സ് റൊമാന
ବଂଶ,വംശാവലി
ବଂଶ,വംശാവലി
ବଂଶଧର ବ୍ୟକ୍ତି |,പെഡിഗ്രിഡ് വ്യക്തി
ସହକର୍ମୀ,സമപ്രായക്കാരൻ
ସହକର୍ମୀ,സമപ്രായക്കാരൻ
ପାଇରେଜ୍,പീരേജ്
ପାଇରେଜ୍,പീരേജ്
ପାଇରେଜ୍,പീരേജ്
ଆୟରଲ୍ୟାଣ୍ଡର ସାଥୀଗଣ |,അയർലണ്ടിലെ സമപ്രായക്കാർ
