Gujarati,English
ગરમીનો સિંક,Heat sink
હર્ટ્ઝ (હર્ટ્ઝ),Hertz (Hz)
વિજાતીય,Heterodyne
પરચુરણ પ્રાપ્તકર્તા,Heterodyne receiver
હેટરોડિન વ્હિસલ (હેટરોડિન દખલ),Heterodyne whistle (heterodyne interference)
ઉપદ્રવને લગતું,Heuristic
હેક્સાડેસીલ,Hexadecimal
અધિક્રમિક મોડ્યુલેશન,Hierarchical modulation
હાય-ફાઇ (ઉચ્ચ વફાદારી),Hi-Fi (high fidelity)
Boંચી વૃદ્ધિ,High boost
ઉચ્ચ આવર્તન,High frequency
ઉચ્ચ આવર્તન ઓસિલેશન,High frequency oscillation
ઉચ્ચ આવર્તન પ્રતિભાવ,High frequency response
ઉચ્ચ કક્ષાની કાર્યક્રમ ભાષા,High level programme language
ઉચ્ચ પાસ ફિલ્ટર,High pass filter
ઉચ્ચ વીજળીનું ટ્રાન્સમીટર,High power transmitter
ઉચ્ચ ગુણવત્તાનો સ્વાગત,High quality reception
ઉચ્ચ ગતિ કનેક્ટિવિટી,High speed connectivity
ઝડપી ગતિ -પદ્ધતિ,High speed data system
Histંચર,Histogram
સ્વદેશ પાનું,Home page
હાંસીને કા hookવું,Hook
હૂક અપ વાયર,Hook up wire
આડી બ્લેકઆઉટ સમયગાળો,Horizontal blackout period
આડી,Horizontal blanking
આડી વ્યાખ્યા (આડી ઠરાવ),Horizontal definition (horizontal resolution)
આડી ડિફ્લેક્શન ઓસિલેશન,Horizontal deflection oscillation
આડી રેખા,Horizontal line
આડા વિભાગ,Horizontal section
આડી સ્વીપ સર્કિટ,Horizontal sweep circuit
શિંગડા,Horn loudspeaker
યજમાન,Host
ગરમ સ્થળ,Hot spot
ગૃહ રાખવાનું,House keeping
હબ,Hub
રંગ,Hue
હફમેન કોડિંગ,Huffman coding
ગડબડ,Hum
માનવીય Audio ડિઓની દ્રષ્ટિ,Human audio perception
માનવ audio ડિઓ પદ્ધતિ,Human audio system
માનવ સુનાવણી પદ્ધતિ,Human hearing mechanism
માનવ વિડિઓ દ્રષ્ટિ,Human video perception
ભેજ,Humidity
સંકર,Hybrid
સંકર સર્કિટ,Hybrid circuit
વર્ણમાલિક સર્કિટ,Hybrid intergrated circuit
જળમાર્ગ,Hydrometer
અતિશયોક્તિ,Hyper
અતિસિપરી માધ્યમ,Hyper media
અસાધારણ લખાણ,Hyper text
અતિશયોક્તિ,Hyperlink
મૂર્તિ,Icon
ઓળખ,Identification
ઓળખકર્તા,Identifier
સળગવું,Ignite
પ્રભુત્વ,Ignition
રોશની,Illuminance
રોશની,Illumination
તસવીર,Image
છબી,Image antenna
છબી,Image capture
છબી -આઇકોનોસ્કોપ,Image iconoscope
તસવીર,Image map
તસવીર,Image orthicon
તસવીર,Image processing
છબી રચિત,Image setter
કાલ્પનિક,Imaginary
અવરોધ,Impedance
અવરોધ,Impedance matching
અવરોધ,Impedance matching circuit
અવરોધ,Impedance mismatch
ખાલી જગ્યાનો અવરોધ,Impedance of free space
અવરોધ -પરિવર્તન,Impedance transformation
આયાત,Import
ગર્ભિત,Impregnated
પ્રભાવિત કરવું,Impress voltage
આવેશ,Impulse
મતાધિકાર પ્રતિભાવ,Impulse response
અશુદ્ધ વાહકતા,Impurity conductivity
અશુદ્ધતા,Impurity semiconduction
નિષ્ક્રિય,Inactive
નિષ્ક્રિય બારી,Inactive window
અશ્રાયત,Inaudible
અગ્નિથી બનેલું,Incandescence
ઘટના કિરણ,Incident ray
સમાવેશ,Inclusion
આવતો સંકેત,Incoming signal
સૂચક,Indicator
સ્વદેશી,Indigenous
ઇજા,Inductance
સંલગ્ન-રિએક્ટન્સ,Inductive-reactance
સળગેલી સામગ્રી,Inflammable material
Infor પેચ,Infor patch
જાણ,Information
માહિતી સ્થાપત્ય,Information architecture
માહિતી,Information bit
માહિતી અંક,Information digit
માહિતી કિઓસ્ક,Information kiosk
માહિતી પ્રક્રિયા,Information process
માહિતી પ્રૌદ્યોગિકી,Information technology
રોષ,Infotainment
ઇજાગ્રસ્ત રેએડિએશન,Infrared radiation
ઈન્ફ્રાસ્ટ્રક્ચર,Infrastructure
પીપવું,Ingest
ઘટકો,Ingredients
પ્રારંભિક શબ્દ (આઇડબ્લ્યુ),Initialization word (IW)
આંતરિક કોડ,Inner codes
નવીનીકરણ,Innovation
નિઘન,Input
ઇનપુટ રેખા,Input line
ઇનપુટ એકમ,Input unit
આવતો વિજપ્રવાહ,Input voltage
ઇનપુટ આઉટપુટ,Input-output
દાખલ કરવું,Insert
દાખલ કરવું,Insertion loss
ગોઠવણી,Installation
તત્કાલ વોલ્ટેજ,Instantaneous voltage
સૂચના,Instruction
ઇન્સ્યુલેટીવ સામગ્રી,Insulating material
ઉન્મત્ત,Insulation
ઇન્સ્યુલેશન પ્રતિકાર,Insulation resistance
અલગ પાડનાર,Insulator
ઇન્ટિગ્રેટેડ સર્કિટ,Integrated circuit
એકીકૃત નેટવર્ક,Integrating network
સંક્રમક,Integrator
બાતમી,Intelligence
તીવ્રતા,Intensity
વાણી -વાણી,Intensity of speech
આંતર ચેનલ દખલ,Inter channel interference
ઇન્ટરલેવ,Interleave
ક્રિયાપ્રતિક્રિયા,Interaction
ક્રિયાપ્રતિક્રિયા,Interactivity
અંતર્ગત,Intercom
સંબંધ,Interconnectivity
પ્રસારણ,Interface
ઇન્ટરફેસ -સ્કેનીંગ,Interface scanning
હસ્તક્ષેપ,Interference
આંતરતાનો વિસ્તાર,Interference zone
દખલ કરવી,Interfering channel
દખલ કરવાની આવર્તન,Interfering frequency
રેડિયો આવર્તન સંકેત દખલ,Interfering radio frequency signal
અંતર્દ્ય,Interframe
ઇન્ટરલેવ,Interleave
અંતરે,Interleaved
સંગ્રહિત પ્રવાહ,Interleaved stream
મેલીકટર,Interleaver
સાંધા,Interleaving
સાંધા,Interleaving
અંતર્ઘોષ સમય,Interleaving period
અંતરાલ,Interlock circuit
અંતરીલ સ્વીચ,Interlock switch
એકસમાન,Interlocking
મધ્યવર્તી નિષ્ફળતા,Intermediate failure
મધ્યવર્તી આવર્તન,Intermediate frequency
મધ્યવર્તી આવર્તન ઓસિલેટર,Intermediate frequency oscillator
તૂટક તૂટક,Intermittent
તૂટક તૂટક વર્તમાન,Intermittent current
આંતરસંલાલ,Intermodulation
અંતર્જ્ulationાન,Intermodulation distortion
અંતર્દૃષ્ટિનું ઉત્સર્જન,Intermodulation emission
આંતરસંલાવે પરીક્ષણ,Intermodulation test
ઈનકાર,Internet
ઇન્ટરનેટ બ્રોડકાસ્ટિંગ,Internet broadcasting
ઇન્ટરનેટ,Internet chatting
ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક,Internet protocol stack
ઇન્ટરનેટ રેડિયો,Internet radio
ઇન્ટરનેટ સ્ટ્રીમિંગ,Internet streaming
ઇન્ટરનેટ વિડિઓ,Internet video
ભાષાંતરક્ષમતા,Interoperability
પ્રક્ષેપણ,Interpolation
દુભાષિયા,Interpreter
અટકાવવું,Interrupt
અટકાયત,Interruption
ખલેલકાર,Interruptor
અંતરાલ,Interval
સાંકળ,Intracoding
અંદરનો ભાગ,Intraframe
જાડું,Intranet
પુનરાવર્તન,Intrapicture
એક જાતની,Intraweb
અંતર્ગત સેમિકન્ડક્ટર,Intrinsic semiconductor
વિપરીત પ્રવાહ,Inverse current
Verse ંધી અવકાશી સંચાલન,Inverse spatial operate
Vertંધું,Inverted
Ver ંધી એલ એન્ટેના,Inverted L antenna
Ver ંધી વી એન્ટેના,Inverted V antenna
Inલટું,Inverter
અનિયમિત,Irregular
અપ્રસ્તુત તત્વ,Irrelevant element
અલગ -અલગ નેટવર્ક,Isolation network
અલગ પાડનાર,Isolator
ઘાટ,Jammer
જખમ,Jamming
કલાલ,Jargon file
જાવા સ્ક્રિપ્ટ,Java script
ઝબૂકવું,Jingle
ગફલત,Jitter
જોડાણ કરનાર,Joiner
સંયુક્ત,Joint
મેનું,Jointed
ગડબડી,Jumper
કચરો,Junk
નકામો મેઇલ,Junk mail
કર્કશ,Kernel
મુખ્ય,Key
પાટિયું,Keyboard
ક keyંગું,Keyer
મહત્ત્વ,Keynote
કિલોસાયકલ,Kilocycle
કિલોવોલ્ટ,Kilovolt
કિલોવોટ,Kilowatt
સંયોજક,Kinematics
ઘૂંટણ,Knee point voltage
મૂઠ,Knob
જ્ઞાન પૃષ્ટ,Knowledge base
જ્ knowledgeાન પ્રતિનિધિત્વ,Knowledge representation
એલ નેટવર્ક,L network
એલ વિભાગ ફિલ્ટર,L section filter
લેગ અને લીડ,Lag and lead
પાછળ,Lagging current
પાછળ પાવર પરિબળ,Lagging power factor
સ્તુતિશીલ,Laminated
દીવો,Lamp
લેપટોપ,Laptop
લેસર આવર્તન,Laser frequency
સુવ્યવસ્થિત ભૂલ,Latent error
આંતરિક ઉષ્મા,Latent heat
અક્ષરશ,Latitude
સ્તર,Layer
બાંધકામ,Layout
ગોઠવણ યોજના,Layout plan
દોરી,Lead
અગ્રણી તબક્કો,Leading phase
પ્રૂફ,Leak proof
રખડુ,Leakage
લીઝ્ડ સર્કિટ,Leased circuit
લેન્સ,Lens
કક્ષાના સૂચક,Level indicator
પ્રકાશ નિયંત્રણ,Light control
પ્રકાશ કલમ,Light pen
લાઈટનિંગ એરેસ્ટર,Lightning arrester
મર્યાદા,Limiter
મર્યાદિત એમ્પ્લીફાયર,Limiting amplifier
હારી જવું,Line loss
વાક્યનો અવાજ,Line noise
દૃષ્ટિની લાઇન,Line of sight
હરોળ,Line phase
મહત્ત્વ,Line transmission
રેખા,Line unloaded
રેખીય ક્વોન્ટીઝર,Linear quantiser
સુશોભન,Linearity
રેખાને લગતું,Line-coaxial
રેખા-ક્ષેત્રાકાર,Line-equaliser
રેખાખરની આવર્તન,Line-frequency
વાક્ય-અવબાધ,Line-impedance
રેખા-ચતુર્થાંશ,Line-quarter wavelength
સંબંધ,Link
કોરી,Linker
જિદ્દી,Lip-microphone
જીવંત પ્રસારણ,Live broadcast
જીવંત સરકી,Live circuit
જીવંત કાર્યક્રમ,Live programme
બોજો,Load
ભારક્ષમતા,Load capacity
ભાર વહન ક્ષમતા,Load carrying capacity
ભાર લાક્ષણિકતા,Load characteristic
ભાર અટકાવવું,Load impedance
ભરેલું,Loaded
લોહિયો,Loader
ભારણ,Loading
કોઇલ લોડિંગ,Loading coil
ભાર-પરીક્ષા,Load-test
ઝઘડો,Lobe
Loંચી એન્ટેના,Lobe antenna
સ્થાનિક ક્ષેત્ર નેટવર્ક,Local area network
સ્થાનિક બેટરી,Local battery
સ્થાનિક ઓસિલેટર,Local oscillator
લોગ,Log
લોગ -બુક,Log book
લ log ગ ઇન કરો (લ log ગ ઇન),Log in (log on)
લ log ગ ઓફ (લ log ગ આઉટ),Log off (log out)
લોગશીલી,Log sheet
મસાલેદાર,Logarithm
લોગરીધમિક એમ્પ્લીફાયર,Logarithmic amplifier
લોગરીધમિક ગુણોત્તર,Logarithmic ratio
લોગરીધમિક પ્રતિભાવ,Logarithmic response
લૌકિક ધોરણ,Logarithmic scale
ફાંટો,Logging
તર્કશાસ્ત્ર,Logic
તર્ક -દ્વાર,Logic gate
તર્કશાસ્ત્ર,Logic operation
તાર્કિક,Logical
તાર્કિક રચના,Logical frame
લોગો દાખલ કરનાર,Logo inserter
રેખાંશ,Longitude
ફટકો,Loop
લૂપ એન્ટેના,Loop antenna
લૂપ ફાયદો,Loop gain
લૂપ પરીક્ષણ,Loop test
છૂટક સંપર્ક,Loose contact
સંતાપ,Loose coupling
લોસલેસ એન્ટેના,Lossless antenna
લોસલેસ કમ્પ્રેશન,Lossless compression
હારી સંકોચન,Lossy compression
લાઉડનેસ (ધ્વનિ),Loudness (sound)
લાઉડ સ્પીકર,Loudspeaker
ઓછી આવર્તન,Low frequency
નીચા કક્ષાની ભાષા,Low level language
ઓછું ખોટ ફીડર,Low loss feeder
ઓછી ખોટ લવચીક કોક્સિયલ કેબલ,Low loss flexible coaxial cable
નીચા અવાજ પ્રાપ્તકર્તા,Low noise receiver
નીચા ઓર્બિટિંગ ઉપગ્રહ,Low orbitting satellite
નીચા પાસ ફિલ્ટર,Low pass filter
ઓછી પ્રતિક્રિયા આપવાની કમાણી,Low reactance earthing
ઓછો પ્રતિકાર માર્ગ,Low resistance path
ખસી કરવું,Lug
ભ્રષ્ટતા,Luminance
ગઠ્ઠો લગાડવો,Lumped
પારકાન,Macro block
મેક્રો વ્યાખ્યા,Macro definition
બનાવટ,Macro vision
જાદુઈ આંખ,Magic eye
ચુંબક,Magnet
ચુંબકીય ક્ષેત્ર,Magnetic field
ચુંબકીય પ્રવાહ,Magnetic flux
ચુંબકીય ધ્રુવ,Magnetic pole
ચુંબકીય તોફાન,Magnetic storm
ચુંબકીય સ્વીચ,Magnetic switch
ચુંબકીય ટેપ,Magnetic tape
ચુંબનત્વ,Magnetism
ટપાલ મક્કો,Mail merge
ટપાલ યાદી,Mailing list
મુખ્ય વાહક,Main carrier
જાળવી,Maintain
જાળવણી,Maintenance
જાળવણી ટીમ,Maintenance team
બહુમતી,Majority carrier
સંપર્ક રિલે બનાવો,Make contact relay
બનાવટની સ્વીચ,Make-and-break switch
પુરુષ-જોડકવાર,Male-connector
માણસે અવાજ કર્યો,Man made noise
મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ),Management information system (MIS)
ચાલાકીભર્યું,Manipulated
હસ્તકલા નિયંત્રણ,Manual control
પદ્ધતિ પદ્ધતિ,Manual method
સલામતી માર્ગદર્શિકા,Manual of safety precaution
મેન્યુઅલી સંચાલિત,Manually operated
ઉત્પાદક,Manufacturer
મહોરું,Mask
મસકી,Maskee
માસ્ક,Masker
છુપાયેલો,Masking
માસ્કીંગ વર્તન,Masking behaviour
Audio ડિઓ -માસ્કિંગ અસર,Masking effect of audio
માસ્કિંગ થ્રેશોલ્ડ,Masking threshold
માસ્કીંગ સ્વર,Masking tone
મસ્ત,Mast
મસ્ત -રેડિયેટર,Mast radiator
મુખ્ય નિયંત્રણ,Master control
માસ્ટર ઓસિલાટોર,Master oscillatror
મેચ-અવબાધ,Match-impedance
મેચિંગ નેટવર્ક,Matching network
મેચિંગ સ્ટબ,Matching stub
મેચિંગ ટ્રાન્સફોર્મર,Matching transformer
ભૌતિક-તૈયારી,Material-procurement
માળખું,Matrix
મહત્તમ,Maximization
મહત્તમ માંગ સૂચક,Maximum demand indicator
મહત્તમ શક્તિ ઘનતા,Maximum power density
મહત્તમ સંવેદનશીલતા,Maximum sensitivity
મહત્તમ તાપમા,Maximum temperature
મહત્તમ ઉપયોગી આવર્તન,Maximum usable frequency
મહત્તમ મૂલ્ય,Maximum value
નિષ્ફળતાનો સરેરાશ સમય,Mean time to failure
સરેરાશ કિંમત,Mean value
માપેલ સંકેત,Measured signal
માપ,Measurement
માપવાનું સાધન,Measuring device
માપવાની સાધનસામગ્રી,Measuring equipment
માપવાનું સાધન,Measuring instrument
ક્ષેત્રની શક્તિનું સાધન માપવા,Measuring instrument of field strength
માપવાની ટેપ,Measuring tape
યંત્ર,Mechanism
માધ્યમ સર્વર,Media server
માધ્યમ,Medium
મધ્યમ આવર્તન,Medium frequency
મધ્યમ આવર્તન તરંગ,Medium frequency wave
મધ્યમ તરંગ (મેગાવોટ),Medium wave (MW)
મેગા-ઓહમ,Mega-ohm
મેગર,Megger
યાદ,Memory
માર્ગદર્શન,Mentoring
લૈંગિક પટ્ટી,Menu bar
ક્રુ -સ્વીચ,Mercury switch
વિલીનીકરણ,Merging
સંદેશ,Message
મેટાડેટા,Metadata
ધાતુ- ox ક્સાઇડ સેમિકન્ડક્ટર ડાયોડ,Metal-oxide semiconductor diode
ધાતુની આવરણવાળી કેબલ,Metal-sheathed cable
મીટર,Meter
મીટરિંગ પેનલ,Metering panel
માઇકલ,Mica
માઇકલ-ઇન્સ્યુલેશન,Mica-insulation
સૂક્ષ્મ,Micro-
સૂક્ષ્મ ઘટક,Micro component
સૂક્ષ્મ કમ્પ્યુટર,Micro computer
સૂક્ષ્મ નિયંત્રણ કરનાર,Micro-controller
સૂક્ષ્મ ઇલેક્ટ્રોનિક્સ,Micro-electronics
માઇક્રોફોન,Microphone
સુક્ષ્મસજીવો,Microphonics
માઇક્રોપ્રોસેસ્રેસ,Microprocessor
માઇક્રો-વોલ્ટ (એમવી),Micro-volt (mV)
સૂક્ષ્મ,Microwave
માઇક્રોવેવ એન્ટેના,Microwave antenna
માઇક્રોવેવ બીમ,Microwave beam
મધ્યમ,Mid-band
સ્થળાંતર,Migration
સ્થળાંતર માર્ગ,Migration path
લઘુ,Miniature
લઘુચિત્ર,Miniaturized
ન્યૂનતમ,Minimum
લઘુત્તમ તાપમાન,Minimum temperature
લઘુત્તમ ઉપયોગી ક્ષેત્ર શક્તિ,Minimum usable field strength
લઘુમતી કારીગર,Minority carrier
ખોટી વાતો,Miscue
એકઠું કરવું,Mix
મિશ્ર ખાલી,Mixed blanking
મિશ્ર સમન્વય,Mixed sync
મિશ્રણ કરનાર,Mixer
મિક્સર નળી,Mixer tube
મિશ્રણ,Mixing
મિશ્રણ સર્કિટ,Mixing circuit
સ્મરણ સંબંધી,Mnemonic
નેમોમિક્સ,Mnemonics
ફરડ,Mobile
મોબાઈલ -મલ્ટિમીડિયા એપ્લિકેશન,Mobile multimedia application
ફરતી ટીવી,Mobile TV
પદ્ધતિ,Mode
નિષ્ફળતાની પદ્ધતિ,Mode of failure
પ્રચાર પદ્ધતિ,Mode of propagation
નમૂનો,Model
Emાળ,Modem
આધુનિક એફએમ ટ્રાન્સમીટર,Modern FM transmitter
આધુનિક વલણો,Modern trends
રૂપરેખાંકન,Modes of configuration
ફેરફાર કરવો,Modify
મોડ્યુલેટેડ સતત તરંગ,Modulated continuous wave
મોડ્યુલેટેડ સિગ્નલ,Modulated signal
મોડ્યુલેટેડ તરંગફોર્મ,Modulated waveform
વિપુલતા,Modulation
મોડ્યુલેશન કંપનવિસ્તાર,Modulation amplitude
મોડ્યુલેશન ક્ષમતા,Modulation capability
મોડ્યુલેશન આવર્તન,Modulation frequency
વિપુલ અનુક્રમણિકા,Modulation index
રીંછલા,Modulation linearity
મોડ્યુલેશન મીટર,Modulation meter
મોડ્યુલેશન મોનિટર,Modulation monitor
વિપુલ ટકાવારી,Modulation percentage
વિધિ કરનાર,Modulator
વિધિ,Module
ભેજ,Moisture
વેગ,Momentum
મોનીટર,Monitor
અનુશ્રવણ,Monitoring
દેખરેખ અને વિશ્લેષણ તકનીકો,Monitoring and analysis techniques
દેખરેખ અને નિયંત્રણ,Monitoring and control
નિરીક્ષણ મથક,Monitoring station
એકલતા,Monochrome
એકલતા,Monophonic transmission
મોર્ફ,Morph
મોરફિંગ,Morphing
ક morંગું,Morphism
મોઝેક,Mosaic
માતૃત્વ,Motherboard
દરખાસ્ત,Motion compensation
ગતિ અંદાજ,Motion estimation
ગતિ -વેક્ટર,Motion vector
ગતિપત્રક,Motion video
મોટર,Motor
મોટર operatorપરેટર,Motor operator
મોટર,Motor starter
પર્વત,Mount
ઉંદર,Mouse
માઉસ ઇન્ટરફેસ,Mouse interface
ગતિવિધિ,Movement
મલ્ટિ ચેનલ વિસ્તરણ,Multi channel extension
બહુવિધ,Multicasting
બહુવિધ સંકેતો,Multichannel signals
બહુવિધ માઇક્રોફોન,Multidirectional microphone
આંતરભાષીય ભાષ્ય,Multilingual commentary
બહુમાળી,Multimedia
બહુધા ભાગ,Multimedia kiosk
બહુવિધ,Multimeter
બહુ વધારે,Multipath
મલ્ટીપાથ,Multipath reception
નગર,Multiphase
બહુવિધ,Multiple
બહુવિધ પ્રવેશ પદ્ધતિ,Multiple access system
અનેકગણું,Multiplex
મલ્ટીપ્લેક્સર,Multiplexer
મલ્ટિપ્લેક્સિંગ,Multiplexing
બહુવિધ એમ્પ્લીફાયર,Multistage amplifier
બહુવિધ,Multitasking
આંતર -માળ,Multivibrator
ચૂપ,Mute
પરસ્પર વાહકતા,Mutual conductance
પરસ્પર અવરોધ,Mutual impedance
પરસ્પર ઉપાય,Mutual inductance
પરસ્પર દખલ,Mutual interference
નેનો તકનીકી,Nano-technology
સાંકડી,Narrowband
સંકુચિત,Narrowcasting
કુદરતી ડ્રાફ્ટ,Natural draft
નૌકાદળ,Navigator
નકારાત્મક,Negative
નકારાત્મક પક્ષપાત,Negative bias
નકારાત્મક ખર્ચ,Negative charge
નકારાત્મક પ્રતિસાદ,Negative feedback
નકારાત્મક ટોચ,Negative peak
નકારાત્મક પ્રતિકાર,Negative resistance
ચોખ્ખો ફાયદો,Net gain
ચોખ્ખી ખોટ,Net loss
રણનીતિ,Netiquette
નેટવર્ક,Network
નેટવર્ક વિશ્લેષક,Network analyzer
નેટવર્ક ફાઇલ પદ્ધતિ,Network file system
નેટવર્ક આયોજન,Network planning
નેટવર્ક સમાપ્તિ,Network termination
નેટવર્કિંગ,Networking
તુરંત,Neutral
તત્ત્વો પાડનારું,Neutralising
સમાચાર -ખંડ,News room automation
ઝૂકી જવું,Nibble
વિશિષ્ટ,Niche
કોઈ લોડ ટેસ્ટ,No load test
નોડ,Node
અવાજ,Noise
અવાજ,Noise figure
અવાજનું ફિલ્ટર,Noise filter
અવાજનું માળખું,Noise floor
અવાજનો દરવાજો,Noise gate
અવાજની પ્રતિરક્ષા,Noise immunity
અવાજની કિલર,Noise killer
અવાજનું સ્તર,Noise level
અવાજ,Noise power
અવાજ આકારની ક્વોન્ટીઝર,Noise shaping quantizer
અવાજ,Noise source
અવાજ દમન સર્કિટ,Noise suppression circuit
અવાજ -દમન કરનાર,Noise suppressor
ઘોંઘાટનું તાપમાન,Noise temperature
ઘોંઘાટનું તાપમાન,Noise temperature
અવાજ ત્રિકોણ,Noise triangle
અવાજ,Noise voltage
ઘોંઘાટહીન,Noiseless
ઘોંઘાટહીન કોડિંગ,Noiseless coding
ઘોંઘાટીયા સ્વાગત,Noisy reception
નજીવી ઉપયોગી ક્ષેત્ર શક્તિ,Nominal usable field strength
બિન-વ્યરી માઇક્રોફોન,Non-direcitonal microphone
બિન-પ્રલોભન ભાર,Non-inductive load
બિન-પ્રેરણાત્મક પ્રતિકાર,Non-inductive resistance
બિન-સિનોસોઇડલ તરંગ,Non-sinosoidal wave
બિન-અસ્થિર મેમરી,Non-volatile memory
કે દરવાજો,NOR gate
સામાન્ય ગતિ,Normal speed
સામાન્ય પુરવઠો,Normal supply
સજાવટ,Notch
સરસ ફિલ્ટર,Notch filter
સંખ્યાત્મક,Numerical
સંખ્યાત્મક રીતે નિયંત્રિત ઓસિલેટર,Numerically controlled oscillator
અખરોટ,Nut-bolt
NYQUIST-શેનોન પ્રમેય,Nyquist-Shannon theorem
પદાર્થ કેન્દ્રિત,Object-oriented
અકાર્ય,Octal
આવર્તન,Octave of frequency
અખરોટ,Octet
Offઘો,Off-line
Offંચું કરવું,Offset
સેમ,Ohm
ઓહ્મ મીટર,Ohm meter
તેલ સર્કિટ તોડનાર,Oil circuit breaker
તેલ ફિલ્ટર,Oil filter
ડૂબેલું,Oil immersed
તેલ -સ્તરનું પ્રમાણ,Oil level gauge
ઓમેની-સ્તરીય એન્ટેના,Omni-directional antenna
સર્વ-સ્તરીય માઇક્રોફોન,Omni-directional microphone
માંગને લઈને,On demand
ઓન-ડિમાન્ડ સ્ટ્રીમિંગ,On-demand streaming
ઓન લાઇન () નલાઇન),On-line (online)
વિશ્લેષણાત્મક પ્રક્રિયા,Online analytical processing
ચાલું બંધ,On-off
Keyફ- Key ફ કીઇંગ મોડ્યુલેશન,On-off keying modulation
ખુલ્લો સર્કિટ,Open circuit
ખુલ્લા સ્ત્રોત,Open source
ખુલ્લી પદ્ધતિ,Open system
ઓપરેટિંગ આવર્તન,Operating frequency
કાર્યરત પદ્ધતિ,Operating system
સંચાલન,Operation
Operatorપરેટર,Operator
Ticalપિક ફાઇબર,Optical fibre
Frequપ્ટિકલ આવર્તન,Optical frequency
Ticalપિક ઘટાડો,Optical reduction
Ticalપિક ઠરાવ,Optical resolution
Ticalપ -પાટા,Optical track
મહત્તમ કાર્યકારી આવર્તન,Optimum working frequency
વિપુલ,Optocoupler
ટોઇલેક્ટ્રોનિક્સ,Optoelectronics
અથવા દરવાજો,OR gate
ભ્રમણકક્ષા,Orbit
Oscાળ,Oscillator
ઓસિલોગ્રામ,Oscillogram
Oscાળ,Oscillograph
ઓસિલોસ્કોપ,Oscilloscope
બાહ્ય,Outer interleaver
બિન -ખર્ચ કરનાર ફીડર,Outgoing feeder
ઉત્પાદન,Output
ઉત્પાદન સ્તર,Output level
ઉત્પાદન માપ,Output meter
ઉત્પાદન -પરિવર્તનશીલ,Output transformer
આઉટપુટ વાલ્વ,Output valve
ઉત્પાદન -તરંગફોર્મ,Output waveform
બહાર પ્રસારણ (ઓબી),Outside broadcast (OB)
ભઠ્ઠી,Oven
અતિશય જોડાણ,Over coupling
ઓવર -મોડ્યુલેશન,Over modulation
વધારે,Over voltage
સમગ્ર ધ્યાન,Overall attenuation
એકંદર પ્રસારણ વિશ્વસનીયતા,Overall broadcast reliability
સમગ્ર કાર્યક્ષમતા,Overall efficiency
એકંદર સ્વાગત વિશ્વસનીયતા,Overall reception reliability
સમગ્ર પ્રતિસાદ,Overall response
સમગ્ર પદ્ધતિ,Overall system
વધુ પડતું,Overdubbing
ઓવરહેડ લાઈન,Overhead line
ઓવરહેડ વાયર,Overhead wire
ઓવરલોડ,Overload
ઓવરલોડ સુરક્ષા ઉપકરણો,Overload protection devices
ઓવરલોડ સફર,Overload trip
વધારે પડતું,Oversampling
ભરેલું,Packed
પેકેટ સ્વિચિંગ,Packet switching
પેકેટીકરણ,Packetization
પેકેટ કરેલું,Packetized
પ padક,Pad
આંચકી,Paging
પાન -પાન,Pan screen
પેનલ,Panel
ગડગાડી,Panning
વિચિત્ર,Panorama
પેરાબોલિક માઇક્રોફોન,Parabolic microphone
દાખલો,Paradigm shift
વિરોધાભાસ,Paradox
સમાંતર બંદર,Parallel port
પરિમાણ,Parameter
પરજીવી નુકસાન,Parasitic loss
પરોપજીવી -છરી,Parasitic oscillation
સમાનતા,Parity bit
સમાન પરીક્ષણ,Parity testing
પાર્સેક,Parsec
આંશિક ઠરાવ,Partial resolution
પર્વત,Passband
નિષ્કલંક,Passive
નિષ્ક્રિય નેટવર્ક,Passive network
પાસશ,Password
ગાળો,Patch
પેચ કોર્ડ,Patch cord
માર્ગ,Path loss
વારાડો,Pattern
પાયમારો,Payload
ટોચની altંચાઈ,Peak altitude
શિરોબિંદુ,Peak anode current
ટોચની મર્યાદા,Peak limiter
ટોચનો ભાર,Peak load
ટોચની કિંમત,Peak value
ટોચ,Peaking
શિખર થી પીક વોલ્ટેજ,Peak-to-peak voltage
સહભાગી થી સહભાગી,Peer-to-peer
ધારણાત્મક,Perceptional model
સમજશક્તિનું,Perceptual model
કામગીરી,Performance
પેશી,Perigee
સામયિક કસોટી,Periodic test
ઉપસર્ગ,Peripheral
પેરિફેરન્સ,Peripherals
અભેદ્યતા,Permeability
મંજૂરી પરવાનગી,Permittivity
ફેન્ટમ વીજ પુરવઠો,Phantom power supply
તબક્કો,Phase
તબક્કામાં ફેરફાર રેખા,Phase alteration line
તબક્કાની તુલનાકાર,Phase comparator
તબક્કા,Phase delay
તબક્કાની ભેદભાવ કરનાર,Phase discriminator
તબક્કા લ locked ક લૂપ ફ્રીક્વન્સી સિન્થેસાઇઝર,Phase locked loop frequency synthesizer
તબક્કા -મોડ્યુલેશન,Phase modulation
તબક્કાવાર reલટું,Phase reversal
તબક્કાની પાળી -ચાવી,Phase shift keying
કન્સોલમાં ફોન,Phone in console
કાર્યક્રમ,Phone in programme
ભૌતિક સ્તર,Physical layer
સચિત્ર,Pictorial
