Tamil,Hindi
நேரியல் நிரலாக்க சிக்கல்,रैखिक प्रोग्रामन समस्या
நேரியல் பின்னடைவு,रैखिक समाश्रयण
நேரியல் பின்னடைவு குணகம்,रैखिक समाश्रयण गुणांक
நேரியல் உறவு,"रैखिक संबंध, एकघाती संबंध"
நேரியல் வெளி (=வெக்டார் ஸ்பேஸ்),रैखिक समष्टि
நேரியல் துணைவெளி,रैखिक उपसमष्टि
நேரியல் மாற்றம்,रैखिक रूपांतरण
நேரியல் போக்கு,रैखिक उपनति
நேரியல் சார்பற்ற மதிப்பீடு,रैखिक अनभिनत आकल
நேரியல் வேகம்,रैखिक वेग
ஒருங்கிணைந்த வரி,रेखा समाकल
வெட்டும் கோடு,प्रतिच्छेद-रेखा
பின்னடைவு வரி,समाश्रयण-रेखा
உள்ளூர்மயமாக்கப்பட்ட திசையன்,स्थानगत सदिश
உள்ளூர் உகந்தது,स्थानीय इष्टतम
இடம்,"बिन्दुपथ, रेखापथ"
பதிவு,"लॉग, लठठा, संलेख"
மடக்கை,"लघुगणकीय, लॉगेरिथ्मीय"
மடக்கை துல்லியம்,लघुगणकीय यथार्थता
மடக்கை கணக்கீடு,लॉगेरिथ्मीय परिकलन
மடக்கை வளைவு,"लॉगेरिथ्मीय वक्र, लघुगणकीय वक्र"
மடக்கை வழித்தோன்றல்,लघुगणकीय अवकलज
மடக்கை வேறுபாடு,लघुगणकीय अवकलन
மடக்கை செயல்பாடு,"लॉगेरिथ्मीय फलन, लघुगणकीय फलन"
மடக்கை சராசரி (= வடிவியல் சராசரி),"लघुगणकीय माध्य, गुणोत्तर माध्य"
மடக்கை இயல்பான பரவல்,लघुगणकीय प्रसामान्य बंटन
மடக்கை உறவு,लघुगणकीय संबंध
மடக்கை அளவுகோல்,लघुगणकीय मापक्रम
மடக்கை தொடர்,"लॉगेरिथ्मीय श्रेणी, लघुगणकीय श्रेणी"
மடக்கை சுழல் (சமகோண சுழல்),"लॉगेरिथ्मीय सर्पिल, लघुगणकीय सर्पिल"
மடக்கை அட்டவணை (=பதிவு அட்டவணை),"लॉगेरिथ्मीय सारणी, लघुगणकीय सारणी"
மடக்கை (பதிவு),"लॉगेरिथ्म, लघुगणक"
தர்க்கம்,तर्क
தர்க்கரீதியாக சமமானது,तर्कत: तुल्य
தளவாட வளைவு,"वृद्धिघात वक्र, पर्ल-रीड वक्र"
lognormal விநியோகம்,"लघुगणक प्रसामान्य बंटन, लॉग प्रसामान्य बंटन"
தீர்க்கரேகை," रेखांश , देशांतर"
வளைய," पाश, ल्रूप, फंदा (सं.) पाशन (क्रि.) , प्रस्पंद"
லாட்டரி," प्रचयन , प्रचायिका, लॉटरी"
கீழ் பட்டை,अधोरेखा
குறைந்த எல்லை,निम्न परिबंध
கீழ் ரீமான் ஒருங்கிணைந்த,निम्न रीमान-समाकल
குறைந்த தொகை,निम्न योगफल
கீழ் முக்கோண அணி,निम्न त्रिभुजीय आव्यूह
மெக்லாரின் விரிவாக்கம்,मैक्लारिन प्रसार
மந்திர எண்,"माया संख्या , मैजिक संख्या , स्थायित्व संख्या"
மந்திர சதுரம்,मैजिक वर्ग
அளவு வரம்பு (=வரையறுக்கும் அளவு),कांतिमान-सीमा
அனுப்பப்பட்ட கேள்வித்தாள்,डाक प्रेषित प्रश्नावली
அஞ்சல் ஆய்வு,डाक द्वारा सर्वेक्षण
பிரதான (மேல் எல்லை),उपरि परिबंध
பெரிய வில்,दीर्घ चाप
பெரிதாக்கப்பட்ட தொகுப்பு,उपरिबद्‌ध समुच्चय
பல மதிப்புமிக்க செயல்பாடு,बहुमान फलन
வரைபடம்,"नक्शा , मानचित्र , प्रतिचित्र"
தொகுப்பில் வரைபடம்,समुच्चय में प्रतिचित्रित करना
ஒரு தொகுப்பின் மேப்பிங்,समुच्चय का प्रतिचित्रण
விளிம்பு நிகழ்தகவு,उपांत प्रायिकता
கணித பகுப்பாய்வு,गणितीय विश्लेषण
கணித வாதம்,गणितीय तर्क
கணித மையம்,गणितीय केंद्र
கணித சிக்கலானது,गणितीय जटिलता
கணித பொருளாதாரம்,गणितीय अर्थशास्त्र
கணித எதிர்பார்ப்பு,गणितीय प्रत्याशा
கணித வடிவம்,गणितीय रूप
கணித உருவாக்கம்,"गणितीय संरूपण, गणितीय संरूप"
கணித அடையாளம்,गणितीय सर्वसमिका
கணித தர்க்கம்,"गणितीय तर्कशास्त्र ,गणितीय तर्क"
கணித மாதிரி,गणितीय निदर्श
கணிதக் கருத்து,गणितीय आशय
அணி digonalization,मैट्रिक्स विकर्णन
அணி தலைகீழ்,आव्यूह-व्युत्क्रम
அணி தலைகீழ்,आव्यूह-व्युत्क्रमण
அணி மறுசெயல் முறை,आव्यूह पुनरावर्ती विधि
அணி முறை,मैट्रिक्स पद्‌धति
அணி பெருக்கல்,आव्यूह गुणन
மாறிலிகளின் அணி,अचरों का आव्यूह
செயல்திறன் அணி,प्रभाविता आव्यूह
மேட்ரிக்ஸ் ஆபரேட்டர்,आव्यूह संकारक
அணி பல்லுறுப்புக்கோவை,आव्यूह बहुपद
அணி அச்சிடுதல்,आव्यूह मुद्रण
அணி தயாரிப்பு,आव्यूह-गुणनफल
அதிகபட்சம்,अधिकतमीकृत
அதிகபட்சம்,"महत्तम, अधिकतम, उच्चतम"
அதிகபட்ச முழுமையான மதிப்பு,अधिकतम निरपेक्ष मान
அதிகபட்ச F- விகிதம்,महत्तम F-अनुपात
அதிகபட்ச வாய்ப்பு,अधिकतम संभाविता
அதிகபட்சம்,महाल्पिष्ठ
அதிகபட்ச அளவுகோல்,महाल्पिष्ठ निकष
ஒரு செயல்பாட்டின் அதிகபட்சம்,फलन का अधिकतम
மேக்ஸ்வெல்-போல்ட்ஸ்மேன் புள்ளிவிவரங்கள்,मैक्सवेल-बोल्ट्समान सांख्यिकी
விலகல் என்று பொருள்,माध्य विचलन
சதுர விலகல் என்று பொருள்,विचलन वर्ग माध्य
சதுரப் பிழை என்று பொருள்,वर्ग माध्य त्रुटि
சராசரி மதிப்பு,"माध्यमान, औसत मान"
சராசரி மதிப்பு தேற்றம்,माध्यमान प्रमेय
குர்டோசிஸின் அளவுகோல்,ककुदता माप
சராசரி," मध्य, मध्यस्थ , माध्यिका, मीडियन"
சராசரி மையம்,माध्यिका केंद्र
மீசோகர்டிக் வளைவு,मध्यककुदी वक्र
மீசோகுர்டோசிஸ்,मध्यककुदता
செய்தி,संदेश
முறை,"रीति , विधि"
நீக்கும் முறை,विलोपन विधि
தலைகீழ் முறை,प्रतिलोमन-विधि
மறு செய்கை முறை,पुऩरावृत्ति विधि
குறைந்தபட்ச சதுர முறை,न्यूनतम वर्ग विधि
தருணங்களின் முறை,आघूर्ण विधि
ஒத்த முக்கோணங்களின் முறை,समरूप त्रिभुज विधि
செங்குத்தான வம்சாவளியின் முறை,प्रवणतम अवरोहण विधि
கூட்டு முறை,संकलन-विधि
தீர்மானிக்கப்படாத குணகத்தின் முறை,अनिर्घारित गुणांक विधि
மெட்ரிக் இடம்,दूरीक समष्टि
மெட்ரிக் அமைப்பு,मीटरी पद्‌धति
மெட்ரிக் அலகு,मेट्रिक इकाई
நுண் கோட்பாடு,सूक्ष्म सिद्‌धांत
நடுத்தர,मध्य
நடுத்தர கால,मध्यपद
நடுத்தர புள்ளி,मध्य बिंदु
நடுப்புள்ளி சூத்திரம்,मध्यबिंदु सूत्र
குறைந்தபட்ச பல்லுறுப்புக்கோவை,अल्पिष्ठ बहुपद
குறைந்தபட்ச கொள்கை,अल्पमहिष्ठ सिद्‌धांत
குறைந்தபட்சம்,"न्यूनतम, अल्पतम, निम्नतम"
குறைந்தபட்ச புள்ளி (வளைவு),निम्निष्ठ बिंदु
குறைந்தபட்ச பல்லுறுப்புக்கோவை,अल्पतम बहुपद
ஒரு செயல்பாட்டின் நிமிடம்,फलन का न्यूनतम
சிறிய வில்,लघु चाप
சிறிய அச்சு,लघु अक्षष
சிறுமைப்படுத்தப்பட்ட துணைக்குழு,निम्न परिबद्‌ध उपसमुच्चय
கழித்தல்,"माइनस, ऋण"
கழித்தல் அடையாளம்,ऋण चिह्न
கலப்பு பின்னம்,मिश्र भिन्न
கலப்பு உத்தி,सविकल्प युक्ति
முறை," बहुलक, मोड , विधि, रीति ,प्रणाली, विधा"
மாடுலஸ்,"मापांक, मोड्यूलस"
ஒரு கலப்பு எண்ணின் மாடுலஸ்,सम्मिश्र संख्या का मापांक
கணம்,आघूर्ण
கணம் உருவாக்கும் செயல்பாடு,आघूर्णजनक फलन
ஒரு சக்தியின் தருணம்,बल का आघूर्ण
அதிர்வெண் விநியோகத்தின் தருணம்,बारंबारता-बंटन का आघूर्ण
சடத்துவ திருப்பு திறன்,जड़त्व आघूर्ण
வேகத்தின் தருணம்,संवेग आघूर्ण
வேகம்,संवेग
ஏகத்துவ,एकपद
ஒரே மாதிரியான,एकैक समाकारी
ஒற்றை உருவம்,"एकरूपता, एकैक समाकारिता"
மோனோடோன்,एकदिष्ट
மோனோடோன் அதிகரிக்கும் வரிசை,एकदिष्ट वर्धमान अनुक्रम
ஏகபோகமாக,एकदिष्टतः
ஏகபோகமாக அதிகரிக்கும் நிகர,एकदिष्टतः वर्धमान जाल
ஏகபோகமாக அதிகரிக்கும் வரிசை,एकदिष्टतः वर्धमान अनुक्रम
ஒரே மாதிரியான செயல்பாடு,एकदिष्ट फलन
மான்டே கார்லோ கணக்கீடு,मॉन्टे-कार्लो परिकलन
மான்டே கார்லோ முறை,मॉन्टे-कार्लो विधि
மோரா (விளையாட்டு),मोरा (खेल)
இறப்பு புள்ளிவிவரங்கள்,मृत्यु आंकड़े
மிகவும் சாத்தியமானது,प्रायिकतम
இயக்கம்,गति
சராசரியாக நகர்கிறது,गतिमान माध्य
எம்-ஸ்பேஸ்,M-समष्टि
ஒருங்கிணைப்புக்கான எம்-டெஸ்ட்,समाकल का M-परीक्षण
பல முடிவு பிரச்சனை,बहुगत निर्णय-समस्या
பல பரிமாண சாதாரண விநியோகம்,बहुविम प्रसामान्य बंटन
பல பரிமாண சீரற்ற மாறி,बहुविम यादृच्छिक चर
பல குறியீட்டு போக்குவரத்து பிரச்சனை,बहुसूचक परिवहन समस्या
பல்லுறுப்புக்கோவை,बहुपद
பல்லுறுப்புப் பரவல்,बहुपद बंटन
பல,"गुणित, बहुगुण, बहु, बहुत (वि.), गुणज, अपवर्त्य (सं.)"
பல தேர்வு பிரச்சனை,बहुविकल्पी समस्या
பல இணைக்கப்பட்ட டொமைன்,बहुसंबद्‌धित प्रांत
பல தொடர்பு,बहु सहसंबंध
பல அதிர்வெண் அட்டவணை,बहु-बारंबारता सारणी
பல ஒருங்கிணைந்த,बहु समाकल
பல ஒருங்கிணைப்பு,बहु समाकलन
பல பின்னடைவு,बहु समाश्रयण
பல பின்னடைவு பகுப்பாய்வு,बहुसमाश्रयण विश्लेषण
பல பின்னடைவு குணகம்,बहुसमाश्रयण गुणांक
பல பின்னடைவு சமன்பாடு,बहुसमाश्रयण समीकरण
பல வேர்,बहु मूल
பெருக்கல்,गुणन
நெடுவரிசைகளால் பெருக்கல் (தீர்மானி),(सारणिक का) स्तंभशः गुणन
வரிசைகளால் பெருக்கல் (தீர்மானி),(सारणिक का) पंक्तिशः गुणन
பெருக்கல் காரணி,गुणन कारक
பெருக்கல் செயல்பாடு,गुणनात्मक फलन
பெருக்கல் குழு,गुणनात्मक समूह
பெருக்கல் தலைகீழ்,गुणनात्मक प्रतिलोम
பன்முகத்தன்மை,बहुकता
வேர்களின் பெருக்கம்,मूल-बहुकता
பூஜ்ஜியத்தின் பெருக்கம்,शून्यक की बहुकता
பெருக்கி,गुणक
பெருக்கி," गुणा करना , संवर्धन"
பல்வகை விநியோகம்,बहुचर बंटन
பலவகையான சாதாரண விநியோகம்,बहुचर प्रसामान्य बंटन
பலதரப்பட்ட மக்கள் தொகை,बहुचर समष्टि
பரஸ்பர,"पारस्परिक, अन्योन्य"
நப்லா,नाब्ला
நேப்பிரியன்,नैपिरीय
நேப்பிரியன் மடக்கை,"नैपिरीय लघुगणक, नैपिरीय लॉगेरिथ्म"
இயற்கை மடக்கை,"प्राकृतिक लघुगणक,प्राकृतिक लॉगेरिथ्म"
இயற்கை எண்,"धन पूर्णसंख्या , धन पूर्णांक"
கடல் மைல்,समुद्री मील
n-பரிமாணம்,n-विम
n-பரிமாண திசையன் இடம்,n-विम सदिश-समष्टि
தேவையான மற்றும் போதுமான நிலை,आवश्यक तथा पर्याप्त प्रतिबंध
தேவையான நிபந்தனை,आवश्यक प्रतिबंध
மறுப்பு,निषेध
எதிர்மறை," ऋण, ऋणात्मक , नेगेटिव"
எதிர்மறை வளைவு,ऋण वक्रता
எதிர்மறை திட்டவட்டமான வடிவம்,ऋणात्मक निश्चित समघात
எதிர்மறை திட்டவட்டமான அணி,ऋणात्मक निश्चित् आव्यूह
எதிர்மறை அரை-நிச்சயமான வடிவம்,ऋणात्मक अर्धनिश्चित समघात
அக்கம்," प्रतिवेश , सामीप्य"
உள்ளமைக்கப்பட்ட மாதிரி," बहुक्रम प्रतिचयन , समावेशी प्रतिचयन"
நிகர இனப்பெருக்க விகிதம்,नेट जनन दर
நியூட்டனின் இயக்கவியல்,न्यूटनी यांत्रिकी
நியூட்டனின் வகுக்கப்பட்ட வேறுபாடு சூத்திரம்,न्यूटन का विभाजित अंतर सूत्र
நியூட்டனின் இயக்க விதிகள்,न्यूटन के गति-नियम
நெய்மன் ஒதுக்கீடு,नेमेन नियतन
நெய்மன் பியர்சன் கோட்பாடு,नेमेन-पियर्सन-सिद्‌धांत
சக்தியற்ற உறுப்பு,शून्यंभावी अवयव
nilpotent matrix,शून्यंभावी आव्यूह
முனை," नोड, आसंधि , पात , निर्नति , निस्पंद"
அபிலியன் அல்லாத குழு,अन-आबेली ग्रुप
முழுமையற்ற ஒருங்கிணைப்பு,सापेक्षष अभिसरण
அல்லாத இயற்கணிதம்,अबीजीय
சிதையாத,अनपभ्रष्ट
சிதைவடையாத அடிப்படை சாத்தியமான தீர்வு,अनपभ्रष्ट आधारी सुसंगत हल
அடர்த்தியற்ற,अघन
அடர்த்தியற்ற தொகுப்பு,अघन समुच्चय
புள்ளிகளின் எண்ணற்ற முடிவிலி,बिंदुओं का अगणनीय अनंत
கணக்கிட முடியாத தொகுப்பு,अगणनीय समुच्चय
வேறுபடுத்த முடியாதது,अनवकलनीय
காலியாக இல்லாத துணைக்குழு,अरिक्त उपसमुच्चय
யூக்ளிடியன் அல்லாத வடிவியல்,अयूक्लिडी ज्यामिति
ஒரே மாதிரியானவை அல்ல," असमांगी , असमघात"
குறுக்கிடாத,अप्रतिच्छेदी
நேரியல் அல்லாத இயற்கணித சமன்பாடு,अरैखिक बीजीय समीकरण
நேரியல் அல்லாத வேறுபாடு சமன்பாடு,अरैखिक अवकल समीकरण
நேரியல் அல்லாத சமன்பாடு,अरैखिक समीकरण
நேரியல் அல்லாத நிரலாக்கம்,अरैखिक प्रोग्रामन
நேரியல் அல்லாத பின்னடைவு,अरैखिक समाश्रयण
நேரியல் அல்லாத உறவு,अरैखिक संबंध
எதிர்மறை அல்லாத முழு எண்,"ऋणेतर पूर्णसंख्या , ऋणेतर पूर्णांक"
எதிர்மறை அல்லாத மாறி,ऋणेतर चर
அளவுரு அல்லாத சோதனை,अप्राचलिक परीक्षण
நிகழ்தகவு இல்லாத அணுகுமுறை,प्रायिकतेतर दृष्टिकोण
ஒருமை அல்லாத அணி,व्युत्क्रमणीय आव्यूह
அல்லாத சமச்சீர் அணி,असममित आव्यूह
அற்பமானதல்ல,अतुच्छ
மறைந்து போகாத தீர்மானிப்பான்,शून्येतर सारणिक
வெற்றிடமற்ற,अरिक्त
வெற்றிடமற்ற துணைக்குழு,अरिक्त उपसमुच्चय
பூஜ்ஜியமற்ற தீர்மானிப்பான்,शून्येतर सारणिक
NOR வாயில்,अथवा पूरक द्वार
சாதாரண," प्रसामान्य , प्राकृतिक , मानक , सामान्य, साधारण , अभिलंब , नॉर्मल"
சாதாரண முடுக்கம்,अभिलंब त्वरण
சாதாரண கோணம்,अभिलंब कोण
சாதாரண வளைவு,प्रसामान्य वक्र
சாதாரண அடர்த்தி செயல்பாடு,प्रसामान्य घनत्व फलन
சாதாரண விநியோகம்,प्रसामान्य बंटन
சாதாரண விநியோக செயல்பாடு,प्रसामन्य बंटन फलन
மேட்ரிக்ஸின் இயல்பான வடிவம்,आव्यूह का प्रसामान्य रूप
சாதாரண அதிர்வெண்,प्रसामान्य बारंबारता
இயல்பாக்கப்பட்ட வளைவு,प्रसामान्यीकृत वक्र
இயல்பாக்கப்பட்ட மிதக்கும் புள்ளி எண்,प्रसामान्यीकृत चलबिंदु संख्या
இயல்பாக்குபவர்,प्रसामान्यक
சாதாரண அணி,प्रसामान्य आव्यूह
சாதாரண நிகழ்தகவு வளைவு,प्रसामान्य प्रायिकता वक्र
சாதாரண நிகழ்தகவு விநியோகம்,प्रसामान्य प्रायिकता बंटन
சாதாரண துணைக்குழு (=சிறந்த துணைக்குழு),"प्रसामान्य उपसमूह, विशिष्ट उपसमूह"
நெறிப்படுத்தப்பட்ட நேரியல் இடம்,मानकित रैखिक समष्टि
ஒரு திசையன் விதிமுறை,सदिश मानक
வாயில் அல்ல,"NOT गेट, न गेट"
எங்கும் அடர்த்தியான தொகுப்பு,नकुत्रापि सघन समुच्चय
பூஜ்ய கருதுகோள்,निराकरणीय परिकल्पना
பூஜ்ய அணி,शून्य आव्यूह
பூஜ்ய தொகுப்பு,रिक्त समुच्चय
பூஜ்ய திசையன்,शून्य सदिश
எண்,संख्या
எண் அச்சு,संख्या अक्ष
எண் அமைப்பு,संख्या पद्‌धति
எண்," संख्यांक (सं.) , संख्यात्मक (वि.)"
எண்ணிக்கை,"संख्यान, संख्या देना"
எண்,अंश
எண் குணகம்,संख्यात्मक गुणांक
எண் கணக்கீடு,संख्यात्मक अभिकलन
எண் வேறுபாடு,संख्यात्मक अवकलन
எண் முறை,संख्यात्मक विधि
n-வெக்டார்,"n-सदिश , n-वेक्टर"
n-வெக்டார் இடம்,n-सदिश समष्टि
பொருள்," वस्तु , पिडं , बिबं"
புறநிலை செயல்பாடு,उद्‌देश्य फलन
சாய்ந்த,"तिर्यक, तिरछा"
சாய்ந்த அறிகுறி,तिर्यक अनंतस्पर्शी
சாய்ந்த அச்சு,तिर्यक अक्ष
சாய்வான பகுதி,"तिर्यक परिच्छेद , तिरछी काट"
கவனிப்பு,प्रेक्षण
கவனிக்கப்பட்ட அதிர்வெண்,प्रेक्षित बारंबारता
மழுங்கிய கோணம்,अधिक कोण
எண்கோணம்,अष्टभुज
எண்முகம்,अष्टफलक
எண்ம அமைப்பு,अष्टाधारी पद्‌धति
எண்கோணம்,अष्टांशक 
ஒற்றைப்படை,विषम
ஒற்றைப்படை வளைவு,विषम वक्र
ஒற்றைப்படை எண்,विषम संख्या
ஒற்றைப்படை வரிசைமாற்றம்,विषम क्रमचय
ஒற்றைப்படை பல்லுறுப்புக்கோவை,विषम बहुपद
கொடுக்க," ओजाइव , तोरण"
ஒன்றுக்கு ஒரு கடிதம்,एकैकी संगति
ஒன்றுக்கு ஒன்று செயல்பாடு,एकैकी फलन
ஒன்றுக்கு ஒன்று வரைபடம்,एकैकी प्रतिचित्र
ஒரு வழி வகைப்பாடு,एकधा वर्गीकरण
வரைபடத்தில்,आच्छादक प्रतिचित्र
திறந்த,"खुला, विवृत (वि.)"
திறந்த பந்து,विवृत गोलक
திறந்த இடைவெளி,विवृत अंतराल
திறந்த கதிர்,विवृत अर्धरेखा
திறந்த தொகுப்பு,विवृत समुच्चय
அறுவை சிகிச்சை,प्रचालन
செயல்பாட்டு ஆராய்ச்சி,संक्रिया विज्ञान
செயல்பாட்டு ஆராய்ச்சி,संक्रिया विज्ञान
இயக்குபவர்," प्रचालक, ऑपरेटर , संकारक"
எதிர் கோணம்,सम्मुख कोण
எதிர் நிகழ்வு,विपरीत घटना
உகந்த அடிப்படை சாத்தியமான தீர்வு,इष्टतम आधारी सुसंगत हल
உகந்த நிலை,इष्टतम अवस्था
உகந்த நிறைய அளவு,इष्टतम प्रचय आमाप
உகந்த மதிப்பு,इष्टतम मान
உகந்த,"अनुकूलतम, इष्टतम"
வட்ட பாதையில் சுற்றி,कक्षा
உத்தரவு," क्रम , कोटि , घात , मूलांक , समूहांक"
ஆர்டர் செய்யப்பட்ட ஜோடி,क्रमित युग्म
ஆர்டர் செட்,"क्रमित समुच्चय, क्रमित सेट"
ஆர்டர்,"क्रमण, क्रमीकरण"
ஒரு தீர்மானிப்பவரின் வரிசை,"सारणिक की कोटि , डिटर्मिनेन्ट की कोटि"
ஒரு குழுவின் வரிசை,समूह की कोटि
ஒரு அணி வரிசை,आव्यूह की कोटि
ஒரு குழுவில் உள்ள ஒரு உறுப்பு வரிசை,समूह में अवयव की कोटि
வேறுபட்ட சமன்பாட்டின் வரிசை,अवकल समीकरण की कोटि
செயல்பாட்டின் வரிசை,संक्रिया क्रम
பூஜ்ஜியத்தின் வரிசை,शून्यक कोटि
வரிசை எண்,क्रमसूचक संख्या
சாதாரண வேறுபாடு சமன்பாடு,साधारण अवकल समीकरण
ஒழுங்குபடுத்து,कोटि
oreintability,अभिविन्यसनीयता
நோக்குநிலை,दिकविन्यास
மேற்பரப்பின் நோக்குநிலை,पृष्ठ का अभिविन्यास
தோற்றம்,"उद्‌गम, उद्‌भव, उत्पत्ति"
ஆயங்களின் தோற்றம்,निर्देश -मूल-बिंदु
orthocenter,लबं केंद्र
ஆர்த்தோகனல்,"लंब कोणीय, लांबिक"
ஆர்த்தோகனல் அச்சுகள்,लंबकोणिक अक्ष
ஆர்த்தோகனல் குடும்பம்,लांबिक परिवार
ஆர்த்தோகனல் குழு,"लांबिक समूह, लांबिक गुप"
ஆர்த்தோகனாலிட்டி நிலை,लंबकोणीयता शर्त
orthogonalization,लांबिकीकरण
orthogonal matrix,लांबिक आव्यूह
ஆர்த்தோநார்மல்,"ऑर्थोनॉर्मल, प्रसामान्य लांबिक"
ஆர்த்தோநார்மல் அடிப்படையில்,प्रसामान्य लांबिक आधार
அலைவு,दोलन
ஒரு செயல்பாட்டின் அலைவு,फलन का दोलन
ஊசலாட்ட செயல்பாடு,दोलनी फलन
ஊசலாட்டம்,आश्लेषी
வெளிப்புற தயாரிப்பு,बाह्य गुणनफल
வெளியீடு,"निर्गत, निर्गम, उत्पादन,बहिर्वेश"
மிகைப்படுத்தப்பட்ட அமைப்பு,अतिनिर्धारित निकाय
ஜோடி ஒப்பீடு,युगलित तुलना
ஜோடிவரிசை விலகல்,युगलतः असंयुक्त
ஜோடிவரிசையில் சுயாதீனமானது,युगलतः स्वतंत्र
இணை சக்திகள்,समांतर बल 
இணைகரம்,समांतर चतुर्भुज
சக்திகளின் இணையான வரைபடம்,बल-समांतर चतुर्भुज
வேகங்களின் இணையான வரைபடம்,वेग-समांतर चतुर्भुज
இணையான குழாய்,समांतर षट्फलक
அளவுரு," प्राचल , अंतःखंडी अनुपात, पैरामीटर"
அளவுரு இலவசம் (=அளவுரு அல்லாதது),अप्राचलिक
விநியோக அளவுரு,बंटन-प्राचल
அளவுரு,प्राचलिक
அளவுரு ஒருங்கிணைப்பு,प्राचलि क निर्देशांक
அளவுரு வளைவு,प्राचलिक वक्र
அளவுரு சமன்பாடு,प्राचलिक समीकरण
அளவுரு நேரியல் நிரலாக்கம்,प्राचलिक रैखि क प्रोग्रामन
அளவுரு முறை,प्राचल विधि
அளவுரு புறநிலை செயல்பாடு,प्राचलिक उद्‌देश्य फलन
அளவுரு நிரலாக்க,प्राचलिक प्रोग्रामन
அளவுரு பிரதிநிதித்துவம்,प्राचलिक निरूपण
அளவுருவாக்கம்,प्राचलीकरण
அடைப்புக்குறி,"कोष्ठक, बंधनी"
அடைப்புக்குறி குறியீடு,कोष्ठक चिह्न
பெற்றோர் மக்கள் தொகை,मूल समष्टि
பரேட்டோ வளைவு,पैरेटो-वक्र
சமநிலை சரிபார்ப்பு,समता जांच
பகுதி குழப்பம்,आंशिक संकरण
பகுதி தொடர்பு,आंशिक सहसंबंध
பகுதி வழித்தோன்றல்,आंशिक अवकलज
பகுதி வேறுபாடு சமன்பாடு,आंशिक अवकल समीकरण
பகுதி வேறுபாடு,आंशिक अवकलन
பகுதி பின்னம்,आंशिक भिन्न
பகுதி ஒருங்கிணைப்பு,आंशिक समाकलन
பகுதி உத்தரவு,अंशतः क्रमित
பகுதி வரிசைப்படுத்தப்பட்ட தொகுப்பு,अंशतः क्रमित समुच्चय
பகுதி ஒழுங்கு,आंशिक क्रम
பகுதி பின்னடைவு குணகம்,आंशिक समाश्रयण गुणांक
பகுதி தொகை,आंशिक योगफल
துகள்,कण
குறிப்பிட்ட வழக்கு,विशिष्ट स्थिति
குறிப்பிட்ட ஒருங்கிணைந்த,विशेष समाकल
குறிப்பிட்ட தீர்வு,विशेष हल
பிரிவினை,"विभाजन, वितरण"
மெட்ரிக்குகளின் பகிர்வு,आव्यूहों का विभाजन
பகிர்வு மதிப்பு,विभागकारी मान
பாஸ்கல் முக்கோணம்,पास्कल त्रिभुज
முறை,"चित्राम, प्रति मान, प्रति रूप, पैटर्न"
மாதிரி செயல்பாடு,प्रति रूप फलन
மாதிரி பிரச்சனை,प्रति रूप समस्या
சுமை வேகம்,नीतभार वेग
செலுத்தும் செயல்பாடு,भुगतान फलन
ஊதிய அணி,भुगतान आव्यूह
p-அடிப்படை,p-आधार
p-chart,p-संचित्र
பீனோ வளைவு,पियानो-वक्र
பீனோ இடம்,पियानो-समष्टि
மிதி சமன்பாடு,पदिक समीकरण
சதவீதம்,प्रतिशत
சதவிதம்,प्रतिशतता
சதவீத பிழை,प्रतिशत त्रुटि
சதவீத அதிர்வெண்,प्रतिशत बारंबारता
சதவீதம் அதிகரிப்பு,प्रतिशत वृद्‌धि
பிழையின் சதவீதம்,अशुद्‌धि-प्रतिशतता
சதவீதம் குறைவு,प्रतिशत ह्रास
சதவீதம்,शततमक
சரியான கன சதுரம்,पूर्ण घन
சரியான வாயு,आदर्श गैस
சரியான எண்,परिपूर्ण संख्या
சரியான தொகுப்பு,परिपूर्ण समुच्चय
சரியான சதுரம்,पूर्ण वर्ग
சரியான சதுர வெளிப்பாடு,पूर्ण वर्ग व्यंजक
சுற்றளவு,परिमाप
காலம்," आवर्तकाल , अवधिकाल , आवर्तक , आवर्तनांक(त्रि कोणमिति ) , कल्प , कालांक"
கால வளைவு,आवर्ती वक्र
அவ்வப்போது தொந்தரவுகள்,आवर्ती विक्षोभ
கால செயல்பாடு,आवर्ती फलन
கால இயக்கம்,आवर्ती गति
புரட்சியின் காலம்,परिक्रमण काल
சுழற்சி காலம்,घूर्णन काल
கால வரைபடம்,आवर्तिता वक्र
புற," परिधीय, उपान्तीय , परिरेखीय"
அனுமதிக்கப்பட்டது,"अनुमेय, अनुज्ञेय"
பிழையின் அனுமதிக்கப்பட்ட வரம்பு,अशुद्‌धि की अनुमेय सीमा
வரிசைமாற்றம்,क्रमचय
வரிசைமாற்ற குழு,क्रमचय समूह
வரிசைமாற்ற அணி,क्रमचय-आव्यूह
வரிசைமாற்ற முறை,क्रमचय विधि
செங்குத்தாக,लंब
செங்குத்தாக,लंबता
செங்குத்தாக,"लंबतः, अनुलंब"
செங்குத்தாக விமானம்,लंब समतल
பணியாளர்கள்-ஒதுக்கீடு பிரச்சனை,कर्मचारी नियतन समस्या
PERT (திட்ட மதிப்பீட்டு மறுஆய்வு நுட்பம்),पर्ट
மனம் கலங்கிய நிலை,क्षोभ
குழப்பம் பிரச்சனை,क्षोभ-समस्या
குழப்பமான பிரச்சனை,क्षुब्ध समस्या
கட்டம்," प्रावस्था , कला , कोणांक"
கட்ட கோணம்,कला-कोण
