Bengali,Malayalam
নিমজ্জন,നിമജ്ജനം
প্রতিবন্ধকতা অনুপ্রবেশ,ഇംപഡൻസ് നുഴഞ്ഞുകയറ്റം
"প্রভাব, প্রভাব, প্রভাব, সংঘর্ষ, রিবাউন্ড","ആഘാതം, ആഘാതം, ആഘാതം, കൂട്ടിയിടി, തിരിച്ചുവരവ്"
প্রভাব প্রভাব,ആഘാതം പ്രഭാവം
প্রতিবন্ধকতা,പ്രതിരോധം
জঘন্য,ഞെട്ടിപ്പിക്കുന്നത്
চাপ প্রয়োগ করা,പ്രയോഗിച്ച സമ്മർദ്ദം
"impregnated, embedded","സന്നിവേശിപ്പിച്ച, ഉൾച്ചേർത്ത"
আবেগ,പ്രേരണ
অপবিত্র,അശുദ്ധമായ
বহিরাগত পরিবাহিতা (বহির্ভূত পরিবাহিতা),ബാഹ്യ ചാലകത (ബാഹ്യ ചാലകത)
অশ্রাব্যতা,കേൾവിക്കുറവ്
অশ্রাব্য,കേൾക്കാത്ത
ভাস্বর,ജ്വലനം
দ্যুতিময়,ജ്വലിക്കുന്ന
র্যাপসোডিক,റാപ്സോഡിക്
আসন্ন,വരാനിരിക്കുന്ന
সংকোচনযোগ্যতা,അപര്യാപ്തത
ক্রমবর্ধমান দোলন,വർദ്ധിച്ചുവരുന്ന ആന്ദോളനം
বর্ধিত চুম্বকত্ব,വർദ്ധിച്ച കാന്തികത
বিনামূল্যে বিতরণ,സൗജന്യ വിതരണം
"অসীম, অনির্ধারিত, অনির্ধারিত, 4অনির্ধারিত","അനന്തമായ, അനിശ്ചിതമായ, അനിശ്ചിതമായ, 4അനിശ്ചിതത്വമുള്ള"
"মারাত্মক, পয়েন্টার, 3 সূচক","മാരകമായ, പോയിന്റർ, 3 സൂചിക"
"পরোক্ষ, পরোক্ষ","പരോക്ഷമായ, പരോക്ഷമായ"
অনুপ্রাণিত,പ്രചോദനം നൽകി
"আগমন, আনয়ন, আবেশ","വരവ്, ഇൻഡക്ഷൻ, ഇൻഡക്ഷൻ"
অনুপ্রেরণামূলক,പ്രചോദനാത്മകമായ
প্রেরণা,പ്രേരകൻ
জড়,ജഡത്വം
অক্ষয় উৎস,ഒഴിച്ചുകൂടാനാവാത്ത ഉറവിടം
"অসীম, অসীম","അനന്തമായ, അനന്തമായ"
"অসীম, অসীম","അനന്തം, അനന്തം"
"অসীম, অসীম","അനന്തമായ, അനന്തമായ"
দাহ্যতা,ജ്വലനം
দাহ্য,ജ്വലിക്കുന്ന
প্রবাহ,ഒഴുക്ക്
প্রবাহ,ഒഴുക്ക്
তথ্য,വിവരങ്ങൾ
খুব কম ফ্রিকোয়েন্সি,വളരെ കുറഞ്ഞ ആവൃത്തി
ইনফ্রারেড,ഇൻഫ്രാറെഡ്
অশ্রাব্য,കേൾക്കാത്ത
আভা শ্রভিকি,അവ ശ്രാവികി
অসঙ্গতি,പൊരുത്തക്കേട്
ভিন্ন,വ്യത്യസ്തമായ
প্রাথমিক,പ്രാരംഭം
ইনজেকশন,കുത്തിവയ്പ്പ്
প্রবেশ করা,നൽകുക
"ভিতরের, ভিতরের, ভিতরের, ভিতরের","ആന്തരിക, ആന്തരിക, ആന്തരിക, ആന്തരിക"
"ইনপুট (n.), ইনপুট (v.)","ഇൻപുട്ട് (എൻ.), ഇൻപുട്ട് (വി.)"
insolent,ധിക്കാരം
লাইভশন,ലൈവേഷൻ
"insignificant, insignificant","നിസ്സാരമായ, നിസ്സാരമായ"
তত্ত্বাবধান,മേൽനോട്ടത്തിലാണ്
"ইনস্টলেশন, ইনস্টলেশন, ইনস্টলেশন","ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ, ഇൻസ്റ്റലേഷൻ"
মুহূর্ত,നിമിഷം
নির্দেশ,നിർദ്ദേശം
মেশিন,യന്ത്രം
যান্ত্রিক,മെക്കാനിക്കൽ
"যান্ত্রিকীকরণ, সমাবেশ","യന്ത്രവൽക്കരണം, അസംബ്ലി"
"insulating, insulating","ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്"
অন্তরক,ഇൻസുലേറ്റിംഗ്
"insulating, insulating, insulating","ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്, ഇൻസുലേറ്റിംഗ്"
"1 সম্পূর্ণ সংখ্যা, পূর্ণসংখ্যা","1പൂർണ്ണ സംഖ്യ, പൂർണ്ണസംഖ്യ"
অখণ্ডতা,സമഗ്രത
"integral, integer","അവിഭാജ്യ, പൂർണ്ണസംഖ്യ"
মিশ্রণ,സംയോജനം
"intense, furious","തീവ്രമായ, ക്രുദ്ധമായ"
তীব্রতা,തീവ്രത
"ট্র্যাকশন, ত্বরণ","ട്രാക്ഷൻ, ത്വരണം"
"তীব্রতা, তীব্রতা, তীব্রতা","തീവ്രത, തീവ്രത, തീവ്രത"
তীব্র,തീവ്രമായ
মিথষ্ক্রিয়া,ഇടപെടൽ
আন্তঃপরমাণু,ഇന്ററാറ്റോമിക്
"বিনিময়, লেনদেন","വിനിമയം, ഇടപാട്"
"পরস্পর নির্ভরতা, পরস্পর নির্ভরতা","പരസ്പരാശ്രിതത്വം, പരസ്പരാശ്രിതത്വം"
পরস্পর নির্ভরশীল,പരസ്പരാശ്രിതം
পারস্পরিক বিস্তার,പരസ്പര വ്യാപനം
ইন্টারফেস পৃষ্ঠা,ഇന്റർഫേസ് പേജ്
ক্রস ফিল,ക്രോസ് ഫിൽ
ইন্টারফেস কোণ,ഇന്റർഫേസ് ആംഗിൾ
"হস্তক্ষেপ, হস্তক্ষেপ, বাধা","ഇടപെടൽ, ഇടപെടൽ, തടസ്സം"
আন্তঃগ্যালাক্টিক,ഇന്റർഗാലക്‌റ്റിക്
"ভেতরের, ভেতরের, ভেতরের (v.), ভেতরের, ভেতরের, ভেতরের (v.)","അകം, അകം, അകം (വി.), അകം, അകം, അകം (വി.)"
"synapse, synapse","സിനാപ്സ്, സിനാപ്സ്"
"মধ্যবর্তী, মাধ্যমিক, মধ্যম, মধ্যম","ഇടത്തരം, ദ്വിതീയ, ഇടത്തരം, ഇടത്തരം"
আন্তঃধাতু,ഇന്റർമെറ്റാലിക്
"intermittent, intermittent","ഇടവിട്ടുള്ള, ഇടവിട്ടുള്ള"
আন্তঃআণবিক,ഇന്റർമോളികുലാർ
অভ্যন্তরীণ,ആന്തരികം
আন্তর্জাতিক,അന്താരാഷ്ട്ര
কৌশলে,ഇന്റർസ്റ്റീഷ്യൽ
আন্তঃগ্রহ,ഗ്രഹാന്തരം
ইন্টারপোলেশন,ഇന്റർപോളേഷൻ
অর্থপূর্ণতা,അർത്ഥപൂർണത
"নির্বাচক, দোভাষী","ഇലക്‌ടർ, ഇന്റർപ്രെറ്റർ"
বাধাদানকারী,തടസ്സപ്പെടുത്തുന്നയാൾ
ছেদ করা,വിഭജിക്കുന്നു
"ছেদ, ছেদ, ছেদ","കവല, കവല, കവല"
অন্তর,ഇടവേള
আন্তঃনাক্ষত্রিক,നക്ഷത്രാന്തരം
কৌশলে,ഇന്റർസ്റ്റീഷ്യൽ
"ফাঁক, ফাঁক","വിടവ്, വിടവ്"
বন্ধ,അടുത്ത്
শেষে,ഒടുവിൽ
আন্তঃপরমাণু,ഇന്ററാറ്റോമിക്
"নাজ (উত্তরাধিকারী), অন্তর (অভ্যন্তরীণ)","നാസ് (അവകാശി), അന്തർ (ആന്തരികം)"
নিশ্চিত,ഉറപ്പാണ്
"উদ্ভাবন, উদ্ভাবন","കണ്ടുപിടുത്തം, കണ്ടുപിടിത്തം"
"বিপরীত, বিপরীত, বিপরীত","വിപരീതം, വിപരീതം, വിപരീതം"
"বিপরীত, বিপরীত","വിപരീതം, വിപരീതം"
প্রতিনিধিত্ব করতে,പ്രതിനിധീകരിക്കാൻ
"বিপরীত, বিপরীত","വിപരീതം, വിപരീതം"
অন্ধ,അന്ധൻ
টার্বিড তরল,കലങ്ങിയ ദ്രാവകം
অদৃশ্যতা,അദൃശ്യത
অদৃশ্য,അദൃശ്യ
আয়ন,അയോൺ
আয়নিক,അയോണിക്
আয়নযোগ্য,അയണീകരിക്കാവുന്ന
"আয়ন করা, আয়ন করা","അയണീകരിക്കാൻ, അയണീകരിക്കാൻ"
"আয়নোস্ফিয়ার, আয়নোস্ফিয়ার","അയണോസ്ഫിയർ, അയണോസ്ഫിയർ"
আয়নোস্ফিয়ার,അയണോസ്ഫിയർ
আইরিস,ഐറിസ്
বিকিরণিত,വികിരണം
বিকিরণ,വികിരണം
অযৌক্তিক,യുക്തിരഹിതമായ
"অপূরণীয়, অপূরণীয়, অপূরণীয়","മാറ്റാനാകാത്ത, അപരിഹാര്യമായ, പരിഹരിക്കാനാവാത്ത"
অনিয়মিত,ക്രമരഹിതം
অপরিবর্তনীয়,മാറ്റാനാവാത്ത
ঘূর্ণায়মান,കറങ്ങുന്നു
"আইসোট্রপিক, আইসোট্রপিক বক্ররেখা","ഐസോട്രോപിക്, ഐസോട്രോപിക് വക്രം"
উপক্রান্তীয়ভাবে,സപാൻട്രോപ്പിക്കൽ
"আমি সংকেত, আমি সংকেত","ഞാൻ സിഗ്നൽ, ഞാൻ സിഗ്നൽ"
"আইসোবার, আইসোটোপ","ഐസോബാറുകൾ, ഐസോടോപ്പുകൾ"
"আইসোবারিক, সুষম, সুষম","ഐസോബാറിക്, സമതുലിതമായ, സമതുലിതമായ"
"আইসোমেট্রিক লাইন, আইসোটোনিক লাইন","ഐസോമെട്രിക് ലൈൻ, ഐസോടോപ്പ് ലൈൻ"
আইসো-আয়নিক,ഐസോ-അയോണിക്
সমজাতীয়,ഹോമോലോജസ്
সিঙ্ক লাইন,സിൻക്രണസ് ലൈൻ
সিঙ্ক্রোনাস গতি,സിൻക്രണസ് വേഗത
আইসোমেট্রিক,ഐസോമെട്രിക്
সামঞ্জস্যপূর্ণ,തുല്യശക്തി
equi-energed,തുല്യ ഊർജ്ജസ്വലമായ
"সমবাহু (v.), সমদ্বিবাহু রেখা (সম্পাদনা)","ഇക്വിലാറ്ററൽ (വി.), ഐസോസിലിസ് ലൈൻ (എഡി.)"
"বিচ্ছিন্ন করা, (adj.), আলাদা করা","വേർപെടുത്തുക, (അദ്ദേഹം.), വേർപെടുത്തുക, വേർപെടുത്തുക (ver.)"
"বিচ্ছিন্ন, বিচ্ছিন্ন, একক","ഒറ്റപ്പെട്ട, ഒറ്റപ്പെട്ട, ഒറ്റ"
"বিচ্ছেদ, বিচ্ছেদ, বিচ্ছেদ","വേർപിരിയൽ, വേർപിരിയൽ, വേർപിരിയൽ"
আইসোমার,ഐസോമർ
আইসোমার,ഐസോമർ
আইসোমেরিজম,ഐസോമെറിസം
"আইসোমেট্রিক, ত্রিভুজ, ঘন, আইসোমেট্রিক","ഐസോമെട്രിക്, ട്രൈറ്റസോൾ, ക്യൂബിക്, ഐസോമെട്രിക്"
আইসোমরফিজম,ഐസോമോർഫിസം
আইসোমরফিক,ഐസോമോർഫിക്
আইসোথার্ম,ഐസോതെർം
আইসোথার্ম,ഐസോതെർം
আইসোটোপ,ഐസോടോപ്പുകൾ
আইসোটোপ,ഐസോടോപ്പുകൾ
আইসোট্রপিক,ഐസോട്രോപിക്
বৃত্তাকার লাইন,വൃത്താകൃതിയിലുള്ള രേഖ
আইসোমরফিজম,ഐസോമോർഫിസം
পুনরাবৃত্তি,ആവർത്തനം
অন্তর্নিহিত অর্ধপরিবাহী,ആന്തരിക അർദ്ധചാലകം
জ্যাম ইন্টারফেরোমিটার,ജാം ഇന്റർഫെറോമീറ്റർ
"jerk, rebound","ഞെട്ടൽ, തിരിച്ചടി"
"জেট, মাথা","ജെറ്റ്, തല"
জেট-রকেট চালনা,ജെറ്റ്-റോക്കറ്റ് പ്രൊപ്പൽഷൻ
জে-জে কাপলিং,ജെ-ജെ കപ്ലിംഗ്
jolly bent,ജോളി ബെന്റ്
জুল-তাপ,ജൂൾ-ചൂട്
জুলিমিটার,ജൂൾമീറ്റർ
জুল-থমসন প্রভাব,ജൂൾ-തോംസൺ പ്രഭാവം
জুল,ജൂൾ
"কোদাল, লাফ, বাঁশি","പാര, ചാട്ടം, ഓടക്കുഴൽ"
সন্ধি,ഉടമ്പടി
সঙ্গম স্থান,സംഗമസ്ഥാനം
সঠিক শব্দাংশ,ശരിയായ അക്ഷരം
"kesanidhi, proximity","കേശനിധി, സാമീപ്യം"
"ক্যালিডোস্কোপ, ক্যালিডোস্কোপ","കാലിഡോസ്കോപ്പ്, കാലിഡോസ്കോപ്പ്"
"কাপা ম্যাসনস, কে-ম্যাসনস","കപ്പ മേസൺസ്, കെ-മേസൺസ്"
ক্যাথোড,കാഥോഡ്
ঘনায়ান,ഘനായൻ
কে-ব্যান্ড,കെ-ബാൻഡ്
কে-ক্যাপচার,കെ-ക്യാപ്ചർ
k-রিসেপ্টর,കെ-റിസെപ്റ്റർ
কেলভিন আনুমানিক,കെൽവിൻ ഏകദേശ കണക്ക്
একজাতের একক,ഏകതാനതയുടെ യൂണിറ്റ്
ker সেল,കെർ സെൽ
"চাবি, পর্দা, চাবি","താക്കോൽ, തിരശ്ശീല, താക്കോൽ"
"কী বোর্ড, পর্দা বার","കീ ബോർഡ്, കർട്ടൻ ബാർ"
প্রারম্ভিক স্বরবর্ণ,തുറക്കുന്ന സ്വരാക്ഷരം
কী পালস,കീ പൾസ്
নির্দেশক শব্দ,പ്രധാന പദം
অভিক্ষেপ,പ്രൊജക്ഷൻ
প্রতিরোধ,പ്രതിരോധം
কেজি,കി. ഗ്രാം
কিলোজুল,കിലോജൂൾ
কিলোপারসেক,കിലോപാർസെക്ക്
কিলোটন বোমা,കിലോടൺ ബോംബ്
গতিসংক্রান্ত,ചലനാത്മകം
বিশুদ্ধভাবে গতিশীল,തികച്ചും ചലനാത്മകം
"গতিশীল, গতিশীল","ചലനാത്മകം, ചലനാത്മകം"
গতিশীলভাবে,ചലനാത്മകമായി
ফ্র্যাকচার,ഒടിവ്
klystron,ക്ലൈസ്ട്രോൺ
ধারালো কিনারা,മൂർച്ചയുള്ള അറ്റം
ক্রুস্কাল সীমান্ত,ക്രസ്കൽ അതിർത്തി
হাইপোথার্মোজেনিক,തെർമോജനിക്
লেবেল,ലേബൽ
"চিহ্নিত, খোদাই করা, লেবেলযুক্ত","അടയാളപ്പെടുത്തിയ, ആലേഖനം ചെയ്ത, ലേബൽ ചെയ്ത"
গবেষণাগার,ലബോറട്ടറി
মই,ഗോവണി
ঘড়ির কাঁটার বিপরীত দিকে,എതിർ ഘടികാരദിശയിൽ
"ঘড়ির কাঁটার বিপরীত দিকে, বাম মেরুত্ব","എതിർ ഘടികാരദിശയിൽ, ഇടത് ധ്രുവത"
সামনে পিছনে,പിറകോട്ടും മുന്നോട്ടും
Lagrange সম্প্রচার,ലഗ്രാഞ്ച് പ്രക്ഷേപണം
ল্যাগ্রাঞ্জিয়ানিজম,ലഗ്രാൻജിയനിസം
ভেড়ার বাচ্চা সৃষ্টি,കുഞ്ഞാടിന്റെ സൃഷ്ടി
"তক্তা, বোর্ড","പലക, പലക"
পৃষ্ঠীয় প্লেট,ഡോർസൽ പ്ലേറ്റ്
"পৃষ্ঠ প্রবাহ, স্তর প্রবাহ","ഉപരിതല ഒഴുക്ക്, ലെവൽ ഫ്ലോ"
"কলাই, প্যানেল, স্তর, স্তর বন্ড","പ്ലേറ്റിംഗ്, പാനൽ, ലെവൽ, ലെയർ ബോണ്ട്"
স্তরবিন্যাস,വർഗ്ഗീകരണം
ল্যামিনা,ലാമിന
"বাতি, বাতি","വിളക്ക്, വിളക്ക്"
"কাজল, দীপ কাজল","കാജൽ, ദീപ് കാജൽ"
lande-ব্যবধান নিয়ম,ലാൻഡേ-ഇന്റർവെൽ നിയമം
ল্যান্ডে বিভাজন ফ্যাক্টর,ലാൻഡ് വിഭജന ഘടകം
অবতরণ,ലാൻഡിംഗ്
"মাইক্রো ঘর্ষণ, স্তরায়ণ, পরিধান","മൈക്രോ അബ്രേഷൻ, ലാമിനേഷൻ, ധരിക്കുക"
larmore ফ্রিকোয়েন্সি,ലാർമോർ ആവൃത്തി
larmore precession,ലാർമോർ പ്രീസെഷൻ
লেজার,ലേസർ
লেজারাইজেশন,ലേസറൈസേഷൻ
গোপন,രഹസ്യം
"পার্শ্বীয়, পার্শ্বীয়, পার্শ্বীয়","ലാറ്ററൽ, ലാറ്ററൽ, ലാറ്ററൽ"
"অক্ষাংশ, অক্ষাংশ","അക്ഷാംശം, അക്ഷാംശം"
"জালি, জালি","ലാറ്റിസ്, ലാറ്റിസ്"
লাউ ক্লাস,ലോ ക്ലാസ്
শুরু করা,വിക്ഷേപണം
শুরু করা,വിക്ഷേപണം
লঞ্চ প্ল্যাটফর্ম,ലോഞ്ച് പ്ലാറ്റ്ഫോം
ভর অনুপাত আইন,ബഹുജന അനുപാത നിയമം
একাধিক অনুপাত নিয়ম,ഒന്നിലധികം അനുപാത നിയമം
"স্তর, স্তর","പാളി, ലെവൽ"
এল-ব্যান্ড,എൽ-ബാൻഡ്
"সীসা, সীসা, সীসা, সীসা, সীসা","ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്, ലീഡ്"
এগিয়ে,മുന്നോട്ട്
"চুন, লিকিং (Cr.), Risen Line, Chyawan","ലൈം, ലീക്കിംഗ് (Cr.), റൈസൺ ലൈൻ, ച്യവൻ"
"চিবানো, ক্ষয়, ফুটো","ച്യൂയിംഗ്, നാശം, ചോർച്ച"
"সর্বনিম্ন, সর্বনিম্ন, সর্বনিম্ন","മിനിമം, മിനിമം, മിനിമം"
অন্তত গণনা,ഏറ്റവും കുറഞ്ഞ എണ്ണം
ল্যাচ তার,ലാച്ച് വയർ
লেডুক প্রভাব,ലെഡക് പ്രഭാവം
বৈধ ওহম,സാധുവായ ഓം
- ইলেকট্রন,- ഇലക്ട്രോൺ
দৈর্ঘ্য সীমাবদ্ধতা,നീളം നിയന്ത്രണം
প্রসারণ,നീട്ടൽ
লেন্স,ലെന്സ്
লেঞ্জের আইন,ലെൻസ് നിയമം
সমতল টানেল,പരന്ന തുരങ്കം
অনুভূমিক ফ্লাইট,തിരശ്ചീന ഫ്ലൈറ്റ്
"সমতলকরণ, সমতলকরণ","നിരപ്പാക്കൽ, നിരപ്പാക്കൽ"
"অনুভূমিক স্ক্রু, সমতলকরণ স্ক্রু","തിരശ്ചീന സ്ക്രൂ, ലെവലിംഗ് സ്ക്രൂ"
আত্মবিশ্বাস এর ধাপ,അത്മവിശ്വാസത്തിന്റെ അളവ്
তাত্পর্য স্তর,പ്രാധാന്യം ലെവൽ
"অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমকক্ষ পৃষ্ঠা","തിരശ്ചീന പേജ്, ഫ്ലാറ്റ് പേജ്, ഇക്വിപോട്ടൻഷ്യൽ പേജ്"
"লিভার, লিভার","ലിവർ, ലിവർ"
ভার্চুয়াল দোলন,വെർച്വൽ ആന്ദോളനം
"লিডার, লেজার ইনফ্রারেড রাডার","ലിഡാർ, ലേസർ ഇൻഫ്രാറെഡ് റഡാർ"
"জীবন, বয়স","ജീവിതം, പ്രായം"
"উত্তোলন, উত্তোলন","ഉയർത്തുക, ഉയർത്തുക"
মুক্তির মুহূর্ত,വീണ്ടെടുക്കൽ നിമിഷം
"সংক্ষিপ্ত, হালকা, আবছা, সংক্ষিপ্ত, সংক্ষিপ্ত, 6 আলো","ചെറുത്, വെളിച്ചം, മങ്ങിയത്, ചെറുത്, ചെറുത്, 6 വെളിച്ചം"
"নাতিশীতোষ্ণ., আলো আপ","മിതശീതോഷ്ണ., പ്രകാശം"
বজ্র,മിന്നൽ
আলোকবর্ষ আলোকবর্ষ,പ്രകാശവർഷം പ്രകാശവർഷം
"সমজাতীয়, সমজাতীয়, সমজাতীয়","ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ"
"সীমা, প্রান্তিক","പരിധി, നാമമാത്ര"
"সীমা, সীমা, চরম","പരിധി, പരിധി, അതിരുകടന്ന"
বর্তমান সীমা,നിലവിലെ പരിധി
"রেখা, রেখা, উপবৃত্তাকার","രേഖ, രേഖ, ദീർഘവൃത്താകൃതി"
"রৈখিক, রৈখিক, রৈখিক","രേഖീയ, രേഖീയ, രേഖീയ"
রৈখিককরণ,രേഖീയവൽക്കരണം
"একঘেয়েমি, রৈখিকতা","ഏകതാനത, രേഖീയത"
"এককভাবে, রৈখিকভাবে","ഒറ്റയ്ക്ക്, രേഖീയമായി"
লাইন সম্ভাব্য,ലൈൻ സാധ്യത
রৈখিক অপূর্ণতা,രേഖീയ അപൂർണ്ണത
স্ট্রোক লাইন,സ്ട്രോക്ക് ലൈൻ
রৈখিক বর্ণালী,രേഖീയ സ്പെക്ട്രം
লাইন ভোল্টেজ,ലൈൻ വോൾട്ടേജ്
"বন্ধন, স্ট্রিং, চেইন, গ্রন্থি, লিঙ্ক","ബോണ്ട്, ചരട്, ചങ്ങല, ഗ്രന്ഥി, ലിങ്ക്"
তরলীকরণ,ദ്രവീകരണം
তরলীকৃত,ദ്രവീകരിച്ചത്
তরলীকৃত,ദ്രവീകരിച്ചത്
তরল,ദ്രാവകം
তরল জলাধার,ദ്രാവക റിസർവോയർ
তরল স্ফটিক,ലിക്വിഡ് ക്രിസ്റ്റൽ
তরলতা,ദ്രവ്യത
তরল চালিত রকেট,ദ്രാവക ചാലക റോക്കറ്റ്
লিসাজু পরিসংখ্যান,ലിസാജു കണക്കുകൾ
"তালিকা, তালিকা","പട്ടിക, പട്ടിക"
"তালিকা, তালিকা","ലിസ്റ്റിംഗ്, ലിസ്റ്റിംഗ്"
লিটার,ലിറ്റർ
লাইভ প্রোগ্রাম,തത്സമയ പ്രോഗ്രാം
বৈদ্যুতিক তার,വൈദ്യുത വയർ
"লোড, লোড, লোড, লোড, লোড","ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്, ലോഡ്"
চুম্বক পাথর,കാന്തം കല്ല്
"স্থানীয়, স্থানীয়","പ്രാദേശിക, പ്രാദേശിക"
স্থানীয় ম্যাক্সওয়েলি,പ്രാദേശിക മാക്സ്വെല്ലി
"অবস্থান, অবস্থান, অবস্থান, অবস্থান, অবস্থান","സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം, സ്ഥാനം"
সংযুক্ত দোষ,ബന്ധിത തെറ്റ്
"তালাক, চালান","തലാഖ്, ചരക്ക്"
"locus, locus","ലോക്കസ്, ലോക്കസ്"
চুম্বক পাথর,കാന്തം കല്ല്
লগারিদমিক,ലോഗരിഥമിക്
যুক্তিবিদ্যা,യുക്തി
যুক্তিসঙ্গত,ന്യായമായ
"লজিস্টিকস, অপারেশন সায়েন্স","ലോജിസ്റ്റിക്സ്, ഓപ്പറേഷൻ സയൻസ്"
লন্ডন Vanderwaals আকর্ষণ,ലണ്ടൻ വണ്ടർവാൾസ് ആകർഷണങ്ങൾ
দূরবর্তী সংক্রমণ,റിമോട്ട് ട്രാൻസ്മിഷൻ
"দ্রাঘিমাংশ, দ্রাঘিমাংশ","രേഖാംശം, രേഖാംശം"
রাভিনেচের দ্রাঘিমাংশ,രവിനെക്കിന്റെ രേഖാംശം
"অনুদৈর্ঘ্য, অনুদৈর্ঘ্য","രേഖാംശ, രേഖാംശ"
দীর্ঘ স্বরবর্ণ,നീണ്ട സ്വരാക്ഷരങ്ങൾ
"loop, loop, loop (ed.), loop (v.), prasand","ലൂപ്പ്, ലൂപ്പ്, ലൂപ്പ് (എഡി.), ലൂപ്പ് (വി.), പ്രസന്ദ്"
শিথিলভাবে আবদ্ধ,അയഞ്ഞ ബന്ധനം
"sparsely packed, packed","വിരളമായി പായ്ക്ക്, പാക്ക്"
লরেন্টের ফিটজেরাল্ড সংকোচন,ലോറന്റിന്റെ ഫിറ്റ്സ്ജെറാൾഡ് സങ്കോചം
ক্ষতি মুক্ত লাইন,നഷ്ട രഹിത ലൈൻ
ক্ষয়প্রাপ্ত অস্তরক,ദ്രവിച്ച വൈദ്യുത
শক্তি,ശക്തി
"নিম্ন চাপ এলাকা, বিষণ্নতা","താഴ്ന്ന മർദ്ദം, വിഷാദം"
"অবজ্ঞা, কম","നിന്ദ, താഴ്ന്ന"
"সর্বনিম্ন, ক্ষুদ্রতম","ഏറ്റവും ചെറിയ, ഏറ്റവും ചെറിയ"
নিকৃষ্ট ভ্যাকুয়াম,താഴ്ന്ന വാക്വം
উজ্জ্বলতা,തിളക്കം
সন্দীপ্তি,സന്ദീപ്തി
উজ্জ্বল,പ്രസരിപ്പുള്ള
শিখা।,ജ്വാല.
"দীপ, প্রদীপী, জ্যোতি-","ദീപ്, പ്രദീപി, ജ്യോതി-"
চন্দ্র দিন,ചാന്ദ്ര ദിനം
চন্দ্রগ্রহণ,ചന്ദ്രഗ്രഹണം
চাঁদ উপগ্রহ,ചന്ദ്രൻ ഉപഗ്രഹം
চাঁদ ফেজ পরিবর্তন,ചന്ദ്രന്റെ ഘട്ട മാറ്റം
লাক্স,ലക്സ്
লাইমান সিরিজ,ലൈമാൻ സീരീസ്
স্থূল,മൊത്തത്തിലുള്ള
স্থূল,മൊത്തത്തിലുള്ള
ম্যাজিক লণ্ঠন সচিত্র লণ্ঠন,"മാന്ത്രിക വിളക്ക്, ചിത്ര വിളക്ക്"
"মায়া নম্বর, ম্যাজিক নম্বর, স্থায়ী সংখ্যা","മായ നമ്പർ, മാജിക് നമ്പർ, പെർമനൻസ് നമ്പർ"
চুম্বকীয়ভাবে,കാന്തികമായി
চৌম্বক,കാന്തിക
চৌম্বক প্রতিরোধক,കാന്തിക പ്രതിരോധം
চুম্বকীয়করণ,കാന്തികമാക്കൽ
চুম্বককরণ,കാന്തികവൽക്കരണം
চুম্বকত্ব,കാന്തികത
চুম্বক তাপীয় প্রভাব,കാന്തം താപ പ്രഭാവം
চুম্বক হাইড্রোডাইনামিকস,കാന്തം ഹൈഡ്രോഡൈനാമിക്സ്
চুম্বক হাইড্রোস্ট্যাটিক্স,കാന്തം ഹൈഡ്രോസ്റ്റാറ്റിക്സ്
ম্যাগনেটোমিটার,മാഗ്നെറ്റോമീറ്റർ
চুম্বক,മാഗ്നെറ്റൺ
চুম্বক বৃত্ত,കാന്തം വൃത്തം
স্থির চুম্বকত্ব,സ്റ്റാറ്റിക് കാന്തികത
ম্যাগনেট্রন সংশোধনকারী,മാഗ്നെട്രോൺ റക്റ്റിഫയർ
বিবর্ধিত চিত্র,വലുതാക്കിയ ചിത്രം
ম্যাগনিফায়ার,മാഗ്നിഫയർ
"বড় করা, বড় করা","വലുതാക്കുക, വലുതാക്കുക"
"ম্যাগনিফায়ার, ম্যাগনিফিকেশন-","മാഗ്നിഫയർ, മാഗ്നിഫിക്കേഷൻ-"
ম্যাগনিফাইং লেন্স,മാഗ്നിഫൈയിംഗ് ലെൻസ്
"magnitude, magnitude","മാഗ്നിറ്റ്യൂഡ്, മാഗ്നിറ്റ്യൂഡ്"
ম্যাগনন,മാഗ്നൺ
প্রধান ব্যান্ড,പ്രധാന ബാൻഡ്
"প্রধান সড়ক, প্রধান লাইন","പ്രധാന റോഡ്, മെയിൻ ലൈൻ"
"প্রধান তার, প্রধান ট্যাপ","പ്രധാന വയർ, പ്രധാന ടാപ്പ്"
"রক্ষণাবেক্ষণ, পুষ্টি, রক্ষণাবেক্ষণ","പരിപാലനം, പോഷണം, പരിപാലനം"
মেয়র নির্যাস,മയോറാന സത്തിൽ
প্রধান অক্ষ,പ്രധാന അക്ഷം
প্রধান ত্রুটি,പ്രധാന ന്യൂനത
বহুমুখী,ബഹുസ്വരമായ
মাস্টার টোন,മാസ്റ്റർ ടോൺ
যোগাযোগ এবং বিরতি,ബന്ധപ്പെടുകയും തകർക്കുകയും ചെയ്യുക
নমনীয়তা,വഴക്കം
দক্ষতা,കഴിവുകൾ
