English,Kannada
iterated interpolation,ಪುನರಾವರ್ತಿತ ಇಂಟರ್ಪೋಲೇಷನ್
iteration,ಪುನರಾವರ್ತನೆ
iteration formula,ಪುನರಾವರ್ತನೆ ಸೂತ್ರ
iterative integration formula,ಪುನರಾವರ್ತಿತ ಏಕೀಕರಣ ಸೂತ್ರ
iterative procedure,ಪುನರಾವರ್ತಿತ ವಿಧಾನ
iterative technique,ಪುನರಾವರ್ತಿತ ತಂತ್ರ
Jacobian,ಜಾಕೋಬಿಯನ್
Jacobian determinant,ಜಾಕೋಬಿಯನ್ ನಿರ್ಣಾಯಕ
Jacobian matrix,ಜಾಕೋಬಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
join of sets,ಸೆಟ್ಗಳ ಸೇರ್ಪಡೆ
joint,ಜಂಟಿ
joint density function,ಜಂಟಿ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
joint frequency function,ಜಂಟಿ ಆವರ್ತನ ಕಾರ್ಯ
jointly dependent variable,ಜಂಟಿಯಾಗಿ ಅವಲಂಬಿತ ವೇರಿಯಬಲ್
joint probability,ಜಂಟಿ ಸಂಭವನೀಯತೆ
join (=union),ಸೇರು (=ಯೂನಿಯನ್)
jump,ನೆಗೆಯುವುದನ್ನು
jump discontinuity,ಜಂಪ್ ಸ್ಥಗಿತ
justification,ಸಮರ್ಥನೆ
justify,ಸಮರ್ಥಿಸಿಕೊಳ್ಳಿ
Karnaugh map,Karnaugh ನಕ್ಷೆ
kernel,ಕರ್ನಲ್
kernel of the mapping,ಮ್ಯಾಪಿಂಗ್ ಕರ್ನಲ್
kinematics,ಚಲನಶಾಸ್ತ್ರ
kinetic energy,ಚಲನ ಶಕ್ತಿ
kinetics,ಚಲನಶಾಸ್ತ್ರ
Kolmogoroff Smirnov test,ಕೊಲ್ಮೊಗೊರೊಫ್ ಸ್ಮಿರ್ನೋವ್ ಪರೀಕ್ಷೆ
Kronecker delta,ಕ್ರೋನೆಕರ್ ಡೆಲ್ಟಾ
kurtosis,ಕುರ್ಟೋಸಿಸ್
Lagrange's function,ಲಾಗ್ರೇಂಜ್ನ ಕಾರ್ಯ
Lagrange's multipliers,ಲಾಗ್ರೇಂಜ್ ಗುಣಕಗಳು
lamina,ಲ್ಯಾಮಿನಾ
Laplace transform,ಲ್ಯಾಪ್ಲೇಸ್ ರೂಪಾಂತರ
large number,ದೊಡ್ಡ ಸಂಖ್ಯೆ
latent root(=characteristic root),ಸುಪ್ತ ಮೂಲ (=ವಿಶಿಷ್ಟ ಮೂಲ)
lateral surface,ಪಾರ್ಶ್ವ ಮೇಲ್ಮೈ
latin square,ಲ್ಯಾಟಿನ್ ಚೌಕ
latus rectum ,ಲ್ಯಾಟಸ್ ಗುದನಾಳ
law,ಕಾನೂನು
law of adding velocities,ವೇಗವನ್ನು ಸೇರಿಸುವ ಕಾನೂನು
law of additivity,ಸಂಕಲನದ ಕಾನೂನು
law of diminishing return,ಕಡಿಮೆಯಾದ ಆದಾಯದ ಕಾನೂನು
law of gravitation,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನಿಯಮ
law of homomorphism for groups,ಗುಂಪುಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ಕಾನೂನು
law of homomorphism for rings,ಉಂಗುರಗಳಿಗೆ ಹೋಮೋಮಾರ್ಫಿಸಂನ ನಿಯಮ
law of increasing costs,ವೆಚ್ಚವನ್ನು ಹೆಚ್ಚಿಸುವ ಕಾನೂನು
law of indices,ಸೂಚ್ಯಂಕಗಳ ಕಾನೂನು
law of inertia,ಜಡತ್ವದ ನಿಯಮ
law of large numbers,ದೊಡ್ಡ ಸಂಖ್ಯೆಯ ಕಾನೂನು
law of probability,ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
law of sines,ಸೈನ್ಸ್ ಕಾನೂನು
laws of exponents,ಘಾತಗಳ ಕಾನೂನುಗಳು
laws of motion,ಚಲನೆಯ ನಿಯಮಗಳು
layer,ಪದರ
leading coefficient,ಪ್ರಮುಖ ಗುಣಾಂಕ
leading diagonal,ಪ್ರಮುಖ ಕರ್ಣೀಯ
leading submatrix,ಪ್ರಮುಖ ಸಬ್ಮ್ಯಾಟ್ರಿಕ್ಸ್
leading term,ಪ್ರಮುಖ ಪದ
least,ಕನಿಷ್ಠ
least common multiple (LCM),ಕನಿಷ್ಠ ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ (LCM)
least element,ಕನಿಷ್ಠ ಅಂಶ
least square,ಕನಿಷ್ಠ ಚೌಕ
least upper bound,ಕನಿಷ್ಠ ಮೇಲಿನ ಮಿತಿ
left coset,ಎಡ ಕೋಸೆಟ್
left handed,ಎಡಗೈ
left handed screw,ಎಡಗೈ ತಿರುಪು
left inverse,ಎಡ ವಿಲೋಮ
left multiplication,ಎಡ ಗುಣಾಕಾರ
Leibnitz formula,ಲೈಬ್ನಿಟ್ಜ್ ಸೂತ್ರ
length,ಉದ್ದ
leptokurtic,ಲೆಪ್ಟೋಕುರ್ಟಿಕ್
leptokurtic curve,ಲೆಪ್ಟೋಕರ್ಟಿಕ್ ಕರ್ವ್
leptokurtosis,ಲೆಪ್ಟೋಕುರ್ಟೋಸಿಸ್
level curve,ಮಟ್ಟದ ಕರ್ವ್
level of confidence,ಆತ್ಮವಿಶ್ವಾಸದ ಮಟ್ಟ
level of significance,ಪ್ರಾಮುಖ್ಯತೆಯ ಮಟ್ಟ
lexicographically,ನಿಘಂಟುಶಾಸ್ತ್ರೀಯವಾಗಿ
lexicographical order,ನಿಘಂಟು ಕ್ರಮ
likelihood function,ಸಂಭವನೀಯತೆಯ ಕಾರ್ಯ
likelihood ratio test,ಸಂಭವನೀಯ ಅನುಪಾತ ಪರೀಕ್ಷೆ
limit,ಮಿತಿ
limiting,ಸೀಮಿತಗೊಳಿಸುವುದು
limiting value,ಸೀಮಿತಗೊಳಿಸುವ ಮೌಲ್ಯ
limiting velocity,ಸೀಮಿತಗೊಳಿಸುವ ವೇಗ
limit in mean,ಸರಾಸರಿ ಮಿತಿ
limit of integration,ಏಕೀಕರಣದ ಮಿತಿ
limit of sequence,ಅನುಕ್ರಮದ ಮಿತಿ
limit point (=cluster point),ಮಿತಿ ಬಿಂದು (=ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್)
limit velocity,ಮಿತಿ ವೇಗ
line,ಸಾಲು
linear,ರೇಖೀಯ
linear algebraic,ರೇಖೀಯ ಬೀಜಗಣಿತ
linear algebraic equation,ರೇಖೀಯ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
linear approximation,ರೇಖೀಯ ಅಂದಾಜು
linear asymptote,ರೇಖೀಯ ಲಕ್ಷಣ
linear coefficient,ರೇಖೀಯ ಗುಣಾಂಕ
linear combination,ರೇಖೀಯ ಸಂಯೋಜನೆ
linear constraints,ರೇಖೀಯ ನಿರ್ಬಂಧಗಳು
linear dependence,ರೇಖೀಯ ಅವಲಂಬನೆ
linear differential equation,ರೇಖೀಯ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
linear dimension,ರೇಖೀಯ ಆಯಾಮ
linear equation,ರೇಖೀಯ ಸಮೀಕರಣ
linear form,ರೇಖೀಯ ರೂಪ
linear fractional transformation,ರೇಖೀಯ ಭಾಗಶಃ ರೂಪಾಂತರ
linear function,ರೇಖೀಯ ಕಾರ್ಯ
linear functional,ರೇಖೀಯ ಕ್ರಿಯಾತ್ಮಕ
linear group,ರೇಖೀಯ ಗುಂಪು
linear independence,ರೇಖೀಯ ಸ್ವಾತಂತ್ರ್ಯ
linear independent relation,ರೇಖೀಯ ಸ್ವತಂತ್ರ ಸಂಬಂಧ
linear inequality,ರೇಖೀಯ ಅಸಮಾನತೆ
linear inhomogeneous differential equation,ರೇಖೀಯ ಅಸಮಂಜಸ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
linear integral equation,ರೇಖೀಯ ಸಮಗ್ರ ಸಮೀಕರಣ
linear interpolation,ರೇಖೀಯ ಪ್ರಕ್ಷೇಪಣ
linear least square regression analysis,ರೇಖೀಯ ಕನಿಷ್ಠ ಚದರ ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
linearity,ರೇಖೀಯತೆ
linearly dependent,ರೇಖೀಯವಾಗಿ ಅವಲಂಬಿತವಾಗಿದೆ
linearly independent,ರೇಖೀಯವಾಗಿ ಸ್ವತಂತ್ರ
linear mapping,ರೇಖೀಯ ಮ್ಯಾಪಿಂಗ್
linear order,ರೇಖೀಯ ಕ್ರಮ
linear ordering,ರೇಖೀಯ ಆದೇಶ
linear programming,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
linear programming algorithm,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅಲ್ಗಾರಿದಮ್
linear programming problem,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
linear regression,ರೇಖಾತ್ಮಕ ಹಿಂಜರಿತ
linear regression coefficient,ರೇಖೀಯ ಹಿಂಜರಿತ ಗುಣಾಂಕ
linear relation,ರೇಖೀಯ ಸಂಬಂಧ
linear space (=vector space),ಲೀನಿಯರ್ ಸ್ಪೇಸ್ (=ವೆಕ್ಟರ್ ಸ್ಪೇಸ್)
linear subspace,ರೇಖೀಯ ಉಪಸ್ಥಳ
linear transformation,ರೇಖೀಯ ರೂಪಾಂತರ
linear trend,ರೇಖೀಯ ಪ್ರವೃತ್ತಿ
linear unbiased estimate,ರೇಖೀಯ ಪಕ್ಷಪಾತವಿಲ್ಲದ ಅಂದಾಜು
linear velocity,ರೇಖೀಯ ವೇಗ
line integral,ಸಾಲಿನ ಅವಿಭಾಜ್ಯ
line of intersection,ಛೇದನದ ಸಾಲು
line of regression,ಹಿಂಜರಿತದ ಸಾಲು
localised vector,ಸ್ಥಳೀಯ ವೆಕ್ಟರ್
local optimum,ಸ್ಥಳೀಯ ಆಪ್ಟಿಮಮ್
locus,ಸ್ಥಳ
log,ಲಾಗ್
logarithmic,ಲಾಗರಿಥಮಿಕ್
logarithmic accuracy,ಲಾಗರಿಥಮಿಕ್ ನಿಖರತೆ
logarithmic calculation,ಲಾಗರಿಥಮಿಕ್ ಲೆಕ್ಕಾಚಾರ
logarithmic curve,ಲಾಗರಿಥಮಿಕ್ ಕರ್ವ್
logarithmic derivative,ಲಾಗರಿಥಮಿಕ್ ಉತ್ಪನ್ನ
logarithmic differentiation,ಲಾಗರಿಥಮಿಕ್ ವ್ಯತ್ಯಾಸ
logarithmic function,ಲಾಗರಿಥಮಿಕ್ ಕಾರ್ಯ
logarithmic mean (=geometric mean),ಲಾಗರಿಥಮಿಕ್ ಸರಾಸರಿ (=ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ)
logarithmic normal distribution,ಲಾಗರಿಥಮಿಕ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
logarithmic relationship,ಲಾಗರಿಥಮಿಕ್ ಸಂಬಂಧ
logarithmic scale,ಲಾಗರಿಥಮಿಕ್ ಸ್ಕೇಲ್
logarithmic series,ಲಾಗರಿಥಮಿಕ್ ಸರಣಿ
logarithmic spiral (equiangular spiral),ಲಾಗರಿಥಮಿಕ್ ಸುರುಳಿ (ಸಮಕೋನ ಸುರುಳಿ)
logarithmic table (=log table),ಲಾಗರಿಥಮಿಕ್ ಟೇಬಲ್ (=ಲಾಗ್ ಟೇಬಲ್)
logarithm (log),ಲಾಗರಿಥಮ್ (ಲಾಗ್)
logic,ತರ್ಕ
logically equivalent,ತಾರ್ಕಿಕವಾಗಿ ಸಮಾನ
logistic curve,ಲಾಜಿಸ್ಟಿಕ್ ಕರ್ವ್
lognormal distribution,ಲಾಗ್ನಾರ್ಮಲ್ ವಿತರಣೆ
longitude,ರೇಖಾಂಶ
loop,ಲೂಪ್
lottery,ಲಾಟರಿ
lower bar,ಕೆಳಗಿನ ಬಾರ್
lower bound,"ಕೆಳಗಿನ ಸರಹದ್ದು, ಎಲ್ಲೆ"
lower Riemann integral,ಕೆಳಗಿನ ರೀಮನ್ ಅವಿಭಾಜ್ಯ
lower sum,ಕಡಿಮೆ ಮೊತ್ತ
lower triangular matrix,ಕೆಳಗಿನ ತ್ರಿಕೋನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
Maclaurin's expansion,ಮ್ಯಾಕ್ಲೌರಿನ್ ವಿಸ್ತರಣೆ
magic number,ಮ್ಯಾಜಿಕ್ ಸಂಖ್ಯೆ
magic square,ಮಾಯಾ ಚೌಕ
magnitude limit (=limiting magnitude),ಪರಿಮಾಣದ ಮಿತಿ (=ಸೀಮಿತ ಪರಿಮಾಣ)
mailed questionnaire,ಮೇಲ್ ಮಾಡಿದ ಪ್ರಶ್ನಾವಳಿ
mail survey,ಮೇಲ್ ಸಮೀಕ್ಷೆ
majorant (upper bound),ಪ್ರಮುಖ (ಮೇಲಿನ ಬೌಂಡ್)
major arc,ಪ್ರಮುಖ ಚಾಪ
majorised set,ಪ್ರಮುಖವಾದ ಸೆಟ್
many valued function,ಅನೇಕ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
map,ನಕ್ಷೆ
map into the set,ಸೆಟ್‌ನಲ್ಲಿ ನಕ್ಷೆ
mapping of a set,ಒಂದು ಸೆಟ್ ಮ್ಯಾಪಿಂಗ್
marginal probability,ಕನಿಷ್ಠ ಸಂಭವನೀಯತೆ
mathematical analysis,ಗಣಿತದ ವಿಶ್ಲೇಷಣೆ
mathematical argument,ಗಣಿತದ ವಾದ
mathematical centre,ಗಣಿತ ಕೇಂದ್ರ
mathematical complexity,ಗಣಿತದ ಸಂಕೀರ್ಣತೆ
mathematical economics,ಗಣಿತದ ಅರ್ಥಶಾಸ್ತ್ರ
mathematical expectation,ಗಣಿತದ ನಿರೀಕ್ಷೆ
mathematical form,ಗಣಿತದ ರೂಪ
mathematical formulation,ಗಣಿತದ ಸೂತ್ರೀಕರಣ
mathematical identity,ಗಣಿತದ ಗುರುತು
mathematical logic,ಗಣಿತದ ತರ್ಕ
mathematical model,ಗಣಿತದ ಮಾದರಿ
mathematical notion,ಗಣಿತದ ಕಲ್ಪನೆ
matrix digonalisation,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಡಿಗೋನಲೈಸೇಶನ್
matrix inverse,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
matrix inversion,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಲೋಮ
matrix iterative method,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
matrix method,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ವಿಧಾನ
matrix multiplication,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಗುಣಾಕಾರ
matrix of constants,ಸ್ಥಿರಾಂಕಗಳ ಮ್ಯಾಟ್ರಿಕ್ಸ್
matrix of effectiveness,ಪರಿಣಾಮಕಾರಿತ್ವದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
matrix operator,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಆಪರೇಟರ್
matrix polynomial,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಬಹುಪದೋಕ್ತಿ
matrix printing,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಮುದ್ರಣ
matrix product,ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಉತ್ಪನ್ನ
maximized,ಗರಿಷ್ಠಗೊಳಿಸಲಾಗಿದೆ
maximum,ಗರಿಷ್ಠ
maximum absolute value,ಗರಿಷ್ಠ ಸಂಪೂರ್ಣ ಮೌಲ್ಯ
maximum F-ratio,ಗರಿಷ್ಠ ಎಫ್-ಅನುಪಾತ
maximum likelihood,ಗರಿಷ್ಠ ಸಂಭವನೀಯತೆ
maxmin,ಗರಿಷ್ಠ
maxmin criterian,ಗರಿಷ್ಠ ಮಾನದಂಡ
max of a function,ಒಂದು ಕಾರ್ಯದ ಗರಿಷ್ಠ
Maxwell-Boltzmann statistics,ಮ್ಯಾಕ್ಸ್‌ವೆಲ್-ಬೋಲ್ಟ್ಜ್‌ಮನ್ ಅಂಕಿಅಂಶಗಳು
mean deviation,ವಿಚಲನ ಎಂದರ್ಥ
mean square deviation,ಚದರ ವಿಚಲನ ಎಂದರ್ಥ
mean square error,ಅಂದರೆ ಚದರ ದೋಷ
mean value,ಸರಾಸರಿ ಮೌಲ್ಯ
mean value theorem,ಸರಾಸರಿ ಮೌಲ್ಯ ಪ್ರಮೇಯ
measure of kurtosis,ಕುರ್ಟೋಸಿಸ್ನ ಅಳತೆ
median,ಮಧ್ಯಮ
median centre,ಮಧ್ಯಮ ಕೇಂದ್ರ
mesokurtic curve,ಮೆಸೊಕರ್ಟಿಕ್ ಕರ್ವ್
mesokurtosis,ಮೆಸೊಕರ್ಟೋಸಿಸ್
message,ಸಂದೇಶ
method,ವಿಧಾನ
method of elimination,ನಿರ್ಮೂಲನ ವಿಧಾನ
method of inversion,ವಿಲೋಮ ವಿಧಾನ
method of iteration,ಪುನರಾವರ್ತನೆಯ ವಿಧಾನ
method of least squares,ಕನಿಷ್ಠ ಚೌಕಗಳ ವಿಧಾನ
method of moments,ಕ್ಷಣಗಳ ವಿಧಾನ
method of similar triangles,ಒಂದೇ ರೀತಿಯ ತ್ರಿಕೋನಗಳ ವಿಧಾನ
method of steepest descent,ಕಡಿದಾದ ಮೂಲದ ವಿಧಾನ
method of summation,ಸಂಕಲನ ವಿಧಾನ
method of undetermined coefficient,ನಿರ್ಧರಿಸದ ಗುಣಾಂಕದ ವಿಧಾನ
metric space,ಮೆಟ್ರಿಕ್ ಜಾಗ
metric system,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ
metric unit,ಮೆಟ್ರಿಕ್ ಘಟಕ
micro theory,ಸೂಕ್ಷ್ಮ ಸಿದ್ಧಾಂತ
middle,ಮಧ್ಯಮ
middle term,ಮಧ್ಯಮ ಅವಧಿ
mid point,ಮಧ್ಯ ಬಿಂದು
mid point formula,ಮಧ್ಯ ಬಿಂದು ಸೂತ್ರ
minimal polynomial,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
minimax principle,ಕನಿಷ್ಠ ತತ್ವ
minimum,ಕನಿಷ್ಠ
minimum point (of curve),ಕನಿಷ್ಠ ಬಿಂದು (ವಕ್ರರೇಖೆಯ)
minimum polynomial,ಕನಿಷ್ಠ ಬಹುಪದೋಕ್ತಿ
min of a function,ಒಂದು ಕಾರ್ಯದ ನಿಮಿಷ
minor arc,ಚಿಕ್ಕ ಚಾಪ
minor axis,ಸಣ್ಣ ಅಕ್ಷ
minorised subset,ಅಲ್ಪಸಂಖ್ಯಾತ ಉಪವಿಭಾಗ
minus,ಮೈನಸ್
minus sign,ಮೈನಸ್ ಚಿಹ್ನೆ
mixed fraction,ಮಿಶ್ರ ಭಾಗ
mixed strategy,ಮಿಶ್ರ ತಂತ್ರ
mode,ಮೋಡ್
modulus,ಮಾಡ್ಯುಲಸ್
modulus of a complex number,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಮಾಡ್ಯುಲಸ್
moment,ಕ್ಷಣ
moment generating function,ಕ್ಷಣವನ್ನು ಉತ್ಪಾದಿಸುವ ಕಾರ್ಯ
moment of a force,ಒಂದು ಶಕ್ತಿಯ ಕ್ಷಣ
moment of frequency distribution,ಆವರ್ತನ ವಿತರಣೆಯ ಕ್ಷಣ
moment of inertia,ಜಡತ್ವದ ಕ್ಷಣ
moment of momentum,ಆವೇಗದ ಕ್ಷಣ
momentum,ಆವೇಗ
monomial,ಏಕಪದೀಯ
monomorphic,ಏಕರೂಪ
monomorphism,ಏಕರೂಪತೆ
monotone,ಏಕತಾನತೆ
monotone increasing sequence,ಏಕತಾನವನ್ನು ಹೆಚ್ಚಿಸುವ ಅನುಕ್ರಮ
monotonically,ಏಕತಾನತೆಯಿಂದ
monotonically increasing net,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ನಿವ್ವಳ
monotonically increasing sequence,ಏಕತಾನತೆಯಿಂದ ಹೆಚ್ಚುತ್ತಿರುವ ಅನುಕ್ರಮ
monotonic function,ಏಕತಾನತೆಯ ಕಾರ್ಯ
Monte Carlo calculation,ಮಾಂಟೆ ಕಾರ್ಲೊ ಲೆಕ್ಕಾಚಾರ
Monte Carlo method,ಮಾಂಟೆ ಕಾರ್ಲೊ ವಿಧಾನ
morra (game),ಮೊರ್ರಾ (ಆಟ)
mortality statistics,ಮರಣ ಅಂಕಿಅಂಶಗಳು
most probable,ಅತ್ಯಂತ ಸಂಭವನೀಯ
motion,ಚಲನೆ
moving average,ಚಲಿಸುವ ಸರಾಸರಿ
M-space,ಎಂ-ಸ್ಪೇಸ್
M-test for integral,ಸಮಗ್ರತೆಗಾಗಿ ಎಂ-ಪರೀಕ್ಷೆ
multidecision problem,ಬಹು ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ
multidimensional normal distribution,ಬಹುಆಯಾಮದ ಸಾಮಾನ್ಯ ವಿತರಣೆ
multidimensional random variable,ಬಹುಆಯಾಮದ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
multi-index transportation problem,ಬಹು ಸೂಚ್ಯಂಕ ಸಾರಿಗೆ ಸಮಸ್ಯೆ
multinomial,ಬಹುಪದೀಯ
multinomial distribution,ಬಹುಪದೀಯ ವಿತರಣೆ
multiple,ಬಹು
multiple choice problem,ಬಹು ಆಯ್ಕೆಯ ಸಮಸ್ಯೆ
multiple connected domain,ಬಹು ಸಂಪರ್ಕಿತ ಡೊಮೇನ್
multiple correlation,ಬಹು ಪರಸ್ಪರ ಸಂಬಂಧ
multiple frequency table,ಬಹು ಆವರ್ತನ ಕೋಷ್ಟಕ
multiple integral,ಬಹು ಅವಿಭಾಜ್ಯ
multiple integration,ಬಹು ಏಕೀಕರಣ
multiple regression,ಬಹು ಹಿಂಜರಿತ
multiple regression analysis,ಬಹು ಹಿಂಜರಿತ ವಿಶ್ಲೇಷಣೆ
multiple regression coefficient,ಬಹು ಹಿಂಜರಿತ ಗುಣಾಂಕ
multiple regression equation,ಬಹು ಹಿಂಜರಿತ ಸಮೀಕರಣ
multiple root,ಬಹು ಮೂಲ
multiplication,ಗುಣಾಕಾರ
multiplication by columns (of determinant),ಕಾಲಮ್‌ಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
multiplication by rows (of determinant),ಸಾಲುಗಳಿಂದ ಗುಣಾಕಾರ (ನಿರ್ಣಾಯಕ)
multiplication factor,ಗುಣಾಕಾರ ಅಂಶ
multiplicative function,ಗುಣಾಕಾರ ಕ್ರಿಯೆ
multiplicative group,ಗುಣಾಕಾರ ಗುಂಪು
multiplicative inverse,ಗುಣಾಕಾರ ವಿಲೋಮ
multiplicity,ಬಹುತ್ವ
multiplicity of roots,ಬೇರುಗಳ ಬಹುಸಂಖ್ಯೆ
multiplicity of zero,ಸೊನ್ನೆಯ ಗುಣಾಕಾರ
multiplier,ಗುಣಕ
multiply,ಗುಣಿಸಿ
multivariate distribution,ಬಹುವಿಧದ ವಿತರಣೆ
multivariate normal distribution,ಮಲ್ಟಿವೇರಿಯೇಟ್ ಸಾಮಾನ್ಯ ವಿತರಣೆ
multivariate population,ಬಹುವಿಧದ ಜನಸಂಖ್ಯೆ
mutual,ಪರಸ್ಪರ
nabla,ನಬ್ಲಾ
Napierian,ನೇಪಿರಿಯನ್
Napierian logarithm,ನೇಪಿರಿಯನ್ ಲಾಗರಿಥಮ್
natural logarithm,ನೈಸರ್ಗಿಕ ಲಾಗರಿಥಮ್
natural number,ನೈಸರ್ಗಿಕ ಸಂಖ್ಯೆ
nautical mile,ನಾಟಿಕಲ್ ಮೈಲಿ
n-dimensional,n-ಆಯಾಮದ
n-dimensional vector space,n-ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
necessary and sufficient condition,ಅಗತ್ಯ ಮತ್ತು ಸಾಕಷ್ಟು ಸ್ಥಿತಿ
necessary condition,ಅಗತ್ಯ ಸ್ಥಿತಿ
negation,ನಿರಾಕರಣೆ
negative,ಋಣಾತ್ಮಕ
negative curvature,ಋಣಾತ್ಮಕ ವಕ್ರತೆ
negative definite form,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ರೂಪ
negative definite matrix,ಋಣಾತ್ಮಕ ನಿರ್ದಿಷ್ಟ ಮ್ಯಾಟ್ರಿಕ್ಸ್
negative semi-definite form,ಋಣಾತ್ಮಕ ಅರೆ-ನಿರ್ದಿಷ್ಟ ರೂಪ
neighbourhood,ನೆರೆಹೊರೆ
nested sampling,ನೆಸ್ಟೆಡ್ ಮಾದರಿ
net reproduction rate,ನಿವ್ವಳ ಸಂತಾನೋತ್ಪತ್ತಿ ದರ
Newtonian mechanics,ನ್ಯೂಟೋನಿಯನ್ ಮೆಕ್ಯಾನಿಕ್ಸ್
Newton's divided difference formula,ನ್ಯೂಟನ್ರ ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
Newton's laws of motion,ನ್ಯೂಟನ್ರ ಚಲನೆಯ ನಿಯಮಗಳು
Neyman allocation,ನೇಮನ್ ಹಂಚಿಕೆ
Neyman Pearson theory,ನೇಮನ್ ಪಿಯರ್ಸನ್ ಸಿದ್ಧಾಂತ
nilpotent element,ನಿಲ್ಪೋಟೆಂಟ್ ಅಂಶ
nilpotent matrix,ನಿಲ್ಪೋಟೆಂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
node,ನೋಡ್
non-Abelian group,ಅಬೆಲಿಯನ್ ಅಲ್ಲದ ಗುಂಪು
non-absolute convergence,ಸಂಪೂರ್ಣವಲ್ಲದ ಒಮ್ಮುಖ
non-algebraic,ಬೀಜಗಣಿತವಲ್ಲದ
non-degenerate,ಅವನತಿಯಾಗದ
non-degenerate basic feasible solution,ಕ್ಷೀಣಗೊಳ್ಳದ ಮೂಲ ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
non-dense,ದಟ್ಟವಲ್ಲದ
non-dense set,ದಟ್ಟವಲ್ಲದ ಸೆಟ್
non-denumerable infinity of points,ಅಂಕಗಳ ಲೆಕ್ಕಿಸಲಾಗದ ಅನಂತತೆ
non-denumerable set,ಲೆಕ್ಕಿಸಲಾಗದ ಸೆಟ್
non-differentiable,ಭಿನ್ನವಲ್ಲದ
non empty subset,ಖಾಲಿ ಅಲ್ಲದ ಉಪವಿಭಾಗ
non-Euclidean geometry,ಯೂಕ್ಲಿಡಿಯನ್ ಅಲ್ಲದ ಜ್ಯಾಮಿತಿ
non-homogeneous,ಏಕರೂಪವಲ್ಲದ
non-intersecting,ಛೇದಿಸದ
non-linear algebraic equation,ರೇಖಾತ್ಮಕವಲ್ಲದ ಬೀಜಗಣಿತದ ಸಮೀಕರಣ
non-linear differential equation,ರೇಖಾತ್ಮಕವಲ್ಲದ ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
non-linear equation,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಮೀಕರಣ
non-linear programming,ರೇಖಾತ್ಮಕವಲ್ಲದ ಪ್ರೋಗ್ರಾಮಿಂಗ್
non-linear regression,ರೇಖಾತ್ಮಕವಲ್ಲದ ಹಿಂಜರಿಕೆ
non-linear relationship,ರೇಖಾತ್ಮಕವಲ್ಲದ ಸಂಬಂಧ
non-negative integer,ಋಣಾತ್ಮಕವಲ್ಲದ ಪೂರ್ಣಾಂಕ
non-negative variable,ಋಣಾತ್ಮಕವಲ್ಲದ ವೇರಿಯಬಲ್
