Gujarati,Odiya
શબ્દમાળા કોર્સ,ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ
માળખું પરિબળ,ଗଠନ କାରକ |
સ્ટ્રક્ચર ઇન્ડેક્સ,ସଂରଚନା ସୂଚକାଙ୍କ |
સાગોળ,ଷ୍ଟୁକୋ |
સંવર્ધન,ଅଧ୍ୟୟନ |
સ્ટાયલોબેટ,ଷ୍ଟାଇଲୋବେଟ୍ |
સબ માટી,ଉପ ମାଟି |
પેટા માળખું,ଉପ ଗଠନ
સમીકરણ વળાંક,ସମୀକରଣ ବକ୍ର
સૂર્ય અભ્રક,ସୂର୍ଯ୍ୟ ମିକା |
સુપર સ્ટ્રક્ચર,ସୁପର ଗଠନ
સર્વેયર,ସର୍ବେକ୍ଷଣକାରୀ |
એસ-મૂલ્ય,S- ମୂଲ୍ୟ
સ્વેગ,ଚୋରାମାଲ
હંસની ગરદન,ସ୍ an ାନ୍ ବେକ
ટેબરનેકલ,ତମ୍ବୁ
ટેબલ હેન્ડ મોલ્ડિંગ,ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
ટેન્કીંગ,ଟ୍ୟାଙ୍କିଂ |
ટેમ્પીએટ્ટો,ଟେମ୍ପିଏଟୋ |
ટેમ્પરિંગ,ତାପମାତ୍ରା
ઢાંચો,ଟେମ୍ପଲେଟ୍ |
ઢાંચો,ଟେମ୍ପଲେଟ୍ |
ટેપિડેરિયમ,ଟେପିଡାରିୟମ୍ |
ટેરાકોટા,ଟେରାକୋଟା |
ટેરા રોઝા,ଟେରା ରୋସା |
ટેરાઝો,ଟେରାଜଜୋ |
ટેટ્રા શૈલી,ଟେଟ୍ରା ଶ style ଳୀ
થ્રેશોલ્ડ મર્યાદા મૂલ્ય,ସୀମା ସୀମା ମୂଲ୍ୟ
ગળું,ଗଳା
પથ્થર દ્વારા,ପଥର ମାଧ୍ୟମରେ |
ભરતી બેસિન,ଜୁଆର ବେସିନ |
ટાઈ બાર,ଟାଇ ବାର୍ |
ટાઈ બીમ,ବିମ୍ ବାନ୍ଧ |
સળિયો બાંધો,ବାଡ଼ି ବାନ୍ଧ |
તિર્સ,ତିରସ୍
સહનશીલતા,ସହନଶୀଳତା |
ટૂથિંગ,ଦାନ୍ତ
ટોચની માટી અથવા સપાટીની માટી,ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |
કુલ છિદ્રાળુતા,ସମୁଦାୟ ପୋରୋସିଟି |
ટ્રેસરી,ଟ୍ରେସରୀ
ટ્રેન પ્રતિકાર,ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |
ટ્રાન્સેપ્ટ,ଟ୍ରାନ୍ସସେପ୍ଟ
ટ્રાન્ઝિશનલ માટી,ଗତିଶୀଳ ମାଟି |
ટ્રાન્સમ,ଟ୍ରାନ୍ସମ୍ |
પરિવહન માટી,ପରିବହନ ମାଟି |
ઉપનદી,ଉପନଦୀ
ટ્રાઇફોરિયમ,ଟ୍ରାଇଫୋରିୟମ୍ |
ટ્રાઇગ્લિફ,ଟ୍ରାଇଗ୍ଲିଫ୍ |
કાપેલી માટી,କଟା ମାଟି |
તોફાની પ્રવાહ,ଅଶାନ୍ତ ପ୍ରବାହ |
સંઘાડો,ଟୁରେଟ୍ |
ટાઇમ્પર નંબર,ଟାଇମ୍ପର୍ ନମ୍
અંતિમ બેરિંગ ક્ષમતા,ଅନ୍ତିମ ବହନ କ୍ଷମତା |
અલ્ટીમેટ પીએચ,ଅନ୍ତିମ ph
અનકોર્સ્ડ રેન્ડમ રોડાં ચણતર,ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |
અનકોર્સ્ડ ચોરસ રોડાં ચણતર,ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |
અન્ડરક્રોફ્ટ,ଅଣ୍ଡରକ୍ରଫ୍ଟ |
અપૂર્ણ છિદ્રાળુતા,ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |
સમાન પ્રવાહ,ୟୁନିଫର୍ମ ପ୍ରବାହ |
એકમ ફ્રેમ પ્રકાર પાલખ,ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |
બિનઉત્પાદક કાર્ય,ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |
અસંતૃપ્ત માટી,ଅସନ୍ତୁଷ୍ଟ ମାଟି |
અસ્થિર પ્રવાહ,ଅସ୍ଥିର ପ୍ରବାହ |
ઉચ્ચ પ્લાસ્ટિક મર્યાદા,ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
ખીણ ગટર,ଉପତ୍ୟକା
વૉલ્ટ,ଭାଲ୍ଟ |
વેટેરિયમ,ଭେଟାରିୟମ୍ |
વેન્ટિલેશન,ଭେଣ୍ଟିଲେସନ୍ |
વેન્ટિલેટર,ଭେଣ୍ଟିଲେଟର
વેરામદાહ,ଭେରାମଦା
વેસ્ટિબ્યુલ,ଭେଷ୍ଟିବୁଲ୍ |
વિલા,ଭିଲ୍ଲା
