Tamil,Hindi
லித்தோஃபைட்,शैलोद्भिद
லித்தோஸ்பியர்,स्थलमंडल
குப்பை,करकट
குப்பை வீழ்ச்சி,करकट पात
சிறிய பெருமூளை,लघु प्रमस्तिष्क
லிட்டோரல் மண்டலம்,वेलांचली
கல்லீரல்,यकृत
கல்லீரல் ஃப்ளூக்,यकृत पर्णाभ
கல்லீரல் வடிவ,यकृताकार
கல்லீரல் வோர்ட்,लिवर वर्ट
வாழ்கின்ற உயிரினம்,जीवधारी
வாழும் மக்கள் தொகை,सजीव समष्टि
வாழ்க்கை வளங்கள்,सजीव संसाधन
வாழும் உலகம்,जीवजगत्
எல்.என்.ஜி - 20,एल.एन.जी. - 20
களிமண் (சிலி),दुमट (पांशु)
இரால்,"महाचिंगट, लॉब्स्टर"
லோபுலாரியா,लोबुलेरिया
லோகோமோஷன்,"गति, संचलन, चलन, गमन"
வெட்டுக்கிளி,टिड्डी
லோடிகுல்,लाडिक्यूल
மடக்கை இயல்பு,"लघुगणकीय प्रकृति, लॉगेरिथ्मीय प्रकृति"
லாஜிஸ்டிக் வளர்ச்சி,वृद्धिघाती वृद्धि
லோலிகோ,लोलिगो
பதிவு நாள் ஆலை,दीर्घ प्रदीप्ति काली पादप
நீளமான அச்சு,अनुदैर्ध्य अक्ष
நீளமான பைனரி பிளவு,अनुदैर्ध्य द्विखंडन
நீளமான பிளவு,अनुदैर्ध्य विदर
லூப்,कुंडली
லூப்,पाश
லூப் பொறி,कुंडली-पाश
லோஃபியம்,लोफियम
லோராந்தேசி,लोरेन्थेसी
லோராந்தஸ்,लॉरेन्थस
கீழ் கை,निम्न भुजा
கீழ் தாடை,"निचला जबड़ा, अधोहनु"
லஃபா,तोरई
இடுப்பு முதுகெலும்புகள்,कटि-कशेरुक
மரம் வெட்டுதல்,काष्ठ कर्तन (लकड़ी काटना)
லம்ப்ரிகஸ்,लंब्रिकस
லுமேன்,"अवकाशिका, ल्यूमेन"
லம்பர்,संपिंडक
நுரையீரல்,"फुप्फुस, फेफड़ा"
லூபின்,ल्यूपिन
லூபினஸ் ஆர்க்டிகஸ்,ल्यूपिनस अर्क्टिकस
ஹார்மோன் (எல்.எச்),ल्यूटीनकारी हॉर्मोन
லைஸ்,लायेज
லைகோபோடியம்,लाइकोपोडियम
லைகோப்சிடா,लाइकोप्सिडा
லிம்ப் கப்பல்,लसिका वाहिका
நிணநீர் சுரப்பி,लसीका ग्रंथि
நிணநீர்முடிச்சின்,लसिका ग्रंथिक
நிணநீர்,"लसीकाणु, लिम्फोसाइट"
லிம்பாய்டு உறுப்பு,लसीकाभ अंग
லிம்பாய்டு திசு,लसीकाभ ऊतक
நிணநீர்,लसीकागुल्म
லைட்,वीणाकार
லைசெர்ஜிக் அமிலம் டைத்லைமைடு (L.S.D.),लाइसर्जिक अम्ल डाइएथलामाइड
லைசின்,लाइसीन
லைசோசோம்,"लयनकाय, लाइसोसोम"
லைசோசைம்,लाइसोजाइम
மக்காக்கா,मैकाका
மேக்ரோபிராச்சியம்,मैक्रोब्रैकियम
மேக்ரோ எவல்யூஷன்,गुरुविकास
மேக்ரோஜெனெஸிஸ்,बृहद्जनन
மேக்ரோமோலிகுலர் கூழ்,बृहत्णु कोलॉइड
மேக்ரோமிகுலூல்,महाअणु
மக்ரோநியூக்ளியஸ்,गुरुकेंद्रक
மேக்ரோனூட்ரியண்ட்,बृहत् पोषक
மேக்ரோபேஜ் (பெரிய ஈட்டர்),महाभक्षक
மேக்ரோபாகோசைட்,महाभक्षकाणु
மேக்ரோபாகஸ்,महाभक्षी
மேக்ரோபாகி,"महाभक्षकता, महाभक्षिता"
மாக்ரோஃபைட்,बृहत् पादप
மேக்ரோபஸ்,मैक्रोपस
மாகுலா,मैकुला
மாகுலா லூட்டியா,पीत मैकुला
வெளிமம்,मैग्नीशियम
காந்த அதிர்வு இமேஜிங்,चुंबकीय अनुनाद प्रतिबिंबन
பெரிதாக்குதல்,आवर्धन
பெரிதாக்கப்பட்ட படம்,आवर्धित प्रतिबिंब
பூதக்கண்ணாடி,आवर्धक लेन्स
பெரிதாக்கும் சக்தி,आवर्धन क्षमता
மாக்னோலியா,मैग्नोलिया
மாக்னோலியாசி,मैग्नोलिएसी
மாகூர்,मागुर
முதல் முடி ஃபெர்ன் (அடென்டம்),"कुमारी केश फ़र्न, मैडेन हैयर पर्णांग"
முக்கிய பள்ளம்,बड़ी खाँच
முக்கிய ஹிஸ்டோகாம்பாட்டிபிலிட்டி வளாகம்,मुख्य ऊतक सुसंगति संमिश्र
மேஜர் ஆஸ்மோலைட்,प्रमुख परासरण-अपघट्यक
பெரிய உச்சநிலை,दीर्घ शिखर
ஆண்,"नर, पुं-"
ஆண் கூம்பு,नर शंकु
ஆண் கேமோட்டோபைட்,नर युग्मकोद्भिद्
ஆண் பிறப்புறுப்பு துளை,नर जनन-छिद्र
ஆண் உச்சநிலை,नर पूर्वकेंद्रक
தவறாக இலை,कुरचित पत्तियाँ
மாலிக் அமிலம்,मैलिक अम्ल
வீரியம் மிக்க செல்,दुर्दम कोशिका
வீரியம் மிக்க கட்டி,दुर्दम अर्बुद
மல்லார்ட்,नीलसर
மல்லிகஸ்,"मुद्गर, मैलियस"
மால்பிஜியன் கார்பஸல்,मैलपीगी कणिका
மால்பிஜியன் குழாய்,मैलपीगी नलिका
மால்டோஸ்,माल्टोस
மால்வால்ஸ்,माल्वेलीज
பாலூட்டி,स्तनधारी
பாலூட்டி,मैमेलिया
பாலூட்டி கரு,स्तनी - गर्भ
பால் சுரப்பி,स्तनग्रंथि
மும்மில்லா,स्तनरूप
கட்டாய,"चिबुकास्थि, मैंडिबल"
மண்டிபுலர் சுரப்பி,चिबुक ग्रंथि
மாங்கனீசு,मैंगनीज
மங்கிஃபெரா இண்டிகா,मैंजीफेरा इंडिका
சதுப்புநிலம்,"गरान, मैंग्रोव"
மனிதனால் உருவாக்கப்பட்ட விவசாய சுற்றுச்சூழல் அமைப்பு,मानव-निर्मित कृषि पारितंत्र
மனிதனால் உருவாக்கப்பட்ட தானியங்கள்,मानवनिर्मित अनाज
மன்னன்,मेनैन
மேன்டில்,"प्रावार, मैंटल"
மனுஸ்,"हस्त, हाथ"
மேப்பிள்,"मैपिल, पुतली"
மார்ச்சான்டியா,मार्शैन्टिया
ஓரளவு,सीमांत
மரிஜுவானா,मरिजुआना
கடல்சார் உயிரியல்,समुद्री जीवविज्ञान
கடல் பறவை,समुद्री पक्षी
கடல் சமூகம்,समुद्री समुदाय
கடல் முதுகெலும்புகள்,समुद्री अकशेरुकी
மரினோ ராம்,"मरीनो पुंमेष, मरीनो मेंढा"
மார்க்கர்,चिह्नक
சந்தை கழிவு,बाजार अपशिष्ट
மஜ்ஜை குழி,मज्जा गुहा
சதுப்பு நிலம்,कच्छ
மார்ஷ்-மெடர் நிலை,कच्छ-शाद्वल अवस्था
தாவரங்கள் இல்லாமல் சதுப்பு நிலம்,वनस्पति-रहित कच्छ
மார்சுபியல் மோல்,शिशुधानी छछुंद
மார்சுபியல் கதிர்வீச்சு,शिशुधानी विकिरण
மார்சுபியல் எலி,शिशुधानी चूहा
மார்சுபியம்,"शिशुधानी, फलधानी"
வெகுஜன அழிவு,व्यापक विलोपन
வெகுஜன ஓட்டம்,संहति प्रवाह
வெகுஜன ஓட்ட கருதுகோள்,संहति प्रवाह परिकल्पना
மாஸ்ட் செல்,मास्ट कोशिका
மாஸ்டர் அகர் தட்டு,प्रधान ऐगार प्लेट
முதன்மை தட்டு,प्रधान प्लेट
தாய்வழி இறப்பு விகிதம்,मातृ मृत्युदर
இனச்சேர்க்கை,"संगम, मैथुन"
அணி,आधात्री
முதிர்ந்த முடிச்சு,परिपक्व ग्रंथिका
Mauve color,"नीलशोण रंग, नीलशोण वर्ण"
மாக்ஸில்லா,"जंभिका, मैक्सिला"
மேக்சில்லரி பேம்ப்,"जंभिका स्पर्शक, मैक्सिलरी स्पर्शक"
அதிகபட்ச சுமக்கும் திறன்,अधिकतम वहन क्षमता
INSEDRINA,मिएन्ड्रिना
மருத்துவ அறிவியல்,आयुर्विज्ञान
கர்ப்பத்தின் மருத்துவ முடித்தல் (எம்டிபி),चिकित्सीय गर्भसमापन
மருத்துவ படியெடுத்தல்,चिकित्सीय अनुलेखन
மருத்துவ உதவி வழங்கல்,चिकित्सीय सहायता से प्रसव
மருந்து,औषध
மருந்து,आयुर्विज्ञान
மருந்து,काय चिकित्सा
மெடுல்லா,"मध्यांश, मेडुला, मज्जा"
மெடுல்லா ஒப்லோங்காட்டா,"मेडुला आब्लॉन्गेटा, (आयतरूप मज्जा)"
மெடுல்லரி பிரமிட்,मज्जा पिरैमिड
மெடலேட்டட்,मज्जायुक्त
மெதுசா,मेडूसा
மெகா கரியோசைட்,महाकेंद्रक कोशिका
மெகாபிளாஸ்மிட்,मेगाप्लैज्मिड
மெகாஸ்போரங்கியம்,गुरुबीजाणुधानी
மெகாஸ்போரோபில்,गुरुबीजाणुपर्ण
மீபோமியன் சுரப்பி,माइबोमी ग्रंथि
மியோசைட்,युग्मकजन कोशिका
ஒடுக்கற்பிரிவு,अर्धसूत्रण
மெட்டஜெனெஸிஸ்,"समैकांतरण, मेटाजेनिसिस"
மெலனிக் அந்துப்பூச்சி,मेलानिनी शलभ
மெலனோசைட்,मेलानिन कोशिका
மெலனோசைட் தூண்டுதல் ஹார்மோன் (எம்.எஸ்.எச்),मेलानिन कोशिका उद्दीपक हॉर्मोन
மெலனோசைட் தூண்டுதல் வெளியீட்டு ஹார்மோன் (எம்.எஸ்.ஆர்.எச்),मेलानिन कोशिका उद्दीपक निर्मोचक हॉर्मोन
மெலனோமா,"मैलानिनार्बुद, मैलानोमा"
மெலோயிடோஜின் மறைநிலை,मेलॉइडोजिन इन्कॉग्निटा
சவ்வு பிணைக்கப்பட்டுள்ளது,झिल्ली परिबद्ध
சவ்வு லிப்பிட்,झिल्ली लिपिड
சவ்வு ஊடுருவக்கூடிய தன்மை,कला पारगम्यता
சவ்வு சாத்தியம்,कला-विभव
சவ்வு தளம்,"कला लेब्रिंथ, कला गहन"
சவ்வு தாள்,कलामय परत
நினைவக செல்,स्मृति कोशिका
மெண்டலின் சட்டம்,मेन्डेल नियम
மெண்டிலியன் கோளாறு,मेन्डेलीय विकार
மெனிங்,"तानिका, मस्तिष्कावरण"
மூளைக்காய்ச்சல்,"तानिकाशोथ, मेनिंजाइटिस"
மாதவிடாய் சுழற்சி,आर्तव चक्र
மன அன்பே,मानसिक विक्षिप्तता
மனநல குறைபாடு,मानसिक मंदता
மெர்குரி விஷம்,पारद विषाक्तता
மெரிஸ்டெம்,विभज्योतक
மெரிஸ்டெமடிக் செல்,विभज्योतक कोशिका
மெரிஸ்டெமடிக் பகுதி,विभज्योतकी क्षेत्र
மெரிஸ்டெமடிக் வளர்ச்சி,विभज्योतक वृद्धि
மெரோக்ரைன் சுரப்பி,अंशस्रावी ग्रंथि
மெரோமோமியோசின்,मीरोमायोसिन
மெரிகிப்பஸ்,मेरीचिप्पस
மெசார்சியம்,वृषणयोजिनी
மெசென்ஸ்பாலன்,"मध्यमस्तिष्क, मीसेनसेफेलॉन"
மெசன்கிமல் திசு,मध्योतक ऊतक
மெசென்டெரோன்,"मध्यांत्र, मेसेन्ट्रॉन"
மெசென்டரி,"आंत्रयोजनी, मेसेन्टरी"
மெசிக் நிலை,आर्द्र अवस्था
மெசோகார்ப்,मध्यफलभित्ति
மீசோடர்ர்,"मध्यजन स्तर, मेसोडर्म"
மெசோகுளோயா,"मध्यश्लेषस्तर, मीजोग्लिया"
மெசோஹெப்பஸ்,मीसोहिप्पस
மெசோபில் செல்,पर्णमध्योतक कोशिका
மீசோசோம்,"मध्यकाय, मीजोसोम"
மீசோதோராசிக்,मध्यवक्षीय
மீசோதோராக்ஸ்,मध्यवक्ष
மெசோவாரியம்,"अंडाशय योजनी, मीसोवेरियम"
மெசோசோயிக் சகாப்தம்,मध्यजीवी महाकल्प
மெசஞ்சர் ஆர்.என்.ஏ,दूत आर. एन. ए.
வளர்சிதை மாற்ற பாய்வு,उपापचयी अभिवाह
வளர்சிதை மாற்ற பாதை,उपापचयी पथ
வளர்சிதை மாற்றப்பட்டது,उपापचयित
வளர்சிதை மாற்றம்,उपापचय
வளர்சிதை மாற்ற ஒருங்கிணைப்பு,उपापचयी स्वांगीकारक
மெட்டகார்பல்,"करभिका, मेटाकार्पल"
மெட்டாசென்ட்ரிக்,मध्यकेंद्री
மெட்டாச்ரோமடிக் கிரானுல்,विविधरंजक कणिका
உலோக ஊசி,"धातु सूची, धातु सुई"
உலோக ஆக்சைடு,धात्विक ऑक्साइड
மெட்டாமெரிஸம்,विखंडावस्था
உருமாற்றம்,कायांतरण
மெட்டானெஃப்ரிடியம்,पश्च वृक्कक
மெட்டாஃபேஸ்,मध्यावस्था
மெட்டாஃபாஸ் தட்டு,मध्यावस्था प्लेट
மெட்டாஃபாசிக் தட்டு,मध्यावस्थीय पट्टिका
அணுகல்,उत्तरसमष्टि
மெட்டாஸ்டாஸிஸ்,परास्थापन
மெட்டாஸ்டாஸிஸ்,उपापचय
மெட்டாடார்சல்,प्रपदिका
மெட்டாதோராசிக்,पश्चवक्षीय
மெட்டாடோராக்ஸ்,पश्चवक्ष
மெட்டாசோவான்கள்,"उत्तरजंतु, मेटाजोअन प्राणी"
மெட்டென்ச்பாலன்,"मेटेन्सेफेलॉन, अनुमध्यमस्तिष्क"
மெட்டாஸ்டாசைஸ்,परास्थापित होना
மெதடோன்,मेथाडोन
மெத்தமோகுளோபின்,मेट्हीमोग्लोबिन
மெத்தமோகுளோபினீமியா,मेट्हीमोग्लोबिन-रक्तता
மீத்தேன்,मेथेन
மெத்தனோபாக்டீரியம்,मैथेनोबैक्टीरियम
மெத்தனோஜன்,"मेथैनजन, मेथेनजनक"
மீதில் மெர்குரி,मेथिल पारा
மெத்திலேட்டட் தொப்பி,मेथिलित आच्छद
மெத்திலீன் நீலம்,मेथिलीन ब्लू
மெத்திலோபிலஸ்,मेथिलोफिलस
மெத்திலோட்ரோபஸ்,"मेथिलोट्रॉफस, मेथिलपोषी"
நுண்ணூட்டச்சத்து,सूक्ष्मपोषक
நுண்ணுயிர்,सूक्ष्मजीव
மைக்ரோபாகேஷன்,सूक्ष्मप्रवर्धन
மைக்ரோடெக்னிக்,सूक्ष्मतकनीक
மைக்ரோஆர்கிடெக்சரல் சரிவு,सूक्ष्मसंरचनात्मक ह्रास
நுண்ணுயிர் (நுண்ணுயிர்),सूक्ष्मजीव
நுண்ணுயிர் குளோனிங்,सूक्ष्मजीवी क्लोनन
நுண்ணுயிர் தாவரங்கள்,सूक्ष्मजीवी वनस्पतिजात्
நுண்ணுயிரியல்,सूक्ष्मजैविकी
மைக்ரோபோடி,सूक्ष्मपिंड
மைக்ரோக்ளைமேட்,सूक्ष्मजलवायु
மைக்ரோர்வ்யூஷன்,सूक्ष्मविकास
மைக்ரோஃபிலமென்ட்,सूक्ष्मतंतुक
மைக்ரோஃபோசில்,सूक्ष्मजीवाश्म
மைக்ரோ இன்ஜெக்ஷன்,सूक्ष्मअंतःक्षेपण
நுண்ணுயிர்,सूक्ष्मजीव
மெத்திலோட்ரோபஸ்,"मेथिलोट्रॉफस, मेथिलपोषी"
நுண்ணூட்டச்சத்து,सूक्ष्मपोषक
நுண்ணுயிர்,सूक्ष्मजीव
மைக்ரோபாக்ட்ஸ்,सूक्ष्मभक्षी
நுண்ணிய,सूक्ष्मभक्षकता
மைக்ரோபிலார் முடிவு,बीजांडद्वारी सिरा
மைக்ரோபைல்,बीजांडद्वार
மைக்ரோபைல்,अंडद्वार
மைக்ரோபைல்,सूक्ष्मद्वार
மைக்ரோசாட்லைட்,सूक्ष्मअनुषंगी
நுண்ணோக்கி,सूक्ष्मदर्शी
நுண்ணோக்கி,सूक्ष्मदर्शिकी
மைக்ரோஸ்பெர்மே,माइक्रोस्पर्मी
மைக்ரோஸ்பியர்,सूक्ष्मगोलक
மைக்ரோஸ்போரங்கியம்,लघुबीजाणुधानी
மைக்ரோஸ்போர் டெட்ராட்,चतुष्की लघुबीजाणु
மைக்ரோஸ்பார்பில்,लघुबीजाणुपर्ण
மைக்ரோஸ்போரம்,माइक्रोस्पोरम
மைக்ரோடோம்,"सूक्ष्मकर्तक, माइक्रोटोम"
மைக்ரோடபிள் மும்மடங்கு,सूक्ष्मनलिका त्रिक
மைக்ரோடூபூல் இரட்டிப்பு,सूक्ष्मनलिका द्विक
மைக்ரோவில்லி,सूक्ष्मांकुर
Micturtion,मूत्रण
மிட்பிரைன்,मध्यमस्तिष्क
நடுத்தர சிறுமூளை பென்குல்,मध्यअनुमस्तिष्क वृंतक
நடுக்காது,मध्यकर्ण
மத்திய லேமல்லா,मध्य पटलिका
மிட்கட்,मध्यांत्र
மருத்துவச்சி தேரை,धातृ भेक
குடியேறியவர்,प्रवासी
இடம்பெயர்வு,"प्रवास, अभिगमन"
பால் சர்க்கரை,दुग्ध शर्करा
பால் உற்பத்தி செய்யும் சுரப்பி,दुग्ध उत्पादक ग्रंथि
தினை,"मिलेट (ज्वार, बाजरा आदि)"
ஒரு லிட்டருக்கு மில்லியோஸ்மோல்,प्रति लिटर मिलीओसमॉल
மில்வஸ்,मिल्वस
மிமிக்ரி,अनुहरण
மினாமாட்டா நோய்,मिनामाता रोग
கனிமம்,खनिज
கனிம உறுப்பு,खनिज तत्व
கனிம ஊட்டச்சத்து,खनिज-पोषण
கனிமமயமாக்கல்,खनिजन
கனிம கார்டிகாய்டு,मिनरलो कॉर्टिकॉइड
மினியேச்சர் காந்தம்,लघु चुंबक
சுரங்க செயல்பாடு,"खनन प्रचालन, खनन संक्रिया"
Minisatellite,लघुअनुषंगी
சிறிய பள்ளம்,छोटी खाँच
மியோசீன்,मध्यनूतन
Miohippus,माइयोहिप्पस
மிராபிலிஸ்,मिराबिलिस
தணிப்பு,"न्यूनीकरण, अल्पीकरण"
மைட்டோகாண்ட்ரியா,"सूत्रकणिका, माइटोकॉन्ड्रिया"
மைட்டோகாண்ட்ரியல் மேட்ரிக்ஸ்,सूत्रकणिकीय आधात्री
மைட்டோசிஸ்,"सूत्रीविभाजन, समसूत्रण"
மிட்ரல் வால்வு (பைசஸ்பிட் வால்வு),मिट्रल कपाट (द्विवलनी कपाट)
கலப்பு சுரப்பி,मिश्रित ग्रंथि
கலப்பு நரம்புகள்,मिश्रित तंत्रिकाएँ
மிக்ஸோட்ரோபிக்,"मिश्रपोषित, मिश्रपोषी"
மொபைல் கேரியர்,चल वाहक
மொபைல் மூல,चल स्रोत
இயக்கம்,गतिशीलता
மிதமான காயம்,मध्यम क्षति
நவீன மருத்துவம்,आधुनिक आयुर्विज्ञान
நவீன சமுதாயம்,आधुनिक समाज
மாற்றியமைத்தல்,अपरिवर्तनशीलता
மாற்றியமைக்கப்பட்ட டிஹிபேர்ட் விகிதம்,रूपांतरित द्विसंकर अनुपात
மாற்றியமைக்கப்பட்ட வேர்,रूपांतरित जड़
மாடுலேட்,"अभिनियंत्रित करना, मॉडुलेट"
செயலின் மாடுலேஷன்,कार्य मॉडुलन
மாடுலேட்டர் பொருள்,मॉडुलक पदार्थ
ஈரப்பதம்,नमी
ஈரப்பதம் பற்றாக்குறை,नमी-न्यूनता
மோலார் பற்கள்,चर्वणक
மோலார்,"दाढ़, चर्वणक"
மச்சம்,छछुंद
மச்சம்,तिल
மச்சம்,गोल
மோல் (மோல்),"मोल, ग्राम अणु"
மூலக்கூறு உயிரியல்,अणुजैविकी
மூலக்கூறு மரபணு பகுப்பாய்வு,आण्विक आनुवंशिक विश्लेषण
மூலக்கூறு நிலை,आण्विक स्तर
மூலக்கூறு தூதர்,आण्विक दूत
மூலக்கூறு இயக்கம்,आण्विक गति
மூலக்கூறு நைட்ரஜன் வாயு,आण्विक नाइट्रोजन गैस
மூலக்கூறு அமைப்பு,आण्विक संगठन
மூலக்கூறு கத்தரிக்கோல்,आण्विक कैंची
மூலக்கூறு அறுவை சிகிச்சை அணுகுமுறை,आण्विक शल्यकार्य विधि
மூலக்கூறு தையல்,आण्विक सीवन
மூலக்கூறு,अणु
Mollusc,"मृदुकवची, मोलस्क प्राणी"
Molluscualies,मौलस्कहारी
மாலிப்டினம்,मॉलिब्डेनम
மோமார்டிகா,मोमोर्डिका
மோனாண்ட்ரியா,मोनैन्ड्रिया (एकपुंकेसरी वर्ग)
மோனண்ட்ரி,"एकपुमंगता, एकपुंधानिता"
மோனாஸ்கஸ் பர்பூரியஸ்,मोनैस्कस परप्यूरियस
மோனெரா,मोनेरा
மோனிலிஃபார்ம்,मालाकार
கண்காணிக்கவும்,मॉनीटर
கண்காணிக்கவும்,मॉनीटर करना
மோனோ லேயர்,एकस्तरी
மோனோடெல்பஸ்,एकसंघी
மோனோபாசிக் பாஸ்பேட்,एकक्षारकी फॉस्फेट
மோனோபிளாஸ்டிக்,एकलकोरकी
ஒரு மோனோசேஷியல்,एकलशाखी
மோனோச்லேடியஸ்,एकपरिदलपुंजी
மோனோசிஸ்ட்ரானிக்,एकसिस्ट्रोनी
மோனோக்ளோனல் ஆன்டிபாடி,एकक्लोनी प्रतिरक्षी
மோனோகாக்கஸ்,मानोकॉकस
மோனோகோடைலெடன்,एकबीजपत्र
மோனோசிஸ்டிக்,एकगुहिक
மோனோசிஸ்டிஸ்,मोनोसिस्टिस
மோனோசைட்,"एकलाणु, मोनोसाइट"
மோனோசியஸ்,उभयलिंगाश्रयी
மோனோகிராஃப்,मोनोग्राफ
மோனோஹைப்ரிட்,एकसंकर
மோனோமர்,एकलक
மோனோமெரிக் ஜி-ஆக்டின்,एकलकी G-ऐक्टिन
மோனோசாக்கரைடு,मोनोसैकेराइड
மோனோசோடியம் உப்பு,मोनोसोडियम लवण
மோனோசோமிக்,एकसूत्री
மோனோஸ்பெர்மி,एकशुक्राणुता
ஏகபோக வளர்ச்சி,एकबीजाणु परिवर्धन
மோனோட்ரோபா,मोनोट्रोपा
மோனோசைகோடிக் ஒரே மாதிரியான இரட்டை,एकयुग्मजी सर्वसम यमज
மாண்ட்ரீல் ஒப்பந்தம்,मॉन्ट्रियल संधि
மனநிலை கோளாறு,"भावदशा विकार, मूड विकार"
மோரிங்கா,मोरिंगा
மோர்பாலாக்சிஸ் (மார்பல்லாக்டிக்),अंगांतरण (अंगांतरणी)
மார்பின்,मॉर्फीन
மார்போஜெனெஸிஸ்,संरचनाविकास
உருவவியல் தழுவல்,आकारिकी अनुकूलन
உருவவியல்,आकारिकी
மோர்ஸ் குறியீடு,"मोर्स कूट, मोर्स कोड"
இறப்பு,मृत्यु दर
இறப்பு,मर्त्यता
இறப்பு,मृत्यु
மொசைக்ஸம்,मोजेकता
மொசைக் பார்வை,मोजेक दृष्टि
பாசி,मॉस
அந்துப்பூச்சி,शलभ
தாய் அச்சு,मातृ अक्ष
மையக்கருத்து,"अनुकल्प, रुपांकन, मोटिफ"
மோட்டல் வடிவம்,गतिशील रूप
மோட்டல் வித்து,चल बीजाणु
மோட்டார் ஃபைபர்,प्रेरक रेशा
மோட்டார் நியூரான்,प्रेरक न्यूरॉन
அச்சு,फफूंद
இயக்கம்,गति
லோகோமோஷனின் இயக்கம்,चलन गति
எம்-கட்ட ஊக்குவிப்பு காரணி (எம்.பி.எஃப்),M-प्रावस्था वर्धक कारक
மிரிகல்,मृगल
மியூகோபெப்டைட்,म्यूकोपेप्टाइड
மியூகோபுரோட்டீன்,म्यूकोप्रोटीन
மியூகோர்,म्यूकर
சளி தொடர்புடைய லிம்பாய்டு திசு,श्लेष्मला-संबद्ध लसीकाभ ऊतक
சளி சவ்வு,श्लेष्मा झिल्ली
சளி சுரப்பி,श्लेष्मा ग्रंथि
சளி சவ்வு,श्लेष्मल झिल्ली (श्लेष्मिका)
சத்தம்,"आवाज़ दबाना, दबी हुई आवाज़"
முல்லரியன் மிமிக்ரி,म्यूलेरी अनुहरण
மல்டிசெல்லுலர் உயிரினம்,बहुकोशिकीय जीव
மல்டிகலர் ஃப்ளோரசன்,बहुरंगी प्रतिदीप्ति
மல்டிகோஸ்டேட்,"बहुशिरीय, बहुशिरामय"
பன்முகத்தன்மை,बहुविखंडन
மல்டிலோட் - 375,मल्टीलोड - 375
மல்டிநியூக்ளீட்,बहुकेंद्रकी
மல்டியோவுலாட்டே நிலப்பரப்பு,मल्टीओव्युलेटी टेरेस्ट्रिस
மல்டியோவுலேட்,बहुअंडोत्सर्जी
மல்டிபரசிடிசம்,बहुपरजीविता
பன்முகத்தன்மை கொண்ட,बहुप्रजक
பன்முகத்தன்மை கொண்ட,बहुशाखी
பல அலீல்,"बहु विकल्पी, बहुऐलील"
பல அலெலிசம்,बहुविकल्पता
பல பிளவு,बहुखंडन
பல அண்டவிடுப்பின் கரு பரிமாற்ற நுட்பம் (MOET),बहुअंडोत्सर्ग भ्रूण अंतरण तकनीक
பெருக்கல்,गुणन
பெருக்கல் வளர்ச்சி,गुणात्मक वृद्धि
மல்டிபோலார் நரம்பு செல்,बहुध्रुवी तंत्रिका कोशिका
மல்டிபோலார் நியூரான்,"बहुध्रुवी तंत्रिएक, बहुध्रुवी न्यूरॉन"
பல்நோக்கு கருவி,बहुप्रयोजी यंत्र
Mumps,"गलसुआ, कर्णमूलरोथ"
மியூரின்,"मूषजाति, म्यूरीन"
மஸ்கா டொமெஸ்டிகா,मस्का डोमेस्टिका
மஸ்கிடே,मस्किडी
தசை நார்,पेशी रेश
தசை தளர்வு,पेशी शिथिलन
சதை திசு,पेशी ऊतक
தசை,पेशीय
தசைநார் தேய்வு,पेशी दुष्पोषण
தசைநார் தேய்வு,पेशी अपविकास
தசை கால்,पेशी पाद
தசை இயக்கம்,पेशीय गति
தசை பதற்றம்,पेशीय तनाव
தசைநார்,पेशीय
Muscularis Extera,अंत पेशी
தசை,पेशीन्यास
காளான்,"छत्रक, मशरुम"
மஸ்ஸல்,"मस्ल, शंबु"
பிறழ்வு,उत्परिवर्तजन
பிறழ்ந்த அலீல்,उत्परिवर्ती विकल्पी
பிறழ்வு,उत्परिवर्तन
பிறழ்வு இனப்பெருக்கம்,उत्परिवर्ती प्रजनन
பிறழ்வு கோட்பாடு,उत्परिवर्तन सिद्धांत
பரஸ்பரம்,सहोपकारिता
பரஸ்பரம் நன்மை பயக்கும்,परस्पर लाभकारी
மயஸ்தீனியா கிராவிஸ்,गंभीर पेशीदुर्बलता
மைசீலியம்,"कवकजाल, माइसीलियम"
மைக்கோபாக்டீரியம்,माइकोबैक्टीरियम
MyCobiont,कवकांश
மைக்கோயிக் அமிலம்,माइकोइक अम्ल
மைக்கோபிளாஸ்மா,माइकोप्लाज़्मा
மைக்கோரைசா,कवकमूल
மைக்கோரைசல்,कवकमूलीय
மெய்லென்ஸ்ஃபாலன்,मायलेनसेफैलॉन
மெய்லின் உறை,मायलिन आच्छद
Myilinated,"माइलिनयुक्त, माइलिनित"
மாரடைப்பு நார்ச்சத்து,पेशी हृद्स्तर रेशा
மாரடைப்பு,हृद्पेशी धमनी रोधगलन
மயோர்கார்டியம்,मध्य हृद् स्तर
Myoepithelium,पेशीयउपकला
மயோஃபைப்ரில்,"पेशीरेशक, मायोफाइब्रिल"
மயோஜெனிக் வழிமுறை,पेशीजनित क्रियाविधि
மயோகுளோபின்,मायोग्लोबिन
மயோமெட்ரியம்,पेशीस्तर
மயோசின்,मायोसिन
Myristicaceae,मिरिस्टिकेसी
மைர்மகோபிலி,चींटीरागिता
MyXOMYCETES உறுப்பினர்,वम्ररागिता
மெட்டாடார்சஸ்,प्रपद
என்-அசிடைல் கேலக்டோசமைன்,एन-ऐसीटिल गैलेक्टोसऐमीन
நஜா,नाजा
நானோகிராம்,नैनोग्राम
நாப்தாலீன்,नैफ्थेलीन
