Bengali,Telugu
নিট আয় (খামার আয়),నికర ఆదాయం (వ్యవసాయ ఆదాయం)
নেট সেচের প্রয়োজনীয়তা,నికర నీటిపారుదల అవసరం
নেট উত্পাদনশীলতা,నికర ఉత్పాదకత
নেট রিটার্ন,నికర రాబడి
জাল,నెట్టింగ్
নিউরন,న్యూరాన్
নিরপেক্ষ,తటస్థ
নিরপেক্ষতা,తటస్థత
নিরপেক্ষকরণ,తటస్థీకరణ
নিরপেক্ষ মাটি,తటస్థ నేల
নিউট্রন আর্দ্রতা মিটার,న్యూట్రాన్ తేమ మీటర్
কুলুঙ্গি,సముచితం
নিকোটিন,నికోటిన్
রাতের মাটি,రాత్రి నేల
নাইট্রেট সংমিশ্রণ,నైట్రేట్ సమీకరణ
নাইট্রেট হ্রাস,నైట్రేట్ తగ్గింపు
নাইট্রেট বিষাক্ততা,నైట్రేట్ విషపూరితం
নাইট্রে,నైట్రే
নাইট্রিফিকেশন ইনহিবিটার,నైట్రిఫికేషన్ ఇన్హిబిటర్
নাইট্রোজেন সংমিশ্রণ,నత్రజని సమీకరణ
নাইট্রোজেন চক্র,నత్రజని చక్రం
নাইট্রোজেনের ঘাটতি,నత్రజని లోపం
নাইট্রোজেন স্থায়ীকরণ,నత్రజని స్థిరీకరణ
নাইট্রোজেনাস,నత్రజని
নোবিলাইজেশন,నోబిలైజేషన్
নোবেল বেত,నోబెల్ చెరకు
নিশাচর,రాత్రి
নোড,నోడ్
নোডুলেটেড উদ্ভিদ,నాడ్యులేటెడ్ ప్లాంట్
নোডুলেশন,నాడ్యులేషన్
নোডুল,నాడ్యూల్
যাযাবর,సంచార
নামকরণ,నామకరణం
অ্যালালিক,నాన్ అల్లెలిక్
নন কৈশিক ছিদ্র,కేశనాళికలు కాని రంధ్రం
প্রতিযোগী ফসল,పోటీ లేని పంట
বাজে কথা,అర్ధంలేని మ్యుటేషన్
অ -তাৎপর্যপূর্ণ,ముఖ్యమైనది కాదు
অ-অ্যাসিড গঠন সার,నాన్-యాసిడ్ ఏర్పడే ఎరువులు
অ-কনজুগেশন,నాన్-కంజుగేషన్
নন-ডেস্ক্রিপ্ট (প্রাণী),నాన్-డిస్క్రిప్ట్ (జంతువు)
অপ্রয়োজনীয় উপাদান,అనవసరమైన మూలకం
অ-সমজাতীয়,నాన్-హామోజెనస్
নন-হোমোলজাস,నాన్-హోమోలాగస్
নন-মেরু যৌগ,ధ్రువ రహిత సమ్మేళనం
পুনর্নবীকরণযোগ্য শক্তি,పునరుత్పాదక శక్తి
অ-নির্বাচিত যোগাযোগ হার্বাইসাইড,నాన్-సెలెక్టివ్ కాంటాక్ట్ హెర్బిసైడ్
অ-নির্বাচনী ভেষজনাশক,ఎంపిక కాని హెర్బిసైడ్
অ-সিম্বিওটিক নাইট্রোজেন স্থিরকরণ,నాన్-సింబియోటిక్ నత్రజని స్థిరీకరణ
স্বাভাবিক বন্টন,సాధారణ పంపిణీ
সাধারণ চারা,సాధారణ మొలకల
সাধারণ সমাধান,సాధారణ పరిష్కారం
স্বাভাবিককরণ,సాధారణీకరణ
উত্তর ব্লটিং,ఉత్తర బ్లాటింగ్
লক্ষণীয় রোগ,నోటిఫైబుల్ డిసీజ్
কোন টিল রোপণ,నో-టిల్ నాటడం
ক্ষতিকারক আগাছা,విషపూరిత కలుపు మొక్కలు
পারমাণবিক চৌম্বক,అణు అయస్కాంత
নিউক্লিয়াস অ্যাসিড,న్యూక్లియై ఆమ్లం
নিউক্লোব্যাক্টর,న్యూక్లియోబాక్టర్
নিউক্লিওলাস,న్యూక్లియోలస్
নিউক্লিওটাইড,న్యూక్లియోటైడ్
নিউক্লিয়াস,న్యూక్లియస్
নাল হাইপোথিসিস,శూన్య పరికల్పన
নুলিসমিক,నల్లిసోమిక్
নাল-মিউটেশন,శూన్య-మ్యుటేషన్
নার্স সেল,నర్సు సెల్
নার্স ফসল,నర్సు పంట
নার্সারি,నర్సరీ
বাদাম,గింజ
পুষ্টিকর সাইক্লিং,పోషక సైక్లింగ్
পুষ্টির ঘাটতির লক্ষণ,పోషక లోపం లక్షణాలు
পুষ্টি,పోషణ
পুষ্টির মান,పోషక విలువలు
পুষ্টিকর মান সূচক,పోషక విలువ సూచిక
কৃষি সম্পর্কিত গুরুত্বপূর্ণ উদ্ভিদের নাম,వ్యవసాయానికి సంబంధించిన ముఖ్యమైన మొక్కల పేర్లు
নাগাই কর্পূর,నాగై కర్పూరం
নারকিসাস,నార్సిసస్
কালোজিরা,నిగెల్లా
নাইজার,నైజర్
নাইট জেসমিন,రాత్రి జాస్మిన్
নিপা পাম,నిపా పామ్
বাদাম ঘাস,గింజ గడ్డి
বাদাম সেজ,గింజ సెడ్జ్
জায়ফল,జాజికాయ
নেমাটোড,నెమటోడ్
বাদাম Weevil,గింజ వీవిల్
নেমাটোলজিস্ট,నెమటాలజిస్ట్
বাধ্যতামূলক বায়ব,ఏరోబ్‌లను నిర్బంధించండి
বাধ্য করুন অ্যানেরোবস,వాయురహిత వాయురహితం
বাধ্যতামূলক পরজীবী,పరాన్నజీవిని తొలగించండి
বাধ্যতামূলক,బాధ్యత
অফ-টাইপ গাছপালা,ఆఫ్-టైప్ ప్లాంట్లు
তেল কেক,ఆయిల్ కేక్
ওকাজাকি খণ্ড,ఒకాజాకి భాగం
ওলারিকালচার,ఒలెరికూర్
অলিগোজিন,ఒలిగోజీన్
অলিগনুক্লিওটাইড,ఒలిగోన్యూక్లియోటైడ్
জলপাই তেল,ఆలివ్ నూనె
ওমেগা -3-ফ্যাটি অ্যাসিড,ఒమేగా -3-కొవ్వు ఆమ్లం
সর্বজনীন,సర్వశక్తులు
অনকোজিন,ఆంకోజీన్
অনকোজেনিক ভাইরাস,ఆంకోజెనిక్ వైరస్
অনকোলজি,ఆంకాలజీ
অন-ফার্ম গবেষণা,ఆన్-ఫార్మ్ రీసెర్చ్
ওসাইটি,ఓసైట్
পরিচালনা খরচ,నిర్వహణ ఖర్చు
অপেরন,ఒపెరాన్
সুযোগ ফসল,అవకాశం పంట
সর্বোত্তম ডোজ,వాంఛనీయ మోతాదు
সর্বোত্তম অর্থনৈতিক ডোজ,వాంఛనీయ ఆర్థిక మోతాదు
বাগানের দক্ষতা,ఆర్చర్డ్ సామర్థ్యం
জৈব কৃষি,సేంద్రీయ వ్యవసాయం
জৈব কলয়েডস,సేంద్రీయ ఘర్షణలు
জৈব চাষ,సేంద్రీయ వ్యవసాయం
জৈব সার,సేంద్రీయ ఎరువు
জৈবপদার্থ,సేంద్రీయ పదార్థం
জৈব নাইট্রোজেন (মাটি),సేంద్రియ నఠీ
জৈব ফসফরাস,సేంద్రీయ భాస్వరం
জৈব মাটি,సేంద్రీయ నేల
জৈব বর্জ্য,సేంద్రీయ వ్యర్థాలు
জৈব,సేంద్రీయ
সংগঠিত বিপণন,ఆర్గనైజ్డ్ మార్కెటింగ్
অর্গোজেনেসিস,ఆర్గానోజెనిసిస్
অর্গানোলেপটিক মূল্যায়ন,ఆర్గానోలెప్టిక్ మూల్యాంకనం
অর্নিনথোলজি,అలంకార శాస్త్రం
গোঁড়া বীজ,ఆర్థడాక్స్ సీడ్
অরথোগোনাল বহুবর্ষ সমীকরণ,ఆర్తోగోనల్ బహుపది సమీకరణం
অসমোসিস,ఓస్మోసిస్
অসমোটিক প্রভাব,ఓస్మోటిక్ ప్రభావం
অসমোটিক সম্ভাবনা,ఓస్మోటిక్ సంభావ్యత
প্রাদুর্ভাব,అకస్మాత్తుగా వ్యాపించడం
প্রজনন আউট,అవుట్ బ్రీడింగ్
চুলা,పొయ్యి
ওভারউইন্টার,ఓవర్‌వింటర్
ওভারল্যাপিং প্রজন্ম,తరం అతివ్యాప్తి
ডিম্বাশয়,అండం
জারণ,ఆక్సీకరణ
অক্সিলোফাইটস,ఆక్సిలోఫైట్స్
ওটস,వోట్స్
তেল করতল,ఆయిల్ పామ్
ওলিয়েন্ডার,ఒలిండర్
জলপাই,ఆలివ్
পেঁয়াজ,ఉల్లిపాయ
আফিম,నల్లమందు గసగసాలు
"প্রাচ্য বিমান, ইউরোপীয় বিমান গাছ","ఓరియంటల్ విమానం, యూరోపియన్ విమానం చెట్టు"
মোড়ক,ప్యాకింగ్
প্যাডক,పాడాక్
জোড় সারি রোপণ,జత చేసిన వరుస నాటడం
স্বচ্ছলতা,పాలటబిలిటీ
প্যানিকেল,పానికిల్
প্যারাসেন্ট্রিক ইনভার্সন,పారాసెంట్రిక్ విలోమం
প্যারামিটার,పరామితి
পরজীবী,పరాన్నజీవి
পার্বিলিং,పార్బోయిలింగ్
পেরেনচাইমা,పరేన్చైమా
অভিভাবক শিলা,పేరెంట్ రాక్
পারমানেন্ট খরা,పార్మనెంట్ కరువు
পার্থেনোজেনেসিস,పార్థినోజెనిసిస్
আংশিক ফ্যাক্টর উত্পাদনশীলতা,పాక్షిక కారకాల ఉత్పాదకత
অংশগ্রহণমূলক গ্রামীণ মূল্যায়ন,పాల్గొనే గ్రామీణ మదింపు
কণা ঘনত্ব,కణ సాంద్రత
প্যাসিভ শোষণ,నిష్క్రియాత్మక శోషణ
চারণভূমি,పచ్చిక
চারণভূমি,పచ్చిక పట్టణీకరణ
পিসিআর (পলিমারেজ চেইন প্রতিক্রিয়া),పిసిఆర్
কৃষক কৃষিকাজ,రైతు వ్యవసాయం
পিট (মাটি),మట్టి
পেড,పెడ్
পেডিসেল,పెడిసెల్
বংশধর,పూర్వీకుల నుండి వంశక్రమము
পেডোজেনেসিস,పెడోజెనిసిస్
পেডোলজি,పెడోలజీ
খোসা,పీల్
খোসা ছাড়ছে,పీలింగ్
পেলিটিং,గుళికల
পারকোলেশন,పెర్కోలేషన్
বহুবর্ষজীবী,శాశ్వత
পেরিকেন্ট্রিক ইনভার্সন,పెరిసెంట్రిక్ విలోమం
পেরি-আরবান,పెరి-అర్బన్
ব্যাপ্তিযোগ্যতা,పారగమ్యత
পারম্যাকালচার,స్వయం సమృద్ధ వ్యవసాయ పర్యావరణాభివృద్ధి
স্থায়ী উইল্টিং পয়েন্ট (পিডব্লিউপি),శాశ్వత విల్టింగ్ పాయింట్ (పిడబ్ల్యుపి)
দায়িত্বশীল সহগ,పెర్మబిలిటీ గుణకం
ব্যাপ্তিযোগ্যতা হার,పారగమ్యత రేటు
পারমিটার,పెర్మీమీటర్
অবিরাম ভেষজনাশক,నిరంతర హెర్బిసైడ్
কীটনাশক,పురుగుమందు
পেট্রোফাইট,పెట్రోఫైట్
ফেজ,ఫేజ్
পর্যায়ক্রমে রোপণ,దశల నాటడం
ফ্যাসমিড,ఫాస్మిడ్
ফেলোজেন,ఫెలోజెన్
ফেনলিক যৌগিক,ఫినోలిక్ సమ్మేళనాలు
ফেনোলজি,ఫినాలజీ
ফেনোটাইপ,ఫినోటైప్
ফেরোমোন,ఫేర్మోన్
Phloem,ఫ్లోయమ్
ফসফেট স্থিরকরণ,ఫాస్ఫేట్ ఫిక్సేషన్
ফসফেট রক,ఫాస్ఫేట్ రాక్
ফসফেট দ্রবণীয়করণ,ఫాస్ఫేట్ ద్రావణీకరణ
ফসফেট দ্রবীভূতকরণ,ఫాస్ఫేట్ ద్రావణీకరణ
ফসফেটাইড,ఫాస్ఫాటైడ్
ফসফো-জিপসাম,ఫాస్ఫో-జిప్సం
ফসফোলিপিড,ఫాస్ఫోలిపిడ్
ফসফোরিলেশন,ఫాస్ఫోరైలేషన్
ফটো স্পেকট্রোমিটার,ఫోటో స్పెక్ట్రోమీటర్
ফটোআউটোট্রফ,ఫోటోఆటోట్రోఫ్
ফটোচোমিকাল বিক্রিয়া,ఫోటోకోమికల్ రియాక్షన్
ফটোডেসেমপজিশন,ఫోటోడెసెంపోజిషన్
ফটোমেট্রি,ఫోటోమెట్రీ
ফটোমোরফোজেনেসিস,ఫోటోమోర్ఫోజెనిసిస్
ফোটন,ఫోటాన్
ফটো-জারণ,ఫోటో-ఆక్సీకరణ
ফোটোপিরিওড,ఫోటోపెరియోడ్
ফোটোপারিওডিজম,ఫోటోపెరియోడిజం
ফটোফসফোরিলেশন,ఫోటోఫాస్ఫోరైలేషన్
Photoreactivation,ఫోటోరియాక్టివేషన్
ফটোরিসেপ্টর,ఫోటోరిసెప్టర్
ফটোরস্পিরেশন,ఫోటోర్‌స్పిరేషన్
সালোকসংশ্লেষণ,కిరణజన్య సంయోగక్రియ
সালোকসংশ্লিষ্ট দক্ষতা,కిరణజన్య సంయోగ సామర్థ్యం
সালোকসংশ্লিষ্ট কোয়েটেন্ট,కిరణజన్య సంయోగక్రియ
সালোকসংশ্লিষ্টভাবে,కిరణజన్య సంయోగపరంగా
ফটোট্রোপিজম,ఫోటోట్రోపిజం
ফিলোডি,ఫైలోడీ
ফিলোট্যাক্সি,ఫైలోటాక్సీ
শারীরিক আবহাওয়া,భౌతిక వాతావరణం
শারীরবৃত্তীয় ব্যাধি,శారీరక రుగ్మత
শারীরবৃত্তীয় খরা,శారీరక కరువు
শারীরবৃত্তীয় ক্ষতি,శారీరక నష్టం
শারীরবৃত্তীয় পরিপক্কতা,శారీరక పరిపక్వత
ফাইটোক্রোম,ఫైటోక్రోమ్
ফাইটেক্সট্রাকশন,ఫైటోఎక్స్ట్రాక్షన్
ফাইটোমাস,ఫైటోమాస్
ফাইটোনম্যাটোড,ఫైటోమాటోడ్
ফাইটোরিমেডিয়েশন,ఫైటోరేమీడియేషన్
ফাইটোসিডারোফোর,ఫైటోసిడెఫోర్
ফাইটোটক্সিক,ఫైటోటాక్సిక్
ফাইটোট্রন,ఫైటోట్రోన్
চিত্রগ্রন্থ,పిక్టోగ్రాఫ్
পাই ডায়াগ্রাম,పై రేఖాచిత్రం
পাইজোমিটার,పైజోమీటర్
কলস চাষ,పిచ్చర్ వ్యవసాయం
স্থান নির্ধারণ (সার),పూలమైన పూల సంకోచము
প্লাসেন্টা,మావి
প্ল্যাঙ্কিং,ప్లానింగ్
উদ্ভিদ প্রজনন,మొక్కల పెంపకం
উদ্ভিদ ঘনত্ব,మొక్క సాంద్రత
উদ্ভিদ বাস্তুশাস্ত্র,మొక్కల జీవావరణ శాస్త్రం
উদ্ভিদ বৃদ্ধি প্রবর্তক,మొక్కల పెరుగుదల ప్రమోటర్
উদ্ভিদ বৃদ্ধি নিয়ন্ত্রক,మొక్కల పెరుగుదల నియంత్రకం
উদ্ভিদ ভূমিকা,మొక్కల పరిచయం
উদ্ভিদ পুষ্টি,మొక్కల పోషకాలు
উদ্ভিদ পুষ্টি,మొక్కల పోషణ
উদ্ভিদ পৃথকীকরণ নিয়ন্ত্রণ,మొక్కల నిర్బంధ నియంత్రణ
উদ্ভিদ টিস্যু পরীক্ষা,మొక్కల కణజాల పరీక్ష
বৃক্ষরোপণ ফসল,తోటల పంటలు
রোপনকারী,ప్లాంటర్
রোপণ উপাদান,నాటడం పదార్థం
রোপণ অনুপাত,నాటడం నిష్పత్తి
প্লাজমা,ప్లాస్మా
প্লাজমা মেমব্রেমে,ప్లాస్మా జ్ఞాపకం
প্লাজমিড,ప్లాస్మిడ్
প্লাজমোডেসমাটা,ప్లాస్మోడెస్మాటా
প্লাজমোলাইসিস,ప్లాస్మోలిసిస్
প্লাস্টিকতা,ప్లాస్టిసిటీ
প্লাস্টিকচার,ప్లాస్టికల్చర్
প্লাস্টিড,ప్లాస్టిడ్
প্লিওট্রপিক জিন,ప్లియోట్రోపిక్ జన్యువు
প্লট (পরীক্ষামূলক),ప్లాట్లు (ప్రయోగాత్మక)
লাঙ্গল,దున్నుట
প্লাও-সোল,ప్లగ్-సోల్
প্লাও-সোল প্লেসমেন্ট,ప్లగ్-సోల్ ప్లేస్‌మెంట్
প্লুভিয়াল ভাত জমি,ప్లూవియల్ రైస్ ల్యాండ్స్
প্লুভিক,ప్లవిక్
বায়ুসংক্রান্ত স্প্রেয়ার,న్యూమాటిక్ స్ప్రేయర్
নিউমোটোফোর,న్యుమాటోఫోర్
পডজল মাটি,పోడ్జోల్ నేల
পডজোলাইজেশন,పోడ్జోలైజేషన్
পয়েন্ট মিউটেশন,పాయింట్ మ్యుటేషన్
পোইসন বিতরণ,పాయిసన్ పంపిణీ
পরাগরেেটর,పరాగసంపర్కం
পলিম্ব্রি,పాలిఎంబ్రోనీ
পলিমারাইজেশন,పాలిమరైజేషన్
পলিমারফিজম,పాలిమార్ఫిజం
পলিস্পার্মি,పాలిస్పెర్మీ
পলিটেন ক্রোমোজোম,పాలిటెన్ క్రోమోజోమ్
পোমোলজি,పోమోలజీ
জনসংখ্যা,జనాభా
পোরোসিটি (ছিদ্র-স্থান),సున్నభావము (రంధ్ర-స్థలం)
উত্তরোত্তর পোস্ট,పోస్ట్-ఆవిర్భావం
ফসল পোস্ট,పోస్ట్ హార్వెస్ట్
ফসল কাটার পরে চাষ,పంటకోత పంట
পটাসিয়াম শোষণ অনুপাত,పొటాషియం శోషణ నిష్పత్తి
পটাসিয়াম স্থিরকরণ,పొటాషియం స్థిరీకరణ
সম্ভাব্য অম্লতা,సంభావ్య ఆమ్లత్వం
সম্ভাব্য ফসল ফলন,సంభావ్య పంట దిగుబడి
সম্ভাব্য বাষ্পীভবন,సంభావ్య బాష్పీభవనం
সম্ভাব্য বাষ্পীভবন,సంభావ్య బాష్పీభవనం
হাঁস -মুরগির চাষ,పౌల్ట్రీ వ్యవసాయం
প্রেরি,ప్రైరీ
প্রাক-বিয়ারিং পিরিয়ড,ముందస్తు మోసే కాలం
বৃষ্টিপাতের পরিমাণ,అవపాతం
নির্ভুল চাষ,ఖచ్చితమైన వ్యవసాయం
যথার্থ কৃষি,ఖచ్చితమైన వ్యవసాయం
শিকারী,ప్రెడేటర్
প্রাক-উদাসীনতা,పూర్వ-ఆవిర్భావం
প্রাক-উদাসীনতা চিকিত্সা,పూర్వ-ఆవిర్భావ చికిత్స
প্রিপ্লান্টিং চিকিত্সা,చికిత్స చికిత్స
প্রেসমুড,ప్రెస్‌మడ్
চাপ নতিমাত্র,పీడన ప్రవణత
মূল্য স্থিতিস্থাপকতা,ధర స్థితిస్థాపకత
মূল্য তালিকা,ధర సూచిక
প্রাথমিক সংস্কৃতি,ప్రాథమిక సంస్కృతి
প্রাথমিক বৃদ্ধি,ప్రాధమిక పెరుగుదల
প্রাথমিক চাষ,ప్రాథమిక పంట
প্রাইমার,ప్రైమర్
প্রাইমিং (তামাক),రెండు
আদিম পর্যায়,ఆదిమ దశ
প্রিওন,ప్రియాన్
সম্ভাবনা,సంభావ్యత
ক্ষত পরীক্ষা করা,పరిశోధన
সমস্যা মাটি,సమస్య నేల
প্রক্রিয়াজাতকরণ,ప్రాసెసింగ్
উতপাদন কার্যক্রম,ఉత్పత్తి ఫంక్షన్
প্রমোদ,ఉత్పాదకత
লাভ,లాభం
বংশধর-পরীক্ষা,సంతానం-పరీక్ష
প্রগতিশীল কৃষক,ప్రగతిశీల రైతు
প্রকল্প মূল্যায়ন,ప్రాజెక్ట్ మూల్యాంకనం
প্রোকারিয়োট,ప్రోకారియోట్
প্রচারক,ప్రమోటర్
প্রফিল্যাকটিক স্প্রে,రోగనిరోధక స్ప్రే
মালিকানা চাষ,యాజమాన్య సాగు
প্রোটেনড্রস,ప్రోటాండ్రస్
প্রোটিন,ప్రోటీన్
প্রোটিন ইঞ্জিনিয়ারিং,ప్రోటీన్ ఇంజనీరింగ్
প্রোটিন সিকোয়েন্সিং,ప్రోటీన్ సీక్వెన్సింగ్
প্রোটিন সংশ্লেষণ,ప్రోటీన్ సంశ్లేషణ
প্রোটোমিক্স,ప్రోటీమిక్స్
প্রোটোগিনি,ప్రోటోజిని
প্রোটোপ্লাজম,ప్రోటోప్లాజం
প্রোটোট্রফ,ప్రోటోట్రోఫ్
প্রুসিক অ্যাসিড (এইচসিএন/ধুরিন),ప్రసిక్ ఆమ్లం
সিউডোলেল,సూడోఅల్లెలే
সিউডোহেরমাফ্রোডাইট,సూడోహెర్మాఫ్రోడైట్
সাইকোমিটার,సైకోమీటర్
পুডল,గుమ్మడికాయ
দু: খিত মাটি,పుడ్డ్ మట్టి
পুডলিং,పుడ్లింగ్
পাল্পিং,పల్పింగ్
নাড়ি বীজ,పల్స్ విత్తనం
পালভারাইজেশন,పల్వరైజేషన్
পালভারাইজেশন (মাটি),మట్టి
তীব্র,పంగెంట్
খাঁটি সংস্কৃতি,స్వచ్ఛమైన సంస్కృతి
খাঁটি লাইন,స్వచ్ఛమైన లైన్
খাঁটি লাইন নির্বাচন,స్వచ్ఛమైన లైన్ ఎంపిక
পুর্গেটিভ,ప్రక్షాళన
পরিশোধন,శుద్దీకరణ
বিশুদ্ধতা পরীক্ষা,స్వచ్ఛత పరీక్ష
পাইরানোমিটার,పైరనోమీటర్
পাইরেজোমিটার,పైరెజీమీటర్
পাইরেহেলিওমিটার,పైరెహెలియోమీటర్
ধান,వరి
পামারোসা,పాల్మరోసా
পালমিরা পাম,పామిరా పామ్
পান্ডানাস,పాండనస్
পেঁপে,బొప్పాయి
প্যারা ঘাস,పారా గడ్డి
পার্সলে,పార్స్లీ
"পার্থেনিয়াম, (কংগ্রেস গ্রাস)","పార్థేనియం, (కాంగ్రెస్ గడ్డి)"
পাচৌলি,ప్యాచౌలి
পীচ,పీచ్
"ময়ূর ফুল, স্বর্গের ফুল","నెమలి పువ్వు, స్వర్గం పువ్వు"
নাশপাতি,పియర్
মুক্তা বাজরা,పెర్ల్ మిల్లెట్
মটর,బటానీలు
পিক্যান বাদাম,పెకాన్ గింజ
পেনেল,పెన్నెల్
পেপিনো,పెపినో
মরিচ,మిరియాలు
পেরিল্লা,పెరిల్లె
পেরিউইঙ্কল,పెరివింకిల్
পার্সিমন,పెర్సిమోన్
ফালসা,ఫల్సా
অড়হর,పావురం
পিম্পেরেল (আনাগালিস),అతిశీతలమైన
পাইন,పైన్
আনারস,అనాస పండు
"পেস্তা, সবুজ বাদাম","పిస్తా, గ్రీన్ బాదం"
বরই,ప్లం
পয়েন্টযুক্ত লাউ,కోణాల పొట్లకాయ
ডালিম,దానిమ్మ
পঙ্গম,పొంగ్
পপলার,పోప్లర్
পপি,గసగసాలు
পোর্টুলাকা,పోర్చులాకా
আলু,బంగాళాదుంప
কাঁটা পোস্ত,ప్రిక్లీ గసగసాల
"গর্বের ভারত, চীন গাছ","ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ"
প্রোসো মিললেট,ప్రోసో మిల్లెట్
সাইকেলিয়াম,సైలియం
পুলাসান,పులాసాన్
পামকিন,పుమ్కిన్
পামেলো,పమ్మెలో
আঁকা বাগ,పెయింట్ బగ్
টিয়া পাখি,చిలుక
ময়ূর,నెమలి
পড বোরার,పాడ్ బోరర్
পড ফ্লাই,పాడ్ ఫ్లై
নাড়ি বিটল,పల్స్ బీటిల్
পাইরিলা,పిరిల్లా
প্যাথলজিস্ট,పాథాలజిస్ట్
পেডোলজিস্ট,పెడోస్ట్
উদ্ভিদ ব্রিডার,మొక్కల పెంపకందారుడు
উদ্ভিদ রোগ বিশেষজ্ঞ,మొక్కల పాథాలజిస్ట్
উদ্ভিদ ফিজিওলজিস্ট,మొక్కల ఫిజియాలజిస్ట్
পোমোলজিস্ট,పోమోస్ట్
প্রশ্ন 10,Q 10
কিউটিএল (পরিমাণগত বৈশিষ্ট্য লোকি),QTL (పరిమాణ లక్షణాలు
চতুর্ভুজ,క్వాడ్రాట్
চতুর্ভুজ প্রতিক্রিয়া,చతురస్రాకార ప్రతిస్పందన
চতুর্ভুজ ফসল,నాలుగు రెట్లు పంట
গুণগত উত্তরাধিকার,గుణాత్మక వారసత్వం
মানের বীজ,నాణ్యమైన విత్తనం
পরিমাণগত জেনেটিক্স,పరిమాణాత్మక జన్యుశాస్త్రం
পরিমাণগত উত্তরাধিকার,పరిమాణాత్మక వారసత్వం
কোয়ান্টাম বীজ,క్వాంటం విత్తనం
পৃথকীকরণ,రోగ అనుమానితులను విడిగా ఉంచడం
পৃথকীকরণ কীটপতঙ্গ,దిగ్బంధం పెస్ట్
কোয়ার্টজ,క్వార్ట్జ్
দ্রুত পরীক্ষা,శీఘ్ర పరీక్ష
নিরবতা,QUISCENCE
কুইসেন্ট সেন্টার,క్విసెంట్ సెంటర్
কোয়েল,పిట్ట
রাণী মৌমাছি,రాణి ఈగ
R মান,R విలువ
রবি (শীত) ফসল,రబీ (శీతాకాలపు) పంట
রেসমে,రేసెమ్
বিকিরণ,రేడియేషన్
র‌্যাডিকাল,రాడికల్
তেজস্ক্রিয়তা,రేడియోధార్మికత
রেডিওবায়োলজি,రేడియోబయాలజీ
রেডিওমুনো অ্যাস,రేడియోమ్యూమో అస్సే
রেডিওআইসোটোপ,రేడియో ఐసోటోప్
বৃষ্টির ফসল,వర్షపు నీటి పెంపకం
রেইনবো বিপ্লব,రెయిన్బో విప్లవం
বৃষ্টিপাত,వర్షపాతం
বৃষ্টি,వర్షపు ఫెడ్
বৃষ্টি-গেজ,వర్షం-గేజ్
বর্ষাকাল,వర్షాకాలం
উত্থিত বিছানা,పెరిగిన మంచం
রাঞ্চিং,గడ్డిబీడు
Rancidy,రాన్సిడిటీ
এলোমেলোভাবে প্রশস্ত পলিমারফিক,యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్
এলোমেলো সাধারন,యాదృచ్ఛిక నమూనా
র্যান্ডমাইজেশন,రాండమైజేషన్
এলোমেলোভাবে ব্লক ডিজাইন,రాండమైజ్డ్ బ్లాక్ డిజైన్
পরিসীমা (পরিসংখ্যান),పరిధి (గణాంకాలు)
রেঞ্জল্যান্ড,రేంజ్ల్యాండ్
পরিসীমা পরিচালনা,పరిధి నిర్వహణ
দ্রুত গ্রামীণ মূল্যায়ন (আরআরএ),రాపిడ్ గ్రామీణ ప్రాంతము
রেশন,రేషన్
রতুন,రాటూన్
রেটুন ক্রপিং,రాటూన్ పంట
রিপার,రీపర్
Recalcitrant বীজ,పునరావృత విత్తనం
মন্দা চাষ,మాంద్యం వ్యవసాయం
মন্দা পর্ব,మాంద్యం దశ
বিরল,తిరోగమనం
রিচার্জ,రీఛార్జ్
পারস্পরিক জিন,పరస్పర జన్యువులు
পুনরুদ্ধার জমি,తిరిగి పొందిన భూమి
রিকম্বিন্যান্ট,పున omb సంయోగం
রিকম্বিন্যান্ট ডিএনএ প্রযুক্তি,పున omb సంయోగం DNA సాంకేతికత
পুনঃসংযোগ,పున omb సంయోగం
পুনঃনির্মাণ,రీకన్
পুনর্বিবেচনা জরিপ,నిఘా సర్వే
পুনরাবৃত্ত পিতামাতা,పునరావృత తల్లిదండ్రులు
পুনর্ব্যবহারযোগ্য বর্জ্য,పునర్వినియోగపరచదగిన వ్యర్థాలు
লাল শৈবাল,ఎరుపు ఆల్గే
লাল ডেটা বই,ఎరుపు డేటా పుస్తకం
লাল মাটি,ఎర్ర నేలలు
অক্সিডাইজেশান ও সংকোচনের ক্ষমতা,రెడాక్స్ సంభావ్యత
হ্রাস নমুনা,తగ్గిన నమూనా
হ্রাস চাষ,తగ్గిన పంట
চিনি কমানো,చక్కెర తగ్గించడం
হ্রাস,తగ్గింపు
রেফারেন্স ফসল,రిఫరెన్స్ పంట
প্রতিবিম্ব সহগ,ప్రతిబింబం గుణకం
প্রতিচ্ছবি,ప్రతిబింబం
রিফ্লেক্সড স্ট্যামেন,రిఫ్లెక్స్డ్ స్టమెన్
প্রতিসরাঙ্ক,వక్రీభవన సూచిక
রিফ্র্যাক্টোমিটার,రిఫ్రాక్టోమీటర్
পুনর্জন্ম,పునరుత్పత్తి
নিবন্ধিত বীজ,రిజిస్టర్డ్ సీడ్
রেজোলিথ,రెగోలిత్
রিগ্রেশন,రిగ్రెషన్
রিগ্রেশন সহগ,రిగ్రెషన్ గుణకం
নিয়ন্ত্রক জিন,రెగ్యులేటర్ జన్యువు
