Tamil,Hindi
"விளக்கமளிக்கும் வழக்கம், விளக்கமளிக்கும் வழக்கம்","व्याख्यात्मक नेमका, व्याख्याकारी नेमका"
"பேச்சு தொடர்பு, வினவல் தொடர்பு","टोक संचार, प्रश्नसंचार"
விசாரிக்கும் துடிப்பு,प्रश्नक स्पंद
கேள்வி கேட்பவர்,प्रश्नक
விசாரிப்பவர் பதிலளிப்பவர்,प्रश्नक प्रत्युत्तरदर्शी
குறுக்கீடு திறன்,अंतरायन क्षमता
"இடைப்பட்ட, இடைப்பட்ட","आंतरायिक, विच्छिन्न"
இடைவிடாத தொடர்ச்சியான அலை,विच्छिन्न संतत तरंग
குறுக்கீடு மின்னோட்டம்,अंतरायित धारा
குறுக்கீடு செய்பவர்,अंतरायित्र
குறுக்கீடு அதிர்வு,अंतरायक कंपित्र
வெட்டும்,प्रतिच्छेदी
வெட்டும் வளைவு,प्रतिच्छेदी वक्र
வெட்டும் கோடுகள்,प्रतिच्छेदी रेखाएँ
"குறுக்குவெட்டு, குறுக்குவெட்டு, குறுக்குவெட்டு","प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ"
வெட்டும் வளைவு,प्रतिच्छेद वक्र
வளைவுகளின் குறுக்குவெட்டு,वक्रो का प्रतिच्छेद
இடைவெளி,अंतराल
இடையிடையே,अंतःप्रकीर्ण
வெட்டுப்புள்ளி,अंतरामिश्रित बिन्दु
மூலக்கூறுகளுக்கு இடையேயான இணைப்பு,अंतरापद युग्मन
இடை வெளியீடு மின்மாற்றி,अंतरापादी ट्रांसफॉर्मर
நட்சத்திரங்களுக்கு இடையேயான,अंतरातारकीय
விண்மீன்களுக்கு இடையேயான உறிஞ்சுதல்,अंतरातारकीय अवशोषण
விண்மீன் தட்டு,अंतरातारकीय पट्ट
விண்மீன்களுக்கு இடையேயான அழிவு,अंतरातारकीय विलोपन
விண்மீன்களுக்கு இடையேயான விண்மீன் கதிர்வீச்சு,अंतरातारक गैलेक्सी विकिरण
விண்மீன் துகள்கள்,अंतरातारकीय कण
விண்மீன்களுக்கு இடையேயான காந்தப்புலம்,अंतरातारकीय चुंबकीय क्षेत्र
விண்மீன்களுக்கு இடையேயான பொருள்,अंतरातारकीय द्रव्य
விண்மீன் இரத்தக்கசிவு,अंतरातारकीय रक्तीकरण
நட்சத்திரங்களுக்கு இடையேயான வானம்,अंतरातारकीय आकाश
விண்மீன்களுக்கு இடையேயான நிறமாலைக் கோடு,अंतरातारकीय स्पेक्ट्रमीय रेखा
"இடைவெளி, இடம்","अंतराल, अंतराकाश"
இடைநிலை,"अंतराली, अंतराकाशी"
இடைநிலை அணு,अंतराकाशी बाह्य परमाणु
இடைநிலை அசுத்தம்,अंतराकाशी अशुद्धता
நடு உயிர்,मध्य स्वरक
உள்-குழாய் இடைவெளி,अंतरा-नलिका अंतराल
"இடைவெளி, இடைவெளி","अंतराल, अंतर"
இடைவெளி மதிப்பீடு,अंतराल आकलन
இடைவெளி காரணி,अंतराली गुणक
இடைவெளி நடு புள்ளி,अंतराल मध्य बिंदु
இடைக்கணிப்பு இடைவெளி,अंतर्वेशन अंतराल
இடைவெளி விதி,अंतराल नियम
இடைவெளி காலம்,अंतराल कालद
இடைநிலை,अंतरालकारी
நெருக்கமான தொடர்பு,घनिष्ठ संपर्क
மூலக்கூறுகளுக்கிடையேயான,अंतः परमाणुक
மூலக்கூறுகளுக்கு இடையேயான விளைவு,अंतः परमाणुक प्रभाव
கிரகங்களுக்கு இடையேயான வானம்,आंतर ग्रहीय आकाश
இன்ட்ராகிரிஸ்டலின் கரைதல்,अंतः क्रिस्टलीय भंग
விண்மீன்களுக்கு இடையேயான,अंतः गैलेक्सीय
இனவிருத்தி பாம்பு,अंतःरेणुमय सर्पण
"மூலக்கூறு, மூலக்கூறுகளுக்கு இடையேயான","अंतःअणुक, अंतरणुक"
மூலக்கூறுகளுக்கு இடையேயான பகுதி,अंतःअणुक क्षेत्र
மூலக்கூறுகளுக்கு இடையேயான பொறிமுறை,अंतः अणुक क्रियाविधि
உள்மூலக் குழப்பம்,अंतःअणुक क्षोभ
மூலக்கூறுகளுக்கு இடையேயான எலக்ட்ரான்கள்,अंतः नाभिकीय इलेक्ट्रान
"நாஸ் (உள்ளார்ந்த), அந்தர் (உள்)","नैज (इन्हरैंट), आंतर (इन्टर्नल)"
naz (தூய) குறைக்கடத்தி,नैज (शुद्ध) अर्ध चालक
இயற்கை உண்மை,नैज यथार्थता
நாஸ் ராம்பார்ட் டிரான்சிஸ்டர்,नैज प्राचीर ट्रांजिस्टर
குறுகிய அகலம்,नैज चौड़ाई
நல்ல பேச்சுத்திறன்,नैज भासुरता
சுய உணர்வு,नैज निग्राहिता
உள்ளார்ந்த கடத்துத்திறன்,नैज चालकता
தனிப்பட்ட கட்டமைப்பு,नैज संरचना
உள்ளார்ந்த ஆற்றல்,नैज ऊर्जा
அப்பாவி சமன்பாடு,नैज समीकरण
உள்ளார்ந்த சமநிலை மாறிலி,नैज साम्य स्थिरांक
"உள்ளார்ந்த காரணி, உள்ளார்ந்த காரணி","नैज कारक, आंतर कारक"
தனிப்பட்ட பகுதி,नैज क्षेत्र
உள்ளார்ந்த மின்தடை,नैज प्रतिबाधा
உள்ளுணர்வு உத்வேகம்,नैज प्रेरण
நாஸ் சந்தி டிரான்சிஸ்டர்,नैज संधि ट्रांजिस्टर
நைஜ் ஜோதி,नैज ज्योति
காந்த இருமுனையம்,नैज चुंबकीय द्विध्रुव
நல்ல உறவுமுறை,नैज तूरीक संबंध
உள்ளுணர்வு இயக்கம்,नैज गतिशीलता
நியாயமான சமபங்கு,नैज समता
நுண்கலை,नैज कलारूपण
நல்ல ஒளியியல் கடத்துத்திறன்,नैज प्रकाशिक चालकता
நாஸ் லைட் எலக்ட்ரான் உமிழ்வு,नैज प्रकाश इलेक्ट्रॉन उत्सर्जन
நிகர சாத்தியமான வேறுபாடு,नैज विभवांतर
உள்ளார்ந்த அழுத்தம்,नैज दाब
உள்ளார்ந்த சொத்து,नैज गुणधर्म
நஜ் பராஸ்,नैज परास
இரத்தம் உறைதல்,नैज रक्तीकरण
நாஜ் பகுதி,नैज प्रदेश
மெதுவான குறைக்கடத்தி,नैज अर्धचालन
மனநிலை,नैज अवस्था
ஸ்மார்ட் கட்டமைப்பு,नैज सरंचना
நைஸ் வெப்ப வளாகம்,नैज ताप परिसर
சொத்து உரிமம் பெற்றவர்,नैज अनुज्ञापक
நைஸ் மான்,नैज मान
நைஸ் சர்கந்தி தாரா,नैज चरकांति तारा
நன்றாக பாகுத்தன்மை,नैज श्यानता
நியாயமான எடை,नैज भार
அமைதி,निश्चरता
ஒளி கட்டத்தின் நிலைத்தன்மை,प्रकाश प्रावस्था की निश्चरता
நிச்சயம்,निश्चर
நிலையான காந்த கணம்,निश्चर चुम्बकीय आघूर्ण
நிலையான அமைப்பு,निश्चर तंत्र
"கண்டுபிடிப்பு, கண்டுபிடிப்பு","आविष्कार, ईज़ाद"
"கண்டுபிடிப்பாளர், கண்டுபிடிப்பாளர்","आविष्कारक, ईज़ादकर्ता"
மேசை,तालिका
அட்டவணை ஒதுக்கீடு,तालिका नियतन
அட்டவணை கட்டுப்பாடு,तालिका नियंत्रण
அட்டவணை கட்டுப்பாட்டு மாதிரி,तालिका नियंत्रण निदर्श
அட்டவணை கட்டுப்பாட்டு அமைப்பு,तालिका नियंत्रण प्रणाली
அட்டவணை சுழற்சி,तालिका चंक्र
அட்டவணை செலவு,तालिका लागत
அட்டவணை நிலை,तालिका स्तर
அட்டவணை மாதிரி,तालिका निदर्श
அட்டவணை நெட்வொர்க்,तालिका जालक्रम
"தலைகீழ், தலைகீழ், எதிர்","प्रतिलोम, व्युत्क्रम, विपरीत"
தலைகீழ் பீட்டா சிதைவு,प्रतिलोम बीटा क्षय
தலைகீழ் பொதுவான அடிப்படை,व्युत्क्रम उभयनिष्ठ बेस
தலைகீழ் பொதுவான சேகரிப்பான்,व्युत्क्रम उभयनिष्ठ संग्राही
தலைகீழ் பொதுவான உமிழ்ப்பான்,व्युत्क्रम उभयनिष्ठ उत्सर्जक
தலைகீழ் தொடர்பு,प्रतिलोम सहसंबंध
தலைகீழ் கன சதுரம்,प्रतिलोम घन
தலைகீழ் மின்னோட்டம்,विपरीत धारा
தலைகீழ் வளைவு,प्रतिलोम वक्र
தலைகீழ் விளைவு,प्रतिलोम प्रभाव
தலைகீழ் உறுப்பு,प्रतिलोम अवयव
பிரதிலோம சமகம்,प्रतिलोम समागम
தலைகீழ் ரீசார்ஜ்,व्यत्क्रम पुनर्भरण
தலைகீழ் ரீசார்ஜ் லூப்,व्युत्क्रमी पुनर्भरण पाश
தலைகீழ் நான்கு உருமாற்றம்,प्रतिलोम फूरिये रूपांतर
தலைகீழ் செயல்பாடு,प्रतिलोम फलन
தலைகீழ் படம்,प्रतिलोम प्रतिबिंब
தலைகீழ் செருகல்,प्रतिलोम अंतर्वेशन
தலைகீழ் ஜம்ப் அதிர்வெண்,प्रतिलोम झम्प आवृत्ति
தலைகீழ் எல்லை பகுப்பாய்வு,प्रतिलोम सीमा-विश्लेषण
தலைகீழ் வரம்பு,प्रतिलोम सीमा
தலைகீழ் வரம்பு,उल्टा सीमक
உருமாற்றம் காந்தமாக்கல் விளைவு,विरूपण चुम्बकत्व प्रभाव
தலைகீழ் லட்டு,प्रतिलोम जालक
பரஸ்பர எண்,व्युत्क्रम संख्या
தலைகீழ் இயக்கி,प्रतिलोम संकारक
தலைகீழ் வரிசை,प्रतिलोम क्रम
தலைகீழ் உச்ச மின்னழுத்தம்,व्युत्क्रम शिखर वोल्टता
தலைகீழ் மின்னியல் விளைவு,प्रतिलोम दाबविद्युत् प्रभाव
தலைகீழ் புள்ளி,प्रतिलोम बिंदु
தலைகீழ் ஆற்றல் தொடர்,प्रतिलोम घात श्रेणी
தலைகீழ் திட்டமிடல்,व्युत्क्रम पूर्व नियोजन
தலைகீழ் விகிதம்,व्युत्क्रमानुपात
தலைகீழ் விகிதம்,व्युत्क्रमनुपात
தலைகீழ் டெலிமீட்டர்,प्रतिलोमी दूरमापी
தலைகீழ் சுழற்சி,प्रतिलोम घूर्णन
தலைகீழ் சதுர சட்டம்,व्युत्क्रम वर्ग-नियम
தலைகீழ் மாற்றம்,व्युत्क्रम रूपांतरण
தலைகீழ் மின்னழுத்தம்,प्रतिलोप वोल्टता
தலைகீழ் இணை இணைப்பு,व्युत्क्रम समांतर संबंधन
நேர்மாறான விகிதாசார,व्युत्क्रमानुपाती
"தலைகீழ், தலைகீழ்","प्रतिलोमन, व्युत्क्रमण"
சமச்சீர் மையம்,"व्युत्क्रमण केन्द्र, सममिति केन्द्र"
தலைகீழ் வளைவு,प्रतिलोम वक्र
தலைகீழ் உறுப்பு,व्युत्क्रमण तत्व
தலைகீழ் சூத்திரம்,प्रतिलोमन-सूत्र
"உருவம் தலைகீழ், பொருள் தலைகீழ்","प्रतिबिम्ब प्रतिलोमन, बिम्ब प्रतिलोमन"
வரிசையின் தலைகீழ்,क्रम का प्रतिलोमन
வெப்ப தலைகீழ்,ताप व्युत्क्रमण
தலைகீழ் செயல்பாடு,व्युत्क्रमण संक्रिया
பரஸ்பர குறியீடு,व्युत्क्रमणांक
தலைகீழ் வரிசை,प्रतिलोम अनुक्रम
தலைகீழ் நிறமாலை,व्युत्क्रम स्पेक्ट्रम
தலைகீழ் சமச்சீர்,प्रतिलोम सममिति
தலைகீழ் வெப்பம்,व्युत्क्रम ताप
பிரதிநிதித்துவம்,प्रतीप करना
"தலைகீழ், தலைகீழ்","प्रतिलोमित, व्युत्क्रमित"
தலைகீழ் சட்ட துடிப்பு,व्युत्क्रम फ्रेम स्पंद
தலைகீழ் நுண் கட்டமைப்பு,उत्क्रमी सूक्ष्म संरचना
"தலைகீழ் படம், செங்குத்து படம்","उल्टा प्रतिबिंब, अधोशीर्षी प्रतिबिंब"
தலைகீழ் எல். ஆண்டெனா,उल्टा L. ऐन्टेना
தலைகீழ் சரிவு,प्रतिलोमित हासगति
தலைகீழ் காந்தம்,विपर्यस्त मैग्नेट्रॉन
"தலைகீழ் பொருள், எதிர்ப்பொருள்","उत्क्रम द्वव्य, ऐन्टीद्रव्य"
தலைகீழ் நுண்ணோக்கி,प्रतिलोमित सूक्ष्मदर्शी
"தலைகீழ் பல, தலைகீழ் பல","उत्क्रम बहुक, उल्टा बहुक"
தலைகீழ் துருவமுனைப்பு,प्रतिलोम ध्रुवता
தொலைநோக்கி தலைகீழ் நிலை,दूरबीन प्रतिलोमित स्थिती
தெளிவற்ற பேச்சு,स्फुटित वाक्
எதிர் நிலை,विपर्यस्त पद
தலைகீழ் வி. ஆண்டெனா,उल्टा v. ऐन्टेना
"தலைகீழ் ப்ரிசம், தலைகீழ் ப்ரிசம்","उल्टाकारी प्रिज़्म, प्रतिलोमक प्रिज़्म"
தலைகீழ் தொலைநோக்கி,प्रतिलोमी दूरबीन
குருடர்,अश्यान
ஒளிபுகா ஓட்டம்,अश्यान प्रवाह
சாம்பல் திரவம்,आश्यान तरल
தெளிவின்மை கொள்கை,अश्यानता-सिद्धांत
கண்ணுக்கு தெரியாதது,अदृश्यता
கண்ணுக்கு தெரியாத,अदृश्य
கண்ணுக்கு தெரியாத ஒளி,अदृश्य प्रकाश
கண்ணுக்கு தெரியாத புள்ளி,अदृश्य बिन्दु
கண்ணுக்கு தெரியாத சூரிய மங்கல்,अदृश्य सूर्य-कलंक
உள் சுவர்,अंतर्वलन-कूर्चिका
சங்கிலியை செருகவும்,अंतर्वलन-माला
உள்முக வரி,अंतर्मुखी लाइन
உள்முக கதிர்வீச்சு,अंतर्मुखी विकिरण
பிரிக்கப்பட்ட முதன்மை கூறு,वियुक्त प्राथमिक घटक
அயனி,आयन
அயனி திரட்சி,आयन संचय
அயனி முடுக்கி,आयन त्वरित्र
அயனி வட்டம்,आयनी परिमंडल
அயன் பின்பக்கச் சிதறல்,आयन पश्चप्रकीर्णन
அயனி கடத்துத்திறன்,आयन चालकता
அயன் கால்குலேட்டர்,आयन गणित्र
அயன் சைக்ளோட்ரான் அதிர்வெண்,आयन साइक्लोट्रॉन आवृत्ति
அயனி அடர்த்தி,आयन घनत्व
அயன் இருமுனை பிணைப்பு,आयन द्विध्रुवी आबन्ध
அயன் இருமுனை விசை,आयन द्विध्रुव बल
அயன் இயந்திரம்,आयन इंजन
அயனி பரிமாற்றம்,आयन विनियम
அயன் பரிமாற்றி,आयन विनिमयक
அயன் விலக்கு,आयन अपवर्जन
அயன் புரொஜெக்டர்,आयन प्रक्षेपी
அயனி கதிர்வீச்சு,आयन किरणन
அயன் அணுகல்,आयन अभिगमन
அயன் ஜோடி,आयन युगल
அயன் ஜோடி ஆதாயம்,आयन युगल लब्धि
அயனி ஒழுங்குமுறை,आयन नियमन
அயன் விரட்டி,आयन प्रतिकर्षक
அயன் சிதறல் ஸ்பெக்ட்ரோஸ்கோபி,आयन प्रकीर्णन स्पेक्ट्रमिकी
அயன் தொடர்,आयन सीरीज़
அயன் கார்பஸ்,आयन कोष
"அயன் புள்ளி, எரிப்பு புள்ளி","आयन बिन्दु, दग्ध बिन्दु"
அயனி இயக்கம்,आयन गमन
அயன் பஞ்சர்,आयन पंजर
அயனி ஒலி அலை,आयन ध्वनिक तरंग
அயனி-கொத்து வாதம்,आयन-गुच्छ वाद
"அயனி-இருமுனை தொடர்பு, அயனி இருமுனை தொடர்பு","आयन-द्विध्रुव अन्योन्यक्रिया, आयन द्विध्रुव पारस्परिक क्रिया"
அயன்-எலக்ட்ரான் முறை,आयन-इलेक्ट्रान विधि
"அயனி கரைப்பான், தொடர்பு","आयन विलायक, अन्योन्य क्रिया"
"அயனி, அயனி","आयनिक, आयनी"
அயனி உறிஞ்சுதல்,आयनी अवशोषण
அயனி வட்டம்,आयनी परिमंडल
அயனி பிணைப்பு,आयनिक बंधन
அயனி குண்டுவீச்சு,आयनिक बमबारी
அயனி பிணைப்பு,आयनी आबंध
அயனி மின்னூட்டம்,आयनी आवेश
அயனி கொத்து,आयनी गुच्छ
அயனி கடத்துத்திறன்,आयनी चालकता
"அயனி படிக, அயனி வாயில்","आयनी क्रिस्टल, आयनी स्फाटक"
அயனி வளைவு,आयनिक वक्र
அயனி பரவல்,आयनी विसरण
அயனி இரட்டை,आयनी द्विक
அயன் கவனம்,आयनी फ़ोकसन
அயனி விசை,आयन बल
அயனி தொடர்பு,आयनिक बन्धता
அயனி நிறை,आयनिक द्रव्यमान
அயனி அணுகல்,आयनी अभिगमन
அயனி இயக்கம்,आयनिक गतिशीलता
அயனி மூலக்கூறு,आयनिक अणु
அயனி திறன்,आयनी विभव
அயனி தயாரிப்பு,आयनी गुणनफल
அயன் பம்ப்,आयनी पंप
அயனி ஆரம்,आयनिक त्रिज्या
அயனி எதிர்வினை,आयनिक अभिक्रिया
அயனி ஒழுங்குமுறை,आयनी नियमन
அயனி குறைக்கடத்தி,आयनी अर्धचालक
அயனி நிலை,आयनिक अवस्था
அயன் வலிமை,आयनी सामर्थ्य
அயனி அமைப்பு,आयनिक संरचना
அயனி அமைப்பு,आयनिक तंत्र
அயனிச் சொல்,आयनिक पद
"அயனிசம், அயனி கோட்பாடு","आयनवाद, आयनिक सिद्धांत"
அயனி இயக்கம்,आयनी गतिशीलता
அயனி வேகம்,आयनिक वेग
அயனி ஆதாயம்,आयनिक लब्धि
அயனியாக பிணைக்கப்பட்டுள்ளது,आयनतः बद्ध
"அயனித்தன்மை, அயனித்தன்மை","आयनता, आयनिकता"
அயனித்தன்மை,आयनिकता
அயனியாக்கம் செய்யக்கூடியது,आयननीय
அயனியாக்கம்,आयनन
அயனியாக்கம் அறை,आयनन कोष्ठ
அயனியாக்கம் குணகம்,आयनन गुणांक
அயனியாக்கம் மாறிலி,आयनन नियतांक
அயனியாக்கம் கவுண்டர்,आयनन काउन्टर
அயனியாக்கம் மின்னோட்டம்,आयनन धारा
அயனியாக்கம் சேதம்,आयनन क्षति
அயனியாக்கம் அடர்த்தி,आयनन घनत्व
அயனியாக்கம் ஆற்றல்,आयनन ऊर्जा
அயனியாக்கம் சமன்பாடு,आयनन समीकरण
அயனியாக்கம் அளவுகோல்,आयनन प्रमापी
அயனியாக்கம் ஐசோமெரிசம்,आयनन समावयवता
அயனியாக்கம் இழப்பு,आयनन हानि
அயனியாக்கம் சாத்தியம்,आयनन विभव
அயனியாக்கம் மண்டலம்,आयनन परिक्षेत्र
"அயனியாக்கம் ஸ்பெக்ட்ரோமீட்டர், அயனியாக்கம் ஸ்பெக்ட்ரோமீட்டர்","आयनन स्पेक्ट्रोमीटर, आयनन स्पेक्ट्रमापी"
"அயனியாக்கம், அயனியாக்கம்","आयनित करना, आयनित होना"
அயனியாக்கம் செய்யப்பட்ட அணு,आयनित परमाणु
அயனியாக்கம் செய்யப்பட்ட பிளாஸ்மா,आयनित प्लैज़्मा
"அயனியாக்கும் முகவர், அயனியாக்கி","आयनकारी साधन, आयनकारक"
அயனியாக்கும் ஆற்றல்,आयनकारी ऊर्जा
அயனியாக்கும் ஊடகம்,आयनकारी माध्यम
அயனியாக்கும் துகள்கள்,आयनकारी कण
அயனியாக்கும் கதிர்வீச்சு,आयनकारी विकिरण
அயனியம்,आयोनियम
அயனியாக்கம் குறுக்குவெட்டு,आयनन अनुप्रस्थ काट
அயனியாக்கும் கரைப்பான்,आयनजनक विलेय
"அயனோகிராம், அயனோகிராம்","आयनलेख, आयनोग्राम"
அயனோமீட்டர்,आयनमापी
"அயனி வரம்பு, அயனோஸ்பியர் வரம்பு","आयन सीमा, आयन मंडल सीमा"
அயனோபோன்,आयनोफ़ोन
அயன் சோண்ட்,आयन सोंद
"அயனோஸ்பியர், அயனோஸ்பியர்","आयन मंडल, आयनोस्फ़ियर"
அயனோஸ்பியர் விளைவு,आयनमंडली प्रभाव
அயனோஸ்பியர் தொந்தரவு,आयनमंडली विक्षोम
அயனோஸ்பியர் நிலை,आयनमंडली स्तर
அயனோஸ்பியர் அளவுரு,आयनमंडली प्राचल
அயனோஸ்பியர் சிதறல்,आयनमंडली प्रकीर्णन
"அயனோஸ்பியர் பிளவு, அயனோஸ்பியர் பிளவு","आयनमंडली विदारण, आयनमंडली विपाटन"
அயனி மண்டல புயல்,आयनमंडलीय तूफ़ान
அயனி மண்டல அலை,आयनमंडलीय तरंग
அயனோஸ்பிரிக் காற்று,आयनमंडलीय वायु
அயனோஸ்பியர் விஞ்ஞானி,आयनमंडल विज्ञानी
ஐசோடோபிக் விநியோகம்,समस्थानिक प्रभाजन
"irdome, அகச்சிவப்பு குவிமாடம்","इरडोम, अवरक्त गुंबज"
கருவிழி,आइरिस
இரும்பு கோர்,लोह-क्रोड
லோ க்ரோடி ஜாதகம்,लोह क्रोडी कुंडली
"அயர்ன் கோர் டிரான்ஸ்ஃபார்மர், அயர்ன் கோர் டிரான்ஸ்ஃபார்மர்","लोह क्रोड परिणामित्र, लोह क्रोड ट्रांसफार्मर"
இரும்பு இழப்பு,लोह हानि
இரும்பு கோர் சோக்,लोह क्रोड चोक
இரும்பு நிக்கல் செல்,लोह निकल सेल
கதிர்வீச்சு,किरणित
கதிர்வீச்சு,किरणन
கதிர்வீச்சு நேரம்,किरणन काल
பகுத்தறிவற்ற,अपरिमेय
ஒழுங்கற்ற எழுத்துப்பிழை,विषम वर्ण-विक्षेपण
பகுத்தறிவற்ற எண்,अपरिमेय संख्या
"மீள முடியாத, மீள முடியாத, மீள முடியாத","अखंडनीय, अलघुकरणीय, असमानेय"
பிணைப்பு இல்லாத சுற்று,अनाबिन्दुकोची परिपथ
பிரிக்க முடியாத உறுப்பு,अखंडनीय अवयव
ஒழுங்கற்ற,अनियममित
ஒழுங்கற்ற பிளவு,अनियममित विदलन
ஒழுங்கற்ற இரட்டை,"अनियमित द्विक, आवरणी द्विक"
ஒழுங்கற்ற உச்சரிப்பு,अनियमित उच्चावचन
ஒழுங்கற்ற சக்தி,अनियमित बल
ஒழுங்கற்ற இயக்கம்,अनियमित गति
சமச்சீரற்ற நெபுலா,विषमाकार नीहारिका
ஒழுங்கற்ற புள்ளி,अनियमित बिन्दु
ஒழுங்கற்ற துடிப்பு,अनियमित नाड़ी
ஒழுங்கற்ற திருப்பங்கள்,अनियमित परवर्तन
"பிரிக்க முடியாத, ஈடுசெய்ய முடியாத, பிரிக்க முடியாத","अखंडनीय, असाधनीय, अविभेदनीय"
பிரித்தறிய முடியாத நெபுலா,अविभेदनीय नीहारिका
மீள முடியாதது,अनुत्क्रमणीय
மாற்ற முடியாத நடத்தை,अनुत्क्रमणीय व्यवहार
மீள முடியாத செல்,अनुत्क्रमणीय सेल
மாற்ற முடியாத மாற்றம்,अनुत्क्रमणीय परिवर्तन
மீளமுடியாத சாய காட்டி,अनुत्क्रमणीय रंजक सूचक
மீள முடியாத ஆற்றல்,अनुत्क्रमणीय ऊर्जा
மீள முடியாத ஆற்றல் இழப்பு,अनुत्क्रमणीय ऊर्जा क्षय
மீளமுடியாத செயல்முறை,अनुत्क्रमणीय प्रक्रम
மீளமுடியாத வெப்ப இயக்கவியல்,अनुत्क्रमणीय ऊष्मागतिकी
"அகூர்மணி, அகூர்னி","अघुर्मनी, अघूर्णी"
அகுர்னி,अघूर्णी
சுழற்சி ஓட்டம்,अघूर्णी प्रवाह
சுழற்சி வேகம்,अघूर्णी गति
சுழற்சி ஒலி ஃப்ளக்ஸ்,आघूर्णनी ध्वनिक प्रवाह
சுழற்சி திசையன்,अघूर्णी सदिश
சுழற்சி திசையன் செயல்பாடு,अघूर्णी सदिश फलन
சுழற்சி வேகம்,अघूर्णी वेग
சுழற்சி அலை,अघूर्णी तरंग
சுழற்சி அலை பரிமாற்றம்,अघूर्णी तरंग संचरण
சுழற்சி விலகல்,अघूर्णनी विरूपण
ஐசோபரிக் கோடு,समदाबांतर रेखा
அடர்த்தி வளைவு,समघनत्व वक्र
"ஐசோஎன்ட்ரோபிக், ஐசோஎன்ட்ரோபிக் வளைவு","समऐन्ट्रॉपिक, समऐन्ट्रॉपिक वक्र"
ஐசோட்ரோபிக் மாற்றம்,समऐन्ट्रॉपिक परिवर्तन
ஐசோட்ரோபிக் சுருக்கம்,समऐन्ट्रॉपिक संपीडन
ஐசோட்ரோபிக் பரவல்,समऐन्ट्रॉपिक प्रसार
ஐசோட்ரோபிக் ஓட்டம்,समऐन्ट्रॉपिक प्रवाह
ஐசோட்ரோபிக் திரவம்,समऐन्ट्रॉपिक तरल
ஐசோட்ரோபிக் செயல்முறை,समऐन्ट्रॉपिक प्रक्रम
ஐசோட்ரோபிகல்,समऐन्ट्रॉपिकतः
ஐசிங் இணைப்பு,आइसिंग युग्मन
ஐசிங் மாதிரி,आइसिंग निदर्श
சரிசெய்தல் தீவு,समंजन द्वीप
குஸ்மாஞ்சல் தீவு,कुसमंजल द्वीप
ஐசோ-என்ட்ரோபி,सम-ऐन्ट्रापीय
"ஐசோபார்கள், ஐசோபார்கள்","समदाब रेखा, समभारिक परमाणु"
"ஐசோபாரிக், ஐசோபாரிக், சமச்சீர்","समदाब, समदाबी, समभारित"
ஐசோபரிக் பைனரிகள்,समभारिक द्विक
ஐசோபரிக் சமவெப்பம்,समदाबी समताप
ஐசோபரிக் நிலை,समदाब-स्तर
ஐசோடோபிக் வளைவு,समभारिक वक्र
ஐசோபரிக் செயல்முறை,समदाबी प्रक्रम
ஐசோஸ்டேடிக் சுழல்,समभारिक प्रचक्रण
ஐசோபாரிக் ஸ்பின்னர்,समभारिक प्रचक्रण द्विक
ஐசோபார்கள்,समदाब-पृष्ठ
ஐசோபரிக் மாற்றம்,समदाबी रूपांतरण
ஐசோமெட்ரிக் முக்கோணம்,समभारिक त्रिक
"samdabah மாறிலி, samdab மாறிலி","समदाबतः अचर, समदाब अचर"
"தனித்தனி, தனித்தனி","समद्विपार्श्व, समद्विपार्श्विक"
ஐசோசெல்ஸ் வால்வு,समद्विपार्श्व कपाट
"ஐசோமெட்ரிக் கோடு, ஐசோடோப்பு கோடு","समआयतनिक रेखा, समस्थूलता रेखा"
ஐசோ-அயனி,सम-आयतनिक
சரிசெய்தல் வெப்பநிலை,समायतन ताप
ஒரே மாதிரியான,"समवर्णी, समवर्णक"
ஐசோமெட்ரிக் கோடு,समवर्णी रेखा
சமமான முறை,समवर्ण विधि
ஒத்திசைவான வரி,समकाल रेखा
ஒத்திசைவான வரி,समकालिक रेखा
ஒத்திசைவு,समकालत्व
ஒத்திசைவான வேகம்,समकालिक गति
ஒத்திசைவான ஸ்கேனிங்,समकालिक क्रमवीक्षण
ஐசோமெட்ரிக்,समनतिक
ஐசோமெட்ரிக் கோடு,समनतिक रेखा
அழைப்பு வரி,समनमन रेखा
தொடர்பு வரி,समसहसंबंध रेखा
"சமன்பாடு கோடு, சமன்பாடு விளிம்பு","समगणन रेखा, समगणन कन्टूर"
எண்ணும் பக்கம்,समगणन पृष्ठ
உறவினர்,समाबंधी
"இணை கரு, ஐசோடியாபியர்","तुल्यांतरी न्यूक्लियस, आइसोडायाफ़ियर"
ஐசோமெட்ரிக் விளக்கப்படம்,सममात्रा चार्ट
கூட விளிம்பு,सममात्रा कन्टूर
ஐசோமெட்ரிக் வளைவு,सममात्रा वक्र
தொகுதி பக்கம்,सममात्रा पृष्ठ
வெறியர்,समपंथी
ஐசோலின்,समबल-रेखा
ஐசோபிளாஸ்டிக்,समप्रत्यास्थ
சமபலம்,समविभव
சமமான புள்ளி,समविभव बिन्दु
சமநிலை மண்டலம்,समविभव अंचल
ஐசோ எலக்ட்ரானிக்ஸ்,समइलेक्ट्रॉनी
ஐசோ எலக்ட்ரானிக் அயனிகள்,समइलेक्ट्रॉनी आयन
ஐசோ எலக்ட்ரானிக் மூலக்கூறு,समइलेक्ट्रॉनी अणु
