Hindi,Gujarati
जलविज्ञान,જળવિજ્ઞાન
जलमंडल,પાણી બોર્ડ
द्रवस्थैतिक,હાઇડ્રોસ્ટેટિક
"द्रवस्थिति विज्ञान, द्रवस्थैतिकी","હાઇડ્રોસ્ટેટિક્સ, હાઇડ્રોસ્ટેટિક્સ"
"आर्द्रतामापी, हाइग्रोमीटर","હાઇગ્રોમીટર, હાઇગ્રોમીટર"
आर्द्रतामिति,હાઇગ્રોમેટ્રી
आर्द्रतादर्शी,હાઇગ્રોમીટર
आर्द्रताग्राही,હાઇગ્રોસ્કોપિક
अतिपरवलयिक,અતિશય
"उच्च आवेश, हाइपर चार्ज",ઉચ્ચ ચાર્જ હાયપર ચાર્જ
अतिसूक्ष्म,ન્યૂનતમ
दीर्घदृष्टि,લાંબી દૃષ્ટિ
हाइपेरानी- नाभिक,હાયપરરાની - ન્યુક્લિયસ
हाइपेरॉन,હાયપરન
अतिध्वनिक,સુપરસોનિક
अधि आकाश,સુપર આકાશ
परिकल्पना,પૂર્વધારણા
"परिकल्पित, परिकल्पनात्मक","અનુમાનિત, અનુમાનિત"
जलक्वथनांकमापी,ઉત્કલન બિંદુ
शैथिल्य,નિંદ્રા
बर्फ,બરફ
बर्फ-क्रिस्टल,બરફ-સ્ફટિક
आदर्श,આદર્શ
आदर्शीकृत,આદર્શકૃત
"समरूप, सर्वसम, अभिन्न","સમાન, સમાન, અભિન્ન"
"अभिनिर्धारण, अभिज्ञान, पहचान, तादात्म्य","ઓળખ, ઓળખ, ઓળખ, ઓળખ"
"अभिनिर्धारण बीकान, पहचान बीकान","આઇડેન્ટિફિકેશન બીકન, આઇડેન્ટિફિકેશન બીકન"
"तत्समक, सर्वसमिका, सर्वसपता, व्यष्टित्व","સમાન, સમાન, સર્વવ્યાપી, વ્યક્તિત્વ"
कार्यहीन,કામ વગરનું
"अक्रिय सभय, प्रोग्राम परीक्षा काल","નિષ્ક્રિય સમય, કાર્યક્રમ પરીક્ષા સમય"
ज्वलित करना,સળગાવવું
प्रज्वालक,સળગાવનાર
ज्वलन,ઇગ્નીશન
उपेक्षा-अनुदेश,સૂચનાની અવગણના
प्रदीप्ति घनत्व,પ્રકાશની ઘનતા
प्रदीपक,રોશની કરનાર
प्रदीपक,રોશની કરનાર
प्रदीप्ति मापी,રોશની માપક
प्रदीपक,રોશની કરનાર
प्रतिबिम्ब,પ્રતિબિંબ
"कल्पित, काल्पनिक, अधिकल्पित","કાલ્પનિક, કાલ્પનિક, કાલ્પનિક"
निमज्जित वस्तु,ડૂબી ગયેલી વસ્તુ
"निमज्जन, निमीलन",નિમજ્જન
प्रतिबाधा प्रवेश्यता,અવબાધ ઘૂંસપેંઠ
"समाघात, आघट्ट, संघटट, टक्कर, प्रतिघात","અસર, અસર, અસર, અથડામણ, રિબાઉન્ડ"
संघट्ट प्रभाव,અસર અસર
प्रतिबाधा,અવબાધ
प्रघाती,આઘાતજનક
आरोपित दाब,લાગુ દબાણ
"संसेचित, अंतर्भरित","ગર્ભિત, જડિત"
आवेग,આવેગ
अशुदध,અશુદ્ધ
अपद्रव्य चालकता (बहिर्ज चालकता),બાહ્ય વાહકતા (બાહ્ય વાહકતા)
अश्रव्यता,અશ્રાવ્યતા
अश्रव्य,અશ્રાવ્ય
तापदीप्ति,અગ્નિથી પ્રકાશિત
तापदीप्त,અગ્નિથી પ્રકાશિત
"कला-असंबदध, असंबदध",અવ્યવસ્થિત
आगमी,આવનારી
असंपीड्यता,અસંકોચનક્ષમતા
वर्धमान दोलन,વૃદ્ધિશીલ ઓસિલેશન
वर्धित चुंबकशीलता,વધેલા ચુંબકત્વ
स्वतंत्र वितरण,મફત વિતરણ
"अपरिमित, अनिर्धारित, अनिर्धार्य, 4अनिश्चित","અનંત, અનિશ્ચિત, અનિશ્ચિત, 4 અનિશ્ચિત"
"घातक, सूचक, 3सूचकांक","જીવલેણ, નિર્દેશક, 3 અનુક્રમણિકા"
"परोक्ष, अप्रत्यक्ष","પરોક્ષ, પરોક્ષ"
प्रेरित,પ્રેરિત
"आगमन, प्रेरण, विप्रेरण","આગમન, ઇન્ડક્શન, ઇન્ડક્શન"
प्रेरणिक,પ્રેરણાત્મક
"प्रेरक, विप्रेरक",પ્રેરક
जड़त्वीय,જડતા
अक्ष्य स्रोत,અખૂટ સ્ત્રોત
"अनंत, अपरिमित","અનંત, અનંત"
"अनंत, अनंतियाँ","અનંત, અનંત"
"अनंत, अनंती","અનંત, અનંત"
ज्वलनशीलता,જ્વલનશીલતા
ज्वलनशील,જ્વલનશીલ
अंतर्वाह,પ્રવાહ
अंतर्वाह,પ્રવાહ
सूचना,માહિતી
अतिनिम्न आवृत्ति,ખૂબ ઓછી આવર્તન
अवरक्त,ઇન્ફ્રારેડ
अवश्रव्य,અશ્રાવ્ય
अव श्राविकी,અવા શ્રાવીકી
असमांगता,અસંગતતા
"असमांगी, असमधाती",અલગ
प्रारंभिक,પ્રારંભિક
अन्त:क्षेपण,ઈન્જેક્શન
प्रवेश,દાખલ કરો
"आंतर, आंतरिक, आभ्यंतर, भीतरी","આંતરિક, આંતરિક, આંતરિક, આંતરિક"
"निवेश (सं.), निविष्ट (वि.)","ઇનપુટ (n.), ઇનપુટ (v.)"
हीनग्राही,ઉદ્ધત
लिवेशन,લિવેશન
"नगण्य, उपेक्षणीय","તુચ્છ, તુચ્છ"
निरीक्षण,દેખરેખ
"संस्थापन, अधिष्ठापन, अधिष्ठान","સ્થાપન, સ્થાપન, સ્થાપન"
क्षण,ક્ષણ
अनुदेश,સૂચના
यंत्र,મશીન
यंत्रीय,યાંત્રિક
"यंत्रीकरण, यंत्रसमुच्चय","યાંત્રિકરણ, એસેમ્બલી"
"विद्युतरोधी, ऊष्मारोधी","અવાહક, અવાહક"
"रोधन, रोध (सं.), विद्युतरोधन, ऊष्मा रोधन",ઇન્સ્યુલેટીંગ
"रोधी, विद्युतरोधी, ऊष्मारोधी","અવાહક, અવાહક, અવાહક"
"1पूर्ण संख्या, पूर्णांक","1 સંપૂર્ણ સંખ્યા, પૂર્ણાંક"
समाकलनीयता,અખંડિતતા
"समाकल, पूर्णांकीय","અભિન્ન, પૂર્ણાંક"
समाकलन,એકીકરણ
"तीव्र, उग्र","તીવ્ર, ગુસ્સે"
तीव्रीकरण,તીવ્રતા
"प्रकर्षण, तीव्रक","ટ્રેક્શન, પ્રવેગક"
"तीव्रता, उग्रता, प्रकर्ष","તીવ્રતા, તીવ્રતા, તીવ્રતા"
गहन,તીવ્ર
अन्योन्यक्रिया,ક્રિયાપ્રતિક્રિયા
अंतरापरमाणुक,આંતરપરમાણુ
"विनिमय, व्यतिहार","વિનિમય, વ્યવહાર"
"परस्परनिर्भरता, अन्योन्याश्रय","પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા"
अन्योन्याश्रित,પરસ્પર નિર્ભર
अन्योन्य विसरण,પરસ્પર પ્રસરણ
"अंतरापृष्ठ, पार्थक्य पृष्ठ",ઈન્ટરફેસ પાનું
पार भरण,ક્રોસ ભરણ
अंतराफलक कोण,ઇન્ટરફેસ કોણ
"अंत:क्षेप, व्यतिकरण, बाधा","દખલ, દખલ, અવરોધ"
अंतरामंदाकिनीय,આંતરગાલેક્ટિક
"अभ्यंतर, अंतरंग, अंतः (सं.), अंतर्गृढ़, आंतरिक, अंत:स्थ (वि.)","આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)"
"अन्त:बंधन, अंतर्ग्रथन","ચેતોપાગમ, ચેતોપાગમ"
"मध्वर्ती, माध्यमिक, मध्य, मध्यक","મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક"
अंतराधातुक,આંતરમેટાલિક
"सविराम, आंतरायिक","તૂટક તૂટક, તૂટક તૂટક"
अंतरा-अणुक,આંતરપરમાણુ
आंतरिक,આંતરિક
अंतर्राष्ट्रीय,આંતરરાષ્ટ્રીય
अंतरातलीय,ઇન્ટર્સ્ટિશલ
अंतराग्रहीय,આંતરગ્રહીય
अंतर्वेशन,ઇન્ટરપોલેશન
अर्थबोध्यता,અર્થપૂર્ણતા
"निर्वाचित्र, इंटरप्रेटर","મતદાર, દુભાષિયા"
अंतरायित्र,અવરોધક
प्रतिच्छेदी,આંતરછેદ
"प्रतिच्छेदन, प्रतिच्छेद, सर्वनिष्ठ","આંતરછેદ, આંતરછેદ, આંતરછેદ"
अंतराल,અંતરાલ
अंतरातारकीय,ઇન્ટરસ્ટેલર
"अंतराली, अंतराकाशी",ઇન્ટર્સ્ટિશલ
"अंतराल, अंतर","ગેપ, ગેપ"
घनिष्ठ,બંધ
अंतः,અંતે
अंत:परमाणुक,આંતરપરમાણુ
"नैज (इन्हरैट), आंतर (इन्टर्नल)","નાઝ (વારસા), અંતર (આંતરિક)"
निश्चर,ચોક્કસ
"आविष्कार, ईज़आद","શોધ, શોધ"
"प्रतिलोप, व्युत्क्रम, विपरीत","વ્યસ્ત, વિપરીત, વિરુદ્ધ"
"प्रतिलोमन, व्युत्क्रमण","વ્યુત્ક્રમ, વ્યુત્ક્રમ"
प्रतीप करना,પ્રતિનિધિત્વ કરવા માટે
"प्रतिलोमित, व्युत्क्रमित","વ્યસ્ત, ઊલટું"
अश्यान,અંધ
अश्यान तरल,ટર્બિડ પ્રવાહી
अदृश्यता,અદ્રશ્યતા
अदृश्य,અદ્રશ્ય
आयन,આયન
"आयनिक, आयनी",આયનીય
आयननीय,ionizable
"आयनित करना, आयनित होना","આયનીકરણ કરવું, આયનીકરણ કરવું"
"आयन मंडल, आयनोस्फियर","આયનોસ્ફિયર, આયનોસ્ફિયર"
आयनमंडली,આયનોસ્ફિયર
आइरिस,આઇરિસ
किरणित,ઇરેડિયેટેડ
किरणन,ઇરેડિયેશન
अपरिमेय,અતાર્કિક
"अखंडनीय, अलघुकरणीय, असमानेय","ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું"
अनियमित,અનિયમિત
अनुत्क्रमणीय,ઉલટાવી શકાય તેવું
"अघूर्णनी, अघूर्णी",ફરતી
"समैन्ट्रॉपिक, समैन्ट्रॉपिक वक्र","આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક"
सपैन्ट्रॉपिकतः,સાપન્ટ્રોપિકલી
"I सिग्नल, I संकेत","હું સંકેત, હું સંકેત"
"समदाब रेखा, समभारिक परमाणु","આઇસોબાર્સ, આઇસોટોપ્સ"
"समदाब, समदाबी, समभारित","આઇસોબેરિક, સંતુલિત, સંતુલિત"
"समायतनिक रेखा, समस्थूलता रेखा","આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા"
सम-आयतनिक,iso-ionic
"समवर्णी, समवर्णक",હોમોલોગસ
समकालिक रेखा,સિંક્રનસ રેખા
समकालिक गति,સિંક્રનસ ઝડપ
समनतिक,આઇસોમેટ્રિક
समविभव,ઇક્વિપોટેન્શિયલ
"सम-ऊर्जित, समोर्ज",સમ-શક્તિયુક્ત
"तुल्यकोणी (वि.), समदिक्पाती रेखा (सं.)","સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)"
"वियुक्त, (सं.), विलग करना, वियुक्त करना (क्रि.)","અલગ પાડવું, (સં.), અલગ કરવું"
"वियुक्त, विलगित, एकल","અલગ, અલગ, એકલ"
"विलगन, पृथक्करण, पार्थक्य","અલગતા, અલગતા, અલગતા"
समावयवी,આઇસોમર
समावयवन,આઇસોમર
समावयवता,આઇસોમેરિઝમ
"समदूरीक, त्रिसमलंबाक्., घनीय, आइसोमेट्रिक","isometric, tritezole, cubic, isometric"
"तुल्याकारिता, समाकृतिकता",આઇસોમોર્ફિઝમ
समाकृतिक,આઇસોમોર્ફિક
समताप रेखा,ઇસોથર્મ
समतापी,ઇસોથર્મ
समस्थानिक,આઇસોટોપ્સ
समस्थानिक,આઇસોટોપ્સ
"समानुवर्ती, समदैशिक",આઇસોટ્રોપિક
वृत्तीय रेखा,ગોળાકાર રેખા
समदैशिकता,આઇસોમોર્ફિઝમ
पुनरावृत्ति,પુનરાવર્તન
नैज अर्धचालक,આંતરિક સેમિકન્ડક્ટર
जामे का व्यतिकरणमापी,જામ ઇન્ટરફેરોમીટર
"झटका, प्रतिक्षेप","આંચકો, રિબાઉન્ડ"
"जेट, प्रधार","જેટ, માથું"
जेट-राकेट नोदन,જેટ-રોકેટ પ્રોપલ્શન
जे-जे युग्मन,J-J કપલિંગ
जॉली तुला,જોલી બેન્ટ
जूल-ऊष्मा,જુલ-ગરમી
जूलमापी,જુલેમીટર
जूल-थामसन प्रभाव,જૌલ-થોમસન અસર
जूल,જુલ
"कुदान, झंप, प्लुति","કોદાળી, કૂદકો, વાંસળી"
संधि,સંધિ
संगम स्थान,સંગમ સ્થળ
यथोचित स्वरग्राम,યોગ્ય ઉચ્ચારણ
"ङ्केसन्निधि, सान्निध्य","કેસનિધિ, નિકટતા"
"बहुमूर्तिदर्शी, कैलाइडोस्कोप","કેલિડોસ્કોપ, કેલિડોસ્કોપ"
"कापा मेसॉन, के-मेसॉन","કપ્પા મેસન્સ, કે-મેસન્સ"
कैथोड,કેથોડ
घनायन,ઘનાયન
के-बैंड,કે-બેન્ડ
के-प्रग्रहण,K-કેપ્ચર
के-प्रग्राही,k-રિસેપ્ટર
केल्विन सन्निकटन,કેલ્વિન અંદાજ
समाकारिता की अष्ठि,એકરૂપતાનું એકમ
केर सेल,કેર સેલ
"कुंजी, पर्दा, की","ચાવી, પડદો, ચાવી"
"कुंजी पटल, पर्दा पट्टी","કી બોર્ડ, પડદાની પટ્ટી"
आरम्भक स्वर,પ્રારંભિક સ્વર
कुंजी स्पंद,કી પલ્સ
मुख्य शब्द,મુખ્ય શબ્દ
प्रक्षेप,પ્રક્ષેપણ
प्रतिधाव,પ્રતિકાર
किलो,કિલો ગ્રામ
किलोजूल,કિલોજુલ
किलोपारसेक,કિલોપારસેક
किलोटन बम,કિલોટન બોમ્બ
शुद्धगतिकीय,ગતિશીલ
शुद्धगतिकतः,કેવળ ગતિશીલ
"गतिज, गतिक","ગતિશીલ, ગતિશીલ"
गतिकतः,ગતિશીલ રીતે
"विभंग, निकुंच",અસ્થિભંગ
क्लाइस्ट्रॉन,ક્લીસ્ટ્રોન
क्षुर धार,તીક્ષ્ણ ધાર
क्रुशकल सीमा,ક્રુસ્કલ સરહદ
निम्नतापजनक,થર્મોજેનિક
लेबल,લેબલ
"चिह्नित, अंकित, लेबल लगा हुआ","ચિહ્નિત, અંકિત, લેબલ થયેલ"
प्रयोगशाला,પ્રયોગશાળા
लेडार,સીડી
वामावर्तन,ઘડિયાળની વિરુદ્ધ દિશામાં
"वामावर्त, वामध्रुवण घूर्णक","ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા"
पश्चता और अग्रता,આગળ અને પાછળ
लग्रांज प्रसारण,Lagrange પ્રસારણ
लग्रांजीपन,લેગ્રેન્જિયનિઝમ
लैम्ब सृति,ઘેટાંની રચના
"स्तरिका, पटल",પાટિયું બોર્ડ
पृष्ठीय पटल,ડોર્સલ પ્લેટ
"पटलीय प्रवाह, स्तरीय प्रवाह","સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ"
"पटलन, पटल, स्तर, परत बंध","પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ"
"स्तरिकाकर, स्तरिकायन",સ્તરીકરણ
"पटल, स्तरिका, स्तरिकायन, पटलन, स्तरण",લેમિના
"दीप, लैम्प","દીવો, દીવો"
"काजल, दीप कज्जल","કાજલ, દીપ કાજલ"
लान्डे-अंतराल नियम,લેન્ડ-ઇન્ટરવલ નિયમ
लान्डे विपाटन गुणक,લેન્ડે વિભાજન પરિબળ
अवतरण,ઉતરાણ
"सूक्ष्म घर्षण, लैपन, लेहन","સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો"
लारमोर आवृत्ति,લાર્મોર આવર્તન
लारमोर पुरस्सरण,larmore precession
लेसर,લેસર
"लेसन, लेसरीकरण",લેસરાઇઝેશન
गुप्त,ગુપ્ત
"पार्श्व, पार्श्विक, पार्वीय","બાજુની, બાજુની, બાજુની"
"अक्षांश, लैटीट्यूड","અક્ષાંશ, અક્ષાંશ"
"जालक, लैटिस","જાળી, જાળી"
लाउए वर्ग,laue વર્ગ
प्रमोचित्र,લોન્ચ
प्रमोचन,લોન્ચ
प्रमोचन मंच,લોન્ચ પ્લેટફોર્મ
द्रव्य अनुपाती क्रिया-नियम,સમૂહ ગુણોત્તર કાયદો
गुणित अनपात-नियम,બહુવિધ ગુણોત્તર નિયમ
"परत, स्तर","સ્તર, સ્તર"
L- बैंड,એલ-બેન્ડ
"लेड, सीसा, लेड, अग्रता, अग्र होना","લીડ, લીડ, સીસું, સીસું, સીસું"
अग्रग,આગળ
"चूना, लीक करना (क्रि.), रिसन रेखा, च्यवन","ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan"
"च्यवन, क्षरण, लीक","ચાવવા, કાટ, લીક"
"न्यूनतम, अल्पतम, लघुतम","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
अल्पतमांक,ઓછામાં ઓછી ગણતરી
लैचर-तार,લેચ વાયર
लेडुक प्रभाव,Leduc અસર
वैध ओम,માન્ય ઓહ્મ
ळ्-इलेक्ट्रॉन,- ઇલેક્ટ્રોન
दैर्घ्य संकोच,લંબાઈની મર્યાદા
दीर्धीकरण,વિસ્તરણ
लेन्स,લેન્સ
लेन्ज नियम,લેન્ઝનો કાયદો
समतल सुरंग,સપાટ ટનલ
क्षैतिज उड़आन,આડી ઉડાન
"तल-मापन, समतलन","સ્તરીકરણ, સ્તરીકરણ"
"क्षैतिजकारी पेंच, समतलन पेंच","આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ"
विश्वास्यता स्तर,આત્મવિશ્વાસનું સ્તર
सार्थकता-स्तर,મહત્વ સ્તર
"क्षैतिज पृष्ठ, समतल पृष्ठ, समविभव पृष्ठ","આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ"
"उत्तोलक, लीवर","લિવર, લિવર"
आभासी दोलन,વર્ચ્યુઅલ ઓસિલેશન
"लिडार, लेसर अवरक्त रेडार","લિડર, લેસર ઇન્ફ્રારેડ રડાર"
"जीव, आयु","જીવન, ઉંમર"
"लिफ्ट, उत्थापक","લિફ્ટ, લિફ્ટ"
मोचन क्षण,વિમોચન ક્ષણ
"लघु, हल्का, मंद, अल्प, लघुक, 6प्रकाश","ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ"
"तापानुशीतन., प्रकाश करना","સમશીતોષ્ણ., પ્રકાશ"
तडित्,વીજળી
"प्रकाश वर्ष, लाइट ईयर",પ્રકાશ વર્ષ પ્રકાશ વર્ષ
"सदृश, सजातीय, समदिश","સજાતીય, સજાતીય, સજાતીય"
"सीमा, सीमान्त","મર્યાદા, સીમાંત"
"सीमक, सीमांत, चरम","મર્યાદા, મર્યાદા, આત્યંતિક"
कांतिमान सीमा,વર્તમાન મર્યાદા
"रेखा, लाइन, दीर्घतन्तु","રેખા, રેખા, લંબગોળ"
"रेखीय, रैखिक, रेखाकार","રેખીય, રેખીય, રેખીય"
रैखिकीकरण,રેખીયકરણ
"एकघातता, रैखिकता","એકવિધતા, રેખીયતા"
"एकघातत:, रैखिकतः","એકલા, રેખીય રીતે"
लाइन विभव-पात,રેખા સંભવિત
रैखिक अपूर्णता,રેખીય અપૂર્ણતા
आघात-रेखा,સ્ટ્રોક લાઇન
रेखिल स्पेक्ट्रम,રેખીય સ્પેક્ટ્રમ
लाइन वोल्टता,રેખા વોલ્ટેજ
"बंध, कड़ई, शृंखला, ग्रंथिका, लिंक","બંધન, તાર, સાંકળ, ગ્રંથિ, કડી"
"द्रवण, द्रावण",પ્રવાહીકરણ
द्रवित,લિક્વિફાઇડ
द्रावित्र,લિક્વિફાઇડ
द्रव,પ્રવાહી
"द्रव-मज्जपात्र, द्रव-कुंड, द्रव-अवगाह",પ્રવાહી જળાશય
द्रव क्रिस्टल,લિક્વિડ ક્રિસ્ટલ
द्रवता,પ્રવાહીતા
द्रव-नोदित रोकेट,પ્રવાહી-સંચાલિત રોકેટ
लिसाजू की आकृतियाँ,લિસાજુ આંકડા
"लिस्ट, सूची","યાદી, યાદી"
"सूचीकरण, लिस्टिंग","સૂચિ, સૂચિ"
लिटर,કચરા
जीवंत कार्यक्रम,જીવંત કાર્યક્રમ
विद्युन्मय तार,ઇલેક્ટ્રિક વાયર
"उभारण, बोझ, उद्भार, भार, लोड","લોડ, લોડ, લોડ, લોડ, લોડ"
चुंबक-पत्थर,ચુંબક પથ્થર
"स्थानगत, स्थानीयित","સ્થાનિક, સ્થાનિક"
स्थानीय मैक्सवेली,સ્થાનિક મેક્સવેલી
"स्थान, अवस्थिति, स्थान निर्धारण, स्थिति निर्धारण, अवस्थापन","સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન"
अभिबद्ध प्रभ्रंश,બંધાયેલ દોષ
"तालकन, अभिबंधन","તલાક, માલસામાન"
"बिन्दुपथ, रेखापथ","લોકસ, લોકસ"
चुंबक-पत्थर,ચુંબક પથ્થર
लघुगणकीय,લઘુગણક
तर्क,તર્કશાસ્ત્ર
तर्कसंगत,વાજબી
"संभार तंत्र, सप्रचालन विज्ञान","લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ"
लंदन वान्डरवाल्स आकर्षण,લંડન વાન્ડરવાલ્સ આકર્ષણો
सुदुर संचारण,દૂરસ્થ ટ્રાન્સમિશન
"रेखांश, देशान्तर","રેખાંશ, રેખાંશ"
रविनीच का रेखांश,રેવિનેચનું રેખાંશ
"देशांतरीय, अनुदैर्घ्य","રેખાંશ, રેખાંશ"
दीर्घ स्वर,લાંબો સ્વર
"पाश, लूप, फंदा (सं.), पाशन (क्रि.), प्रस्पंद","loop, loop, loop (ed.), loop (v.), prasand"
शिथिल बद्ध,ઢીલી રીતે બંધાયેલ
"विरल संकुलित, कुसंकुलित","ભાગ્યે જ ભરેલું, ભરેલું"
लोरेन्ट्स फिट्सजेरल्ड संकुचन,લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન
हास रहित लाइन,નુકશાન મુક્ત રેખા
क्षययुक्त डाइलेक्ट्रिक,ક્ષીણ થયેલ ડાઇલેક્ટ્રિક
प्रबलता,તાકાત
"अल्प दाब क्षेत्र, अवदाव","નીચા દબાણ વિસ્તાર, હતાશા"
"अवनमन, निम्नन","તિરસ્કાર, નીચું"
"निम्नतम, लघुतम","સૌથી નીચું, સૌથી નાનું"
हीन निर्वात,હલકી ગુણવત્તાવાળા શૂન્યાવકાશ
ज्योतिर्मयता,તેજ
संदीप्ति,સંદીપ્તિ
संदीप्तिशील,તેજસ્વી
ज्योति,જ્યોત.
"दीप्त, प्रदीपी, ज्योति-","દીપ, પ્રદીપી, જ્યોતિ-"
चांद्र-दिन,ચંદ્ર દિવસ
चंद्र-ग्रहण,ચંદ્રગ્રહણ
चंद्र उपग्रह,ચંદ્ર ઉપગ્રહ
चंद्रकला परिवर्तन,ચંદ્ર તબક્કામાં ફેરફાર
लक्स,લક્સ
लाइमैन श्रेणी,લીમેન સિરીઝ
स्थूल,સ્થૂળ
स्थूल,સ્થૂળ
"मैजिक लालटेन, चित्रप्रक्षेपी लालटेन",જાદુઈ ફાનસ સચિત્ર ફાનસ
"माया संख्या, मैजिक संख्या, स्थायित्व संख्या","માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર"
चुंबकीयतः,ચુંબકીય રીતે
चुंबकीय,ચુંબકીય
चुंबकीय संरोधिका,ચુંબકીય રેઝિસ્ટર
चुंबकनशील,ચુંબકીકરણ
चुंबकन,ચુંબકીકરણ
चुंबकत्व,ચુંબકત્વ
चुंबक ऊष्मीय प्रभाव,ચુંબક થર્મલ અસર
चुंबक द्रवगतिकी,ચુંબક હાઇડ્રોડાયનેમિક્સ
चुंबक द्रवस्थैतिकी,ચુંબક હાઇડ્રોસ્ટેટિક્સ
चुंबकत्वमापी,મેગ્નેટોમીટર
मैग्नेटॉन,મેગ્નેટોન
चुंबक मंडल,ચુંબક વર્તુળ
स्थिर चुंबकिकी,સ્થિર ચુંબકત્વ
मेग्नेट्रॉन दिष्टकारी,મેગ્નેટ્રોન રેક્ટિફાયર
आवर्धित प्रतिबिम्ब,વિસ્તૃત છબી
आवर्धक,બૃહદદર્શક
"आवर्धन करना, आवर्धित करना","મોટું કરવું, મોટું કરવું"
"आवर्धक, आवर्धन-","મેગ્નિફાયર, મેગ્નિફિકેશન-"
आवर्धक लेन्स,બૃહદદર્શક લેન્સ
"परिमाण, कांतिमान","તીવ્રતા, તીવ્રતા"
मैगनॉन,મેગ્નન
मुख्य बैंड,મુખ્ય બેન્ડ
"प्रमुख मार्ग, मुख्य लाइन",મુખ્ય માર્ગ મુખ્ય લાઇન
"मुख्य तार, मुख्य नल","મુખ્ય તાર, મુખ્ય નળ"
"अनुरक्षण, पोषण, संधारण","જાળવણી, પોષણ, જાળવણી"
मायोराना निष्पत्ति,mayorana અર્ક
दीर्घ अक्ष,મુખ્ય ધરી
मुख्य दोष,મુખ્ય ખામી
बहुसंख्यक,બહુવિધ
गुरु टोन,મુખ્ય સ્વર
संपर्क और विच्छेद,સંપર્ક કરો અને બ્રેક કરો
"आघातवर्ध्यता, आघात वर्धनीयता",વ્યગ્રતા
कौशल,કુશળતા
"हस्त कौशल, हेरफेर",મેન્યુઅલ મેનીપ્યુલેશન
परिचालक,ઓપરેટર
मानवयुक्त बैलून,માનવસહિત બલૂન
"दाबांतरमापी, मैनोमीटर","મેનોમીટર, મેનોમીટર"
बहुपिंडी,બહુહેડ્રોન
मानवश्रम वर्ष,માણસ માણસ વર્ષો
"सीमांत, उपांतस्थ, उपांत","સીમાંત, સીમાંત, સીમાંત"
उपांत ऐन्ट्रॉपी,સીમાંત એન્ટ્રોપી
निरापद परिसर,સલામત જગ્યા
नाविक द्सूइचक,નાવિક Dsuichak
"अंक, चिह्न, निशान","ગુણ, ગુણ, ગુણ"
चिह्नक,માર્કર
मेसर,મેસર
"मास्क, मुखौटा, आवरण, अवगुंठ","માસ્ક, માસ્ક, કવર"
"गोपन, प्रच्छादन",ઢાંકવું
"द्रव्यमान, संहति, स्थूल","સમૂહ, સમૂહ, જથ્થાબંધ"
द्रव्यमान बाहुल्य,સામૂહિક વિપુલતા
द्रव्यमान अनुपाती अभिक्रिया,સમૂહ ગુણોત્તર પ્રતિક્રિયા
"संहति सांद्रण, संहति बाहुल्य, द्रव्यमान सांद्रण, द्रव्यमान बाहुल्य","સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા"
द्रव्यमान क्षति,સામૂહિક નુકશાન
गुरु नाभिक,મુખ્ય ન્યુક્લિયસ
संहति गति,સમૂહ ગતિ
द्रव्यमानी प्रतिरोधकता,સામૂહિક પ્રતિકારકતા
"प्रधान प्लेट, मास्टर प्लेट","માસ્ટર પ્લેટ, માસ્ટર પ્લેટ"
सुमेल,મેળ
सुमेलित,મેળ ખાતી
सुमेलन,મેચિંગ
"आव्यूह, मैट्रिक्स, आधात्री, मैट्रिक्स","મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ, મેટ્રિક્સ"
"द्रव्य, पदार्थ","પદાર્થ, પદાર્થ"
उच्चिष्ठ,મહત્તમ
"महत्तम, अधिकतम, उच्चतम, भूयिष्ठ, उच्चिष्ठ","સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ, સર્વોચ્ચ"
