Bengali,Marathi
ইন্টারফেসিয়াল কোণ,इंटरफेसियल कोन
ইন্টিগ্র্যান্ড,इंटिग्रँड
সমন্বিত,एकात्मिक
অভ্যন্তর,आतील
অভ্যন্তরীণ কোণ,आतील कोन
অভ্যন্তরীণ এলাকা,अंतर्गत क्षेत्र
অভ্যন্তরীণ ডোমেন,अंतर्गत डोमेन
অভ্যন্তরীণ উপাদান,आतील घटक
একটি সেটের অভ্যন্তর,सेटचे आतील भाग
অভ্যন্তর বিপরীত কোণ,आतील बाजू विरुद्ध कोन
অভ্যন্তরীণ গ্রহ,अंतर्गत ग्रह
অভ্যন্তরীণ পয়েন্ট,आतील बिंदू
মধ্যবর্তী,मध्यवर्ती
মধ্যবর্তী বিন্দু,मध्यवर्ती बिंदू
মধ্যবর্তী মান উপপাদ্য,मध्यवर्ती मूल्य प्रमेय
অভ্যন্তরীণ দ্বিখণ্ডক,अंतर्गत दुभाजक
ইন্টারপোলেশন,इंटरपोलेशन
ইন্টারপোলেশন সূত্র,इंटरपोलेशन सूत्र
ছেদ করা,छेदन करणारा
ছেদকারী বক্ররেখা,छेदणारे वक्र
ছেদকারী লাইন,छेदणाऱ्या रेषा
ছেদ,छेदनबिंदू
ছেদ বক্ররেখা,छेदनबिंदू वक्र
বক্ররেখার ছেদ,वक्रांचे छेदनबिंदू
সেটের ছেদ,संचांचे छेदनबिंदू
অন্তর,मध्यांतर
ব্যবধান অনুমান,मध्यांतर अंदाज
inteval অনুমান,inteval अंदाज
ব্যবধান মধ্য-বিন্দু,मध्यांतर बिंदू
ইন্ট্রা-ব্লক প্রভাব,इंट्रा-ब्लॉक प्रभाव
ইন্ট্রাক্লাস পারস্পরিক সম্পর্ক,इंट्राक्लास सहसंबंध
invariance,invariance
অপরিবর্তনীয়,अपरिवर्तनीय
অপরিবর্তনীয় সিস্টেম,अपरिवर्तनीय प्रणाली
জায়,यादी
জায় বরাদ্দ,इन्व्हेंटरी वाटप
জায় নিয়ন্ত্রণ,इन्व्हेंटरी नियंत्रण
জায় নিয়ন্ত্রণ মডেল,इन्व्हेंटरी कंट्रोल मॉडेल
জায় নিয়ন্ত্রণ ব্যবস্থা,इन्व्हेंटरी कंट्रोल सिस्टम
জায় চক্র,इन्व्हेंटरी सायकल
ইনভেন্টরি হোল্ডিং খরচ,इन्व्हेंटरी होल्डिंग खर्च
ইনভেন্টরি পয়েন্ট,इन्व्हेंटरी पॉइंट
জায় নীতি,इन्व्हेंटरी धोरण
জায় পরিস্থিতি,इन्व्हेंटरी परिस्थिती
বিপরীত,व्यस्त
বিপরীত পারস্পরিক সম্পর্ক,व्यस्त सहसंबंध
বিপরীত ফাংশন,व्यस्त कार्य
বিপরীত হাইপারবোলিক ফাংশন,व्यस्त हायपरबोलिक फंक्शन
ব্যস্তানুপাতিক,व्यस्त प्रमाणात
বিপরীত ম্যাপিং,व्यस्त मॅपिंग
বিপরীত সংখ্যা,व्यस्त संख्या
একটি ম্যাট্রিক্সের বিপরীত,मॅट्रिक्सचा व्यस्त
বিপরীত ক্রমাগত,व्यस्त क्रमपरिवर्तन
বিপরীত অনুপাত,व्यस्त प्रमाण
বিপরীত ত্রিকোণমিতিক ফাংশন,व्यस्त त्रिकोणमितीय कार्य
বিপরীত সূত্র,उलथापालथ सूत्र
আদেশের বিপরীত,ऑर्डरचा उलटा
ইনভার্টেবল ম্যাট্রিক্স,इन्व्हर्टेबल मॅट्रिक्स
বিপরীতমুখী রূপান্তর,अपवर्तनीय परिवर्तन
অযৌক্তিক,तर्कहीन
অযৌক্তিক সমীকরণ,तर्कहीन समीकरण
অযৌক্তিক অভিব্যক্তি,तर्कहीन अभिव्यक्ती
অমূলদ সংখ্যা,अपरिमेय संख्या
অযৌক্তিক মূল,तर्कहीन मूळ
অপরিবর্তনীয়,अपरिवर्तनीय
ইরোটেশনাল ভেক্টর,इरोटेशनल वेक्टर
irrotational ভেক্টর ফাংশন,इरोटेशनल वेक्टर फंक्शन
ইরোটেশনাল বেগ,इरोटेशनल वेग
আইসোগোনাল,समभुज
isokurtosis,isokurtosis
বিচ্ছিন্ন অপরিহার্য এককতা,पृथक आवश्यक एकवचन
বিচ্ছিন্ন বিন্দু,अलग बिंदू
আইসোমেট্রিক,सममितीय
সমদ্বিবাহু কনফিগারেশন,समद्विभुज कॉन्फिगरेशन
পুনরাবৃত্ত অবিচ্ছেদ্য,पुनरावृत्ती अविभाज्य
পুনরাবৃত্তি ইন্টারপোলেশন,पुनरावृत्ती प्रक्षेपण
পুনরাবৃত্তি,पुनरावृत्ती
পুনরাবৃত্তি সূত্র,पुनरावृत्ती सूत्र
পুনরাবৃত্তিমূলক একীকরণ সূত্র,पुनरावृत्ती एकीकरण सूत्र
পুনরাবৃত্তিমূলক পদ্ধতি,पुनरावृत्ती प्रक्रिया
পুনরাবৃত্তিমূলক কৌশল,पुनरावृत्ती तंत्र
জ্যাকোবিয়ান,जेकोबियन
জ্যাকোবিয়ান নির্ধারক,जेकोबियन निर्धारक
জ্যাকোবিয়ান ম্যাট্রিক্স,जेकोबियन मॅट्रिक्स
সেট যোগদান,संच जोडणे
যৌথ,संयुक्त
যৌথ ঘনত্ব ফাংশন,संयुक्त घनता कार्य
যৌথ ফ্রিকোয়েন্সি ফাংশন,संयुक्त वारंवारता कार्य
যৌথভাবে নির্ভরশীল পরিবর্তনশীল,संयुक्तपणे अवलंबून चल
যৌথ সম্ভাবনা,संयुक्त संभाव्यता
যোগদান (=ইউনিয়ন),सामील व्हा (=संघ)
লাফ,उडी
জাম্প বিরতি,उडी खंडित होणे
ন্যায্যতা,औचित्य
ন্যায্যতা,समर्थन करणे
Karnaugh মানচিত্র,कर्णॉफ नकाशा
কার্নেল,कर्नल
ম্যাপিং এর কার্নেল,मॅपिंगचे कर्नल
গতিবিদ্যা,किनेमॅटिक्स
গতিসম্পর্কিত শক্তি,गतीज ऊर्जा
গতিবিদ্যা,गतीशास्त्र
কোলমোগোরফ স্মিরনভ পরীক্ষা,कोल्मोगोरोफ स्मरनोव्ह चाचणी
ক্রোনেকার ব-দ্বীপ,क्रोनेकर डेल्टा
কুরটোসিস,कर्टोसिस
Lagrange এর ফাংশন,Lagrange चे कार्य
ল্যাগ্রেঞ্জের গুণক,Lagrange चे गुणक
ল্যামিনা,लॅमिना
ল্যাপ্লেস রূপান্তর,Laplace परिवर्तन
বড় সংখ্যা,मोठ्या संख्येने
সুপ্ত মূল (= বৈশিষ্ট্যযুক্ত মূল),सुप्त मूळ(=वैशिष्ट्यपूर्ण मूळ)
পাশর্্বীয় পৃষ্ঠ,बाजूकडील पृष्ठभाग
ল্যাটিন বর্গক্ষেত্র,लॅटिन चौरस
ল্যাটাস মলদ্বার,लॅटस गुदाशय
আইন,कायदा
বেগ যোগ করার আইন,वेग जोडण्याचा कायदा
সংযোজন আইন,जोडणीचा कायदा
হ্রাস প্রত্যাবর্তনের আইন,परतावा कमी करण्याचा कायदा
মহাকর্ষ আইন,गुरुत्वाकर्षणाचा नियम
গোষ্ঠীর জন্য সমকামীতার আইন,गटांसाठी होमोमॉर्फिझमचा कायदा
রিং জন্য হোমোমরফিজম আইন,रिंग्ससाठी होमोमॉर्फिझमचा कायदा
ব্যয় বৃদ্ধির আইন,वाढत्या खर्चाचा कायदा
সূচকের আইন,निर्देशांकांचा कायदा
জড়তা আইন,जडत्वाचा कायदा
বড় সংখ্যার আইন,मोठ्या संख्येचा कायदा
সম্ভাবনার আইন,संभाव्यतेचा नियम
সাইন আইন,साइन्सचा नियम
সূচকের আইন,घातांकांचे नियम
গতির আইন,गतीचे नियम
স্তর,थर
অগ্রণী সহগ,अग्रगण्य गुणांक
অগ্রণী তির্যক,अग्रगण्य कर्ण
নেতৃস্থানীয় সাবম্যাট্রিক্স,अग्रगण्य सबमॅट्रिक्स
নেতৃস্থানীয় শব্দ,अग्रगण्य पद
অন্তত,किमान
সর্বনিম্ন সাধারণ একাধিক (এলসিএম),किमान सामान्य एकाधिक (LCM)
সর্বনিম্ন উপাদান,किमान घटक
অন্তত বর্গ,किमान चौरस
অন্তত উপরের আবদ্ধ,किमान वरची सीमा
বাম coset,डावा कोसेट
বাঁ হাতী,डावखुरा
বাম হাতের স্ক্রু,डाव्या हाताचा स्क्रू
বাম বিপরীত,डावीकडे उलट
বাম গুণন,बाकी गुणाकार
লাইবনিটজ সূত্র,लीबनिट्झ सूत्र
দৈর্ঘ্য,लांबी
leptokurtic,लेप्टोकर्टिक
লেপ্টোকারটিক বক্ররেখা,लेप्टोकर्टिक वक्र
লেপ্টোকুরটোসিস,लेप्टोकर्टोसिस
স্তর বক্ররেখা,पातळी वक्र
আস্থা স্তর,आत्मविश्वासाची पातळी
তাত্পর্যের স্তর,महत्त्व पातळी
অভিধানগতভাবে,शब्दकोशानुसार
বর্ণানুক্রম,कोशशास्त्रीय क्रम
সম্ভাবনা ফাংশন,संभाव्य कार्य
সম্ভাবনা অনুপাত পরীক্ষা,संभाव्य गुणोत्तर चाचणी
সীমা,मर्यादा
সীমাবদ্ধ,मर्यादित करणे
সীমিত মান,मर्यादित मूल्य
সীমিত বেগ,मर्यादित वेग
গড় সীমা,सरासरी मर्यादा
একীকরণের সীমা,एकत्रीकरणाची मर्यादा
অনুক্রমের সীমা,क्रम मर्यादा
সীমা বিন্দু (= ক্লাস্টার পয়েন্ট),मर्यादा बिंदू (= क्लस्टर पॉइंट)
সীমা বেগ,वेग मर्यादित करा
লাইন,ओळ
রৈখিক,रेखीय
রৈখিক বীজগণিত,रेखीय बीजगणित
রৈখিক বীজগণিত সমীকরণ,रेखीय बीजगणितीय समीकरण
রৈখিক অনুমান,रेखीय अंदाजे
লিনিয়ার অ্যাসিম্পটোট,रेखीय लक्षण
রৈখিক সহগ,रेखीय गुणांक
রৈখিক সংমিশ্রণ,रेखीय संयोजन
রৈখিক সীমাবদ্ধতা,रेखीय मर्यादा
রৈখিক নির্ভরতা,रेखीय अवलंबित्व
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,रेखीय भिन्न समीकरण
রৈখিক মাত্রা,रेखीय परिमाण
একঘাত সমীকরণ,रेखीय समीकरण
রৈখিক ফর্ম,रेखीय फॉर्म
রৈখিক ভগ্নাংশ রূপান্তর,रेखीय अपूर्णांक परिवर्तन
রৈখিক ফাংশন,रेखीय कार्य
রৈখিক কার্যকরী,रेखीय कार्यात्मक
লিনিয়ার গ্রুপ,रेखीय गट
রৈখিক স্বাধীনতা,रेखीय स्वातंत्र्य
রৈখিক স্বাধীন সম্পর্ক,रेखीय स्वतंत्र संबंध
রৈখিক অসমতা,रेखीय असमानता
রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ,रेखीय एकसंध विभेदक समीकरण
রৈখিক অবিচ্ছেদ্য সমীকরণ,रेखीय अविभाज्य समीकरण
রৈখিক ক্ষেপক,रेखीय प्रक्षेपण
রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ,रेखीय किमान चौरस प्रतिगमन विश्लेषण
রৈখিকতা,रेखीयता
রৈখিকভাবে নির্ভরশীল,रेखीय अवलंबून
রৈখিকভাবে স্বাধীন,रेखीय स्वतंत्र
লিনিয়ার ম্যাপিং,रेखीय मॅपिंग
লিনিয়ার অর্ডার,रेखीय क्रम
লিনিয়ার অর্ডারিং,रेखीय क्रम
রৈখিক প্রোগ্রামিং,रेखीय प्रोग्रामिंग
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,रेखीय प्रोग्रामिंग अल्गोरिदम
লিনিয়ার প্রোগ্রামিং সমস্যা,रेखीय प्रोग्रामिंग समस्या
লিনিয়ার রিগ্রেশন,रेखीय प्रतिगमन
রৈখিক রিগ্রেশন সহগ,रेखीय प्रतिगमन गुणांक
রৈখিক সম্পর্ক,रेखीय संबंध
রৈখিক স্থান (=ভেক্টর স্থান),रेखीय जागा (= वेक्टर स्पेस)
লিনিয়ার সাবস্পেস,रेखीय उपस्थान
রৈখিক রূপান্তর,रेखीय परिवर्तन
রৈখিক প্রবণতা,रेखीय कल
রৈখিক নিরপেক্ষ অনুমান,रेखीय निःपक्षपाती अंदाज
রৈখিক বেগ,रेखीय वेग
লাইন অবিচ্ছেদ্য,ओळ अविभाज्य
ছেদ লাইন,छेदनबिंदूची ओळ
রিগ্রেশন লাইন,प्रतिगमन ओळ
স্থানীয় ভেক্টর,स्थानिकीकृत वेक्टर
স্থানীয় সর্বোত্তম,स्थानिक इष्टतम
অবস্থান,स्थान
লগ,लॉग
লগারিদমিক,लॉगरिदमिक
লগারিদমিক নির্ভুলতা,लॉगरिदमिक अचूकता
লগারিদমিক গণনা,लॉगरिदमिक गणना
লগারিদমিক বক্ররেখা,लॉगरिदमिक वक्र
লগারিদমিক ডেরিভেটিভ,लॉगरिदमिक व्युत्पन्न
লগারিদমিক পার্থক্য,लॉगरिदमिक भिन्नता
লগারিদমিক ফাংশন,लॉगरिदमिक कार्य
লগারিদমিক গড় (=জ্যামিতিক গড়),लॉगरिदमिक मीन (=भौमितीय मध्य)
লগারিদমিক স্বাভাবিক বন্টন,लॉगरिदमिक सामान्य वितरण
লগারিদমিক সম্পর্ক,लॉगरिदमिक संबंध
লগারিদমিক স্কেল,लॉगरिदमिक स्केल
লগারিদমিক সিরিজ,लॉगरिदमिक मालिका
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),लॉगरिदमिक सर्पिल (समभुज सर्पिल)
লগারিদমিক টেবিল (=লগ টেবিল),लॉगरिदमिक टेबल (=लॉग टेबल)
লগারিদম (লগ),लॉगरिदम (लॉग)
যুক্তি,तर्कशास्त्र
যৌক্তিকভাবে সমতুল্য,तार्किकदृष्ट्या समतुल्य
লজিস্টিক বক্ররেখা,लॉजिस्टिक वक्र
স্বাভাবিক বিতরণ,सामान्य वितरण
দ্রাঘিমাংশ,रेखांश
লুপ,पळवाट
লটারি,लॉटरी
নিম্ন বার,खालचा बार
নিম্ন সীমা,कमी बंधन
নিম্ন Riemann অবিচ্ছেদ্য,लोअर रिमन इंटिग्रल
কম যোগফল,कमी बेरीज
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,खालचा त्रिकोणी मॅट्रिक्स
ম্যাকলরিনের বিস্তার,मॅक्लॉरिनचा विस्तार
জাদু সংখ্যা,जादूची संख्या
জাদু বর্গ,जादूचा चौरस
মাত্রার সীমা (=সীমাবদ্ধতা),परिमाण मर्यादा (=मर्यादित विशालता)
মেইল করা প্রশ্নাবলী,मेल केलेली प्रश्नावली
মেল জরিপ,मेल सर्वेक्षण
মেজরেন্ট (উপরের সীমানা),मेजरंट (वरची सीमा)
প্রধান চাপ,प्रमुख चाप
বড় সেট,मोठा संच
অনেক মূল্যবান ফাংশন,अनेक मौल्यवान कार्य
মানচিত্র,नकाशा
সেট মধ্যে মানচিত্র,सेट मध्ये नकाशा
একটি সেটের ম্যাপিং,सेटचे मॅपिंग
প্রান্তিক সম্ভাবনা,किरकोळ संभाव्यता
গাণিতিক বিশ্লেষণ,गणितीय विश्लेषण
গাণিতিক যুক্তি,गणितीय युक्तिवाद
গাণিতিক কেন্দ্র,गणितीय केंद्र
গাণিতিক জটিলতা,गणितीय गुंतागुंत
গাণিতিক অর্থনীতি,गणितीय अर्थशास्त्र
গাণিতিক প্রত্যাশা,गणितीय अपेक्षा
গাণিতিক ফর্ম,गणितीय फॉर्म
গাণিতিক গঠন,गणितीय सूत्रीकरण
গাণিতিক পরিচয়,गणितीय ओळख
গাণিতিক যুক্তি,गणितीय तर्क
গানিতিক প্রতিমাণ,गणितीय मॉडेल
গাণিতিক ধারণা,गणितीय कल्पना
ম্যাট্রিক্স ডিগোনালাইজেশন,मॅट्रिक्स डिगोनालायझेशन
ম্যাট্রিক্স বিপরীত,मॅट्रिक्स व्यस्त
ম্যাট্রিক্স ইনভার্সন,मॅट्रिक्स उलटा
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,मॅट्रिक्स पुनरावृत्ती पद्धत
ম্যাট্রিক্স পদ্ধতি,मॅट्रिक्स पद्धत
ম্যাট্রিক্স গুণ,मॅट्रिक्स गुणाकार
ধ্রুবকের ম্যাট্রিক্স,स्थिरांकांचे मॅट्रिक्स
কার্যকারিতার ম্যাট্রিক্স,परिणामकारकतेचे मॅट्रिक्स
ম্যাট্রিক্স অপারেটর,मॅट्रिक्स ऑपरेटर
ম্যাট্রিক্স বহুপদী,मॅट्रिक्स बहुपदी
ম্যাট্রিক্স প্রিন্টিং,मॅट्रिक्स प्रिंटिंग
ম্যাট্রিক্স পণ্য,मॅट्रिक्स उत्पादन
সর্বাধিক করা,कमाल केले
সর্বোচ্চ,जास्तीत जास्त
সর্বোচ্চ পরম মান,कमाल निरपेक्ष मूल्य
সর্বোচ্চ F-অনুপাত,कमाल एफ-गुणोत्तर
সর্বাধিক সম্ভাবনা,जास्तीत जास्त शक्यता
maxmin,कमाल
সর্বোচ্চ মানদণ্ড,कमाल निकष
একটি ফাংশনের সর্বোচ্চ,फंक्शनची कमाल
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,मॅक्सवेल-बोल्टझमन आकडेवारी
বিচ্যুতি,अर्थ विचलन
বর্গাকার বিচ্যুতি,चौरस विचलनाचा अर्थ
মানে বর্গাকার ত্রুটি,चौरस त्रुटी
গড় মান,सरासरी मूल्य
গড় মান উপপাদ্য,सरासरी मूल्य प्रमेय
কার্টোসিসের পরিমাপ,कर्टोसिसचे मोजमाप
মধ্যমা,मध्यक
মধ্যম কেন্দ্র,मध्यकेंद्र
mesokurtic বক্ররেখা,मेसोकर्टिक वक्र
mesokurtosis,mesokurtosis
বার্তা,संदेश
পদ্ধতি,पद्धत
নির্মূল পদ্ধতি,निर्मूलनाची पद्धत
বিপরীত পদ্ধতি,उलटण्याची पद्धत
পুনরাবৃত্তি পদ্ধতি,पुनरावृत्तीची पद्धत
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,किमान चौरसांची पद्धत
মুহুর্তের পদ্ধতি,क्षणांची पद्धत
অনুরূপ ত্রিভুজ পদ্ধতি,समान त्रिकोणांची पद्धत
খাড়া বংশধর পদ্ধতি,सर्वात उंच उतरण्याची पद्धत
সমষ্টি পদ্ধতি,बेरीज करण्याची पद्धत
অনির্ধারিত সহগ পদ্ধতি,अनिर्धारित गुणांकाची पद्धत
মেট্রিক স্থান,मेट्रिक जागा
মেট্রিক সিস্টেম,मेट्रिक प्रणाली
মেট্রিক ইউনিট,मेट्रिक युनिट
মাইক্রো তত্ত্ব,सूक्ष्म सिद्धांत
মধ্যম,मधला
মধ্যবর্তী মেয়াদ,मध्यम मुदत
মধ্য বিন্দু,मध्यबिंदू
মধ্যবিন্দু সূত্র,मध्यबिंदू सूत्र
ন্যূনতম বহুপদ,किमान बहुपदी
minimax নীতি,किमान तत्त्व
সর্বনিম্ন,किमान
ন্যূনতম বিন্দু (বক্ররেখার),किमान बिंदू (वक्र)
সর্বনিম্ন বহুপদ,किमान बहुपदी
একটি ফাংশনের মিনিট,फंक्शनचे मि
গৌণ চাপ,किरकोळ चाप
ছোট অক্ষ,किरकोळ अक्ष
ক্ষুদ্র উপসেট,अल्प उपसंच
বিয়োগ,वजा
ঋণচিহ্ন,वजा चिन्ह
মিশ্র ভগ্নাংশ,मिश्रित अंश
মিশ্র কৌশল,मिश्र धोरण
মোড,मोड
মডুলাস,मापांक
একটি জটিল সংখ্যার মডুলাস,जटिल संख्येचे मॉड्यूलस
মুহূর্ত,क्षण
মুহূর্ত উৎপন্ন ফাংশন,क्षण निर्माण कार्य
একটি শক্তির মুহূর্ত,शक्तीचा क्षण
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,वारंवारता वितरणाचा क्षण
নিষ্ক্রিয়তা মুহূর্ত,जडत्वाचा क्षण
গতির মুহূর্ত,गतीचा क्षण
গতিবেগ,चालना
একচেটিয়া,मोनोमिअल
মনোমোরফিক,मोनोमॉर्फिक
মনোমোর্ফিজম,मोनोमॉर्फिझम
একঘেয়ে,मोनोटोन
একঘেয়ে ক্রমবর্ধমান ক্রম,मोनोटोन वाढणारा क्रम
একঘেয়ে,नीरसपणे
একঘেয়ে নেট বাড়ছে,नीरसपणे वाढणारे जाळे
একঘেয়ে ক্রমবর্ধমান,नीरसपणे वाढणारा क्रम
একঘেয়ে ফাংশন,मोनोटोनिक फंक्शन
মন্টে কার্লো হিসাব,मॉन्टे कार्लो गणना
মন্টে কার্লো পদ্ধতি,मॉन्टे कार्लो पद्धत
মোরা (খেলা),मोरा (खेळ)
মৃত্যুর পরিসংখ্যান,मृत्यूची आकडेवारी
সবচেয়ে সম্ভাব্য,सर्वात संभाव्य
গতি,गती
চলন্ত গড়,बदलती सरासरी
এম-স্পেস,एम-स्पेस
অখণ্ডের জন্য এম-পরীক্ষা,इंटिग्रलसाठी एम-चाचणी
বহু সিদ্ধান্ত সমস্যা,बहुनिर्णय समस्या
বহুমাত্রিক স্বাভাবিক বিতরণ,बहुआयामी सामान्य वितरण
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,बहुआयामी यादृच्छिक चल
মাল্টি-ইনডেক্স পরিবহন সমস্যা,मल्टी-इंडेक्स वाहतूक समस्या
বহুপদ,बहुपदी
বহুপদ বন্টন,बहुपदीय वितरण
একাধিক,एकाधिक
একাধিক পছন্দ সমস্যা,एकाधिक निवड समस्या
একাধিক সংযুক্ত ডোমেইন,एकाधिक कनेक्ट केलेले डोमेन
একাধিক পারস্পরিক সম্পর্ক,एकाधिक सहसंबंध
একাধিক ফ্রিকোয়েন্সি টেবিল,एकाधिक वारंवारता सारणी
একাধিক অবিচ্ছেদ্য,एकाधिक अविभाज्य
একাধিক ইন্টিগ্রেশন,एकाधिक एकत्रीकरण
একাধিক সংশ্লেষণ,एकाधिक प्रतिगमन
একাধিক রিগ্রেশন বিশ্লেষণ,एकाधिक प्रतिगमन विश्लेषण
একাধিক রিগ্রেশন সহগ,एकाधिक प्रतिगमन गुणांक
একাধিক রিগ্রেশন সমীকরণ,एकाधिक प्रतिगमन समीकरण
একাধিক রুট,एकाधिक रूट
গুণ,गुणाकार
কলাম দ্বারা গুণ (নির্ধারক),स्तंभांद्वारे गुणाकार (निर्धारकाचा)
সারি দ্বারা গুণ (নির্ধারক),पंक्तींनी गुणाकार (निर्धारकाचा)
গুণনীয়ক,गुणाकार घटक
গুণক ফাংশন,गुणाकार कार्य
গুনগত দল,गुणाकार गट
গুণক বিপরীত,गुणाकार व्यस्त
বহুগুণ,बहुविधता
শিকড়ের বহুগুণ,मुळांची बाहुल्यता
শূন্যের বহুগুণ,शून्याचे गुणाकार
গুণক,गुणक
গুণ,गुणाकार
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,बहुविविध वितरण
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,बहुविविध सामान्य वितरण
বহুমুখী জনসংখ্যা,बहुविध लोकसंख्या
পারস্পরিক,परस्पर
নাবলা,nabla
নেপিয়েরিয়ান,नेपीरियन
নেপিয়েরীয় লগারিদম,नेपीरियन लॉगरिथम
প্রাকৃতিক লগারিদম,नैसर्गिक लॉगरिथम
স্বাভাবিক সংখ্যা,नैसर्गिक संख्या
নটিক্যাল মাইল,नॉटिकल मैल
n-মাত্রিক,n-आयामी
n-মাত্রিক ভেক্টর স্থান,n-आयामी सदिश जागा
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,आवश्यक आणि पुरेशी स्थिती
প্রয়োজনীয় শর্ত,आवश्यक स्थिती
অস্বীকার,नकार
নেতিবাচক,नकारात्मक
নেতিবাচক বক্রতা,नकारात्मक वक्रता
নেতিবাচক নির্দিষ্ট ফর্ম,नकारात्मक निश्चित फॉर्म
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,ऋण निश्चित मॅट्रिक्स
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,नकारात्मक अर्ध-निश्चित स्वरूप
পাড়া,शेजार
নেস্টেড স্যাম্পলিং,नेस्टेड सॅम्पलिंग
নেট প্রজনন হার,निव्वळ पुनरुत्पादन दर
নিউটনিয়ান মেকানিক্স,न्यूटोनियन यांत्रिकी
নিউটনের বিভক্ত পার্থক্য সূত্র,न्यूटनचे विभाजित फरक सूत्र
নিউটনের গতির সূত্র,न्यूटनचे गतीचे नियम
নেইমান বরাদ্দ,Neyman वाटप
নেইম্যান পিয়ারসন তত্ত্ব,नेमन पिअरसन सिद्धांत
নিলপোটেন্ট উপাদান,शक्‍तिशाली घटक
নিলপোটেন্ট ম্যাট্রিক্স,निलपोटेंट मॅट्रिक्स
নোড,नोड
নন-আবেলিয়ান গ্রুপ,नॉन-अबेलियन गट
অ-পরম মিলন,गैर-निरपेक्ष अभिसरण
অ-বীজগণিত,बिगर बीजगणितीय
অধঃপতিত,नॉन-डिजनरेट
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,नॉन-डिजनरेट मूलभूत व्यवहार्य उपाय
অ ঘন,दाट नसलेले
অ ঘন সেট,दाट नसलेला संच
পয়েন্টের অ-গণনাযোগ্য অসীমতা,गुणांची अगणनीय अनंतता
অ গণনাযোগ্য সেট,अगणित संच
অ-পার্থক্য,फरक न करता येणारा
অ খালি উপসেট,रिक्त उपसंच नाही
অ-ইউক্লিডীয় জ্যামিতি,नॉन-युक्लिडियन भूमिती
অ-সমজাতীয়,एकसंध नसलेला
অ ছেদকারী,न छेदणारे
অ-রৈখিক বীজগণিত সমীকরণ,नॉन-रेखीय बीजगणितीय समीकरण
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,नॉन-रेखीय विभेदक समीकरण
অ-রৈখিক সমীকরণ,नॉन-रेखीय समीकरण
নন-লিনিয়ার প্রোগ্রামিং,नॉन-लिनियर प्रोग्रामिंग
নন-লিনিয়ার রিগ্রেশন,नॉन-रेखीय प्रतिगमन
অ-রৈখিক সম্পর্ক,नॉन-रेखीय संबंध
অ নেতিবাচক পূর্ণসংখ্যা,गैर-ऋण पूर्णांक
অ-নেতিবাচক পরিবর্তনশীল,गैर-नकारात्मक चल
অ-প্যারামেট্রিক পরীক্ষা,नॉन-पॅरामीट्रिक चाचणी
অ-সম্ভাব্য পদ্ধতি,गैर-संभाव्य दृष्टीकोन
অ-একবচন ম্যাট্রিক্স,नॉन-एकवचनी मॅट्रिक्स
অ-প্রতিসম ম্যাট্রিক্স,नॉन-सिमेट्रिक मॅट्रिक्स
অ তুচ্ছ,क्षुल्लक
অ-লুপ্ত নির্ধারক,अदृश्य होणारे निर्धारक
অ শূন্য,नॉन-व्हाइड
অ-অকার্যকর উপসেট,नॉन-व्हॉइड उपसंच
অ-শূন্য নির্ধারক,शून्य निर्धारक
NOR গেট,ना गेट
স্বাভাবিক,सामान्य
স্বাভাবিক ত্বরণ,सामान्य प्रवेग
স্বাভাবিক কোণ,सामान्य कोन
স্বাভাবিক বক্ররেখা,सामान्य वक्र
স্বাভাবিক ঘনত্ব ফাংশন,सामान्य घनता कार्य
স্বাভাবিক বন্টন,सामान्य वितरण
স্বাভাবিক বন্টন ফাংশন,सामान्य वितरण कार्य
ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম,मॅट्रिक्ससाठी सामान्य फॉर्म
স্বাভাবিক ফ্রিকোয়েন্সি,सामान्य वारंवारता
স্বাভাবিক বক্ররেখা,सामान्यीकृत वक्र
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,सामान्यीकृत फ्लोटिंग पॉइंट क्रमांक
নরমালাইজার,सामान्यीकरण करणारा
স্বাভাবিক ম্যাট্রিক্স,सामान्य मॅट्रिक्स
স্বাভাবিক সম্ভাবনা বক্ররেখা,सामान्य संभाव्यता वक्र
স্বাভাবিক সম্ভাবনা বন্টন,सामान्य संभाव्यता वितरण
